date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO2_mean,CO_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2013-05-12,9.099461538461538,10.528846153846153,1.4296153846153847,16.136928571428573,99.0,86.583,52.0,213.0,152.875,128.0,187.5,4187.458,4.7085,22.771,8.6875,2.6041818181818184,210.27100000000002
2013-05-13,4.774461538461538,5.746230769230769,0.9585384615384616,17.782785714285716,95.0,80.667,62.0,216.0,173.5,128.0,184.14600000000002,4070.583,2.6784999999999997,11.0205,10.833,1.412181818181818,195.16649999999998
2013-05-14,7.887153846153846,9.518461538461539,1.6086923076923076,23.002285714285712,98.0,75.917,48.0,251.0,202.917,148.0,187.91649999999998,4181.25,3.3955,14.082999999999998,12.792,2.432181818181818,202.0
2013-05-15,5.720769230769231,6.745846153846154,0.9867692307692308,28.803642857142854,98.0,81.792,60.0,222.0,176.375,132.0,187.3755,4112.25,3.044,14.102,20.8545,2.1324545454545456,201.47750000000002
2013-05-16,9.040692307692307,11.595076923076922,2.5736153846153846,19.14392857142857,99.0,84.708,57.0,217.0,169.208,117.0,189.70850000000002,4233.333,3.9585,22.1455,13.7085,3.444363636363636,211.85399999999998
2013-05-17,7.857538461538462,9.809846153846154,1.9393846153846153,13.910785714285714,97.0,73.875,47.0,171.0,141.708,117.0,188.20850000000002,4194.833,3.0835,16.8335,9.8125,3.492,205.042
2013-05-18,5.759692307692308,7.262846153846154,1.515923076923077,16.494,99.0,66.583,34.0,242.0,181.292,110.0,194.583,4129.522,2.75,13.0415,10.8545,1.9524545454545454,207.625
2013-05-19,2.0706153846153845,2.4743846153846154,0.40061538461538465,11.916571428571428,97.0,69.875,51.0,227.0,195.458,162.0,183.77100000000002,3961.792,2.0,9.146,6.583,1.496181818181818,192.91649999999998
2013-05-20,5.071615384615384,6.261384615384615,1.1896923076923076,12.104071428571428,99.0,98.0,97.0,202.0,188.167,164.0,181.22899999999998,3965.875,2.1485,9.9585,3.604,1.0429090909090908,191.10399999999998
2013-05-21,8.829615384615384,10.986615384615384,2.1576153846153847,14.500285714285713,98.0,87.417,58.0,229.0,188.458,152.0,184.208,4116.333,3.3335,22.417,8.1665,2.1276363636363635,206.625
2013-05-22,6.513153846153846,7.577461538461539,1.0516153846153846,22.894785714285714,98.0,82.917,57.0,241.0,192.875,147.0,187.086,4052.409,3.003,16.3635,15.4285,1.2087272727272729,203.4495
2013-05-23,12.276923076923076,14.350769230769231,2.070846153846154,27.056857142857144,98.0,62.708,43.0,202.0,184.667,152.0,193.375,4190.75,4.604,41.9165,18.4165,3.0869090909090913,235.29149999999998
2013-05-24,10.373076923076923,12.476615384615384,2.110076923076923,21.177142857142858,95.0,63.708,27.0,270.0,194.042,135.0,200.91649999999998,4228.167,3.125,17.667,15.104,1.8825454545454543,218.58350000000002
2013-05-25,6.051230769230769,7.673076923076923,1.6058461538461537,10.842357142857143,92.0,75.458,59.0,174.0,152.083,125.0,187.25,4068.652,2.2085,14.3125,5.5415,1.8617272727272727,201.5625
2013-05-26,4.621846153846154,5.323769230769231,0.6732307692307693,15.386857142857142,95.0,75.792,56.0,236.0,198.167,152.0,189.042,4048.75,2.4585,19.646,9.104,1.2272727272727273,208.6875
2013-05-27,5.531692307692309,6.95723076923077,1.4288461538461539,12.9465,95.0,69.667,46.0,250.0,209.417,171.0,192.3125,4095.958,2.3289999999999997,9.2705,7.1045,0.9527272727272728,201.583
2013-05-28,3.9793846153846153,5.304230769230769,1.338076923076923,12.31242857142857,96.0,73.958,52.0,242.0,211.0,182.0,189.38400000000001,4049.333,1.8849999999999998,9.086500000000001,5.792,0.894,198.47
2013-05-29,3.888076923076923,6.402846153846154,2.5250000000000004,17.753071428571428,99.0,87.042,72.0,223.0,201.917,187.0,185.5355,4027.917,2.1079999999999997,8.58,6.792,0.875,194.1155
2013-05-30,2.529692307692308,3.9897692307692307,1.4375384615384617,19.96335714285714,99.0,88.542,80.0,222.0,208.875,193.0,183.14600000000002,3972.708,2.0,8.354,7.6875,0.9129090909090909,191.5
2013-05-31,7.7871538461538465,8.970384615384615,1.199076923076923,22.026285714285713,99.0,75.25,50.0,219.0,182.333,148.0,186.45850000000002,4140.667,4.0835,19.0625,15.875,2.837181818181818,205.52100000000002
2013-06-01,4.900692307692308,5.628153846153846,0.6922307692307693,16.11,99.0,88.333,73.0,173.0,153.25,140.0,184.64600000000002,4067.565,3.0205,13.0625,11.1045,2.081272727272727,197.70850000000002
2013-06-02,3.599307692307692,4.182615384615385,0.5897692307692307,15.639857142857142,99.0,82.25,61.0,175.0,147.292,128.0,184.89600000000002,4015.458,2.6665,11.5625,10.4375,2.0189090909090908,196.47899999999998
2013-06-03,9.01276923076923,11.41553846153846,2.405846153846154,16.857071428571427,94.0,72.833,46.0,221.0,173.667,122.0,187.25,4094.0,3.0835,18.5835,11.3125,2.7925454545454547,205.83350000000002
2013-06-04,12.028538461538462,15.700615384615386,3.684769230769231,26.299857142857142,97.0,76.5,54.0,253.0,202.042,147.0,190.375,4185.75,3.208,32.0415,15.5,3.2613636363636362,222.41649999999998
2013-06-05,5.474615384615385,7.443615384615384,1.9785384615384616,19.053285714285714,98.0,74.25,50.0,259.0,217.333,175.0,193.257,4080.667,2.362,13.2725,11.6045,1.6683636363636365,206.53
2013-06-06,5.104461538461539,6.484230769230769,1.4117692307692309,14.364571428571427,96.0,78.667,60.0,234.0,209.458,181.0,190.66649999999998,4080.958,2.1875,8.7705,7.4345,1.1212727272727272,199.4375
2013-06-07,8.064230769230768,9.371923076923078,1.3236923076923075,12.422714285714287,97.0,78.458,54.0,224.0,197.458,166.0,182.29149999999998,4086.583,2.4375,15.707999999999998,6.1045,2.060636363636364,198.0
2013-06-08,9.102538461538462,11.169923076923077,2.0704615384615384,15.18757142857143,94.0,71.958,45.0,245.0,197.125,173.0,182.0625,4109.348,2.9585,34.875,10.729,3.338545454545454,216.9375
2013-06-09,8.458307692307692,9.560923076923077,1.1153846153846154,29.50592857142857,98.0,76.458,46.0,251.0,213.583,160.0,188.625,4163.792,2.9795,18.854,17.5835,2.7273636363636364,207.47899999999998
2013-06-10,8.71976923076923,10.360846153846154,1.640769230769231,29.869,98.0,82.667,70.0,236.0,214.292,195.0,200.542,4153.375,2.7845,32.3125,17.625,1.9508181818181818,232.8125
2013-06-11,9.349846153846155,10.591846153846152,1.2256923076923079,21.684499999999996,99.0,80.667,64.0,232.0,208.375,188.0,186.79149999999998,4049.625,2.3125,36.25,14.167,2.253727272727273,223.042
2013-06-12,10.221615384615385,13.479692307692307,3.2515384615384613,22.645857142857146,99.0,97.708,94.0,208.0,185.75,175.0,188.324,4307.708,4.752,25.9615,17.292,2.4167272727272726,214.2855
2013-06-13,6.666076923076923,8.427999999999999,1.75,12.955214285714286,98.0,97.625,96.0,208.0,197.75,186.0,183.03199999999998,4082.292,2.597,21.7045,3.6455,1.325909090909091,204.7365
2013-06-14,10.851076923076922,16.439615384615387,5.607692307692308,18.815428571428573,98.0,96.083,88.0,226.0,205.625,179.0,191.33350000000002,4192.583,4.5,41.3545,11.5415,2.191272727272727,232.6875
2013-06-15,5.5739230769230765,9.346153846153847,3.798076923076923,15.327357142857142,97.0,86.542,70.0,272.0,242.708,216.0,182.89600000000002,4028.957,2.021,21.292,5.75,1.1564545454545454,202.1045
2013-06-16,6.384615384615385,7.9039230769230775,1.5159999999999998,14.464285714285714,98.0,95.708,92.0,230.0,202.208,181.0,185.25,4175.375,3.3125,14.7085,7.7705,1.8332727272727274,199.95850000000002
2013-06-17,9.749692307692309,12.285769230769231,2.5166153846153847,20.45528571428571,98.0,90.042,73.0,242.0,206.833,178.0,185.083,4109.542,3.5755,32.875,12.0205,2.4845454545454544,215.875
2013-06-18,7.783615384615384,9.804,1.9884615384615385,41.64214285714286,96.0,82.75,63.0,292.0,248.792,212.0,196.8955,4076.792,2.6455,23.5415,24.3335,1.9634545454545453,220.4375
2013-06-19,5.828769230769231,7.552538461538461,1.7365384615384616,34.88392857142857,98.0,87.75,70.0,273.0,243.625,206.0,182.4265,3958.125,2.009,13.251000000000001,15.667,1.3697272727272727,195.678
2013-06-20,13.056615384615384,15.431461538461539,2.365153846153846,18.421071428571427,99.0,96.583,94.0,214.0,202.583,190.0,194.9375,4077.042,2.8125,27.7085,8.0625,1.3471818181818183,220.5625
2013-06-21,11.633615384615384,13.383076923076922,1.739923076923077,22.407214285714286,97.0,85.333,64.0,222.0,200.167,181.0,200.7545,4056.909,2.625,23.3795,12.244,1.3136363636363635,224.1335
2013-06-22,10.399692307692307,12.137,1.7309230769230768,31.381,98.0,87.125,63.0,233.0,197.292,174.0,201.47899999999998,4219.739,3.229,31.3125,18.6665,1.9942727272727274,232.792
2013-06-23,10.541692307692308,11.906923076923077,1.3782307692307694,27.062428571428573,97.0,78.708,52.0,240.0,209.125,175.0,194.39600000000002,4118.833,2.979,70.3125,15.9585,2.9280909090909093,266.75
2013-06-24,14.03276923076923,16.812846153846156,2.8064615384615386,22.31857142857143,98.0,86.167,70.0,242.0,209.0,190.0,191.708,4074.75,2.933,61.4375,13.75,2.9975454545454543,255.22949999999997
2013-06-25,9.26276923076923,11.727461538461538,2.4358461538461538,26.137,98.0,85.458,69.0,251.0,220.375,191.0,193.45850000000002,4107.5,3.0,28.8125,16.5625,2.466090909090909,222.2705
2013-06-26,6.627461538461538,7.772,1.154153846153846,24.387071428571428,98.0,93.792,79.0,233.0,209.875,184.0,193.2005,4030.708,2.187,14.672999999999998,9.25,1.0416363636363637,207.85199999999998
2013-06-27,7.218076923076922,8.838384615384616,1.6403076923076925,18.017642857142857,98.0,74.042,46.0,240.0,201.917,177.0,187.18200000000002,4072.542,4.5145,18.004,8.9795,3.893727272727273,205.186
2013-06-28,10.289769230769231,13.089846153846155,2.8063846153846157,18.348142857142857,97.0,81.792,63.0,227.0,203.792,177.0,191.1875,3971.0,2.6875,30.3125,8.3125,3.1931818181818183,221.5
2013-06-29,8.480384615384615,10.75923076923077,2.2754615384615384,20.598285714285712,97.0,84.458,65.0,228.0,202.375,185.0,188.375,4032.739,3.396,32.9585,10.167,3.2207272727272724,221.33350000000002
2013-06-30,5.153846153846154,6.560923076923077,1.4070769230769231,17.0415,95.0,81.792,61.0,255.0,219.333,188.0,189.125,3953.875,2.1665,27.9165,8.7085,1.7993636363636363,217.042
2013-07-01,4.545076923076923,5.8952307692307695,1.3269230769230769,13.9315,95.0,76.333,61.0,247.0,222.708,195.0,195.22899999999998,4014.625,2.125,8.6045,5.958,1.2397272727272728,203.8125
2013-07-02,6.272307692307693,9.006461538461538,2.7466923076923075,13.05342857142857,96.0,71.417,45.0,266.0,227.875,191.0,199.875,4104.625,2.1045,10.646,5.667,1.5454545454545454,210.27100000000002
2013-07-03,3.9781538461538464,5.399153846153846,1.4273846153846155,13.477642857142857,96.0,79.458,63.0,252.0,225.833,196.0,198.5,4021.0,2.0215,9.3185,5.5,1.7858181818181817,208.595
2013-07-04,2.9266153846153844,4.423846153846154,1.5074615384615386,21.473214285714285,97.0,91.083,84.0,259.0,238.333,221.0,178.083,3920.042,1.854,7.917,7.167,1.1130909090909091,185.85399999999998
2013-07-05,2.23,4.046769230769231,1.8166923076923074,27.553642857142854,99.0,86.25,67.0,295.0,260.917,227.0,177.292,3950.583,1.5,8.3545,10.125,0.9431818181818182,185.375
2013-07-06,2.121,3.4272307692307695,1.312923076923077,23.60707142857143,86.0,73.083,58.0,322.0,288.542,264.0,175.14600000000002,3968.478,1.4585,7.625,9.9375,1.1552727272727272,182.583
2013-07-07,6.881307692307692,8.791769230769232,1.9293076923076922,26.946428571428573,94.0,73.917,52.0,341.0,287.333,244.0,184.2705,4133.083,2.5415,17.5625,13.3125,2.4431818181818183,201.6875
2013-07-08,12.219307692307693,15.729846153846154,3.537153846153846,29.053857142857144,98.0,77.958,50.0,324.0,270.625,237.0,189.27100000000002,4210.208,2.9000000000000004,27.3335,15.8335,2.768909090909091,216.39600000000002
2013-07-09,13.419846153846153,17.874923076923075,4.439153846153847,59.07142857142857,96.0,78.5,49.0,319.0,268.042,229.0,188.083,4312.667,4.896,32.7085,33.5835,3.9667000000000003,220.6875
2013-07-10,9.124923076923077,11.164692307692308,2.046076923076923,57.279785714285715,96.0,74.958,40.0,345.0,283.083,238.0,196.29649999999998,4275.042,2.839,17.3195,33.479,2.7331,213.5285
2013-07-11,9.960307692307692,12.164230769230768,2.2241538461538464,61.39107142857143,96.0,74.083,51.0,328.0,284.75,243.0,216.524,4380.375,3.3810000000000002,23.607,36.854,2.7068,239.988
2013-07-12,12.909461538461539,16.194384615384617,3.3103846153846153,45.45285714285715,99.0,84.958,59.0,301.0,254.833,226.0,184.0215,4185.542,4.4585,46.4015,31.409999999999997,3.8900909090909086,230.27100000000002
2013-07-13,12.303923076923077,14.835153846153846,2.4610000000000003,56.711357142857146,99.0,81.5,56.0,307.0,266.958,230.0,182.95850000000002,4172.652,4.229,42.5205,29.1415,3.6398181818181823,225.375
2013-07-14,8.246692307692307,9.957692307692307,1.742846153846154,55.38557142857143,96.0,79.542,55.0,307.0,270.417,248.0,188.29149999999998,4240.958,3.479,21.479,31.746499999999997,2.7766363636363636,209.625
2013-07-15,7.243,8.651230769230768,1.4118461538461538,38.134,97.0,82.625,55.0,318.0,247.042,195.0,191.667,4162.458,3.43,34.646,10.6,2.6961818181818185,226.1455
2013-07-16,7.67,9.243615384615385,1.5673846153846152,13.738142857142858,99.0,74.083,41.0,257.0,218.333,184.0,188.41649999999998,3986.333,3.0415,41.375,6.729,3.0985454545454547,229.6875
2013-07-17,8.980692307692308,11.206384615384614,2.222384615384615,19.34857142857143,99.0,86.917,66.0,244.0,208.167,186.0,192.2765,3968.375,2.885,26.994500000000002,9.9795,2.640181818181818,219.02100000000002
2013-07-18,5.608076923076923,6.761923076923077,1.1406923076923077,33.22078571428572,97.0,79.083,62.0,310.0,258.333,214.0,182.75,3905.625,2.083,11.1665,18.375,1.5604545454545453,193.77100000000002
2013-07-19,6.367076923076923,8.491538461538461,2.1405384615384615,16.473142857142857,95.0,77.833,60.0,239.0,210.542,182.0,183.8585,4023.917,2.583,17.3405,5.5,3.469727272727273,201.0685
2013-07-20,6.051923076923076,7.690846153846153,1.6328461538461538,14.764928571428571,93.0,75.292,58.0,225.0,200.375,178.0,188.41649999999998,4028.522,3.9585,12.1665,9.5205,3.850454545454546,200.542
2013-07-21,6.336538461538462,8.115384615384615,1.8141538461538462,14.5595,97.0,82.0,60.0,242.0,205.667,175.0,184.5,4028.458,2.625,17.75,9.4375,3.1439090909090908,202.16649999999998
2013-07-22,7.4548461538461535,9.518538461538462,2.057,25.282642857142857,97.0,80.625,59.0,284.0,242.125,193.0,185.54149999999998,3972.25,2.5060000000000002,23.6045,15.0415,2.1062727272727275,209.0625
2013-07-23,9.766461538461538,12.02946153846154,2.271923076923077,31.531857142857145,99.0,88.042,65.0,299.0,240.25,212.0,187.85,4038.364,3.2955,21.6375,16.823999999999998,2.375363636363636,209.3835
2013-07-24,10.93476923076923,14.216615384615384,3.2851538461538463,17.702357142857142,98.0,92.542,82.0,252.0,230.875,209.0,186.70999999999998,3959.708,2.4829999999999997,39.9505,6.7705,1.3409090909090908,226.55700000000002
2013-07-25,9.701076923076924,13.341153846153846,3.6366923076923077,17.589285714285715,98.0,87.75,74.0,277.0,243.25,209.0,182.95850000000002,4014.458,3.5,27.0205,9.5625,2.392,209.89600000000002
2013-07-26,6.687923076923076,8.751384615384616,2.0633076923076925,33.964285714285715,98.0,83.333,55.0,308.0,266.292,232.0,181.6115,3969.208,2.125,15.7145,16.2085,1.3636363636363635,197.2825
2013-07-27,7.165384615384616,11.896538461538462,4.7676923076923075,34.060071428571426,98.0,90.25,54.0,306.0,255.5,221.0,180.8545,4095.652,2.4165,12.229,18.354,1.062,193.02100000000002
2013-07-28,7.3173076923076925,8.455153846153847,1.1730769230769231,22.812571428571427,98.0,83.75,59.0,288.0,247.833,216.0,189.95850000000002,4155.958,3.1045,28.2705,11.479,2.374909090909091,218.1455
2013-07-29,8.800846153846154,10.255461538461539,1.4813846153846153,34.05114285714286,98.0,93.875,85.0,258.0,245.083,229.0,188.89600000000002,4113.417,2.5215,21.75,18.3125,1.4896363636363636,210.5625
2013-07-30,6.377615384615385,7.638769230769231,1.287076923076923,30.105642857142858,98.0,89.208,74.0,276.0,247.375,229.0,182.982,4057.958,3.0244999999999997,18.0145,16.9375,1.7304545454545455,200.973
2013-07-31,6.609076923076922,8.367307692307692,1.7553076923076922,24.464285714285715,96.0,85.292,68.0,277.0,251.125,237.0,181.87099999999998,4014.5,2.3689999999999998,20.9755,13.375,1.8370909090909089,202.7005
2013-08-01,6.347846153846154,8.326769230769232,1.9822307692307695,22.705285714285715,98.0,90.625,72.0,293.0,249.0,228.0,187.083,4073.667,2.292,14.479,10.8335,1.3943636363636362,201.417
2013-08-02,4.347538461538462,7.634230769230769,3.2674615384615384,14.178571428571429,95.0,78.125,59.0,257.0,233.083,219.0,180.0375,4075.417,2.2085,12.8615,5.4375,2.121181818181818,192.725
2013-08-03,6.414615384615384,8.401538461538461,2.0061538461538464,20.782714285714285,96.0,79.458,55.0,286.0,248.042,207.0,185.52100000000002,4047.174,2.208,15.479,11.1875,2.158454545454546,200.875
2013-08-04,3.214769230769231,4.0513076923076925,0.8333076923076923,16.961428571428574,97.0,78.25,55.0,294.0,262.083,232.0,190.47899999999998,4003.667,1.8125,12.9165,8.2705,1.4015454545454546,203.20850000000002
2013-08-05,3.1656153846153847,4.415538461538461,1.252923076923077,17.056428571428572,98.0,83.458,65.0,308.0,276.0,250.0,183.97899999999998,3919.333,1.605,8.125,6.3335,1.0336363636363637,192.02100000000002
2013-08-06,4.041307692307692,5.560076923076924,1.5351538461538463,26.853357142857142,98.0,90.0,72.0,296.0,272.375,256.0,184.875,3990.5,1.875,8.896,13.0155,0.928,193.6875
2013-08-07,8.237923076923078,10.936230769230768,2.717538461538462,29.990785714285714,98.0,76.917,50.0,313.0,278.958,251.0,191.33499999999998,4216.25,2.0725000000000002,21.095,16.5625,1.8901818181818184,212.3675
2013-08-08,10.596384615384617,13.260615384615384,2.6539230769230766,41.166642857142854,96.0,74.833,52.0,320.0,284.458,243.0,212.0625,4404.917,3.354,36.9165,26.9165,2.7423636363636366,248.854
2013-08-09,6.352307692307692,7.382,1.0137692307692308,65.69635714285714,96.0,81.792,60.0,338.0,294.083,256.0,196.51999999999998,4218.833,3.0,13.616,34.7295,1.4622727272727274,209.962
2013-08-10,7.828384615384616,9.036538461538461,1.2370769230769232,80.29764285714285,97.0,77.958,54.0,352.0,303.583,262.0,203.22899999999998,4348.435,3.2085,15.6875,43.5625,2.1546363636363637,218.8125
2013-08-11,6.865230769230769,7.634692307692308,0.7499230769230769,91.29157142857142,96.0,72.25,39.0,371.0,312.167,275.0,206.1455,4348.0,3.167,22.271,51.1455,2.1667272727272726,228.22899999999998
2013-08-12,8.25323076923077,9.672,1.4058461538461537,80.48207142857143,96.0,77.333,48.0,332.0,295.917,270.0,188.27249999999998,4171.75,3.848,33.816500000000005,47.625,2.781181818181818,221.964
2013-08-13,7.381384615384615,8.695692307692308,1.282,45.01485714285714,91.0,71.208,51.0,311.0,284.0,261.0,193.667,4098.708,2.75,23.9375,29.5,2.575818181818182,217.4375
2013-08-14,5.707076923076922,6.879461538461538,1.153,36.17771428571429,95.0,73.208,48.0,317.0,282.625,252.0,195.4655,4097.0,2.67,20.237000000000002,22.771,2.007,215.6155
2013-08-15,3.7736923076923077,4.669384615384615,0.8828461538461538,35.125,97.0,77.5,51.0,325.0,281.375,247.0,203.77100000000002,4128.917,2.9375,10.958,21.5205,1.7119090909090908,214.66649999999998
2013-08-16,2.7931538461538463,3.511153846153846,0.7052307692307692,32.42357142857143,96.0,76.292,51.0,329.0,285.708,253.0,196.964,3996.125,2.4585,11.4845,19.2295,1.4583636363636365,208.31799999999998
2013-08-17,2.3686153846153846,3.1530769230769233,0.7778461538461539,18.371999999999996,95.0,79.458,60.0,314.0,282.583,258.0,187.41649999999998,3890.391,1.896,9.604,7.396,1.2432727272727273,196.9375
2013-08-18,1.8077692307692306,2.358923076923077,0.5543846153846154,14.943428571428571,94.0,76.125,53.0,329.0,286.833,255.0,185.79149999999998,3882.5,1.625,8.104,5.5835,1.4621818181818182,193.77100000000002
2013-08-19,2.921307692307692,4.0889999999999995,1.1713846153846155,20.735214285714285,94.0,79.083,58.0,330.0,287.792,258.0,185.10399999999998,3930.833,1.6875,8.771,8.958,1.2704545454545455,193.72899999999998
2013-08-20,2.7179230769230767,4.336615384615384,1.5962307692307691,17.157785714285716,99.0,80.458,59.0,329.0,289.417,262.0,178.6455,3955.042,1.2919999999999998,9.521,5.229,1.2537272727272728,188.10399999999998
2013-08-21,9.234307692307693,11.875615384615385,2.667307692307692,20.282857142857143,98.0,84.333,63.0,299.0,269.458,246.0,182.41899999999998,4079.455,2.1995,29.5165,8.805,2.172636363636364,211.8105
2013-08-22,9.458846153846155,11.290153846153846,1.8251538461538461,24.607214285714285,99.0,83.083,58.0,306.0,269.667,242.0,183.083,4012.75,2.3335,24.583,11.229,2.7063636363636365,207.58350000000002
2013-08-23,10.725923076923078,13.017615384615386,2.326846153846154,34.40785714285714,97.0,91.042,78.0,299.0,272.042,252.0,185.739,4182.458,2.5,26.8515,17.3125,1.479090909090909,212.5035
2013-08-24,9.438,11.054076923076924,1.625615384615385,26.46128571428571,97.0,74.167,43.0,343.0,282.542,245.0,190.8125,4194.783,4.2085,18.708,15.0835,2.6134545454545455,209.4375
2013-08-25,8.609,9.567384615384615,0.9839230769230769,22.315428571428573,93.0,75.875,62.0,260.0,245.292,222.0,194.1875,4044.667,3.146,44.521,11.375,2.4203636363636365,238.60399999999998
2013-08-26,8.753846153846153,10.97223076923077,2.201769230769231,19.377857142857142,98.0,72.333,46.0,285.0,250.125,202.0,195.3545,4027.583,3.0725,19.875,11.4375,2.2415454545454545,215.02100000000002
2013-08-27,7.782076923076923,9.233923076923077,1.4583846153846154,12.517857142857142,97.0,73.333,45.0,277.0,236.625,200.0,188.625,4069.542,3.1455,17.4375,4.771,3.541727272727272,205.9375
2013-08-28,10.276769230769231,11.77076923076923,1.4773846153846153,25.220499999999998,97.0,70.417,39.0,305.0,260.875,216.0,197.83100000000002,4253.625,3.3045,17.3475,14.146,2.809090909090909,215.107
2013-08-29,8.632846153846154,10.614307692307692,2.0233846153846153,35.3185,99.0,70.417,40.0,323.0,272.75,224.0,201.52100000000002,4236.917,4.604,16.75,21.6875,2.0063636363636363,218.20850000000002
2013-08-30,7.755,9.811846153846155,2.076,38.419714285714285,93.0,70.833,47.0,357.0,302.583,255.0,182.6395,4123.083,3.521,13.878499999999999,20.625,2.5985454545454547,196.3225
2013-08-31,9.216153846153846,11.706461538461538,2.4998461538461543,35.538714285714285,96.0,76.0,59.0,327.0,288.042,251.0,187.29149999999998,4193.826,4.458,26.667,17.396,2.9545454545454546,213.77100000000002
2013-09-01,5.264923076923077,6.612846153846154,1.3734615384615385,34.656285714285715,93.0,79.25,56.0,343.0,288.583,250.0,178.875,4097.042,3.3125,17.3955,12.5625,2.7083636363636363,196.125
2013-09-02,7.2050769230769225,9.232000000000001,2.0273076923076925,24.261928571428573,97.0,84.417,62.0,324.0,272.0,245.0,183.7705,4121.0,3.386,20.2085,10.5835,2.489181818181818,203.85399999999998
2013-09-03,4.032,7.355769230769231,3.3301538461538462,13.0715,98.0,75.875,50.0,326.0,283.75,254.0,178.25,4046.667,2.042,10.021,3.7085,1.2461818181818183,188.0625
2013-09-04,4.520307692307692,6.101692307692308,1.5552307692307692,20.92085714285714,98.0,92.917,80.0,292.0,264.208,251.0,180.74450000000002,4007.125,2.0225,10.3485,4.771,0.9232727272727274,190.926
2013-09-05,3.7426153846153842,5.844307692307693,2.1186153846153846,19.54692857142857,99.0,93.75,77.0,293.0,265.042,245.0,180.63049999999998,4036.739,2.0869999999999997,10.3045,5.1175,1.0829090909090908,190.73950000000002
2013-09-06,6.9030000000000005,8.917076923076923,2.030076923076923,19.019785714285714,98.0,79.75,61.0,261.0,245.708,236.0,189.3915,4128.917,2.3335,17.567999999999998,5.2915,2.106,206.80700000000002
2013-09-07,6.14,7.80376923076923,1.6476923076923078,18.494,96.0,87.125,71.0,269.0,246.042,234.0,187.25,3966.87,2.6875,21.292,6.0,2.215909090909091,208.3125
2013-09-08,4.897384615384615,5.836538461538462,0.9390769230769231,18.5785,99.0,94.167,72.0,292.0,238.042,204.0,186.04149999999998,3974.708,2.375,18.0625,5.4375,1.4154545454545455,203.917
2013-09-09,7.214615384615385,9.26023076923077,2.042,14.0655,99.0,78.208,55.0,253.0,229.833,207.0,187.83350000000002,4042.958,2.299,15.0835,5.521,2.2572727272727273,202.72899999999998
2013-09-10,8.180615384615384,11.287384615384614,3.1109999999999998,15.925714285714287,97.0,78.667,62.0,258.0,237.708,214.0,187.875,4076.583,2.9585,28.3125,5.979,2.817727272727273,216.0
2013-09-11,7.7439230769230765,9.458461538461538,1.7276923076923079,17.579428571428572,98.0,85.125,65.0,267.0,243.875,227.0,186.2895,4007.833,2.9565,23.653,7.2705,1.8147272727272727,209.7905
2013-09-12,9.440307692307693,11.782307692307691,2.4382307692307696,19.467714285714287,94.0,81.333,62.0,289.0,255.75,235.0,187.60399999999998,4177.417,3.9585,24.0625,9.729,2.802909090909091,211.66649999999998
2013-09-13,10.176333333333334,13.050666666666666,2.9090833333333332,20.725846153846152,98.0,80.292,60.0,284.0,258.625,229.0,187.55349999999999,4087.417,2.958,24.271,8.25,2.0,211.846
2013-09-14,8.086583333333333,10.569916666666666,2.5079166666666666,21.16984615384615,97.0,82.417,61.0,308.0,270.083,237.0,189.27100000000002,4066.87,3.1455,30.1875,9.8125,1.8841,219.45850000000002
2013-09-15,2.20475,3.5208333333333335,1.32975,24.243769230769228,99.0,90.542,71.0,298.0,272.792,253.0,177.4375,3968.667,1.9375,10.4165,5.979,0.9041,187.8545
2013-09-16,1.9100833333333334,2.3327500000000003,0.4223333333333333,27.54823076923077,92.0,72.708,47.0,288.0,263.583,203.0,175.83350000000002,3883.083,1.6125,7.5,7.708,0.9570000000000001,183.27100000000002
2013-09-17,8.618333333333334,10.531333333333334,1.9267500000000002,15.204230769230769,83.0,62.042,44.0,241.0,208.25,166.0,187.417,4012.208,2.4725,16.4585,5.9165,2.1125999999999996,203.8545
2013-09-18,13.400583333333332,17.167416666666664,3.7738333333333336,17.048153846153845,97.0,73.792,52.0,243.0,210.292,170.0,190.13049999999998,4184.5,3.5164999999999997,21.390500000000003,9.479,3.2875,211.47899999999998
2013-09-19,12.524416666666667,17.08791666666667,4.574,19.441769230769232,99.0,77.375,54.0,243.0,210.125,168.0,192.41649999999998,4181.333,3.4375,25.3955,11.6045,2.8030999999999997,217.8125
2013-09-20,9.51575,13.321166666666665,3.8192500000000003,21.184,99.0,75.25,43.0,288.0,233.042,177.0,201.4555,4337.421,3.2270000000000003,18.1,14.8335,1.1441000000000001,219.5555
2013-09-21,7.9327499999999995,11.317416666666666,3.37425,21.141,96.0,73.625,46.0,287.0,243.833,200.0,196.89600000000002,4219.261,3.3335,48.5415,12.021,1.0049,245.4375
2013-09-22,7.361083333333333,8.781166666666666,1.4201666666666668,29.33976923076923,98.0,78.583,45.0,291.0,235.875,203.0,200.52100000000002,4356.917,4.2085,27.75,17.771,2.120333333333333,228.2705
2013-09-23,3.516916666666667,4.472416666666667,0.9589166666666666,18.737615384615385,79.0,70.375,56.0,235.0,216.167,208.0,185.125,4019.542,2.085,16.583,7.875,1.4171,201.66649999999998
