date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2012-08-30,93.5,73.104,49.5,13.736,21.222,7.486,,3.333,24.361,33.2,28.477,24.4,3.292
2012-08-31,88.5,75.104,55.0,10.528,16.528,6.0,,3.875,21.472,32.15,27.808,24.6,3.0
2012-09-01,95.0,83.416,64.0,6.431,9.889,3.458,,0.917,17.055,28.65,25.7,23.6,1.375
2012-09-02,96.0,91.646,84.0,6.0,7.042,1.042,,0.833,16.458,26.35,24.15,22.65,1.458
2012-09-03,97.0,77.542,52.0,11.315,14.107,2.792,,2.958,19.656,31.7,26.454,23.2,2.75
2012-09-04,99.0,82.417,61.0,12.976,18.337,5.361,,2.87,21.472,31.3,26.733,23.2,3.13
2012-09-05,95.0,77.167,51.0,14.069,16.166,2.097,,3.417,32.625,33.0,27.6,23.2,4.208
2012-09-06,98.0,83.833,54.0,13.681,19.111,5.431,,2.5,27.278,31.8,26.217,22.6,3.375
2012-09-07,98.0,79.083,55.0,15.861,21.194,5.333,,2.0,28.278,31.0,25.975,22.1,3.042
2012-09-08,99.0,86.417,68.0,8.889,11.764,2.875,,0.792,27.917,29.2,26.162,23.8,2.542
2012-09-09,98.0,77.208,55.0,8.944,13.722,4.778,,2.167,17.778,32.4,27.367,23.1,2.833
2012-09-10,95.0,73.125,50.0,12.5,20.986,8.486,,3.458,18.264,32.1,27.846,23.3,3.042
2012-09-11,96.0,75.542,50.0,9.611,18.178,8.567,,1.609,18.292,31.8,27.221,23.6,2.739
2012-09-12,98.0,76.125,53.0,11.833,14.153,2.319,,2.167,19.389,30.8,25.858,21.7,1.958
2012-09-13,90.0,71.667,47.0,14.958,18.319,3.361,,2.792,28.472,32.9,27.358,22.9,2.583
2012-09-14,96.0,74.125,55.0,13.153,17.778,4.625,,2.917,24.833,31.7,27.692,23.7,2.708
2012-09-15,97.0,83.875,64.0,8.889,14.305,5.417,,0.042,17.222,29.7,26.4,23.8,2.417
2012-09-16,99.0,85.792,63.0,6.528,9.125,2.597,,1.083,16.139,31.6,26.812,23.4,2.083
2012-09-17,99.0,81.583,59.0,5.375,7.778,2.403,,0.958,19.292,31.3,27.325,24.2,1.5
2012-09-18,97.0,84.708,64.0,7.989,13.627,5.638,,0.87,18.528,31.1,26.779,24.1,2.348
2012-09-19,98.0,91.917,83.0,13.084,20.056,6.972,,2.208,17.764,28.1,26.05,25.1,2.875
2012-09-20,92.0,75.125,51.0,11.959,15.264,3.306,,3.25,33.18,30.7,26.912,23.5,3.25
2012-09-21,91.0,83.0,72.0,8.639,9.931,1.292,,1.542,29.722,27.4,24.108,22.3,2.375
2012-09-22,92.0,83.792,73.0,6.917,8.028,1.111,,1.542,19.486,24.8,22.404,20.8,1.875
2012-09-23,98.0,95.625,87.0,5.542,6.097,0.556,,0.458,15.667,21.4,19.5,17.5,1.292
2012-09-24,95.0,76.75,55.0,10.389,15.889,5.5,,0.75,12.903,27.0,22.162,18.0,2.208
2012-09-25,98.0,88.292,77.0,8.039,9.217,1.178,,0.391,14.195,21.6,19.383,17.7,1.478
2012-09-26,89.0,76.375,62.0,8.208,9.625,1.416,,0.875,15.972,24.4,20.392,17.3,1.708
2012-09-27,84.0,71.542,58.0,5.819,6.917,1.097,,0.667,14.829,23.9,20.012,16.5,1.375
2012-09-28,96.0,87.208,80.0,6.403,7.472,1.07,,0.125,11.472,22.6,19.992,16.7,1.5
2012-09-29,98.0,84.042,69.0,7.639,9.5,1.861,,0.333,14.931,26.8,23.496,20.4,1.917
2012-09-30,99.0,82.708,60.0,6.584,8.25,1.667,,1.292,25.653,29.5,24.842,20.5,2.417
2012-10-01,87.0,71.625,59.0,10.461,12.751,2.291,,2.792,20.264,28.5,25.579,22.9,3.292
2012-10-02,96.0,85.125,72.0,7.312,9.379,2.067,,0.783,20.861,24.9,22.338,20.3,1.87
2012-10-03,99.0,91.917,85.0,8.861,9.778,0.916,,0.417,16.444,20.7,19.775,18.2,1.708
2012-10-04,98.0,76.833,55.0,6.167,7.361,1.195,,0.167,11.056,26.3,21.229,18.0,1.583
2012-10-05,98.0,83.583,51.0,10.028,12.0,1.972,,0.667,17.611,27.8,22.304,18.1,2.0
2012-10-06,99.0,83.25,60.0,7.972,9.792,1.819,,0.792,23.347,28.2,23.371,20.9,2.042
2012-10-07,98.0,89.333,73.0,5.208,5.597,0.389,,0.167,20.208,20.0,17.812,16.4,1.5
2012-10-08,91.0,75.292,59.0,5.18,5.819,0.639,,0.542,17.97,21.2,17.871,14.4,1.25
2012-10-09,79.5,67.822,56.0,8.192,9.268,1.076,,1.522,14.818,20.95,17.607,14.75,1.478
2012-10-10,95.5,70.562,54.0,6.819,7.611,0.792,,1.0,15.833,21.6,17.958,13.55,1.292
2012-10-11,96.5,87.02,71.0,10.472,13.25,2.778,,0.542,16.764,22.25,18.61,16.25,2.042
2012-10-12,93.5,65.708,36.0,13.814,16.142,2.328,,0.583,18.252,22.65,18.683,14.95,2.625
2012-10-13,80.5,51.5,29.5,13.792,16.055,2.264,,0.792,20.194,23.9,18.125,12.4,3.083
2012-10-14,93.5,77.854,61.5,9.625,10.333,0.708,,1.167,27.972,18.5,16.319,14.3,2.708
2012-10-15,95.0,74.958,52.5,11.542,14.305,2.764,,0.917,28.611,23.2,18.64,15.05,2.625
2012-10-16,87.5,65.584,41.0,15.766,22.631,6.866,,1.609,22.639,20.65,16.048,12.2,3.0
2012-10-17,97.5,81.875,59.0,23.333,30.167,6.833,,1.667,35.68,22.05,16.667,11.9,3.833
2012-10-18,97.0,94.416,90.0,15.347,19.389,4.042,,0.458,31.694,19.2,16.5,13.85,3.0
2012-10-19,96.0,72.958,43.5,10.597,19.458,8.861,,0.083,14.806,19.0,14.123,10.1,2.708
2012-10-20,93.5,71.958,43.0,17.333,37.875,20.542,,0.667,19.528,20.2,15.065,8.85,5.042
2012-10-21,93.0,67.646,28.0,21.125,27.555,6.431,,1.0,32.0,24.6,17.204,10.55,5.708
2012-10-22,91.0,74.479,59.0,18.75,24.389,5.639,,2.625,38.958,23.1,18.165,11.6,4.25
2012-10-23,96.0,83.792,72.5,13.504,15.256,1.752,,2.391,18.986,23.05,18.917,12.85,2.522
2012-10-24,70.0,45.104,29.0,11.708,15.264,3.556,,0.375,12.819,19.85,15.571,12.6,2.0
2012-10-25,77.0,64.354,49.5,14.57,16.57,2.0,,1.417,18.458,18.25,15.158,12.5,2.208
2012-10-26,86.5,69.438,42.5,14.889,17.528,2.639,,1.125,28.722,21.7,16.504,11.55,2.583
2012-10-27,79.5,64.979,44.0,6.903,7.514,0.611,,1.0,21.611,20.0,16.45,14.35,1.792
2012-10-28,97.5,83.5,68.0,12.042,14.25,2.208,,0.667,30.583,16.3,14.644,12.75,3.0
2012-10-29,98.0,71.688,37.0,14.205,16.418,2.214,,0.208,19.056,21.55,16.271,11.65,2.542
2012-10-30,88.5,71.042,46.5,22.612,39.408,16.795,,1.348,21.708,17.3,12.862,7.75,4.217
2012-10-31,93.5,77.271,51.5,17.847,35.222,17.375,,1.458,23.722,17.45,12.454,8.05,3.833
2012-11-01,93.5,71.604,44.0,22.458,38.75,16.291,,1.917,26.722,20.15,13.546,7.5,5.083
2012-11-02,89.0,45.5,29.0,13.861,18.014,4.153,,0.583,11.319,17.6,13.35,9.15,2.958
2012-11-03,65.5,50.834,31.0,12.819,13.972,1.153,,0.583,16.722,17.2,11.883,8.9,2.583
2012-11-04,84.5,56.146,27.5,14.153,21.042,6.889,,0.542,20.708,17.6,11.273,6.3,4.417
2012-11-05,90.0,74.229,59.0,29.111,49.264,20.153,,1.125,50.25,14.95,11.577,6.45,5.5
2012-11-06,98.0,96.521,89.5,27.134,50.903,23.769,,0.13,37.167,16.1,14.044,12.05,5.435
2012-11-07,98.0,84.188,51.0,24.645,39.342,14.697,,0.682,29.076,19.25,14.546,10.25,5.762
2012-11-08,92.5,61.146,34.5,31.458,53.556,22.097,,1.708,23.833,19.2,13.821,7.4,6.792
2012-11-09,78.5,53.062,34.0,17.808,27.258,9.45,,0.667,16.764,19.55,14.394,10.6,3.125
2012-11-10,87.5,56.417,34.5,8.833,10.125,1.292,,0.417,17.319,18.25,13.308,9.4,2.125
2012-11-11,97.0,85.875,72.0,9.639,11.167,1.528,,1.0,22.57,15.25,12.271,8.65,2.417
2012-11-12,97.5,92.042,76.5,17.417,24.815,7.398,,0.542,19.972,17.7,14.619,12.6,3.125
2012-11-13,91.5,64.646,44.0,19.212,27.259,8.047,,1.217,24.319,17.55,14.381,11.3,3.478
2012-11-14,71.0,47.562,29.5,19.083,26.028,6.944,,1.333,15.125,16.6,12.438,8.65,3.458
2012-11-15,62.0,43.896,28.5,14.764,18.181,3.417,,0.958,8.514,14.5,10.269,6.4,2.917
2012-11-16,76.0,55.166,33.5,19.042,25.403,6.361,,1.792,14.167,15.55,10.848,5.4,3.625
2012-11-17,96.5,82.125,59.5,18.514,25.361,6.847,,1.792,22.75,16.6,12.842,9.45,4.208
2012-11-18,94.5,50.771,31.5,6.875,8.167,1.292,,0.792,8.056,15.75,11.423,7.4,2.625
2012-11-19,89.0,66.479,51.5,19.75,31.403,11.653,,1.25,28.361,9.15,7.015,3.55,3.792
2012-11-20,88.5,61.125,30.5,24.278,51.381,27.104,,1.13,25.028,16.95,9.358,2.65,5.565
2012-11-21,76.0,52.188,27.0,19.972,35.764,15.792,,0.667,18.556,13.55,8.673,5.7,4.875
2012-11-22,93.0,74.208,51.5,27.61,58.437,30.827,,1.292,36.021,12.4,8.098,5.0,6.25
2012-11-23,95.5,91.833,85.0,24.347,53.222,28.875,,0.958,56.097,10.1,7.938,5.2,6.583
2012-11-24,85.5,73.604,56.0,11.731,15.303,3.572,,0.375,14.889,10.7,8.352,5.15,2.917
2012-11-25,90.0,66.708,37.0,14.083,23.875,9.792,,0.25,16.792,11.8,6.192,0.8,4.583
2012-11-26,96.0,85.542,66.5,28.678,50.548,21.87,,0.917,38.528,8.95,6.944,4.55,5.25
2012-11-27,91.5,45.917,29.5,11.738,14.44,2.702,,0.261,8.472,12.25,8.973,2.45,2.522
2012-11-28,91.5,73.438,51.5,24.556,40.305,15.75,,0.958,24.514,7.4,4.746,2.05,4.583
2012-11-29,94.0,74.25,41.5,30.597,69.93,39.333,,1.208,41.07,14.55,7.627,0.9,6.583
2012-11-30,93.5,79.77,66.5,15.945,19.623,3.678,,1.25,26.972,13.1,9.156,6.45,3.333
2012-12-01,91.0,82.333,66.0,14.167,20.639,6.472,,0.875,20.514,9.35,4.606,-0.2,3.792
2012-12-02,92.5,70.438,45.5,9.097,12.403,3.306,,0.375,11.278,7.6,3.377,-1.85,3.167
2012-12-03,95.0,86.604,76.0,15.139,18.486,3.347,,0.792,22.097,7.65,5.546,2.35,3.0
2012-12-04,95.5,80.438,43.5,20.056,37.0,16.944,,0.391,27.334,11.25,8.242,6.5,4.826
2012-12-05,78.5,55.708,31.0,22.625,51.667,29.042,,0.958,15.347,12.85,8.033,1.0,6.375
2012-12-06,88.0,49.75,22.5,11.264,13.312,2.048,,1.625,12.152,15.35,10.779,4.45,2.833
2012-12-07,81.0,52.916,30.5,27.584,59.439,31.855,,1.458,19.958,11.35,5.546,1.3,6.708
2012-12-08,86.5,50.812,25.0,16.528,27.806,11.278,,1.5,19.236,15.4,7.452,0.9,3.875
2012-12-09,64.5,40.938,22.0,11.472,14.528,3.056,,1.583,9.375,10.1,4.944,-0.75,3.458
2012-12-10,73.0,42.271,20.5,21.083,32.778,11.695,,0.875,8.097,8.35,3.271,-1.35,4.583
2012-12-11,67.0,39.042,19.0,31.652,68.828,37.176,,1.0,18.042,10.5,4.665,-0.75,7.348
2012-12-12,75.0,47.625,21.0,26.861,55.667,28.806,,1.292,17.583,10.05,4.065,-1.55,6.0
2012-12-13,75.5,50.062,25.0,27.819,61.694,33.875,,1.083,17.833,10.45,3.756,-2.45,6.333
2012-12-14,83.0,66.666,40.0,39.808,104.937,65.129,,2.292,42.666,10.85,3.802,-2.0,8.833
2012-12-15,95.5,85.417,63.5,38.181,86.403,48.222,,1.333,95.139,7.25,5.658,3.45,8.833
2012-12-16,92.5,58.688,27.0,19.833,42.583,22.75,,0.417,42.417,17.2,9.994,3.75,6.417
2012-12-17,91.5,75.562,61.0,29.945,42.625,12.681,,1.583,39.458,7.45,5.985,3.15,4.917
2012-12-18,92.0,73.604,51.0,20.411,45.692,25.28,,1.217,37.042,14.0,8.442,4.65,5.174
2012-12-19,66.0,36.584,24.0,9.206,11.031,1.826,,0.167,5.875,7.65,4.777,2.8,2.125
2012-12-20,66.5,36.708,19.5,21.464,46.703,25.239,,0.458,13.125,9.35,4.242,-0.05,4.792
2012-12-21,83.0,58.896,35.0,26.944,69.907,42.963,,1.042,28.375,7.75,3.531,-2.7,6.333
2012-12-22,95.0,84.396,59.5,29.194,58.486,29.292,,0.792,37.153,5.55,3.958,2.45,6.5
2012-12-23,85.5,59.688,41.5,15.486,23.166,7.681,,1.25,21.292,7.25,4.908,1.0,5.333
2012-12-24,84.0,49.958,26.5,14.222,19.57,5.347,,0.75,14.347,6.7,2.596,-1.8,3.458
2012-12-25,84.0,62.979,38.0,35.856,103.202,67.346,,1.826,25.57,8.5,1.665,-3.4,8.478
2012-12-26,84.5,38.52,25.0,11.805,28.958,17.153,,1.042,8.292,5.7,2.417,-1.5,3.625
2012-12-27,75.0,49.875,30.0,22.736,47.194,24.458,,1.167,18.708,6.45,0.854,-3.55,6.292
2012-12-28,93.5,72.125,43.0,36.842,98.667,61.826,,1.583,70.986,5.0,1.29,-3.65,9.667
2012-12-29,94.5,80.729,63.0,10.75,12.319,1.569,,0.75,19.389,9.6,5.975,2.7,2.708
2012-12-30,95.5,93.562,82.5,14.764,17.389,2.625,,0.333,19.444,7.6,6.246,5.15,3.833
2012-12-31,95.0,51.896,34.0,11.181,12.931,1.75,,0.583,9.292,10.05,7.598,1.1,4.167
2013-01-01,89.5,60.812,36.5,17.944,25.18,7.236,,1.458,28.834,13.9,6.819,-0.65,6.0
2013-01-02,82.5,52.354,27.0,14.35,22.486,8.136,,0.667,11.694,10.95,4.894,-0.85,4.125
2013-01-03,72.5,56.354,34.0,18.037,26.25,8.213,,1.261,18.306,7.75,3.135,-1.65,4.375
2013-01-04,78.0,53.917,32.5,16.333,28.25,11.916,,1.208,21.125,10.65,4.571,-1.2,4.667
2013-01-05,59.5,46.354,33.0,7.681,8.208,0.528,,0.375,9.875,6.0,2.906,-0.4,2.25
2013-01-06,59.5,41.25,25.0,10.667,12.625,1.958,,0.5,8.875,8.4,3.148,-1.5,2.208
2013-01-07,74.5,54.875,29.5,28.625,64.833,36.208,,2.5,21.028,8.35,2.375,-4.45,7.087
2013-01-08,95.5,70.646,43.5,32.611,61.806,29.194,,1.208,32.782,11.7,5.89,-0.8,6.333
2013-01-09,95.5,79.438,43.5,11.446,12.802,1.356,,0.375,13.917,9.0,5.5,2.25,2.875
2013-01-10,62.5,38.521,22.0,16.588,40.566,23.978,,0.043,8.819,4.8,1.358,-2.5,4.833
2013-01-11,74.0,53.667,26.0,26.07,72.43,46.361,,0.917,17.597,7.35,1.26,-4.55,7.25
2013-01-12,82.5,62.666,39.0,23.25,37.125,13.875,,1.792,23.222,7.9,2.381,-2.3,5.875
2013-01-13,79.5,43.542,24.0,13.986,22.514,8.528,,0.917,11.806,6.9,2.938,-1.45,4.0
2013-01-14,60.0,39.708,27.5,17.844,22.818,4.975,,1.333,10.42,6.45,2.273,-0.15,3.043
2013-01-15,58.0,52.938,48.0,23.694,26.889,3.195,,1.458,18.334,2.95,0.908,-0.95,3.208
2013-01-16,79.0,53.562,29.0,29.582,62.966,33.384,,1.208,20.659,7.05,1.133,-4.55,6.458
2013-01-17,71.5,45.416,26.0,24.31,35.715,11.404,,1.652,18.125,8.35,3.446,-0.9,4.25
2013-01-18,81.5,56.208,29.0,26.847,46.625,19.778,,1.375,24.736,6.45,1.596,-1.85,6.0
2013-01-19,89.5,48.625,24.5,7.986,9.167,1.181,,0.625,12.597,5.45,1.921,-1.3,2.5
2013-01-20,77.0,55.146,35.0,29.222,57.166,27.945,,1.542,16.847,8.1,1.76,-3.5,5.708
2013-01-21,83.5,54.708,27.0,21.944,38.986,17.042,,2.25,27.514,10.2,4.242,-1.35,4.391
2013-01-22,93.0,65.27,33.0,18.788,25.691,6.903,,1.625,22.438,7.4,2.89,-0.5,5.25
2013-01-23,73.5,43.396,25.5,24.014,38.073,14.059,,1.167,13.643,9.45,3.835,-0.8,5.708
2013-01-24,74.5,60.521,42.5,28.332,42.437,14.106,,2.261,24.611,11.0,5.121,-0.2,5.208
2013-01-25,82.5,62.334,33.5,39.57,89.57,50.0,,2.458,57.709,11.7,5.494,-1.0,8.625
2013-01-26,88.5,50.917,26.5,6.861,8.278,1.416,,0.833,16.57,13.8,9.379,1.75,2.542
2013-01-27,65.0,39.834,23.5,14.333,18.445,4.111,,0.542,10.458,6.75,2.496,-1.1,2.958
2013-01-28,66.5,48.125,32.0,23.969,34.57,10.601,,2.5,18.153,12.85,7.169,-0.55,4.348
2013-01-29,70.5,38.854,18.0,19.541,24.847,5.305,,1.458,13.722,12.0,7.479,3.9,3.833
2013-01-30,96.0,76.229,59.0,24.917,42.828,17.912,,1.708,26.903,13.95,9.152,3.0,5.333
2013-01-31,88.5,48.0,23.5,18.275,32.656,14.381,,0.522,18.389,13.45,8.442,2.45,3.917
2013-02-01,90.5,63.875,38.0,23.194,42.917,19.722,,1.333,21.43,8.95,4.948,0.65,4.542
2013-02-02,95.5,81.5,62.0,26.833,36.445,9.611,,1.958,56.889,11.15,7.062,3.05,6.667
2013-02-03,97.5,84.104,66.5,24.889,37.055,12.167,,2.125,74.264,16.7,12.469,7.55,6.5
2013-02-04,95.0,84.271,57.5,8.958,10.25,1.292,,0.708,14.722,12.3,3.508,-1.45,2.391
2013-02-05,52.5,38.666,26.5,7.889,9.639,1.75,,0.042,5.833,3.4,0.144,-1.8,2.042
2013-02-06,52.5,41.666,31.0,14.509,17.095,2.586,,0.667,9.972,4.3,0.823,-3.15,2.417
2013-02-07,58.5,43.188,28.5,18.425,22.92,4.495,,1.136,12.375,5.85,2.148,-1.4,2.826
2013-02-08,95.5,88.396,56.0,6.875,7.833,0.958,,0.167,8.889,1.5,-0.498,-1.8,2.0
2013-02-09,95.0,69.375,44.0,9.691,12.719,3.028,,0.125,5.764,7.75,3.098,-0.45,2.708
2013-02-10,74.0,52.708,33.0,23.208,37.25,14.042,,0.708,11.389,7.35,3.556,-0.45,3.833
2013-02-11,92.5,73.938,51.0,11.805,13.361,1.555,,0.542,11.889,2.9,1.373,-0.7,2.217
2013-02-12,68.5,57.271,49.5,9.807,11.309,1.503,,1.333,9.431,6.5,3.029,0.4,2.083
2013-02-13,76.0,57.729,38.5,26.793,43.282,16.489,,1.5,14.875,6.05,2.746,-1.4,4.458
2013-02-14,96.0,83.208,59.0,11.062,11.966,0.903,,0.348,12.347,3.0,1.008,0.0,2.125
2013-02-15,97.5,83.5,51.0,6.583,7.611,1.028,,0.0,7.805,10.9,4.435,0.15,2.0
2013-02-16,51.0,39.875,28.5,3.958,4.292,0.333,,0.75,11.82,9.6,6.765,4.7,2.125
2013-02-17,38.0,33.083,23.0,12.556,15.056,2.5,,2.75,22.583,12.0,6.862,3.2,3.458
2013-02-18,49.0,34.584,22.5,9.324,10.16,0.836,,0.25,8.819,8.1,4.048,1.15,2.13
2013-02-19,66.5,46.354,29.5,20.569,26.597,6.028,,0.75,15.556,7.25,2.673,-1.7,3.5
2013-02-20,69.0,55.27,38.5,17.258,20.23,2.972,,2.167,18.194,6.8,2.902,-1.95,2.792
2013-02-21,65.0,40.688,21.5,14.696,16.088,1.393,,0.957,15.757,9.0,4.04,-0.45,2.583
2013-02-22,60.5,42.104,22.0,19.083,26.333,7.25,,0.583,13.806,8.9,3.519,-1.5,3.542
2013-02-23,61.5,51.584,39.0,9.819,10.472,0.653,,2.042,15.931,8.35,4.5,1.15,2.292
2013-02-24,67.5,57.438,47.0,11.944,12.805,0.861,,2.0,16.639,7.7,4.869,2.55,2.292
2013-02-25,80.5,51.25,24.5,22.442,29.711,7.269,,2.25,30.528,12.2,6.477,0.25,4.087
2013-02-26,84.5,56.833,31.0,23.166,37.166,14.0,,2.5,49.361,14.0,7.052,0.0,6.167
2013-02-27,92.5,79.688,67.5,36.985,56.601,19.616,,3.125,78.597,14.35,9.221,4.45,7.833
2013-02-28,95.0,68.208,27.0,13.479,15.787,2.308,,1.174,37.681,18.6,13.025,8.35,4.0
2013-03-01,94.0,82.083,69.0,9.75,10.222,0.472,,1.208,32.0,10.35,7.446,5.45,3.625
2013-03-02,95.0,93.188,89.0,4.903,5.125,0.222,,0.208,17.347,5.45,4.715,3.8,2.583
2013-03-03,93.5,69.75,43.5,10.167,12.014,1.847,,0.083,13.167,9.3,5.446,3.2,2.583
2013-03-04,85.5,54.062,36.5,12.958,15.361,2.403,,1.167,17.463,9.7,5.202,-0.8,3.087
2013-03-05,96.5,92.083,54.5,19.639,22.75,3.111,,0.333,25.778,7.55,5.712,4.3,3.542
2013-03-06,47.5,32.438,23.5,7.494,8.692,1.197,,0.087,8.903,6.9,4.429,2.1,2.292
2013-03-07,63.0,35.896,17.5,13.58,15.938,2.359,,0.783,10.722,7.75,3.371,0.15,3.0
2013-03-08,62.0,40.292,22.0,16.986,21.264,4.278,,1.375,13.875,9.3,4.49,-1.1,3.792
2013-03-09,88.0,57.417,35.5,10.708,12.833,2.125,,0.583,14.945,8.45,4.244,1.0,3.0
2013-03-10,89.0,41.666,22.0,9.375,10.639,1.264,,0.25,12.0,7.15,3.469,0.0,2.458
2013-03-11,75.5,42.021,17.5,16.666,22.667,6.0,,1.333,9.736,9.3,4.302,-1.9,3.826
2013-03-12,83.5,54.334,29.0,26.932,55.952,29.02,,4.792,35.394,16.05,8.962,-0.15,6.458
2013-03-13,96.5,88.125,72.0,17.323,25.378,8.055,,1.292,41.445,16.85,11.438,5.35,3.833
2013-03-14,92.0,76.562,58.5,11.389,13.459,2.069,,0.435,10.417,12.3,8.073,4.4,3.25
2013-03-15,74.0,45.75,24.5,10.097,11.653,1.556,,0.5,9.153,11.6,6.667,2.95,2.625
2013-03-16,87.5,60.958,39.0,14.319,16.875,2.556,,2.042,24.111,15.5,8.321,2.05,4.0
2013-03-17,84.0,62.792,41.0,21.125,39.528,18.403,,1.417,33.403,15.3,9.246,1.75,5.417
2013-03-18,94.5,74.23,45.0,17.125,30.847,13.722,,1.458,40.514,18.0,13.394,6.2,4.435
2013-03-19,64.0,45.062,29.5,8.111,9.208,1.097,,0.75,19.431,12.55,9.902,8.1,2.458
2013-03-20,96.0,89.542,65.5,15.168,16.698,1.53,,0.125,13.736,8.25,7.129,6.25,2.542
2013-03-21,93.0,45.042,21.0,5.933,6.834,0.901,,0.304,6.083,13.1,8.727,5.6,1.833
2013-03-22,56.0,39.562,22.0,8.903,10.528,1.625,,0.792,7.556,13.05,8.242,3.55,2.417
2013-03-23,83.0,43.5,21.0,10.222,11.5,1.278,,1.0,13.028,16.0,9.85,3.75,2.5
2013-03-24,89.0,48.642,16.5,21.98,36.959,14.98,,2.583,22.278,18.45,11.334,2.55,4.167
2013-03-25,71.0,50.61,26.0,21.306,25.139,3.833,,4.583,35.542,20.3,15.106,10.95,4.783
2013-03-26,94.0,73.042,51.0,26.208,38.014,11.806,,3.167,36.639,18.0,14.392,10.15,6.042
2013-03-27,96.0,81.625,64.0,12.758,14.068,1.311,,1.875,31.514,15.15,10.892,6.9,2.708
2013-03-28,89.0,56.208,26.0,24.827,34.861,10.034,,2.957,32.583,19.8,13.181,5.35,5.042
2013-03-29,76.0,66.375,48.0,11.556,12.958,1.403,,3.875,28.931,19.75,16.219,13.2,4.542
2013-03-30,96.0,83.417,48.0,7.305,7.875,0.57,,1.625,21.653,19.0,15.575,13.65,3.292
2013-03-31,50.0,33.792,19.0,5.555,6.25,0.694,,0.375,10.472,19.35,14.844,11.25,2.042
2013-04-01,93.0,63.292,38.5,11.463,15.033,3.569,,1.0,17.875,14.2,9.248,3.2,3.0
2013-04-02,96.5,89.562,66.0,13.352,15.416,2.063,,0.261,19.25,14.55,11.317,7.65,2.652
2013-04-03,96.0,81.271,54.5,9.528,10.347,0.819,,0.083,8.805,14.75,12.725,10.45,2.208
2013-04-04,91.5,66.979,39.5,18.25,26.417,8.167,,0.458,13.75,21.5,14.315,6.8,3.708
2013-04-05,94.5,78.584,50.0,13.49,15.433,1.943,,1.833,28.68,21.35,15.456,11.85,3.625
2013-04-06,95.5,79.916,50.0,9.431,11.403,1.972,,0.875,20.18,20.4,16.717,12.95,2.417
2013-04-07,96.0,65.521,33.5,5.0,5.778,0.778,,0.792,17.264,21.2,17.006,10.2,3.042
2013-04-08,52.5,29.875,18.0,8.917,10.069,1.153,,0.0,9.278,18.4,13.148,8.15,2.217
2013-04-09,73.0,55.875,38.0,19.818,29.968,10.15,,3.435,21.23,19.5,14.579,6.4,4.261
2013-04-10,82.5,60.146,46.5,10.236,11.389,1.153,,1.583,19.653,15.55,12.044,6.85,2.667
2013-04-11,93.0,73.166,42.0,8.472,9.847,1.375,,0.25,10.347,11.8,7.583,4.3,2.5
2013-04-12,91.0,54.729,25.0,12.511,18.919,6.408,,1.333,17.487,15.6,9.894,2.4,3.208
2013-04-13,82.0,58.583,33.0,11.18,13.5,2.319,,0.958,11.194,15.35,10.183,3.95,3.125
2013-04-14,85.0,59.646,44.5,8.611,9.556,0.944,,2.042,24.431,18.7,15.171,7.4,3.292
2013-04-15,72.0,60.875,48.5,7.611,8.611,1.0,,1.958,26.361,19.6,15.573,9.4,2.625
2013-04-16,86.5,63.334,45.5,13.332,14.98,1.647,,2.13,21.306,19.55,14.904,7.15,2.957
2013-04-17,81.0,68.188,52.5,12.069,13.43,1.361,,4.708,41.57,21.3,19.354,17.5,5.5
2013-04-18,83.0,69.23,53.5,13.139,16.347,3.208,,3.333,22.5,23.35,19.415,15.15,3.833
2013-04-19,91.0,59.333,26.0,8.647,9.622,0.975,,1.0,15.5,18.15,12.55,8.8,2.792
2013-04-20,93.5,62.583,39.5,8.57,9.445,0.875,,0.625,16.806,10.05,7.91,5.3,2.208
2013-04-21,94.5,86.084,46.5,5.486,5.986,0.5,,0.042,6.778,8.35,6.223,4.9,2.042
2013-04-22,68.5,43.208,23.5,9.5,10.347,0.847,,0.083,14.083,15.15,9.812,4.0,2.292
2013-04-23,79.5,53.188,32.0,16.547,22.435,5.888,,2.478,19.403,18.25,12.475,3.95,3.565
2013-04-24,96.5,76.021,56.5,12.333,13.458,1.125,,1.958,20.819,17.1,15.808,14.7,3.5
2013-04-25,96.5,60.375,30.5,11.958,13.569,1.611,,0.958,18.431,21.35,16.51,13.4,2.833
2013-04-26,82.0,64.021,39.0,9.486,11.25,1.764,,1.667,20.361,22.1,15.881,9.9,2.833
2013-04-27,84.0,36.583,23.0,8.125,9.431,1.306,,0.417,10.819,19.45,14.367,8.7,2.5
2013-04-28,54.0,32.188,24.0,9.0,9.917,0.917,,1.167,15.5,20.1,15.352,10.0,2.542
2013-04-29,70.5,47.458,23.0,13.361,15.528,2.167,,2.125,20.847,21.4,16.04,7.7,3.5
2013-04-30,82.0,71.188,62.5,8.678,9.809,1.131,,2.696,27.194,19.7,18.2,15.2,3.913
2013-05-01,90.0,70.896,52.0,6.25,6.986,0.736,,0.917,26.861,16.2,12.802,10.2,2.125
2013-05-02,93.5,65.458,19.5,9.593,12.182,2.588,,0.0,10.708,18.5,12.488,9.45,2.292
2013-05-03,89.0,59.542,31.5,7.625,8.722,1.097,,0.458,10.25,18.35,13.121,9.7,2.167
