date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,PM25_mean
2015-07-10,96.5,88.7085,74.0,4.562749999999999,5.271,0.70825,1.375,29.6875,270.0,233.1045,211.5,195.0,28.174,223.174,13.146
2015-07-11,96.5,86.479,66.5,5.125,5.9895,0.86475,1.6666666666666667,37.1355,296.5,247.10399999999998,203.0,196.957,31.696,228.652,15.9165
2015-07-12,96.0,90.6045,79.5,2.427,3.198,0.771,0.9583333333333334,38.83325,284.5,258.542,239.5,185.609,30.043,215.652,11.3955
2015-07-13,96.5,90.458,78.5,1.5872499999999998,2.53125,0.944,0.945,29.90625,304.5,274.08349999999996,255.5,178.304,25.13,203.435,5.958
2015-07-14,95.0,88.0,78.5,1.677,2.9375,1.2605,1.1386666666666667,24.15625,302.0,273.60400000000004,244.0,177.174,23.261,200.435,5.604
2015-07-15,95.5,80.6045,58.0,2.03525,4.98875,2.9535,1.278,20.6505,318.5,275.97900000000004,246.5,184.174,27.174,211.348,5.8335
2015-07-16,97.5,90.854,83.5,0.7085,1.0105,0.30225,0.9306666666666666,40.5105,287.5,264.25,233.0,178.13,21.304,199.435,12.292
2015-07-17,91.0,88.375,84.0,0.09375,0.2605,0.16675,0.9723333333333333,50.84375,273.0,264.4795,258.5,177.261,19.435,196.696,14.3335
2015-07-18,94.5,88.5835,79.0,1.8645,2.55225,0.6875,0.8610000000000001,32.854,293.0,266.333,256.0,176.87,20.348,197.217,7.8545
2015-07-19,95.0,86.2295,75.5,2.66675,3.83325,1.16675,0.8193333333333334,22.40625,300.5,270.77099999999996,247.5,180.087,23.217,203.304,7.4585
2015-07-20,93.0,82.8125,65.5,2.43975,4.407500000000001,1.96775,0.7113333333333333,20.7605,312.0,271.97900000000004,241.0,187.435,22.783,210.217,6.0625
2015-07-21,95.5,84.0835,70.0,2.3125,3.5,1.1875,0.9446666666666665,16.3125,300.5,269.25,241.5,178.565,20.652,199.217,4.6455
2015-07-22,95.5,92.0415,83.0,1.91175,2.74425,0.8325,0.7223333333333333,17.4895,282.0,258.8125,245.5,181.545,23.227,204.773,3.6665
2015-07-23,96.5,87.979,74.0,4.0625,5.4375,1.375,1.014,15.5625,284.0,259.5835,245.5,178.812,20.688,199.5,4.792
2015-07-24,94.0,80.396,59.5,8.573,11.156,2.58325,1.75,17.54175,331.0,279.52099999999996,251.0,186.174,31.522,217.696,11.104
2015-07-25,95.5,80.771,57.0,6.198,9.07275,2.87475,1.6943333333333335,28.05175,332.0,282.04150000000004,243.0,192.609,27.174,219.783,12.854
2015-07-26,91.5,74.854,51.5,5.198,7.15625,1.95825,1.611,23.23975,336.5,288.1455,251.5,186.696,24.174,210.87,8.354
2015-07-27,90.5,79.354,68.5,3.383,4.8585,1.4757500000000001,1.0416666666666667,24.34375,318.0,287.39599999999996,255.0,186.87,24.043,210.913,9.3125
2015-07-28,83.5,67.7085,53.0,5.92725,6.80225,0.875,1.5973333333333333,26.0,349.0,305.75,274.5,184.261,22.217,206.478,13.542
2015-07-29,89.5,72.625,49.5,6.601,7.67075,1.0695,1.7976666666666665,29.833,357.0,300.41650000000004,266.0,191.591,25.591,217.182,17.698999999999998
2015-07-30,94.0,75.0835,53.0,8.229,9.1875,0.9582499999999999,2.1806666666666668,49.594,355.0,302.35400000000004,253.0,196.696,26.87,223.565,27.1665
2015-07-31,94.0,75.2295,50.5,7.8335,9.13525,1.30225,2.25,57.57275,357.0,301.125,260.0,200.565,28.304,228.87,32.646
2015-08-01,95.0,82.75,60.0,5.604,6.33325,0.729,2.097,90.82275,344.0,296.14599999999996,263.0,195.087,25.304,220.391,39.0415
2015-08-02,94.5,85.5835,71.0,3.052,3.3645,0.3125,1.5419999999999998,86.53125,327.5,294.8125,276.5,187.435,20.217,207.652,38.5
2015-08-03,94.0,84.3545,69.5,1.96725,2.348,0.38025,1.352,58.44775,327.0,293.27099999999996,275.0,187.217,19.609,206.826,27.25
2015-08-04,95.0,83.021,58.5,2.64575,3.552,0.90625,1.3473333333333333,44.469,334.5,294.20849999999996,269.0,191.87,19.174,211.043,21.3125
2015-08-05,95.0,82.0,65.5,2.6595,4.88525,2.2255000000000003,1.0453333333333334,19.2485,329.5,291.41650000000004,254.5,188.381,16.857,205.238,7.49
2015-08-06,93.0,82.875,64.0,2.02075,3.6355,1.6145,0.8889999999999999,18.4685,330.5,296.25,276.0,182.087,16.13,198.217,5.0
2015-08-07,95.5,77.042,53.0,5.40625,8.0,2.59375,1.5416666666666667,19.56275,356.5,298.9375,260.0,190.826,21.043,211.87,10.292
2015-08-08,90.0,78.396,63.0,3.8855,4.874750000000001,0.98975,1.2223333333333333,34.354,332.0,288.58349999999996,252.0,188.609,19.957,208.565,19.2705
2015-08-09,92.0,77.75,60.5,2.79175,3.29175,0.5,1.375,30.448,320.5,286.5205,263.5,189.348,17.478,206.826,15.0415
2015-08-10,92.5,74.8955,52.0,4.34875,5.399,1.0505,1.308,21.6665,340.5,292.0205,246.0,190.304,18.304,208.609,13.167
2015-08-11,89.0,67.333,41.0,5.4895,6.406499999999999,0.9165,1.9303333333333335,23.104,359.0,305.6875,271.5,185.696,17.304,203.0,14.104
2015-08-12,92.0,71.729,43.0,5.288,6.10275,0.81475,1.6943333333333335,38.05225,339.0,292.708,261.5,190.652,17.391,208.043,20.9375
2015-08-13,96.5,90.3955,74.5,3.052,3.85425,0.80225,0.7639999999999999,30.78125,304.5,271.72900000000004,240.5,187.435,15.652,203.087,11.396
2015-08-14,95.0,77.125,55.0,4.593999999999999,5.88525,1.29175,1.0693333333333335,17.948,338.0,291.39599999999996,263.0,196.435,17.261,213.696,8.75
2015-08-15,92.0,70.625,41.5,5.073,5.875,0.802,2.3056666666666668,19.02075,338.5,284.39599999999996,253.5,190.0,14.087,204.087,10.646
2015-08-16,94.5,82.5415,67.0,2.63575,3.41675,0.78125,0.9720000000000001,24.47925,311.5,274.6875,243.0,192.348,15.478,207.826,13.375
2015-08-17,98.0,93.5415,86.5,1.345,1.6125,0.2675,0.75,21.05225,280.0,264.89599999999996,249.5,180.909,10.364,191.273,4.875
2015-08-18,96.0,84.5415,66.5,6.25,7.3645,1.11475,1.3056666666666665,13.271,307.0,270.77099999999996,243.5,190.609,18.652,209.261,6.021
2015-08-19,92.5,82.0,73.0,8.56325,9.5225,0.95925,1.6666666666666667,15.323,279.0,264.39599999999996,244.0,191.304,19.522,210.826,8.4165
2015-08-20,95.0,92.125,84.5,7.04175,9.18775,2.14575,1.0693333333333335,17.51025,273.0,256.20849999999996,241.5,195.348,21.348,216.696,7.458
2015-08-21,95.5,87.3545,75.0,4.05225,5.2705,1.2189999999999999,1.0416666666666667,21.69775,307.0,273.7705,237.5,204.826,17.565,222.391,9.1665
2015-08-22,95.5,77.2915,62.0,4.48975,6.104,1.61475,1.624666666666667,21.552,327.5,286.9375,250.0,187.217,16.652,203.87,9.6875
2015-08-23,76.0,68.875,59.0,5.729,6.33325,0.604,0.5693333333333334,13.073,310.5,281.417,262.5,190.696,14.0,204.696,6.708
2015-08-24,82.5,74.979,64.0,3.169,3.929,0.76,0.2753333333333333,14.0,301.5,271.58349999999996,247.0,189.739,13.522,203.261,7.5835
2015-08-25,96.0,81.583,72.0,3.65,4.175,0.525,0.9863333333333332,16.70825,255.5,231.875,202.0,189.304,11.348,200.652,8.5
2015-08-26,97.5,89.9375,79.5,2.71625,3.2615,0.54525,0.9860000000000001,17.599249999999998,284.5,250.792,203.0,187.25,9.417,196.667,4.0205
2015-08-27,95.5,85.6875,71.0,3.822,4.5575,0.73575,1.1526666666666667,14.92675,289.5,261.52099999999996,240.5,,,,7.0
2015-08-28,95.0,86.5,79.0,4.90825,5.5745000000000005,0.66675,1.0970000000000002,21.18725,276.5,256.75,243.5,190.435,25.522,215.957,10.292
2015-08-29,96.5,88.0625,77.5,3.16625,3.856,0.6897500000000001,1.0136666666666667,16.97925,276.0,250.52100000000002,227.0,188.826,18.217,207.043,7.661
2015-08-30,96.5,95.167,91.5,2.4250000000000003,2.904,0.479,0.7083333333333334,17.27075,258.5,247.958,238.5,186.13,15.87,202.0,4.396
2015-08-31,96.0,88.542,76.0,11.838750000000001,14.071,2.23225,2.0763333333333334,16.4165,280.5,253.833,237.5,194.696,24.304,219.0,8.0
2015-09-01,96.5,94.3125,88.0,4.2225,5.11375,0.89125,0.8196666666666665,19.3095,264.0,249.1045,238.0,192.0,22.478,214.478,6.9165
2015-09-02,96.5,82.625,61.5,5.4695,6.9719999999999995,1.50225,1.2223333333333333,13.448,306.0,268.2705,238.5,188.87,21.87,210.739,6.125
2015-09-03,96.0,87.4375,73.0,11.5805,13.3605,1.78,1.3470000000000002,19.3645,268.5,240.5,228.0,197.217,27.609,224.826,9.875
2015-09-04,95.5,76.5835,57.0,8.76125,10.1195,1.35825,1.6929999999999998,23.4645,298.5,255.08350000000002,224.0,192.286,22.429,214.714,13.239
2015-09-05,89.0,71.875,58.5,7.10425,8.02075,0.91675,2.2916666666666665,21.4165,287.5,247.4375,220.0,196.478,18.739,215.217,13.104
2015-09-06,96.0,92.167,84.0,2.198,2.35425,0.15650000000000003,0.9443333333333334,24.8435,255.0,236.875,222.0,195.391,19.783,215.174,12.1455
2015-09-07,96.0,89.979,78.5,6.16725,7.210750000000001,1.04325,0.9946666666666667,20.11475,277.0,245.583,223.0,192.783,22.783,215.565,4.9165
2015-09-08,96.0,95.604,95.0,4.7605,5.302,0.5415,0.7360000000000001,9.19775,240.0,217.667,209.0,192.174,20.174,212.348,2.415
2015-09-09,97.0,86.7705,73.0,2.28125,2.64575,0.3645,0.8053333333333335,12.6875,272.0,236.5625,203.0,187.696,13.826,201.522,2.25
2015-09-10,95.5,77.8335,63.0,6.46875,8.21875,1.75,1.6803333333333335,11.521,297.5,247.89600000000002,219.0,188.913,20.652,209.565,5.104
2015-09-11,74.0,63.521,52.0,5.2395,6.125,0.88525,2.0833333333333335,12.20825,270.5,234.4795,212.5,189.348,9.696,199.043,6.8335
2015-09-12,87.5,68.396,44.5,6.48975,7.65625,1.16675,2.388666666666667,15.874749999999999,287.0,237.1045,193.0,193.435,13.087,206.522,11.5835
2015-09-13,93.0,73.7915,54.5,6.73975,7.80225,1.0625,2.139,21.6355,281.5,244.33350000000002,216.0,200.913,18.826,219.739,14.6455
2015-09-14,80.0,65.775,49.0,7.9422500000000005,9.15425,1.2117499999999999,1.3166666666666667,15.40625,253.5,219.8835,198.0,196.545,13.818,210.364,8.2285
2015-09-15,96.0,76.458,55.0,8.5835,10.323,1.7395,0.9860000000000001,17.909,269.0,232.958,202.0,200.826,20.739,221.565,12.5625
2015-09-16,100.0,86.583,65.0,8.393,9.16375,0.77075,1.2503333333333333,23.448,237.0,208.583,185.0,197.913,23.522,221.435,13.2295
2015-09-17,100.0,99.625,94.0,6.58325,7.55225,0.969,0.7360000000000001,12.979,219.0,198.833,182.0,189.957,20.087,210.043,3.5625
2015-09-18,100.0,83.25,66.0,9.698,11.031,1.33325,1.7363333333333333,13.0625,262.0,224.125,202.0,189.739,18.13,207.87,6.625
2015-09-19,81.0,66.125,51.0,6.0835,6.90625,0.823,1.5973333333333333,10.1565,275.0,231.125,204.0,188.304,13.261,201.565,5.5835
2015-09-20,82.0,69.125,56.0,6.30225,7.3855,1.08325,2.1943333333333332,13.58325,270.0,231.292,201.0,189.957,12.348,202.304,8.375
2015-09-21,99.0,83.208,67.0,5.189,6.38125,1.1925000000000001,1.3399999999999999,16.75,265.0,227.625,197.0,194.783,15.913,210.696,9.458
2015-09-22,100.0,82.625,67.0,4.97925,6.1145,1.1355,1.2363333333333333,21.95825,262.0,229.375,187.0,200.565,19.522,220.087,13.875
2015-09-23,92.0,71.375,53.0,2.88075,3.183,0.30225,1.0973333333333333,16.927,265.0,235.792,202.0,190.913,18.348,209.261,9.646
2015-09-24,88.0,74.917,61.0,4.1355,4.36475,0.22925,1.125,15.323,229.0,214.333,202.0,190.087,16.478,206.565,10.271
2015-09-25,100.0,93.583,72.0,8.02375,9.134,1.11075,0.9166666666666666,11.50025,220.0,208.875,197.0,188.0,17.545,205.545,4.5205
2015-09-26,100.0,92.583,76.0,6.04175,6.95825,0.9165,1.0,13.875250000000001,251.0,227.875,205.0,191.739,21.652,213.391,6.3955
2015-09-27,100.0,94.25,73.0,4.375,4.98975,0.6144999999999999,0.9166666666666666,15.655999999999999,260.0,224.0,203.0,191.087,20.522,211.609,7.4795
2015-09-28,100.0,75.375,48.0,8.01,9.403500000000001,1.39375,1.7939999999999998,18.125,276.0,232.292,198.0,191.739,16.87,208.609,12.1875
2015-09-29,66.0,52.958,37.0,8.2915,9.375,1.08325,2.4443333333333332,17.38525,271.0,228.417,199.0,190.217,13.043,203.261,9.479
2015-09-30,91.0,64.042,50.0,8.6145,10.01225,1.39775,1.9026666666666667,13.7085,231.0,193.75,168.0,196.435,11.261,207.696,7.7915
2015-10-01,100.0,91.0,73.0,5.96875,6.4585,0.4895,0.9443333333333334,19.88525,252.0,204.375,170.0,192.174,15.696,207.87,7.7705
2015-10-02,100.0,66.542,47.0,5.6455,6.052,0.40625,1.8473333333333333,16.22925,257.0,224.75,180.0,191.087,11.391,202.478,7.271
2015-10-03,86.0,67.458,52.0,11.18775,12.77075,1.5830000000000002,2.528,16.67725,244.0,201.958,157.0,190.913,14.348,205.261,10.854
2015-10-04,69.0,59.708,42.0,7.66675,8.2395,0.573,2.861,20.65625,252.0,210.333,186.0,192.348,10.87,203.217,14.896
2015-10-05,88.0,72.25,64.0,11.671,13.893,2.222,2.0126666666666666,16.16675,217.0,189.5,171.0,194.043,13.565,207.609,10.3125
2015-10-06,92.0,75.167,59.0,9.06225,11.00025,1.9372500000000001,1.9723333333333333,20.7395,225.0,187.583,150.0,201.826,18.913,220.739,14.0
2015-10-07,99.0,67.458,46.0,7.81675,9.75,1.9337499999999999,1.5883333333333332,12.03,236.0,186.208,136.0,191.818,14.182,206.0,9.167
2015-10-08,65.0,53.167,34.0,5.427,6.38525,0.9585,1.5973333333333333,14.35425,234.0,190.417,153.0,189.043,8.261,197.304,10.2085
2015-10-09,96.0,73.542,57.0,7.88525,9.0205,1.1355,1.5,35.71875,228.0,185.375,147.0,197.0,13.826,210.826,25.979
2015-10-10,100.0,89.25,76.0,12.01025,14.604,2.59375,1.1806666666666665,39.9895,194.0,168.542,132.0,207.87,28.391,236.261,29.5835
2015-10-11,100.0,92.5,68.0,4.8125,5.2395,0.427,0.875,13.968499999999999,210.0,194.583,173.0,190.435,15.304,205.739,8.021
2015-10-12,73.0,64.375,54.0,4.355499999999999,4.909,0.55325,1.6653333333333336,13.90625,214.0,185.708,157.0,191.435,8.043,199.478,10.125
2015-10-13,80.0,61.833,45.0,6.32275,7.302,0.97925,1.9306666666666665,12.1145,212.0,187.208,168.0,192.913,10.391,203.304,9.021
2015-10-14,84.0,60.458,38.0,8.443999999999999,9.8275,1.38375,2.1803333333333335,11.4375,228.0,182.958,141.0,189.957,9.696,199.652,8.25
2015-10-15,97.0,80.917,66.0,11.63625,13.692,2.05575,1.5090000000000001,15.8675,221.0,168.125,132.0,204.65,15.8,220.45,13.5835
2015-10-16,94.0,78.958,54.0,12.2605,14.58325,2.323,1.8196666666666665,19.66675,237.0,183.958,139.0,194.318,14.318,208.636,16.8125
2015-10-17,96.0,82.333,65.0,13.0105,14.979,1.96875,1.861,20.67725,236.0,194.25,170.0,197.174,15.87,213.043,15.125
2015-10-18,100.0,86.917,65.0,7.83325,9.22925,1.396,1.6526666666666667,22.61475,237.0,190.708,152.0,198.435,9.739,208.174,15.2915
2015-10-19,99.0,84.875,67.0,9.067,10.66725,1.60025,1.7763333333333333,22.8855,226.0,186.875,150.0,197.609,9.739,207.348,16.0625
2015-10-20,100.0,85.167,64.0,10.87525,13.02075,2.146,2.3746666666666667,33.9895,233.0,188.625,152.0,205.435,18.304,223.739,25.3545
2015-10-21,100.0,83.667,60.0,8.442499999999999,9.82,1.3772499999999999,1.611,34.7185,234.0,186.125,146.0,198.696,16.522,215.217,25.667
2015-10-22,100.0,74.417,52.0,10.594,11.95825,1.36475,2.0833333333333335,37.82275,243.0,194.292,150.0,195.87,12.957,208.826,26.4585
2015-10-23,96.0,79.792,72.0,10.06275,11.47925,1.41675,2.0693333333333332,26.15625,223.0,192.208,163.0,195.609,13.522,209.13,17.5835
2015-10-24,100.0,80.375,55.0,9.125,10.79175,1.66675,1.8886666666666667,35.021,218.0,190.083,151.0,197.87,13.87,211.739,24.083
2015-10-25,69.0,41.75,27.0,4.375,5.1355,0.7605,1.5303333333333333,12.927,199.0,164.708,125.0,192.522,3.435,195.957,10.4375
2015-10-26,95.0,63.667,45.0,8.40575,9.6735,1.2675,1.3303333333333334,13.8125,189.0,145.25,107.0,197.478,7.957,205.435,8.6875
2015-10-27,100.0,81.958,60.0,6.75,8.28125,1.5314999999999999,1.4446666666666665,15.94775,224.0,174.708,108.0,194.522,11.696,206.217,11.3125
2015-10-28,100.0,70.292,51.0,7.08525,8.0085,0.9235,1.7863333333333333,15.75,215.0,183.208,155.0,192.0,9.227,201.227,8.4795
2015-10-29,66.0,55.792,41.0,6.9375,7.9375,1.0,2.375,12.95825,196.0,166.208,143.0,191.826,7.0,198.826,9.1875
2015-10-30,69.0,60.0,51.0,9.64575,10.67725,1.03125,3.861333333333333,23.55225,190.0,163.292,143.0,193.87,8.217,202.087,18.7085
2015-10-31,68.0,52.833,42.0,6.5415,7.60425,1.0622500000000001,1.9303333333333335,8.979,172.0,139.542,112.0,191.609,4.739,196.348,6.7295
2015-11-01,85.0,66.917,54.0,4.96875,5.70825,0.7395,1.2223333333333333,11.83325,171.0,132.917,84.0,193.739,4.609,198.348,9.25
2015-11-02,100.0,90.083,80.0,9.696,10.80075,1.10475,1.0053333333333334,13.3645,151.0,134.458,118.0,190.304,7.522,197.826,9.021
2015-11-03,90.0,67.792,48.0,9.0205,9.9895,0.96875,1.6666666666666667,10.29175,189.0,156.375,126.0,191.261,8.522,199.783,6.4585
2015-11-04,97.0,77.0,52.0,10.34375,12.557,2.21325,1.4863333333333333,10.8335,203.0,147.125,102.0,194.261,11.783,206.043,6.9165
2015-11-05,99.0,84.25,57.0,11.996,15.31125,3.31525,1.5643333333333336,17.2015,208.0,147.75,100.0,199.905,15.286,215.19,12.2825
2015-11-06,100.0,86.25,57.0,12.22925,15.95825,3.72925,2.0833333333333335,28.48975,215.0,158.708,114.0,196.087,14.435,210.522,19.75
2015-11-07,99.0,81.25,56.0,8.854,11.0,2.14575,1.5136666666666667,24.22925,202.0,170.208,124.0,195.957,16.87,212.826,14.854
2015-11-08,100.0,94.292,76.0,3.229,3.3125,0.08325,0.9166666666666666,17.8125,186.0,168.792,148.0,189.13,7.739,196.87,9.3125
2015-11-09,100.0,99.583,96.0,20.709249999999997,32.51075,11.80175,1.2826666666666666,33.2395,194.0,183.625,176.0,199.261,20.087,219.348,17.271
2015-11-10,100.0,78.75,62.0,12.59375,16.08325,3.4895,2.0473333333333334,13.22525,221.0,181.5,147.0,195.391,14.522,209.913,5.5625
2015-11-11,92.0,70.833,55.0,12.175,14.590250000000001,2.4154999999999998,2.2176666666666667,8.71875,176.0,143.125,124.0,194.348,17.348,211.696,5.771
2015-11-12,94.0,77.542,57.0,13.555250000000001,16.8995,3.3442499999999997,1.9626666666666666,14.88525,185.0,147.25,116.0,195.043,14.087,209.13,11.109
2015-11-13,100.0,77.375,62.0,8.0105,11.729,3.71875,1.1943333333333335,16.663,181.0,145.958,99.0,197.783,16.043,213.826,11.1875
2015-11-14,100.0,84.125,70.0,2.75,2.9375,0.1875,0.8193333333333334,7.3645,180.0,163.792,152.0,188.522,6.087,194.609,4.104
2015-11-15,100.0,83.583,65.0,6.45825,7.55225,1.09375,1.4306666666666665,8.1875,208.0,175.625,159.0,190.348,7.174,197.522,3.625
2015-11-16,99.0,79.625,68.0,10.92925,13.247250000000001,2.31775,1.422,9.479,206.0,170.625,137.0,191.435,7.609,199.043,2.9
2015-11-17,100.0,95.542,73.0,19.54175,25.73975,6.198,1.4166666666666667,27.854,209.0,167.0,134.0,199.0,17.652,216.652,
2015-11-18,100.0,99.625,96.0,17.293,20.76525,3.4725,1.1386666666666667,22.97925,196.0,176.333,153.0,193.87,22.348,216.217,8.6645
2015-11-19,100.0,78.333,69.0,10.1875,11.71875,1.53125,2.0276666666666667,6.302,171.0,160.125,146.0,193.087,10.391,203.478,4.771
2015-11-20,98.0,82.542,70.0,14.479,17.20825,2.72925,2.3333333333333335,14.125250000000001,179.0,156.292,140.0,193.435,13.174,206.609,10.333
2015-11-21,94.0,72.875,53.0,10.41675,11.77075,1.354,2.2083333333333335,13.47925,191.0,150.417,119.0,194.783,9.696,204.478,10.854
2015-11-22,98.0,86.583,64.0,10.3125,12.656,2.34375,1.75,22.86475,181.0,141.542,111.0,199.87,11.174,211.043,17.625
2015-11-23,100.0,94.75,82.0,14.023,17.69875,3.6762499999999996,1.4156666666666666,32.64575,166.0,142.042,115.0,203.478,19.304,222.783,22.4375
2015-11-24,100.0,74.125,53.0,11.844,15.27075,3.42725,2.1806666666666668,20.844,196.0,155.042,115.0,196.522,15.913,212.435,12.208
2015-11-25,100.0,74.792,58.0,12.117750000000001,14.07925,1.9615,2.125,8.177,134.0,113.417,96.0,192.565,7.87,200.435,5.0835
2015-11-26,100.0,83.542,49.0,11.8125,14.094000000000001,2.28125,1.208,8.6875,149.0,119.042,101.0,194.087,12.304,206.391,6.3955
2015-11-27,72.0,55.417,43.0,4.2785,5.0555,0.7765,1.1916666666666667,6.0625,102.0,86.792,76.0,193.727,3.545,197.273,4.396
2015-11-28,71.0,63.0,49.0,7.07275,8.2395,1.16675,1.5,9.406,128.0,100.208,78.0,192.304,7.783,200.087,7.7295
2015-11-29,86.0,71.417,52.0,7.13525,8.23975,1.104,1.8196666666666665,10.41675,124.0,102.792,85.0,192.304,5.913,198.217,8.604
2015-11-30,93.0,73.375,14.0,15.369250000000001,20.7835,5.41425,1.3246666666666667,16.229,299.0,110.333,62.0,201.696,16.0,217.696,14.4165
2015-12-01,92.0,64.75,46.0,14.73975,19.1145,4.375,1.8333333333333333,14.6875,152.0,112.708,81.0,197.478,13.348,210.826,13.4795
2015-12-02,92.0,78.458,64.0,17.52,23.412,5.89175,1.7223333333333333,18.37475,166.0,112.5,62.0,200.13,22.087,222.217,16.229
2015-12-03,100.0,75.042,42.0,6.823,8.23975,1.41675,1.0553333333333335,10.271,160.0,128.625,91.0,191.087,7.826,198.913,7.625
2015-12-04,67.0,49.042,42.0,3.2025,3.6855,0.483,1.385,9.536999999999999,113.0,93.542,79.0,194.522,4.13,198.652,9.479
2015-12-05,63.0,52.75,45.0,4.90475,5.7755,0.8704999999999999,1.43,9.646,126.0,103.5,86.0,189.826,5.0,194.826,7.9585
2015-12-06,69.0,53.125,40.0,7.0625,7.8335,0.77075,1.9446666666666665,8.83325,122.0,104.125,89.0,191.739,3.913,195.652,8.1665
2015-12-07,76.0,53.292,34.0,13.4205,17.666,4.24575,1.6123333333333332,9.11175,135.0,97.792,66.0,194.667,12.286,206.952,8.0985
2015-12-08,83.0,63.083,44.0,16.05225,19.85425,3.802,2.014,8.94775,132.0,92.167,52.0,195.348,14.652,210.0,8.9375
2015-12-09,93.0,74.042,45.0,16.35525,21.780749999999998,5.426,1.4026666666666667,13.10425,138.0,84.458,31.0,197.913,17.913,215.826,11.4165
2015-12-10,99.0,83.0,73.0,12.63525,15.281500000000001,2.64575,1.0279999999999998,16.54175,176.0,124.792,72.0,193.304,16.0,209.304,11.25
2015-12-11,99.0,78.833,59.0,2.76025,3.26025,0.5,1.4033333333333333,18.49725,219.0,179.792,132.0,184.043,5.043,189.087,4.771
2015-12-12,97.0,74.083,59.0,7.0835,8.1665,1.0835,1.7776666666666667,10.11475,139.0,119.042,104.0,196.174,7.652,203.826,8.146
2015-12-13,100.0,89.792,73.0,8.96875,10.1565,1.1872500000000001,1.389,10.979,150.0,122.792,106.0,192.435,6.304,198.739,9.7705
2015-12-14,96.0,83.292,71.0,15.823,21.932499999999997,6.10975,1.664,13.42725,137.0,122.667,112.0,195.609,16.783,212.391,11.7085
2015-12-15,100.0,87.667,67.0,18.6355,30.12475,11.48975,1.8193333333333335,22.92125,172.0,137.458,113.0,196.957,17.652,214.609,18.1875
2015-12-16,99.0,74.958,53.0,16.44025,22.7085,6.26825,2.3053333333333335,21.92725,146.0,126.458,94.0,196.217,16.13,212.348,19.4305
2015-12-17,68.0,58.167,41.0,4.95825,5.979,1.02075,1.3613333333333333,5.406000000000001,108.0,82.292,55.0,193.696,4.435,198.13,4.720000000000001
2015-12-18,68.0,53.375,43.0,6.67725,7.9375,1.2605,1.75,4.7605,92.0,67.833,44.0,193.261,6.478,199.739,5.3125
2015-12-19,76.0,57.375,42.0,7.38525,8.91675,1.53125,1.5556666666666665,5.8125,107.0,74.875,52.0,192.043,6.087,198.13,6.479
2015-12-20,90.0,68.5,53.0,9.948,12.65625,2.7085,1.9026666666666667,11.26025,112.0,67.583,36.0,199.696,8.435,208.13,12.207999999999998
2015-12-21,99.0,91.5,74.0,21.256,27.823999999999998,6.568,1.6336666666666666,15.6665,99.0,87.917,70.0,193.0,17.136,210.136,13.271
2015-12-22,89.0,62.583,45.0,13.3855,15.4585,2.073,1.9723333333333333,10.656,133.0,104.375,81.0,192.261,9.478,201.739,8.979
2015-12-23,99.0,83.167,69.0,15.9875,19.59,3.6029999999999998,1.4163333333333334,15.3125,132.0,100.792,67.0,192.0,14.435,206.435,15.645499999999998
2015-12-24,91.5,78.5075,63.0,12.177,14.8335,2.65625,1.4166666666666667,11.52075,158.0,130.0965,114.0,191.522,11.043,202.565,9.2295
2015-12-25,83.0,64.479,46.5,7.5625,8.302,0.73975,1.6666666666666667,10.46875,137.5,111.9375,83.0,193.391,8.957,202.348,9.875
2015-12-26,74.0,56.896,41.5,5.61475,6.54175,0.927,2.111,11.3125,117.0,91.75,63.5,195.826,14.609,210.435,11.958
2015-12-27,63.0,54.4795,45.5,4.0625,4.38525,0.323,1.9583333333333333,14.03125,103.5,85.3335,51.0,195.478,4.826,200.304,13.4375
2015-12-28,63.0,53.1665,44.0,6.35875,7.073,0.7142499999999999,1.6209999999999998,5.71875,90.0,66.375,41.0,193.043,3.391,196.435,5.6665
2015-12-29,69.5,58.0835,44.5,3.9165,4.30225,0.3855,1.236,5.08325,93.0,69.8545,54.5,191.826,3.174,195.0,3.1875
2015-12-30,82.0,64.8335,49.0,6.4955,7.46225,0.96675,1.5973333333333333,4.1665,103.5,70.1875,38.0,191.826,4.652,196.478,4.7915
2015-12-31,83.0,65.021,47.0,6.927,7.86475,0.9375,1.5833333333333333,7.8955,108.5,70.5,33.0,193.217,5.783,199.0,8.6665
2016-01-01,81.0,64.792,52.0,4.781499999999999,5.125,0.3435,0.9443333333333334,13.281,124.5,91.0835,62.0,192.696,1.826,194.522,11.833
2016-01-02,78.0,65.125,52.0,5.9035,6.3845,0.481,1.3486666666666667,17.15625,129.5,91.2915,44.5,193.565,2.478,196.043,14.896
2016-01-03,79.0,66.208,50.0,5.569333333333333,5.8053333333333335,0.236,1.1666666666666667,21.1665,116.5,97.2085,74.0,197.696,3.609,201.304,18.542
2016-01-04,92.0,65.875,45.0,7.38375,8.10625,0.72275,1.6753333333333333,24.7205,117.0,80.5,31.0,196.682,3.5,200.182,19.935
2016-01-05,53.0,44.083,35.0,3.94775,4.20825,0.2605,1.4723333333333333,11.84375,93.5,69.208,51.0,194.478,0.565,195.043,9.8335
2016-01-06,89.0,55.292,41.0,10.927,13.593499999999999,2.6665,0.9306666666666666,9.5175,77.5,42.9585,-5.5,197.783,6.783,204.565,7.854
