date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean
2013-08-20,10.9585,12.375,1.4165,,24.667
2013-08-21,10.521,12.8335,2.3125,,21.583
2013-08-22,10.1875,12.396,2.208,,24.292
2013-08-23,5.5625,7.125,1.5625,,14.083
2013-08-24,12.5,17.3335,4.8335,,10.667
2013-08-25,8.667,10.292,1.625,,11.542
2013-08-26,12.629999999999999,15.8475,3.2175000000000002,,15.625
2013-08-27,10.396,12.3125,1.9169999999999998,,22.917
2013-08-28,10.7085,11.4585,0.75,,28.957
2013-08-29,6.3125,7.25,0.9375,,18.083
2013-08-30,9.4165,13.9585,4.5415,,10.042
2013-08-31,10.9375,12.25,1.3125,,15.333
2013-09-01,8.375,8.6665,0.292,,18.542
2013-09-02,15.3915,17.6525,2.261,,12.458
2013-09-03,12.4165,13.1875,0.771,,8.208
2013-09-04,12.896,15.417000000000002,2.521,,9.375
2013-09-05,9.9795,12.8545,2.875,,11.0
2013-09-06,9.8125,11.5,1.6875,,21.042
2013-09-07,19.1045,22.104,3.0,,26.833
2013-09-08,8.667,9.8955,1.2294999999999998,,13.042
2013-09-09,13.587,17.413,3.8265000000000002,,14.625
2013-09-10,10.8125,13.1875,2.375,,22.0
2013-09-11,12.4375,14.5,2.0625,,25.917
2013-09-12,12.75,15.25,2.5,,27.833
2013-09-13,13.792,16.8545,3.0625,,36.208
2013-09-14,10.583,12.5625,1.9794999999999998,,43.333
2013-09-15,5.333,6.6875,1.354,,27.917
2013-09-16,5.9135,7.3260000000000005,1.413,,14.125
2013-09-17,13.875,17.125,3.25,,10.667
2013-09-18,19.6665,23.75,4.0835,,17.083
2013-09-19,11.375,12.625,1.25,,22.375
2013-09-20,14.2705,15.917000000000002,1.6455000000000002,,25.042
2013-09-21,12.7085,14.333,1.625,,27.0
2013-09-22,10.1875,11.646,1.4585,,25.083
2013-09-23,8.261,9.087,0.826,,30.417
2013-09-24,13.1875,14.9165,1.729,,27.042
2013-09-25,9.542,11.521,1.979,,20.5
2013-09-26,8.833,11.4375,2.604,,8.0
2013-09-27,9.771,11.8335,2.0625,,10.714
2013-09-28,12.0415,13.1875,1.1455,,20.25
2013-09-29,7.979,9.1455,1.1665,,19.417
2013-09-30,14.0,18.283,4.2825,,16.833
2013-10-01,11.4375,16.0,4.5625,,15.25
2013-10-02,9.8865,13.1135,3.2275,,13.958
2013-10-03,12.3545,15.145499999999998,2.792,,24.958
2013-10-04,11.3125,13.957999999999998,2.646,,18.625
2013-10-05,11.7705,13.4165,1.646,,16.167
2013-10-06,5.396,7.417,2.021,,12.833
2013-10-07,10.283,14.9785,4.6955,,15.833
2013-10-08,7.875,10.2915,2.4165,,12.875
2013-10-09,10.25,11.9585,1.7085,,11.958
2013-10-10,14.875,18.5835,3.7085,,20.083
2013-10-11,7.3125,8.354,1.0415,,33.667
2013-10-12,9.042,10.6665,1.625,,10.542
2013-10-13,8.2915,9.104,0.8125,,11.583
2013-10-14,11.609,13.261,1.652,,25.375
2013-10-15,13.1455,16.729,3.5835,,24.333
2013-10-16,6.854,9.7085,2.8545,,11.125
2013-10-17,13.875,17.6875,3.8125,,11.417
2013-10-18,13.125,16.2085,3.083,,17.167
2013-10-19,9.042,11.3335,2.2915,,12.833
2013-10-20,6.4795,7.6875,1.2080000000000002,,14.375
2013-10-21,12.3915,15.956500000000002,3.5655,,12.75
2013-10-22,13.896,17.0835,3.1875,,12.458
2013-10-23,21.0835,27.042,5.9585,,14.261
2013-10-24,19.9165,28.854,8.9375,,9.542
2013-10-25,11.125,14.0415,2.9165,,16.792
2013-10-26,11.729,14.9375,3.2085,,12.417
2013-10-27,10.0205,11.4795,1.458,,15.542
2013-10-28,16.0435,19.891,3.848,,16.167
2013-10-29,15.542,19.146,3.604,,19.25
2013-10-30,19.5625,23.604,4.0415,,27.833
2013-10-31,18.2085,21.7085,3.5,,27.875
2013-11-01,17.771,20.625,2.8545,,28.167
2013-11-02,33.396,39.833,6.4375,,42.917
2013-11-03,18.3125,21.583,3.2705,,34.0
2013-11-04,15.717500000000001,18.043,2.326,,33.5
2013-11-05,14.75,17.9795,3.229,,22.292
2013-11-06,14.3125,16.604,2.292,,23.696
2013-11-07,12.6875,14.1665,1.479,,30.333
2013-11-08,17.5625,20.979,3.417,,22.708
2013-11-09,18.9375,21.375,2.4375,,30.125
2013-11-10,6.0,6.4585,0.4585,,18.0
2013-11-11,12.4345,16.348,3.9130000000000003,,5.917
2013-11-12,17.042,22.6455,5.6045,,5.75
2013-11-13,18.381,25.2,6.819,,8.833
2013-11-14,13.3885,13.472000000000001,0.0835,,14.833
2013-11-15,15.25,16.7295,1.479,,18.042
2013-11-16,16.458,17.167,0.708,,25.333
2013-11-17,6.7915,6.9165,0.125,,21.667
2013-11-18,5.0435,5.7605,0.7175,,3.292
2013-11-19,6.104,7.1875,1.083,,8.875
2013-11-20,7.104,8.0205,0.9165,,6.13
2013-11-21,10.8125,14.7085,3.896,,6.25
2013-11-22,18.2085,21.854,3.646,,7.583
2013-11-23,15.083,17.104,2.021,,13.083
2013-11-24,10.4585,11.4165,0.9585,,18.25
2013-11-25,8.587,13.261,4.674,,14.208
2013-11-26,8.646,12.729,4.0835,,4.667
2013-11-27,11.479,17.271,5.792,,11.625
2013-11-28,7.146,11.271,4.125,,3.208
2013-11-29,9.2085,12.479,3.271,,5.833
2013-11-30,18.104,22.396,4.2915,,14.708
2013-12-01,12.625,14.458,1.833,,19.167
2013-12-02,14.1955,17.9565,3.7605,,13.75
2013-12-03,16.979,20.3955,3.4165,,11.792
2013-12-04,21.3335,26.604,5.2705,,18.458
2013-12-05,24.354,29.604,5.25,,22.042
2013-12-06,23.9585,27.8125,3.854,,35.25
2013-12-07,22.979,32.9375,9.9585,,22.0
2013-12-08,15.2085,17.1875,1.9794999999999998,,16.792
2013-12-09,20.087,25.6085,5.522,,19.333
2013-12-10,11.521,15.832999999999998,4.3125,,18.625
2013-12-11,9.4165,10.979,1.5625,,9.625
2013-12-12,8.875,11.8545,2.979,,6.375
2013-12-13,9.896,13.1665,3.2705,,8.458
2013-12-14,8.792,11.9375,3.1455,,7.917
2013-12-15,11.5,13.875,2.375,,14.333
2013-12-16,18.9565,30.152,11.1955,,5.583
2013-12-17,16.458,23.3545,6.8955,,4.5
2013-12-18,22.0415,32.9795,10.9375,,1.583
2013-12-19,11.146,15.4165,4.2705,,7.625
2013-12-20,6.625,9.0205,2.396,,8.739
2013-12-21,13.604,17.5415,3.9375,,8.042
2013-12-22,10.875,12.5835,1.7085,,9.958
2013-12-23,18.6955,22.9785,4.2825,,15.5
2013-12-24,21.875,30.25,8.375,,15.0
2013-12-25,17.979,22.917,4.9375,,8.952
2013-12-26,26.146,42.9585,16.8125,,16.25
2013-12-27,9.4585,11.3125,1.854,,18.458
2013-12-28,7.417,8.9585,1.5415,,4.25
2013-12-29,8.729,9.667,0.9375,,10.625
2013-12-30,13.1305,15.0,1.87,,15.917
2013-12-31,8.9375,9.7705,0.8335,,27.875
2014-01-01,3.5,3.729,0.229,,7.875
2014-01-02,5.1875,5.5625,0.375,,11.917
2014-01-03,9.3955,10.1875,0.792,,12.792
2014-01-04,10.0,10.5415,0.5415,,14.25
2014-01-05,16.326,19.5215,3.1959999999999997,,24.042
2014-01-06,12.271,14.9795,2.7085,,17.625
2014-01-07,12.217500000000001,16.869500000000002,4.652,,5.913
2014-01-08,13.708,17.1665,3.4585,,10.125
2014-01-09,15.0,19.542,4.542,,21.583
2014-01-10,11.3125,14.75,3.4375,,30.125
2014-01-11,7.9165,8.729,0.8125,,28.167
2014-01-12,9.739,13.1955,3.4565,,8.917
2014-01-13,14.604,18.354,3.75,,7.792
2014-01-14,24.8125,31.8125,7.0,,12.583
2014-01-15,15.8935,20.140500000000003,4.2475000000000005,,5.708
2014-01-16,14.8125,20.104,5.2915,,35.667
2014-01-17,9.1875,12.5415,3.3545,,22.833
2014-01-18,9.583,11.3955,1.8125,,9.958
2014-01-19,10.2175,12.6305,2.4130000000000003,,32.667
2014-01-20,20.6875,24.5835,3.8955,,34.25
2014-01-21,19.985500000000002,23.4925,3.5075,,34.087
2014-01-22,14.479,18.7705,4.2915,,12.292
2014-01-23,13.9585,19.833,5.875,,13.375
2014-01-24,11.8955,14.479,2.5835,,12.458
2014-01-25,11.875,13.9375,2.0625,,16.625
2014-01-26,14.8695,17.109,2.239,,15.167
2014-01-27,14.0835,17.6045,3.521,,24.042
2014-01-28,12.6665,16.604,3.9375,,13.958
2014-01-29,15.646,19.354,3.7085,,11.083
2014-01-30,17.2295,24.771,7.5415,,11.083
2014-01-31,10.9795,13.7915,2.8125,,13.958
2014-02-01,8.25,9.5625,1.3125,,6.042
2014-02-02,19.521500000000003,27.2175,7.695500000000001,,11.333
2014-02-03,21.479,30.646,9.167,,11.083
2014-02-04,17.1085,19.0655,1.9565000000000001,,23.348
2014-02-05,11.4165,13.1875,1.771,,35.0
2014-02-06,16.3125,18.6665,2.354,,25.958
2014-02-07,14.25,15.521,1.271,,20.75
2014-02-08,4.9165,5.208,0.2915,,25.542
2014-02-09,8.826,11.174,2.348,,6.375
2014-02-10,8.521,9.3545,0.8335,,21.833
2014-02-11,9.917,11.2915,1.375,,20.917
2014-02-12,9.8125,10.8545,1.0415,,20.292
2014-02-13,7.9585,10.771,2.8125,,6.75
2014-02-14,13.271,15.083,1.8125,,11.333
2014-02-15,16.8125,17.9375,1.125,,22.917
2014-02-16,18.8915,21.869500000000002,2.9779999999999998,,34.375
2014-02-17,9.708,14.146,4.4375,,28.75
2014-02-18,8.2085,10.229,2.0205,,36.478
2014-02-19,13.5205,17.146,3.625,,15.0
2014-02-20,15.125,20.6875,5.5625,,9.458
2014-02-21,17.4375,21.0625,3.625,,15.625
2014-02-22,9.2915,10.8125,1.521,,6.042
2014-02-23,12.826,17.109,4.2825,,26.542
2014-02-24,15.4165,18.8335,3.4165,,25.042
2014-02-25,20.9375,26.604,5.6665,,27.458
2014-02-26,13.3335,17.6875,4.3545,,16.208
2014-02-27,9.354,13.75,4.396,,12.042
2014-02-28,11.4375,13.396,1.9585,,19.792
2014-03-01,11.229,12.3545,1.125,,13.375
2014-03-02,15.803999999999998,19.7175,3.9130000000000003,,21.833
2014-03-03,23.271,29.875,6.6045,,17.625
2014-03-04,7.196,8.6955,1.5,,15.087
2014-03-05,15.979500000000002,20.9375,4.958,,13.417
2014-03-06,17.9795,22.0835,4.104,,19.083
2014-03-07,16.8545,22.1875,5.3335,,16.833
2014-03-08,12.4165,14.271,1.854,,10.917
2014-03-09,13.0435,16.63,3.587,,13.625
2014-03-10,5.4585,6.9375,1.4795,,8.625
2014-03-11,5.536,6.854,1.318,,12.391
2014-03-12,7.4375,8.5,1.0625,,24.292
2014-03-13,12.375,13.875,1.5,,15.875
2014-03-14,13.6875,16.1665,2.479,,20.625
2014-03-15,11.25,12.3955,1.146,,15.042
2014-03-16,26.738999999999997,35.956500000000005,9.217500000000001,,21.417
2014-03-17,20.8125,27.375,6.5625,,24.5
2014-03-18,10.833,12.25,1.4165,,17.174
2014-03-19,13.5415,15.645499999999998,2.104,,9.708
2014-03-20,11.6875,13.375,1.6875,,14.833
2014-03-21,12.146,14.2295,2.0835,,20.792
2014-03-22,10.417,10.708,0.292,,56.958
2014-03-23,8.0655,10.1955,2.1305,,7.542
2014-03-24,9.1665,11.729,2.5625,,10.542
2014-03-25,13.7915,16.5,2.7085,,11.458
2014-03-26,14.6665,18.125,3.4585,,18.083
2014-03-27,21.896,25.0625,3.1665,,19.125
2014-03-28,13.625,15.625,2.0,,22.042
2014-03-29,9.125,9.875,0.75,,16.542
2014-03-30,17.0215,19.0215,2.0,,26.625
2014-03-31,12.1875,12.917,0.729,,28.739
2014-04-01,14.4165,17.8335,3.417,,12.667
2014-04-02,15.2915,16.625,1.333,,19.333
2014-04-03,18.875,23.146,4.271,,20.826
2014-04-04,8.1875,9.9165,1.729,,11.167
2014-04-05,12.0835,13.104,1.021,,16.167
2014-04-06,5.375,5.979,0.604,,18.417
2014-04-07,11.521999999999998,13.087,1.5655000000000001,,15.75
2014-04-08,11.8545,13.208,1.3544999999999998,,17.417
2014-04-09,13.375,14.75,1.375,,22.75
2014-04-10,13.125,14.3955,1.271,,31.542
2014-04-11,17.3545,19.333,1.9794999999999998,,30.5
2014-04-12,16.9375,17.8125,0.875,,36.583
2014-04-13,8.2915,8.8955,0.604,,21.25
2014-04-14,13.0435,15.391000000000002,2.3475,,14.833
2014-04-15,14.229,15.5835,1.3545,,19.667
2014-04-16,14.592500000000001,15.3125,0.72,,33.348
2014-04-17,13.2915,14.5,1.2085,,24.583
2014-04-18,12.375,13.5,1.125,,25.75
2014-04-19,14.625,15.896,1.271,,32.042
2014-04-20,10.25,10.792,0.5415,,21.25
2014-04-21,15.890999999999998,19.630499999999998,3.7394999999999996,,21.5
2014-04-22,18.604,21.4375,2.833,,27.917
2014-04-23,15.134500000000001,17.7275,2.5925000000000002,,23.792
2014-04-24,15.7915,18.333,2.5415,,16.458
2014-04-25,12.8955,13.8125,0.917,,18.333
2014-04-26,11.354,12.0835,0.729,,21.042
2014-04-27,6.729,6.896,0.16699999999999998,,17.208
2014-04-28,7.108499999999999,7.739000000000001,0.6305,,14.458
2014-04-29,4.3125,4.646,0.3335,,9.625
2014-04-30,13.9165,16.9165,3.0,,11.917
2014-05-01,8.875,10.5625,1.6875,,17.522
2014-05-02,11.25,12.4165,1.1665,,33.208
2014-05-03,7.1455,8.292,1.1455,,28.958
2014-05-04,8.3955,9.4165,1.021,,16.125
2014-05-05,7.587,8.3045,0.7175,,16.875
2014-05-06,8.9375,10.583,1.646,,16.042
2014-05-07,13.167,15.729,2.5625,,18.583
2014-05-08,7.0835,7.458,0.375,,26.333
2014-05-09,12.292,14.167,1.875,,25.042
2014-05-10,14.75,17.6875,2.9375,,16.0
2014-05-11,6.625,6.792,0.16699999999999998,,18.667
2014-05-12,9.8915,11.130500000000001,1.2389999999999999,,15.875
2014-05-13,12.1875,13.4585,1.271,,35.625
2014-05-14,12.7085,13.6455,0.9375,,26.391
2014-05-15,8.4375,9.5835,1.146,,24.75
2014-05-16,12.6875,14.25,1.5625,,22.875
2014-05-17,13.0625,13.8125,0.75,,27.583
2014-05-18,6.792,7.1875,0.396,,23.0
2014-05-19,10.6085,11.6955,1.087,,30.833
2014-05-20,13.729,16.0,2.271,,17.042
2014-05-21,7.458,8.7915,1.3335,,27.542
2014-05-22,12.542,14.583,2.042,,39.583
2014-05-23,10.125,11.9795,1.854,,25.042
2014-05-24,10.2915,11.771,1.4794999999999998,,31.333
2014-05-25,2.2915,2.479,0.1875,,22.417
2014-05-26,6.3695,7.152,0.7825,,24.875
2014-05-27,11.854,12.9795,1.125,,34.792
2014-05-28,5.8335,6.1665,0.3335,,52.652
2014-05-29,14.479,15.5415,1.0625,,53.167
2014-05-30,15.770499999999998,16.9795,1.208,,49.0
2014-05-31,12.8125,13.5,0.6875,,43.625
2014-06-01,12.0625,12.333,0.271,,43.208
2014-06-02,11.3045,12.1085,0.804,,40.958
2014-06-03,13.625,15.5625,1.9375,,13.542
2014-06-04,6.1045,7.5625,1.4580000000000002,,9.708
2014-06-05,8.7915,10.354,1.5625,,16.25
2014-06-06,8.7295,10.25,1.521,,14.208
2014-06-07,8.7295,10.208,1.4794999999999998,,21.458
2014-06-08,3.125,3.625,0.5,,20.25
2014-06-09,11.109,14.129999999999999,3.022,,27.542
2014-06-10,17.8125,20.9165,3.1045,,31.25
2014-06-11,10.646,14.271,3.625,,22.304
2014-06-12,7.0835,8.771,1.6875,,12.042
2014-06-13,6.167,7.0835,0.9165,,28.208
2014-06-14,8.0,8.5625,0.5625,,45.208
2014-06-15,5.3955,5.6875,0.2915,,35.833
2014-06-16,11.782499999999999,13.782499999999999,2.0,,30.458
2014-06-17,9.792,10.833,1.042,,20.0
2014-06-18,13.208,15.7915,2.5835,,11.087
2014-06-19,14.3125,17.3125,3.0,,29.333
2014-06-20,13.3335,15.4585,2.125,,26.375
2014-06-21,9.646,11.5415,1.896,,16.083
2014-06-22,10.104,11.5,1.396,,14.542
2014-06-23,9.913,12.3695,2.4565,,15.125
2014-06-24,7.75,9.5415,1.7915,,23.0
2014-06-25,10.417,11.9585,1.5415,,35.773
2014-06-26,11.667,12.9795,1.3125,,38.167
2014-06-27,6.25,6.9585,0.7085,,13.625
2014-06-28,10.0205,11.8125,1.7915,,28.375
2014-06-29,5.229,5.5,0.2705,,27.625
2014-06-30,9.391,10.5,1.109,,33.5
2014-07-01,11.9585,13.4375,1.479,,49.667
2014-07-02,11.75,12.771,1.021,,50.75
2014-07-03,10.0205,12.4375,2.4165,,20.917
2014-07-04,9.0625,11.0,1.9375,,20.333
2014-07-05,9.667,12.396,2.729,,22.083
2014-07-06,4.5205,4.7085,0.1875,,20.542
2014-07-07,21.0655,29.239,8.174,,16.0
2014-07-08,11.5,16.104,4.6045,,21.0
2014-07-09,5.93,7.837,1.907,,12.826
2014-07-10,8.8125,10.146,1.333,,17.375
2014-07-11,8.9795,9.792,0.8125,,34.25
2014-07-12,7.8125,8.0,0.1875,,36.917
2014-07-13,5.875,6.1665,0.29200000000000004,,17.25
2014-07-14,14.543499999999998,17.043499999999998,2.5,,24.292
2014-07-15,10.2085,12.3335,2.125,,16.375
2014-07-16,5.045999999999999,7.301,2.2545,,12.792
2014-07-17,10.8125,15.125,4.3125,,16.917
2014-07-18,10.1875,15.6045,5.4165,,15.75
2014-07-19,9.4165,14.3125,4.896,,16.417
2014-07-20,8.208,9.7295,1.5205,,23.208
2014-07-21,8.065,9.283,1.2175,,35.292
2014-07-22,10.7295,14.521,3.7915,,23.125
2014-07-23,6.875,9.3335,2.4585,,19.125
2014-07-24,8.667,11.5835,2.9165,,18.391
2014-07-25,2.958,4.2295,1.2705,,16.792
2014-07-26,1.979,3.0625,1.0835,,16.25
2014-07-27,4.5205,5.3545,0.833,,20.625
2014-07-28,9.782499999999999,11.3045,1.5215,,22.958
2014-07-29,12.6045,14.0625,1.458,,26.348
2014-07-30,11.5,13.6875,2.1875,,28.042
2014-07-31,7.146,9.2085,2.0625,,12.292
2014-08-01,6.5415,10.75,4.2085,,14.583
2014-08-02,8.125,10.396,2.271,,13.25
2014-08-03,3.771,4.1045,0.3335,,15.0
2014-08-04,6.1955,7.261,1.0655000000000001,,18.778
2014-08-05,13.375,16.0205,2.646,,13.273
2014-08-06,11.6455,16.2085,4.5625,,14.458
2014-08-07,12.583,17.5835,5.0,,17.958
2014-08-08,10.0625,14.2085,4.146,,8.292
2014-08-09,6.9585,10.3545,3.396,,6.583
2014-08-10,5.5835,6.104,0.521,,7.083
2014-08-11,10.4565,12.652000000000001,2.1955,,12.917
2014-08-12,14.7085,16.792,2.0835,,15.167
2014-08-13,9.3125,10.3125,1.0,,26.5
2014-08-14,4.896,5.5415,0.6455,,21.917
2014-08-15,10.1875,11.167,0.979,,7.75
2014-08-16,6.7705,7.6875,0.917,,4.375
2014-08-17,5.4585,6.125,0.6665,,8.125
2014-08-18,4.761,6.348000000000001,1.587,,6.625
2014-08-19,5.0205,8.0625,3.0415,,4.125
2014-08-20,5.625,9.3545,3.729,,6.261
2014-08-21,5.2915,8.1665,2.875,,9.667
2014-08-22,10.854,12.896,2.042,,12.25
2014-08-23,10.9585,13.2705,2.3125,,21.458
2014-08-24,6.333,7.0,0.667,,13.5
2014-08-25,6.13,8.1085,1.9785,,11.042
2014-08-26,9.25,10.7915,1.5419999999999998,,14.692
2014-08-27,7.9585,10.5205,2.5625,,7.75
2014-08-28,14.2915,18.7085,4.417,,10.261
2014-08-29,15.0835,17.271,2.1875,,9.5
2014-08-30,11.25,14.021,2.771,,13.167
2014-08-31,9.0,10.354,1.354,,14.875
2014-09-01,15.826,21.348,5.5215,,21.625
2014-09-02,11.5415,15.7915,4.25,,24.792
2014-09-03,7.771,9.5625,1.792,,19.909
2014-09-04,13.2295,15.667,2.4375,,5.458
2014-09-05,12.6455,15.271,2.625,,13.375
2014-09-06,11.5835,14.167,2.5835,,16.708
2014-09-07,10.083,12.1665,2.0835,,16.083
2014-09-08,11.956499999999998,15.587,3.6304999999999996,,17.667
2014-09-09,11.625,13.8125,2.1875,,19.5
2014-09-10,12.854,15.125,2.271,,
2014-09-11,11.2085,13.6665,2.4585,,14.909
2014-09-12,12.875,15.604,2.7295,,14.667
2014-09-13,8.25,10.271,2.021,,12.417
2014-09-14,7.75,9.375,1.625,,9.5
2014-09-15,11.956499999999998,13.761,1.8045,,15.708
2014-09-16,12.4795,15.604,3.125,,12.417
2014-09-17,12.6665,14.8335,2.167,,17.792
2014-09-18,14.729,18.771,4.0415,,15.565
2014-09-19,13.5415,14.958,1.4165,,14.708
2014-09-20,10.0,10.833,0.833,,12.5
2014-09-21,9.4375,10.8955,1.458,,18.083
2014-09-22,13.3045,15.7605,2.4565,,22.292
2014-09-23,11.9375,12.875,0.9375,,28.957
2014-09-24,6.375,7.5,1.125,,10.917
2014-09-25,9.646,11.8335,2.1875,,7.417
2014-09-26,11.417,14.354,2.9375,,10.667
2014-09-27,12.958,15.8125,2.854,,14.458
2014-09-28,7.958,9.3125,1.3544999999999998,,15.167
2014-09-29,14.152000000000001,16.5,2.3475,,33.625
2014-09-30,15.167000000000002,18.2295,3.0625,,31.708
2014-10-01,14.4585,18.104,3.6455,,20.348
2014-10-02,12.5625,15.5835,3.021,,18.958
2014-10-03,9.917,11.6665,1.75,,20.708
2014-10-04,9.604,12.1665,2.5625,,14.042
2014-10-05,6.75,8.2705,1.5205000000000002,,7.708
2014-10-06,7.413,9.696,2.2825,,10.125
2014-10-07,13.521,16.708,3.1875,,11.417
2014-10-08,13.4375,16.125,2.6875,,11.833
2014-10-09,14.25,16.9165,2.6665,,18.75
2014-10-10,12.4585,15.9375,3.479,,15.5
2014-10-11,11.5,13.520499999999998,2.0205,,19.583
2014-10-12,7.667,8.8955,1.2294999999999998,,18.0
2014-10-13,5.7829999999999995,6.651999999999999,0.8695,,6.958
2014-10-14,10.25,13.4165,3.1665,,10.583
2014-10-15,8.7795,10.6935,1.9135,,12.0
2014-10-16,10.7765,11.491,0.7145,,27.565
2014-10-17,14.6045,16.833,2.2295,,18.833
2014-10-18,15.3335,17.729,2.396,,16.292
2014-10-19,9.3125,9.583,0.271,,22.167
2014-10-20,13.218,14.192,0.9735,,32.0
2014-10-21,9.3545,10.5415,1.1875,,24.292
2014-10-22,9.896,12.75,2.8545,,8.125
2014-10-23,13.651499999999999,18.5015,4.8505,,10.75
2014-10-24,16.104,22.458,6.354,,14.375
2014-10-25,14.5835,18.0835,3.5,,24.0
2014-10-26,12.5415,14.208,1.6665,,26.458
2014-10-27,11.717500000000001,14.652000000000001,2.935,,19.667
2014-10-28,14.5835,18.104,3.5205,,14.542
2014-10-29,16.7085,18.8335,2.125,,17.826
2014-10-30,19.182000000000002,21.3465,2.165,,27.0
2014-10-31,18.5205,21.6485,3.128,,33.0
2014-11-01,14.042,16.854,2.8125,,17.167
2014-11-02,4.375,4.729,0.35450000000000004,,12.875
2014-11-03,7.9350000000000005,9.4565,1.522,,9.667
2014-11-04,15.792000000000002,20.5625,4.771,,11.625
2014-11-05,21.5415,26.729,5.1875,,14.875
2014-11-06,25.0525,35.56,10.5075,,17.652
2014-11-07,20.125,25.604,5.479,,26.083
2014-11-08,20.5625,23.3125,2.75,,29.75
2014-11-09,16.8335,18.625,1.7915,,21.667
2014-11-10,19.4345,25.195500000000003,5.760999999999999,,17.292
2014-11-11,15.5625,20.75,5.1875,,15.792
2014-11-12,11.782499999999999,13.1085,1.326,,22.696
2014-11-13,4.2705,5.1665,0.896,,6.792
2014-11-14,9.7085,11.083,1.375,,9.542
2014-11-15,14.8955,17.521,2.625,,14.625
2014-11-16,11.896,12.604,0.7085,,17.917
2014-11-17,16.826500000000003,19.783,2.9565,,24.083
2014-11-18,19.25,28.979,9.7295,,23.75
2014-11-19,19.671999999999997,23.810000000000002,4.138,,19.125
2014-11-20,18.0,21.6045,3.604,,14.417
2014-11-21,29.8125,39.0415,9.229,,24.167
2014-11-22,19.5205,25.542,6.0205,,19.875
2014-11-23,13.646,15.8125,2.1665,,18.167
2014-11-24,9.717500000000001,10.5215,0.8045,,22.667
2014-11-25,11.9375,15.521,3.5835,,11.458
2014-11-26,20.771,26.25,5.479,,16.667
2014-11-27,16.1875,23.0415,6.854,,9.478
2014-11-28,16.125,21.6455,5.5205,,15.208
2014-11-29,10.417,11.75,1.3335,,11.042
2014-11-30,11.104,12.25,1.1455,,8.792
2014-12-01,5.087,5.7395,0.6525,,11.583
2014-12-02,4.604,6.0,1.3955,,6.833
2014-12-03,9.521,10.75,1.229,,12.333
2014-12-04,8.8955,9.5625,0.667,,12.792
2014-12-05,5.479,7.146,1.6665,,7.25
2014-12-06,7.6875,9.208,1.5205000000000002,,8.417
2014-12-07,10.854,11.8125,0.9585,,12.333
2014-12-08,20.174,25.826,5.652,,13.292
2014-12-09,20.5625,34.7705,14.2085,,16.958
2014-12-10,19.8475,26.196,6.3475,,12.65
2014-12-11,11.7085,13.083,1.375,,23.125
2014-12-12,12.0835,14.6875,2.604,,20.833
2014-12-13,5.8125,7.104,1.2915,,9.875
2014-12-14,7.3125,8.4165,1.1045,,6.708
2014-12-15,12.847999999999999,14.9565,2.1085000000000003,,12.083
2014-12-16,8.6875,10.0625,1.375,,15.875
2014-12-17,4.9795,6.2085,1.229,,8.083
2014-12-18,12.9585,15.2915,2.3335,,5.625
2014-12-19,19.042,22.6875,3.6455,,11.042
2014-12-20,14.4585,19.208,4.75,,21.042
2014-12-21,7.0835,7.8955,0.8125,,7.625
2014-12-22,8.282499999999999,9.674,1.3915000000000002,,10.833
2014-12-23,13.0835,15.520499999999998,2.4375,,19.042
2014-12-24,19.5205,24.021,4.5,,23.333
2014-12-25,14.5415,17.6665,3.125,,15.652
2014-12-26,23.521,36.25,12.7295,,11.333
2014-12-27,18.7295,25.9795,7.25,,9.375
2014-12-28,18.2705,21.229,2.9585,,13.625
2014-12-29,17.913,20.087,2.174,,28.292
2014-12-30,13.958,14.9795,1.0205,,37.375
2014-12-31,7.25,7.5625,0.3125,,28.375
2015-01-01,7.2085,7.7295,0.521,,28.667
2015-01-02,7.0835,7.5,0.41700000000000004,,22.542
2015-01-03,11.0,13.0625,2.0625,,18.25
2015-01-04,12.587,13.913,1.326,,46.583
2015-01-05,20.9585,29.6875,8.7295,,30.667
2015-01-06,20.0655,30.174,10.109,,14.696
2015-01-07,11.5835,16.0835,4.5,,17.333
2015-01-08,5.2915,6.2915,1.0,,10.167
2015-01-09,11.75,15.582999999999998,3.8335,,14.042
2015-01-10,11.5,13.792,2.292,,17.958
2015-01-11,16.913,19.673499999999997,2.761,,14.5
2015-01-12,17.25,19.5205,2.271,,9.875
2015-01-13,10.208,12.229,2.021,,9.375
2015-01-14,9.173,10.7265,1.5535,,12.208
2015-01-15,15.792000000000002,20.167,4.375,,18.167
2015-01-16,19.8125,24.625,4.8125,,29.417
2015-01-17,18.021,19.9165,1.896,,22.625
2015-01-18,8.239,9.391,1.1525,,12.083
2015-01-19,3.3955,5.0835,1.6875,,4.917
2015-01-20,8.8535,10.5145,1.661,,10.696
2015-01-21,15.0835,17.8335,2.75,,18.0
2015-01-22,20.646,35.7085,15.0625,,15.0
2015-01-23,15.0835,17.375,2.2915,,22.625
2015-01-24,2.354,2.6875,0.3335,,8.375
2015-01-25,11.062999999999999,12.1085,1.0455,,12.25
2015-01-26,20.104,25.0625,4.958,,18.083
2015-01-27,26.9375,34.396,7.4585,,29.917
2015-01-28,26.5,37.1045,10.604,,25.208
2015-01-29,23.917,29.25,5.3335,,8.708
2015-01-30,15.354500000000002,18.8125,3.4585,,5.958
