date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,THC_mean
2012-01-18,8.455,41.0,29.625,17.0,22.3702,33.9242,11.553999999999998,9.6184,63.0,40.792,20.0,195.54975,20.73275,,1.75,216.28275
2012-01-19,9.417,56.0,39.083,25.0,33.0998,53.3584,20.2584,14.474799999999998,93.0,52.833,15.0,199.448,31.2605,,2.479,230.70850000000002
2012-01-20,6.292,59.0,40.792,24.0,19.344,23.869,4.525,13.647,99.0,60.917,30.0,196.814,17.881,,1.7970000000000002,214.69525
2012-01-21,6.167,76.0,47.625,37.0,16.0584,20.3502,4.2916,13.2166,104.0,73.917,47.0,192.85725,11.69975,,4.5,204.55675
2012-01-22,7.625,87.0,74.542,48.0,37.1666,58.05,20.8832,38.7582,87.0,59.792,37.0,199.719,31.771,,3.0415,231.4895
2012-01-23,3.625,82.0,54.0,41.0,16.7168,19.2416,2.525,8.349799999999998,81.0,66.917,34.0,191.3645,12.75,,3.75,204.1145
2012-01-24,6.458,83.0,64.75,45.0,20.579,28.4052,7.8262,17.4384,104.0,65.958,29.0,191.909,15.84125,,3.7685,207.75
2012-01-25,5.455,61.0,39.917,30.0,10.3622,13.089400000000001,2.7274000000000003,15.692400000000001,110.0,84.583,44.0,190.90175,9.475249999999999,,1.6875,200.377
2012-01-26,4.667,45.0,36.75,26.0,7.891800000000001,10.125,2.2332,7.5752,69.0,46.333,23.0,190.51024999999998,7.65625,,1.229,198.16675
2012-01-27,5.542,49.0,26.0,17.0,10.9418,13.8834,2.9417999999999997,5.925,81.0,56.583,26.0,194.22925,11.55225,,1.646,205.78125
2012-01-28,6.458,76.0,37.875,19.0,18.3872,24.1684,5.7814,8.320400000000001,102.0,58.083,17.0,195.27925,19.662,,1.663,214.94125
2012-01-29,8.458,56.0,37.333,17.0,28.708199999999998,43.3,14.5916,10.3502,110.0,72.125,39.0,197.45525,37.83225,,2.7295,235.28775000000002
2012-01-30,7.458,57.0,40.042,29.0,22.2666,32.1002,9.833400000000001,11.9582,123.0,83.167,48.0,196.3855,25.448,,2.6665,221.83325
2012-01-31,10.417,62.0,46.125,34.0,30.0964,45.3318,15.235399999999998,21.5968,74.0,55.208,33.0,200.24425,29.44625,,5.3635,229.69025
2012-02-01,9.217,85.0,62.958,49.0,37.7768,63.7312,25.9544,34.172000000000004,130.0,78.75,34.0,202.98375,33.451750000000004,,4.9165,236.4355
2012-02-02,4.875,86.0,72.0,47.0,8.1166,9.8918,1.7747999999999997,26.225,182.0,153.25,125.0,188.281,10.63525,,1.2915,198.91675
2012-02-03,6.458,60.0,41.708,29.0,15.6196,18.1204,2.5008,10.15,115.0,93.5,69.0,195.46025,13.6165,,3.9585,209.07675
2012-02-04,7.167,79.0,57.917,41.0,24.318199999999997,32.4182,8.1,20.8316,143.0,104.583,68.0,196.56275,21.39275,,3.1665,217.95525
2012-02-05,6.208,56.0,40.25,27.0,19.7584,23.8084,4.05,16.6918,108.0,89.542,66.0,194.625,14.59375,,4.104,209.219
2012-02-06,5.167,87.0,80.833,61.0,19.394399999999997,22.602800000000002,3.2082,13.0502,86.0,44.083,25.0,193.49925000000002,12.9575,,2.1875,206.4565
2012-02-07,7.208,81.0,59.083,30.0,23.9918,35.872,11.880600000000001,26.3248,139.0,86.333,37.0,196.09075,21.57575,,2.3609999999999998,217.66649999999998
2012-02-08,6.261,68.0,30.625,13.0,16.7798,22.5242,5.744400000000001,10.833400000000001,77.0,52.25,29.0,195.13825,13.7045,,1.2085,208.84300000000002
2012-02-09,5.5,39.0,30.5,25.0,19.7182,23.375,3.6567999999999996,11.39,69.0,46.292,21.0,196.09375,13.89175,,2.1165000000000003,209.9855
2012-02-10,7.625,59.0,45.083,37.0,23.45,28.791800000000002,5.3418,18.2166,86.0,55.083,31.0,199.2185,22.34375,,2.6455,221.5625
2012-02-11,7.333,59.0,40.25,27.0,19.4332,23.975,4.5418,16.975,82.0,55.125,33.0,199.10425,17.16675,,2.646,216.27075
2012-02-12,9.042,69.0,46.125,33.0,33.5202,45.644999999999996,12.124799999999999,24.772,65.0,40.458,22.0,201.13825,21.804000000000002,,4.547000000000001,222.94225
2012-02-13,6.917,87.0,53.25,16.0,23.1916,29.8668,6.675,23.575200000000002,123.0,71.417,22.0,196.97899999999998,17.90625,,2.125,214.8855
2012-02-14,7.417,67.0,51.5,42.0,35.5048,52.147000000000006,16.642400000000002,19.6418,86.0,74.083,63.0,200.015,33.311499999999995,,5.878,233.32675
2012-02-15,8.348,83.0,68.083,51.0,37.886199999999995,55.2204,17.334,31.1,68.0,56.958,41.0,200.16,29.461,,2.875,229.62125
2012-02-16,5.333,64.0,32.917,21.0,11.6002,14.377800000000002,2.7778,10.1164,55.0,36.667,17.0,194.85750000000002,10.09375,,2.1390000000000002,204.95125000000002
2012-02-17,5.0,60.0,30.417,15.0,11.508199999999999,14.0334,2.525,7.933400000000001,76.0,42.417,14.0,195.48975000000002,11.15625,,2.3125,206.64600000000002
2012-02-18,7.542,88.0,72.167,44.0,35.2222,60.864,25.6418,33.0334,95.0,58.125,38.0,202.41275,27.5785,,3.3049999999999997,229.9915
2012-02-19,6.417,89.0,61.167,34.0,20.05,24.075,4.024800000000001,12.958400000000001,87.0,43.417,11.0,195.11475000000002,13.46875,,2.604,208.58350000000002
2012-02-20,7.125,62.0,37.875,30.0,17.5082,23.5666,6.058400000000001,11.8416,80.0,42.5,21.0,195.30225000000002,13.405999999999999,,3.3125,208.70825
2012-02-21,6.208,43.0,33.917,26.0,19.1008,24.730200000000004,5.629599999999999,12.028,87.0,46.417,14.0,195.88275,12.93675,,2.848,208.81900000000002
2012-02-22,9.5,53.0,39.292,28.0,25.2212,36.1942,10.9732,18.1764,92.0,58.25,22.0,197.204,20.78125,,3.375,217.985
2012-02-23,5.75,54.0,37.875,28.0,14.8166,17.5168,2.7,16.8918,77.0,60.333,36.0,193.58350000000002,11.83325,,2.917,205.41675
2012-02-24,4.792,50.0,34.042,22.0,10.4916,12.5,2.008,11.999799999999999,79.0,47.25,11.0,194.29149999999998,10.88525,,1.5,205.177
2012-02-25,5.208,36.0,27.125,19.0,14.294599999999999,18.2244,3.9295999999999998,7.533199999999999,62.0,31.333,5.0,193.83525,10.947,,1.9405000000000001,204.7825
2012-02-26,6.375,64.0,42.583,28.0,20.2444,26.4786,6.234,13.2668,84.0,51.333,12.0,194.6145,14.35425,,2.6875,208.9685
2012-02-27,10.458,86.0,75.917,64.0,39.475,58.13340000000001,18.6586,39.1834,81.0,58.542,30.0,199.84375,30.7395,,3.3335,230.58325
2012-02-28,11.208,85.0,64.167,31.0,31.5006,62.428200000000004,30.9272,37.5582,135.0,93.667,56.0,201.126,33.354,,3.417,234.48
2012-02-29,,,,,,,,,,,,,,,,
2012-03-01,5.0,85.0,64.708,42.0,10.0782,12.343399999999999,2.2648,26.581,168.0,146.0,107.0,190.898,11.86675,12.127749999999999,1.4375,202.7645
2012-03-02,6.375,70.0,31.25,16.0,11.041599999999999,13.25,2.2082,18.9918,128.0,89.917,56.0,193.39575,10.48975,14.7295,2.3125,203.8855
2012-03-03,4.833,57.0,32.375,23.0,13.4442,14.8974,1.4536,14.1214,81.0,67.0,46.0,193.85125,10.91675,11.689,3.33,204.76775
2012-03-04,5.0,70.0,56.75,37.0,18.4182,21.6768,3.2584000000000004,17.2168,89.0,65.208,43.0,193.9195,13.47825,12.16575,4.217499999999999,207.398
2012-03-05,6.875,79.0,56.0,17.0,23.2726,30.0668,6.794,25.1548,128.0,81.042,39.0,195.40775,18.63075,14.85725,3.3955,214.0385
2012-03-06,8.0,67.0,43.417,29.0,33.625,45.67659999999999,12.051599999999999,29.225,171.0,111.083,54.0,198.09550000000002,26.625,21.86475,4.0625,224.72025
2012-03-07,7.458,63.0,49.25,30.0,28.931,38.6315,9.7005,46.7168,171.0,134.5,89.0,196.73375,21.9415,32.59375,5.2765,218.675
2012-03-08,4.952,54.0,39.708,28.0,8.419799999999999,9.8538,1.434,44.9156,211.0,181.875,150.0,189.37675000000002,8.66375,33.60425,3.4375,198.04
2012-03-09,6.417,76.0,38.917,21.0,17.1166,20.1584,3.0416,51.541599999999995,224.0,180.958,126.0,192.61425,12.65625,39.49975,4.5415,205.27075
2012-03-10,5.042,81.0,50.417,30.0,12.5478,13.656600000000001,1.1086,45.6086,230.0,148.167,64.0,194.10425,12.72925,30.0415,2.9585,206.83325
2012-03-11,5.083,54.0,32.875,23.0,14.179000000000002,17.004399999999997,2.8251999999999997,15.9248,112.0,81.583,45.0,193.721,10.50625,10.9055,2.356,204.22725
2012-03-12,5.5,61.0,40.958,25.0,23.3,30.9084,7.6084000000000005,20.9334,157.0,109.875,65.0,195.39575,15.4895,13.79175,4.2915,210.88524999999998
2012-03-13,3.375,84.0,62.167,46.0,4.3168,5.3228,1.0062,31.9,190.0,170.625,140.0,187.12475,5.55075,16.288,1.3735,192.6755
2012-03-14,6.818,82.0,60.0,46.0,12.2112,13.7634,1.5522,16.1418,184.0,82.958,65.0,193.02725,9.806750000000001,10.87525,2.479,202.83425
2012-03-15,5.875,64.0,56.333,45.0,16.1168,19.8582,3.7415999999999996,21.7584,132.0,94.5,56.0,194.54175,11.2085,13.57275,3.9375,205.75
2012-03-16,6.958,66.0,49.474,22.0,25.6834,34.675,8.9916,28.7194,185.0,123.0,81.0,195.35399999999998,21.094,17.625,3.146,216.448
2012-03-17,5.5,63.0,43.0,22.0,9.95725,10.806750000000001,0.8494999999999999,31.7748,160.0,125.833,82.0,193.323,9.55225,25.2605,3.604,202.87525
2012-03-18,3.5,78.0,61.708,50.0,2.5965,3.09075,0.49424999999999997,56.501599999999996,208.0,185.0,150.0,187.32150000000001,5.4795,30.0015,1.307,192.801
2012-03-19,5.625,81.0,64.875,37.0,17.65625,22.4685,4.8125,36.2584,230.0,193.292,161.0,189.1355,16.2395,19.65625,3.6875,205.37525
2012-03-20,4.875,81.0,63.458,45.0,16.37,18.798250000000003,2.42775,36.8916,203.0,169.875,140.0,191.1355,11.4895,25.06225,4.7085,202.62475
2012-03-21,4.917,60.0,39.625,23.0,12.099499999999999,13.193999999999999,1.09475,12.7204,174.0,118.333,84.0,191.3445,9.728,7.1915,2.271,201.07225
2012-03-22,5.609,62.0,42.208,31.0,16.9204,19.5238,2.6032,18.0168,171.0,135.833,84.0,192.4225,14.23375,12.145,3.021,206.65625
2012-03-23,5.208,72.0,59.917,37.0,22.8024,28.5704,5.7674,27.7582,160.0,135.708,116.0,195.50025,16.26025,17.219,3.271,211.7605
2012-03-24,5.5,79.0,68.5,61.0,15.875,17.2332,1.3581999999999999,30.9418,123.0,110.25,101.0,193.92725000000002,10.0,19.875,4.8125,203.927
2012-03-25,5.292,82.0,74.625,54.0,15.3168,17.222199999999997,1.9056000000000002,28.1238,109.0,102.083,77.0,193.79250000000002,11.143749999999999,19.11325,3.288,204.93625
2012-03-26,5.042,59.0,37.125,27.0,13.785599999999999,15.823599999999999,2.038,14.275,121.0,90.792,60.0,193.996,8.691749999999999,10.604,2.646,202.68725
2012-03-27,8.25,87.0,76.25,57.0,33.8014,43.5356,9.734,32.8498,107.0,86.625,62.0,199.7075,24.786,19.235,2.6535,224.49349999999998
2012-03-28,8.25,85.0,76.292,61.0,35.55,48.9584,13.4084,55.1832,197.0,139.167,99.0,198.86475000000002,28.3125,23.6875,5.3125,227.177
2012-03-29,6.571,87.0,75.208,57.0,22.8868,32.642,9.7554,35.1646,192.0,154.917,126.0,196.22325,24.3705,17.82775,3.7915,220.59375
2012-03-30,4.875,76.0,67.875,62.0,12.5668,13.8416,1.2748,23.483600000000003,124.0,98.875,89.0,192.94433333333333,7.944333333333333,18.052,3.229,200.889
2012-03-31,4.625,86.0,77.958,73.0,14.7584,16.2582,1.5002,24.3084,88.0,81.292,75.0,194.65300000000002,9.222333333333333,16.54175,2.271,203.875
2012-04-01,4.875,40.0,32.167,23.0,8.65,10.1584,1.5084,15.991800000000001,141.0,106.542,66.0,191.29175,7.8335,,2.771,199.125
2012-04-02,5.458,69.0,44.333,29.0,13.299200000000003,16.4848,3.1856,13.85,143.0,105.375,74.0,192.752,9.93925,,3.0925000000000002,202.6915
2012-04-03,4.5,83.0,64.333,38.0,7.0752,8.925,1.8498,30.075,174.0,141.292,110.0,188.08350000000002,8.094,,2.25,196.17725000000002
2012-04-04,4.917,48.0,37.167,30.0,5.675199999999999,7.125,1.45,11.9168,139.0,119.0,92.0,188.302,6.53125,,1.6665,194.83350000000002
2012-04-05,5.167,67.0,39.875,28.0,7.8424000000000005,9.0402,1.1976,28.0848,179.0,145.833,114.0,189.064,7.2197499999999994,,2.837,196.28425
2012-04-06,5.087,82.0,52.833,27.0,15.587799999999998,18.2454,2.6578,20.8084,144.0,108.208,77.0,192.052,12.52375,,3.2915,204.57575
2012-04-07,3.375,61.0,35.375,20.0,11.8416,14.6,2.7584,14.166599999999999,116.0,88.708,63.0,192.53125,9.73975,,2.3125,202.27075
2012-04-08,3.167,56.0,37.792,28.0,8.4084,9.950199999999999,1.5416,15.2082,126.0,94.292,60.0,192.75,7.1145,,2.9585,199.8645
2012-04-09,3.333,61.0,43.958,27.0,8.455400000000001,9.8546,1.3988,30.105200000000004,212.0,162.792,111.0,190.71224999999998,9.02075,,2.3295,199.73275
2012-04-10,4.333,75.0,53.833,37.0,22.85,28.875,6.025,43.7418,187.0,157.667,131.0,193.85399999999998,20.73975,,3.521,214.5935
2012-04-11,3.292,90.0,76.5,50.0,12.4416,14.337200000000001,1.8954,37.3198,175.0,151.125,127.0,188.311,11.293,,1.8,199.60399999999998
2012-04-12,4.875,82.0,60.833,33.0,19.675,25.7832,6.1084000000000005,35.7416,212.0,164.75,126.0,190.0935,19.0315,,3.083,209.125
2012-04-13,4.636,82.0,66.833,27.0,25.0106,31.5394,6.5286,37.199400000000004,205.0,161.333,132.0,192.76425,19.039,,5.0,211.803
2012-04-14,4.375,87.0,81.167,64.0,15.283199999999999,17.1334,1.85,20.1918,135.0,104.792,93.0,191.552,12.57275,,2.0835,204.125
2012-04-15,4.792,79.0,60.5,49.0,11.811,13.2768,1.466,21.760399999999997,144.0,115.583,90.0,192.74225,9.059750000000001,,2.75,201.802
2012-04-16,6.167,77.0,66.542,49.0,20.6416,24.0166,3.375,25.8166,162.0,127.042,97.0,193.2815,16.1355,,4.875,209.41675
2012-04-17,7.083,80.0,70.042,51.0,30.970799999999997,41.4898,10.519200000000001,35.6,180.0,144.542,126.0,195.96875,27.700499999999998,,3.348,223.66975
2012-04-18,4.958,79.0,65.792,48.0,23.1272,27.9826,4.8552,29.1084,182.0,145.792,114.0,192.732,21.607,,3.8305,214.339
2012-04-19,3.458,77.0,68.0,57.0,13.793000000000001,16.0916,2.2986,18.7168,164.0,139.458,122.0,190.08350000000002,16.04175,,3.2085,206.12475
2012-04-20,4.333,75.0,68.458,56.0,14.863400000000002,17.249200000000002,2.3858,16.320999999999998,146.0,129.208,116.0,190.6175,14.632750000000001,,3.79,205.25
2012-04-21,5.0,76.0,66.458,58.0,11.825,13.9252,2.1,16.625,141.0,121.375,110.0,189.90625,11.125,,3.167,201.03125
2012-04-22,5.875,88.0,73.417,58.0,19.6834,21.833199999999998,2.1498,25.7498,123.0,115.75,104.0,194.42725000000002,15.021,,3.9795,209.448
2012-04-23,8.667,90.0,88.792,87.0,35.8454,56.4106,20.565199999999997,25.7582,162.0,135.375,108.0,197.9345,32.5245,,1.7970000000000002,230.459
2012-04-24,6.167,87.0,71.042,39.0,20.0916,26.958199999999998,6.8666,34.925200000000004,222.0,172.042,146.0,191.823,20.802,,3.2915,212.625
2012-04-25,6.5,82.0,68.917,46.0,20.7298,25.7066,4.9768,39.9334,219.0,176.542,151.0,190.09575,17.41,,5.064,207.506
2012-04-26,4.364,86.0,70.083,55.0,7.0409999999999995,8.6512,1.61,33.9674,210.0,185.75,167.0,185.998,6.700749999999999,,1.4165,192.69875
2012-04-27,4.625,90.0,86.792,83.0,23.458199999999998,29.5666,6.108199999999999,15.1584,173.0,167.208,162.0,188.73975000000002,16.8645,,1.6665,205.60425
2012-04-28,3.625,88.0,76.25,58.0,17.575,20.916800000000002,3.3415999999999997,24.433,216.0,175.792,153.0,189.52100000000002,13.46875,,4.604,202.98975000000002
2012-04-29,4.083,84.0,69.25,45.0,14.4,17.45,3.05,39.6084,249.0,199.083,156.0,192.0,12.427,,4.8545,204.427
2012-04-30,2.5,80.0,72.333,65.0,18.3584,23.9334,5.575,18.6666,212.0,195.25,180.0,186.41675,11.17725,,4.1875,197.59375
2012-05-01,1.917,84.0,71.25,47.0,15.2176,18.1328,2.915,28.5,234.0,199.542,178.0,186.30225000000002,9.53975,,2.795,195.84175
2012-05-02,2.13,89.0,83.333,73.0,9.3846,11.187999999999999,1.8034,22.825,192.0,181.0,172.0,184.0265,6.625,,1.8330000000000002,190.6515
2012-05-03,4.958,90.0,87.458,81.0,14.1668,16.9554,2.789,14.087,198.0,177.667,163.0,186.08350000000002,12.0625,,1.4580000000000002,198.14600000000002
2012-05-04,5.667,89.0,78.25,66.0,19.083199999999998,23.1918,4.1084000000000005,20.9334,212.0,190.417,176.0,189.625,21.111333333333334,,2.625,210.736
2012-05-05,4.625,80.0,53.417,28.0,10.133199999999999,12.775,2.6418,17.2166,254.0,214.542,164.0,187.62466666666668,15.0,,2.104,202.625
2012-05-06,4.25,81.0,63.292,35.0,9.333400000000001,10.8584,1.5248000000000002,35.175,242.0,203.708,164.0,187.514,13.375,,2.0205,200.88866666666664
2012-05-07,5.708,77.0,56.0,27.0,18.534,21.8828,3.3484000000000003,26.217399999999998,230.0,185.333,145.0,190.33325,15.521,,3.4165,205.85399999999998
2012-05-08,6.167,78.0,61.5,39.0,21.7832,25.2334,3.45,41.1584,230.0,195.042,159.0,192.1145,18.9375,,4.1665,211.052
2012-05-09,6.833,83.0,74.917,67.0,31.1236,37.0304,5.9068,75.6326,213.0,191.0,168.0,196.603,26.682,,4.6135,223.285
2012-05-10,5.583,79.0,66.708,41.0,20.1832,22.6248,2.4414000000000002,34.475,206.0,166.25,146.0,190.91649999999998,16.823,,3.9375,207.7395
2012-05-11,5.636,58.0,42.083,31.0,14.456,18.3356,3.8792,11.7878,209.0,173.292,129.0,189.02100000000002,12.03775,,1.729,201.05875
2012-05-12,4.542,45.0,34.917,27.0,13.1668,15.6084,2.4416,12.2334,197.0,166.292,141.0,188.85425,10.43725,,1.896,199.29149999999998
2012-05-13,4.417,67.0,42.333,29.0,11.5748,13.2918,1.7166000000000001,16.3834,213.0,166.25,131.0,190.05225000000002,9.8855,,2.9795,199.93775
2012-05-14,3.417,78.0,61.542,39.0,11.7166,14.7334,3.0168,20.7332,235.0,196.125,161.0,188.6355,10.51025,,2.396,199.14575
2012-05-15,3.083,87.0,78.042,64.0,8.9998,11.099799999999998,2.1,17.2584,211.0,192.917,177.0,184.2605,8.302,,1.896,192.5625
2012-05-16,5.375,88.0,61.083,24.0,19.8136,25.2524,5.438599999999999,34.211400000000005,255.0,213.375,175.0,190.052,24.082250000000002,,2.7765,214.1345
2012-05-17,4.958,79.0,63.625,31.0,16.9952,20.706,3.7108000000000003,42.55,254.0,212.042,187.0,190.59375,16.80125,,2.9415,207.39475
2012-05-18,5.261,82.0,57.792,29.0,16.0746,18.1834,2.109,32.7398,217.0,185.625,156.0,190.019,12.59175,,3.458,202.61075
2012-05-19,5.417,62.0,44.667,36.0,12.458400000000001,14.275200000000002,1.8166,31.2834,237.0,201.042,153.0,191.073,10.875,,3.3335,201.94774999999998
2012-05-20,4.875,68.0,56.042,36.0,11.5166,13.267000000000001,1.75,24.8918,239.0,209.375,190.0,190.41675,10.2605,,2.8125,200.677
2012-05-21,4.542,80.0,68.583,50.0,16.9346,20.9798,4.0451999999999995,27.6188,216.0,191.667,166.0,191.582,19.70875,,3.379,211.29075
2012-05-22,4.458,88.0,78.667,65.0,14.7,17.2166,2.5166,17.0584,164.0,146.167,134.0,188.77100000000002,10.9165,,1.4375,199.6875
2012-05-23,5.375,81.0,67.542,42.0,12.1334,15.0168,2.8832,13.8,242.0,179.708,138.0,186.67725000000002,9.2815,,2.625,195.95825
2012-05-24,4.792,79.0,66.625,38.0,9.8916,11.7342,1.8424,28.583199999999998,260.0,213.042,179.0,185.57025,8.539,,2.5055,194.10875
2012-05-25,5.043,79.0,68.083,53.0,14.5596,16.6824,2.1228000000000002,36.1668,222.0,206.417,188.0,186.0805,11.58925,,3.521,197.66975
2012-05-26,5.083,77.0,56.083,35.0,16.075,18.7,2.6248,32.1918,249.0,206.958,177.0,189.3125,14.70825,,3.625,204.02075
2012-05-27,4.167,77.0,54.333,27.0,9.9418,11.75,1.8082,27.0582,263.0,221.458,186.0,187.77075,9.49975,,2.625,197.27075
2012-05-28,3.333,77.0,60.458,44.0,8.429599999999999,10.247399999999999,1.8182000000000003,23.8668,250.0,220.625,195.0,186.3835,7.5765,,3.4565,193.96025
2012-05-29,2.105,81.0,67.0,57.0,6.566599999999999,8.125,1.5586,22.5168,239.0,212.167,176.0,185.79175,6.1145,,1.6875,191.90625
2012-05-30,4.583,81.0,65.417,41.0,15.359,17.5298,2.1706,21.0582,236.0,196.208,168.0,190.716,12.802,,3.7825,203.51825
2012-05-31,6.391,82.0,68.5,53.0,12.976400000000002,15.003,2.0265999999999997,25.083199999999998,231.0,198.292,175.0,192.10225,13.0835,,3.917,205.1855
2012-06-01,4.167,78.0,66.125,49.0,17.75,21.5582,3.8084000000000002,31.3584,252.0,215.708,191.0,190.323,15.25,,2.9585,205.573
2012-06-02,5.125,78.0,67.208,46.0,21.6082,24.5168,2.9082,46.1334,243.0,213.542,194.0,196.81275,19.969,,4.271,216.78125
2012-06-03,4.25,85.0,72.458,59.0,10.3584,11.95,1.5916000000000001,34.7664,225.0,200.625,182.0,191.88575,8.052,,2.75,199.9375
2012-06-04,5.0,87.0,65.5,39.0,13.4084,17.025,3.6164,29.3584,251.0,213.75,177.0,191.1355,11.875,,4.271,203.0105
2012-06-05,3.25,79.0,67.25,61.0,9.666599999999999,11.833400000000001,2.1668,17.6666,229.0,213.375,185.0,184.08325,7.927,,2.5835,192.01024999999998
2012-06-06,4.0,86.0,73.083,55.0,14.6874,17.3134,2.6262,13.1702,209.0,187.167,172.0,186.4775,12.352,,2.322,198.82975
2012-06-07,4.045,77.0,61.708,39.0,12.676599999999999,15.974799999999998,3.2986000000000004,16.5342,231.0,209.458,176.0,185.92849999999999,9.493,,3.0355,195.42175
2012-06-08,2.625,84.0,69.833,46.0,9.4576,11.7554,2.2978,29.4416,268.0,227.75,198.0,183.82274999999998,7.9165,,2.4375,191.73975000000002
2012-06-09,3.833,89.0,84.958,80.0,10.9,12.825,1.925,12.1248,207.0,188.25,180.0,184.71875,9.521,,1.7080000000000002,194.23975000000002
2012-06-10,4.375,79.0,64.833,45.0,9.1,10.8666,1.7666,10.8916,258.0,217.458,188.0,185.95850000000002,8.71875,,2.9375,194.677
2012-06-11,4.042,84.0,68.708,55.0,13.151,15.4168,2.266,16.8248,226.0,197.417,177.0,190.33225,10.355,,4.1345,200.6875
2012-06-12,4.364,85.0,79.542,73.0,15.662600000000001,18.1084,2.4454000000000002,17.9798,182.0,172.542,164.0,189.58225,12.7035,,3.769,202.286
2012-06-13,2.5,87.0,70.125,60.0,9.4334,11.2166,1.7833999999999999,11.96875,195.0,175.625,155.0,186.9375,12.1355,,2.6875,199.073
2012-06-14,3.042,74.0,66.25,55.0,13.796199999999999,16.395400000000002,2.5987999999999998,18.0896,217.0,185.292,164.0,189.46875,14.97925,,4.6045,204.44774999999998
2012-06-15,3.625,77.0,68.167,54.0,20.6,25.2248,4.6248000000000005,24.4834,238.0,197.833,166.0,190.39575,15.646,,8.625,206.04175
2012-06-16,3.125,89.0,83.25,76.0,12.133199999999999,15.750200000000001,3.6168,15.9418,237.0,208.375,192.0,187.14575,8.28125,,2.8955,195.42725000000002
2012-06-17,3.667,87.0,75.333,61.0,18.3166,23.8082,5.4918,23.6834,275.0,240.833,215.0,184.30225000000002,14.07275,,4.1875,198.37475
2012-06-18,3.583,80.0,62.5,50.0,20.0736,27.1136,7.040000000000001,22.504,272.0,242.042,221.0,193.87775,18.779249999999998,,3.964,212.65699999999998
2012-06-19,3.167,89.0,81.542,73.0,14.8954,20.4214,5.525799999999999,39.25,251.0,232.125,212.0,187.50900000000001,15.7545,,4.7915,203.2635
2012-06-20,1.682,79.0,72.042,63.0,3.2804,4.6518,1.3718,41.6866,275.0,252.75,234.0,176.12324999999998,6.40475,,1.7085,182.52825
2012-06-21,3.375,81.0,71.917,62.0,14.497,20.5136,6.0165999999999995,21.616,256.0,227.25,210.0,185.57274999999998,13.2045,,3.3425,198.7775
2012-06-22,3.208,89.0,82.0,75.0,15.3916,19.191399999999998,3.8,16.1334,242.0,208.125,185.0,187.52100000000002,14.312750000000001,,3.458,201.83325
2012-06-23,3.167,90.0,75.167,60.0,16.2582,21.0,4.7416,27.083199999999998,231.0,215.125,197.0,194.094,12.73975,,4.417,206.83325
2012-06-24,2.458,84.0,72.583,52.0,16.5,21.5834,5.0834,21.2666,260.0,222.75,206.0,191.27100000000002,11.85425,,5.0,203.12475
2012-06-25,3.167,78.0,69.792,63.0,12.327200000000001,14.431999999999999,2.1046,16.0002,201.0,186.25,171.0,187.21575,13.968,,4.604,201.18375
2012-06-26,2.167,77.0,62.625,46.0,11.5196,13.39,1.8704,18.075200000000002,224.0,189.5,164.0,188.47675,13.656,,4.864,202.13275
2012-06-27,4.208,75.0,63.125,46.0,18.333,21.6334,3.3,23.8498,240.0,199.333,168.0,189.18775,15.98975,,6.854,205.17675
2012-06-28,3.917,78.0,68.333,53.0,21.9666,30.166800000000002,8.2,20.5248,242.0,216.375,192.0,189.96875,22.2605,,6.4375,212.22925
2012-06-29,1.682,85.0,71.875,58.0,16.687,21.3076,4.6206000000000005,15.25,254.0,223.75,198.0,189.5685,18.31375,,6.0415,207.88225
2012-06-30,2.667,80.0,69.083,55.0,14.474799999999998,18.5086,4.0334,16.3748,257.0,226.208,200.0,186.3645,11.437750000000001,,5.2705,197.802
2012-07-01,4.208,89.0,73.167,61.0,16.2334,19.8334,3.6,22.325,231.0,211.458,201.0,187.66675,13.177,,5.771,200.8435
2012-07-02,7.125,89.0,78.583,67.0,22.175,28.3584,6.1832,19.8748,246.0,223.833,200.0,189.15625,18.13525,,4.5625,207.29175
2012-07-03,3.875,88.0,77.333,56.0,18.2084,22.9698,4.7614,26.6918,284.0,236.625,219.0,186.0,13.5,,5.7935,199.5
2012-07-04,4.0,87.0,71.167,49.0,14.8928,17.5406,2.6475999999999997,25.108600000000003,291.0,245.417,213.0,187.8535,14.038,,4.702999999999999,201.89125
2012-07-05,4.542,79.0,70.0,56.0,18.1498,21.6586,3.5082,40.8502,289.0,259.833,240.0,186.844,15.8645,,4.208,202.70825
2012-07-06,5.542,85.0,76.167,61.0,25.900599999999997,33.418400000000005,7.5176,62.2582,286.0,250.708,228.0,195.4375,21.17725,,8.75,216.6145
2012-07-07,3.792,88.0,80.083,65.0,16.6418,20.4418,3.7998000000000003,26.666800000000002,270.0,238.208,209.0,186.58350000000002,15.177,,3.1665,201.7605
2012-07-08,3.458,86.0,74.208,60.0,13.2,15.3416,2.1416,18.1418,258.0,224.5,206.0,188.04149999999998,11.05225,,4.6875,199.094
2012-07-09,3.208,82.0,68.292,49.0,16.3498,21.8002,5.4502,23.6832,290.0,239.875,201.0,186.9375,14.3855,,7.2085,201.323
2012-07-10,2.792,81.0,66.167,47.0,11.548599999999999,15.095600000000001,3.5471999999999992,25.6916,303.0,263.167,231.0,182.0695,9.055,,4.6135,191.124
