date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-01-02,3.8335,4.729,0.896,,197.208,1.458,9.125,206.333
2013-01-03,13.4165,18.4375,5.0205,,196.0,2.565,15.167,211.167
2013-01-04,6.25,8.354,2.104,,195.958,1.5,10.125,206.083
2013-01-05,8.8125,11.6045,2.7915,,194.435,1.542,6.565,201.0
2013-01-06,11.0665,15.085,4.019,,194.917,1.667,8.125,203.042
2013-01-07,23.6455,40.6665,17.021,,195.542,5.0,20.208,215.75
2013-01-08,18.5835,26.712,8.129,,193.708,3.958,15.375,209.083
2013-01-09,7.625,10.771,3.146,,194.5,2.333,7.0,201.5
2013-01-10,6.8125,9.375,2.5625,,193.083,1.458,5.667,198.75
2013-01-11,10.7915,13.958,3.1665,,193.5,1.696,6.792,200.292
2013-01-12,13.1045,17.521,4.4165,,192.833,1.958,6.583,199.417
2013-01-13,9.208,12.146,2.9375,,194.565,2.125,6.217,200.783
2013-01-14,13.276499999999999,17.807000000000002,4.53,,194.5,2.583,7.583,202.083
2013-01-15,16.75,26.7295,9.979,,194.0,3.042,9.958,203.958
2013-01-16,11.362,16.2725,4.911,,195.75,2.75,8.458,204.208
2013-01-17,22.083,31.271,9.1875,,195.417,3.542,10.792,206.208
2013-01-18,26.292,43.146,16.854,,195.042,4.208,14.0,209.042
2013-01-19,13.3955,18.521,5.125,,194.375,2.304,7.5,201.875
2013-01-20,23.4165,42.1665,18.75,,197.25,4.0,13.458,210.708
2013-01-21,15.5415,22.2705,6.729,,196.87,3.292,10.478,207.348
2013-01-22,8.553,12.392,3.839,,197.542,1.917,7.333,204.875
2013-01-23,11.7085,16.3125,4.604,,196.042,2.5,9.125,205.167
2013-01-24,16.634500000000003,24.0265,7.3919999999999995,,195.667,3.083,13.542,209.208
2013-01-25,25.604,43.4165,17.8125,,200.917,9.542,29.042,229.958
2013-01-26,10.396,12.7295,2.3335,,197.208,2.75,9.0,206.208
2013-01-27,12.6875,17.979,5.292,,196.125,2.435,8.667,204.792
2013-01-28,10.125,15.895499999999998,5.7705,,194.5,2.542,10.182,204.682
2013-01-29,9.5835,12.5835,3.0,,193.696,1.875,8.304,202.0
2013-01-30,14.941500000000001,20.837,5.896,,192.542,2.708,13.667,206.208
2013-01-31,6.25,9.021,2.7705,,194.375,2.0,8.25,202.625
2013-02-01,15.43,22.948999999999998,7.519,,195.542,2.792,11.125,206.667
2013-02-02,23.7085,33.2915,9.583,,197.208,4.917,18.542,215.75
2013-02-03,14.0835,19.9795,5.896,,197.409,3.75,15.318,212.727
2013-02-04,6.8335,10.0415,3.2085,,194.042,2.0,9.083,203.125
2013-02-05,5.9585,8.5625,2.604,,195.0,1.75,7.0,202.0
2013-02-06,12.021,16.271,4.25,,194.522,1.833,3.13,197.652
2013-02-07,8.504,11.341000000000001,2.837,,194.667,1.833,2.792,197.458
2013-02-08,15.125,21.604,6.479,,195.708,2.458,5.542,201.25
2013-02-09,8.714,11.305,2.591,,194.083,1.875,3.708,197.792
2013-02-10,11.854,15.1665,3.3125,,193.208,2.833,6.708,199.917
2013-02-11,11.479,15.667000000000002,4.1875,,193.708,2.375,5.708,199.417
2013-02-12,17.875,26.6875,8.8125,,195.458,3.609,8.875,204.333
2013-02-13,6.083,10.0,3.9165,,193.417,1.625,2.958,196.375
2013-02-14,10.0415,13.917000000000002,3.875,,194.565,2.25,9.696,204.261
2013-02-15,11.2385,16.1235,4.8845,,193.667,2.167,10.375,204.042
2013-02-16,5.9585,8.229,2.2705,,191.583,1.542,7.917,199.5
2013-02-17,5.394,7.254,1.8595000000000002,,194.125,2.167,6.917,201.042
2013-02-18,7.2705,10.3545,3.083,,194.522,2.875,8.957,203.478
2013-02-19,7.0625,9.7705,2.7085,,194.333,2.75,9.292,203.625
2013-02-20,10.354,15.5625,5.2085,,192.25,2.304,10.0,202.25
2013-02-21,8.396,13.271,4.875,,193.625,1.917,9.167,202.792
2013-02-22,10.521,16.5835,6.0625,,193.609,2.542,14.304,207.913
2013-02-23,9.7415,12.425,2.6835,,193.625,2.125,11.125,204.75
2013-02-24,14.5835,19.4165,4.833,,193.958,2.542,24.167,218.125
2013-02-25,13.5815,18.6005,5.019,,193.75,3.25,27.958,221.708
2013-02-26,14.146,16.8335,2.6875,,193.208,3.083,13.833,207.042
2013-02-27,31.2915,42.354,11.0625,,196.792,6.125,32.625,229.417
2013-02-28,11.2915,13.5625,2.271,,193.75,2.652,19.542,213.292
2013-03-01,15.125,19.125,4.0,,195.542,2.125,13.375,208.917
2013-03-02,10.0,12.5415,2.542,,195.652,1.917,5.217,200.87
2013-03-03,7.5435,10.6365,3.0925000000000002,,196.292,1.333,3.833,200.125
2013-03-04,8.5625,12.2085,3.646,,194.917,1.458,4.958,199.875
2013-03-05,12.519,16.549500000000002,4.03,,194.167,2.417,8.042,202.208
2013-03-06,4.229,6.2915,2.0625,,195.083,1.125,2.5,197.583
2013-03-07,6.077500000000001,8.729,2.6515,,196.0,1.455,4.105,200.105
2013-03-08,5.458,7.625,2.1665,,195.875,1.609,7.125,203.0
2013-03-09,7.1045,8.9165,1.8125,,195.417,2.042,10.833,206.25
2013-03-10,6.5835,8.9375,2.3545,,196.292,1.875,8.583,204.875
2013-03-11,8.667,11.479,2.8125,,195.625,2.542,10.917,206.542
2013-03-12,9.0415,12.3955,3.354,,195.75,2.792,11.5,207.25
2013-03-13,9.267,13.3255,4.0585,,196.417,2.75,12.333,208.75
2013-03-14,4.6875,6.3955,1.7080000000000002,,194.042,2.0,8.292,202.333
2013-03-15,7.551,9.8765,2.3255,,193.833,1.667,8.167,202.0
2013-03-16,10.896,13.229,2.3335,,196.708,2.957,11.583,208.292
2013-03-17,10.3125,11.396,1.0835,,195.542,2.083,10.75,206.292
2013-03-18,9.6875,10.521,0.833,,194.125,2.542,12.0,206.125
2013-03-19,10.375,12.375,2.0,,193.542,1.958,11.125,204.667
2013-03-20,16.396,21.396,5.0,,197.083,3.083,15.292,212.375
2013-03-21,3.2935,4.2235,0.9299999999999999,,193.625,1.042,7.958,201.583
2013-03-22,3.75,4.646,0.8955,,195.083,1.25,8.667,203.75
2013-03-23,5.5625,6.292,0.729,,195.25,1.208,10.167,205.417
2013-03-24,6.2915,6.7085,0.41700000000000004,,193.417,1.783,12.333,205.75
2013-03-25,7.854,8.104,0.25,,192.875,2.583,13.958,206.833
2013-03-26,10.7915,12.0,1.208,,195.792,4.792,19.75,215.542
2013-03-27,13.292,15.25,1.9585,,196.125,4.333,19.917,216.042
2013-03-28,9.8335,11.125,1.2915,,191.833,2.5,15.583,207.417
2013-03-29,5.786,7.212,1.426,,192.292,2.542,18.5,210.792
2013-03-30,3.042,4.229,1.1875,,193.75,2.042,11.083,204.833
2013-03-31,1.4165,1.75,0.333,,193.208,1.0,9.25,202.458
2013-04-01,9.072,12.178,3.106,,201.458,1.875,5.542,207.0
2013-04-02,15.9375,21.2915,5.3545,,201.875,3.417,10.333,212.208
2013-04-03,12.6665,17.5625,4.896,,199.667,3.167,9.208,208.875
2013-04-04,11.4165,14.9375,3.521,,201.417,2.417,6.375,207.792
2013-04-05,14.0205,18.521,4.5,,205.333,3.0,8.625,213.958
2013-04-06,12.25,16.583,4.333,,194.478,3.333,4.913,199.391
2013-04-07,3.896,5.604,1.7080000000000002,,,1.25,,
2013-04-08,3.733,5.0585,1.3255,,,1.167,,
2013-04-09,10.8125,14.910499999999999,4.098,,,1.545,,
2013-04-10,11.895499999999998,16.583,4.6875,,,1.957,,
2013-04-11,12.8125,19.458,6.646,,,1.875,,
2013-04-12,13.582999999999998,19.2295,5.6455,,,2.0,,
2013-04-13,11.270499999999998,17.5625,6.292,,,1.208,,
2013-04-14,11.0415,16.5625,5.521,,,1.333,,
2013-04-15,9.833,15.479,5.646,,,1.292,,
2013-04-16,13.574,21.6835,8.1095,,,1.917,,
2013-04-17,15.729,23.189,7.46,,,2.917,,
2013-04-18,14.604500000000002,20.333,5.7295,,,2.261,,
2013-04-19,12.7085,16.229,3.521,,,1.875,,
2013-04-20,13.125,17.8955,4.771,,,1.375,,
2013-04-21,12.4585,16.6665,4.2085,,,2.0,,
2013-04-22,12.167000000000002,16.8335,4.6665,,,1.458,,
2013-04-23,13.707999999999998,18.7085,5.0,,,1.875,,
2013-04-24,24.4375,37.778999999999996,13.3415,,,3.5,,
2013-04-25,8.9165,10.1085,1.1915,,,1.708,,
2013-04-26,8.542,10.4165,1.875,,,2.043,,
2013-04-27,4.3545,5.271,0.9165,,,1.792,,
2013-04-28,4.0835,4.6665,0.583,,,1.333,,
2013-04-29,8.229,9.958,1.729,,,2.875,,
2013-04-30,7.2295,9.125,1.8955000000000002,,,1.75,,
2013-05-01,7.958,11.354,3.396,,,2.458,,
2013-05-02,4.3955,6.1875,1.7915,,,1.167,,
2013-05-03,4.295,5.091,0.7955,,,0.875,,
2013-05-04,5.9375,6.917,0.9795,,,1.609,,
2013-05-05,8.917,10.375,1.4585,,,2.625,,
2013-05-06,4.167,4.7915,0.625,,,1.833,,
2013-05-07,7.354,10.292,2.9375,,,1.875,,
2013-05-08,8.354,11.229,2.875,,,1.917,,
2013-05-09,7.8505,9.744,1.8935,,,2.217,,
2013-05-10,8.896,11.6875,2.792,,,2.5,,
2013-05-11,10.2955,14.0455,3.75,,,3.0,,
2013-05-12,5.5415,7.104,1.5625,,,1.957,,
2013-05-13,8.8335,11.7915,2.958,,,2.5,,
2013-05-14,8.6455,10.854,2.2085,,,2.75,,
2013-05-15,8.2085,11.729,3.5205,,,2.5,,
2013-05-16,7.2085,10.5625,3.3545,,194.222,1.875,6.111,200.333
2013-05-17,5.625,7.7085,2.0835,,193.25,1.375,6.667,199.917
2013-05-18,7.458,10.3335,2.875,,190.864,1.542,8.409,199.273
2013-05-19,8.2275,10.8185,2.591,,192.167,1.958,10.292,202.458
2013-05-20,10.77,14.325500000000002,3.555,,191.0,2.273,10.542,201.542
2013-05-21,5.604,6.9375,1.3335,,189.667,1.5,6.958,196.625
2013-05-22,5.146,6.3335,1.1875,,190.792,1.417,7.125,197.917
2013-05-23,4.8955,6.6875,1.7919999999999998,,190.917,1.292,6.208,197.125
2013-05-24,6.1875,9.7915,3.604,,191.875,1.625,8.042,199.917
2013-05-25,7.7915,16.8335,9.0415,,191.625,1.625,9.417,201.042
2013-05-26,7.1875,9.3125,2.125,,191.174,1.25,12.087,203.261
2013-05-27,8.841,10.8185,1.9775,,191.958,1.708,16.042,208.0
2013-05-28,10.8955,13.2085,2.3125,,191.833,2.261,18.708,210.542
2013-05-29,8.5,11.521,3.0205,,188.875,1.542,16.083,204.958
2013-05-30,7.479,10.5625,3.083,,188.708,1.75,13.625,202.333
2013-05-31,6.5625,8.8125,2.25,,191.25,1.833,11.917,203.167
2013-06-01,7.208,9.625,2.4165,,190.375,1.042,13.042,203.417
2013-06-02,5.208,6.6875,1.4794999999999998,,189.417,0.625,10.792,200.208
2013-06-03,5.9375,8.375,2.4375,,188.87,0.625,11.13,200.0
2013-06-04,4.6135,8.0455,3.4320000000000004,,188.708,0.792,9.958,198.667
2013-06-05,5.6305,8.5655,2.935,,188.696,1.0,10.739,199.435
2013-06-06,7.896,11.271,3.375,,189.875,1.25,13.708,203.583
2013-06-07,7.4165,10.6875,3.271,,190.583,1.542,13.958,204.542
2013-06-08,5.6045,8.0625,2.4585,,189.833,1.333,11.75,201.583
2013-06-09,3.7915,5.1875,1.3955000000000002,,189.417,1.083,11.5,200.917
2013-06-10,7.6875,10.646,2.9585,,189.833,1.458,13.75,203.583
2013-06-11,6.25,9.9375,3.6875,,189.652,0.917,9.826,199.478
2013-06-12,5.2955000000000005,9.0685,3.7729999999999997,,189.042,1.125,8.833,197.875
2013-06-13,6.417,10.167,3.75,,188.792,1.261,9.625,198.417
2013-06-14,7.229,11.0415,3.8125,,189.208,1.375,11.833,201.042
2013-06-15,8.542,13.832999999999998,5.292,,191.292,1.375,11.583,202.875
2013-06-16,4.8335,7.25,2.417,,188.875,0.708,11.75,200.625
2013-06-17,6.375,9.7705,3.396,,189.818,1.125,11.318,201.136
2013-06-18,7.604,11.479,3.875,,191.0,1.25,11.833,202.833
2013-06-19,10.3335,16.771,6.4375,,191.913,1.5,20.522,212.435
2013-06-20,5.909,10.0905,4.1815,,192.958,1.208,15.0,207.958
2013-06-21,5.0415,10.3335,5.292,,189.375,1.391,14.042,203.417
2013-06-22,4.854,9.3125,4.4585,,189.667,1.25,12.875,202.542
2013-06-23,3.833,6.1875,2.354,,190.833,0.375,12.208,203.042
2013-06-24,6.0,10.0415,4.0415,,193.0,0.917,14.75,207.75
2013-06-25,7.333,11.457999999999998,4.125,,197.333,1.458,15.958,213.292
2013-06-26,7.5,11.895499999999998,4.396,,198.833,1.583,16.875,215.708
2013-06-27,5.458,8.8335,3.375,,193.435,0.75,10.826,204.261
2013-06-28,6.227,10.908999999999999,4.682,,194.833,1.208,11.75,206.583
2013-06-29,5.542,9.1665,3.625,,194.625,1.13,10.833,205.458
2013-06-30,5.271,8.0835,2.8125,,197.292,1.208,12.542,209.833
2013-07-01,6.5865,10.1085,3.5220000000000002,,198.857,1.667,16.048,214.905
2013-07-02,9.021,12.9375,3.9165,,194.167,1.5,17.417,211.583
2013-07-03,9.0,15.270499999999998,6.2705,,189.292,1.292,17.25,206.542
2013-07-04,8.0835,12.271,4.1875,,187.667,0.958,18.417,206.083
2013-07-05,16.29,23.924,7.634,,196.826,2.167,17.609,214.435
2013-07-06,10.681999999999999,17.0455,6.3635,,194.25,1.583,14.375,208.625
2013-07-07,6.4375,9.854,3.4165,,199.417,2.087,12.167,211.583
2013-07-08,8.271,13.0625,4.7915,,189.833,1.333,10.542,200.375
2013-07-09,11.25,18.6665,7.4165,,184.625,1.25,12.0,196.625
2013-07-10,10.5,15.125,4.625,,189.208,1.542,10.875,200.083
2013-07-11,12.2915,18.229,5.9375,,193.958,1.792,11.375,205.333
2013-07-12,12.3545,18.8545,6.5,,191.958,1.542,13.083,205.042
2013-07-13,9.354,13.0415,3.6875,,193.435,0.875,13.087,206.522
2013-07-14,6.727,9.182,2.4545,,194.917,0.833,12.125,207.042
2013-07-15,7.7915,10.917,3.125,,197.292,1.304,12.25,209.542
2013-07-16,7.8335,11.5835,3.75,,197.292,1.5,13.25,210.542
2013-07-17,8.021,11.5835,3.5625,,198.375,1.25,12.292,210.667
2013-07-18,6.521,10.417,3.896,,192.773,0.958,10.591,203.364
2013-07-19,6.8125,11.1875,4.375,,192.0,0.792,10.292,202.292
2013-07-20,6.104,10.1455,4.0415,,191.095,1.042,10.81,201.905
2013-07-21,6.2705,8.875,2.6045,,,0.75,,
2013-07-22,10.6365,19.1135,8.477,,189.417,1.25,14.917,204.333
2013-07-23,10.1455,16.875,6.729,,189.375,2.0,15.042,204.417
2013-07-24,8.479,13.7295,5.25,,189.167,1.375,11.208,200.375
2013-07-25,8.1665,14.5625,6.396,,186.708,1.625,11.792,198.5
2013-07-26,9.2295,14.332999999999998,5.1045,,190.375,1.292,12.292,202.667
2013-07-27,8.324,12.3995,4.0755,,189.792,1.458,13.667,203.458
2013-07-28,6.083,9.9165,3.8335,,190.792,1.25,14.292,205.083
2013-07-29,8.354,13.5,5.146,,190.217,1.667,15.174,205.391
2013-07-30,8.2725,13.818,5.5455000000000005,,187.958,1.458,14.167,202.125
2013-07-31,8.042,15.625,7.5835,,186.875,1.957,14.292,201.167
2013-08-01,8.653500000000001,16.214,7.561,,185.435,1.417,13.783,199.217
2013-08-02,7.4585,13.394,5.936,,185.917,0.875,15.083,201.0
2013-08-03,6.208,10.25,4.0415,,184.375,0.875,11.375,195.75
2013-08-04,5.5835,8.4585,2.875,,183.542,0.5,10.917,194.458
2013-08-05,9.5205,14.104,4.5835,,187.542,1.667,14.917,202.458
2013-08-06,11.0,14.75,3.75,,189.087,1.208,17.783,206.87
2013-08-07,10.0265,13.087,3.061,,189.208,1.125,16.917,206.125
2013-08-08,11.0625,14.520499999999998,3.458,,190.833,1.87,16.292,207.125
2013-08-09,15.479,19.125,3.646,,189.75,2.292,16.333,206.083
2013-08-10,6.689,9.1005,2.411,,193.75,2.25,14.583,208.333
2013-08-11,5.8955,8.0835,2.1875,,193.375,2.042,15.25,208.625
2013-08-12,7.3545,10.7915,3.4375,,194.75,2.083,15.875,210.625
2013-08-13,5.087,7.6175,2.5300000000000002,,195.773,1.917,14.909,210.682
2013-08-14,3.7915,5.542,1.75,,194.043,1.708,12.043,206.087
2013-08-15,3.9985,5.04,1.0415,,190.5,1.333,12.458,202.958
2013-08-16,6.1455,8.0835,1.9375,,185.333,0.957,12.833,198.167
2013-08-17,4.1455,5.167,1.0205,,185.75,1.042,11.875,197.625
2013-08-18,3.0625,3.4795,0.4165,,186.0,0.917,9.667,195.667
2013-08-19,6.3335,9.6665,3.3335,,185.75,1.417,18.25,204.0
2013-08-20,5.875,10.6875,4.8125,,188.375,1.625,16.708,205.083
2013-08-21,5.5625,9.375,3.8125,,193.75,2.042,15.5,209.25
2013-08-22,6.146,10.229500000000002,4.0835,,193.609,1.708,12.087,205.696
2013-08-23,6.1495,10.967500000000001,4.818,,191.5,1.333,11.833,203.333
2013-08-24,4.7085,7.1045,2.396,,193.875,1.87,10.042,203.917
2013-08-25,2.7295,3.979,1.25,,194.708,1.417,8.583,203.292
2013-08-26,4.2705,7.021,2.75,,190.542,1.667,7.333,197.875
2013-08-27,4.75,7.4375,2.6875,,191.435,1.458,9.522,200.957
2013-08-28,3.8845,6.1155,2.231,,192.917,1.125,7.0,199.917
2013-08-29,7.625,13.2915,5.6665,,194.417,1.625,11.875,206.292
2013-08-30,4.271,5.7915,1.521,,191.348,1.458,10.913,202.261
2013-08-31,10.686,16.0835,5.3975,,193.167,2.625,16.917,210.083
2013-09-01,6.0835,9.5,3.4165,,192.875,1.783,15.25,208.125
2013-09-02,10.3335,16.9165,6.583,,192.833,2.5,18.083,210.917
2013-09-03,10.2295,17.0415,6.8125,,190.125,2.25,19.167,209.292
2013-09-04,6.8335,10.7295,3.896,,190.375,1.708,15.625,206.0
2013-09-05,5.2005,8.214,3.013,,190.458,1.0,11.875,202.333
2013-09-06,5.771,9.2915,3.5205,,194.667,1.167,11.917,206.583
2013-09-07,7.5205,12.479,4.9585,,194.261,1.917,15.696,209.957
2013-09-08,4.339,6.595,2.2555,,192.458,1.0,10.958,203.417
2013-09-09,5.1875,8.1875,3.0,,193.25,1.391,11.417,204.667
2013-09-10,5.8955,8.854,2.9585,,194.333,1.583,11.292,205.625
2013-09-11,6.718,10.2085,3.49,,193.667,1.792,13.208,206.875
2013-09-12,6.9165,10.125,3.208,,193.0,1.958,13.0,206.0
2013-09-13,8.0755,12.5415,4.466,,193.0,2.167,14.167,207.167
2013-09-14,5.3955,8.0,2.6045,,190.958,1.5,14.542,205.5
2013-09-15,7.479,10.625,3.146,,188.435,1.792,15.348,203.783
2013-09-16,5.091,8.07,2.979,,188.208,1.042,12.333,200.542
2013-09-17,5.4375,7.271,1.8335,,191.125,0.833,8.292,199.417
2013-09-18,5.646,8.375,2.7295,,191.958,1.375,11.083,203.042
2013-09-19,6.604,10.646,4.042,,192.958,1.417,11.667,204.625
2013-09-20,10.417,15.2915,4.875,,191.875,1.792,13.042,204.917
2013-09-21,6.4735,8.469999999999999,1.996,,191.375,2.0,12.625,204.0
2013-09-22,4.1665,5.979,1.8125,,192.0,1.125,8.458,200.458
2013-09-23,5.146,7.8125,2.6665,,190.739,1.333,11.739,202.478
2013-09-24,7.2955,10.1915,2.896,,189.583,1.833,14.875,204.458
2013-09-25,7.4585,11.729,4.271,,187.958,2.125,16.833,204.792
2013-09-26,4.9795,7.667,2.6875,,191.833,1.75,11.708,203.542
2013-09-27,4.854,7.521,2.667,,192.583,1.583,10.875,203.458
2013-09-28,6.729,9.729,3.0,,192.636,2.208,14.227,206.864
2013-09-29,5.947,7.841,1.8940000000000001,,191.833,1.87,15.583,207.417
2013-09-30,8.8335,15.1875,6.3545,,190.583,2.458,17.0,207.583
2013-10-01,6.708,10.583,3.875,,190.261,1.75,14.522,204.783
2013-10-02,7.496,11.9205,4.4245,,189.833,2.25,15.292,205.125
2013-10-03,4.479,6.6455,2.1665,,191.792,1.167,10.292,202.083
2013-10-04,6.25,9.917,3.6665,,192.25,1.333,10.625,202.875
2013-10-05,10.5,15.771,5.2705,,193.0,2.667,16.833,209.833
2013-10-06,7.5205,11.2085,3.6875,,192.958,2.75,17.417,210.375
2013-10-07,10.6195,17.744500000000002,7.125,,191.917,2.696,18.708,210.625
2013-10-08,11.3335,18.125,6.792,,190.417,2.261,17.625,208.042
2013-10-09,9.604,14.869,5.2645,,192.619,2.625,12.286,204.905
2013-10-10,7.7725,11.5795,3.807,,192.417,1.792,10.833,203.25
2013-10-11,9.7085,16.8335,7.125,,192.083,2.167,13.417,205.5
2013-10-12,4.2915,6.0625,1.7705000000000002,,,1.208,,
2013-10-13,4.021,5.3125,1.2919999999999998,,,1.417,,
2013-10-14,7.2915,10.8335,3.5415,,191.0,1.542,13.5,204.5
2013-10-15,9.176,14.1365,4.96,,193.208,2.087,11.333,204.542
2013-10-16,7.646,10.4375,2.7915,,193.875,1.625,3.792,197.667
2013-10-17,6.875,10.4165,3.5415,,193.217,1.792,7.13,200.348
2013-10-18,9.9755,14.674499999999998,4.699,,195.458,2.167,10.167,205.625
2013-10-19,9.5,14.521,5.021,,193.75,2.208,11.75,205.5
2013-10-20,11.4375,16.979,5.5415,,192.25,3.5,15.208,207.458
2013-10-21,9.854,14.479,4.625,,190.417,2.625,11.167,201.583
2013-10-22,8.271,12.332999999999998,4.0625,,190.75,2.708,7.542,198.292
2013-10-23,7.9985,12.634500000000001,4.6365,,193.0,2.043,9.708,202.708
2013-10-24,8.896,16.6455,7.75,,191.75,2.042,11.375,203.125
2013-10-25,13.152000000000001,24.564500000000002,11.412500000000001,,190.0,2.545,14.647,204.647
2013-10-26,4.3465,5.9845,1.6380000000000001,,193.208,1.375,12.0,205.208
2013-10-27,2.6045,3.375,0.771,,192.083,0.875,6.167,198.25
2013-10-28,9.1665,13.9375,4.771,,192.417,1.458,10.417,202.833
2013-10-29,14.0415,20.8335,6.792,,194.409,2.875,19.591,214.0
2013-10-30,14.5625,20.458,5.896,,193.083,2.708,19.917,213.0
2013-10-31,11.1665,14.483,3.3165,,195.792,2.696,19.833,215.625
2013-11-01,7.5415,10.333,2.7915,,194.167,1.292,11.708,205.875
2013-11-02,12.0,17.8125,5.8125,,193.565,2.083,17.304,210.87
2013-11-03,10.9335,13.797,2.8635,,192.542,2.583,22.583,215.125
2013-11-04,8.5205,11.333,2.8125,,192.125,2.417,18.292,210.417
2013-11-05,12.9375,19.8335,6.896,,193.708,3.417,20.208,213.917
2013-11-06,13.945,21.845,7.9,,194.217,3.217,24.043,218.261
2013-11-07,15.082999999999998,21.0625,5.9795,,191.708,3.667,25.667,217.375
2013-11-08,12.591,21.2745,8.6835,,192.625,1.13,12.0,204.625
2013-11-09,19.479,35.2295,15.75,,194.417,2.042,17.0,211.417
2013-11-10,13.3125,21.1875,7.875,,193.087,1.583,17.174,210.261
2013-11-11,20.746,38.214,17.4675,,194.875,1.125,10.417,205.292
2013-11-12,22.6875,40.0,17.3125,,195.5,1.667,11.833,207.333
2013-11-13,25.631,46.2065,20.5755,,195.583,2.208,14.25,209.833
2013-11-14,26.2085,50.1875,23.979,,196.375,3.583,20.333,216.708
2013-11-15,32.458,65.1665,32.7085,,195.583,5.25,26.167,221.75
2013-11-16,23.1915,42.641999999999996,19.4505,,196.417,4.0,26.833,223.25
2013-11-17,19.1875,33.4375,14.25,,196.333,4.167,25.542,221.875
2013-11-18,19.042,32.125,13.083,,194.652,3.708,22.304,216.957
2013-11-19,17.2935,31.494500000000002,14.200499999999998,,194.25,2.958,14.583,208.833
2013-11-20,18.758,34.6245,15.866,,197.273,3.917,17.045,214.318
2013-11-21,8.104,12.917000000000002,4.8125,,196.792,2.5,13.625,210.417
2013-11-22,7.9585,12.1875,4.229,,195.708,2.417,14.542,210.25
2013-11-23,11.104,15.146,4.042,,194.667,2.542,18.208,212.875
2013-11-24,11.542,15.8125,4.2705,,195.917,2.348,17.792,213.708
2013-11-25,13.9165,23.042,9.125,,195.125,3.25,20.458,215.583
2013-11-26,4.8955,6.6665,1.771,,193.87,1.75,11.261,205.13
2013-11-27,14.456499999999998,24.4925,10.036000000000001,,195.75,3.167,12.667,208.417
2013-11-28,8.9375,13.875,4.9375,,195.583,2.542,9.292,204.875
2013-11-29,10.375,19.1665,8.7915,,196.917,2.958,10.625,207.542
2013-11-30,17.1875,28.979,11.7915,,196.125,4.333,16.917,213.042
2013-12-01,11.7915,18.042,6.25,,196.708,2.875,13.917,210.625
2013-12-02,15.5,25.7915,10.2915,,195.208,3.261,16.083,211.292
2013-12-03,13.521,20.167,6.646,,195.958,2.375,14.0,209.958
2013-12-04,18.625,32.458,13.8335,,192.478,3.5,21.391,213.87
2013-12-05,20.994500000000002,38.443,17.448999999999998,,192.083,4.417,24.958,217.042
2013-12-06,9.521,13.208,3.6875,,191.542,2.542,15.708,207.25
2013-12-07,8.1265,12.818,4.6915,,193.708,1.917,12.375,206.083
2013-12-08,6.9585,8.708,1.75,,194.25,1.583,11.292,205.542
2013-12-09,16.083,26.0625,9.9795,,192.792,3.375,17.083,209.875
2013-12-10,10.979,17.4375,6.4585,,187.25,2.391,17.417,204.667
2013-12-11,9.271,12.895499999999998,3.625,,190.167,1.958,12.5,202.667
2013-12-12,7.6875,10.771,3.0835,,194.087,1.75,8.565,202.652
2013-12-13,10.2405,17.464,7.2235000000000005,,195.375,2.167,9.958,205.333
2013-12-14,5.104,7.521,2.417,,195.667,1.375,7.375,203.042
2013-12-15,4.077999999999999,5.54,1.462,,195.75,1.083,6.875,202.625
2013-12-16,8.4375,12.0415,3.6045,,194.25,1.917,9.583,203.833
2013-12-17,21.5,41.2705,19.771,,196.955,4.625,23.045,220.0
2013-12-18,22.083,36.4375,14.354,,194.875,4.13,23.0,217.875
2013-12-19,23.125,39.9375,16.8125,,194.792,4.083,22.833,217.625
2013-12-20,16.6665,23.2705,6.604,,192.739,2.875,19.696,212.435
2013-12-21,14.5015,19.817999999999998,5.3165,,192.292,2.5,14.958,207.25
2013-12-22,6.7085,8.6665,1.9580000000000002,,194.125,1.292,10.542,204.667
2013-12-23,11.013,14.337,3.324,,193.375,1.833,11.375,204.75
2013-12-24,10.375,13.479500000000002,3.104,,194.708,2.042,11.583,206.292
2013-12-25,24.083,36.9795,12.895499999999998,,195.458,4.042,18.833,214.292
2013-12-26,18.7085,28.208,9.5,,192.833,3.478,18.333,211.167
2013-12-27,8.708,11.8955,3.1875,,192.792,2.333,13.25,206.042
2013-12-28,3.792,5.292,1.5,,193.565,0.958,9.304,202.87
2013-12-29,5.47,7.0155,1.5455,,194.458,1.167,9.333,203.792
2013-12-30,14.2085,20.3125,6.104,,194.667,2.833,14.792,209.458
2013-12-31,11.561,14.479,2.9185,,195.083,2.333,13.083,208.167
2014-01-01,5.952999999999999,7.061,1.108,,193.708,1.652,5.917,199.625
2014-01-02,7.104,8.646,1.5419999999999998,,193.417,1.208,5.625,199.042
2014-01-03,5.5,6.8545,1.354,,195.957,0.917,1.783,197.739
2014-01-04,19.646,28.042,8.396,,197.583,3.333,6.667,204.25
2014-01-05,24.792,39.396,14.604,,198.167,4.583,10.167,208.333
2014-01-06,15.854,22.6875,6.833,,194.083,3.167,4.917,199.0
2014-01-07,6.609500000000001,10.443,3.8335,,194.917,1.375,1.5,196.417
2014-01-08,8.1875,11.729,3.5415,,193.542,1.208,1.5,195.042
2014-01-09,7.72,12.2445,4.5255,,194.208,1.087,2.0,196.208
