date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-10-22,38.136,53.25,15.114,7.979,35.528,25.917,197.375,6.333,36.438,233.812
2012-10-23,24.913,39.089,14.176,3.892,12.875,9.958,190.304,4.708,22.348,212.652
2012-10-24,27.6,42.188,14.589,5.625,12.019,14.542,194.762,6.227,36.286,231.048
2012-10-25,38.292,62.114,23.823,6.771,21.303,18.833,196.55,6.292,50.9,247.45
2012-10-26,39.8,62.879,23.079,7.018,28.779,25.522,197.125,6.25,47.208,244.333
2012-10-27,29.427,39.719,10.292,6.812,31.042,21.917,193.652,5.417,32.043,225.696
2012-10-28,15.625,18.99,3.365,3.438,13.834,11.167,192.304,4.043,27.043,219.348
2012-10-29,23.292,35.688,12.396,4.0,16.528,11.875,192.909,5.333,21.636,214.545
2012-10-30,27.781,50.094,22.312,5.521,18.472,17.042,196.667,5.708,34.667,231.333
2012-10-31,27.823,39.021,11.198,5.375,16.014,14.667,195.391,5.083,32.652,228.043
2012-11-01,26.5,41.042,14.542,4.812,16.306,15.125,192.913,5.583,25.609,218.522
2012-11-02,20.301,34.014,13.714,4.021,11.597,13.13,193.261,5.208,14.87,208.13
2012-11-03,12.823,18.427,5.604,3.354,16.861,16.0,193.125,4.583,12.125,205.25
2012-11-04,18.302,22.719,4.417,4.125,18.111,17.75,198.583,4.739,24.375,222.958
2012-11-05,35.092,55.366,20.274,6.129,23.716,22.333,197.478,6.087,48.913,246.391
2012-11-06,33.344,62.094,28.75,4.812,27.639,21.042,197.792,7.167,47.958,245.75
2012-11-07,26.271,40.042,13.771,6.167,26.319,23.083,193.565,6.917,27.087,220.652
2012-11-08,33.823,49.812,15.99,6.875,30.875,30.167,192.167,6.875,34.292,226.458
2012-11-09,33.268,58.924,25.656,5.4,35.743,31.917,197.417,6.458,41.208,238.625
2012-11-10,22.625,32.635,10.01,4.104,21.25,17.458,191.5,5.458,21.773,213.273
2012-11-11,20.031,25.115,5.084,2.834,13.194,7.958,194.208,4.435,23.458,217.667
2012-11-12,24.875,42.188,17.313,5.396,23.667,20.667,193.174,5.875,16.739,209.913
2012-11-13,26.323,45.76,19.438,6.25,25.222,20.333,192.238,6.208,23.524,215.762
2012-11-14,18.334,31.302,12.969,5.354,13.777,11.375,199.5,4.667,18.5,218.0
2012-11-15,25.542,48.448,22.906,4.917,9.917,7.75,,6.375,,
2012-11-16,36.26,68.552,32.292,5.104,15.042,12.792,,6.292,,
2012-11-17,29.99,56.729,26.74,3.229,14.5,12.542,,6.417,,
2012-11-18,14.594,19.417,4.823,4.292,14.639,13.708,,5.348,,
2012-11-19,28.781,53.875,25.094,5.834,16.694,16.917,,6.167,,
2012-11-20,26.583,47.656,21.073,6.083,22.944,22.375,,6.417,,
2012-11-21,26.25,39.858,13.609,4.087,12.319,12.522,,4.652,,
2012-11-22,42.25,75.99,33.74,6.625,25.486,23.833,,6.25,,
2012-11-23,25.281,35.594,10.312,4.25,20.486,16.625,,6.25,,
2012-11-24,15.948,22.354,6.406,3.396,10.121,9.458,,4.458,,
2012-11-25,26.104,36.354,10.25,4.25,9.792,11.708,,5.478,,
2012-11-26,28.584,61.698,33.114,3.542,14.431,12.458,,6.083,,
2012-11-27,22.406,40.062,17.656,3.875,9.111,9.458,,5.167,,
2012-11-28,35.458,80.583,45.125,5.938,21.319,16.0,,6.917,,
2012-11-29,46.427,136.719,90.292,8.375,50.049,34.208,,10.417,,
2012-11-30,28.177,59.74,31.563,4.146,25.055,22.5,,6.042,,
2012-12-01,22.427,36.594,14.167,3.792,8.978,7.304,,5.458,,
2012-12-02,16.75,21.927,5.177,3.292,11.056,8.208,,4.304,,
2012-12-03,37.323,85.062,47.74,5.084,21.264,18.042,,7.5,,
2012-12-04,24.094,42.5,18.406,4.25,20.403,14.5,,5.417,,
2012-12-05,27.24,49.802,22.562,5.104,13.417,12.0,,5.833,,
2012-12-06,19.479,34.302,14.823,4.625,10.972,9.292,,5.042,,
2012-12-07,31.218,51.348,20.13,4.544,13.377,14.708,,5.391,,
2012-12-08,21.99,36.375,14.385,5.02,19.625,16.083,,5.417,,
2012-12-09,11.031,16.25,5.219,4.271,11.917,10.333,,4.652,,
2012-12-10,17.74,33.979,16.239,3.146,9.014,4.625,,4.75,,
2012-12-11,25.594,46.938,21.344,4.584,7.153,5.25,,5.708,,
2012-12-12,32.364,64.375,32.01,4.083,11.972,9.25,,6.583,,
2012-12-13,38.154,83.548,45.394,5.216,19.417,17.304,,7.208,,
2012-12-14,45.495,98.487,52.992,6.494,33.314,25.792,,7.667,,
2012-12-15,39.111,69.667,30.556,5.562,39.861,23.0,,8.667,,
2012-12-16,16.61,21.934,5.323,4.021,10.597,12.875,,5.826,,
2012-12-17,36.333,68.972,32.639,6.396,24.698,21.833,,7.292,,
2012-12-18,23.564,51.408,27.844,6.396,23.5,16.583,,7.0,,
2012-12-19,20.871,32.952,12.081,4.296,7.503,5.542,,4.609,,
2012-12-20,27.834,55.834,28.001,5.312,14.0,12.708,,6.042,,
2012-12-21,35.798,65.915,30.117,5.078,21.375,15.913,,6.042,,
2012-12-22,23.87,43.11,19.24,3.354,16.722,11.0,,7.0,,
2012-12-23,16.742,25.1,8.358,5.292,20.972,17.542,,6.043,,
2012-12-24,12.886,19.167,6.281,4.188,11.847,9.667,,4.875,,
2012-12-25,27.166,56.104,28.937,7.129,19.377,16.333,,6.625,,
2012-12-26,21.532,36.298,14.766,4.988,11.139,10.5,,5.083,,
2012-12-27,35.44,74.189,38.749,5.416,11.707,11.667,,7.087,,
2012-12-28,36.323,78.469,42.146,3.834,20.069,14.625,,6.792,,
2012-12-29,31.25,61.073,29.823,5.208,18.458,12.333,,7.583,,
2012-12-30,25.667,42.514,16.847,3.666,18.361,10.25,,7.478,,
2012-12-31,8.805,11.764,2.958,3.916,8.903,7.667,,3.958,,
2013-01-01,11.573,14.635,3.063,6.354,38.181,29.416,191.333,,11.125,202.458
2013-01-02,11.969,15.49,3.521,5.166,18.597,16.438,193.043,,8.783,201.826
2013-01-03,23.031,30.51,7.479,5.834,14.583,17.166,202.75,,21.625,224.375
2013-01-04,21.281,33.969,12.687,4.771,17.875,19.416,203.208,,24.375,227.583
2013-01-05,14.552,19.125,4.573,2.916,9.43,7.958,196.87,,11.652,208.522
2013-01-06,27.76,46.74,18.979,3.604,11.403,12.375,201.292,,21.5,222.792
2013-01-07,43.803,96.103,52.3,6.146,20.451,21.75,209.875,,45.917,255.792
2013-01-08,38.084,82.438,44.354,2.938,23.792,20.708,200.227,,38.955,239.182
2013-01-09,21.75,37.271,15.521,3.021,8.27,5.812,190.045,,17.409,207.455
2013-01-10,22.604,40.614,18.01,2.854,6.306,6.0,192.333,,12.125,204.458
2013-01-11,26.25,42.334,16.083,5.333,19.513,19.698,191.133,,12.933,204.067
2013-01-12,22.74,36.844,14.104,6.0,25.18,28.938,191.067,,19.4,210.467
2013-01-13,15.76,21.375,5.614,5.0,18.833,17.375,191.333,,20.583,211.917
2013-01-14,31.354,52.156,20.802,4.854,11.333,12.938,200.0,,48.375,248.375
2013-01-15,36.012,68.498,32.486,5.358,12.972,14.892,,,,
2013-01-16,33.904,71.81,37.906,4.834,11.038,15.404,,,,
2013-01-17,32.949,60.906,27.956,4.438,12.994,14.63,,,,
2013-01-18,25.812,42.354,16.542,6.666,25.097,29.875,196.091,,23.455,219.545
2013-01-19,11.146,15.01,3.864,3.0,6.375,8.896,194.208,,17.333,211.542
2013-01-20,43.021,84.666,41.646,6.584,29.833,27.208,203.391,,66.522,269.913
2013-01-21,27.333,46.583,19.25,6.292,27.75,27.438,192.7,,25.7,218.4
2013-01-22,28.031,44.052,16.021,4.75,13.75,17.438,,,,
2013-01-23,35.708,66.552,30.844,5.479,17.945,21.822,,,,
2013-01-24,43.025,91.473,48.449,7.896,27.434,31.375,,,,
2013-01-25,54.927,127.625,72.698,11.75,55.833,49.125,,,,
2013-01-26,18.083,26.5,8.417,5.146,25.694,21.666,,,,
2013-01-27,28.479,49.177,20.698,4.521,16.208,13.896,,,,
2013-01-28,37.594,83.896,46.302,9.916,25.833,28.375,,,,
2013-01-29,44.735,96.114,51.379,8.998,31.216,29.292,,,,
2013-01-30,48.601,126.315,77.714,6.0,48.569,37.146,,,,
2013-01-31,35.051,61.726,26.674,7.528,31.78,27.292,,,,
2013-02-01,44.375,86.635,42.26,8.562,29.986,27.438,,,,
2013-02-02,37.531,61.364,23.833,7.979,48.458,36.5,,,,
2013-02-03,41.687,112.574,70.887,9.875,73.016,48.792,,,,
2013-02-04,18.677,31.24,12.562,3.229,6.153,4.479,,,,
2013-02-05,19.542,31.896,12.354,3.417,7.097,6.834,,,,
2013-02-06,23.417,39.333,15.916,2.875,8.042,8.708,,,,
2013-02-07,18.167,27.854,9.688,2.77,8.722,8.047,190.0,,24.0,214.0
2013-02-08,20.719,30.802,10.083,2.292,9.167,6.708,190.125,,25.167,215.292
2013-02-09,11.958,16.76,4.802,2.584,6.306,4.604,189.0,,11.417,200.417
2013-02-10,22.071,33.338,11.267,2.804,11.006,11.452,195.261,,18.043,213.304
2013-02-11,10.084,14.136,4.052,2.292,7.903,6.438,192.083,,11.292,203.375
2013-02-12,28.24,49.636,21.396,3.334,9.944,10.104,200.125,,25.292,225.417
2013-02-13,21.708,33.677,11.969,2.688,7.847,7.354,192.826,,15.304,208.13
2013-02-14,28.267,43.689,15.422,2.318,9.501,12.264,193.667,,22.583,216.25
2013-02-15,20.729,33.01,12.281,2.542,6.806,7.604,190.375,,16.667,207.042
2013-02-16,12.812,16.864,4.052,5.271,18.208,24.396,195.957,,13.783,209.739
2013-02-17,32.01,61.114,29.104,6.542,28.333,35.042,201.708,,24.75,226.458
2013-02-18,17.334,25.927,8.594,3.125,12.292,14.562,191.625,,10.25,201.875
2013-02-19,17.875,27.458,9.584,2.916,11.514,12.062,189.783,,10.0,199.783
2013-02-20,24.434,38.17,13.736,3.729,14.351,16.98,194.167,,17.292,211.458
2013-02-21,30.458,52.916,22.458,4.208,14.833,20.458,199.083,,26.0,225.083
2013-02-22,23.125,35.167,12.042,3.5,14.25,14.167,194.13,,15.783,209.913
2013-02-23,20.823,26.51,5.688,3.958,15.097,15.854,196.542,,19.958,216.5
2013-02-24,41.332,66.374,25.042,6.476,19.736,20.854,199.917,,28.833,228.75
2013-02-25,49.906,80.864,30.958,10.902,58.756,55.625,204.609,,42.435,247.043
2013-02-26,53.498,85.006,31.507,11.896,76.986,72.834,205.5,,41.208,246.708
2013-02-27,38.886,56.542,17.656,4.375,38.25,27.166,194.25,,35.958,230.208
2013-02-28,27.732,49.924,22.192,4.754,48.75,33.834,197.227,,23.909,221.136
2013-03-01,27.646,34.927,7.281,4.792,49.403,41.979,196.417,,24.375,220.792
2013-03-02,12.719,15.479,2.76,3.292,14.569,12.875,193.167,,14.125,207.292
2013-03-03,17.74,26.938,9.198,3.125,10.208,8.25,192.391,,10.522,202.913
2013-03-04,38.104,64.177,26.073,5.667,17.514,15.916,198.833,,27.0,225.833
2013-03-05,25.365,40.75,15.386,3.146,18.764,13.604,193.708,,19.417,213.125
2013-03-06,19.708,32.229,12.521,3.062,12.528,12.794,192.789,,12.842,205.632
2013-03-07,22.938,38.562,15.625,3.418,11.311,11.476,195.125,,13.542,208.667
2013-03-08,19.146,31.458,12.312,3.979,12.792,13.229,192.792,,11.75,204.542
2013-03-09,13.552,17.865,4.312,5.208,22.583,21.708,191.13,,10.696,201.826
2013-03-10,17.552,28.958,11.406,3.125,9.486,9.25,191.708,,10.417,202.125
2013-03-11,27.461,46.415,18.954,4.742,15.278,13.062,196.708,,16.833,213.542
2013-03-12,48.86,92.152,43.292,8.9,30.262,30.334,206.478,,45.609,252.087
2013-03-13,36.926,80.964,44.038,3.729,33.281,22.358,197.583,,40.125,237.708
2013-03-14,20.062,30.854,10.792,2.958,9.569,9.875,188.25,,12.458,200.708
2013-03-15,25.084,37.084,12.0,4.792,23.222,22.646,194.522,,15.739,210.261
2013-03-16,31.083,38.583,7.5,8.73,46.542,43.958,199.667,,28.417,228.083
2013-03-17,49.438,64.906,15.469,11.979,68.667,59.729,201.458,,28.125,229.583
2013-03-18,43.583,74.031,30.448,7.896,54.597,42.896,200.696,,38.957,239.652
2013-03-19,25.566,34.226,8.661,5.655,28.389,23.792,193.208,,16.75,209.958
2013-03-20,31.497,47.633,16.136,3.771,21.139,14.896,192.542,,24.333,216.875
2013-03-21,11.313,15.51,4.198,3.396,8.014,8.104,192.13,,8.13,200.261
2013-03-22,22.646,34.646,12.0,5.084,14.389,11.354,194.75,,11.875,206.625
2013-03-23,29.698,36.875,7.177,9.604,33.917,30.604,202.625,,22.708,225.333
2013-03-24,53.442,73.8,20.359,13.854,57.505,53.512,204.714,,33.238,237.952
2013-03-25,60.156,89.696,29.54,18.433,47.501,41.229,204.292,,47.375,251.667
2013-03-26,48.793,94.044,45.252,6.625,48.042,32.938,199.667,,57.25,256.917
2013-03-27,30.927,54.354,23.427,6.0,34.042,24.333,194.304,,24.957,219.261
2013-03-28,45.935,64.667,18.733,8.686,43.999,40.021,198.917,,30.458,229.375
2013-03-29,35.521,52.032,16.51,6.312,30.986,26.188,197.5,,33.958,231.458
2013-03-30,16.396,21.562,5.167,3.125,14.528,11.312,189.348,,14.435,203.783
2013-03-31,21.388,31.793,10.404,5.021,20.514,19.604,193.042,,13.375,206.417
2013-04-01,36.323,51.948,15.625,6.99,23.375,17.229,195.708,,22.5,218.208
2013-04-02,43.052,71.948,28.896,6.584,27.694,24.729,200.917,,43.833,244.75
2013-04-03,27.886,39.281,11.396,4.146,24.263,19.674,192.905,,19.381,212.286
2013-04-04,53.708,79.261,25.552,9.604,36.181,29.625,201.375,,41.583,242.958
2013-04-05,46.778,64.878,18.1,9.25,35.25,28.125,198.583,,36.375,234.958
2013-04-06,24.708,33.271,8.562,5.604,19.264,13.98,189.304,,23.261,212.565
2013-04-07,9.969,13.198,3.229,3.834,11.161,7.208,187.458,,7.833,195.292
2013-04-08,27.386,41.859,14.474,6.0,13.528,14.416,194.125,,18.208,212.333
2013-04-09,31.24,45.886,14.646,7.52,27.903,24.625,192.913,,22.522,215.435
2013-04-10,21.771,33.917,12.146,5.958,25.111,17.896,191.167,,14.042,205.208
2013-04-11,22.542,35.258,12.716,5.06,23.65,20.854,191.958,,13.458,205.417
2013-04-12,25.264,37.357,12.094,5.496,23.684,22.025,193.217,,17.261,210.478
2013-04-13,23.6,32.83,9.229,7.666,24.014,21.23,193.5,,19.25,212.75
2013-04-14,18.854,24.062,5.208,11.292,34.69,31.416,191.667,,18.042,209.708
2013-04-15,27.052,39.667,12.615,10.312,29.066,27.688,191.652,,17.0,208.652
2013-04-16,37.708,53.094,15.385,13.77,37.042,31.333,193.333,,25.583,218.917
2013-04-17,45.906,67.479,21.573,11.375,36.688,32.292,196.292,,43.5,239.792
2013-04-18,40.077,65.56,25.484,11.792,33.042,28.25,192.391,,32.348,224.739
2013-04-19,15.676,21.76,6.084,4.167,23.042,16.105,190.458,,13.542,204.0
2013-04-20,19.229,24.896,5.666,4.479,20.125,15.979,193.375,,15.333,208.708
2013-04-21,9.198,11.594,2.396,3.042,9.833,5.479,190.652,,8.304,198.957
2013-04-22,25.965,39.199,13.234,5.666,15.909,14.812,194.042,,18.167,212.208
2013-04-23,38.532,54.01,15.479,7.812,24.611,20.666,194.625,,23.583,218.208
2013-04-24,39.906,63.333,23.427,4.417,28.542,17.354,195.217,,36.739,231.957
2013-04-25,45.575,62.579,17.004,9.792,33.806,26.771,194.458,,24.917,219.375
2013-04-26,28.24,39.5,11.26,6.87,37.427,30.104,191.708,,19.833,211.542
2013-04-27,23.156,32.99,9.833,6.396,22.875,20.854,191.87,,15.13,207.0
2013-04-28,19.386,22.208,2.823,6.75,23.903,21.229,194.25,,14.375,208.625
2013-04-29,23.99,29.687,5.698,7.938,28.347,25.084,194.0,,19.958,213.958
2013-04-30,35.167,50.114,14.948,6.438,33.681,22.875,192.609,,22.348,214.957
2013-05-01,18.75,26.114,7.364,4.792,20.861,10.77,189.792,,13.167,202.958
2013-05-02,18.232,28.622,10.39,3.75,11.597,7.0,190.167,,12.125,202.292
2013-05-03,14.552,18.802,4.25,4.375,11.444,9.771,190.087,,12.348,202.435
2013-05-04,16.968,20.625,3.656,5.292,17.195,14.979,191.542,,14.167,205.708
2013-05-05,16.744,19.586,2.843,5.958,27.75,26.229,192.375,,16.125,208.5
2013-05-06,22.74,27.052,4.312,7.354,33.743,28.708,191.478,,16.0,207.478
2013-05-07,14.156,20.552,6.396,3.875,15.347,11.417,188.75,,10.958,199.708
2013-05-08,30.494,45.932,15.438,6.385,15.008,13.0,191.174,,18.174,209.348
2013-05-09,49.735,73.048,23.313,11.049,25.62,20.355,194.87,,31.087,225.957
2013-05-10,44.5,65.44,20.94,7.458,27.347,24.938,197.625,,43.833,241.458
2013-05-11,34.854,64.448,29.594,4.396,44.305,26.104,193.542,,34.0,227.542
2013-05-12,28.344,34.896,6.552,7.562,29.611,25.229,196.913,,25.739,222.652
2013-05-13,35.792,50.042,14.25,7.792,27.583,24.312,193.625,,26.417,220.042
2013-05-14,40.542,56.74,16.198,9.562,35.389,27.208,193.25,,29.042,222.292
2013-05-15,27.958,39.979,12.02,6.979,23.972,17.938,187.826,,18.391,206.217
2013-05-16,20.182,25.801,5.619,4.688,32.553,28.812,190.417,,16.167,206.583
2013-05-17,24.696,33.238,8.542,5.654,20.349,15.812,190.042,,12.958,203.0
2013-05-18,25.823,33.646,7.823,7.25,23.416,20.938,189.136,,19.409,208.545
2013-05-19,14.292,17.802,3.51,4.0,16.347,12.5,187.917,,14.375,202.292
2013-05-20,30.719,46.729,16.01,6.271,16.875,11.229,188.125,,20.333,208.458
2013-05-21,36.844,51.396,14.552,8.062,41.944,30.312,193.565,,24.609,218.174
2013-05-22,32.885,41.636,8.75,8.833,56.472,45.917,195.583,,22.042,217.625
2013-05-23,30.906,38.869,7.963,6.542,23.141,20.688,194.958,,20.25,215.208
2013-05-24,40.102,53.006,12.904,7.5,18.661,17.708,192.522,,21.217,213.739
2013-05-25,29.115,36.114,7.0,7.25,26.167,24.584,195.25,,23.833,219.083
2013-05-26,15.688,18.948,3.26,5.604,21.972,18.521,191.958,,15.417,207.375
2013-05-27,27.287,38.672,11.385,5.979,19.986,18.396,189.174,,15.783,204.957
2013-05-28,22.844,36.948,14.104,4.208,14.639,10.312,186.375,,14.708,201.083
2013-05-29,31.073,55.125,24.052,5.812,20.153,11.084,190.958,,33.458,224.417
2013-05-30,31.521,48.302,16.781,4.834,42.625,29.875,193.696,,28.826,222.522
2013-05-31,35.062,45.708,10.646,7.208,29.611,23.958,194.375,,24.375,218.75
2013-06-01,28.614,36.677,8.062,6.125,21.07,16.854,193.708,,22.875,216.583
2013-06-02,20.271,23.635,3.364,5.708,25.453,18.669,191.435,,17.696,209.13
2013-06-03,31.386,45.03,13.644,6.396,30.529,21.654,190.348,,19.217,209.565
2013-06-04,32.24,46.604,14.365,6.146,29.111,20.479,190.25,,21.875,212.125
2013-06-05,28.746,41.98,13.233,6.284,26.799,20.708,189.609,,22.174,211.783
2013-06-06,21.557,28.868,7.311,5.668,26.183,18.376,187.833,,17.167,205.0
2013-06-07,23.114,30.583,7.469,5.375,19.916,22.188,187.417,,19.333,206.75
2013-06-08,23.177,30.375,7.198,5.938,25.93,23.938,189.478,,16.783,206.261
2013-06-09,16.938,20.125,3.188,4.938,25.403,22.375,201.667,,22.8,224.467
2013-06-10,21.344,31.104,9.76,5.104,16.861,14.562,,,,
2013-06-11,17.594,26.469,8.875,4.0,11.569,8.0,199.75,,20.583,220.333
2013-06-12,12.354,21.052,8.698,2.854,10.986,7.0,182.792,,16.042,198.833
2013-06-13,30.458,45.583,15.125,6.658,25.306,17.188,186.348,,24.478,210.826
2013-06-14,28.271,38.646,10.375,5.062,20.819,18.483,185.583,,22.958,208.542
2013-06-15,27.031,38.0,10.969,4.292,29.75,18.458,187.833,,26.542,214.375
2013-06-16,17.281,22.25,4.969,4.333,15.875,13.021,185.261,,19.435,204.696
2013-06-17,23.062,34.177,11.114,5.375,32.681,22.334,180.875,,19.042,199.917
2013-06-18,25.379,40.546,15.167,5.625,29.055,23.396,179.708,,19.458,199.167
2013-06-19,19.328,35.732,16.404,3.206,29.709,16.438,180.182,,21.0,201.182
2013-06-20,34.031,47.573,13.542,3.146,16.514,9.666,192.542,,23.583,216.125
2013-06-21,39.296,54.511,15.216,3.326,24.58,13.812,197.667,,28.042,225.708
2013-06-22,29.448,40.729,11.282,5.229,26.653,16.625,192.913,,24.739,217.652
2013-06-23,24.104,28.552,4.448,7.729,37.778,22.666,196.292,,22.875,219.167
2013-06-24,31.74,41.26,9.521,6.324,31.347,22.042,191.375,,21.333,212.708
2013-06-25,33.854,46.188,12.333,6.422,26.847,21.25,192.174,,24.043,216.217
2013-06-26,27.965,41.096,13.132,3.562,14.559,8.75,189.125,,23.042,212.167
2013-06-27,40.396,58.396,18.0,6.792,16.695,16.355,194.375,,25.875,220.25
2013-06-28,20.458,29.427,8.969,4.521,18.764,15.146,189.609,,16.739,206.348
2013-06-29,20.198,27.084,6.886,5.424,21.194,14.584,187.833,,14.875,202.708
2013-06-30,14.292,18.104,3.812,5.282,21.042,14.083,188.667,,12.333,201.0
2013-07-01,19.188,30.125,10.938,4.132,15.667,11.229,187.545,,13.818,201.364
2013-07-02,22.51,36.344,13.833,4.38,16.472,12.542,189.792,,21.25,211.042
2013-07-03,22.844,34.282,11.438,3.596,17.528,10.979,187.667,,23.667,211.333
2013-07-04,35.968,68.706,32.739,6.472,31.219,17.087,191.409,,42.591,234.0
2013-07-05,11.833,30.26,18.427,2.229,33.0,21.27,177.083,,18.542,195.625
2013-07-06,10.042,20.281,10.24,2.458,28.014,18.625,176.458,,15.75,192.208
2013-07-07,15.906,24.958,9.052,4.708,27.681,19.812,183.217,,20.913,204.13
2013-07-08,20.431,44.936,24.506,6.271,44.125,25.958,178.583,,18.583,197.167
2013-07-09,22.094,41.781,19.688,8.292,53.113,34.442,179.333,,17.333,196.667
2013-07-10,23.625,41.073,17.448,10.334,70.125,39.208,179.652,,17.652,197.304
2013-07-11,22.552,41.292,18.74,8.021,55.347,31.646,180.625,,19.042,199.667
2013-07-12,20.162,43.76,23.598,7.416,35.681,20.104,180.0,,17.5,197.5
2013-07-13,16.614,32.479,15.864,7.417,33.5,15.354,179.435,,18.435,197.87
2013-07-14,18.167,23.875,5.708,8.562,25.93,15.812,186.75,,23.458,210.208
2013-07-15,16.885,27.834,10.948,8.729,20.125,11.834,184.958,,15.125,200.083
2013-07-16,32.22,48.353,16.133,10.418,24.396,15.916,190.609,,29.87,220.478
2013-07-17,25.198,38.604,13.406,10.792,34.0,22.416,184.375,,19.875,204.25
2013-07-18,23.104,37.594,14.49,11.562,38.73,27.104,179.826,,15.913,195.739
2013-07-19,23.914,34.95,11.036,8.334,16.751,10.896,188.174,,16.043,204.217
2013-07-20,24.719,33.25,8.531,8.062,19.236,13.25,191.375,,17.583,208.958
2013-07-21,17.25,20.552,3.302,7.188,32.056,21.688,190.875,,19.125,210.0
2013-07-22,28.136,42.334,14.198,7.312,40.889,24.188,186.0,,22.522,208.522
2013-07-23,30.927,49.594,18.666,8.75,40.236,26.771,186.167,,23.458,209.625
2013-07-24,29.188,39.75,10.563,7.146,51.611,29.334,181.167,,18.708,199.875
2013-07-25,30.99,41.902,10.912,8.27,54.153,32.521,185.826,,23.913,209.739
2013-07-26,30.84,41.186,10.347,7.5,76.621,39.416,190.75,,23.292,214.042
2013-07-27,23.427,30.927,7.5,7.188,64.431,37.979,191.792,,17.833,209.625
2013-07-28,19.177,23.042,3.865,6.834,61.333,35.771,192.957,,18.087,211.043
2013-07-29,32.275,53.454,21.18,6.875,48.744,25.828,190.167,,23.75,213.917
2013-07-30,24.312,37.469,13.156,5.5,55.403,27.334,188.25,,20.417,208.667
2013-07-31,32.438,46.666,14.229,5.979,79.472,39.5,194.261,,29.391,223.652
2013-08-01,31.503,44.804,13.301,6.274,73.291,34.208,188.5,,21.708,210.208
2013-08-02,21.961,30.906,8.944,4.513,42.875,23.784,195.542,,20.375,215.917
2013-08-03,18.031,25.865,7.834,4.708,19.43,11.75,209.5,,13.5,223.0
2013-08-04,15.917,19.552,3.636,5.917,32.833,20.875,200.333,,17.333,217.667
2013-08-05,20.479,32.958,12.479,5.333,30.097,18.396,186.833,,22.083,208.917
2013-08-06,25.084,34.469,9.386,4.375,43.375,22.042,193.391,,23.652,217.043
2013-08-07,34.864,45.865,11.0,5.938,52.278,30.292,199.25,,32.0,231.25
2013-08-08,34.073,46.062,11.99,6.896,66.639,35.812,198.542,,32.583,231.125
2013-08-09,31.292,41.021,9.729,7.479,87.778,40.458,191.955,,24.0,215.955
2013-08-10,28.917,36.958,8.041,8.666,90.653,44.75,189.958,,26.917,216.875
2013-08-11,23.802,28.729,4.927,8.438,82.931,42.666,194.833,,26.583,221.417
2013-08-12,24.864,30.719,5.854,6.646,46.056,31.75,191.391,,21.0,212.391
2013-08-13,25.17,30.695,5.524,7.456,41.779,28.806,194.542,,20.458,215.0
2013-08-14,21.942,25.344,3.402,6.834,48.656,29.369,194.792,,19.625,214.417
2013-08-15,16.546,19.924,3.377,5.062,71.5,40.916,190.609,,15.783,206.391
2013-08-16,18.834,24.292,5.458,5.125,60.945,35.146,189.083,,16.458,205.542
2013-08-17,15.01,20.74,5.729,4.271,43.319,25.916,188.167,,14.875,203.042
2013-08-18,11.437,16.5,5.062,4.062,32.93,17.417,186.739,,14.261,201.0
2013-08-19,19.49,35.812,16.323,4.584,30.416,14.458,185.25,,15.833,201.083
2013-08-20,16.416,33.666,17.25,3.896,21.903,9.292,179.458,,17.167,196.625
2013-08-21,18.636,39.052,20.416,4.146,20.028,8.916,178.783,,15.826,194.609
2013-08-22,20.52,38.08,17.56,4.167,24.531,11.792,179.167,,14.75,193.917
2013-08-23,21.302,38.729,17.427,3.916,34.833,14.02,180.875,,18.042,198.917
2013-08-24,18.177,32.833,14.656,3.479,19.361,9.458,181.913,,16.217,198.13
2013-08-25,13.906,19.729,5.823,3.0,14.917,9.916,186.25,,17.958,204.208
2013-08-26,22.292,32.521,10.229,4.25,15.569,12.688,195.458,,22.667,218.125
2013-08-27,24.75,39.458,14.708,4.208,19.736,11.583,194.435,,23.87,218.304
2013-08-28,31.109,43.214,12.106,6.334,27.901,22.614,196.625,,24.583,221.208
2013-08-29,26.988,37.87,10.882,5.612,39.494,27.73,193.583,,27.375,220.958
2013-08-30,19.842,36.28,16.438,4.269,42.207,18.641,182.261,,22.783,205.043
2013-08-31,12.542,25.729,13.187,1.938,36.477,16.167,179.75,,16.417,196.167
2013-09-01,14.375,16.74,2.365,2.5,19.236,14.334,194.042,,17.583,211.625
2013-09-02,22.396,48.927,26.531,3.292,18.32,11.084,192.087,,37.13,229.217
2013-09-03,22.0,45.677,23.677,3.583,13.528,9.771,189.417,,33.792,223.208
2013-09-04,23.084,34.281,11.198,2.834,12.389,9.125,187.083,,20.25,207.333
2013-09-05,24.636,36.552,11.916,3.084,12.042,8.334,188.652,,19.13,207.783
2013-09-06,25.142,35.408,10.266,3.875,13.478,10.348,191.304,,20.043,211.348
2013-09-07,21.115,27.448,6.333,3.562,16.653,11.5,191.0,,20.5,211.5
2013-09-08,17.886,22.438,4.552,2.979,17.736,11.938,191.625,,19.75,211.375
2013-09-09,27.198,36.021,8.823,4.958,14.208,11.166,198.261,,20.739,219.0
2013-09-10,28.829,36.856,8.026,6.251,19.34,16.086,191.333,,21.583,212.917
2013-09-11,30.74,41.573,10.833,6.042,27.153,20.042,192.083,,22.208,214.292
