date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2014-03-07,197.208,13.292,22.292,45.792,23.5,9.666666666666666,1.0,17.9585,210.5,,,,,,,
2014-03-08,194.958,11.208,11.646,18.9375,7.292,5.097333333333333,1.0,13.2085,206.167,,,,,,,
2014-03-09,193.409,12.864,22.805,54.911,32.106,2.9646666666666666,1.045,10.2955,206.273,,,,,,,
2014-03-10,193.917,12.958,20.604,55.396,34.792,3.5,1.0,,206.875,,,,,,,
2014-03-11,195.5,11.0,18.042,30.021,11.979,5.458333333333333,1.125,9.154,206.5,,,,,,,
2014-03-12,193.667,10.792,14.5625,22.25,7.6875,10.361333333333333,1.458,15.25,204.458,,,,,,,
2014-03-13,196.083,14.0,22.25,44.167,21.917,11.455666666666666,2.25,20.479,210.083,,,,,,,
2014-03-14,198.167,17.625,29.875,52.625,22.75,18.916666666666668,2.25,28.0,215.792,,,,,,,
2014-03-15,197.417,15.0,17.354,28.104,10.75,18.45866666666667,1.583,28.521,212.417,,,,,,,
2014-03-16,200.75,22.958,37.0,85.1875,48.1875,29.861,1.375,49.6455,223.708,,,,,,,
2014-03-17,194.25,18.667,25.0415,53.3545,28.3125,15.930666666666667,1.0,31.6875,212.917,,,,,,,
2014-03-18,195.381,20.857,32.2465,80.1785,47.932,18.44333333333333,2.524,32.9315,216.238,,,,,,,
2014-03-19,195.792,21.792,33.7295,68.9165,35.1875,26.208333333333332,1.375,51.4585,217.583,,,,,,,
2014-03-20,197.208,19.792,35.0,68.4585,33.4585,16.333333333333332,2.167,32.833,217.0,,,,,,,
2014-03-21,198.167,16.417,26.896,45.3125,18.4165,17.9585,4.208,30.0625,214.583,,,,,,,
2014-03-22,195.652,14.087,14.008,22.9275,8.919,18.698999999999998,2.0,28.134,209.739,,,,,,,
2014-03-23,195.167,13.875,25.979,54.6665,28.6875,12.055666666666667,2.208,26.3125,209.042,,,,,,,
2014-03-24,196.583,14.5,23.208,46.417,23.208,6.75,2.0,10.8125,211.083,,,,,,,
2014-03-25,197.75,16.042,25.442999999999998,51.755,26.3125,7.208333333333333,1.955,11.292,213.792,,,,,,,
2014-03-26,196.708,15.917,26.7295,58.7085,31.979,9.861333333333333,2.292,16.7085,212.625,,,,,,,
2014-03-27,196.125,18.5,25.125,42.1455,17.0205,12.666666666666666,1.958,18.771,214.625,,,,,,,
2014-03-28,193.458,16.542,22.3335,40.354,18.021,17.416666666666668,2.917,23.646,210.0,,,,,,,
2014-03-29,191.292,15.208,15.375,24.021,8.646,14.055666666666667,1.75,20.521,206.5,,,,,,,
2014-03-30,192.0,14.667,23.875,50.3125,26.4375,17.5,1.917,24.4795,206.667,,,,,,,
2014-03-31,191.917,15.042,18.5415,35.5835,17.042,22.653000000000002,1.667,31.0625,206.958,,,,,,,
2014-04-01,190.667,15.958,27.3545,53.042,25.6875,12.396,1.25,20.771,206.625,,,,,,,
2014-04-02,190.583,16.083,28.8865,68.0,39.1135,10.2915,1.083,21.271,206.667,,,,,,,
2014-04-03,189.045,18.364,28.119500000000002,72.839,44.72,5.3335,0.095,17.021,207.409,,,,,,,
2014-04-04,188.625,15.708,29.125,85.875,56.75,4.8335,0.5,14.083,204.333,,,,,,,
2014-04-05,190.792,12.542,27.792,67.5,39.708,4.625,1.583,11.75,203.333,,,,,,,
2014-04-06,191.792,11.75,16.25,32.458,16.208,6.0,1.0,15.854,203.542,,,,,,,
2014-04-07,193.583,15.542,28.333,85.792,57.458,7.604,1.458,15.7085,209.125,,,,,,,
2014-04-08,193.542,20.708,34.25,79.75,45.5,16.542,2.25,24.896,214.25,,,,,,,
2014-04-09,193.136,17.864,45.045,124.727,79.682,21.75,2.318,35.6875,211.0,,,,,,,
2014-04-10,193.5,15.667,21.9375,35.3125,13.375,22.1665,1.875,35.5835,209.167,,,,,,,
2014-04-11,192.875,13.208,24.7855,45.4375,20.652,12.4375,2.042,19.3955,206.083,,,,,,,
2014-04-12,194.083,14.625,22.5085,39.1085,16.6,17.1875,1.917,25.521,208.708,,,,,,,
2014-04-13,194.083,12.958,15.383500000000002,21.5,6.1165,16.625,2.125,25.5,207.042,,,,,,,
2014-04-14,192.739,13.261,26.622500000000002,56.7135,30.091,12.9605,1.682,19.5985,206.0,,,,,,,
2014-04-15,192.25,16.458,30.042,58.333,28.292,16.0415,1.25,24.4375,208.708,,,,,,,
2014-04-16,194.0,22.458,40.208,80.083,39.875,27.646,1.917,42.729,216.458,,,,,,,
2014-04-17,193.625,18.042,35.708,69.208,33.5,32.3955,1.917,51.167,211.667,,,,,,,
2014-04-18,193.083,18.458,42.458,128.333,85.875,22.6665,0.75,42.75,211.542,,,,,,,
2014-04-19,193.5,13.417,29.75,73.292,43.542,17.8955,1.333,28.3955,206.917,,,,,,,
2014-04-20,194.167,11.958,16.583,33.167,16.583,10.104,0.917,21.2085,206.125,,,,,,,
2014-04-21,193.417,15.375,27.583,75.917,48.333,10.521,0.042,27.0415,208.792,,,,,,,
2014-04-22,194.167,19.0,39.875,106.375,66.5,17.2085,1.042,41.0415,213.167,,,,,,,
2014-04-23,192.5,14.167,27.182,61.045,33.864,15.0495,0.773,26.630499999999998,206.667,,,,,,,
2014-04-24,193.167,14.583,36.708,104.125,67.417,17.896,1.292,27.854,207.75,,,,,,,
2014-04-25,192.042,14.333,28.0,58.667,30.667,18.583,1.25,29.4375,206.375,,,,,,,
2014-04-26,191.125,15.333,23.708,48.167,24.458,17.167,1.542,27.2085,206.458,,,,,,,
2014-04-27,190.833,11.5,13.708,21.375,7.667,16.5415,1.583,24.2295,202.333,,,,,,,
2014-04-28,190.25,12.875,23.25,54.083,30.833,11.875,1.125,20.5835,203.125,,,,,,,
2014-04-29,189.708,13.25,21.667,40.542,18.875,14.104,1.25,26.4165,202.958,,,,,,,
2014-04-30,188.625,11.5,28.125,66.875,38.75,11.396,0.833,30.4165,200.125,,,,,,,
2014-05-01,187.727,11.273,19.304,34.565,15.261,11.1045,1.227,24.7505,199.0,,,,,,,
2014-05-02,190.125,16.667,19.6875,45.0415,25.3545,14.021,1.417,27.083,206.792,,,,,,,
2014-05-03,192.25,16.042,14.832999999999998,22.2085,7.375,21.1875,1.167,33.6875,208.292,,,,,,,
2014-05-04,191.75,11.167,9.5625,13.875,4.3125,12.4375,1.25,23.0,202.917,,,,,,,
2014-05-05,192.042,12.833,13.021,20.3125,7.2915,17.0415,1.042,31.7295,204.875,,,,,,,
2014-05-06,192.792,13.708,15.125,27.3335,12.2085,11.6875,0.875,23.375,206.5,,,,,,,
2014-05-07,193.5,14.542,18.771,44.354,25.5835,11.5205,1.667,22.75,208.042,,,,,,,
2014-05-08,191.583,13.0,13.5625,23.625,10.0625,11.875,1.125,23.889499999999998,204.583,,,,,,,
2014-05-09,191.167,15.0,26.9015,50.7255,23.824,11.1455,1.792,20.375,206.167,,,,,,,
2014-05-10,193.875,19.375,22.854,38.1875,15.332999999999998,12.3335,2.167,21.5835,213.25,,,,,,,
2014-05-11,191.958,13.917,11.792,16.792,5.0,9.75,2.375,18.8335,205.875,,,,,,,
2014-05-12,190.958,12.792,13.8335,23.9375,10.104,9.6875,1.667,19.4165,203.75,,,,,,,
2014-05-13,191.042,18.125,25.121,37.6155,12.4945,10.43,1.25,26.5325,209.167,,,,,,,
2014-05-14,191.955,19.818,24.8985,43.2735,18.375,18.329,1.952,31.997999999999998,211.773,,,,,,,
2014-05-15,189.458,15.958,25.3335,45.396,20.0625,15.5625,1.625,28.1285,205.417,,,,,,,
2014-05-16,191.042,17.042,21.0835,38.354,17.2705,11.917,1.708,21.7295,208.083,,,,,,,
2014-05-17,192.208,14.667,17.9165,30.4165,12.5,7.146,2.208,15.875,206.875,,,,,,,
2014-05-18,193.25,13.625,11.2705,17.3335,6.0625,5.75,2.167,17.3335,206.875,,,,,,,
2014-05-19,193.958,17.292,26.167,50.146,23.979,12.979,2.708,26.146,211.25,,,,,,,
2014-05-20,192.522,16.522,23.841,42.5225,18.6815,22.833,1.545,39.0,209.043,,,,,,,
2014-05-21,188.75,13.292,17.104,33.25,16.146,7.4585,0.458,22.6595,202.042,,,,,,,
2014-05-22,191.208,16.292,20.229,42.9165,22.6875,6.1875,1.292,17.5835,207.5,,,,,,,
2014-05-23,192.083,15.292,19.8955,42.0625,22.1665,10.271,2.083,22.4375,207.375,,,,,,,
2014-05-24,192.458,15.917,13.4375,26.875,13.4375,12.0205,1.042,23.6455,208.375,,,,,,,
2014-05-25,192.708,18.542,14.8125,20.8955,6.0835,19.271,1.0,34.4375,211.25,,,,,,,
2014-05-26,190.5,14.818,12.6155,22.5225,9.9075,18.4165,1.0,32.7315,205.318,,,,,,,
2014-05-27,188.625,14.958,20.3545,43.542,23.1875,8.8545,0.917,21.979,203.583,,,,,,,
2014-05-28,192.5,20.5,24.640500000000003,44.4625,19.8225,22.458,2.292,44.375,213.0,,,,,,,
2014-05-29,191.875,19.417,21.25,33.8545,12.604,24.1875,1.25,42.972,211.292,,,,,,,
2014-05-30,191.542,19.917,23.8335,40.6665,16.8335,25.5835,1.333,42.9375,211.458,,,,,,,
2014-05-31,191.667,17.917,18.3125,26.6875,8.375,31.9165,1.458,54.25,209.583,,,,,,,
2014-06-01,192.875,15.875,12.75,17.521,4.771,38.1665,1.5,62.1895,208.75,,,,,,,
2014-06-02,196.833,20.5,29.6875,43.9165,14.229500000000002,45.833,3.167,75.0625,217.333,,,,,,,
2014-06-03,198.174,20.217,25.509999999999998,42.602000000000004,17.092,42.646,2.273,66.667,218.391,,,,,,,
2014-06-04,192.042,14.083,17.1665,29.1045,11.9375,37.25,1.833,56.9165,206.125,,,,,,,
2014-06-05,189.708,15.708,23.125,45.3125,22.1875,7.9795,1.625,22.3955,205.417,,,,,,,
2014-06-06,187.833,16.667,18.458,36.0835,17.625,2.479,0.417,14.896,204.5,,,,,,,
2014-06-07,188.167,12.458,15.5,32.3545,16.8545,3.0,0.542,14.3275,200.625,,,,,,,
2014-06-08,186.667,11.208,7.1875,11.0415,3.854,3.4375,1.292,14.667000000000002,197.875,,,,,,,
2014-06-09,189.455,15.182,17.6495,41.197,23.547,13.311,1.5,29.0835,204.636,,,,,,,
2014-06-10,194.125,18.75,18.307000000000002,46.1475,27.841,22.639499999999998,1.75,39.7425,212.875,,,,,,,
2014-06-11,190.5,19.542,19.417,56.4165,37.0,14.0625,1.083,32.521,210.042,,,,,,,
2014-06-12,185.917,14.875,14.457999999999998,29.6875,15.229,3.9585,0.417,15.9585,200.792,,,,,,,
2014-06-13,189.0,20.125,21.0415,47.5835,26.542,9.042,1.042,24.104,209.125,,,,,,,
2014-06-14,190.458,16.25,14.875,28.604,13.729,9.6045,1.208,21.875,206.708,,,,,,,
2014-06-15,191.292,13.375,11.1665,18.396,7.2295,12.5625,1.292,24.271,204.667,,,,,,,
2014-06-16,193.75,17.958,22.208,35.6875,13.479,23.3955,1.458,40.8905,211.708,,,,,,,
2014-06-17,196.458,18.708,24.4165,49.125,24.7085,34.6875,1.958,56.6875,215.167,,,,,,,
2014-06-18,191.409,17.773,25.954500000000003,61.0455,35.091,20.3545,0.909,37.167,209.182,,,,,,,
2014-06-19,190.0,14.25,19.25,39.6665,20.4165,18.271,1.208,32.9585,204.25,,,,,,,
2014-06-20,189.0,14.833,19.2295,31.9795,12.75,17.1045,1.0,33.4585,203.833,,,,,,,
2014-06-21,189.208,13.667,15.271,27.8545,12.5835,14.375,0.792,30.3335,202.875,,,,,,,
2014-06-22,187.208,12.208,9.9375,15.7915,5.854,7.292,0.667,23.1045,199.417,,,,,,,
2014-06-23,189.333,13.958,15.667000000000002,34.0,18.3335,12.4375,1.167,29.208,203.292,,,,,,,
2014-06-24,192.333,18.25,21.1875,41.458,20.271,12.4375,0.25,31.458,210.583,,,,,,,
2014-06-25,190.174,15.391,16.5195,35.265499999999996,18.746,11.4585,0.545,26.717,205.565,,,,,,,
2014-06-26,190.583,16.208,21.5,52.417,30.9165,10.1455,0.875,23.208,206.792,,,,,,,
2014-06-27,189.792,17.083,18.0625,37.479,19.4165,8.021,1.042,21.979,206.875,,,,,,,
2014-06-28,186.458,15.417,16.4585,32.396,15.9375,4.7295,0.333,20.5415,201.875,,,,,,,
2014-06-29,184.917,11.75,9.1875,17.75,8.5625,2.583,0.167,17.7915,196.667,,,,,,,
2014-06-30,187.5,12.708,17.2705,45.375,28.104,7.8335,1.667,22.583,200.208,,,,,,,
2014-07-01,190.208,14.167,21.5,44.146,22.6455,11.8125,1.583,28.5625,204.375,,,,,,,
2014-07-02,192.783,15.826,17.935000000000002,35.3695,17.435,19.396,2.304,37.707499999999996,208.609,,,,,,,
2014-07-03,189.917,13.25,12.792000000000002,20.8125,8.021,24.292,1.083,38.8125,203.167,,,,,,,
2014-07-04,188.708,14.042,22.9165,53.417,30.5,3.8335,1.083,14.3125,202.75,,,,,,,
2014-07-05,190.542,14.042,15.5835,32.292,16.7085,3.1045,0.917,14.5835,204.583,,,,,,,
2014-07-06,190.583,13.542,9.271,17.7085,8.4375,8.5835,1.458,21.854,204.125,,,,,,,
2014-07-07,187.208,15.75,17.0625,29.875,12.8125,7.3545,1.167,21.646,202.958,,,,,,,
2014-07-08,192.304,19.043,17.326,37.348,20.0215,12.0,1.5,26.6775,211.348,,,,,,,
2014-07-09,196.667,21.375,25.9375,50.0,24.0625,14.229,0.75,34.25,218.042,,,,,,,
2014-07-10,178.792,11.917,6.0835,15.082999999999998,9.0,6.0,0.0,23.2675,190.708,,,,,,,
2014-07-11,178.917,14.458,12.125,30.1045,17.979,7.625,0.083,22.905,193.375,,,,,,,
2014-07-12,185.125,15.667,13.1875,25.1665,11.979,12.1665,0.917,26.042,200.792,,,,,,,
2014-07-13,189.0,14.542,9.6875,13.021,3.3335,17.958,1.0,34.528999999999996,203.542,,,,,,,
2014-07-14,190.5,18.375,21.1455,42.3955,21.25,20.6455,0.833,37.958,208.875,,,,,,,
2014-07-15,192.375,14.833,18.75,31.1045,12.354,19.8955,1.458,37.5535,207.208,,,,,,,
2014-07-16,189.5,16.042,21.3875,34.825,13.4375,32.079,1.25,53.2375,205.542,,,,,,,
2014-07-17,188.435,18.565,16.8235,24.671999999999997,7.8485,22.5,2.091,40.6665,207.0,,,,,,,
2014-07-18,192.292,19.458,30.4375,76.1455,45.7085,17.2085,1.458,34.396,211.75,,,,,,,
2014-07-19,192.292,19.083,20.521,41.375,20.854,13.0625,0.583,32.1665,211.375,,,,,,,
2014-07-20,188.167,14.583,12.5,21.5415,9.042000000000002,7.417,0.417,21.375,202.75,,,,,,,
2014-07-21,190.0,15.375,13.854500000000002,25.5415,11.6875,12.1045,0.708,26.875,205.375,,,,,,,
2014-07-22,186.375,17.333,18.9165,37.875,18.958,24.2085,0.542,42.021,203.708,,,,,,,
2014-07-23,188.636,21.136,23.795499999999997,38.9315,15.1365,33.979,0.364,53.302499999999995,209.773,,,,,,,
2014-07-24,191.667,24.667,31.0415,47.5835,16.5415,37.9165,0.667,64.2915,216.333,,,,,,,
2014-07-25,189.292,17.625,24.167,39.9375,15.770499999999998,31.146,1.625,51.083,206.917,,,,,,,
2014-07-26,185.25,16.0,14.082999999999998,19.8335,5.75,34.5415,1.542,61.0205,201.25,,,,,,,
2014-07-27,180.417,14.75,8.2295,12.7085,4.479,19.646,0.083,38.125,195.167,,,,,,,
2014-07-28,190.913,18.043,16.235500000000002,27.9835,11.748,8.875,1.136,21.0835,208.957,,,,,,,
2014-07-29,192.083,13.333,13.911000000000001,24.665,10.754000000000001,16.104,0.375,30.3125,205.417,,,,,,,
2014-07-30,190.208,13.375,14.4165,27.979,13.5625,19.125,1.208,32.1045,203.583,,,,,,,
2014-07-31,186.167,15.042,15.375,30.896,15.520499999999998,17.729,0.75,34.896,201.208,,,,,,,
2014-08-01,182.208,16.25,17.2085,37.1665,19.9585,13.0415,0.667,28.0835,198.458,,,,,,,
2014-08-02,182.167,15.458,15.854500000000002,29.375,13.520499999999998,10.667,0.667,26.6665,197.625,,,,,,,
2014-08-03,181.333,15.042,8.6665,13.896,5.2295,9.7915,0.75,25.25,196.375,,,,,,,
2014-08-04,177.25,12.458,6.9165,16.0835,9.167,3.146,0.292,16.5,189.708,,,,,,,
2014-08-05,177.625,12.208,5.3125,10.4165,5.104,5.458,0.208,19.4165,189.833,,,,,,,
2014-08-06,179.318,10.5,5.443,10.2065,4.7635000000000005,7.298,0.174,21.0835,189.818,,,,,,,
2014-08-07,181.083,12.375,9.5625,22.6875,13.125,9.2085,0.0,25.479,193.458,,,,,,,
2014-08-08,183.125,14.083,15.2915,38.2915,23.0,10.583,0.208,24.6665,197.208,,,,,,,
2014-08-09,188.875,16.333,18.521,42.021,23.5,12.0,0.292,26.5625,205.208,,,,,,,
2014-08-10,183.125,9.667,5.354,11.104500000000002,5.75,7.4375,0.0,28.854,192.792,,,,,,,
2014-08-11,180.542,9.208,5.021,7.9165,2.896,11.979,0.5,28.7915,189.75,,,,,,,
2014-08-12,185.333,12.333,16.396,33.1665,16.7705,9.7085,0.625,24.6875,197.667,,,,,,,
2014-08-13,189.565,13.304,14.7275,29.0685,14.341,13.9795,0.409,28.3615,202.87,,,,,,,
2014-08-14,195.542,18.458,12.229,18.271,6.0415,19.625,0.125,39.125,214.0,,,,,,,
2014-08-15,179.417,9.917,3.8125,7.646,3.8335,6.146,0.0,19.104,189.333,,,,,,,
2014-08-16,182.75,14.125,9.146,16.354,7.208,9.6455,0.25,24.9375,196.875,,,,,,,
2014-08-17,190.417,17.0,11.7295,20.5415,8.8125,12.75,1.167,30.0625,207.417,,,,,,,
2014-08-18,185.875,14.75,11.9375,24.667,12.729,10.542,0.542,25.354,200.625,,,,,,,
2014-08-19,178.667,13.375,9.625,26.3335,16.7085,6.7085,0.625,20.875,192.042,,,,,,,
2014-08-20,181.409,19.545,18.091,33.727000000000004,15.6365,14.9585,0.5,29.5625,200.955,,,,,,,
2014-08-21,183.375,16.875,21.4165,39.3335,17.917,16.292,1.25,34.8125,200.25,,,,,,,
2014-08-22,183.458,16.75,16.6045,27.8125,11.2085,14.25,1.083,30.2705,200.208,,,,,,,
2014-08-23,181.167,11.625,10.5415,22.1045,11.5625,3.9795,1.125,18.1455,192.792,,,,,,,
2014-08-24,185.708,13.417,10.5835,17.625,7.0415,7.354,1.0,18.208,199.125,,,,,,,
2014-08-25,192.333,19.583,24.3125,46.0205,21.708,15.5625,1.167,28.75,211.917,,,,,,,
2014-08-26,194.958,20.958,25.979,54.146,28.1665,16.5835,1.75,34.6455,215.917,,,,,,,
2014-08-27,192.556,10.111,14.761,41.604,26.843,3.1189999999999998,1.0,12.979,202.667,,,,,,,
2014-08-28,192.833,23.583,26.262999999999998,76.0985,49.835,6.4165,1.333,21.875,216.417,,,,,,,
2014-08-29,193.25,21.083,25.546999999999997,60.557,35.0095,6.8125,1.083,21.375,214.333,,,,,,,
2014-08-30,190.792,17.25,19.5625,39.75,20.1875,5.3335,0.917,17.2705,208.042,,,,,,,
2014-08-31,191.125,15.917,12.2705,19.708,7.4375,7.021,1.25,19.854,207.042,,,,,,,
2014-09-01,189.625,15.958,23.5625,59.0625,35.5,5.708,1.333,19.9375,205.583,,,,,,,
2014-09-02,189.5,14.458,23.729,54.8335,31.1045,6.667,1.542,19.125,203.958,,,,,,,
2014-09-03,191.435,15.435,22.614,41.840999999999994,19.226999999999997,8.9755,2.318,22.479,206.87,,,,,,,
2014-09-04,190.333,15.625,19.0415,32.542,13.5,9.208,1.917,24.1665,205.958,,,,,,,
2014-09-05,184.542,15.333,14.542000000000002,32.1665,17.625,8.5835,0.458,23.3125,199.875,,,,,,,
2014-09-06,191.792,20.5,17.375,29.4375,12.0625,18.25,0.542,37.396,212.292,,,,,,,
2014-09-07,189.875,14.667,12.0,19.375,7.375,7.833,0.667,22.2295,204.542,,,,,,,
2014-09-08,193.375,21.333,23.0835,68.25,45.1665,11.6665,1.0,28.875,214.708,,,,,,,
2014-09-09,190.625,15.125,22.896,43.875,20.979,12.8545,1.542,29.625,205.75,,,,,,,
2014-09-10,193.217,18.391,20.249,41.594,21.345,14.1875,1.364,33.318,211.609,,,,,,,
2014-09-11,192.667,19.375,24.042,53.7915,29.75,14.0,1.0,32.3125,212.042,,,,,,,
2014-09-12,190.833,14.25,18.9585,43.3335,24.375,12.0,1.542,25.375,205.083,,,,,,,
2014-09-13,191.042,13.292,18.1875,34.125,15.9375,10.9375,1.75,24.25,204.333,,,,,,,
2014-09-14,192.125,14.167,11.8125,20.396,8.5835,10.9375,1.125,22.5625,206.292,,,,,,,
2014-09-15,192.917,15.083,15.854,32.3125,16.4585,11.9585,1.792,24.6045,208.0,,,,,,,
2014-09-16,192.167,16.042,20.5,46.75,26.25,15.479500000000002,1.125,31.0,208.208,,,,,,,
2014-09-17,192.81,15.0,26.4775,55.614,29.1365,12.542,2.227,24.796999999999997,207.81,,,,,,,
2014-09-18,192.583,13.458,23.1665,54.896,31.7295,9.2085,1.792,20.8955,206.042,,,,,,,
2014-09-19,192.583,15.542,19.417,36.8955,17.4795,10.479,1.208,21.75,208.125,,,,,,,
2014-09-20,191.333,14.417,17.417,43.708,26.292,10.0625,1.167,22.75,205.75,,,,,,,
2014-09-21,193.583,13.042,12.8335,21.4585,8.625,10.1665,1.5,21.521,206.625,,,,,,,
2014-09-22,194.083,15.792,25.979,53.104,27.125,15.9585,2.0,28.75,209.875,,,,,,,
2014-09-23,192.583,14.25,20.5835,40.1455,19.5625,15.582999999999998,2.042,28.292,206.833,,,,,,,
2014-09-24,190.208,12.708,20.521,49.375,28.854,12.75,1.5,27.1045,202.917,,,,,,,
2014-09-25,186.273,11.364,14.594999999999999,29.214,14.619,6.945,0.4,26.5,197.636,,,,,,,
2014-09-26,189.583,11.917,19.792,38.7085,18.9165,5.479,1.708,17.167,201.5,,,,,,,
2014-09-27,189.542,10.333,17.875,36.7085,18.8335,8.8955,1.542,22.458,199.875,,,,,,,
2014-09-28,188.75,10.333,10.6325,18.695,8.0625,12.021,1.083,27.354,199.083,,,,,,,
2014-09-29,190.167,14.125,24.6665,53.3545,28.6875,17.0415,1.25,34.298,204.292,,,,,,,
2014-09-30,192.208,16.333,27.833,52.833,25.0,24.0,1.458,43.021,208.542,,,,,,,
2014-10-01,191.045,16.5,22.9775,53.341,30.363500000000002,16.9415,0.591,36.3335,207.545,,,,,,,
2014-10-02,190.917,16.375,24.0,57.396,33.396,15.4585,1.0,34.521,207.292,,,,,,,
2014-10-03,184.417,12.625,13.146,22.9585,9.8125,11.6045,0.0,30.646,197.042,,,,,,,
2014-10-04,191.667,16.708,21.0,37.0625,16.0625,16.7295,1.667,31.5625,208.375,,,,,,,
2014-10-05,190.75,10.833,9.333,15.0,5.6665,4.5835,0.167,17.833,201.583,,,,,,,
2014-10-06,187.609,12.174,14.921000000000001,30.3485,15.427999999999999,2.1875,0.409,13.706,199.783,,,,,,,
2014-10-07,189.583,13.125,24.229,53.4375,29.208,5.9795,1.542,20.0,202.708,,,,,,,
2014-10-08,191.542,16.542,23.0,48.5835,25.5835,9.8335,1.5,24.875,208.083,,,,,,,
2014-10-09,191.083,18.292,24.875,52.771,27.8955,10.208,1.083,25.625,209.375,,,,,,,
2014-10-10,189.458,17.292,19.6875,46.0625,26.375,9.0,0.833,23.6875,206.75,,,,,,,
2014-10-11,191.083,15.875,22.7085,42.4165,19.7085,16.625,2.125,32.5,206.958,,,,,,,
2014-10-12,192.375,15.0,14.979,23.125,8.1455,17.1665,1.75,31.5205,207.375,,,,,,,
2014-10-13,192.583,16.792,19.229,44.5625,25.333,15.3125,0.833,37.75,209.375,,,,,,,
2014-10-14,185.417,10.5,14.9435,34.0385,19.0955,4.083,0.792,21.229,195.917,,,,,,,
2014-10-15,189.958,12.792,20.6665,49.1875,28.5205,4.8335,1.125,20.2705,202.75,,,,,,,
2014-10-16,190.682,14.182,22.784,55.0,32.216,6.9510000000000005,1.571,18.9375,204.864,,,,,,,
2014-10-17,190.833,15.0,24.6665,62.7085,38.042,10.167,1.667,25.6875,205.833,,,,,,,
2014-10-18,193.792,18.167,21.7085,44.1875,22.479,13.1875,2.25,28.729,211.958,,,,,,,
2014-10-19,192.75,15.042,15.207999999999998,25.875,10.6665,13.146,1.583,26.646,207.792,,,,,,,
2014-10-20,191.5,16.167,25.646,60.7085,35.0625,12.375,1.583,28.6875,207.667,,,,,,,
2014-10-21,191.708,20.708,24.625,59.479,34.854,11.104,1.0,32.833,212.417,,,,,,,
2014-10-22,190.0,15.875,22.387,58.235,35.848,7.8675,1.083,27.2085,205.875,,,,,,,
2014-10-23,191.417,10.583,17.396,44.9165,27.521,5.9375,1.208,17.8955,202.0,,,,,,,
2014-10-24,193.0,16.348,23.454,68.9625,45.509,10.0835,1.435,22.676000000000002,209.348,,,,,,,
2014-10-25,192.667,17.0,17.146,35.1875,18.0415,9.625,1.5,24.9585,209.667,,,,,,,
2014-10-26,190.292,15.333,13.729500000000002,27.979,14.25,10.5,1.292,25.542,205.625,,,,,,,
2014-10-27,189.167,15.917,21.542,63.4585,41.9165,6.125,1.375,18.5835,205.083,,,,,,,
2014-10-28,193.0,14.917,25.9375,63.479,37.5415,8.146,2.0,20.896,207.917,,,,,,,
2014-10-29,193.091,19.591,25.659,63.318,37.6595,13.9545,2.273,26.625,212.682,,,,,,,
2014-10-30,194.042,19.583,31.8335,83.521,51.6875,17.875,2.417,29.854,213.625,,,,,,,
2014-10-31,193.333,24.625,31.25,86.5625,55.3125,22.4165,1.458,43.2915,217.958,,,,,,,
2014-11-01,190.417,19.833,25.6455,71.625,45.9795,15.2705,1.625,35.021,210.25,,,,,,,
2014-11-02,188.292,13.375,11.0835,25.625,14.5415,7.2295,1.208,20.896,201.667,,,,,,,
2014-11-03,189.708,13.333,17.479,36.0835,18.604,6.479,1.75,18.125,203.042,,,,,,,
2014-11-04,190.625,15.833,26.354,69.25,42.896,6.7915,2.042,17.0,206.458,,,,,,,
2014-11-05,190.292,14.458,25.229,74.229,49.0,9.9165,2.5,22.4375,204.75,,,,,,,
2014-11-06,188.045,17.136,28.568,80.0,51.432,8.917,1.864,23.792,205.182,,,,,,,
2014-11-07,190.083,14.417,28.125,78.5,50.375,9.4795,2.458,22.354,204.5,,,,,,,
2014-11-08,193.625,17.625,26.3125,69.104,42.7915,16.542,3.167,30.146,211.25,,,,,,,
2014-11-09,192.917,15.042,18.125,39.2705,21.146,14.6875,1.958,33.0625,207.958,,,,,,,
2014-11-10,192.667,19.292,25.542,73.271,47.729,12.4375,2.083,24.5625,211.958,,,,,,,
2014-11-11,191.208,14.292,24.903,66.18549999999999,41.2825,13.333,2.333,25.6665,205.5,,,,,,,
2014-11-12,192.792,24.792,28.0415,88.0205,59.979,16.0,2.125,35.7295,217.583,,,,,,,
2014-11-13,193.75,17.5,21.950499999999998,47.731,25.78,8.3125,2.0,19.7085,211.25,,,,,,,
2014-11-14,195.625,17.625,22.4585,51.354,28.896,5.1875,2.042,16.833,213.25,,,,,,,
2014-11-15,197.167,17.792,24.0,59.2085,35.208,6.1875,2.083,17.917,214.958,,,,,,,
2014-11-16,197.125,15.5,15.832999999999998,29.354,13.521,7.5415,1.583,18.667,212.625,,,,,,,
2014-11-17,197.042,16.5,25.8335,81.125,55.2915,12.417,1.708,24.7085,213.542,,,,,,,
2014-11-18,197.125,17.542,29.125,90.625,61.5,10.8125,2.333,21.5625,214.667,,,,,,,
2014-11-19,195.826,16.696,26.326,67.5215,41.196,7.742,1.609,16.6955,212.522,,,,,,,
2014-11-20,195.917,16.5,30.396,90.2705,59.875,10.5,1.0,20.1455,212.417,,,,,,,
