date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2012-12-08,11.0,22.146,11.146,1.208,,187.667,18.25,11.333,205.917
2012-12-09,8.688,12.354,3.666,1.333,,187.833,13.0,8.625,200.833
2012-12-10,17.98,34.938,16.958,0.667,,191.0,19.958,5.375,210.958
2012-12-11,32.19,88.322,56.132,1.083,,198.333,43.125,14.619,241.458
2012-12-12,36.994,88.296,51.302,1.833,,199.087,42.13,13.455,241.217
2012-12-13,31.646,66.5,34.854,1.208,,194.833,32.833,10.667,227.667
2012-12-14,37.246,86.881,49.635,1.783,,199.042,43.958,22.917,243.0
2012-12-15,36.521,83.27,46.75,1.167,,200.292,50.208,50.167,250.5
2012-12-16,18.562,36.792,18.229,0.583,,193.75,32.708,22.917,226.458
2012-12-17,24.334,34.375,10.042,0.792,,190.292,20.0,16.5,210.292
2012-12-18,18.666,32.812,14.146,0.792,,189.042,24.0,11.208,213.042
2012-12-19,15.921,20.249,4.327,0.542,,187.409,15.727,3.905,203.136
2012-12-20,28.9,51.592,22.693,0.783,,192.375,24.875,9.583,217.25
2012-12-21,39.3,89.328,50.028,2.458,,197.792,37.167,19.0,234.958
2012-12-22,31.396,67.333,35.938,1.167,,197.708,42.583,29.958,240.292
2012-12-23,17.229,21.416,4.188,2.125,,191.375,18.583,12.375,209.958
2012-12-24,19.708,28.896,9.188,1.0,,192.167,18.583,9.458,210.75
2012-12-25,28.167,63.042,34.875,1.083,,196.667,28.542,11.542,225.208
2012-12-26,20.625,39.771,19.146,1.0,,190.667,17.667,4.75,208.333
2012-12-27,22.875,34.48,11.604,0.958,,191.583,19.333,8.458,210.917
2012-12-28,39.935,114.848,74.913,1.826,,204.957,51.174,34.826,256.13
2012-12-29,18.584,25.521,6.938,1.0,,190.583,19.5,12.375,210.083
2012-12-30,20.042,26.271,6.23,0.667,,192.125,22.417,11.917,214.542
2012-12-31,16.166,21.375,5.208,0.875,,191.792,20.333,7.75,212.125
2013-01-01,12.188,17.02,4.834,2.542,,203.458,25.083,21.292,228.542
2013-01-02,7.708,9.271,1.562,1.917,,196.125,15.583,9.333,211.708
2013-01-03,20.02,28.146,8.125,3.0,,203.208,23.875,12.875,227.083
2013-01-04,14.75,25.166,10.417,2.417,,203.0,24.625,12.042,227.625
2013-01-05,9.042,10.438,1.396,1.25,,197.125,15.375,4.083,212.5
2013-01-06,15.854,23.812,7.958,1.792,,197.667,21.0,4.5,218.667
2013-01-07,27.258,60.846,33.588,2.826,,202.333,30.542,11.833,232.875
2013-01-08,29.188,61.916,32.729,2.458,,202.708,37.958,20.5,240.667
2013-01-09,19.52,27.646,8.125,2.458,,194.208,24.292,10.625,218.5
2013-01-10,18.85,38.918,20.067,1.435,,197.81,33.429,4.957,231.238
2013-01-11,33.166,82.084,48.917,3.292,,203.958,46.833,13.917,250.792
2013-01-12,17.52,25.084,7.562,2.167,,195.292,25.292,13.5,220.583
2013-01-13,13.52,19.625,6.104,1.833,,193.125,20.292,6.333,213.417
2013-01-14,18.083,25.375,7.292,1.625,,192.833,19.042,7.083,211.875
2013-01-15,26.354,40.021,13.666,2.0,,195.583,25.708,11.833,221.292
2013-01-16,29.461,65.161,35.7,2.167,,201.043,38.609,14.087,239.652
2013-01-17,22.406,34.192,11.786,2.043,,195.833,26.375,8.958,222.208
2013-01-18,28.334,42.542,14.208,3.375,,200.958,31.833,15.042,232.792
2013-01-19,11.979,17.084,5.104,2.083,,195.417,19.625,8.75,215.042
2013-01-20,29.5,71.208,41.708,2.875,,203.667,36.167,12.542,239.833
2013-01-21,30.646,57.729,27.083,3.833,,199.208,35.542,22.125,234.75
2013-01-22,20.208,28.909,8.7,2.826,,196.227,23.318,18.043,219.545
2013-01-23,25.708,48.604,22.896,2.083,,197.833,30.333,12.333,228.167
2013-01-24,26.916,45.708,18.792,2.333,,197.833,32.667,18.542,230.5
2013-01-25,31.146,87.27,56.125,3.542,,207.042,58.25,27.0,265.292
2013-01-26,5.979,7.812,1.833,1.958,,187.542,14.25,7.0,201.792
2013-01-27,17.958,24.125,6.166,1.708,,192.958,20.167,5.875,213.125
2013-01-28,20.084,37.02,16.938,3.0,,193.167,24.75,10.208,217.917
2013-01-29,21.896,35.938,14.042,2.5,,196.5,27.208,8.917,223.708
2013-01-30,17.5,27.916,10.417,1.75,,191.208,23.542,8.667,214.75
2013-01-31,16.914,21.706,4.792,1.957,,190.905,19.524,6.913,210.429
2013-02-01,35.0,59.77,24.771,4.75,,202.292,35.583,18.667,237.875
2013-02-02,24.334,35.917,11.584,2.083,,202.667,34.917,27.125,237.583
2013-02-03,20.875,50.98,30.104,1.5,,200.125,36.708,33.667,236.833
2013-02-04,16.729,19.771,3.042,1.208,,191.458,20.917,11.0,212.375
2013-02-05,12.667,16.521,3.854,1.0,,192.333,15.167,2.708,207.5
2013-02-06,13.846,17.652,3.806,1.0,,193.875,15.792,4.292,209.667
2013-02-07,17.29,20.918,3.629,2.0,,195.227,19.455,7.773,214.682
2013-02-08,9.75,12.0,2.25,1.208,,192.167,14.792,3.167,206.958
2013-02-09,11.333,16.208,4.875,1.125,,193.792,18.667,2.25,212.458
2013-02-10,25.458,39.042,13.584,1.833,,197.75,24.958,9.625,222.708
2013-02-11,12.312,15.02,2.708,1.083,,194.208,16.958,5.125,211.167
2013-02-12,17.1,22.22,5.12,1.25,,193.227,18.045,5.87,211.273
2013-02-13,36.046,62.092,26.046,2.87,,198.5,31.917,11.542,230.417
2013-02-14,15.604,20.917,5.312,1.0,,188.917,15.5,4.708,204.417
2013-02-15,9.792,13.812,4.021,1.0,,186.208,14.875,0.167,201.083
2013-02-16,18.938,42.312,23.375,1.375,,193.333,23.792,10.583,217.125
2013-02-17,25.375,47.542,22.167,2.667,,191.042,19.5,24.417,210.542
2013-02-18,15.105,19.166,4.062,1.0,,186.625,15.0,9.125,201.625
2013-02-19,16.152,19.304,3.152,1.0,,186.739,16.652,7.348,203.391
2013-02-20,31.062,40.562,9.5,1.958,,190.792,23.792,18.875,214.583
2013-02-21,19.875,26.52,6.646,1.833,,187.583,18.333,14.042,205.917
2013-02-22,16.979,19.458,2.48,1.292,,186.375,17.792,7.25,204.167
2013-02-23,14.125,15.75,1.625,2.458,,186.833,14.958,11.75,201.792
2013-02-24,27.125,35.125,8.0,3.333,,187.917,20.542,16.292,208.458
2013-02-25,30.48,42.562,12.084,3.083,,189.625,27.75,30.333,217.375
2013-02-26,30.524,52.536,22.012,3.083,,195.087,29.304,36.5,224.391
2013-02-27,27.197,39.1,11.904,2.13,,194.583,26.917,40.625,221.5
2013-02-28,16.23,21.312,5.084,1.417,,186.583,18.167,17.5,204.75
2013-03-01,20.292,23.375,3.083,2.583,,191.625,20.083,30.125,211.708
2013-03-02,10.938,12.125,1.188,1.167,,188.792,15.25,11.292,204.042
2013-03-03,13.355,16.771,3.416,1.0,,188.208,13.792,4.792,202.0
2013-03-04,19.48,24.77,5.292,2.917,,192.042,16.833,13.125,208.875
2013-03-05,24.542,33.312,8.771,1.208,,191.458,24.292,16.083,215.75
2013-03-06,12.776,15.233,2.456,1.0,,187.818,14.864,8.091,202.682
2013-03-07,21.062,32.166,11.104,1.375,,191.5,20.0,12.833,211.5
2013-03-08,22.375,37.646,15.27,1.875,,194.125,23.0,13.125,217.125
2013-03-09,12.479,16.375,3.896,1.792,,190.5,18.0,9.667,208.5
2013-03-10,14.416,18.521,4.104,1.375,,189.542,15.75,7.875,205.292
2013-03-11,22.896,41.958,19.062,1.417,,192.292,20.25,6.208,212.542
2013-03-12,25.264,52.574,27.31,3.261,,196.375,29.0,24.625,225.375
2013-03-13,13.666,18.354,4.688,1.5,,184.292,17.292,22.5,201.583
2013-03-14,11.542,14.193,2.652,1.0,,185.429,14.619,3.696,200.048
2013-03-15,10.458,12.729,2.27,1.167,,190.042,13.125,5.375,203.167
2013-03-16,12.125,14.771,2.646,2.333,,192.417,18.25,22.083,210.667
2013-03-17,20.708,34.542,13.833,2.708,,195.417,20.917,28.625,216.333
2013-03-18,16.5,25.062,8.562,1.417,,187.5,17.542,23.208,205.042
2013-03-19,12.5,14.091,1.591,1.818,,189.909,13.591,14.174,203.5
2013-03-20,20.271,25.084,4.812,1.25,,189.708,20.75,8.167,210.458
2013-03-21,13.208,18.25,5.042,1.0,,187.458,16.875,5.542,204.333
2013-03-22,11.25,13.562,2.312,1.167,,189.875,13.083,5.792,202.958
2013-03-23,11.188,12.833,1.646,1.458,,190.792,15.417,9.792,206.208
2013-03-24,21.521,32.208,10.688,2.208,,191.958,19.458,17.458,211.417
2013-03-25,17.93,23.299,5.369,2.609,,187.875,17.333,25.19,205.208
2013-03-26,21.97,35.117,13.148,1.565,,190.522,26.87,20.5,217.391
2013-03-27,25.396,33.292,7.896,1.25,,190.167,26.792,29.292,216.958
2013-03-28,19.208,32.916,13.708,1.583,,190.167,21.458,21.25,211.625
2013-03-29,11.896,14.271,2.375,1.5,,184.25,14.25,20.458,198.5
2013-03-30,5.354,6.188,0.834,1.0,,181.167,11.083,10.708,192.25
2013-03-31,13.271,16.792,3.521,1.167,,186.208,15.708,9.5,201.917
2013-04-01,18.708,23.562,4.854,2.125,,194.583,16.292,19.042,210.875
2013-04-02,22.771,28.438,5.666,1.042,,195.042,20.542,11.083,215.583
2013-04-03,12.739,15.222,2.483,0.043,,188.25,14.792,1.167,203.042
2013-04-04,18.094,34.441,16.347,1.208,,190.727,22.5,8.304,213.227
2013-04-05,15.062,18.812,3.75,1.042,,190.292,17.0,18.75,207.292
2013-04-06,7.104,7.562,0.458,0.0,,186.0,10.792,11.0,196.792
2013-04-07,5.312,6.166,0.854,0.0,,185.208,11.833,7.292,197.042
2013-04-08,18.271,23.334,5.062,0.292,,191.292,18.292,7.417,209.583
2013-04-09,19.062,32.5,13.438,1.333,,193.0,24.208,15.458,217.208
2013-04-10,14.729,16.271,1.542,1.875,,190.167,15.042,16.792,205.208
2013-04-11,15.195,17.024,1.828,1.091,,191.952,16.238,10.773,208.19
2013-04-12,16.542,20.334,3.792,1.333,,192.958,18.333,17.5,211.292
2013-04-13,11.708,14.105,2.396,0.75,,191.583,13.833,6.875,205.417
2013-04-14,5.98,6.77,0.792,1.083,,188.333,11.042,18.167,199.375
2013-04-15,13.0,15.229,2.229,1.458,,187.833,13.417,23.167,201.25
2013-04-16,17.396,21.521,4.125,1.875,,190.208,17.792,15.792,208.0
2013-04-17,9.28,11.144,1.864,0.739,,185.19,11.571,27.783,196.762
2013-04-18,9.479,12.938,3.458,0.333,,183.583,12.458,14.792,196.042
2013-04-19,12.104,13.5,1.396,0.125,,187.792,13.167,12.667,200.958
2013-04-20,15.688,17.521,1.834,0.542,,193.208,15.0,17.417,208.208
2013-04-21,7.521,8.166,0.646,0.0,,189.667,12.042,4.417,201.708
2013-04-22,12.104,13.417,1.312,0.292,,190.625,11.417,13.75,202.042
2013-04-23,21.834,32.333,10.5,1.792,,193.25,17.708,17.542,210.958
2013-04-24,10.282,12.522,2.239,0.304,,187.476,10.952,13.087,198.429
2013-04-25,12.812,14.625,1.812,0.5,,190.375,17.667,13.583,208.042
2013-04-26,12.812,15.583,2.771,0.667,,191.167,16.458,17.417,207.625
2013-04-27,12.25,15.167,2.917,0.375,,192.458,18.75,11.958,211.208
2013-04-28,8.75,9.646,0.896,0.625,,194.167,12.625,11.542,206.792
2013-04-29,13.958,17.292,3.334,1.667,,195.333,20.625,16.667,215.958
2013-04-30,7.812,9.292,1.48,0.083,,190.292,11.458,19.917,201.75
2013-05-01,13.042,15.188,2.146,0.583,,191.958,20.417,17.417,212.375
2013-05-02,12.896,16.25,3.354,0.042,,191.083,19.5,4.818,210.583
2013-05-03,9.729,10.896,1.166,0.625,,192.958,14.375,5.833,207.333
2013-05-04,9.542,10.916,1.375,1.292,,193.458,20.583,13.125,214.042
2013-05-05,7.062,7.979,0.917,0.708,,192.792,17.792,14.5,210.583
2013-05-06,9.438,10.834,1.396,0.458,,192.083,14.5,22.125,206.583
2013-05-07,8.25,9.625,1.375,0.0,,190.167,10.708,6.708,200.875
2013-05-08,16.771,25.521,8.75,0.542,,192.125,14.417,3.917,206.542
2013-05-09,19.438,32.625,13.188,1.458,,193.958,20.458,10.917,214.417
2013-05-10,21.056,32.729,11.673,1.217,,193.318,22.318,21.478,215.636
2013-05-11,11.375,13.812,2.438,0.0,,189.542,14.208,13.417,203.75
2013-05-12,6.646,7.312,0.667,0.5,,190.333,13.208,10.5,203.542
2013-05-13,8.479,11.042,2.562,0.667,,188.542,11.958,12.458,200.5
2013-05-14,14.938,20.625,5.688,1.083,,190.625,18.083,16.167,208.708
2013-05-15,10.26,14.391,4.13,0.783,,189.174,13.217,14.045,202.391
2013-05-16,14.438,16.854,2.416,0.875,,191.958,18.0,21.75,209.958
2013-05-17,14.917,18.938,4.021,1.042,,192.167,18.792,14.583,210.958
2013-05-18,9.5,12.834,3.333,1.5,,190.542,17.625,14.958,208.167
2013-05-19,4.646,5.875,1.229,0.375,,187.667,8.042,9.042,195.708
2013-05-20,22.292,28.188,5.896,0.375,,193.292,20.458,10.5,213.75
2013-05-21,15.021,20.188,5.167,1.583,,193.0,17.917,17.458,210.917
2013-05-22,13.974,18.617,4.642,1.864,,192.818,16.909,27.261,209.727
2013-05-23,16.542,20.604,4.062,1.875,,197.375,24.667,27.0,222.042
2013-05-24,15.084,20.562,5.479,1.708,,195.0,23.875,17.875,218.875
2013-05-25,10.312,12.104,1.792,1.458,,193.833,17.167,14.125,211.0
2013-05-26,4.792,6.208,1.416,0.667,,190.917,13.625,14.125,204.542
2013-05-27,9.834,13.834,4.0,0.417,,191.0,14.875,10.833,205.875
2013-05-28,8.0,11.208,3.208,0.25,,188.958,13.708,7.917,202.667
2013-05-29,8.625,12.23,3.604,0.583,,188.333,13.833,10.917,202.167
2013-05-30,5.916,8.625,2.708,0.0,,187.167,12.542,11.5,199.708
2013-05-31,14.68,17.582,2.902,1.217,,194.955,22.364,13.533,217.318
2013-06-01,17.062,22.417,5.354,1.833,,196.5,24.292,18.25,220.792
2013-06-02,7.354,8.354,1.0,1.125,,188.917,16.958,13.25,205.875
2013-06-03,16.188,20.958,4.77,2.208,,192.583,20.292,15.417,212.875
2013-06-04,14.375,19.708,5.334,1.375,,191.875,21.667,20.0,213.542
2013-06-05,9.938,13.875,3.938,0.667,,187.25,16.208,15.625,203.458
2013-06-06,10.146,14.312,4.166,0.417,,186.542,15.458,13.292,202.0
2013-06-07,13.478,16.0,2.523,1.727,,189.136,19.909,10.182,209.045
2013-06-08,10.104,12.146,2.042,0.083,,189.208,19.417,14.542,208.625
2013-06-09,8.375,10.125,1.75,0.375,,190.417,20.958,22.708,211.375
2013-06-10,11.312,15.0,3.688,0.167,,184.208,18.25,18.25,202.458
2013-06-11,19.98,23.562,3.583,0.5,,184.917,23.792,13.833,208.708
2013-06-12,15.958,19.75,3.792,0.0,,184.083,24.458,12.917,208.542
2013-06-13,10.789,15.337,4.548,0.0,,176.875,20.25,5.958,197.125
2013-06-14,11.85,18.384,6.534,0.292,,181.95,21.2,9.773,203.15
2013-06-15,6.958,14.354,7.396,0.333,,190.792,10.667,11.208,201.458
2013-06-16,7.958,9.375,1.416,0.0,,195.125,1.333,8.625,196.458
2013-06-17,10.854,15.312,4.458,0.25,,190.158,10.632,12.792,200.789
2013-06-18,9.771,13.688,3.916,0.0,,181.333,17.417,25.75,198.75
2013-06-19,7.04,11.665,4.625,0.0,,181.25,18.65,18.273,199.9
2013-06-20,10.318,14.278,3.96,0.0,,187.542,17.667,8.625,205.208
2013-06-21,12.229,16.48,4.25,0.0,,192.042,22.625,9.708,214.667
2013-06-22,11.666,17.292,5.625,0.0,,191.292,20.5,10.75,211.792
2013-06-23,7.688,9.438,1.75,0.375,,199.0,24.958,23.208,223.958
2013-06-24,14.146,17.792,3.646,0.25,,198.833,24.042,24.375,222.875
2013-06-25,13.438,17.896,4.458,0.417,,196.458,22.833,25.5,219.292
2013-06-26,12.479,15.938,3.458,0.292,,191.667,16.5,18.042,208.167
2013-06-27,10.387,12.356,1.968,0.652,,189.0,16.042,8.667,205.042
2013-06-28,13.914,19.984,6.07,2.333,,194.95,23.0,16.818,217.95
2013-06-29,13.23,18.229,5.0,1.333,,193.208,22.458,14.708,215.667
2013-06-30,5.521,7.042,1.521,1.125,,188.625,13.875,11.958,202.5
2013-07-01,9.562,13.208,3.646,1.0,,188.208,14.667,8.833,202.875
2013-07-02,10.584,15.167,4.584,1.0,,187.583,15.792,7.792,203.375
2013-07-03,8.534,13.062,4.528,0.909,,185.958,13.458,9.042,199.417
2013-07-04,9.354,17.229,7.875,0.667,,182.667,14.958,9.75,197.625
2013-07-05,5.696,12.986,7.29,0.583,,179.75,15.45,13.304,195.2
2013-07-06,3.896,8.938,5.042,0.167,,178.875,16.25,13.917,195.125
2013-07-07,4.458,6.771,2.312,0.167,,179.458,15.417,16.042,194.875
2013-07-08,17.812,27.896,10.083,1.125,,188.417,28.417,26.292,216.833
2013-07-09,16.396,19.334,2.938,0.958,,186.875,24.042,26.875,210.917
2013-07-10,11.708,14.188,2.479,0.792,,182.333,19.542,37.333,201.875
2013-07-11,12.608,15.696,3.087,0.826,,186.0,23.727,37.909,209.727
2013-07-12,21.208,26.25,5.042,2.292,,189.292,31.083,37.125,220.375
2013-07-13,20.583,25.354,4.77,1.917,,193.708,34.833,43.792,228.542
2013-07-14,10.084,10.604,0.521,1.333,,192.292,23.083,40.583,215.375
2013-07-15,8.917,9.542,0.625,1.292,,189.25,18.625,27.792,207.875
2013-07-16,16.458,19.562,3.104,2.792,,191.625,20.208,13.542,211.833
2013-07-17,11.125,13.803,2.678,0.773,,190.792,16.667,11.208,207.458
2013-07-18,11.347,14.52,3.173,0.792,,186.609,20.87,19.87,207.478
2013-07-19,16.292,20.062,3.77,2.083,,192.792,23.542,12.708,216.333
2013-07-20,15.833,18.604,2.771,3.167,,194.625,23.458,12.875,218.083
2013-07-21,12.562,14.084,1.521,6.333,,190.75,20.167,16.917,210.917
2013-07-22,9.334,11.521,2.188,1.0,,188.875,16.5,19.042,205.375
2013-07-23,16.604,20.938,4.333,1.0,,197.208,27.875,26.632,225.083
2013-07-24,12.771,15.75,2.98,0.792,,191.292,19.458,14.917,210.75
2013-07-25,13.894,18.584,4.689,1.043,,190.25,22.667,18.333,212.917
2013-07-26,9.936,13.892,3.956,0.875,,183.826,18.957,20.696,202.783
2013-07-27,9.416,11.5,2.084,0.542,,187.417,18.417,19.25,205.833
2013-07-28,7.542,7.73,0.188,0.625,,193.5,19.417,16.375,212.917
2013-07-29,10.958,13.5,2.542,0.167,,193.167,19.875,22.375,213.042
2013-07-30,15.438,17.834,2.396,0.917,,201.333,26.875,30.083,228.208
2013-07-31,15.434,18.978,3.544,1.826,,199.783,23.435,29.136,223.217
2013-08-01,17.479,19.979,2.5,1.25,,194.042,23.917,29.545,217.958
2013-08-02,15.104,21.25,6.146,1.625,,191.875,22.125,19.391,214.0
2013-08-03,10.854,15.062,4.208,2.417,,191.083,18.0,14.792,209.083
2013-08-04,5.334,6.354,1.021,1.0,,187.667,15.25,10.667,202.917
2013-08-05,8.438,11.125,2.688,0.792,,189.458,15.75,13.0,205.208
2013-08-06,10.0,14.5,4.5,0.917,,184.625,19.792,13.75,204.417
2013-08-07,15.312,18.042,2.729,1.125,,192.792,25.125,19.458,217.917
2013-08-08,14.077,15.954,1.876,0.773,,194.955,24.091,30.609,219.045
2013-08-09,11.708,13.896,2.188,0.542,,189.875,22.208,37.875,212.083
2013-08-10,15.125,16.708,1.584,0.75,,196.375,28.25,49.958,224.625
2013-08-11,8.188,8.396,0.208,0.417,,193.125,22.25,45.875,215.375
2013-08-12,14.146,15.271,1.125,1.208,,200.042,27.375,42.917,227.417
2013-08-13,10.062,10.771,0.708,1.167,,195.542,21.042,36.333,216.583
2013-08-14,10.062,11.916,1.854,1.792,,197.958,22.625,29.542,220.583
2013-08-15,5.218,5.74,0.522,1.043,,194.333,17.238,25.136,211.571
2013-08-16,5.334,6.375,1.042,0.833,,191.917,15.5,22.0,207.417
2013-08-17,5.146,6.292,1.146,1.0,,191.833,15.458,15.292,207.292
2013-08-18,3.438,4.084,0.646,0.958,,190.292,14.5,11.125,204.792
2013-08-19,6.958,11.042,4.084,1.0,,187.917,15.833,11.75,203.75
2013-08-20,6.542,12.792,6.25,1.0,,182.25,16.833,8.708,199.083
2013-08-21,11.54,14.658,3.118,1.0,,185.565,21.826,11.739,207.391
2013-08-22,13.834,16.625,2.792,1.375,,189.25,25.208,26.75,214.458
2013-08-23,15.604,18.812,3.208,1.0,,186.875,25.083,22.083,211.958
2013-08-24,13.896,18.666,4.77,1.042,,189.125,25.417,12.958,214.542
2013-08-25,15.729,17.625,1.896,1.5,,197.917,25.25,19.792,223.167
2013-08-26,17.521,24.084,6.562,1.375,,198.5,26.042,18.0,224.542
2013-08-27,11.812,13.604,1.792,1.0,,193.042,19.0,10.0,212.042
2013-08-28,16.52,22.231,5.712,1.13,,195.304,22.826,15.0,218.13
2013-08-29,14.854,19.208,4.354,1.083,,195.667,22.083,20.958,217.75
2013-08-30,10.23,15.958,5.73,0.958,,184.458,18.917,22.708,203.375
2013-08-31,7.812,12.521,4.708,0.875,,183.625,19.25,16.417,202.875
2013-09-01,4.562,6.438,1.875,0.708,,183.625,16.208,14.167,199.833
2013-09-02,9.02,16.438,7.417,0.792,,185.25,18.583,8.333,203.833
2013-09-03,6.021,14.355,8.334,1.125,,181.708,15.708,6.958,197.417
2013-09-04,7.584,12.208,4.625,0.667,,187.625,16.708,7.958,204.333
2013-09-05,7.25,13.02,5.771,0.125,,186.583,15.833,8.208,202.417
2013-09-06,15.22,20.93,5.711,1.227,,194.524,25.143,13.826,219.667
2013-09-07,13.23,16.25,3.02,1.292,,192.917,22.333,21.333,215.25
2013-09-08,6.833,8.062,1.229,0.875,,191.0,17.75,11.167,208.75
2013-09-09,14.438,17.688,3.25,1.542,,192.833,19.958,9.333,212.792
2013-09-10,18.188,22.062,3.875,1.75,,195.083,22.292,12.583,217.375
2013-09-11,16.806,20.625,3.818,1.0,,193.292,23.208,12.875,216.5
2013-09-12,17.042,22.562,5.52,1.167,,194.708,25.167,18.833,219.875
2013-09-13,12.871,16.918,4.047,1.458,,192.957,23.043,21.609,216.0
2013-09-14,15.583,23.812,8.23,1.292,,195.792,28.0,14.208,223.792
2013-09-15,5.25,8.104,2.854,0.583,,184.25,19.583,7.792,203.833
2013-09-16,3.104,4.416,1.312,0.0,,181.583,14.333,8.875,195.917
2013-09-17,19.334,27.25,7.917,1.625,,188.625,21.125,8.625,209.75
2013-09-18,25.542,37.292,11.75,2.333,,193.042,33.417,13.583,226.458
2013-09-19,23.555,30.259,6.704,2.542,,193.409,28.364,18.87,221.773
2013-09-20,17.913,27.288,9.374,1.591,,192.0,25.792,17.708,217.792
2013-09-21,10.875,13.792,2.916,1.208,,188.208,20.417,17.042,208.625
2013-09-22,10.5,11.625,1.125,1.708,,193.125,23.583,26.042,216.708
2013-09-23,6.625,7.792,1.166,1.0,,188.375,16.542,12.708,204.917
2013-09-24,14.854,18.188,3.333,1.0,,187.375,21.5,15.375,208.875
2013-09-25,15.354,19.48,4.125,1.0,,189.208,22.375,9.708,211.583
2013-09-26,9.723,11.962,2.24,0.913,,187.958,18.125,7.083,206.083
2013-09-27,14.675,16.634,1.958,1.625,,186.136,18.682,6.773,204.818
2013-09-28,19.292,24.166,4.875,2.458,,190.333,23.625,10.958,213.958
2013-09-29,13.646,15.292,1.646,2.167,,195.958,23.583,13.0,219.542
2013-09-30,16.355,19.333,2.98,1.208,,193.417,23.958,13.5,217.375
2013-10-01,18.354,22.25,3.896,1.0,,193.75,25.875,15.625,219.625
2013-10-02,13.125,17.416,4.292,1.0,,191.542,24.0,13.375,215.542
2013-10-03,19.104,29.521,10.416,2.0,,199.833,33.125,19.208,232.958
2013-10-04,13.834,16.515,2.68,1.0,,192.222,20.722,12.609,212.944
2013-10-05,10.708,12.02,1.312,1.0,,187.5,17.167,6.708,204.667
2013-10-06,8.958,10.084,1.125,1.083,,196.083,20.083,10.5,216.167
2013-10-07,13.812,17.396,3.584,1.333,,194.5,22.917,14.167,217.417
2013-10-08,9.854,17.625,7.771,1.25,,192.333,20.875,13.087,213.208
2013-10-09,6.0,9.456,3.456,1.0,,187.095,15.667,9.174,202.762
2013-10-10,15.645,24.354,8.708,1.417,,189.5,25.875,12.833,215.375
2013-10-11,10.5,16.312,5.812,1.0,,187.042,20.625,12.042,207.667
2013-10-12,6.979,9.792,2.812,0.958,,183.125,15.958,12.833,199.083
2013-10-13,7.333,7.604,0.271,1.0,,183.458,16.042,7.25,199.5
2013-10-14,15.438,18.208,2.771,1.667,,186.708,24.042,11.875,210.75
2013-10-15,17.584,21.166,3.583,1.125,,185.167,21.542,17.542,206.708
2013-10-16,6.53,7.166,0.636,1.0,,178.55,15.7,3.591,194.25
2013-10-17,12.333,13.584,1.25,1.542,,186.958,17.292,6.083,204.25
2013-10-18,17.294,20.932,3.638,2.048,,190.125,18.708,9.708,208.833
2013-10-19,12.771,14.458,1.688,1.083,,184.167,16.417,12.583,200.583
2013-10-20,6.729,6.729,0.0,0.75,,176.875,11.292,6.0,188.167
2013-10-21,16.375,23.146,6.771,0.958,,189.583,20.375,8.583,209.958
2013-10-22,17.36,22.124,4.763,1.0,,191.286,21.333,9.273,212.619
2013-10-23,17.868,22.742,4.875,1.136,,188.083,20.417,8.5,208.5
2013-10-24,15.729,20.25,4.521,1.0,,184.25,19.5,8.708,203.75
2013-10-25,17.271,28.229,10.958,1.0,,190.125,27.333,7.542,217.458
2013-10-26,12.812,12.958,0.146,0.5,,179.292,17.583,6.333,196.875
2013-10-27,11.312,12.73,1.417,1.0,,183.0,17.917,10.25,200.917
2013-10-28,27.25,39.708,12.458,2.75,,185.792,26.208,14.75,212.0
2013-10-29,29.021,44.917,15.896,1.5,,182.292,31.083,18.625,213.375
2013-10-30,21.565,28.37,6.804,1.565,,187.524,27.286,14.957,214.81
2013-10-31,28.562,40.5,11.938,2.208,,193.917,33.375,25.375,227.292
2013-11-01,31.812,50.896,19.084,3.292,,196.917,34.0,24.5,230.917
2013-11-02,31.104,46.875,15.77,2.417,,196.583,40.208,25.417,236.792
2013-11-03,22.125,27.042,4.917,2.458,,200.583,37.125,35.333,237.708
2013-11-04,20.646,24.5,3.854,1.333,,199.0,31.083,27.75,230.083
2013-11-05,26.5,38.438,11.938,1.958,,193.875,30.583,21.375,224.458
2013-11-06,20.583,38.354,17.771,1.917,,192.958,28.792,17.333,221.75
2013-11-07,20.104,35.042,14.938,1.208,,193.667,29.542,16.542,223.208
2013-11-08,21.39,42.5,21.11,1.5,,192.273,29.136,15.348,221.409
2013-11-09,20.25,24.812,4.562,1.208,,190.625,24.042,11.458,214.667
2013-11-10,9.792,10.604,0.812,1.167,,188.792,22.583,13.667,211.375
2013-11-11,12.667,14.916,2.25,1.792,,186.762,16.19,6.5,202.952
2013-11-12,20.688,31.23,10.542,1.292,,192.13,26.261,7.625,218.391
2013-11-13,18.542,22.521,3.979,1.042,,191.0,19.136,5.417,210.136
2013-11-14,29.046,51.409,22.364,2.5,,198.524,32.667,13.045,231.19
2013-11-15,30.708,56.708,26.0,2.333,,198.435,38.174,22.5,236.609
2013-11-16,24.938,39.583,14.646,2.542,,196.125,37.292,15.5,233.417
2013-11-17,14.938,23.604,8.666,2.167,,195.792,30.458,18.917,226.25
2013-11-18,19.125,34.688,15.562,1.417,,194.375,25.875,19.292,220.25
2013-11-19,13.083,19.229,6.146,1.083,,189.458,15.167,6.583,204.625
2013-11-20,16.973,25.199,8.226,1.391,,189.958,16.5,10.333,206.458
