date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2013-10-31,31.625,39.021,7.396,,26.208,1.125
2013-11-01,29.271,37.666,8.396,,25.125,0.625
2013-11-02,35.562,48.792,13.229,,28.958,0.667
2013-11-03,26.562,30.479,3.916,,38.125,1.167
2013-11-04,20.084,23.021,2.938,,29.167,0.083
2013-11-05,27.0,33.021,6.021,,20.083,0.792
2013-11-06,21.304,31.913,10.609,,18.182,0.435
2013-11-07,33.458,63.604,30.146,,23.917,0.25
2013-11-08,21.98,30.084,8.104,,12.875,0.25
2013-11-09,21.875,25.958,4.083,,11.083,0.0
2013-11-10,11.729,13.02,1.292,,14.042,0.0
2013-11-11,12.725,14.961,2.236,,4.0,0.5
2013-11-12,22.062,32.479,10.416,,5.25,0.5
2013-11-13,16.646,19.771,3.125,,4.333,0.0
2013-11-14,31.25,50.733,19.482,,10.783,0.87
2013-11-15,30.521,45.042,14.521,,18.25,0.5
2013-11-16,28.042,43.896,15.854,,14.208,0.917
2013-11-17,21.398,31.782,10.384,,17.917,0.875
2013-11-18,15.896,23.548,7.652,,19.917,0.304
2013-11-19,15.895,20.666,4.771,,5.783,0.0
2013-11-20,17.542,21.125,3.583,,8.417,0.125
2013-11-21,31.0,50.208,19.208,,9.208,0.292
2013-11-22,33.125,54.5,21.375,,10.208,1.583
2013-11-23,20.958,24.916,3.958,,6.125,0.583
2013-11-24,25.666,34.979,9.312,,19.083,0.708
2013-11-25,25.104,36.521,11.416,,18.208,1.0
2013-11-26,20.044,31.239,11.196,,11.261,0.174
2013-11-27,13.688,17.417,3.73,,4.958,0.208
2013-11-28,10.479,12.458,1.979,,7.292,0.0
2013-11-29,22.938,37.604,14.667,,7.125,0.125
2013-11-30,25.25,38.562,13.312,,6.583,0.792
2013-12-01,28.646,43.0,14.354,,15.542,1.125
2013-12-02,38.047,59.85,21.804,,22.391,1.304
2013-12-03,39.834,68.5,28.666,,21.583,1.458
2013-12-04,30.332,43.197,12.866,,18.708,0.458
2013-12-05,34.812,48.75,13.938,,18.458,1.208
2013-12-06,31.98,55.729,23.75,,17.917,0.875
2013-12-07,21.604,26.854,5.25,,8.125,0.167
2013-12-08,12.771,13.771,1.0,,5.167,0.083
2013-12-09,37.166,69.48,32.312,,18.542,1.833
2013-12-10,31.125,58.462,27.336,,24.208,0.455
2013-12-11,23.042,30.792,7.75,,5.8,0.292
2013-12-12,18.042,21.771,3.729,,6.75,0.292
2013-12-13,19.458,34.312,14.854,,7.042,0.583
2013-12-14,24.416,40.188,15.77,,6.458,0.125
2013-12-15,18.229,25.688,7.458,,6.208,0.0
2013-12-16,13.604,15.688,2.084,,3.417,0.0
2013-12-17,30.208,42.875,12.666,,7.75,0.208
2013-12-18,30.234,40.66,10.426,,15.083,0.417
2013-12-19,13.958,15.708,1.75,,2.783,0.0
2013-12-20,22.25,38.375,16.125,,4.583,0.0
2013-12-21,33.292,77.083,43.792,,12.792,0.292
2013-12-22,12.208,13.667,1.458,,2.792,0.0
2013-12-23,29.417,39.167,9.75,,9.958,0.0
2013-12-24,17.095,21.754,4.659,,7.292,0.042
2013-12-25,29.858,43.319,13.462,,10.478,0.609
2013-12-26,40.896,71.708,30.812,,27.792,1.333
2013-12-27,23.792,30.166,6.375,,13.25,0.958
2013-12-28,20.0,26.917,6.917,,6.292,0.458
2013-12-29,21.334,28.021,6.688,,6.125,0.458
2013-12-30,24.708,34.084,9.375,,8.0,0.333
2013-12-31,29.938,39.021,9.084,,16.083,1.5
2014-01-01,6.312,6.75,0.438,,4.375,1.0
2014-01-02,18.542,22.084,3.542,,5.625,1.0
2014-01-03,17.583,21.083,3.5,,6.292,1.125
2014-01-04,24.271,34.146,9.875,,9.25,1.0
2014-01-05,29.208,44.875,15.666,,16.5,1.625
2014-01-06,11.028,12.996,1.968,,9.417,0.958
2014-01-07,11.057,12.487,1.43,,3.0,1.0
2014-01-08,13.27,15.521,2.25,,5.917,1.0
2014-01-09,19.125,22.271,3.146,,4.75,0.958
2014-01-10,26.667,36.02,9.354,,5.917,1.0
2014-01-11,16.916,23.23,6.312,,8.458,1.042
2014-01-12,7.354,8.25,0.896,,2.333,1.0
2014-01-13,22.978,28.738,5.761,,3.696,1.087
2014-01-14,42.954,86.697,43.742,,22.333,2.083
2014-01-15,29.938,44.896,14.958,,22.667,1.0
2014-01-16,30.396,42.27,11.875,,12.583,2.125
2014-01-17,16.542,25.458,8.916,,9.625,1.042
2014-01-18,10.917,12.208,1.292,,3.0,0.833
2014-01-19,25.312,34.729,9.416,,8.792,1.0
2014-01-20,18.441,23.596,5.155,,13.435,1.0
2014-01-21,22.451,26.021,3.57,,15.917,1.0
2014-01-22,26.021,34.208,8.188,,12.125,1.0
2014-01-23,16.584,28.896,12.312,,5.167,1.0
2014-01-24,22.542,34.104,11.562,,9.542,1.0
2014-01-25,27.334,36.646,9.312,,17.667,2.0
2014-01-26,26.833,33.438,6.604,,20.583,1.375
2014-01-27,16.968,19.519,2.55,,14.913,0.5
2014-01-28,7.875,9.354,1.479,,3.043,0.636
2014-01-29,18.792,22.125,3.334,,5.583,1.583
2014-01-30,25.771,32.312,6.542,,12.708,1.143
2014-01-31,14.604,25.416,10.812,,5.292,1.0
2014-02-01,4.792,5.479,0.688,,2.875,1.042
2014-02-02,10.159,11.734,1.576,,3.917,1.0
2014-02-03,18.269,21.382,3.114,,6.174,1.409
2014-02-04,24.0,29.292,5.292,,10.208,2.333
2014-02-05,22.979,27.812,4.833,,10.208,1.083
2014-02-06,19.458,27.875,8.416,,9.542,1.0
2014-02-07,26.458,36.729,10.271,,11.0,2.667
2014-02-08,21.292,27.938,6.646,,21.833,1.458
2014-02-09,20.938,29.979,9.042,,7.917,1.917
2014-02-10,27.239,40.282,13.044,,6.739,1.478
2014-02-11,27.458,35.0,7.542,,16.833,1.958
2014-02-12,32.73,46.729,14.0,,22.667,2.25
2014-02-13,21.758,27.758,6.0,,15.818,1.25
2014-02-14,24.27,32.292,8.021,,7.083,1.125
2014-02-15,15.104,18.917,3.812,,9.375,1.625
2014-02-16,27.07,34.642,7.57,,8.917,2.25
2014-02-17,22.167,25.292,3.125,,13.208,1.792
2014-02-18,16.888,19.036,2.148,,7.043,1.0
2014-02-19,19.25,25.604,6.354,,6.208,1.167
2014-02-20,22.896,33.146,10.25,,8.208,1.458
2014-02-21,22.458,29.479,7.021,,12.458,2.708
2014-02-22,23.896,27.708,3.812,,23.958,1.958
2014-02-23,17.625,23.828,6.203,,18.75,1.208
2014-02-24,22.333,25.916,3.584,,24.0,2.542
2014-02-25,16.896,19.229,2.333,,24.167,2.5
2014-02-26,19.606,22.22,2.614,,18.304,1.043
2014-02-27,16.57,26.019,9.449,,8.333,1.0
2014-02-28,12.771,14.438,1.666,,10.333,1.625
2014-03-01,15.125,17.062,1.938,,8.833,1.542
2014-03-02,10.059,11.63,1.57,,6.619,0.957
2014-03-03,20.805,24.522,3.718,,13.5,1.167
2014-03-04,17.979,21.646,3.666,,9.208,1.208
2014-03-05,9.604,11.0,1.396,,6.792,1.0
2014-03-06,16.416,18.771,2.354,,6.208,1.542
2014-03-07,12.916,14.854,1.938,,11.167,1.0
2014-03-08,7.812,8.666,0.854,,6.958,1.0
2014-03-09,14.5,16.729,2.229,,2.917,0.917
2014-03-10,13.342,16.226,2.884,,2.522,0.913
2014-03-11,11.021,13.458,2.438,,5.792,1.0
2014-03-12,11.971,14.01,2.039,,10.174,1.083
2014-03-13,21.958,29.27,7.312,,14.583,1.542
2014-03-14,17.584,19.854,2.27,,16.083,1.958
2014-03-15,20.625,22.479,1.854,,22.708,2.667
2014-03-16,37.524,44.772,7.249,,44.208,3.25
2014-03-17,20.625,24.25,3.625,,27.0,1.667
2014-03-18,24.716,32.565,7.848,,23.091,2.391
2014-03-19,21.479,24.146,2.666,,28.125,1.292
2014-03-20,21.771,23.979,2.208,,14.583,2.25
2014-03-21,15.958,17.208,1.25,,17.208,3.292
2014-03-22,12.542,13.958,1.417,,21.583,2.542
2014-03-23,11.812,13.188,1.375,,17.375,1.583
2014-03-24,11.75,13.924,2.173,,4.542,1.0
2014-03-25,10.236,11.597,1.362,,4.955,1.0
2014-03-26,15.521,17.479,1.958,,9.458,1.542
2014-03-27,21.604,27.812,6.208,,12.208,1.333
2014-03-28,23.166,29.479,6.312,,18.375,2.583
2014-03-29,14.833,17.271,2.438,,13.375,1.625
2014-03-30,14.875,18.458,3.584,,18.875,1.542
2014-03-31,12.438,14.438,2.0,,22.542,1.458
2014-04-01,14.438,17.746,3.308,,14.292,0.542
2014-04-02,22.93,29.282,6.352,,13.409,0.783
2014-04-03,20.208,23.271,3.062,,8.417,0.0
2014-04-04,10.562,12.208,1.646,,6.0,0.0
2014-04-05,10.75,11.938,1.188,,5.458,0.375
2014-04-06,6.167,6.792,0.625,,8.583,0.0
2014-04-07,16.508,19.084,2.576,,8.826,0.435
2014-04-08,25.104,32.458,7.354,,19.958,1.042
2014-04-09,19.24,20.834,1.592,,24.458,1.458
2014-04-10,18.104,22.25,4.146,,24.208,0.875
2014-04-11,9.104,9.896,0.792,,13.333,0.25
2014-04-12,14.625,15.646,1.021,,18.0,0.292
2014-04-13,15.917,16.958,1.042,,19.875,1.0
2014-04-14,14.136,15.652,1.516,,13.125,0.833
2014-04-15,17.542,21.584,4.042,,16.917,0.208
2014-04-16,25.943,28.826,2.882,,32.909,1.478
2014-04-17,19.229,22.562,3.334,,34.833,1.167
2014-04-18,18.771,20.416,1.646,,23.75,0.458
2014-04-19,9.854,10.792,0.938,,17.792,0.208
2014-04-20,7.542,8.021,0.48,,11.167,0.375
2014-04-21,14.11,16.769,2.66,,13.167,0.125
2014-04-22,17.798,19.808,2.01,,14.913,0.609
2014-04-23,13.02,14.5,1.48,,16.833,0.375
2014-04-24,14.125,15.27,1.146,,19.083,0.542
2014-04-25,14.688,17.042,2.354,,20.625,0.417
2014-04-26,14.188,15.895,1.708,,19.5,0.625
2014-04-27,6.25,6.75,0.5,,17.542,0.75
2014-04-28,7.188,7.812,0.625,,14.042,0.0
2014-04-29,10.084,10.812,0.73,,17.75,0.333
2014-04-30,9.522,10.218,0.696,,13.87,0.696
2014-05-01,8.062,8.98,0.916,,14.75,0.458
2014-05-02,13.867,15.642,1.775,,15.917,0.958
2014-05-03,11.896,13.688,1.792,,23.625,0.792
2014-05-04,4.229,4.771,0.542,,14.375,0.458
2014-05-05,5.708,6.417,0.708,,19.667,0.417
2014-05-06,8.188,8.958,0.771,,15.083,0.042
2014-05-07,12.416,14.578,2.161,,14.417,0.958
2014-05-08,9.046,10.824,1.779,,13.783,0.652
2014-05-09,10.916,12.354,1.438,,12.792,0.458
2014-05-10,12.146,14.25,2.104,,13.5,0.625
2014-05-11,10.354,11.646,1.292,,12.083,0.958
2014-05-12,6.789,7.723,0.934,,12.167,0.458
2014-05-13,15.206,16.82,1.615,,12.682,0.304
2014-05-14,18.562,24.75,6.188,,24.542,1.292
2014-05-15,12.792,13.875,1.084,,21.958,0.833
2014-05-16,12.084,13.604,1.521,,13.25,0.583
2014-05-17,7.812,8.729,0.916,,7.833,0.833
2014-05-18,6.375,7.229,0.854,,8.292,1.042
2014-05-19,12.392,13.576,1.184,,18.25,1.292
2014-05-20,15.812,17.415,1.604,,28.818,1.348
2014-05-21,9.292,10.312,1.02,,13.583,0.292
2014-05-22,20.13,25.222,5.092,,12.625,1.043
2014-05-23,11.375,12.958,1.584,,13.042,1.458
2014-05-24,9.625,11.188,1.562,,16.417,0.833
2014-05-25,5.625,6.229,0.604,,23.333,0.667
2014-05-26,10.562,12.834,2.27,,21.792,0.783
2014-05-27,10.348,11.348,1.0,,9.091,0.565
2014-05-28,16.833,18.5,1.667,,27.917,2.542
2014-05-29,13.625,15.396,1.771,,33.417,1.042
2014-05-30,19.604,23.771,4.166,,32.458,1.083
2014-05-31,15.458,18.438,2.98,,43.833,1.208
2014-06-01,9.542,10.25,0.708,,45.292,1.292
2014-06-02,20.354,22.0,1.646,,53.25,2.583
2014-06-03,15.326,16.435,1.108,,52.217,1.783
2014-06-04,10.792,11.875,1.083,,45.583,1.917
2014-06-05,13.646,14.875,1.229,,11.458,1.292
2014-06-06,13.334,14.375,1.042,,7.167,0.625
2014-06-07,9.125,9.625,0.5,,8.458,0.0
2014-06-08,5.98,6.562,0.584,,7.5,0.292
2014-06-09,16.938,21.188,4.25,,19.125,1.792
2014-06-10,17.062,22.104,5.042,,22.136,1.833
2014-06-11,20.577,31.016,10.44,,17.917,1.917
2014-06-12,10.625,12.396,1.77,,6.542,0.292
2014-06-13,13.75,16.166,2.417,,12.458,0.375
2014-06-14,15.104,18.708,3.604,,14.792,1.0
2014-06-15,6.312,7.062,0.75,,16.75,1.083
2014-06-16,13.445,14.772,1.328,,30.952,1.375
2014-06-17,13.312,14.416,1.104,,39.625,1.625
2014-06-18,17.479,18.875,1.396,,28.875,1.792
2014-06-19,14.188,16.042,1.854,,21.083,1.208
2014-06-20,7.708,8.75,1.042,,17.167,1.125
2014-06-21,9.27,10.666,1.396,,16.833,0.792
2014-06-22,9.354,9.98,0.625,,10.833,0.5
2014-06-23,13.542,16.479,2.938,,13.708,0.917
2014-06-24,21.544,23.643,2.098,,15.875,1.25
2014-06-25,15.77,19.021,3.25,,15.875,0.75
2014-06-26,14.994,16.614,1.62,,13.273,0.913
2014-06-27,16.521,19.625,3.104,,7.542,1.25
2014-06-28,15.271,16.75,1.479,,6.5,1.458
2014-06-29,8.125,8.729,0.604,,4.958,0.375
2014-06-30,11.98,14.062,2.084,,10.125,1.792
2014-07-01,11.027,11.708,0.682,,16.174,0.783
2014-07-02,13.386,15.237,1.85,,20.042,2.0
2014-07-03,9.333,10.479,1.146,,27.125,1.083
2014-07-04,13.583,14.646,1.062,,6.417,0.0
2014-07-05,17.042,18.51,1.468,,10.083,0.0
2014-07-06,11.562,14.73,3.166,,14.792,0.708
2014-07-07,15.549,16.93,1.38,,10.522,0.478
2014-07-08,15.772,23.54,7.767,,14.5,0.917
2014-07-09,25.188,28.208,3.021,,15.25,1.125
2014-07-10,4.854,8.188,3.334,,9.375,0.0
2014-07-11,11.875,13.938,2.062,,9.042,0.292
2014-07-12,11.354,12.75,1.396,,14.333,0.958
2014-07-13,9.521,10.417,0.896,,22.958,0.958
2014-07-14,19.038,21.221,2.184,,23.833,1.375
2014-07-15,11.68,12.231,0.551,,21.435,1.217
2014-07-16,9.834,11.416,1.584,,32.042,1.227
2014-07-17,16.98,19.396,2.416,,22.958,3.6
2014-07-18,20.458,22.375,1.916,,15.833,
2014-07-19,17.083,19.104,2.021,,18.542,
2014-07-20,8.312,8.688,0.375,,10.083,
2014-07-21,10.833,11.896,1.062,,16.458,
2014-07-22,10.044,11.196,1.152,,25.13,
2014-07-23,20.292,22.688,2.396,,37.792,
2014-07-24,25.021,26.916,1.896,,39.417,
2014-07-25,14.25,15.416,1.166,,28.667,
2014-07-26,10.396,12.02,1.625,,32.0,
2014-07-27,5.48,6.438,0.958,,17.417,
2014-07-28,11.798,13.07,1.272,,10.792,
2014-07-29,10.729,12.458,1.729,,19.043,
2014-07-30,8.604,10.25,1.646,,19.625,
2014-07-31,10.771,13.084,2.312,,20.045,
2014-08-01,10.271,13.0,2.73,,12.952,
2014-08-02,15.208,16.98,1.771,,15.875,
2014-08-03,8.104,9.708,1.604,,10.792,
2014-08-04,4.875,7.834,2.958,,6.25,
2014-08-05,4.142,6.824,2.682,,6.542,
2014-08-06,4.438,6.767,2.328,,9.727,
2014-08-07,5.167,6.812,1.646,,11.875,
2014-08-08,11.396,14.208,2.812,,12.292,
2014-08-09,11.75,13.666,1.917,,12.208,
2014-08-10,3.896,5.146,1.25,,9.208,
2014-08-11,4.271,5.812,1.542,,12.458,
2014-08-12,7.67,9.156,1.486,,10.591,
2014-08-13,10.27,12.618,2.348,,18.625,
2014-08-14,10.938,12.062,1.125,,23.167,
2014-08-15,2.979,5.021,2.042,,9.417,
2014-08-16,7.688,9.084,1.396,,12.5,
2014-08-17,8.792,10.312,1.521,,19.292,
2014-08-18,8.771,11.024,2.254,,11.958,
2014-08-19,7.288,11.34,4.052,,9.261,
2014-08-20,15.458,19.021,3.562,,16.375,
2014-08-21,15.442,16.925,1.483,,17.958,
2014-08-22,14.52,17.104,2.584,,15.167,
2014-08-23,6.938,9.52,2.583,,6.25,
2014-08-24,7.584,8.688,1.104,,7.417,
2014-08-25,16.562,17.854,1.292,,17.0,
2014-08-26,17.714,20.204,2.49,,19.087,
2014-08-27,11.841,13.39,1.55,,5.875,
2014-08-28,16.125,18.812,2.688,,5.875,
2014-08-29,19.0,21.708,2.708,,8.708,
2014-08-30,10.417,11.583,1.167,,7.125,
2014-08-31,8.646,9.396,0.75,,8.125,
2014-09-01,13.875,15.458,1.584,,6.75,
2014-09-02,16.696,18.956,2.261,,9.727,
2014-09-03,14.729,15.875,1.146,,11.958,
2014-09-04,13.917,15.479,1.562,,10.875,
2014-09-05,9.521,12.396,2.875,,9.083,
2014-09-06,14.75,16.0,1.25,,22.625,
2014-09-07,10.542,11.375,0.834,,12.208,
2014-09-08,23.44,31.426,7.986,,18.333,
2014-09-09,10.75,11.812,1.062,,13.792,
2014-09-10,18.979,21.375,2.396,,15.708,
2014-09-11,23.381,26.2,2.818,,15.043,
2014-09-12,15.584,17.396,1.812,,13.042,
2014-09-13,15.104,16.458,1.354,,12.75,
2014-09-14,9.438,10.229,0.792,,11.5,
2014-09-15,15.812,17.771,1.958,,13.375,
2014-09-16,14.272,15.686,1.413,,19.5,
2014-09-17,15.792,17.562,1.771,,14.708,
2014-09-18,10.941,12.513,1.572,,10.5,
2014-09-19,22.312,26.938,4.625,,12.75,
2014-09-20,18.729,21.23,2.5,,13.0,
2014-09-21,10.75,11.875,1.125,,13.792,
2014-09-22,22.312,25.44,3.128,,19.25,
2014-09-23,12.896,14.188,1.292,,15.625,
2014-09-24,12.854,14.479,1.625,,14.625,
2014-09-25,7.666,8.438,0.771,,8.682,
2014-09-26,10.104,11.062,0.958,,8.042,
2014-09-27,8.792,9.75,0.958,,10.292,
2014-09-28,8.125,8.896,0.77,,14.667,
2014-09-29,14.598,16.247,1.648,,20.125,
2014-09-30,18.875,20.604,1.729,,23.25,
2014-10-01,17.82,19.564,1.744,,19.0,
2014-10-02,24.646,28.562,3.917,,19.583,
2014-10-03,8.646,10.584,1.938,,12.0,
2014-10-04,16.979,18.604,1.625,,15.875,
2014-10-05,7.812,8.23,0.416,,8.375,
2014-10-06,10.166,11.5,1.334,,4.167,
2014-10-07,11.978,13.567,1.59,,6.708,
2014-10-08,20.666,23.327,2.66,,10.818,
2014-10-09,20.583,22.916,2.334,,12.778,
2014-10-10,18.77,25.666,6.896,,12.318,
2014-10-11,15.958,17.229,1.271,,21.25,
2014-10-12,10.938,11.542,0.604,,17.667,
2014-10-13,20.375,22.854,2.479,,20.333,
2014-10-14,6.042,7.708,1.667,,6.0,
2014-10-15,17.081,19.312,2.231,,6.667,
2014-10-16,20.312,23.5,3.188,,9.542,
2014-10-17,14.924,17.978,3.054,,11.273,
2014-10-18,22.458,25.646,3.188,,14.292,
2014-10-19,14.979,16.625,1.646,,17.167,
2014-10-20,20.375,23.604,3.23,,16.042,
2014-10-21,18.896,26.688,7.792,,14.667,
2014-10-22,16.09,21.448,5.358,,11.087,
2014-10-23,17.062,19.521,2.458,,10.417,
2014-10-24,28.52,40.646,12.125,,15.708,
2014-10-25,25.146,35.166,10.021,,18.625,
2014-10-26,14.104,15.729,1.625,,18.167,
2014-10-27,14.43,21.754,7.326,,9.304,
2014-10-28,10.595,11.868,1.272,,8.833,
2014-10-29,23.646,28.625,4.979,,13.958,
2014-10-30,30.479,37.542,7.062,,19.542,
2014-10-31,37.417,46.375,8.958,,32.5,
2014-11-01,25.708,31.958,6.25,,25.375,
2014-11-02,7.562,9.0,1.438,,9.5,
2014-11-03,8.583,9.354,0.771,,6.958,
2014-11-04,19.125,22.792,3.667,,6.625,
2014-11-05,20.612,23.885,3.274,,11.652,
2014-11-06,23.458,27.52,4.062,,12.875,
2014-11-07,11.48,12.584,1.104,,8.792,
2014-11-08,21.896,25.416,3.52,,18.125,
2014-11-09,15.188,16.5,1.312,,17.75,
2014-11-10,19.188,25.729,6.542,,13.5,
2014-11-11,25.271,28.083,2.812,,16.083,
2014-11-12,28.666,46.064,17.398,,20.826,
2014-11-13,17.812,23.917,6.104,,11.083,
2014-11-14,27.979,40.708,12.73,,7.125,
2014-11-15,20.104,30.666,10.562,,6.625,
2014-11-16,16.666,18.521,1.854,,7.542,
2014-11-17,23.806,29.861,6.056,,14.5,
2014-11-18,16.95,20.554,3.604,,8.636,
2014-11-19,15.916,18.375,2.458,,6.958,
2014-11-20,30.125,38.146,8.021,,14.0,
2014-11-21,30.333,52.0,21.666,,12.917,
2014-11-22,36.604,62.375,25.77,,21.542,
2014-11-23,18.146,21.896,3.75,,14.083,
2014-11-24,23.562,27.104,3.542,,22.708,
2014-11-25,23.75,44.396,20.646,,18.348,
2014-11-26,10.922,11.946,1.024,,4.375,
2014-11-27,30.646,60.125,29.48,,11.208,
2014-11-28,36.104,104.75,68.646,,19.75,
2014-11-29,28.438,65.062,36.625,,16.5,
2014-11-30,20.104,27.875,7.77,,,
2014-12-01,25.375,42.688,17.312,,11.333,
2014-12-02,10.668,13.834,3.166,,4.708,
2014-12-03,10.042,12.729,2.688,,4.708,
2014-12-04,29.188,54.25,25.062,,17.25,
2014-12-05,22.621,40.408,17.788,,8.826,1.0
2014-12-06,22.634,34.202,11.568,,5.75,1.0
2014-12-07,16.125,21.458,5.334,,5.667,1.0
2014-12-08,28.604,49.25,20.646,,13.667,1.667
2014-12-09,20.522,35.326,14.804,,11.261,1.0
2014-12-10,32.125,53.25,21.125,,14.0,2.25
2014-12-11,23.354,30.75,7.396,,13.542,1.25
2014-12-12,19.646,24.062,4.416,,7.333,1.167
2014-12-13,20.167,31.166,11.0,,9.708,1.333
2014-12-14,17.354,20.729,3.375,,5.583,1.167
2014-12-15,24.162,42.867,18.704,,7.958,1.125
2014-12-16,25.166,31.898,6.731,,10.545,1.091
2014-12-17,13.125,16.98,3.854,,2.875,1.0
2014-12-18,19.542,32.312,12.77,,3.25,1.0
2014-12-19,32.584,53.146,20.562,,7.25,1.261
2014-12-20,33.625,58.229,24.604,,21.5,0.792
2014-12-21,27.458,46.438,18.979,,12.25,0.458
2014-12-22,21.75,32.584,10.834,,6.125,0.333
2014-12-23,19.042,26.416,7.375,,6.167,0.125
2014-12-24,34.652,86.696,52.044,,19.174,0.913
2014-12-25,22.542,34.375,11.834,,7.5,1.0
2014-12-26,21.604,32.396,10.792,,6.417,1.0
2014-12-27,12.188,13.75,1.562,,4.458,1.0
2014-12-28,28.48,33.125,4.646,,22.458,1.25
2014-12-29,24.688,33.688,9.0,,19.792,1.0
2014-12-30,28.708,53.208,24.5,,20.667,1.667
2014-12-31,15.438,30.084,14.645,,16.792,1.083
2015-01-01,8.166,9.416,1.25,11.166,5.958,1.833
2015-01-02,17.042,21.604,4.562,11.354,6.958,1.792
2015-01-03,25.396,32.792,7.396,19.604,13.292,2.458
2015-01-04,32.104,46.02,13.917,24.667,18.958,2.833
2015-01-05,34.29,50.042,15.753,28.826,18.391,2.87
2015-01-06,29.042,39.104,10.062,20.292,11.792,2.042
2015-01-07,19.562,31.23,11.666,17.542,10.375,1.5
2015-01-08,31.812,51.125,19.312,16.854,10.292,1.875
2015-01-09,29.312,46.104,16.792,15.854,10.458,2.458
2015-01-10,21.438,26.979,5.542,15.666,9.667,2.083
2015-01-11,22.646,28.729,6.083,13.375,7.458,2.125
2015-01-12,24.042,33.396,9.354,14.812,9.833,1.417
2015-01-13,36.71,80.426,43.716,26.112,21.75,3.458
2015-01-14,35.823,69.741,33.918,20.35,15.696,2.739
2015-01-15,20.458,24.562,4.104,14.438,8.909,1.708
2015-01-16,26.542,33.0,6.458,16.896,13.25,2.667
2015-01-17,13.562,15.48,1.916,13.562,8.833,2.0
2015-01-18,18.625,27.146,8.521,6.812,1.875,1.0
2015-01-19,11.31,14.156,2.846,6.881,2.609,1.0
2015-01-20,12.334,14.989,2.655,6.699,1.958,1.625
2015-01-21,19.396,27.125,7.729,7.875,2.833,1.375
2015-01-22,12.916,15.605,2.688,7.646,2.75,1.375
2015-01-23,19.896,23.354,3.458,12.084,7.458,2.208
2015-01-24,9.312,11.75,2.438,13.542,10.458,1.167
2015-01-25,21.854,29.979,8.125,8.5,3.667,1.458
2015-01-26,35.53,50.906,15.375,14.786,10.792,2.125
2015-01-27,33.084,50.125,17.042,15.334,11.167,2.375
2015-01-28,36.582,49.058,12.476,18.61,13.682,2.261
2015-01-29,30.083,38.854,8.77,18.125,12.458,1.542
2015-01-30,16.438,18.812,2.375,9.042,4.542,1.0
2015-01-31,23.271,28.021,4.75,18.666,15.625,2.542
2015-02-01,21.666,24.688,3.02,18.0,13.625,2.333
2015-02-02,11.044,12.928,1.883,8.6,3.792,1.375
2015-02-03,15.896,18.542,2.646,9.583,6.25,2.0
2015-02-04,30.848,39.9,9.052,18.502,14.5,2.174
2015-02-05,33.792,47.146,13.354,21.27,16.75,3.476
2015-02-06,20.542,24.0,3.458,19.771,14.083,2.25
2015-02-07,6.854,8.146,1.292,8.021,2.75,1.75
2015-02-08,24.938,31.688,6.75,14.146,10.167,2.083
2015-02-09,21.0,34.334,13.333,18.646,13.083,2.292
2015-02-10,12.087,14.457,2.37,9.633,5.5,1.957
2015-02-11,17.875,20.0,2.125,15.416,10.917,2.958
2015-02-12,28.229,36.15,7.921,23.083,16.792,2.304
2015-02-13,16.666,21.042,4.375,25.833,17.542,1.75
2015-02-14,3.48,4.792,1.312,19.625,7.667,1.0
2015-02-15,8.375,9.979,1.604,6.042,1.125,1.083
2015-02-16,13.054,16.56,3.508,9.395,5.375,2.167
2015-02-17,18.958,30.27,11.312,10.125,5.458,2.0
2015-02-18,24.446,33.454,9.009,14.152,9.909,3.0
2015-02-19,31.325,50.975,19.65,21.312,16.833,2.333
2015-02-20,27.438,32.104,4.666,19.396,15.458,1.625
2015-02-21,10.5,12.792,2.292,11.021,6.583,1.542
2015-02-22,15.895,17.958,2.062,12.292,7.375,2.5
2015-02-23,27.48,34.885,7.405,22.678,16.87,2.783
2015-02-24,12.788,15.848,3.06,15.818,10.042,1.833
2015-02-25,20.312,24.73,4.417,10.042,8.25,1.917
2015-02-26,24.896,32.52,7.625,12.396,9.208,2.208
2015-02-27,13.646,15.584,1.938,24.146,16.542,2.375
2015-02-28,15.166,17.083,1.916,25.792,18.458,2.625
2015-03-01,7.909,9.478,1.568,8.267,4.833,1.583
2015-03-02,20.354,23.979,3.625,12.25,7.75,1.958
2015-03-03,26.458,38.48,12.021,18.479,12.833,3.042
2015-03-04,23.812,31.792,7.98,33.021,24.208,3.292
2015-03-05,17.75,20.167,2.416,28.083,18.875,2.833
2015-03-06,9.084,10.479,1.396,25.896,16.792,2.125
2015-03-07,30.905,43.974,13.068,25.352,16.091,1.609
2015-03-08,24.416,28.312,3.896,27.958,16.875,2.042
2015-03-09,15.312,16.666,1.354,16.458,10.042,1.708
2015-03-10,15.081,16.97,1.888,15.769,9.792,1.542
2015-03-11,18.339,20.405,2.066,18.625,12.083,1.792
2015-03-12,16.438,18.25,1.812,18.562,11.625,2.208
2015-03-13,10.771,11.98,1.208,14.646,8.167,1.708
2015-03-14,14.943,17.24,2.298,13.826,9.958,1.348
2015-03-15,9.528,11.046,1.517,11.688,7.25,1.458
2015-03-16,25.146,30.292,5.146,17.188,10.875,2.25
2015-03-17,30.584,44.083,13.5,24.854,18.167,2.833
2015-03-18,17.333,23.583,6.25,19.0,12.75,1.875
2015-03-19,12.396,14.416,2.021,13.771,7.458,1.0
