date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2013-06-28,12.625,21.0,8.375,14.333,0.375,3.458
2013-06-29,16.917,27.208,10.292,12.833,0.75,3.917
2013-06-30,10.88,18.364,7.484,10.208,0.125,3.792
2013-07-01,16.25,26.312,10.062,10.042,0.478,3.087
2013-07-02,16.264,26.999,10.734,8.458,0.583,3.0
2013-07-03,19.271,30.938,11.667,7.667,1.0,3.458
2013-07-04,28.042,58.812,30.77,14.375,0.917,6.958
2013-07-05,10.916,21.562,10.646,13.917,1.542,2.833
2013-07-06,9.958,18.416,8.458,10.875,1.458,2.792
2013-07-07,8.902,16.552,7.65,13.333,1.333,2.958
2013-07-08,17.854,31.458,13.604,22.667,1.826,4.174
2013-07-09,20.282,33.011,12.729,30.75,2.292,3.87
2013-07-10,21.292,34.729,13.438,35.667,2.833,3.292
2013-07-11,18.48,29.854,11.375,29.458,2.75,3.083
2013-07-12,17.438,31.75,14.312,21.5,1.375,2.917
2013-07-13,13.0,25.25,12.25,12.458,0.833,3.208
2013-07-14,8.706,14.892,6.186,13.5,0.583,3.25
2013-07-15,9.167,18.625,9.458,10.833,0.13,2.739
2013-07-16,11.128,21.13,10.001,13.958,0.167,3.696
2013-07-17,17.708,32.417,14.708,20.385,1.083,3.5
2013-07-18,8.104,14.062,5.958,12.429,0.5,1.875
2013-07-19,6.312,13.5,7.188,5.833,0.042,1.583
2013-07-20,16.333,23.0,6.666,12.25,1.083,3.583
2013-07-21,13.592,17.704,4.112,18.458,1.75,3.917
2013-07-22,15.292,24.396,9.104,22.083,0.87,3.826
2013-07-23,15.152,24.236,9.085,24.417,1.0,3.435
2013-07-24,22.271,39.334,17.062,21.333,1.333,4.208
2013-07-25,22.854,33.396,10.542,31.375,2.375,4.333
2013-07-26,21.167,31.667,10.5,40.75,1.583,4.583
2013-07-27,17.166,24.02,6.854,39.917,1.708,5.042
2013-07-28,13.132,17.216,4.084,36.792,1.25,4.75
2013-07-29,21.208,37.729,16.52,21.25,1.261,4.348
2013-07-30,17.106,30.042,12.937,32.958,1.0,5.174
2013-07-31,16.896,26.604,9.708,32.875,0.833,4.625
2013-08-01,11.125,20.896,9.771,19.792,0.125,3.542
2013-08-02,6.062,14.021,7.958,17.208,0.0,2.667
2013-08-03,6.104,9.75,3.646,9.708,0.0,2.625
2013-08-04,9.114,10.742,1.63,17.583,0.75,3.75
2013-08-05,16.23,24.854,8.625,14.583,1.913,3.391
2013-08-06,16.367,23.635,7.269,20.625,0.292,3.87
2013-08-07,13.292,16.77,3.479,24.5,0.292,3.333
2013-08-08,16.145,21.542,5.396,32.25,0.833,4.167
2013-08-09,25.834,32.5,6.666,45.875,1.958,6.083
2013-08-10,16.812,20.083,3.27,47.875,1.625,5.292
2013-08-11,10.004,11.174,1.17,43.208,0.917,4.667
2013-08-12,7.125,8.667,1.542,28.458,0.0,2.696
2013-08-13,7.513,9.169,1.656,25.0,0.0,3.174
2013-08-14,10.5,12.02,1.521,28.625,0.625,3.667
2013-08-15,12.625,14.73,2.104,37.958,1.25,4.125
2013-08-16,12.292,14.625,2.334,34.917,1.292,3.792
2013-08-17,10.354,13.917,3.562,24.125,0.667,3.125
2013-08-18,8.38,11.694,3.313,13.833,0.792,2.833
2013-08-19,13.021,23.312,10.292,11.083,0.696,2.87
2013-08-20,14.404,27.904,13.5,12.571,1.0,3.087
2013-08-21,16.354,26.979,10.625,3.111,1.458,3.167
2013-08-22,19.792,31.146,11.354,12.083,1.583,3.583
2013-08-23,18.042,27.292,9.25,13.833,1.667,3.333
2013-08-24,14.062,20.958,6.896,7.333,0.292,3.125
2013-08-25,9.196,12.776,3.58,9.0,0.125,3.208
2013-08-26,21.833,31.562,9.73,13.75,0.652,4.609
2013-08-27,8.568,12.597,4.028,9.833,0.0,3.348
2013-08-28,16.896,22.854,5.958,20.833,0.75,4.5
2013-08-29,17.938,25.521,7.583,24.708,2.083,4.792
2013-08-30,17.188,26.812,9.625,15.833,2.667,3.25
2013-08-31,12.771,22.166,9.396,12.292,1.083,3.333
2013-09-01,7.392,9.836,2.444,13.208,0.0,4.0
2013-09-02,16.646,37.75,21.104,8.833,0.304,4.565
2013-09-03,7.867,16.844,8.978,3.625,0.0,2.304
2013-09-04,9.625,14.584,4.958,4.708,0.0,2.391
2013-09-05,12.834,19.146,6.312,5.333,0.0,2.368
2013-09-06,7.354,11.188,3.834,5.167,0.0,2.682
2013-09-07,8.166,10.896,2.729,9.375,0.0,2.826
2013-09-08,5.612,6.489,0.877,6.083,0.0,2.5
2013-09-09,8.562,12.416,3.854,6.667,0.043,2.368
2013-09-10,15.815,23.335,7.52,12.375,0.0,4.0
2013-09-11,21.958,28.208,6.25,20.917,1.083,4.667
2013-09-12,20.125,27.125,7.0,32.958,1.375,4.75
2013-09-13,22.25,29.667,7.416,36.25,1.875,5.217
2013-09-14,12.021,19.354,7.334,26.875,0.542,4.25
2013-09-15,2.78,3.385,0.605,1.75,0.083,1.083
2013-09-16,3.0,3.25,0.25,3.708,0.0,1.391
2013-09-17,8.343,12.438,4.095,7.083,0.0,2.174
2013-09-18,9.625,14.375,4.75,10.167,0.125,2.417
2013-09-19,9.688,13.584,3.896,13.458,0.292,2.917
2013-09-20,22.896,28.854,5.958,18.25,1.042,4.458
2013-09-21,18.375,24.021,5.646,21.208,0.958,4.625
2013-09-22,6.216,7.698,1.482,20.75,0.125,3.083
2013-09-23,10.417,14.02,3.604,22.708,0.174,4.609
2013-09-24,15.298,23.518,8.22,16.5,0.125,4.13
2013-09-25,9.042,13.395,4.354,12.375,0.0,2.25
2013-09-26,3.229,3.771,0.542,2.125,0.0,1.125
2013-09-27,8.48,11.895,3.417,6.917,0.0,2.208
2013-09-28,10.854,15.833,4.979,10.0,0.167,2.833
2013-09-29,8.856,11.695,2.838,9.792,0.0,3.292
2013-09-30,13.292,18.5,5.208,16.167,0.174,3.348
2013-10-01,6.628,8.666,2.038,14.083,0.083,2.087
2013-10-02,6.77,8.354,1.584,13.375,0.0,2.125
2013-10-03,6.0,7.792,1.792,10.625,0.083,2.292
2013-10-04,9.75,12.708,2.958,10.708,0.083,2.583
2013-10-05,12.875,19.104,6.229,16.5,0.708,3.625
2013-10-06,6.292,8.631,2.34,8.0,0.208,2.792
2013-10-07,8.854,15.562,6.708,7.875,0.0,2.609
2013-10-08,12.238,20.924,8.687,10.375,0.0,3.087
2013-10-09,16.979,28.23,11.25,7.792,0.375,3.708
2013-10-10,17.875,27.333,9.458,11.042,1.292,3.875
2013-10-11,16.667,26.812,10.146,8.833,1.292,3.333
2013-10-12,7.479,8.958,1.479,21.875,0.708,2.583
2013-10-13,6.013,7.706,1.693,10.125,0.25,2.667
2013-10-14,9.375,13.167,3.792,13.083,0.565,3.217
2013-10-15,10.948,16.532,5.584,9.5,0.125,2.957
2013-10-16,2.604,3.02,0.416,2.708,0.0,1.25
2013-10-17,8.271,12.792,4.52,7.042,0.0,2.583
2013-10-18,15.104,24.146,9.042,11.75,0.167,3.667
2013-10-19,13.708,22.084,8.375,11.917,0.0,3.792
2013-10-20,7.43,9.786,2.356,4.667,0.0,2.708
2013-10-21,11.854,21.833,9.98,7.167,0.0,3.435
2013-10-22,8.625,16.15,7.524,6.417,0.0,2.478
2013-10-23,10.25,17.312,7.062,5.833,0.0,3.167
2013-10-24,7.75,11.708,3.958,6.333,0.0,2.833
2013-10-25,9.688,12.666,2.979,12.708,0.0,3.208
2013-10-26,4.146,4.625,0.479,9.167,0.0,2.417
2013-10-27,6.964,8.636,1.671,16.583,0.0,3.125
2013-10-28,16.854,27.188,10.334,18.75,0.0,4.304
2013-10-29,17.981,27.271,9.29,16.125,0.125,4.609
2013-10-30,14.77,25.979,11.208,21.167,0.833,4.083
2013-10-31,12.125,18.52,6.396,25.667,0.458,4.917
2013-11-01,10.834,15.979,5.146,19.875,0.292,3.875
2013-11-02,23.833,34.812,10.98,25.333,0.875,5.625
2013-11-03,13.75,18.062,4.312,35.708,0.292,6.458
2013-11-04,8.666,10.584,1.917,19.583,0.696,5.522
2013-11-05,12.526,18.39,5.865,23.833,0.25,4.739
2013-11-06,25.354,40.854,15.5,28.165,0.5,6.417
2013-11-07,21.938,35.666,13.729,22.584,0.625,5.583
2013-11-08,16.416,25.729,9.312,20.958,0.5,4.292
2013-11-09,20.208,36.354,16.146,13.562,0.0,4.833
2013-11-10,14.248,19.126,4.878,11.854,0.167,3.542
2013-11-11,7.271,10.208,2.938,1.771,0.0,2.043
2013-11-12,13.513,24.165,10.652,5.312,0.0,3.478
2013-11-13,9.688,17.02,7.333,3.416,0.0,3.083
2013-11-14,21.958,38.667,16.708,11.167,0.125,4.5
2013-11-15,20.916,37.75,16.834,7.916,0.0,4.542
2013-11-16,20.5,34.854,14.355,18.146,0.833,5.583
2013-11-17,13.038,18.009,4.971,25.521,1.417,5.125
2013-11-18,11.354,15.729,4.375,11.334,0.913,3.087
2013-11-19,13.158,17.724,4.565,6.333,0.5,2.522
2013-11-20,13.771,19.542,5.77,11.979,0.5,3.5
2013-11-21,14.042,20.729,6.688,11.166,0.333,3.333
2013-11-22,16.896,25.792,8.896,13.979,0.375,4.375
2013-11-23,16.355,24.396,8.041,10.062,0.5,4.542
2013-11-24,19.104,25.657,6.554,23.688,0.792,6.292
2013-11-25,21.625,34.104,12.48,15.188,1.217,4.913
2013-11-26,12.817,16.405,3.588,7.742,0.333,3.217
2013-11-27,21.084,38.938,17.854,11.166,1.0,4.792
2013-11-28,10.438,13.042,2.604,6.438,0.375,2.667
2013-11-29,12.625,20.604,7.979,6.229,0.25,3.375
2013-11-30,18.25,29.042,10.792,12.896,0.583,4.792
2013-12-01,16.864,23.25,6.385,18.729,0.917,5.917
2013-12-02,24.562,41.979,17.417,23.208,1.087,6.043
2013-12-03,22.32,37.5,15.18,20.333,0.708,5.261
2013-12-04,21.042,37.542,16.5,18.854,0.875,5.292
2013-12-05,26.146,45.396,19.25,21.148,1.208,6.208
2013-12-06,19.584,30.98,11.396,32.771,2.167,6.458
2013-12-07,10.438,16.145,5.708,12.062,0.333,3.5
2013-12-08,9.615,14.171,4.556,7.584,0.042,3.75
2013-12-09,24.146,48.084,23.938,11.229,0.565,5.13
2013-12-10,9.244,13.507,4.263,6.521,0.792,3.435
2013-12-11,19.334,33.292,13.958,12.667,1.25,4.5
2013-12-12,13.958,18.5,4.542,5.979,0.542,3.167
2013-12-13,17.771,31.584,13.812,9.812,0.75,4.292
2013-12-14,15.416,23.292,7.875,10.021,0.667,4.208
2013-12-15,7.214,9.074,1.86,12.812,1.0,3.25
2013-12-16,6.958,8.125,1.166,6.292,0.217,2.174
2013-12-17,15.075,25.241,10.166,8.334,0.0,3.609
2013-12-18,16.479,23.75,7.27,5.938,0.042,3.75
2013-12-19,21.896,40.062,18.167,7.375,0.542,5.292
2013-12-20,11.771,15.916,4.146,7.271,0.708,3.167
2013-12-21,11.792,14.729,2.938,2.917,0.042,2.792
2013-12-22,5.066,5.922,0.856,5.771,0.0,2.208
2013-12-23,10.083,14.229,4.146,9.875,0.0,2.957
2013-12-24,9.493,16.125,6.632,7.896,0.083,2.826
2013-12-25,21.125,31.646,10.52,14.354,0.0,4.292
2013-12-26,22.083,38.98,16.896,15.084,0.292,4.958
2013-12-27,9.292,12.875,3.584,9.021,1.208,3.792
2013-12-28,9.834,14.042,4.208,6.646,0.5,3.292
2013-12-29,9.95,12.004,2.054,7.938,0.5,3.292
2013-12-30,15.146,19.792,4.646,16.521,1.043,4.522
2013-12-31,12.484,14.712,2.228,22.042,1.0,4.0
2014-01-01,1.562,1.584,0.021,2.75,0.833,2.125
2014-01-02,2.334,2.562,0.229,5.416,0.625,2.167
2014-01-03,5.396,5.729,0.333,4.146,0.125,2.875
2014-01-04,11.029,12.168,1.14,12.438,1.0,4.917
2014-01-05,17.479,22.521,5.042,22.208,1.348,5.826
2014-01-06,16.936,28.518,11.582,16.104,0.542,5.174
2014-01-07,6.312,8.333,2.021,4.0,0.0,2.208
2014-01-08,6.646,7.125,0.479,13.75,0.417,3.083
2014-01-09,11.23,16.646,5.416,8.5,0.0,3.667
2014-01-10,10.146,11.104,0.958,13.105,0.125,3.917
2014-01-11,8.449,9.211,0.762,13.396,0.625,4.042
2014-01-12,2.792,2.917,0.125,5.354,0.087,2.174
2014-01-13,12.5,18.788,6.288,6.896,0.091,3.609
2014-01-14,24.438,47.812,23.375,12.104,0.1,5.875
2014-01-15,12.93,15.479,2.548,6.479,0.0,2.708
2014-01-16,26.258,39.846,13.588,20.771,0.25,5.542
2014-01-17,8.708,10.604,1.896,15.708,0.375,4.292
2014-01-18,12.014,15.652,3.638,8.208,0.125,4.292
2014-01-19,11.396,19.666,8.271,16.25,0.217,4.304
2014-01-20,13.226,19.488,6.263,21.001,0.5,5.174
2014-01-21,23.521,42.292,18.771,22.8,0.208,6.579
2014-01-22,18.458,31.708,13.25,5.625,0.208,5.0
2014-01-23,7.688,10.042,2.354,4.125,0.042,2.708
2014-01-24,16.021,25.875,9.854,7.75,0.25,4.333
2014-01-25,15.661,20.816,5.155,16.0,0.333,5.917
2014-01-26,22.304,41.342,19.038,24.463,0.182,6.174
2014-01-27,15.598,30.95,15.352,8.312,0.125,4.565
2014-01-28,5.979,7.854,1.875,4.854,0.125,2.292
2014-01-29,14.417,25.542,11.125,6.438,0.125,3.875
2014-01-30,15.375,22.416,7.042,5.625,0.0,3.708
2014-01-31,5.125,5.917,0.792,7.666,0.083,2.5
2014-02-01,4.792,6.063,1.272,6.75,0.0,2.625
2014-02-02,7.958,10.084,2.125,6.5,0.043,2.739
2014-02-03,11.631,15.747,4.116,7.458,0.042,2.913
2014-02-04,13.938,22.292,8.354,9.854,0.0,3.292
2014-02-05,17.458,28.958,11.5,12.125,0.292,4.25
2014-02-06,8.958,11.334,2.375,3.833,0.083,2.833
2014-02-07,21.479,35.084,13.605,14.292,0.458,5.167
2014-02-08,11.125,14.91,3.784,15.239,0.474,4.292
2014-02-09,7.758,10.038,2.279,4.5,0.0,2.348
2014-02-10,19.506,23.182,3.676,14.23,0.75,3.826
2014-02-11,19.938,26.125,6.188,23.875,0.875,5.375
2014-02-12,17.104,27.521,10.416,24.75,0.875,5.042
2014-02-13,10.854,14.104,3.25,6.292,0.0,3.042
2014-02-14,12.312,16.271,3.958,10.188,0.292,3.542
2014-02-15,10.126,12.468,2.342,20.438,0.542,4.167
2014-02-16,22.438,33.084,10.646,8.48,0.348,4.217
2014-02-17,18.782,28.581,9.798,10.458,0.292,4.826
2014-02-18,10.438,14.895,4.458,5.729,0.0,3.167
2014-02-19,3.729,4.416,0.688,1.472,0.0,2.0
2014-02-20,9.854,14.792,4.938,6.5,0.0,3.083
2014-02-21,17.875,28.292,10.416,9.854,0.417,4.375
2014-02-22,20.25,28.796,8.546,11.104,0.167,5.708
2014-02-23,23.812,48.104,24.292,18.812,0.652,6.87
2014-02-24,19.066,28.808,9.742,29.48,0.391,5.217
2014-02-25,17.688,28.312,10.625,23.166,0.125,4.5
2014-02-26,19.271,31.125,11.854,10.646,0.0,4.5
2014-02-27,8.646,10.854,2.208,11.729,0.083,2.833
2014-02-28,8.562,11.604,3.042,14.896,0.125,3.458
2014-03-01,6.952,8.354,1.402,5.104,0.042,2.958
2014-03-02,11.688,16.771,5.084,13.916,0.0,3.87
2014-03-03,16.231,28.05,11.818,15.792,0.042,4.304
2014-03-04,10.646,16.562,5.916,11.521,0.542,3.5
2014-03-05,7.729,9.75,2.021,10.896,0.042,2.917
2014-03-06,15.958,24.125,8.166,17.042,0.167,4.042
2014-03-07,10.5,13.021,2.521,10.958,0.292,3.167
2014-03-08,4.514,4.848,0.334,8.667,0.0,2.417
2014-03-09,12.646,19.938,7.292,6.354,0.043,3.435
2014-03-10,7.728,9.493,1.765,4.542,0.25,2.435
2014-03-11,12.667,15.812,3.146,9.354,0.125,3.167
2014-03-12,13.479,17.646,4.166,17.771,0.583,3.917
2014-03-13,19.292,30.666,11.375,11.833,0.708,4.458
2014-03-14,12.188,15.792,3.604,17.584,0.375,4.167
2014-03-15,17.203,22.635,5.432,17.042,0.042,5.625
2014-03-16,22.229,36.104,13.875,14.354,0.043,5.913
2014-03-17,23.718,36.914,13.196,16.854,0.708,6.217
2014-03-18,21.396,34.334,12.938,16.416,0.292,5.458
2014-03-19,17.125,31.688,14.562,6.562,0.125,3.792
2014-03-20,7.166,9.25,2.084,13.875,0.0,2.792
2014-03-21,16.23,22.292,6.062,20.354,0.5,4.792
2014-03-22,11.855,14.736,2.881,25.084,1.5,5.083
2014-03-23,6.274,8.159,1.885,11.236,0.0,2.652
2014-03-24,6.085,8.439,2.354,7.329,0.042,2.304
2014-03-25,9.188,12.542,3.354,8.917,0.0,3.208
2014-03-26,19.52,28.792,9.27,13.5,0.5,4.5
2014-03-27,26.854,38.104,11.25,19.625,1.167,5.458
2014-03-28,19.354,26.396,7.042,17.666,2.083,4.417
2014-03-29,16.27,21.834,5.564,14.667,0.292,5.0
2014-03-30,19.88,27.63,7.749,25.87,0.591,5.174
2014-03-31,17.626,25.708,8.083,29.417,1.125,5.0
2014-04-01,16.228,22.454,6.226,13.229,0.167,3.609
2014-04-02,12.52,17.75,5.23,11.438,0.292,3.167
2014-04-03,18.542,24.646,6.104,7.916,0.917,3.875
2014-04-04,10.042,13.334,3.292,5.562,0.75,2.5
2014-04-05,11.375,15.479,4.104,12.042,0.583,3.125
2014-04-06,4.834,5.19,0.355,9.771,0.042,2.5
2014-04-07,21.938,31.688,9.75,13.875,1.435,4.478
2014-04-08,26.454,36.767,10.312,24.479,2.833,5.739
2014-04-09,24.083,30.646,6.562,31.229,2.625,5.0
2014-04-10,16.562,22.562,6.0,31.761,2.042,4.458
2014-04-11,10.771,14.292,3.521,15.958,0.583,3.125
2014-04-12,22.583,29.875,7.292,19.75,1.208,4.75
2014-04-13,16.021,19.63,3.608,17.062,1.333,4.667
2014-04-14,8.333,10.25,1.916,14.98,0.826,2.522
2014-04-15,26.278,35.691,9.413,16.438,1.75,4.957
2014-04-16,35.229,45.104,9.875,28.52,3.375,6.875
2014-04-17,34.084,44.312,10.23,39.104,3.833,7.083
2014-04-18,11.688,14.458,2.771,32.458,0.958,4.042
2014-04-19,6.312,8.166,1.854,13.562,0.292,2.5
2014-04-20,7.136,9.183,2.046,6.792,0.167,3.292
2014-04-21,11.812,17.812,6.0,4.188,0.304,3.739
2014-04-22,7.962,9.778,1.816,17.896,0.625,3.174
2014-04-23,10.667,14.833,4.167,15.312,0.125,3.25
2014-04-24,19.521,25.812,6.292,15.416,0.583,4.292
2014-04-25,22.438,28.896,6.458,16.334,0.875,4.458
2014-04-26,16.02,19.75,3.729,17.146,0.792,4.125
2014-04-27,9.804,11.288,1.483,13.604,0.708,3.292
2014-04-28,17.02,23.771,6.75,13.5,0.13,3.783
2014-04-29,7.014,8.858,1.845,5.438,0.0,2.625
2014-04-30,14.282,18.978,4.696,11.958,1.583,3.609
2014-05-01,15.938,24.646,8.708,14.042,1.083,4.333
2014-05-02,17.708,24.042,6.334,17.896,1.042,5.125
2014-05-03,9.375,12.229,2.854,23.312,0.667,4.0
2014-05-04,9.329,11.424,2.096,14.271,0.5,3.333
2014-05-05,14.312,18.229,3.917,17.416,0.304,4.348
2014-05-06,9.014,11.836,2.822,14.625,0.458,3.792
2014-05-07,19.826,25.522,5.696,19.646,1.0,4.261
2014-05-08,22.396,31.188,8.792,15.396,0.875,4.375
2014-05-09,10.334,14.917,4.584,15.25,0.25,3.0
2014-05-10,7.688,10.646,2.958,13.083,0.0,2.5
2014-05-11,9.847,12.964,3.118,14.416,0.583,3.417
2014-05-12,24.125,34.062,9.938,13.312,0.435,4.913
2014-05-13,20.28,29.996,9.716,14.76,0.958,5.087
2014-05-14,22.271,31.771,9.5,22.208,0.667,5.875
2014-05-15,20.854,30.062,9.208,13.916,0.25,4.5
2014-05-16,11.292,17.792,6.5,15.146,0.667,3.458
2014-05-17,12.396,19.98,7.583,13.5,0.333,3.75
2014-05-18,10.564,14.989,4.424,6.604,0.417,3.792
2014-05-19,17.438,24.146,6.708,16.708,0.826,3.783
2014-05-20,16.346,25.14,8.794,24.542,0.458,4.095
2014-05-21,5.146,7.646,2.5,7.27,0.0,2.208
2014-05-22,7.479,11.646,4.167,16.333,0.042,2.458
2014-05-23,6.5,11.125,4.625,6.833,0.0,2.292
2014-05-24,13.708,24.125,10.416,10.292,0.458,3.667
2014-05-25,11.668,17.039,5.371,10.854,1.042,3.542
2014-05-26,24.188,38.334,14.146,7.77,0.174,4.696
2014-05-27,24.546,36.271,11.726,18.125,1.375,5.217
2014-05-28,21.458,30.042,8.583,25.438,1.375,5.083
2014-05-29,19.938,28.75,8.812,24.416,1.917,3.833
2014-05-30,18.604,27.062,8.458,42.5,1.917,4.333
2014-05-31,19.208,26.958,7.75,46.5,2.125,5.333
2014-06-01,14.37,17.428,3.057,41.646,2.125,5.292
2014-06-02,18.438,25.458,7.021,27.5,1.087,4.043
2014-06-03,18.941,29.092,10.152,23.125,0.708,3.478
2014-06-04,11.104,15.25,4.146,21.396,0.083,3.167
2014-06-05,7.23,11.688,4.458,7.062,0.0,2.417
2014-06-06,15.375,25.458,10.084,9.375,0.167,3.917
2014-06-07,12.52,27.73,15.208,11.0,0.167,4.042
2014-06-08,10.648,20.089,9.441,9.438,0.792,3.292
2014-06-09,13.875,23.938,10.062,12.854,0.652,3.217
2014-06-10,14.587,28.534,13.948,12.438,0.208,3.522
2014-06-11,9.104,22.062,12.958,11.104,0.0,3.042
2014-06-12,5.75,13.438,7.688,3.266,0.0,2.083
2014-06-13,8.646,16.083,7.438,6.5,0.083,2.708
2014-06-14,15.125,24.792,9.666,21.208,0.875,4.292
2014-06-15,12.694,18.313,5.62,32.146,1.208,5.083
2014-06-16,20.812,28.188,7.375,28.729,1.522,4.87
2014-06-17,25.126,33.595,8.468,29.062,1.625,5.043
2014-06-18,18.479,28.375,9.896,19.104,0.417,4.542
2014-06-19,15.896,24.812,8.917,16.729,0.542,3.417
2014-06-20,20.666,30.416,9.75,18.77,1.25,4.167
2014-06-21,19.084,30.812,11.729,21.375,0.792,4.792
2014-06-22,6.536,13.867,7.332,10.604,0.0,2.458
2014-06-23,6.208,12.167,5.958,9.042,0.0,2.174
2014-06-24,9.928,16.423,6.494,9.583,0.292,2.391
2014-06-25,15.375,23.125,7.75,14.896,0.542,3.417
2014-06-26,15.792,26.542,10.75,27.584,0.542,3.75
2014-06-27,14.375,28.125,13.75,12.312,0.125,3.5
2014-06-28,10.021,21.542,11.521,2.812,0.0,3.375
2014-06-29,7.742,14.554,6.812,13.292,0.167,3.25
2014-06-30,10.166,15.145,4.979,25.792,0.348,3.609
2014-07-01,6.669,11.483,4.814,14.834,0.0,2.429
2014-07-02,17.584,24.979,7.396,19.396,1.208,3.583
2014-07-03,17.146,29.229,12.084,15.396,0.542,3.792
2014-07-04,17.27,32.354,15.083,9.479,0.583,4.042
2014-07-05,13.208,24.458,11.25,9.562,0.417,3.958
2014-07-06,12.312,20.198,7.886,9.812,0.208,3.917
2014-07-07,21.25,36.271,15.021,9.216,0.739,4.043
2014-07-08,12.372,28.21,15.837,9.146,0.455,4.217
2014-07-09,10.708,31.229,20.521,5.916,0.417,3.478
2014-07-10,8.875,27.042,18.167,4.021,0.0,2.708
2014-07-11,8.584,17.062,8.479,11.417,0.167,2.417
2014-07-12,21.23,30.062,8.834,30.625,2.25,5.708
2014-07-13,14.438,22.992,8.554,22.292,0.917,4.25
2014-07-14,22.333,37.021,14.688,15.604,1.565,4.478
2014-07-15,20.38,28.284,7.905,21.05,1.458,5.529
2014-07-16,13.125,25.5,12.375,21.416,2.333,3.529
2014-07-17,20.25,34.125,13.875,25.584,2.75,3.647
2014-07-18,19.312,30.75,11.438,26.23,1.375,4.0
2014-07-19,12.729,25.083,12.354,15.666,0.833,3.667
2014-07-20,7.652,13.336,5.684,15.688,0.125,3.375
2014-07-21,10.0,15.875,5.875,20.104,0.652,3.217
2014-07-22,15.212,27.854,12.642,26.521,1.875,3.478
2014-07-23,16.354,27.625,11.271,21.875,1.542,3.5
2014-07-24,18.062,30.125,12.062,20.271,1.625,4.292
2014-07-25,13.855,20.0,6.146,13.854,0.625,3.083
2014-07-26,11.188,17.292,6.104,26.083,4.292,3.292
2014-07-27,6.212,10.538,4.324,20.854,1.75,2.75
2014-07-28,6.646,12.188,5.542,7.916,0.0,2.696
2014-07-29,14.268,23.21,8.943,18.604,0.5,3.783
2014-07-30,13.584,25.771,12.188,12.792,0.375,3.667
2014-07-31,12.458,26.812,14.354,8.438,0.917,3.0
2014-08-01,12.938,23.438,10.5,10.73,0.708,3.0
2014-08-02,13.333,37.771,24.438,6.062,0.417,3.875
2014-08-03,8.14,22.356,14.216,4.396,0.083,3.583
2014-08-04,10.271,31.562,21.292,4.729,0.435,4.0
2014-08-05,8.434,26.742,18.308,4.729,0.917,3.13
2014-08-06,9.875,23.312,13.438,5.125,1.042,2.417
2014-08-07,10.104,21.73,11.625,5.208,0.417,2.708
2014-08-08,5.979,12.521,6.542,2.792,0.042,1.875
2014-08-09,4.604,9.146,4.542,3.875,0.0,1.792
2014-08-10,5.818,8.396,2.578,5.188,0.208,2.5
2014-08-11,17.084,26.938,9.854,9.125,0.783,4.13
2014-08-12,18.028,26.079,8.052,16.333,0.25,4.87
2014-08-13,11.25,16.729,5.479,20.52,0.708,4.708
2014-08-14,8.25,14.0,5.75,13.935,0.542,4.0
2014-08-15,7.438,13.292,5.854,8.584,0.458,2.792
2014-08-16,9.021,15.084,6.062,10.25,0.667,3.75
2014-08-17,9.156,14.487,5.332,9.646,1.0,3.917
2014-08-18,9.292,19.792,10.5,5.333,0.478,2.565
2014-08-19,9.464,27.582,18.118,5.75,0.708,2.826
2014-08-20,8.604,21.25,12.645,3.834,0.583,2.708
2014-08-21,9.292,25.271,15.979,3.896,0.833,2.875
2014-08-22,10.27,27.562,17.292,3.5,0.75,2.625
2014-08-23,8.792,26.458,17.666,5.584,0.583,2.958
2014-08-24,5.894,13.818,7.924,4.271,0.083,3.0
2014-08-25,10.938,22.729,11.792,13.708,0.87,3.478
2014-08-26,10.09,22.492,12.402,11.896,0.375,3.478
2014-08-27,5.938,13.417,7.48,5.771,0.042,2.458
2014-08-28,7.896,15.625,7.729,4.896,0.0,2.958
2014-08-29,8.334,15.938,7.604,7.5,0.0,2.875
2014-08-30,5.146,9.646,4.5,6.521,0.0,2.5
2014-08-31,4.45,5.511,1.06,7.896,0.0,2.708
2014-09-01,10.729,18.042,7.312,5.458,0.0,3.478
2014-09-02,10.864,15.991,5.128,10.354,0.292,3.522
2014-09-03,10.562,14.854,4.292,9.458,0.0,3.25
2014-09-04,14.958,24.042,9.084,5.208,0.0,3.542
2014-09-05,18.188,37.375,19.188,13.166,0.958,4.5
2014-09-06,7.521,12.166,4.646,18.438,0.458,3.458
2014-09-07,3.536,4.191,0.656,10.604,0.0,2.75
2014-09-08,9.125,12.479,3.354,12.438,0.087,3.087
2014-09-09,6.157,8.685,2.528,11.5,0.0,2.75
2014-09-10,15.146,19.875,4.729,12.52,0.292,3.583
2014-09-11,8.979,13.604,4.625,9.084,0.0,2.958
2014-09-12,7.98,12.688,4.708,6.083,0.0,2.792
2014-09-13,5.896,9.021,3.125,4.229,0.042,2.542
2014-09-14,3.694,4.48,0.786,5.042,0.0,2.208
2014-09-15,9.0,11.646,2.646,10.646,0.13,3.391
2014-09-16,7.698,11.848,4.152,11.608,0.042,2.913
2014-09-17,7.0,10.354,3.354,8.479,0.0,2.417
2014-09-18,7.084,9.833,2.75,7.666,0.0,2.167
2014-09-19,8.916,12.25,3.334,11.271,0.0,2.833
2014-09-20,9.354,13.333,3.979,9.479,0.0,2.958
