date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CO_mean,PM25_mean
2016-09-02,16.653,25.204,8.552,,3.5,16.958
2016-09-03,9.271,15.688,6.416,,2.435,10.208
2016-09-04,4.916,8.75,3.834,,2.208,5.25
2016-09-05,16.27,32.021,15.75,,3.333,5.958
2016-09-06,14.355,31.688,17.333,,3.25,7.458
2016-09-07,11.412,21.225,9.812,,2.708,7.75
2016-09-08,12.292,24.542,12.25,,3.375,5.625
2016-09-09,11.188,20.771,9.584,,3.125,11.5
2016-09-10,10.625,18.042,7.416,,2.958,9.917
2016-09-11,7.944,10.418,2.475,,3.042,14.125
2016-09-12,11.625,17.625,6.0,,3.087,14.333
2016-09-13,14.604,28.834,14.229,,3.333,4.125
2016-09-14,14.396,30.292,15.896,,3.375,6.667
2016-09-15,13.413,25.566,12.152,,2.714,7.478
2016-09-16,17.13,26.855,9.726,,3.083,13.875
2016-09-17,14.104,20.938,6.834,,2.917,13.958
2016-09-18,9.688,15.917,6.229,,2.167,5.083
2016-09-19,10.104,17.584,7.479,,2.042,2.167
2016-09-20,10.034,19.082,9.048,,1.667,1.542
2016-09-21,16.625,30.938,14.312,,3.087,3.958
2016-09-22,12.27,19.396,7.125,,3.0,3.958
2016-09-23,12.896,26.417,13.521,,3.25,4.542
2016-09-24,12.75,21.52,8.771,,3.417,6.042
2016-09-25,9.02,13.448,4.429,,2.833,5.708
2016-09-26,14.52,27.584,13.062,,3.375,8.417
2016-09-27,15.25,28.292,13.042,,2.875,10.042
2016-09-28,18.065,41.044,22.978,,3.522,6.652
2016-09-29,16.961,38.725,21.764,,3.875,4.417
2016-09-30,16.229,31.208,14.979,,3.696,8.667
2016-10-01,12.812,22.625,9.812,,4.042,5.667
2016-10-02,11.458,16.875,5.417,,4.167,16.042
2016-10-03,16.145,36.98,20.833,,3.833,10.042
2016-10-04,15.38,36.645,21.264,,3.458,8.958
2016-10-05,14.48,24.896,10.416,,2.875,10.583
2016-10-06,9.834,20.25,10.417,,2.875,7.292
2016-10-07,16.021,28.062,12.042,,3.25,9.333
2016-10-08,11.94,19.869,7.928,,2.917,6.75
2016-10-09,5.958,9.875,3.916,,3.043,6.458
2016-10-10,7.25,13.312,6.062,,2.792,5.0
2016-10-11,15.125,31.188,16.062,,3.25,6.75
2016-10-12,15.229,33.834,18.604,,3.542,11.042
2016-10-13,12.816,24.676,11.86,,2.917,7.75
2016-10-14,22.479,40.396,17.916,,3.917,9.0
2016-10-15,16.271,23.896,7.625,,3.708,10.542
2016-10-16,7.688,10.25,2.562,,3.125,10.125
2016-10-17,15.446,26.146,10.701,,3.333,4.667
2016-10-18,13.104,28.979,15.875,,3.565,6.375
2016-10-19,19.5,31.979,12.479,,4.0,11.792
2016-10-20,11.895,22.5,10.604,,3.417,15.417
2016-10-21,12.395,25.542,13.145,,2.833,9.565
2016-10-22,16.794,26.586,9.792,,3.875,11.375
2016-10-23,7.104,11.396,4.292,,2.917,6.75
2016-10-24,13.521,28.646,15.125,,2.833,5.458
2016-10-25,20.688,34.334,13.646,,3.375,5.708
2016-10-26,16.218,30.618,14.4,,3.792,9.125
2016-10-27,13.804,26.848,13.044,,3.13,8.955
2016-10-28,21.146,36.5,15.354,,4.0,10.208
2016-10-29,10.271,19.667,9.396,,3.083,8.583
2016-10-30,11.5,18.604,7.104,,3.417,10.333
2016-10-31,20.698,37.291,16.593,,4.0,11.25
2016-11-01,16.688,32.52,15.834,,3.083,7.273
2016-11-02,18.416,35.062,16.646,,3.417,8.5
2016-11-03,13.625,25.104,11.479,,3.875,10.25
2016-11-04,20.386,42.199,21.812,,4.208,14.75
2016-11-05,18.584,29.542,10.958,,4.739,20.833
2016-11-06,13.666,20.188,6.521,,4.333,21.208
2016-11-07,20.229,35.292,15.062,,3.583,15.583
2016-11-08,22.208,51.062,28.854,,4.417,16.583
2016-11-09,10.46,22.394,11.934,,2.708,6.292
2016-11-10,17.604,35.062,17.458,,2.833,7.542
2016-11-11,21.834,45.354,23.521,,4.167,10.958
2016-11-12,17.334,39.666,22.334,,4.583,13.792
2016-11-13,15.478,21.352,5.875,,4.25,15.792
2016-11-14,20.334,35.438,15.104,,4.087,13.958
2016-11-15,14.208,32.688,18.479,,3.625,9.458
2016-11-16,14.104,32.792,18.688,,2.958,9.542
2016-11-17,17.396,41.062,23.667,,3.875,12.792
2016-11-18,21.153,39.809,18.656,,3.917,13.583
2016-11-19,22.416,43.208,20.792,,5.167,12.083
2016-11-20,10.542,21.667,11.125,,5.042,10.25
2016-11-21,20.688,37.896,17.208,,4.583,12.292
2016-11-22,13.954,28.317,14.362,,3.792,11.333
2016-11-23,5.792,10.855,5.062,,2.217,2.25
2016-11-24,18.087,35.413,17.326,,3.333,5.652
2016-11-25,19.48,43.188,23.708,,3.958,7.167
2016-11-26,15.416,30.27,14.854,,3.458,8.542
2016-11-27,13.032,20.138,7.105,,3.667,4.167
2016-11-28,13.292,31.208,17.916,,4.25,12.583
2016-11-29,19.334,46.562,27.23,,4.25,9.375
2016-11-30,22.792,44.146,21.354,,3.708,10.25
2016-12-01,20.336,44.32,23.985,,4.292,15.292
2016-12-02,12.875,27.25,14.375,,2.957,10.792
2016-12-03,21.854,40.104,18.25,,4.542,13.625
2016-12-04,17.104,25.416,8.312,,4.333,17.208
2016-12-05,20.854,47.0,26.146,,4.292,12.875
2016-12-06,17.584,35.169,17.585,,4.0,14.833
2016-12-07,23.574,47.536,23.962,,4.125,10.333
2016-12-08,25.14,51.566,26.426,,4.417,11.042
2016-12-09,25.458,53.521,28.062,,4.917,19.292
2016-12-10,14.5,28.406,13.906,,3.792,8.542
2016-12-11,11.166,19.125,7.958,,3.391,5.667
2016-12-12,20.854,46.208,25.354,,3.833,8.417
2016-12-13,19.66,37.889,18.229,,3.833,8.25
2016-12-14,10.125,21.5,11.375,,2.75,5.125
2016-12-15,14.658,33.22,18.562,,3.333,6.167
2016-12-16,16.729,38.125,21.396,,3.25,5.792
2016-12-17,21.042,41.771,20.73,,4.25,9.667
2016-12-18,19.271,33.0,13.73,,5.208,18.667
2016-12-19,30.763,67.246,36.483,,6.958,26.417
2016-12-20,29.77,81.021,51.25,,7.217,25.958
2016-12-21,25.434,70.37,44.935,,5.375,19.565
2016-12-22,27.875,57.166,29.292,,4.542,13.583
2016-12-23,10.562,20.5,9.938,,3.833,6.125
2016-12-24,14.44,32.504,18.065,,3.375,4.708
2016-12-25,12.396,22.708,10.312,,3.542,4.875
2016-12-26,25.146,49.104,23.958,,4.333,8.208
2016-12-27,14.52,31.084,16.562,,3.25,4.333
2016-12-28,11.208,25.2,13.992,,2.667,4.957
2016-12-29,19.312,37.334,18.021,,3.783,9.083
2016-12-30,10.562,19.438,8.875,,3.167,6.125
2016-12-31,16.334,25.479,9.146,,3.875,9.625
2017-01-01,7.9,12.66,4.761,,3.375,9.167
2017-01-02,6.458,10.312,3.854,,2.783,7.667
2017-01-03,5.416,9.062,3.646,,3.0,9.375
2017-01-04,15.25,26.729,11.479,,3.25,4.917
2017-01-05,24.584,43.958,19.375,,4.042,9.792
2017-01-06,17.312,33.554,16.242,,3.75,12.875
2017-01-07,14.646,24.292,9.646,,3.167,7.208
2017-01-08,15.896,20.958,5.062,,2.792,5.167
2017-01-09,16.5,31.188,14.688,,4.208,13.167
2017-01-10,20.013,36.827,16.815,,4.0,11.083
2017-01-11,15.105,34.25,19.146,,3.304,7.208
2017-01-12,17.708,33.104,15.396,,2.958,6.792
2017-01-13,18.646,38.375,19.73,,3.542,8.417
2017-01-14,19.166,29.23,10.062,,3.917,9.125
2017-01-15,28.271,51.326,23.055,,4.417,10.5
2017-01-16,32.396,64.896,32.5,,5.708,20.167
2017-01-17,29.435,60.913,31.478,,5.042,18.174
2017-01-18,23.188,44.458,21.271,,4.125,14.083
2017-01-19,23.916,52.789,28.873,,5.292,25.833
2017-01-20,20.604,37.396,16.792,,4.391,15.292
2017-01-21,15.688,25.0,9.312,,4.333,15.0
2017-01-22,28.23,48.25,20.02,,3.958,10.292
2017-01-23,18.146,37.188,19.042,,3.75,16.083
2017-01-24,10.756,21.812,11.055,,2.417,5.565
2017-01-25,13.542,29.146,15.604,,2.625,3.625
2017-01-26,11.625,25.208,13.584,,2.583,4.458
2017-01-27,14.042,28.021,13.979,,3.042,6.958
2017-01-28,20.511,28.022,7.511,,4.0,14.5
2017-01-29,19.521,45.396,25.875,,4.391,18.417
2017-01-30,17.354,32.75,15.396,,3.333,9.542
2017-01-31,32.044,65.174,33.13,,4.792,14.208
2017-02-01,31.896,62.416,30.52,,5.042,17.458
2017-02-02,30.8,62.839,32.039,,5.25,18.125
2017-02-03,17.729,36.25,18.521,,4.292,14.167
2017-02-04,10.25,15.146,4.896,,2.958,9.417
2017-02-05,11.312,20.312,9.0,,3.042,8.125
2017-02-06,13.386,25.13,11.744,,2.792,7.833
2017-02-07,17.958,29.562,11.604,,3.391,9.667
2017-02-08,24.812,50.625,25.812,,3.958,10.75
2017-02-09,32.104,56.042,23.938,,4.708,20.0
2017-02-10,29.792,40.354,10.562,,5.208,26.167
2017-02-11,12.506,17.876,5.37,,3.583,12.25
2017-02-12,9.792,15.104,5.312,,3.208,12.25
2017-02-13,16.25,29.938,13.688,,3.25,10.542
2017-02-14,30.666,53.583,22.916,,3.875,12.333
2017-02-15,27.978,59.544,31.565,,4.625,19.0
2017-02-16,32.854,54.375,21.52,,4.391,16.958
2017-02-17,16.292,30.812,14.52,,4.0,14.875
2017-02-18,7.458,12.875,5.416,,2.542,6.417
2017-02-19,25.188,41.688,16.5,,3.792,11.5
2017-02-20,20.79,40.968,20.178,,3.708,18.333
2017-02-21,19.604,35.042,15.438,,3.708,13.652
2017-02-22,22.042,39.875,17.834,,3.542,9.5
2017-02-23,20.792,38.021,17.23,,3.5,15.0
2017-02-24,22.017,34.236,12.22,,4.708,27.875
2017-02-25,10.521,14.208,3.688,,3.783,21.208
2017-02-26,17.167,30.479,13.312,,3.958,22.833
2017-02-27,26.916,40.75,13.834,,3.792,15.625
2017-02-28,25.87,40.5,14.63,,3.958,26.125
2017-03-01,11.702,16.636,4.935,,3.125,12.75
2017-03-02,13.77,24.125,10.354,,2.833,15.75
2017-03-03,22.77,31.208,8.438,,3.708,16.542
2017-03-04,18.084,24.396,6.312,,3.792,15.042
2017-03-05,16.666,26.312,9.646,,3.042,6.875
2017-03-06,7.542,14.583,7.042,,2.348,7.583
2017-03-07,15.458,25.146,9.688,,2.792,12.5
2017-03-08,19.854,30.292,10.438,,2.708,3.5
2017-03-09,9.25,17.0,7.75,,2.5,5.167
2017-03-10,7.982,15.256,7.274,,2.625,9.208
2017-03-11,10.208,13.646,3.438,,3.25,14.667
2017-03-12,21.938,36.958,15.021,,4.208,19.833
2017-03-13,27.396,40.562,13.166,,4.375,20.208
2017-03-14,31.313,46.834,15.521,,4.125,19.0
2017-03-15,22.522,35.326,12.804,,3.435,17.875
2017-03-16,11.958,18.0,6.042,,2.667,4.917
2017-03-17,12.23,20.604,8.375,,2.875,6.5
2017-03-18,13.521,16.562,3.042,,3.333,7.292
2017-03-19,26.908,47.492,20.584,,4.292,11.083
2017-03-20,9.812,17.333,7.521,,2.583,4.833
2017-03-21,11.25,16.166,4.916,,2.458,1.875
2017-03-22,10.0,20.916,10.917,,2.917,2.391
2017-03-23,13.394,25.615,12.222,,2.75,6.292
2017-03-24,18.604,29.312,10.708,,3.304,8.417
2017-03-25,19.792,24.708,4.916,,4.917,31.13
2017-03-26,27.75,36.27,8.521,,5.292,37.417
2017-03-27,30.27,39.834,9.562,,4.708,28.583
2017-03-28,28.33,38.159,9.829,,4.542,29.739
2017-03-29,26.562,37.75,11.188,,4.208,28.5
2017-03-30,9.542,16.708,7.166,,2.542,12.708
2017-03-31,14.188,19.062,4.875,,2.792,11.75
2017-04-01,14.125,26.438,12.312,,2.708,7.958
2017-04-02,9.271,13.738,4.467,,2.75,10.125
2017-04-03,22.083,32.917,10.833,,3.625,17.042
2017-04-04,24.084,37.458,13.375,,3.792,19.667
2017-04-05,28.48,40.021,11.542,,3.792,20.375
2017-04-06,30.807,46.972,16.165,,4.0,14.625
2017-04-07,30.854,52.479,21.625,,4.217,9.333
2017-04-08,17.396,28.834,11.438,,3.667,5.708
2017-04-09,9.146,13.208,4.062,,3.458,8.652
2017-04-10,15.375,25.875,10.5,,3.0,11.304
2017-04-11,19.441,30.826,11.385,,3.125,4.708
2017-04-12,13.913,26.326,12.413,,3.333,9.739
2017-04-13,24.521,38.354,13.833,,3.917,15.625
2017-04-14,28.396,38.854,10.458,,4.208,20.25
2017-04-15,18.976,26.362,7.386,,4.125,16.042
2017-04-16,14.292,20.146,5.854,,3.826,13.875
2017-04-17,24.666,40.5,15.833,,4.042,12.708
2017-04-18,16.77,27.292,10.521,,2.708,7.75
2017-04-19,15.48,28.604,13.125,,3.042,14.25
2017-04-20,24.39,36.582,12.192,,3.458,15.375
2017-04-21,27.688,41.542,13.855,,4.292,19.167
2017-04-22,12.229,19.916,7.688,,2.833,13.0
2017-04-23,9.0,12.292,3.292,,2.5,7.75
2017-04-24,13.212,19.132,5.92,,2.458,10.042
2017-04-25,17.146,26.417,9.271,,2.304,9.833
2017-04-26,21.87,36.804,14.935,,3.0,8.0
2017-04-27,14.166,23.646,9.479,,2.083,8.458
2017-04-28,21.292,31.292,10.0,,2.958,12.542
2017-04-29,17.414,22.986,5.572,,3.417,14.875
2017-04-30,11.938,14.666,2.729,,3.083,15.833
2017-05-01,19.208,28.312,9.104,,3.417,18.583
2017-05-02,14.688,23.916,9.229,,2.375,7.542
2017-05-03,8.615,12.102,3.486,,2.167,9.417
2017-05-04,6.166,8.396,2.229,,1.957,7.208
2017-05-05,8.0,10.834,2.833,,2.042,7.292
2017-05-06,11.854,16.542,4.688,,2.792,14.0
2017-05-07,10.958,14.062,3.104,,2.5,18.875
2017-05-08,21.152,30.114,8.962,,3.708,27.167
2017-05-09,23.917,33.125,9.208,,2.833,16.125
2017-05-10,19.37,28.674,9.304,,3.083,9.5
2017-05-11,19.354,27.938,8.584,,3.5,16.208
2017-05-12,27.685,37.216,9.532,,4.208,27.5
2017-05-13,16.562,22.334,5.771,,3.435,10.583
2017-05-14,14.812,19.771,4.958,,3.708,19.375
2017-05-15,19.521,30.792,11.271,,2.917,15.042
2017-05-16,15.396,28.292,12.895,,2.708,10.125
2017-05-17,13.742,25.11,11.368,,2.208,5.25
2017-05-18,13.856,25.741,11.885,,2.522,6.783
2017-05-19,21.542,30.5,8.958,,3.0,12.583
2017-05-20,24.542,30.208,5.667,,4.167,24.0
2017-05-21,15.193,17.522,2.329,,3.542,23.391
2017-05-22,20.0,27.666,7.666,,2.87,14.875
2017-05-23,18.646,29.25,10.605,,2.833,14.292
2017-05-24,22.652,35.13,12.478,,3.565,14.217
2017-05-25,17.396,30.542,13.146,,2.917,7.292
2017-05-26,13.752,25.024,11.272,,2.917,10.292
2017-05-27,9.188,16.125,6.938,,2.333,5.625
2017-05-28,8.584,12.395,3.812,,2.458,6.333
2017-05-29,18.125,24.188,6.062,,2.958,13.333
2017-05-30,26.62,33.186,6.565,,4.333,32.25
2017-05-31,18.062,25.271,7.208,,3.522,28.783
2017-06-01,18.042,28.333,10.292,,3.542,24.625
2017-06-02,14.792,24.396,9.604,,2.917,7.5
2017-06-03,9.021,16.666,7.646,,2.458,5.75
2017-06-04,6.461,9.686,3.225,,2.167,4.708
2017-06-05,10.396,18.083,7.688,,2.25,5.833
2017-06-06,18.292,28.125,9.833,,3.0,9.292
2017-06-07,21.934,36.304,14.37,,3.25,8.417
2017-06-08,18.218,29.81,11.592,,3.25,7.625
2017-06-09,22.5,33.688,11.188,,3.696,12.333
2017-06-10,17.896,22.875,4.98,,3.917,21.25
2017-06-11,5.416,7.708,2.292,,2.5,10.292
2017-06-12,9.271,17.375,8.104,,2.333,6.25
2017-06-13,11.168,20.288,9.12,,2.167,7.708
2017-06-14,15.208,22.979,7.771,,2.625,9.208
2017-06-15,19.562,24.812,5.25,,3.333,16.125
2017-06-16,13.604,20.271,6.666,,2.792,13.167
2017-06-17,11.85,17.104,5.252,,2.5,9.25
2017-06-18,9.104,10.979,1.875,,2.826,14.417
2017-06-19,18.875,24.875,6.0,,3.792,19.0
2017-06-20,20.104,25.708,5.604,,3.458,18.167
2017-06-21,16.066,23.174,7.108,,2.75,4.455
2017-06-22,19.19,28.176,8.986,,3.375,11.167
2017-06-23,18.604,24.938,6.334,,3.667,19.833
2017-06-24,14.125,17.896,3.771,,3.25,19.667
2017-06-25,8.896,12.25,3.354,,3.0,6.917
2017-06-26,12.852,23.004,10.153,,3.0,10.25
2017-06-27,18.896,28.062,9.166,,3.217,12.417
2017-06-28,20.976,32.487,11.511,,3.75,11.958
2017-06-29,23.812,33.375,9.562,,4.25,11.292
2017-06-30,18.812,35.208,16.396,,3.458,5.667
2017-07-01,8.36,15.332,6.972,,2.208,6.042
2017-07-02,8.062,12.0,3.938,,2.708,9.208
2017-07-03,12.042,23.458,11.417,,3.125,18.625
2017-07-04,12.938,27.75,14.812,,2.875,11.708
2017-07-05,21.32,38.234,16.914,,4.083,8.833
2017-07-06,18.104,30.562,12.458,,4.261,16.333
2017-07-07,18.625,27.479,8.854,,4.375,18.625
2017-07-08,14.396,21.229,6.833,,4.208,15.375
2017-07-09,10.812,15.562,4.75,,3.708,11.333
2017-07-10,13.791,23.17,9.38,,3.083,10.208
2017-07-11,13.146,21.646,8.5,,2.667,12.708
2017-07-12,14.0,25.48,11.479,,2.792,15.083
2017-07-13,15.584,25.604,10.021,,3.167,18.708
2017-07-14,12.274,20.725,8.451,,2.417,13.167
2017-07-15,12.416,19.625,7.208,,3.13,15.75
2017-07-16,8.5,11.5,3.0,,3.042,25.833
2017-07-17,12.666,19.52,6.854,,3.75,16.083
2017-07-18,16.812,27.604,10.792,,3.375,9.125
2017-07-19,19.228,29.557,10.33,,3.583,14.208
2017-07-20,11.261,16.218,4.956,,2.217,13.417
2017-07-21,10.646,20.271,9.625,,2.25,8.625
2017-07-22,10.958,17.875,6.916,,2.5,9.917
2017-07-23,8.733,12.61,3.877,,2.958,10.25
2017-07-24,14.396,26.042,11.645,,3.174,11.125
2017-07-25,15.792,29.521,13.729,,3.875,12.083
2017-07-26,9.896,18.438,8.542,,2.875,6.87
2017-07-27,13.084,20.917,7.834,,3.083,7.75
2017-07-28,15.813,26.612,10.799,,3.75,12.375
2017-07-29,8.958,15.875,6.917,,3.625,16.833
2017-07-30,7.625,10.708,3.083,,3.458,15.292
2017-07-31,12.667,22.208,9.542,,3.5,16.75
2017-08-01,9.68,20.824,11.144,,3.292,13.792
2017-08-02,9.109,15.718,6.608,,2.696,8.25
2017-08-03,9.166,15.27,6.104,,2.375,5.875
2017-08-04,10.088,17.121,7.034,,2.417,5.625
2017-08-05,9.646,16.562,6.916,,2.958,5.875
2017-08-06,7.364,11.288,3.924,,2.833,10.542
2017-08-07,11.5,20.167,8.666,,2.667,4.5
2017-08-08,12.834,25.042,12.208,,3.167,6.25
2017-08-09,17.34,29.59,12.25,,4.083,17.292
2017-08-10,16.982,24.88,7.898,,4.625,17.958
2017-08-11,12.25,18.042,5.792,,4.478,14.708
2017-08-12,6.271,12.188,5.917,,2.542,5.583
2017-08-13,5.042,8.896,3.854,,2.25,5.083
2017-08-14,6.542,11.542,5.0,,2.583,5.417
2017-08-15,8.532,12.936,4.403,,3.042,6.375
2017-08-16,9.004,15.377,6.372,,3.391,6.208
2017-08-17,12.892,20.437,7.546,,3.5,10.167
2017-08-18,16.154,25.636,9.483,,3.417,9.625
2017-08-19,7.324,14.236,6.912,,3.083,6.875
2017-08-20,7.021,9.708,2.688,,2.826,9.208
2017-08-21,12.479,20.354,7.875,,3.458,19.042
2017-08-22,13.292,24.0,10.708,,3.042,12.75
2017-08-23,19.77,34.27,14.5,,3.833,11.292
2017-08-24,18.408,29.971,11.562,,3.542,16.957
2017-08-25,17.625,27.979,10.355,,3.292,17.958
2017-08-26,12.146,18.583,6.438,,3.333,10.875
2017-08-27,7.208,9.583,2.375,,3.083,11.375
2017-08-28,13.877,20.688,6.812,,3.583,15.292
2017-08-29,18.416,26.604,8.188,,3.957,25.5
2017-08-30,10.17,19.206,9.036,,3.5,6.609
2017-08-31,8.917,16.271,7.354,,2.583,6.667
2017-09-01,9.584,17.938,8.354,,2.667,6.833
2017-09-02,9.894,18.047,8.153,,3.208,8.5
2017-09-03,7.25,10.98,3.729,,2.958,8.333
2017-09-04,14.958,24.392,9.434,,3.167,7.875
2017-09-05,18.062,27.625,9.562,,3.792,12.875
2017-09-06,20.178,32.125,11.948,,4.375,12.875
2017-09-07,21.292,41.146,19.854,,4.667,15.625
2017-09-08,9.812,18.104,8.292,,2.167,7.167
2017-09-09,12.354,18.562,6.208,,2.25,10.458
2017-09-10,7.104,9.354,2.25,,2.042,9.375
2017-09-11,15.475,24.721,9.246,,2.417,9.75
2017-09-12,21.542,38.084,16.542,,3.042,5.542
2017-09-13,13.938,28.25,14.312,,2.542,6.833
2017-09-14,12.261,23.5,11.239,,2.083,8.375
2017-09-15,13.392,27.579,14.188,,2.0,5.667
2017-09-16,15.208,22.312,7.104,,3.0,5.542
2017-09-17,5.52,7.688,2.166,,2.042,2.625
2017-09-18,7.542,13.125,5.584,,2.5,5.292
2017-09-19,17.0,26.688,9.688,,3.625,13.292
2017-09-20,19.818,29.196,9.378,,4.583,22.208
2017-09-21,15.334,26.583,11.25,,3.167,9.095
2017-09-22,19.292,29.562,10.271,,3.625,9.667
2017-09-23,12.042,19.125,7.084,,3.833,10.333
2017-09-24,9.956,13.324,3.368,,3.417,10.167
2017-09-25,16.604,24.312,7.708,,3.739,12.958
2017-09-26,18.729,27.396,8.666,,3.75,14.208
2017-09-27,16.022,25.282,9.261,,3.083,10.0
2017-09-28,10.958,22.938,11.98,,2.667,3.0
2017-09-29,16.995,32.646,15.652,,3.417,8.708
2017-09-30,11.77,20.73,8.958,,3.417,10.208
2017-10-01,11.062,14.25,3.188,,3.583,10.583
2017-10-02,19.0,32.25,13.25,,3.292,7.042
2017-10-03,15.728,32.261,16.532,,3.292,4.75
2017-10-04,13.75,27.166,13.416,,2.826,4.542
2017-10-05,17.25,30.146,12.896,,3.125,7.609
2017-10-06,19.042,28.896,9.854,,2.833,5.958
2017-10-07,12.479,21.771,9.292,,3.208,2.833
2017-10-08,8.886,14.754,5.867,,3.5,5.208
2017-10-09,13.416,19.083,5.666,,3.792,11.125
2017-10-10,20.271,30.438,10.166,,4.625,18.625
2017-10-11,21.875,31.416,9.542,,4.583,29.292
2017-10-12,14.5,26.18,11.68,,3.708,11.083
2017-10-13,15.166,30.875,15.708,,3.391,2.75
2017-10-14,16.896,31.854,14.958,,3.708,5.625
2017-10-15,10.625,17.062,6.438,,3.208,4.583
2017-10-16,16.542,29.229,12.688,,3.042,2.292
2017-10-17,22.324,41.116,18.792,,3.917,5.458
2017-10-18,16.958,32.0,15.042,,3.667,10.417
2017-10-19,15.334,24.208,8.875,,2.75,4.375
2017-10-20,15.625,29.021,13.395,,3.5,2.417
2017-10-21,15.1,24.648,9.548,,3.083,2.792
2017-10-22,8.062,12.958,4.896,,2.043,0.708
2017-10-23,7.75,16.062,8.312,,2.708,6.0
2017-10-24,18.562,33.354,14.792,,3.375,9.292
2017-10-25,15.875,29.542,13.666,,3.542,6.333
2017-10-26,21.388,41.338,19.95,,4.458,12.261
2017-10-27,17.458,28.958,11.5,,3.875,14.042
2017-10-28,14.355,20.042,5.688,,3.167,9.833
2017-10-29,9.167,12.75,3.584,,2.583,2.042
2017-10-30,10.774,21.105,10.332,,3.125,15.333
2017-10-31,18.834,38.562,19.729,,3.391,18.455
2017-11-01,24.834,38.438,13.604,,3.667,17.111
2017-11-02,25.584,39.604,14.02,,4.708,17.875
2017-11-03,22.188,29.812,7.625,,4.75,20.125
2017-11-04,14.014,25.486,11.473,,4.458,15.25
2017-11-05,11.75,17.562,5.812,,3.583,21.042
2017-11-06,22.938,36.562,13.625,,3.917,17.208
2017-11-07,28.292,48.188,19.896,,4.667,18.208
2017-11-08,35.946,78.233,42.288,,6.208,24.217
2017-11-09,16.938,35.979,19.042,,4.0,16.0
2017-11-10,25.416,43.25,17.833,,4.333,12.208
2017-11-11,12.645,22.354,9.708,,3.5,10.375
2017-11-12,9.98,15.479,5.5,,3.042,6.25
2017-11-13,21.731,40.678,18.948,,4.417,9.5
2017-11-14,28.625,60.188,31.562,,5.125,12.167
2017-11-15,20.021,41.646,21.625,,4.167,14.583
2017-11-16,20.438,39.666,19.23,,3.625,9.083
2017-11-17,23.788,41.288,17.5,,4.25,12.542
2017-11-18,16.834,29.084,12.25,,3.565,8.25
2017-11-19,6.77,12.0,5.229,,2.542,3.667
2017-11-20,20.146,39.146,19.0,,3.125,6.125
2017-11-21,20.583,44.479,23.896,,3.458,6.208
2017-11-22,23.152,43.034,19.882,,3.833,8.667
2017-11-23,15.958,29.25,13.292,,3.292,10.25
2017-11-24,17.666,36.854,19.188,,3.208,7.125
2017-11-25,22.334,40.792,18.458,,3.833,9.375
2017-11-26,21.653,31.191,9.538,,4.875,15.208
2017-11-27,22.479,49.416,26.938,,4.565,14.292
2017-11-28,27.347,49.507,22.16,,4.708,16.458
2017-11-29,36.047,89.71,53.663,,6.667,30.292
2017-11-30,22.584,45.874,23.29,,4.435,14.087
2017-12-01,16.928,33.53,16.602,,2.792,4.292
2017-12-02,18.228,36.687,18.458,,3.583,6.333
2017-12-03,17.604,25.458,7.854,,4.125,10.417
2017-12-04,28.271,59.667,31.396,,5.167,17.792
2017-12-05,16.868,37.328,20.46,,3.208,8.458
2017-12-06,20.712,43.659,22.948,,3.217,6.125
2017-12-07,29.521,56.625,27.104,,4.833,13.292
2017-12-08,22.77,53.208,30.438,,4.25,13.417
2017-12-09,23.084,49.229,26.146,,4.25,7.542
2017-12-10,18.079,28.502,10.423,,4.125,10.75
2017-12-11,14.916,30.646,15.729,,3.417,10.292
2017-12-12,10.729,23.132,12.403,,2.458,4.292
2017-12-13,12.688,24.792,12.104,,2.625,4.458
2017-12-14,18.443,39.39,20.946,,2.917,4.609
2017-12-15,22.77,47.083,24.312,,3.739,8.125
2017-12-16,22.75,47.0,24.25,,5.0,16.958
2017-12-17,8.979,14.292,5.312,,2.958,6.125
2017-12-18,23.083,45.146,22.062,,3.333,9.625
2017-12-19,23.46,50.671,27.211,,4.083,12.583
2017-12-20,29.729,60.604,30.875,,4.667,14.708
2017-12-21,27.336,62.282,34.946,,5.042,14.417
2017-12-22,33.168,67.633,34.464,,5.667,21.958
2017-12-23,31.345,56.158,24.812,,6.458,27.958
2017-12-24,19.062,28.521,9.458,,4.826,25.042
2017-12-25,16.667,32.98,16.312,,4.083,7.708
2017-12-26,18.166,34.812,16.646,,3.417,9.292
2017-12-27,15.382,35.242,19.86,,3.083,5.87
2017-12-28,13.682,31.172,17.491,,2.875,4.75
2017-12-29,19.792,37.188,17.396,,3.583,9.417
2017-12-30,10.5,18.229,7.73,,3.25,7.833
2017-12-31,14.042,19.333,5.292,,3.708,11.75
2018-01-01,10.672,14.744,4.072,,2.708,9.5
2018-01-02,7.542,10.917,3.375,,2.417,5.375
2018-01-03,8.98,14.229,5.25,,2.375,4.917
2018-01-04,19.979,29.042,9.062,,3.083,7.75
2018-01-05,20.572,32.924,12.352,,4.333,16.417
2018-01-06,7.562,12.354,4.792,,2.522,6.917
2018-01-07,24.896,45.188,20.292,,3.292,10.875
2018-01-08,29.021,59.729,30.708,,4.833,20.042
2018-01-09,12.208,25.625,13.416,,2.5,6.125
2018-01-10,32.711,61.476,28.764,,4.083,13.792
2018-01-11,23.334,45.917,22.584,,3.708,12.5
2018-01-12,27.208,50.52,23.312,,3.917,13.958
