date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,PM25_mean,THC_mean
2011-10-29,12.292,16.896,4.604,0.0,19.062,196.5,3.458,13.375,17.042,209.875
2011-10-30,11.25,14.938,3.688,0.0,24.98,198.917,3.833,12.958,21.0,211.875
2011-10-31,13.479,19.292,5.812,0.0,15.042,192.0,3.583,13.125,12.042,205.125
2011-11-01,13.24,17.956,4.718,0.0,18.854,192.304,3.609,11.739,14.542,204.043
2011-11-02,14.938,21.584,6.646,0.0,18.418,193.417,3.625,11.917,14.958,205.333
2011-11-03,12.416,16.458,4.042,0.0,18.188,189.25,3.417,11.458,14.167,200.708
2011-11-04,15.875,22.166,6.292,0.0,25.646,196.833,3.917,15.25,19.875,212.083
2011-11-05,15.438,23.166,7.729,0.0,23.958,196.083,4.208,13.0,22.125,209.083
2011-11-06,11.188,15.188,4.0,0.0,20.104,192.75,3.542,8.125,13.875,200.875
2011-11-07,10.708,16.938,6.23,0.0,12.104,187.417,3.083,6.083,7.458,193.5
2011-11-08,10.637,15.272,4.636,0.0,10.604,188.136,2.591,8.455,7.208,196.591
2011-11-09,12.666,19.75,7.083,0.0,9.521,190.583,2.792,11.0,8.583,201.583
2011-11-10,13.312,20.271,6.958,0.0,11.292,195.667,2.958,11.833,9.583,207.5
2011-11-11,21.708,54.916,33.208,0.0,16.479,201.5,5.542,25.458,14.0,226.958
2011-11-12,14.375,25.792,11.417,0.0,12.125,200.125,4.0,16.833,8.125,216.958
2011-11-13,8.0,10.104,2.104,0.0,14.625,189.917,2.833,9.375,11.208,199.292
2011-11-14,13.812,17.792,3.979,0.0,28.646,192.0,3.708,11.75,23.417,203.75
2011-11-15,10.196,15.522,5.326,0.0,12.109,188.957,2.957,9.261,8.708,198.217
2011-11-16,11.167,17.146,5.979,0.0,8.854,188.542,2.458,10.917,8.625,199.458
2011-11-17,13.688,22.062,8.375,0.0,11.354,191.708,3.667,13.25,11.917,204.958
2011-11-18,20.48,36.188,15.708,0.0,16.125,196.25,4.5,21.333,16.5,217.583
2011-11-19,15.562,24.292,8.73,0.0,13.625,190.917,3.708,16.708,10.708,207.625
2011-11-20,4.854,6.48,1.625,0.0,10.042,186.417,2.917,8.333,4.917,194.75
2011-11-21,11.812,17.042,5.229,0.0,9.917,189.167,2.833,10.125,2.417,199.292
2011-11-22,12.023,17.022,5.0,0.0,10.833,188.261,3.0,10.304,5.083,198.565
2011-11-23,14.896,22.416,7.521,0.0,17.792,192.833,3.917,14.125,11.333,206.958
2011-11-24,10.396,16.375,5.979,0.0,13.417,187.458,3.083,7.042,7.0,194.5
2011-11-25,8.458,14.084,5.625,0.0,13.917,188.25,2.667,6.042,7.292,194.292
2011-11-26,13.25,21.875,8.625,0.0,17.917,191.125,3.667,10.875,10.75,202.0
2011-11-27,8.584,11.645,3.062,0.0,15.375,190.0,3.0,8.333,10.958,198.333
2011-11-28,19.146,41.542,22.396,0.0,27.667,192.667,5.75,20.25,20.875,212.917
2011-11-29,21.913,41.848,19.934,0.0,38.702,197.304,5.826,20.304,31.217,217.609
2011-11-30,9.417,11.188,1.771,0.0,13.229,189.167,2.417,8.625,9.875,197.792
2011-12-01,10.292,13.708,3.416,0.0,6.834,189.875,2.625,6.792,4.583,196.667
2011-12-02,13.396,23.021,9.625,0.0,9.042,192.542,3.25,10.208,8.333,202.75
2011-12-03,17.396,33.688,16.292,0.0,12.667,194.583,4.083,21.542,8.167,216.125
2011-12-04,3.416,4.646,1.229,0.0,9.542,186.75,2.333,5.042,5.625,191.792
2011-12-05,10.125,15.988,5.862,0.0,13.047,191.0,3.167,8.667,11.458,199.667
2011-12-06,17.286,24.8,7.514,0.0,12.958,191.682,3.318,12.227,13.208,203.909
2011-12-07,22.562,39.25,16.688,0.0,15.375,193.25,4.417,15.458,12.042,208.708
2011-12-08,11.666,14.375,2.708,0.0,13.584,189.292,2.958,8.708,11.042,198.0
2011-12-09,12.334,18.834,6.5,0.0,7.208,188.75,2.958,9.708,5.083,198.458
2011-12-10,12.812,17.062,4.25,0.0,7.354,189.917,2.875,8.542,5.25,198.458
2011-12-11,6.771,8.312,1.542,0.0,6.854,186.5,2.417,6.333,3.458,192.833
2011-12-12,15.542,22.875,7.333,0.0,7.896,187.792,3.417,11.167,6.083,198.958
2011-12-13,13.739,23.413,9.674,0.0,9.855,191.522,3.913,15.13,9.292,206.652
2011-12-14,15.48,25.729,10.25,0.0,11.312,191.542,3.625,17.167,10.792,208.708
2011-12-15,12.354,16.938,4.583,0.0,12.812,187.458,3.0,11.417,12.333,198.875
2011-12-16,13.0,20.416,7.417,0.0,7.625,191.375,3.167,12.417,5.5,203.792
2011-12-17,8.542,13.062,4.521,0.0,7.208,188.292,2.583,9.542,3.167,197.833
2011-12-18,14.688,18.979,4.292,0.0,6.438,190.708,3.625,12.917,3.917,203.625
2011-12-19,21.702,32.028,10.326,0.0,9.203,199.0,4.059,14.444,8.042,213.444
2011-12-20,20.639,29.78,9.142,0.0,10.596,191.3,3.609,15.8,9.458,207.1
2011-12-21,27.333,46.666,19.334,0.0,16.062,198.333,4.583,16.708,15.042,215.042
2011-12-22,17.479,27.834,10.354,0.0,12.188,192.083,4.167,13.0,12.833,205.083
2011-12-23,4.208,6.708,2.5,0.0,7.208,190.667,2.292,5.875,5.083,196.542
2011-12-24,8.25,10.958,2.708,0.0,10.146,192.792,2.75,7.292,5.417,200.083
2011-12-25,5.208,7.375,2.166,0.0,7.542,191.833,2.417,5.25,5.708,197.083
2011-12-26,5.458,10.0,4.542,0.0,8.312,190.875,2.375,4.833,4.042,195.708
2011-12-27,10.913,19.63,8.718,0.0,8.375,190.522,3.0,8.217,5.545,198.739
2011-12-28,15.979,22.334,6.354,0.0,11.438,190.833,3.542,11.917,7.917,202.75
2011-12-29,14.188,18.458,4.271,0.0,12.375,191.333,3.375,9.792,9.875,201.125
2011-12-30,6.25,8.688,2.438,0.0,11.979,190.0,2.75,6.0,10.375,196.0
2011-12-31,6.23,7.584,1.354,0.0,9.042,189.708,2.75,6.542,7.417,196.25
2012-01-01,6.261,7.978,1.718,0.0,6.084,191.783,2.565,5.609,2.625,197.391
2012-01-02,3.542,4.958,1.416,0.0,14.396,189.375,2.75,6.042,10.417,195.417
2012-01-03,1.458,2.5,1.042,0.0,7.021,190.0,2.083,4.417,5.042,194.417
2012-01-04,3.52,5.958,2.438,0.0,6.104,189.667,2.417,5.417,3.833,195.083
2012-01-05,8.479,11.875,3.396,0.0,8.334,192.0,3.042,8.458,6.042,200.458
2012-01-06,5.792,7.458,1.666,0.0,8.98,190.125,2.833,6.833,7.125,196.958
2012-01-07,17.708,25.229,7.521,0.0,13.75,192.417,3.667,10.958,12.458,203.375
2012-01-08,24.956,36.087,11.13,0.0,19.172,197.391,4.217,14.522,13.833,211.913
2012-01-09,11.375,14.23,2.854,0.0,10.875,191.696,3.333,9.739,8.083,201.435
2012-01-10,7.688,10.479,2.792,0.0,10.042,193.292,3.083,5.958,6.875,199.25
2012-01-11,11.334,17.188,5.854,0.0,13.25,193.182,3.375,5.364,9.917,198.545
2012-01-12,8.979,11.854,2.875,0.0,12.27,190.917,3.292,4.25,10.458,195.167
2012-01-13,8.166,9.458,1.292,0.167,26.292,193.167,4.583,4.583,24.0,197.75
2012-01-14,16.271,20.521,4.25,0.0,24.5,204.833,5.625,7.875,21.583,212.708
2012-01-15,8.261,13.935,5.674,0.174,15.938,190.043,3.348,3.87,11.25,193.913
2012-01-16,11.196,14.414,3.218,0.0,10.044,189.391,3.261,7.826,7.833,197.217
2012-01-17,11.23,14.875,3.646,0.0,11.834,191.875,3.417,7.5,8.75,199.375
2012-01-18,3.958,7.312,3.354,0.0,9.5,188.875,2.583,4.375,5.625,193.25
2012-01-19,7.916,9.812,1.896,0.0,10.416,190.875,3.0,6.208,7.333,197.083
2012-01-20,6.188,7.667,1.479,0.0,10.688,191.25,2.958,5.875,8.25,197.125
2012-01-21,21.708,33.458,11.75,0.0,17.583,195.792,4.833,13.667,15.042,209.458
2012-01-22,24.658,37.445,12.786,0.0,18.312,198.174,4.565,15.13,12.75,213.304
2012-01-23,20.771,32.188,11.416,0.0,16.084,194.417,4.0,15.5,9.542,209.917
2012-01-24,14.416,20.354,5.938,0.0,15.895,191.167,3.417,12.0,11.208,203.167
2012-01-25,4.521,7.312,2.792,0.0,10.396,186.917,2.625,6.167,7.583,193.083
2012-01-26,2.104,3.854,1.75,0.0,9.667,187.875,2.5,4.667,5.958,192.542
2012-01-27,4.812,6.333,1.521,0.0,7.98,191.167,2.667,5.917,4.833,197.083
2012-01-28,10.916,16.271,5.354,0.0,10.458,191.542,3.292,8.875,6.417,200.417
2012-01-29,14.614,19.772,5.159,0.0,12.708,191.227,3.409,9.318,10.391,200.545
2012-01-30,15.688,21.417,5.73,0.0,25.375,193.042,4.458,10.292,23.458,203.333
2012-01-31,21.646,30.292,8.646,0.0,21.875,195.875,4.917,14.083,20.5,209.958
2012-02-01,30.167,44.25,14.083,0.0,19.979,197.5,5.917,19.042,19.25,216.542
2012-02-02,21.333,26.667,5.333,0.0,20.312,192.917,4.667,15.75,15.875,208.667
2012-02-03,6.208,7.334,1.125,0.0,14.875,192.042,3.083,6.542,11.458,198.583
2012-02-04,16.0,22.625,6.625,0.042,17.062,192.417,3.75,11.458,12.917,203.875
2012-02-05,7.086,12.0,4.913,0.087,14.375,189.478,3.174,6.217,10.792,195.696
2012-02-06,18.104,24.979,6.875,0.0,12.23,194.833,3.833,11.917,7.958,206.75
2012-02-07,9.604,13.834,4.229,0.0,13.75,189.708,3.542,9.125,10.708,198.833
2012-02-08,3.146,6.188,3.042,0.0,10.062,189.083,2.875,4.875,7.875,193.958
2012-02-09,4.625,6.062,1.438,0.0,11.396,191.208,2.833,5.542,9.25,196.75
2012-02-10,7.312,9.646,2.334,0.0,9.896,190.75,3.375,6.5,7.667,197.25
2012-02-11,3.916,5.646,1.729,0.417,22.458,180.708,3.625,5.25,21.208,185.958
2012-02-12,20.068,26.546,6.478,0.0,16.196,183.273,4.0,10.273,14.625,193.545
2012-02-13,14.729,19.625,4.896,0.042,15.396,182.625,3.958,10.792,12.75,193.417
2012-02-14,18.792,26.166,7.375,0.0,13.792,183.458,3.833,11.583,10.0,195.042
2012-02-15,20.354,29.292,8.938,0.0,17.708,185.792,4.333,11.375,16.75,197.167
2012-02-16,3.583,6.146,2.562,0.0,10.417,184.792,2.542,3.375,9.0,188.167
2012-02-17,6.479,7.458,0.979,0.0,9.438,186.333,2.583,4.958,6.625,191.292
2012-02-18,16.75,24.104,7.354,0.0,15.834,186.652,3.833,10.565,14.0,197.217
2012-02-19,6.174,10.326,4.152,0.0,14.438,189.087,2.652,4.783,11.625,193.87
2012-02-20,6.479,11.104,4.625,0.0,10.958,193.292,2.542,5.125,8.25,198.417
2012-02-21,6.938,12.062,5.125,0.0,12.146,193.667,2.667,4.542,8.917,198.208
2012-02-22,7.479,10.562,3.084,0.0,11.458,192.0,3.083,6.708,10.542,198.708
2012-02-23,3.646,5.666,2.021,0.0,14.271,191.5,2.667,3.917,11.583,195.417
2012-02-24,1.792,2.729,0.938,0.0,10.666,192.208,2.042,3.25,7.958,195.458
2012-02-25,6.021,10.416,4.396,0.0,8.958,192.958,2.583,4.417,6.292,197.375
2012-02-26,14.591,17.977,3.386,0.0,12.392,192.091,3.227,8.682,7.625,200.773
2012-02-27,27.23,36.77,9.542,0.0,25.417,195.167,4.542,15.208,18.375,210.375
2012-02-28,24.416,31.688,7.27,0.0,31.688,194.708,4.958,14.083,28.292,208.792
2012-02-29,,,,,,,,,,
2012-03-01,29.125,43.0,13.875,0.0,27.771,196.958,5.083,16.167,22.75,213.125
2012-03-02,3.05,4.471,1.421,0.0,25.25,190.333,2.833,4.792,23.0,195.125
2012-03-03,3.152,4.522,1.37,0.0,14.666,189.667,2.375,4.375,12.5,194.042
2012-03-04,12.979,18.166,5.188,0.0,13.395,194.292,3.333,8.5,10.833,202.792
2012-03-05,16.717,22.261,5.544,0.0,20.229,192.391,4.13,12.522,16.417,204.913
2012-03-06,15.729,19.77,4.042,0.083,28.06,193.292,4.083,11.875,24.958,205.167
2012-03-07,24.666,29.271,4.604,0.5,42.104,201.208,5.25,15.542,37.792,216.75
2012-03-08,14.606,17.996,3.39,0.25,49.48,193.0,4.292,11.958,41.75,204.958
2012-03-09,7.416,9.084,1.667,0.0,17.196,190.75,2.917,8.25,14.917,199.0
2012-03-10,3.584,4.438,0.854,0.0,17.839,191.833,2.667,7.333,14.417,199.167
2012-03-11,9.23,12.958,3.729,0.0,13.446,193.625,3.208,8.458,9.727,202.083
2012-03-12,21.837,27.506,5.668,0.0,13.534,204.9,4.067,14.2,0.889,219.1
2012-03-13,20.616,29.015,8.4,0.0,18.506,178.083,3.667,16.333,4.391,194.417
2012-03-14,6.875,9.479,2.604,0.0,13.229,178.5,3.042,8.083,10.833,186.583
2012-03-15,12.875,17.312,4.438,0.0,15.875,182.458,3.375,10.083,13.0,192.542
2012-03-16,9.667,11.958,2.292,0.083,24.979,181.375,3.458,8.708,20.583,190.083
2012-03-17,7.212,8.025,0.812,0.125,23.602,180.917,3.708,8.5,24.208,189.417
2012-03-18,19.312,26.208,6.896,0.087,30.854,184.458,4.125,9.583,26.833,194.042
2012-03-19,13.814,19.724,5.909,0.0,22.496,186.0,4.174,8.476,14.167,194.476
2012-03-20,12.875,15.77,2.896,0.0,28.688,195.5,4.375,5.208,21.958,200.708
2012-03-21,7.562,11.416,3.854,0.0,13.688,191.375,2.958,0.917,9.417,192.292
2012-03-22,13.917,18.75,4.834,0.0,15.75,192.042,3.333,3.333,12.5,195.375
2012-03-23,5.271,7.104,1.834,0.0,17.584,192.042,3.0,0.792,14.458,192.833
2012-03-24,6.354,7.542,1.188,0.0,19.771,196.375,3.125,1.208,14.5,197.583
2012-03-25,10.584,15.333,4.75,0.0,20.834,195.458,3.458,2.458,15.75,197.917
2012-03-26,9.889,14.761,4.872,0.0,14.208,192.217,3.435,5.348,13.0,197.565
2012-03-27,27.894,33.386,5.492,0.0,19.798,194.818,4.455,13.545,16.667,208.364
2012-03-28,15.605,20.792,5.188,0.0,14.292,186.5,3.625,10.0,10.792,196.5
2012-03-29,13.729,15.812,2.084,0.0,20.042,186.458,3.25,10.708,15.042,197.167
2012-03-30,6.833,8.416,1.584,0.0,16.208,186.583,2.833,4.75,12.5,191.333
2012-03-31,7.479,8.562,1.083,0.0,15.562,188.542,3.042,6.083,11.583,194.625
2012-04-01,3.146,4.021,0.875,0.0,13.562,,3.0,,9.167,
2012-04-02,9.104,11.104,2.0,0.0,17.542,,3.208,,13.417,
2012-04-03,14.218,21.282,7.066,0.0,22.062,,3.391,,15.333,
2012-04-04,4.842,7.024,2.182,0.0,26.006,,2.826,,21.696,
2012-04-05,10.542,13.625,3.084,0.0,16.875,,3.792,,12.75,
2012-04-06,12.271,15.645,3.375,0.0,16.333,,3.583,,14.083,
2012-04-07,7.52,9.979,2.458,0.0,15.084,,3.083,,13.75,
2012-04-08,5.688,6.583,0.896,0.0,13.375,,3.042,,11.667,
2012-04-09,11.25,13.854,2.604,0.0,33.729,,3.667,,26.208,
2012-04-10,14.864,18.364,3.5,0.0,42.246,,4.182,,34.083,
2012-04-11,22.875,29.208,6.334,0.0,35.729,,4.417,,23.958,
2012-04-12,8.73,11.688,2.958,0.0,24.27,,3.417,,17.167,
2012-04-13,10.729,14.396,3.667,0.0,25.792,,3.292,,17.375,
2012-04-14,14.208,17.854,3.646,0.0,25.562,,4.333,,17.917,
2012-04-15,6.042,7.166,1.125,0.0,17.0,,3.125,,10.333,
2012-04-16,13.23,17.625,4.396,0.0,22.77,,3.792,,16.583,
2012-04-17,9.696,13.37,3.674,0.0,28.604,,3.087,,18.208,
2012-04-18,9.666,13.604,3.938,0.0,27.084,,3.25,,18.333,
2012-04-19,11.292,15.104,3.812,0.0,27.354,,3.25,,18.417,
2012-04-20,13.333,18.396,5.062,0.0,30.916,,3.5,,22.417,
2012-04-21,8.688,10.666,1.979,0.0,25.334,,3.0,,18.792,
2012-04-22,3.416,3.792,0.375,0.0,13.833,,2.292,,6.25,
2012-04-23,10.666,15.25,4.583,0.0,12.98,,2.833,,5.0,
2012-04-24,9.841,14.546,4.704,0.045,39.324,,3.864,,29.957,
2012-04-25,15.438,19.396,3.958,0.0,62.562,,4.583,,49.792,
2012-04-26,10.5,13.708,3.208,0.0,22.042,,3.708,,15.292,
2012-04-27,10.916,14.312,3.396,0.0,19.312,,3.25,,8.136,
2012-04-28,8.271,11.166,2.896,0.0,20.75,,3.375,,12.273,
2012-04-29,5.375,6.396,1.021,0.0,26.812,,3.042,,17.864,
2012-04-30,7.958,9.146,1.188,0.0,33.208,,3.167,,23.75,
2012-05-01,5.152,7.066,1.913,0.0,20.979,,2.348,,11.667,
2012-05-02,6.292,9.125,2.834,0.0,11.916,,2.333,,4.615,
2012-05-03,3.166,4.312,1.146,0.0,14.938,,2.083,,,
2012-05-04,2.125,3.834,1.708,0.0,11.27,,2.042,,,
2012-05-05,1.25,2.542,1.292,0.0,17.104,,2.25,,,
2012-05-06,3.48,4.5,1.021,0.0,26.729,,2.833,,,
2012-05-07,7.742,10.892,3.15,0.0,22.958,,2.958,,18.917,
2012-05-08,11.727,15.023,3.296,0.0,29.326,,3.318,,22.625,
2012-05-09,10.396,13.708,3.312,0.0,34.312,,3.167,,24.917,
2012-05-10,7.666,12.52,4.854,0.0,21.979,,3.0,,16.708,
2012-05-11,5.584,10.458,4.875,0.0,13.416,,2.625,,7.708,
2012-05-12,2.604,4.666,2.062,0.0,10.98,,2.083,,8.958,
2012-05-13,2.292,3.208,0.916,0.0,13.521,,2.042,,8.25,
2012-05-14,9.979,13.812,3.834,0.0,18.416,,2.875,,11.25,
2012-05-15,13.826,19.196,5.37,0.0,26.938,,3.348,,14.458,
2012-05-16,6.334,9.375,3.042,0.0,27.833,,3.333,,19.5,
2012-05-17,9.598,11.94,2.34,0.0,44.854,,4.042,,35.042,
2012-05-18,8.271,11.542,3.27,0.0,27.188,,3.708,,19.792,
2012-05-19,5.271,7.834,2.562,0.0,24.334,,3.208,,18.25,
2012-05-20,3.771,4.73,0.958,0.0,21.5,,3.042,,15.125,
2012-05-21,8.521,10.854,2.334,0.0,27.354,,3.292,,19.833,
2012-05-22,6.272,8.704,2.432,0.0,14.408,,2.364,,8.5,
2012-05-23,6.792,10.395,3.604,0.0,18.042,,2.625,,10.208,
2012-05-24,8.688,12.792,4.104,0.0,21.604,,3.042,,14.667,
2012-05-25,11.458,15.042,3.584,0.0,29.958,,3.417,,22.708,
2012-05-26,5.125,6.938,1.812,0.0,30.312,,3.042,,22.458,
2012-05-27,3.625,4.416,0.792,0.0,30.542,,2.958,,22.958,
2012-05-28,7.333,10.125,2.792,0.0,31.958,,3.417,,23.542,
2012-05-29,6.0,9.956,3.956,0.0,21.896,,2.565,,14.087,
2012-05-30,4.5,6.125,1.625,0.0,19.104,,2.125,,11.25,
2012-05-31,6.146,8.0,1.854,0.0,18.479,,2.542,,11.292,
2012-06-01,6.875,9.52,2.646,0.0,19.625,,2.5,,10.667,
2012-06-02,4.688,5.688,1.0,0.0,19.896,,2.375,,11.667,
2012-06-03,3.48,4.417,0.938,0.0,27.875,,2.75,,14.792,
2012-06-04,5.557,8.802,3.245,0.0,27.898,,3.0,,19.5,
2012-06-05,8.794,10.736,1.943,0.0,34.146,,2.783,,25.261,
2012-06-06,7.896,11.042,3.146,0.0,28.729,,2.333,,19.25,
2012-06-07,7.146,11.062,3.916,0.0,24.333,,2.5,,14.917,
2012-06-08,8.708,11.25,2.542,0.0,30.834,,2.833,,19.208,
2012-06-09,6.5,7.492,0.992,0.0,18.192,,2.25,,8.1,
2012-06-10,2.938,4.146,1.208,0.0,8.521,,2.0,,-0.708,
2012-06-11,6.417,10.188,3.771,0.0,15.562,,2.167,,5.417,
2012-06-12,6.913,8.652,1.739,0.0,13.729,,2.174,,6.917,
2012-06-13,7.896,10.98,3.083,0.0,12.216,,2.25,,4.417,
2012-06-14,9.0,12.708,3.708,0.0,15.75,,2.458,,8.429,
2012-06-15,8.646,11.562,2.916,0.0,19.062,,2.333,,10.208,
2012-06-16,9.0,11.104,2.104,0.0,22.208,,2.542,,12.0,
2012-06-17,4.604,6.188,1.584,0.0,16.792,,2.125,,8.667,
2012-06-18,7.916,12.862,4.946,0.0,19.356,,2.625,,10.542,
2012-06-19,8.868,12.714,3.846,0.0,18.042,,2.591,,9.583,
2012-06-20,6.125,10.104,3.979,0.0,15.375,,2.625,,5.75,
2012-06-21,7.646,12.542,4.896,0.0,15.646,,2.625,,7.083,
2012-06-22,7.708,12.166,4.458,0.0,11.98,,2.375,,4.833,
2012-06-23,4.146,6.125,1.979,0.0,8.354,,2.0,,3.042,
2012-06-24,3.854,5.125,1.271,0.0,9.875,,2.0,,3.667,
2012-06-25,6.166,10.833,4.666,0.0,14.812,,2.458,,7.167,
2012-06-26,8.217,11.826,3.608,0.0,17.542,,2.261,,10.409,
2012-06-27,9.916,12.938,3.021,0.0,24.521,,2.5,,16.125,
2012-06-28,10.464,13.098,2.633,0.0,27.812,,2.625,,18.125,
2012-06-29,9.979,13.75,3.771,0.0,30.229,,2.625,,21.583,
2012-06-30,8.458,10.708,2.25,0.0,30.188,,2.5,,21.792,
2012-07-01,6.334,8.125,1.792,0.0,24.688,,2.5,,14.458,
2012-07-02,7.271,11.604,4.333,0.0,13.312,,2.417,,4.958,
2012-07-03,14.478,20.841,6.364,0.0,23.37,,2.955,,11.667,
2012-07-04,9.688,14.125,4.438,0.0,23.188,,2.833,,13.292,
2012-07-05,7.875,12.062,4.188,0.0,26.396,,2.458,,13.0,
2012-07-06,9.104,13.521,4.416,0.0,26.604,,2.542,,12.792,
2012-07-07,6.458,8.458,2.0,0.0,9.688,,2.458,,2.042,
2012-07-08,4.062,5.666,1.604,0.0,16.958,,2.708,,7.208,
2012-07-09,6.416,9.188,2.771,0.0,21.582,,2.458,,10.958,
2012-07-10,9.739,14.891,5.152,0.0,23.188,,2.826,,12.75,
2012-07-11,11.5,14.5,3.0,0.0,31.646,,3.0,,18.042,
2012-07-12,9.5,17.25,7.75,0.0,17.896,,2.458,,7.125,
2012-07-13,9.646,14.417,4.771,0.0,55.375,,3.5,,29.083,
2012-07-14,8.646,11.979,3.334,0.0,27.375,,2.958,,9.708,
2012-07-15,5.688,7.875,2.188,0.0,41.77,,2.75,,15.042,
2012-07-16,4.688,7.646,2.958,0.0,24.146,,2.125,,12.708,
2012-07-17,7.364,13.864,6.5,0.0,22.566,,2.273,,8.75,
2012-07-18,10.628,17.003,6.375,0.0,26.667,,2.542,,8.458,
2012-07-19,9.134,13.268,4.134,0.0,23.312,,2.375,,9.5,
2012-07-20,9.666,14.542,4.875,0.0,20.979,,2.833,,9.75,
2012-07-21,6.77,10.396,3.625,0.0,20.542,,2.583,,9.042,
2012-07-22,4.083,5.646,1.562,0.0,24.542,,2.75,,10.833,
2012-07-23,8.292,13.833,5.542,0.0,25.916,,2.792,,12.625,
2012-07-24,11.37,17.282,5.913,0.0,32.125,,2.957,,18.375,
2012-07-25,10.21,15.764,5.554,0.0,40.875,,2.708,,21.417,
2012-07-26,8.458,13.438,4.979,0.0,51.896,,2.25,,26.417,
2012-07-27,9.688,14.666,4.979,0.0,46.688,,2.583,,26.625,
2012-07-28,5.292,7.854,2.562,0.0,48.521,,2.0,,25.667,
2012-07-29,4.0,5.562,1.562,0.0,55.229,,1.917,,23.833,
2012-07-30,7.959,11.464,3.506,0.0,63.625,,2.417,,28.375,
2012-07-31,8.5,11.5,3.0,0.0,44.668,171.375,2.227,13.0,18.458,184.375
2012-08-01,9.396,11.062,1.666,0.0,33.604,206.857,2.333,14.286,14.875,221.143
2012-08-02,9.188,11.5,2.312,0.0,49.77,199.083,2.375,16.0,21.875,215.083
2012-08-03,9.104,12.084,2.979,0.0,41.979,198.25,2.542,13.292,19.875,211.542
2012-08-04,7.879,9.85,1.971,0.0,30.396,202.792,2.25,11.625,15.333,214.417
2012-08-05,4.104,5.312,1.208,0.0,38.667,198.792,2.125,9.375,17.833,208.167
2012-08-06,7.188,9.938,2.75,0.0,30.688,195.708,2.167,9.583,13.042,205.292
2012-08-07,6.12,9.22,3.1,0.0,17.562,196.773,2.174,8.182,4.292,204.955
2012-08-08,6.604,11.292,4.688,0.0,14.021,193.958,2.625,8.125,2.833,202.083
2012-08-09,7.062,11.542,4.479,0.0,14.062,204.292,2.375,9.292,4.625,213.583
2012-08-10,9.094,14.068,4.974,0.0,19.75,200.958,2.833,10.625,8.25,211.583
2012-08-11,10.854,14.5,3.646,0.0,37.188,217.792,3.417,12.5,18.292,230.292
2012-08-12,4.5,5.77,1.271,0.0,41.312,202.542,2.917,9.292,21.625,211.833
2012-08-13,4.174,6.196,2.022,0.0,35.509,195.739,2.478,8.957,14.0,204.696
2012-08-14,3.326,4.0,0.674,0.0,11.625,187.217,2.0,8.087,3.5,195.304
2012-08-15,4.23,5.875,1.646,0.0,22.042,197.542,2.417,10.917,6.292,208.458
2012-08-16,4.166,7.75,3.584,0.0,20.271,190.542,1.917,9.792,6.375,200.333
2012-08-17,5.375,10.77,5.396,0.0,28.583,191.333,1.75,8.917,10.5,200.25
2012-08-18,6.034,9.082,3.047,0.0,21.208,186.792,1.917,10.208,8.292,197.0
2012-08-19,3.938,5.208,1.271,0.0,21.604,191.458,2.0,9.833,9.417,201.292
2012-08-20,6.958,10.125,3.166,0.0,24.562,191.609,2.083,9.957,9.708,201.565
2012-08-21,10.318,14.042,3.724,0.0,31.037,196.55,2.9,12.25,15.095,208.8
2012-08-22,8.093,11.206,3.112,0.0,26.375,189.208,2.292,10.833,12.833,200.042
2012-08-23,7.521,11.0,3.479,0.0,24.542,187.875,2.167,9.708,8.0,197.583
2012-08-24,7.792,11.542,3.75,0.0,25.438,186.833,2.208,8.333,7.792,195.167
2012-08-25,5.084,6.584,1.5,0.0,26.896,189.667,2.125,9.125,10.542,198.792
2012-08-26,4.062,5.312,1.25,0.0,33.834,188.375,2.208,7.917,14.042,196.292
2012-08-27,7.688,10.729,3.042,0.0,40.062,189.917,2.458,9.75,17.958,199.667
2012-08-28,10.704,14.091,3.386,0.0,31.331,190.727,2.545,14.682,16.609,205.409
2012-08-29,10.75,15.229,4.479,0.0,24.771,190.75,2.375,14.25,12.5,205.0
2012-08-30,7.542,11.804,4.263,0.0,19.604,182.458,2.0,11.625,7.083,194.083
2012-08-31,9.938,13.292,3.354,0.0,28.5,185.042,2.417,13.667,14.292,198.708
2012-09-01,7.229,9.979,2.75,0.0,22.804,187.667,2.083,12.458,12.25,200.125
2012-09-02,3.562,4.854,1.292,0.0,14.042,197.833,1.5,12.167,5.125,210.0
2012-09-03,7.312,9.958,2.646,0.0,15.292,,2.042,,4.083,
2012-09-04,7.934,11.674,3.74,0.0,16.583,,2.304,,5.125,
2012-09-05,9.458,14.625,5.166,0.0,21.896,,2.458,,10.833,
2012-09-06,10.125,14.042,3.917,0.0,17.208,,2.5,,7.542,
2012-09-07,9.583,13.958,4.375,0.0,15.521,,2.708,,5.25,
2012-09-08,6.625,8.583,1.958,0.0,26.375,,2.542,,14.667,
2012-09-09,5.375,7.021,1.646,0.0,24.792,,2.417,,11.875,
2012-09-10,6.587,8.672,2.084,0.0,23.2,,2.312,,10.375,
2012-09-11,10.484,15.639,5.156,0.0,14.562,,2.478,,5.0,
2012-09-12,7.875,12.042,4.166,0.0,11.188,,2.25,,4.083,
2012-09-13,9.729,14.292,4.562,0.0,17.5,,2.542,,7.833,
2012-09-14,11.771,14.48,2.708,0.0,27.416,,2.833,,14.667,
