date,NO2_mean,NOX_mean,NO_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2012-06-28,13.794,16.13,2.335,25.301,87.0,70.48,59.0,1.455,24.0,21.625,19.4
2012-06-29,11.76,16.375,4.614,29.281,89.0,67.354,44.0,1.98,29.6,23.608,18.2
2012-06-30,7.354,8.552,1.198,33.688,85.0,70.98,52.5,0.916,29.2,24.383,20.5
2012-07-01,6.406,7.573,1.167,23.74,93.5,87.792,83.0,0.292,23.3,22.35,21.2
2012-07-02,11.128,15.934,4.806,22.698,93.5,70.438,36.5,1.25,31.7,25.929,20.7
2012-07-03,17.981,20.334,2.354,26.181,92.5,84.958,68.5,0.852,24.7,22.871,21.3
2012-07-04,12.894,14.902,2.009,26.145,93.0,71.062,47.0,1.562,31.2,25.817,21.0
2012-07-05,14.188,17.135,2.947,28.679,85.5,73.104,60.5,2.062,27.9,25.658,23.4
2012-07-06,13.187,15.417,2.229,23.5,92.5,85.771,64.0,0.542,27.3,24.15,21.6
2012-07-07,6.094,7.344,1.25,9.75,90.0,73.02,55.0,0.916,27.8,24.154,21.8
2012-07-08,4.438,5.438,1.0,18.094,81.0,65.229,45.0,1.334,29.9,24.512,20.4
2012-07-09,6.349,7.696,1.348,25.312,82.5,69.5,51.5,2.104,29.6,24.954,22.1
2012-07-10,8.504,10.376,1.872,32.46,86.0,70.375,47.0,1.228,29.8,25.233,20.9
2012-07-11,3.688,4.427,0.74,25.938,91.0,78.666,60.5,0.584,27.5,25.375,23.0
2012-07-12,3.021,4.708,1.688,33.911,91.0,89.416,87.5,0.27,26.6,25.367,24.8
2012-07-13,6.031,9.323,3.292,39.646,92.0,83.438,70.5,0.896,30.0,26.571,23.9
2012-07-14,5.875,9.719,3.844,37.677,91.5,76.708,57.0,1.583,32.1,27.788,24.7
2012-07-15,2.552,7.219,4.667,22.49,89.0,78.042,60.5,0.708,32.3,27.962,25.4
2012-07-16,2.343,7.391,5.048,18.364,87.5,75.875,59.5,0.25,31.5,27.992,25.4
2012-07-17,4.248,9.069,4.821,25.966,87.5,72.521,50.0,1.108,33.0,28.683,25.7
2012-07-18,9.015,15.712,6.696,29.0,87.5,69.771,51.0,1.875,33.6,29.108,24.9
2012-07-19,12.156,19.437,7.281,29.146,85.5,60.542,42.5,1.916,35.8,30.75,25.4
2012-07-20,6.333,6.806,0.472,36.073,90.0,81.771,69.5,0.688,27.4,24.604,22.6
2012-07-21,7.5,8.792,1.292,18.156,92.5,84.333,77.0,0.438,23.0,22.092,21.3
2012-07-22,3.556,3.82,0.264,20.438,91.0,79.084,64.5,0.542,27.9,23.6,20.6
2012-07-23,8.848,10.719,1.871,31.202,86.0,70.021,50.0,2.512,30.7,26.208,22.7
2012-07-24,11.285,13.562,2.277,39.177,88.0,70.48,44.0,1.73,33.6,27.8,23.1
2012-07-25,13.972,16.0,2.028,47.083,89.0,65.125,50.0,2.438,33.8,29.746,25.0
2012-07-26,15.542,20.57,5.028,56.198,85.5,63.042,35.5,1.875,36.5,30.271,24.3
2012-07-27,13.569,15.431,1.861,62.844,87.0,65.062,37.0,2.625,37.1,30.362,25.6
2012-07-28,6.639,7.25,0.611,56.334,84.5,65.98,48.5,2.188,35.4,30.425,26.5
2012-07-29,4.042,4.458,0.417,64.427,87.5,74.021,55.0,1.5,33.8,29.538,26.4
2012-07-30,2.579,3.966,1.388,16.781,84.5,69.125,50.5,0.896,33.7,29.517,26.2
2012-07-31,5.087,8.104,3.017,21.232,84.5,62.77,43.0,0.55,32.9,28.812,25.1
2012-08-01,5.875,8.014,2.139,23.708,77.0,62.334,48.0,0.916,33.6,29.2,25.2
2012-08-02,3.097,4.5,1.403,22.282,81.0,64.542,44.5,2.0,33.2,29.367,26.3
2012-08-03,5.701,9.769,4.068,24.876,81.0,65.688,49.5,1.334,33.2,28.804,25.3
2012-08-04,5.694,7.681,1.986,25.24,82.0,61.354,40.0,0.875,35.1,29.642,25.2
2012-08-05,2.111,2.903,0.792,20.333,78.5,64.146,48.0,0.958,34.4,29.525,26.0
2012-08-06,8.427,11.16,2.734,20.224,88.5,72.062,55.5,0.5,32.4,28.188,25.1
2012-08-07,12.914,19.591,6.677,23.291,88.5,58.229,35.0,1.364,36.6,30.017,24.0
2012-08-08,9.0,10.556,1.556,26.51,78.0,55.708,30.5,1.146,33.4,27.904,23.6
2012-08-09,6.847,7.875,1.028,29.771,78.5,63.666,39.5,1.667,31.7,27.412,24.0
2012-08-10,4.736,5.375,0.639,33.188,81.0,69.292,51.5,0.98,30.6,27.375,24.3
2012-08-11,6.639,7.847,1.208,30.198,93.5,80.375,58.5,0.396,32.1,27.046,24.2
2012-08-12,3.792,4.889,1.097,17.677,91.5,74.646,54.0,0.667,32.2,27.862,24.0
2012-08-13,3.019,4.088,1.069,26.479,87.0,73.562,59.0,0.875,33.5,28.808,25.0
2012-08-14,3.333,4.32,0.986,19.375,93.5,83.729,64.5,0.229,30.0,26.342,23.7
2012-08-15,1.93,3.153,1.222,18.666,88.5,77.166,61.0,0.25,31.4,28.283,26.3
2012-08-16,3.082,4.554,1.472,18.664,88.0,73.02,57.5,0.767,32.1,28.938,26.1
2012-08-17,6.404,8.333,1.929,31.323,86.5,69.396,48.5,1.125,34.8,29.696,25.6
2012-08-18,6.333,8.281,1.948,19.01,90.0,78.479,57.0,0.333,32.0,27.117,24.9
2012-08-19,2.417,3.136,0.719,14.573,89.0,70.396,50.0,0.104,31.9,27.596,24.0
2012-08-20,5.19,7.438,2.248,19.969,85.0,65.0,40.0,1.438,33.0,27.812,23.5
2012-08-21,6.062,9.33,3.268,18.406,83.0,68.416,50.5,0.788,33.0,28.208,24.0
2012-08-22,3.312,5.354,2.042,16.073,88.0,70.27,49.0,0.604,32.1,28.542,25.8
2012-08-23,4.952,10.095,5.142,17.137,83.5,69.812,51.0,0.826,33.2,28.562,25.0
2012-08-24,5.781,11.0,5.219,15.834,83.0,67.042,50.0,0.604,32.3,27.946,23.5
2012-08-25,5.073,7.969,2.896,24.104,81.0,64.104,41.5,2.042,33.6,28.412,23.9
2012-08-26,3.188,4.458,1.271,19.594,79.0,63.354,41.5,2.584,33.2,28.462,24.2
2012-08-27,3.773,5.66,1.887,20.308,81.0,65.458,45.5,0.716,33.2,28.554,24.5
2012-08-28,3.917,4.771,0.854,13.25,80.5,67.562,50.5,0.583,31.9,28.229,25.0
2012-08-29,4.552,5.588,1.036,14.714,83.0,70.896,55.5,0.646,31.7,28.338,25.7
2012-08-30,8.39,12.527,4.137,22.75,88.0,72.292,49.0,1.416,34.2,29.208,25.5
2012-08-31,4.095,5.51,1.415,17.479,84.0,71.146,54.0,0.625,32.8,28.642,26.0
2012-09-01,3.43,4.432,1.002,12.812,88.5,64.729,48.5,0.771,32.1,28.171,24.6
2012-09-02,4.585,5.74,1.156,13.562,89.5,69.77,49.0,0.771,32.1,26.933,23.2
2012-09-03,6.222,7.394,1.172,10.428,87.0,71.646,52.0,0.376,30.3,26.146,23.3
2012-09-04,12.374,16.751,4.377,23.083,91.5,76.958,53.5,1.625,30.8,26.467,23.4
2012-09-05,16.588,21.024,4.436,44.531,88.0,70.979,47.0,2.271,33.5,27.746,23.1
2012-09-06,14.947,17.594,2.647,33.507,90.5,69.125,50.0,1.52,31.1,27.996,24.6
2012-09-07,11.423,17.168,5.745,33.049,85.5,71.875,54.5,1.354,32.3,27.488,23.9
2012-09-08,4.083,4.979,0.896,18.688,87.0,74.979,57.0,0.875,30.9,26.621,24.9
2012-09-09,2.979,3.896,0.917,11.156,87.0,70.417,52.0,0.416,31.1,27.196,22.8
2012-09-10,4.797,6.365,1.568,12.636,83.5,69.0,48.0,0.667,32.0,27.317,23.4
2012-09-11,11.0,14.001,3.002,15.314,92.0,84.155,71.5,0.822,27.5,24.952,22.6
2012-09-12,13.521,20.948,7.427,21.74,89.5,67.792,34.5,1.417,32.4,26.567,22.1
2012-09-13,15.198,18.729,3.531,34.75,86.0,66.75,36.0,1.792,32.8,27.246,21.6
2012-09-14,6.542,7.781,1.24,25.635,87.0,71.688,54.0,0.75,30.3,26.683,23.3
2012-09-15,6.479,7.802,1.323,18.396,89.5,74.916,55.0,1.271,31.4,26.296,23.1
2012-09-16,3.729,4.823,1.094,15.344,84.0,67.312,48.0,1.0,31.9,27.592,23.0
2012-09-17,1.492,2.197,0.705,29.636,89.0,79.125,66.0,0.104,29.6,26.742,24.9
2012-09-18,1.744,2.301,0.557,23.941,92.0,81.042,66.0,0.159,28.3,25.988,22.8
2012-09-19,5.04,5.962,0.923,22.917,89.5,76.062,55.0,0.854,29.3,25.858,23.3
2012-09-20,15.74,19.521,3.781,30.5,87.0,64.084,44.5,1.854,30.8,25.958,22.3
2012-09-21,16.083,18.385,2.302,27.042,87.0,61.75,43.0,1.979,29.4,24.7,20.7
2012-09-22,10.979,13.375,2.396,29.917,80.0,63.167,46.0,1.354,28.1,24.325,21.0
2012-09-23,6.885,7.896,1.01,20.667,91.5,78.688,61.0,0.875,23.7,20.429,18.4
2012-09-24,14.375,16.975,2.6,13.26,87.0,59.166,38.0,1.5,28.4,23.029,17.3
2012-09-25,15.528,18.046,2.518,15.837,84.5,60.834,39.0,1.11,28.1,22.933,20.0
2012-09-26,15.771,20.156,4.385,20.906,88.0,62.27,32.5,1.396,28.5,22.492,17.3
2012-09-27,20.213,26.203,5.99,28.854,84.0,61.062,36.0,1.875,29.4,23.062,17.1
2012-09-28,22.062,26.073,4.01,28.333,79.0,56.25,35.0,1.938,30.7,24.258,18.4
2012-09-29,20.677,25.427,4.75,36.74,77.5,63.646,48.5,2.229,26.1,23.2,19.2
2012-09-30,5.052,5.76,0.708,24.052,90.0,76.416,55.0,0.416,27.2,23.033,19.9
2012-10-01,13.1,16.405,3.305,11.574,88.5,66.916,51.0,1.555,27.6,23.112,20.3
2012-10-02,17.24,20.76,3.521,15.167,75.5,58.084,38.5,1.562,28.4,23.054,18.4
2012-10-03,17.604,20.823,3.219,18.364,71.0,58.146,42.5,1.458,28.4,23.812,20.8
2012-10-04,12.392,14.956,2.564,12.763,71.5,55.688,40.5,1.916,30.0,24.575,19.9
2012-10-05,13.833,16.188,2.354,15.729,71.5,54.167,36.0,2.0,28.3,23.321,19.5
2012-10-06,18.375,24.656,6.281,27.135,79.5,58.646,38.5,1.812,28.5,22.604,17.9
2012-10-07,7.448,8.51,1.062,13.896,74.5,54.646,34.5,0.854,27.9,21.471,17.1
2012-10-08,10.62,12.162,1.541,18.198,68.0,54.729,37.5,1.521,26.0,21.2,17.2
2012-10-09,12.388,15.656,3.267,22.406,79.0,58.875,37.0,1.216,25.5,21.121,16.9
2012-10-10,12.083,13.548,1.465,17.209,69.5,53.979,28.5,0.834,25.9,21.0,17.9
2012-10-11,17.729,21.875,4.146,23.042,67.5,52.958,36.5,1.833,26.5,21.458,17.1
2012-10-12,10.938,12.708,1.771,15.198,57.5,43.708,30.5,1.25,24.0,19.367,15.0
2012-10-13,12.938,15.01,2.073,15.542,68.5,45.812,26.0,1.166,24.5,18.383,11.6
2012-10-14,13.708,15.114,1.406,34.083,74.5,59.188,44.0,2.0,22.7,18.908,15.4
2012-10-15,16.241,20.066,3.825,31.292,83.0,51.562,27.0,1.396,27.4,20.208,13.0
2012-10-16,15.25,19.946,4.696,34.283,70.5,58.354,45.5,1.502,25.1,19.717,14.9
2012-10-17,26.186,32.664,6.478,36.156,92.5,79.333,57.5,1.125,20.7,17.833,15.2
2012-10-18,21.229,24.875,3.646,16.0,92.5,88.396,83.0,1.021,19.3,17.338,15.3
2012-10-19,12.24,14.427,2.188,11.667,84.0,46.688,21.5,1.312,22.2,16.975,11.6
2012-10-20,15.125,22.802,7.677,18.958,81.5,60.75,39.5,1.125,22.2,16.342,10.1
2012-10-21,11.677,14.719,3.042,27.073,83.5,60.938,39.5,1.812,24.9,18.175,12.1
2012-10-22,11.37,15.58,4.21,29.615,87.5,67.708,46.0,1.188,23.5,18.271,10.8
2012-10-23,10.116,11.787,1.67,14.822,90.5,82.646,60.5,0.626,20.3,16.321,13.5
2012-10-24,13.864,16.948,3.083,13.104,71.0,50.166,32.5,1.125,20.1,14.925,10.7
2012-10-25,26.792,47.104,20.312,22.823,80.5,62.062,37.5,1.792,20.6,14.346,9.4
2012-10-26,22.002,36.088,14.087,24.256,87.0,62.354,32.5,1.042,22.5,15.662,8.7
2012-10-27,14.636,21.312,6.677,28.792,87.0,62.354,44.5,1.604,22.8,17.183,11.4
2012-10-28,5.375,5.75,0.375,13.153,91.5,71.417,48.0,0.416,19.3,16.942,15.0
2012-10-29,12.964,15.184,2.22,11.306,91.5,56.729,33.5,1.521,21.6,16.7,12.7
2012-10-30,17.346,22.376,5.03,18.569,71.5,56.292,42.0,1.856,19.9,14.804,9.3
2012-10-31,19.021,25.26,6.24,16.75,78.0,55.125,34.0,1.25,19.8,14.317,9.6
2012-11-01,15.625,26.729,11.104,15.146,76.0,52.708,32.5,1.292,18.8,13.75,9.3
2012-11-02,11.271,13.125,1.854,12.552,66.0,51.188,37.0,1.208,16.2,12.383,9.5
2012-11-03,9.271,10.552,1.281,16.364,56.0,43.75,30.0,1.208,17.4,12.954,9.6
2012-11-04,12.708,14.198,1.49,19.719,71.5,51.292,27.0,0.562,17.4,12.004,6.2
2012-11-05,18.621,24.814,6.192,28.657,75.0,63.812,47.0,1.854,19.8,15.612,10.1
2012-11-06,9.636,10.596,0.96,21.231,89.0,69.396,51.0,1.195,21.3,17.775,12.6
2012-11-07,17.045,20.672,3.628,20.566,78.5,56.979,32.5,1.333,18.9,14.012,10.0
2012-11-08,21.927,29.75,7.823,24.854,80.5,61.062,44.5,1.916,18.5,13.912,8.4
2012-11-09,18.344,23.542,5.198,30.062,78.0,54.667,33.0,1.958,19.5,14.712,11.3
2012-11-10,13.166,15.719,2.552,16.49,70.0,48.584,30.5,1.375,20.0,13.917,9.8
2012-11-11,9.792,11.802,2.01,11.271,89.5,71.438,48.0,0.75,16.1,13.546,10.5
2012-11-12,14.758,19.307,4.549,20.594,90.0,60.729,34.0,1.562,18.6,14.2,9.6
2012-11-13,17.542,26.0,8.458,26.729,77.5,60.583,39.0,1.75,16.5,11.838,6.7
2012-11-14,12.059,13.967,1.908,15.775,71.5,56.208,29.5,1.808,15.2,10.279,6.8
2012-11-15,16.031,20.062,4.031,7.302,83.0,68.604,52.0,1.312,11.1,7.921,5.7
2012-11-16,22.344,29.167,6.823,13.083,76.5,56.375,29.0,1.27,16.2,9.85,4.7
2012-11-17,19.468,31.083,11.615,18.396,92.0,80.042,52.0,0.896,16.4,11.421,8.0
2012-11-18,7.312,8.333,1.021,12.698,65.5,49.916,36.5,1.458,15.9,11.6,5.3
2012-11-19,19.386,27.388,8.002,20.302,76.5,57.875,38.0,1.75,15.5,9.408,3.3
2012-11-20,18.399,25.305,6.906,21.756,86.0,59.812,42.0,2.646,14.3,11.262,8.1
2012-11-21,19.594,29.281,9.687,16.222,68.5,48.271,28.0,1.625,14.8,10.788,7.4
2012-11-22,31.977,74.422,42.445,42.542,79.5,65.375,49.5,2.188,14.0,10.183,8.1
2012-11-23,18.708,28.51,9.802,25.01,89.5,68.584,51.5,2.438,15.0,11.225,8.3
2012-11-24,10.552,12.5,1.948,9.333,59.0,39.75,24.0,1.979,15.0,10.962,6.3
2012-11-25,14.656,18.49,3.834,18.292,77.5,56.73,25.0,0.854,14.3,7.638,1.1
2012-11-26,24.091,46.78,22.689,25.327,92.5,81.708,57.5,0.833,12.9,10.042,7.2
2012-11-27,10.5,12.426,1.927,6.442,67.5,53.479,39.5,1.476,11.9,8.546,3.8
2012-11-28,26.838,47.068,20.23,18.771,79.0,58.27,39.5,1.646,12.1,7.0,2.1
2012-11-29,30.042,69.356,39.315,34.219,85.5,70.646,51.0,3.083,13.6,8.504,3.1
2012-11-30,20.386,43.917,23.531,26.875,87.5,65.479,46.5,1.625,14.8,9.879,4.6
2012-12-01,9.416,10.948,1.531,7.521,66.0,51.438,37.5,1.396,11.9,8.15,3.7
2012-12-02,13.979,16.292,2.312,15.916,84.0,62.0,41.5,0.792,5.5,3.846,1.1
2012-12-03,23.928,46.303,22.374,24.698,90.0,72.896,51.0,1.334,13.4,7.033,0.2
2012-12-04,17.5,35.354,17.854,20.386,90.5,66.084,42.0,1.417,11.4,8.021,4.8
2012-12-05,19.097,26.201,7.104,15.269,72.5,54.875,42.0,1.49,9.7,6.225,1.1
2012-12-06,10.667,14.01,3.344,12.031,75.5,48.542,31.0,1.52,11.0,7.167,3.7
2012-12-07,17.625,23.594,5.969,14.51,64.0,52.042,37.0,1.458,9.3,5.412,2.1
2012-12-08,13.26,18.656,5.396,15.74,77.5,51.688,35.0,1.729,12.1,5.267,2.6
2012-12-09,6.458,7.677,1.219,9.938,66.0,45.562,32.0,1.542,7.9,3.3,-1.3
2012-12-10,13.022,16.843,3.821,7.619,89.0,75.625,45.0,1.0,3.0,1.6,-0.3
2012-12-11,20.625,35.895,15.27,14.044,87.5,69.854,47.5,1.65,7.4,3.125,-1.5
2012-12-12,20.094,27.938,7.844,10.667,86.0,65.084,40.0,1.5,8.7,3.771,-0.1
2012-12-13,25.521,38.844,13.323,18.531,84.0,61.666,37.0,2.083,10.2,4.096,-0.5
2012-12-14,36.886,78.031,41.146,38.334,85.0,61.0,34.0,1.5,10.2,4.446,-2.1
2012-12-15,32.823,56.76,23.938,36.323,92.5,89.875,84.5,0.834,10.8,8.008,4.9
2012-12-16,11.354,12.823,1.468,13.406,91.5,58.875,38.5,1.25,13.7,10.671,7.3
2012-12-17,28.983,50.946,21.962,29.719,90.5,69.0,49.0,2.188,13.8,9.267,5.0
2012-12-18,18.918,30.401,11.483,23.098,88.5,68.021,49.0,1.536,11.8,7.762,4.2
2012-12-19,12.167,14.521,2.354,6.146,60.5,43.875,31.5,1.48,8.0,4.096,1.4
2012-12-20,21.5,27.431,5.93,13.677,78.5,56.646,39.5,2.146,9.0,4.425,0.0
2012-12-21,28.861,40.875,12.014,19.708,87.0,63.062,40.5,1.354,8.1,5.221,1.7
2012-12-22,19.083,25.222,6.139,19.0,92.0,76.27,45.0,1.104,11.7,7.333,4.4
2012-12-23,9.75,11.431,1.68,17.208,63.0,50.312,37.5,2.229,10.2,6.521,3.0
2012-12-24,11.279,13.667,2.388,9.188,74.5,55.812,42.0,1.375,6.2,2.842,-0.4
2012-12-25,22.004,34.638,12.634,19.614,82.5,56.146,42.0,1.984,7.6,3.342,-1.9
2012-12-26,8.805,10.679,1.874,7.854,68.0,47.875,34.5,1.062,5.8,3.271,-0.4
2012-12-27,16.931,21.748,4.817,8.656,68.0,49.875,37.0,1.729,7.1,2.146,-1.5
2012-12-28,29.979,53.438,23.458,32.677,92.0,74.458,55.0,1.208,4.8,2.304,-0.9
2012-12-29,14.656,18.271,3.614,15.083,92.0,76.25,58.5,0.812,11.6,8.129,2.9
2012-12-30,13.771,16.958,3.188,16.396,92.5,84.083,59.0,0.792,11.0,8.921,8.0
2012-12-31,4.086,5.003,0.916,7.906,70.5,49.0,34.5,0.854,7.7,5.271,1.6
2013-01-01,11.927,13.854,1.927,42.615,,,,1.5,,,
2013-01-02,6.823,7.677,0.854,18.188,,,,2.125,,,
2013-01-03,13.802,16.177,2.375,19.062,,,,1.042,,,
2013-01-04,13.344,20.208,6.865,20.698,,,,2.208,,,
2013-01-05,6.771,7.719,0.948,7.114,,,,1.292,,,
2013-01-06,14.072,17.684,3.612,9.396,,,,0.75,,,
2013-01-07,26.832,45.28,18.448,18.34,,,,2.318,,,
2013-01-08,32.375,72.746,40.37,36.6,,,,1.375,,,
2013-01-09,12.406,14.771,2.365,9.594,,,,1.0,,,
2013-01-10,13.623,16.617,2.994,8.373,,,,1.042,,,
2013-01-11,14.386,17.573,3.188,13.448,,,,1.792,,,
2013-01-12,15.052,19.073,4.021,24.886,,,,1.833,,,
2013-01-13,9.025,10.724,1.7,13.531,,,,1.667,,,
2013-01-14,22.021,30.146,8.125,13.729,,,,1.167,,,
2013-01-15,30.51,45.312,14.802,23.073,,,,1.208,,,
2013-01-16,19.344,25.844,6.5,10.812,,,,1.708,,,
2013-01-17,17.68,29.717,12.036,15.031,,,,2.667,,,
2013-01-18,14.125,16.927,2.802,23.188,,,,2.083,,,
2013-01-19,5.338,6.212,0.873,7.883,,,,1.083,,,
2013-01-20,21.935,28.836,6.902,20.158,,,,1.792,,,
2013-01-21,20.515,27.609,7.094,30.148,,,,2.364,,,
2013-01-22,15.447,18.214,2.768,14.167,,,,2.417,,,
2013-01-23,20.256,29.126,8.87,16.12,,,,3.542,,,
2013-01-24,32.362,72.362,40.0,33.281,,,,2.542,,,
2013-01-25,36.823,64.562,27.74,53.677,,,,5.292,,,
2013-01-26,13.229,17.344,4.115,30.521,,,,1.083,,,
2013-01-27,18.453,27.832,9.378,13.386,,,,1.375,,,
2013-01-28,29.479,57.334,27.854,28.75,,,,3.167,,,
2013-01-29,22.51,33.954,11.444,23.781,,,,3.333,,,
2013-01-30,37.334,101.156,63.823,43.375,,,,2.5,,,
2013-01-31,16.479,35.146,18.666,26.292,,,,1.958,,,
2013-02-01,30.844,48.74,17.896,33.469,,,,3.792,,,
2013-02-02,26.656,40.333,13.677,51.583,,,,1.917,,,
2013-02-03,30.259,59.775,29.516,58.094,,,,2.583,,,
2013-02-04,11.179,13.703,2.524,11.51,,,,2.273,,,
2013-02-05,8.175,9.867,1.692,7.552,,,,1.958,,,
2013-02-06,13.27,15.712,2.442,7.313,,,,1.875,,,
2013-02-07,16.573,19.458,2.885,11.636,,,,1.375,,,
2013-02-08,21.594,25.844,4.25,16.677,,,,0.625,,,
2013-02-09,5.604,6.515,0.891,7.333,,,,1.0,,,
2013-02-10,11.085,12.952,1.867,14.402,,,,3.417,,,
2013-02-11,9.312,11.198,1.885,8.656,,,,1.667,,,
2013-02-12,14.354,17.26,2.906,10.401,,,,1.75,,,
2013-02-13,19.573,25.312,5.74,10.569,,,,3.5,,,
2013-02-14,20.409,24.354,3.944,14.125,,,,1.042,,,
2013-02-15,12.198,14.979,2.781,11.389,,,,1.333,,,
2013-02-16,5.417,6.188,0.771,21.292,,,,3.417,,,
2013-02-17,14.124,17.406,3.282,35.139,,,,4.167,,,
2013-02-18,8.76,10.261,1.5,15.632,,,,2.727,,,
2013-02-19,12.781,14.917,2.135,14.889,,,,2.375,,,
2013-02-20,17.532,20.75,3.219,21.681,,,,3.333,,,
2013-02-21,10.834,13.214,2.38,13.408,,,,2.292,,,
2013-02-22,8.948,10.604,1.656,11.312,,,,2.042,,,
2013-02-23,9.781,11.167,1.386,14.208,,,,2.708,,,
2013-02-24,20.178,26.332,6.155,17.99,,,,2.333,,,
2013-02-25,24.0,40.125,16.125,57.25,,,,4.583,,,
2013-02-26,20.021,25.375,5.354,54.386,,,,4.25,,,
2013-02-27,11.082,12.544,1.462,37.062,,,,1.417,,,
2013-02-28,15.375,17.729,2.354,25.677,,,,2.042,,,
2013-03-01,27.219,31.917,4.698,52.948,,,,3.708,,,
2013-03-02,13.896,16.438,2.542,32.396,,,,2.542,,,
2013-03-03,11.062,13.296,2.235,9.448,,,,1.875,,,
2013-03-04,26.432,36.446,10.014,26.24,,,,2.409,,,
2013-03-05,22.812,34.948,12.136,34.271,,,,1.917,,,
2013-03-06,6.625,7.979,1.354,13.135,,,,1.167,,,
2013-03-07,11.629,14.038,2.409,12.569,,,,1.917,,,
2013-03-08,7.364,8.875,1.51,11.01,,,,1.667,,,
2013-03-09,9.479,11.094,1.614,19.146,,,,3.25,,,
2013-03-10,7.791,9.558,1.768,9.948,,,,1.458,,,
2013-03-11,18.931,24.074,5.143,12.651,,,,2.292,,,
2013-03-12,32.854,50.927,18.073,36.677,,,,5.5,,,
2013-03-13,21.479,29.688,8.208,44.028,,,,1.583,,,
2013-03-14,6.896,8.469,1.573,8.444,,,,1.667,,,
2013-03-15,11.01,12.646,1.635,19.5,,,,1.917,,,
2013-03-16,13.708,15.76,2.052,47.097,,,,4.042,,,
2013-03-17,19.233,22.447,3.214,68.514,,,,4.417,,,
2013-03-18,31.798,42.319,10.521,99.562,,,,3.636,,,
2013-03-19,9.99,11.729,1.74,28.875,,,,2.375,,,
2013-03-20,24.07,31.598,7.528,34.056,,,,1.625,,,
2013-03-21,5.542,6.688,1.146,7.917,,,,0.542,,,
2013-03-22,7.74,9.208,1.469,10.084,,,,1.292,,,
2013-03-23,10.469,11.968,1.5,27.188,,,,3.333,,,
2013-03-24,19.207,22.636,3.429,53.094,,,,4.208,,,
2013-03-25,29.583,33.562,3.979,46.375,,,,3.583,,,
2013-03-26,32.177,46.188,14.01,60.167,,,,1.5,,,
2013-03-27,19.177,29.354,10.177,48.104,,,,1.542,,,
2013-03-28,21.094,26.073,4.979,43.531,,,,2.625,,,
2013-03-29,14.417,16.416,2.0,31.948,,,,1.792,,,
2013-03-30,3.753,4.208,0.455,20.506,,,,0.417,,,
2013-03-31,7.512,8.701,1.189,20.015,,,,1.958,,,
2013-04-01,12.201,14.033,1.832,22.833,,,,2.25,,,
2013-04-02,20.128,25.461,5.333,35.501,,,,1.273,,,
2013-04-03,8.75,10.052,1.302,20.014,,,,0.833,,,
2013-04-04,15.833,18.062,2.229,26.123,,,,2.792,,,
2013-04-05,14.562,20.812,6.25,32.052,,,,1.667,,,
2013-04-06,3.229,4.031,0.802,22.427,,,,0.958,,,
2013-04-07,4.531,5.427,0.896,8.948,,,,0.667,,,
2013-04-08,10.039,11.572,1.532,12.229,,,,1.708,,,
2013-04-09,21.73,27.806,6.077,25.803,,,,2.75,,,
2013-04-10,11.417,12.927,1.51,22.156,,,,2.25,,,
2013-04-11,9.26,10.49,1.229,19.698,,,,1.625,,,
2013-04-12,15.26,18.219,2.958,25.562,,,,2.292,,,
2013-04-13,11.312,13.083,1.771,18.344,,,,1.875,,,
2013-04-14,8.646,9.75,1.104,31.5,,,,2.042,,,
2013-04-15,10.973,12.769,1.795,32.5,,,,2.833,,,
2013-04-16,17.859,22.184,4.326,35.701,,,,3.182,,,
2013-04-17,13.302,15.125,1.823,53.75,,,,2.667,,,
2013-04-18,17.156,21.323,4.167,28.625,,,,2.167,,,
2013-04-19,7.354,8.573,1.219,22.125,,,,1.458,,,
2013-04-20,13.365,14.854,1.49,26.01,,,,2.792,,,
2013-04-21,6.781,7.646,0.865,12.969,,,,1.208,,,
2013-04-22,10.409,11.783,1.374,15.658,,,,1.667,,,
2013-04-23,16.75,20.479,3.729,20.541,,,,1.458,,,
2013-04-24,5.323,5.5,0.177,26.722,,,,0.417,,,
2013-04-25,10.932,12.406,1.474,25.0,,,,2.333,,,
2013-04-26,11.31,13.812,2.503,28.693,,,,1.708,,,
2013-04-27,8.844,9.812,0.969,18.573,,,,2.0,,,
2013-04-28,8.844,9.875,1.031,17.156,,,,1.583,,,
2013-04-29,9.261,10.881,1.62,25.396,,,,1.583,,,
2013-04-30,11.094,12.375,1.281,30.146,,,,1.708,,,
2013-05-01,7.031,8.208,1.177,16.302,,,,2.25,,,
2013-05-02,5.635,6.708,1.073,6.812,,,,3.583,,,
2013-05-03,6.146,7.177,1.031,8.479,,,,1.917,,,
2013-05-04,7.802,9.032,1.229,15.615,,,,2.083,,,
2013-05-05,6.833,7.552,0.719,25.531,,,,1.708,,,
2013-05-06,9.292,10.86,1.568,30.885,,,,2.292,,,
2013-05-07,6.396,7.969,1.573,13.406,,,,1.708,,,
2013-05-08,12.492,14.749,2.257,9.219,,,,1.75,,,
2013-05-09,17.855,22.307,4.452,22.724,,,,2.375,,,
2013-05-10,26.635,33.188,6.552,48.552,,,,4.125,,,
2013-05-11,18.74,24.062,5.323,28.583,,,,0.792,,,
2013-05-12,8.438,9.875,1.438,31.012,,,,2.417,,,
