date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-04-07,100.0,58.056,36.0,6.188,7.708,1.521,2.333,0.792,4.562,21.6,15.1,9.6,184.75,3.167,6.333,191.083
2013-04-08,52.0,32.708,18.0,6.458,8.334,1.875,7.5,0.667,6.188,16.4,11.929,8.4,186.458,3.875,4.917,191.375
2013-04-09,72.0,51.875,37.0,27.021,32.542,5.521,18.167,1.542,20.083,19.8,12.933,4.9,190.5,5.917,25.417,215.917
2013-04-10,100.0,60.75,28.0,14.896,17.208,2.312,14.333,1.333,14.479,15.9,11.279,6.1,189.167,4.667,13.083,202.25
2013-04-11,100.0,72.174,44.0,11.688,13.396,1.708,7.917,0.833,7.292,12.7,8.033,3.5,188.792,4.333,9.458,198.25
2013-04-12,86.0,49.792,27.0,15.562,20.354,4.792,12.833,1.333,11.98,15.4,9.588,3.2,191.125,5.042,11.708,202.833
2013-04-13,71.0,44.583,22.0,10.958,12.979,2.021,9.458,1.292,8.0,17.0,11.321,4.0,188.75,4.417,8.958,197.708
2013-04-14,81.0,60.125,38.0,14.166,16.104,1.938,19.708,1.5,20.688,21.5,13.825,6.7,192.875,5.125,19.125,212.0
2013-04-15,81.0,61.417,38.0,14.396,17.48,3.084,16.792,1.625,17.5,21.7,14.775,9.9,190.167,4.333,12.625,202.792
2013-04-16,87.0,64.292,43.0,18.653,22.739,4.087,16.458,1.409,19.666,20.4,14.754,9.6,190.682,4.348,17.727,208.409
2013-04-17,83.0,63.208,45.0,19.854,24.27,4.416,27.25,1.5,36.021,25.0,18.046,11.3,193.5,4.208,24.917,218.417
2013-04-18,87.0,71.833,43.0,17.917,23.27,5.354,24.292,1.542,33.062,25.1,18.296,13.2,192.542,3.5,24.125,216.667
2013-04-19,83.0,35.292,20.0,7.104,9.854,2.75,12.583,1.0,14.062,17.5,12.896,8.7,188.625,3.167,6.667,195.292
2013-04-20,98.0,61.083,36.0,9.792,11.188,1.396,18.708,0.75,18.104,10.6,7.738,4.8,188.917,3.417,9.208,198.125
2013-04-21,99.0,76.75,44.0,6.021,7.916,1.896,7.042,0.292,8.521,10.7,6.446,3.3,189.708,3.458,8.875,198.583
2013-04-22,60.0,40.375,24.0,9.396,12.562,3.167,16.0,0.875,11.896,13.6,9.35,4.0,188.375,3.417,5.0,193.375
2013-04-23,76.0,49.167,29.0,22.042,26.354,4.312,24.333,1.583,24.104,17.5,11.225,3.3,194.708,4.25,20.667,215.375
2013-04-24,96.0,83.542,55.0,30.979,40.584,9.604,28.625,1.042,37.729,14.4,12.642,10.9,193.042,5.958,34.042,227.083
2013-04-25,88.0,45.917,18.0,9.938,11.625,1.688,13.833,1.667,15.334,23.4,17.812,13.1,186.583,3.083,9.542,196.125
2013-04-26,84.0,69.0,44.0,17.375,20.938,3.562,16.375,1.5,17.5,21.3,14.133,9.2,191.208,3.958,16.125,207.333
2013-04-27,58.0,39.375,27.0,6.479,8.771,2.292,8.708,1.0,7.562,17.9,13.321,9.3,187.25,2.958,4.5,191.75
2013-04-28,45.0,32.0,18.0,6.146,7.562,1.417,11.667,1.125,9.562,18.9,14.175,9.5,188.417,3.125,5.583,194.0
2013-04-29,61.0,42.0,23.0,10.854,11.812,0.958,19.458,1.625,18.812,23.5,15.658,6.7,192.042,3.583,11.292,203.333
2013-04-30,83.0,64.667,52.0,19.354,23.584,4.23,23.5,1.542,27.812,20.1,16.167,12.6,196.333,4.417,24.125,220.458
2013-05-01,82.0,53.333,27.0,8.104,9.438,1.334,12.125,1.208,15.542,18.2,14.667,10.8,187.042,2.875,7.375,194.417
2013-05-02,82.0,39.75,23.0,5.104,7.166,2.062,4.208,0.958,4.062,17.1,12.788,9.3,186.5,2.583,3.458,189.958
2013-05-03,70.0,44.208,20.0,5.646,7.083,1.438,6.208,1.0,4.958,20.9,14.088,7.2,187.833,2.958,4.458,192.292
2013-05-04,70.0,49.833,25.0,8.438,9.708,1.271,12.333,1.375,11.438,21.6,15.096,7.6,191.625,3.333,8.25,199.875
2013-05-05,68.0,42.458,21.0,5.875,6.542,0.667,14.458,1.292,14.812,24.4,17.475,10.5,189.458,2.917,8.75,198.208
2013-05-06,71.0,46.292,29.0,7.562,8.729,1.166,20.458,1.458,21.208,25.6,18.292,11.4,191.75,3.25,9.083,200.833
2013-05-07,48.0,37.792,27.0,2.25,3.792,1.542,4.375,0.875,5.396,16.8,12.967,9.1,186.5,2.042,2.167,188.667
2013-05-08,47.0,34.0,20.0,5.0,7.25,2.25,7.792,0.958,7.708,22.0,15.383,8.7,186.333,2.375,3.292,189.625
2013-05-09,66.0,43.625,19.0,18.521,21.958,3.438,16.292,1.75,15.708,28.0,18.604,9.4,192.167,3.833,19.917,212.083
2013-05-10,75.0,52.583,30.0,19.13,21.5,2.37,29.739,2.478,32.802,28.7,20.346,12.9,192.273,4.522,26.227,218.5
2013-05-11,100.0,80.65,55.0,15.48,18.312,2.834,32.625,1.708,44.979,19.2,17.104,15.8,190.75,4.333,21.5,212.25
2013-05-12,93.0,66.667,34.0,5.708,6.916,1.208,10.375,1.083,13.375,26.6,19.408,15.1,186.417,2.375,11.833,198.25
2013-05-13,100.0,80.7,69.0,12.062,14.125,2.062,22.375,1.375,28.98,21.5,17.362,13.0,187.5,2.667,13.25,200.75
2013-05-14,97.0,66.292,34.0,16.792,21.625,4.833,29.542,2.125,35.562,29.6,22.058,15.0,192.125,3.25,23.875,216.0
2013-05-15,91.0,74.417,48.0,9.812,10.77,0.958,25.542,1.833,31.084,25.5,19.925,16.6,186.667,1.917,12.5,199.167
2013-05-16,97.0,74.25,39.0,12.417,15.312,2.896,20.792,1.625,23.521,26.0,19.408,14.7,187.167,2.458,16.542,203.708
2013-05-17,100.0,63.818,30.0,8.335,9.329,0.994,16.333,0.958,18.998,24.7,17.5,12.2,187.773,2.435,29.5,217.273
2013-05-18,90.0,62.208,40.0,8.312,9.062,0.75,16.667,1.958,19.104,25.9,19.05,12.4,186.875,2.625,29.458,216.333
2013-05-19,97.0,67.25,33.0,5.688,6.062,0.375,13.667,1.625,14.48,25.0,19.517,15.6,184.208,1.833,22.375,206.583
2013-05-20,100.0,83.381,63.0,6.917,8.625,1.708,10.75,1.0,12.104,22.9,19.412,15.3,182.667,1.875,19.333,202.0
2013-05-21,99.0,67.476,52.0,10.917,14.062,3.146,15.375,1.208,21.479,27.9,23.196,18.8,187.0,2.292,25.542,212.542
2013-05-22,87.0,64.042,42.0,10.354,11.188,0.833,23.458,1.5,27.208,28.8,23.217,18.9,186.208,2.25,23.75,209.958
2013-05-23,96.0,59.5,32.0,13.13,14.892,1.761,27.542,1.565,33.116,27.8,21.988,17.3,190.261,3.304,24.609,214.87
2013-05-24,70.0,43.583,19.0,10.604,13.688,3.084,12.542,1.208,12.312,30.4,22.217,14.1,189.333,3.292,16.125,205.458
2013-05-25,78.0,65.667,47.0,6.875,7.98,1.104,13.167,1.292,14.271,23.3,17.817,14.1,186.875,3.167,17.292,204.167
2013-05-26,86.0,67.208,44.0,5.208,5.771,0.562,16.625,1.5,19.438,27.9,21.417,15.9,186.875,3.25,15.875,202.75
2013-05-27,83.0,65.792,45.0,8.041,8.625,0.583,16.625,1.208,19.374,26.7,22.308,19.4,185.5,3.292,15.958,201.458
2013-05-28,81.0,65.583,43.0,8.104,9.0,0.896,8.375,1.083,11.5,25.9,21.925,19.0,183.292,2.625,14.0,197.292
2013-05-29,95.0,83.083,61.0,8.312,9.271,0.958,8.25,1.042,12.333,22.5,20.292,19.0,181.417,2.667,18.792,200.208
2013-05-30,100.0,94.889,87.0,15.355,20.562,5.208,8.917,0.958,11.666,20.6,19.783,18.8,182.542,3.5,25.792,208.333
2013-05-31,100.0,55.684,34.0,9.125,10.479,1.354,11.917,1.083,15.229,28.1,21.942,16.8,186.625,3.542,18.417,205.042
2013-06-01,85.0,62.375,29.0,8.562,10.521,1.958,16.625,1.208,19.271,26.2,20.121,15.9,188.167,3.542,16.833,205.0
2013-06-02,85.0,68.083,53.0,3.25,3.958,0.708,11.917,1.0,14.042,23.0,18.671,15.1,184.333,2.708,11.125,195.458
2013-06-03,88.0,59.167,32.0,11.138,12.829,1.692,18.261,1.5,18.521,28.5,20.738,13.4,187.136,3.304,14.273,201.409
2013-06-04,87.0,57.292,27.0,13.042,14.666,1.625,25.292,1.667,28.688,30.7,22.892,15.1,190.667,4.292,22.375,213.042
2013-06-05,89.0,66.208,39.0,8.542,9.375,0.833,23.542,1.708,30.458,29.9,23.15,17.8,188.667,2.875,15.75,204.417
2013-06-06,88.0,70.5,51.0,8.125,9.542,1.416,18.75,1.417,23.771,25.7,21.921,19.6,187.708,1.0,21.625,209.333
2013-06-07,97.0,78.667,51.0,5.458,6.666,1.208,10.792,1.0,13.688,25.6,20.658,17.2,186.167,1.0,16.958,203.125
2013-06-08,100.0,68.727,37.0,4.834,7.562,2.729,13.833,1.0,15.75,27.1,21.529,17.0,188.292,1.0,17.833,206.125
2013-06-09,83.0,58.542,27.0,3.208,4.104,0.896,22.208,1.333,25.729,30.6,23.25,16.6,191.833,1.0,18.75,210.583
2013-06-10,77.0,64.875,46.0,6.396,7.48,1.083,25.875,2.125,33.716,27.8,23.442,19.9,190.167,1.0,15.208,205.375
2013-06-11,99.0,71.1,57.0,6.292,7.271,0.979,17.917,1.333,23.007,24.1,21.742,19.2,188.333,1.0,19.042,207.375
2013-06-12,100.0,90.696,81.0,9.646,13.75,4.104,14.917,1.0,22.188,24.1,21.271,19.2,185.333,1.875,19.208,204.542
2013-06-13,100.0,90.357,82.0,8.562,13.916,5.354,5.958,0.958,10.604,24.9,22.296,20.4,179.833,2.042,16.208,196.042
2013-06-14,100.0,84.5,63.0,7.479,11.854,4.375,8.625,1.0,12.292,28.9,24.171,20.4,181.208,1.917,16.333,197.542
2013-06-15,100.0,81.643,64.0,11.27,14.0,2.729,18.333,1.042,26.48,28.8,24.504,21.9,183.375,2.583,21.958,205.333
2013-06-16,100.0,81.176,63.0,5.52,6.812,1.292,6.75,1.0,8.754,27.8,23.525,20.9,182.375,1.625,12.208,194.583
2013-06-17,100.0,75.5,59.0,8.739,10.196,1.456,14.25,1.0,16.087,29.5,25.167,21.3,186.227,2.348,15.909,202.136
2013-06-18,96.0,83.333,73.0,14.896,17.208,2.312,28.208,1.083,44.042,26.9,24.812,22.6,189.458,3.75,29.708,219.167
2013-06-19,96.0,83.958,65.0,13.229,15.896,2.666,19.625,1.0,24.75,28.9,24.346,22.0,187.167,3.0,19.208,206.375
2013-06-20,99.0,94.882,85.0,15.105,16.479,1.375,14.125,0.958,25.667,23.4,22.212,21.4,192.25,2.833,24.25,216.5
2013-06-21,100.0,89.833,77.0,17.958,20.688,2.73,14.708,1.0,28.792,23.7,21.417,19.8,192.333,3.458,25.417,217.75
2013-06-22,100.0,77.944,48.0,9.486,12.584,3.098,10.792,1.0,12.042,28.5,21.658,18.0,189.583,2.708,18.542,208.125
2013-06-23,93.0,67.778,51.0,4.27,4.646,0.375,12.417,1.042,14.542,27.9,22.562,18.1,188.958,2.083,13.375,202.333
2013-06-24,96.0,77.25,58.0,6.312,7.354,1.042,13.417,1.0,16.218,27.5,23.246,20.0,187.125,2.0,10.625,197.75
2013-06-25,100.0,77.087,52.0,9.771,11.104,1.333,18.5,1.125,25.104,29.7,24.308,20.9,189.667,2.458,23.875,213.542
2013-06-26,100.0,91.333,83.0,11.834,12.729,0.896,19.458,1.208,28.604,22.8,20.721,18.8,191.833,2.542,24.208,216.042
2013-06-27,100.0,68.059,49.0,9.584,12.104,2.52,6.667,1.0,8.688,27.3,21.775,17.8,185.417,1.5,17.125,202.542
2013-06-28,92.0,77.208,57.0,9.0,9.812,0.812,14.875,1.208,19.854,25.3,21.488,18.3,190.167,1.542,18.208,208.375
2013-06-29,96.0,75.25,51.0,6.458,7.354,0.896,13.958,1.125,20.021,28.3,23.304,19.9,190.292,1.417,16.167,206.458
2013-06-30,100.0,78.909,63.0,4.75,5.25,0.5,14.75,1.458,21.834,26.7,22.667,19.5,189.042,1.167,14.083,203.125
2013-07-01,90.0,74.25,47.0,12.104,13.188,1.083,10.917,1.917,13.354,27.4,23.583,20.9,188.833,1.458,12.542,201.375
2013-07-02,96.0,70.0,48.0,10.625,11.812,1.188,10.5,1.292,14.938,28.6,23.988,20.4,189.167,1.417,19.167,208.333
2013-07-03,96.0,80.333,66.0,14.812,18.812,4.0,12.375,1.583,18.562,24.8,22.588,20.9,189.0,1.792,32.75,221.75
2013-07-04,99.0,82.333,65.0,14.522,17.718,3.196,20.682,1.0,28.646,27.7,24.4,21.3,191.0,2.174,24.409,215.409
2013-07-05,100.0,86.412,74.0,21.167,25.562,4.396,20.958,1.0,43.75,28.7,25.404,22.9,190.833,4.292,29.042,219.875
2013-07-06,97.0,67.762,43.0,12.542,21.375,8.833,16.667,1.25,25.729,36.2,29.071,23.2,192.958,3.708,28.0,220.958
2013-07-07,93.0,74.292,54.0,7.625,9.854,2.229,16.5,1.0,24.646,33.1,28.679,25.3,186.25,2.5,19.417,205.667
2013-07-08,100.0,72.429,48.0,9.932,12.767,2.835,13.792,1.208,19.979,35.9,28.842,25.2,185.125,2.125,17.875,203.0
2013-07-09,100.0,73.25,47.0,11.062,13.438,2.375,22.25,1.167,34.354,35.5,28.667,23.6,188.042,2.75,25.0,213.042
2013-07-10,97.0,77.826,45.0,13.062,14.729,1.666,32.208,1.312,48.583,36.5,28.975,25.5,193.625,3.167,26.583,220.208
2013-07-11,100.0,77.435,45.0,13.756,15.374,1.618,33.565,1.583,55.62,37.2,29.767,25.2,195.083,3.375,26.708,221.792
2013-07-12,99.0,75.286,55.0,14.521,16.145,1.625,32.542,1.417,53.125,34.6,29.142,24.8,194.167,3.375,30.292,224.458
2013-07-13,96.0,80.542,60.0,16.25,19.938,3.688,34.875,1.375,57.875,31.1,27.679,25.0,205.625,3.333,38.042,243.667
2013-07-14,94.0,73.714,55.0,6.73,8.292,1.562,,1.25,27.444,31.7,27.6,23.2,195.833,1.875,26.875,222.708
2013-07-15,100.0,67.478,39.0,6.375,8.312,1.938,,1.042,15.708,32.7,27.675,21.9,185.375,1.625,12.167,197.542
2013-07-16,97.0,71.083,49.0,7.616,8.89,1.274,,1.318,13.975,30.0,25.021,20.9,188.391,1.696,11.13,199.522
2013-07-17,100.0,84.684,68.0,10.708,11.792,1.083,,1.208,30.5,25.4,22.204,20.2,194.708,2.958,23.792,218.5
2013-07-18,100.0,66.889,48.0,9.729,12.125,2.396,,1.042,28.625,32.9,26.921,21.4,192.417,3.167,31.292,223.708
2013-07-19,86.0,65.625,44.0,8.875,10.396,1.521,,1.375,13.938,31.6,26.146,21.5,190.0,2.167,18.375,208.375
2013-07-20,83.0,70.042,51.0,8.188,9.854,1.667,,1.542,16.646,28.5,23.904,20.5,190.417,2.333,15.25,205.667
2013-07-21,78.0,68.167,56.0,6.312,6.875,0.562,,1.75,18.146,28.2,23.65,20.3,190.792,2.625,18.292,209.083
2013-07-22,99.0,76.167,56.0,11.166,12.479,1.312,,1.5,28.834,31.6,25.492,20.4,191.583,3.25,20.417,212.0
2013-07-23,99.0,83.238,58.0,11.479,13.667,2.188,17.5,1.208,40.792,32.6,26.804,24.1,197.917,3.375,24.75,222.667
2013-07-24,100.0,97.429,92.0,13.304,14.869,1.566,12.625,1.083,18.008,23.9,22.842,22.3,190.435,2.917,28.043,218.478
2013-07-25,100.0,90.9,77.0,11.312,12.916,1.604,12.625,1.0,19.354,26.3,23.708,22.1,187.667,2.75,26.792,214.458
2013-07-26,97.0,74.5,58.0,10.167,11.521,1.354,20.667,1.083,30.312,32.1,26.979,22.3,189.5,2.333,19.292,208.792
2013-07-27,100.0,78.286,57.0,8.542,10.333,1.792,21.938,1.0,22.979,32.3,24.7,21.2,189.0,2.708,17.333,206.333
2013-07-28,,,,5.312,6.042,0.729,,,16.604,23.5,22.1,21.4,198.042,2.5,17.708,215.75
2013-07-29,,,,11.772,13.358,1.585,18.75,1.0,26.905,24.4,24.138,23.9,194.739,3.522,15.043,209.783
2013-07-30,,,,9.146,10.75,1.604,21.5,1.0,36.958,31.4,26.862,22.9,202.042,4.042,25.292,227.333
2013-07-31,,,,8.646,10.854,2.208,24.625,1.083,38.042,30.2,26.262,24.0,192.792,3.083,19.0,211.792
2013-08-01,,,,9.667,11.625,1.958,19.292,1.125,31.25,30.1,25.908,23.2,190.417,3.083,22.083,212.5
2013-08-02,,,,8.625,11.812,3.188,11.042,1.208,15.604,28.1,24.254,22.1,185.833,2.375,16.708,202.542
2013-08-03,,,,7.208,8.438,1.229,14.333,1.458,18.292,30.8,25.896,20.8,190.667,2.583,22.208,212.875
2013-08-04,,,,5.812,6.438,0.625,21.75,1.25,28.646,30.5,26.754,23.6,188.708,2.958,15.0,203.708
2013-08-05,,,,11.375,13.354,1.979,20.958,1.042,31.146,31.3,27.162,25.0,188.667,3.292,22.417,211.083
2013-08-06,,,,12.416,15.771,3.354,15.792,1.125,27.916,30.7,26.933,23.8,186.875,3.25,26.083,212.958
2013-08-07,,,,10.458,14.166,3.708,16.792,1.208,21.854,34.0,28.346,23.3,191.458,2.875,29.333,220.792
2013-08-08,,,,10.584,12.562,1.98,31.417,1.458,42.062,33.8,29.067,24.0,199.167,3.75,20.917,220.083
2013-08-09,79.0,65.182,48.0,14.241,16.75,2.51,44.227,1.571,63.186,36.3,31.096,26.4,201.5,4.125,24.833,226.333
2013-08-10,90.0,62.0,37.0,9.562,10.916,1.354,40.375,1.25,59.542,38.5,32.792,27.2,194.167,4.042,23.542,217.708
2013-08-11,75.0,61.958,45.0,6.625,7.479,0.854,35.792,1.0,48.167,37.0,31.404,27.6,198.583,3.292,17.125,215.708
2013-08-12,87.0,64.895,45.0,6.521,7.77,1.25,34.0,1.208,51.201,36.4,29.892,24.6,195.0,3.292,15.0,210.0
2013-08-13,97.0,70.087,47.0,6.283,7.283,1.0,32.174,1.304,45.983,33.5,28.962,25.1,196.773,3.174,13.091,209.864
2013-08-14,88.0,68.667,48.0,5.166,5.938,0.771,31.583,1.458,41.916,34.0,29.042,25.9,198.917,3.292,13.667,212.583
2013-08-15,89.0,68.792,42.0,5.334,6.021,0.688,28.417,1.25,36.958,35.5,29.129,24.4,196.875,3.375,13.875,210.75
2013-08-16,88.0,69.75,49.0,5.334,5.812,0.479,29.125,1.208,41.042,34.5,29.533,25.9,192.333,3.042,14.833,207.167
2013-08-17,85.0,70.958,46.0,7.229,7.938,0.708,18.125,1.542,28.146,34.6,29.146,25.9,194.708,2.833,18.167,212.875
2013-08-18,89.0,69.75,44.0,6.125,6.916,0.792,13.167,1.208,21.458,35.2,29.504,25.3,192.167,2.792,16.042,208.208
2013-08-19,89.0,69.417,42.0,10.0,11.792,1.792,12.792,1.542,20.896,36.0,29.971,25.8,187.875,2.792,16.5,204.375
2013-08-20,88.0,73.053,57.0,10.021,12.438,2.417,14.792,1.292,24.812,32.9,28.525,24.6,187.208,3.0,23.083,210.292
2013-08-21,100.0,83.385,63.0,8.979,10.771,1.792,13.0,1.0,20.625,30.5,26.638,24.3,189.708,2.875,19.792,209.5
2013-08-22,100.0,78.211,60.0,10.229,13.021,2.792,18.833,1.083,31.625,31.8,27.675,24.7,187.0,3.125,24.333,211.333
2013-08-23,100.0,93.077,82.0,15.188,22.208,7.021,17.75,1.125,34.979,27.6,25.362,23.2,191.261,3.875,21.783,213.043
2013-08-24,99.0,62.474,46.0,11.062,16.666,5.604,9.25,1.0,13.542,33.6,27.154,23.0,189.167,3.667,18.458,207.625
2013-08-25,98.0,81.875,69.0,8.604,10.125,1.521,16.0,1.0,23.146,26.8,23.917,22.0,196.667,4.875,19.125,215.792
2013-08-26,98.0,66.318,39.0,11.396,13.708,2.312,15.5,1.417,19.708,30.9,25.167,20.3,197.583,3.833,15.75,213.333
2013-08-27,89.0,61.75,39.0,9.958,12.438,2.479,8.333,1.0,13.188,30.0,24.271,19.7,189.542,3.375,14.5,204.042
2013-08-28,81.0,58.708,36.0,10.729,14.167,3.438,9.5,1.208,11.708,33.4,26.621,20.4,195.0,3.25,17.208,212.208
2013-08-29,78.0,64.125,46.0,13.938,16.0,2.062,23.292,2.042,32.021,31.2,27.171,23.6,198.25,4.333,27.75,226.0
2013-08-30,86.0,68.375,41.0,14.453,18.595,4.142,22.833,1.652,34.07,36.0,28.383,23.9,196.0,4.087,23.864,219.864
2013-08-31,96.0,75.583,57.0,9.292,11.438,2.146,17.375,1.333,31.923,33.0,28.679,24.0,191.625,3.792,31.792,223.417
2013-09-01,99.0,76.733,57.0,5.812,7.312,1.5,10.5,1.067,17.021,34.2,27.138,23.8,188.042,3.167,16.333,204.375
2013-09-02,97.0,86.0,73.0,14.124,18.372,4.248,0.25,1.0,26.072,27.9,25.312,23.5,196.667,4.042,19.333,216.0
2013-09-03,100.0,76.957,49.0,11.125,17.666,6.542,2.174,1.208,21.042,34.1,27.867,24.2,190.333,3.083,21.708,212.042
2013-09-04,99.0,84.905,67.0,6.75,8.0,1.25,6.042,1.083,12.02,30.7,26.496,23.3,183.542,2.25,14.208,197.75
2013-09-05,100.0,92.333,77.0,11.375,14.396,3.021,5.5,1.0,10.75,28.6,25.783,24.3,185.542,2.958,25.583,211.125
2013-09-06,100.0,91.684,77.0,12.979,16.958,3.979,8.208,1.0,12.542,25.2,23.4,22.2,188.25,3.125,30.0,218.25
2013-09-07,100.0,89.0,75.0,10.5,13.583,3.084,11.417,1.0,21.604,25.3,22.758,20.9,190.125,3.583,15.5,205.625
2013-09-08,100.0,100.0,100.0,6.166,7.5,1.333,9.292,1.0,16.02,23.7,22.021,20.4,188.917,2.917,11.542,200.458
2013-09-09,100.0,73.333,48.0,8.708,11.812,3.104,6.417,1.042,11.333,28.3,23.262,20.0,195.667,2.625,11.833,207.5
2013-09-10,93.0,71.708,49.0,9.608,11.848,2.239,12.273,1.087,15.625,27.9,23.896,20.2,192.136,2.609,19.364,211.5
2013-09-11,100.0,77.286,58.0,12.416,16.104,3.688,11.292,1.0,15.708,26.6,23.533,20.5,189.5,3.375,18.125,207.625
2013-09-12,100.0,74.083,51.0,12.25,15.771,3.52,15.875,1.167,21.917,31.2,25.867,20.5,195.625,3.542,25.958,221.583
2013-09-13,100.0,78.174,55.0,12.188,13.75,1.562,22.708,2.333,33.438,31.3,26.604,23.4,193.75,3.833,27.042,220.792
2013-09-14,95.0,79.25,63.0,8.854,10.479,1.625,19.458,1.5,30.375,30.4,26.954,24.6,190.958,3.833,27.167,218.125
2013-09-15,99.0,91.8,79.0,5.812,8.188,2.375,6.75,1.0,11.854,26.1,24.175,21.9,184.292,2.875,17.292,201.583
2013-09-16,97.0,63.923,45.0,2.083,2.875,0.792,4.125,1.0,14.395,26.7,23.967,19.5,180.083,1.792,5.25,185.333
2013-09-17,83.0,59.083,39.0,8.146,10.25,2.104,8.208,1.042,11.125,26.9,21.2,15.0,187.875,2.542,8.625,196.5
2013-09-18,94.0,63.957,37.0,14.667,18.896,4.229,12.75,1.583,17.946,27.8,21.738,16.1,196.5,3.625,23.5,220.0
2013-09-19,94.0,67.792,37.0,13.834,18.396,4.562,15.417,1.5,20.104,27.6,21.533,16.0,197.083,3.5,23.708,220.792
2013-09-20,95.0,69.667,43.0,16.084,20.562,4.479,18.167,1.417,24.125,28.7,22.875,16.3,194.417,4.083,23.0,217.417
2013-09-21,86.0,67.042,41.0,12.646,15.52,2.875,22.208,2.0,28.958,29.5,23.879,19.1,194.542,4.208,26.917,221.458
2013-09-22,94.0,69.042,43.0,6.646,7.646,1.0,23.75,1.708,31.188,29.1,23.783,19.8,194.292,3.958,19.708,214.0
2013-09-23,98.0,76.591,62.0,5.688,6.938,1.25,9.0,1.0,12.125,22.0,19.812,18.7,184.917,3.042,12.75,197.667
2013-09-24,99.0,79.583,58.0,12.104,17.27,5.167,11.917,1.25,18.208,26.6,21.846,17.7,188.958,4.0,18.583,207.542
2013-09-25,99.0,91.818,83.0,15.456,21.913,6.456,11.333,1.174,19.438,24.9,22.404,20.2,188.217,3.913,22.783,211.0
2013-09-26,81.0,61.389,47.0,10.688,14.938,4.25,7.625,1.667,14.542,23.0,20.9,16.9,188.333,3.083,20.833,209.167
2013-09-27,70.0,53.583,34.0,9.021,11.646,2.625,6.542,1.083,7.938,23.4,17.996,13.8,189.917,2.75,13.833,203.75
2013-09-28,86.0,65.292,44.0,11.604,15.73,4.125,9.167,1.125,12.666,24.2,18.521,12.9,195.542,3.542,25.375,220.917
2013-09-29,83.0,65.0,47.0,7.833,9.896,2.062,13.583,1.292,17.021,25.6,20.846,17.3,191.083,3.833,21.458,212.542
2013-09-30,86.0,65.25,46.0,12.125,16.229,4.104,14.625,1.292,18.312,25.5,21.117,17.1,189.958,3.875,18.0,207.958
2013-10-01,91.0,74.958,63.0,22.188,34.25,12.062,18.875,1.583,25.146,23.9,21.4,19.0,193.208,5.833,33.042,226.25
2013-10-02,94.0,72.458,52.0,14.208,24.73,10.52,11.333,2.0,17.416,29.6,24.346,21.0,190.458,4.375,25.958,216.417
2013-10-03,100.0,65.4,47.0,10.542,15.042,4.5,9.5,1.875,11.054,28.6,22.596,18.0,186.417,3.583,17.958,204.375
2013-10-04,98.0,85.25,76.0,12.98,17.771,4.792,9.833,1.25,13.77,18.9,17.717,16.3,187.958,3.875,17.708,205.667
2013-10-05,100.0,100.0,100.0,13.292,19.084,5.792,7.708,1.042,11.834,19.3,17.962,16.5,186.625,4.833,21.083,207.708
2013-10-06,100.0,86.933,69.0,5.0,6.416,1.416,6.375,1.0,10.354,26.4,21.633,19.2,186.958,3.417,21.333,208.292
2013-10-07,99.0,80.917,55.0,9.896,13.895,4.0,10.375,1.0,17.021,28.3,23.625,20.6,184.292,3.458,20.208,204.5
2013-10-08,100.0,78.263,58.0,15.718,20.674,4.956,17.083,2.217,27.646,28.7,23.888,21.0,189.143,3.87,30.286,219.429
2013-10-09,97.0,77.458,54.0,16.708,21.583,4.875,8.625,1.75,15.354,29.6,24.517,21.0,186.458,2.917,24.25,210.708
2013-10-10,100.0,76.864,60.0,13.375,19.52,6.146,12.125,1.667,16.229,27.7,23.392,20.1,189.833,3.167,23.0,212.833
2013-10-11,100.0,84.438,61.0,19.542,24.979,5.438,15.958,1.417,24.729,27.5,22.112,19.5,188.542,4.792,28.708,217.25
2013-10-12,98.0,51.55,23.0,10.104,19.062,8.958,12.667,2.0,16.646,31.3,23.042,17.8,193.833,3.625,21.667,215.5
2013-10-13,58.0,41.125,27.0,5.834,7.375,1.542,6.542,1.458,7.104,25.2,19.321,14.2,188.042,2.667,7.208,195.25
2013-10-14,78.0,60.75,43.0,10.042,12.042,2.0,16.583,1.5,21.75,22.7,17.383,10.5,194.292,3.583,17.292,211.583
2013-10-15,99.0,79.786,72.0,24.812,37.458,12.646,28.333,1.75,34.481,17.8,16.337,15.2,195.583,5.708,26.208,221.792
2013-10-16,100.0,56.611,43.0,5.917,7.896,1.98,2.75,1.125,4.396,23.7,18.079,13.8,184.875,2.792,6.958,191.833
2013-10-17,73.0,58.292,35.0,12.02,15.895,3.875,6.292,1.0,8.229,20.9,16.121,11.5,188.833,3.5,13.333,202.167
2013-10-18,79.0,65.958,47.0,15.562,20.27,4.708,11.25,1.25,12.52,19.4,15.746,12.8,191.542,3.667,17.5,209.042
2013-10-19,84.0,73.182,62.0,13.208,17.666,4.458,15.375,1.125,20.208,17.8,15.371,13.5,189.875,4.417,16.792,206.667
2013-10-20,100.0,97.714,93.0,9.062,12.25,3.188,8.292,1.0,9.875,15.5,14.492,13.5,188.542,4.417,11.667,200.208
