date,TEMP_max,TEMP_mean,TEMP_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,RAIN_sum,CO_mean
2013-03-26,178.0,132.0,94.0,22.9585,33.875,10.9165,1.4585,33.33325,24.625,,3.583
2013-03-27,123.0,98.667,57.0,23.604,48.958,25.354,1.0,40.46875,24.0,,4.583
2013-03-28,218.0,130.542,32.0,22.958,35.8335,12.875,1.6360000000000001,28.66075,24.0,,3.87
2013-03-29,224.0,142.833,69.0,25.521,35.458,9.9375,1.5625,34.4585,26.354,,4.083
2013-03-30,151.0,125.958,112.0,13.2915,18.771,5.479,1.0,31.91675,17.021,,3.875
2013-03-31,186.0,135.042,109.0,6.083,8.8335,2.75,1.0625,10.729,7.896,,1.917
2013-04-01,156.0,99.958,30.0,17.979,29.6875,11.7085,0.7363333333333334,19.667,,,4.542
2013-04-02,100.0,93.208,82.0,23.1875,45.5205,22.333,0.7223333333333333,31.156,,,5.458
2013-04-03,167.0,119.958,98.0,14.645499999999998,24.5205,9.875,0.43366666666666664,6.91675,,,3.917
2013-04-04,226.0,155.792,76.0,18.3125,27.7085,9.396,0.9863333333333334,15.10425,,,4.083
2013-04-05,208.0,155.375,88.0,19.292,31.8125,12.521,1.4080000000000001,33.5805,,,4.565
2013-04-06,193.0,149.042,135.0,12.520499999999998,19.8125,7.2915,1.2776666666666667,37.48975,,,3.833
2013-04-07,203.0,149.583,96.0,5.042,7.7915,2.75,0.375,6.33325,,,2.625
2013-04-08,171.0,116.0,72.0,6.396,9.0625,2.6665,0.639,9.16675,,,2.167
2013-04-09,192.0,124.667,41.0,19.604,32.5,12.896,1.5553333333333335,19.71875,,,3.542
2013-04-10,163.0,108.208,52.0,7.792,10.9375,3.146,0.8723333333333333,11.8645,,,2.875
2013-04-11,134.0,87.875,48.0,15.4375,24.4375,9.0,0.8889999999999999,11.94775,,,3.417
2013-04-12,150.0,87.208,23.0,12.9785,20.0435,7.0655,0.9116666666666667,11.948,,,3.318
2013-04-13,170.0,102.0,23.0,14.375,21.875,7.5,0.9583333333333334,10.52075,,,3.583
2013-04-14,207.0,130.542,54.0,14.3125,18.917,4.604,1.0276666666666667,21.0625,,,4.167
2013-04-15,217.0,154.833,102.0,15.957999999999998,23.25,7.292,1.0836666666666668,17.90625,,,3.417
2013-04-16,196.0,140.75,77.0,22.8335,34.2915,11.4585,1.264,23.54175,,,3.75
2013-04-17,248.0,174.292,94.0,28.521,45.0415,16.5205,1.4546666666666666,39.927,,,4.542
2013-04-18,251.0,180.167,110.0,22.167,35.6665,13.5,1.111,35.37525,,,3.708
2013-04-19,169.0,114.833,54.0,4.6875,5.4795,0.792,0.292,17.3055,,,2.304
2013-04-20,118.0,74.042,39.0,15.479,21.5835,6.1045,0.7639999999999999,21.448,,,3.708
2013-04-21,124.0,62.708,34.0,7.375,9.9375,2.5625,0.4583333333333333,10.104,,,3.083
2013-04-22,148.0,89.667,27.0,10.0835,15.5,5.4165,0.5553333333333333,13.875,,,2.75
2013-04-23,173.0,108.25,17.0,24.833,38.146,13.3125,1.2363333333333333,21.052,,,4.125
2013-04-24,135.0,118.167,92.0,27.3125,46.979,19.6665,1.14,44.31225,,,5.375
2013-04-25,238.0,174.625,109.0,15.6085,22.804000000000002,7.1955,1.0876666666666666,19.656750000000002,,,3.478
2013-04-26,203.0,140.875,99.0,17.0625,26.0625,9.0,1.3416666666666668,21.8335,,,3.652
2013-04-27,178.0,127.5,72.0,7.479,11.1875,3.708,0.7776666666666667,10.625250000000001,,,2.583
2013-04-28,190.0,133.083,76.0,5.375,6.8955,1.5205000000000002,0.9723333333333333,12.146,,,2.458
2013-04-29,230.0,150.25,54.0,15.625,20.208,4.5835,1.5,19.23975,,,3.917
2013-04-30,209.0,154.583,112.0,19.875,30.479,10.604500000000002,1.3333333333333333,26.698,,,4.167
2013-05-01,183.0,139.0,103.0,7.729,10.0205,2.2915,0.6856666666666666,11.53125,,,2.333
2013-05-02,198.0,122.208,72.0,6.354,9.3335,2.979,0.7193333333333333,5.69325,,,2.208
2013-05-03,220.0,131.0,43.0,5.7915,8.0,2.2085,0.6629999999999999,7.979,,,2.609
2013-05-04,228.0,145.0,51.0,7.0625,9.7705,2.708,0.8056666666666666,11.28125,,,3.083
2013-05-05,277.0,176.042,72.0,8.1455,10.25,2.1045,0.9026666666666667,19.78125,,,3.417
2013-05-06,267.0,182.833,86.0,8.958,11.645499999999998,2.6875,0.972,23.458,,,3.542
2013-05-07,167.0,131.125,70.0,5.1665,7.8125,2.6455,0.5416666666666666,8.552,,,2.125
2013-05-08,213.0,136.917,34.0,8.792,12.979,4.1875,0.6960000000000001,7.40625,,,2.292
2013-05-09,309.0,198.458,82.0,26.021,39.0415,13.021,1.2916666666666667,17.13525,,,3.875
2013-05-10,302.0,211.542,137.0,27.087,39.195499999999996,12.108500000000001,2.596,35.58725,,,4.864
2013-05-11,187.0,170.292,158.0,21.0415,33.2085,12.1665,1.5973333333333333,57.42725,,,5.333
2013-05-12,272.0,205.208,151.0,6.625,9.625,3.0,0.7636666666666666,18.469,,,2.833
2013-05-13,220.0,174.25,138.0,18.3125,30.2705,11.957999999999998,1.0553333333333332,47.8855,,,4.208
2013-05-14,301.0,226.083,138.0,21.6455,33.2915,11.646,2.014,35.104,,,4.167
2013-05-15,245.0,204.167,172.0,17.104,25.75,8.6455,1.803,41.729,,,3.833
2013-05-16,253.0,197.083,154.0,12.2085,19.5205,7.3125,0.9863333333333334,26.025,,,3.083
2013-05-17,262.0,197.083,125.0,13.0415,19.5415,6.5,1.1113333333333333,13.55225,,,3.043
2013-05-18,259.0,190.75,113.0,15.1875,21.792,6.604,1.5973333333333333,28.323,,,3.583
2013-05-19,237.0,190.583,150.0,10.9375,15.3335,4.3955,1.4863333333333333,24.7395,,,3.208
2013-05-20,244.0,200.208,153.0,15.896,26.2915,10.396,1.0136666666666667,24.625,,,3.208
2013-05-21,292.0,234.25,181.0,16.4375,26.2705,9.8335,1.4306666666666665,30.125,,,3.5
2013-05-22,284.0,234.5,198.0,19.0625,26.958,7.896,1.704,37.83325,,,3.917
2013-05-23,278.0,220.042,158.0,12.3335,17.2085,4.875,1.1946666666666668,19.3335,,,2.833
2013-05-24,288.0,212.375,125.0,12.0405,17.245,5.2045,0.8713333333333333,14.9585,,,2.524
2013-05-25,236.0,182.917,148.0,12.3125,18.021,5.7085,1.25,22.625,,,3.708
2013-05-26,278.0,212.625,151.0,10.75,15.167000000000002,4.4165,1.3613333333333333,29.03125,,,3.958
2013-05-27,261.0,218.417,184.0,17.6875,25.521,7.8335,1.1666666666666667,29.7815,,,3.667
2013-05-28,257.0,214.167,186.0,16.083,26.146,10.0625,1.278,19.6875,,,3.167
2013-05-29,218.0,196.25,181.0,17.083,30.1875,13.104,0.9403333333333332,21.72925,,,3.208
2013-05-30,216.0,198.875,188.0,16.75,35.5625,18.8125,0.7639999999999999,22.94775,,,3.667
2013-05-31,283.0,224.958,156.0,15.8125,25.5835,9.771,1.0403333333333333,20.1875,,,3.522
2013-06-01,274.0,205.917,155.0,14.104,22.0835,7.979,1.153,19.8125,,,3.375
2013-06-02,240.0,192.625,157.0,8.646,12.9165,4.2705,0.8196666666666667,20.7395,,,2.958
2013-06-03,289.0,211.208,134.0,17.0205,28.042,11.020499999999998,1.3333333333333333,20.97925,,,3.417
2013-06-04,312.0,237.417,154.0,20.3125,30.4165,10.104,1.6529999999999998,25.8335,,,3.875
2013-06-05,296.0,235.083,175.0,20.354,30.417,10.0625,1.915,37.15625,,,3.792
2013-06-06,251.0,217.042,186.0,21.9565,37.348,15.390999999999998,1.4346666666666668,32.45525,,,3.913
2013-06-07,244.0,210.167,181.0,19.0625,33.833,14.771,1.2343333333333333,23.78125,,,3.826
2013-06-08,268.0,214.917,158.0,10.4375,17.0835,6.646,0.7916666666666666,18.031,,,3.292
2013-06-09,310.0,236.333,149.0,8.9585,12.146,3.1875,1.7083333333333333,29.7705,,,4.042
2013-06-10,288.0,239.958,210.0,17.1665,25.229,8.0625,2.3056666666666668,41.021,,,4.333
2013-06-11,250.0,215.792,190.0,18.9375,30.9165,11.979500000000002,1.5276666666666667,32.40625,,,3.958
2013-06-12,222.0,205.625,183.0,16.25,32.8545,16.604,0.6726666666666666,34.1875,,,4.125
2013-06-13,239.0,218.75,205.0,11.604,30.75,19.146,0.375,15.83325,,,3.25
2013-06-14,301.0,248.583,204.0,12.9165,27.7915,14.875,1.0916666666666666,22.61475,,,3.348
2013-06-15,298.0,241.833,209.0,11.7915,21.0,9.208,0.9860000000000001,38.875,,,3.458
2013-06-16,294.0,239.958,204.0,7.8335,12.5,4.6665,0.9026666666666666,13.6875,,,3.083
2013-06-17,307.0,260.5,223.0,15.375,25.1875,9.8125,1.361,24.13525,,,3.917
2013-06-18,261.0,243.458,227.0,19.146,36.0625,16.917,1.5,45.32275,,,4.625
2013-06-19,275.0,237.083,216.0,15.4165,26.875,11.4585,1.2623333333333333,34.25,,,4.0
2013-06-20,247.0,223.583,209.0,22.917,42.0835,19.1665,1.222,34.729,,,4.667
2013-06-21,237.0,211.792,187.0,19.522,40.0,20.477999999999998,0.9636666666666667,36.7815,,,5.136
2013-06-22,283.0,220.208,171.0,12.083,18.854,6.771,0.875,12.624749999999999,,,3.917
2013-06-23,285.0,230.417,181.0,8.0625,11.3335,3.271,1.125,17.17725,,,3.958
2013-06-24,272.0,227.417,192.0,13.5,23.0625,9.5625,1.2916666666666667,22.0,,,4.0
2013-06-25,285.0,239.708,203.0,17.6045,29.0205,11.417000000000002,1.1666666666666667,28.37525,,,4.417
2013-06-26,226.0,205.208,182.0,17.7705,27.521,9.75,1.4233333333333331,40.802,,,4.792
2013-06-27,275.0,221.0,178.0,16.396,27.625,11.229,0.8613333333333334,10.19775,,,3.625
2013-06-28,238.0,210.0,181.0,17.583,31.5835,14.0,1.3623333333333332,28.323,,,3.957
2013-06-29,283.0,234.292,198.0,12.3125,20.208,7.896,1.3333333333333333,29.02075,,,3.458
2013-06-30,269.0,228.792,199.0,8.479,13.5415,5.0625,1.8473333333333333,26.47925,,,3.458
2013-07-01,259.0,227.208,206.0,15.7085,27.0835,11.375,1.7776666666666667,21.90625,,,3.458
2013-07-02,281.0,237.083,192.0,17.771,30.1875,12.4165,1.5416666666666667,18.71875,,,3.417
2013-07-03,236.0,219.667,196.0,18.2705,37.771,19.5,1.3803333333333334,23.02075,,,3.958
2013-07-04,279.0,241.125,205.0,18.4585,32.75,14.2915,1.1946666666666668,37.0,,,4.083
2013-07-05,273.0,241.958,225.0,19.826,36.9345,17.108999999999998,1.2173333333333334,51.469,,,5.818
2013-07-06,338.0,266.542,217.0,12.146,31.3545,19.2085,1.4163333333333332,24.46875,,,5.417
2013-07-07,329.0,280.625,235.0,7.229,13.271,6.0415,1.236,18.302,,,4.167
2013-07-08,366.0,291.083,242.0,14.2085,24.9375,10.729500000000002,1.2776666666666667,22.552,,,4.083
2013-07-09,359.0,301.167,243.0,16.854,27.604,10.75,1.5276666666666667,36.71875,,,4.542
2013-07-10,368.0,299.917,251.0,17.0625,25.479,8.417,1.780333333333333,40.9585,,,4.833
2013-07-11,381.0,305.958,250.0,19.6665,32.0625,12.396,1.514,50.521,,,5.5
2013-07-12,352.0,291.792,255.0,19.4375,28.375,8.9375,1.5356666666666665,49.3105,,,5.174
2013-07-13,313.0,271.917,241.0,14.979500000000002,27.2295,12.25,1.2916666666666667,42.25033333333334,,,4.792
2013-07-14,338.0,282.042,237.0,7.5415,12.395499999999998,4.854,1.3333333333333333,27.930333333333333,,,3.875
2013-07-15,317.0,272.667,236.0,6.0625,9.125,3.0625,1.0276666666666667,22.486333333333334,,,2.958
2013-07-16,309.0,258.292,219.0,15.854,23.083,7.229,1.6666666666666667,24.597333333333335,,,3.458
2013-07-17,263.0,231.25,211.0,19.2295,28.958,9.729500000000002,2.0543333333333336,44.40266666666667,,,4.083
2013-07-18,338.0,269.167,219.0,11.25,19.8545,8.604,1.1526666666666667,26.125,,,3.25
2013-07-19,323.0,250.13,-71.0,11.239,19.2605,8.0215,0.5579999999999999,13.479666666666667,,,3.0
2013-07-20,291.0,243.875,206.0,12.8335,18.417,5.5835,1.0276666666666667,20.791666666666668,,,3.458
2013-07-21,288.0,242.667,202.0,10.25,14.4585,4.208,1.111,26.221999999999998,,,3.958
2013-07-22,314.0,260.773,207.0,16.146,26.7085,10.5625,1.236,34.375,,,4.125
2013-07-23,342.0,280.667,235.0,18.375,29.6875,11.3125,0.875,44.77766666666667,,,4.5
2013-07-24,239.0,228.696,221.0,17.75,30.625,12.875,0.799,34.625,,,4.5
2013-07-25,252.0,235.375,221.0,16.5415,31.292,14.75,0.597,35.361,,,4.458
2013-07-26,326.0,269.792,235.0,18.3545,30.958,12.604500000000002,0.9166666666666666,47.458666666666666,,,4.391
2013-07-27,318.0,256.167,219.0,12.646,19.375,6.7295,0.8196666666666667,31.627333333333336,,,3.875
2013-07-28,316.0,254.739,215.0,8.1875,13.021,4.8335,0.7916666666666666,26.2915,,,3.792
2013-07-29,245.0,237.542,230.0,17.7915,30.521,12.729500000000002,0.903,48.1875,,,4.792
2013-07-30,329.0,272.739,222.0,15.9585,29.2915,13.332999999999998,0.7776666666666667,43.4655,,,4.833
2013-07-31,311.0,274.333,247.0,15.646,26.146,10.5,1.0415,63.333,,,4.5
2013-08-01,311.0,264.292,233.0,17.0,28.0625,11.0625,1.125,51.167,,,4.458
2013-08-02,292.0,258.042,232.0,14.803999999999998,26.087,11.283000000000001,1.065,27.167,,,3.227
2013-08-03,327.0,272.333,214.0,12.4585,21.9375,9.479,1.125,18.708,,,3.375
2013-08-04,304.0,267.833,232.0,9.5205,14.771,5.25,1.0835,29.958,,,4.167
2013-08-05,304.0,260.708,235.0,15.2915,28.4375,13.146,0.75,43.917,,,4.333
2013-08-06,294.0,261.75,245.0,17.8545,34.8335,16.979,0.896,36.042,,,4.583
2013-08-07,355.0,290.583,227.0,14.8335,25.854,11.020499999999998,1.3573333333333333,37.75,,,3.542
2013-08-08,349.0,295.958,236.0,18.4165,27.6665,9.25,1.9723333333333333,46.3125,,,4.083
2013-08-09,377.0,315.5,255.0,22.565,33.6305,11.065000000000001,1.0456666666666667,70.42750000000001,,,5.714
2013-08-10,388.0,325.458,272.0,12.4585,17.8955,5.4375,0.25,72.8125,,,4.333
2013-08-11,382.0,312.0,259.0,8.917,12.854,3.9375,0.23633333333333337,55.146,,,3.875
2013-08-12,377.0,305.875,260.0,13.0835,22.854,9.771,0.5833333333333334,53.5415,,,4.0
2013-08-13,343.0,296.5,255.0,11.1875,17.0415,5.854,0.9443333333333334,53.8545,,,4.292
2013-08-14,349.0,296.5,249.0,9.4375,13.457999999999998,4.021,0.5766666666666667,55.917,,,4.333
2013-08-15,355.0,297.042,242.0,10.5095,14.922,4.413,0.7736666666666667,54.4735,,,4.609
2013-08-16,350.0,293.667,251.0,11.407499999999999,16.301000000000002,4.894,0.8856666666666667,47.667,,,4.435
2013-08-17,347.0,293.833,244.0,9.4165,15.146,5.729,0.7223333333333333,37.354,,,3.917
2013-08-18,355.0,298.417,245.0,8.396,12.729,4.333,0.778,31.9165,,,3.833
2013-08-19,365.0,304.833,251.0,14.667000000000002,26.25,11.5835,0.8193333333333334,30.5,,,3.917
2013-08-20,331.0,285.833,254.0,16.0,28.021,12.021,0.639,38.2915,,,3.583
2013-08-21,305.0,271.083,243.0,16.0625,28.3545,12.292000000000002,0.4203333333333333,39.5625,,,3.792
2013-08-22,322.0,283.833,241.0,17.625,26.875,9.25,0.611,43.354,,,4.083
2013-08-23,278.0,251.292,229.0,15.604,30.5835,14.979500000000002,0.7596666666666666,32.3125,,,3.826
2013-08-24,312.0,261.833,226.0,8.7705,16.854,8.0835,0.4583333333333333,21.625,,,3.5
2013-08-25,278.0,237.708,215.0,9.2085,14.25,5.042,0.5136666666666666,27.729,,,4.375
2013-08-26,311.0,255.625,193.0,17.8335,28.4165,10.5835,0.8056666666666666,18.583,,,4.5
2013-08-27,312.0,246.125,198.0,11.9375,18.5,6.5625,0.375,16.542,6.4585,,3.208
2013-08-28,320.0,260.542,189.0,10.2915,16.146,5.8545,0.35233333333333333,12.9165,5.25,,2.917
2013-08-29,317.0,268.458,228.0,19.125,31.75,12.625,1.236,33.2085,21.208,,4.667
2013-08-30,352.0,274.875,230.0,16.315,26.405,10.0895,0.236,31.4375,17.479,,3.909
2013-08-31,331.0,282.0,232.0,12.75,21.8125,9.0625,0.2916666666666667,33.396,17.1455,,4.042
2013-09-01,339.0,274.167,238.0,7.1875,12.5,5.3125,0.347,20.5625,6.6045,,3.208
2013-09-02,270.0,250.75,239.0,15.625,32.792,17.1665,0.25,28.833,10.521,,4.583
2013-09-03,308.0,265.958,234.0,12.375,30.4795,18.104,0.375,24.542,8.6875,,3.625
2013-09-04,282.0,259.333,238.0,14.25,27.604,13.354500000000002,0.3953333333333333,22.6875,7.292,,3.583
2013-09-05,288.0,258.75,240.0,14.1665,31.0,16.833,0.153,19.2085,5.625,,3.75
2013-09-06,258.0,234.542,223.0,14.75,29.5625,14.8125,0.35533333333333333,19.1675,7.061,,3.826
2013-09-07,236.0,219.875,204.0,12.645499999999998,23.354,10.7085,0.3333333333333333,26.8335,9.5835,,4.042
2013-09-08,242.0,221.625,208.0,8.0415,13.4585,5.417,0.05566666666666667,17.375,5.8125,,3.875
2013-09-09,285.0,235.458,183.0,14.1875,23.708,9.521,0.5556666666666666,16.583,5.8335,,3.542
2013-09-10,276.0,236.0,199.0,16.875,30.7915,13.917000000000002,0.7776666666666667,28.271,14.542,,4.208
2013-09-11,248.0,223.333,206.0,15.413,27.6305,12.2175,0.32633333333333336,23.2705,9.5795,,4.0
2013-09-12,304.0,255.542,202.0,18.8335,33.9165,15.0835,0.6806666666666666,28.375,15.854500000000002,,4.75
2013-09-13,307.0,269.583,242.0,20.2915,31.9375,11.646,1.5616666666666668,52.375,25.2295,,5.348
2013-09-14,302.0,271.667,240.0,15.479,23.458,7.979,1.0836666666666668,46.271,23.2085,,4.875
2013-09-15,271.0,245.875,225.0,7.521,14.854,7.333,0.25,21.0205,6.854,,3.667
2013-09-16,281.0,232.875,161.0,5.083,8.792,3.708,0.06966666666666667,18.229,3.0835,,2.042
2013-09-17,272.0,207.75,146.0,16.0835,27.646,11.5625,0.625,16.854,8.354,,3.417
2013-09-18,288.0,213.0,155.0,20.25,38.1875,17.9375,0.6363333333333333,20.3125,11.9165,,4.208
2013-09-19,281.0,214.667,146.0,19.917,36.8125,16.896,0.7223333333333333,22.0835,14.979500000000002,,4.083
2013-09-20,289.0,225.75,167.0,21.3125,38.396,17.0835,0.915,33.729,22.604,,4.652
2013-09-21,302.0,234.167,178.0,16.7705,28.229,11.4585,0.6666666666666666,31.6875,21.8125,,4.5
2013-09-22,300.0,239.417,183.0,8.917,11.957999999999998,3.042,0.7363333333333334,34.729,24.167,,4.042
2013-09-23,209.0,192.25,179.0,9.4375,18.896,9.4585,0.2916666666666667,19.6455,8.6875,,3.167
2013-09-24,261.0,209.167,174.0,14.5835,34.4585,19.875,0.3336666666666667,19.729,9.3125,,3.625
2013-09-25,256.0,226.25,202.0,15.646,33.125,17.479,0.111,21.9585,9.5,,3.75
2013-09-26,261.0,209.417,135.0,9.7085,19.0835,9.375,0.15266666666666667,13.625,3.4585,,2.625
2013-09-27,236.0,179.042,115.0,15.282499999999999,26.761,11.4785,0.5513333333333333,12.7335,5.771,,2.864
2013-09-28,234.0,181.833,117.0,14.042000000000002,25.833,11.792000000000002,0.653,17.646,9.9375,,3.167
2013-09-29,257.0,204.083,164.0,9.875,16.2085,6.333,0.6806666666666666,21.979,12.583,,3.625
2013-09-30,257.0,203.625,158.0,17.333,34.792,17.458,0.6943333333333334,22.1875,13.5625,,3.542
2013-10-01,252.0,212.125,173.0,18.979,43.375,24.396,0.7363333333333334,22.625,14.7085,,4.167
2013-10-02,302.0,245.333,207.0,12.729,28.25,15.520499999999998,0.659,17.729,8.646,,3.125
2013-10-03,272.0,220.5,167.0,11.396,19.4585,8.0625,0.5833333333333334,16.6875,7.3335,,2.792
2013-10-04,190.0,175.833,163.0,16.4375,35.2085,18.771,0.5253333333333333,25.067333333333334,12.013,,3.87
2013-10-05,212.0,185.458,160.0,11.6875,24.125,12.4375,0.20833333333333334,14.347333333333333,6.896,,3.375
2013-10-06,269.0,225.25,194.0,8.1045,15.104,7.0,0.3193333333333333,14.819333333333333,6.25,,3.333
2013-10-07,265.0,230.5,204.0,14.5,35.6875,21.1875,0.6943333333333334,19.458333333333332,9.104,,3.583
2013-10-08,275.0,243.417,209.0,17.479,34.354,16.875,1.1943333333333335,31.819333333333333,16.729,,3.667
2013-10-09,274.0,240.708,218.0,18.3335,33.3335,15.0,1.029,27.611333333333334,13.646,,3.75
2013-10-10,278.0,235.667,200.0,16.2915,29.521,13.229500000000002,1.0416666666666667,17.055333333333333,9.0,,3.417
2013-10-11,260.0,217.333,195.0,16.5,34.4605,17.9605,0.8406666666666666,22.527666666666665,11.551,,4.591
2013-10-12,304.0,221.208,160.0,8.229,18.521,10.292000000000002,0.5693333333333334,17.986,9.5205,,3.583
2013-10-13,257.0,181.708,129.0,4.6045,6.75,2.146,0.6526666666666666,9.958333333333334,5.7085,,2.875
2013-10-14,222.0,162.0,99.0,11.875,19.0205,7.1455,0.9586666666666667,19.486,13.7085,,4.208
2013-10-15,172.0,156.833,134.0,21.7705,42.229,20.4585,0.5833333333333334,40.40266666666667,24.5835,,5.0
2013-10-16,241.0,179.625,132.0,7.146,12.021,4.875,0.2366666666666667,5.25,1.2085,,2.875
2013-10-17,201.0,154.167,107.0,9.271,15.5415,6.2705,0.5,8.167,4.771,,2.833
2013-10-18,194.0,156.25,126.0,18.229,37.875,19.6455,0.7643333333333334,15.152666666666667,9.396,,3.435
2013-10-19,172.0,151.083,134.0,15.3335,29.479,14.145499999999998,0.722,22.680333333333333,14.7085,,3.75
2013-10-20,155.0,142.625,130.0,8.7295,14.354500000000002,5.625,0.06933333333333333,10.666666666666666,5.1875,,3.0
2013-10-21,213.0,173.708,125.0,16.8125,39.9375,23.125,0.5276666666666666,11.847333333333333,6.3125,,3.667
2013-10-22,183.0,162.917,146.0,16.729,32.792,16.0625,0.514,15.972333333333333,6.958,,3.042
2013-10-23,165.0,151.042,142.0,19.1665,41.8335,22.6665,0.6523333333333333,14.902666666666667,6.75,,3.625
2013-10-24,175.0,146.167,132.0,15.4375,34.042,18.604,0.5693333333333334,10.458333333333334,4.604,,3.083
2013-10-25,181.0,163.792,141.0,12.735,32.4775,19.742,0.3333333333333333,7.986,3.8125,,3.773
2013-10-26,177.0,143.875,100.0,8.5,13.770499999999998,5.271,0.514,8.180333333333333,4.9795,,3.833
2013-10-27,194.0,133.667,92.0,6.4165,9.4795,3.0625,0.639,11.069333333333333,6.792,,3.542
2013-10-28,187.0,128.875,78.0,16.604,31.4375,14.832999999999998,0.7360000000000001,16.041666666666668,12.625,,4.167
2013-10-29,175.0,140.333,102.0,20.354,47.3125,26.9585,1.25,28.041666666666668,18.417,,5.333
2013-10-30,222.0,156.792,112.0,17.271,34.0625,16.7915,0.7623333333333333,17.444666666666667,12.5625,,4.667
2013-10-31,214.0,155.583,111.0,16.4375,24.9375,8.5,1.0556666666666668,28.986333333333334,23.6455,,4.792
2013-11-01,209.0,142.542,94.0,19.5,35.75,16.25,0.8986666666666666,22.66575,20.2515,,4.261
2013-11-02,183.0,134.917,94.0,18.4585,33.854,15.395499999999998,1.1666666666666667,30.2815,23.729,,4.875
2013-11-03,198.0,150.042,107.0,13.208,22.0415,8.8335,1.0833333333333333,37.70825,27.667,,5.25
2013-11-04,203.0,152.208,117.0,9.5415,15.7915,6.25,0.8333333333333334,18.68775,13.021,,4.083
2013-11-05,193.0,132.333,84.0,15.1665,25.9375,10.771,0.8333333333333334,20.0,17.1875,,3.875
2013-11-06,175.0,113.0,54.0,22.9165,48.1665,25.25,1.072,28.31225,22.479,,5.0
2013-11-07,164.0,118.833,90.0,22.354,45.4375,23.0835,0.7360000000000001,31.948,20.625,,4.917
2013-11-08,207.0,132.292,82.0,14.659,27.613500000000002,12.9545,0.606,11.15325,8.1665,,3.5
2013-11-09,120.0,98.917,59.0,16.1875,29.6875,13.5,0.7776666666666667,14.031500000000001,10.8125,,3.708
2013-11-10,152.0,116.667,88.0,10.0835,17.604,7.521,0.6803333333333333,17.95825,12.5,,4.0
2013-11-11,138.0,86.958,39.0,11.1875,18.9375,7.75,0.4583333333333333,6.44775,4.146,,2.958
2013-11-12,127.0,67.083,13.0,12.979,23.6455,10.6665,0.5,4.5625,3.771,,2.708
2013-11-13,100.0,52.542,17.0,13.9165,30.458,16.5415,0.4043333333333334,4.927,5.25,,3.667
2013-11-14,119.0,62.625,3.0,22.208,52.125,29.9165,0.7776666666666667,11.72925,8.896,,4.667
2013-11-15,121.0,81.667,46.0,22.5415,47.229,24.6875,0.4756666666666667,23.98925,15.432,,4.391
2013-11-16,175.0,98.792,38.0,17.5835,34.896,17.3125,1.0416666666666667,19.2605,15.479500000000002,,4.458
2013-11-17,164.0,88.958,25.0,15.1875,25.2915,10.104,0.9166666666666666,23.9375,19.3955,,4.5
2013-11-18,182.0,111.13,41.0,19.9585,43.417,23.4585,0.9723333333333333,21.9585,17.6665,,4.208
2013-11-19,147.0,96.917,49.0,16.5415,32.521,15.979,0.8333333333333334,6.65625,6.4375,,3.542
2013-11-20,160.0,75.545,13.0,17.3335,36.875,19.542,1.0013333333333334,8.8855,9.4585,,3.875
2013-11-21,152.0,88.625,34.0,17.788,35.733000000000004,17.945,0.7726666666666667,5.2085,5.042,,3.792
2013-11-22,165.0,93.708,16.0,17.807000000000002,38.954,21.1465,0.9923333333333333,5.01975,5.0,,4.045
2013-11-23,156.0,91.958,38.0,14.8125,23.708,8.896,0.6849999999999999,10.4585,8.479,,3.875
2013-11-24,179.0,90.458,20.0,13.3125,20.5625,7.25,0.6875,16.95825,12.9165,,4.25
2013-11-25,127.0,89.417,47.0,26.417,57.0625,30.6455,1.0415,34.4895,22.9585,,5.625
2013-11-26,177.0,112.125,42.0,13.895499999999998,25.2705,11.375,0.625,8.927,6.0,,3.542
2013-11-27,125.0,75.958,33.0,23.4375,52.6665,29.2295,0.729,11.1875,9.75,,4.833
2013-11-28,158.0,79.917,25.0,17.021,47.0835,30.0625,0.7640000000000001,11.20075,8.5625,,4.125
2013-11-29,129.0,59.875,4.0,15.729,35.3125,19.583,0.8496666666666667,6.427,6.625,,3.478
2013-11-30,132.0,61.25,15.0,17.4165,30.083,12.6665,0.7639999999999999,7.562250000000001,6.5415,,3.333
2013-12-01,152.0,69.125,-6.0,14.25,22.583,8.333,0.8889999999999999,10.25,9.3955,,3.167
2013-12-02,142.0,69.125,5.0,19.6875,42.708,23.0205,0.8386666666666667,14.36775,13.176,,3.75
2013-12-03,150.0,83.5,13.0,26.854,59.3125,32.458,1.0693333333333335,18.96875,14.9375,,4.625
2013-12-04,139.0,87.083,46.0,27.292,59.7915,32.5,1.201,31.844,21.2085,,4.958
2013-12-05,160.0,81.75,17.0,30.7065,74.96000000000001,44.2535,0.7120000000000001,14.9435,15.854,,5.217
2013-12-06,173.0,90.375,27.0,23.3125,51.521,28.2085,1.1323333333333332,10.06,17.0345,,4.783
2013-12-07,116.0,66.917,28.0,14.770499999999998,24.208,9.4375,0.4583333333333333,5.89575,5.5,,3.375
2013-12-08,103.0,54.917,17.0,11.0625,16.5835,5.521,0.4443333333333333,5.812250000000001,5.25,,2.875
2013-12-09,97.0,45.083,0.0,29.0415,58.646,29.604,0.8193333333333334,12.53125,10.5415,,4.417
2013-12-10,149.0,72.125,24.0,21.9165,48.1665,26.25,0.625,14.5,9.5415,,3.75
