date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean,CO_mean
2015-06-26,8.687,15.062,6.354,17.719,11.708,2.375,2.917
2015-06-27,8.75,14.667,5.948,8.208,7.25,3.792,2.125
2015-06-28,7.26,12.812,5.677,6.312,6.417,2.917,2.5
2015-06-29,7.604,14.812,7.375,11.188,8.833,2.625,2.25
2015-06-30,17.542,33.927,16.49,13.334,9.75,3.375,3.917
2015-07-01,14.146,25.24,11.208,10.01,6.625,3.0,3.273
2015-07-02,9.918,17.584,7.656,6.262,6.167,1.435,2.542
2015-07-03,6.312,13.125,6.969,3.656,3.042,1.833,2.208
2015-07-04,6.146,12.302,6.229,3.031,3.333,2.0,2.333
2015-07-05,3.625,6.354,2.802,4.031,4.875,1.917,2.0
2015-07-06,5.333,8.906,3.677,6.187,5.917,2.25,1.75
2015-07-07,6.562,13.094,6.604,7.104,5.542,2.375,2.042
2015-07-08,6.531,14.458,8.01,3.083,2.5,2.917,2.0
2015-07-09,8.848,16.092,7.244,6.194,5.833,3.25,2.375
2015-07-10,9.26,15.677,6.479,8.885,7.75,3.125,2.375
2015-07-11,8.063,12.271,4.323,10.052,9.083,3.75,2.458
2015-07-12,7.385,11.823,4.5,12.666,10.417,3.75,2.292
2015-07-13,15.99,28.729,12.74,18.208,13.833,6.792,3.667
2015-07-14,7.031,11.781,4.802,24.521,20.5,3.167,3.083
2015-07-15,5.177,12.729,7.666,5.552,3.875,3.0,2.125
2015-07-16,6.034,14.518,8.454,3.313,2.708,3.917,1.952
2015-07-17,8.323,15.073,6.781,5.51,4.958,4.333,2.292
2015-07-18,14.844,26.438,11.604,12.396,8.708,4.333,3.792
2015-07-19,6.729,11.896,5.281,8.573,8.542,2.875,2.833
2015-07-20,6.99,11.375,4.375,11.469,7.208,3.208,2.208
2015-07-21,17.573,29.927,12.406,16.635,10.083,3.5,3.583
2015-07-22,11.468,22.51,11.156,8.979,6.292,2.833,2.625
2015-07-23,10.062,20.724,10.724,17.989,9.261,2.667,2.81
2015-07-24,6.364,11.24,4.823,6.573,7.083,3.292,2.125
2015-07-25,10.979,21.188,10.25,8.083,5.833,3.667,3.5
2015-07-26,12.458,23.427,11.0,16.24,8.667,3.875,3.875
2015-07-27,10.958,18.146,7.208,23.125,15.875,3.958,2.625
2015-07-28,12.104,19.49,7.427,25.188,16.917,4.25,3.042
2015-07-29,10.042,16.51,6.552,19.198,13.333,4.083,2.542
2015-07-30,11.094,19.794,8.647,28.995,18.792,3.478,3.364
2015-07-31,12.323,20.229,7.927,32.166,19.875,3.417,3.583
2015-08-01,6.844,13.365,6.562,9.125,6.75,3.083,3.042
2015-08-02,6.125,11.323,5.156,9.198,8.25,3.333,2.958
2015-08-03,11.781,20.052,8.282,18.271,14.0,3.25,3.542
2015-08-04,10.188,17.604,7.49,25.364,17.958,3.542,3.25
2015-08-05,9.917,16.708,6.844,23.75,19.542,3.917,2.458
2015-08-06,9.164,17.632,8.552,25.771,16.958,3.083,3.0
2015-08-07,8.979,14.573,5.615,10.729,7.583,3.75,2.75
2015-08-08,8.802,14.406,5.636,11.396,8.583,3.875,2.708
2015-08-09,6.51,11.5,5.031,10.635,7.75,3.375,3.042
2015-08-10,9.708,18.25,8.406,11.542,8.875,3.167,3.208
2015-08-11,8.24,17.229,9.094,14.656,9.75,2.833,3.083
2015-08-12,6.958,14.948,8.042,12.281,8.042,2.25,3.0
2015-08-13,6.988,12.072,5.085,11.685,9.542,2.708,2.773
2015-08-14,6.771,12.521,5.854,10.479,6.333,3.667,2.875
2015-08-15,6.302,13.052,6.927,7.76,5.458,2.625,2.667
2015-08-16,5.312,9.771,4.427,8.177,7.625,2.5,2.708
2015-08-17,6.469,11.698,5.219,8.458,6.75,2.292,2.708
2015-08-18,7.0,11.688,4.792,5.531,6.125,2.917,2.125
2015-08-19,8.156,15.416,7.333,3.25,3.5,2.458,2.542
2015-08-20,7.337,16.925,9.692,6.906,5.708,2.75,2.955
2015-08-21,7.833,15.187,7.386,7.979,6.833,2.217,3.083
2015-08-22,6.74,12.886,6.177,9.354,6.958,2.708,2.542
2015-08-23,4.864,10.906,6.083,6.114,5.167,2.5,2.25
2015-08-24,6.636,15.01,8.458,3.563,3.667,6.375,2.083
2015-08-25,8.073,15.469,7.344,5.99,5.042,3.958,2.417
2015-08-26,7.146,11.916,4.834,7.052,5.792,3.875,2.167
2015-08-27,10.636,22.974,12.465,6.831,4.609,2.391,3.091
2015-08-28,10.521,21.302,10.844,10.24,8.167,2.625,3.25
2015-08-29,8.083,14.667,6.646,10.958,10.083,2.417,2.958
2015-08-30,8.084,14.875,6.76,9.094,8.75,1.958,3.0
2015-08-31,8.427,17.042,8.75,11.042,7.792,1.875,3.125
2015-09-01,8.312,17.114,8.864,10.021,9.417,2.5,2.75
2015-09-02,9.312,17.865,8.562,11.094,8.875,2.875,3.0
2015-09-03,6.608,13.139,6.563,11.021,10.792,2.333,2.955
2015-09-04,9.416,18.823,9.438,10.083,7.958,2.75,3.375
2015-09-05,6.427,13.656,7.26,4.812,3.667,2.625,3.083
2015-09-06,6.656,12.75,6.094,4.219,3.417,2.958,3.333
2015-09-07,9.333,19.323,10.094,8.104,6.375,2.792,3.458
2015-09-08,8.479,16.688,8.365,7.364,6.125,2.583,3.083
2015-09-09,8.708,15.636,6.937,7.479,7.333,3.125,3.083
2015-09-10,6.514,12.395,5.881,4.344,3.875,2.583,2.636
2015-09-11,9.198,19.156,10.031,3.732,3.375,3.0,3.083
2015-09-12,8.479,16.885,8.448,4.552,3.75,2.5,3.167
2015-09-13,7.583,15.875,8.302,3.667,3.958,2.458,3.333
2015-09-14,11.614,24.573,12.937,5.198,6.25,2.125,4.292
2015-09-15,10.01,22.823,12.771,4.219,4.083,2.375,3.917
2015-09-16,9.646,20.312,10.698,9.688,7.583,1.958,3.875
2015-09-17,9.055,18.308,9.343,6.959,5.708,2.75,3.5
2015-09-18,11.958,22.427,10.542,7.886,5.667,2.583,3.292
2015-09-19,10.271,18.615,8.448,2.542,1.958,2.208,3.125
2015-09-20,5.573,11.614,6.083,3.146,2.833,1.25,2.5
2015-09-21,9.917,19.219,9.354,10.26,8.875,1.917,3.708
2015-09-22,8.885,16.156,7.334,12.229,10.208,1.75,3.625
2015-09-23,9.198,16.354,7.198,14.073,12.583,2.458,3.417
2015-09-24,14.282,23.698,9.532,18.238,14.0,3.13,3.429
2015-09-25,9.402,17.798,8.333,11.823,8.958,2.708,3.714
2015-09-26,5.139,8.042,3.097,5.406,5.542,3.125,3.292
2015-09-27,3.556,6.597,3.125,4.792,3.708,1.625,2.875
2015-09-28,8.295,18.954,10.734,5.073,3.583,1.833,2.875
2015-09-29,5.531,14.896,9.438,3.417,0.833,2.042,2.375
2015-09-30,6.042,13.698,7.708,2.813,1.417,2.167,2.292
2015-10-01,10.02,19.898,9.878,4.094,4.609,2.542,2.818
2015-10-02,3.864,8.542,4.76,7.812,6.833,1.917,2.167
2015-10-03,5.323,11.386,6.042,6.427,4.167,2.458,2.417
2015-10-04,5.427,13.521,8.084,4.427,4.542,2.208,2.708
2015-10-05,9.562,25.146,15.532,3.594,2.292,2.042,4.25
2015-10-06,12.646,32.75,20.062,3.611,3.875,2.045,4.083
2015-10-07,11.573,25.938,14.552,5.957,4.292,1.773,3.583
2015-10-08,3.774,6.533,2.822,6.74,3.958,1.375,2.0
2015-10-09,7.177,14.219,7.021,5.21,3.667,1.667,2.583
2015-10-10,9.938,19.896,9.969,10.688,8.042,2.542,3.625
2015-10-11,5.979,11.031,5.083,9.479,7.917,1.304,2.833
2015-10-12,5.958,12.636,6.677,9.636,9.625,2.292,2.875
2015-10-13,7.0,17.219,10.187,2.302,2.292,1.5,3.042
2015-10-14,6.583,17.146,10.562,2.802,2.792,2.042,2.833
2015-10-15,11.872,26.077,14.2,7.843,4.875,2.292,4.19
2015-10-16,15.76,35.51,19.823,10.396,9.556,1.85,4.458
2015-10-17,17.854,35.146,17.26,21.364,17.917,2.905,5.375
2015-10-18,9.104,15.646,6.552,17.604,14.0,2.5,3.417
2015-10-19,10.677,20.708,10.021,17.115,14.375,4.542,3.75
2015-10-20,11.614,21.886,10.177,10.01,8.167,2.091,3.458
2015-10-21,8.688,19.125,10.375,5.719,4.542,2.333,2.958
2015-10-22,9.338,18.53,9.256,4.812,3.542,2.273,3.045
2015-10-23,10.781,23.667,12.927,12.055,9.083,2.0,2.958
2015-10-24,12.25,23.083,10.865,11.361,9.208,2.1,3.542
2015-10-25,3.948,8.573,4.51,7.278,6.375,2.542,2.125
2015-10-26,9.094,17.51,8.375,23.275,18.583,2.75,3.542
2015-10-27,17.979,35.271,17.375,12.802,9.292,3.421,4.042
2015-10-28,9.696,18.418,8.752,24.104,19.958,2.391,3.364
2015-10-29,8.573,17.084,8.562,14.604,11.458,1.455,2.917
2015-10-30,9.02,19.292,10.198,12.718,10.125,2.133,3.625
2015-10-31,9.469,19.25,9.812,19.302,16.583,3.292,3.375
2015-11-01,8.615,16.01,7.375,21.406,18.208,4.042,3.25
2015-11-02,17.851,34.567,16.664,12.49,9.375,4.0,3.958
2015-11-03,13.364,23.886,10.562,25.281,21.458,4.083,4.417
2015-11-04,22.86,41.235,18.409,22.762,18.957,6.667,4.792
2015-11-05,19.854,34.483,14.744,18.207,15.25,5.292,4.333
2015-11-06,11.042,19.896,8.948,18.76,18.0,5.208,3.375
2015-11-07,12.052,22.865,10.792,7.802,8.25,3.333,3.583
2015-11-08,16.166,28.0,12.021,7.656,5.958,3.333,4.083
2015-11-09,12.084,21.958,9.927,3.771,3.5,3.792,2.792
2015-11-10,17.383,27.826,10.43,3.415,5.083,3.136,3.292
2015-11-11,11.911,22.214,10.302,2.438,1.75,2.167,1.375
2015-11-12,16.979,37.24,20.417,3.282,2.958,2.333,4.176
2015-11-13,23.63,56.625,32.995,9.097,8.304,3.957,5.5
2015-11-14,16.542,32.084,15.532,6.469,6.292,3.292,3.792
2015-11-15,14.646,28.531,13.948,6.021,4.208,2.75,3.333
2015-11-16,13.156,29.531,16.344,13.662,11.417,2.667,4.625
2015-11-17,19.896,41.198,21.281,16.0,10.75,3.375,5.125
2015-11-18,9.386,18.969,9.531,6.76,4.792,2.583,2.833
2015-11-19,12.886,24.893,12.008,6.178,4.917,2.348,3.81
2015-11-20,17.896,34.281,16.375,6.427,4.25,2.708,4.167
2015-11-21,9.646,18.688,9.114,4.062,3.75,2.0,2.917
2015-11-22,6.76,13.802,7.062,6.698,3.833,2.0,2.625
2015-11-23,13.198,26.916,13.74,12.021,10.5,2.5,4.167
2015-11-24,16.093,33.271,17.177,7.698,5.5,2.667,3.667
2015-11-25,20.542,42.75,22.219,5.229,5.208,2.708,4.333
2015-11-26,20.15,36.123,16.026,3.722,3.458,3.583,3.045
2015-11-27,20.0,39.677,19.656,5.714,7.792,4.25,3.583
2015-11-28,11.562,22.875,11.312,3.729,2.625,2.333,3.083
2015-11-29,7.75,15.969,8.219,2.594,2.917,2.0,2.583
2015-11-30,19.906,43.469,23.666,6.01,4.875,2.708,4.417
2015-12-01,10.479,22.458,12.073,9.958,7.458,2.292,3.167
2015-12-02,23.166,45.896,22.75,14.584,12.708,3.125,5.083
2015-12-03,16.068,28.484,12.458,10.094,7.542,3.375,4.091
2015-12-04,13.104,28.99,15.802,8.646,6.417,2.708,3.667
2015-12-05,11.938,24.406,12.406,6.51,5.792,2.25,3.083
2015-12-06,7.562,16.042,8.427,4.865,4.958,2.0,2.75
2015-12-07,11.875,26.229,14.312,4.614,3.583,2.125,3.333
2015-12-08,14.188,31.417,17.313,4.364,4.333,2.458,4.167
2015-12-09,19.406,43.01,23.677,8.521,4.958,2.2,3.792
2015-12-10,24.95,48.946,24.028,24.693,20.217,3.917,6.409
2015-12-11,16.062,30.458,14.552,10.729,7.333,3.167,4.625
2015-12-12,12.469,24.292,11.844,10.448,9.25,2.583,3.542
2015-12-13,13.354,26.312,12.989,6.51,4.208,2.292,4.292
2015-12-14,19.708,48.229,28.573,4.76,3.917,2.75,6.125
2015-12-15,28.438,61.958,33.615,9.219,5.833,4.125,6.375
2015-12-16,16.125,31.094,14.969,6.115,4.042,2.5,4.25
2015-12-17,9.794,20.608,10.805,8.1,6.75,2.391,3.409
2015-12-18,13.354,27.979,14.74,6.646,5.667,2.167,3.375
2015-12-19,6.886,14.396,7.635,5.917,5.125,2.0,2.583
2015-12-20,11.26,21.083,9.844,6.958,4.042,2.083,3.0
2015-12-21,31.979,77.49,45.458,17.531,8.667,2.833,5.917
2015-12-22,15.552,30.833,15.312,7.208,4.208,2.375,4.0
2015-12-23,24.562,50.719,26.188,8.615,7.042,3.208,4.625
2015-12-24,24.7,53.738,29.08,16.749,14.625,3.458,6.0
2015-12-25,11.104,22.76,11.698,12.021,9.708,2.542,3.458
2015-12-26,10.834,22.646,11.948,7.302,7.167,2.583,2.833
2015-12-27,6.771,15.302,8.469,4.948,4.542,2.042,2.25
2015-12-28,11.698,25.042,13.438,5.698,5.042,2.125,2.667
2015-12-29,9.261,19.25,10.042,5.646,5.875,2.208,2.667
2015-12-30,13.052,27.469,14.427,4.427,2.167,2.083,3.125
2015-12-31,12.062,25.26,13.167,4.719,3.833,1.958,2.667
2016-01-01,12.062,18.74,6.562,7.802,4.25,2.75,3.792
2016-01-02,12.49,21.354,8.865,38.177,32.083,5.5,5.958
2016-01-03,13.771,25.281,11.531,39.802,30.417,8.667,5.708
2016-01-04,27.469,57.094,29.688,16.508,12.75,4.786,5.375
2016-01-05,12.117,22.508,10.458,6.784,7.125,3.208,2.857
2016-01-06,19.936,39.722,19.838,7.99,4.542,3.083,3.833
2016-01-07,12.386,23.604,11.27,6.198,4.333,3.167,2.875
2016-01-08,16.708,31.76,15.062,11.396,8.833,3.75,3.958
2016-01-09,29.729,68.896,39.24,13.312,8.333,4.5,6.333
2016-01-10,10.104,22.906,12.906,6.979,5.125,3.0,2.917
2016-01-11,9.354,23.443,14.125,5.469,3.667,3.0,2.875
2016-01-12,12.86,26.892,14.094,6.238,3.292,3.087,3.048
2016-01-13,12.886,26.99,14.094,6.471,3.333,2.583,3.167
2016-01-14,20.104,43.76,23.708,8.198,5.292,2.792,4.292
2016-01-15,21.823,44.688,22.792,8.552,5.625,3.0,4.333
2016-01-16,10.01,16.719,6.75,6.677,2.958,4.75,2.417
2016-01-17,13.864,24.625,10.802,3.312,2.0,2.917,3.292
2016-01-18,31.125,63.406,32.364,8.364,4.292,3.542,4.958
2016-01-19,19.651,36.884,17.339,5.666,4.417,2.792,3.875
2016-01-20,15.031,27.719,12.729,5.136,3.833,2.708,3.25
2016-01-21,13.948,22.646,8.614,3.24,1.75,2.292,3.167
2016-01-22,23.094,37.489,14.406,6.917,4.083,4.75,3.458
2016-01-23,10.334,17.76,7.417,4.438,2.583,2.208,2.458
2016-01-24,21.219,44.552,23.292,6.062,3.417,3.125,4.125
2016-01-25,18.323,39.604,21.281,7.875,3.625,2.542,3.167
2016-01-26,22.143,42.924,20.793,10.521,7.75,3.292,4.5
2016-01-27,18.208,33.354,15.146,9.875,5.667,4.333,3.667
2016-01-28,8.208,16.136,7.958,9.802,6.833,2.0,2.458
2016-01-29,10.885,19.521,8.74,7.948,4.833,2.708,2.917
2016-01-30,15.896,29.302,13.448,7.146,4.042,3.083,3.542
2016-01-31,14.313,27.469,13.208,5.948,3.542,2.333,3.167
2016-02-01,15.292,32.302,17.083,7.792,4.0,2.875,3.625
2016-02-02,8.722,19.266,10.546,6.16,3.217,2.458,2.591
2016-02-03,13.375,28.028,14.792,5.114,4.083,2.542,2.875
2016-02-04,14.014,24.916,10.889,7.281,5.792,2.667,2.875
2016-02-05,28.458,53.222,24.903,13.469,10.958,4.292,4.458
2016-02-06,20.364,38.354,17.865,11.292,7.333,3.958,4.083
2016-02-07,8.542,16.448,7.865,4.416,2.833,2.625,2.5
2016-02-08,9.229,18.625,9.354,3.636,1.333,2.292,2.75
2016-02-09,32.694,64.597,31.829,11.126,7.917,4.417,5.409
2016-02-10,22.875,42.24,19.458,6.406,3.792,3.917,4.167
2016-02-11,13.26,23.479,10.219,4.573,2.333,2.458,3.25
2016-02-12,9.375,16.917,7.49,4.167,0.542,2.042,2.708
2016-02-13,13.708,25.938,12.281,4.406,0.792,2.125,3.458
2016-02-14,13.219,25.177,12.0,3.115,0.417,2.292,3.292
2016-02-15,16.083,30.218,14.094,7.229,5.5,2.833,3.667
2016-02-16,21.46,37.069,15.556,24.51,19.0,4.792,4.227
2016-02-17,11.386,20.386,9.0,22.792,16.375,4.042,3.958
2016-02-18,7.927,14.968,7.094,6.781,4.667,2.792,2.667
2016-02-19,10.364,19.219,8.875,4.708,4.292,2.458,2.917
2016-02-20,27.073,55.448,28.406,11.854,8.875,5.083,4.667
2016-02-21,7.594,13.573,5.906,5.594,2.292,2.417,2.375
2016-02-22,21.904,40.143,18.301,7.719,3.5,3.208,3.864
2016-02-23,24.344,43.781,19.427,7.312,4.083,4.292,4.292
2016-02-24,9.719,17.75,8.0,8.218,5.667,2.917,2.917
2016-02-25,12.406,21.135,8.698,8.667,5.667,3.0,3.292
2016-02-26,9.812,17.729,7.938,7.021,4.583,2.792,2.625
2016-02-27,21.302,44.125,22.896,8.562,4.125,3.25,4.292
2016-02-28,26.927,52.26,25.302,9.896,6.167,4.0,4.625
2016-02-29,,,,,,,
2016-03-01,18.625,31.584,12.938,10.312,6.833,3.917,4.292
2016-03-02,23.662,38.733,15.11,14.292,11.208,5.042,4.364
2016-03-03,7.781,14.083,6.333,9.417,6.833,3.0,2.875
2016-03-04,7.927,14.5,6.573,8.823,6.833,3.0,2.875
2016-03-05,5.688,10.802,5.042,11.344,9.167,3.0,2.625
2016-03-06,10.198,18.084,7.917,8.558,5.542,3.042,3.208
2016-03-07,9.51,18.614,9.218,6.969,4.167,2.792,3.0
2016-03-08,11.354,21.312,9.969,6.584,4.542,2.75,3.042
2016-03-09,14.664,27.493,12.846,9.389,7.5,3.261,3.455
2016-03-10,13.438,25.114,11.719,6.636,4.143,2.917,3.375
2016-03-11,13.406,22.229,8.781,5.354,3.25,2.833,3.333
2016-03-12,17.115,30.177,13.104,5.219,3.042,3.458,3.917
2016-03-13,24.094,39.781,15.802,11.479,11.208,5.292,4.5
2016-03-14,24.865,39.927,15.062,11.938,9.542,6.0,4.167
2016-03-15,15.979,28.698,12.729,9.333,5.958,4.083,3.667
2016-03-16,9.658,16.967,7.255,6.564,3.833,2.792,2.773
2016-03-17,10.719,18.646,7.959,6.448,3.792,3.417,2.958
2016-03-18,9.166,14.958,5.886,5.323,3.625,3.0,2.625
2016-03-19,7.948,13.313,5.479,5.302,4.125,3.167,2.375
2016-03-20,9.271,15.521,6.24,7.521,5.5,3.542,2.792
2016-03-21,23.344,38.052,14.823,17.312,11.583,6.0,4.208
2016-03-22,10.021,17.406,7.531,6.677,4.875,2.917,2.75
2016-03-23,9.918,17.598,7.638,4.131,1.375,2.652,2.545
2016-03-24,10.302,18.823,8.573,3.094,1.375,2.792,2.833
2016-03-25,11.614,21.063,9.646,3.823,2.125,2.542,3.208
2016-03-26,13.958,22.302,8.333,6.656,5.542,3.583,3.542
2016-03-27,20.375,32.958,12.698,10.136,7.417,4.417,4.083
2016-03-28,17.354,32.334,14.958,13.698,11.292,3.875,6.542
2016-03-29,14.156,29.906,15.938,23.99,18.25,4.167,8.261
2016-03-30,21.221,31.895,10.706,24.636,18.75,4.333,4.375
2016-03-31,10.323,18.25,7.885,5.24,2.458,3.042,2.917
2016-04-01,10.698,17.552,6.875,12.094,9.333,3.708,4.375
2016-04-02,9.687,15.677,6.073,14.104,10.75,3.667,3.542
2016-04-03,7.812,13.583,5.865,9.125,7.0,3.292,2.708
2016-04-04,11.5,21.719,10.271,12.104,6.667,3.708,3.667
2016-04-05,9.208,15.802,6.646,10.406,6.833,3.708,3.083
2016-04-06,8.049,15.668,7.716,15.515,11.667,3.739,2.81
2016-04-07,21.969,39.26,17.438,18.052,14.042,5.417,4.417
2016-04-08,13.24,24.094,10.896,13.114,7.125,3.375,3.208
2016-04-09,8.823,17.01,8.219,21.969,12.125,3.292,2.708
2016-04-10,6.99,13.229,6.26,13.906,11.583,3.0,2.667
2016-04-11,10.667,20.906,10.177,7.646,4.208,2.542,2.917
2016-04-12,11.844,26.584,14.719,9.604,6.75,2.75,3.042
2016-04-13,17.167,28.896,11.802,16.604,10.583,3.792,3.708
2016-04-14,20.007,33.271,13.357,17.802,10.333,4.292,4.136
2016-04-15,8.271,16.458,8.198,6.448,3.083,2.042,2.667
2016-04-16,12.75,24.282,11.552,11.625,8.542,2.792,3.417
2016-04-17,14.896,23.021,8.198,22.677,14.667,3.25,3.708
2016-04-18,10.552,20.677,10.021,2.75,0.375,2.0,2.917
2016-04-19,13.552,25.573,12.0,3.438,2.542,2.167,3.25
2016-04-20,11.448,19.396,8.0,10.646,8.667,3.208,2.917
2016-04-21,15.844,24.942,9.141,21.292,13.25,4.125,3.455
2016-04-22,17.406,24.438,7.021,22.802,16.958,5.708,3.875
2016-04-23,11.01,17.302,6.333,11.677,8.667,3.958,3.167
2016-04-24,9.406,15.479,5.979,16.76,11.917,4.042,3.042
2016-04-25,12.636,21.448,8.865,16.948,13.583,4.417,3.542
2016-04-26,13.114,23.625,10.604,11.823,8.0,3.792,3.292
2016-04-27,9.729,17.479,7.813,3.615,1.958,3.333,2.833
2016-04-28,10.725,17.011,6.339,6.186,4.0,4.0,2.952
2016-04-29,7.333,13.448,5.99,4.333,3.208,2.958,2.208
2016-04-30,8.344,16.416,8.01,5.389,3.333,2.75,2.75
2016-05-01,8.625,17.708,9.031,4.431,2.875,2.708,2.875
2016-05-02,14.719,24.438,9.854,7.958,5.833,3.75,3.208
2016-05-03,13.292,21.354,8.031,18.389,12.75,5.833,3.875
2016-05-04,9.281,15.0,5.802,17.903,11.458,4.167,3.083
2016-05-05,8.114,16.615,8.688,8.042,6.833,3.042,2.708
2016-05-06,11.688,21.614,9.977,7.992,3.167,3.391,3.364
2016-05-07,6.5,10.375,4.021,11.01,7.167,2.917,2.5
2016-05-08,5.062,8.229,3.219,22.979,17.958,4.0,2.625
2016-05-09,14.115,19.771,5.708,30.313,23.208,5.208,3.292
2016-05-10,16.448,23.802,7.396,17.738,11.5,5.708,3.292
2016-05-11,11.375,16.583,5.312,5.406,3.333,2.958,2.625
2016-05-12,10.458,17.656,7.136,5.076,3.542,2.625,2.667
2016-05-13,11.636,19.257,7.621,8.217,7.042,4.042,2.85
2016-05-14,9.49,15.104,5.677,6.844,4.083,3.917,3.043
2016-05-15,9.417,14.364,4.938,7.552,4.708,4.542,3.208
2016-05-16,7.781,12.76,5.0,9.75,6.875,3.917,2.625
2016-05-17,7.469,12.229,4.854,16.406,12.667,3.958,2.917
2016-05-18,10.979,16.438,5.552,23.969,20.167,4.333,3.625
2016-05-19,17.636,25.458,7.906,21.01,16.5,6.417,3.625
2016-05-20,18.848,27.821,8.989,25.344,18.917,6.625,3.571
2016-05-21,17.344,24.896,7.625,24.302,18.875,6.708,
2016-05-22,9.75,14.396,4.646,16.917,12.833,5.042,
2016-05-23,8.26,12.021,3.844,24.416,19.75,4.333,2.923
2016-05-24,11.708,17.604,5.916,26.167,19.667,5.958,3.292
2016-05-25,7.927,12.344,4.479,18.177,15.542,4.958,2.875
2016-05-26,9.912,14.695,4.857,23.417,17.5,4.625,3.318
2016-05-27,9.438,15.156,5.844,14.479,11.875,4.208,2.708
2016-05-28,7.833,12.344,4.635,12.927,8.792,3.958,2.292
2016-05-29,8.0,12.938,5.083,9.292,5.875,3.708,2.792
2016-05-30,10.646,16.719,6.073,12.083,9.292,6.208,2.958
2016-05-31,10.698,16.344,5.656,10.666,5.375,3.542,2.958
2016-06-01,7.76,13.594,5.927,5.802,2.417,2.958,2.5
2016-06-02,6.124,11.438,5.441,5.124,2.545,2.522,1.952
2016-06-03,13.042,24.125,11.125,8.782,4.917,2.0,3.125
2016-06-04,13.403,23.097,9.722,13.094,6.208,2.25,3.167
2016-06-05,6.111,12.375,6.417,4.104,2.0,2.292,2.042
2016-06-06,11.569,22.375,10.944,4.542,2.958,2.542,2.708
2016-06-07,13.319,22.736,9.444,9.333,8.25,4.083,2.958
2016-06-08,17.597,31.208,13.68,16.219,10.292,3.25,3.792
2016-06-09,16.162,28.08,11.987,15.676,9.625,3.833,3.571
2016-06-10,10.177,18.735,8.735,8.75,6.167,2.083,2.917
2016-06-11,7.114,11.813,4.896,7.188,3.958,2.208,2.5
2016-06-12,8.0,12.021,4.125,8.094,5.75,3.667,2.792
2016-06-13,12.406,21.844,9.521,6.364,4.375,2.917,2.958
2016-06-14,13.052,22.615,9.614,5.479,5.0,3.333,3.0
2016-06-15,11.808,19.867,8.105,5.187,2.458,3.167,3.091
2016-06-16,8.625,13.302,4.792,4.348,2.375,2.917,2.125
2016-06-17,17.136,30.521,13.437,8.102,4.375,2.75,3.292
2016-06-18,7.104,13.614,6.51,4.281,2.333,2.0,2.125
2016-06-19,6.938,10.958,4.156,6.26,5.583,2.667,2.208
2016-06-20,11.39,20.205,8.814,8.0,5.708,2.917,3.091
2016-06-21,10.646,17.615,7.115,7.886,5.333,3.167,2.958
2016-06-22,9.708,16.396,6.74,11.625,6.417,3.75,2.625
2016-06-23,11.333,18.823,7.552,11.625,6.625,3.708,2.542
2016-06-24,11.192,18.248,7.1,6.354,5.792,4.5,2.864
2016-06-25,5.094,8.031,2.99,4.312,1.625,2.708,1.958
2016-06-26,6.917,12.729,5.916,4.625,3.333,2.958,2.333
2016-06-27,6.938,12.458,5.469,4.948,2.833,2.708,1.958
2016-06-28,9.948,17.594,7.698,7.656,5.167,3.458,2.417
2016-06-29,11.312,17.708,6.406,11.25,6.833,3.792,2.333
2016-06-30,14.5,22.952,8.462,13.854,10.875,4.455,3.045
2016-07-01,9.646,15.364,5.771,13.281,10.875,3.833,2.583
2016-07-02,12.823,21.698,8.917,13.219,8.125,4.125,3.333
2016-07-03,4.906,8.864,3.969,5.073,3.708,2.917,2.0
2016-07-04,6.521,14.583,8.01,5.812,3.208,2.208,2.083
2016-07-05,9.521,17.177,7.708,7.796,6.75,2.833,2.542
2016-07-06,9.125,16.688,7.51,9.896,6.417,3.583,2.458
2016-07-07,8.459,14.757,6.444,5.773,5.368,3.083,1.875
2016-07-08,9.406,15.469,6.052,10.75,8.5,3.375,
2016-07-09,9.542,15.229,5.688,11.635,7.875,3.292,
2016-07-10,7.406,12.833,5.521,9.125,6.75,2.708,
2016-07-11,7.375,16.188,8.812,3.312,3.682,3.167,
2016-07-12,6.312,12.354,6.094,5.813,4.333,2.917,
2016-07-13,9.271,17.0,7.76,11.424,8.0,3.458,2.75
2016-07-14,9.182,16.666,7.452,12.25,10.125,3.875,2.417
2016-07-15,9.385,20.594,11.26,10.74,8.167,3.333,2.458
2016-07-16,8.0,16.0,8.083,13.458,11.458,3.792,2.333
2016-07-17,7.979,16.01,7.99,9.823,9.417,3.792,2.708
2016-07-18,7.969,15.146,7.146,8.354,5.375,3.708,2.25
2016-07-19,10.364,22.24,11.864,5.719,4.542,3.083,2.708
2016-07-20,6.594,15.219,8.657,5.938,4.0,3.042,2.375
2016-07-21,8.722,17.67,9.014,10.055,7.25,3.083,2.958
2016-07-22,9.917,17.417,7.552,11.677,10.667,3.5,2.25
2016-07-23,8.542,14.886,6.323,12.51,8.792,3.75,2.375
2016-07-24,6.792,11.823,5.042,7.115,7.0,3.667,1.833
2016-07-25,9.469,16.532,7.104,7.073,4.708,3.75,2.375
2016-07-26,9.062,18.698,9.594,8.323,5.958,4.0,2.5
2016-07-27,7.386,14.896,7.49,4.834,2.958,3.0,2.125
2016-07-28,16.125,34.219,18.137,13.396,8.208,3.625,3.682
