date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean,PM25_mean,CO_mean
2012-12-26,189.77766666666665,11.944333333333333,18.456500000000002,30.882,12.4255,2.9316000000000004,201.72233333333335,,3.896
2012-12-27,190.87033333333332,12.551333333333334,20.3095,32.784666666666666,12.475333333333333,2.8832,203.42166666666665,,3.75
2012-12-28,190.55566666666667,14.513666666666666,19.62483333333333,35.416666666666664,15.791666666666666,2.851,205.06933333333333,,4.354
2012-12-29,188.4093333333333,11.556666666666667,11.347999999999999,15.052833333333334,3.705,2.1946,199.966,,4.271
2012-12-30,187.95833333333334,23.125,14.402666666666667,20.923666666666666,6.520833333333333,2.7218,211.08333333333334,,5.771
2012-12-31,187.38866666666664,10.319333333333333,5.0315,7.351,2.3193333333333332,2.0416,197.708,,4.221
2013-01-01,190.58366666666666,7.5,5.015666666666667,6.6129999999999995,1.5971666666666666,2.5838,198.08333333333334,20.166666666666668,4.6665
2013-01-02,190.80133333333333,10.090333333333334,4.689166666666666,6.293500000000001,1.6041666666666667,1.9143999999999999,200.89133333333334,10.486333333333333,4.375
2013-01-03,190.85366666666667,10.691666666666668,8.159666666666666,9.986166666666668,1.8265,1.8417999999999999,201.54533333333333,9.208,4.2235
2013-01-04,189.55533333333332,12.069333333333333,11.442333333333332,14.881666666666668,3.4393333333333334,2.1757999999999997,201.625,9.875,4.458
2013-01-05,190.80533333333332,9.916666666666666,7.902833333333334,9.6945,1.7916666666666667,1.8582,200.72199999999998,8.375,4.25
2013-01-06,191.30533333333332,11.028,13.271666666666667,20.042333333333335,6.770666666666667,2.2336,202.33333333333334,6.722333333333334,3.519
2013-01-07,193.34799999999998,15.695666666666668,22.367666666666665,37.672333333333334,15.305333333333335,2.4246,209.04366666666667,8.791666666666666,4.217499999999999
2013-01-08,189.76366666666664,21.736333333333334,22.888166666666667,42.45883333333333,19.570666666666668,2.1326,211.5,8.611333333333333,4.8505
2013-01-09,189.163,18.61,17.06383333333333,25.730500000000003,8.666166666666667,2.1342,207.773,6.1113333333333335,4.369
2013-01-10,192.34666666666666,9.322000000000001,13.840333333333334,21.367833333333333,7.527833333333334,1.5917999999999999,201.66833333333332,3.9306666666666668,3.6475
2013-01-11,194.22233333333335,12.555666666666667,17.27916666666667,29.244833333333332,11.965499999999999,1.4916,206.77766666666665,6.555666666666667,4.5205
2013-01-12,193.375,11.319333333333333,11.291833333333335,15.694333333333333,4.402833333333334,1.45,204.69466666666668,10.264000000000001,4.9165
2013-01-13,193.27766666666665,8.639000000000001,12.095333333333334,16.726,4.6306666666666665,2.1166,201.91666666666666,10.708,4.4265
2013-01-14,192.91666666666666,9.291666666666666,18.1805,27.25,9.069333333333333,1.8880000000000003,202.20866666666666,8.133333333333333,3.75
2013-01-15,192.635,9.504333333333333,18.164166666666667,28.1015,9.937333333333333,2.3106,202.13933333333333,12.073666666666668,4.271
2013-01-16,192.686,12.318333333333333,23.017,40.675666666666665,17.658666666666665,2.2552,205.004,10.014000000000001,5.75
2013-01-17,189.952,12.665333333333335,21.354166666666668,35.44433333333333,14.090333333333334,1.6247999999999998,202.61766666666668,8.625333333333332,5.664
2013-01-18,190.875,10.833333333333334,14.640166666666666,19.331166666666665,4.691166666666667,1.5504,201.70833333333334,10.472,5.9165
2013-01-19,190.59733333333335,6.458333333333333,8.423666666666668,11.451166666666666,3.0278333333333336,1.2582,197.05533333333332,4.222,5.2295
2013-01-20,191.59699999999998,12.75,19.892833333333332,35.12616666666667,15.2335,2.3918,204.34733333333335,7.416666666666667,4.5055
2013-01-21,191.26049999999998,15.5,24.3296,41.369600000000005,17.04,3.0255,206.761,18.014,4.348
2013-01-22,191.5,12.9585,18.6418,28.922199999999997,10.2804,3.1157500000000002,204.458,15.764000000000001,3.208
2013-01-23,193.64350000000002,34.6495,24.528,40.818200000000004,16.2902,2.65175,228.29250000000002,10.638666666666667,2.625
2013-01-24,194.3755,20.964,27.4166,52.316599999999994,24.9002,1.854,215.3395,11.958333333333334,3.208
2013-01-25,189.70850000000002,18.7705,21.9296,34.1804,12.2506,2.27675,208.47899999999998,13.305666666666667,2.667
2013-01-26,186.8125,11.125,8.475,12.0168,3.5416,1.31275,197.9375,9.194666666666667,1.458
2013-01-27,192.52100000000002,11.771,14.203999999999999,24.3986,10.1948,1.45075,204.29149999999998,5.597333333333334,3.609
2013-01-28,191.0,13.2705,17.95,34.8582,16.9082,2.67075,204.27100000000002,7.291666666666667,4.0
2013-01-29,189.97899999999998,13.4375,20.1016,31.409399999999998,11.308,1.5779999999999998,203.41649999999998,11.072666666666668,3.792
2013-01-30,194.725,37.701,37.1146,89.9568,52.842200000000005,1.9605,232.426,16.382,8.292
2013-01-31,188.4485,11.9655,13.649799999999999,22.025,8.375,1.1665,200.414,10.182666666666668,4.042
2013-02-01,191.72899999999998,16.8335,19.537200000000002,29.535800000000002,9.9984,1.79925,208.5625,13.610999999999999,4.75
2013-02-02,194.25,23.4375,19.675,28.0,8.325,1.42675,217.6875,20.75,6.583
2013-02-03,188.60399999999998,26.458,21.3328,41.9562,20.6232,1.4585000000000001,215.0625,23.889,4.913
2013-02-04,189.21550000000002,16.4095,14.07625,20.402,6.326,1.46625,205.625,18.472333333333335,4.0
2013-02-05,189.708,11.396,11.673599999999999,16.675800000000002,5.0022,2.4122500000000002,201.10399999999998,4.055666666666666,2.783
2013-02-06,190.846,12.75,18.3226,27.3928,9.07,1.5325,203.596,7.805666666666667,3.083
2013-02-07,188.5,12.9585,15.1416,21.9664,6.825,1.25,201.45850000000002,7.6946666666666665,3.0
2013-02-08,186.66649999999998,10.2295,7.622400000000001,9.794599999999999,2.1722,1.0314999999999999,196.89600000000002,2.1806666666666668,3.042
2013-02-09,187.52100000000002,14.1875,10.7252,15.0752,4.3502,1.302,201.70850000000002,2.4996666666666667,3.708
2013-02-10,188.77100000000002,13.75,16.366,24.518,8.1522,1.625,202.52100000000002,7.694333333333333,3.304
2013-02-11,188.29149999999998,10.1875,9.1916,11.5418,2.35,1.139,198.4795,7.514,2.417
2013-02-12,188.45850000000002,13.6045,16.0228,24.3664,8.3438,1.416,202.0625,5.916666666666667,3.167
2013-02-13,191.685,15.001999999999999,20.6074,30.248400000000004,9.6404,1.70075,206.687,10.777333333333333,3.708
2013-02-14,188.79000000000002,8.669,12.341800000000001,18.3918,6.05,1.7085,197.459,2.75,3.625
2013-02-15,185.625,7.125,7.5008,11.164,3.6634,1.1059999999999999,192.75,1.4443333333333335,3.708
2013-02-16,188.292,8.521,10.091800000000001,16.0166,5.925,1.35425,196.8125,6.083333333333333,3.917
2013-02-17,191.388,12.4335,23.9928,38.4658,14.472800000000001,2.21875,203.822,17.653000000000002,3.696
2013-02-18,190.0,11.7705,19.85,29.0666,9.2164,1.80175,201.77100000000002,14.708333333333334,3.708
2013-02-19,189.39600000000002,10.9585,17.8836,25.6752,7.7918,1.82025,200.3545,12.235999999999999,3.583
2013-02-20,189.132,10.9585,21.1004,28.668,7.5676000000000005,2.04725,200.09050000000002,16.194333333333333,4.417
2013-02-21,192.168,14.206500000000002,19.1918,27.7832,8.5916,2.552,206.3745,19.277666666666665,4.833
2013-02-22,191.4375,12.417,15.0484,19.3638,4.3158,1.87675,203.8545,12.125,4.375
2013-02-23,190.833,11.9375,10.475,12.908600000000002,2.4334,1.77075,202.77100000000002,11.486333333333334,4.458
2013-02-24,192.0,13.6875,18.3534,26.506999999999998,8.154,2.08325,205.6875,15.254666666666665,4.045
2013-02-25,194.5,15.646,22.986200000000004,35.09439999999999,12.1086,2.34575,210.1455,20.247333333333334,4.174
2013-02-26,195.77100000000002,19.646,26.7928,39.2462,12.4538,2.6029999999999998,215.417,27.188333333333333,5.0
2013-02-27,191.263,24.509,35.5182,57.1302,21.6126,2.2722499999999997,215.7715,19.639,5.792
2013-02-28,189.039,19.013,22.565,37.005,14.440000000000001,1.896,208.0515,9.610999999999999,4.875
2013-03-01,190.47899999999998,11.75,14.0166,16.784200000000002,2.7674,2.31475,202.22899999999998,28.194333333333333,5.625
2013-03-02,190.1455,9.0625,8.2416,10.075,1.8334,1.052,199.208,4.541666666666667,4.958
2013-03-03,189.91649999999998,9.833,10.9744,15.8644,4.89,1.34375,199.75,4.403,2.739
2013-03-04,191.97199999999998,9.5045,14.626,19.8522,5.226000000000001,1.6715,201.4765,10.444333333333333,2.87
2013-03-05,187.6875,11.5,19.1618,29.736399999999996,10.5748,1.75025,199.1875,2.5553333333333335,3.5
2013-03-06,191.1225,10.530000000000001,15.607800000000001,24.5856,8.9774,1.5314999999999999,201.652,5.958000000000001,3.261
2013-03-07,191.3755,9.326,11.850200000000001,17.9668,6.1168000000000005,1.41675,200.702,7.416666666666667,3.125
2013-03-08,191.792,9.25,13.6326,19.0824,5.45,1.39575,201.042,7.611,3.435
2013-03-09,190.3545,8.5625,9.4834,12.033199999999999,2.5502,1.46875,198.91649999999998,10.055666666666667,3.375
2013-03-10,190.8125,8.6455,14.360399999999998,23.1302,8.7698,1.61475,199.45850000000002,10.212666666666665,2.957
2013-03-11,193.25,9.979,19.861,31.1832,11.3222,1.64225,203.2295,5.889,3.083
2013-03-12,195.02100000000002,18.229,27.332399999999996,41.3688,14.0364,3.3142500000000004,213.25,20.597333333333335,4.375
2013-03-13,187.3475,15.408999999999999,19.4698,32.1166,12.647200000000002,1.98425,202.757,13.224333333333334,4.583
2013-03-14,191.38049999999998,13.384,13.491399999999999,22.6332,9.1416,2.021,204.7645,4.805666666666666,4.167
2013-03-15,193.47899999999998,10.9165,10.6384,14.999199999999998,4.360799999999999,1.27125,204.39600000000002,4.972333333333333,3.833
2013-03-16,195.667,14.6455,12.075,15.791599999999999,3.7168,2.15625,210.3125,19.527666666666665,4.75
2013-03-17,197.1875,15.271,21.5166,29.0032,7.487,3.03125,212.45850000000002,25.555666666666667,4.913
2013-03-18,193.8125,22.0,25.4832,41.3,15.8166,1.58525,215.8125,23.346999999999998,5.042
2013-03-19,193.6085,16.087,14.995600000000001,20.369999999999997,5.3744,1.5227499999999998,209.6955,19.884,3.739
2013-03-20,192.5025,21.4375,25.2692,35.8574,10.5882,3.5147500000000003,213.94,12.458666666666666,4.5
2013-03-21,189.27249999999998,10.622499999999999,10.6334,16.8834,6.2502,1.4585,199.89499999999998,6.472,3.417
2013-03-22,191.41649999999998,10.0835,10.895999999999999,16.243000000000002,5.3472,1.6145,201.5,6.236,3.333
2013-03-23,193.20850000000002,12.125,12.4168,16.4666,4.05,1.60425,205.33350000000002,9.277666666666667,3.583
2013-03-24,193.375,15.125,23.9316,36.4628,12.531200000000002,2.44775,208.5,16.666666666666668,3.739
2013-03-25,192.3125,15.917000000000002,24.4002,36.9836,12.583400000000001,2.86475,208.22899999999998,21.389,3.542
2013-03-26,191.161,18.032,26.835199999999997,39.0828,12.2476,3.53825,209.25,20.840666666666667,4.0
2013-03-27,191.0455,21.122999999999998,19.3872,29.909399999999998,10.522,2.3047500000000003,212.1685,13.389000000000001,4.417
2013-03-28,189.78449999999998,15.663999999999998,21.0918,30.2332,9.1416,2.9165,205.4485,20.264,4.25
2013-03-29,189.125,17.0625,16.8562,25.1418,8.286,2.4905,206.1875,21.375,4.375
2013-03-30,183.2295,13.6875,9.0166,11.7334,2.7166,1.7502499999999999,196.91649999999998,6.8196666666666665,4.208
2013-03-31,186.7705,13.729,18.9068,26.3964,7.4898,2.3855,200.5,8.069333333333333,3.261
2013-04-01,191.236,11.389000000000001,11.679333333333332,15.078333333333333,3.3989999999999996,1.5846,202.62466666666668,17.896,4.2295
2013-04-02,188.37133333333335,12.012333333333332,18.110666666666663,24.639499999999998,6.529,3.4804000000000004,200.38366666666664,8.6875,4.0715
2013-04-03,185.45833333333334,13.083333333333334,15.516499999999999,25.12,9.603333333333333,1.5694000000000001,198.54133333333334,4.396,3.9410000000000003
2013-04-04,188.29533333333333,15.014333333333333,18.0835,31.07983333333333,12.996666666666668,1.9582000000000002,203.30966666666666,9.8335,4.0
2013-04-05,187.725,14.128666666666666,17.458333333333332,24.493166666666667,7.034833333333334,1.7728000000000002,201.854,15.021,3.8335
2013-04-06,184.31933333333333,12.735999999999999,12.970333333333334,16.978666666666665,4.008166666666666,1.5452,197.05566666666667,12.146,3.583
2013-04-07,182.16666666666666,10.763666666666666,5.822,8.0605,2.2384999999999997,1.1818,192.93033333333332,4.7085,3.625
2013-04-08,186.736,10.902666666666667,15.196,21.70016666666667,6.503833333333333,1.9418,197.63866666666664,6.354,3.417
2013-04-09,187.47233333333335,15.444333333333333,18.0695,27.902833333333334,9.833333333333334,2.0864000000000003,202.91666666666666,14.229,3.5825
2013-04-10,187.79166666666666,11.013666666666666,12.686,19.311,6.625,1.7096,198.80566666666667,14.6455,4.1875
2013-04-11,190.1786666666667,9.929333333333334,11.631666666666668,17.486666666666668,5.8549999999999995,1.6156,200.10833333333335,12.229,3.2915
2013-04-12,191.77533333333335,10.035,15.148833333333334,21.722166666666666,6.573166666666666,1.688,201.811,12.0215,5.817
2013-04-13,191.68033333333332,9.764000000000001,11.9054,15.409,3.5036,1.6271999999999998,201.44433333333333,9.4165,4.208
2013-04-14,190.75,11.930666666666667,9.7334,12.416599999999999,2.6832000000000003,1.6865999999999999,202.68033333333332,21.9585,4.417
2013-04-15,188.81933333333333,12.249666666666664,13.3464,19.413,6.066599999999999,1.7498,201.06933333333333,23.458,3.8155
2013-04-16,189.58333333333334,13.25,21.5248,28.75,7.225,2.8485,202.833,18.625,4.0705
2013-04-17,188.18066666666667,16.111333333333334,21.591166666666666,33.05416666666667,11.462666666666665,1.7582,204.29166666666666,25.042,3.7255000000000003
2013-04-18,184.6726666666667,13.065333333333333,18.72,27.537499999999998,8.817666666666668,1.8661999999999999,197.73766666666666,16.9585,3.3475
2013-04-19,188.07600000000002,11.905000000000001,14.1875,18.583333333333332,4.395833333333333,2.1722,199.9813333333333,16.2085,3.5835
2013-04-20,191.5,8.680666666666667,11.518500000000001,13.62,2.1015,1.8552,200.18033333333332,13.729,3.9165
2013-04-21,189.05566666666667,6.8886666666666665,6.623666666666668,7.938833333333332,1.3153333333333332,1.2146000000000001,195.94433333333333,3.2705,3.5625
2013-04-22,190.625,6.555666666666667,11.9678,18.1186,6.1508,1.7916,197.18033333333332,9.1875,3.2705
2013-04-23,191.73633333333336,9.930333333333333,19.049799999999998,27.8,8.75,2.0810000000000004,201.66666666666666,14.3125,4.6739999999999995
2013-04-24,188.25,11.625,22.0008,32.650400000000005,10.6496,1.345,199.875,12.625,3.9165
2013-04-25,188.70633333333333,14.747666666666667,19.8464,33.456,13.609399999999999,1.6832,203.45400000000004,11.75,4.0565
2013-04-26,188.70966666666666,12.393666666666666,20.2166,31.6332,11.4164,1.8399999999999999,201.10333333333332,22.558000000000003,4.229
2013-04-27,190.43033333333332,10.708333333333334,14.6948,19.4032,4.7084,1.584,201.13866666666664,10.875,3.768
2013-04-28,190.97233333333335,9.750333333333332,8.6416,10.383199999999999,1.7416,1.7258000000000002,200.72199999999998,12.735999999999999,3.625
2013-04-29,190.94433333333333,11.708333333333334,11.4282,13.628200000000001,2.2,1.7002,202.65266666666665,17.444666666666667,4.0
2013-04-30,187.792,11.485999999999999,15.4416,22.925,7.4834000000000005,1.6670000000000003,199.27800000000002,22.125,4.145
2013-05-01,187.34733333333335,11.097,13.215,18.165,4.95,1.825,198.44466666666668,15.847,3.527
2013-05-02,188.78,9.565333333333333,10.5764,13.577000000000002,3.0008,1.5828,198.34500000000003,6.368666666666667,3.2824999999999998
2013-05-03,189.01166666666666,9.890333333333333,9.1166,11.4582,2.3416,1.325,198.90233333333333,7.139,3.354
2013-05-04,189.79166666666666,10.652666666666667,7.900799999999999,9.3614,1.4606,1.4591999999999998,200.44433333333333,11.610999999999999,3.625
2013-05-05,190.125,9.888666666666667,6.6334,7.7834,1.15,1.6514,200.014,15.680666666666667,3.9795
2013-05-06,189.01366666666664,10.805666666666667,10.8976,13.239799999999999,2.342,1.8,199.81933333333333,22.652666666666665,4.4585
2013-05-07,187.95833333333334,9.180333333333333,13.000200000000001,17.7084,4.7084,2.4454000000000002,197.139,13.055666666666667,3.3499999999999996
2013-05-08,188.55533333333332,10.541666666666666,19.068199999999997,27.1378,8.068999999999999,2.184,199.09699999999998,6.75,3.1630000000000003
2013-05-09,186.98733333333334,12.999666666666668,23.899,30.863,7.088333333333334,2.8,200.00900000000001,13.403,3.7915
2013-05-10,186.46666666666667,15.81,23.131833333333333,30.423666666666666,7.291666666666667,3.1597999999999997,201.86833333333334,20.78233333333333,4.1665
2013-05-11,184.639,13.763666666666666,15.946999999999997,20.701666666666664,4.7545,1.503,198.40266666666665,6.291666666666667,3.917
2013-05-12,185.72233333333335,10.194333333333333,8.041666666666666,9.861166666666668,1.8195,1.51,195.91666666666666,9.055666666666667,3.8955
2013-05-13,186.389,10.805666666666667,13.984,21.586333333333332,7.602333333333333,2.1416,197.19433333333333,9.750333333333332,3.875
2013-05-14,186.40266666666665,11.861333333333334,16.409499999999998,24.2775,7.868166666666667,2.3351999999999995,198.264,16.930666666666667,3.326
2013-05-15,187.40666666666667,10.985999999999999,14.850666666666667,21.2865,6.435833333333334,2.2438000000000002,198.35500000000002,19.542,3.527
2013-05-16,186.00900000000001,12.551,13.720833333333333,19.4765,5.7558333333333325,2.003,198.56033333333335,18.527666666666665,3.3545
2013-05-17,187.29066666666665,10.651333333333334,12.548333333333334,17.607166666666668,5.058666666666666,1.9204,197.9416666666667,18.680666666666667,3.671
2013-05-18,186.04166666666666,10.333333333333334,10.531500000000001,14.9795,4.447666666666667,1.4916,196.37466666666668,16.430666666666667,3.604
2013-05-19,184.05566666666667,10.194333333333333,7.374833333333334,9.673499999999999,2.2986666666666666,1.417,194.25,10.360999999999999,3.021
2013-05-20,181.94466666666668,15.625,13.500666666666666,17.525666666666666,4.024666666666667,2.1416,197.56933333333333,6.095666666666666,3.625
2013-05-21,184.44433333333333,15.360999999999999,14.993166666666667,19.514,4.520833333333333,2.5212000000000003,199.80566666666667,22.486333333333334,3.816
2013-05-22,186.80533333333332,13.374666666666664,15.699999999999998,20.72883333333333,5.028666666666666,2.3926000000000003,200.18066666666667,32.5,4.1899999999999995
2013-05-23,188.43533333333335,15.241333333333332,16.362333333333336,22.371666666666666,6.009333333333333,2.2834,203.677,30.208333333333332,4.0205
2013-05-24,188.45966666666666,13.943,17.726166666666668,24.027833333333334,6.3015,2.804,202.40233333333333,19.666666666666668,3.1875
2013-05-25,189.37466666666668,13.319333333333333,10.567599999999999,13.306799999999999,2.739,2.3826,202.69433333333333,18.777666666666665,3.3125
2013-05-26,188.08333333333334,11.152666666666667,7.283199999999999,9.2416,1.9584,1.7452,199.236,18.819333333333333,3.167
2013-05-27,187.27766666666665,12.208666666666666,12.717600000000001,19.5392,6.8212,2.8834,199.486,15.666666666666666,3.0625
2013-05-28,186.81933333333333,12.833333333333334,16.083199999999998,26.3418,10.2584,2.7366,199.65266666666665,13.513666666666666,3.01
2013-05-29,184.44433333333333,11.097,14.3472,23.497,9.15,1.55,195.54166666666666,7.2636666666666665,3.032
2013-05-30,181.17566666666667,12.15,12.935599999999999,24.307,11.3714,1.425,193.32566666666665,8.939333333333332,3.083
2013-05-31,187.30033333333336,14.447333333333333,14.316399999999998,18.775,4.4582,2.2692,201.74766666666665,18.291666666666668,4.021
2013-06-01,188.70833333333334,15.180333333333332,14.8242,18.7138,3.8896,2.5198,203.88866666666664,16.541666666666668,4.0
2013-06-02,186.875,11.014000000000001,6.8416,8.258199999999999,1.4166,2.0174,197.889,12.625,3.479
2013-06-03,188.04133333333334,15.611333333333334,15.271,22.8614,7.5904,2.6613999999999995,203.65266666666665,17.513666666666666,4.229
2013-06-04,187.21733333333336,16.50733333333333,15.359166666666667,22.424166666666668,7.0648333333333335,2.6724,203.72466666666665,21.000333333333334,3.5244999999999997
2013-06-05,185.81933333333333,14.208666666666668,12.840166666666667,19.875,7.035,2.1084,200.02766666666665,16.694333333333333,2.903
2013-06-06,184.79600000000002,11.841999999999999,13.429333333333332,19.374,5.9446666666666665,2.7332,196.63766666666666,16.042,3.3545
2013-06-07,184.433,12.594333333333333,14.298666666666668,19.520833333333332,5.222166666666666,2.7946,197.02733333333333,13.375,3.521
2013-06-08,184.68033333333332,12.430666666666667,10.463666666666667,14.204833333333333,3.7409999999999997,2.2576,197.11133333333336,16.833,3.396
2013-06-09,184.80566666666667,11.527666666666667,8.423499999999999,10.493,2.0695,1.9158000000000002,196.33333333333334,25.389,3.5205
2013-06-10,184.16666666666666,12.139000000000001,12.780166666666666,18.303166666666666,5.522833333333334,2.2836,196.30566666666667,18.152666666666665,3.25
2013-06-11,185.23633333333336,13.125,16.138833333333334,20.694333333333333,4.555499999999999,2.589,198.36133333333336,11.722,3.706
2013-06-12,182.06133333333332,13.037,11.009333333333332,17.454333333333334,6.445,2.5582000000000003,195.09799999999998,6.345666666666666,3.152
2013-06-13,180.125,15.311,10.171333333333333,19.99416666666667,9.822833333333334,2.425,195.436,4.902666666666667,3.958
2013-06-14,180.936,14.02966666666667,9.645833333333334,19.909666666666666,10.263833333333332,2.401,194.96566666666664,7.041666666666667,3.979
2013-06-15,181.51366666666664,17.069333333333333,10.731499999999999,15.685166666666667,4.953666666666667,3.0038,198.583,13.167,3.0625
2013-06-16,180.56966666666668,12.235999999999999,6.5,8.173666666666668,1.6736666666666666,1.553,192.80566666666667,7.083333333333333,2.7085
2013-06-17,181.5,16.069333333333333,11.215000000000002,18.1835,6.968666666666667,2.0332,197.56966666666668,15.125,3.3335
2013-06-18,178.681,16.709999999999997,11.973833333333332,19.108999999999998,7.135166666666667,1.8555999999999997,195.39133333333334,29.083333333333332,3.152
2013-06-19,176.27766666666665,15.291666666666666,10.368666666666668,18.528333333333332,8.159833333333333,1.8916,191.56966666666668,17.680666666666667,3.0705
2013-06-20,186.82399999999998,14.660666666666666,14.749333333333333,18.787833333333335,4.038666666666667,1.9002,201.485,7.166333333333334,3.521
2013-06-21,188.99366666666666,16.87666666666667,18.4165,24.882,6.465166666666666,2.1816,205.87,9.319666666666667,4.8335
2013-06-22,186.40266666666665,11.708333333333334,11.491833333333332,15.336166666666665,3.8445,1.9015999999999997,198.111,8.111333333333333,3.208
2013-06-23,188.45833333333334,12.222,7.972166666666666,9.986,2.014,2.0134,200.68033333333332,18.542,3.854
2013-06-24,187.93066666666667,14.555666666666667,12.685,17.764333333333333,5.0793333333333335,1.8417999999999999,202.48633333333336,21.861666666666668,3.9375
2013-06-25,188.875,15.763666666666666,15.590333333333334,23.784666666666666,8.194333333333333,2.4288,204.639,22.264,3.9675000000000002
2013-06-26,186.34699999999998,11.653,14.627666666666665,22.6935,8.065833333333332,2.5082,198.0,10.625,3.627
2013-06-27,187.50766666666667,15.462333333333333,15.355333333333334,25.391499999999997,10.035833333333334,1.7584,202.9706666666667,8.291333333333334,3.604
2013-06-28,188.37800000000001,13.630333333333333,12.625,18.993166666666667,6.367999999999999,2.9626,202.00833333333333,13.777666666666667,3.199
2013-06-29,188.31933333333333,15.972333333333333,8.770999999999999,13.547666666666666,4.776833333333333,2.434,204.29166666666666,12.903,3.1665
2013-06-30,188.56966666666668,10.583333333333334,5.180499999999999,7.7015,2.5208333333333335,2.3826,199.15266666666665,11.194666666666668,3.021
2013-07-01,187.97233333333335,11.930666666666667,10.840166666666667,18.8965,8.056333333333333,2.0166,199.90266666666665,10.735999999999999,2.8125
2013-07-02,186.21733333333336,12.347666666666667,10.065166666666666,17.166666666666668,7.101500000000001,2.4324,198.56533333333334,8.472333333333333,2.5890000000000004
2013-07-03,185.44433333333333,13.555666666666667,11.836500000000001,21.399833333333333,9.563166666666666,2.0506,199.0,9.903,3.1295
2013-07-04,181.65,17.371666666666666,13.726833333333333,22.989333333333335,9.262500000000001,1.875,199.02166666666668,7.791666666666667,3.104
2013-07-05,176.96,13.762666666666668,7.257000000000001,15.1805,7.923666666666667,1.5228000000000002,190.72266666666667,12.916333333333334,2.9375
2013-07-06,176.70866666666666,14.291666666666666,4.566333333333334,10.213666666666667,5.647166666666666,1.4584,191.00033333333332,11.389000000000001,2.9375
2013-07-07,177.84733333333335,14.208333333333334,4.772833333333334,9.756833333333333,4.983666666666667,1.751,192.05533333333332,20.845000000000002,2.843
2013-07-08,179.77766666666665,24.958333333333332,8.679333333333334,13.058,4.378666666666667,2.3332,204.736,24.139,2.883
2013-07-09,179.66666666666666,15.697000000000001,9.708333333333334,13.264000000000001,3.5556666666666668,2.6332,195.36333333333334,31.566999999999997,2.9435000000000002
2013-07-10,178.45833333333334,15.597333333333333,9.099166666666667,11.691833333333335,2.5928333333333335,2.853,194.05566666666667,39.52766666666667,2.7889999999999997
2013-07-11,177.196,13.495,8.593833333333334,13.075833333333334,4.481833333333333,2.3584,190.6916666666667,39.30566666666667,2.542
2013-07-12,176.6,13.687,10.233,16.022666666666666,5.789499999999999,2.4746,190.28733333333332,31.569333333333333,2.6875
2013-07-13,179.56966666666668,15.694666666666668,12.008333333333333,17.620833333333334,5.612166666666667,2.4584,195.26366666666664,32.59733333333333,3.3545
2013-07-14,179.80566666666667,14.805333333333332,8.465333333333334,10.506666666666666,2.0416666666666665,1.9038,194.611,25.805666666666667,3.521
2013-07-15,182.22233333333335,14.569333333333333,9.019499999999999,11.181833333333332,2.162166666666667,2.2166,196.79166666666666,28.277666666666665,3.9165
2013-07-16,185.31933333333333,12.569666666666668,9.0625,13.875,4.812666666666667,2.7294,197.889,13.528,3.623
2013-07-17,185.875,15.152666666666667,11.688,19.6115,7.923666666666667,2.3848,201.02800000000002,13.778,3.076
2013-07-18,179.91466666666668,15.330333333333334,11.486333333333334,16.716166666666666,5.23,3.681,195.24433333333332,20.847333333333335,3.2880000000000003
2013-07-19,185.09766666666667,15.939666666666668,10.989833333333335,17.51066666666667,6.521,7.3024000000000004,201.0376666666667,14.083333333333334,3.125
2013-07-20,185.59166666666667,13.494333333333335,8.709833333333334,11.551333333333334,2.841666666666667,5.4887999999999995,199.08633333333333,12.472333333333333,3.3625
2013-07-21,186.18033333333332,13.860999999999999,7.486166666666667,10.062666666666667,2.5763333333333334,5.139,200.04166666666666,17.403000000000002,3.5
2013-07-22,184.97199999999998,14.903,10.326500000000001,15.009666666666666,4.683166666666668,4.325,199.875,23.25,3.542
2013-07-23,183.44433333333333,18.388666666666666,12.686666666666667,21.089166666666667,8.402833333333334,4.069599999999999,201.833,28.389,3.6485
2013-07-24,182.27766666666665,15.639000000000001,12.303666666666667,17.657833333333333,5.354499999999999,2.8752,197.91666666666666,23.5,3.57
2013-07-25,181.55466666666666,18.733666666666668,13.307666666666668,23.087666666666667,9.78,2.6916,200.28866666666667,22.52933333333333,3.854
2013-07-26,179.16833333333332,16.643666666666665,11.312666666666667,20.805666666666667,9.493,2.6028,195.812,24.971999999999998,3.5835
2013-07-27,183.56933333333333,17.958333333333332,9.700000000000001,13.185666666666668,3.4855,2.4396,201.52766666666665,30.375,3.854
2013-07-28,187.56966666666668,15.360999999999999,7.0905,8.597333333333333,1.507,2.4712,202.93066666666667,25.08366666666667,4.229
2013-07-29,186.54166666666666,16.180666666666667,11.806333333333333,19.548,7.742,2.0082,202.72199999999998,28.264,4.9165
2013-07-30,184.18033333333332,18.25,11.757,19.833333333333332,8.076333333333332,2.4387999999999996,202.43066666666667,26.430333333333333,4.416
2013-07-31,188.264,16.375333333333334,11.222333333333333,14.826166666666666,3.6043333333333334,2.434,204.639,35.861,4.587
2013-08-01,185.99233333333333,17.695,16.0615,21.655,5.593666666666667,2.3584,203.687,32.68066666666667,4.583
2013-08-02,185.17333333333332,14.407666666666666,11.5955,15.357833333333334,3.762,1.9858,199.58100000000002,12.816666666666668,4.3695
