date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2012-01-21,32.174,71.633,39.458,,12.938,187.826,25.087,212.913
2012-01-22,25.125,38.792,13.667,,10.604,180.261,16.261,196.522
2012-01-23,26.466,44.739,18.274,,11.229,183.913,18.913,202.826
2012-01-24,26.109,37.892,11.782,,14.326,181.955,19.636,201.591
2012-01-25,19.854,35.688,15.834,,10.396,183.217,15.739,198.957
2012-01-26,15.666,23.0,7.333,,8.562,181.391,11.87,193.261
2012-01-27,12.604,18.188,5.584,,6.104,182.826,10.522,193.348
2012-01-28,20.118,30.62,10.502,,7.261,182.818,17.136,199.955
2012-01-29,11.354,16.355,5.0,,9.021,180.522,10.174,190.696
2012-01-30,14.057,18.948,4.89,,14.25,182.957,12.087,195.043
2012-01-31,30.188,55.708,25.52,,10.896,184.304,20.87,205.174
2012-02-01,36.188,82.0,45.812,,18.333,184.087,23.913,208.0
2012-02-02,23.646,35.688,12.042,,23.208,182.391,19.652,202.043
2012-02-03,6.854,8.916,2.062,,8.312,182.13,7.696,189.826
2012-02-04,26.272,43.541,17.268,,13.958,181.739,16.87,198.609
2012-02-05,9.938,14.354,4.416,,11.084,181.957,8.87,190.826
2012-02-06,21.774,30.686,8.912,,9.77,181.261,13.609,194.87
2012-02-07,19.186,29.242,10.056,,10.413,180.304,14.13,194.435
2012-02-08,9.974,14.775,4.802,,6.804,182.217,11.087,193.304
2012-02-09,9.666,13.354,3.688,,7.188,180.913,9.739,190.652
2012-02-10,16.062,22.834,6.771,,11.021,181.957,11.957,193.913
2012-02-11,10.145,12.968,2.822,,13.417,183.087,8.783,191.87
2012-02-12,19.834,28.73,8.896,,10.812,182.304,13.696,196.0
2012-02-13,15.777,21.754,5.976,,11.208,182.043,13.957,196.0
2012-02-14,24.708,38.354,13.645,,14.708,183.261,18.478,201.739
2012-02-15,32.875,55.104,22.23,,21.542,185.696,23.739,209.435
2012-02-16,11.875,15.666,3.792,,10.0,183.478,10.435,193.913
2012-02-17,15.02,21.396,6.375,,7.666,183.13,10.783,193.913
2012-02-18,32.192,54.65,22.458,,15.27,184.652,21.87,206.522
2012-02-19,11.774,15.388,3.615,,14.331,182.905,11.81,194.714
2012-02-20,10.055,14.237,4.182,,9.458,181.739,10.435,192.174
2012-02-21,10.604,14.562,3.958,,9.666,180.913,9.652,190.565
2012-02-22,14.292,19.979,5.688,,10.146,180.217,9.826,190.043
2012-02-23,15.021,20.646,5.625,,12.062,181.304,10.0,191.304
2012-02-24,12.208,15.979,3.771,,9.417,181.348,9.913,191.261
2012-02-25,15.924,22.443,6.518,,7.834,181.913,10.087,192.0
2012-02-26,29.521,47.396,17.875,,9.896,182.957,17.13,200.087
2012-02-27,34.592,57.432,22.84,,18.334,184.87,23.565,208.435
2012-02-28,32.562,48.104,15.542,,31.271,186.783,21.087,207.87
2012-02-29,,,,,,,,
2012-03-01,39.396,56.458,17.062,,34.604,184.652,25.217,209.87
2012-03-02,5.98,8.02,2.042,,14.834,182.087,7.174,189.261
2012-03-03,8.041,10.125,2.084,,8.875,179.87,7.609,187.478
2012-03-04,21.574,29.76,8.186,,11.655,181.391,13.826,195.217
2012-03-05,21.072,41.137,20.066,,14.688,183.522,14.826,198.348
2012-03-06,17.106,33.038,15.931,,28.146,181.913,14.696,196.609
2012-03-07,33.971,50.587,16.616,,43.534,185.182,24.273,209.455
2012-03-08,18.13,22.392,4.261,,41.208,180.783,16.565,197.348
2012-03-09,7.688,9.146,1.458,,20.334,181.0,9.739,190.739
2012-03-10,6.854,8.646,1.792,,20.812,178.609,10.0,188.609
2012-03-11,10.895,14.367,3.472,,9.896,182.217,9.87,192.087
2012-03-12,29.146,45.48,16.334,,17.916,182.174,20.478,202.652
2012-03-13,31.563,55.646,24.082,,24.354,182.913,27.174,210.087
2012-03-14,10.146,13.584,3.438,,14.208,184.261,9.391,193.652
2012-03-15,27.021,39.27,12.25,,18.166,183.391,17.087,200.478
2012-03-16,19.104,26.417,7.312,,25.5,180.739,13.609,194.348
2012-03-17,12.146,15.062,2.916,,17.02,181.174,10.783,191.957
2012-03-18,36.604,59.25,22.646,,44.646,187.304,32.957,220.261
2012-03-19,18.646,23.562,4.917,,34.652,184.609,18.435,203.043
2012-03-20,25.382,31.864,6.481,,38.104,182.043,21.13,203.174
2012-03-21,8.354,11.375,3.02,,16.125,185.957,9.0,194.957
2012-03-22,26.534,35.744,9.21,,17.956,181.143,20.952,202.095
2012-03-23,10.812,13.375,2.562,,17.875,182.739,11.565,194.304
2012-03-24,18.0,23.292,5.292,,18.52,181.522,13.174,194.696
2012-03-25,18.716,24.462,5.748,,20.208,181.609,15.391,197.0
2012-03-26,14.708,19.792,5.083,,12.604,183.043,11.609,194.652
2012-03-27,25.89,39.258,13.368,,18.938,182.391,17.696,200.087
2012-03-28,17.958,24.23,6.27,,35.261,180.652,18.174,198.826
2012-03-29,19.125,25.292,6.166,,25.875,182.826,17.913,200.739
2012-03-30,9.416,12.166,2.75,,14.979,181.174,9.87,191.043
2012-03-31,12.312,15.083,2.771,,17.646,180.739,11.565,192.304
2012-04-01,7.521,9.521,2.0,,11.229,180.478,9.522,190.0
2012-04-02,14.248,18.246,3.998,,17.208,180.957,13.261,194.217
2012-04-03,17.604,24.084,6.48,,25.542,176.217,16.957,193.174
2012-04-04,6.706,8.942,2.236,,16.25,180.87,9.304,190.174
2012-04-05,16.542,22.188,5.646,,15.5,179.87,14.435,194.304
2012-04-06,19.25,27.396,8.146,,18.271,181.304,13.783,195.087
2012-04-07,12.917,17.438,4.52,,20.521,179.043,13.478,192.522
2012-04-08,12.104,14.938,2.833,,18.438,181.13,13.0,194.13
2012-04-09,13.746,17.398,3.652,,38.666,180.348,12.957,193.304
2012-04-10,16.874,22.338,5.464,,41.945,181.522,16.565,198.087
2012-04-11,25.848,34.976,9.126,,46.254,179.182,28.909,208.091
2012-04-12,14.854,19.792,4.938,,15.688,180.217,17.174,197.391
2012-04-13,16.75,25.146,8.396,,20.958,180.652,16.957,197.609
2012-04-14,17.916,22.625,4.708,,21.875,180.261,19.043,199.304
2012-04-15,12.312,16.23,3.916,,18.166,179.261,15.0,194.261
2012-04-16,20.28,29.016,8.734,,19.104,179.174,19.609,198.783
2012-04-17,25.583,37.062,11.48,,30.77,181.0,24.826,205.826
2012-04-18,16.004,22.248,6.242,,25.0,179.174,16.696,195.87
2012-04-19,8.584,11.062,2.479,,12.622,177.348,13.13,190.478
2012-04-20,9.125,11.666,2.542,,8.271,175.913,12.087,188.0
2012-04-21,6.584,9.084,2.5,,9.334,176.0,10.957,186.957
2012-04-22,6.416,8.542,2.125,,12.271,175.348,10.696,186.043
2012-04-23,11.598,15.834,4.236,,19.604,175.522,18.739,194.261
2012-04-24,15.864,20.484,4.62,,26.752,178.571,18.381,196.952
2012-04-25,13.387,17.718,4.331,,29.146,178.087,17.913,196.0
2012-04-26,10.625,13.584,2.958,,24.834,175.87,16.435,192.304
2012-04-27,19.562,24.729,5.166,,18.062,180.364,21.682,202.045
2012-04-28,12.5,16.646,4.146,,14.042,179.696,16.522,196.217
2012-04-29,15.521,21.292,5.77,,20.396,179.217,18.522,197.739
2012-04-30,15.059,18.779,3.72,,31.688,181.391,22.783,204.174
2012-05-01,9.604,12.875,3.271,,32.75,175.435,17.261,192.696
2012-05-02,7.814,10.242,2.428,,24.25,174.043,16.043,190.087
2012-05-03,3.438,4.438,1.0,,20.229,172.391,11.696,184.087
2012-05-04,10.02,13.584,3.562,,11.645,175.348,15.957,191.304
2012-05-05,4.938,6.416,1.479,,7.208,177.043,11.435,188.478
2012-05-06,9.708,11.916,2.208,,14.208,176.522,14.522,191.043
2012-05-07,12.744,16.178,3.435,,17.084,178.261,16.13,194.391
2012-05-08,20.188,24.542,4.354,,23.688,178.522,21.565,200.087
2012-05-09,16.065,22.413,6.348,,27.036,177.739,18.652,196.391
2012-05-10,11.922,15.542,3.62,,20.648,177.136,16.045,193.182
2012-05-11,10.042,13.5,3.458,,7.667,176.652,14.261,190.913
2012-05-12,5.188,7.25,2.062,,4.896,175.913,9.522,185.435
2012-05-13,5.958,7.667,1.708,,8.375,176.478,10.391,186.87
2012-05-14,11.415,15.37,3.956,,13.854,177.846,15.923,193.769
2012-05-15,16.625,22.104,5.479,,27.52,176.154,24.538,200.692
2012-05-16,15.296,18.852,3.556,,29.25,178.826,17.652,196.478
2012-05-17,26.896,32.0,5.104,,43.812,182.304,22.826,205.13
2012-05-18,20.375,26.479,6.104,,35.5,180.957,20.348,201.304
2012-05-19,14.125,17.562,3.438,,22.125,178.957,16.13,195.087
2012-05-20,9.854,12.292,2.438,,23.104,177.696,14.957,192.652
2012-05-21,11.192,14.292,3.1,,21.557,176.957,15.913,192.87
2012-05-22,10.076,12.608,2.532,,16.145,174.714,16.381,191.095
2012-05-23,11.049,15.171,4.122,,13.021,174.478,15.261,189.739
2012-05-24,12.644,16.761,4.118,,19.354,177.13,18.087,195.217
2012-05-25,25.417,33.854,8.438,,29.604,179.478,25.0,204.478
2012-05-26,14.188,18.292,4.104,,24.375,178.0,16.783,194.783
2012-05-27,8.896,10.896,2.0,,25.646,177.435,12.826,190.261
2012-05-28,14.229,18.16,3.932,,27.312,178.684,17.579,196.263
2012-05-29,15.396,19.625,4.23,,27.782,179.435,19.391,198.826
2012-05-30,11.365,15.105,3.74,,19.792,177.478,18.174,195.652
2012-05-31,9.479,12.958,3.479,,20.646,176.913,17.435,194.348
2012-06-01,14.479,20.271,5.792,,33.916,178.261,20.609,198.87
2012-06-02,13.0,17.771,4.771,,17.562,177.957,18.435,196.391
2012-06-03,6.312,8.604,2.292,,19.896,175.0,13.435,188.435
2012-06-04,12.05,18.61,6.561,,23.836,177.565,20.087,197.652
2012-06-05,18.312,27.312,9.0,,32.438,180.739,28.348,209.087
2012-06-06,10.794,14.622,3.827,,15.562,175.478,21.391,196.87
2012-06-07,10.24,12.876,2.636,,16.336,175.045,16.227,191.273
2012-06-08,13.52,18.854,5.334,,29.542,177.826,23.0,200.826
2012-06-09,7.25,8.958,1.708,,20.562,174.391,13.913,188.304
2012-06-10,7.084,8.958,1.875,,5.375,175.435,14.783,190.217
2012-06-11,7.6,10.824,3.223,,7.979,176.348,15.565,191.913
2012-06-12,4.625,6.188,1.562,,9.188,173.391,11.87,185.261
2012-06-13,6.82,9.148,2.329,,9.562,175.391,13.696,189.087
2012-06-14,7.167,11.145,3.98,,13.042,174.565,11.957,186.522
2012-06-15,9.021,13.792,4.771,,16.667,175.391,15.739,191.13
2012-06-16,8.917,12.562,3.646,,17.667,173.217,14.696,187.913
2012-06-17,9.0,12.562,3.562,,12.688,177.348,17.739,195.087
2012-06-18,10.225,13.106,2.881,,19.98,177.783,16.609,194.391
2012-06-19,12.68,15.324,2.645,,27.602,176.348,17.043,193.391
2012-06-20,8.339,11.566,3.228,,11.146,174.095,16.048,190.143
2012-06-21,8.646,12.438,3.792,,11.062,176.0,15.13,191.13
2012-06-22,12.604,18.292,5.688,,10.208,178.0,19.261,197.261
2012-06-23,8.479,11.896,3.417,,7.229,175.435,15.348,190.783
2012-06-24,6.75,9.396,2.646,,7.688,175.913,13.609,189.522
2012-06-25,8.768,13.31,4.542,,10.021,173.522,15.043,188.565
2012-06-26,10.292,15.146,4.854,,16.021,176.435,15.217,191.652
2012-06-27,11.193,16.025,4.833,,16.0,175.913,17.391,193.304
2012-06-28,12.708,18.5,5.792,,18.456,176.864,17.409,194.273
2012-06-29,9.916,15.98,6.062,,16.23,175.409,26.136,201.545
2012-06-30,7.688,12.958,5.271,,8.792,174.435,15.652,190.087
2012-07-01,6.312,8.833,2.52,,8.104,174.826,13.783,188.609
2012-07-02,10.068,16.704,6.636,,9.583,175.435,17.435,192.87
2012-07-03,9.062,13.812,4.75,,12.688,173.652,17.13,190.783
2012-07-04,8.848,12.348,3.5,,17.47,174.826,17.609,192.435
2012-07-05,15.305,21.898,6.593,,25.976,179.864,23.545,203.409
2012-07-06,12.021,15.646,3.625,,31.23,183.0,23.174,206.174
2012-07-07,11.792,14.875,3.084,,13.042,178.0,17.174,195.174
2012-07-08,5.0,7.958,2.958,,11.062,174.391,13.043,187.435
2012-07-09,7.579,11.829,4.25,,13.459,171.478,16.652,188.13
2012-07-10,10.792,16.458,5.666,,19.958,179.913,18.435,198.348
2012-07-11,11.886,15.252,3.366,,35.458,178.478,22.696,201.174
2012-07-12,10.458,19.24,8.782,,37.312,172.826,23.826,196.652
2012-07-13,15.75,26.292,10.542,,29.333,182.304,27.348,209.652
2012-07-14,12.688,19.688,7.0,,23.479,187.182,21.273,208.455
2012-07-15,9.521,15.771,6.25,,20.708,,,
2012-07-16,12.502,18.188,5.686,,30.271,,,
2012-07-17,13.096,23.894,10.797,,19.762,,,
2012-07-18,13.402,19.948,6.546,,13.084,,,
2012-07-19,11.084,18.02,6.938,,15.312,,,
2012-07-20,8.416,14.27,5.854,,7.979,,,
2012-07-21,6.916,10.896,3.979,,9.229,,,
2012-07-22,5.584,9.584,4.0,,7.354,,,
2012-07-23,12.524,19.264,6.74,,21.854,,,
2012-07-24,18.396,24.084,5.688,,37.375,,,
2012-07-25,16.921,27.124,10.203,,32.25,,,
2012-07-26,15.854,29.938,14.084,,30.084,,,
2012-07-27,15.542,24.062,8.52,,38.718,,,
2012-07-28,14.958,20.771,5.812,,42.708,,,
2012-07-29,11.084,14.438,3.354,,44.604,,,
2012-07-30,14.834,21.15,6.315,,39.542,175.5,47.833,223.333
2012-07-31,13.938,25.25,11.312,,37.167,179.0,38.957,217.957
2012-08-01,12.392,21.826,9.435,,26.404,178.348,26.435,204.783
2012-08-02,13.25,20.167,6.917,,29.104,182.261,28.174,210.435
2012-08-03,8.771,12.312,3.542,,28.0,173.696,17.0,190.696
2012-08-04,5.125,9.438,4.312,,12.77,169.609,13.913,183.522
2012-08-05,7.375,11.229,3.854,,28.02,173.304,19.609,192.913
2012-08-06,17.239,24.196,6.956,,24.866,182.348,27.435,209.783
2012-08-07,13.312,17.917,4.604,,15.75,181.13,20.739,201.87
2012-08-08,9.134,13.81,4.676,,10.458,177.739,18.565,196.304
2012-08-09,9.458,13.625,4.166,,12.042,178.565,17.522,196.087
2012-08-10,10.896,16.75,5.854,,15.875,177.696,18.826,196.522
2012-08-11,12.916,17.062,4.146,,40.5,184.217,21.565,205.783
2012-08-12,10.146,12.917,2.771,,48.958,180.609,21.087,201.696
2012-08-13,7.966,11.415,3.449,,29.062,176.043,19.652,195.696
2012-08-14,7.208,9.417,2.208,,15.584,179.391,20.043,199.435
2012-08-15,6.842,8.776,1.935,,13.938,177.565,17.783,195.348
2012-08-16,8.854,13.25,4.396,,19.146,177.957,23.609,201.565
2012-08-17,11.968,19.26,7.292,,24.271,175.13,25.174,200.304
2012-08-18,12.479,19.084,6.604,,32.062,177.13,22.522,199.652
2012-08-19,7.958,13.083,5.125,,22.584,175.783,20.087,195.87
2012-08-20,8.234,14.364,6.128,,20.292,174.957,18.217,193.174
2012-08-21,12.771,16.875,4.104,,29.916,179.696,22.522,202.217
2012-08-22,14.648,19.106,4.458,,40.39,183.952,30.048,214.0
2012-08-23,13.542,18.03,4.489,,34.875,177.391,22.304,199.696
2012-08-24,10.25,13.416,3.166,,34.938,173.522,18.304,191.826
2012-08-25,9.583,13.334,3.75,,26.584,174.435,17.348,191.783
2012-08-26,8.312,12.104,3.792,,23.666,173.783,17.348,191.13
2012-08-27,11.098,15.766,4.666,,26.334,175.478,23.13,198.609
2012-08-28,12.104,16.396,4.292,,28.584,175.13,20.087,195.217
2012-08-29,15.06,23.518,8.458,,26.042,180.217,23.696,203.913
2012-08-30,14.646,19.042,4.396,,35.25,181.609,26.261,207.87
2012-08-31,10.166,15.25,5.084,,27.084,172.739,19.522,192.261
2012-09-01,6.312,10.312,4.0,,12.896,171.783,16.391,188.174
2012-09-02,6.25,9.292,3.042,,18.542,175.391,15.435,190.826
2012-09-03,8.61,12.752,4.142,,14.229,172.739,17.739,190.478
2012-09-04,11.908,18.335,6.428,,15.261,173.696,20.565,194.261
2012-09-05,12.689,19.874,7.184,,15.017,175.409,23.182,198.591
2012-09-06,15.327,26.711,11.384,,19.604,175.957,26.087,202.043
2012-09-07,16.021,24.146,8.125,,13.646,178.478,22.348,200.826
2012-09-08,11.438,15.938,4.5,,15.916,176.261,19.304,195.565
2012-09-09,6.5,10.062,3.562,,19.604,173.087,18.957,192.043
2012-09-10,9.77,14.962,5.193,,19.208,176.13,20.217,196.348
2012-09-11,11.271,21.25,9.979,,16.646,176.043,22.957,199.0
2012-09-12,11.586,16.873,5.286,,14.25,176.565,20.957,197.522
2012-09-13,11.562,18.375,6.812,,16.416,173.478,20.217,193.696
2012-09-14,12.688,17.875,5.188,,25.812,177.261,21.522,198.783
2012-09-15,9.396,15.042,5.646,,18.417,173.565,18.696,192.261
2012-09-16,8.208,14.875,6.666,,19.562,174.522,19.696,194.217
2012-09-17,4.763,7.953,3.19,,33.604,171.217,15.087,186.304
2012-09-18,5.958,11.042,5.084,,27.042,172.043,18.783,190.826
2012-09-19,12.066,20.136,8.07,,25.521,174.435,22.174,196.609
2012-09-20,15.587,22.218,6.63,,19.942,176.95,24.1,201.05
2012-09-21,18.333,27.562,9.23,,17.292,178.957,20.957,199.913
2012-09-22,11.208,16.875,5.666,,14.208,176.957,16.913,193.87
2012-09-23,12.146,17.5,5.354,,14.104,176.522,15.696,192.217
2012-09-24,18.198,25.782,7.585,,10.271,177.348,18.217,195.565
2012-09-25,17.021,26.958,9.938,,13.646,178.522,20.522,199.043
2012-09-26,12.166,18.021,5.855,,10.834,177.435,16.87,194.304
2012-09-27,11.979,15.875,3.896,,9.935,176.682,14.227,190.909
2012-09-28,13.584,20.458,6.875,,7.98,174.913,15.174,190.087
2012-09-29,10.042,14.562,4.521,,10.896,174.739,15.174,189.913
2012-09-30,5.062,7.271,2.208,,25.208,172.957,13.435,186.391
2012-10-01,9.91,13.813,3.904,,13.208,177.174,15.522,192.696
2012-10-02,16.962,23.328,6.365,,10.416,179.043,21.391,200.435
2012-10-03,15.276,22.134,6.858,,11.646,177.5,18.864,196.364
2012-10-04,15.688,25.416,9.729,,9.812,177.174,19.217,196.391
2012-10-05,17.562,31.25,13.688,,13.958,179.348,21.0,200.348
2012-10-06,18.458,27.792,9.334,,16.354,178.13,21.565,199.696
2012-10-07,10.396,14.666,4.271,,18.208,178.043,17.217,195.261
2012-10-08,10.932,15.156,4.224,,11.396,179.217,14.565,193.783
2012-10-09,13.333,21.625,8.292,,10.083,178.13,18.522,196.652
2012-10-10,13.044,19.286,6.242,,11.688,178.348,15.957,194.304
2012-10-11,21.583,33.792,12.208,,12.688,177.565,22.0,199.565
2012-10-12,17.25,27.688,10.438,,11.584,179.652,16.696,196.348
2012-10-13,8.729,12.208,3.479,,8.416,178.0,11.826,189.826
2012-10-14,10.792,15.792,5.0,,8.896,178.435,14.696,193.13
2012-10-15,15.006,24.454,9.449,,16.5,179.478,15.957,195.435
2012-10-16,19.568,31.366,11.797,,14.426,181.182,19.727,200.909
2012-10-17,17.684,29.593,11.91,,18.416,177.739,21.565,199.304
2012-10-18,15.229,22.354,7.125,,11.271,179.348,16.043,195.391
2012-10-19,15.77,24.271,8.5,,9.396,178.957,16.696,195.652
2012-10-20,16.146,26.166,10.021,,14.416,178.696,16.348,195.043
2012-10-21,12.625,17.188,4.562,,23.875,180.652,15.696,196.348
2012-10-22,16.903,24.517,7.614,,34.271,179.478,18.0,197.478
2012-10-23,16.938,24.354,7.416,,16.688,177.87,18.565,196.435
2012-10-24,12.288,18.47,6.182,,10.833,179.913,12.609,192.522
2012-10-25,19.875,30.896,11.02,,13.875,178.391,20.783,199.174
2012-10-26,22.625,32.416,9.792,,26.958,181.174,21.348,202.522
2012-10-27,10.729,14.062,3.334,,14.27,178.478,12.87,191.348
2012-10-28,12.188,18.771,6.583,,13.73,177.304,15.957,193.261
2012-10-29,13.881,21.774,7.892,,8.604,178.636,17.182,195.818
2012-10-30,20.021,33.0,12.98,,13.02,180.0,22.13,202.13
2012-10-31,17.01,26.754,9.744,,8.104,180.261,17.217,197.478
2012-11-01,15.084,25.458,10.375,,9.958,177.522,15.217,192.739
2012-11-02,9.163,13.276,4.114,,7.829,179.174,10.304,189.478
2012-11-03,11.104,15.979,4.875,,8.5,179.174,11.609,190.783
2012-11-04,14.562,21.146,6.584,,8.166,179.87,17.217,197.087
2012-11-05,21.541,39.608,18.067,,12.854,179.783,23.13,202.913
2012-11-06,25.491,50.275,24.784,,19.541,179.955,25.409,205.364
2012-11-07,19.934,28.808,8.875,,11.75,182.391,20.913,203.304
2012-11-08,14.042,20.292,6.25,,8.916,180.348,14.696,195.043
2012-11-09,13.426,19.08,5.655,,9.304,178.385,15.231,193.615
2012-11-10,15.292,22.542,7.25,,6.312,180.727,18.818,199.545
2012-11-11,11.084,17.312,6.229,,8.729,178.652,14.826,193.478
2012-11-12,16.79,25.97,9.18,,12.48,177.435,20.13,197.565
2012-11-13,22.708,36.396,13.688,,23.854,182.783,22.391,205.174
2012-11-14,11.952,16.894,4.942,,6.208,179.826,12.522,192.348
2012-11-15,19.48,30.166,10.688,,7.292,183.304,17.043,200.348
2012-11-16,23.75,50.23,26.479,,10.125,182.609,21.304,203.913
2012-11-17,20.73,37.167,16.438,,12.583,179.13,19.696,198.826
2012-11-18,4.979,6.666,1.688,,9.125,180.739,8.348,189.087
2012-11-19,18.169,30.172,12.002,,13.542,180.391,16.217,196.609
2012-11-20,11.875,17.354,5.479,,9.271,180.043,10.87,190.913
2012-11-21,12.391,19.087,6.696,,7.592,180.261,13.478,193.739
2012-11-22,28.025,65.822,37.796,,15.837,184.409,28.0,212.409
2012-11-23,19.208,36.896,17.688,,13.375,183.174,20.087,203.261
2012-11-24,13.396,18.542,5.146,,10.458,179.652,12.217,191.87
2012-11-25,14.084,18.771,4.688,,9.084,179.783,12.0,191.783
2012-11-26,19.634,34.102,14.468,,12.083,178.87,20.87,199.739
2012-11-27,8.812,13.104,4.292,,7.688,181.826,9.739,191.565
2012-11-28,19.655,32.508,12.854,,10.416,180.783,17.522,198.304
2012-11-29,21.848,38.0,16.152,,16.934,183.182,20.318,203.5
2012-11-30,20.334,34.75,14.417,,15.834,182.043,17.565,199.609
2012-12-01,12.604,18.354,5.75,,11.73,180.913,11.087,192.0
2012-12-02,15.896,23.375,7.479,,8.229,182.0,15.0,197.0
2012-12-03,25.391,45.272,19.881,,18.688,182.609,21.435,204.043
2012-12-04,23.13,49.609,26.478,,12.978,182.5,22.773,205.273
2012-12-05,17.438,28.771,11.334,,6.771,182.391,15.478,197.87
2012-12-06,17.5,30.0,12.5,,7.666,180.217,14.13,194.348
2012-12-07,21.979,39.0,17.02,,7.646,183.391,18.696,202.087
2012-12-08,17.25,32.708,15.458,,9.292,179.261,14.696,193.957
2012-12-09,13.208,18.75,5.542,,7.666,180.261,10.826,191.087
2012-12-10,15.924,25.94,10.016,,8.27,182.0,13.174,195.174
2012-12-11,24.167,41.208,17.042,,8.375,183.652,18.652,202.304
2012-12-12,26.214,43.808,17.593,,11.542,184.217,18.0,202.217
2012-12-13,26.208,47.5,21.292,,13.042,185.304,20.522,205.826
2012-12-14,29.334,58.604,29.27,,15.145,183.348,22.565,205.913
2012-12-15,32.958,67.021,34.062,,16.792,183.261,24.783,208.043
2012-12-16,9.146,12.438,3.292,,15.188,182.478,10.957,193.435
2012-12-17,29.415,50.15,20.734,,26.688,184.217,21.826,206.043
2012-12-18,18.946,31.182,12.234,,12.696,182.957,16.522,199.478
2012-12-19,11.322,16.393,5.072,,5.508,181.333,10.952,192.286
2012-12-20,19.229,32.375,13.146,,6.73,182.087,13.696,195.783
2012-12-21,25.334,38.542,13.208,,11.958,181.913,18.087,200.0
2012-12-22,28.979,48.396,19.417,,15.104,180.87,19.435,200.304
2012-12-23,10.042,13.188,3.146,,7.812,180.348,10.0,190.348
2012-12-24,16.01,21.784,5.774,,7.854,182.13,11.304,193.435
2012-12-25,20.292,31.604,11.312,,8.875,180.174,12.391,192.565
2012-12-26,7.854,11.65,3.796,,6.104,181.087,7.348,188.435
2012-12-27,17.875,28.25,10.375,,5.826,182.13,12.913,195.043
2012-12-28,22.917,32.229,9.312,,13.916,181.783,14.826,196.609
2012-12-29,21.312,30.25,8.938,,13.521,182.609,14.826,197.435
2012-12-30,23.646,39.0,15.354,,13.083,183.0,19.522,202.522
2012-12-31,8.47,11.124,2.655,,6.896,185.043,10.696,195.739
2013-01-01,6.01,7.271,1.261,,9.584,178.957,9.913,188.87
2013-01-02,5.188,6.958,1.771,,7.542,179.87,7.826,187.696
2013-01-03,10.104,14.021,3.917,,10.5,178.87,10.609,189.478
2013-01-04,15.208,21.458,6.25,,11.083,182.043,13.913,195.957
2013-01-05,12.834,18.0,5.166,,5.875,182.261,12.652,194.913
2013-01-06,19.982,35.072,15.09,,7.854,184.217,16.174,200.391
2013-01-07,24.731,47.59,22.858,,11.538,182.913,20.391,203.304
2013-01-08,32.948,69.152,36.204,,16.708,182.043,26.522,208.565
2013-01-09,14.778,20.57,5.792,,12.542,180.565,14.87,195.435
2013-01-10,12.615,17.69,5.076,,5.663,179.545,11.773,191.318
2013-01-11,13.729,19.5,5.771,,8.875,180.696,15.217,195.913
2013-01-12,15.166,24.875,9.708,,8.375,179.304,13.87,193.174
2013-01-13,7.139,9.081,1.942,,5.916,179.391,8.304,187.696
2013-01-14,16.492,25.674,9.182,,7.542,179.696,12.348,192.043
2013-01-15,29.008,54.082,25.074,,9.604,182.783,18.087,200.87
2013-01-16,25.113,41.94,16.827,,10.708,182.391,16.217,198.609
2013-01-17,23.582,39.787,16.205,,14.25,183.522,16.391,199.913
2013-01-18,24.583,36.625,12.042,,12.646,181.826,17.913,199.739
2013-01-19,10.354,13.52,3.166,,6.854,181.13,9.87,191.0
2013-01-20,21.315,35.211,13.896,,10.75,181.348,17.652,199.0
2013-01-21,21.0,29.674,8.674,,17.826,183.682,20.091,203.773
2013-01-22,11.027,16.013,4.986,,9.875,181.478,12.87,194.348
2013-01-23,17.739,26.002,8.264,,10.125,182.652,16.391,199.043
2013-01-24,33.416,71.812,38.396,,18.708,188.652,25.696,214.348
2013-01-25,39.5,91.021,51.521,,23.27,189.13,40.348,229.478
2013-01-26,13.166,20.416,7.25,,12.021,183.13,14.522,197.652
2013-01-27,17.608,30.638,13.03,,8.392,182.864,14.318,197.182
2013-01-28,21.0,38.604,17.604,,10.604,179.696,15.348,195.043
2013-01-29,15.324,26.585,11.261,,9.271,180.609,13.522,194.13
2013-01-30,27.062,43.834,16.77,,16.542,180.391,21.174,201.565
2013-01-31,10.438,14.062,3.625,,9.73,182.652,11.913,194.565
2013-02-01,20.042,30.167,10.125,,14.104,181.348,15.739,197.087
2013-02-02,25.521,38.188,12.667,,25.25,183.739,22.783,206.522
2013-02-03,33.644,61.348,27.704,,26.458,187.478,29.304,216.783
2013-02-04,12.854,18.084,5.229,,10.875,179.696,11.217,190.913
2013-02-05,6.682,10.02,3.338,,7.292,180.217,8.0,188.217
2013-02-06,15.979,23.062,7.084,,7.75,180.435,12.087,192.522
2013-02-07,22.066,33.718,11.652,,10.239,181.739,19.174,200.913
2013-02-08,14.812,20.021,5.208,,8.896,179.739,13.783,193.522
2013-02-09,9.834,13.458,3.625,,4.708,179.043,12.87,191.913
2013-02-10,31.854,56.964,25.11,,9.479,184.522,19.565,204.087
2013-02-11,16.125,22.229,6.104,,7.188,182.348,14.13,196.478
2013-02-12,25.407,37.44,12.034,,7.166,182.13,18.87,201.0
2013-02-13,20.125,29.646,9.521,,7.875,181.652,16.783,198.435
2013-02-14,26.77,44.229,17.458,,13.104,182.435,19.87,202.304
