date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,SO2_mean,THC_mean,CO_mean
2017-11-18,84.5,65.771,41.0,30.181,47.944,17.764,17.521,19.469,15.3,11.96,9.75,201.167,19.292,1.604,220.458,4.875
2017-11-19,57.5,41.917,30.5,11.528,14.028,2.5,4.052,5.688,12.55,9.794,7.75,195.75,4.458,1.708,200.208,2.792
2017-11-20,56.5,48.062,41.0,30.101,52.389,22.289,11.904,12.65,10.5,8.085,6.3,201.625,11.875,4.544,213.5,4.36
2017-11-21,57.5,42.625,29.5,21.0,30.383,9.382,8.146,9.125,12.6,9.115,6.45,195.375,6.708,1.93,202.083,3.375
2017-11-22,89.5,60.479,45.0,38.246,62.953,24.706,23.825,24.248,12.25,8.481,5.15,207.0,28.292,3.625,235.292,5.75
2017-11-23,95.0,72.896,44.5,17.681,23.195,5.514,13.177,14.167,15.2,10.669,7.25,198.833,11.875,1.022,210.708,3.792
2017-11-24,53.5,43.25,34.5,31.063,53.6,22.537,7.084,8.417,14.85,11.19,7.8,194.727,10.682,2.239,205.409,4.614
2017-11-25,67.0,51.229,33.5,42.995,85.175,42.18,14.354,15.474,14.65,10.931,6.3,203.958,18.792,4.363,222.75,6.652
2017-11-26,69.0,50.042,29.0,19.107,28.661,9.554,12.229,14.323,18.15,12.952,5.95,197.625,14.167,1.022,211.792,4.25
2017-11-27,70.0,58.188,46.5,24.375,33.083,8.707,10.76,14.114,14.95,12.635,10.85,192.083,6.833,2.208,198.917,3.729
2017-11-28,80.5,70.25,61.5,32.616,50.781,18.165,19.854,23.74,15.3,12.644,10.3,197.292,18.917,1.771,216.208,5.05
2017-11-29,83.0,67.25,53.0,53.956,112.051,58.095,36.998,41.134,18.2,14.029,9.45,213.958,38.5,6.433,252.458,7.979
2017-11-30,88.0,70.77,50.5,26.356,37.748,11.391,16.364,19.479,15.45,12.44,9.0,196.0,11.5,1.875,207.5,4.084
2017-12-01,87.0,77.27,69.5,24.361,35.891,11.53,8.586,9.964,10.6,9.477,8.45,195.619,9.0,1.813,204.619,3.544
2017-12-02,77.5,59.292,40.5,25.468,35.879,10.411,8.856,9.49,11.6,8.962,6.3,194.708,7.458,2.652,202.167,3.542
2017-12-03,64.5,55.146,41.5,27.894,35.071,7.176,21.552,20.552,13.55,9.86,6.8,204.625,15.667,2.916,220.292,4.646
2017-12-04,70.0,57.396,43.5,34.737,55.07,20.332,19.281,19.896,12.95,10.406,6.85,200.583,18.542,1.292,219.125,4.65
2017-12-05,81.5,51.562,34.5,34.431,59.208,24.778,12.344,13.49,14.95,10.702,7.1,198.833,16.917,1.66,215.75,4.896
2017-12-06,61.0,45.375,34.0,28.275,40.959,12.684,7.73,8.906,12.0,8.796,6.3,196.833,10.042,2.27,206.875,3.729
2017-12-07,67.0,56.604,46.5,37.778,66.75,28.972,17.65,17.167,12.15,8.323,4.85,202.708,19.708,2.896,222.417,5.729
2017-12-08,86.0,69.0,57.0,39.581,109.736,70.155,29.143,28.407,9.7,6.96,3.85,211.25,33.5,4.16,244.75,6.96
2017-12-09,63.5,45.834,30.0,28.013,44.299,16.287,7.875,9.062,10.8,7.604,4.9,199.25,10.792,3.0,210.042,4.562
2017-12-10,64.5,51.5,39.5,26.392,38.31,11.918,15.886,15.813,14.1,9.092,4.05,203.375,18.542,1.625,221.917,5.173
2017-12-11,75.0,49.73,29.5,29.659,60.286,30.627,13.785,15.102,18.3,12.285,8.05,199.333,15.708,1.684,215.042,5.088
2017-12-12,38.5,30.229,22.0,23.444,38.903,15.458,5.136,6.49,11.3,7.988,5.1,194.0,6.375,1.729,200.375,3.312
2017-12-13,40.5,33.771,26.0,20.245,30.754,10.509,3.834,4.651,10.75,7.215,4.65,194.958,7.125,1.48,202.083,3.146
2017-12-14,43.5,34.208,25.5,18.855,27.211,8.356,4.25,4.75,10.95,6.992,3.9,193.375,5.875,1.196,199.25,3.034
2017-12-15,51.0,44.604,38.5,38.106,77.23,39.124,16.008,15.851,8.65,6.912,5.2,202.524,20.81,3.196,223.333,5.249
2017-12-16,57.5,51.312,40.0,47.435,95.563,48.127,35.364,35.968,14.3,9.327,5.15,219.875,30.458,5.52,250.333,7.307
2017-12-17,63.0,36.146,26.5,14.181,20.333,6.153,7.427,8.354,9.5,7.229,4.75,195.917,8.208,1.342,204.125,3.27
2017-12-18,60.5,46.688,37.5,32.519,64.792,32.273,15.076,15.243,9.45,6.16,2.55,202.167,12.375,3.896,214.542,5.581
2017-12-19,66.0,45.292,33.0,29.75,63.438,33.688,14.052,14.531,13.9,7.871,2.7,198.375,15.5,1.896,213.875,5.104
2017-12-20,58.5,44.812,35.0,38.34,73.055,34.715,12.488,12.739,10.2,7.058,4.7,200.958,9.667,4.174,210.625,5.138
2017-12-21,67.5,52.438,41.0,33.889,54.89,21.001,17.427,17.896,10.6,7.069,3.8,197.208,13.667,2.312,210.875,5.292
2017-12-22,66.5,56.104,42.0,50.269,109.14,58.871,27.14,26.7,10.7,7.344,4.45,210.5,38.65,4.386,249.15,8.718
2017-12-23,64.5,51.062,34.0,43.597,74.389,30.792,27.666,26.969,14.25,8.927,3.6,209.0,34.042,2.305,243.042,7.334
2017-12-24,83.0,59.23,47.5,41.486,65.209,23.722,29.917,29.698,11.45,8.762,6.25,230.875,30.125,4.625,261.0,6.958
2017-12-25,93.0,55.604,32.0,23.148,33.071,9.923,15.75,17.811,15.55,10.323,6.35,213.542,13.208,1.375,226.75,4.202
2017-12-26,50.0,42.354,33.5,24.467,45.211,20.744,5.656,6.114,13.95,8.683,5.45,196.458,10.833,1.434,207.292,4.214
2017-12-27,47.5,37.458,23.5,17.407,26.922,9.515,3.254,3.99,9.65,5.681,3.55,196.125,8.25,1.146,204.375,3.102
2017-12-28,43.0,33.854,22.5,19.144,30.744,11.6,3.432,4.519,10.35,5.929,2.85,195.227,8.909,1.13,204.136,3.133
2017-12-29,48.0,34.354,23.5,17.305,23.472,6.167,5.25,5.979,10.75,7.125,4.25,192.826,5.0,1.642,197.826,3.229
2017-12-30,48.5,35.5,22.0,11.5,14.417,2.917,4.385,5.073,12.3,7.754,4.65,193.042,3.417,1.667,196.458,2.688
2017-12-31,68.5,58.458,45.5,18.695,22.347,3.653,12.24,12.354,6.15,5.308,4.05,198.25,9.25,1.125,207.5,3.438
2018-01-01,70.5,44.708,27.5,19.486,23.264,3.778,9.636,10.281,11.55,7.194,2.9,201.125,8.833,2.062,209.958,3.729
2018-01-02,55.0,39.333,28.5,8.792,10.059,1.267,4.562,5.656,11.6,7.533,4.55,197.833,5.0,1.544,202.833,2.44
2018-01-03,54.0,39.771,21.5,10.412,12.928,2.515,4.119,5.406,12.25,6.515,2.65,195.957,4.565,1.282,200.522,2.584
2018-01-04,66.0,48.646,33.0,24.965,33.806,8.841,9.545,10.413,10.4,6.871,3.0,199.409,9.318,4.74,208.727,4.024
2018-01-05,58.5,43.104,33.5,25.042,38.514,13.472,11.0,12.448,15.0,8.933,3.55,206.458,13.458,2.771,219.917,4.792
2018-01-06,43.0,38.125,32.0,8.708,10.194,1.486,4.99,6.021,7.75,6.11,4.75,195.043,2.0,2.064,197.043,2.604
2018-01-07,44.5,32.333,22.0,21.931,30.208,8.278,6.052,6.917,11.95,7.215,3.6,196.25,4.333,1.708,200.583,3.458
2018-01-08,62.0,49.312,39.0,49.948,100.975,51.027,23.531,24.25,9.8,6.654,3.1,214.542,25.208,5.508,239.75,7.079
2018-01-09,64.0,37.125,23.0,17.334,22.717,5.383,7.149,8.563,8.65,5.758,3.55,194.609,7.652,1.542,202.261,3.072
2018-01-10,49.0,37.708,31.5,38.175,67.467,29.292,17.99,17.958,6.35,4.229,2.05,204.958,22.667,2.312,227.625,5.24
2018-01-11,55.0,38.958,25.5,26.677,49.57,22.893,12.354,14.498,12.85,7.931,2.35,202.864,20.364,1.7,223.227,4.804
2018-01-12,80.0,56.938,43.0,31.028,42.5,11.472,17.552,18.885,7.0,5.969,5.0,200.522,20.435,1.903,220.957,4.375
2018-01-13,73.5,52.354,36.5,14.472,16.722,2.25,11.656,13.708,11.0,7.623,5.9,196.75,13.625,1.854,210.375,3.042
2018-01-14,60.0,48.083,35.5,19.691,25.471,5.779,9.208,10.229,10.45,7.231,3.9,194.833,12.625,2.074,207.458,3.271
2018-01-15,79.5,63.688,51.0,38.839,77.0,38.161,20.166,20.25,11.0,7.131,3.6,214.87,29.826,2.947,244.696,6.042
2018-01-16,68.5,42.02,29.0,24.018,32.546,8.529,12.979,13.83,11.75,8.356,5.4,205.167,17.0,1.666,222.167,5.248
2018-01-17,60.0,41.896,28.5,32.917,51.764,18.847,15.083,16.417,11.85,8.062,4.85,206.292,18.292,2.958,224.583,5.98
2018-01-18,45.0,29.125,17.5,15.36,20.392,5.032,4.661,6.274,10.7,7.031,4.1,195.429,6.619,1.5,202.048,2.868
2018-01-19,49.5,32.875,22.0,26.375,36.958,10.583,10.041,11.305,12.35,8.335,5.0,197.75,10.375,2.73,208.125,4.23
2018-01-20,51.5,44.271,38.0,24.552,31.736,7.184,15.18,15.75,13.4,8.621,4.65,209.208,17.208,3.31,226.417,4.356
2018-01-21,41.0,32.604,21.5,22.783,31.101,8.319,7.372,8.738,11.7,7.246,4.1,199.348,4.739,2.087,204.087,3.718
2018-01-22,52.0,39.0,28.5,25.339,39.383,14.043,8.911,10.552,10.75,6.8,3.1,201.708,11.333,1.562,213.042,3.984
2018-01-23,54.5,45.062,33.0,30.729,48.491,17.762,15.22,18.049,11.7,8.085,3.75,198.958,8.792,2.458,207.75,5.0
2018-01-24,46.5,30.729,18.0,13.083,17.584,4.5,4.255,6.365,10.85,7.252,4.8,194.348,2.087,1.5,196.435,2.75
2018-01-25,56.0,35.812,25.0,25.34,34.791,9.451,8.608,10.156,9.25,6.773,4.6,195.609,5.739,2.587,201.348,3.635
2018-01-26,60.0,41.98,24.5,16.876,23.135,6.258,7.552,9.76,9.6,5.479,2.9,199.208,7.0,1.672,206.208,3.246
2018-01-27,45.5,34.75,23.5,8.325,10.042,1.717,3.146,5.854,10.0,5.771,2.7,193.043,3.348,1.218,196.391,2.375
2018-01-28,55.0,43.23,23.0,31.209,58.696,27.487,10.698,12.614,13.55,7.721,2.85,200.125,10.708,3.188,210.833,4.428
2018-01-29,55.0,33.375,19.5,13.593,18.407,4.815,11.083,13.813,10.4,6.933,3.7,195.083,4.917,1.042,200.0,3.312
2018-01-30,69.0,49.042,36.0,40.152,61.87,21.717,25.927,28.214,10.3,6.792,3.05,204.174,22.696,7.667,226.87,6.673
2018-01-31,87.0,61.854,43.0,32.528,55.972,23.444,26.084,29.031,11.7,6.342,2.85,218.208,37.167,3.509,255.375,6.396
2018-02-01,61.5,35.875,24.0,12.833,17.689,4.856,5.078,6.648,9.0,5.258,2.8,196.773,9.909,1.232,206.682,2.818
2018-02-02,63.0,45.354,30.5,34.15,58.856,24.706,13.271,15.031,13.25,7.783,1.45,201.217,16.0,2.208,217.217,5.479
2018-02-03,81.5,52.188,36.5,25.136,31.585,6.449,15.052,17.719,14.45,10.121,5.15,199.583,12.167,2.584,211.75,4.644
2018-02-04,88.0,49.625,25.0,13.566,19.115,5.549,7.166,11.171,19.9,14.327,7.45,195.25,5.667,1.396,200.917,3.622
2018-02-05,63.0,48.896,37.0,25.062,34.958,9.896,16.833,20.403,8.55,7.544,6.55,196.435,9.783,3.125,206.217,3.854
2018-02-06,88.5,76.166,56.0,41.653,83.958,42.305,27.69,32.676,8.35,7.048,5.45,209.625,29.667,1.771,239.292,6.354
2018-02-07,88.0,66.875,43.0,38.589,106.464,67.875,25.114,31.521,17.8,11.481,5.4,216.583,37.208,3.044,253.792,8.66
2018-02-08,42.5,33.084,27.0,12.756,17.049,4.293,4.331,6.348,10.15,7.038,4.45,195.45,6.85,1.456,202.3,3.496
2018-02-09,84.5,70.125,33.0,17.686,22.593,4.908,13.479,14.719,4.15,1.877,0.85,198.333,8.667,1.5,207.0,3.24
2018-02-10,81.0,44.604,27.0,9.917,11.764,1.847,7.562,8.823,8.1,4.635,1.3,195.5,5.167,1.5,200.667,2.771
2018-02-11,77.0,63.562,39.0,19.042,23.25,4.208,13.364,15.562,5.35,3.965,1.15,199.174,8.435,1.542,207.609,3.458
2018-02-12,66.5,40.812,29.5,23.494,30.418,6.925,9.417,10.876,9.85,7.165,3.1,197.875,8.458,1.934,206.333,3.475
2018-02-13,67.0,47.354,38.5,30.23,39.905,9.676,13.802,15.826,7.75,6.19,4.8,201.333,10.75,3.044,212.083,3.804
2018-02-14,66.5,34.416,25.0,15.114,19.85,4.737,8.542,10.666,8.5,5.392,2.9,194.435,4.043,1.312,198.478,3.042
2018-02-15,80.0,57.354,36.5,32.853,46.875,14.022,14.816,15.497,5.6,3.812,1.85,200.739,11.304,2.37,212.043,3.696
2018-02-16,63.5,44.521,31.0,28.806,40.931,12.125,21.823,23.51,12.1,7.631,4.1,202.917,13.833,3.042,216.75,4.521
2018-02-17,39.0,30.479,20.5,9.056,10.444,1.389,12.794,14.666,11.95,7.379,4.65,194.87,2.391,1.208,197.261,3.438
2018-02-18,69.5,43.042,26.0,33.867,48.936,15.068,15.066,17.401,13.85,9.519,4.9,195.583,8.625,3.646,204.208,5.636
2018-02-19,92.5,66.812,48.5,44.946,79.052,34.106,23.406,27.062,12.8,10.129,7.9,215.75,25.125,4.261,240.875,6.19
2018-02-20,87.0,71.375,53.5,32.099,52.536,20.436,27.916,32.215,18.85,12.802,8.15,205.957,16.739,3.396,222.696,5.0
2018-02-21,83.0,40.25,25.5,14.066,17.381,3.316,5.9,7.604,14.7,11.262,8.55,192.875,3.458,1.396,196.333,3.196
2018-02-22,75.0,55.25,40.0,24.844,31.187,6.343,11.329,13.806,13.55,10.294,6.5,198.522,8.217,2.885,206.739,3.528
2018-02-23,66.0,38.979,21.0,13.445,16.32,2.875,16.573,19.927,15.05,9.883,6.9,194.826,8.478,1.5,203.304,3.084
2018-02-24,71.5,46.0,30.0,18.847,23.431,4.583,19.062,22.271,13.0,9.998,5.35,196.958,8.833,2.688,205.792,4.0
2018-02-25,78.5,63.062,47.5,49.299,88.2,38.902,25.469,31.421,16.7,12.812,9.3,207.25,24.5,7.261,231.75,6.108
2018-02-26,68.5,54.396,42.0,21.821,25.889,4.068,21.656,27.542,12.5,10.862,9.3,195.348,9.696,3.416,205.043,3.584
2018-02-27,76.5,46.812,33.0,25.154,30.713,5.558,18.021,21.56,10.55,8.819,6.75,197.667,10.083,3.479,207.75,3.559
2018-02-28,92.5,79.604,48.0,33.445,48.375,14.93,23.615,26.427,8.75,7.892,6.85,203.208,21.5,1.761,224.708,4.854
2018-03-01,91.0,67.25,45.5,32.47,42.512,10.042,17.258,20.943,12.65,10.106,7.7,196.318,11.591,2.544,207.909,4.549
2018-03-02,54.5,35.188,17.5,17.042,19.361,2.32,22.292,25.208,15.35,11.031,8.15,195.458,4.583,3.438,200.042,3.354
2018-03-03,89.0,71.458,39.0,17.1,19.382,2.283,23.771,28.375,10.65,7.625,5.95,196.375,6.333,1.587,202.708,3.635
2018-03-04,93.5,89.458,82.0,17.52,21.889,4.369,6.253,8.592,9.8,8.158,6.6,194.125,4.938,0.562,199.062,3.346
2018-03-05,82.0,62.625,43.0,26.68,33.881,7.2,17.777,22.925,15.1,10.465,6.05,194.045,6.636,2.652,200.682,3.728
2018-03-06,89.5,74.084,65.0,48.081,76.888,28.807,28.736,36.837,14.25,11.973,9.85,210.167,18.833,9.388,229.0,6.084
2018-03-07,92.0,84.896,51.5,25.014,29.931,4.917,17.078,20.815,11.4,9.225,7.45,198.105,11.526,1.928,209.632,4.062
2018-03-08,52.5,39.167,30.0,13.741,17.505,3.764,8.265,9.713,12.9,8.533,5.2,191.958,3.583,0.913,195.542,2.864
2018-03-09,57.0,46.125,26.0,25.486,41.52,16.034,12.268,14.26,16.65,11.102,5.15,194.667,9.5,2.544,204.167,4.146
2018-03-10,88.5,60.354,39.0,25.261,30.141,4.88,11.979,15.844,16.4,13.706,9.75,205.304,9.348,4.208,214.652,3.708
2018-03-11,93.5,68.562,45.0,20.08,26.39,6.311,3.293,6.243,17.5,13.417,10.3,197.458,6.333,2.28,203.792,3.1
2018-03-12,59.0,46.021,37.0,32.389,40.569,8.181,12.431,17.042,16.6,13.338,10.35,197.435,15.783,4.988,213.217,4.167
2018-03-13,75.0,44.125,22.5,25.408,35.959,10.551,10.002,14.109,17.95,12.692,7.4,197.957,13.174,1.195,211.13,4.25
2018-03-14,40.0,30.708,24.5,21.542,28.222,6.681,9.677,11.906,13.3,9.717,6.65,195.083,6.292,1.542,201.375,3.396
2018-03-15,55.5,37.875,24.0,22.624,29.78,7.156,15.877,18.26,14.05,10.712,6.7,195.042,8.583,2.078,203.625,3.936
2018-03-16,67.5,54.812,33.0,21.159,25.635,4.476,18.386,20.833,12.9,10.248,8.1,197.348,6.391,2.029,203.739,3.771
2018-03-17,49.5,35.5,28.0,12.189,14.303,2.114,11.896,14.292,15.0,10.206,6.5,195.75,2.083,2.125,197.833,3.26
2018-03-18,62.0,41.646,19.0,18.736,24.528,5.792,8.29,10.427,14.15,10.715,6.5,194.375,3.083,1.833,197.458,3.312
2018-03-19,59.5,45.084,30.0,32.606,45.3,12.695,12.848,15.848,18.8,14.488,9.5,198.348,14.739,2.388,213.087,4.556
2018-03-20,72.0,43.458,26.0,28.185,33.586,5.4,16.617,21.014,21.1,16.108,11.45,196.25,13.042,3.146,209.292,4.104
2018-03-21,81.0,70.542,54.0,13.372,17.24,3.868,8.396,14.448,20.45,17.729,14.9,193.167,8.75,1.824,201.917,3.278
2018-03-22,83.5,50.792,30.0,15.947,19.987,4.04,6.557,11.485,22.7,17.323,9.5,194.091,8.318,1.206,202.409,3.4
2018-03-23,69.0,49.666,35.0,15.065,18.336,3.27,7.76,10.125,9.3,7.69,6.5,195.708,4.292,1.958,200.0,2.792
2018-03-24,44.5,30.896,22.0,13.111,15.292,2.18,9.802,11.208,15.05,9.615,4.0,195.667,5.458,1.312,201.125,3.167
2018-03-25,50.0,42.875,36.0,27.431,35.569,8.139,13.865,16.562,15.15,11.244,5.9,198.0,11.783,2.07,209.783,4.0
2018-03-26,66.0,55.73,40.0,45.114,63.785,18.672,24.104,29.09,14.8,12.619,11.35,208.708,23.125,4.854,231.833,5.346
2018-03-27,48.5,37.479,27.0,21.496,29.168,7.672,15.833,20.503,19.2,14.675,8.85,196.167,8.792,1.631,204.958,3.831
2018-03-28,61.5,45.625,31.0,20.409,24.17,3.761,11.646,16.104,16.4,14.008,10.75,195.565,4.261,2.742,199.826,3.625
2018-03-29,63.5,51.75,36.5,19.154,23.159,4.005,10.218,13.631,10.3,8.396,7.6,193.182,4.136,2.391,197.318,3.022
2018-03-30,90.0,71.833,62.5,20.778,25.861,5.083,19.823,24.042,11.65,9.6,8.35,196.417,7.792,2.042,204.208,3.5
2018-03-31,90.5,67.438,30.5,16.056,18.07,2.014,16.99,20.542,15.95,11.452,8.5,200.913,9.913,2.504,210.826,3.604
2018-04-01,75.5,61.416,46.5,14.813,17.77,2.957,13.812,19.01,20.55,16.656,12.5,193.25,6.792,1.76,200.042,3.43
2018-04-02,82.5,64.75,36.5,27.705,35.127,7.422,23.406,32.781,24.1,18.56,14.6,200.217,10.435,4.979,210.652,3.858
2018-04-03,81.0,70.229,56.0,29.754,38.182,8.428,30.604,45.042,22.7,18.654,15.55,194.208,10.583,6.062,204.792,4.721
2018-04-04,86.5,62.958,42.5,31.599,43.498,11.899,37.703,50.982,25.85,20.919,15.85,198.182,19.091,2.854,217.273,4.896
2018-04-05,90.0,68.792,53.5,18.472,22.264,3.792,10.437,15.844,15.05,13.81,12.4,191.913,6.217,3.708,198.13,2.834
2018-04-06,92.5,80.188,61.5,17.13,26.108,8.978,19.806,30.932,21.55,18.438,13.15,193.042,9.042,1.718,202.083,3.236
2018-04-07,91.5,53.729,32.5,15.163,21.84,6.677,11.021,18.667,21.1,17.225,11.8,192.583,6.583,1.087,199.167,3.188
2018-04-08,55.0,38.354,25.0,13.616,15.292,1.677,15.292,23.188,16.1,13.16,9.85,194.652,6.217,2.562,200.87,3.938
2018-04-09,44.0,37.73,33.0,21.553,31.514,9.961,12.723,15.896,19.1,14.394,8.7,192.75,6.083,1.604,198.833,3.596
2018-04-10,71.5,47.438,32.0,22.959,27.361,4.403,14.74,19.281,18.0,14.66,11.05,190.667,5.042,3.146,195.708,3.25
2018-04-11,80.0,63.167,50.5,18.792,25.743,6.951,14.031,21.834,20.85,17.921,14.1,191.304,5.174,2.0,196.478,3.416
2018-04-12,75.5,54.916,33.5,27.25,37.403,10.153,15.916,23.307,25.5,20.273,16.35,195.261,12.13,4.792,207.391,3.917
2018-04-13,55.0,32.27,18.0,15.303,18.073,2.77,12.338,16.534,20.8,16.454,13.2,191.917,5.208,2.27,197.125,3.022
2018-04-14,88.5,65.604,54.5,19.013,24.913,5.9,10.781,17.01,18.1,15.683,12.75,197.174,9.174,3.938,206.348,3.604
2018-04-15,94.5,69.625,35.0,8.875,10.899,2.024,8.802,16.781,23.9,18.977,14.4,194.667,7.958,1.812,202.625,2.75
2018-04-16,61.5,45.166,28.0,16.13,20.439,4.309,17.542,29.196,20.4,15.575,12.75,194.875,7.125,4.156,202.0,3.156
2018-04-17,92.0,72.458,59.5,23.222,29.222,6.0,12.614,18.906,15.75,13.667,12.3,195.783,11.217,1.896,207.0,3.958
2018-04-18,94.0,86.27,65.0,24.348,29.778,5.43,10.64,18.165,16.3,13.667,12.7,198.708,9.208,2.625,207.917,3.652
2018-04-19,88.0,70.02,52.5,32.515,53.954,21.439,15.177,21.424,21.25,16.908,12.3,201.125,15.083,3.848,216.208,5.722
2018-04-20,83.0,56.771,23.5,30.283,37.018,6.735,22.778,30.362,27.0,19.706,14.55,194.227,14.591,3.804,208.818,4.334
2018-04-21,77.5,57.812,44.5,32.022,41.12,9.098,25.166,33.677,24.8,20.273,15.25,197.042,19.417,3.854,216.458,5.502
2018-04-22,77.0,59.896,36.0,28.667,32.153,3.486,32.323,44.927,27.95,21.827,16.45,199.875,26.75,5.557,226.625,6.333
2018-04-23,86.5,77.73,69.5,23.032,25.816,2.785,28.064,39.605,18.65,16.952,15.55,193.348,6.609,5.52,199.957,3.796
2018-04-24,90.0,78.125,61.5,24.639,35.236,10.597,15.49,23.854,21.55,18.769,15.75,194.167,7.333,4.958,201.5,3.792
2018-04-25,97.5,89.042,73.5,30.478,44.894,14.416,11.71,25.152,22.8,19.762,17.85,195.208,14.083,3.76,209.292,4.235
2018-04-26,86.0,51.666,21.0,17.701,22.25,4.55,6.037,9.594,25.7,19.725,16.7,189.391,6.391,1.98,195.783,3.146
2018-04-27,74.5,66.416,55.5,26.513,38.239,11.726,10.106,15.856,21.55,19.475,16.85,191.5,10.227,2.584,201.727,4.301
2018-04-28,79.5,47.646,18.5,18.403,21.847,3.444,17.354,21.771,26.15,20.817,17.15,191.292,8.292,2.605,199.583,3.896
2018-04-29,74.5,62.417,42.0,12.236,14.403,2.167,18.073,24.052,24.5,20.838,16.55,190.783,8.565,2.166,199.348,3.75
2018-04-30,73.5,62.23,51.0,12.181,15.472,3.292,15.99,22.51,24.7,21.533,18.55,189.917,6.833,2.0,196.75,3.604
2018-05-01,82.5,56.625,32.0,25.416,30.072,4.656,22.598,29.905,28.25,23.04,19.0,195.522,13.217,3.773,208.739,4.671
2018-05-02,96.5,73.042,43.0,25.298,31.653,6.355,26.932,33.843,24.8,21.242,18.15,193.087,16.217,4.812,209.304,5.146
2018-05-03,97.5,72.896,49.5,8.229,10.652,2.423,11.698,19.604,26.65,22.744,18.15,191.208,7.0,1.208,198.208,3.112
2018-05-04,78.5,50.708,25.5,9.431,11.069,1.639,8.958,12.646,22.8,18.698,15.45,192.5,5.917,1.539,198.417,3.104
2018-05-05,66.0,50.042,34.0,13.903,16.486,2.583,15.25,19.438,23.5,19.362,14.5,193.435,7.957,2.771,201.391,4.0
2018-05-06,74.0,51.938,38.5,15.139,17.361,2.222,19.573,24.968,25.75,21.767,17.4,199.417,11.792,2.938,211.208,3.917
2018-05-07,96.0,79.708,60.0,17.051,23.677,6.626,9.135,13.864,20.45,18.29,14.5,190.5,5.458,1.327,195.958,3.13
2018-05-08,91.0,82.646,73.0,13.948,17.01,3.062,7.031,10.792,14.8,13.702,12.2,189.565,3.13,1.396,192.696,2.896
2018-05-09,93.0,82.23,68.0,13.674,16.815,3.141,3.325,5.327,14.7,12.81,10.95,190.542,4.083,1.5,194.625,2.908
2018-05-10,90.5,71.666,54.0,30.055,39.028,8.972,7.097,9.333,15.25,13.504,12.0,195.083,7.375,3.404,202.458,3.708
2018-05-11,69.5,57.271,47.0,22.415,32.258,9.843,8.618,12.584,21.55,17.173,11.55,191.905,8.81,1.9,200.714,3.895
2018-05-12,83.5,65.229,47.0,28.708,34.514,5.805,14.74,26.514,24.15,19.838,14.9,195.667,21.042,4.042,216.708,5.5
2018-05-13,96.0,80.934,62.5,11.764,14.049,2.284,6.464,14.578,21.55,18.411,15.6,191.737,8.474,1.258,200.211,3.063
2018-05-14,95.0,61.542,26.0,24.771,30.503,5.732,15.56,22.902,28.9,22.506,16.3,204.917,14.917,3.084,219.833,4.25
2018-05-15,69.5,51.708,37.0,29.254,40.843,11.59,13.402,17.158,27.8,23.394,17.9,196.0,17.833,2.104,213.833,4.515
2018-05-16,67.0,56.396,44.5,22.228,30.517,8.288,14.323,18.286,29.05,23.962,20.65,192.292,9.125,1.544,201.417,3.875
2018-05-17,82.0,67.896,56.5,30.458,39.347,8.889,27.573,39.146,27.5,24.4,22.15,198.667,18.208,3.666,216.875,5.354
2018-05-18,89.5,78.084,68.5,34.839,47.969,13.13,34.69,52.795,27.2,24.05,21.25,200.682,22.091,7.374,222.773,5.168
2018-05-19,87.5,67.188,38.5,13.401,18.197,4.797,11.834,19.906,27.0,22.173,16.8,191.917,7.708,2.609,199.625,3.119
2018-05-20,64.0,46.312,31.5,10.047,11.041,0.994,4.76,6.729,22.25,17.74,13.95,189.375,5.958,2.021,195.333,2.416
2018-05-21,64.0,43.5,24.0,26.181,36.25,10.069,12.042,14.958,26.35,21.594,16.9,193.917,12.0,4.042,205.917,3.534
2018-05-22,69.0,51.688,30.5,29.445,38.778,9.333,14.021,17.531,27.15,21.954,17.95,193.708,14.417,4.952,208.125,4.604
2018-05-23,96.0,77.834,56.5,25.716,31.306,5.59,10.492,15.168,22.0,19.498,17.85,197.583,10.375,4.417,207.958,3.348
2018-05-24,95.5,76.77,58.0,22.028,29.069,7.042,9.198,13.406,25.65,21.619,17.05,192.542,11.458,2.417,204.0,3.666
2018-05-25,92.0,69.146,54.0,26.309,35.681,9.371,14.221,22.321,26.35,23.421,20.05,192.087,11.565,3.304,203.652,4.022
2018-05-26,72.5,59.458,44.5,22.014,24.539,2.525,23.844,35.188,25.45,22.592,19.4,195.375,12.833,3.875,208.208,3.938
2018-05-27,82.5,70.271,53.0,14.548,16.04,1.493,18.167,27.281,26.7,22.012,18.5,193.292,10.708,4.084,204.0,4.155
2018-05-28,83.5,72.125,57.0,25.25,37.958,12.708,13.771,23.021,25.65,22.498,20.25,192.667,10.792,3.15,203.458,4.146
2018-05-29,80.5,69.417,52.5,23.848,35.741,11.893,12.677,19.654,27.35,23.583,21.4,188.5,10.208,2.188,198.708,4.406
2018-05-30,93.5,80.312,64.0,25.27,31.233,5.964,14.596,23.276,25.4,21.975,18.35,190.708,12.083,3.604,202.792,3.708
2018-05-31,91.0,77.958,64.0,24.957,38.591,13.635,11.229,17.385,22.0,20.533,18.5,192.25,12.958,1.608,205.208,4.312
