date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2015-01-08,196.2,4.667,71.0,52.75,38.0,38.634,35.547,80.958,45.411,1.37,19.619,11.0,6.512,2.9,234.834,12.087
2015-01-09,196.704,4.833,76.0,55.75,32.0,32.229,28.403,72.5,44.097,1.348,17.139,12.1,6.675,1.5,228.934,12.333
2015-01-10,196.02,4.625,68.0,51.833,32.0,28.271,25.514,40.486,14.972,1.583,16.139,12.8,7.567,1.7,224.292,10.375
2015-01-11,192.302,3.167,69.0,57.458,37.0,18.815,22.278,34.431,12.153,1.062,10.736,9.7,6.317,2.7,211.118,6.208
2015-01-12,190.038,3.292,82.0,70.25,53.0,17.835,24.528,43.014,18.486,0.646,15.444,5.0,3.388,1.2,207.874,6.917
2015-01-13,201.334,7.292,84.0,63.167,41.0,54.729,44.884,160.232,115.348,2.076,30.097,9.3,3.767,-1.3,256.062,21.417
2015-01-14,198.992,6.565,77.0,53.083,26.0,46.09,42.889,124.75,81.861,2.021,26.389,11.5,5.638,-0.4,245.082,17.917
2015-01-15,190.064,3.042,77.0,65.0,39.0,15.862,24.958,47.472,22.514,1.438,14.931,11.3,5.108,0.9,205.926,8.875
2015-01-16,189.688,3.208,73.0,55.125,31.0,16.562,23.736,43.347,19.611,1.35,14.166,11.8,6.458,1.8,206.25,10.292
2015-01-17,189.184,2.625,86.0,61.25,48.0,8.432,12.653,15.361,2.708,1.02,13.778,8.3,5.512,1.4,197.616,8.792
2015-01-18,194.841,5.417,92.0,89.375,82.0,43.034,29.319,76.306,46.986,0.625,11.472,4.7,2.196,0.3,237.875,5.5
2015-01-19,193.292,3.75,91.0,49.875,21.0,26.334,33.75,74.792,41.042,0.896,9.458,8.8,4.858,0.3,219.625,7.333
2015-01-20,188.347,2.417,57.0,48.083,38.0,12.354,22.71,39.681,16.971,0.974,6.861,7.7,3.571,-0.1,200.701,4.083
2015-01-21,189.767,3.478,69.0,47.375,29.0,16.972,32.305,79.555,47.25,1.312,8.375,9.9,4.592,-0.9,206.738,6.042
2015-01-22,188.738,2.435,59.0,41.708,28.0,13.079,23.767,39.102,15.335,1.05,7.182,10.1,5.279,1.5,201.817,4.727
2015-01-23,190.042,2.5,84.0,57.708,39.0,10.958,17.083,21.514,4.43,0.981,10.278,5.7,3.292,2.1,201.0,6.958
2015-01-24,189.968,2.417,83.0,45.542,16.0,10.277,13.833,19.528,5.695,1.146,13.611,8.1,2.908,-1.3,200.246,7.583
2015-01-25,191.94,3.583,50.0,33.375,20.0,16.788,30.903,61.528,30.625,1.584,9.43,8.0,2.696,-2.5,208.728,7.667
2015-01-26,198.062,5.833,69.0,50.958,31.0,42.062,42.042,93.264,51.222,2.021,19.0,9.3,3.562,-2.2,240.125,15.042
2015-01-27,198.256,6.565,71.0,48.833,22.0,52.433,45.304,117.812,72.507,2.092,20.264,13.3,5.954,-1.2,250.688,16.417
2015-01-28,198.85,8.769,73.0,49.25,26.0,64.21,53.0,150.542,97.541,2.104,27.764,14.1,7.375,0.9,263.061,22.125
2015-01-29,193.625,3.875,90.0,76.958,58.0,31.729,31.639,65.0,33.361,1.229,22.097,7.6,4.875,2.1,225.354,13.708
2015-01-30,188.542,2.292,91.0,83.417,75.0,12.085,17.806,22.389,4.583,0.5,11.417,4.8,3.129,1.2,200.627,5.917
2015-01-31,197.189,4.417,86.0,62.042,36.0,34.803,26.917,43.153,16.236,1.854,19.07,11.0,6.538,1.7,231.992,14.375
2015-02-01,197.042,3.125,83.0,70.042,49.0,16.042,25.472,38.222,12.75,1.312,18.306,6.1,4.221,2.3,213.083,11.333
2015-02-02,194.182,2.261,83.0,44.667,29.0,9.318,22.623,32.841,10.217,0.934,9.863,10.8,5.875,2.4,203.5,4.227
2015-02-03,195.625,2.391,69.0,48.833,31.0,10.5,22.522,30.609,8.087,0.973,11.492,9.0,4.704,1.2,206.125,4.417
2015-02-04,201.292,4.696,78.0,61.792,43.0,33.75,39.208,74.639,35.431,2.0,21.847,9.3,5.054,1.2,235.042,14.875
2015-02-05,199.833,4.375,78.0,54.5,27.0,26.25,33.25,73.847,40.597,1.75,22.667,12.8,6.908,0.6,226.083,15.125
2015-02-06,196.375,3.917,80.0,69.708,59.0,11.542,19.708,25.167,5.459,1.372,19.264,9.1,6.325,3.2,207.917,11.75
2015-02-07,196.042,2.125,86.0,51.333,24.0,5.125,8.722,10.139,1.417,1.146,8.681,9.6,5.1,1.4,201.167,3.792
2015-02-08,199.583,3.167,75.0,58.542,47.0,16.542,26.417,44.514,18.097,1.375,13.667,9.9,4.267,0.8,216.125,9.375
2015-02-09,203.542,4.875,84.0,56.167,27.0,28.542,30.585,87.298,56.713,1.896,20.278,14.5,6.112,-0.2,232.083,15.375
2015-02-10,196.333,2.542,61.0,41.792,25.0,6.667,20.493,31.739,11.246,1.419,10.028,10.3,5.329,2.0,203.0,6.542
2015-02-11,196.167,2.522,61.0,42.958,27.0,8.208,16.681,20.305,3.625,1.396,12.986,11.1,6.058,1.5,204.375,9.125
2015-02-12,202.75,4.458,77.0,63.208,50.0,29.458,40.111,74.333,34.222,2.479,29.681,11.5,6.888,0.3,232.208,19.25
2015-02-13,196.292,3.5,82.0,62.417,48.0,18.167,26.611,37.681,11.069,2.322,33.097,20.8,13.829,7.8,214.458,16.833
2015-02-14,188.167,2.292,91.0,74.0,56.0,6.167,10.264,12.542,2.278,1.688,15.542,24.1,19.229,14.5,194.333,5.833
2015-02-15,197.125,2.917,85.0,69.333,48.0,9.167,21.028,31.319,10.292,1.042,6.417,13.8,7.75,2.0,206.292,-0.375
2015-02-16,197.773,2.826,66.0,46.167,33.0,12.773,27.455,44.303,16.848,1.462,9.348,9.0,5.229,0.9,210.545,2.182
2015-02-17,201.917,4.0,80.0,47.792,21.0,30.042,27.493,86.985,59.493,1.134,12.875,12.2,5.662,0.5,231.958,0.571
2015-02-18,199.708,4.13,83.0,58.958,41.0,22.333,30.986,66.194,35.208,1.334,14.389,10.5,5.446,0.2,222.042,9.625
2015-02-19,200.833,5.208,84.0,55.125,28.0,34.042,42.181,86.653,44.472,2.104,25.986,17.6,9.271,1.5,234.875,17.542
2015-02-20,201.632,4.632,94.0,77.7,50.0,33.947,37.665,66.417,28.752,1.328,32.101,9.0,7.18,6.3,235.579,18.625
2015-02-21,194.375,2.458,92.0,54.458,30.0,7.667,13.111,16.153,3.042,1.104,10.43,15.9,9.971,5.6,202.042,5.917
2015-02-22,194.708,2.542,86.0,56.625,39.0,8.792,17.014,21.528,4.514,0.917,10.403,9.2,6.433,4.9,203.5,5.917
2015-02-23,198.333,4.375,90.0,79.167,62.0,25.667,28.097,44.07,15.972,1.0,24.458,9.8,6.475,4.7,224.0,14.292
2015-02-24,197.542,3.217,85.0,53.792,35.0,32.833,19.913,27.942,8.029,0.794,15.903,7.2,5.542,2.3,230.375,10.375
2015-02-25,196.083,2.826,88.0,58.708,31.0,15.542,21.542,31.958,10.416,0.896,9.792,8.3,4.133,0.2,211.625,5.667
2015-02-26,200.958,4.833,76.0,50.125,26.0,35.208,36.25,73.861,37.611,1.708,17.542,10.7,5.721,-0.1,236.167,12.667
2015-02-27,197.917,3.667,67.0,48.25,25.0,14.958,27.278,40.847,13.569,1.826,24.264,12.0,7.275,1.1,212.875,20.167
2015-02-28,197.792,3.792,83.0,61.458,39.0,15.958,18.93,25.597,6.667,1.729,23.889,13.8,7.842,2.7,213.75,15.333
2015-03-01,195.167,2.083,49.0,34.208,24.0,4.542,14.684,21.996,7.312,1.062,7.361,9.0,4.879,1.7,199.708,2.708
2015-03-02,197.19,3.545,53.0,37.5,25.0,19.286,35.311,59.134,23.823,1.568,13.609,11.3,6.396,0.5,216.476,12.478
2015-03-03,197.292,4.478,66.0,46.458,27.0,28.125,43.5,80.055,36.555,2.396,24.0,16.5,9.221,2.1,225.417,17.458
2015-03-04,195.042,4.25,72.0,59.833,42.0,22.042,28.222,48.083,19.861,2.042,30.709,15.0,9.758,4.7,217.083,23.625
2015-03-05,194.778,3.158,74.0,68.45,60.0,9.278,17.616,22.889,5.273,1.568,25.06,14.2,9.57,7.4,204.056,16.625
2015-03-06,195.917,3.333,92.0,74.25,61.0,7.958,14.32,17.542,3.222,2.021,25.986,17.1,13.312,8.5,203.875,16.708
2015-03-07,200.458,5.083,95.0,91.875,87.0,32.958,36.389,82.111,45.722,1.25,47.319,15.5,13.308,11.8,233.417,21.875
2015-03-08,197.375,5.083,97.0,79.0,58.0,34.042,36.601,69.946,33.346,2.104,40.542,20.6,15.808,12.5,231.417,18.292
2015-03-09,193.417,2.25,89.0,81.292,66.0,8.875,16.334,20.058,3.725,1.026,18.764,14.3,8.312,3.5,202.292,5.625
2015-03-10,196.083,2.174,87.0,66.0,55.0,7.708,13.403,16.819,3.417,0.583,13.208,7.9,5.971,3.6,203.792,9.542
2015-03-11,196.75,2.583,84.0,73.25,62.0,9.458,17.903,23.125,5.222,0.625,17.945,5.8,4.25,2.8,206.208,10.583
2015-03-12,196.25,2.417,80.0,64.833,52.0,9.875,15.403,19.417,4.014,0.796,15.43,7.9,5.625,2.7,206.125,10.667
2015-03-13,195.875,2.417,71.0,64.958,58.0,8.25,11.278,13.097,1.82,0.854,14.639,8.0,6.304,3.8,204.125,10.125
2015-03-14,196.542,2.5,90.0,83.917,68.0,10.75,18.972,25.75,6.778,0.5,14.153,6.6,5.621,4.4,207.292,6.958
2015-03-15,194.273,2.739,86.0,49.292,31.0,6.909,21.51,29.285,7.775,0.956,11.261,13.0,8.104,4.5,201.182,10.864
2015-03-16,196.625,4.083,66.0,54.208,38.0,23.667,40.275,69.638,29.362,1.885,19.0,13.4,8.404,2.5,220.292,14.542
2015-03-17,197.875,4.652,77.0,51.625,18.0,32.708,39.875,76.736,36.861,2.812,26.819,20.6,13.183,5.2,230.583,18.375
2015-03-18,194.167,3.208,88.0,63.458,31.0,16.375,27.708,55.181,27.472,2.438,27.125,20.2,14.846,7.3,210.542,16.208
2015-03-19,192.25,3.458,91.0,79.583,53.0,17.792,25.722,39.542,13.819,1.216,23.5,17.8,15.112,12.3,210.042,12.583
2015-03-20,191.333,2.708,62.0,48.417,28.0,2.125,8.431,9.472,1.042,1.271,26.222,17.5,13.333,10.4,193.458,16.167
2015-03-21,193.727,2.409,67.0,55.696,43.0,2.773,8.793,9.803,1.01,1.148,11.831,13.2,9.583,7.6,196.5,6.125
2015-03-22,196.5,2.708,69.0,49.625,30.0,11.542,26.667,40.167,13.5,1.896,14.403,16.2,10.896,4.7,208.042,11.083
2015-03-23,198.958,3.625,79.0,60.917,37.0,20.875,28.739,52.681,23.942,2.284,23.736,17.3,10.55,6.9,219.833,14.875
2015-03-24,196.125,2.304,85.0,69.833,56.0,8.333,16.056,20.208,4.153,0.646,13.778,9.5,6.292,3.9,204.458,8.042
2015-03-25,196.292,2.542,75.0,44.042,23.0,11.833,23.278,40.25,16.972,1.25,8.319,13.0,7.871,2.4,208.125,5.542
2015-03-26,195.083,2.417,69.0,49.208,32.0,7.417,15.097,19.181,4.083,1.625,10.681,12.4,7.983,4.8,202.5,6.875
2015-03-27,193.667,2.083,76.0,62.125,51.0,6.0,10.139,11.347,1.208,1.521,11.153,14.3,10.096,6.6,199.667,7.458
2015-03-28,192.958,2.458,80.0,68.083,51.0,8.375,17.153,22.153,5.0,1.395,14.958,15.7,11.658,9.0,201.333,9.417
2015-03-29,193.208,2.833,85.0,59.167,31.0,9.542,24.442,34.719,10.276,2.208,19.528,18.3,12.946,7.4,202.75,14.125
2015-03-30,195.417,3.292,75.0,52.375,32.0,13.917,29.681,40.087,10.406,3.008,30.361,19.3,14.896,9.3,209.333,21.667
2015-03-31,195.833,3.304,68.0,44.167,20.0,10.583,27.875,42.556,14.681,2.896,23.667,19.4,15.238,9.5,206.417,17.667
2015-04-01,190.258,3.826,90.0,76.042,59.0,29.197,28.834,47.323,18.49,2.15,54.77,18.0,13.308,8.6,219.454,34.522
2015-04-02,194.5,2.348,85.0,63.458,43.0,11.042,13.486,16.583,3.097,1.688,16.764,16.3,11.692,6.9,205.542,7.708
2015-04-03,190.458,2.167,82.0,76.125,65.0,13.417,17.576,28.708,11.132,1.479,19.93,20.8,17.562,11.0,203.875,10.333
2015-04-04,194.957,2.625,71.0,65.083,56.0,17.696,17.46,22.411,4.95,1.125,20.389,17.6,12.85,9.9,212.652,8.0
2015-04-05,194.917,2.75,89.0,81.875,70.0,16.583,14.833,16.819,1.986,0.792,27.958,11.6,10.508,9.2,211.5,11.625
2015-04-06,201.792,3.875,92.0,71.458,54.0,28.375,24.577,48.235,23.658,1.739,38.153,23.6,15.942,9.9,230.167,16.167
2015-04-07,193.217,2.375,93.0,88.333,76.0,14.826,16.764,20.167,3.403,0.938,16.944,12.9,9.846,6.8,208.043,4.958
2015-04-08,193.542,2.333,89.0,86.042,82.0,13.708,18.458,22.917,4.458,1.0,20.139,7.4,3.917,2.0,207.25,8.417
2015-04-09,195.125,2.043,83.0,61.458,41.0,12.625,15.319,19.292,3.972,1.0,17.111,12.7,7.3,3.6,207.75,9.833
2015-04-10,196.739,3.0,91.0,74.25,54.0,26.652,31.066,48.556,17.49,1.104,26.986,11.5,8.0,5.0,223.391,12.875
2015-04-11,192.375,2.083,94.0,83.292,67.0,14.917,14.354,16.917,2.562,0.896,13.236,16.5,11.492,8.5,207.292,4.5
2015-04-12,196.125,2.5,89.0,65.208,39.0,13.375,13.375,15.645,2.271,1.875,16.806,16.7,12.508,8.4,209.5,7.417
2015-04-13,183.936,2.391,94.0,86.0,73.0,19.584,22.682,28.803,6.121,0.886,22.695,10.6,9.508,8.3,203.519,10.125
2015-04-14,183.334,2.917,96.0,91.542,84.0,18.958,30.805,50.319,19.514,1.146,16.778,14.0,11.896,9.2,202.292,5.917
2015-04-15,184.352,2.696,96.0,65.708,42.0,16.758,24.722,36.166,11.444,1.459,15.278,21.2,15.45,10.9,201.108,7.0
2015-04-16,195.411,4.87,75.0,57.875,32.0,34.242,41.391,70.048,28.657,3.304,32.213,22.7,15.854,8.6,229.654,23.739
2015-04-17,193.688,4.458,84.0,71.667,50.0,27.396,32.177,46.163,13.986,2.25,47.236,21.8,15.421,9.3,221.084,27.5
2015-04-18,188.104,3.167,87.0,60.958,39.0,22.022,21.904,37.799,15.895,2.104,31.833,18.8,14.079,7.1,210.125,19.75
2015-04-19,191.413,4.333,87.0,67.875,58.0,25.269,28.056,33.736,5.681,2.229,39.278,17.2,14.179,9.9,216.682,23.167
2015-04-20,181.916,2.625,92.0,79.583,60.0,19.667,23.164,34.719,11.555,1.9,29.556,21.2,18.158,13.7,201.584,18.625
2015-04-21,182.364,2.167,93.0,73.5,61.0,13.484,16.708,27.014,10.306,1.417,13.68,20.1,17.262,13.9,195.848,4.125
2015-04-22,185.642,2.208,85.0,60.25,39.0,12.168,15.778,18.125,2.347,1.736,23.819,20.7,16.217,12.4,197.81,14.833
2015-04-23,188.354,3.217,93.0,62.375,32.0,18.75,24.417,38.903,14.486,2.166,32.542,24.2,18.404,12.4,207.104,21.5
2015-04-24,188.02,3.045,85.0,69.217,57.0,23.128,25.544,32.306,6.761,2.737,29.254,22.4,18.222,14.4,211.148,17.375
2015-04-25,186.182,3.375,88.0,56.417,36.0,11.818,20.621,27.082,6.46,2.583,37.153,21.9,16.888,13.2,198.0,22.042
2015-04-26,186.292,2.792,76.0,52.625,36.0,17.417,17.583,19.986,2.403,2.729,32.194,23.4,17.967,12.1,203.708,20.75
2015-04-27,191.022,3.609,83.0,67.083,44.0,23.75,38.522,55.6,17.078,3.932,49.009,25.5,19.6,13.7,214.772,34.318
2015-04-28,195.808,4.417,86.0,61.958,34.0,38.301,43.764,78.264,34.5,4.688,50.181,27.3,21.225,15.3,234.108,34.25
2015-04-29,184.667,2.25,79.0,63.292,42.0,18.834,17.25,19.583,2.333,3.732,24.944,24.0,20.188,17.3,203.5,15.625
2015-04-30,182.956,2.043,84.0,64.417,45.0,14.174,19.153,28.0,8.847,2.146,18.403,24.1,19.512,15.3,197.13,9.125
2015-05-01,185.466,2.542,86.0,59.167,23.0,24.42,25.125,41.092,15.967,2.417,17.625,27.8,21.183,14.8,209.886,10.875
2015-05-02,184.708,2.417,84.0,59.958,34.0,17.625,19.468,26.313,6.845,2.479,20.014,27.9,21.892,16.3,202.333,10.625
2015-05-03,184.566,2.042,89.0,61.208,27.0,16.239,12.375,13.917,1.542,2.562,22.056,26.6,21.55,16.5,200.804,11.0
2015-05-04,177.964,1.458,85.0,65.25,50.0,12.146,7.843,9.43,1.587,2.174,15.055,26.2,22.304,19.5,190.11,7.0
2015-05-05,181.625,1.542,82.0,46.583,35.0,6.188,8.195,8.597,0.403,1.479,17.889,21.2,18.638,15.0,187.812,8.875
2015-05-06,187.892,3.208,66.0,49.792,35.0,14.935,19.667,24.18,4.514,2.904,23.195,23.4,18.429,12.2,202.826,14.417
2015-05-07,188.034,3.13,75.0,60.458,33.0,21.31,32.389,42.722,10.333,3.042,29.43,24.5,19.446,16.7,209.344,17.667
2015-05-08,191.062,3.375,87.0,62.042,34.0,21.458,29.508,37.638,8.13,3.812,38.639,26.6,21.025,16.1,212.521,21.958
2015-05-09,189.804,3.25,88.0,78.333,61.0,16.956,26.743,32.646,5.903,3.25,40.778,21.2,18.496,16.0,206.761,19.125
2015-05-10,182.898,2.042,92.0,47.417,21.0,7.409,12.0,13.569,1.57,1.584,26.083,26.1,19.608,14.3,190.307,14.292
2015-05-11,184.562,2.208,57.0,38.333,21.0,9.02,21.183,27.393,6.21,2.097,15.722,22.5,17.321,11.6,193.583,9.5
2015-05-12,179.283,1.542,97.0,70.5,54.0,7.283,13.722,19.986,6.264,1.666,23.875,22.5,20.1,17.0,186.565,11.875
2015-05-13,182.254,2.261,88.0,53.25,22.0,14.47,22.391,30.304,7.913,2.063,21.725,29.3,23.367,17.7,196.724,13.955
2015-05-14,191.166,3.522,69.0,49.625,32.0,25.292,40.944,53.431,12.486,4.292,39.195,28.5,23.429,17.3,216.458,27.875
2015-05-15,187.168,2.833,84.0,60.667,38.0,21.486,22.773,26.192,3.418,3.75,36.889,27.8,23.033,19.0,208.653,25.083
2015-05-16,187.326,3.292,93.0,80.75,63.0,19.456,19.734,28.967,9.233,2.084,40.0,24.0,21.238,20.0,206.782,20.917
2015-05-17,184.812,2.375,88.0,55.75,14.0,10.708,9.945,10.653,0.708,2.0,29.417,29.6,23.229,19.1,195.521,17.667
2015-05-18,183.098,2.292,90.0,65.5,49.0,13.885,19.167,27.307,8.14,2.279,24.0,26.3,22.112,18.2,196.984,15.583
2015-05-19,182.26,2.5,93.0,84.583,71.0,15.892,24.792,32.389,7.597,1.729,30.097,22.5,19.862,17.3,198.152,15.208
2015-05-20,182.188,2.083,93.0,69.333,52.0,8.083,14.306,16.458,2.153,1.973,19.514,26.4,22.296,18.1,190.271,10.417
2015-05-21,183.898,1.826,91.0,52.583,24.0,8.987,17.986,21.958,3.972,1.542,16.416,25.6,20.338,13.9,192.885,9.5
2015-05-22,189.934,2.708,79.0,57.042,46.0,23.152,28.412,44.281,15.869,2.646,21.639,25.1,20.883,15.5,213.086,15.25
2015-05-23,190.708,2.917,80.0,56.833,31.0,25.146,29.172,36.922,7.749,3.417,27.319,28.1,22.033,16.3,215.854,18.458
2015-05-24,187.448,2.375,73.0,57.667,38.0,14.816,11.639,12.597,0.958,2.708,21.611,26.6,22.312,19.6,202.264,13.875
2015-05-25,187.609,2.0,80.0,66.083,50.0,11.674,16.696,20.753,4.057,2.453,19.292,26.1,21.304,18.2,199.282,10.458
2015-05-26,187.346,2.435,76.0,51.958,26.0,17.58,23.879,28.227,4.349,3.052,28.119,30.5,23.946,17.2,204.926,21.0
2015-05-27,186.917,2.375,81.0,54.667,36.0,12.938,20.694,24.208,3.514,2.652,31.847,29.9,24.046,18.6,199.854,21.917
2015-05-28,182.133,2.217,80.0,67.083,50.0,13.256,16.18,18.639,2.458,2.062,32.069,27.0,22.283,18.5,195.388,21.125
2015-05-29,180.174,1.708,95.0,82.375,66.0,7.674,15.491,18.125,2.635,1.188,23.861,23.0,21.008,18.8,187.848,9.292
2015-05-30,177.938,2.125,94.0,68.833,38.0,15.98,19.831,24.053,4.222,2.021,26.708,29.6,23.825,18.2,193.916,16.542
2015-05-31,180.411,2.0,86.0,56.958,21.0,8.916,9.472,10.333,0.861,1.875,26.833,32.6,26.067,21.0,189.327,15.667
2015-06-01,182.454,2.375,70.0,53.042,36.0,11.831,16.14,18.824,2.684,2.646,18.917,27.9,24.062,20.4,194.286,10.542
2015-06-02,182.646,2.208,81.0,63.083,43.0,17.834,24.292,33.291,9.0,2.854,21.667,28.4,24.304,21.2,200.479,11.917
2015-06-03,182.845,2.75,95.0,82.75,72.0,19.53,25.347,36.347,11.0,1.37,25.68,23.7,22.346,20.6,202.376,14.417
2015-06-04,180.735,1.043,90.0,37.667,26.0,5.261,15.489,20.846,5.356,1.021,10.861,29.3,23.404,19.1,185.996,2.667
2015-06-05,186.271,2.083,95.0,63.167,41.0,14.5,25.213,35.918,10.705,1.354,18.57,23.0,19.067,14.8,200.771,8.958
2015-06-06,182.271,1.5,95.0,75.75,55.0,7.302,12.039,13.625,1.586,0.979,12.056,23.5,18.492,13.7,189.572,4.708
2015-06-07,183.874,2.333,80.0,62.25,42.0,12.734,13.556,15.472,1.917,2.208,17.208,25.2,21.338,17.6,196.608,9.375
2015-06-08,179.938,1.458,86.0,65.917,42.0,12.896,15.403,21.881,6.479,1.896,15.111,25.4,21.746,18.6,192.834,6.833
2015-06-09,180.241,2.333,97.0,86.0,70.0,17.22,22.778,30.416,7.639,0.958,11.833,23.0,20.004,17.4,197.461,3.667
2015-06-10,193.522,3.174,94.0,67.5,51.0,33.106,23.653,49.047,25.393,2.046,19.565,28.8,23.55,18.3,226.628,9.435
2015-06-11,190.666,2.478,85.0,67.208,52.0,22.104,25.93,35.681,9.75,2.396,20.556,27.5,23.9,20.1,212.771,10.833
2015-06-12,186.0,2.083,91.0,82.417,70.0,12.016,17.114,20.413,3.299,1.542,26.305,24.6,22.2,20.0,198.016,13.875
2015-06-13,189.536,2.917,88.0,73.208,50.0,19.79,17.658,20.585,2.926,2.646,33.931,29.9,24.912,20.6,209.327,19.917
2015-06-14,187.584,2.917,86.0,74.833,55.0,19.875,15.111,16.5,1.389,2.416,38.25,26.6,23.612,21.9,207.458,22.75
2015-06-15,191.198,3.083,90.0,64.333,42.0,19.805,27.188,34.558,7.37,3.104,42.861,30.8,25.612,20.3,211.002,27.125
2015-06-16,194.022,3.208,96.0,72.708,51.0,19.826,22.958,27.111,4.153,3.354,41.667,27.3,23.992,19.9,213.848,26.417
2015-06-17,184.021,1.958,95.0,83.583,62.0,9.708,17.07,19.833,2.764,1.152,29.069,26.1,21.854,20.1,193.729,15.125
2015-06-18,183.562,1.435,92.0,82.167,63.0,7.688,12.653,14.556,1.903,1.084,23.806,25.4,21.483,19.6,191.25,9.667
2015-06-19,181.544,1.125,94.0,88.292,78.0,7.066,15.711,18.856,3.144,0.979,14.917,21.6,19.212,17.8,188.609,2.292
2015-06-20,184.5,1.833,91.0,67.167,47.0,13.834,15.896,20.37,4.473,1.834,16.319,27.0,22.296,17.7,198.333,8.208
2015-06-21,184.636,2.292,90.0,77.458,66.0,15.378,16.903,18.459,1.555,1.834,17.028,23.4,21.629,20.1,200.014,6.708
2015-06-22,189.984,2.478,91.0,73.0,53.0,15.584,22.799,28.746,5.947,2.886,20.909,27.3,23.062,19.5,205.566,14.045
2015-06-23,184.688,2.292,97.0,75.042,53.0,16.896,26.278,39.333,13.056,2.084,22.306,28.2,23.421,18.0,201.584,11.125
2015-06-24,185.604,2.417,96.0,70.458,47.0,17.417,20.403,25.111,4.708,1.804,25.611,30.0,24.142,18.5,203.021,15.5
2015-06-25,187.522,1.696,90.0,71.083,53.0,11.414,14.597,18.847,4.25,1.583,25.764,28.2,24.671,21.1,198.934,14.208
2015-06-26,184.104,1.542,95.0,84.542,65.0,16.875,18.047,22.81,4.763,1.458,17.139,25.8,22.538,20.8,200.979,7.042
2015-06-27,182.021,1.75,97.0,91.292,82.0,13.104,19.01,23.567,4.557,0.979,13.445,24.7,22.796,20.8,195.125,6.0
2015-06-28,185.771,1.5,95.0,70.792,39.0,9.536,9.486,12.111,2.625,1.104,18.125,30.0,23.167,18.4,195.307,5.458
2015-06-29,181.438,1.25,82.0,67.5,48.0,10.334,10.76,13.65,2.89,1.604,16.57,26.6,22.05,17.7,191.771,8.042
2015-06-30,183.104,1.625,84.0,71.25,57.0,16.125,15.431,20.0,4.57,2.25,17.167,26.1,23.092,20.6,199.23,9.458
2015-07-01,183.952,1.917,95.0,90.542,84.0,17.994,22.014,29.305,7.292,1.066,17.708,21.8,20.817,19.6,201.946,7.833
2015-07-02,195.48,3.261,93.0,85.417,78.0,28.125,32.75,47.0,14.25,1.875,32.014,24.6,22.858,20.9,223.604,15.542
2015-07-03,187.479,3.333,97.0,93.583,88.0,25.854,35.096,48.019,12.924,1.521,24.361,22.8,21.962,21.2,213.334,11.292
2015-07-04,189.282,3.417,97.0,88.875,72.0,30.653,31.83,41.746,9.917,1.479,35.07,26.1,23.067,21.3,219.935,14.667
2015-07-05,184.604,2.167,96.0,91.75,85.0,9.958,11.889,12.569,0.68,1.25,20.736,21.2,20.196,19.7,194.562,9.0
2015-07-06,187.562,2.167,95.0,91.458,87.0,11.542,20.252,23.764,3.513,1.25,22.847,20.7,19.992,19.5,199.104,10.708
2015-07-07,188.848,3.083,93.0,81.542,68.0,22.066,30.139,36.333,6.194,1.625,25.222,25.1,22.171,19.5,210.913,13.833
2015-07-08,190.428,3.905,94.0,85.125,66.0,23.19,26.209,34.228,8.019,1.42,42.19,26.9,22.696,19.1,213.619,20.045
2015-07-09,183.812,1.609,96.0,90.833,83.0,9.417,17.458,21.167,3.708,1.084,17.583,20.8,19.671,18.8,193.23,6.375
2015-07-10,187.729,2.708,92.0,73.625,56.0,30.25,25.955,35.445,9.49,2.146,23.75,30.2,24.229,19.0,217.979,13.917
2015-07-11,183.414,2.375,87.0,70.125,48.0,18.946,18.461,22.62,4.159,2.334,31.194,32.7,26.904,22.6,202.36,18.125
2015-07-12,189.958,3.125,91.0,71.875,49.0,21.604,18.514,23.264,4.75,2.688,42.514,33.5,27.738,23.1,211.562,22.25
2015-07-13,171.896,1.333,83.0,63.958,47.0,13.938,11.311,26.647,15.336,1.896,22.167,35.4,30.496,25.6,185.833,9.083
2015-07-14,168.144,0.792,70.0,57.5,42.0,10.598,6.625,14.903,8.278,1.562,16.5,35.6,31.096,27.9,178.742,4.375
2015-07-15,170.584,1.375,79.0,61.375,47.0,13.542,12.041,23.764,11.722,2.674,15.57,34.4,29.671,26.2,184.125,4.625
2015-07-16,171.812,1.435,97.0,86.542,77.0,12.271,11.389,20.778,9.389,1.521,29.931,28.5,26.625,24.4,184.083,6.583
2015-07-17,169.305,0.958,94.0,77.458,56.0,12.791,7.749,14.498,6.749,1.229,29.903,31.5,27.504,23.7,182.096,7.958
2015-07-18,168.833,0.792,80.0,70.667,58.0,10.584,7.327,13.734,6.407,1.166,19.625,30.5,28.2,26.7,179.416,5.375
2015-07-19,174.396,1.458,84.0,66.083,39.0,19.52,13.111,17.792,4.681,1.834,25.403,35.9,29.892,25.1,193.917,9.208
2015-07-20,179.108,2.25,86.0,70.5,58.0,14.914,13.275,16.102,2.827,2.562,34.375,34.2,29.746,26.7,194.022,16.042
2015-07-21,179.479,1.708,89.0,64.0,45.0,17.23,16.597,23.194,6.597,2.708,33.097,35.3,30.2,25.3,196.708,15.375
