date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-02-06,196.48,3.625,12.0,23.343,36.07,12.726,1.375,8.771,7.4,4.429,0.6,208.479
2013-02-07,195.25,3.354,10.229,18.458,26.812,8.354,1.125,10.688,9.2,6.479,3.9,205.479
2013-02-08,192.125,3.104,8.084,10.958,13.521,2.562,,5.688,8.6,5.188,2.9,200.208
2013-02-09,191.646,2.834,6.584,7.5,10.667,3.167,,2.77,13.1,7.925,3.6,198.229
2013-02-10,193.623,3.062,7.532,13.516,19.355,5.84,,6.938,10.1,6.879,3.1,201.155
2013-02-11,193.917,3.0,9.354,14.958,19.333,4.375,,8.584,11.6,7.438,4.7,203.271
2013-02-12,193.714,3.292,9.482,18.812,26.458,7.646,1.0,7.667,12.6,7.638,4.2,203.196
2013-02-13,195.521,3.479,11.521,21.055,32.293,11.237,1.208,11.208,12.1,8.029,3.8,207.042
2013-02-14,192.75,2.646,8.52,13.125,16.625,3.5,1.083,5.958,7.8,5.654,4.4,201.271
2013-02-15,187.729,2.646,6.208,8.792,13.042,4.25,1.0,2.438,12.8,8.9,6.3,193.938
2013-02-16,190.125,2.396,5.667,8.625,12.104,3.479,1.0,3.458,15.9,9.425,3.7,195.792
2013-02-17,193.655,3.724,9.514,17.364,26.771,9.408,1.833,13.958,13.8,7.521,1.1,203.168
2013-02-18,193.146,3.468,8.896,20.042,28.042,8.0,1.542,15.342,10.0,7.579,4.5,202.042
2013-02-19,193.133,3.583,10.708,21.75,33.938,12.188,1.042,15.979,10.1,6.921,4.3,203.842
2013-02-20,194.011,3.79,12.492,22.718,33.652,10.935,1.542,18.736,9.9,6.875,3.3,206.502
2013-02-21,195.375,3.854,11.396,20.062,29.938,9.875,1.75,22.062,12.6,6.612,0.9,206.771
2013-02-22,194.77,3.312,8.208,17.25,25.208,7.958,1.13,13.479,10.3,5.958,1.8,202.979
2013-02-23,193.708,3.02,6.708,12.438,15.25,2.812,1.083,12.188,13.1,7.908,4.5,200.417
2013-02-24,195.0,3.829,11.271,21.229,28.22,6.991,1.75,20.666,12.9,7.762,3.2,206.271
2013-02-25,196.333,4.25,23.354,24.0,33.416,9.416,2.125,24.23,15.2,8.342,1.5,219.688
2013-02-26,195.77,4.583,16.067,25.416,33.646,8.23,2.542,29.562,14.9,9.167,2.0,211.837
2013-02-27,190.63,3.688,10.511,22.443,29.352,6.908,1.042,22.334,15.3,11.338,9.5,201.142
2013-02-28,187.979,3.27,8.916,13.771,19.916,6.146,1.333,14.5,19.9,15.575,12.3,196.896
2013-03-01,189.48,3.792,8.625,13.792,17.416,3.625,1.609,30.416,17.6,14.096,12.0,198.104
2013-03-02,191.334,3.834,8.062,10.646,13.48,2.834,1.042,6.271,11.0,9.562,8.5,199.396
2013-03-03,191.236,2.782,7.024,12.762,17.008,4.246,1.0,5.07,13.2,9.483,7.5,198.26
2013-03-04,192.0,2.938,7.583,12.896,17.938,5.042,1.083,10.98,13.7,9.612,6.0,199.584
2013-03-05,187.491,3.042,8.824,14.562,20.688,6.125,1.0,3.583,11.0,9.133,7.5,196.314
2013-03-06,188.875,2.396,4.458,6.864,11.559,4.696,1.0,6.458,12.0,6.933,2.9,193.334
2013-03-07,191.834,2.938,5.666,10.375,17.208,6.834,1.083,7.646,11.3,5.504,0.2,197.5
2013-03-08,190.666,2.646,4.625,5.938,8.542,2.604,1.0,7.146,12.1,6.879,1.8,195.292
2013-03-09,189.229,2.708,4.812,6.958,9.938,2.979,1.083,9.438,13.2,8.362,4.5,194.042
2013-03-10,191.72,2.464,3.943,5.049,8.57,3.522,1.25,8.25,10.2,5.9,1.5,195.662
2013-03-11,194.625,2.708,7.062,14.625,22.521,7.896,1.042,5.0,12.9,5.992,-1.8,201.688
2013-03-12,194.842,3.75,11.98,24.875,34.75,9.875,3.625,26.062,18.3,10.938,2.1,206.822
2013-03-13,187.375,2.896,9.604,15.657,24.784,9.127,1.208,24.479,18.3,13.7,9.6,196.98
2013-03-14,187.917,2.854,6.646,9.52,13.75,4.229,1.0,4.292,15.9,10.912,6.6,194.562
2013-03-15,191.166,2.542,6.25,10.521,15.271,4.75,1.0,6.938,12.8,8.612,5.3,197.416
2013-03-16,192.938,2.979,4.688,7.604,10.062,2.458,2.375,25.271,17.9,11.158,2.1,197.625
2013-03-17,193.68,4.005,8.965,17.854,21.772,3.919,2.167,25.312,17.0,11.375,5.0,202.645
2013-03-18,189.734,3.188,8.771,18.042,25.5,7.458,1.208,32.666,18.3,13.75,8.1,198.506
2013-03-19,192.91,2.625,9.404,13.396,17.625,4.229,1.458,24.412,16.2,12.833,7.8,202.315
2013-03-20,189.688,2.542,11.73,14.566,20.112,5.546,1.0,10.708,13.2,11.433,9.7,201.416
2013-03-21,188.458,1.667,3.73,3.917,6.396,2.479,1.0,3.27,14.3,10.033,5.3,192.188
2013-03-22,193.0,1.834,6.646,11.646,16.438,4.792,1.13,5.958,14.3,8.342,1.3,199.646
2013-03-23,194.104,1.875,6.584,9.938,12.479,2.542,1.125,8.792,15.9,10.008,2.9,200.688
2013-03-24,194.506,2.27,9.376,19.446,24.794,5.348,2.208,19.479,18.6,11.471,3.9,203.882
2013-03-25,192.027,2.354,8.002,17.812,25.479,7.667,2.417,24.604,22.8,15.888,7.4,200.029
2013-03-26,189.229,2.458,13.796,19.916,25.979,6.062,1.25,26.271,15.9,14.717,14.0,203.025
2013-03-27,188.625,2.042,10.542,14.544,19.114,4.57,1.167,17.188,21.7,15.475,11.4,199.166
2013-03-28,192.062,2.584,12.75,18.854,26.396,7.542,1.417,19.292,21.5,14.254,7.6,204.812
2013-03-29,189.242,1.938,8.002,11.75,16.02,4.271,1.261,21.188,21.5,16.442,9.9,197.244
2013-03-30,183.938,1.5,5.521,4.625,6.0,1.375,1.0,10.979,18.5,15.683,13.7,189.458
2013-03-31,188.188,2.206,10.354,14.24,18.666,4.426,1.125,6.23,22.7,16.683,10.6,198.542
2013-04-01,193.522,2.383,6.108,10.52,13.021,2.5,3.0,14.74,18.2,14.492,11.3,199.63
2013-04-02,190.729,2.866,10.625,16.667,22.542,5.875,2.0,10.042,14.9,13.712,12.2,201.354
2013-04-03,186.542,2.417,6.98,16.188,23.375,7.188,1.625,3.438,20.1,14.692,10.5,193.52
2013-04-04,190.23,2.191,8.396,15.875,21.875,6.0,2.542,9.042,22.2,16.262,8.4,198.625
2013-04-05,190.416,2.229,7.396,15.021,19.199,4.178,3.125,16.0,23.1,17.971,12.8,197.812
2013-04-06,186.438,1.708,5.0,8.604,12.166,3.562,1.75,11.438,20.7,16.829,15.2,191.438
2013-04-07,182.358,1.938,3.597,3.396,5.042,1.646,2.25,7.916,20.7,15.979,10.2,185.956
2013-04-08,191.804,1.916,6.0,10.084,13.562,3.479,2.542,4.979,21.9,14.688,8.1,197.804
2013-04-09,193.312,2.104,7.771,15.438,20.729,5.292,3.292,13.167,21.8,15.725,8.4,201.084
2013-04-10,193.5,2.167,5.021,8.125,10.708,2.584,3.292,15.27,18.3,14.929,11.7,198.521
2013-04-11,194.958,2.302,4.854,7.916,10.125,2.208,2.708,11.104,16.2,11.321,7.4,199.812
2013-04-12,195.146,2.271,5.354,9.984,14.589,4.604,2.75,12.354,17.1,11.829,6.1,200.5
2013-04-13,195.666,2.354,6.5,10.792,14.708,3.916,2.833,10.458,17.9,12.0,5.4,202.166
2013-04-14,195.4,2.312,6.848,9.438,11.854,2.416,3.375,20.479,21.2,15.446,7.6,202.25
2013-04-15,189.087,2.042,4.37,6.896,10.542,3.646,3.917,23.354,24.5,19.888,15.5,193.456
2013-04-16,190.943,2.25,9.703,18.166,24.334,6.166,4.522,20.786,25.5,18.888,13.7,200.646
2013-04-17,190.74,2.165,9.712,18.729,29.646,10.916,3.542,27.792,22.9,19.608,15.5,200.453
2013-04-18,186.792,1.822,9.812,15.584,22.479,6.896,3.542,17.604,25.2,19.454,13.0,196.604
2013-04-19,189.312,2.521,6.104,10.65,12.646,1.996,4.125,19.354,24.1,18.412,14.0,195.416
2013-04-20,194.396,2.792,6.584,12.084,14.146,2.062,2.917,14.25,13.8,12.479,10.5,200.979
2013-04-21,192.416,2.396,5.354,7.52,8.646,1.125,1.667,3.021,15.9,12.208,10.1,197.771
2013-04-22,193.415,2.542,5.208,11.646,15.792,4.146,2.292,8.5,16.9,13.108,8.5,198.622
2013-04-23,193.73,2.438,5.542,17.188,19.396,2.208,3.333,13.5,19.8,14.712,8.2,199.271
2013-04-24,189.26,2.5,7.346,18.584,22.666,4.084,1.833,15.604,17.7,15.562,13.8,196.606
2013-04-25,188.062,2.378,6.5,16.25,22.334,6.084,3.0,13.084,22.3,18.308,14.3,194.562
2013-04-26,188.084,2.521,5.125,12.352,17.47,5.118,3.583,19.688,23.7,17.138,12.5,193.208
2013-04-27,188.458,2.146,2.646,6.416,9.188,2.771,3.0,7.875,21.9,16.208,10.3,191.104
2013-04-28,190.208,2.188,3.812,7.271,8.417,1.146,3.5,12.458,22.3,16.138,7.8,194.021
2013-04-29,189.596,2.562,5.97,8.542,10.25,1.708,3.625,18.375,24.3,17.592,9.8,195.566
2013-04-30,186.25,2.604,6.521,12.312,16.062,3.75,2.833,24.375,21.4,17.875,15.3,192.771
2013-05-01,187.269,2.188,6.26,11.979,15.166,3.188,3.375,18.604,22.0,16.538,12.6,193.529
2013-05-02,188.288,2.479,6.582,11.5,15.0,3.5,3.087,8.673,22.0,16.333,12.3,194.869
2013-05-03,190.021,2.354,4.896,8.012,10.408,2.396,3.0,5.896,23.7,16.092,9.4,194.916
2013-05-04,190.396,2.438,4.729,7.08,8.686,1.606,3.25,11.0,24.1,17.275,10.1,195.125
2013-05-05,191.562,2.771,5.625,7.438,9.0,1.562,3.708,17.084,22.3,17.588,11.2,197.188
2013-05-06,190.028,2.792,6.042,6.896,9.312,2.416,3.5,22.229,25.7,19.5,11.1,196.07
2013-05-07,188.684,2.542,6.568,9.25,12.75,3.5,3.5,18.188,22.8,18.004,14.0,195.252
2013-05-08,189.598,2.354,8.43,14.417,19.542,5.125,3.5,9.438,23.3,17.05,10.5,198.028
2013-05-09,189.878,2.576,10.696,20.208,26.042,5.834,4.333,13.583,24.6,18.979,11.6,200.576
2013-05-10,187.688,2.646,11.271,20.136,24.354,4.218,4.417,20.916,27.2,19.65,13.2,198.958
2013-05-11,185.0,2.396,10.521,14.774,18.322,3.548,2.042,7.896,20.3,18.088,15.8,195.52
2013-05-12,186.896,2.666,8.312,8.292,9.938,1.646,2.792,11.854,23.8,20.146,17.4,195.208
2013-05-13,186.718,2.083,8.018,9.688,12.792,3.104,3.083,9.917,24.3,20.067,15.2,194.736
2013-05-14,188.062,2.208,10.23,15.375,21.562,6.188,3.375,18.458,25.8,20.883,15.4,198.292
2013-05-15,188.021,2.292,8.458,13.979,21.188,7.208,3.667,20.25,25.2,20.929,17.7,196.48
2013-05-16,188.817,2.296,8.18,12.666,18.48,5.812,3.875,20.729,27.2,21.504,15.6,196.996
2013-05-17,189.875,1.848,7.0,12.03,15.416,3.387,3.522,19.652,23.0,19.721,15.9,196.875
2013-05-18,188.27,1.562,5.896,10.582,12.644,2.062,3.875,18.021,25.1,20.738,16.5,194.166
2013-05-19,186.625,1.271,4.938,5.916,7.062,1.146,2.625,12.188,23.3,18.579,14.1,191.562
2013-05-20,184.441,1.396,8.738,10.604,13.208,2.604,1.917,8.292,23.9,20.279,15.5,193.18
2013-05-21,188.25,2.062,12.23,15.0,19.583,4.584,2.792,26.739,26.2,22.529,18.9,200.479
2013-05-22,191.479,2.479,11.792,15.25,18.729,3.479,3.25,36.875,25.9,22.196,17.1,203.271
2013-05-23,193.15,2.222,10.754,17.875,21.666,3.792,3.417,35.208,27.3,21.854,17.2,203.905
2013-05-24,192.042,1.688,8.208,14.019,16.703,2.684,4.0,19.834,26.3,21.275,15.3,200.25
2013-05-25,192.875,1.771,7.5,9.809,12.004,2.195,3.458,22.708,25.2,20.842,16.4,200.375
2013-05-26,192.479,1.52,6.604,7.229,8.667,1.438,2.667,21.27,26.6,21.612,16.5,199.084
2013-05-27,189.509,1.5,6.016,8.979,12.23,3.25,3.833,17.625,24.6,21.908,19.7,195.524
2013-05-28,187.896,1.416,6.146,9.208,11.48,2.27,4.125,14.75,24.4,21.796,20.3,194.042
2013-05-29,186.292,1.229,7.0,9.292,12.188,2.896,2.417,13.625,23.3,20.771,19.1,193.292
2013-05-30,182.771,1.511,7.958,11.958,17.792,5.834,1.958,20.771,24.3,21.975,19.1,190.728
2013-05-31,188.896,2.458,10.48,12.734,17.252,4.517,3.167,26.146,27.6,22.971,19.5,199.375
2013-06-01,188.666,2.25,8.021,12.17,15.286,3.115,3.875,20.854,26.3,21.429,18.0,196.688
2013-06-02,186.146,1.5,6.0,7.104,8.75,1.646,3.25,17.271,27.2,22.367,18.5,192.146
2013-06-03,190.87,2.299,10.13,14.256,19.182,4.926,3.875,19.676,23.9,21.108,18.5,201.0
2013-06-04,190.938,2.666,10.625,14.062,19.917,5.854,3.522,24.167,26.8,22.021,16.6,201.562
2013-06-05,189.729,2.188,9.458,12.708,19.146,6.438,3.083,20.334,26.1,22.138,17.5,199.188
2013-06-06,189.334,2.06,9.354,13.229,20.229,7.0,3.792,19.312,24.0,21.862,19.3,198.688
2013-06-07,187.562,2.188,8.521,11.71,14.92,3.21,3.208,17.354,26.4,21.417,18.5,196.083
2013-06-08,188.812,2.083,8.167,10.08,12.951,2.872,3.333,21.416,26.9,22.496,18.1,196.98
2013-06-09,189.688,1.834,7.896,9.792,11.479,1.688,3.667,27.416,27.5,23.217,19.7,197.584
2013-06-10,188.848,2.021,8.022,10.52,13.542,3.021,3.625,20.812,24.5,22.046,20.3,196.87
2013-06-11,188.188,2.542,11.333,13.708,16.146,2.438,3.833,15.562,26.1,22.671,20.9,199.52
2013-06-12,184.146,1.916,9.958,9.958,12.667,2.708,3.208,10.021,29.2,24.5,20.7,194.104
2013-06-13,182.474,2.004,11.158,11.334,18.875,7.542,3.042,10.25,28.2,25.5,23.8,193.63
2013-06-14,184.25,2.125,10.48,11.269,17.282,6.013,2.792,10.5,32.0,27.233,23.5,194.729
2013-06-15,187.333,2.562,12.021,13.91,20.448,6.538,3.667,18.375,28.7,25.917,24.3,199.354
2013-06-16,184.75,2.021,7.688,7.958,10.375,2.416,2.417,11.792,27.2,24.388,22.2,192.438
2013-06-17,185.732,2.142,10.344,11.458,19.125,7.666,2.917,21.688,30.6,25.592,22.5,196.076
2013-06-18,180.521,1.884,7.725,11.062,16.812,5.75,3.348,34.377,32.6,27.321,24.3,188.246
2013-06-19,177.854,1.438,6.667,8.146,12.667,4.521,2.667,27.354,27.9,25.671,23.2,184.521
2013-06-20,190.292,2.333,9.584,16.021,19.729,3.708,2.292,11.75,23.4,21.404,20.0,199.875
2013-06-21,193.584,2.646,14.542,16.976,23.174,6.199,2.458,13.5,23.6,21.154,18.9,208.125
2013-06-22,190.375,1.979,7.896,9.834,12.676,2.842,2.667,10.542,26.9,22.454,17.7,198.271
2013-06-23,193.104,2.396,8.938,8.917,11.52,2.604,3.333,21.479,27.4,23.692,20.0,202.042
2013-06-24,194.036,2.678,13.72,13.062,18.208,5.146,3.208,22.584,26.6,23.512,21.5,207.756
2013-06-25,192.526,2.479,12.127,14.5,21.604,7.104,3.958,23.562,27.5,23.912,21.6,204.653
2013-06-26,190.375,2.542,13.958,17.02,23.188,6.166,2.875,14.958,23.3,21.475,20.5,204.333
2013-06-27,189.5,2.5,9.73,14.458,20.666,6.208,2.25,10.542,25.2,22.021,20.5,199.229
2013-06-28,190.52,2.083,8.417,10.519,14.68,4.161,2.792,14.855,26.1,22.867,20.4,198.938
2013-06-29,192.062,2.021,7.521,7.324,11.084,3.76,2.958,15.812,28.5,24.125,21.1,199.584
2013-06-30,194.084,1.854,7.062,6.688,9.792,3.104,3.375,14.98,26.8,23.638,21.3,201.146
2013-07-01,191.112,1.72,8.954,10.542,16.188,5.646,2.958,13.98,28.4,23.533,20.1,200.065
2013-07-02,188.411,1.558,11.312,10.587,16.35,5.764,4.043,13.409,28.4,23.504,18.9,199.724
2013-07-03,186.479,2.042,8.604,13.188,23.062,9.875,2.75,16.542,25.1,22.975,21.0,195.083
2013-07-04,183.292,2.166,11.125,14.292,22.146,7.854,2.0,14.229,26.0,24.125,23.0,194.416
2013-07-05,175.791,1.375,7.438,5.731,11.092,5.362,1.583,29.562,27.7,26.304,23.4,183.229
2013-07-06,174.98,1.354,6.604,4.685,10.068,5.384,1.042,26.104,27.2,26.4,26.0,181.584
2013-07-07,176.875,1.354,7.083,5.542,8.792,3.25,1.625,24.917,32.9,28.512,25.5,183.958
2013-07-08,184.271,1.956,11.48,12.312,18.0,5.688,2.833,35.042,34.4,29.229,24.9,195.75
2013-07-09,184.739,2.0,13.934,15.938,22.834,6.896,3.417,45.896,30.2,27.55,24.9,198.674
2013-07-10,182.75,1.958,12.479,13.416,20.938,7.52,3.625,50.729,34.2,29.25,24.5,195.23
2013-07-11,180.854,1.666,11.708,12.854,19.042,6.188,3.542,50.792,35.7,29.562,25.5,192.562
2013-07-12,182.708,2.0,13.666,15.879,24.538,8.659,3.75,46.104,36.3,29.896,24.9,196.375
2013-07-13,184.312,2.292,14.896,14.584,22.606,8.024,3.125,39.084,34.3,30.029,25.0,199.208
2013-07-14,183.854,1.958,10.584,9.375,11.979,2.604,3.208,23.104,36.6,29.912,24.9,194.438
2013-07-15,183.854,2.042,10.834,10.625,12.854,2.229,3.167,24.083,36.9,30.554,27.0,194.688
2013-07-16,189.434,2.25,10.522,12.125,15.417,3.292,3.208,20.042,29.2,26.933,24.7,199.956
2013-07-17,188.476,1.892,10.908,14.042,18.375,4.334,3.087,20.614,32.3,26.85,23.7,199.384
2013-07-18,184.25,1.917,10.896,11.27,14.166,2.896,2.708,20.188,35.2,29.392,24.6,195.146
2013-07-19,189.434,2.083,12.027,14.852,21.238,6.386,3.167,20.77,29.1,25.662,23.5,201.462
2013-07-20,188.104,1.875,11.938,8.095,10.016,1.92,3.583,19.271,28.2,25.017,23.1,200.042
2013-07-21,188.98,1.958,8.854,6.354,7.5,1.146,3.042,25.125,27.1,25.071,23.6,197.833
2013-07-22,189.146,2.261,11.833,11.958,15.875,3.917,2.458,36.708,29.2,26.788,24.4,200.98
2013-07-23,187.184,2.458,12.686,12.062,18.0,5.938,2.375,41.104,32.0,28.117,24.4,199.87
2013-07-24,187.802,2.583,20.406,16.104,21.75,5.646,2.167,39.146,27.1,25.7,24.3,208.208
2013-07-25,186.084,2.292,12.77,11.792,21.416,9.625,2.208,28.75,29.1,26.162,23.6,198.854
2013-07-26,182.334,1.958,11.062,10.224,16.819,6.594,2.458,38.771,31.5,27.917,24.4,193.396
2013-07-27,187.625,2.25,10.792,10.875,14.737,3.862,2.458,39.0,32.9,27.821,24.6,198.416
2013-07-28,193.834,3.083,10.438,8.271,10.354,2.084,2.542,43.958,32.4,28.196,24.0,204.271
2013-07-29,189.75,2.696,11.23,14.229,22.375,8.146,2.25,39.5,28.4,26.188,24.9,200.979
2013-07-30,189.504,3.0,14.286,12.5,18.375,5.875,2.583,43.625,32.9,28.733,24.9,203.791
2013-07-31,193.63,2.625,11.274,12.146,15.855,3.708,2.458,54.062,34.0,29.133,26.6,204.904
2013-08-01,192.372,2.913,17.992,17.25,27.448,10.198,1.957,46.483,34.1,28.904,26.4,210.364
2013-08-02,188.688,1.666,13.542,10.78,14.486,3.706,1.958,26.542,31.1,27.6,24.7,202.229
2013-08-03,185.938,1.583,9.25,6.998,10.05,3.052,2.042,15.27,30.9,27.175,24.5,195.188
2013-08-04,187.5,1.625,8.834,6.396,8.188,1.792,2.25,22.042,31.1,27.95,25.2,196.334
2013-08-05,187.104,2.065,11.688,11.771,16.75,4.979,1.458,25.062,30.3,27.317,25.2,198.792
2013-08-06,180.441,1.438,11.714,10.292,17.646,7.354,1.417,19.834,31.4,27.662,25.2,192.156
2013-08-07,183.701,1.896,14.16,10.52,20.292,9.771,1.792,24.271,34.4,28.942,25.2,197.862
2013-08-08,187.817,2.208,16.514,13.708,17.521,3.812,2.25,40.812,32.9,29.308,25.1,204.331
2013-08-09,190.0,2.854,14.979,15.212,21.152,5.938,2.583,54.854,36.8,31.221,26.6,204.979
2013-08-10,189.979,2.958,15.812,11.06,13.541,2.48,2.583,64.125,37.1,31.758,27.0,205.792
2013-08-11,191.896,2.833,13.083,8.416,10.125,1.708,2.875,59.646,37.4,32.129,28.1,204.979
2013-08-12,192.396,2.604,12.48,9.812,11.771,1.958,2.792,47.771,34.8,30.942,27.1,204.875
2013-08-13,192.89,2.625,10.648,7.604,9.166,1.562,2.667,55.562,34.5,30.083,26.4,203.538
2013-08-14,193.652,2.375,9.201,5.646,7.25,1.604,2.792,45.479,34.1,29.846,26.6,202.852
2013-08-15,192.896,2.062,8.708,5.666,7.583,1.916,2.917,41.479,33.1,29.542,25.9,201.604
2013-08-16,191.408,1.704,9.122,6.423,8.942,2.519,2.478,33.587,33.5,29.933,26.4,200.53
2013-08-17,191.771,1.146,8.625,6.499,9.237,2.738,2.292,23.166,33.2,29.042,24.9,200.396
2013-08-18,190.562,1.021,8.354,5.438,7.667,2.229,2.167,15.208,33.6,29.704,25.6,198.916
2013-08-19,188.75,1.212,9.77,8.458,15.042,6.584,2.208,17.166,35.1,30.475,26.9,198.52
2013-08-20,181.244,1.062,9.937,8.0,18.27,10.271,2.333,14.584,35.6,30.721,26.4,191.182
2013-08-21,178.27,1.042,9.896,8.25,14.77,6.52,2.625,15.875,36.5,31.538,27.9,188.166
2013-08-22,182.062,1.48,11.979,11.5,18.562,7.062,2.458,26.625,34.8,30.8,27.2,194.042
2013-08-23,180.188,1.48,12.394,11.652,17.004,5.354,2.667,29.812,35.1,30.771,27.8,192.581
2013-08-24,180.938,1.375,8.166,6.163,9.772,3.608,4.208,13.458,35.3,30.575,27.8,189.104
2013-08-25,184.646,1.625,10.271,8.083,11.584,3.5,2.292,14.562,28.8,24.962,0.0,194.917
2013-08-26,189.646,2.18,17.062,11.896,19.23,7.334,2.583,17.146,28.4,25.788,22.6,206.708
2013-08-27,190.405,2.062,10.292,10.375,14.562,4.188,2.917,15.792,31.2,25.846,21.1,200.696
2013-08-28,193.812,2.229,11.542,13.792,17.5,3.708,3.333,21.166,32.6,27.238,21.5,205.354
2013-08-29,192.916,2.334,10.855,13.562,17.708,4.146,2.958,24.23,33.5,27.762,22.5,203.771
2013-08-30,183.638,1.646,10.732,11.152,16.538,5.386,3.125,30.084,36.2,30.083,25.9,194.37
2013-08-31,178.938,1.104,8.688,5.975,12.17,6.196,2.083,30.542,33.5,29.812,26.6,187.625
2013-09-01,184.229,1.688,8.729,6.062,8.5,2.438,2.667,25.875,35.7,30.404,27.0,192.958
2013-09-02,183.792,1.453,12.084,8.958,18.416,9.458,2.042,14.75,31.9,28.383,25.2,195.875
2013-09-03,180.04,1.25,8.575,5.014,13.092,8.079,2.0,12.375,32.3,28.521,24.6,188.616
2013-09-04,183.804,1.729,8.953,8.229,13.0,4.771,1.458,18.125,31.0,27.867,25.0,192.758
2013-09-05,186.48,2.042,9.604,10.854,15.27,4.417,1.208,14.938,32.0,27.788,25.2,196.083
2013-09-06,189.146,2.312,10.416,10.16,15.138,4.978,1.708,24.167,31.7,27.729,24.2,199.562
2013-09-07,189.271,2.271,9.875,7.746,10.212,2.466,2.5,27.25,31.3,27.967,24.6,199.146
2013-09-08,189.416,2.271,8.375,6.188,8.604,2.416,1.583,18.979,32.8,27.296,24.5,197.792
2013-09-09,191.708,2.114,10.25,10.188,13.354,3.167,3.0,12.812,30.4,26.475,23.4,201.958
2013-09-10,191.304,2.375,14.12,14.188,17.958,3.771,3.25,18.208,29.1,25.667,23.4,205.424
2013-09-11,189.192,1.979,10.052,11.98,15.48,3.5,2.167,17.188,31.4,26.217,22.4,199.244
2013-09-12,190.958,2.292,11.979,13.833,19.771,5.938,2.417,24.062,31.8,27.146,22.4,202.938
2013-09-13,190.896,2.52,12.562,13.484,17.755,4.271,2.375,35.562,32.6,27.821,25.4,203.458
2013-09-14,187.729,1.916,8.334,9.004,12.168,3.164,2.25,19.542,33.0,28.804,24.6,196.062
2013-09-15,177.188,1.0,6.604,2.333,4.021,1.688,1.833,20.854,31.6,27.788,23.9,183.792
2013-09-16,177.688,1.318,7.396,5.029,7.558,2.529,2.292,26.458,29.9,25.942,21.8,185.084
2013-09-17,190.15,1.726,9.632,12.188,17.875,5.688,3.417,15.91,29.4,24.238,20.3,199.782
2013-09-18,192.09,2.062,10.616,16.062,20.688,4.625,4.708,17.02,30.9,24.188,18.4,202.706
2013-09-19,192.416,2.438,11.042,17.958,22.438,4.479,4.75,17.271,30.0,23.712,17.7,203.458
2013-09-20,190.542,2.104,10.771,13.438,16.944,3.506,3.435,19.796,30.3,24.267,18.6,201.312
2013-09-21,188.125,1.979,8.854,9.682,13.432,3.75,2.375,20.27,29.6,24.738,19.5,196.979
2013-09-22,188.208,2.292,8.146,6.396,8.041,1.646,2.667,22.875,30.8,25.717,21.0,196.354
2013-09-23,188.562,1.874,6.438,4.271,5.375,1.104,3.417,21.208,29.5,25.496,22.6,195.0
2013-09-24,186.068,1.688,8.481,8.396,11.188,2.792,3.333,17.583,31.5,26.671,22.2,194.55
2013-09-25,184.24,1.834,12.24,12.062,15.354,3.292,2.708,15.916,29.1,26.517,24.2,196.48
2013-09-26,185.542,2.021,9.438,10.875,18.896,8.02,2.167,12.562,30.9,25.2,21.2,194.979
2013-09-27,191.375,1.916,11.166,12.567,17.678,5.112,3.833,11.312,24.7,22.021,19.7,202.542
2013-09-28,193.208,2.104,8.354,10.799,13.72,2.921,3.625,11.312,28.1,22.067,16.1,201.562
2013-09-29,191.5,1.958,7.0,7.812,9.5,1.688,2.958,12.166,28.7,23.392,18.3,198.5
2013-09-30,190.812,1.872,9.166,13.0,16.188,3.188,3.25,14.833,30.2,24.588,18.5,199.979
2013-10-01,186.326,2.155,16.37,18.167,26.458,8.292,2.348,13.696,25.8,23.25,20.2,202.696
2013-10-02,185.152,2.167,13.906,12.188,24.562,12.375,2.5,15.355,33.5,26.371,21.3,199.057
2013-10-03,188.667,2.479,12.688,15.084,24.125,9.042,2.792,22.854,31.4,25.762,21.2,201.354
2013-10-04,191.125,2.042,11.375,9.826,12.025,2.2,3.25,13.896,26.5,23.421,22.1,202.5
2013-10-05,189.104,1.562,6.604,6.23,7.949,1.72,2.792,6.688,28.5,24.771,22.3,195.708
2013-10-06,188.562,1.854,7.562,5.812,7.438,1.625,2.75,10.312,31.4,26.171,21.7,196.125
2013-10-07,188.312,2.017,10.0,11.208,15.125,3.916,2.625,12.042,28.7,25.292,22.6,198.312
2013-10-08,186.602,1.729,10.696,11.583,19.834,8.25,2.333,12.666,29.4,25.167,21.7,197.298
2013-10-09,183.872,1.854,9.382,11.938,19.917,7.979,1.958,14.334,28.0,24.567,22.8,193.254
2013-10-10,186.666,2.292,13.562,12.938,23.416,10.479,2.417,15.146,30.8,25.271,20.7,200.229
2013-10-11,183.896,2.208,9.688,11.395,19.742,8.347,1.417,16.125,30.3,25.725,22.5,193.584
2013-10-12,183.958,1.896,5.896,5.176,8.324,3.148,3.417,14.584,31.1,25.554,18.9,189.854
2013-10-13,190.625,2.312,7.77,7.875,9.667,1.792,3.0,10.979,24.8,20.292,15.8,198.396
2013-10-14,191.25,2.252,7.562,7.792,10.292,2.5,2.625,12.562,27.5,21.633,16.5,198.812
2013-10-15,185.532,2.0,11.422,11.703,15.918,4.216,2.087,9.95,21.8,20.417,18.9,196.954
2013-10-16,184.446,1.854,7.6,8.458,12.98,4.521,2.458,4.666,29.9,24.088,18.5,192.046
