date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,NO2_mean,NOX_mean,NO_mean,PM25_mean
2017-05-23,94.0,77.542,57.0,1.792,15.584,25.8,21.458,16.9,5.125,5.75,0.625,11.833
2017-05-24,90.0,81.333,63.0,1.0,16.896,24.5,21.675,19.3,7.958,9.125,1.167,9.792
2017-05-25,97.0,93.25,87.0,0.583,19.334,21.1,20.196,19.2,8.125,8.917,0.792,12.25
2017-05-26,99.0,94.792,89.0,0.292,13.916,21.9,19.667,16.1,4.417,4.875,0.458,9.25
2017-05-27,89.0,64.042,41.0,0.042,7.542,25.9,19.454,13.8,2.667,2.75,0.083,6.333
2017-05-28,82.0,60.583,43.0,0.542,7.666,27.0,20.983,15.8,4.583,4.958,0.375,7.792
2017-05-29,89.0,69.542,49.0,2.13,14.979,26.0,20.846,13.7,11.565,14.783,3.217,13.417
2017-05-30,93.0,71.875,46.0,2.042,31.625,31.3,23.658,16.3,12.25,13.917,1.667,27.625
2017-05-31,95.0,88.5,78.0,2.375,40.438,25.6,22.679,21.4,5.417,5.917,0.5,28.375
2017-06-01,94.0,75.125,50.0,0.875,21.938,29.4,23.775,19.3,7.625,8.667,1.042,20.292
2017-06-02,96.0,67.792,42.0,0.167,9.7,25.1,20.108,16.9,3.652,3.696,0.043,8.522
2017-06-03,70.0,56.0,41.0,0.542,5.688,24.9,19.708,16.2,4.5,4.792,0.292,4.208
2017-06-04,78.0,56.042,37.0,1.458,5.396,26.4,20.433,15.4,5.875,6.25,0.375,5.667
2017-06-05,85.0,57.75,33.0,1.435,7.197,27.3,20.621,12.4,9.478,10.565,1.087,7.792
2017-06-06,87.0,76.318,61.0,1.458,13.458,24.0,20.832,18.0,6.75,7.5,0.75,10.458
2017-06-07,96.0,88.583,82.0,1.25,17.333,21.5,19.717,16.9,6.0,6.333,0.333,12.125
2017-06-08,99.0,90.75,78.0,0.615,11.851,23.1,19.471,17.2,7.208,7.958,0.75,9.958
2017-06-09,91.0,71.917,39.0,1.667,13.333,28.0,21.896,17.0,9.417,10.167,0.75,12.417
2017-06-10,96.0,64.792,34.0,1.0,24.125,31.3,23.633,15.9,6.292,7.125,0.833,23.0
2017-06-11,70.0,56.25,41.0,0.75,16.292,26.1,21.542,19.0,6.792,7.0,0.208,14.333
2017-06-12,71.0,54.917,43.0,,8.229,25.9,20.971,17.1,5.13,5.304,0.174,7.083
2017-06-13,86.0,64.958,38.0,,11.31,25.6,20.096,14.2,6.957,7.391,0.435,8.792
2017-06-14,86.0,65.333,35.0,,11.979,28.0,21.138,14.7,7.667,8.25,0.583,10.125
2017-06-15,92.0,67.875,50.0,1.538,21.917,27.0,21.404,14.3,12.375,14.5,2.125,18.708
2017-06-16,91.0,63.042,35.0,2.0,17.5,29.1,22.683,16.6,8.25,9.042,0.792,16.0
2017-06-17,86.0,68.417,49.0,,12.396,26.9,21.738,15.1,5.667,6.042,0.375,9.958
2017-06-18,89.0,81.5,72.0,,22.625,24.4,21.254,19.0,7.75,8.25,0.5,16.833
2017-06-19,97.0,67.875,28.0,,26.584,33.3,24.654,16.8,9.304,10.565,1.261,21.458
2017-06-20,93.0,83.792,74.0,,37.521,26.0,23.079,18.4,5.458,5.708,0.25,28.167
2017-06-21,99.0,94.125,83.0,0.75,18.48,26.2,21.925,18.2,5.958,6.375,0.417,6.333
2017-06-22,91.0,74.417,50.0,1.042,13.25,28.0,23.004,20.2,7.458,7.875,0.417,10.75
2017-06-23,97.0,83.0,64.0,2.125,26.354,27.8,22.967,18.4,9.792,13.583,3.792,19.958
2017-06-24,94.0,83.458,70.0,1.208,19.583,26.2,23.592,21.0,3.833,4.042,0.208,11.75
2017-06-25,99.0,97.042,93.0,0.708,16.479,22.8,21.954,21.2,7.0,7.458,0.458,10.625
2017-06-26,99.0,78.625,61.0,1.217,15.52,27.2,23.696,20.6,8.739,9.304,0.565,11.375
2017-06-27,97.0,88.083,71.0,1.5,22.833,25.6,23.162,21.0,6.917,7.833,0.917,13.0
2017-06-28,99.0,92.875,78.0,0.542,17.729,26.2,23.054,21.5,6.25,6.917,0.667,9.458
2017-06-29,99.0,90.542,78.0,1.792,29.312,26.0,23.196,20.9,8.5,10.417,1.917,15.333
2017-06-30,99.0,97.333,92.0,0.792,29.166,24.7,23.025,22.0,8.542,9.667,1.125,17.167
2017-07-01,99.0,86.75,66.0,0.708,21.375,30.7,26.246,22.1,6.083,8.792,2.708,10.042
2017-07-02,99.0,81.458,58.0,0.917,23.812,34.5,28.338,24.1,6.708,8.958,2.25,17.0
2017-07-03,98.0,75.25,58.0,1.478,30.562,35.1,29.504,24.1,7.913,11.783,3.87,22.75
2017-07-04,99.0,83.792,66.0,1.292,31.818,32.1,27.917,24.4,6.304,7.739,1.435,20.913
2017-07-05,99.0,88.75,77.0,0.458,14.917,28.5,25.638,22.9,6.958,7.708,0.75,8.375
2017-07-06,91.0,75.958,48.0,0.917,22.312,32.5,26.492,22.3,7.25,8.292,1.042,14.167
2017-07-07,96.0,77.792,58.0,1.875,29.382,31.9,27.242,22.7,9.917,11.167,1.25,22.75
2017-07-08,93.0,75.833,52.0,1.167,27.354,34.2,28.429,24.3,7.042,7.792,0.75,18.583
2017-07-09,97.0,89.583,77.0,1.0,25.917,29.4,26.696,25.1,2.5,3.25,0.75,14.042
2017-07-10,99.0,92.208,79.0,1.087,18.25,29.1,26.825,25.6,3.957,5.087,1.13,8.625
2017-07-11,98.0,88.333,73.0,1.417,16.958,30.7,27.554,25.4,4.125,5.208,1.083,9.583
2017-07-12,97.0,89.0,76.0,1.875,34.52,31.7,28.179,25.9,6.042,7.333,1.292,15.958
2017-07-13,99.0,89.917,76.0,1.348,31.478,31.2,27.758,25.4,7.5,9.8,2.3,15.333
2017-07-14,98.0,88.167,75.0,1.708,13.771,29.7,27.129,25.4,4.5,5.833,1.333,8.208
2017-07-15,97.0,82.667,67.0,1.083,18.375,31.9,28.262,25.3,5.083,7.0,1.917,12.083
2017-07-16,94.0,72.458,54.0,1.167,35.0,35.6,30.204,25.9,7.5,8.375,0.875,26.75
2017-07-17,92.0,78.458,61.0,1.087,21.729,33.5,28.983,25.3,7.792,8.833,1.042,14.958
2017-07-18,92.0,78.083,57.0,0.583,19.438,34.3,28.779,25.6,6.087,6.826,0.739,13.667
2017-07-19,96.0,83.625,67.0,1.5,27.334,30.9,27.529,25.4,7.417,8.167,0.75,16.167
2017-07-20,95.0,84.208,69.0,0.792,19.458,31.0,27.879,25.3,3.292,3.5,0.208,12.792
2017-07-21,99.0,88.167,74.0,0.708,18.125,30.3,27.908,26.1,3.375,4.542,1.167,10.375
2017-07-22,96.0,84.292,62.0,1.375,10.146,32.1,28.475,26.5,3.833,5.292,1.458,10.292
2017-07-23,97.0,85.208,74.0,2.333,7.896,31.1,28.15,26.0,4.583,5.625,1.042,9.583
2017-07-24,97.0,83.35,61.0,0.913,16.331,33.0,28.665,25.9,5.875,8.208,2.333,12.208
2017-07-25,94.0,87.542,75.0,1.167,26.5,30.4,28.546,27.3,6.522,8.304,1.783,14.833
2017-07-26,99.0,83.667,58.0,0.958,23.584,35.1,29.625,26.3,8.333,9.958,1.625,13.792
2017-07-27,95.0,85.083,74.0,1.417,21.771,28.3,26.475,25.1,7.208,7.833,0.625,12.125
2017-07-28,93.0,85.167,67.0,1.625,31.396,32.2,27.892,25.8,6.375,6.667,0.292,15.917
2017-07-29,95.0,84.667,65.0,3.375,34.375,33.3,28.512,26.1,4.417,4.458,0.042,20.417
2017-07-30,94.0,87.417,72.0,1.25,24.271,29.9,27.592,26.4,3.292,3.917,0.625,10.0
2017-07-31,96.0,82.75,62.0,1.913,24.625,33.7,28.933,25.9,5.167,6.0,0.833,13.208
2017-08-01,94.0,76.417,58.0,1.875,25.812,34.3,30.2,26.6,8.652,9.87,1.217,17.292
2017-08-02,93.0,82.333,70.0,0.708,14.896,30.1,27.162,25.4,7.625,8.375,0.75,9.208
2017-08-03,96.0,81.958,64.0,0.125,11.729,30.5,27.033,23.4,5.0,5.458,0.458,6.458
2017-08-04,95.0,82.833,72.0,0.625,17.408,31.2,28.154,26.1,5.174,5.478,0.304,10.13
2017-08-05,99.0,92.292,85.0,0.375,13.667,29.4,27.775,26.2,3.667,4.375,0.708,6.75
2017-08-06,97.0,87.917,70.0,1.083,25.042,33.0,29.196,27.2,3.375,4.083,0.708,11.083
2017-08-07,99.0,97.333,92.0,0.217,42.271,28.3,27.317,25.9,1.783,2.13,0.348,11.25
2017-08-08,98.0,80.833,66.0,0.167,13.708,31.7,28.125,25.1,3.25,3.583,0.333,8.625
2017-08-09,86.0,68.917,48.0,0.917,16.73,35.6,29.925,25.7,9.042,10.5,1.458,11.5
2017-08-10,97.0,78.0,56.0,1.5,43.229,36.0,30.292,26.9,9.167,10.833,1.667,28.667
2017-08-11,99.0,93.667,86.0,0.583,37.27,29.9,27.5,25.9,5.667,6.083,0.417,18.917
2017-08-12,97.0,79.583,56.0,0.833,15.771,33.9,28.542,25.8,6.5,7.625,1.125,9.167
2017-08-13,89.0,73.167,53.0,0.583,13.896,34.2,28.483,23.9,5.292,5.792,0.5,9.208
2017-08-14,92.0,76.25,58.0,0.348,12.896,33.0,28.108,24.3,5.043,5.348,0.304,8.167
2017-08-15,98.0,90.542,77.0,0.5,17.604,27.6,25.754,23.9,7.458,8.208,0.75,10.042
2017-08-16,99.0,90.333,82.0,0.125,9.854,28.2,26.008,23.8,4.125,4.542,0.417,6.708
2017-08-17,99.0,85.625,67.0,0.955,12.0,31.9,27.558,23.9,4.292,5.5,1.208,8.417
2017-08-18,95.0,87.875,67.0,1.5,17.916,32.4,28.342,26.6,4.522,5.043,0.522,9.0
2017-08-19,97.0,77.542,52.0,1.417,19.479,35.5,29.304,24.3,7.167,7.625,0.458,13.125
2017-08-20,96.0,86.917,78.0,0.458,28.646,31.2,28.004,24.4,5.0,5.875,0.875,17.417
2017-08-21,96.0,85.417,72.0,1.478,35.842,31.4,28.712,26.8,4.522,4.913,0.391,23.583
2017-08-22,94.0,85.292,76.0,1.625,30.208,31.2,28.642,25.4,7.042,8.042,1.0,17.083
2017-08-23,99.0,80.083,57.0,1.333,20.75,35.8,29.479,25.1,10.375,11.792,1.417,11.875
2017-08-24,95.0,73.0,52.0,1.917,28.354,37.1,31.383,26.6,10.125,12.917,2.792,19.708
2017-08-25,86.0,71.708,54.0,1.333,29.208,36.1,31.475,27.7,7.875,8.708,0.833,20.125
2017-08-26,94.0,72.583,50.0,1.125,18.625,31.8,27.758,22.8,7.708,8.875,1.167,12.208
2017-08-27,89.0,74.5,56.0,2.25,27.208,32.0,26.688,20.9,6.583,7.25,0.667,15.375
2017-08-28,94.0,82.417,66.0,0.913,29.834,30.1,27.367,25.2,5.522,5.913,0.391,18.375
2017-08-29,97.0,85.958,67.0,1.167,33.146,32.7,28.833,26.2,5.417,5.875,0.458,21.958
2017-08-30,95.0,73.458,57.0,1.083,26.208,34.6,29.525,25.8,8.917,9.125,0.208,17.75
2017-08-31,74.0,58.542,43.0,1.708,15.771,34.3,28.342,24.2,8.375,8.833,0.458,10.292
2017-09-01,80.0,57.25,37.0,1.5,18.312,33.7,26.896,21.8,7.0,7.292,0.292,8.625
2017-09-02,90.0,65.583,45.0,1.083,17.25,32.3,26.617,21.7,5.292,5.542,0.25,13.083
2017-09-03,78.0,58.917,39.0,0.208,13.584,31.9,25.562,19.9,5.833,5.917,0.083,10.5
2017-09-04,87.0,73.417,58.0,1.652,19.86,27.8,23.508,19.5,11.5,12.727,1.227,13.913
2017-09-05,96.0,82.417,60.0,1.125,30.034,29.3,24.554,20.0,11.833,14.375,2.542,20.917
2017-09-06,99.0,92.458,79.0,1.125,21.812,26.5,24.138,21.6,9.0,9.417,0.417,11.333
2017-09-07,99.0,92.458,80.0,2.625,48.771,28.8,25.692,23.1,17.208,19.042,1.833,21.125
2017-09-08,99.0,72.792,49.0,0.708,15.895,32.3,26.667,22.3,8.125,8.542,0.417,10.333
2017-09-09,88.0,77.958,62.0,1.792,17.834,29.0,25.15,21.2,7.5,8.208,0.708,13.0
2017-09-10,94.0,82.833,67.0,1.417,16.812,30.0,25.704,22.3,5.375,5.792,0.417,10.583
2017-09-11,98.0,87.208,71.0,1.043,16.708,28.7,25.762,24.0,4.304,4.565,0.261,9.125
2017-09-12,99.0,94.708,88.0,0.833,11.666,26.5,24.883,23.6,7.25,7.417,0.167,6.167
2017-09-13,96.0,73.417,55.0,1.292,13.521,31.4,26.225,21.8,10.583,11.458,0.875,9.875
2017-09-14,85.0,64.292,46.0,1.625,15.583,31.1,25.096,21.0,8.87,9.174,0.304,12.375
2017-09-15,88.0,63.625,41.0,1.375,16.0,27.6,22.633,18.6,9.458,9.875,0.417,11.583
2017-09-16,99.0,93.167,79.0,0.458,17.75,22.6,20.012,18.9,12.542,12.833,0.292,12.833
2017-09-17,99.0,89.667,78.0,0.583,16.042,25.8,22.754,19.6,5.417,5.833,0.417,4.667
2017-09-18,86.0,71.167,56.0,0.261,11.958,29.8,25.079,21.0,3.957,3.957,0.0,8.125
2017-09-19,95.0,77.708,52.0,1.083,18.458,30.1,23.588,18.0,8.375,9.708,1.333,13.875
2017-09-20,92.0,76.917,67.0,1.25,29.896,26.0,23.396,20.5,10.667,11.5,0.833,28.125
2017-09-21,86.0,64.875,44.0,1.042,12.271,30.0,23.896,19.9,7.417,7.625,0.208,9.833
2017-09-22,95.0,87.083,77.0,1.417,22.166,23.2,20.721,16.9,15.083,18.083,3.0,16.75
2017-09-23,97.0,82.542,65.0,1.25,16.312,27.1,23.083,19.9,8.958,9.292,0.333,15.261
2017-09-24,94.0,77.417,60.0,1.583,19.875,27.0,22.358,18.6,9.792,10.5,0.708,
2017-09-25,95.0,77.375,52.0,1.826,21.542,28.8,22.433,17.3,13.13,15.87,2.739,19.0
2017-09-26,97.0,83.917,68.0,1.417,21.625,27.4,23.054,18.3,11.208,14.042,2.833,18.625
2017-09-27,97.0,84.875,67.0,0.917,14.938,26.6,23.729,20.4,5.208,5.917,0.708,11.417
2017-09-28,99.0,83.5,65.0,0.708,14.104,26.7,21.933,19.4,7.833,8.458,0.625,7.917
2017-09-29,82.0,59.083,38.0,1.625,11.446,28.5,21.554,13.3,9.458,10.958,1.5,9.292
2017-09-30,75.0,60.708,44.0,1.333,11.5,26.6,21.375,16.5,4.333,4.417,0.083,9.542
2017-10-01,90.0,75.042,51.0,1.958,15.5,25.1,20.542,13.0,10.0,11.292,1.292,15.875
2017-10-02,99.0,89.708,80.0,0.522,17.958,24.2,22.217,20.7,4.545,4.909,0.364,10.391
2017-10-03,99.0,85.5,70.0,1.5,10.514,27.7,22.254,19.6,10.333,11.5,1.167,10.042
2017-10-04,72.0,57.542,43.0,0.625,8.958,24.4,19.788,15.9,5.083,5.167,0.083,6.625
2017-10-05,66.0,60.042,51.0,1.375,10.521,21.1,18.617,14.8,10.917,12.667,1.75,8.583
2017-10-06,99.0,77.625,59.0,0.792,10.334,21.8,18.354,15.9,8.542,8.75,0.208,9.0
2017-10-07,99.0,88.833,71.0,0.792,10.542,24.5,20.167,16.6,12.875,14.375,1.5,9.333
2017-10-08,99.0,85.708,64.0,1.625,16.771,28.1,22.421,16.9,7.875,11.458,3.583,11.375
2017-10-09,96.0,89.125,76.0,1.304,15.125,25.2,22.233,19.0,10.696,11.957,1.261,13.542
2017-10-10,99.0,79.833,59.0,1.458,25.292,30.1,23.604,18.1,11.5,15.333,3.833,21.792
2017-10-11,96.0,78.25,52.0,1.292,25.333,30.9,24.196,18.0,12.5,14.917,2.417,27.625
2017-10-12,96.0,81.625,63.0,0.833,17.25,27.4,22.6,19.5,12.833,13.625,0.792,21.792
2017-10-13,97.0,80.167,67.0,2.208,10.958,21.3,20.054,18.4,16.458,17.708,1.25,9.208
2017-10-14,99.0,94.75,87.0,0.958,11.125,20.4,18.996,18.0,12.75,14.125,1.375,10.208
2017-10-15,99.0,96.917,92.0,0.292,10.408,18.6,17.446,16.4,7.75,8.292,0.542,9.542
2017-10-16,99.0,98.542,96.0,0.217,7.475,16.6,15.817,15.0,14.095,15.286,1.19,7.625
2017-10-17,99.0,98.125,95.0,0.208,7.324,16.5,15.012,13.1,10.792,11.5,0.708,6.167
2017-10-18,99.0,81.833,54.0,0.792,13.758,20.6,16.421,11.5,13.292,14.583,1.292,11.417
2017-10-19,98.0,93.875,84.0,0.5,11.89,15.9,14.933,13.2,10.167,11.042,0.875,11.042
2017-10-20,99.0,94.792,90.0,1.042,10.722,19.1,17.142,14.8,14.625,16.542,1.917,7.375
2017-10-21,99.0,98.417,95.0,0.667,16.243,19.0,18.004,17.3,17.292,20.208,2.917,9.458
2017-10-22,99.0,98.75,93.0,0.125,10.956,22.1,18.108,17.0,7.125,7.792,0.667,3.5
2017-10-23,99.0,69.75,53.0,0.0,12.157,20.2,17.038,14.6,2.826,2.826,0.0,5.875
2017-10-24,92.0,71.792,59.0,1.0,13.334,17.8,15.192,13.3,12.522,14.217,1.696,10.917
2017-10-25,98.0,89.167,74.0,0.75,11.084,17.8,14.971,12.8,10.708,11.292,0.583,6.583
2017-10-26,97.0,78.542,52.0,1.292,15.127,21.6,15.271,10.3,12.542,14.417,1.875,14.792
2017-10-27,99.0,81.417,64.0,1.333,23.379,21.2,15.871,9.8,14.958,26.167,11.208,19.833
2017-10-28,98.0,89.25,65.0,1.167,29.425,18.4,15.929,14.6,19.375,21.042,1.667,22.083
2017-10-29,99.0,94.917,79.0,0.542,16.384,19.6,16.708,14.7,7.958,8.167,0.208,6.5
2017-10-30,84.0,59.708,47.0,0.13,15.028,18.0,14.467,10.5,2.217,2.217,0.0,13.75
2017-10-31,85.0,58.167,40.0,0.375,10.604,19.5,13.821,9.4,6.2,6.25,0.05,8.667
2017-11-01,91.0,73.458,52.0,1.208,13.542,21.8,13.988,8.7,14.174,16.348,2.174,10.5
2017-11-02,99.0,78.208,50.0,2.167,26.617,20.5,14.033,7.9,19.087,24.783,5.696,21.043
2017-11-03,94.0,74.25,50.0,1.375,25.688,24.2,17.042,10.1,13.958,15.417,1.458,21.958
2017-11-04,86.0,67.958,53.0,0.917,18.976,22.0,16.733,12.7,6.292,6.458,0.167,16.083
2017-11-05,88.0,60.042,37.0,0.0,22.125,19.4,13.325,8.6,3.583,3.667,0.083,22.042
2017-11-06,96.0,77.042,48.0,1.13,24.292,22.8,13.888,6.8,12.522,16.304,3.783,22.958
2017-11-07,94.0,80.167,60.0,2.917,32.042,21.8,16.475,11.2,20.542,25.958,5.417,23.625
2017-11-08,98.0,95.875,92.0,0.0,39.23,17.7,16.279,14.9,16.792,21.042,4.25,25.75
2017-11-09,99.0,57.083,39.0,0.333,21.28,20.4,15.792,11.5,5.25,5.375,0.125,18.333
2017-11-10,91.0,67.125,49.0,1.458,16.5,19.2,13.512,9.8,10.042,11.208,1.167,13.0
2017-11-11,98.0,70.833,49.0,0.042,16.115,17.7,13.983,11.0,6.75,6.958,0.208,11.917
2017-11-12,85.0,57.542,39.0,0.25,6.792,17.8,12.225,6.6,3.333,3.5,0.167,6.25
2017-11-13,94.0,80.875,64.0,1.783,18.21,16.7,11.171,4.5,12.923,15.077,2.154,14.0
2017-11-14,98.0,95.375,91.0,0.458,29.25,14.1,12.325,9.6,22.5,29.417,6.917,20.083
2017-11-15,97.0,70.583,46.0,1.083,20.416,18.5,13.558,9.8,8.5,8.625,0.125,17.5
2017-11-16,74.0,63.542,50.0,0.833,8.947,13.7,10.446,8.1,4.667,4.75,0.083,7.25
2017-11-17,88.0,72.042,47.0,1.042,15.458,15.9,10.338,5.8,11.833,13.292,1.458,15.042
2017-11-18,96.0,88.5,63.0,1.25,18.916,10.7,9.833,8.6,16.833,20.667,3.833,13.458
2017-11-19,72.0,64.375,52.0,0.5,4.55,12.5,8.967,6.8,2.083,2.167,0.083,2.417
2017-11-20,77.0,67.958,54.0,0.217,4.762,11.4,8.467,6.8,4.304,4.391,0.087,3.708
2017-11-21,86.0,64.583,43.0,0.75,6.587,13.4,8.121,3.7,6.708,7.458,0.75,4.917
2017-11-22,94.0,81.083,60.0,1.458,21.106,13.5,9.438,4.4,21.5,31.5,10.0,18.583
2017-11-23,97.0,74.833,54.0,0.542,15.244,15.6,11.042,7.6,8.417,8.542,0.125,8.417
2017-11-24,61.0,51.083,36.0,0.042,5.896,13.5,9.512,6.8,3.208,3.292,0.083,5.333
2017-11-25,84.0,59.208,42.0,0.667,11.875,15.4,9.575,4.1,6.417,6.958,0.542,9.292
2017-11-26,92.0,78.625,60.0,2.542,26.875,12.5,7.912,1.8,17.167,21.542,4.375,28.167
2017-11-27,93.0,70.583,36.0,1.391,19.521,18.1,10.825,5.9,12.435,14.217,1.783,17.917
2017-11-28,94.0,78.833,52.0,2.0,28.312,18.4,10.204,4.0,20.375,30.0,9.625,24.917
2017-11-29,95.0,81.167,59.0,1.833,29.042,17.1,12.058,6.4,20.583,30.167,9.583,24.125
2017-11-30,81.0,72.042,61.0,1.667,20.027,17.4,13.896,10.8,11.5,12.708,1.208,17.875
2017-12-01,67.0,60.167,47.0,0.333,5.156,15.6,11.012,7.7,2.75,2.917,0.167,3.125
2017-12-02,83.0,61.0,39.0,0.167,5.19,14.8,8.946,3.5,4.458,4.833,0.375,3.708
2017-12-03,89.0,68.208,36.0,0.667,10.79,16.5,8.708,2.3,9.167,10.708,1.542,11.375
2017-12-04,90.0,74.875,64.0,1.087,17.309,11.0,7.975,1.9,14.091,17.364,3.273,16.826
2017-12-05,78.0,53.25,36.0,0.292,9.757,11.6,8.479,4.8,3.5,3.75,0.25,7.583
2017-12-06,71.0,54.208,41.0,0.375,4.604,11.9,7.096,4.1,4.125,4.292,0.167,4.208
2017-12-07,88.0,69.042,39.0,0.583,13.56,13.7,5.954,1.0,12.833,16.125,3.292,12.167
2017-12-08,90.0,85.292,69.0,1.125,25.148,7.1,5.025,1.7,20.583,40.375,19.792,25.792
2017-12-09,86.0,63.833,49.0,0.5,6.538,11.1,5.754,1.4,5.458,5.667,0.208,6.458
2017-12-10,90.0,76.25,54.0,1.5,15.02,11.0,6.329,1.0,13.083,16.833,3.75,17.792
2017-12-11,93.0,61.625,38.0,0.696,15.241,14.3,8.033,3.1,9.13,13.391,4.261,21.583
2017-12-12,52.0,45.375,38.0,0.0,5.49,8.0,4.675,2.3,2.667,2.833,0.167,4.833
2017-12-13,70.0,58.667,45.0,0.13,4.992,8.8,4.883,2.6,3.708,3.875,0.167,3.542
2017-12-14,80.0,59.125,41.0,0.458,4.274,10.4,5.658,2.3,3.304,3.435,0.13,3.875
2017-12-15,85.0,63.0,33.0,1.083,8.734,12.9,5.862,1.2,11.875,13.417,1.542,8.417
2017-12-16,82.0,69.333,62.0,2.0,21.854,10.0,7.496,3.4,19.0,22.833,3.833,24.458
2017-12-17,68.0,57.0,48.0,0.792,5.938,8.8,5.412,3.3,2.0,2.0,0.0,5.042
2017-12-18,63.0,55.167,40.0,0.783,9.809,10.8,6.246,3.3,6.913,7.435,0.522,9.292
2017-12-19,77.0,61.292,46.0,1.458,10.256,11.8,6.433,1.7,8.042,9.542,1.5,11.417
2017-12-20,84.0,66.083,43.0,0.792,11.521,12.0,5.771,1.6,11.25,13.167,1.917,11.75
2017-12-21,76.0,62.875,42.0,1.083,11.286,12.5,7.6,3.8,7.833,8.167,0.333,11.5
2017-12-22,87.0,68.25,38.0,1.208,20.666,14.1,5.258,-1.3,17.917,21.958,4.042,24.0
2017-12-23,87.0,69.458,47.0,1.667,27.666,13.8,6.925,-0.5,20.792,25.667,4.875,32.708
2017-12-24,95.0,79.708,57.0,1.583,28.75,13.8,8.667,2.3,16.5,21.333,4.833,27.375
2017-12-25,97.0,73.875,62.0,0.522,8.13,11.7,8.979,6.3,4.652,4.696,0.043,5.625
2017-12-26,78.0,60.667,44.0,1.556,6.0,10.3,6.833,5.1,4.083,4.333,0.25,8.708
2017-12-27,77.0,67.333,53.0,0.944,5.383,5.9,4.475,3.7,2.917,2.958,0.042,5.542
2017-12-28,82.0,66.042,52.0,0.174,3.979,8.6,4.996,2.9,2.542,2.625,0.083,3.375
2017-12-29,72.0,62.958,56.0,0.35,7.146,9.0,6.55,4.4,4.833,5.042,0.208,5.458
2017-12-30,70.0,54.75,42.0,0.067,8.604,11.2,7.112,2.7,2.625,2.625,0.0,7.25
2017-12-31,92.0,83.333,73.0,0.958,18.084,6.7,4.504,2.4,12.833,14.167,1.333,13.875
2018-01-01,68.0,51.583,33.0,0.75,6.584,11.7,6.9,1.4,3.5,3.583,0.083,5.0
2018-01-02,67.0,54.583,40.0,0.542,4.875,11.6,7.296,5.2,2.583,2.667,0.083,4.708
2018-01-03,73.0,53.458,39.0,0.542,4.125,10.5,5.975,3.2,1.917,1.958,0.042,2.792
2018-01-04,71.0,53.667,33.0,1.458,7.136,12.4,5.908,1.1,6.773,7.318,0.545,4.652
2018-01-05,73.0,60.833,51.0,1.583,15.375,11.4,7.846,4.7,9.292,10.125,0.833,9.792
2018-01-06,54.0,48.0,39.0,0.708,6.667,8.3,5.871,3.5,4.375,4.375,0.0,5.917
2018-01-07,74.0,50.917,31.0,0.652,7.021,12.2,5.788,1.7,5.217,5.522,0.304,5.5
2018-01-08,80.0,60.125,40.0,1.792,21.854,12.4,6.558,0.0,15.25,19.25,4.0,17.667
2018-01-09,71.0,45.458,28.0,0.667,5.979,9.3,5.729,1.5,3.083,3.083,0.0,2.375
2018-01-10,63.0,54.708,47.0,2.5,14.25,6.3,2.65,-3.0,21.958,27.125,5.167,9.625
2018-01-11,76.0,52.5,33.0,1.958,12.0,13.8,7.621,3.1,12.478,13.826,1.348,9.708
2018-01-12,68.0,53.792,42.0,2.542,13.084,8.7,5.233,2.0,14.292,15.125,0.833,8.208
2018-01-13,76.0,54.0,34.0,1.625,9.479,14.0,6.95,0.1,9.167,10.167,1.0,6.458
2018-01-14,78.0,55.625,30.0,1.0,5.708,13.6,6.283,-1.1,8.609,10.478,1.87,4.5
2018-01-15,85.0,74.333,55.0,1.583,23.604,9.2,4.467,-0.1,28.167,42.542,14.375,20.25
2018-01-16,87.0,61.5,40.0,1.25,17.771,11.8,6.758,3.1,11.292,12.0,0.708,12.958
2018-01-17,68.0,51.375,34.0,1.167,10.292,12.6,7.462,2.7,6.167,6.417,0.25,8.167
2018-01-18,66.0,49.208,36.0,1.0,6.688,10.4,6.617,4.0,3.292,3.333,0.042,4.955
2018-01-19,77.0,60.542,38.0,1.292,11.688,13.8,6.167,1.6,10.625,12.417,1.792,8.542
2018-01-20,81.0,74.5,66.0,1.625,18.021,8.8,6.129,1.2,12.375,13.708,1.333,12.417
2018-01-21,61.0,54.833,45.0,0.783,6.334,10.3,6.621,3.8,4.696,4.957,0.261,3.958
2018-01-22,61.0,52.167,40.0,0.833,6.666,10.5,6.912,4.1,4.583,4.792,0.208,6.042
2018-01-23,73.0,58.0,38.0,2.167,23.188,13.2,5.871,-1.0,18.375,22.5,4.125,17.167
2018-01-24,64.0,47.083,31.0,0.583,8.917,9.8,6.396,3.6,3.333,3.375,0.042,7.125
2018-01-25,63.0,49.667,35.0,1.208,9.834,11.0,5.654,0.7,5.542,5.833,0.292,6.125
2018-01-26,69.0,53.292,38.0,1.167,7.188,8.1,4.496,1.6,3.292,3.333,0.042,3.667
2018-01-27,67.0,51.833,38.0,0.958,7.104,9.6,4.458,-0.1,3.208,3.333,0.125,2.167
2018-01-28,68.0,58.708,48.0,1.913,14.021,9.4,4.933,-0.8,17.609,22.217,4.609,11.25
2018-01-29,61.0,45.5,32.0,0.167,10.5,10.2,5.946,3.3,3.125,3.208,0.083,6.75
2018-01-30,75.0,55.75,30.0,1.542,18.229,12.1,4.058,-2.1,15.708,19.042,3.333,14.375
