date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean
2013-01-09,16.4165,31.4795,15.0625,,11.167,,4.917
2013-01-10,24.021,47.479,23.4585,,12.167,,5.333
2013-01-11,28.6665,57.521,28.8545,,22.0,,18.125
2013-01-12,25.625,48.7915,23.1665,,32.75,,29.333
2013-01-13,12.5835,17.0,4.4165,,19.625,,13.958
2013-01-14,30.1665,50.278,20.1115,,11.8195,,9.333
2013-01-15,32.4375,62.042,29.604,,15.104500000000002,,12.542
2013-01-16,35.2915,82.0,46.708,,13.0,,11.917
2013-01-17,28.761499999999998,59.456,30.6935,,13.530000000000001,,11.652
2013-01-18,29.333,51.3955,22.0625,,28.979,,28.083
2013-01-19,11.125,18.2915,7.1665,,8.4375,,7.125
2013-01-20,41.0835,72.9375,31.8545,,24.896,,23.125
2013-01-21,33.354,63.4795,30.125,,30.3335,,25.458
2013-01-22,22.203000000000003,40.443,18.2405,,15.2335,,14.364
2013-01-23,33.729,70.125,36.396,,20.604,,25.083
2013-01-24,41.4165,89.1455,47.729,,28.979,,30.917
2013-01-25,52.3955,109.9165,57.521,,48.3125,,47.083
2013-01-26,16.0625,24.771,8.7085,,25.875,,21.417
2013-01-27,23.375,44.0,20.625,,14.8125,,14.792
2013-01-28,39.185,74.3185,35.134,,24.109,,26.542
2013-01-29,42.875,90.229,47.3545,,28.2915,,25.208
2013-01-30,46.708,104.875,58.167,,37.521,,31.5
2013-01-31,30.7965,55.697,24.901,,31.9375,,25.083
2013-02-01,39.7295,69.104,29.375,,26.0625,,21.125
2013-02-02,30.479,48.5415,18.0625,,38.0625,,32.292
2013-02-03,37.542,82.9165,45.375,,49.8955,,34.708
2013-02-04,13.5415,25.896,12.354500000000002,,7.458,,2.0
2013-02-05,13.875,26.75,12.875,,6.8955,,6.292
2013-02-06,16.811,28.9565,12.145499999999998,,8.119,,6.75
2013-02-07,16.0415,22.354,6.3125,,8.2705,,8.125
2013-02-08,18.146,27.0,8.854,,8.0625,,2.667
2013-02-09,11.125,17.104,5.9795,,6.9375,,0.75
2013-02-10,20.976,32.4805,11.504000000000001,,12.57,,9.87
2013-02-11,7.646,10.5625,2.917,,7.0,,3.667
2013-02-12,26.5835,54.0625,27.479,,11.9165,,9.875
2013-02-13,16.625,27.854,11.229,,7.6875,,5.292
2013-02-14,26.979,37.479,10.5,,12.479,,7.25
2013-02-15,21.875,40.75,18.875,,12.0,,7.125
2013-02-16,12.6665,18.6665,6.0,,25.9795,,23.667
2013-02-17,32.5,71.0625,38.5625,,34.3335,,33.375
2013-02-18,9.5415,13.271,3.729,,14.479,,9.917
2013-02-19,9.1275,12.7535,3.6255,,10.255,,7.667
2013-02-20,22.75,43.6875,20.9375,,16.5625,,13.167
2013-02-21,26.875,55.646,28.771,,20.1455,,19.917
2013-02-22,22.396,39.854,17.4585,,15.271,,13.083
2013-02-23,22.417,36.667,14.25,,15.729,,17.167
2013-02-24,40.5205,70.9585,30.4375,,20.2085,,19.792
2013-02-25,51.521,89.3335,37.8125,,53.25,,55.458
2013-02-26,38.0,53.146,15.146,,65.1875,,64.667
2013-02-27,29.1665,38.5625,9.396,,31.0,,24.0
2013-02-28,21.913,38.174,16.261,,36.414,,27.875
2013-03-01,24.2705,30.6875,6.4165,,37.0415,,34.25
2013-03-02,10.5715,13.182,2.6105,,12.5835,,10.417
2013-03-03,10.5,15.542000000000002,5.0415,,8.375,,6.667
2013-03-04,28.604,44.5835,15.979500000000002,,13.875,,13.333
2013-03-05,20.282,31.01,10.7285,,15.2085,,11.208
2013-03-06,11.854500000000002,21.6875,9.8335,,11.0835,,10.958
2013-03-07,21.6705,44.864,23.1935,,12.9375,,11.958
2013-03-08,17.7915,32.375,14.582999999999998,,13.832999999999998,,8.917
2013-03-09,16.625,24.146,7.521,,21.2085,,21.417
2013-03-10,11.378,22.7885,11.410499999999999,,10.481,,9.913
2013-03-11,31.3335,61.3125,29.979,,16.25,,16.667
2013-03-12,47.9585,93.1625,45.204,,28.375,,30.292
2013-03-13,32.0,49.9795,17.9795,,23.729,,18.0
2013-03-14,13.271,24.1495,10.879000000000001,,8.2855,,8.083
2013-03-15,26.1875,43.7085,17.521,,19.7085,,22.417
2013-03-16,29.0625,37.5415,8.4795,,42.104,,42.167
2013-03-17,46.583,65.854,19.271,8.429,61.9585,,58.208
2013-03-18,45.366,76.82,31.454,5.261,54.087,,45.333
2013-03-19,17.8955,24.1045,6.208,4.542,24.6665,,19.375
2013-03-20,27.354,42.1665,14.8125,2.583,15.729,,12.625
2013-03-21,9.9375,16.6875,6.75,2.333,8.625,,7.375
2013-03-22,21.3125,35.7915,14.479,3.292,12.479,,10.667
2013-03-23,33.2915,45.5,12.2085,6.708,29.4585,,30.417
2013-03-24,55.3695,84.6305,29.261000000000003,9.87,55.459500000000006,,54.75
2013-03-25,56.875,90.521,33.646,11.167,43.958,,42.875
2013-03-26,46.729,71.9585,25.2295,4.625,34.4585,,28.333
2013-03-27,24.375,50.396,26.0205,3.292,28.5625,,23.417
2013-03-28,44.0,70.625,26.625,6.583,39.292,,37.0
2013-03-29,35.8335,54.3125,18.479,4.833,29.167,,24.042
2013-03-30,14.896,20.5835,5.6875,2.542,14.832999999999998,,12.542
2013-03-31,11.021,17.5,6.479,3.625,18.7915,,17.458
2013-04-01,31.0,46.083,15.082999999999998,6.0,22.583,,18.292
2013-04-02,32.646,43.875,11.229,3.5,26.75,,22.208
2013-04-03,19.8125,33.0,13.1875,2.833,22.667,,19.458
2013-04-04,36.9375,52.9585,16.0205,6.667,32.542,,28.667
2013-04-05,32.9795,45.4585,12.479,6.417,31.5,,27.609
2013-04-06,17.229,23.2085,5.9795,2.458,15.375,,16.167
2013-04-07,9.6875,15.0,5.3125,2.958,11.5,,9.75
2013-04-08,28.167,49.375,21.208,4.333,19.792,,15.667
2013-04-09,31.75,48.5415,16.792,6.5,32.458,,24.6
2013-04-10,19.2915,33.0625,13.771,5.042,25.333,,
2013-04-11,25.0415,40.9165,15.875,5.542,26.583,,31.167
2013-04-12,26.834000000000003,44.329,17.495,4.818,22.5315,,23.13
2013-04-13,25.25,36.4795,11.229,5.583,22.375,,19.25
2013-04-14,19.146,22.9585,3.8125,9.458,34.9795,,32.042
2013-04-15,21.983,32.3785,10.396,6.708,31.229,,26.875
2013-04-16,30.75,43.1665,12.4165,8.792,38.4585,,28.333
2013-04-17,36.75,54.25,17.5,6.833,40.5625,,38.417
2013-04-18,32.655,47.634,14.979,7.25,31.583,,28.917
2013-04-19,7.53,10.803,3.2725,4.042,17.685000000000002,,12.833
2013-04-20,13.7085,17.771,4.0625,3.708,15.229,,11.375
2013-04-21,6.125,8.896,2.771,2.375,7.375,,2.125
2013-04-22,17.542,27.917,10.375,3.542,13.625,,9.583
2013-04-23,28.7955,38.074,9.2785,4.5,18.6875,,15.125
2013-04-24,27.9585,36.9375,8.979,2.042,19.0,,15.417
2013-04-25,33.7175,56.2175,22.5,6.391,27.564999999999998,,23.5
2013-04-26,25.3125,38.9585,13.645499999999998,5.75,33.5415,,30.708
2013-04-27,20.771,31.479,10.707999999999998,5.0,23.021,,20.417
2013-04-28,15.5415,20.875,5.3335,5.0,21.5835,,18.833
2013-04-29,20.458,26.5625,6.104,5.917,25.646,,22.542
2013-04-30,33.854,51.604,17.75,4.875,28.0,,29.667
2013-05-01,11.354,16.896,5.5415,2.75,14.667000000000002,,7.875
2013-05-02,10.375,18.9585,8.5835,2.583,8.146,,2.958
2013-05-03,12.875,17.7085,4.8335,3.333,10.7085,,7.625
2013-05-04,13.9375,18.0625,4.125,4.25,17.3955,,13.208
2013-05-05,17.521,22.7085,5.1875,5.25,26.9375,,24.208
2013-05-06,19.8125,25.3545,5.5415,6.5,32.9165,,30.917
2013-05-07,6.5625,10.6875,4.125,3.292,15.0415,,6.083
2013-05-08,25.75,41.0625,15.3125,4.542,14.6875,,10.708
2013-05-09,43.1305,63.283,20.152,8.043,19.909,,16.696
2013-05-10,42.4795,61.0625,18.583,6.25,28.4165,,26.125
2013-05-11,28.9165,43.458,14.5415,2.917,27.083,,23.083
2013-05-12,23.7295,30.0205,6.292,5.792,26.7915,,26.75
2013-05-13,31.4585,44.104,12.645499999999998,6.125,26.229,,28.458
2013-05-14,37.5,54.667,17.1665,8.042,29.4795,,30.333
2013-05-15,22.521,33.354,10.832999999999998,5.75,23.4165,,22.917
2013-05-16,10.6665,14.3335,3.6665,4.417,35.2085,,31.958
2013-05-17,19.1875,27.322000000000003,8.1345,5.833,19.0415,,17.333
2013-05-18,23.7915,32.646,8.8545,6.208,23.125,,20.375
2013-05-19,11.354,14.3335,2.979,3.792,16.5205,,13.875
2013-05-20,25.646,39.5,13.854500000000002,4.917,13.875,,13.583
2013-05-21,29.229,39.6875,10.4585,7.5,35.708,,34.333
2013-05-22,32.9645,45.7725,12.808499999999999,10.0,50.666,,47.792
2013-05-23,17.2085,21.521,4.3125,5.875,23.4375,,19.875
2013-05-24,27.7295,37.1875,9.458,6.542,19.125,,17.667
2013-05-25,22.2085,28.1875,5.9795,5.792,28.3335,,26.875
2013-05-26,12.729500000000002,16.479,3.75,4.708,22.625,,22.625
2013-05-27,15.896,22.6045,6.7085,4.125,21.9165,,20.958
2013-05-28,13.458,18.9165,5.4585,4.042,13.375,,12.875
2013-05-29,20.4165,28.083,7.6665,2.417,12.479,,9.417
2013-05-30,25.2295,41.979,16.75,4.25,32.104,,30.625
2013-05-31,22.854,31.125,8.2705,5.458,25.7915,,23.083
2013-06-01,17.729,23.7085,5.979,5.042,21.3545,,15.833
2013-06-02,17.25,20.5,3.25,5.875,27.083,,25.958
2013-06-03,23.0625,31.0625,8.0,5.75,29.3125,,27.5
2013-06-04,27.0,38.4585,11.4585,6.333,24.9585,,23.083
2013-06-05,21.25,32.104,10.854,5.542,27.083,,25.5
2013-06-06,14.76,18.934,4.1739999999999995,4.682,24.052999999999997,,22.5
2013-06-07,15.536000000000001,20.2275,4.691000000000001,5.25,25.1025,,23.435
2013-06-08,20.3545,27.583,7.2295,6.167,28.1665,,26.125
2013-06-09,15.2085,19.3335,4.125,4.875,24.646,,24.833
2013-06-10,13.9165,18.0835,4.1665,4.25,18.4585,,17.375
2013-06-11,10.9375,14.1875,3.25,2.958,13.0,,12.583
2013-06-12,10.0835,14.7085,4.625,2.75,13.4375,,12.292
2013-06-13,20.685,31.1935,10.508999999999999,6.125,20.125,,18.875
2013-06-14,21.0,29.4585,8.458,5.542,21.8125,,22.458
2013-06-15,21.542,30.7085,9.1665,4.375,25.125,,23.333
2013-06-16,12.854,18.1875,5.3335,3.75,16.9165,,17.25
2013-06-17,24.042,38.9375,14.896,5.375,27.5625,,27.75
2013-06-18,21.146,37.6875,16.5415,5.75,31.604,,29.917
2013-06-19,18.646,36.854,18.2085,3.75,27.625,,21.958
2013-06-20,35.6455,48.147499999999994,12.502,2.5,15.646,,16.417
2013-06-21,36.896,52.021,15.125,3.25,22.0625,,18.083
2013-06-22,29.229,42.4165,13.1875,5.042,19.0415,,22.375
2013-06-23,26.0,32.375,6.375,7.083,31.125,,28.542
2013-06-24,26.104,33.6665,7.5625,5.417,29.3955,,25.375
2013-06-25,26.5835,36.4375,9.854,5.708,26.604,,25.833
2013-06-26,20.479,26.5,6.021,2.375,11.8335,,13.375
2013-06-27,29.0625,43.6535,14.591,3.875,20.0415,,19.167
2013-06-28,15.625,19.8335,4.2085,3.375,22.5625,,22.0
2013-06-29,19.229,27.396,8.167,4.083,19.271,,18.333
2013-06-30,11.646,15.854,4.2085,3.833,17.021,,18.125
2013-07-01,17.479,27.083,9.604,3.25,17.3125,,16.458
2013-07-02,20.354,32.542,12.1875,3.417,17.7085,,17.042
2013-07-03,23.0,37.083,14.0835,3.5,16.771,,15.417
2013-07-04,35.0,57.6875,22.6875,3.792,25.8125,,17.833
2013-07-05,15.348,34.1305,18.783,2.522,32.7935,,21.261
2013-07-06,12.1455,26.417,14.270499999999998,2.75,30.625,,21.292
2013-07-07,14.145499999999998,22.8545,8.708,4.417,27.1875,,21.083
2013-07-08,19.958,40.0835,20.125,5.25,38.8545,,27.958
2013-07-09,21.729,41.375,19.646,8.458,46.5,,39.348
2013-07-10,22.25,39.3955,17.146,10.458,56.396,,43.583
2013-07-11,22.4165,40.8335,18.4165,7.25,48.6455,,39.917
2013-07-12,22.25,44.958,22.7085,7.167,38.583,,29.708
2013-07-13,16.7295,30.646,13.9165,5.125,28.875,,19.792
2013-07-14,18.5,25.625,7.125,4.542,23.7295,,20.292
2013-07-15,19.2915,31.2705,11.979,4.958,20.5,,18.5
2013-07-16,23.4795,38.25,14.771,4.208,22.104,,19.833
2013-07-17,22.667,36.6665,14.0,4.667,33.4585,,27.5
2013-07-18,21.407,38.8445,17.4375,5.083,38.396,,29.917
2013-07-19,11.57,17.493,5.923,3.435,14.308499999999999,,14.583
2013-07-20,24.5,32.896,8.396,5.167,18.104,,18.333
2013-07-21,17.4795,22.1665,4.6875,6.125,29.6875,,25.042
2013-07-22,24.125,38.0,13.875,5.417,35.3955,,29.292
2013-07-23,29.208,46.7085,17.5,6.208,35.0835,,31.167
2013-07-24,25.9795,39.1665,13.1875,6.292,41.125,,31.792
2013-07-25,29.604,42.896,13.292000000000002,7.125,47.8125,,40.417
2013-07-26,27.426,38.146,10.719999999999999,6.583,63.5205,,47.5
2013-07-27,25.417,36.8125,11.396,8.042,55.5625,,46.375
2013-07-28,17.25,21.771,4.521,6.583,48.354,,42.5
2013-07-29,31.6985,55.231,23.5325,7.333,44.3125,,32.792
2013-07-30,24.913,40.0215,15.1085,5.87,51.653000000000006,,37.6
2013-07-31,31.771,45.667,13.896,4.5,66.5625,,
2013-08-01,28.2705,41.375,13.104500000000002,5.583,48.146,,
2013-08-02,14.4375,22.125,7.6875,3.125,33.708,,
2013-08-03,13.4585,21.604,8.146,3.542,16.0625,,
2013-08-04,13.9585,18.833,4.875,4.125,29.7295,,
2013-08-05,21.005499999999998,33.7255,12.72,3.958,31.583,,
2013-08-06,27.5625,38.4375,10.875,4.125,33.75,,
2013-08-07,27.208,38.0835,10.875,4.042,45.271,,
2013-08-08,30.167,42.646,12.479,5.292,56.396,,
2013-08-09,34.4165,48.979,14.5625,6.708,65.625,,
2013-08-10,26.2915,35.5625,9.270499999999998,7.208,72.3335,,
2013-08-11,19.333,22.7915,3.4585,6.125,68.542,,
2013-08-12,16.5835,21.3125,4.729,5.458,43.25,,
2013-08-13,16.2595,20.297,4.038,5.125,37.5565,,
2013-08-14,18.161,21.505499999999998,3.3449999999999998,5.0,39.587,,
2013-08-15,14.6665,18.354,3.6875,4.5,59.354,,
2013-08-16,15.979500000000002,21.2085,5.229,5.167,53.854,,
2013-08-17,15.021,21.417,6.396,4.542,43.75,,28.929
2013-08-18,12.7915,18.8125,6.021,4.25,28.646,,19.667
2013-08-19,17.9375,33.896,15.9585,3.625,24.229,,18.542
2013-08-20,16.7705,39.229,22.4585,3.458,17.75,,13.125
2013-08-21,18.625,39.5835,20.958,3.75,19.0,,14.5
2013-08-22,21.1455,41.75,20.6045,4.125,23.1455,,15.042
2013-08-23,21.0415,39.6875,18.646,4.708,23.646,,17.833
2013-08-24,19.75,36.8335,17.0835,3.208,17.521,,14.958
2013-08-25,12.8125,18.604,5.792,2.375,17.375,,14.542
2013-08-26,21.775,34.9,13.125,3.609,18.911,,13.75
2013-08-27,20.0,35.125,15.125,2.917,15.729500000000002,,13.5
2013-08-28,33.75,50.4375,16.6875,5.333,27.0,,25.5
2013-08-29,32.297,46.9075,14.610499999999998,5.583,38.345,,34.696
2013-08-30,21.4165,41.7085,20.2915,4.167,34.9585,,24.792
2013-08-31,13.875,26.208,12.3335,2.25,28.125,,19.958
2013-09-01,11.75,13.8545,2.1045,1.792,23.9375,,17.417
2013-09-02,24.271,54.7085,30.4375,2.333,19.771,,15.875
2013-09-03,17.604,35.75,18.1455,1.958,13.0205,,12.625
2013-09-04,17.375,22.625,5.25,1.375,12.8335,,11.25
2013-09-05,17.9775,29.075499999999998,11.0985,2.458,13.777999999999999,,9.273
2013-09-06,14.5835,21.375,6.792,2.458,13.917000000000002,,10.958
2013-09-07,14.729,18.25,3.521,2.25,15.646,,16.0
2013-09-08,13.207999999999998,18.2085,5.0,2.208,14.1875,,13.417
2013-09-09,17.5835,24.9375,7.354,3.0,13.25,,13.542
2013-09-10,16.9615,22.3915,5.43,2.913,17.896,,16.417
2013-09-11,23.0,33.479,10.479,4.042,26.833,,23.625
2013-09-12,29.771,47.208,17.4375,5.583,45.3125,,34.917
2013-09-13,29.125,43.396,14.271,5.958,56.2705,,44.917
2013-09-14,12.292,16.25,3.9585,4.083,36.771,,28.958
2013-09-15,6.125,8.125,2.0,2.458,12.0205,,8.375
2013-09-16,6.917,10.979,4.0625,2.875,13.271,,8.458
2013-09-17,19.8335,31.7915,11.9585,4.375,16.8545,,13.25
2013-09-18,18.0205,24.3125,6.292,4.0,17.4795,,16.208
2013-09-19,22.125,28.146,6.021,4.375,23.979,,22.5
2013-09-20,31.9165,42.8125,10.896,6.333,25.458,,22.167
2013-09-21,25.583,36.167,10.582999999999998,4.833,24.5415,,20.042
2013-09-22,11.9585,14.104,2.1455,3.958,28.375,,24.542
2013-09-23,11.9585,14.604,2.6455,3.375,30.0415,,25.708
2013-09-24,18.396,24.292,5.896,3.375,22.833,,18.833
2013-09-25,19.0625,26.396,7.3335,3.0,22.1455,,16.875
2013-09-26,7.738999999999999,12.261000000000001,4.522,2.696,12.6985,,7.609
2013-09-27,18.8125,28.5,9.6875,3.542,11.625,,11.125
2013-09-28,13.646,17.354,3.708,3.167,15.271,,15.708
2013-09-29,10.3545,13.4375,3.0835,2.875,14.9375,,15.542
2013-09-30,18.021,24.9795,6.9585,3.625,18.25,,16.833
2013-10-01,18.4585,24.875,6.417,3.167,21.729,,22.417
2013-10-02,19.1555,29.791,10.635000000000002,3.25,20.089,,21.792
2013-10-03,12.542,19.521,6.979,3.167,16.3225,,15.682
2013-10-04,21.208,27.833,6.625,4.0,22.0835,,19.667
2013-10-05,14.875,18.25,3.375,3.417,18.833,,19.375
2013-10-06,7.75,10.2915,2.5415,2.333,14.875,,14.833
2013-10-07,11.042,16.875,5.8335,2.292,14.0625,,13.292
2013-10-08,15.660499999999999,22.687,7.0264999999999995,2.75,16.586,,14.5
2013-10-09,22.0415,35.0625,13.021,2.333,16.896,,14.083
2013-10-10,23.902,34.979,11.077,3.87,22.7285,,17.958
2013-10-11,19.3125,36.4165,17.104,3.833,21.1045,,16.75
2013-10-12,15.021,22.4165,7.3955,4.792,32.9585,,27.125
2013-10-13,10.7085,15.125,4.417,3.5,15.703,,11.292
2013-10-14,14.4795,17.9375,3.458,3.792,19.333,,16.833
2013-10-15,17.4165,22.0415,4.625,2.5,16.854,,13.167
2013-10-16,11.604,21.271,9.667000000000002,2.0,9.479,,7.458
2013-10-17,16.4735,27.923000000000002,11.4495,2.792,11.438,,6.458
2013-10-18,23.0,31.333,8.3335,3.208,14.4375,,10.833
2013-10-19,19.8335,26.25,6.4165,2.375,17.1665,,16.792
2013-10-20,12.854,15.271,2.4165,1.708,9.4165,,9.25
2013-10-21,22.271,45.104,22.833,2.25,11.6875,,12.524
2013-10-22,20.2915,43.5,23.2085,2.333,13.146,,12.875
2013-10-23,18.521,24.104,5.583,2.042,12.542,,10.833
2013-10-24,12.404,16.555,4.151,1.957,12.916999999999998,,10.565
2013-10-25,22.1875,30.375,8.1875,1.625,7.7625,,13.292
2013-10-26,11.8125,18.917,7.1045,2.25,15.4375,,12.042
2013-10-27,12.6875,19.271,6.5835,2.833,19.6875,,14.792
2013-10-28,31.4165,52.354,20.9375,4.333,23.1665,,19.583
2013-10-29,28.771,37.8125,9.0415,3.708,17.146,,20.833
2013-10-30,29.583,61.8125,32.2295,4.417,29.9375,,29.542
2013-10-31,27.146,48.104,20.9585,4.75,30.25,,33.833
2013-11-01,25.9375,40.7085,14.770499999999998,4.125,25.9585,,24.375
2013-11-02,39.6455,55.0415,15.396,4.292,31.9585,,30.542
2013-11-03,26.875,32.7705,5.8955,2.833,51.229,,49.417
2013-11-04,16.4375,23.3125,6.875,3.167,22.917,,23.875
2013-11-05,23.25,37.4375,14.1875,3.875,27.375,,24.958
2013-11-06,35.5835,51.5205,15.9375,4.083,29.5,,28.958
2013-11-07,32.1305,50.826499999999996,18.6955,3.826,29.913,,30.957
2013-11-08,36.9375,74.896,37.9585,5.167,32.646,,33.292
2013-11-09,22.8955,31.0625,8.1665,3.0,17.4165,,17.417
2013-11-10,21.1875,30.521,9.3335,1.833,18.4375,,17.625
2013-11-11,17.479,36.3545,18.875,2.042,8.854,,8.625
2013-11-12,20.026,41.700500000000005,21.674500000000002,2.167,7.782500000000001,,7.75
2013-11-13,19.104,37.542,18.4375,2.125,8.021,,6.667
2013-11-14,30.0835,65.0415,34.958,3.0,14.625,,11.25
2013-11-15,32.7295,67.6875,34.9585,2.208,15.125,,10.375
2013-11-16,35.7705,79.8955,44.125,4.083,29.333,,25.625
2013-11-17,24.979,35.6875,10.7085,4.417,34.75,,30.333
2013-11-18,21.021,41.2295,20.2085,3.667,17.104,,10.583
2013-11-19,21.396,45.375,23.9795,3.083,10.979,,9.667
2013-11-20,27.75,59.604,31.8545,3.375,16.0,,14.042
2013-11-21,29.5435,57.7175,28.174,3.304,15.504999999999999,,14.348
2013-11-22,32.5835,85.333,52.75,3.458,18.75,,12.667
2013-11-23,29.521,53.0415,23.5205,3.625,17.9375,,11.042
2013-11-24,30.479,48.729,18.25,4.292,29.625,,28.417
2013-11-25,26.625,42.9375,16.3125,2.739,20.487,,18.792
2013-11-26,18.9585,37.7915,18.833,2.75,12.25,,9.292
2013-11-27,27.3335,60.8955,33.5625,3.208,14.229,,10.417
2013-11-28,18.6665,43.167,24.5,2.583,12.082999999999998,,8.625
2013-11-29,24.0835,59.0,34.9165,2.417,10.104,,8.292
2013-11-30,31.3125,69.3335,38.0205,3.5,18.25,,14.625
2013-12-01,27.9585,46.271,18.3125,4.125,23.9585,,20.792
2013-12-02,45.0625,109.0,63.9375,5.542,37.958,,32.958
2013-12-03,41.8125,109.14349999999999,67.331,4.739,35.307,,29.042
2013-12-04,38.6455,81.458,42.8125,4.292,27.875,,24.25
2013-12-05,45.208,105.1875,59.9795,5.833,33.7085,,32.042
2013-12-06,42.9375,109.4585,66.5205,6.375,44.417,,42.458
2013-12-07,25.4585,52.1455,26.6875,2.75,16.479,,15.625
2013-12-08,20.4585,30.729,10.271,2.208,12.25,,8.583
2013-12-09,31.6665,49.0835,17.417,2.792,16.792,,14.25
2013-12-10,19.6665,35.0,15.3335,2.25,12.25,,9.708
2013-12-11,25.4165,52.0985,26.682,3.435,15.065000000000001,,13.565
2013-12-12,23.646,48.6875,25.042,3.083,10.625,,13.25
2013-12-13,30.4375,77.3125,46.875,3.292,16.646,,13.792
2013-12-14,19.0835,37.3955,18.3125,2.75,11.396,,10.375
2013-12-15,14.2085,23.375,9.1665,3.667,16.458,,14.458
2013-12-16,17.5205,36.7915,19.271,2.0,10.125,,5.5
2013-12-17,21.5835,39.6875,18.1045,2.0,11.542,,9.625
2013-12-18,26.5625,36.417,9.854,1.583,10.8335,,8.167
2013-12-19,33.396,73.9375,40.542,2.208,19.271,,11.667
2013-12-20,20.261,42.565,22.304000000000002,3.043,10.8625,,9.304
2013-12-21,20.7705,41.0625,20.292,1.792,8.521,,6.708
2013-12-22,11.2295,18.9585,7.729,1.542,9.25,,7.917
2013-12-23,16.5835,24.9165,8.333,1.958,8.75,,6.667
2013-12-24,26.5655,44.37,17.8045,2.087,13.913,,12.125
2013-12-25,29.3125,46.125,16.8125,2.25,15.707999999999998,,13.0
2013-12-26,37.479,59.375,21.896,2.042,23.1045,,18.375
2013-12-27,21.6665,39.5415,17.875,2.957,14.729,,11.583
2013-12-28,18.0625,34.6875,16.625,,8.958,,8.417
2013-12-29,17.0,27.25,10.25,,10.75,,9.958
2013-12-30,27.021,46.1875,19.167,,17.896,,19.458
2013-12-31,27.9375,43.125,15.1875,,31.104,,27.958
2014-01-01,6.5625,8.9165,2.354,2.458,9.1875,,4.792
2014-01-02,7.375,9.9375,2.5625,2.417,9.9795,,6.208
2014-01-03,16.5,25.625,9.125,2.5,9.375,,7.0
2014-01-04,24.729,40.3955,15.6665,3.708,20.1875,,16.708
2014-01-05,33.4565,75.19550000000001,41.739,4.13,30.652,,26.174
2014-01-06,28.646,54.5415,25.896,3.083,30.104,,20.792
2014-01-07,16.0415,31.6665,15.625,2.083,10.25,,6.208
2014-01-08,16.625,30.4375,13.8125,2.292,16.521,,13.833
2014-01-09,24.0,43.354,19.3545,2.042,12.417000000000002,,10.292
2014-01-10,19.25,32.583,13.3335,2.375,15.625,,12.708
2014-01-11,16.271,23.0625,6.7915,3.792,18.1045,,13.417
2014-01-12,10.896,17.7295,6.8335,2.125,9.5,,5.458
2014-01-13,22.146,41.4375,19.2915,2.042,13.0415,,6.958
2014-01-14,33.958,68.5415,34.5835,3.042,23.125,,17.708
2014-01-15,24.1665,38.1045,13.9375,1.458,13.146,,7.75
2014-01-16,27.8545,45.0205,17.167,3.542,28.4125,,21.478
2014-01-17,17.354,28.5205,11.1665,3.5,22.667,,19.417
2014-01-18,18.7295,28.229,9.5,3.083,13.021,,11.333
2014-01-19,23.542,47.0625,23.5205,3.542,24.1665,,20.25
2014-01-20,24.9105,44.059000000000005,19.1495,3.043,24.1955,,20.5
2014-01-21,31.9165,58.75,26.8335,3.417,27.5,,26.0
2014-01-22,27.9795,50.7915,22.8125,2.208,24.3125,,14.208
2014-01-23,17.625,32.0415,14.417000000000002,1.667,11.0415,,5.833
2014-01-24,25.1875,46.6455,21.458,3.25,16.021,,13.375
2014-01-25,28.4795,52.375,23.896,3.708,29.875,,25.042
2014-01-26,30.4375,50.6045,20.1665,2.375,31.1875,,21.333
2014-01-27,24.9315,48.8215,23.889499999999998,2.708,19.4585,,10.5
2014-01-28,20.583,45.5,24.917,2.375,11.4165,,5.75
2014-01-29,29.625,64.708,35.083,2.333,14.0625,,8.75
2014-01-30,35.292,78.292,43.0,2.333,16.021,,9.583
2014-01-31,18.667,36.708,18.042,2.0,11.354,,8.167
2014-02-01,13.25,21.333,8.083,1.667,11.7705,,6.458
2014-02-02,24.625,51.792,27.167,1.75,11.3125,,6.25
2014-02-03,28.625,58.417,29.792,1.75,12.104500000000002,,7.458
2014-02-04,32.292,72.833,40.542,2.75,15.8125,,10.25
2014-02-05,30.478,54.957,24.478,3.304,20.4775,,16.435
2014-02-06,27.042,55.875,28.833,1.833,9.9165,,5.625
2014-02-07,40.125,89.75,49.625,4.75,21.875,,20.417
2014-02-08,23.583,39.0,15.417,3.708,25.2295,,20.958
2014-02-09,12.896,21.6665,8.771,2.333,9.4165,,6.261
2014-02-10,19.813,30.4175,10.604,3.958,18.2915,,15.667
2014-02-11,25.0835,32.125,7.042,5.167,31.646,,28.5
2014-02-12,31.083,56.979,25.896,5.0,34.854,,32.0
2014-02-13,19.4375,34.9585,15.521,2.542,12.1045,,7.435
2014-02-14,27.354,41.604,14.25,3.875,17.854,,15.833
2014-02-15,24.7915,36.5,11.707999999999998,4.083,28.8545,,23.542
2014-02-16,33.4165,64.8335,31.417,3.833,12.146,,9.958
2014-02-17,30.778000000000002,48.197500000000005,17.42,2.435,22.261000000000003,,16.0
2014-02-18,20.4165,31.8125,11.396,2.417,13.917000000000002,,8.208
2014-02-19,15.707999999999998,27.3125,11.604,1.583,7.2705,,2.292
2014-02-20,19.3125,34.979,15.667000000000002,1.833,10.729,,6.083
2014-02-21,31.913,54.809,22.896,3.292,16.6455,,12.833
2014-02-22,21.5625,29.354,7.792,1.75,18.3955,,9.625
