date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2014-08-31,189.292,,,,10.75,5.479,6.416,0.938,1.875,13.854,,,,200.042,9.333
2014-09-01,187.261,,,,7.87,6.604,7.854,1.25,1.333,12.312,,,,195.13,7.583
2014-09-02,188.0,,,,8.25,6.146,7.416,1.271,1.5,11.688,,,,196.25,7.292
2014-09-03,187.958,,,,7.833,5.562,6.854,1.292,1.333,15.355,,,,195.792,7.083
2014-09-04,191.125,,,,7.833,5.188,6.458,1.271,1.125,16.542,,,,198.958,10.25
2014-09-05,182.458,,,,7.208,4.438,5.688,1.25,1.375,15.812,,,,189.667,8.25
2014-09-06,186.958,,,,9.917,8.062,12.77,4.708,2.083,28.25,,,,196.875,18.333
2014-09-07,191.087,,,,9.217,4.583,5.52,0.938,1.042,17.688,,,,200.304,10.042
2014-09-08,193.667,,,,9.542,8.666,10.729,2.062,1.25,19.479,,,,203.208,14.333
2014-09-09,187.667,,,,7.042,5.583,6.521,0.938,1.042,15.02,,,,194.708,11.625
2014-09-10,193.609,,,,11.261,6.284,8.61,2.326,1.375,18.084,,,,204.87,11.792
2014-09-11,192.5,,,,13.75,16.51,19.79,3.28,1.091,21.25,,,,206.25,13.042
2014-09-12,193.875,,,,10.75,8.312,10.334,2.021,1.333,15.854,,,,204.625,11.292
2014-09-13,193.13,,,,10.652,7.229,8.396,1.166,1.208,13.084,,,,203.783,12.292
2014-09-14,193.542,,,,9.917,4.438,5.416,0.979,1.0,13.729,,,,203.458,10.208
2014-09-15,198.542,,,,10.75,5.458,7.062,1.604,1.25,14.916,,,,209.292,13.0
2014-09-16,192.261,,,,14.174,11.584,15.062,3.48,2.375,21.152,,,,206.435,15.708
2014-09-17,190.292,,,,10.0,8.812,10.125,1.312,1.667,15.896,,,,200.292,13.957
2014-09-18,191.958,,,,12.333,8.312,9.5,1.188,1.0,14.355,,,,204.292,13.75
2014-09-19,196.667,,,,12.056,13.146,15.645,2.5,1.667,18.896,,,,208.722,17.958
2014-09-20,197.208,,,,10.167,10.208,12.166,1.958,1.042,22.708,,,,207.375,22.043
2014-09-21,194.167,,,,9.167,6.479,8.084,1.604,1.417,18.75,,,,203.333,18.25
2014-09-22,195.542,,,,10.167,9.125,13.188,4.062,1.792,20.062,,,,205.708,20.5
2014-09-23,192.042,,,,8.583,6.125,7.521,1.396,1.125,18.562,,,,200.625,18.75
2014-09-24,192.792,,,,7.625,6.562,9.375,2.812,1.042,16.042,,,,200.417,16.625
2014-09-25,183.0,,,,7.25,4.958,5.875,0.916,1.167,19.896,,,,190.25,10.75
2014-09-26,185.789,,,,9.158,6.614,7.568,0.954,1.227,13.128,,,,194.947,8.417
2014-09-27,185.583,,,,8.208,4.084,4.229,0.146,1.0,16.208,,,,193.792,10.458
2014-09-28,186.125,,,,7.458,2.771,2.771,0.0,1.042,16.916,,,,193.583,12.875
2014-09-29,186.833,,,,8.792,7.146,7.375,0.229,1.042,20.771,,,,195.625,17.875
2014-09-30,192.292,,,,10.333,9.854,11.25,1.396,1.792,30.792,,,,202.625,26.625
2014-10-01,190.375,,,,8.542,6.688,7.27,0.584,1.042,21.729,,,,198.917,17.125
2014-10-02,188.625,,,,8.083,7.562,8.292,0.729,1.167,22.52,,,,196.708,15.667
2014-10-03,181.583,,,,8.083,5.98,8.854,2.875,1.375,16.729,,,,189.667,12.667
2014-10-04,188.083,,,,8.208,7.354,7.792,0.438,1.292,24.0,,,,196.292,18.875
2014-10-05,186.792,,,,5.542,3.854,3.854,0.0,0.958,10.542,,,,192.333,8.375
2014-10-06,185.409,,,,6.318,5.73,6.146,0.417,1.083,9.73,,,,191.727,5.75
2014-10-07,187.875,,,,5.125,5.416,5.562,0.146,1.167,9.73,,,,193.0,6.583
2014-10-08,192.458,,,,7.25,9.458,11.417,1.958,1.0,15.792,,,,199.708,14.25
2014-10-09,193.429,,,,8.095,11.182,12.546,1.364,1.0,17.042,,,,201.524,13.75
2014-10-10,190.375,,,,11.25,15.812,21.417,5.604,3.917,20.958,,,,201.625,18.083
2014-10-11,192.333,,,,7.208,10.125,11.708,1.584,1.542,26.854,,,,199.542,25.0
2014-10-12,192.583,,,,6.208,6.646,7.271,0.625,1.333,23.479,,,,198.792,22.083
2014-10-13,196.583,,,,6.208,5.52,6.375,0.854,1.0,22.25,,,,202.792,17.292
2014-10-14,185.583,,,,6.625,4.729,5.208,0.479,1.083,9.875,,,,192.208,7.125
2014-10-15,190.273,,,,5.5,11.625,13.125,1.5,1.0,11.896,,,,195.773,5.708
2014-10-16,191.0,,,,4.708,9.166,10.688,1.521,1.0,12.354,,,,195.708,7.792
2014-10-17,194.208,,,,10.792,12.27,16.562,4.292,1.042,13.812,,,,205.0,10.125
2014-10-18,195.375,,,,8.542,14.021,16.5,2.479,1.583,19.938,,,,203.917,15.0
2014-10-19,197.375,,,,7.958,10.271,11.917,1.646,1.417,23.438,,,,205.333,21.478
2014-10-20,199.542,,,,8.708,14.062,19.916,5.854,1.958,22.812,,,,208.25,20.833
2014-10-21,190.565,,,,12.304,11.188,14.271,3.084,1.292,28.708,,,,202.87,18.25
2014-10-22,187.375,,,,5.875,5.792,6.25,0.458,1.167,10.188,,,,193.25,7.833
2014-10-23,190.625,,,,6.792,6.112,6.577,0.464,0.619,16.82,,,,197.417,11.0
2014-10-24,193.417,,,,10.208,11.646,14.604,2.958,1.167,20.312,,,,203.625,13.417
2014-10-25,202.583,,,,13.458,11.688,21.438,9.75,1.125,25.688,,,,216.042,19.625
2014-10-26,199.5,,,,14.958,9.5,12.375,2.875,1.208,26.104,,,,214.458,20.458
2014-10-27,191.174,,,,12.478,17.396,22.188,4.792,2.75,18.833,,,,203.652,14.542
2014-10-28,192.167,,,,14.292,13.584,18.271,4.688,1.083,14.312,,,,206.458,8.542
2014-10-29,198.0,,,,13.5,19.938,26.875,6.938,1.583,25.084,,,,211.5,19.125
2014-10-30,204.708,,,,14.583,17.771,30.73,12.958,1.667,31.634,,,,219.292,27.042
2014-10-31,203.625,,,,20.833,23.896,31.333,7.438,2.083,48.125,,,,224.458,40.125
2014-11-01,208.375,,,,22.375,20.416,30.438,10.021,1.583,53.146,,,,230.75,35.083
2014-11-02,189.043,,,,9.478,7.938,8.833,0.896,2.292,19.688,,,,198.522,11.292
2014-11-03,190.583,,,,9.458,8.083,8.417,0.333,2.417,11.396,,,,200.042,7.792
2014-11-04,191.667,,,,8.417,11.52,14.188,2.667,1.0,11.188,,,,200.083,7.292
2014-11-05,192.75,,,,8.667,12.646,14.958,2.312,1.208,19.166,,,,201.417,14.0
2014-11-06,189.174,,,,8.783,9.544,10.818,1.274,1.042,20.334,,,,197.957,12.25
2014-11-07,190.333,,,,10.875,13.114,16.118,3.004,1.364,16.0,,,,201.208,13.167
2014-11-08,196.522,,,,10.739,18.229,20.854,2.625,1.125,38.938,,,,207.261,32.667
2014-11-09,196.583,,,,10.5,13.73,15.688,1.958,1.417,47.021,,,,207.083,30.208
2014-11-10,193.292,,,,7.75,12.125,16.312,4.188,1.375,26.104,,,,201.042,17.208
2014-11-11,193.333,,,,6.708,14.646,16.312,1.666,1.083,28.166,,,,200.042,23.292
2014-11-12,196.333,,,,14.125,24.104,36.396,12.292,1.5,35.854,,,,210.458,22.125
2014-11-13,192.545,,,,11.545,15.068,17.932,2.864,2.545,16.545,,,,204.091,12.375
2014-11-14,193.957,,,,7.696,22.27,33.396,11.125,2.542,12.792,,,,201.652,6.833
2014-11-15,195.333,,,,6.375,16.98,25.75,8.771,1.25,9.625,,,,201.708,7.0
2014-11-16,196.5,,,,5.083,12.646,15.771,3.125,1.25,16.562,,,,201.583,12.875
2014-11-17,200.125,,,,9.75,25.938,37.75,11.812,4.083,26.521,,,,209.875,23.125
2014-11-18,195.375,,,,7.792,17.104,21.104,4.0,1.917,22.042,,,,203.167,17.167
2014-11-19,193.333,,,,3.917,17.214,24.28,7.066,1.0,13.458,,,,197.25,8.5
2014-11-20,198.174,,,,16.174,24.438,34.792,10.354,1.042,33.834,,,,214.348,38.444
2014-11-21,195.958,,,,15.458,20.438,35.688,15.25,1.5,31.812,,,,211.417,26.0
2014-11-22,197.167,,,,17.792,19.0,30.438,11.438,2.083,34.792,,,,214.958,30.042
2014-11-23,196.708,,,,14.667,12.396,18.5,6.104,1.708,26.667,,,,211.375,23.292
2014-11-24,197.667,,,,12.333,15.104,19.458,4.354,1.417,40.0,,,,210.0,36.667
2014-11-25,199.542,,,,17.25,14.916,34.479,19.562,1.25,38.188,,,,216.792,30.333
2014-11-26,189.609,,,,3.478,7.792,8.708,0.917,1.0,6.27,,,,193.087,4.542
2014-11-27,191.458,,,,7.958,12.521,27.042,14.521,1.583,9.292,,,,199.417,8.5
2014-11-28,197.292,,,,9.833,13.834,33.188,19.354,1.667,18.604,,,,207.125,16.167
2014-11-29,190.833,,,,8.625,15.792,19.27,3.479,1.542,21.333,,,,199.458,11.958
2014-11-30,193.667,,,,6.083,8.166,10.292,2.125,1.042,16.166,,,,199.75,11.208
2014-12-01,201.792,,,,16.5,20.896,35.084,14.188,2.417,20.146,,,,218.292,13.958
2014-12-02,190.348,,,,7.826,9.646,10.938,1.292,2.875,11.083,,,,198.174,5.917
2014-12-03,191.958,,,,4.125,11.979,13.729,1.75,4.125,12.062,,,,196.083,6.208
2014-12-04,193.792,,,,6.792,19.258,24.392,5.134,3.25,18.006,,,,200.583,13.125
2014-12-05,196.909,,,,10.045,20.261,30.263,10.002,1.833,17.542,,,,206.955,13.625
2014-12-06,196.625,,,,11.0,16.875,30.958,14.084,1.042,12.5,,,,207.625,9.75
2014-12-07,197.25,,,,9.625,12.458,17.104,4.646,1.0,14.312,,,,206.875,10.333
2014-12-08,198.696,,,,12.435,18.646,31.812,13.166,1.958,21.104,,,,211.13,18.375
2014-12-09,198.208,,,,13.25,15.895,32.875,16.979,1.792,22.5,,,,211.458,17.292
2014-12-10,196.333,,,,9.542,20.667,31.875,11.208,1.917,26.208,,,,205.875,26.375
2014-12-11,195.458,,,,13.583,20.354,35.708,15.355,1.458,28.917,,,,209.042,20.833
2014-12-12,197.5,,,,13.208,18.916,29.73,10.812,1.958,14.042,,,,210.708,10.5
2014-12-13,196.0,,,,10.542,15.917,26.417,10.5,2.333,10.27,,,,206.542,8.5
2014-12-14,196.783,,,,6.043,12.875,17.104,4.229,1.25,13.312,,,,202.826,7.174
2014-12-15,197.083,,,,7.125,18.792,36.542,17.75,1.208,12.48,,,,204.208,8.833
2014-12-16,195.083,,,,6.042,19.979,23.958,3.979,1.042,19.604,,,,201.125,14.625
2014-12-17,191.261,,,,3.522,10.076,11.551,1.476,2.0,8.577,,,,194.783,3.625
2014-12-18,194.042,,,,4.333,13.4,15.488,2.088,1.045,5.375,,,,198.375,1.545
2014-12-19,197.0,,,,5.417,15.771,27.417,11.646,0.917,11.188,,,,202.417,8.875
2014-12-20,207.348,,,,24.783,30.625,55.292,24.666,1.458,47.834,,,,232.13,42.125
2014-12-21,193.417,,,,9.375,13.416,16.73,3.312,1.375,11.625,,,,202.792,8.333
2014-12-22,196.143,,,,9.81,19.188,26.292,7.104,2.083,9.896,,,,205.952,8.708
2014-12-23,195.0,,,,10.792,17.333,21.562,4.229,1.5,9.938,,,,205.792,7.5
2014-12-24,200.625,,,,19.208,30.458,68.188,37.729,3.292,26.375,,,,219.833,23.458
2014-12-25,199.417,,,,16.083,19.292,39.938,20.646,2.375,21.229,,,,215.5,19.542
2014-12-26,195.545,,,,7.636,16.188,27.125,10.938,1.583,8.998,,,,203.182,5.625
2014-12-27,195.708,,,,9.0,14.958,21.208,6.25,1.292,12.666,,,,204.708,12.167
2014-12-28,204.125,,,,19.375,23.666,37.208,13.542,2.5,48.208,,,,223.5,48.783
2014-12-29,201.083,,,,16.0,23.729,32.208,8.48,1.083,42.646,,,,217.083,36.0
2014-12-30,200.833,,,,17.583,18.438,37.166,18.729,1.833,29.104,,,,218.417,27.833
2014-12-31,201.0,,,,15.333,12.896,23.208,10.312,3.417,29.584,,,,216.333,27.333
2015-01-01,198.333,,,,5.958,8.438,9.833,1.396,1.375,10.708,,,,204.292,6.542
2015-01-02,202.75,,,,10.667,17.0,21.166,4.166,2.875,16.854,,,,213.417,10.792
2015-01-03,208.542,,,,18.75,22.166,33.188,11.021,5.042,33.625,,,,227.292,24.625
2015-01-04,211.375,,,,18.5,22.146,39.458,17.312,2.875,39.708,,,,229.875,29.875
2015-01-05,207.25,,,,14.833,17.104,34.334,17.229,2.0,30.312,,,,222.083,22.875
2015-01-06,196.042,,,,5.125,11.958,16.834,4.875,1.75,14.375,,,,201.167,8.125
2015-01-07,198.75,,,,11.625,15.771,27.521,11.75,2.292,17.062,,,,210.375,12.333
2015-01-08,198.565,,,,8.435,18.5,27.479,8.979,2.208,16.354,,,,207.0,11.792
2015-01-09,201.0,,,,10.125,12.916,26.812,13.895,1.667,16.979,,,,211.125,12.042
2015-01-10,203.0,,,,12.75,19.854,24.792,4.938,3.042,20.854,,,,215.75,14.5
2015-01-11,200.208,,,,9.417,11.416,18.646,7.23,1.625,18.708,,,,209.625,15.0
2015-01-12,196.042,,,,5.25,12.0,14.708,2.708,1.042,17.084,,,,201.292,11.625
2015-01-13,203.792,,,,12.083,18.75,39.062,20.312,1.75,23.48,,,,215.875,18.0
2015-01-14,207.75,,,,18.583,27.532,58.738,31.206,1.818,27.104,,,,226.333,23.0
2015-01-15,198.348,,,,7.087,14.772,24.44,9.666,1.125,17.75,,,,205.435,11.417
2015-01-16,197.217,,,,6.565,16.584,26.875,10.292,1.667,18.916,,,,203.783,14.333
2015-01-17,195.375,,,,4.25,6.5,7.666,1.167,1.5,13.5,,,,199.625,8.833
2015-01-18,197.083,,,,6.458,13.979,17.584,3.604,0.833,8.771,,,,203.542,2.042
2015-01-19,194.708,,,,5.0,9.042,10.854,1.812,1.5,8.354,,,,199.708,3.25
2015-01-20,194.833,,,,3.75,8.062,9.792,1.729,1.208,5.729,,,,198.583,1.792
2015-01-21,195.833,,,,4.5,12.312,15.188,2.875,1.167,6.438,,,,200.333,2.042
2015-01-22,196.167,,,,5.0,12.334,15.75,3.416,1.125,7.25,,,,201.167,3.125
2015-01-23,197.333,,,,5.625,13.666,15.812,2.146,0.917,14.334,,,,202.958,10.583
2015-01-24,197.217,,,,6.478,7.896,9.75,1.854,1.042,15.125,,,,203.696,10.542
2015-01-25,199.042,,,,9.083,18.02,28.604,10.584,1.375,8.792,,,,208.125,4.542
2015-01-26,202.75,,,,14.458,26.75,43.896,17.146,1.958,19.396,,,,217.208,15.167
2015-01-27,208.167,,,,18.917,32.312,73.02,40.708,2.5,26.021,,,,227.083,22.083
2015-01-28,205.5,,,,19.864,32.409,62.0,29.59,2.318,27.38,,,,225.364,23.739
2015-01-29,201.75,,,,11.792,15.292,26.833,11.542,1.667,20.0,,,,213.542,12.375
2015-01-30,196.083,,,,6.0,8.334,13.208,4.875,1.042,10.458,,,,202.083,2.833
2015-01-31,202.25,,,,8.5,8.854,10.854,2.0,1.375,14.938,,,,210.75,10.333
2015-02-01,201.391,,,,7.304,14.166,17.458,3.292,1.292,21.229,,,,208.696,13.292
2015-02-02,198.417,,,,7.542,12.792,16.917,4.125,1.583,13.416,,,,205.958,7.542
2015-02-03,198.083,,,,7.958,17.021,26.896,9.875,1.333,11.562,,,,206.042,6.708
2015-02-04,200.417,,,,7.792,15.125,22.771,7.646,1.583,16.688,,,,208.208,11.5
2015-02-05,201.125,,,,11.292,17.375,35.166,17.792,1.792,21.375,,,,212.417,16.667
2015-02-06,195.625,,,,6.417,9.75,11.271,1.521,1.75,19.917,,,,202.042,12.208
2015-02-07,196.208,,,,4.625,3.438,4.375,0.938,1.417,8.958,,,,200.833,5.667
2015-02-08,199.083,,,,6.417,11.646,14.354,2.708,1.333,11.666,,,,205.5,6.542
2015-02-09,201.261,,,,11.0,15.375,28.854,13.479,2.5,22.896,,,,212.261,16.458
2015-02-10,197.083,,,,4.667,7.292,8.625,1.334,1.792,10.229,,,,201.75,7.375
2015-02-11,198.458,,,,5.458,9.125,11.167,2.042,1.625,12.896,,,,203.917,10.958
2015-02-12,204.391,,,,14.652,29.932,42.454,12.523,2.545,34.354,,,,219.043,25.042
2015-02-13,194.75,,,,10.583,13.562,19.688,6.125,2.958,34.604,,,,205.333,18.542
2015-02-14,186.667,,,,6.625,2.646,3.375,0.73,3.167,16.292,,,,193.292,6.083
2015-02-15,194.875,,,,6.958,9.396,10.812,1.417,2.875,8.834,,,,201.833,2.0
2015-02-16,197.042,,,,6.333,11.52,14.771,3.25,1.375,9.479,,,,203.375,4.208
2015-02-17,197.609,,,,7.348,14.312,24.25,9.938,2.333,11.458,,,,204.957,7.0
2015-02-18,200.333,,,,5.625,14.125,25.292,11.166,1.167,14.424,,,,205.958,9.167
2015-02-19,197.917,,,,8.625,19.25,28.271,9.021,3.25,19.854,,,,206.542,12.958
2015-02-20,200.917,,,,10.083,21.917,29.396,7.479,1.958,33.958,,,,211.0,20.875
2015-02-21,194.792,,,,5.625,8.646,10.188,1.542,1.583,16.542,,,,200.417,6.917
2015-02-22,195.125,,,,4.292,10.688,17.042,6.354,1.083,10.958,,,,199.417,7.125
2015-02-23,196.75,,,,6.125,11.958,14.875,2.916,1.417,22.792,,,,202.875,13.792
2015-02-24,199.958,,,,8.417,12.708,23.686,10.978,1.409,20.0,,,,208.375,13.5
2015-02-25,196.174,,,,4.609,8.424,10.05,1.625,1.375,7.979,,,,200.783,4.25
2015-02-26,200.75,,,,8.667,16.708,24.312,7.604,2.0,14.562,,,,209.417,10.833
2015-02-27,198.667,,,,8.708,14.062,20.25,6.188,1.917,23.0,,,,207.375,19.0
2015-02-28,196.583,,,,7.333,8.666,9.708,1.042,2.375,27.354,,,,203.917,20.667
2015-03-01,193.0,,,,3.625,5.396,6.312,0.916,1.042,5.688,,,,196.625,2.208
2015-03-02,196.125,,,,6.083,14.708,19.208,4.5,1.375,11.27,,,,202.208,6.417
2015-03-03,199.25,,,,13.167,26.188,38.375,12.188,5.208,27.054,,,,212.417,19.652
2015-03-04,199.565,,,,5.261,9.916,16.042,6.125,2.042,31.854,,,,204.826,27.5
2015-03-05,199.429,,,,4.286,7.893,8.715,0.822,2.0,23.218,,,,203.714,15.583
2015-03-06,,,,,,6.083,7.042,0.958,2.375,31.5,,,,,14.708
2015-03-07,193.333,,,,6.583,6.762,7.908,1.146,1.667,24.666,,,,199.917,12.875
2015-03-08,196.167,,,,9.583,18.479,21.792,3.312,3.792,25.666,,,,205.75,12.875
2015-03-09,194.583,,,,4.042,6.5,7.604,1.104,1.708,19.083,,,,198.625,8.542
2015-03-10,197.292,,,,2.833,6.165,7.339,1.174,1.091,15.396,,,,200.125,6.5
2015-03-11,198.042,,,,2.833,8.062,9.167,1.104,1.208,16.25,,,,200.875,9.167
2015-03-12,196.565,,,,5.087,9.208,10.625,1.417,1.375,16.562,,,,201.652,9.583
2015-03-13,195.958,,,,5.292,6.52,7.584,1.062,1.167,15.479,,,,201.25,8.083
2015-03-14,194.667,,,,4.292,6.625,7.854,1.229,0.958,12.584,,,,198.958,4.708
2015-03-15,195.542,,,,4.792,9.688,11.625,1.938,1.208,12.916,,,,200.333,7.583
2015-03-16,196.208,,,,6.25,15.416,21.479,6.062,1.75,14.916,,,,202.458,8.083
2015-03-17,201.25,,,,11.375,21.438,29.792,8.354,2.542,26.438,,,,212.625,19.583
2015-03-18,189.917,,,,4.458,6.958,8.938,1.979,2.583,17.375,,,,194.375,10.375
2015-03-19,190.708,,,,7.375,10.688,12.208,1.521,1.792,17.042,,,,198.083,6.5
2015-03-20,195.174,,,,4.174,3.917,4.75,0.833,1.708,31.917,,,,199.348,19.083
2015-03-21,195.75,,,,3.792,4.375,5.417,1.042,1.583,12.334,,,,199.542,7.417
2015-03-22,196.5,,,,4.583,8.812,13.105,4.292,1.667,12.104,,,,201.083,5.625
2015-03-23,197.958,,,,8.25,13.146,19.646,6.5,2.167,21.229,,,,206.208,13.875
2015-03-24,195.75,,,,4.458,8.142,9.165,1.024,0.957,12.708,,,,200.208,6.833
2015-03-25,196.833,,,,5.208,7.64,10.415,2.774,0.75,8.712,,,,202.042,4.333
2015-03-26,196.25,,,,4.792,5.729,6.479,0.75,1.0,10.584,,,,201.042,4.375
2015-03-27,195.875,,,,5.0,4.917,5.604,0.688,1.0,10.229,,,,200.875,4.75
2015-03-28,195.652,,,,5.739,9.375,10.812,1.438,1.083,15.042,,,,201.391,5.708
2015-03-29,196.375,,,,5.208,8.208,9.979,1.771,1.5,17.875,,,,201.583,10.75
2015-03-30,194.208,,,,6.375,13.271,15.479,2.208,4.958,28.042,,,,200.583,22.875
2015-03-31,195.5,,,,5.375,9.375,10.604,1.229,2.958,23.25,,,,200.875,17.042
2015-04-01,191.739,,,,9.913,13.562,14.938,1.375,5.417,38.458,,,,201.652,27.0
2015-04-02,194.292,,,,6.458,5.526,6.928,1.402,1.409,12.792,,,,200.75,6.773
2015-04-03,188.625,,,,6.333,3.584,3.75,0.167,1.25,21.665,,,,194.958,8.875
2015-04-04,190.375,,,,6.708,7.0,7.938,0.938,2.708,18.146,,,,197.083,9.583
2015-04-05,194.5,,,,6.667,5.375,5.896,0.52,0.958,17.084,,,,201.167,8.25
2015-04-06,200.917,,,,10.958,11.021,13.458,2.438,1.625,42.021,,,,211.875,20.208
2015-04-07,192.0,,,,2.739,5.5,6.23,0.729,1.083,10.042,,,,194.739,3.958
2015-04-08,194.125,,,,1.417,5.334,6.208,0.875,0.292,12.542,,,,195.542,7.125
2015-04-09,194.417,,,,0.625,5.354,6.292,0.938,0.958,12.771,,,,195.042,8.0
2015-04-10,196.458,,,,4.917,14.5,16.479,1.979,0.917,28.938,,,,201.375,18.25
2015-04-11,193.0,,,,3.292,7.812,8.729,0.917,0.917,13.667,,,,196.292,4.583
2015-04-12,193.583,,,,2.042,5.042,5.958,0.916,1.375,14.208,,,,195.625,7.292
2015-04-13,191.652,,,,2.391,6.688,7.812,1.125,0.875,12.562,,,,194.043,6.458
2015-04-14,191.042,,,,3.333,10.916,12.375,1.458,0.833,13.354,,,,194.375,3.458
2015-04-15,192.174,,,,6.522,11.382,12.386,1.003,2.708,13.584,,,,198.696,7.583
2015-04-16,194.75,,,,7.625,12.924,15.396,2.472,4.318,26.834,,,,202.375,20.542
2015-04-17,190.083,,,,5.583,8.5,9.396,0.896,5.083,31.667,,,,195.667,23.375
2015-04-18,191.583,,,,3.0,7.084,8.625,1.542,3.0,27.584,,,,194.583,15.542
2015-04-19,212.304,,,,10.217,14.25,15.75,1.5,3.417,42.0,,,,222.522,27.208
2015-04-20,187.625,,,,4.833,3.458,4.146,0.688,2.0,30.104,,,,192.458,20.333
2015-04-21,187.625,,,,5.875,8.146,9.396,1.25,2.958,11.188,,,,193.5,4.375
2015-04-22,192.75,,,,5.167,8.02,9.75,1.729,2.083,23.792,,,,197.917,15.125
2015-04-23,196.458,,,,7.292,10.875,14.875,4.0,2.125,30.394,,,,203.75,19.917
2015-04-24,191.917,,,,5.125,5.354,6.562,1.208,2.458,19.542,,,,197.042,13.083
2015-04-25,194.261,,,,4.609,9.104,10.25,1.146,2.625,32.688,,,,198.87,23.083
2015-04-26,194.375,,,,4.167,5.188,5.688,0.5,2.458,26.75,,,,198.542,18.292
2015-04-27,193.083,,,,5.667,11.104,12.604,1.5,5.0,41.125,,,,198.75,31.583
2015-04-28,191.333,,,,7.708,12.584,14.084,1.5,6.042,43.271,,,,199.042,33.333
2015-04-29,189.917,,,,3.167,3.646,3.834,0.188,2.083,17.104,,,,193.083,12.75
2015-04-30,193.348,,,,6.043,8.221,9.704,1.483,1.958,13.104,,,,199.391,8.125
2015-05-01,192.696,,,,5.826,7.25,8.566,1.316,1.909,13.77,,,,198.522,9.636
2015-05-02,194.708,,,,5.25,6.188,7.771,1.584,2.542,14.292,,,,199.958,9.792
2015-05-03,196.083,,,,4.75,3.458,3.542,0.084,1.917,12.792,,,,200.833,9.792
2015-05-04,187.292,,,,3.667,1.771,1.771,0.0,1.958,16.625,,,,190.958,10.292
2015-05-05,191.292,,,,4.042,4.771,4.812,0.042,2.042,16.396,,,,195.333,10.208
2015-05-06,197.333,,,,4.667,5.834,6.5,0.666,1.583,18.542,,,,202.0,11.375
2015-05-07,194.739,,,,7.174,9.292,9.708,0.417,2.167,23.688,,,,201.913,15.375
2015-05-08,195.458,,,,8.125,11.73,12.479,0.75,4.25,32.646,,,,203.583,24.167
2015-05-09,195.458,,,,8.083,12.73,13.23,0.5,3.833,32.188,,,,203.542,21.417
2015-05-10,192.0,,,,5.125,4.334,4.438,0.104,1.708,23.542,,,,197.125,15.75
2015-05-11,193.25,,,,4.167,6.812,7.375,0.562,2.083,11.459,,,,197.417,5.708
2015-05-12,188.792,,,,4.125,2.375,2.375,0.0,2.083,24.278,,,,192.917,11.292
2015-05-13,189.545,,,,10.455,8.024,8.547,0.522,4.667,22.75,,,,200.0,13.625
2015-05-14,192.417,,,,10.417,13.792,14.374,0.582,7.5,37.0,,,,202.833,25.75
2015-05-15,192.75,,,,8.792,8.48,8.917,0.438,3.625,36.188,,,,201.542,24.25
2015-05-16,191.75,,,,9.292,8.375,9.208,0.834,2.5,25.688,,,,201.042,15.75
2015-05-17,194.667,,,,7.667,3.792,3.875,0.084,1.833,28.875,,,,202.333,19.792
2015-05-18,196.708,,,,7.208,3.396,3.666,0.271,1.583,22.5,,,,203.917,11.458
2015-05-19,189.217,,,,11.348,14.354,15.708,1.354,2.833,26.458,,,,200.565,14.458
2015-05-20,195.652,,,,8.652,7.581,8.095,0.514,2.318,23.955,,,,204.304,14.208
2015-05-21,194.75,,,,7.5,6.958,7.188,0.229,2.833,18.125,,,,202.25,13.167
2015-05-22,192.292,,,,5.958,6.062,6.271,0.208,2.958,15.688,,,,198.25,9.542
2015-05-23,193.208,,,,11.0,13.0,14.188,1.188,6.333,24.688,,,,204.208,16.75
2015-05-24,191.708,,,,6.167,3.083,3.083,0.0,1.917,11.146,,,,197.875,6.917
2015-05-25,195.217,,,,7.609,8.521,9.625,1.104,3.208,19.708,,,,202.826,12.792
2015-05-26,193.208,,,,6.333,6.396,6.542,0.146,3.083,22.542,,,,199.542,16.417
2015-05-27,195.375,,,,8.917,9.875,10.916,1.042,3.625,32.5,,,,204.292,25.583
2015-05-28,192.5,,,,7.042,4.228,4.248,0.021,1.455,27.466,,,,199.542,19.5
2015-05-29,193.875,,,,9.042,7.374,7.93,0.557,1.292,16.958,,,,202.917,9.667
2015-05-30,188.625,,,,10.292,5.208,5.354,0.146,2.125,19.646,,,,198.917,13.625
2015-05-31,194.435,,,,11.565,6.688,7.042,0.354,3.417,33.208,,,,206.0,25.792
2015-06-01,195.083,,,,8.458,3.688,3.854,0.166,1.708,15.979,,,,203.542,9.292
2015-06-02,190.583,,,,9.083,6.104,6.542,0.438,3.0,17.584,,,,199.667,11.292
2015-06-03,192.25,,,,10.875,12.562,13.104,0.542,2.583,20.083,,,,203.125,13.708
2015-06-04,191.5,,,,8.042,9.042,9.333,0.292,2.833,12.27,,,,199.542,7.773
2015-06-05,198.667,,,,7.5,7.312,8.25,0.938,1.458,12.542,,,,206.167,5.833
2015-06-06,192.565,,,,5.826,4.875,5.125,0.25,1.542,10.354,,,,198.391,5.583
2015-06-07,196.292,,,,6.167,3.73,3.917,0.188,1.583,12.916,,,,202.458,9.208
2015-06-08,193.417,,,,5.625,3.292,3.584,0.292,1.083,11.416,,,,199.042,6.708
2015-06-09,192.792,,,,9.375,13.416,14.584,1.167,2.042,12.75,,,,202.167,6.167
