date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2013-09-12,13.264,16.889,3.625,,46.068,3.083
2013-09-13,9.875,13.662,3.787,,57.141,3.958
2013-09-14,5.5,7.458,1.958,,44.302,1.688
2013-09-15,4.028,6.042,2.014,,26.363,0.562
2013-09-16,2.511,3.553,1.042,,21.302,0.282
2013-09-17,10.924,14.597,3.673,,18.34,2.27
2013-09-18,15.986,21.153,5.167,,23.624,3.375
2013-09-19,18.097,23.25,5.153,,32.771,4.208
2013-09-20,18.135,23.528,5.393,,29.192,2.534
2013-09-21,13.931,19.264,5.333,,24.229,1.708
2013-09-22,8.75,11.833,3.083,,30.958,2.146
2013-09-23,7.962,10.384,2.422,,28.416,1.587
2013-09-24,15.694,20.153,4.458,,29.042,2.438
2013-09-25,16.042,20.694,4.653,,23.469,1.896
2013-09-26,3.847,5.792,1.944,,9.323,0.292
2013-09-27,7.856,10.463,2.606,,13.072,1.311
2013-09-28,11.042,13.5,2.458,,16.406,1.333
2013-09-29,6.042,7.708,1.666,,12.563,0.729
2013-09-30,12.563,15.17,2.607,,15.0,1.435
2013-10-01,20.681,25.931,5.25,,21.292,1.854
2013-10-02,11.542,13.972,2.431,,17.906,0.834
2013-10-03,7.166,9.042,1.875,,15.677,0.521
2013-10-04,17.861,21.486,3.625,,20.573,2.834
2013-10-05,20.986,25.653,4.667,,33.656,1.646
2013-10-06,10.583,12.695,2.111,,30.008,0.854
2013-10-07,10.256,13.015,2.759,,19.243,1.304
2013-10-08,8.679,13.775,5.096,,21.142,1.718
2013-10-09,5.708,8.861,3.153,,22.536,1.125
2013-10-10,14.917,21.0,6.083,,16.79,2.062
2013-10-11,4.625,6.695,2.069,,16.365,1.562
2013-10-12,4.667,6.555,1.889,,25.736,0.729
2013-10-13,6.514,8.847,2.333,,17.358,1.583
2013-10-14,13.312,17.139,3.828,,17.871,3.022
2013-10-15,25.042,41.875,16.834,,29.794,0.979
2013-10-16,3.275,4.725,1.45,,8.136,0.042
2013-10-17,8.236,10.694,2.458,,7.823,0.834
2013-10-18,30.056,42.806,12.75,,18.469,3.792
2013-10-19,21.194,27.695,6.5,,23.583,1.229
2013-10-20,14.319,17.528,3.208,,9.354,0.375
2013-10-21,17.224,23.103,5.879,,10.812,1.37
2013-10-22,19.722,26.819,7.097,,15.719,2.562
2013-10-23,21.861,33.07,11.208,,22.531,0.896
2013-10-24,14.795,21.636,6.841,,18.058,0.5
2013-10-25,7.069,10.042,2.972,,8.521,0.604
2013-10-26,3.0,4.667,1.667,,8.572,0.042
2013-10-27,3.264,4.972,1.709,,11.542,0.125
2013-10-28,23.281,30.39,7.109,,21.24,2.174
2013-10-29,30.845,46.865,16.02,,31.448,1.5
2013-10-30,14.625,19.833,5.208,,24.073,2.166
2013-10-31,15.486,19.597,4.111,,26.812,1.938
2013-11-01,22.333,27.722,5.389,,27.896,2.021
2013-11-02,30.25,38.056,7.806,,44.5,4.0
2013-11-03,20.847,24.541,3.694,,54.812,2.938
2013-11-04,6.145,7.562,1.417,,22.25,1.456
2013-11-05,14.014,17.292,3.278,,24.5,1.542
2013-11-06,24.847,39.069,14.222,,30.333,2.542
2013-11-07,23.683,31.408,7.725,,32.543,2.292
2013-11-08,15.625,23.472,7.847,,23.404,2.422
2013-11-09,26.278,37.208,10.93,,24.062,2.292
2013-11-10,18.972,26.903,7.93,,30.625,0.833
2013-11-11,5.757,8.196,2.439,,6.948,0.471
2013-11-12,7.167,9.764,2.597,,3.469,0.375
2013-11-13,6.75,9.0,2.25,,4.948,0.812
2013-11-14,22.292,33.417,11.125,,12.479,1.458
2013-11-15,31.778,50.07,18.292,,23.104,1.104
2013-11-16,23.417,36.486,13.069,,22.49,2.86
2013-11-17,24.208,32.889,8.68,,40.738,3.442
2013-11-18,8.723,11.089,2.366,,20.018,1.218
2013-11-19,6.639,10.111,3.472,,11.964,0.916
2013-11-20,6.583,8.82,2.236,,13.71,1.062
2013-11-21,15.528,21.931,6.403,,14.167,1.521
2013-11-22,14.917,25.972,11.056,,10.976,1.25
2013-11-23,12.305,17.264,4.958,,10.848,1.396
2013-11-24,20.528,28.819,8.291,,24.76,3.312
2013-11-25,10.592,12.166,1.573,,25.25,1.522
2013-11-26,5.833,7.875,2.042,,9.779,0.542
2013-11-27,18.986,24.792,5.806,,14.413,1.562
2013-11-28,10.279,12.916,2.636,,10.21,1.104
2013-11-29,8.788,12.807,4.019,,8.458,0.875
2013-11-30,11.681,14.819,3.139,,8.688,1.334
2013-12-01,20.514,30.18,9.667,,21.74,3.229
2013-12-02,17.264,29.458,12.194,,24.938,1.587
2013-12-03,30.472,51.708,21.236,,27.281,1.938
2013-12-04,23.736,46.431,22.694,,22.917,2.834
2013-12-05,24.922,37.648,12.725,,24.708,3.188
2013-12-06,23.43,36.18,12.75,,34.544,2.674
2013-12-07,7.056,10.07,3.014,,7.396,0.729
2013-12-08,5.207,7.197,1.99,,7.042,0.834
2013-12-09,35.951,61.886,25.936,,27.802,2.674
2013-12-10,6.375,8.195,1.82,,15.677,0.708
2013-12-11,6.931,9.056,2.125,,12.26,1.23
2013-12-12,5.833,7.639,1.805,,8.354,0.917
2013-12-13,19.264,36.708,17.445,,12.948,1.646
2013-12-14,4.625,6.139,1.514,,7.938,1.042
2013-12-15,4.597,5.875,1.278,,9.656,0.938
2013-12-16,4.524,6.114,1.59,,7.332,0.304
2013-12-17,9.278,11.819,2.542,,7.125,1.146
2013-12-18,27.972,43.542,15.569,,18.0,0.916
2013-12-19,27.101,41.67,14.569,,21.125,0.875
2013-12-20,8.125,12.514,4.389,,8.927,1.104
2013-12-21,5.639,8.125,2.486,,4.24,0.25
2013-12-22,3.028,4.208,1.18,,5.823,0.146
2013-12-23,8.645,11.827,3.181,,7.625,0.37
2013-12-24,14.347,19.82,5.472,,6.708,1.167
2013-12-25,24.903,36.389,11.486,15.087,15.75,1.646
2013-12-26,33.708,67.014,33.306,25.833,30.198,3.268
2013-12-27,7.736,10.736,3.0,7.667,10.437,1.938
2013-12-28,7.528,10.139,2.611,4.375,5.469,1.25
2013-12-29,5.458,7.305,1.847,4.417,5.006,0.625
2013-12-30,9.508,12.798,3.29,13.125,12.542,1.978
2013-12-31,13.306,16.667,3.361,29.625,25.458,1.479
2014-01-01,2.236,3.445,1.209,3.167,5.361,0.25
2014-01-02,3.195,4.708,1.514,4.125,4.861,0.083
2014-01-03,4.819,6.458,1.639,2.583,4.389,0.125
2014-01-04,13.681,18.542,4.861,15.625,14.639,0.75
2014-01-05,18.856,24.804,5.948,24.208,28.555,1.913
2014-01-06,23.639,41.973,18.335,25.455,28.537,0.958
2014-01-07,4.111,5.986,1.875,3.792,4.583,0.375
2014-01-08,5.083,7.153,2.069,9.417,9.153,0.833
2014-01-09,5.28,12.846,7.566,4.792,7.562,0.522
2014-01-10,8.278,14.042,5.764,3.75,6.75,0.667
2014-01-11,5.806,12.0,6.194,10.375,12.806,1.583
2014-01-12,3.111,5.364,2.254,4.792,7.153,0.348
2014-01-13,7.0,10.306,3.306,4.708,7.417,0.292
2014-01-14,35.486,59.986,24.5,15.542,17.722,4.417
2014-01-15,23.028,41.0,17.972,15.0,19.403,1.375
2014-01-16,11.264,15.597,4.333,15.125,15.625,1.333
2014-01-17,9.028,11.972,2.944,12.458,14.653,1.042
2014-01-18,7.819,11.222,3.403,4.042,4.75,0.875
2014-01-19,14.841,23.24,8.399,12.375,14.195,2.043
2014-01-20,12.889,18.792,5.903,16.125,15.819,1.917
2014-01-21,32.153,47.972,15.819,25.708,27.181,3.875
2014-01-22,38.25,61.5,23.25,23.917,29.694,0.292
2014-01-23,6.667,12.097,5.431,4.292,6.889,0.333
2014-01-24,11.986,18.083,6.097,8.208,10.167,1.333
2014-01-25,15.653,20.292,4.639,24.417,24.944,1.833
2014-01-26,31.614,51.886,20.272,32.625,34.486,1.826
2014-01-27,14.889,19.236,4.347,9.458,12.153,1.458
2014-01-28,4.417,6.444,2.028,4.083,5.292,1.625
2014-01-29,21.611,29.0,7.389,6.333,6.569,3.292
2014-01-30,23.236,32.195,8.958,10.25,10.986,2.5
2014-01-31,3.305,4.944,1.639,8.0,7.861,1.083
2014-02-01,3.127,4.421,1.294,5.333,4.875,1.042
2014-02-02,9.666,14.166,4.5,5.304,7.339,2.087
2014-02-03,10.479,15.292,4.812,6.875,7.375,1.083
2014-02-04,23.542,36.708,13.166,9.75,11.708,3.125
2014-02-05,19.848,25.816,5.968,13.708,16.097,1.333
2014-02-06,4.542,6.667,2.125,2.625,5.417,0.375
2014-02-07,17.319,23.611,6.292,11.917,13.417,1.625
2014-02-08,19.639,25.903,6.264,23.5,24.167,0.458
2014-02-09,4.931,6.865,1.934,3.435,5.87,0.652
2014-02-10,12.43,18.042,5.611,12.125,13.153,1.227
2014-02-11,25.667,36.208,10.542,34.667,35.861,2.292
2014-02-12,23.25,38.0,14.75,37.5,37.5,3.292
2014-02-13,5.542,8.292,2.75,5.667,7.111,1.292
2014-02-14,8.347,11.097,2.75,9.412,5.681,1.25
2014-02-15,4.903,6.361,1.459,19.292,24.486,2.292
2014-02-16,20.988,27.549,6.561,5.167,7.917,2.304
2014-02-17,35.305,47.917,12.611,15.458,22.569,1.292
2014-02-18,10.805,14.0,3.194,6.833,11.722,0.833
2014-02-19,4.222,5.88,1.658,1.292,3.458,0.708
2014-02-20,4.917,6.819,1.903,2.667,4.722,0.708
2014-02-21,22.028,31.611,9.583,12.958,16.069,4.958
2014-02-22,12.833,16.014,3.181,10.458,26.514,0.208
2014-02-23,17.49,22.862,5.372,16.667,25.417,1.87
2014-02-24,11.486,15.042,3.556,24.375,44.792,2.375
2014-02-25,18.472,24.181,5.708,22.625,41.778,2.667
2014-02-26,34.542,52.431,17.889,18.083,34.333,2.125
2014-02-27,6.556,8.445,1.889,10.0,13.403,0.917
2014-02-28,8.486,10.32,1.833,12.25,15.417,1.417
2014-03-01,11.0,13.0,2.0,7.75,15.653,0.417
2014-03-02,4.717,6.278,1.561,13.542,15.18,0.783
2014-03-03,21.049,29.89,8.841,15.955,22.332,1.167
2014-03-04,9.5,15.792,6.292,8.625,13.681,0.875
2014-03-05,3.708,6.764,3.055,11.0,10.666,0.625
2014-03-06,16.32,21.694,5.375,11.917,13.264,1.875
2014-03-07,28.486,38.528,10.042,19.958,28.75,2.917
2014-03-08,10.528,12.806,2.278,6.833,10.028,1.375
2014-03-09,19.319,25.542,6.223,9.375,22.664,1.522
2014-03-10,4.583,6.963,2.379,3.25,8.706,0.933
2014-03-11,6.396,10.312,3.917,7.375,9.375,
2014-03-12,7.959,11.092,3.133,13.208,17.729,
2014-03-13,16.188,21.542,5.354,10.792,16.292,
2014-03-14,10.062,13.188,3.125,15.417,20.708,
2014-03-15,21.271,25.604,4.333,21.75,30.334,
2014-03-16,30.202,40.138,9.936,22.708,42.146,
2014-03-17,25.25,40.354,15.104,21.625,37.479,
2014-03-18,24.166,41.812,17.646,23.375,40.938,
2014-03-19,19.334,31.188,11.854,9.667,21.5,
2014-03-20,18.375,23.562,5.188,11.417,16.375,
2014-03-21,14.146,18.084,3.938,19.75,29.375,
2014-03-22,9.208,12.375,3.167,21.75,35.375,
2014-03-23,6.318,8.388,2.07,10.792,18.0,
2014-03-24,5.384,7.518,2.134,6.5,9.854,
2014-03-25,4.458,6.375,1.917,4.208,8.792,
2014-03-26,9.562,12.562,3.0,8.375,10.75,
2014-03-27,24.958,31.792,6.833,13.583,20.542,
2014-03-28,20.438,26.5,6.062,18.125,25.062,
2014-03-29,23.688,29.25,5.562,27.0,43.562,
2014-03-30,10.937,12.858,1.921,33.083,44.312,
2014-03-31,21.479,31.104,9.625,33.167,49.688,
2014-04-01,11.0,14.472,3.472,14.958,18.271,2.562
2014-04-02,19.722,25.0,5.278,20.292,25.551,2.021
2014-04-03,15.986,21.139,5.153,10.875,15.779,2.25
2014-04-04,6.937,9.332,2.394,7.0,9.085,0.854
2014-04-05,4.042,5.653,1.611,9.167,8.125,0.292
2014-04-06,3.861,5.291,1.43,9.75,11.722,0.396
2014-04-07,8.052,10.313,2.262,11.208,11.222,1.152
2014-04-08,16.458,22.305,5.847,25.875,30.861,3.739
2014-04-09,20.778,28.208,7.431,38.25,41.531,3.438
2014-04-10,17.389,22.903,5.514,36.958,39.698,2.5
2014-04-11,6.667,8.958,2.292,14.292,15.854,0.875
2014-04-12,11.611,14.431,2.82,15.5,14.146,1.562
2014-04-13,20.292,24.111,3.819,27.125,27.0,2.646
2014-04-14,17.082,22.21,5.128,24.875,28.712,1.848
2014-04-15,21.17,26.503,5.333,20.958,21.875,2.792
2014-04-16,19.313,22.24,2.927,39.375,42.229,4.125
2014-04-17,17.167,20.611,3.444,50.083,53.177,3.708
2014-04-18,15.861,18.514,2.653,44.417,53.719,1.667
2014-04-19,6.375,8.0,1.625,21.458,24.656,0.646
2014-04-20,7.584,9.084,1.5,12.375,16.542,0.666
2014-04-21,15.644,20.545,4.902,6.667,16.01,0.084
2014-04-22,11.639,13.916,2.278,21.417,23.219,0.792
2014-04-23,14.403,18.722,4.319,15.208,21.073,1.75
2014-04-24,16.986,22.403,5.417,22.833,25.522,1.979
2014-04-25,14.695,20.25,5.556,24.25,29.865,1.792
2014-04-26,10.181,13.736,3.555,20.5,25.208,1.375
2014-04-27,6.083,7.722,1.639,17.583,20.25,0.938
2014-04-28,11.165,14.422,3.256,16.792,19.808,0.891
2014-04-29,6.875,7.958,1.083,14.25,20.688,0.0
2014-04-30,4.972,5.917,0.945,11.5,22.99,0.166
2014-05-01,10.069,13.458,3.389,14.542,23.886,1.021
2014-05-02,7.931,9.597,1.667,18.25,18.833,0.812
2014-05-03,9.583,12.819,3.236,27.875,31.0,1.062
2014-05-04,6.055,7.847,1.792,14.542,19.365,0.854
2014-05-05,4.682,5.836,1.154,17.833,23.387,0.522
2014-05-06,3.889,5.236,1.347,12.833,19.257,0.646
2014-05-07,12.447,15.894,3.447,16.727,23.256,2.604
2014-05-08,9.264,12.444,3.181,17.958,27.025,1.478
2014-05-09,8.097,11.486,3.389,15.125,22.495,0.584
2014-05-10,5.736,7.694,1.958,15.792,20.3,0.979
2014-05-11,10.417,13.32,2.903,18.333,24.164,1.604
2014-05-12,5.813,7.356,1.542,12.542,20.522,1.152
2014-05-13,9.486,12.014,2.528,11.667,17.444,0.958
2014-05-14,23.181,30.056,6.875,29.208,34.528,3.666
2014-05-15,11.532,13.999,2.467,18.5,30.238,1.375
2014-05-16,6.611,8.583,1.972,18.958,23.348,0.854
2014-05-17,4.694,6.125,1.43,5.625,11.653,0.729
2014-05-18,10.486,13.042,2.556,5.875,15.555,1.771
2014-05-19,15.314,20.576,5.261,15.917,23.62,2.326
2014-05-20,8.298,9.98,1.682,27.083,41.927,1.188
2014-05-21,6.666,8.569,1.903,12.958,17.427,0.146
2014-05-22,6.75,8.528,1.778,17.167,18.802,0.416
2014-05-23,6.333,10.264,3.931,6.75,8.729,0.354
2014-05-24,12.18,16.181,4.0,14.542,19.323,1.75
2014-05-25,9.542,11.583,2.042,18.0,25.552,1.312
2014-05-26,4.504,5.467,0.962,10.667,19.323,0.956
2014-05-27,14.278,17.333,3.056,15.958,24.135,1.854
2014-05-28,20.083,25.736,5.653,30.5,42.531,2.792
2014-05-29,11.333,14.222,2.889,34.042,48.792,2.688
2014-05-30,9.819,12.319,2.5,43.0,67.181,2.312
2014-05-31,10.236,12.667,2.431,46.708,68.811,2.208
2014-06-01,8.375,10.389,2.014,41.875,61.375,2.125
2014-06-02,6.176,7.735,1.559,46.333,63.625,1.87
2014-06-03,5.611,7.375,1.764,31.292,41.614,1.208
2014-06-04,3.778,5.222,1.445,31.667,44.104,1.208
2014-06-05,6.701,8.942,2.241,9.696,17.248,0.125
2014-06-06,8.347,12.859,4.512,8.958,12.422,0.614
2014-06-07,7.25,10.681,3.431,7.25,15.532,0.458
2014-06-08,5.986,8.556,2.569,6.625,10.479,1.292
2014-06-09,6.216,8.813,2.597,14.875,21.354,0.696
2014-06-10,6.958,10.139,3.181,20.875,45.136,1.375
2014-06-11,12.278,16.75,4.472,14.208,36.184,0.646
2014-06-12,11.708,15.875,4.167,9.292,22.156,1.646
2014-06-13,5.412,7.456,2.044,7.458,22.091,0.52
2014-06-14,6.458,8.333,1.875,16.167,23.214,1.062
2014-06-15,7.167,9.014,1.847,31.833,33.542,1.75
2014-06-16,12.698,16.421,3.722,24.167,30.397,2.174
2014-06-17,15.889,20.875,4.986,37.792,49.096,2.834
2014-06-18,5.736,7.861,2.125,14.25,26.4,1.0
2014-06-19,11.139,14.764,3.625,25.542,41.69,1.52
2014-06-20,9.153,11.625,2.472,25.917,51.177,2.104
2014-06-21,4.195,5.68,1.486,11.583,35.05,0.792
2014-06-22,5.222,6.833,1.611,8.667,19.38,0.5
2014-06-23,7.969,10.156,2.187,14.458,28.344,1.239
2014-06-24,10.375,15.5,5.125,17.375,32.109,2.25
2014-06-25,5.791,7.903,2.111,17.375,33.005,1.479
2014-06-26,5.055,6.32,1.264,15.875,35.542,2.271
2014-06-27,5.805,7.097,1.292,7.958,23.524,1.167
2014-06-28,7.5,9.486,1.986,7.5,29.583,1.458
2014-06-29,6.333,7.709,1.375,17.875,35.309,1.438
2014-06-30,7.106,8.623,1.517,29.208,43.84,2.178
2014-07-01,7.583,9.403,1.819,26.708,41.334,2.166
2014-07-02,6.926,8.49,1.564,34.522,64.469,2.25
2014-07-03,5.292,6.972,1.681,21.542,41.688,1.27
2014-07-04,6.667,8.847,2.181,7.458,30.781,1.188
2014-07-05,4.931,6.361,1.43,8.75,30.021,1.0
2014-07-06,4.083,5.472,1.389,8.667,34.562,0.916
2014-07-07,10.753,13.775,3.022,10.667,34.24,1.282
2014-07-08,19.236,30.181,10.944,21.458,44.88,2.18
2014-07-09,8.018,11.862,3.844,18.125,48.124,1.021
2014-07-10,2.889,5.181,2.292,5.875,47.107,0.834
2014-07-11,7.597,11.056,3.458,16.833,38.581,0.521
2014-07-12,10.389,12.764,2.375,30.167,49.86,2.125
2014-07-13,13.306,15.972,2.666,33.208,61.758,1.292
2014-07-14,17.505,23.621,6.116,20.917,56.442,2.304
2014-07-15,13.372,17.606,4.234,20.375,33.644,2.542
2014-07-16,7.342,9.486,2.144,29.125,63.952,2.48
2014-07-17,13.717,17.654,3.937,20.083,41.602,3.917
2014-07-18,14.097,19.055,4.958,18.25,40.635,3.042
2014-07-19,6.708,8.764,2.056,23.25,49.59,1.208
2014-07-20,7.611,9.722,2.111,18.667,44.359,2.25
2014-07-21,4.92,6.37,1.45,21.708,48.326,1.718
2014-07-22,9.458,12.195,2.736,28.667,52.286,2.312
2014-07-23,13.819,18.083,4.264,33.958,57.302,3.188
2014-07-24,10.469,15.597,5.128,20.458,32.878,2.167
2014-07-25,12.195,17.764,5.569,16.375,36.146,2.458
2014-07-26,7.278,10.222,2.944,25.708,54.146,2.188
2014-07-27,5.763,8.843,3.08,16.958,27.667,1.438
2014-07-28,6.216,8.749,2.533,7.792,15.594,2.022
2014-07-29,6.139,8.347,2.209,17.417,26.552,2.0
2014-07-30,5.936,8.015,2.08,18.25,26.031,1.771
2014-07-31,6.764,9.708,2.944,8.25,16.24,2.333
2014-08-01,6.125,8.708,2.583,9.458,23.042,1.562
2014-08-02,6.319,9.444,3.125,5.292,15.187,1.25
2014-08-03,4.417,6.653,2.236,4.208,11.917,0.916
2014-08-04,5.468,8.322,2.854,4.083,15.875,1.687
2014-08-05,5.119,8.702,3.583,7.261,19.157,1.396
2014-08-06,4.778,6.93,2.153,7.75,15.764,1.661
2014-08-07,7.639,10.917,3.278,9.75,21.334,2.312
2014-08-08,8.903,15.014,6.111,9.708,18.589,1.717
2014-08-09,12.181,19.222,7.042,8.25,14.333,1.084
2014-08-10,2.139,4.333,2.195,11.875,35.886,0.584
2014-08-11,7.095,9.919,2.824,8.917,16.729,0.804
2014-08-12,18.278,24.181,5.903,12.458,19.823,1.458
2014-08-13,14.382,21.697,7.314,18.417,29.958,3.25
2014-08-14,5.678,8.124,2.446,10.042,22.76,0.521
2014-08-15,3.444,5.278,1.833,10.833,22.596,0.312
2014-08-16,5.222,7.444,2.222,12.583,25.625,0.792
2014-08-17,3.93,5.736,1.806,8.292,19.188,0.562
2014-08-18,8.625,12.427,3.801,10.583,19.23,1.435
2014-08-19,9.236,14.542,5.306,9.0,21.872,1.646
2014-08-20,14.43,21.403,6.972,15.292,28.858,1.854
2014-08-21,10.403,14.95,4.547,13.696,22.319,1.562
2014-08-22,11.911,21.794,9.883,10.667,18.979,1.75
2014-08-23,8.304,13.702,5.398,8.083,15.344,1.0
2014-08-24,9.986,14.292,4.305,8.375,18.438,1.542
2014-08-25,9.535,13.847,4.311,11.375,18.906,1.959
2014-08-26,15.847,24.403,8.556,13.0,22.313,2.729
2014-08-27,10.236,13.458,3.222,7.917,13.246,2.188
2014-08-28,12.734,17.488,4.754,9.167,15.946,2.392
2014-08-29,14.806,21.542,6.736,10.208,15.792,2.604
2014-08-30,7.667,10.056,2.389,8.125,13.236,1.5
2014-08-31,5.069,6.625,1.556,8.583,14.611,1.5
2014-09-01,13.919,17.947,4.028,7.292,13.597,0.956
2014-09-02,11.056,15.25,4.194,13.667,26.167,2.104
2014-09-03,6.901,8.669,1.769,10.0,19.048,2.292
2014-09-04,7.542,9.194,1.653,7.417,22.827,1.479
2014-09-05,12.722,32.208,19.486,9.0,25.298,4.125
2014-09-06,12.153,19.18,7.028,18.333,36.043,2.562
2014-09-07,7.528,9.417,1.889,12.625,22.896,1.979
2014-09-08,8.145,11.387,3.241,8.542,27.385,2.065
2014-09-09,12.986,16.403,3.417,15.875,31.613,3.542
2014-09-10,14.986,25.312,10.327,22.375,46.783,2.589
2014-09-11,8.153,11.833,3.681,14.958,43.532,1.042
2014-09-12,11.486,15.764,4.278,7.208,33.569,2.208
2014-09-13,6.305,9.25,2.945,3.75,18.051,0.667
2014-09-14,8.389,11.444,3.055,9.792,29.895,2.625
2014-09-15,7.807,10.677,2.87,16.792,38.05,2.0
2014-09-16,13.139,17.528,4.389,15.0,26.684,2.292
2014-09-17,14.083,19.0,4.917,13.125,26.853,2.167
2014-09-18,6.82,9.222,2.403,7.958,40.801,1.208
2014-09-19,10.139,13.264,3.125,9.583,29.583,1.5
2014-09-20,20.778,26.361,5.583,16.0,41.266,5.5
2014-09-21,12.694,17.195,4.5,20.958,46.134,1.958
2014-09-22,14.172,18.61,4.438,15.375,32.059,2.348
2014-09-23,14.542,18.917,4.375,17.958,26.447,3.0
2014-09-24,10.403,12.792,2.389,11.083,42.875,0.958
2014-09-25,5.611,7.445,1.833,5.042,23.107,0.542
2014-09-26,10.306,12.653,2.347,8.0,19.449,2.25
2014-09-27,9.25,11.792,2.542,11.375,36.698,1.875
2014-09-28,10.569,17.153,6.583,14.083,44.37,1.917
2014-09-29,10.246,13.85,3.603,18.333,36.264,1.478
2014-09-30,13.389,16.958,3.569,20.25,36.325,1.833
2014-10-01,13.306,16.264,2.958,17.833,33.486,3.083
2014-10-02,9.773,11.527,1.754,18.136,34.559,1.417
2014-10-03,10.403,13.167,2.764,16.25,38.377,1.75
2014-10-04,7.389,8.889,1.5,12.75,25.985,1.375
2014-10-05,12.139,15.097,2.959,11.958,25.039,0.833
2014-10-06,4.211,5.546,1.336,3.25,31.335,0.043
2014-10-07,9.042,11.07,2.028,8.667,21.95,0.708
2014-10-08,18.653,25.944,7.292,14.292,30.625,2.5
2014-10-09,22.597,31.695,9.097,15.708,41.305,1.292
2014-10-10,19.137,29.882,10.745,16.708,28.782,3.024
2014-10-11,17.055,24.278,7.222,21.667,38.09,2.458
2014-10-12,5.042,7.486,2.444,19.375,45.59,1.48
2014-10-13,3.523,5.44,1.917,5.583,37.453,0.218
2014-10-14,3.028,4.986,1.958,6.167,26.979,0.062
2014-10-15,13.236,17.097,3.861,8.458,15.042,1.542
2014-10-16,14.889,23.625,8.736,14.583,26.795,2.416
2014-10-17,9.194,11.791,2.597,12.042,39.207,1.854
2014-10-18,16.056,20.708,4.653,14.667,46.514,2.125
2014-10-19,14.778,19.528,4.75,22.125,35.455,2.062
2014-10-20,22.582,30.98,8.398,16.292,44.106,1.87
2014-10-21,24.431,33.306,8.875,13.708,44.802,2.166
2014-10-22,16.25,22.722,6.472,10.042,40.554,0.896
2014-10-23,11.625,15.153,3.528,7.833,32.992,1.583
2014-10-24,15.528,22.139,6.611,15.083,40.727,2.146
2014-10-25,24.445,31.361,6.916,26.875,44.157,3.354
2014-10-26,16.014,20.375,4.361,19.292,35.995,2.729
2014-10-27,9.866,12.85,2.984,14.5,37.062,1.304
2014-10-28,4.611,6.847,2.236,10.958,24.672,0.958
2014-10-29,15.681,21.5,5.819,14.0,37.888,1.667
2014-10-30,34.292,47.486,13.194,23.5,56.634,4.312
2014-10-31,30.111,52.055,21.945,29.833,45.554,4.188
2014-11-01,21.042,26.069,5.028,7.958,32.549,0.958
2014-11-02,12.819,16.153,3.333,9.708,38.657,1.354
2014-11-03,2.967,4.259,1.292,8.042,31.238,0.413
2014-11-04,13.725,19.428,5.703,10.864,26.396,1.562
2014-11-05,27.569,44.486,16.917,15.625,49.496,3.688
2014-11-06,19.93,37.319,17.389,15.5,55.54,2.5
2014-11-07,7.311,9.272,1.961,16.5,39.888,1.229
2014-11-08,21.42,26.671,5.25,21.375,37.029,2.542
2014-11-09,24.903,32.333,7.431,31.75,64.561,1.396
2014-11-10,9.625,11.972,2.347,9.833,35.326,1.087
2014-11-11,21.764,30.556,8.791,16.375,45.121,2.282
2014-11-12,19.417,35.93,16.514,22.833,40.752,2.312
2014-11-13,5.305,8.236,2.931,8.0,32.711,0.676
2014-11-14,9.086,13.082,3.996,7.0,11.144,1.979
2014-11-15,4.806,6.889,2.083,,13.214,1.062
2014-11-16,14.417,18.653,4.236,,26.51,1.625
2014-11-17,26.883,43.629,16.746,27.0,41.864,2.696
2014-11-18,5.444,7.556,2.111,11.208,21.413,1.252
2014-11-19,10.611,14.028,3.417,11.25,22.781,1.354
2014-11-20,31.778,47.028,15.25,20.625,34.894,3.625
2014-11-21,33.153,65.583,32.431,25.458,56.252,3.938
2014-11-22,27.458,37.583,10.125,17.583,43.806,3.416
2014-11-23,14.681,18.486,3.806,16.833,37.426,2.362
2014-11-24,24.893,35.05,10.158,19.625,32.958,3.022
2014-11-25,31.611,45.833,14.222,19.958,45.381,0.986
2014-11-26,21.833,32.597,10.764,7.875,32.82,1.271
2014-11-27,11.167,15.292,4.125,9.167,37.583,1.0
2014-11-28,29.778,56.889,27.111,18.917,49.463,2.938
2014-11-29,12.5,18.333,5.833,8.917,32.625,0.75
2014-11-30,18.25,23.708,5.458,14.708,45.872,2.334
2014-12-01,15.254,21.243,5.989,10.208,41.456,1.0
2014-12-02,4.375,5.75,1.375,5.375,23.136,0.854
2014-12-03,6.389,8.139,1.75,6.708,14.34,1.104
2014-12-04,24.76,38.444,13.684,15.043,17.364,1.583
2014-12-05,5.514,7.43,1.917,5.833,17.972,1.021
2014-12-06,7.653,9.792,2.139,4.542,15.024,1.104
2014-12-07,6.347,8.097,1.75,3.417,22.584,0.958
2014-12-08,27.607,46.224,18.617,16.167,31.901,1.718
2014-12-09,12.861,18.611,5.75,6.917,30.231,1.312
2014-12-10,28.188,45.805,17.618,19.042,33.776,2.205
2014-12-11,22.69,45.834,23.144,22.167,33.318,1.583
2014-12-12,8.293,11.786,3.493,8.708,22.768,1.125
2014-12-13,5.014,7.139,2.125,7.167,26.455,1.146
2014-12-14,3.528,5.07,1.542,6.458,16.458,0.958
2014-12-15,17.386,24.641,7.255,10.625,36.999,2.086
2014-12-16,21.986,38.333,16.347,11.917,33.189,1.354
2014-12-17,3.458,4.903,1.445,4.625,28.093,0.688
