date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-08-30,188.037,3.463,13.221,9.92,15.055,5.135,27.44,0.851,40.677,31.2,26.821,24.0,201.258
2012-08-31,178.856,2.563,9.124,6.501,11.831,5.329,20.792,1.362,36.438,29.5,26.208,23.9,187.98
2012-09-01,179.259,2.658,8.408,4.185,9.12,4.934,10.39,0.133,17.658,28.0,25.312,23.5,187.667
2012-09-02,182.0,2.625,7.217,3.303,6.275,2.972,12.925,0.1,21.122,28.3,24.975,22.7,189.217
2012-09-03,178.124,2.155,8.704,6.048,11.575,5.527,12.226,0.166,17.968,28.3,25.112,22.7,186.828
2012-09-04,179.682,2.495,9.731,6.66,12.602,5.942,12.245,0.708,20.049,27.6,24.508,22.0,189.413
2012-09-05,179.726,3.134,11.588,6.382,11.252,4.87,14.681,0.21,20.2,29.5,25.212,21.6,191.314
2012-09-06,179.185,3.717,13.889,8.334,15.497,7.164,16.938,0.358,20.565,27.0,23.383,21.7,193.074
2012-09-07,180.952,3.625,11.987,8.059,14.472,6.413,13.911,0.786,21.393,28.4,24.538,20.0,192.939
2012-09-08,179.958,2.634,10.083,5.974,10.611,4.637,15.686,0.641,21.477,26.9,23.883,19.6,190.041
2012-09-09,175.044,2.211,8.181,3.962,6.632,2.669,16.485,0.744,22.061,28.1,25.121,23.0,183.225
2012-09-10,178.634,2.541,9.618,6.952,13.0,6.048,17.015,1.033,23.405,29.3,25.417,23.2,188.252
2012-09-11,181.137,2.666,10.869,6.183,12.903,6.72,14.26,0.821,21.356,28.4,25.125,20.9,192.006
2012-09-12,183.03,2.986,10.761,6.819,11.63,4.811,14.917,0.411,20.293,27.4,24.092,21.3,193.79
2012-09-13,180.496,2.556,10.424,6.257,11.31,5.053,14.807,0.434,18.862,31.1,25.667,21.2,190.92
2012-09-14,182.764,3.162,11.302,8.394,14.06,5.666,22.505,1.14,28.538,29.6,25.675,21.4,194.066
2012-09-15,179.779,2.528,9.081,6.375,11.139,4.765,15.0,0.938,24.105,28.8,25.388,23.3,188.86
2012-09-16,180.132,2.527,11.861,3.934,7.482,3.548,13.773,0.871,21.349,29.1,25.567,22.1,191.993
2012-09-17,177.625,1.701,6.378,2.919,5.07,2.15,18.486,0.927,28.364,29.0,25.538,23.6,184.003
2012-09-18,177.422,1.805,7.523,4.262,8.221,3.96,16.739,1.238,26.392,29.4,25.583,22.6,184.945
2012-09-19,179.624,2.838,10.451,6.983,13.211,6.228,16.029,0.771,23.721,27.4,24.375,21.6,190.075
2012-09-20,182.887,3.906,11.59,8.224,12.153,3.93,17.762,0.332,23.389,25.4,23.012,20.9,194.477
2012-09-21,185.101,4.246,11.13,9.799,16.158,6.359,18.042,0.301,22.093,21.4,19.133,17.0,196.232
2012-09-22,185.915,3.32,10.406,6.423,11.008,4.585,14.395,0.325,18.932,23.6,19.704,16.2,196.321
2012-09-23,185.732,3.258,9.412,4.879,7.624,2.745,12.872,0.255,18.274,19.0,17.721,16.5,195.145
2012-09-24,182.706,3.453,9.497,7.761,12.546,4.785,6.704,0.202,11.821,17.8,16.738,15.6,192.203
2012-09-25,183.857,3.609,10.923,8.009,15.051,7.042,10.981,0.099,14.964,20.6,17.442,15.8,194.78
2012-09-26,184.229,3.459,12.572,7.54,16.274,8.733,11.392,0.187,15.704,23.8,19.062,13.8,196.8
2012-09-27,183.848,3.544,9.343,5.909,12.059,6.15,10.727,0.085,15.167,21.6,18.217,15.6,193.191
2012-09-28,181.572,2.833,7.039,5.667,8.675,3.008,6.31,0.009,11.139,18.2,16.729,14.1,188.611
2012-09-29,181.186,2.693,7.333,5.795,10.675,4.88,8.754,0.209,13.827,25.2,21.188,18.0,188.52
2012-09-30,179.578,2.322,6.637,3.7,5.601,1.901,19.29,0.65,26.176,25.8,22.862,20.6,186.215
2012-10-01,182.171,2.8,7.84,5.143,7.725,2.582,9.923,0.096,16.414,26.7,23.821,19.2,190.012
2012-10-02,185.537,4.097,9.622,8.316,13.068,4.751,10.361,0.113,15.47,18.7,17.329,16.6,195.159
2012-10-03,184.143,3.696,8.563,6.978,11.833,4.855,10.146,0.145,17.141,18.0,17.25,16.3,192.706
2012-10-04,183.571,3.644,11.386,6.775,12.002,5.227,8.836,0.096,12.051,22.5,18.162,14.7,194.958
2012-10-05,185.728,4.094,13.094,8.509,18.471,9.962,11.92,0.205,15.683,24.2,19.658,15.0,198.822
2012-10-06,185.726,4.32,14.979,9.761,17.245,7.483,16.284,0.466,20.68,22.6,19.012,15.9,200.705
2012-10-07,185.032,3.306,9.82,4.811,7.082,2.271,16.415,0.286,21.697,21.4,17.362,14.0,194.852
2012-10-08,186.162,3.6,11.692,6.453,11.99,5.536,9.807,0.324,14.331,19.5,15.208,11.3,197.854
2012-10-09,185.712,3.863,12.565,8.307,16.573,8.267,10.547,0.261,15.683,19.1,15.792,12.1,198.277
2012-10-10,185.187,3.242,9.082,7.486,17.173,9.688,9.601,0.191,13.117,18.7,16.067,13.4,194.269
2012-10-11,184.167,3.808,11.863,9.582,17.931,8.348,10.097,0.076,14.094,18.6,16.112,13.9,196.03
2012-10-12,185.49,3.465,10.182,6.357,10.505,4.148,9.293,0.066,11.774,19.5,16.188,13.5,195.671
2012-10-13,184.406,2.519,6.988,4.845,7.216,2.371,6.542,0.067,9.648,19.6,16.046,12.4,191.393
2012-10-14,185.293,3.131,9.323,6.439,12.067,5.628,7.668,0.386,14.764,19.7,15.558,11.3,194.617
2012-10-15,187.04,3.907,13.098,6.75,12.875,6.125,15.388,0.535,18.926,21.3,15.692,11.6,200.138
2012-10-16,186.534,3.909,14.549,9.85,18.621,8.771,13.288,0.321,16.847,20.4,15.392,10.7,201.083
2012-10-17,184.748,3.69,13.997,9.734,19.747,10.012,15.927,0.536,19.488,21.4,15.929,11.5,198.745
2012-10-18,185.561,3.209,9.486,7.632,11.681,4.05,9.614,0.206,14.193,18.0,14.721,11.5,195.048
2012-10-19,185.737,3.765,10.641,7.683,13.035,5.352,8.407,0.244,11.097,17.1,12.808,9.0,196.378
2012-10-20,186.303,4.143,12.655,8.71,16.98,8.269,13.493,0.674,16.331,18.1,14.621,9.9,198.958
2012-10-21,187.06,4.038,11.126,5.853,8.258,2.406,23.197,0.636,24.703,20.8,16.183,13.4,198.186
2012-10-22,186.74,4.434,10.933,10.35,17.147,6.797,31.586,0.822,33.642,18.3,15.254,11.4,197.673
2012-10-23,184.713,3.774,10.02,8.621,13.247,4.626,14.138,0.473,20.505,19.5,16.208,12.8,194.733
2012-10-24,184.861,3.202,8.407,6.862,11.355,4.493,8.668,0.149,12.392,13.4,11.567,10.3,193.268
2012-10-25,185.061,4.429,14.105,11.58,22.963,11.383,12.847,0.401,16.635,,,,199.166
2012-10-26,186.71,5.532,15.974,11.516,20.933,9.417,24.67,0.805,28.964,17.5,14.375,12.4,202.684
2012-10-27,185.574,4.506,11.508,8.407,16.329,7.922,14.954,0.274,19.726,18.0,14.75,11.7,197.082
2012-10-28,183.888,3.404,10.272,7.01,12.225,5.215,10.416,0.171,15.931,16.1,14.433,13.4,194.161
2012-10-29,183.619,3.482,9.978,8.241,14.739,6.497,6.852,0.144,10.646,19.3,15.579,12.7,193.597
2012-10-30,184.26,4.484,12.447,11.017,23.747,12.73,12.246,0.337,14.25,16.9,13.329,10.5,196.706
2012-10-31,184.499,4.049,10.653,8.978,17.034,8.055,6.951,0.098,10.639,16.0,12.121,8.4,195.152
2012-11-01,183.384,3.908,9.243,9.003,20.384,11.381,7.735,0.412,10.787,16.0,11.925,7.9,192.627
2012-11-02,184.415,2.35,5.59,5.275,8.638,3.363,6.375,0.016,9.851,10.3,9.567,8.6,190.005
2012-11-03,183.912,2.803,6.06,4.732,7.604,2.872,7.794,0.011,8.93,14.5,11.458,9.0,189.973
2012-11-04,183.854,3.954,12.095,6.034,9.489,3.455,8.172,0.055,9.426,15.0,12.1,9.0,195.949
2012-11-05,184.434,4.708,14.459,10.196,22.446,12.251,11.762,0.291,14.387,14.4,11.988,7.3,198.893
2012-11-06,185.126,4.484,15.332,11.452,25.487,14.034,13.457,0.042,16.864,16.0,14.446,12.6,200.458
2012-11-07,188.874,5.375,13.319,9.336,14.224,4.888,10.282,0.357,12.738,19.2,13.975,10.4,202.192
2012-11-08,187.636,3.629,11.666,8.227,12.76,4.533,7.761,0.087,11.452,14.8,12.625,10.3,199.302
2012-11-09,184.716,3.125,9.564,6.01,10.324,4.313,8.01,0.034,9.532,15.5,13.146,11.0,194.28
2012-11-10,185.584,3.435,10.167,7.538,13.65,6.112,4.446,0.097,8.596,14.2,11.842,9.6,195.751
2012-11-11,185.647,3.239,13.291,5.298,9.803,4.506,6.79,0.141,9.903,12.6,10.625,7.9,198.939
2012-11-12,184.196,3.697,10.707,7.626,12.489,4.862,9.249,0.213,12.464,15.7,13.788,12.1,194.903
2012-11-13,189.188,5.45,16.396,12.492,21.987,9.495,22.069,0.572,23.255,16.7,13.362,11.0,205.584
2012-11-14,186.033,2.805,8.201,6.168,9.377,3.209,3.421,0.249,7.401,12.3,9.675,7.1,194.235
2012-11-15,189.34,5.055,15.372,8.53,14.305,5.775,6.261,0.212,7.11,10.8,7.708,5.7,204.712
2012-11-16,188.876,6.543,21.207,11.885,27.189,15.304,9.166,0.128,9.569,13.7,9.321,6.4,210.083
2012-11-17,187.74,4.838,17.384,14.191,30.235,16.044,11.319,0.445,19.01,13.0,9.396,5.8,205.124
2012-11-18,187.378,2.637,5.869,2.635,3.949,1.313,7.112,0.427,9.348,12.0,8.562,4.6,193.247
2012-11-19,187.565,3.532,13.32,10.954,19.341,8.388,11.715,0.74,12.802,9.7,6.767,2.7,200.886
2012-11-20,186.937,3.101,7.63,7.019,11.674,4.655,8.238,0.398,10.362,11.4,8.633,6.5,194.568
2012-11-21,187.352,3.076,7.9,6.414,10.602,4.188,6.3,0.097,7.485,9.3,6.667,4.4,195.252
2012-11-22,188.038,7.033,21.387,15.42,38.578,23.159,16.331,0.581,16.972,11.7,7.521,3.1,209.425
2012-11-23,184.547,4.691,12.2,9.585,19.588,10.002,12.355,0.519,15.289,12.9,8.888,4.7,196.747
2012-11-24,182.909,3.106,6.472,8.751,14.117,5.366,7.787,0.158,10.94,7.5,4.388,2.5,189.382
2012-11-25,183.703,3.808,10.853,9.998,17.051,7.053,8.732,0.262,13.708,9.2,6.412,4.1,194.556
2012-11-26,182.245,4.847,12.027,14.015,26.498,12.482,11.255,0.791,16.285,12.5,9.1,5.7,194.272
2012-11-27,184.259,2.57,5.903,4.315,6.871,2.556,5.167,0.263,8.114,10.2,4.95,2.6,190.162
2012-11-28,183.501,3.759,9.348,13.387,26.457,13.071,8.177,0.661,11.149,8.5,6.375,3.2,192.849
2012-11-29,184.732,4.968,11.306,12.413,22.94,10.527,14.659,0.666,16.14,11.1,7.333,4.4,196.038
2012-11-30,184.989,4.33,12.389,13.374,25.946,12.573,13.3,0.508,16.261,8.6,5.217,2.3,197.378
2012-12-01,183.927,3.416,6.356,6.425,10.033,3.608,8.6,0.74,11.392,4.5,2.092,-0.1,190.283
2012-12-02,184.493,4.175,9.664,9.001,14.213,5.211,7.211,0.099,11.334,4.4,2.483,0.4,194.157
2012-12-03,184.606,4.523,13.179,13.917,24.295,10.378,20.181,0.314,20.173,8.0,4.408,-0.4,197.785
2012-12-04,183.976,4.399,13.747,11.36,22.622,11.261,10.334,0.273,11.543,10.2,8.162,4.5,197.724
2012-12-05,184.614,4.349,10.273,9.144,15.327,6.182,3.766,0.418,8.093,9.1,5.233,1.7,194.888
2012-12-06,183.671,4.045,9.998,9.196,18.161,8.965,5.027,0.5,7.91,10.1,5.129,1.9,193.669
2012-12-07,184.352,5.095,13.317,10.168,18.109,7.941,5.177,0.528,7.024,6.6,3.867,1.0,197.669
2012-12-08,183.214,3.746,9.867,9.314,16.705,7.391,8.771,0.796,10.376,8.7,2.788,-0.1,193.082
2012-12-09,183.402,3.556,6.748,6.262,9.137,2.875,5.809,0.56,8.359,0.1,-1.025,-1.7,190.15
2012-12-10,187.834,3.987,10.324,8.881,14.55,5.669,7.045,0.489,7.731,3.7,1.612,-1.6,198.157
2012-12-11,187.662,5.132,16.227,12.557,23.609,11.052,8.486,1.738,8.21,6.7,3.508,0.9,203.889
2012-12-12,187.979,4.98,13.927,13.599,26.443,12.844,10.289,0.881,9.585,5.1,2.817,1.0,201.906
2012-12-13,188.018,5.439,12.763,12.862,26.983,14.121,11.938,0.47,12.987,6.4,3.446,0.9,200.782
2012-12-14,187.971,6.12,15.728,17.416,31.417,14.002,13.716,1.077,12.566,11.1,6.679,2.4,203.699
2012-12-15,188.641,6.438,18.333,18.565,35.624,17.058,16.343,0.52,19.088,8.0,5.812,4.6,206.974
2012-12-16,187.862,4.068,8.861,4.976,7.182,2.206,12.563,1.238,16.667,14.1,9.412,5.7,196.724
2012-12-17,188.196,5.512,13.276,17.369,35.308,17.94,26.148,1.086,25.81,7.4,5.912,3.0,201.471
2012-12-18,187.522,4.218,9.661,8.29,13.952,5.662,10.895,0.439,11.779,10.2,5.829,1.8,197.183
2012-12-19,186.734,2.84,7.076,6.356,10.926,4.57,3.108,0.483,5.664,2.1,0.779,-0.7,193.81
2012-12-20,187.644,3.793,12.48,8.544,15.374,6.83,4.427,0.326,6.785,4.9,2.038,-0.8,200.124
2012-12-21,189.082,4.464,12.089,12.443,21.242,8.799,11.302,0.456,10.53,5.2,3.358,1.1,201.17
2012-12-22,188.344,4.784,12.423,16.633,29.028,12.395,12.153,0.347,16.421,6.0,2.179,0.1,200.767
2012-12-23,188.116,3.04,7.876,4.218,6.14,1.922,6.506,0.423,8.078,6.4,2.083,-1.8,195.992
2012-12-24,189.188,3.396,8.578,9.363,14.13,4.767,6.035,0.489,8.415,1.7,-0.854,-2.4,197.765
2012-12-25,188.608,4.024,13.233,13.184,23.483,10.3,6.1,0.627,10.214,5.1,0.579,-2.7,201.841
2012-12-26,188.488,2.318,4.972,3.443,5.575,2.133,3.004,0.97,6.396,-0.3,-2.583,-3.3,193.461
2012-12-27,188.84,3.626,9.018,8.434,14.696,6.261,3.314,0.411,5.71,2.5,0.279,-2.8,197.858
2012-12-28,189.154,4.13,8.916,12.427,20.077,7.649,9.561,0.688,11.844,6.1,3.146,-0.5,198.071
2012-12-29,190.062,4.019,9.611,11.931,17.959,6.028,8.551,0.637,14.443,4.6,2.671,-0.5,199.673
2012-12-30,190.127,4.939,15.332,10.965,17.543,6.578,9.297,0.145,13.92,7.4,5.367,3.7,205.459
2012-12-31,190.775,3.776,8.041,3.781,5.444,1.663,3.78,0.788,7.947,7.0,3.521,0.3,198.816
2013-01-01,187.113,3.137,7.666,4.396,5.579,1.183,7.231,1.257,11.99,8.1,4.179,0.4,194.779
2013-01-02,187.282,2.285,5.396,2.611,3.602,0.991,3.805,0.713,7.582,1.9,0.442,-0.5,192.678
2013-01-03,186.858,3.458,8.369,6.943,9.974,3.032,5.679,0.855,10.062,6.3,3.208,0.5,195.227
2013-01-04,187.816,3.541,9.022,5.795,8.204,2.409,6.814,1.055,10.354,5.3,2.662,-0.8,196.838
2013-01-05,188.425,3.438,8.503,6.015,8.707,2.692,2.914,0.585,6.742,2.3,0.042,-2.7,196.928
2013-01-06,188.585,3.985,11.299,8.776,14.953,6.177,4.109,0.684,7.358,2.7,0.204,-2.5,199.884
2013-01-07,187.782,5.416,19.626,13.291,23.491,10.201,6.264,0.837,10.117,6.6,2.758,0.3,207.408
2013-01-08,189.48,5.657,19.337,19.755,34.524,14.769,10.569,1.509,17.115,7.4,4.45,1.1,208.903
2013-01-09,187.354,3.836,9.129,7.44,10.649,3.209,8.382,1.008,14.226,3.8,0.575,-2.9,196.483
2013-01-10,186.466,2.807,6.528,5.662,8.747,3.086,2.727,0.921,5.652,-0.9,-2.425,-3.7,192.995
2013-01-11,187.703,4.117,12.083,6.498,9.859,3.361,5.761,1.183,8.097,1.7,-0.883,-3.0,199.786
2013-01-12,186.774,4.837,16.493,7.543,10.99,3.447,5.891,1.067,9.471,6.1,1.142,-2.9,203.267
2013-01-13,186.335,2.497,5.658,4.507,6.069,1.562,3.775,0.984,7.141,-0.5,-2.092,-3.7,191.994
2013-01-14,186.672,3.301,8.039,7.691,11.733,4.042,5.002,0.839,7.248,-1.1,-2.344,-2.7,194.711
2013-01-15,187.52,3.849,10.713,12.727,21.658,8.931,6.613,0.893,9.276,3.8,1.233,-1.1,198.232
2013-01-16,188.613,3.736,10.625,8.927,14.561,5.634,6.369,1.073,9.253,3.7,0.904,-1.3,199.238
2013-01-17,188.673,4.629,10.458,10.994,16.744,5.75,10.486,1.263,14.372,3.3,0.271,-1.9,199.131
2013-01-18,188.048,4.412,14.394,12.026,18.308,6.282,9.397,0.952,13.644,4.6,0.138,-3.6,202.442
2013-01-19,187.795,2.984,8.032,4.834,6.6,1.766,4.097,0.681,7.33,1.3,-0.721,-2.3,195.826
2013-01-20,188.813,4.473,13.938,13.579,21.498,7.918,7.249,1.241,12.22,4.2,1.146,-2.5,202.751
2013-01-21,189.23,4.414,12.341,11.825,17.333,5.508,15.614,1.971,21.107,5.4,1.925,0.1,201.572
2013-01-22,188.82,2.731,7.501,6.913,10.596,3.683,7.987,1.248,12.01,2.6,0.225,-1.7,196.322
2013-01-23,188.651,3.891,10.185,9.295,14.237,4.942,7.797,0.841,10.105,1.3,-0.792,-1.9,198.836
2013-01-24,191.315,6.226,20.122,18.767,34.531,15.765,13.612,1.453,18.092,6.2,1.604,-4.7,211.437
2013-01-25,189.468,6.643,22.431,21.122,42.091,20.969,16.619,1.244,24.23,9.2,7.45,5.3,211.899
2013-01-26,188.862,3.619,16.034,5.947,8.785,2.838,7.955,1.039,11.756,8.8,3.95,-3.3,204.896
2013-01-27,188.808,3.616,10.299,10.011,16.309,6.298,5.945,0.871,8.339,2.1,-1.104,-4.2,199.107
2013-01-28,187.094,4.263,20.527,12.847,23.481,10.635,6.66,1.595,12.725,9.0,2.35,-4.7,207.621
2013-01-29,186.484,3.209,9.007,6.871,10.67,3.798,5.624,0.881,9.336,3.7,0.762,-1.6,195.491
2013-01-30,188.097,5.235,19.227,19.24,32.88,13.64,11.848,1.801,19.978,11.2,4.504,-3.2,207.324
2013-01-31,188.244,2.586,7.714,3.985,5.857,1.872,6.538,1.3,11.535,7.5,0.412,-2.2,195.958
2013-02-01,188.381,3.771,10.517,9.295,14.215,4.921,9.662,1.499,12.404,6.2,2.175,-1.1,198.898
2013-02-02,189.183,4.658,14.644,11.913,16.065,4.153,18.965,1.361,24.607,8.1,4.058,0.9,203.827
2013-02-03,190.582,6.042,17.403,14.301,22.681,8.379,18.403,1.22,24.509,12.0,8.208,2.8,207.985
2013-02-04,186.824,2.57,6.079,5.544,9.029,3.485,4.67,0.807,9.969,2.7,-0.575,-3.8,192.902
2013-02-05,188.615,2.304,5.629,4.585,6.632,2.047,4.382,1.232,6.778,-3.4,-4.467,-6.0,194.244
2013-02-06,188.488,3.328,8.481,8.817,13.84,5.023,4.756,0.87,7.305,0.2,-2.279,-4.4,196.969
2013-02-07,188.52,3.925,9.796,10.359,16.27,5.911,6.446,0.84,9.469,-0.4,-2.517,-4.3,198.316
2013-02-08,188.274,3.056,7.913,7.832,10.645,2.813,5.782,0.796,8.956,-3.6,-4.583,-5.6,196.187
2013-02-09,186.663,2.456,7.095,4.707,6.592,1.884,1.262,0.668,5.41,2.4,-0.508,-3.6,193.759
2013-02-10,189.558,5.191,16.544,14.183,24.987,10.804,7.114,1.069,9.355,3.1,-0.125,-2.5,206.102
2013-02-11,188.362,4.379,13.605,8.455,12.652,4.197,5.066,1.108,7.587,3.4,0.142,-2.2,201.967
2013-02-12,188.644,5.199,14.717,14.664,24.016,9.353,4.687,1.26,8.576,4.0,0.15,-2.9,203.361
2013-02-13,187.531,3.547,11.23,11.226,17.351,6.125,4.086,0.962,8.597,2.9,0.067,-2.4,198.761
2013-02-14,189.074,4.141,11.154,16.931,27.444,10.513,9.425,1.033,14.534,0.7,-1.371,-2.7,200.228
2013-02-15,183.414,2.344,4.967,4.099,5.49,1.39,1.479,0.686,6.483,2.3,-0.2,-2.6,188.381
2013-02-16,186.267,2.187,4.896,2.283,3.046,0.764,8.867,1.109,11.005,4.6,2.433,-0.6,191.162
2013-02-17,188.037,3.682,6.974,5.196,7.098,1.902,18.914,3.058,24.52,3.1,0.488,-1.2,195.012
2013-02-18,186.555,2.855,6.312,4.507,6.671,2.164,10.185,1.71,13.898,1.0,-1.338,-3.2,192.866
2013-02-19,185.814,3.077,6.427,7.942,11.919,3.977,6.026,1.375,11.274,1.8,-1.446,-3.8,192.242
2013-02-20,187.064,4.262,12.138,11.82,19.241,7.422,8.724,1.195,13.099,4.3,0.5,-2.9,199.202
2013-02-21,186.094,3.142,7.18,7.175,10.128,2.953,8.229,1.232,11.44,2.1,-0.212,-2.9,193.274
2013-02-22,187.17,3.951,9.706,10.922,15.544,4.622,6.372,0.926,10.254,2.4,-1.046,-3.3,196.876
2013-02-23,187.769,4.123,12.264,9.51,13.399,3.889,7.4,0.914,10.291,3.9,0.033,-3.8,200.033
2013-02-24,188.152,4.717,16.168,11.864,18.243,6.379,9.53,1.122,13.627,5.6,1.883,-1.4,204.32
2013-02-25,188.694,5.389,13.429,11.988,17.982,5.993,23.309,2.459,26.568,7.5,3.817,0.3,202.123
2013-02-26,190.424,6.856,11.969,14.601,19.934,5.333,49.797,3.176,55.417,8.1,4.929,2.5,202.393
2013-02-27,190.835,7.172,18.153,19.694,27.669,7.975,50.037,2.354,58.196,9.7,5.517,0.9,208.988
2013-02-28,190.363,5.193,13.244,9.045,12.203,3.158,23.914,1.628,29.952,11.0,7.883,3.1,203.607
2013-03-01,188.359,3.947,8.712,11.03,15.51,4.48,16.553,1.333,20.508,5.8,3.35,0.9,197.071
2013-03-02,187.685,3.283,7.481,6.722,9.374,2.652,11.694,0.908,17.014,2.5,1.596,0.2,195.167
2013-03-03,188.728,2.781,5.932,5.359,7.636,2.277,10.256,1.036,13.991,3.7,0.535,-1.1,194.66
2013-03-04,188.918,3.679,8.372,10.192,14.296,4.104,14.508,1.871,18.207,4.6,2.179,-0.8,197.29
2013-03-05,188.804,5.06,18.477,18.089,25.163,7.074,15.01,1.36,22.505,5.6,3.362,1.3,207.281
2013-03-06,186.225,2.44,6.555,4.293,6.113,1.819,8.937,1.139,12.27,2.8,-1.175,-3.7,192.78
2013-03-07,186.81,2.557,6.534,5.212,7.646,2.433,10.669,1.03,12.178,1.4,-1.662,-3.7,193.344
2013-03-08,185.922,2.081,5.808,3.575,5.249,1.673,7.526,1.179,11.532,1.4,-1.083,-2.8,191.73
2013-03-09,185.265,2.381,5.894,4.263,5.851,1.588,7.331,1.318,12.183,5.9,1.471,-0.9,191.158
2013-03-10,187.277,2.935,6.498,4.708,6.868,2.159,7.473,1.087,10.209,2.2,-0.538,-2.5,193.775
2013-03-11,187.106,2.82,7.741,6.409,9.363,2.954,7.337,0.98,10.141,4.1,1.346,-2.6,194.848
2013-03-12,187.278,4.05,8.892,12.007,16.4,4.393,13.708,1.408,16.586,2.7,1.742,0.1,196.17
2013-03-13,187.158,4.283,10.443,13.41,18.192,4.782,15.256,1.246,22.196,3.6,2.929,2.0,197.6
2013-03-14,186.197,2.984,6.591,5.689,8.146,2.457,3.368,1.111,7.342,5.5,3.258,1.1,192.788
2013-03-15,186.594,3.521,7.824,6.827,9.483,2.656,6.711,1.102,9.464,5.5,2.7,-0.5,194.418
2013-03-16,187.426,3.835,8.61,7.157,9.065,1.908,20.03,1.802,25.65,11.3,5.104,0.3,196.036
2013-03-17,189.846,4.521,11.199,10.326,14.376,4.05,24.048,1.781,28.263,9.4,5.375,2.6,201.044
2013-03-18,190.164,5.09,16.69,16.55,24.846,8.295,24.992,2.081,37.824,12.1,7.933,3.3,206.854
2013-03-19,188.102,2.608,6.66,5.454,7.826,2.372,8.931,1.172,12.369,9.1,5.804,3.8,194.761
2013-03-20,186.646,3.602,9.656,9.53,13.77,4.24,5.737,0.818,9.806,4.8,2.462,-0.1,196.301
2013-03-21,187.176,2.357,6.899,4.085,5.876,1.791,1.983,0.556,5.588,3.1,1.133,-0.7,194.075
2013-03-22,188.366,1.984,6.31,3.973,5.692,1.719,7.069,0.706,11.238,7.3,3.85,0.6,194.676
2013-03-23,189.075,3.169,8.785,5.476,6.887,1.411,10.522,0.742,12.534,7.7,5.046,2.6,197.86
2013-03-24,189.835,4.722,13.198,11.296,15.533,4.236,19.419,1.698,23.402,15.1,9.917,3.9,203.033
2013-03-25,186.955,3.44,10.558,9.811,13.158,3.347,23.375,1.759,28.934,17.4,12.975,7.8,197.512
2013-03-26,186.986,4.088,17.183,12.46,17.501,5.041,25.956,1.203,35.999,16.8,12.154,8.7,204.169
2013-03-27,187.985,4.123,11.124,10.604,13.412,2.808,29.484,1.015,41.523,14.8,9.388,5.2,199.109
2013-03-28,188.309,5.163,16.095,11.681,15.874,4.193,29.217,0.777,38.053,18.0,10.433,3.7,204.404
2013-03-29,188.601,6.221,23.0,14.697,20.43,5.733,28.835,1.673,38.101,21.7,15.317,9.6,211.601
2013-03-30,186.037,3.989,9.828,5.852,7.128,1.277,17.673,0.519,26.115,11.1,7.858,6.5,195.866
2013-03-31,188.778,2.44,6.97,2.807,3.746,0.94,9.755,0.06,13.577,12.1,8.633,5.6,195.748
2013-04-01,187.441,3.412,8.656,8.237,11.044,2.806,12.635,0.758,16.95,12.0,7.23,2.6,196.097
2013-04-02,187.974,4.562,15.541,17.665,25.317,7.652,22.66,0.806,29.029,8.0,6.271,3.4,203.515
2013-04-03,183.492,3.619,8.908,8.354,11.162,2.808,8.108,0.074,12.941,11.3,9.9,7.4,192.4
2013-04-04,186.14,3.991,8.551,6.899,9.37,2.471,16.063,0.39,21.939,16.2,12.2,9.0,194.691
2013-04-05,187.041,4.332,14.094,11.112,16.541,5.43,21.902,0.782,29.532,13.0,9.865,6.1,201.135
2013-04-06,184.369,3.233,10.175,7.818,11.172,3.354,21.05,0.487,32.898,14.1,11.196,8.6,194.544
2013-04-07,181.456,2.673,7.955,3.481,4.785,1.305,1.455,0.037,7.34,14.2,11.362,7.1,189.412
2013-04-08,186.318,2.109,5.255,2.317,3.434,1.117,4.49,0.047,9.339,10.7,8.704,7.2,191.573
2013-04-09,185.353,3.151,9.498,8.788,12.668,3.88,10.957,1.182,16.568,14.8,11.492,7.8,194.852
2013-04-10,186.996,3.183,6.912,4.774,6.692,1.917,12.134,0.412,15.879,12.7,8.704,5.3,193.908
2013-04-11,186.178,2.638,7.399,5.578,7.9,2.322,8.948,0.393,11.715,10.7,7.117,4.3,193.577
2013-04-12,187.356,3.413,7.627,5.866,7.99,2.124,9.041,0.427,11.233,10.6,6.75,3.4,194.983
2013-04-13,187.573,3.842,11.022,7.583,10.638,3.055,10.764,0.239,13.442,13.8,8.425,3.1,198.595
2013-04-14,186.927,4.243,14.927,8.864,11.635,2.771,18.752,1.272,24.442,20.0,14.338,7.1,201.854
2013-04-15,186.165,2.833,7.059,5.215,7.117,1.902,7.518,0.408,12.718,18.2,11.367,8.3,193.223
2013-04-16,185.87,3.277,8.896,8.21,11.114,2.904,10.836,0.559,17.179,13.4,9.642,5.4,194.766
2013-04-17,185.986,3.791,13.294,9.094,13.547,4.452,18.323,0.67,25.857,24.1,16.121,8.7,199.28
2013-04-18,184.766,3.207,8.115,7.556,10.926,3.37,11.63,0.285,19.221,10.3,9.287,8.4,192.881
2013-04-19,186.33,2.815,6.534,4.231,5.716,1.485,8.835,0.058,11.492,9.5,7.421,5.3,192.864
2013-04-20,186.731,2.864,7.349,5.873,8.046,2.172,10.092,0.201,12.28,11.1,7.017,3.0,194.08
