date,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SPM_mean
2014-01-02,1.958,3.0,1.042,3.083,33.0,
2014-01-03,3.708,5.083,1.375,4.208,4.0,
2014-01-04,8.042,11.833,3.792,8.5,1.0,
2014-01-05,7.75,11.458,3.708,18.792,2.0,
2014-01-06,5.652,6.739,1.087,15.375,20.0,
2014-01-07,1.625,2.542,0.917,7.292,12.0,
2014-01-08,1.556,2.111,0.556,13.167,7.0,
2014-01-09,4.083,4.833,0.75,7.083,23.0,
2014-01-10,4.348,5.522,1.174,4.583,31.0,
2014-01-11,2.333,3.208,0.875,9.667,15.0,
2014-01-12,0.958,1.417,0.458,6.792,2.0,
2014-01-13,3.458,4.5,1.042,6.583,0.0,
2014-01-14,5.875,7.958,2.083,7.304,0.0,
2014-01-15,6.917,9.333,2.417,8.958,37.0,
2014-01-16,5.708,7.167,1.458,17.958,0.0,
2014-01-17,1.958,2.708,0.75,11.958,25.0,
2014-01-18,2.542,3.333,0.792,5.458,0.0,
2014-01-19,3.913,4.87,0.957,12.208,17.0,
2014-01-20,4.957,6.0,1.043,16.458,7.0,
2014-01-21,6.0,7.625,1.625,14.458,0.0,
2014-01-22,8.5,9.958,1.458,11.333,27.0,
2014-01-23,1.625,2.333,0.708,7.75,4.0,
2014-01-24,3.125,4.083,0.958,9.333,1.0,
2014-01-25,3.5,4.417,0.917,23.667,0.0,
2014-01-26,6.333,7.542,1.208,15.042,14.0,
2014-01-27,3.0,3.667,0.667,10.217,19.0,
2014-01-28,1.217,1.826,0.609,6.167,2.0,
2014-01-29,5.083,6.542,1.458,4.75,0.0,
2014-01-30,5.292,6.583,1.292,4.958,17.0,
2014-01-31,1.375,2.0,0.625,10.0,8.0,
2014-02-01,0.583,1.125,0.542,7.375,2.0,
2014-02-02,1.167,1.75,0.583,6.125,0.0,
2014-02-03,2.435,3.13,0.696,7.174,0.0,
2014-02-04,5.958,7.417,1.458,9.417,0.0,
2014-02-05,2.958,4.042,1.083,4.625,7.0,
2014-02-06,2.13,2.783,0.652,5.083,2.0,
2014-02-07,4.667,5.625,0.958,12.333,0.0,
2014-02-08,3.542,4.417,0.875,11.5,12.0,
2014-02-09,2.25,3.75,1.5,2.417,37.0,
2014-02-10,5.417,6.792,1.375,10.417,16.0,
2014-02-11,6.875,7.958,1.083,23.75,0.0,
2014-02-12,6.5,8.917,2.417,23.083,8.0,
2014-02-13,1.667,2.458,0.792,5.75,11.0,
2014-02-14,4.583,5.458,0.875,10.417,3.0,
2014-02-15,3.739,4.348,0.609,27.25,0.0,
2014-02-16,4.208,5.667,1.458,4.958,0.0,
2014-02-17,4.826,5.957,1.13,7.435,5.0,
2014-02-18,1.667,2.292,0.625,6.042,15.0,
2014-02-19,1.167,1.708,0.542,3.958,16.0,
2014-02-20,1.875,2.5,0.625,7.833,0.0,
2014-02-21,4.667,5.958,1.292,6.958,0.0,
2014-02-22,2.0,2.625,0.625,4.583,4.0,
2014-02-23,3.417,4.25,0.833,25.625,0.0,
2014-02-24,4.565,6.174,1.609,29.87,0.0,
2014-02-25,3.875,5.125,1.25,22.583,0.0,
2014-02-26,5.583,6.792,1.208,13.208,4.0,
2014-02-27,1.958,2.667,0.708,14.042,5.0,
2014-02-28,1.5,1.917,0.417,16.25,0.0,
2014-03-01,2.333,2.917,0.583,7.917,30.0,
2014-03-02,2.708,3.542,0.833,20.167,1.0,
2014-03-03,5.826,7.174,1.348,15.652,16.0,
2014-03-04,2.625,3.292,0.667,3.778,4.0,
2014-03-05,1.522,2.0,0.478,,0.0,
2014-03-06,2.75,3.625,0.875,,0.0,
2014-03-07,4.5,5.458,0.958,,5.0,
2014-03-08,2.417,3.0,0.583,,1.0,
2014-03-09,3.833,4.792,0.958,,21.0,
2014-03-10,1.875,2.583,0.708,,28.0,
2014-03-11,3.292,4.375,1.083,,4.0,
2014-03-12,3.667,4.625,0.958,,2.0,
2014-03-13,3.875,4.75,0.875,,3.0,
2014-03-14,3.565,4.435,0.87,,7.0,
2014-03-15,3.875,4.917,1.042,,0.0,
2014-03-16,4.375,5.792,1.417,,0.0,
2014-03-17,4.13,5.522,1.391,,0.0,
2014-03-18,4.708,6.125,1.417,,26.0,
2014-03-19,3.75,4.417,0.667,,15.0,
2014-03-20,2.042,2.75,0.708,,0.0,
2014-03-21,3.458,4.583,1.125,,0.0,
2014-03-22,2.583,3.5,0.917,,0.0,
2014-03-23,1.348,2.087,0.739,,3.0,
2014-03-24,1.542,2.208,0.667,9.667,2.0,
2014-03-25,2.083,2.708,0.625,11.208,0.0,
2014-03-26,3.458,4.625,1.167,14.25,0.0,
2014-03-27,4.625,5.792,1.167,17.958,0.0,
2014-03-28,4.208,5.25,1.042,14.542,0.0,
2014-03-29,2.917,3.833,0.917,14.542,2.0,
2014-03-30,3.875,4.708,0.833,33.667,0.0,
2014-03-31,4.783,5.826,1.043,40.478,0.0,
2014-04-01,2.87,3.957,1.087,6.292,,
2014-04-02,3.75,4.75,1.0,11.75,,
2014-04-03,2.792,3.75,0.958,7.75,,
2014-04-04,1.542,2.5,0.958,7.5,,
2014-04-05,1.625,2.375,0.75,7.75,,
2014-04-06,1.826,2.739,0.913,7.208,,
2014-04-07,3.375,4.417,1.042,9.583,,
2014-04-08,4.417,5.583,1.167,10.444,,
2014-04-09,4.792,5.958,1.167,45.417,,
2014-04-10,3.458,4.542,1.083,23.917,,
2014-04-11,4.125,5.333,1.208,14.5,,
2014-04-12,3.458,4.458,1.0,13.833,,
2014-04-13,3.542,4.583,1.042,15.0,,
2014-04-14,3.125,4.333,1.208,14.75,,
2014-04-15,3.727,4.818,1.091,16.696,,
2014-04-16,4.75,5.833,1.083,29.833,,
2014-04-17,4.708,5.833,1.125,34.042,,
2014-04-18,3.417,4.375,0.958,29.125,,
2014-04-19,1.875,2.958,1.083,9.875,,
2014-04-20,2.375,3.375,1.0,8.167,,
2014-04-21,2.458,3.458,1.0,2.875,,
2014-04-22,2.417,3.375,0.958,15.261,0.0,
2014-04-23,3.042,4.208,1.167,17.435,0.0,
2014-04-24,3.609,4.696,1.087,14.167,0.0,
2014-04-25,3.583,4.667,1.083,13.208,0.0,
2014-04-26,3.833,4.917,1.083,15.458,0.0,
2014-04-27,3.042,4.042,1.0,15.0,0.0,
2014-04-28,3.375,4.375,1.0,12.875,8.0,
2014-04-29,1.87,2.87,1.0,3.833,10.0,
2014-04-30,2.167,3.25,1.083,3.708,2.0,
2014-05-01,2.208,3.167,0.958,8.652,0.0,
2014-05-02,3.208,4.333,1.125,17.917,0.0,
2014-05-03,3.261,4.261,1.0,23.417,0.0,
2014-05-04,2.75,3.75,1.0,12.833,0.0,
2014-05-05,2.958,3.958,1.0,13.292,17.0,
2014-05-06,2.5,3.542,1.042,14.167,0.0,
2014-05-07,3.25,4.25,1.0,15.333,0.0,
2014-05-08,2.875,3.875,1.0,14.5,8.0,
2014-05-09,2.25,3.25,1.0,12.708,0.0,
2014-05-10,2.292,3.292,1.0,14.542,0.0,
2014-05-11,2.25,3.208,0.958,13.292,0.0,
2014-05-12,2.304,3.261,0.957,10.333,7.0,
2014-05-13,3.0,4.174,1.174,13.217,0.0,
2014-05-14,4.958,6.083,1.125,20.583,0.0,
2014-05-15,2.958,3.958,1.0,12.583,4.0,
2014-05-16,2.375,3.583,1.208,16.167,0.0,
2014-05-17,1.625,2.625,1.0,5.458,0.0,
2014-05-18,1.792,2.792,1.0,3.458,0.0,
2014-05-19,2.792,3.833,1.042,9.417,0.0,
2014-05-20,2.583,3.583,1.0,25.042,6.0,
2014-05-21,1.739,2.739,1.0,11.083,28.0,
2014-05-22,1.25,2.5,1.25,16.208,0.0,
2014-05-23,1.458,2.458,1.0,5.958,1.0,
2014-05-24,2.5,3.5,1.0,10.667,0.0,
2014-05-25,2.625,3.625,1.0,18.5,0.0,
2014-05-26,2.125,3.083,0.958,7.174,16.0,
2014-05-27,2.609,3.696,1.087,10.286,0.0,
2014-05-28,3.417,4.458,1.042,26.917,0.0,
2014-05-29,3.045,4.0,0.955,31.25,0.0,
2014-05-30,3.522,4.522,1.0,41.333,0.0,
2014-05-31,3.0,4.0,1.0,39.625,0.0,
2014-06-01,2.333,3.292,0.958,32.25,0.0,
2014-06-02,3.292,4.333,1.042,30.292,0.0,
2014-06-03,4.0,5.0,1.0,23.292,0.0,
2014-06-04,3.667,4.708,1.042,24.773,3.0,
2014-06-05,2.542,3.542,1.0,12.292,4.0,
2014-06-06,3.292,4.542,1.25,6.708,1.0,
2014-06-07,1.458,2.458,1.0,7.458,0.0,
2014-06-08,1.391,2.478,1.087,8.333,0.0,
2014-06-09,1.75,2.75,1.0,9.708,0.0,
2014-06-10,2.435,3.478,1.043,13.583,1.0,
2014-06-11,2.917,4.0,1.083,12.542,21.0,
2014-06-12,1.583,2.542,0.958,4.333,39.0,
2014-06-13,1.042,2.042,1.0,4.958,3.0,
2014-06-14,1.417,2.417,1.0,9.5,0.0,
2014-06-15,1.583,2.583,1.0,28.958,0.0,
2014-06-16,1.792,2.75,0.958,21.429,0.0,
2014-06-17,2.391,3.435,1.043,28.786,0.0,
2014-06-18,2.208,3.208,1.0,26.167,0.0,
2014-06-19,1.75,2.792,1.042,14.458,0.0,
2014-06-20,2.167,3.208,1.042,16.333,0.0,
2014-06-21,2.375,3.375,1.0,20.917,1.0,
2014-06-22,1.458,2.458,1.0,13.542,10.0,
2014-06-23,1.208,2.208,1.0,5.292,0.0,
2014-06-24,1.391,2.435,1.043,5.65,0.0,
2014-06-25,1.625,2.792,1.167,6.833,0.0,
2014-06-26,2.913,4.0,1.087,20.792,2.0,
2014-06-27,2.167,3.125,0.958,18.125,0.0,
2014-06-28,1.583,2.583,1.0,4.125,5.0,
2014-06-29,1.292,2.292,1.0,23.75,0.0,
2014-06-30,1.708,2.708,1.0,23.375,0.0,
2014-07-01,1.625,2.75,1.125,13.625,0.0,
2014-07-02,2.167,3.208,1.042,13.583,0.0,
2014-07-03,2.208,3.208,1.0,16.208,13.0,
2014-07-04,1.875,2.917,1.042,5.5,13.0,
2014-07-05,1.304,2.304,1.0,2.583,11.0,
2014-07-06,2.167,3.208,1.042,8.13,11.0,
2014-07-07,1.75,2.708,0.958,4.375,12.0,
2014-07-08,2.13,3.304,1.174,11.542,0.0,
2014-07-09,2.25,3.458,1.208,8.667,0.0,
2014-07-10,2.167,3.25,1.083,3.708,5.0,
2014-07-11,1.292,2.25,0.958,20.833,2.0,
2014-07-12,2.375,3.375,1.0,27.125,0.0,
2014-07-13,2.333,3.333,1.0,16.042,26.0,
2014-07-14,2.348,3.348,1.0,6.708,12.0,
2014-07-15,2.0,3.0,1.0,15.583,0.0,
2014-07-16,2.0,3.0,1.0,17.708,0.0,
2014-07-17,2.417,3.583,1.167,10.417,12.0,
2014-07-18,1.333,2.458,1.125,5.417,0.0,
2014-07-19,1.625,2.667,1.042,6.708,4.0,
2014-07-20,1.208,2.208,1.0,10.417,3.0,
2014-07-21,1.542,2.542,1.0,14.958,0.0,
2014-07-22,2.043,3.043,1.0,31.545,0.0,
2014-07-23,1.609,2.783,1.174,22.5,0.0,
2014-07-24,1.625,2.708,1.083,15.667,0.0,
2014-07-25,1.458,2.583,1.125,10.792,0.0,
2014-07-26,2.208,3.208,1.0,21.917,0.0,
2014-07-27,1.292,2.292,1.0,10.957,0.0,
2014-07-28,1.25,2.25,1.0,6.458,0.0,
2014-07-29,2.5,3.542,1.042,17.318,0.0,
2014-07-30,2.417,3.417,1.0,15.13,0.0,
2014-07-31,2.333,3.375,1.042,8.417,0.0,
2014-08-01,3.043,4.174,1.13,9.348,0.0,
2014-08-02,3.0,4.167,1.167,4.87,0.0,
2014-08-03,2.042,3.083,1.042,3.375,0.0,
2014-08-04,1.625,2.833,1.208,4.348,2.0,
2014-08-05,2.174,3.435,1.261,6.826,0.0,
2014-08-06,3.042,4.208,1.167,11.042,10.0,
2014-08-07,2.75,4.0,1.25,13.125,0.0,
2014-08-08,2.5,3.625,1.125,6.208,54.0,
2014-08-09,1.5,2.583,1.083,1.625,75.0,
2014-08-10,0.783,1.783,1.0,2.708,29.0,
2014-08-11,1.083,2.083,1.0,2.875,0.0,
2014-08-12,1.75,2.833,1.083,6.667,0.0,
2014-08-13,1.905,2.952,1.048,14.25,0.0,
2014-08-14,1.583,2.625,1.042,14.917,0.0,
2014-08-15,1.125,2.125,1.0,3.792,42.0,
2014-08-16,1.5,2.583,1.083,1.208,24.0,
2014-08-17,1.167,2.167,1.0,1.458,28.0,
2014-08-18,1.542,2.583,1.042,8.042,1.0,
2014-08-19,1.818,2.955,1.136,9.875,0.0,
2014-08-20,2.5,3.875,1.375,9.208,0.0,
2014-08-21,2.833,4.208,1.375,8.417,0.0,
2014-08-22,2.083,3.292,1.208,3.667,7.0,
2014-08-23,1.591,2.909,1.318,10.091,0.0,
2014-08-24,2.167,3.25,1.083,9.125,8.0,
2014-08-25,1.708,2.833,1.125,4.792,6.0,
2014-08-26,2.167,3.25,1.083,9.348,2.0,
2014-08-27,1.208,2.208,1.0,7.417,1.0,
2014-08-28,1.696,2.783,1.087,4.542,0.0,
2014-08-29,1.833,3.042,1.208,6.167,0.0,
2014-08-30,1.208,2.292,1.083,6.25,1.0,
2014-08-31,0.833,1.833,1.0,5.625,0.0,
2014-09-01,2.208,3.375,1.167,7.083,2.0,
2014-09-02,1.667,2.667,1.0,7.375,5.0,
2014-09-03,,,,10.292,0.0,
2014-09-04,,,,3.708,67.0,
2014-09-05,,,,6.833,28.0,
2014-09-06,,,,12.667,11.0,
2014-09-07,,,,9.458,0.0,
2014-09-08,,,,12.0,0.0,
2014-09-09,,,,10.042,0.0,
2014-09-10,,,,6.5,0.0,
2014-09-11,,,,6.167,7.0,
2014-09-12,,,,4.75,0.0,
2014-09-13,,,,3.458,2.0,
2014-09-14,,,,4.87,0.0,
2014-09-15,,,,7.375,0.0,
2014-09-16,,,,7.125,0.0,
2014-09-17,,,,7.667,0.0,
2014-09-18,,,,7.542,0.0,
2014-09-19,,,,7.167,0.0,
2014-09-20,,,,6.208,0.0,
2014-09-21,,,,7.833,0.0,
2014-09-22,,,,7.667,0.0,
2014-09-23,,,,7.667,0.0,
2014-09-24,,,,11.125,6.0,
2014-09-25,,,,3.458,5.0,
2014-09-26,,,,5.087,0.0,
2014-09-27,,,,6.304,0.0,
2014-09-28,,,,6.292,0.0,
2014-09-29,,,,17.833,0.0,
2014-09-30,1.818,2.818,1.0,15.136,0.0,
2014-10-01,1.667,2.708,1.042,8.125,0.0,
2014-10-02,3.042,4.167,1.125,11.667,3.0,
2014-10-03,2.13,3.043,0.913,13.5,7.0,
2014-10-04,0.958,1.833,0.875,8.0,1.0,
2014-10-05,1.625,2.625,1.0,5.167,5.0,
2014-10-06,0.292,0.958,0.667,5.417,71.0,
2014-10-07,1.583,2.5,0.917,6.208,0.0,
2014-10-08,2.375,3.708,1.333,7.0,0.0,
2014-10-09,2.708,4.125,1.417,7.708,6.0,
2014-10-10,1.625,2.542,0.917,10.167,0.0,
2014-10-11,1.708,3.083,1.375,12.333,0.0,
2014-10-12,1.522,2.435,0.913,12.958,0.0,
2014-10-13,1.083,1.708,0.625,6.958,74.0,
2014-10-14,0.917,1.542,0.625,7.042,10.0,
2014-10-15,1.826,2.739,0.913,6.143,0.0,
2014-10-16,2.625,3.875,1.25,7.25,1.0,
2014-10-17,2.458,3.375,0.917,9.708,1.0,
2014-10-18,2.458,3.708,1.25,9.958,0.0,
2014-10-19,2.625,3.917,1.292,10.333,0.0,
2014-10-20,3.458,4.5,1.042,8.167,7.0,
2014-10-21,2.739,3.87,1.13,9.542,13.0,
2014-10-22,0.958,1.5,0.542,5.542,18.0,
2014-10-23,1.875,2.708,0.833,6.304,0.0,
2014-10-24,3.042,4.375,1.333,7.458,0.0,
2014-10-25,4.5,6.042,1.542,12.25,0.0,
2014-10-26,3.375,4.667,1.292,15.333,0.0,
2014-10-27,1.667,2.792,1.125,14.25,2.0,
2014-10-28,3.0,3.913,0.913,10.333,0.0,
2014-10-29,2.708,4.083,1.375,9.5,0.0,
2014-10-30,4.522,6.391,1.87,7.583,0.0,
2014-10-31,5.708,7.458,1.75,11.667,8.0,
2014-11-01,2.5,3.542,1.042,4.708,11.0,
2014-11-02,1.958,3.25,1.292,9.625,11.0,
2014-11-03,1.5,2.208,0.708,7.875,14.0,
2014-11-04,2.708,3.958,1.25,7.25,0.0,
2014-11-05,3.333,5.083,1.75,7.348,0.0,
2014-11-06,4.375,5.958,1.583,7.917,2.0,
2014-11-07,2.875,3.75,0.875,20.708,1.0,
2014-11-08,4.0,6.0,2.0,9.292,0.0,
2014-11-09,3.708,4.917,1.208,7.708,16.0,
2014-11-10,2.792,3.875,1.083,9.042,0.0,
2014-11-11,3.136,4.864,1.727,10.917,0.0,
2014-11-12,3.292,4.917,1.625,14.125,2.0,
2014-11-13,1.75,2.625,0.875,7.375,10.0,
2014-11-14,2.667,3.458,0.792,7.875,6.0,
2014-11-15,2.583,3.458,0.875,7.917,4.0,
2014-11-16,2.583,3.75,1.167,7.25,0.0,
2014-11-17,4.783,6.913,2.13,12.417,2.0,
2014-11-18,4.167,4.917,0.75,11.292,5.0,
2014-11-19,5.208,6.833,1.625,10.542,0.0,
2014-11-20,6.0,8.5,2.5,8.375,0.0,
2014-11-21,5.875,7.667,1.792,11.0,0.0,
2014-11-22,4.708,6.333,1.625,13.542,1.0,
2014-11-23,2.875,4.208,1.333,13.875,1.0,
2014-11-24,4.167,5.583,1.417,15.5,0.0,
2014-11-25,4.0,5.0,1.0,5.917,24.0,
2014-11-26,3.545,5.045,1.5,7.826,0.0,
2014-11-27,3.542,4.667,1.125,7.583,0.0,
2014-11-28,3.833,5.083,1.25,7.042,0.0,
2014-11-29,2.417,3.417,1.0,6.625,11.0,
2014-11-30,2.417,3.625,1.208,5.625,5.0,
2014-12-01,2.25,3.208,0.958,7.333,17.0,
2014-12-02,1.667,2.542,0.875,6.958,4.0,
2014-12-03,2.75,3.583,0.833,7.5,0.0,
2014-12-04,3.0,3.958,0.958,6.292,19.0,
2014-12-05,2.043,3.174,1.13,5.0,18.0,
2014-12-06,2.125,2.917,0.792,2.958,31.0,
2014-12-07,3.958,5.0,1.042,2.167,30.0,
2014-12-08,6.708,9.917,3.208,6.625,1.0,
2014-12-09,3.391,4.435,1.043,7.609,15.0,
2014-12-10,5.125,6.75,1.625,9.292,0.0,
2014-12-11,5.167,6.208,1.042,12.542,14.0,
2014-12-12,3.625,4.958,1.333,7.625,13.0,
2014-12-13,2.0,2.917,0.917,4.708,45.0,
2014-12-14,1.826,2.739,0.913,3.042,31.0,
2014-12-15,7.958,12.0,4.042,5.833,22.0,
2014-12-16,5.909,7.818,1.909,9.708,12.0,
2014-12-17,1.708,2.583,0.875,3.375,31.0,
2014-12-18,1.333,2.375,1.042,3.75,16.0,
2014-12-19,7.792,10.833,3.042,6.292,0.0,
2014-12-20,13.333,21.083,7.75,12.292,21.0,
2014-12-21,1.958,2.75,0.792,7.125,3.0,
2014-12-22,2.708,3.875,1.167,6.25,7.0,
2014-12-23,7.955,9.955,2.0,9.364,23.0,
2014-12-24,6.792,10.083,3.292,11.458,14.0,
2014-12-25,4.167,4.958,0.792,6.417,38.0,
2014-12-26,2.875,3.708,0.833,3.375,14.0,
2014-12-27,4.083,5.333,1.25,5.042,0.0,
2014-12-28,3.167,4.25,1.083,7.125,14.0,
2014-12-29,3.708,5.0,1.292,11.083,10.0,
2014-12-30,4.458,5.25,0.792,32.542,3.0,
2014-12-31,4.167,5.125,0.958,17.333,9.0,
2015-01-01,2.708,3.667,0.958,10.333,0.0,
2015-01-02,3.375,4.208,0.833,18.708,0.0,
2015-01-03,4.25,5.667,1.417,19.208,0.0,
2015-01-04,3.75,5.333,1.583,30.833,0.0,
2015-01-05,4.864,6.227,1.364,24.667,4.0,
2015-01-06,5.5,6.875,1.375,11.75,2.0,
2015-01-07,3.25,4.042,0.792,7.417,16.0,
2015-01-08,4.042,5.75,1.708,8.75,0.0,
2015-01-09,3.958,5.0,1.042,5.625,5.0,
2015-01-10,3.125,4.0,0.875,10.458,1.0,
2015-01-11,2.375,3.0,0.625,11.458,22.0,
2015-01-12,3.125,4.0,0.875,2.792,30.0,
2015-01-13,3.917,5.042,1.125,5.25,0.0,
2015-01-14,3.304,4.696,1.391,7.833,8.0,
2015-01-15,3.292,4.25,0.958,8.458,15.0,
2015-01-16,3.542,4.375,0.833,6.792,3.0,
2015-01-17,3.333,4.208,0.875,6.917,3.0,
2015-01-18,3.435,4.304,0.87,5.167,32.0,
2015-01-19,1.875,2.833,0.958,6.375,7.0,
2015-01-20,1.542,2.5,0.958,4.125,41.0,
2015-01-21,6.5,8.042,1.542,5.25,12.0,
2015-01-22,7.875,9.667,1.792,5.917,12.0,
2015-01-23,2.783,3.739,0.957,10.708,9.0,
2015-01-24,1.667,2.458,0.792,8.292,13.0,
2015-01-25,5.25,6.542,1.292,9.958,4.0,
2015-01-26,8.217,10.826,2.609,11.095,0.0,
2015-01-27,7.583,9.5,1.917,17.375,0.0,
2015-01-28,10.792,14.208,3.417,17.75,1.0,
2015-01-29,8.333,10.75,2.417,9.333,46.0,
2015-01-30,2.708,3.333,0.625,5.625,8.0,
2015-01-31,2.0,2.667,0.667,13.792,0.0,
2015-02-01,3.478,4.391,0.913,13.625,16.0,
2015-02-02,3.391,4.13,0.739,5.375,12.0,
2015-02-03,4.222,5.222,1.0,6.083,0.0,
2015-02-04,4.292,5.417,1.125,9.583,0.0,
2015-02-05,4.792,6.208,1.417,13.208,0.0,
2015-02-06,2.792,3.583,0.792,6.708,16.0,
2015-02-07,2.042,2.792,0.75,6.0,5.0,
2015-02-08,4.125,5.458,1.333,7.917,0.0,
2015-02-09,3.333,4.167,0.833,14.083,20.0,
2015-02-10,3.043,3.87,0.826,8.375,1.0,
2015-02-11,3.917,5.417,1.5,8.833,0.0,
2015-02-12,3.417,4.292,0.875,9.292,0.0,
2015-02-13,3.0,3.75,0.75,5.667,8.0,
2015-02-14,1.792,2.542,0.75,4.708,5.0,
2015-02-15,2.417,3.208,0.792,6.583,41.0,
2015-02-16,6.478,8.478,2.0,6.625,6.0,
2015-02-17,3.708,4.75,1.042,6.625,16.0,
2015-02-18,5.333,7.208,1.875,8.083,0.0,
2015-02-19,4.957,6.609,1.652,17.375,0.0,
2015-02-20,6.25,7.833,1.583,10.25,22.0,
2015-02-21,1.208,1.75,0.542,11.708,5.0,
2015-02-22,2.792,3.792,1.0,10.708,0.0,
2015-02-23,3.958,5.042,1.083,12.391,2.0,
2015-02-24,1.833,2.5,0.667,10.208,0.0,
2015-02-25,2.75,3.625,0.875,7.208,7.0,
2015-02-26,4.0,5.0,1.0,19.958,10.0,
2015-02-27,4.208,5.125,0.917,27.542,2.0,
2015-02-28,3.522,4.391,0.87,26.708,0.0,
2015-03-01,2.783,3.826,1.043,11.043,5.0,
2015-03-02,4.429,5.714,1.286,12.583,1.0,
2015-03-03,4.792,6.583,1.792,14.458,0.0,
2015-03-04,4.083,5.583,1.5,15.875,0.0,
2015-03-05,3.458,4.417,0.958,23.0,1.0,
2015-03-06,1.708,2.5,0.792,13.625,0.0,
2015-03-07,2.833,3.667,0.833,11.333,1.0,
2015-03-08,3.048,4.714,1.667,13.333,1.0,
2015-03-09,1.75,2.333,0.583,10.0,19.0,
2015-03-10,1.875,2.542,0.667,11.25,0.0,
2015-03-11,2.667,3.75,1.083,7.458,6.0,
2015-03-12,2.833,3.792,0.958,4.792,5.0,
2015-03-13,2.542,3.5,0.958,7.0,3.0,
2015-03-14,2.292,3.042,0.75,17.083,10.0,
2015-03-15,2.174,2.826,0.652,12.958,0.0,
2015-03-16,5.5,6.875,1.375,8.167,0.0,
2015-03-17,5.0,6.522,1.522,13.958,0.0,
2015-03-18,3.792,4.583,0.792,10.042,11.0,
2015-03-19,1.75,2.417,0.667,9.958,19.0,
2015-03-20,1.792,2.208,0.417,16.167,0.0,
2015-03-21,1.458,2.083,0.625,4.833,0.0,
2015-03-22,3.125,4.167,1.042,8.292,0.0,
2015-03-23,3.458,4.625,1.167,11.75,0.0,
2015-03-24,1.292,1.917,0.625,6.0,0.0,
2015-03-25,1.125,1.708,0.583,3.708,0.0,
2015-03-26,2.435,3.478,1.043,5.5,0.0,
2015-03-27,2.833,3.792,0.958,8.458,0.0,
2015-03-28,3.583,4.625,1.042,10.583,0.0,
2015-03-29,4.87,6.0,1.13,22.0,0.0,
2015-03-30,3.833,4.833,1.0,28.25,0.0,
2015-03-31,4.375,5.458,1.083,24.333,0.0,
2015-04-01,2.391,3.174,0.783,12.042,11.0,
2015-04-02,2.792,3.542,0.75,9.75,0.0,
2015-04-03,2.417,3.375,0.958,8.25,9.0,
2015-04-04,1.792,2.5,0.708,7.458,5.0,
2015-04-05,1.375,1.917,0.542,2.625,21.0,
2015-04-06,1.333,1.792,0.458,3.333,13.0,
2015-04-07,1.0,1.292,0.292,11.917,5.0,
2015-04-08,1.625,2.125,0.5,9.875,2.0,
2015-04-09,2.083,2.833,0.75,10.0,0.0,
2015-04-10,3.043,3.783,0.739,8.792,13.0,
2015-04-11,1.625,2.208,0.583,9.917,1.0,
2015-04-12,2.25,3.125,0.875,10.375,0.0,
2015-04-13,4.458,5.167,0.708,8.708,15.0,
2015-04-14,3.13,4.13,1.0,4.826,13.0,
2015-04-15,2.083,2.625,0.542,10.25,3.0,
2015-04-16,3.375,4.083,0.708,25.458,0.0,
2015-04-17,2.5,3.333,0.833,21.167,1.0,
2015-04-18,2.667,3.5,0.833,16.375,0.0,
2015-04-19,2.739,3.565,0.826,19.0,9.0,
2015-04-20,1.583,2.042,0.458,9.478,36.0,
2015-04-21,1.542,2.125,0.583,6.227,1.0,
2015-04-22,2.25,3.0,0.75,8.333,0.0,
2015-04-23,2.917,3.625,0.708,17.333,0.0,
2015-04-24,3.625,4.333,0.708,24.5,0.0,
2015-04-25,2.333,2.958,0.625,21.167,0.0,
2015-04-26,2.625,3.333,0.708,16.75,0.0,
2015-04-27,3.333,4.208,0.875,26.125,0.0,
2015-04-28,3.318,4.364,1.045,29.348,0.0,
2015-04-29,3.375,4.458,1.083,16.875,0.0,
2015-04-30,2.75,3.667,0.917,12.125,0.0,
2015-05-01,3.0,4.0,1.0,12.833,0.0,
2015-05-02,2.708,3.458,0.75,15.833,0.0,
2015-05-03,3.125,4.083,0.958,10.625,2.0,
2015-05-04,1.417,2.208,0.792,6.917,3.0,
2015-05-05,1.833,2.75,0.917,11.667,0.0,
2015-05-06,2.708,3.542,0.833,16.208,0.0,
2015-05-07,2.957,3.87,0.913,15.25,0.0,
2015-05-08,2.042,2.917,0.875,13.875,1.0,
2015-05-09,3.125,4.083,0.958,19.042,0.0,
2015-05-10,1.333,1.958,0.625,14.625,0.0,
2015-05-11,2.458,3.333,0.875,11.0,0.0,
2015-05-12,2.227,2.864,0.636,9.174,43.0,
2015-05-13,2.333,2.917,0.583,19.0,0.0,
2015-05-14,2.708,3.5,0.792,20.25,0.0,
2015-05-15,2.0,2.917,0.917,22.292,0.0,
2015-05-16,1.087,1.522,0.435,16.583,15.0,
2015-05-17,1.417,1.917,0.5,14.542,0.0,
2015-05-18,3.083,3.875,0.792,15.375,11.0,
2015-05-19,1.958,2.667,0.708,6.955,2.0,
2015-05-20,1.625,2.25,0.625,14.917,0.0,
2015-05-21,1.875,2.833,0.958,7.167,0.0,
2015-05-22,2.583,3.208,0.625,12.625,0.0,
2015-05-23,3.375,4.208,0.833,18.25,0.0,
2015-05-24,2.458,3.417,0.958,20.042,0.0,
2015-05-25,2.348,3.261,0.913,21.708,0.0,
2015-05-26,2.364,3.136,0.773,20.042,0.0,
2015-05-27,3.0,3.792,0.792,20.75,0.0,
