date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2012-12-07,188.917,4.583,17.833,36.667,121.875,85.208,3.833,206.75
2012-12-08,188.0,4.167,19.217,26.304,60.913,34.609,3.542,207.217
2012-12-09,187.792,3.917,17.167,17.333,33.125,15.792,3.0,204.958
2012-12-10,187.958,4.167,16.292,35.0,89.75,54.75,3.083,204.25
2012-12-11,188.375,4.792,18.375,40.333,115.542,75.208,4.261,206.75
2012-12-12,189.364,4.087,25.727,44.75,146.042,101.292,4.333,215.091
2012-12-13,190.042,4.667,27.0,45.875,134.792,88.917,3.667,217.042
2012-12-14,189.75,4.708,20.75,43.125,134.25,91.125,4.542,210.5
2012-12-15,186.043,6.583,26.739,38.391,106.652,68.261,2.125,212.783
2012-12-16,186.458,5.458,13.875,20.792,47.25,26.458,1.708,200.333
2012-12-17,187.792,5.375,16.833,27.083,70.333,43.25,3.25,204.625
2012-12-18,188.042,6.542,19.583,34.625,124.375,89.75,3.13,207.625
2012-12-19,186.25,2.913,7.667,28.917,67.583,38.667,4.125,193.917
2012-12-20,187.417,3.333,9.167,34.364,91.5,57.136,3.0,196.583
2012-12-21,187.875,4.929,17.792,41.917,137.458,95.542,3.875,205.667
2012-12-22,185.087,3.708,12.609,23.739,48.217,24.478,1.833,197.696
2012-12-23,186.958,3.958,11.792,16.458,27.667,11.208,1.833,198.75
2012-12-24,187.5,3.792,16.083,25.833,59.167,33.333,3.208,203.583
2012-12-25,188.208,3.87,14.292,38.333,113.542,75.208,3.0,202.5
2012-12-26,187.833,3.042,11.292,32.583,75.208,42.625,4.042,199.125
2012-12-27,188.167,3.417,10.208,32.833,83.833,51.0,3.417,198.375
2012-12-28,187.75,4.208,12.208,30.958,90.458,59.5,3.042,199.958
2012-12-29,186.391,3.625,10.957,16.304,27.913,11.609,2.25,197.348
2012-12-30,186.125,6.25,26.292,21.083,40.542,19.458,1.75,212.417
2012-12-31,185.958,3.833,14.625,11.708,20.167,8.458,1.625,200.583
2013-01-01,188.292,3.833,11.125,9.333,13.708,4.375,3.083,199.417
2013-01-02,187.913,3.458,14.783,8.25,12.792,4.542,2.0,202.696
2013-01-03,187.958,3.708,11.125,10.167,15.583,5.417,2.208,199.083
2013-01-04,186.833,4.083,13.667,16.957,27.739,10.783,3.542,200.5
2013-01-05,188.208,3.833,11.875,12.167,17.25,5.083,2.333,200.083
2013-01-06,188.458,2.913,12.875,25.667,55.167,29.5,3.625,201.333
2013-01-07,189.174,3.739,16.609,35.783,94.043,58.261,3.909,205.783
2013-01-08,187.083,4.826,34.792,41.125,122.875,81.75,3.208,221.875
2013-01-09,187.478,3.696,11.696,29.208,67.042,37.833,4.625,199.174
2013-01-10,189.208,3.208,9.292,24.75,56.333,31.583,3.292,198.5
2013-01-11,190.042,4.583,14.042,25.565,68.478,42.913,2.667,204.083
2013-01-12,189.75,5.0,15.875,19.917,37.458,17.542,2.125,205.625
2013-01-13,190.583,3.478,9.792,21.958,40.417,18.458,4.333,200.375
2013-01-14,189.542,2.917,10.125,31.0,70.583,39.583,4.565,199.667
2013-01-15,189.905,3.667,11.286,32.542,76.25,43.708,5.042,201.19
2013-01-16,187.565,6.833,12.913,37.417,103.708,66.292,3.583,200.478
2013-01-17,187.083,6.545,12.25,34.208,86.75,52.542,2.75,199.333
2013-01-18,188.25,6.75,9.5,23.696,42.565,18.87,2.25,197.75
2013-01-19,188.417,6.292,5.917,15.542,27.333,11.792,1.583,194.333
2013-01-20,188.333,4.261,19.208,39.625,106.833,67.208,3.625,207.542
2013-01-21,188.391,4.348,15.609,45.261,116.478,71.217,4.818,204.0
2013-01-22,188.667,3.208,12.042,35.333,76.5,41.167,5.333,200.708
2013-01-23,188.87,2.625,51.174,38.958,95.542,56.583,4.636,240.043
2013-01-24,189.708,3.208,21.667,44.292,133.083,88.792,2.0,211.375
2013-01-25,187.25,2.667,19.833,33.565,70.652,37.087,2.417,207.083
2013-01-26,186.417,1.458,13.75,19.583,32.208,12.625,1.292,200.167
2013-01-27,188.417,3.609,12.667,30.583,73.125,42.542,1.917,201.083
2013-01-28,187.792,4.0,15.333,39.958,110.75,70.792,3.391,203.125
2013-01-29,187.833,3.792,13.167,32.458,74.167,41.708,2.167,201.0
2013-01-30,190.783,8.292,37.652,49.792,186.25,136.458,3.542,228.435
2013-01-31,186.375,4.042,15.583,35.083,72.417,37.333,1.25,201.958
2013-02-01,187.958,4.75,15.792,25.478,55.304,29.826,2.208,203.75
2013-02-02,188.25,6.583,21.375,27.208,53.542,26.333,1.583,209.625
2013-02-03,184.75,4.913,28.208,27.444,99.111,71.667,2.333,212.958
2013-02-04,186.083,4.0,16.167,,,,1.909,202.25
2013-02-05,186.708,2.783,10.667,13.0,30.0,17.0,1.792,197.375
2013-02-06,187.609,3.083,13.0,28.15,64.0,35.85,2.375,200.609
2013-02-07,187.0,3.0,12.917,27.0,53.125,26.125,1.583,199.917
2013-02-08,185.208,3.042,9.792,10.696,17.348,6.652,1.0,195.0
2013-02-09,185.167,3.708,14.458,20.375,36.792,16.417,1.625,199.625
2013-02-10,186.542,3.304,14.25,27.708,60.958,33.25,2.625,200.792
2013-02-11,187.125,2.417,10.792,16.417,23.375,6.958,1.348,197.917
2013-02-12,187.125,3.167,13.917,27.917,62.042,34.125,1.708,201.042
2013-02-13,189.143,3.708,13.095,32.333,69.75,37.417,2.667,202.238
2013-02-14,188.667,3.625,9.208,22.792,46.458,23.667,3.792,197.875
2013-02-15,185.583,3.708,7.917,17.087,30.696,13.609,1.333,193.5
2013-02-16,187.917,3.917,10.125,22.792,47.458,24.667,1.458,198.042
2013-02-17,188.958,3.696,10.458,37.5,83.167,45.667,3.167,199.417
2013-02-18,189.083,3.708,11.458,35.083,71.083,36.0,2.957,200.542
2013-02-19,188.375,3.583,11.417,31.208,62.708,31.5,3.25,199.792
2013-02-20,187.375,4.417,9.25,34.375,65.042,30.667,3.333,196.625
2013-02-21,191.182,4.833,11.182,33.792,67.667,33.875,3.75,202.364
2013-02-22,190.5,4.375,10.042,26.783,43.652,16.87,3.542,200.542
2013-02-23,190.208,4.458,9.417,19.5,27.167,7.667,2.833,199.625
2013-02-24,190.958,4.045,12.208,32.542,65.083,32.542,3.25,203.167
2013-02-25,190.958,4.174,12.375,36.417,80.833,44.417,4.174,203.333
2013-02-26,191.917,5.0,19.125,46.5,95.25,48.75,4.042,211.042
2013-02-27,187.609,5.792,24.435,48.292,115.833,67.542,3.417,212.043
2013-02-28,186.208,4.875,20.417,35.292,80.167,44.875,2.75,206.625
2013-03-01,188.375,5.625,12.0,23.217,32.304,9.087,2.75,200.375
2013-03-02,188.333,4.958,9.75,15.375,20.417,5.042,1.083,198.083
2013-03-03,187.625,2.739,12.083,23.917,43.125,19.208,2.292,199.708
2013-03-04,188.652,2.87,11.217,26.783,46.261,19.478,2.864,199.87
2013-03-05,184.25,3.5,10.417,33.583,75.5,41.917,3.958,194.667
2013-03-06,188.87,3.261,10.435,30.083,66.792,36.708,2.542,199.304
2013-03-07,190.708,3.125,9.0,26.792,51.833,25.042,2.292,199.708
2013-03-08,190.167,3.435,9.125,22.913,42.87,19.957,1.958,199.292
2013-03-09,188.792,3.375,7.542,15.167,23.333,8.167,1.667,196.333
2013-03-10,189.667,2.957,10.583,32.917,70.125,37.208,2.625,200.25
2013-03-11,191.042,3.083,8.75,36.208,83.708,47.5,2.652,199.792
2013-03-12,191.917,4.375,17.5,44.208,89.25,45.042,4.375,209.417
2013-03-13,186.65,4.583,21.5,38.5,86.375,47.875,2.167,208.15
2013-03-14,190.5,4.167,12.333,27.875,64.125,36.25,4.542,202.833
2013-03-15,191.625,3.833,10.5,22.609,39.913,17.304,1.625,202.125
2013-03-16,193.042,4.75,13.958,23.667,37.167,13.5,3.25,207.0
2013-03-17,194.875,4.913,14.0,42.667,72.417,29.75,4.375,208.875
2013-03-18,191.75,5.042,26.167,49.125,112.5,63.375,2.174,217.917
2013-03-19,192.565,3.739,13.348,27.739,48.565,20.826,2.375,205.913
2013-03-20,187.13,4.5,17.0,36.417,64.667,28.25,3.458,204.13
2013-03-21,185.458,3.417,11.375,27.833,54.625,26.792,2.167,196.833
2013-03-22,186.833,3.333,9.042,24.522,46.174,21.652,2.208,195.875
2013-03-23,187.917,3.583,10.5,22.417,37.208,14.792,1.917,198.417
2013-03-24,187.625,3.739,13.042,46.125,94.292,48.167,3.333,200.667
2013-03-25,186.542,3.542,16.042,47.167,96.417,49.25,4.043,202.583
2013-03-26,187.364,4.0,17.522,38.25,74.792,36.542,4.042,205.0
2013-03-27,189.174,4.417,20.913,32.583,67.125,34.542,2.208,210.087
2013-03-28,189.917,4.25,19.458,35.792,67.958,32.167,3.5,209.375
2013-03-29,188.792,4.375,19.583,29.739,55.043,25.304,2.625,208.375
2013-03-30,184.542,4.208,18.458,19.292,28.542,9.25,1.042,203.0
2013-03-31,187.458,3.261,14.875,36.292,67.5,31.208,2.0,202.333
2013-04-01,188.417,3.417,11.792,24.458,39.0,14.542,1.583,200.208
2013-04-02,185.478,3.273,11.609,33.87,62.13,28.261,5.227,197.087
2013-04-03,183.417,3.708,16.292,36.208,85.542,49.333,2.208,199.708
2013-04-04,185.087,3.833,16.565,42.292,105.5,63.208,2.208,201.652
2013-04-05,185.125,3.417,13.917,35.542,65.833,30.292,2.625,199.042
2013-04-06,182.208,3.083,11.458,22.826,40.174,17.348,2.333,193.667
2013-04-07,181.875,2.917,14.583,15.25,23.333,8.083,1.125,196.458
2013-04-08,184.833,2.792,10.875,32.583,63.042,30.458,3.25,195.708
2013-04-09,185.375,2.957,17.875,42.792,87.375,44.583,2.391,203.25
2013-04-10,186.25,4.375,13.833,44.625,79.375,34.75,2.083,200.083
2013-04-11,188.652,2.583,13.043,38.667,68.625,29.958,1.625,201.696
2013-04-12,188.909,7.467,10.227,38.708,69.417,30.708,2.25,199.136
2013-04-13,191.0,,9.5,23.739,37.174,13.435,2.458,200.5
2013-04-14,190.333,,16.875,24.875,34.125,9.25,1.792,207.208
2013-04-15,189.0,3.214,18.083,40.25,66.583,26.333,1.833,207.083
2013-04-16,188.708,3.391,14.5,40.083,70.25,30.167,3.478,203.208
2013-04-17,187.875,3.625,22.542,45.208,98.292,53.083,2.583,210.417
2013-04-18,182.182,3.217,15.727,37.565,73.826,36.261,2.087,197.909
2013-04-19,185.042,3.125,11.833,25.5,43.0,17.5,2.75,196.875
2013-04-20,188.708,3.375,8.25,22.478,30.087,7.609,2.292,196.958
2013-04-21,186.5,3.083,6.208,11.417,13.708,2.292,1.042,192.708
2013-04-22,187.583,3.083,6.917,32.708,59.125,26.417,3.458,194.5
2013-04-23,188.042,5.348,11.083,41.458,71.583,30.125,2.739,199.125
2013-04-24,185.458,3.833,15.125,45.417,89.417,44.0,1.375,200.583
2013-04-25,186.304,3.905,21.174,40.0,90.167,50.167,1.958,207.478
2013-04-26,186.125,3.75,16.25,40.167,81.125,40.958,2.125,202.375
2013-04-27,187.0,3.286,11.875,28.174,46.391,18.217,1.583,198.875
2013-04-28,187.042,3.042,9.792,16.542,21.25,4.708,2.458,196.833
2013-04-29,187.083,3.417,13.375,21.542,28.542,7.0,2.042,200.458
2013-04-30,185.042,3.957,17.875,42.708,75.458,32.75,2.043,202.917
2013-05-01,184.083,2.75,13.208,26.208,46.333,20.125,2.958,197.292
2013-05-02,186.227,2.348,7.5,19.826,30.13,10.304,1.783,193.727
2013-05-03,187.167,2.333,8.333,13.5,19.833,6.333,1.375,195.5
2013-05-04,187.75,2.75,10.208,12.217,15.391,3.174,1.542,197.958
2013-05-05,187.917,3.417,9.25,10.917,12.667,1.75,1.833,197.167
2013-05-06,187.375,3.667,11.542,22.333,29.958,7.625,2.375,198.917
2013-05-07,186.042,2.783,8.875,34.875,54.375,19.5,5.435,194.917
2013-05-08,186.583,2.5,10.125,37.083,69.333,32.25,3.583,196.708
2013-05-09,184.609,3.25,13.957,41.833,69.652,28.565,3.833,198.565
2013-05-10,184.682,4.0,15.818,42.625,73.417,30.792,3.542,200.5
2013-05-11,184.125,3.667,14.958,27.174,45.174,18.0,1.583,199.083
2013-05-12,185.292,3.583,12.042,15.042,20.542,5.5,1.667,197.333
2013-05-13,185.042,3.542,11.917,30.458,62.583,32.125,2.375,196.958
2013-05-14,185.375,2.652,11.375,28.083,57.25,29.167,4.217,196.75
2013-05-15,186.333,2.75,11.0,30.833,57.833,27.0,2.958,197.333
2013-05-16,183.565,2.542,14.217,24.25,46.958,22.708,3.25,197.783
2013-05-17,185.5,3.125,13.208,35.167,58.708,23.542,3.125,198.708
2013-05-18,185.083,3.208,13.875,31.478,52.957,21.478,1.708,198.958
2013-05-19,182.75,2.375,13.375,14.833,23.208,8.375,1.625,196.125
2013-05-20,180.375,2.625,16.125,24.333,39.083,14.75,4.5,196.5
2013-05-21,183.208,3.174,18.583,29.917,47.542,17.625,4.565,201.792
2013-05-22,185.375,3.25,15.583,33.333,53.833,20.5,3.75,200.958
2013-05-23,186.957,3.208,16.174,36.292,61.208,24.917,3.417,203.13
2013-05-24,186.375,2.292,15.292,38.417,66.375,27.958,4.0,201.667
2013-05-25,187.333,2.417,14.708,20.043,29.174,9.13,3.208,202.042
2013-05-26,185.917,2.292,12.625,13.25,19.042,5.792,2.208,198.542
2013-05-27,184.958,2.292,13.167,26.833,54.292,27.458,4.0,198.125
2013-05-28,184.083,2.478,12.75,30.5,68.125,37.625,3.391,196.833
2013-05-29,182.25,2.542,11.875,30.542,70.625,40.083,2.125,194.125
2013-05-30,180.261,3.083,19.826,28.042,77.25,49.208,1.833,200.087
2013-05-31,185.542,3.25,18.875,26.958,43.667,16.708,3.417,204.417
2013-06-01,186.417,3.042,16.833,23.304,33.913,10.609,3.25,203.25
2013-06-02,184.917,2.375,12.917,12.25,15.125,2.875,2.0,197.833
2013-06-03,185.708,3.583,17.542,33.5,62.75,29.25,3.792,203.25
2013-06-04,184.478,3.136,20.261,32.13,61.826,29.696,3.773,204.739
2013-06-05,182.917,2.458,15.792,27.292,58.708,31.417,2.958,198.708
2013-06-06,182.609,3.042,14.652,27.792,51.958,24.167,4.625,197.261
2013-06-07,182.875,2.875,14.5,26.5,47.583,21.083,4.667,197.375
2013-06-08,183.125,2.875,14.042,20.391,34.087,13.696,2.75,197.167
2013-06-09,183.292,2.958,14.833,15.333,22.333,7.0,2.167,198.125
2013-06-10,182.458,2.833,15.875,31.917,58.667,26.75,3.042,198.333
2013-06-11,183.417,2.87,14.375,25.667,40.75,15.083,3.696,197.792
2013-06-12,180.0,2.542,14.591,20.625,43.875,23.25,5.375,194.591
2013-06-13,177.696,4.458,19.13,17.708,47.75,30.042,4.292,196.826
2013-06-14,179.542,4.5,18.667,15.792,43.958,28.167,2.625,198.208
2013-06-15,179.75,2.583,24.833,18.522,30.913,12.391,4.542,204.583
2013-06-16,179.167,2.042,14.458,10.167,14.042,3.875,1.792,193.625
2013-06-17,179.917,2.875,22.083,23.75,52.125,28.375,2.958,202.0
2013-06-18,178.0,3.0,23.565,26.522,58.217,31.696,2.409,201.565
2013-06-19,175.583,2.75,25.792,25.292,66.333,41.042,2.083,201.375
2013-06-20,186.13,3.0,19.435,32.5,50.667,18.167,2.125,205.565
2013-06-21,186.917,5.125,18.042,32.833,58.208,25.375,3.417,204.958
2013-06-22,184.417,2.333,13.0,22.913,38.043,15.13,2.167,197.417
2013-06-23,186.542,3.25,15.458,16.25,22.792,6.542,2.583,202.0
2013-06-24,186.375,3.5,17.042,29.917,54.5,24.583,2.417,203.417
2013-06-25,187.042,3.435,18.0,31.083,66.667,35.583,3.435,205.042
2013-06-26,184.875,3.167,12.667,32.0,68.167,36.167,6.042,197.542
2013-06-27,185.304,3.083,17.13,31.0,70.167,39.167,2.542,202.435
2013-06-28,186.0,2.565,12.208,24.958,53.042,28.083,3.583,198.208
2013-06-29,185.958,2.833,14.125,18.304,35.304,17.0,3.5,200.083
2013-06-30,186.542,2.792,12.875,13.125,22.875,9.75,2.917,199.417
2013-07-01,185.0,2.333,12.167,21.5,53.167,31.667,2.667,197.167
2013-07-02,183.435,2.091,14.261,21.435,49.739,28.304,2.727,197.696
2013-07-03,183.25,3.042,17.292,28.208,76.167,47.958,2.583,200.542
2013-07-04,180.087,3.0,23.478,25.542,56.0,30.458,2.208,203.565
2013-07-05,175.583,2.875,22.167,19.875,58.958,39.083,1.792,197.75
2013-07-06,174.917,2.875,25.5,11.565,36.87,25.304,1.292,200.417
2013-07-07,175.833,2.478,19.625,8.542,19.25,10.708,1.75,195.458
2013-07-08,177.333,2.391,24.5,14.5,23.667,9.167,2.542,201.833
2013-07-09,178.182,2.304,19.636,22.208,35.5,13.292,2.957,197.818
2013-07-10,177.5,2.143,19.458,20.583,28.75,8.167,3.292,196.958
2013-07-11,175.13,2.042,13.478,17.292,30.458,13.167,2.75,188.609
2013-07-12,175.458,2.25,14.5,20.042,39.25,19.208,4.083,189.958
2013-07-13,177.417,2.917,17.042,19.0,33.609,14.609,3.083,194.458
2013-07-14,176.625,2.625,14.375,12.292,17.708,5.417,2.625,191.0
2013-07-15,180.208,3.208,14.75,18.0,25.208,7.208,2.667,194.958
2013-07-16,183.458,2.913,14.667,29.583,52.583,23.0,3.522,198.125
2013-07-17,183.5,2.5,14.75,29.208,64.0,34.792,3.375,198.25
2013-07-18,177.957,2.75,17.783,27.087,50.043,22.957,2.292,195.739
2013-07-19,182.167,2.583,17.0,27.125,53.208,26.083,2.875,199.167
2013-07-20,182.833,2.875,15.958,20.783,32.174,11.391,2.667,198.792
2013-07-21,183.583,3.458,17.292,20.208,30.667,10.458,2.167,200.875
2013-07-22,182.333,3.417,17.042,27.542,49.458,21.917,2.333,199.375
2013-07-23,179.875,3.13,19.458,27.25,61.708,34.458,3.348,199.333
2013-07-24,179.625,2.792,16.875,25.667,49.792,24.125,2.125,196.5
2013-07-25,179.652,3.583,22.783,29.042,69.708,40.667,2.333,202.435
2013-07-26,176.917,3.292,16.958,23.125,59.917,36.792,2.708,193.875
2013-07-27,181.875,3.458,17.083,20.783,32.696,11.913,2.292,198.958
2013-07-28,185.25,3.583,15.833,15.667,19.458,3.792,2.375,201.083
2013-07-29,184.708,4.625,18.417,28.667,66.708,38.042,2.333,203.125
2013-07-30,182.208,3.957,18.292,27.292,57.375,30.083,2.652,200.5
2013-07-31,186.375,4.0,17.917,28.708,44.208,15.5,2.083,204.292
2013-08-01,183.87,4.208,16.13,27.417,49.667,22.25,3.25,200.0
2013-08-02,184.478,3.652,15.565,23.13,37.348,14.217,2.435,200.043
2013-08-03,181.042,2.875,11.833,14.913,26.87,11.957,1.958,192.875
2013-08-04,181.375,3.125,12.167,11.792,19.5,7.708,1.792,193.542
2013-08-05,180.917,4.0,13.208,25.125,55.708,30.583,1.792,194.125
2013-08-06,174.708,2.652,30.667,18.75,57.625,38.875,3.478,205.375
2013-08-07,177.083,3.042,21.083,26.792,64.875,38.083,2.167,198.167
2013-08-08,180.957,3.375,17.87,26.667,43.583,16.917,2.542,198.826
2013-08-09,183.227,4.333,18.636,26.25,44.292,18.042,2.333,201.864
2013-08-10,183.125,4.333,19.958,17.652,29.522,11.87,2.292,203.083
2013-08-11,185.417,4.333,18.542,14.958,20.458,5.5,2.208,203.958
2013-08-12,186.25,4.375,18.958,25.208,37.042,11.833,2.458,205.208
2013-08-13,188.292,4.348,14.875,22.625,31.125,8.5,2.609,203.167
2013-08-14,188.625,4.042,15.083,15.792,22.833,7.042,2.0,203.708
2013-08-15,184.783,3.417,15.826,12.208,17.958,5.75,2.625,200.609
2013-08-16,183.125,3.375,17.667,14.542,24.417,9.875,2.0,200.792
2013-08-17,183.542,3.333,16.958,13.783,23.739,9.957,2.042,200.5
2013-08-18,182.5,3.125,15.458,10.708,18.25,7.542,1.583,197.958
2013-08-19,180.292,3.333,17.625,21.0,54.917,33.917,2.125,197.917
2013-08-20,174.783,2.455,15.652,20.174,64.87,44.696,2.455,190.435
2013-08-21,172.565,12.958,14.304,17.87,48.87,31.0,3.435,186.87
2013-08-22,177.435,1.417,15.696,20.417,40.792,20.375,4.208,193.13
2013-08-23,179.083,3.625,23.042,25.375,54.417,29.042,3.0,202.125
2013-08-24,179.167,3.042,16.625,15.913,33.652,17.739,2.708,195.792
2013-08-25,181.958,3.542,22.667,14.0,27.125,13.125,2.0,204.625
2013-08-26,186.292,3.458,17.375,22.5,50.167,27.667,5.417,203.667
2013-08-27,187.167,3.217,18.417,28.792,52.917,24.125,4.087,205.583
2013-08-28,188.958,3.333,17.5,29.333,52.292,22.958,3.875,206.458
2013-08-29,187.174,4.333,17.478,37.917,65.125,27.208,4.25,204.652
2013-08-30,179.708,3.875,19.042,29.333,69.0,39.667,2.708,198.75
2013-08-31,175.042,3.292,18.958,15.043,42.043,27.0,2.042,194.0
2013-09-01,178.5,3.583,15.292,12.125,21.208,9.083,1.458,193.792
2013-09-02,176.875,3.958,14.917,18.292,65.208,46.917,2.458,191.792
2013-09-03,174.739,1.909,19.0,13.652,56.13,42.478,2.955,193.739
2013-09-04,179.292,2.542,12.833,21.667,59.75,38.083,3.208,192.125
2013-09-05,176.636,2.227,14.0,21.087,52.522,31.435,2.909,190.636
2013-09-06,182.083,3.292,15.375,25.833,52.917,27.083,2.583,197.458
2013-09-07,183.958,3.348,14.667,14.913,27.826,12.913,2.583,198.625
2013-09-08,182.833,3.458,15.708,13.083,22.458,9.375,1.5,198.542
2013-09-09,185.458,3.208,14.708,25.333,47.125,21.792,4.0,200.167
2013-09-10,187.958,3.13,17.083,27.542,47.75,20.208,3.609,205.042
2013-09-11,185.818,3.0,14.591,23.708,45.0,21.292,3.375,200.409
2013-09-12,184.304,3.364,14.304,21.667,42.375,20.708,2.542,198.609
2013-09-13,184.667,3.696,15.458,30.458,54.083,23.625,3.417,200.125
2013-09-14,182.5,3.208,10.917,16.304,30.13,13.826,2.625,193.417
2013-09-15,174.583,2.167,7.917,4.75,10.667,5.917,1.167,182.5
2013-09-16,175.333,2.083,9.625,9.167,17.875,8.708,1.542,184.958
2013-09-17,183.708,2.522,11.0,26.542,50.333,23.792,3.609,194.708
2013-09-18,186.0,3.174,12.696,33.13,59.391,26.261,4.217,198.696
2013-09-19,185.913,3.583,17.217,36.0,62.0,26.0,3.792,203.13
2013-09-20,183.542,3.625,17.542,36.667,68.25,31.583,3.208,201.083
2013-09-21,181.083,3.417,14.958,20.043,37.435,17.391,2.375,196.042
2013-09-22,182.375,3.667,14.375,10.167,14.542,4.375,1.958,196.75
2013-09-23,184.125,2.958,11.25,11.167,14.375,3.208,1.792,195.375
2013-09-24,181.458,2.348,13.625,21.875,38.417,16.542,4.87,195.083
2013-09-25,178.875,2.5,15.417,21.125,37.458,16.333,3.375,194.292
2013-09-26,183.739,2.542,21.435,21.625,50.875,29.25,3.125,205.174
2013-09-27,189.0,1.958,15.333,22.875,37.792,14.917,3.417,204.333
2013-09-28,189.042,2.667,14.917,17.87,29.435,11.565,3.5,203.958
2013-09-29,187.042,2.458,12.958,11.375,16.042,4.667,1.542,200.0
2013-09-30,186.625,2.958,16.667,25.208,40.292,15.083,2.167,203.292
2013-10-01,182.875,2.478,19.708,24.542,56.167,31.625,2.435,202.583
2013-10-02,181.25,3.0,22.708,26.652,77.739,51.087,3.478,203.958
2013-10-03,184.391,3.25,20.304,30.917,61.667,30.75,2.958,204.696
2013-10-04,187.208,2.25,15.333,16.792,25.083,8.292,2.5,202.542
2013-10-05,185.0,2.0,10.833,7.826,9.826,2.0,1.125,195.833
2013-10-06,184.625,5.417,12.625,9.458,15.042,5.583,1.292,197.25
2013-10-07,183.083,2.667,13.958,21.375,50.833,29.458,2.917,197.042
2013-10-08,182.375,2.435,17.333,24.083,69.5,45.417,3.913,199.708
2013-10-09,183.083,3.208,19.042,28.75,83.958,55.208,1.958,202.125
2013-10-10,182.048,2.833,17.333,21.458,57.625,36.167,3.208,199.381
2013-10-11,182.458,3.083,19.542,23.625,60.667,37.042,1.875,202.0
2013-10-12,183.917,2.292,24.583,23.174,44.391,21.217,1.75,208.5
2013-10-13,187.0,2.75,11.792,14.625,21.125,6.5,2.042,198.792
2013-10-14,187.083,2.375,11.125,16.0,24.083,8.083,3.333,198.208
2013-10-15,183.708,2.348,9.708,27.875,54.417,26.542,7.304,193.417
2013-10-16,182.292,1.542,8.792,16.875,31.292,14.417,2.708,191.083
2013-10-17,186.435,2.333,14.87,26.542,55.917,29.375,2.917,201.304
2013-10-18,187.25,2.917,15.833,27.304,57.304,30.0,6.042,203.083
2013-10-19,186.875,2.708,14.333,17.087,29.435,12.348,2.625,201.208
2013-10-20,183.333,2.333,8.292,9.25,16.417,7.167,1.292,191.625
2013-10-21,183.458,3.208,14.833,19.917,49.75,29.833,2.042,198.292
2013-10-22,183.583,1.696,15.0,16.958,23.792,6.833,2.13,198.583
2013-10-23,184.458,2.125,15.333,24.042,47.292,23.25,3.208,199.792
2013-10-24,185.87,2.167,18.913,20.417,41.625,21.208,2.458,204.783
2013-10-25,180.542,2.9,18.083,22.292,48.583,26.292,3.333,198.625
2013-10-26,181.667,,13.333,16.13,28.304,12.174,2.417,195.0
2013-10-27,186.167,,14.708,12.583,21.167,8.583,2.042,200.875
2013-10-28,184.417,3.1,15.875,25.833,52.583,26.75,3.917,200.292
2013-10-29,184.125,2.409,15.5,27.75,58.458,30.708,6.087,199.625
2013-10-30,183.375,2.217,25.542,30.5,72.958,42.458,3.208,208.917
2013-10-31,188.565,3.083,19.957,41.333,98.0,56.667,3.375,208.522
2013-11-01,188.625,2.792,14.458,33.625,67.5,33.875,3.542,203.083
2013-11-02,188.708,3.208,20.0,29.957,58.478,28.522,3.083,208.708
2013-11-03,187.458,2.667,17.917,17.292,29.125,11.833,2.208,205.375
2013-11-04,187.5,3.957,15.25,18.458,30.792,12.333,2.417,202.75
2013-11-05,188.739,4.136,13.174,29.87,62.696,32.826,4.364,201.913
2013-11-06,188.167,4.333,15.833,38.917,92.792,53.875,3.167,204.0
2013-11-07,185.696,4.292,22.826,38.458,93.125,54.667,2.833,208.522
2013-11-08,187.917,4.542,18.042,34.583,85.375,50.792,4.167,205.958
2013-11-09,187.583,3.708,12.875,20.522,36.478,15.957,1.833,200.458
2013-11-10,184.458,3.917,19.667,19.625,35.167,15.542,2.0,204.125
2013-11-11,185.0,2.478,12.583,24.042,61.042,37.0,4.5,197.583
2013-11-12,186.375,2.833,13.375,22.0,74.833,52.833,2.783,199.75
2013-11-13,187.773,2.958,14.909,24.565,95.174,70.609,3.458,202.682
2013-11-14,187.217,3.333,12.913,25.875,84.375,58.5,3.583,200.13
2013-11-15,184.917,3.958,10.833,26.043,96.261,70.217,2.542,195.75
2013-11-16,184.625,3.667,12.167,,,,1.75,196.792
2013-11-17,185.458,4.583,16.333,,,,1.833,201.792
2013-11-18,185.667,3.696,20.917,,,,2.208,206.583
2013-11-19,186.87,2.917,16.87,11.0,19.167,8.167,2.636,203.739
2013-11-20,186.792,3.5,17.75,12.542,32.458,19.917,2.417,204.542
2013-11-21,186.565,3.208,13.348,20.6,63.6,43.0,2.458,199.913
2013-11-22,187.25,4.292,16.958,33.25,106.375,73.125,3.0,204.208
2013-11-23,187.208,4.292,16.667,29.174,73.261,44.087,2.5,203.875
2013-11-24,186.417,3.542,12.583,19.042,34.167,15.125,2.042,199.0
2013-11-25,187.167,5.565,29.75,40.375,122.625,82.25,3.542,216.917
2013-11-26,187.409,4.955,19.273,37.273,122.682,85.409,2.619,206.682
2013-11-27,186.625,3.75,19.833,37.25,115.125,77.875,2.708,206.458
2013-11-28,187.174,3.583,18.565,36.917,101.292,64.375,2.583,205.739
2013-11-29,188.25,3.625,18.292,35.708,105.25,69.542,3.125,206.542
