date,HUM_max,HUM_mean,HUM_min,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-13,99.0,73.583,42.0,1.083,8.125,12.4,5.992,0.6
2012-12-14,99.0,81.292,47.0,2.5,34.25,11.0,4.817,-2.3
2012-12-15,99.0,99.0,99.0,0.583,29.0,12.1,8.712,5.4
2012-12-16,99.0,73.875,49.0,0.75,9.292,15.6,11.558,8.2
2012-12-17,99.0,82.292,63.0,1.696,18.125,14.4,9.879,5.2
2012-12-18,99.0,81.417,62.0,1.167,12.708,14.5,8.833,4.8
2012-12-19,71.0,56.708,38.0,1.125,1.875,10.2,5.329,2.3
2012-12-20,94.0,70.667,49.0,1.083,8.125,10.8,5.383,-0.7
2012-12-21,99.0,77.708,56.0,1.667,13.542,9.4,6.183,2.1
2012-12-22,99.0,91.25,60.0,0.5,14.208,11.8,7.75,4.7
2012-12-23,80.0,64.0,43.0,1.458,15.25,12.7,7.571,3.8
2012-12-24,89.0,66.125,54.0,0.783,6.042,7.9,3.479,0.0
2012-12-25,75.0,61.125,48.0,1.042,9.667,8.8,5.342,1.9
2012-12-26,87.0,63.167,44.0,1.333,5.25,8.6,4.112,0.4
2012-12-27,79.0,63.583,48.0,1.792,3.292,8.1,3.058,-1.2
2012-12-28,99.0,91.208,76.0,1.292,27.625,5.6,3.004,-0.9
2012-12-29,99.0,91.292,67.0,1.25,9.667,12.4,9.125,5.7
2012-12-30,99.0,97.792,90.0,0.25,7.833,9.8,9.079,8.2
2012-12-31,94.0,60.792,41.0,0.435,3.542,9.3,5.867,2.4
2013-01-01,87.0,65.875,41.0,1.167,37.75,14.8,6.908,0.5
2013-01-02,75.0,55.042,44.0,1.458,12.542,12.0,7.996,2.7
2013-01-03,82.0,64.833,36.0,0.75,14.542,13.9,5.467,0.3
2013-01-04,87.0,64.875,49.0,1.167,14.917,12.2,6.025,0.6
2013-01-05,51.0,42.417,32.0,0.542,0.792,10.2,5.296,2.3
2013-01-06,67.0,44.5,27.0,1.522,4.792,11.4,4.646,-1.4
2013-01-07,75.0,51.542,29.0,1.542,9.042,11.8,4.296,-2.0
2013-01-08,91.0,83.125,70.0,1.167,27.0,6.6,5.312,2.5
2013-01-09,90.0,62.917,43.0,0.875,1.0,13.8,7.296,1.3
2013-01-10,66.0,49.875,38.0,0.583,0.625,7.7,3.5,0.2
2013-01-11,66.0,53.875,39.0,0.875,7.083,9.8,5.142,1.8
2013-01-12,80.0,54.417,37.0,1.708,17.167,10.7,5.888,-0.4
2013-01-13,69.0,48.292,33.0,1.261,8.25,9.1,4.854,-0.3
2013-01-14,62.0,47.833,29.0,1.375,4.292,9.5,3.183,-1.6
2013-01-15,75.0,57.583,49.0,2.458,17.167,6.7,3.446,0.1
2013-01-16,76.0,55.375,30.0,1.125,4.375,12.3,5.312,-1.5
2013-01-17,77.0,57.0,41.0,0.833,2.304,11.2,5.988,1.3
2013-01-18,61.0,47.75,32.0,2.917,17.583,11.2,5.512,0.9
2013-01-19,77.0,51.708,38.0,0.292,1.292,7.1,3.288,1.0
2013-01-20,81.0,56.0,38.0,3.217,15.417,8.3,4.037,-2.7
2013-01-21,87.0,66.417,44.0,1.833,23.667,10.1,5.546,1.4
2013-01-22,70.0,55.917,39.0,1.917,8.292,9.4,4.654,1.7
2013-01-23,76.0,55.833,36.0,1.208,5.333,11.9,4.8,-0.8
2013-01-24,81.0,65.125,37.0,2.25,22.5,13.2,3.617,-3.1
2013-01-25,82.0,66.25,42.0,3.417,40.75,13.1,6.796,0.1
2013-01-26,93.0,64.625,40.0,0.958,23.917,12.5,6.812,1.3
2013-01-27,73.0,45.792,23.0,0.957,3.917,10.5,2.946,-2.0
2013-01-28,82.0,61.417,36.0,3.125,22.542,13.8,5.704,-3.6
2013-01-29,77.0,51.958,25.0,1.083,12.167,14.0,7.379,1.2
2013-01-30,90.0,83.708,73.0,1.042,28.792,6.6,4.121,1.6
2013-01-31,98.0,59.458,33.0,0.667,13.833,13.1,8.079,2.8
2013-02-01,83.0,61.708,35.0,2.333,15.375,14.6,6.117,-1.5
2013-02-02,90.0,85.792,79.0,1.125,45.042,13.1,8.175,3.9
2013-02-03,97.0,84.917,72.0,1.739,37.875,14.1,10.083,4.5
2013-02-04,74.0,53.583,39.0,0.667,2.5,12.8,7.492,1.2
2013-02-05,58.0,43.042,34.0,0.667,0.708,6.5,1.858,-0.8
2013-02-06,53.0,39.958,30.0,0.792,0.625,6.0,2.308,-1.2
2013-02-07,79.0,42.917,26.0,1.458,4.583,8.7,4.154,-0.1
2013-02-08,91.0,84.875,67.0,0.167,10.75,4.7,2.15,0.6
2013-02-09,66.0,56.083,43.0,0.208,0.167,11.4,6.446,3.4
2013-02-10,58.0,44.458,29.0,1.348,7.25,10.9,5.5,2.3
2013-02-11,55.0,42.125,25.0,1.0,0.75,10.0,3.812,-0.4
2013-02-12,62.0,48.875,32.0,1.625,3.5,12.5,5.333,-0.1
2013-02-13,74.0,50.583,29.0,1.042,0.333,11.5,5.842,0.1
2013-02-14,91.0,81.583,48.0,0.875,9.292,4.2,2.062,0.4
2013-02-15,91.0,71.75,54.0,6.667,3.042,10.2,6.212,3.4
2013-02-16,60.0,46.917,26.0,12.083,13.417,12.2,7.021,4.5
2013-02-17,77.0,56.667,47.0,2.348,25.0,12.8,5.838,-0.7
2013-02-18,49.0,43.667,39.0,0.583,6.542,7.4,4.246,2.7
2013-02-19,55.0,43.0,28.0,0.833,6.909,8.9,4.712,1.8
2013-02-20,61.0,48.458,32.0,1.792,12.333,9.8,4.717,0.8
2013-02-21,53.0,43.375,31.0,0.792,8.125,11.2,5.354,1.9
2013-02-22,52.0,43.958,32.0,0.458,2.333,11.0,4.792,0.6
2013-02-23,64.0,45.5,31.0,1.083,10.5,12.0,5.446,-1.4
2013-02-24,68.0,45.625,28.0,1.957,10.5,12.4,6.104,-0.8
2013-02-25,77.0,57.958,39.0,3.208,45.083,13.9,6.992,-0.9
2013-02-26,81.0,63.125,34.0,4.333,56.583,13.4,8.454,0.3
2013-02-27,97.0,89.583,71.0,0.958,32.583,14.3,10.4,8.8
2013-02-28,93.0,67.417,42.0,1.667,19.875,18.0,12.892,9.5
2013-03-01,87.0,70.292,54.0,3.0,45.458,15.2,11.475,9.1
2013-03-02,91.0,80.75,66.0,1.208,19.917,11.3,9.254,6.2
2013-03-03,79.0,53.708,26.0,0.739,5.292,14.0,8.167,2.0
2013-03-04,87.0,67.5,50.0,1.75,17.875,9.6,5.504,-0.6
2013-03-05,93.0,81.333,48.0,0.625,20.458,9.4,7.546,4.9
2013-03-06,67.0,44.375,28.0,0.667,7.208,9.1,4.529,1.8
2013-03-07,72.0,53.5,36.0,0.625,7.25,9.0,4.096,0.0
2013-03-08,76.0,54.25,42.0,0.583,4.583,8.6,5.112,2.2
2013-03-09,71.0,51.708,32.0,1.167,9.667,11.7,6.683,3.5
2013-03-10,73.0,60.875,52.0,0.435,4.833,6.4,3.233,1.1
2013-03-11,70.0,50.583,26.0,0.708,2.333,11.7,5.108,0.6
2013-03-12,78.0,56.625,32.0,3.917,21.875,17.6,8.554,0.0
2013-03-13,94.0,82.833,71.0,1.125,24.625,15.8,11.1,7.9
2013-03-14,69.0,51.458,39.0,0.458,2.0,11.3,7.604,4.3
2013-03-15,75.0,48.25,30.0,0.583,9.75,12.3,6.633,1.6
2013-03-16,81.0,57.792,37.0,2.708,37.875,16.9,9.262,-0.5
2013-03-17,80.0,59.917,41.0,4.783,58.458,16.6,11.408,3.5
2013-03-18,89.0,78.583,62.0,2.25,82.917,15.0,11.617,6.0
2013-03-19,79.0,58.208,29.0,1.125,19.25,18.0,11.629,7.0
2013-03-20,92.0,83.25,70.0,0.875,18.292,11.1,10.038,7.9
2013-03-21,68.0,56.5,41.0,0.042,0.792,10.6,7.458,4.6
2013-03-22,69.0,49.5,36.0,0.125,2.208,12.4,7.829,4.2
2013-03-23,71.0,49.375,25.0,1.833,13.667,17.7,10.579,4.0
2013-03-24,81.0,54.25,24.0,3.043,40.783,18.3,12.333,5.9
2013-03-25,84.0,61.542,40.0,2.75,40.875,21.7,13.488,6.2
2013-03-26,93.0,88.875,73.0,1.542,46.125,13.1,12.267,11.5
2013-03-27,97.0,75.083,54.0,1.875,30.833,21.0,14.483,10.2
2013-03-28,91.0,66.292,29.0,3.25,29.5,20.0,12.883,6.2
2013-03-29,92.0,76.917,57.0,3.0,37.083,17.8,13.492,7.7
2013-03-30,95.0,83.75,66.0,1.167,14.333,18.1,15.1,11.8
2013-03-31,70.0,53.75,37.0,0.565,14.792,17.8,12.833,9.9
2013-04-01,93.0,66.5,40.0,1.522,21.167,16.9,12.529,7.1
2013-04-02,99.0,94.0,76.0,1.375,29.458,16.9,13.467,11.4
2013-04-03,99.0,85.333,64.0,0.083,17.75,16.6,12.633,10.2
2013-04-04,93.0,67.125,31.0,1.292,25.958,23.7,15.379,10.0
2013-04-05,99.0,88.083,69.0,1.333,28.542,21.1,15.692,7.9
2013-04-06,99.0,97.25,87.0,0.208,24.042,17.7,15.892,14.8
2013-04-07,99.0,84.625,68.0,0.0,7.042,16.3,12.521,7.9
2013-04-08,77.0,52.667,36.0,0.13,9.708,17.8,11.754,7.3
2013-04-09,95.0,69.75,48.0,2.083,27.25,18.0,12.504,6.5
2013-04-10,92.0,58.833,33.0,1.042,16.75,17.8,12.067,7.3
2013-04-11,89.0,63.667,36.0,0.875,16.25,16.0,10.062,5.7
2013-04-12,99.0,69.833,40.0,0.917,17.625,17.0,9.429,2.6
2013-04-13,97.0,66.125,34.0,0.708,13.292,17.9,11.379,4.7
2013-04-14,99.0,83.833,64.0,1.417,30.125,19.3,13.329,5.1
2013-04-15,98.0,57.75,30.0,1.739,27.609,24.1,17.692,11.8
2013-04-16,99.0,77.0,38.0,2.458,27.25,20.6,15.704,8.5
2013-04-17,99.0,95.417,82.0,1.167,64.958,20.1,16.558,12.7
2013-04-18,99.0,83.583,60.0,1.083,34.333,22.8,17.321,10.4
2013-04-19,76.0,50.25,31.0,0.0,17.292,17.6,13.55,9.0
2013-04-20,99.0,63.333,37.0,0.833,22.917,14.8,11.254,6.4
2013-04-21,99.0,71.917,45.0,0.0,11.792,17.7,11.458,8.0
2013-04-22,78.0,49.542,31.0,0.087,14.167,18.6,11.8,6.5
2013-04-23,98.0,73.25,41.0,1.625,24.333,18.3,12.479,4.1
2013-04-24,99.0,96.875,85.0,1.125,34.542,17.0,15.683,14.3
2013-04-25,97.0,69.5,29.0,2.208,26.708,24.2,17.454,11.7
2013-04-26,99.0,75.833,42.0,0.833,31.375,21.5,14.662,10.3
2013-04-27,88.0,60.833,34.0,0.208,17.0,20.1,14.183,8.4
2013-04-28,85.0,55.833,26.0,0.667,18.5,22.5,15.5,9.9
2013-04-29,99.0,78.333,44.0,1.652,28.083,21.6,15.783,7.5
2013-04-30,99.0,89.167,53.0,0.458,37.75,17.8,15.729,14.1
2013-05-01,71.0,59.708,47.0,0.167,16.25,18.0,14.138,10.2
2013-05-02,73.0,57.958,40.0,0.0,3.292,17.9,12.933,9.1
2013-05-03,70.0,54.125,38.0,0.75,6.042,20.5,14.75,8.8
2013-05-04,88.0,62.417,35.0,0.917,17.417,23.8,15.708,8.1
2013-05-05,99.0,66.292,37.0,0.542,28.958,22.9,16.571,11.8
2013-05-06,99.0,67.542,37.0,2.087,36.958,25.6,17.9,9.1
2013-05-07,70.0,52.292,32.0,0.083,10.5,21.7,16.079,11.8
2013-05-08,70.0,48.5,29.0,0.625,5.917,23.4,16.375,9.4
2013-05-09,99.0,73.167,22.0,2.875,21.875,24.3,17.192,8.4
2013-05-10,99.0,91.875,72.0,2.833,43.125,21.7,17.192,11.8
2013-05-11,99.0,99.0,99.0,0.042,19.375,18.1,17.171,14.9
2013-05-12,99.0,76.792,32.0,1.833,25.833,27.8,19.846,13.6
2013-05-13,99.0,90.167,66.0,2.0,28.75,24.1,19.646,15.1
2013-05-14,99.0,89.25,62.0,3.208,43.375,26.8,20.362,14.7
2013-05-15,99.0,90.125,72.0,1.625,27.5,23.4,20.475,17.5
2013-05-16,99.0,73.125,50.0,0.625,34.5,24.8,19.65,16.0
2013-05-17,96.0,70.292,30.0,2.167,26.417,26.7,19.738,14.2
2013-05-18,97.0,81.0,62.0,2.333,20.708,23.2,19.646,14.9
2013-05-19,99.0,91.667,72.0,0.125,14.583,21.2,17.658,14.5
2013-05-20,99.0,86.917,60.0,0.652,21.625,28.6,21.629,15.6
2013-05-21,99.0,76.458,45.0,0.917,47.25,30.5,23.408,18.7
2013-05-22,99.0,77.333,53.0,2.25,54.708,28.0,22.129,15.7
2013-05-23,99.0,66.417,30.0,1.5,29.625,31.1,23.217,17.2
2013-05-24,99.0,80.083,41.0,2.583,33.75,26.8,20.596,13.9
2013-05-25,99.0,90.292,66.0,2.083,33.438,24.3,20.721,16.5
2013-05-26,99.0,87.125,59.0,1.667,,25.3,21.654,18.4
2013-05-27,99.0,88.5,71.0,1.087,17.857,23.9,21.283,18.4
2013-05-28,99.0,94.583,87.0,0.0,16.708,21.8,21.025,20.3
2013-05-29,99.0,99.0,99.0,0.042,18.542,21.2,20.062,19.2
2013-05-30,99.0,95.458,86.0,0.792,21.625,27.2,22.971,19.4
2013-05-31,99.0,85.375,64.0,1.708,26.042,25.5,21.204,16.6
2013-06-01,99.0,84.667,62.0,1.5,20.958,23.5,21.146,19.2
2013-06-02,99.0,85.333,62.0,1.417,28.167,25.8,21.283,18.2
2013-06-03,99.0,91.0,74.0,2.348,23.875,24.5,21.008,19.0
2013-06-04,99.0,89.583,65.0,3.208,30.292,26.7,22.025,18.6
2013-06-05,99.0,91.333,74.0,2.333,25.375,25.5,22.088,19.5
2013-06-06,99.0,91.167,74.0,1.417,22.333,23.0,21.054,19.2
2013-06-07,99.0,85.042,55.0,1.75,22.0,27.9,21.983,18.0
2013-06-08,99.0,77.333,36.0,1.125,29.083,29.5,23.346,18.6
2013-06-09,99.0,85.958,59.0,2.208,30.917,25.5,22.054,18.0
2013-06-10,99.0,87.292,77.0,1.696,17.875,24.1,21.654,19.2
2013-06-11,99.0,92.083,78.0,0.583,19.667,24.5,22.121,20.9
2013-06-12,99.0,91.583,73.0,1.042,37.417,28.8,24.712,21.4
2013-06-13,99.0,86.708,57.0,2.167,23.292,32.4,26.175,22.2
2013-06-14,99.0,88.042,61.0,2.5,26.917,31.9,26.533,23.9
2013-06-15,99.0,95.167,74.0,0.833,27.833,29.8,25.229,23.7
2013-06-16,99.0,89.708,71.0,1.833,23.833,29.5,25.646,23.2
2013-06-17,99.0,89.833,68.0,1.565,30.542,30.2,26.108,22.3
2013-06-18,99.0,85.792,53.0,1.583,45.417,32.4,27.108,23.4
2013-06-19,99.0,94.25,82.0,1.353,25.765,28.5,25.375,20.9
2013-06-20,99.0,99.0,99.0,0.882,7.9,23.1,20.979,19.7
2013-06-21,99.0,93.667,86.0,0.708,11.0,22.2,20.505,19.6
2013-06-22,94.0,75.125,57.0,1.292,14.583,27.9,23.221,18.4
2013-06-23,84.0,71.5,54.0,1.292,21.25,27.6,24.225,21.1
2013-06-24,91.0,79.833,63.0,1.217,18.917,25.5,22.829,21.2
2013-06-25,91.0,80.25,64.0,1.375,23.958,26.1,22.917,19.9
2013-06-26,94.0,91.083,86.0,0.542,12.667,22.5,21.104,20.4
2013-06-27,93.0,80.0,65.0,3.0,15.333,26.4,22.933,20.8
2013-06-28,83.0,77.042,66.0,1.708,13.917,24.7,22.508,21.4
2013-06-29,89.0,73.667,53.0,2.375,16.583,28.0,23.629,20.1
2013-06-30,90.0,77.667,65.0,1.375,15.667,25.9,23.612,20.7
2013-07-01,84.0,73.542,56.0,2.087,12.625,26.8,23.883,22.0
2013-07-02,85.0,72.458,50.0,3.375,12.75,26.7,23.567,20.8
2013-07-03,93.0,84.625,72.0,4.417,20.208,26.0,23.983,22.6
2013-07-04,95.0,90.583,86.0,1.917,18.682,26.1,24.375,23.5
2013-07-05,94.0,81.083,66.0,1.0,24.875,31.6,27.612,24.5
2013-07-06,91.0,75.042,60.0,0.333,20.625,32.8,28.904,25.1
2013-07-07,91.0,76.167,55.0,0.5,25.5,33.6,29.017,25.5
2013-07-08,85.0,64.625,42.0,1.087,27.708,37.7,31.579,25.9
2013-07-09,85.0,61.792,41.0,1.583,30.5,38.1,31.592,26.1
2013-07-10,84.0,62.333,39.0,2.375,38.208,38.1,31.262,25.4
2013-07-11,78.0,61.458,44.0,1.792,38.917,37.8,31.779,27.1
2013-07-12,75.0,58.958,40.0,2.125,36.083,38.7,32.2,27.3
2013-07-13,82.0,69.125,56.0,1.417,23.542,34.7,29.65,26.1
2013-07-14,89.0,72.833,55.0,1.042,15.542,33.4,28.671,25.0
2013-07-15,90.0,69.208,56.0,0.565,14.833,31.7,28.238,25.0
2013-07-16,89.0,74.875,58.0,1.208,17.5,29.1,26.396,24.1
2013-07-17,87.0,77.333,65.0,0.833,14.708,29.8,26.962,24.5
2013-07-18,83.0,63.125,39.0,0.417,20.167,35.0,29.483,26.1
2013-07-19,83.0,61.125,36.0,0.875,11.583,33.7,27.696,23.6
2013-07-20,87.0,76.958,61.0,1.0,18.208,29.4,25.95,21.3
2013-07-21,88.0,75.458,60.0,1.5,21.25,31.0,27.096,24.7
2013-07-22,87.0,69.583,50.0,1.261,28.125,35.6,29.575,25.5
2013-07-23,80.0,60.583,42.0,0.625,15.875,37.2,31.379,26.9
2013-07-24,92.0,85.083,75.0,0.833,27.208,27.9,25.871,23.5
2013-07-25,93.0,84.125,69.0,0.833,36.542,30.6,27.571,24.2
2013-07-26,91.0,80.917,68.0,1.792,34.167,31.3,28.408,26.0
2013-07-27,87.0,68.708,43.0,2.208,43.292,36.1,29.229,24.3
2013-07-28,87.0,66.167,41.0,0.667,45.042,35.9,29.621,24.8
2013-07-29,94.0,88.708,76.0,1.565,34.792,27.4,25.783,24.9
2013-07-30,96.0,75.708,52.0,1.083,44.583,36.2,29.771,25.0
2013-07-31,86.0,68.667,52.0,1.333,39.583,35.5,29.829,25.4
2013-08-01,90.0,78.208,66.0,1.125,34.958,32.6,28.579,25.9
2013-08-02,85.0,62.583,42.0,0.958,22.708,36.2,29.854,25.2
2013-08-03,81.0,60.125,42.0,1.375,8.833,35.2,29.225,24.5
2013-08-04,84.0,71.208,54.0,1.625,19.083,32.5,27.8,22.7
2013-08-05,89.0,80.333,65.0,1.957,23.833,32.4,28.479,25.6
2013-08-06,92.0,84.292,65.0,1.125,14.542,32.0,27.771,26.2
2013-08-07,92.0,68.542,42.0,1.75,35.0,37.3,30.596,24.4
2013-08-08,88.0,68.208,46.0,1.208,35.375,36.5,30.992,25.3
2013-08-09,86.0,67.75,43.0,2.208,50.957,39.0,32.104,27.1
2013-08-10,81.0,62.75,44.0,2.417,53.583,39.4,33.275,28.1
2013-08-11,81.0,59.25,38.0,2.5,45.625,40.0,33.042,27.5
2013-08-12,80.0,55.375,31.0,1.261,28.542,39.3,31.775,26.2
2013-08-13,87.0,62.0,34.0,1.333,34.75,38.3,30.538,24.1
2013-08-14,91.0,74.083,41.0,4.667,55.0,34.6,29.475,25.8
2013-08-15,89.0,74.292,49.0,3.667,43.458,33.7,29.4,25.9
2013-08-16,90.0,74.667,48.0,2.875,39.083,33.4,29.412,26.4
2013-08-17,94.0,73.75,55.0,1.958,25.75,32.8,28.892,24.6
2013-08-18,86.0,74.167,58.0,1.5,20.5,33.2,29.642,26.9
2013-08-19,89.0,75.25,52.0,3.043,19.417,34.5,29.888,27.0
2013-08-20,89.0,76.167,53.0,3.875,16.458,34.9,29.846,26.1
2013-08-21,91.0,71.458,45.0,1.5,16.208,37.2,31.238,26.8
2013-08-22,87.0,65.667,42.0,1.625,21.125,39.0,32.554,27.6
2013-08-23,89.0,64.542,48.0,1.583,24.667,36.9,32.092,26.8
2013-08-24,90.0,76.833,62.0,0.583,11.625,31.3,28.504,27.2
2013-08-25,94.0,86.542,78.0,0.833,13.333,27.1,25.1,23.8
2013-08-26,93.0,81.792,64.0,0.87,14.75,25.9,22.817,20.4
2013-08-27,97.0,67.708,40.0,0.792,12.083,33.7,26.167,19.2
2013-08-28,88.0,64.0,41.0,0.917,14.625,33.9,27.242,20.7
2013-08-29,89.0,73.333,52.0,1.792,23.167,31.9,27.212,22.2
2013-08-30,90.0,80.875,63.0,1.375,25.167,32.6,28.25,25.4
2013-08-31,92.0,78.333,63.0,0.708,22.167,33.1,29.004,24.8
2013-09-01,90.0,75.292,56.0,2.125,15.0,32.3,28.404,25.3
2013-09-02,92.0,86.125,75.0,3.0,15.792,29.9,26.796,25.0
2013-09-03,93.0,81.667,66.0,2.042,12.167,31.0,27.121,23.6
2013-09-04,96.0,86.417,78.0,1.167,16.609,29.1,25.779,21.9
2013-09-05,95.0,74.5,52.0,0.75,7.875,32.4,26.088,22.2
2013-09-06,89.0,69.167,43.0,0.917,8.417,32.9,26.512,21.2
2013-09-07,93.0,81.708,71.0,1.417,26.5,28.8,26.25,23.6
2013-09-08,95.0,84.25,72.0,0.458,10.167,27.6,25.462,24.2
2013-09-09,87.0,72.5,51.0,2.261,9.75,29.8,25.508,20.7
2013-09-10,89.0,79.375,67.0,1.042,17.292,27.3,24.546,23.1
2013-09-11,90.0,79.042,65.0,1.167,14.458,29.4,25.608,22.4
2013-09-12,93.0,74.792,51.0,2.333,35.375,33.8,27.867,22.3
2013-09-13,91.0,79.75,62.0,3.583,44.174,31.6,28.0,25.1
2013-09-14,91.0,78.375,63.0,0.625,21.792,30.7,27.662,24.3
2013-09-15,95.0,83.958,66.0,0.167,22.333,29.5,27.242,24.1
2013-09-16,97.0,75.833,53.0,0.0,21.333,26.4,24.017,20.3
2013-09-17,88.0,69.412,46.0,2.917,11.417,24.8,20.329,16.3
2013-09-18,91.0,72.167,47.0,1.667,22.083,29.9,23.654,18.7
2013-09-19,89.0,70.333,38.0,3.0,26.333,28.6,23.121,18.6
2013-09-20,88.0,71.875,48.0,1.542,21.25,29.4,22.983,17.2
2013-09-21,89.0,75.125,53.0,2.125,23.625,29.9,24.633,19.9
2013-09-22,90.0,75.125,53.0,2.375,28.875,30.0,25.629,21.1
2013-09-23,85.0,68.667,54.0,1.565,26.542,29.3,25.171,20.9
2013-09-24,87.0,68.167,51.0,1.083,22.083,30.2,26.012,20.3
2013-09-25,81.0,63.208,42.0,2.0,23.542,33.4,27.583,22.9
2013-09-26,73.0,52.375,39.0,0.125,6.917,28.7,24.117,18.6
2013-09-27,75.0,51.167,33.0,5.667,9.875,24.7,20.562,16.4
2013-09-28,74.0,60.542,44.0,3.667,14.0,26.2,22.458,18.4
2013-09-29,78.0,65.292,50.0,0.333,8.75,26.8,22.925,19.4
2013-09-30,81.0,62.667,43.0,1.478,17.083,28.8,23.971,21.1
2013-10-01,83.0,70.542,54.0,2.333,19.0,27.5,24.488,21.2
2013-10-02,82.0,63.875,47.0,2.0,20.417,32.4,26.642,23.5
2013-10-03,74.0,57.792,40.0,1.25,17.375,29.5,24.804,20.7
2013-10-04,82.0,61.125,45.0,2.708,24.667,26.2,21.467,18.0
2013-10-05,84.0,73.0,56.0,2.333,34.042,27.1,23.7,19.9
2013-10-06,86.0,74.208,59.0,2.167,23.167,29.5,25.471,22.2
2013-10-07,92.0,79.917,72.0,1.0,14.042,26.3,24.229,22.3
2013-10-08,88.0,82.167,75.0,1.167,15.0,26.7,24.821,23.2
2013-10-09,93.0,86.875,76.0,2.583,17.458,26.9,24.592,22.8
2013-10-10,92.0,76.792,50.0,2.917,17.083,31.0,25.804,21.4
2013-10-11,96.0,75.75,57.0,0.667,15.304,30.6,26.375,23.6
2013-10-12,86.0,55.042,38.0,0.542,17.5,28.2,23.388,18.4
2013-10-13,68.0,49.5,31.0,0.958,7.958,27.4,20.892,15.3
2013-10-14,82.0,68.833,56.0,1.957,14.25,25.2,19.95,13.3
2013-10-15,94.0,82.917,70.0,0.875,17.125,21.3,19.146,17.3
2013-10-16,94.0,65.833,51.0,0.042,3.125,24.6,18.9,15.0
2013-10-17,69.0,48.667,27.0,0.583,3.583,23.1,17.183,13.6
2013-10-18,83.0,66.042,54.0,2.083,19.083,19.7,16.975,13.8
2013-10-19,91.0,81.958,66.0,1.25,20.917,19.0,17.183,15.8
2013-10-20,95.0,93.667,92.0,0.083,9.292,16.9,16.221,15.5
2013-10-21,97.0,78.417,55.0,1.13,9.208,26.4,20.225,14.8
2013-10-22,92.0,86.042,76.0,1.0,12.958,20.6,19.0,17.9
2013-10-23,91.0,79.833,70.0,0.625,14.083,19.9,18.888,17.7
2013-10-24,91.0,77.958,65.0,0.75,13.542,22.5,20.2,17.1
2013-10-25,88.0,82.833,74.0,0.333,6.792,22.3,20.433,16.5
2013-10-26,92.0,68.042,43.0,0.0,6.5,21.1,16.842,13.8
2013-10-27,74.0,51.083,35.0,0.042,9.083,21.8,16.4,12.0
2013-10-28,86.0,66.042,43.0,1.043,18.875,21.8,14.858,8.3
2013-10-29,89.0,84.042,75.0,2.042,34.125,17.0,15.638,14.7
2013-10-30,91.0,67.833,47.0,1.792,22.833,24.5,18.338,14.5
2013-10-31,79.0,62.958,39.0,1.792,26.292,23.6,17.283,11.4
2013-11-01,86.0,66.583,33.0,0.792,28.292,22.9,15.196,10.0
2013-11-02,89.0,77.167,56.0,2.125,43.25,20.5,15.429,10.0
2013-11-03,91.0,82.708,68.0,1.458,65.667,20.2,16.879,13.6
2013-11-04,94.0,67.25,44.0,1.435,22.417,23.0,17.571,15.0
2013-11-05,85.0,55.292,33.0,1.292,23.792,22.9,15.475,9.2
2013-11-06,91.0,69.458,52.0,2.542,25.833,21.3,15.671,8.5
2013-11-07,92.0,78.292,54.0,1.292,33.875,18.6,16.071,13.9
2013-11-08,78.0,57.417,40.0,1.875,19.292,22.0,16.742,12.5
2013-11-09,85.0,63.958,42.0,1.208,23.292,18.9,14.317,9.4
2013-11-10,94.0,87.833,76.0,0.875,31.708,17.4,14.938,12.1
2013-11-11,73.0,59.042,47.0,0.391,3.292,18.6,13.867,8.7
2013-11-12,71.0,60.333,47.0,0.292,1.958,14.3,9.779,6.6
2013-11-13,72.0,55.042,37.0,0.875,1.478,15.7,10.346,7.1
2013-11-14,81.0,59.917,37.0,1.542,10.667,16.3,9.8,4.0
2013-11-15,91.0,85.667,77.0,1.042,15.708,14.0,11.329,9.2
2013-11-16,95.0,71.625,40.0,2.0,17.708,18.6,11.358,4.6
2013-11-17,92.0,76.375,52.0,2.292,38.167,16.3,11.258,5.4
2013-11-18,88.0,51.917,32.0,0.739,12.958,16.8,12.688,8.2
2013-11-19,77.0,56.292,42.0,0.542,5.083,13.3,9.629,4.7
2013-11-20,68.0,55.542,45.0,1.0,7.0,14.5,10.462,7.9
2013-11-21,77.0,55.375,41.0,1.167,9.625,16.5,10.588,6.7
2013-11-22,84.0,61.333,36.0,0.583,8.417,17.9,10.95,3.8
2013-11-23,83.0,63.542,36.0,0.5,7.958,17.6,10.492,5.3
2013-11-24,89.0,71.042,47.0,1.208,21.833,17.0,10.321,3.9
2013-11-25,90.0,74.583,58.0,1.739,21.375,18.0,14.479,12.8
2013-11-26,75.0,52.25,39.0,0.292,5.5,15.5,10.954,4.9
2013-11-27,85.0,66.583,41.0,0.875,8.917,14.1,9.562,4.4
2013-11-28,85.0,52.042,42.0,0.792,8.292,11.8,8.992,5.0
2013-11-29,68.0,51.583,41.0,0.417,3.375,10.8,7.617,4.4
2013-11-30,65.0,56.417,42.0,0.667,3.542,14.8,9.258,5.9
2013-12-01,87.0,67.458,46.0,1.375,16.625,16.4,8.642,2.2
2013-12-02,89.0,67.833,38.0,0.87,18.042,17.5,8.854,2.2
2013-12-03,90.0,68.75,36.0,0.667,15.125,16.5,8.192,2.5
