date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-04-05,191.913,74.0,60.333,44.0,38.522,22.292,25.583,3.292,23.458,23.1,17.621,10.5,230.435
2013-04-06,186.913,96.0,82.875,59.0,28.696,10.042,10.708,0.667,9.542,19.2,16.325,14.6,215.609
2013-04-07,190.348,97.0,71.792,51.0,22.652,4.792,5.042,0.25,2.958,18.9,12.546,7.3,213.0
2013-04-08,188.478,65.0,45.375,32.0,13.261,8.478,9.087,0.609,9.208,17.2,11.862,6.4,201.739
2013-04-09,191.174,69.0,52.75,36.0,22.391,19.833,24.792,4.958,16.958,21.0,13.267,7.7,213.565
2013-04-10,190.304,71.0,50.75,31.0,15.261,11.417,13.708,2.292,14.5,16.3,11.746,7.3,205.565
2013-04-11,190.174,71.0,56.25,30.0,11.739,9.417,10.417,1.0,13.167,14.7,9.333,6.1,201.913
2013-04-12,192.043,82.0,57.875,40.0,16.739,14.5,16.875,2.375,16.417,13.8,9.092,3.8,208.783
2013-04-13,190.174,79.0,54.208,28.0,15.826,16.458,18.5,2.042,14.708,18.0,11.662,5.1,206.0
2013-04-14,192.261,75.0,61.375,45.0,20.304,14.917,15.875,0.958,24.917,19.9,14.683,7.2,212.565
2013-04-15,189.522,78.0,46.083,29.0,23.043,9.304,9.826,0.522,20.542,22.6,17.392,12.8,212.565
2013-04-16,189.739,73.0,53.833,31.0,24.913,20.667,23.0,2.333,19.875,23.6,17.629,10.2,214.652
2013-04-17,193.619,80.0,66.875,56.0,51.857,32.478,40.391,7.913,31.095,21.9,18.892,15.7,245.476
2013-04-18,194.174,89.0,62.542,45.0,44.391,19.458,28.875,9.417,20.375,24.7,19.117,12.8,238.565
2013-04-19,190.478,60.0,40.333,27.0,12.435,4.458,5.125,0.667,12.625,16.9,13.383,8.2,202.913
2013-04-20,189.217,93.0,50.417,27.0,14.217,11.708,12.5,0.792,18.0,15.9,11.317,7.4,203.435
2013-04-21,189.261,95.0,63.333,37.0,12.913,5.583,6.0,0.417,6.042,16.5,10.738,6.8,202.174
2013-04-22,188.783,55.0,41.542,24.0,10.435,7.913,9.087,1.174,12.708,17.4,11.612,5.6,199.217
2013-04-23,191.174,67.0,50.958,32.0,21.261,20.583,22.833,2.25,17.458,19.2,13.329,5.9,212.435
2013-04-24,188.913,97.0,90.917,70.0,23.957,18.25,20.125,1.875,13.083,16.8,14.75,11.5,212.87
2013-04-25,187.609,74.0,49.292,20.0,20.348,10.875,11.625,0.75,19.167,24.1,18.338,11.9,207.957
2013-04-26,192.522,83.0,62.0,34.0,21.13,15.625,18.75,3.125,19.333,19.8,14.438,9.2,213.652
2013-04-27,188.957,83.0,55.208,33.0,13.913,6.917,7.583,0.667,14.5,19.7,13.875,8.4,202.87
2013-04-28,188.913,71.0,43.458,23.0,16.739,7.333,7.75,0.417,13.542,22.6,15.988,8.9,205.652
2013-04-29,189.783,79.0,52.875,31.0,20.261,11.348,11.957,0.609,17.917,24.2,17.462,10.0,210.043
2013-04-30,190.652,94.0,68.75,44.0,24.826,15.25,16.667,1.417,18.042,18.0,16.267,14.0,215.478
2013-05-01,187.765,66.0,52.083,36.0,15.059,5.591,6.136,0.545,7.238,18.5,13.988,9.4,202.824
2013-05-02,187.087,68.0,49.375,33.0,10.478,4.083,4.75,0.667,2.875,18.6,13.083,8.2,197.565
2013-05-03,187.0,66.0,41.667,22.0,11.391,5.25,5.875,0.625,5.125,21.9,14.767,8.1,198.391
2013-05-04,188.0,66.0,46.667,31.0,15.478,7.5,8.083,0.583,11.208,23.0,15.925,9.5,203.478
2013-05-05,187.609,75.0,52.667,28.0,18.0,8.333,8.5,0.167,21.292,23.1,17.658,11.8,205.609
2013-05-06,191.522,71.0,50.375,30.0,22.261,8.304,8.565,0.261,26.625,26.1,18.558,11.3,213.783
2013-05-07,187.174,63.0,41.167,23.0,11.522,3.667,3.833,0.167,7.25,22.3,16.404,11.0,198.696
2013-05-08,185.957,56.0,37.417,18.0,11.696,6.542,6.75,0.208,4.792,25.4,16.967,9.3,197.652
2013-05-09,190.565,75.0,42.875,22.0,26.435,29.875,35.792,5.917,17.042,27.4,20.146,12.0,217.0
2013-05-10,196.957,96.0,67.333,40.0,38.174,31.917,36.833,4.917,26.667,24.7,18.446,14.2,235.13
2013-05-11,188.043,97.0,94.167,80.0,30.826,14.875,16.292,1.417,7.708,18.2,16.75,15.0,218.87
2013-05-12,186.087,85.0,54.542,20.0,26.696,6.5,6.5,0.0,15.5,29.7,21.362,13.6,212.783
2013-05-13,191.304,89.0,68.583,46.0,36.826,18.087,20.565,2.478,15.875,26.3,21.492,16.6,228.13
2013-05-14,190.957,92.0,67.458,37.0,46.0,19.375,21.5,2.125,23.208,30.1,22.454,16.9,236.957
2013-05-15,186.45,80.0,63.958,45.0,36.3,14.0,14.909,0.909,14.435,26.2,22.35,19.7,222.75
2013-05-16,189.522,77.0,56.208,40.0,29.609,7.083,7.292,0.208,25.542,26.4,20.75,16.0,219.13
2013-05-17,186.522,77.0,52.875,26.0,25.826,8.792,9.25,0.458,15.792,27.9,20.888,14.5,212.348
2013-05-18,187.261,75.0,60.25,43.0,24.957,9.792,10.375,0.583,17.292,25.3,21.162,18.3,212.217
2013-05-19,187.565,96.0,74.667,49.0,21.261,6.375,6.417,0.042,7.708,23.1,18.321,15.1,208.826
2013-05-20,185.087,98.0,69.208,47.0,30.652,9.87,10.739,0.87,7.625,29.6,22.704,15.2,215.739
2013-05-21,189.739,74.0,52.167,34.0,34.783,11.292,12.417,1.125,27.5,30.7,24.712,19.8,224.522
2013-05-22,194.087,72.0,53.333,39.0,47.957,19.833,20.667,0.833,38.125,30.3,24.296,17.4,242.043
2013-05-23,190.478,61.0,39.625,22.0,33.304,11.0,11.167,0.167,17.875,31.8,24.629,18.9,223.783
2013-05-24,191.913,80.0,53.708,22.0,31.348,17.917,19.417,1.5,18.125,29.2,22.442,16.1,223.261
2013-05-25,191.043,85.0,67.958,47.0,32.696,12.708,13.125,0.417,20.625,27.1,22.629,19.7,223.739
2013-05-26,189.957,81.0,63.667,39.0,31.13,10.417,10.792,0.375,17.708,27.5,22.904,19.1,221.087
2013-05-27,188.565,83.0,68.667,54.0,28.522,12.435,13.435,1.0,13.5,25.0,22.362,19.9,217.087
2013-05-28,186.364,87.0,71.708,57.0,24.273,10.0,10.917,0.917,8.167,23.7,21.471,19.4,210.636
2013-05-29,184.7,96.0,90.583,83.0,12.0,9.739,10.478,0.739,6.522,20.9,20.0,19.0,196.7
2013-05-30,189.435,96.0,82.083,69.0,15.478,14.417,18.833,4.417,11.417,25.5,22.296,19.2,204.913
2013-05-31,189.87,81.0,64.208,38.0,9.043,10.375,11.292,0.917,16.417,28.6,22.329,16.4,198.913
2013-06-01,193.739,86.0,68.875,51.0,9.522,9.083,9.417,0.333,16.625,24.2,21.804,20.1,203.261
2013-06-02,193.348,75.0,61.083,44.0,11.087,8.708,8.917,0.208,17.958,26.7,22.896,19.2,204.435
2013-06-03,190.087,79.0,67.875,53.0,7.957,12.348,12.913,0.565,14.0,27.3,23.096,20.4,198.043
2013-06-04,192.174,84.0,64.208,42.0,13.609,15.667,17.042,1.375,19.0,29.5,24.179,19.4,205.783
2013-06-05,192.3,84.0,66.042,50.0,13.95,16.955,19.091,2.136,16.25,28.2,23.804,19.7,206.25
2013-06-06,189.13,85.0,70.0,60.0,9.348,11.75,12.917,1.167,16.792,25.4,22.688,20.8,198.478
2013-06-07,197.696,95.0,71.0,43.0,18.739,19.375,23.083,3.708,24.0,29.5,22.992,19.4,216.435
2013-06-08,191.217,87.0,55.875,30.0,9.391,8.958,9.625,0.667,17.792,29.4,24.167,18.3,200.609
2013-06-09,192.348,82.0,59.167,40.0,8.174,7.875,8.208,0.333,17.875,27.9,23.383,18.8,200.522
2013-06-10,187.87,76.0,65.542,56.0,6.826,11.652,12.522,0.87,12.875,25.8,22.942,21.3,194.696
2013-06-11,190.174,92.0,74.583,55.0,12.261,13.875,15.0,1.125,16.833,26.6,23.058,20.9,202.435
2013-06-12,190.826,88.0,68.0,50.0,12.957,13.375,15.333,1.958,15.167,31.7,26.946,22.2,203.783
2013-06-13,198.87,88.0,69.708,44.0,15.261,19.0,22.458,3.458,14.25,35.6,28.096,24.4,214.13
2013-06-14,187.739,84.0,68.792,48.0,9.913,14.875,16.792,1.917,13.958,32.6,27.979,24.6,197.652
2013-06-15,188.957,97.0,81.833,61.0,10.696,9.792,10.875,1.083,12.792,28.8,25.667,23.4,199.652
2013-06-16,187.696,95.0,68.5,47.0,7.261,7.417,7.75,0.333,7.875,32.4,27.196,22.5,194.957
2013-06-17,190.174,86.0,68.542,44.0,10.739,10.783,11.913,1.13,16.333,32.7,27.579,23.3,200.913
2013-06-18,189.0,89.0,66.833,37.0,14.565,16.75,19.542,2.792,28.417,34.3,28.512,24.8,203.565
2013-06-19,193.286,98.0,89.125,74.0,15.619,15.391,20.913,5.522,15.81,27.8,24.192,20.2,208.905
2013-06-20,196.667,98.0,94.917,88.0,12.81,15.333,16.667,1.333,6.5,22.1,20.762,20.0,209.476
2013-06-21,199.435,97.0,92.708,81.0,23.261,21.792,25.667,3.875,10.75,22.5,20.979,19.7,222.696
2013-06-22,189.913,96.0,70.833,51.0,9.391,8.125,9.292,1.167,8.458,29.1,23.9,18.8,199.304
2013-06-23,194.826,81.0,68.5,50.0,10.478,7.958,8.75,0.792,19.0,29.2,24.854,21.2,205.304
2013-06-24,200.652,95.0,77.333,59.0,13.13,15.13,16.304,1.174,18.833,26.9,24.042,21.8,213.783
2013-06-25,199.0,87.0,74.0,56.0,14.913,21.25,24.458,3.208,19.958,28.8,24.633,21.9,213.913
2013-06-26,191.348,98.0,93.708,81.0,13.87,17.292,19.042,1.75,10.625,23.1,21.046,20.4,205.217
2013-06-27,199.0,96.0,75.167,49.0,12.652,19.042,22.292,3.25,9.292,30.7,24.196,20.8,211.652
2013-06-28,192.043,82.0,70.958,53.0,10.304,14.292,15.333,1.042,11.833,26.9,23.696,22.1,202.348
2013-06-29,199.522,88.0,68.292,51.0,11.261,12.208,13.208,1.0,14.417,29.3,25.058,21.5,210.783
2013-06-30,190.13,85.0,70.75,52.0,7.87,8.292,8.75,0.458,11.208,28.6,24.679,22.2,198.0
2013-07-01,191.435,83.0,67.333,44.0,9.739,10.522,12.652,2.13,9.75,29.7,25.088,22.2,201.174
2013-07-02,189.348,84.0,66.667,46.0,8.522,13.208,15.542,2.333,10.167,28.8,24.783,21.5,197.87
2013-07-03,192.682,97.0,90.167,77.0,15.455,16.364,20.636,4.273,12.955,23.9,22.283,19.8,208.136
2013-07-04,187.348,99.0,92.958,75.0,16.565,18.875,27.417,8.542,10.458,27.9,24.421,22.6,203.913
2013-07-05,183.261,98.0,81.625,58.0,15.522,14.708,24.875,10.167,16.208,33.5,28.271,24.1,198.783
2013-07-06,183.783,90.0,75.875,61.0,13.696,9.833,14.667,4.833,15.167,33.8,29.671,26.2,197.478
2013-07-07,199.304,95.0,69.125,46.0,15.043,9.667,13.083,3.417,16.5,36.5,30.75,25.3,214.348
2013-07-08,188.522,83.0,60.417,40.0,12.0,11.217,14.826,3.609,20.875,38.0,32.412,26.2,200.522
2013-07-09,189.435,75.0,56.792,35.0,16.261,13.5,19.833,6.333,25.75,38.1,32.596,27.3,205.696
2013-07-10,190.174,70.0,55.375,37.0,13.913,16.417,19.083,2.667,31.75,38.9,32.8,28.0,204.087
2013-07-11,190.136,67.0,54.5,38.0,15.227,14.875,17.25,2.375,32.167,39.1,33.392,29.2,205.364
2013-07-12,189.783,70.0,54.583,39.0,14.826,12.5,14.667,2.167,32.417,38.2,33.162,28.6,204.609
2013-07-13,188.478,92.0,70.417,54.0,15.435,11.833,16.042,4.208,23.875,33.8,29.838,25.5,203.913
2013-07-14,186.087,92.0,72.5,48.0,10.913,6.75,8.833,2.083,10.292,35.6,28.838,25.0,197.0
2013-07-15,189.13,94.0,66.5,49.0,10.261,5.696,6.696,1.0,6.375,32.9,28.9,24.5,199.391
2013-07-16,190.957,84.0,67.0,53.0,11.435,15.5,18.375,2.875,11.208,31.8,27.908,25.5,202.391
2013-07-17,187.81,82.0,69.917,56.0,13.476,14.261,16.391,2.13,13.81,33.3,28.667,25.5,201.286
2013-07-18,194.826,90.0,64.708,42.0,12.913,10.375,13.208,2.833,11.958,34.5,29.521,26.0,207.739
2013-07-19,188.13,72.0,54.792,36.0,6.913,8.083,9.583,1.5,5.75,33.4,28.688,24.5,195.043
2013-07-20,193.826,82.0,64.5,45.0,10.783,12.25,13.542,1.292,15.458,32.2,27.912,24.0,204.609
2013-07-21,192.174,83.0,70.333,49.0,9.304,9.375,9.667,0.292,19.875,33.1,28.492,25.2,201.478
2013-07-22,187.864,80.0,62.542,44.0,10.727,8.696,9.826,1.13,21.833,36.3,30.817,26.8,198.591
2013-07-23,179.522,72.0,56.5,42.0,6.087,5.833,7.5,1.667,10.417,37.6,32.133,27.9,185.609
2013-07-24,189.087,97.0,83.708,65.0,20.739,21.333,25.458,4.125,14.042,29.2,26.446,24.3,209.826
2013-07-25,199.957,98.0,81.208,58.0,21.652,21.958,26.667,4.708,27.542,33.4,27.946,24.9,221.609
2013-07-26,199.348,91.0,80.292,59.0,19.652,18.5,21.208,2.708,23.833,33.1,27.654,23.7,219.0
2013-07-27,198.826,90.0,67.083,46.0,11.435,9.583,10.875,1.292,32.417,35.0,28.958,23.8,210.261
2013-07-28,202.217,81.0,63.125,41.0,10.826,7.833,8.375,0.542,38.25,35.9,29.662,25.2,213.043
2013-07-29,197.957,98.0,92.75,73.0,24.826,27.87,34.391,6.522,27.042,27.3,25.483,24.7,222.783
2013-07-30,207.348,100.0,71.583,43.0,20.87,13.875,20.25,6.375,28.5,37.0,29.9,24.7,228.217
2013-07-31,196.478,80.0,65.625,50.0,12.609,10.792,12.542,1.75,31.5,35.6,30.062,25.6,209.087
2013-08-01,194.333,96.0,72.125,49.0,15.381,12.5,17.091,4.591,21.158,34.9,29.483,25.9,209.714
2013-08-02,191.565,79.0,59.917,41.0,7.957,6.958,8.375,1.417,15.875,35.9,30.238,26.0,199.522
2013-08-03,187.565,79.0,57.208,41.0,7.609,6.083,7.75,1.667,6.625,35.4,29.858,24.6,195.174
2013-08-04,192.435,80.0,64.958,48.0,10.043,7.542,9.083,1.542,14.375,34.6,29.142,24.8,202.478
2013-08-05,187.348,93.0,76.792,60.0,12.13,13.261,16.0,2.739,15.75,33.8,29.204,26.1,199.478
2013-08-06,186.783,99.0,81.792,58.0,15.435,14.458,19.042,4.583,12.042,32.9,27.875,25.1,202.217
2013-08-07,188.348,83.0,62.792,43.0,13.217,10.958,13.458,2.5,23.833,37.3,31.229,25.8,201.565
2013-08-08,200.286,78.0,61.458,46.0,18.571,15.087,17.826,2.739,32.5,37.5,32.312,27.4,218.857
2013-08-09,195.462,77.0,60.208,41.0,19.462,19.667,24.25,4.583,39.917,38.4,32.929,28.3,214.923
2013-08-10,197.478,71.0,59.167,42.0,16.13,9.708,10.792,1.083,43.667,39.4,33.567,29.3,213.609
2013-08-11,192.174,73.0,56.5,39.0,9.522,5.5,6.125,0.625,36.583,39.2,33.408,29.0,201.696
2013-08-12,192.478,76.0,52.0,33.0,8.087,7.957,8.739,0.783,28.25,39.1,32.425,27.5,200.565
2013-08-13,193.087,77.0,54.875,31.0,8.174,7.583,8.583,1.0,30.875,37.7,31.529,25.9,201.261
2013-08-14,201.522,81.0,62.208,41.0,13.957,11.333,12.458,1.125,35.917,35.4,30.808,26.5,215.478
2013-08-15,197.435,83.0,67.75,45.0,9.783,10.625,11.375,0.75,35.458,35.0,30.921,27.4,207.217
2013-08-16,192.696,84.0,67.625,44.0,10.0,10.75,12.333,1.583,30.75,35.5,30.825,27.7,202.696
2013-08-17,190.217,84.0,65.833,47.0,8.87,9.083,10.125,1.042,18.75,35.2,30.429,27.2,199.087
2013-08-18,189.913,82.0,66.208,49.0,9.087,6.667,7.583,0.917,14.917,35.3,30.788,27.5,199.0
2013-08-19,185.913,83.0,70.875,51.0,8.826,10.87,14.522,3.652,12.542,35.7,30.825,27.9,194.739
2013-08-20,182.087,82.0,66.375,46.0,9.652,11.417,16.417,5.0,9.667,36.1,31.4,27.5,191.739
2013-08-21,189.35,85.0,65.958,45.0,12.5,12.5,17.364,4.864,12.043,37.6,32.521,28.4,201.85
2013-08-22,187.0,78.0,58.375,35.0,12.826,13.0,15.042,2.042,19.375,39.6,33.483,28.8,199.826
2013-08-23,187.957,94.0,63.75,47.0,14.391,13.75,15.208,1.458,17.917,36.5,32.242,27.4,202.348
2013-08-24,188.0,88.0,68.458,54.0,8.783,7.875,9.542,1.667,6.167,31.5,28.708,24.8,196.783
2013-08-25,191.043,99.0,87.917,73.0,8.261,7.375,8.25,0.875,7.875,27.1,24.325,22.6,199.304
2013-08-26,198.174,96.0,78.583,59.0,14.043,18.565,23.043,4.478,12.958,27.6,23.533,21.1,212.217
2013-08-27,199.0,97.0,64.458,37.0,12.652,11.917,15.875,3.958,9.833,33.9,26.675,20.3,211.652
2013-08-28,197.652,77.0,56.167,32.0,10.696,11.708,13.625,1.917,10.708,33.3,27.692,22.0,208.348
2013-08-29,202.913,80.0,63.958,44.0,17.913,18.292,21.875,3.583,21.208,33.2,28.175,22.6,220.826
2013-08-30,214.783,87.0,73.708,51.0,27.174,23.625,27.833,4.208,37.0,35.6,29.196,25.7,241.957
2013-08-31,194.261,97.0,75.083,59.0,15.565,12.458,16.958,4.5,14.75,34.4,29.812,25.3,209.826
2013-09-01,197.739,94.0,81.25,55.0,10.783,9.0,10.042,1.042,10.75,31.3,26.858,24.6,208.522
2013-09-02,202.696,97.0,91.083,82.0,20.565,17.652,29.391,11.739,9.792,27.6,25.958,24.5,223.261
2013-09-03,193.864,97.0,83.417,69.0,20.364,14.0,31.375,17.375,7.708,30.3,27.062,24.6,214.227
2013-09-04,185.667,100.0,85.375,66.0,9.5,14.474,17.053,2.579,3.182,29.9,24.912,20.9,195.167
2013-09-05,208.217,95.0,75.75,53.0,10.652,12.5,14.792,2.292,4.958,31.1,25.171,21.7,218.87
2013-09-06,207.174,85.0,64.875,45.0,10.609,12.75,14.208,1.458,7.625,32.5,26.742,21.9,217.783
2013-09-07,212.957,97.0,75.333,56.0,13.87,13.292,16.333,3.042,13.833,29.5,25.946,23.2,226.826
2013-09-08,215.13,98.0,84.792,63.0,13.174,8.75,10.958,2.208,7.208,27.9,25.033,23.7,228.304
2013-09-09,206.391,85.0,66.542,40.0,8.261,11.522,13.043,1.522,6.833,31.7,26.254,21.4,214.652
2013-09-10,221.455,88.0,73.458,53.0,20.591,17.833,21.167,3.333,15.333,29.8,25.667,22.5,242.045
2013-09-11,218.87,87.0,72.25,54.0,14.217,18.125,21.167,3.042,16.833,31.4,26.938,23.1,233.087
2013-09-12,202.522,90.0,67.625,48.0,15.696,16.708,18.25,1.542,29.583,34.7,29.25,24.5,218.217
2013-09-13,203.87,82.0,69.208,50.0,15.87,19.167,22.458,3.292,39.917,34.7,29.175,24.7,219.739
2013-09-14,191.174,88.0,73.917,58.0,10.174,10.5,12.333,1.833,19.875,32.5,28.712,26.3,201.348
2013-09-15,182.696,97.0,84.167,67.0,9.348,6.458,7.833,1.375,8.375,30.5,26.917,23.8,192.043
2013-09-16,184.304,100.0,76.125,48.0,5.13,5.043,6.783,1.739,2.625,26.4,23.521,19.1,189.435
2013-09-17,192.826,82.0,57.375,26.0,9.652,16.792,19.5,2.708,9.75,30.3,23.183,16.1,202.478
2013-09-18,196.455,85.0,66.375,46.0,13.364,19.0,22.304,3.304,15.136,30.5,24.642,19.6,209.818
2013-09-19,200.13,88.0,65.292,40.0,14.217,19.792,22.792,3.0,21.125,30.6,24.671,20.2,214.348
2013-09-20,203.304,85.0,65.292,43.0,17.522,23.667,28.042,4.375,19.667,30.3,24.533,19.5,220.826
2013-09-21,197.565,85.0,69.667,47.0,14.174,16.417,19.833,3.417,18.875,31.2,25.229,20.1,211.739
2013-09-22,196.087,85.0,65.542,27.0,11.87,10.208,11.625,1.417,22.0,31.9,26.271,21.9,207.957
2013-09-23,193.391,96.0,75.083,57.0,11.0,10.478,11.217,0.739,21.333,29.6,25.221,22.6,204.391
2013-09-24,196.609,87.0,67.458,47.0,14.087,16.208,18.833,2.625,18.625,30.9,26.058,21.5,210.696
2013-09-25,194.348,83.0,63.583,43.0,12.652,13.875,15.625,1.75,17.25,32.5,26.917,22.5,207.0
2013-09-26,191.217,75.0,54.167,40.0,4.261,6.292,7.333,1.042,2.583,27.8,23.288,17.5,195.478
2013-09-27,194.435,69.0,51.958,29.0,7.304,15.042,16.625,1.583,9.125,25.7,20.712,15.1,201.739
2013-09-28,201.565,85.0,63.042,42.0,15.652,18.5,21.458,2.958,13.583,27.3,22.088,17.3,217.217
2013-09-29,194.217,78.0,63.333,48.0,10.522,10.875,11.708,0.833,12.25,27.3,22.988,18.1,204.739
2013-09-30,196.043,79.0,60.0,40.0,16.087,17.826,20.435,2.609,15.833,29.3,24.404,20.2,212.13
2013-10-01,191.565,74.0,61.167,42.0,17.217,17.958,20.208,2.25,18.609,31.2,25.988,22.0,208.783
2013-10-02,187.35,75.0,60.375,38.0,7.65,9.136,11.364,2.227,12.909,33.9,26.912,23.5,195.0
2013-10-03,188.652,76.0,56.375,38.0,8.739,6.875,8.333,1.458,11.5,30.4,24.633,19.7,197.391
2013-10-04,192.522,76.0,59.417,43.0,11.609,13.792,15.292,1.5,21.167,26.2,22.012,18.3,204.13
2013-10-05,194.174,82.0,68.25,49.0,18.609,15.833,18.875,3.042,28.583,28.0,23.904,20.0,212.783
2013-10-06,188.478,94.0,75.833,53.0,11.783,8.792,10.333,1.542,14.542,30.1,25.483,22.3,200.261
2013-10-07,190.609,93.0,80.375,64.0,20.348,21.087,28.826,7.739,11.958,27.6,24.575,22.1,210.957
2013-10-08,190.304,88.0,74.708,59.0,17.957,16.333,27.042,10.708,10.917,28.0,25.383,22.5,208.261
2013-10-09,184.609,98.0,85.0,78.0,18.435,13.625,16.5,2.875,6.75,26.7,24.767,23.1,203.043
2013-10-10,187.217,94.0,72.75,53.0,17.304,16.958,22.125,5.167,8.875,30.1,25.712,21.5,204.522
2013-10-11,183.783,91.0,73.375,56.0,9.652,14.208,17.875,3.667,9.542,30.2,26.767,23.8,193.435
2013-10-12,191.043,89.0,58.833,39.0,10.522,11.333,14.625,3.292,12.125,28.4,23.408,17.4,201.565
2013-10-13,189.304,68.0,50.875,31.0,6.217,7.417,8.583,1.167,8.667,26.5,20.438,15.9,195.522
2013-10-14,190.739,81.0,62.417,47.0,12.87,14.043,15.783,1.739,16.792,25.5,20.708,16.0,203.609
2013-10-15,192.391,99.0,88.917,75.0,24.435,21.875,29.375,7.5,24.417,20.0,18.479,17.3,216.826
2013-10-16,187.571,98.0,68.375,50.0,4.857,5.0,5.913,0.913,1.318,24.3,18.717,14.0,192.429
2013-10-17,189.13,68.0,49.375,24.0,5.913,9.208,10.75,1.542,6.5,22.9,16.883,12.1,195.043
2013-10-18,192.783,81.0,60.833,44.0,19.87,22.75,30.208,7.458,16.125,20.9,17.5,14.2,212.652
2013-10-19,191.609,96.0,79.208,56.0,16.478,18.0,21.958,3.958,17.417,21.1,17.796,14.8,208.087
2013-10-20,191.087,99.0,96.833,93.0,11.957,14.667,17.583,2.917,7.75,17.1,16.075,15.1,203.043
2013-10-21,189.696,99.0,75.083,48.0,14.957,17.304,27.696,10.391,5.818,27.0,20.283,14.9,204.652
2013-10-22,192.87,88.0,81.542,69.0,15.87,22.542,28.583,6.042,11.375,21.0,19.308,17.0,208.739
2013-10-23,191.957,96.0,86.958,70.0,20.087,24.833,29.708,4.875,11.208,20.9,18.512,17.1,212.043
2013-10-24,189.609,97.0,81.083,62.0,19.348,22.25,30.792,8.542,10.417,23.3,19.838,16.5,208.957
2013-10-25,187.478,97.0,89.333,77.0,13.435,15.792,20.375,4.583,5.292,22.0,19.104,16.3,200.913
2013-10-26,190.217,93.0,68.333,45.0,4.087,7.25,8.0,0.75,7.167,20.7,16.462,12.9,194.304
2013-10-27,189.696,77.0,55.375,33.0,4.565,8.375,8.917,0.542,12.083,20.1,15.329,12.1,194.261
2013-10-28,192.565,83.0,64.167,40.0,16.739,24.348,32.043,7.696,18.917,21.3,15.492,9.8,209.304
2013-10-29,192.87,93.0,82.208,71.0,27.043,26.958,38.625,11.667,24.25,17.0,15.317,13.5,219.913
2013-10-30,191.783,97.0,70.708,36.0,17.696,17.333,24.75,7.417,22.958,23.9,17.379,13.9,209.478
2013-10-31,196.304,78.0,64.208,45.0,14.565,22.0,28.0,6.0,27.667,22.5,16.621,12.3,210.87
2013-11-01,194.391,84.0,60.083,33.0,17.739,23.375,29.583,6.208,26.5,22.0,16.229,11.3,212.13
2013-11-02,198.13,86.0,72.5,53.0,26.609,27.5,34.292,6.792,44.083,20.6,15.783,11.4,224.739
2013-11-03,195.913,98.0,81.833,60.0,18.043,15.042,16.917,1.875,41.875,20.8,16.996,14.3,213.957
2013-11-04,192.913,98.0,69.083,46.0,7.087,7.826,8.739,0.913,18.5,23.1,16.908,13.2,200.0
2013-11-05,192.522,78.0,52.5,31.0,16.348,20.083,23.583,3.5,25.875,20.5,15.738,11.8,208.87
2013-11-06,195.6,87.0,66.208,47.0,16.45,23.818,30.091,6.273,27.714,20.1,15.512,9.4,212.05
2013-11-07,192.13,97.0,84.25,65.0,16.043,20.958,24.083,3.125,21.958,17.5,15.112,13.5,208.174
2013-11-08,194.0,92.0,62.542,38.0,20.391,22.333,32.042,9.708,20.333,21.4,15.542,10.9,214.391
2013-11-09,195.652,79.0,60.75,40.0,24.87,26.167,39.375,13.208,23.042,18.7,14.312,10.0,220.522
2013-11-10,195.435,96.0,88.292,80.0,17.783,16.792,23.542,6.75,18.042,14.9,13.717,12.7,213.217
2013-11-11,189.435,77.0,61.417,49.0,4.87,7.565,8.913,1.348,3.0,16.9,12.75,7.2,194.304
2013-11-12,189.739,81.0,66.375,55.0,7.739,13.708,17.375,3.667,5.375,11.4,8.754,5.2,197.478
2013-11-13,191.348,84.0,61.667,37.0,9.391,15.333,19.583,4.25,5.375,14.0,9.25,5.2,200.739
2013-11-14,195.217,77.0,59.333,38.0,25.478,28.208,49.792,21.583,19.917,14.6,9.725,4.2,220.696
2013-11-15,192.217,96.0,86.042,75.0,21.696,25.625,38.292,12.667,15.0,13.5,10.688,8.4,213.913
2013-11-16,195.174,94.0,70.083,38.0,24.913,24.708,41.208,16.5,20.125,17.4,11.421,5.8,220.087
2013-11-17,196.739,92.0,73.625,53.0,18.304,20.625,26.375,5.75,33.208,15.7,11.279,6.4,215.043
2013-11-18,198.087,96.0,61.708,29.0,14.826,15.652,26.522,10.87,20.375,16.5,11.796,7.0,212.913
2013-11-19,193.435,76.0,49.5,30.0,8.609,14.75,18.333,3.583,7.167,14.2,9.892,6.3,202.043
2013-11-20,194.15,75.0,53.625,37.0,15.0,18.348,29.478,11.13,15.455,14.8,9.912,5.9,209.15
2013-11-21,192.391,83.0,63.25,51.0,15.0,19.042,26.833,7.792,13.0,13.1,9.338,6.5,207.391
2013-11-22,192.739,90.0,68.833,41.0,15.087,17.0,29.958,12.958,10.958,15.9,9.933,4.5,207.826
2013-11-23,192.174,89.0,66.833,41.0,16.087,18.542,25.875,7.333,13.0,16.0,9.883,4.9,208.261
2013-11-24,195.13,86.0,67.917,41.0,17.652,18.167,24.25,6.083,24.0,17.9,10.788,5.3,212.783
2013-11-25,191.87,97.0,79.5,63.0,14.522,20.652,26.0,5.348,19.042,17.0,13.158,8.9,206.391
