date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-04-01,,2.083,97.0,65.292,33.0,,7.045,8.5,1.455,0.727,16.875,15.5,8.958,0.1,
2011-04-02,,3.087,96.0,65.708,37.0,,11.125,13.25,2.125,2.042,32.708,19.0,12.05,4.8,
2011-04-03,,2.208,93.0,62.958,45.0,,8.417,9.417,1.0,0.792,20.667,7.8,6.638,3.2,
2011-04-04,,2.0,94.0,58.375,34.0,,6.583,7.708,1.125,0.167,16.0,12.2,7.083,3.2,
2011-04-05,,2.167,85.0,53.292,25.0,,8.478,9.826,1.348,0.583,18.75,15.3,6.65,-1.6,
2011-04-06,,3.292,96.0,60.667,16.0,,15.875,19.917,4.042,1.375,28.375,19.5,10.525,-0.2,
2011-04-07,,2.333,93.0,64.958,33.0,,7.167,8.583,1.417,2.043,23.458,20.3,14.429,7.7,
2011-04-08,,2.0,81.0,60.917,48.0,,2.583,3.583,1.0,0.478,40.583,18.9,16.712,14.1,
2011-04-09,,1.957,97.0,88.583,80.0,,3.458,4.458,1.0,0.667,21.583,18.2,16.058,11.1,
2011-04-10,,2.583,96.0,71.042,41.0,,4.667,5.75,1.083,0.625,25.833,15.9,12.496,9.8,
2011-04-11,,3.5,98.0,79.5,41.0,,11.083,13.25,2.167,1.875,32.458,18.5,12.138,6.0,
2011-04-12,,2.0,93.0,55.958,17.0,,7.261,8.435,1.174,0.375,22.875,15.0,9.271,4.7,
2011-04-13,,3.0,93.0,57.292,23.0,,13.125,15.375,2.25,2.167,25.5,20.7,12.167,3.4,
2011-04-14,,3.708,92.0,59.0,25.0,,15.792,17.583,1.792,2.348,39.583,23.6,14.433,5.4,
2011-04-15,,2.417,88.0,68.042,41.0,,4.545,5.636,1.091,2.13,38.652,22.3,17.404,10.5,
2011-04-16,,2.565,87.0,63.833,37.0,,5.125,6.167,1.042,1.167,29.458,23.7,18.425,11.0,
2011-04-17,189.208,2.0,83.0,59.167,37.0,7.792,4.625,5.75,1.125,0.625,24.792,16.0,11.712,7.2,197.0
2011-04-18,190.792,2.0,90.0,68.25,48.0,8.208,10.0,11.208,1.208,0.833,23.0,17.1,13.912,9.3,199.0
2011-04-19,187.292,2.25,97.0,83.875,45.0,7.042,5.917,7.125,1.208,0.583,20.208,18.6,12.379,3.7,194.333
2011-04-20,190.208,2.042,97.0,74.958,58.0,4.042,8.083,9.583,1.5,0.625,14.583,14.6,9.483,2.0,194.25
2011-04-21,191.875,2.167,94.0,81.083,69.0,5.292,11.0,12.542,1.542,0.75,18.167,14.7,11.521,8.9,197.167
2011-04-22,191.652,2.435,96.0,77.917,45.0,8.217,8.609,10.13,1.522,1.13,28.833,20.3,15.525,11.1,199.87
2011-04-23,186.375,2.0,98.0,93.417,84.0,4.917,1.292,2.292,1.0,0.208,20.875,19.0,16.604,14.2,191.292
2011-04-24,184.25,2.125,98.0,77.792,52.0,6.292,4.708,5.792,1.083,0.667,22.833,18.4,15.112,9.6,190.542
2011-04-25,188.792,2.833,98.0,72.125,35.0,9.667,13.958,16.125,2.167,1.583,25.458,19.2,13.167,6.7,198.458
2011-04-26,190.083,2.667,98.0,67.542,33.0,10.125,9.875,12.167,2.292,1.25,23.542,20.7,15.012,5.7,200.208
2011-04-27,184.25,2.333,96.0,70.292,48.0,5.875,2.0,2.958,0.958,1.083,48.875,24.5,20.333,16.7,190.125
2011-04-28,184.739,3.167,98.0,70.5,40.0,8.0,6.565,7.739,1.174,1.652,31.25,23.0,18.471,12.5,192.739
2011-04-29,190.043,2.417,94.0,70.792,57.0,7.783,7.609,8.87,1.261,1.043,25.0,17.0,13.533,9.8,197.826
2011-04-30,192.292,2.261,98.0,70.042,39.0,10.25,5.542,6.917,1.375,0.958,29.833,21.7,16.321,7.2,202.542
2011-05-01,186.5,2.25,98.0,76.25,58.0,6.833,3.583,4.583,1.0,1.167,32.25,20.9,18.533,16.5,193.333
2011-05-02,191.958,2.625,98.0,62.958,28.0,10.0,9.583,10.708,1.125,0.625,67.583,23.8,17.671,12.3,201.958
2011-05-03,190.792,2.208,98.0,84.958,63.0,9.083,7.667,8.917,1.25,0.333,37.958,18.3,15.054,12.6,199.875
2011-05-04,191.625,2.0,98.0,80.333,56.0,6.5,3.917,4.958,1.042,0.458,28.292,20.6,15.667,12.0,198.125
2011-05-05,192.958,2.958,96.0,76.042,61.0,7.25,6.583,7.917,1.333,2.417,27.958,17.0,14.7,12.9,200.208
2011-05-06,188.0,2.542,97.0,85.217,74.0,3.522,9.478,10.957,1.478,1.0,23.667,18.8,14.944,12.3,191.522
2011-05-07,187.292,2.217,98.0,93.5,80.0,5.125,8.125,9.792,1.667,0.083,26.0,19.3,16.433,13.7,192.417
2011-05-08,188.292,3.708,98.0,72.458,39.0,8.333,8.417,10.125,1.708,1.958,40.083,26.9,19.671,13.2,196.625
2011-05-09,192.917,2.792,95.0,73.583,49.0,7.125,7.292,8.625,1.333,0.792,31.833,22.2,16.767,9.5,200.042
2011-05-10,183.792,3.333,98.0,80.958,60.0,9.083,14.375,16.167,1.792,2.25,49.708,27.2,22.017,16.4,192.875
2011-05-11,186.5,2.125,98.0,97.042,95.0,4.167,9.875,11.042,1.167,0.375,25.583,16.0,14.392,13.4,190.667
2011-05-12,185.708,2.083,98.0,97.875,97.0,3.042,9.75,11.083,1.333,0.042,22.208,18.2,15.821,13.7,188.75
2011-05-13,188.391,3.0,98.0,92.417,80.0,10.13,12.19,14.381,2.19,0.905,36.833,23.0,18.762,16.1,198.522
2011-05-14,189.5,2.957,96.0,68.208,32.0,9.333,8.417,9.417,1.0,1.458,64.708,24.1,18.167,12.9,198.833
2011-05-15,191.292,2.125,92.0,44.125,19.0,7.833,4.333,5.375,1.042,1.75,26.917,26.0,19.2,12.3,199.125
2011-05-16,194.042,2.0,90.0,66.375,37.0,5.333,2.625,3.625,1.0,1.167,37.0,23.2,19.25,14.7,199.375
2011-05-17,192.792,2.417,98.0,88.792,78.0,5.042,5.875,6.875,1.0,0.917,33.417,19.2,16.008,12.9,197.833
2011-05-18,196.875,3.792,98.0,77.0,44.0,8.958,8.625,11.25,2.625,0.958,41.75,21.8,17.196,11.4,205.833
2011-05-19,199.25,3.125,98.0,66.042,31.0,7.708,7.875,9.375,1.5,2.542,42.625,26.5,19.692,11.3,206.958
2011-05-20,190.381,3.435,95.0,70.625,49.0,7.762,9.783,11.435,1.652,3.261,52.167,27.0,21.108,14.7,198.143
2011-05-21,187.958,2.478,95.0,74.792,51.0,7.958,6.417,7.833,1.417,2.042,45.208,28.1,22.575,16.1,195.917
2011-05-22,185.958,1.833,97.0,86.667,64.0,6.792,6.625,8.0,1.375,0.792,35.042,28.0,19.846,14.6,192.75
2011-05-23,192.0,2.0,97.0,83.083,64.0,3.792,5.333,6.458,1.125,0.042,23.917,17.7,15.254,12.3,195.792
2011-05-24,195.167,2.042,98.0,93.042,73.0,5.208,9.125,10.833,1.708,0.0,23.75,17.9,13.017,9.7,200.375
2011-05-25,203.833,2.333,98.0,78.458,47.0,8.792,6.042,8.833,2.792,0.083,25.583,22.5,16.292,8.4,212.625
2011-05-26,198.125,2.125,98.0,89.375,77.0,6.25,10.625,11.875,1.25,0.625,28.667,21.0,17.504,13.8,204.375
2011-05-27,188.364,2.0,98.0,84.708,67.0,6.318,4.773,6.091,1.318,0.0,28.792,21.4,18.542,15.5,194.682
2011-05-28,183.5,2.087,98.0,97.75,96.0,5.625,6.917,8.417,1.5,0.083,23.167,20.9,18.996,17.3,189.125
2011-05-29,181.958,2.083,98.0,98.0,98.0,4.458,4.917,6.0,1.083,0.417,16.167,18.3,17.712,16.7,186.417
2011-05-30,179.917,1.625,98.0,88.875,72.0,3.625,3.083,4.083,1.0,0.0,17.583,17.9,16.512,15.4,183.542
2011-05-31,184.042,1.0,92.0,79.917,67.0,3.042,2.833,3.917,1.083,0.0,32.667,15.2,13.021,11.3,187.083
2011-06-01,186.542,1.625,88.0,77.75,65.0,3.708,6.875,8.25,1.375,0.708,36.792,17.3,14.142,10.1,190.25
2011-06-02,197.75,2.083,98.0,96.292,90.0,7.292,8.667,12.667,4.0,0.0,34.5,18.8,15.629,12.0,205.042
2011-06-03,193.696,2.875,98.0,89.708,67.0,9.174,5.87,7.13,1.261,0.478,33.667,24.6,19.317,14.6,202.87
2011-06-04,193.375,2.826,98.0,82.625,55.0,9.75,6.042,8.25,2.208,1.333,41.833,27.6,21.279,11.5,203.125
2011-06-05,183.0,2.5,98.0,83.875,70.0,7.875,5.208,6.458,1.25,1.875,45.917,27.4,22.254,17.8,190.875
2011-06-06,191.208,2.25,98.0,77.25,41.0,7.833,5.0,6.167,1.167,0.875,47.792,28.0,21.596,16.2,199.042
2011-06-07,197.708,2.5,98.0,85.458,66.0,9.375,4.875,5.875,1.0,2.292,51.0,25.1,20.667,13.3,207.083
2011-06-08,190.333,2.0,98.0,93.417,78.0,7.417,9.792,11.042,1.25,0.625,32.333,26.0,19.054,15.9,197.75
2011-06-09,189.917,2.0,98.0,86.375,66.0,5.958,6.542,8.083,1.542,0.667,34.208,25.4,19.383,11.7,195.875
2011-06-10,195.87,2.042,98.0,87.0,66.0,9.261,3.773,4.864,1.091,0.636,32.783,28.6,22.996,16.3,205.13
2011-06-11,192.5,2.391,98.0,96.042,85.0,9.542,6.75,8.167,1.417,0.917,38.167,23.1,20.838,12.5,202.042
2011-06-12,197.792,2.375,98.0,84.792,56.0,9.583,6.708,8.0,1.292,0.625,41.292,27.4,22.267,11.0,207.375
2011-06-13,194.542,2.708,98.0,94.333,84.0,9.75,9.042,10.25,1.208,1.167,37.333,23.6,20.112,17.0,204.292
2011-06-14,202.25,2.25,98.0,89.167,70.0,10.167,9.292,10.583,1.292,0.625,33.417,24.5,20.596,18.2,212.417
2011-06-15,191.375,2.167,96.0,78.167,63.0,9.542,8.042,9.375,1.333,1.417,22.708,22.8,20.121,16.5,200.917
2011-06-16,194.0,2.0,98.0,90.0,77.0,9.417,6.333,7.542,1.208,0.5,27.292,23.4,20.383,16.8,203.417
2011-06-17,186.0,2.0,98.0,97.875,97.0,3.476,6.783,8.087,1.304,0.087,22.792,20.6,19.242,18.3,189.476
2011-06-18,190.625,2.087,99.0,94.125,79.0,4.792,8.75,9.958,1.208,0.25,24.583,27.5,19.388,13.9,195.417
2011-06-19,192.417,2.292,99.0,94.5,82.0,5.375,4.917,5.917,1.0,0.333,37.833,25.1,20.25,10.2,197.792
2011-06-20,204.583,2.5,98.0,91.75,80.0,5.792,6.667,8.25,1.583,1.208,29.208,28.8,22.975,18.6,210.375
2011-06-21,180.583,2.833,98.0,86.042,69.0,6.583,10.5,12.5,2.0,2.167,27.5,29.9,25.425,18.2,187.167
2011-06-22,189.5,3.333,99.0,79.542,47.0,12.292,14.083,18.333,4.25,1.792,52.375,33.2,27.062,20.8,201.792
2011-06-23,180.458,3.125,97.0,83.292,71.0,9.917,12.208,15.542,3.333,3.292,49.792,31.4,27.588,23.9,190.375
2011-06-24,175.381,2.25,89.0,78.667,64.0,9.429,9.19,12.429,3.238,1.952,39.625,32.0,28.562,25.7,184.81
2011-06-25,184.667,3.87,96.0,88.417,78.0,5.583,8.625,10.25,1.625,0.875,30.417,27.4,22.929,19.8,190.25
2011-06-26,189.667,2.917,99.0,97.708,96.0,4.208,5.833,7.125,1.292,0.0,30.667,21.8,20.504,18.6,193.875
2011-06-27,192.75,4.333,98.0,97.125,92.0,7.542,10.792,15.583,4.792,0.125,45.375,27.1,22.625,17.7,200.292
2011-06-28,189.833,4.125,98.0,82.042,63.0,11.25,13.792,17.375,3.583,0.5,47.083,33.0,28.138,22.2,201.083
2011-06-29,189.083,3.417,98.0,79.583,60.0,8.708,9.625,11.875,2.25,1.208,43.0,33.4,27.708,18.9,197.792
2011-06-30,188.875,3.333,98.0,84.25,52.0,8.083,8.5,11.917,3.417,0.333,41.625,32.7,26.825,13.8,196.958
2011-07-01,190.739,4.917,99.0,89.625,70.0,14.087,13.652,18.261,4.609,0.955,65.083,32.4,26.817,20.9,204.826
2011-07-02,180.542,2.478,98.0,91.75,79.0,8.125,9.5,12.5,3.0,1.25,52.0,28.7,25.867,23.7,188.667
2011-07-03,182.0,1.833,98.0,88.0,74.0,6.083,3.083,4.167,1.083,0.25,37.792,30.7,27.021,24.0,188.083
2011-07-04,175.708,1.25,96.0,82.25,69.0,6.0,2.875,3.917,1.042,0.292,49.0,32.3,28.779,25.5,181.708
2011-07-05,178.542,2.625,95.0,76.958,60.0,10.208,8.875,10.125,1.25,1.375,37.75,33.7,28.488,24.0,188.75
2011-07-06,191.208,2.542,98.0,76.375,52.0,7.708,7.208,8.833,1.625,0.208,39.625,30.9,26.333,22.2,198.917
2011-07-07,180.958,1.522,98.0,84.917,73.0,6.5,5.455,6.727,1.273,0.619,36.292,30.2,26.542,23.2,187.458
2011-07-08,175.217,1.375,94.0,82.208,73.0,5.565,6.87,9.652,2.783,1.417,32.458,30.9,28.292,25.7,180.783
2011-07-09,188.25,2.522,98.0,80.417,61.0,9.667,8.417,12.542,4.125,2.375,45.375,35.7,29.392,24.8,197.917
2011-07-10,179.75,2.583,95.0,74.083,46.0,9.917,8.125,11.625,3.5,3.125,38.583,35.6,29.508,24.5,189.667
2011-07-11,179.833,1.333,98.0,80.417,61.0,6.375,4.458,7.083,2.625,2.75,42.0,33.6,28.954,24.0,186.208
2011-07-12,187.833,1.0,97.0,81.208,63.0,5.042,2.875,4.292,1.417,3.333,33.5,33.3,28.546,24.3,192.875
2011-07-13,190.292,1.083,98.0,79.0,58.0,5.875,3.708,5.292,1.583,1.958,31.75,32.9,27.988,23.5,196.167
2011-07-14,190.318,1.739,98.0,75.333,49.0,8.182,6.583,8.917,2.333,1.591,34.583,34.6,28.521,22.4,198.5
2011-07-15,185.565,2.125,98.0,75.083,42.0,9.174,6.696,8.957,2.261,1.583,33.333,35.9,29.062,23.7,194.739
2011-07-16,186.5,1.435,98.0,79.292,55.0,6.25,4.083,5.667,1.583,3.333,40.583,33.2,28.483,24.3,192.75
2011-07-17,175.292,1.208,98.0,77.917,49.0,5.958,3.0,4.833,1.833,1.958,38.125,35.9,29.592,24.0,181.25
2011-07-18,175.042,1.458,96.0,78.583,54.0,6.25,3.833,5.875,2.042,1.458,41.208,34.8,29.888,26.1,181.292
2011-07-19,175.167,1.0,98.0,97.542,96.0,3.292,1.792,3.042,1.25,0.0,31.333,27.5,26.317,25.3,178.458
2011-07-20,177.875,1.0,98.0,94.458,87.0,3.458,2.458,3.75,1.292,0.0,30.792,29.2,25.454,20.4,181.333
2011-07-21,179.833,1.0,98.0,91.75,77.0,2.667,1.667,2.708,1.042,0.0,28.0,21.3,19.225,17.3,182.5
2011-07-22,181.818,1.0,96.0,81.417,64.0,2.455,3.524,4.952,1.429,0.0,21.833,23.2,20.029,17.0,184.273
2011-07-23,181.708,1.0,96.0,89.292,82.0,2.333,3.417,4.5,1.083,0.0,16.958,23.1,20.775,18.2,184.042
2011-07-24,183.292,1.25,98.0,87.583,72.0,3.958,4.667,6.708,2.042,0.5,27.208,28.2,24.004,19.1,187.25
2011-07-25,188.333,1.167,98.0,86.292,66.0,4.083,3.083,4.208,1.125,1.792,40.917,30.0,26.429,22.8,192.417
2011-07-26,183.125,1.792,98.0,87.333,71.0,5.083,5.958,7.5,1.542,0.708,34.625,29.7,26.375,22.7,188.208
