date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2014-10-04,190.0,2.167,13.125,10.667,15.917,5.25,,1.958,11.208,203.125
2014-10-05,192.083,1.625,14.167,10.375,11.417,1.042,,1.458,11.125,206.25
2014-10-06,187.958,2.625,11.958,12.417,17.333,4.917,,1.625,12.375,199.917
2014-10-07,190.458,1.292,9.375,10.292,15.042,4.75,,1.208,4.958,199.833
2014-10-08,194.304,2.174,12.652,13.087,21.957,8.87,,2.13,9.522,206.957
2014-10-09,194.913,2.333,14.739,13.958,23.583,9.625,,1.625,15.125,209.652
2014-10-10,189.25,2.125,12.458,11.958,18.75,6.792,,1.125,13.875,201.708
2014-10-11,190.667,2.167,12.125,8.625,12.542,3.917,,0.917,19.75,202.792
2014-10-12,192.083,2.208,13.458,9.25,10.083,0.833,,2.833,19.917,205.542
2014-10-13,192.042,2.458,13.125,8.958,11.625,2.667,,0.917,25.125,205.167
2014-10-14,182.75,1.625,12.333,7.458,11.083,3.625,,1.167,6.333,195.083
2014-10-15,191.174,1.913,12.522,22.13,33.478,11.348,,4.783,11.043,203.696
2014-10-16,194.0,1.625,7.417,13.208,19.417,6.208,,2.125,8.667,201.417
2014-10-17,196.5,2.583,11.375,21.0,36.458,15.458,,3.208,12.458,207.875
2014-10-18,195.542,2.0,9.708,12.875,18.25,5.375,,3.542,16.167,205.25
2014-10-19,197.583,2.333,11.667,11.792,14.208,2.417,,3.042,17.375,209.25
2014-10-20,197.583,2.75,13.708,18.792,34.167,15.375,,2.75,20.042,211.292
2014-10-21,191.958,2.292,18.792,17.292,27.875,10.583,,2.292,23.375,210.75
2014-10-22,190.364,2.217,14.682,16.739,25.391,8.652,,1.909,9.455,205.045
2014-10-23,192.917,1.875,8.667,12.833,19.667,6.833,,0.958,11.167,201.583
2014-10-24,196.875,2.542,12.458,18.833,30.167,11.333,,3.083,9.375,209.333
2014-10-25,201.042,3.25,18.292,17.208,26.958,9.75,,4.083,16.625,219.333
2014-10-26,199.167,3.667,19.875,17.042,20.917,3.875,,3.333,26.583,219.042
2014-10-27,192.333,3.25,14.958,18.333,32.375,14.042,,2.375,14.167,207.292
2014-10-28,194.958,2.917,14.542,16.292,23.875,7.583,,2.292,11.25,209.5
2014-10-29,194.783,5.261,12.13,19.13,29.13,10.0,,2.0,17.261,206.913
2014-10-30,200.042,6.917,20.542,28.833,47.417,18.583,,3.833,27.458,220.583
2014-10-31,198.292,6.25,20.75,27.333,42.375,15.042,,1.417,39.542,219.042
2014-11-01,202.375,7.667,35.25,32.083,56.708,24.625,,1.917,46.875,237.625
2014-11-02,188.875,4.917,10.417,8.208,10.208,2.0,,1.292,15.25,199.292
2014-11-03,187.792,6.0,9.833,10.833,13.917,3.083,,3.708,6.208,197.625
2014-11-04,192.333,4.75,9.792,14.708,21.542,6.833,,3.167,4.583,202.125
2014-11-05,192.565,2.87,14.087,20.87,31.522,10.652,,2.739,10.696,206.652
2014-11-06,188.87,3.167,13.783,19.217,28.043,8.826,,2.667,18.417,202.652
2014-11-07,189.792,3.125,13.458,19.0,27.667,8.667,,5.083,11.042,203.25
2014-11-08,194.625,3.75,17.333,24.917,33.417,8.5,,3.25,22.375,211.958
2014-11-09,195.458,4.458,19.625,19.208,23.542,4.333,,4.208,37.958,215.083
2014-11-10,192.958,3.333,14.458,18.875,35.833,16.958,,1.667,17.708,207.417
2014-11-11,192.167,3.333,17.708,23.458,33.458,10.0,,3.417,17.542,209.875
2014-11-12,195.957,5.478,20.609,33.957,61.043,27.087,,5.609,29.13,216.565
2014-11-13,192.917,5.583,9.0,16.208,24.875,8.667,,3.708,12.125,201.917
2014-11-14,195.708,3.917,10.417,21.083,39.25,18.167,,1.875,5.042,206.125
2014-11-15,198.167,4.0,11.667,20.0,32.333,12.333,,2.458,9.458,209.833
2014-11-16,197.375,3.5,9.542,10.0,12.208,2.208,,3.167,8.75,206.917
2014-11-17,201.208,5.875,13.708,29.292,56.042,26.75,,4.625,20.583,214.917
2014-11-18,197.417,4.333,11.292,19.125,27.833,8.708,,3.208,15.333,208.708
2014-11-19,194.0,2.609,13.739,17.565,27.087,9.522,,2.045,7.682,207.739
2014-11-20,200.292,3.833,23.208,30.333,46.833,16.5,,1.625,27.833,223.5
2014-11-21,197.917,4.167,19.0,28.625,45.458,16.833,,1.875,26.208,216.917
2014-11-22,200.167,4.875,23.875,31.542,49.292,17.75,,2.042,33.042,224.042
2014-11-23,197.125,3.792,17.458,14.167,18.958,4.792,,1.375,14.083,214.583
2014-11-24,201.375,5.208,22.25,21.917,30.333,8.417,,3.875,35.625,223.625
2014-11-25,200.667,5.208,24.542,21.542,43.875,22.333,,2.417,38.0,225.208
2014-11-26,195.435,3.826,15.13,14.652,20.826,6.174,,3.435,7.261,210.565
2014-11-27,190.833,2.708,13.583,17.708,28.458,10.75,,1.875,3.542,204.417
2014-11-28,197.0,4.708,29.125,24.375,59.958,35.583,,2.167,24.333,226.125
2014-11-29,190.5,4.0,20.542,19.625,35.0,15.375,,1.292,15.292,211.042
2014-11-30,193.208,4.208,18.583,11.25,15.042,3.792,,1.375,13.0,211.792
2014-12-01,197.708,4.75,24.833,25.833,54.375,28.542,,1.583,12.667,222.542
2014-12-02,186.625,2.75,14.0,12.375,22.625,10.25,,1.583,7.667,200.625
2014-12-03,190.13,4.174,6.435,16.304,28.174,11.87,,3.522,6.043,196.565
2014-12-04,192.75,4.583,10.542,22.583,38.333,15.75,,3.0,14.5,203.292
2014-12-05,192.708,3.25,11.875,23.5,42.375,18.875,,2.167,11.5,204.583
2014-12-06,195.708,2.625,9.583,16.25,25.958,9.708,,1.542,8.167,205.292
2014-12-07,197.458,2.583,7.792,10.375,13.458,3.083,,1.792,6.833,205.25
2014-12-08,198.333,4.375,13.625,28.125,53.042,24.917,,4.375,13.875,211.958
2014-12-09,200.417,3.708,15.208,27.0,54.208,27.208,,4.167,16.208,215.625
2014-12-10,196.522,4.043,13.304,21.435,34.783,13.348,,4.174,18.348,209.826
2014-12-11,191.333,3.667,15.375,17.5,26.833,9.333,,1.042,16.292,206.708
2014-12-12,194.667,5.833,17.25,25.167,43.208,18.042,,3.083,7.292,211.917
2014-12-13,194.042,4.875,15.125,12.417,20.542,8.125,,1.292,13.417,209.167
2014-12-14,196.042,4.167,15.333,14.625,18.75,4.125,,3.5,9.375,211.375
2014-12-15,198.458,3.917,16.125,18.208,31.833,13.625,,1.958,4.833,214.583
2014-12-16,194.5,4.208,17.917,29.875,53.042,23.167,,2.708,21.833,212.417
2014-12-17,191.182,2.174,6.136,9.696,19.913,10.217,,0.864,9.045,197.318
2014-12-18,197.333,3.292,6.083,15.542,28.417,12.875,,1.167,2.917,203.417
2014-12-19,199.958,3.375,6.708,16.208,32.833,16.625,,2.0,5.708,206.667
2014-12-20,210.542,7.417,30.833,38.625,89.917,51.292,,3.667,44.958,241.375
2014-12-21,199.5,4.958,10.833,15.625,19.917,4.292,,2.5,9.25,210.333
2014-12-22,195.375,4.25,7.625,19.75,40.083,20.333,,2.0,2.958,203.0
2014-12-23,197.792,3.625,6.75,14.75,21.125,6.375,,2.667,7.833,204.542
2014-12-24,193.174,5.13,15.826,25.478,47.043,21.565,,2.217,8.739,209.0
2014-12-25,192.167,4.292,12.708,22.375,38.375,16.0,,2.792,7.458,204.875
2014-12-26,194.833,3.75,11.875,18.917,32.083,13.167,,2.958,4.0,206.708
2014-12-27,194.667,2.875,8.833,11.167,15.833,4.667,,2.625,4.792,203.5
2014-12-28,201.208,5.625,20.375,22.708,29.625,6.917,,3.583,30.75,221.583
2014-12-29,198.625,5.458,20.333,26.125,35.417,9.292,,1.792,36.792,218.958
2014-12-30,194.542,5.0,16.042,14.875,17.917,3.042,,2.792,21.625,210.583
2014-12-31,195.957,5.826,16.043,11.522,13.783,2.261,,4.261,20.478,212.0
2015-01-01,197.042,2.083,9.667,6.375,7.792,1.417,,1.792,8.125,206.708
2015-01-02,200.75,3.333,13.208,11.208,14.042,2.833,,1.708,11.458,213.958
2015-01-03,202.125,3.833,18.583,16.542,21.958,5.417,,1.583,20.625,220.708
2015-01-04,206.5,5.417,21.417,21.417,31.583,10.167,,3.125,27.875,227.917
2015-01-05,203.792,4.292,23.958,31.5,45.833,14.333,,4.417,26.917,227.75
2015-01-06,197.565,2.435,12.957,19.609,33.652,14.043,,1.522,14.739,210.522
2015-01-07,199.833,2.792,15.708,21.417,40.167,18.75,,1.792,9.333,215.542
2015-01-08,200.125,3.083,17.125,23.167,38.708,15.542,,1.958,13.417,217.25
2015-01-09,200.167,2.417,13.625,13.25,22.625,9.375,,1.333,13.208,213.792
2015-01-10,198.917,3.083,14.708,13.458,17.417,3.958,,2.125,8.208,213.625
2015-01-11,201.75,3.167,15.125,12.417,18.208,5.792,,1.875,8.792,216.875
2015-01-12,196.611,2.208,12.444,18.25,27.708,9.458,,1.667,7.833,209.056
2015-01-13,201.609,2.889,13.565,20.0,32.348,12.348,,1.957,16.261,215.174
2015-01-14,203.708,2.833,19.958,25.042,43.208,18.167,,1.739,20.13,223.667
2015-01-15,195.583,1.542,10.708,18.75,31.042,12.292,,1.792,9.292,206.292
2015-01-16,198.208,2.542,14.167,22.208,36.917,14.708,,3.333,15.375,212.375
2015-01-17,195.75,1.792,11.667,12.0,15.083,3.083,,3.0,10.333,207.417
2015-01-18,194.625,2.292,9.792,16.833,22.833,6.0,,1.75,3.5,204.417
2015-01-19,190.417,2.042,9.542,12.0,21.375,9.375,,1.292,4.125,199.958
2015-01-20,196.348,1.391,12.043,12.696,22.087,9.391,,1.636,2.773,208.391
2015-01-21,198.458,1.917,11.292,19.583,30.458,10.875,,3.792,2.625,209.75
2015-01-22,198.208,1.875,11.75,17.625,27.083,9.458,,4.125,5.208,209.958
2015-01-23,198.875,2.125,12.333,17.458,25.083,7.625,,2.875,9.25,211.208
2015-01-24,196.875,2.542,14.625,10.042,12.875,2.833,,1.875,12.0,211.5
2015-01-25,199.958,3.75,13.167,21.75,35.625,13.875,,1.417,4.125,213.125
2015-01-26,203.875,4.0,16.792,21.542,34.708,13.167,,1.958,10.458,220.667
2015-01-27,201.182,3.565,21.0,25.957,43.87,17.913,,2.304,13.783,222.182
2015-01-28,202.583,4.333,21.958,28.0,44.167,16.167,,2.375,22.708,224.542
2015-01-29,200.875,3.667,26.542,27.292,49.292,22.0,,2.833,14.417,227.417
2015-01-30,196.0,2.042,10.875,11.042,15.0,3.958,,0.917,6.333,206.875
2015-01-31,198.333,2.917,13.917,10.042,12.083,2.042,,2.375,10.792,212.25
2015-02-01,201.125,3.583,14.458,22.375,37.708,15.333,,1.833,11.417,215.583
2015-02-02,197.417,3.167,12.583,16.917,27.875,10.958,,2.5,6.5,210.0
2015-02-03,196.957,1.739,8.652,13.087,20.565,7.478,,1.391,3.609,205.609
2015-02-04,199.5,3.25,19.458,22.208,41.125,18.917,,2.5,16.958,218.958
2015-02-05,200.583,3.25,17.292,23.25,39.542,16.292,,2.167,15.458,217.875
2015-02-06,195.208,2.708,11.875,17.833,25.25,7.417,,2.625,11.208,207.083
2015-02-07,197.792,2.042,7.5,6.042,7.625,1.583,,1.458,5.083,205.292
2015-02-08,200.5,3.375,14.25,24.083,39.458,15.375,,2.792,12.5,214.75
2015-02-09,201.333,4.75,14.25,18.375,36.333,17.958,,2.083,15.125,215.583
2015-02-10,199.455,1.609,11.273,11.391,17.565,6.174,,2.227,3.727,210.727
2015-02-11,201.167,1.583,12.583,11.958,17.167,5.208,,2.833,7.458,213.75
2015-02-12,207.875,3.542,21.833,32.375,58.958,26.583,,2.958,25.875,229.708
2015-02-13,195.667,1.833,16.583,16.333,29.083,12.75,,1.542,19.667,212.25
2015-02-14,184.875,0.833,9.542,2.375,2.625,0.25,,0.458,11.375,194.417
2015-02-15,195.167,3.333,12.458,16.083,24.792,8.708,,2.917,6.417,207.625
2015-02-16,197.042,2.167,10.542,15.5,25.542,10.042,,2.458,4.083,207.583
2015-02-17,196.913,2.174,10.739,16.609,29.696,13.087,,2.174,3.391,207.652
2015-02-18,202.458,2.167,10.833,13.333,24.667,11.333,,1.667,8.458,213.292
2015-02-19,198.0,2.25,12.083,17.667,27.792,10.125,,2.167,15.083,210.083
2015-02-20,201.417,2.875,24.583,26.042,39.833,13.792,,1.375,26.042,226.0
2015-02-21,197.75,2.5,10.5,10.167,12.25,2.083,,2.542,14.958,208.25
2015-02-22,197.542,1.667,6.667,11.792,18.625,6.833,,1.458,6.042,204.208
2015-02-23,200.375,3.208,13.833,24.667,38.5,13.833,,2.476,20.524,214.208
2015-02-24,199.435,2.087,10.957,15.609,24.913,9.304,,1.273,16.045,210.391
2015-02-25,199.125,1.583,9.583,13.792,23.667,9.875,,1.75,8.792,208.708
2015-02-26,200.083,2.417,11.792,18.958,33.625,14.667,,1.75,13.625,211.875
2015-02-27,199.583,2.958,11.417,16.333,21.833,5.5,,3.75,22.125,211.0
2015-02-28,200.542,3.292,12.667,12.458,15.75,3.292,,3.292,25.375,213.208
2015-03-01,197.0,2.125,7.625,11.25,17.583,6.333,,3.0,6.625,204.625
2015-03-02,196.435,2.217,10.826,18.739,31.826,13.087,,3.208,10.542,207.261
2015-03-03,198.792,3.208,14.458,20.75,34.083,13.333,,3.167,18.875,213.25
2015-03-04,201.042,2.833,10.5,11.0,17.25,6.25,,1.217,30.783,211.542
2015-03-05,199.25,2.333,13.667,15.875,23.375,7.5,,2.625,23.792,212.917
2015-03-06,194.0,1.75,11.375,8.25,10.583,2.333,,2.167,24.792,205.375
2015-03-07,190.292,1.958,13.042,15.875,28.958,13.083,,0.917,20.583,203.333
2015-03-08,199.167,3.25,26.333,28.625,51.542,22.917,,3.625,31.375,225.5
2015-03-09,196.864,2.087,11.636,18.696,26.957,8.261,,2.042,18.167,208.5
2015-03-10,200.417,1.667,8.042,12.667,20.0,7.333,,1.167,13.333,208.458
2015-03-11,201.5,2.0,7.875,16.625,25.208,8.583,,2.25,15.375,209.375
2015-03-12,202.167,2.333,11.375,19.625,27.333,7.708,,3.417,16.042,213.542
2015-03-13,201.625,1.917,7.833,10.125,12.375,2.25,,2.292,12.292,209.458
2015-03-14,198.708,1.625,7.667,14.0,21.292,7.292,,0.917,9.25,206.375
2015-03-15,199.958,2.25,7.375,15.0,20.875,5.875,,2.875,12.25,207.333
2015-03-16,198.087,2.565,13.739,22.435,34.913,12.478,,3.957,15.348,211.826
2015-03-17,196.083,2.833,20.958,30.375,49.958,19.583,,6.542,24.167,217.042
2015-03-18,189.75,1.167,8.875,7.958,11.042,3.083,,1.583,15.125,198.625
2015-03-19,189.75,1.875,17.125,22.333,31.875,9.542,,2.417,18.5,206.875
2015-03-20,192.167,1.958,9.583,5.458,6.083,0.625,,1.375,25.875,201.75
2015-03-21,194.25,1.458,8.208,5.875,7.75,1.875,,1.333,10.917,202.458
2015-03-22,192.833,1.583,8.875,11.625,17.042,5.417,,2.042,10.875,201.708
2015-03-23,199.565,2.957,17.087,25.739,44.696,18.957,,5.0,22.364,216.652
2015-03-24,198.0,1.875,9.0,16.083,23.667,7.583,,1.542,12.917,207.0
2015-03-25,198.5,1.333,7.667,11.708,19.458,7.75,,1.167,7.0,206.167
2015-03-26,199.583,1.75,8.708,13.875,20.542,6.667,,2.333,8.792,208.292
2015-03-27,199.583,1.875,10.917,12.042,15.25,3.208,,2.833,12.0,210.5
2015-03-28,200.0,2.125,12.083,20.125,32.833,12.708,,1.667,13.417,212.083
2015-03-29,197.583,2.0,10.75,17.95,28.25,10.3,,3.375,16.5,208.333
2015-03-30,195.174,2.826,10.478,21.043,30.609,9.565,,4.783,28.739,205.652
2015-03-31,196.708,1.958,10.458,12.083,16.625,4.542,,2.5,21.292,207.167
2015-04-01,190.13,2.227,11.826,17.348,23.478,6.13,,2.043,36.348,201.957
2015-04-02,194.917,2.208,10.167,10.417,15.5,5.083,,0.792,7.667,205.083
2015-04-03,188.042,1.25,9.042,5.208,7.167,1.958,,0.583,20.708,197.083
2015-04-04,191.042,1.958,11.917,12.75,15.833,3.083,,2.75,17.458,202.958
2015-04-05,196.917,2.708,15.042,13.167,14.917,1.75,,1.583,22.333,211.958
2015-04-06,203.583,6.458,23.792,31.25,50.167,18.917,,3.625,64.25,227.375
2015-04-07,194.167,2.208,10.958,14.542,18.875,4.333,,2.125,7.542,205.125
2015-04-08,194.696,2.261,11.522,20.429,27.857,7.429,,4.136,14.227,206.217
2015-04-09,194.375,2.167,10.042,13.583,20.042,6.458,,1.542,7.042,204.417
2015-04-10,196.542,2.917,16.958,24.167,34.333,10.167,,2.083,25.917,213.5
2015-04-11,191.792,3.0,12.417,14.667,19.292,4.625,,4.958,9.167,204.208
2015-04-12,192.042,2.5,11.083,7.875,10.333,2.458,,2.417,9.333,203.125
2015-04-13,192.458,2.5,14.417,16.5,23.208,6.708,,1.667,13.042,206.875
2015-04-14,190.5,3.125,14.958,22.542,36.875,14.333,,3.167,16.167,205.458
2015-04-15,190.435,2.652,11.696,14.478,18.652,4.174,,1.565,11.435,202.13
2015-04-16,192.75,3.542,11.667,15.292,19.792,4.5,,2.042,18.875,204.417
2015-04-17,189.083,2.75,11.333,12.833,16.5,3.667,,2.583,25.208,200.417
2015-04-18,192.542,2.458,10.542,10.792,15.25,4.458,,1.542,18.167,203.083
2015-04-19,198.417,4.208,21.708,23.417,27.667,4.25,,4.333,30.958,220.125
2015-04-20,183.875,1.333,8.292,2.875,4.583,1.708,,0.833,25.042,192.167
2015-04-21,187.625,3.417,12.0,13.042,21.042,8.0,,2.0,13.208,199.625
2015-04-22,194.652,2.391,11.13,14.696,22.435,7.739,,2.13,24.478,205.783
2015-04-23,196.292,2.917,15.667,19.5,26.167,6.667,,2.5,23.458,211.958
2015-04-24,189.833,1.583,9.417,8.417,11.667,3.25,,0.792,12.167,199.25
2015-04-25,193.208,2.917,11.583,15.125,19.208,4.083,,2.75,29.917,204.792
2015-04-26,194.292,2.708,15.625,9.833,11.083,1.25,,2.958,26.292,209.917
2015-04-27,189.333,2.5,9.583,13.958,17.833,3.875,,2.375,34.0,198.917
2015-04-28,186.625,1.708,8.583,12.5,16.583,4.083,,2.167,30.625,195.208
2015-04-29,189.087,0.261,10.435,3.696,3.826,0.13,,0.565,13.565,199.522
2015-04-30,193.708,1.0,17.75,17.625,24.75,7.125,,1.125,10.708,211.458
2015-05-01,193.25,1.667,19.375,20.333,25.75,5.417,,4.0,10.042,212.625
2015-05-02,191.917,0.75,14.25,10.75,13.5,2.75,,2.958,12.458,206.167
2015-05-03,189.917,0.458,11.833,6.542,7.542,1.0,,1.833,8.75,201.75
2015-05-04,185.167,0.0,9.75,3.167,3.792,0.625,,0.125,11.958,194.917
2015-05-05,192.542,0.583,11.0,6.167,6.875,0.708,,1.167,10.75,203.542
2015-05-06,195.739,1.739,11.348,6.826,8.304,1.478,,1.913,14.087,207.087
2015-05-07,190.545,2.391,12.818,20.083,26.292,6.208,,2.696,20.522,203.364
2015-05-08,193.167,2.375,12.958,16.625,21.875,5.25,,4.167,23.958,206.125
2015-05-09,190.292,1.958,10.083,9.458,11.833,2.375,,1.958,17.375,200.375
2015-05-10,193.875,2.875,11.25,10.333,12.083,1.75,,3.333,16.333,205.125
2015-05-11,194.833,1.917,10.625,16.625,23.125,6.5,,2.792,5.417,205.458
2015-05-12,188.958,1.0,6.792,4.25,5.583,1.333,,0.958,21.667,195.75
2015-05-13,190.043,2.087,10.0,9.913,12.304,2.391,,1.696,16.87,200.043
2015-05-14,192.708,2.0,10.792,15.042,17.583,2.542,,2.667,25.208,203.5
2015-05-15,192.0,2.542,13.25,17.375,22.375,5.0,,3.292,29.542,205.25
2015-05-16,189.958,2.0,12.375,12.417,17.458,5.042,,0.958,7.0,202.333
2015-05-17,195.083,2.125,12.083,8.042,9.5,1.458,,1.417,,207.167
2015-05-18,191.75,1.083,9.667,3.583,4.708,1.125,,0.087,13.385,201.417
2015-05-19,186.333,2.25,10.458,14.125,19.75,5.625,,1.375,25.417,196.792
2015-05-20,192.261,2.478,16.391,19.765,27.647,7.882,,3.087,18.696,208.652
2015-05-21,194.917,2.0,12.292,16.083,21.917,5.833,,1.833,13.167,207.208
2015-05-22,193.708,1.167,9.917,6.333,8.583,2.25,,1.125,9.708,203.625
2015-05-23,192.542,2.083,13.0,12.417,16.25,3.833,,3.083,16.125,205.542
2015-05-24,191.833,1.125,9.375,5.0,6.375,1.375,,1.292,8.833,201.208
2015-05-25,195.625,1.542,12.833,11.875,17.542,5.667,,1.875,9.583,208.458
2015-05-26,194.542,2.0,14.958,17.167,23.0,5.833,,2.583,19.5,209.5
2015-05-27,198.783,2.522,15.261,18.348,24.087,5.739,,3.478,34.174,214.043
2015-05-28,192.333,2.417,10.583,15.0,19.583,4.583,,2.708,25.625,202.917
2015-05-29,191.875,1.542,16.0,19.5,27.773,8.273,,1.667,19.417,207.875
2015-05-30,187.167,1.583,10.333,10.75,13.75,3.0,,2.292,19.333,197.5
2015-05-31,189.708,2.125,10.917,8.417,9.625,1.208,,2.708,27.958,200.625
2015-06-01,195.25,1.417,8.708,6.875,9.458,2.583,,1.042,11.375,203.958
2015-06-02,191.417,1.0,8.0,7.583,10.917,3.333,,0.75,7.0,199.417
2015-06-03,192.348,2.348,12.87,16.261,22.739,6.478,,0.955,16.409,205.217
2015-06-04,192.125,2.667,11.958,17.292,22.792,5.5,,2.958,8.625,204.083
2015-06-05,199.5,1.417,10.875,9.0,12.333,3.333,,0.792,8.5,210.375
2015-06-06,193.667,1.417,10.667,8.75,11.292,2.542,,1.083,7.042,204.333
2015-06-07,200.667,1.125,8.417,3.792,4.333,0.542,,0.583,8.625,209.083
2015-06-08,195.917,1.0,7.417,2.75,3.333,0.583,,0.0,6.375,203.333
2015-06-09,193.667,2.417,12.625,20.125,29.0,8.875,,1.167,7.167,206.292
2015-06-10,201.435,1.826,10.435,6.739,11.522,4.783,,0.435,11.0,211.87
2015-06-11,197.708,1.417,9.208,9.833,14.292,4.458,,1.042,18.792,206.917
2015-06-12,197.208,2.417,17.5,20.292,29.542,9.25,,1.208,23.708,214.708
2015-06-13,200.417,2.375,12.167,12.875,16.208,3.333,,2.083,30.75,212.583
2015-06-14,195.792,1.375,8.375,5.25,6.083,0.833,,0.5,29.25,204.167
2015-06-15,201.417,2.458,12.0,18.667,25.417,6.75,,3.125,33.917,213.417
2015-06-16,205.75,1.917,10.458,8.667,12.875,4.208,,1.333,29.792,216.208
2015-06-17,198.727,1.043,11.364,8.217,12.304,4.087,,0.435,11.913,210.091
2015-06-18,196.5,1.208,9.792,5.583,9.208,3.625,,0.0,23.083,206.292
2015-06-19,193.083,1.208,13.083,13.667,21.25,7.583,,1.083,7.375,206.167
2015-06-20,194.042,1.75,11.583,11.458,15.5,4.042,,3.625,9.458,205.625
2015-06-21,195.417,1.042,10.417,5.0,6.25,1.25,,0.625,10.708,205.833
2015-06-22,201.958,1.583,14.708,14.792,22.708,7.917,,5.583,14.792,216.667
2015-06-23,192.75,1.583,10.667,9.083,15.042,5.958,,2.083,14.167,203.417
2015-06-24,197.522,2.957,18.652,19.087,23.435,4.348,,3.87,21.261,216.174
2015-06-25,196.5,1.208,9.292,5.625,8.583,2.958,,0.458,15.75,205.792
2015-06-26,199.417,1.542,12.667,11.083,17.417,6.333,,1.167,10.958,212.083
2015-06-27,188.958,1.667,13.0,14.208,19.25,5.042,,1.292,12.833,201.958
2015-06-28,193.667,0.708,8.833,4.25,5.333,1.083,,0.417,7.417,202.5
2015-06-29,191.292,0.917,12.208,8.583,14.542,5.958,,0.958,9.708,203.5
2015-06-30,192.667,0.417,7.542,2.833,4.333,1.5,,0.0,11.375,200.208
2015-07-01,188.0,1.043,9.826,6.957,12.87,5.913,,0.174,18.304,197.826
2015-07-02,191.667,2.5,13.208,16.875,26.083,9.208,,1.652,17.304,204.875
2015-07-03,186.667,1.167,11.167,10.167,14.333,4.167,,0.708,9.542,197.833
2015-07-04,188.625,1.375,11.0,10.917,14.708,3.792,,1.583,14.167,199.625
2015-07-05,195.583,1.917,16.708,10.375,11.75,1.375,,1.333,13.458,212.292
2015-07-06,196.792,1.25,11.417,15.167,21.875,6.708,,0.417,8.125,208.208
2015-07-07,199.333,3.042,19.292,25.167,35.167,10.0,,4.917,28.208,218.625
2015-07-08,197.913,5.522,17.739,30.348,44.304,13.957,,4.609,48.739,215.652
2015-07-09,192.25,2.625,13.458,23.875,35.708,11.833,,3.125,13.417,205.708
2015-07-10,196.875,2.667,16.292,20.75,30.542,9.792,,4.708,22.792,213.167
2015-07-11,187.792,2.125,11.458,10.167,14.083,3.917,,3.25,19.125,199.25
2015-07-12,185.375,1.292,13.375,7.667,9.333,1.667,,1.833,22.708,198.75
2015-07-13,175.0,0.0,8.083,4.0,9.167,5.167,,0.708,18.5,183.083
2015-07-14,174.542,0.0,7.0,2.958,7.25,4.292,,0.583,7.833,181.542
2015-07-15,179.524,0.048,9.095,3.381,7.524,4.143,,0.571,9.19,188.619
2015-07-16,181.083,0.0,7.375,1.083,1.875,0.792,,0.0,28.917,188.458
2015-07-17,180.333,0.0,6.708,2.0,4.375,2.375,,0.042,18.042,187.042
2015-07-18,180.667,0.0,6.917,3.542,5.958,2.417,,0.375,18.333,187.583
2015-07-19,180.958,0.542,7.833,5.708,7.667,1.958,,1.667,18.652,188.792
2015-07-20,185.542,1.875,10.5,7.958,12.042,4.083,,3.333,23.583,196.042
2015-07-21,183.458,1.375,10.458,10.833,20.25,9.417,,3.0,17.25,193.917
2015-07-22,178.609,0.217,7.522,5.087,11.261,6.174,,0.826,9.217,186.13
2015-07-23,177.75,0.583,6.583,8.0,13.833,5.833,,1.083,18.0,184.333
2015-07-24,187.375,2.708,14.583,19.583,27.75,8.167,,3.958,30.125,201.958
2015-07-25,186.875,2.542,13.167,12.042,16.583,4.542,,3.542,34.542,200.042
2015-07-26,189.333,3.458,14.333,10.875,12.417,1.542,,7.417,53.833,203.667
2015-07-27,189.0,2.0,12.417,12.0,16.083,4.083,,2.625,43.917,201.417
2015-07-28,184.75,1.417,10.125,9.792,12.833,3.042,,2.167,48.125,194.875
2015-07-29,192.652,1.478,14.478,10.565,16.87,6.304,,2.591,35.591,207.13
2015-07-30,192.833,2.25,16.417,18.0,24.917,6.917,,4.917,55.375,209.25
2015-07-31,191.833,2.583,14.417,12.458,17.083,4.625,,2.583,52.667,206.25
2015-08-01,192.458,3.167,13.0,8.792,11.208,2.417,,2.833,76.042,205.458
2015-08-02,188.75,1.625,10.792,3.833,4.708,0.875,,0.917,55.333,199.542
2015-08-03,188.083,1.625,10.792,8.375,13.292,4.917,,0.917,51.833,198.875
2015-08-04,185.958,1.542,11.167,8.083,15.042,6.958,,1.25,31.917,197.125
2015-08-05,181.087,0.565,10.043,4.652,12.478,7.826,,0.913,12.609,191.13
2015-08-06,183.0,0.0,6.818,7.696,16.565,8.87,,1.348,12.87,189.818
2015-08-07,192.25,,17.208,18.083,24.417,6.333,,3.75,27.875,209.458
2015-08-08,192.833,,8.75,7.125,10.125,3.0,,1.875,31.0,201.583
2015-08-09,191.875,,8.792,6.042,8.708,2.667,,1.542,14.833,200.667
2015-08-10,189.042,,11.708,9.375,19.333,9.958,,1.292,18.708,200.75
2015-08-11,189.25,,9.833,8.0,16.042,8.042,,1.542,14.208,199.083
2015-08-12,189.455,2.136,15.545,11.273,17.682,6.409,,2.435,27.87,205.0
2015-08-13,191.333,1.25,9.917,3.417,4.25,0.833,,0.125,28.417,201.25
2015-08-14,189.571,1.833,13.571,7.905,11.095,3.19,,3.364,26.818,203.143
2015-08-15,187.0,,12.042,5.833,7.208,1.375,,1.833,11.833,199.042
2015-08-16,194.958,,11.375,3.167,4.167,1.0,,0.333,12.417,206.333
