date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,THC_mean
2015-03-08,199.864,33.682,,,,15.667,,3.652,33.375,233.545
2015-03-09,197.792,7.333,,,,9.917,,1.083,21.417,205.125
2015-03-10,200.667,6.958,,,,9.875,,2.125,15.958,207.625
2015-03-11,201.292,6.542,,,,11.208,,1.375,19.208,207.833
2015-03-12,203.083,7.875,,,,9.667,,1.625,15.708,210.958
2015-03-13,203.375,13.25,,,,8.708,,2.667,17.292,216.625
2015-03-14,200.333,15.125,11.333,11.556,0.222,6.042,,2.208,14.958,215.458
2015-03-15,199.174,21.261,11.217,12.522,1.304,8.25,,1.435,13.792,220.435
2015-03-16,201.542,15.708,17.083,22.083,5.0,10.583,,2.458,19.083,217.25
2015-03-17,200.667,23.75,24.417,31.958,7.542,17.0,,4.708,27.542,224.417
2015-03-18,195.167,9.083,7.625,9.75,2.125,11.792,,0.917,16.625,204.25
2015-03-19,193.792,20.708,14.5,17.5,3.0,7.292,,0.875,22.875,214.5
2015-03-20,196.75,5.917,4.042,5.042,1.0,18.958,,0.75,28.208,202.667
2015-03-21,198.125,6.167,4.292,5.292,1.0,7.583,,0.917,14.417,204.292
2015-03-22,197.174,9.304,8.435,10.261,1.826,5.875,,1.957,14.708,206.478
2015-03-23,197.591,19.136,13.636,20.136,6.5,15.542,,1.909,18.773,216.727
2015-03-24,196.75,7.917,8.167,8.625,0.458,11.75,,1.417,13.833,204.667
2015-03-25,198.792,10.458,8.542,10.792,2.25,3.833,,1.083,9.75,209.25
2015-03-26,198.208,8.125,6.875,7.458,0.583,5.542,,1.75,9.292,206.333
2015-03-27,198.458,10.75,5.75,6.292,0.542,6.167,,1.333,12.833,209.208
2015-03-28,199.75,17.542,14.708,17.042,2.333,7.167,,1.5,16.542,217.292
2015-03-29,198.087,13.652,8.913,10.696,1.783,13.25,,1.87,16.583,211.739
2015-03-30,196.375,16.167,14.208,17.0,2.792,21.667,,6.167,26.208,212.542
2015-03-31,200.571,10.571,10.542,12.625,2.083,16.333,,7.875,25.375,211.143
2015-04-01,191.5,23.083,7.792,9.083,1.292,23.708,,4.417,34.208,214.583
2015-04-02,196.083,16.875,3.833,4.167,0.333,7.375,,3.208,6.0,212.958
2015-04-03,189.917,16.292,2.167,2.583,0.417,9.292,,2.375,18.917,206.208
2015-04-04,192.292,17.542,4.458,5.125,0.667,8.75,,3.042,14.333,209.833
2015-04-05,200.125,27.833,10.75,11.125,0.375,13.125,,4.708,19.375,227.958
2015-04-06,204.167,36.375,20.5,24.75,4.25,28.042,,6.625,53.292,240.542
2015-04-07,195.174,15.174,4.739,4.739,0.0,4.667,,2.417,9.913,210.348
2015-04-08,198.167,12.042,6.292,6.333,0.042,8.25,,2.667,10.167,210.208
2015-04-09,199.375,13.958,8.5,8.75,0.25,8.667,,4.5,10.375,213.333
2015-04-10,201.875,29.542,22.417,24.792,2.375,18.917,,4.042,28.583,231.417
2015-04-11,197.333,25.083,11.125,11.583,0.458,5.417,,3.25,13.583,222.417
2015-04-12,198.042,13.875,4.542,4.875,0.333,7.875,,2.958,5.875,211.917
2015-04-13,198.375,22.292,15.333,15.875,0.542,8.5,,4.25,17.042,220.667
2015-04-14,195.136,18.091,11.783,13.304,1.522,3.739,,2.087,12.783,213.227
2015-04-15,194.083,19.875,9.208,10.333,1.125,8.75,,3.875,9.458,213.958
2015-04-16,196.875,20.375,11.125,12.958,1.833,21.167,,5.958,23.0,217.25
2015-04-17,191.708,18.208,6.042,7.167,1.125,22.333,,5.708,25.583,209.917
2015-04-18,194.625,17.458,6.417,7.75,1.333,14.167,,4.875,21.25,212.083
2015-04-19,203.25,42.083,23.958,27.583,3.625,28.75,,7.833,39.208,245.333
2015-04-20,189.292,16.375,2.958,3.958,1.0,16.5,,2.667,32.167,205.667
2015-04-21,193.609,14.391,8.478,10.0,1.522,4.708,,4.75,6.042,208.0
2015-04-22,201.167,10.667,7.917,8.75,0.833,14.375,,3.542,16.958,211.833
2015-04-23,219.583,17.875,13.0,15.667,2.667,21.083,,6.333,27.25,237.458
2015-04-24,211.75,12.542,4.417,5.5,1.083,12.75,,4.125,15.0,224.292
2015-04-25,199.542,17.083,9.417,10.5,1.083,21.458,,6.0,26.375,216.625
2015-04-26,200.25,20.833,10.125,12.125,2.0,19.958,,6.75,23.708,221.083
2015-04-27,197.333,14.0,5.583,6.75,1.167,29.0,,5.708,31.417,211.333
2015-04-28,192.696,18.87,5.609,6.435,0.826,29.75,,5.435,33.783,211.565
2015-04-29,193.875,19.0,3.25,3.5,0.25,12.5,,4.042,18.458,212.875
2015-04-30,199.0,21.625,9.75,11.208,1.458,8.042,,3.5,11.0,220.625
2015-05-01,197.917,26.375,10.208,12.042,1.833,9.333,,5.292,13.208,224.292
2015-05-02,198.583,25.833,8.667,11.042,2.375,7.958,,6.167,8.042,224.417
2015-05-03,194.667,27.125,7.458,8.75,1.292,8.875,,6.583,19.125,221.792
2015-05-04,188.083,18.458,1.375,1.875,0.5,7.208,,3.542,6.917,206.542
2015-05-05,196.696,19.391,4.913,4.957,0.043,10.0,,4.583,12.667,216.087
2015-05-06,203.625,21.292,8.625,9.625,1.0,12.958,,5.917,16.667,224.917
2015-05-07,196.13,23.696,13.167,14.583,1.417,15.75,,6.042,21.25,219.826
2015-05-08,199.333,25.5,12.125,13.667,1.542,19.5,,6.792,28.042,224.833
2015-05-09,195.75,24.708,10.833,11.375,0.542,17.625,,5.5,24.792,220.458
2015-05-10,196.625,22.125,7.542,8.125,0.583,14.042,,6.292,15.917,218.75
2015-05-11,198.833,19.208,10.042,11.292,1.25,8.167,,6.625,11.792,218.042
2015-05-12,189.696,12.304,1.696,2.13,0.435,11.542,,3.833,16.625,202.0
2015-05-13,189.0,15.708,4.167,4.833,0.667,13.667,,5.727,19.045,204.708
2015-05-14,191.542,17.625,6.5,7.167,0.667,22.125,,8.042,29.292,209.167
2015-05-15,191.458,25.208,10.5,11.792,1.292,20.25,,9.0,31.458,216.667
2015-05-16,190.208,19.375,6.875,7.792,0.917,15.042,,4.625,20.042,209.583
2015-05-17,197.0,15.542,3.583,3.875,0.292,19.083,,4.917,23.625,212.542
2015-05-18,193.583,15.875,3.042,3.75,0.708,12.083,,4.25,19.458,209.458
2015-05-19,188.391,18.913,6.739,7.696,0.957,10.25,,3.917,18.917,207.304
2015-05-20,196.25,18.083,5.292,6.208,0.917,11.083,,4.292,15.667,214.333
2015-05-21,195.0,21.458,8.083,9.0,0.917,11.042,,5.833,13.125,216.458
2015-05-22,192.792,25.083,3.375,3.917,0.542,10.125,,4.917,14.833,217.875
2015-05-23,194.333,23.125,10.917,13.042,2.125,14.875,,8.333,24.208,217.458
2015-05-24,193.042,16.667,3.25,3.667,0.417,8.542,,4.292,12.375,209.708
2015-05-25,197.417,17.5,6.167,7.083,0.917,10.583,,4.333,7.208,214.917
2015-05-26,195.435,26.87,10.739,12.391,1.652,15.208,,6.875,21.417,222.304
2015-05-27,198.261,21.652,10.0,11.478,1.478,26.13,,4.8,31.1,219.913
2015-05-28,193.5,21.833,8.875,10.042,1.167,23.167,,3.13,31.5,215.333
2015-05-29,198.625,17.0,8.958,10.083,1.125,11.25,,0.917,21.583,215.625
2015-05-30,188.625,24.292,6.625,7.542,0.917,13.083,,1.542,24.167,212.917
2015-05-31,191.958,20.333,6.417,7.667,1.25,20.875,,2.333,34.083,212.292
2015-06-01,195.375,13.875,2.25,3.25,1.0,10.5,,0.042,17.667,209.25
2015-06-02,190.762,13.524,2.87,3.217,0.348,9.292,,0.435,18.333,204.286
2015-06-03,192.708,20.917,10.417,11.333,0.917,9.625,,0.75,23.292,213.625
2015-06-04,192.792,25.958,10.458,11.208,0.75,7.583,,2.25,15.292,218.75
2015-06-05,203.792,16.625,6.333,7.0,0.667,6.792,,0.25,13.208,220.417
2015-06-06,195.125,17.125,5.417,5.75,0.333,5.458,,0.333,11.667,212.25
2015-06-07,200.292,11.5,3.458,3.667,0.208,7.292,,0.333,14.583,211.792
2015-06-08,196.542,10.875,2.833,3.042,0.208,6.875,,0.0,13.667,207.417
2015-06-09,193.909,23.909,13.13,14.826,1.696,4.625,,1.478,16.083,217.818
2015-06-10,216.542,20.667,6.0,8.75,2.75,7.0,,0.625,17.083,237.208
2015-06-11,203.917,21.958,6.042,7.292,1.25,10.667,,1.125,19.583,225.875
2015-06-12,202.083,23.5,9.708,10.667,0.958,14.208,,1.208,29.167,225.583
2015-06-13,206.667,25.583,9.25,10.5,1.25,20.208,,2.667,38.042,232.25
2015-06-14,198.917,18.417,2.792,3.75,0.958,21.458,,0.125,35.542,217.333
2015-06-15,201.292,32.042,11.417,13.333,1.917,26.75,,2.708,42.0,233.333
2015-06-16,202.409,18.273,7.565,9.13,1.565,20.208,,1.696,32.957,220.682
2015-06-17,202.083,13.792,2.417,2.75,0.333,10.208,,0.042,17.208,215.875
2015-06-18,200.458,13.583,2.625,2.958,0.333,14.25,,0.083,25.208,214.042
2015-06-19,195.5,12.958,4.042,4.25,0.208,3.333,,0.667,14.0,208.458
2015-06-20,194.458,19.042,6.083,6.625,0.542,7.083,,4.083,13.792,213.5
2015-06-21,199.25,19.125,5.208,5.917,0.708,7.333,,1.708,15.25,218.375
2015-06-22,208.75,17.833,6.583,7.625,1.042,7.792,,1.583,16.208,226.583
2015-06-23,197.174,15.87,6.273,7.727,1.455,8.958,,3.217,17.042,213.043
2015-06-24,197.75,18.083,6.708,7.417,0.708,12.208,,2.083,21.583,215.833
2015-06-25,209.333,11.042,3.167,4.5,1.333,11.583,,0.0,20.167,220.375
2015-06-26,206.458,12.0,4.708,6.708,2.0,6.083,,0.042,14.917,218.458
2015-06-27,193.042,17.458,7.625,9.625,2.0,7.75,,1.5,18.208,210.5
2015-06-28,201.25,13.292,4.042,5.583,1.542,7.208,,1.542,16.625,214.542
2015-06-29,194.542,10.417,3.083,4.292,1.208,7.167,,0.25,16.167,204.958
2015-06-30,195.409,10.364,2.391,3.261,0.87,6.208,,0.0,14.625,205.773
2015-07-01,190.958,10.083,2.958,3.583,0.625,6.583,,0.083,24.833,201.042
2015-07-02,192.833,13.708,9.375,11.75,2.375,11.25,,1.042,22.833,206.542
2015-07-03,188.583,12.542,5.208,5.792,0.583,4.167,,0.667,15.958,201.125
2015-07-04,190.042,13.75,7.625,8.917,1.292,9.958,,0.875,22.125,203.792
2015-07-05,198.042,14.292,4.625,4.625,0.0,8.083,,1.417,16.125,212.333
2015-07-06,201.792,10.792,5.083,5.083,0.0,6.958,,0.125,19.375,212.583
2015-07-07,200.957,31.652,16.652,18.087,1.435,15.348,,5.391,23.043,232.609
2015-07-08,204.917,32.667,19.667,22.583,2.917,22.458,,10.917,44.875,237.583
2015-07-09,195.458,13.917,7.792,8.625,0.833,11.208,,0.917,20.458,209.375
2015-07-10,203.583,24.333,12.0,13.458,1.458,14.708,,8.458,26.042,227.917
2015-07-11,196.833,35.5,12.875,15.833,2.958,17.208,,7.792,29.5,232.333
2015-07-12,196.167,21.292,7.917,9.958,2.042,15.625,,3.0,28.667,217.458
2015-07-13,178.417,12.458,1.792,3.167,1.375,5.917,,0.458,18.708,190.875
2015-07-14,180.261,8.783,1.522,2.609,1.087,5.5,,0.348,16.75,189.043
2015-07-15,182.833,9.167,1.5,2.25,0.75,4.708,,0.167,16.292,192.0
2015-07-16,184.208,9.208,0.667,1.208,0.542,7.458,,0.0,32.667,193.417
2015-07-17,181.042,8.583,0.792,1.417,0.625,8.417,,0.0,25.458,189.625
2015-07-18,181.583,8.833,1.292,1.792,0.5,7.042,,0.083,22.792,190.417
2015-07-19,181.5,8.833,3.667,4.542,0.875,8.0,,1.042,19.917,190.333
2015-07-20,186.875,13.917,6.208,8.083,1.875,13.125,,2.958,27.208,200.792
2015-07-21,182.391,11.478,6.0,8.391,2.391,8.292,,1.565,18.417,193.87
2015-07-22,180.0,8.292,1.762,2.571,0.81,5.5,,0.0,13.696,188.292
2015-07-23,180.0,9.792,3.25,4.458,1.208,6.792,,0.167,21.25,189.792
2015-07-24,189.583,21.708,13.25,15.833,2.583,18.042,,5.5,34.167,211.292
2015-07-25,194.167,14.875,8.792,10.833,2.042,19.958,,2.292,35.667,209.042
2015-07-26,195.333,19.958,7.875,9.417,1.542,28.542,,4.5,50.625,215.292
2015-07-27,196.583,19.042,9.083,10.375,1.292,22.125,,4.125,38.667,215.625
2015-07-28,194.478,16.609,7.0,8.478,1.478,21.083,,2.435,39.875,211.087
2015-07-29,197.042,13.292,5.167,6.25,1.083,19.125,,0.75,34.083,210.333
2015-07-30,202.542,16.625,8.25,9.417,1.167,22.583,,3.167,39.208,219.167
2015-07-31,192.708,20.167,10.625,12.083,1.458,27.583,,4.208,49.5,212.875
2015-08-01,195.625,21.292,9.5,10.5,1.0,37.167,,4.417,70.5,216.917
2015-08-02,191.208,12.917,2.458,2.75,0.292,29.917,,0.667,51.167,204.125
2015-08-03,189.833,12.25,2.708,2.958,0.25,28.917,,0.75,48.375,202.083
2015-08-04,189.174,10.478,3.304,4.348,1.043,17.083,,0.783,33.542,199.652
2015-08-05,183.957,10.652,1.792,3.042,1.25,4.0,,0.458,15.75,194.609
2015-08-06,184.208,10.0,2.792,4.0,1.208,4.792,,0.458,16.375,194.208
2015-08-07,195.833,22.0,11.0,12.917,1.917,23.0,,5.542,43.042,217.833
2015-08-08,192.0,9.958,5.0,5.583,0.583,23.958,,1.625,38.75,201.958
2015-08-09,190.458,10.208,2.958,3.708,0.75,11.833,,0.417,27.0,200.667
2015-08-10,188.792,13.375,4.792,6.708,1.917,10.042,,0.958,26.917,202.167
2015-08-11,185.652,12.609,4.609,6.043,1.435,7.625,,0.783,26.458,198.261
2015-08-12,190.708,15.833,7.625,9.125,1.5,14.542,,2.625,31.0,206.542
2015-08-13,193.042,10.875,3.042,3.5,0.458,14.5,,0.125,34.042,203.917
2015-08-14,190.542,20.208,9.625,10.917,1.292,14.583,,6.208,34.625,210.75
2015-08-15,191.667,12.958,4.917,5.417,0.5,9.25,,2.833,19.333,204.625
2015-08-16,201.792,10.625,2.833,3.042,0.208,10.25,,0.083,22.5,212.417
2015-08-17,189.375,10.5,3.0,3.542,0.542,3.458,,0.0,17.083,199.875
2015-08-18,182.13,12.826,3.913,4.565,0.652,5.042,,0.348,15.542,194.957
2015-08-19,197.833,14.458,5.792,7.0,1.208,6.917,,0.417,17.417,212.292
2015-08-20,204.5,21.417,14.667,17.083,2.417,12.667,,1.75,29.208,225.917
2015-08-21,193.542,16.5,7.667,8.25,0.583,17.083,,3.042,32.375,210.042
2015-08-22,180.125,12.333,2.5,3.167,0.667,9.75,,0.208,22.333,192.458
2015-08-23,188.208,13.0,3.042,3.375,0.333,7.292,,0.125,15.917,201.208
2015-08-24,188.625,13.292,4.458,4.667,0.208,6.583,,1.25,12.917,201.917
2015-08-25,191.826,11.522,4.043,4.609,0.565,6.917,,0.609,18.087,203.348
2015-08-26,195.458,28.583,13.375,15.583,2.208,3.667,,1.875,15.333,224.042
2015-08-27,196.917,26.042,11.083,13.0,1.917,6.417,,2.625,16.833,222.958
2015-08-28,193.25,15.375,11.417,12.125,0.708,8.583,,3.375,16.667,208.625
2015-08-29,195.125,23.208,11.0,11.625,0.625,8.458,,2.958,20.0,218.333
2015-08-30,198.833,15.417,5.792,6.25,0.458,8.792,,1.083,22.333,214.25
2015-08-31,197.208,12.625,6.417,6.875,0.458,7.792,,0.708,16.833,209.833
2015-09-01,201.304,12.0,5.478,7.348,1.87,7.167,,0.174,21.667,213.304
2015-09-02,185.364,9.955,2.348,2.696,0.348,6.958,,0.261,21.833,195.318
2015-09-03,195.25,24.833,16.208,20.875,4.667,14.542,,6.667,27.667,220.083
2015-09-04,190.667,12.0,4.75,5.25,0.5,11.667,,0.833,22.458,202.667
2015-09-05,203.958,12.667,4.958,5.25,0.292,14.292,,0.542,24.0,216.625
2015-09-06,204.75,18.208,7.958,8.667,0.708,18.5,,5.792,33.292,222.958
2015-09-07,190.833,11.0,4.333,4.625,0.292,7.708,,0.5,17.458,201.833
2015-09-08,193.5,12.409,6.826,7.478,0.652,3.333,,0.783,13.458,205.909
2015-09-09,190.125,9.583,2.042,2.625,0.583,3.958,,0.083,20.625,199.708
2015-09-10,192.167,23.5,14.458,16.375,1.917,3.75,,1.708,14.167,215.667
2015-09-11,196.417,20.667,11.458,15.125,3.667,5.458,,2.917,14.958,217.083
2015-09-12,201.875,18.625,6.625,9.125,2.5,10.875,,3.208,21.833,220.5
2015-09-13,193.0,9.333,1.833,2.583,0.75,12.25,,0.375,24.042,202.333
2015-09-14,201.25,10.625,5.875,6.875,1.0,8.542,,1.25,18.625,211.875
2015-09-15,199.957,12.739,9.13,10.043,0.913,9.375,,2.609,18.75,212.696
2015-09-16,203.833,10.792,6.625,7.25,0.625,9.5,,0.5,19.542,214.625
2015-09-17,198.25,25.542,14.708,15.625,0.917,4.25,,3.583,14.958,223.792
2015-09-18,197.167,16.25,9.208,10.125,0.917,3.833,,1.25,16.0,213.417
2015-09-19,199.583,22.333,12.167,14.292,2.125,12.0,,3.542,28.417,221.917
2015-09-20,195.667,13.708,6.75,7.958,1.208,7.5,,2.208,14.958,209.375
2015-09-21,200.5,12.875,6.125,7.5,1.375,8.542,,1.417,18.292,213.375
2015-09-22,204.87,11.652,6.652,8.0,1.348,10.458,,1.348,18.458,216.522
2015-09-23,208.25,10.292,6.083,7.5,1.417,13.042,,1.0,21.167,218.542
2015-09-24,205.417,8.042,5.958,7.042,1.083,15.333,,0.333,22.708,213.458
2015-09-25,194.917,16.333,14.333,15.583,1.25,6.583,,2.833,14.958,211.25
2015-09-26,193.083,23.583,10.125,11.417,1.292,6.583,,2.375,14.792,216.667
2015-09-27,195.625,15.125,7.208,8.417,1.208,5.208,,1.5,14.833,210.75
2015-09-28,201.458,11.542,8.167,11.125,2.958,11.292,,3.5,20.417,213.0
2015-09-29,198.455,17.864,12.304,14.696,2.391,13.913,,4.0,23.652,216.318
2015-09-30,192.792,11.542,6.25,7.083,0.833,5.792,,1.625,12.625,204.333
2015-10-01,193.458,8.208,6.25,8.417,2.167,9.208,,1.125,20.083,201.667
2015-10-02,190.042,11.5,7.542,9.0,1.458,8.375,,1.583,22.25,201.542
2015-10-03,197.125,18.375,12.5,15.042,2.542,13.625,,4.042,28.042,215.5
2015-10-04,199.917,14.542,6.708,7.667,0.958,14.25,,2.458,23.417,214.458
2015-10-05,193.458,6.417,6.042,6.375,0.333,6.417,,1.833,13.292,199.875
2015-10-06,195.391,12.348,9.565,11.043,1.478,7.417,,3.565,14.375,207.739
2015-10-07,193.167,14.875,8.042,8.875,0.833,5.083,,2.25,11.125,208.042
2015-10-08,191.125,22.292,10.083,11.417,1.333,7.333,,8.208,16.083,213.417
2015-10-09,192.042,15.0,11.542,13.375,1.833,19.083,,4.75,26.875,207.042
2015-10-10,201.292,30.625,20.75,24.625,3.875,38.25,,3.792,53.208,231.917
2015-10-11,189.833,6.917,2.917,3.042,0.125,8.167,,0.708,14.958,196.75
2015-10-12,197.042,15.75,11.25,13.458,2.208,15.75,,4.458,27.625,212.792
2015-10-13,201.565,18.174,15.13,19.435,4.304,14.917,,4.609,22.75,219.739
2015-10-14,201.478,17.13,13.042,16.667,3.625,10.875,,2.958,19.25,218.609
2015-10-15,201.125,19.333,12.583,14.875,2.292,12.583,,2.667,21.667,220.458
2015-10-16,197.25,17.042,13.042,13.5,0.458,9.5,,2.542,20.708,214.292
2015-10-17,198.292,16.25,13.167,14.083,0.917,12.75,,3.083,29.125,214.542
2015-10-18,199.125,13.25,7.292,7.917,0.625,11.25,,2.0,21.167,212.375
2015-10-19,202.708,19.583,12.5,16.917,4.417,19.958,,1.583,27.583,222.292
2015-10-20,204.348,24.478,17.565,23.609,6.043,25.958,,3.391,36.583,228.826
2015-10-21,199.708,12.292,7.958,9.25,1.292,14.208,,0.75,23.875,212.0
2015-10-22,200.167,12.875,10.208,13.833,3.625,18.667,,1.208,29.0,213.042
2015-10-23,199.125,14.167,12.375,14.333,1.958,12.208,,2.208,21.208,213.292
2015-10-24,200.0,11.792,7.958,10.208,2.25,20.917,,1.125,28.875,211.792
2015-10-25,194.625,14.917,6.5,7.542,1.042,8.333,,3.417,17.958,209.542
2015-10-26,197.0,17.292,13.0,15.083,2.083,11.375,,2.708,19.25,214.292
2015-10-27,193.217,8.696,5.174,8.174,3.0,10.708,,0.478,20.583,201.913
2015-10-28,191.917,17.208,11.625,15.125,3.5,12.083,,3.833,26.167,209.125
2015-10-29,194.125,11.292,9.0,10.375,1.375,12.333,,1.75,18.208,205.417
2015-10-30,199.75,18.208,15.583,19.083,3.5,17.667,,2.667,24.333,217.958
2015-10-31,198.708,15.833,10.208,11.0,0.792,11.583,,1.125,20.75,214.542
2015-11-01,201.708,14.917,8.833,9.958,1.125,15.0,,2.792,21.708,216.625
2015-11-02,199.5,24.375,16.792,17.958,1.167,10.792,,1.125,22.5,223.875
2015-11-03,200.696,19.217,9.435,11.174,1.739,8.583,,1.304,18.375,219.913
2015-11-04,202.083,25.792,17.0,24.917,7.917,10.375,,6.917,18.913,227.875
2015-11-05,207.875,32.417,20.75,30.125,9.375,15.208,,5.458,24.208,240.292
2015-11-06,207.917,31.75,19.208,31.5,12.292,21.25,,4.25,26.083,239.667
2015-11-07,201.083,15.625,10.75,16.0,5.25,21.875,,0.708,31.087,216.708
2015-11-08,203.25,21.917,13.583,16.125,2.542,16.458,,0.917,28.75,225.167
2015-11-09,187.792,6.917,2.792,3.833,1.042,3.917,,0.458,14.417,194.708
2015-11-10,195.0,14.565,10.261,13.565,3.304,8.5,,1.286,23.0,209.565
2015-11-11,198.917,9.292,9.167,10.292,1.125,4.444,,0.222,16.222,208.208
2015-11-12,200.125,9.583,9.542,9.917,0.375,5.625,,1.042,11.125,209.708
2015-11-13,199.917,12.542,15.167,16.083,0.917,7.208,,3.167,18.708,212.458
2015-11-14,202.25,38.292,21.125,25.958,4.833,8.417,,1.708,22.208,240.542
2015-11-15,201.667,23.5,13.458,15.542,2.083,6.25,,1.958,17.667,225.167
2015-11-16,204.333,15.375,10.0,13.792,3.792,5.042,,0.375,11.292,219.708
2015-11-17,197.696,13.652,14.87,19.087,4.217,9.167,,2.13,19.75,211.348
2015-11-18,198.792,20.667,17.25,23.0,5.75,14.708,,1.25,31.417,219.458
2015-11-19,194.458,7.792,6.792,7.5,0.708,6.217,,1.083,10.167,202.25
2015-11-20,199.083,16.583,19.792,24.125,4.333,9.792,,1.667,19.375,215.667
2015-11-21,201.458,18.542,15.083,21.333,6.25,11.292,,1.875,19.583,220.0
2015-11-22,201.042,9.208,7.583,7.917,0.333,11.292,,1.5,17.75,210.25
2015-11-23,200.708,20.458,12.583,13.417,0.833,10.833,,2.375,22.625,221.167
2015-11-24,199.0,20.304,14.565,18.087,3.522,11.208,,1.739,23.542,219.304
2015-11-25,196.174,7.783,10.25,10.917,0.667,3.875,,1.417,11.708,203.957
2015-11-26,196.958,24.917,17.25,20.875,3.625,3.708,,1.5,12.333,221.875
2015-11-27,196.208,13.0,13.625,16.667,3.042,3.75,,2.333,12.0,209.208
2015-11-28,205.042,26.708,21.208,32.5,11.292,10.833,,5.833,18.417,231.75
2015-11-29,204.333,13.042,9.375,12.792,3.417,9.417,,1.875,14.792,217.375
2015-11-30,203.625,30.792,26.708,45.167,18.458,14.417,,7.625,24.667,234.417
2015-12-01,202.957,20.13,13.043,26.391,13.348,12.125,,1.609,22.375,223.087
2015-12-02,201.25,30.833,24.333,30.583,6.25,14.542,,2.875,24.125,232.083
2015-12-03,203.292,35.375,22.417,41.833,19.417,16.667,,1.125,39.375,238.667
2015-12-04,195.417,8.708,5.875,6.833,0.958,7.708,,1.375,16.042,204.125
2015-12-05,194.792,11.042,9.75,11.583,1.833,7.667,,0.792,14.667,205.833
2015-12-06,197.958,16.917,7.833,8.583,0.75,7.042,,1.0,13.125,214.875
2015-12-07,198.958,13.917,15.417,17.167,1.75,8.917,,3.375,15.958,212.875
2015-12-08,200.348,18.0,19.174,21.783,2.609,7.5,,2.391,15.174,218.348
2015-12-09,204.833,19.75,19.208,31.208,12.0,13.542,,2.583,20.542,224.583
2015-12-10,213.958,40.667,34.25,58.875,24.625,43.542,,3.625,61.833,254.625
2015-12-11,194.167,26.833,13.583,19.875,6.292,18.333,,1.375,34.833,221.0
2015-12-12,195.5,13.625,9.25,10.125,0.875,7.375,,1.167,15.917,209.125
2015-12-13,201.667,24.667,13.75,14.708,0.958,13.917,,2.667,28.542,226.333
2015-12-14,197.875,13.083,12.042,12.708,0.667,10.75,,3.208,24.167,210.958
2015-12-15,201.435,32.304,19.909,23.273,3.364,17.0,,5.391,28.833,233.739
2015-12-16,209.7,27.2,28.385,35.692,7.308,24.833,,2.625,44.208,236.9
2015-12-17,191.071,12.143,12.667,14.25,1.583,3.833,,4.625,9.5,203.214
2015-12-18,194.417,13.5,14.042,16.708,2.667,17.375,,2.625,23.417,207.917
2015-12-19,193.625,18.208,10.958,16.042,5.083,4.875,,1.75,10.458,211.833
2015-12-20,197.167,12.542,9.917,11.958,2.042,14.292,,3.042,18.583,209.708
2015-12-21,199.167,35.458,29.875,40.917,11.042,27.25,,4.458,37.5,234.625
2015-12-22,196.348,23.043,13.652,15.13,1.478,8.043,,1.174,12.667,219.391
2015-12-23,200.958,30.083,22.042,25.0,2.958,25.958,,3.292,33.875,231.042
2015-12-24,198.083,32.417,17.792,23.583,5.792,14.417,,2.708,28.167,230.5
2015-12-25,199.167,24.25,12.625,16.417,3.792,6.75,,3.083,18.5,223.417
2015-12-26,199.083,14.417,9.125,10.708,1.583,5.208,,1.333,12.542,213.5
2015-12-27,199.333,19.25,6.75,7.833,1.083,5.167,,1.583,13.333,218.583
2015-12-28,199.5,21.708,17.917,23.792,5.875,7.917,,1.75,15.125,221.208
2015-12-29,207.333,13.667,15.565,19.348,3.783,6.667,,2.043,9.833,221.0
2015-12-30,,,14.875,18.125,3.25,7.583,,2.292,14.833,
2015-12-31,,,18.375,22.167,3.792,13.25,,1.625,22.75,
2016-01-01,202.875,20.792,14.25,16.75,2.5,11.75,,1.875,13.458,223.667
2016-01-02,205.25,22.667,16.75,20.875,4.125,13.292,,3.542,17.0,227.917
2016-01-03,204.174,14.435,9.739,13.609,3.87,11.458,,2.87,14.875,218.609
2016-01-04,200.042,10.333,9.833,11.75,1.917,12.708,,2.25,15.292,210.375
2016-01-05,195.042,6.875,6.917,8.208,1.292,5.917,,5.667,7.667,201.917
2016-01-06,198.667,7.667,12.542,15.542,3.0,6.708,,1.208,10.417,206.333
2016-01-07,206.458,23.5,27.458,45.25,17.792,18.583,,7.875,24.875,229.958
2016-01-08,204.5,20.167,18.792,24.208,5.417,29.75,,2.333,38.417,224.667
2016-01-09,196.125,16.542,10.0,11.875,1.875,3.0,,1.875,8.125,212.667
2016-01-10,196.826,16.174,17.217,20.826,3.609,5.25,,5.0,8.708,213.0
2016-01-11,196.208,13.583,15.625,18.708,3.083,4.739,,3.167,9.083,209.792
2016-01-12,197.708,8.542,12.542,19.333,6.792,7.542,,1.458,11.667,206.25
2016-01-13,194.083,6.958,10.125,12.042,1.917,7.875,,1.542,14.417,201.042
2016-01-14,197.75,8.083,11.542,14.667,3.125,5.417,,1.708,7.875,205.833
2016-01-15,197.792,8.833,7.917,9.708,1.792,2.833,,8.417,5.0,206.625
2016-01-16,199.083,8.833,13.917,20.667,6.75,3.625,,8.667,6.792,207.917
2016-01-17,196.364,13.0,13.0,15.522,2.522,3.292,,3.478,8.0,209.364
2016-01-18,199.583,10.375,15.5,21.375,5.875,7.333,,1.5,11.458,209.958
2016-01-19,200.5,19.083,23.208,27.125,3.917,14.917,,2.167,16.333,219.583
