date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-01-21,81.0,56.167,28.0,24.609,36.783,12.174,,0.0,3.7,22.609,11.2,6.429,0.5
2013-01-22,91.0,61.458,30.0,15.708,18.083,2.375,,3.0,2.042,21.583,8.4,4.246,-0.6
2013-01-23,86.0,50.875,22.0,16.708,20.125,3.417,,0.0,1.875,13.292,10.5,4.662,-2.0
2013-01-24,84.0,66.167,45.0,16.833,26.708,9.875,,0.0,1.609,15.833,12.9,6.812,-0.1
2013-01-25,89.0,67.0,36.0,23.5,41.417,17.917,,0.0,2.708,28.333,14.0,8.638,1.0
2013-01-26,89.0,56.25,32.0,6.0,7.0,1.0,,4.0,0.833,10.833,15.1,10.533,2.4
2013-01-27,64.0,39.25,27.0,12.696,15.652,2.957,,0.0,1.333,6.958,7.5,4.079,1.6
2013-01-28,68.0,48.333,32.0,6.708,7.75,1.042,,0.0,2.125,10.75,13.7,10.542,5.5
2013-01-29,85.0,48.542,26.0,15.25,17.708,2.458,,0.0,0.958,7.25,12.5,7.758,4.4
2013-01-30,93.0,75.208,52.0,5.417,5.75,0.333,,15.0,0.375,12.458,15.8,11.704,3.7
2013-01-31,75.0,43.417,25.0,13.958,16.792,2.833,,1.0,0.87,11.208,14.5,11.058,5.1
2013-02-01,89.0,59.75,35.0,23.708,30.792,7.083,,0.0,2.875,22.458,11.0,6.2,1.4
2013-02-02,96.0,89.958,73.0,20.333,25.125,4.792,,3.0,1.292,35.75,13.3,8.521,3.5
2013-02-03,98.0,82.208,61.0,7.957,9.217,1.261,,0.0,1.0,28.208,17.7,14.5,8.9
2013-02-04,94.0,80.5,43.0,10.667,13.208,2.542,,3.0,0.708,15.125,12.7,4.912,0.2
2013-02-05,39.0,32.375,25.0,8.25,9.792,1.542,,1.0,0.708,3.708,4.5,1.992,0.2
2013-02-06,42.0,36.083,30.0,13.083,15.625,2.542,,0.0,0.333,7.667,4.1,2.1,-0.6
2013-02-07,52.0,39.792,25.0,10.0,11.955,1.955,,0.0,1.048,10.136,5.8,3.183,1.3
2013-02-08,97.0,90.75,53.0,6.773,7.591,0.818,,2.0,0.833,7.682,3.3,0.471,-0.6
2013-02-09,93.0,59.042,45.0,5.833,6.708,0.875,,28.0,,3.292,7.9,5.083,1.4
2013-02-10,78.0,49.667,31.0,16.826,19.565,2.739,,0.0,1.929,8.696,7.4,4.417,1.4
2013-02-11,94.0,76.25,52.0,11.125,12.125,1.0,,5.0,2.0,8.208,4.4,1.904,-0.5
2013-02-12,64.0,57.042,51.0,7.5,8.333,0.833,,0.0,1.083,4.0,6.2,3.767,1.9
2013-02-13,81.0,57.958,41.0,17.958,20.708,2.75,,0.0,2.833,9.583,6.2,3.592,-0.7
2013-02-14,98.0,85.583,47.0,14.318,14.955,0.636,,4.0,0.762,7.091,4.7,1.504,-0.1
2013-02-15,98.0,79.667,45.0,13.818,15.955,2.136,,95.0,4.182,9.682,7.3,4.258,0.3
2013-02-16,45.0,36.042,24.0,13.792,15.833,2.042,,9.0,10.333,16.5,11.0,7.967,5.9
2013-02-17,71.0,43.208,30.0,14.652,16.87,2.217,,0.0,3.667,24.083,12.9,6.779,-0.3
2013-02-18,44.0,34.5,26.0,10.583,11.167,0.583,,0.0,0.625,7.542,7.1,4.567,2.4
2013-02-19,56.0,38.5,25.0,12.583,13.792,1.208,,0.0,0.583,10.875,7.7,4.146,1.4
2013-02-20,76.0,56.583,42.0,20.208,23.208,3.0,,0.0,3.042,18.125,6.5,3.262,-1.6
2013-02-21,65.0,38.208,23.0,14.042,15.5,1.458,,0.0,1.217,11.583,9.3,5.171,0.9
2013-02-22,74.0,43.417,26.0,15.542,17.042,1.5,,0.0,0.75,11.458,8.4,3.842,0.7
2013-02-23,65.0,52.667,41.0,11.875,12.958,1.083,,0.0,1.792,13.5,8.0,5.267,2.7
2013-02-24,81.0,60.542,47.0,11.783,13.174,1.391,,0.0,1.792,12.25,10.1,6.021,3.7
2013-02-25,90.0,70.292,39.0,21.792,27.792,6.0,,0.0,3.167,28.75,12.6,5.771,-0.3
2013-02-26,86.0,60.208,28.0,15.75,18.417,2.667,,0.0,2.75,38.625,14.5,7.579,0.2
2013-02-27,92.0,81.5,69.0,21.083,34.5,13.417,,3.0,1.708,51.292,14.8,9.888,6.0
2013-02-28,87.0,63.583,32.0,10.542,12.083,1.542,,0.0,0.957,20.917,18.7,14.475,10.5
2013-03-01,93.0,80.667,66.0,12.792,13.625,0.833,,1.0,1.458,27.708,11.4,8.496,6.2
2013-03-02,95.0,93.917,93.0,7.583,7.625,0.042,,21.0,0.792,12.583,6.4,5.262,4.7
2013-03-03,93.0,65.25,33.0,9.261,10.391,1.13,,1.0,0.583,7.0,9.4,5.904,4.2
2013-03-04,85.0,52.458,34.0,7.792,8.917,1.125,,0.0,0.708,11.458,10.3,6.121,0.7
2013-03-05,96.0,90.667,49.0,24.833,32.292,7.458,,44.0,0.792,21.458,9.2,6.412,5.4
2013-03-06,42.0,31.833,21.0,8.042,9.0,0.958,,0.0,0.5,7.583,8.4,5.504,3.1
2013-03-07,92.0,49.0,19.0,10.091,11.818,1.727,,1.0,1.476,8.565,8.4,3.783,-0.3
2013-03-08,93.0,56.958,18.0,10.042,12.417,2.375,,0.0,0.792,9.208,9.6,4.292,-2.4
2013-03-09,88.0,52.792,34.0,7.625,9.083,1.458,,0.0,1.625,11.083,10.0,5.475,1.9
2013-03-10,88.0,36.458,16.0,8.565,9.565,1.0,,0.0,1.333,8.667,8.7,4.842,1.4
2013-03-11,70.0,34.875,12.0,7.667,8.708,1.042,,0.0,2.208,8.917,9.8,5.592,2.2
2013-03-12,87.0,59.917,33.0,9.958,12.5,2.542,,0.0,2.625,26.792,15.5,9.546,-0.2
2013-03-13,92.0,79.458,67.0,3.25,3.792,0.542,,18.0,0.625,18.708,17.9,15.146,12.7
2013-03-14,87.0,56.625,33.0,10.208,11.208,1.0,,0.0,1.0,5.667,16.7,9.988,5.8
2013-03-15,73.0,42.292,22.0,7.583,8.542,0.958,,0.0,0.875,4.167,11.4,7.35,4.7
2013-03-16,88.0,60.542,43.0,8.583,10.75,2.167,,0.0,2.25,20.375,14.6,9.288,2.2
2013-03-17,84.0,60.208,37.0,10.087,11.435,1.348,,0.0,1.833,27.583,16.3,10.025,2.1
2013-03-18,90.0,74.5,56.0,5.167,6.042,0.875,,0.0,0.917,31.75,18.2,14.512,7.4
2013-03-19,66.0,47.333,31.0,5.75,6.542,0.792,,0.0,0.375,18.875,13.0,10.496,9.0
2013-03-20,96.0,89.25,67.0,24.208,27.958,3.75,,22.0,0.833,10.667,9.5,7.825,6.9
2013-03-21,89.0,45.542,24.0,9.25,10.25,1.0,,1.0,1.696,6.542,15.6,9.983,7.1
2013-03-22,79.0,40.875,21.0,7.667,9.0,1.333,,0.0,1.458,7.292,13.2,8.579,4.9
2013-03-23,81.0,47.917,18.0,7.875,9.042,1.167,,0.0,0.708,10.0,15.9,9.733,2.0
2013-03-24,90.0,51.583,15.0,9.565,11.783,2.217,,0.0,2.292,15.167,18.6,11.379,2.8
2013-03-25,73.0,55.5,30.0,8.708,9.292,0.583,,0.0,3.458,32.708,19.9,15.729,12.2
2013-03-26,93.0,76.042,54.0,10.542,12.208,1.667,,1.0,1.696,25.917,17.6,15.008,10.6
2013-03-27,95.0,88.458,71.0,15.875,16.917,1.042,,13.0,1.125,31.167,16.1,11.033,6.7
2013-03-28,96.0,62.833,23.0,15.333,20.042,4.708,,1.0,4.826,30.208,19.7,12.779,3.8
2013-03-29,78.0,68.25,55.0,5.667,6.083,0.417,,0.0,1.792,22.167,19.0,16.246,13.8
2013-03-30,90.0,80.708,39.0,2.583,2.667,0.083,,13.0,0.917,14.5,18.7,16.017,13.7
2013-03-31,49.0,31.667,16.0,13.0,13.739,0.739,,0.0,3.958,11.667,20.0,15.812,12.2
2013-04-01,95.0,66.458,40.0,6.833,7.833,1.0,,0.0,1.333,16.75,14.7,10.154,4.8
2013-04-02,97.0,92.75,71.0,26.0,33.042,7.042,,39.0,1.375,26.417,14.0,11.388,8.5
2013-04-03,97.0,81.417,53.0,18.125,19.625,1.5,,33.0,4.25,11.0,15.9,13.108,9.4
2013-04-04,92.0,66.042,37.0,8.333,9.875,1.542,,0.0,1.217,7.417,21.9,15.246,6.5
2013-04-05,94.0,72.583,48.0,10.0,11.75,1.75,,0.0,1.957,19.217,22.5,17.125,11.5
2013-04-06,92.0,78.0,54.0,2.458,2.625,0.167,,30.0,0.167,13.75,20.1,17.342,14.5
2013-04-07,91.0,64.417,42.0,1.957,2.478,0.522,,1.0,0.087,14.542,21.2,17.842,10.8
2013-04-08,80.0,44.458,14.0,13.5,15.583,2.083,,0.0,2.917,10.792,19.5,13.296,6.1
2013-04-09,83.0,63.167,35.0,7.583,9.708,2.125,,0.0,1.708,13.458,19.7,14.867,6.6
2013-04-10,75.0,52.708,35.0,6.417,7.208,0.792,,0.0,1.542,17.75,16.7,14.096,9.2
2013-04-11,83.0,54.625,29.0,6.875,8.167,1.292,,0.0,1.522,11.958,15.0,10.454,5.6
2013-04-12,88.0,51.333,22.0,10.5,12.125,1.625,,0.0,1.739,20.375,16.1,11.446,4.7
2013-04-13,78.0,55.917,28.0,6.792,7.917,1.125,,0.0,1.292,10.208,16.3,11.054,6.2
2013-04-14,78.0,60.583,51.0,4.043,4.435,0.391,,0.0,1.583,21.458,19.2,16.033,8.3
2013-04-15,76.0,54.75,30.0,7.792,9.042,1.25,,0.0,2.792,26.875,23.0,17.767,10.3
2013-04-16,81.0,62.958,43.0,6.875,7.792,0.917,,0.0,1.417,17.583,20.8,15.688,7.6
2013-04-17,86.0,71.625,48.0,5.542,6.042,0.5,,0.0,2.125,35.292,21.7,19.546,18.2
2013-04-18,85.0,69.25,49.0,3.042,3.625,0.583,,0.0,1.261,15.75,23.8,19.767,15.8
2013-04-19,87.0,62.75,34.0,6.333,6.917,0.583,,0.0,0.917,13.042,18.4,13.175,9.1
2013-04-20,92.0,62.125,37.0,7.667,8.333,0.667,,10.0,1.125,16.292,10.6,8.583,6.5
2013-04-21,95.0,86.958,39.0,6.13,6.435,0.304,,31.0,0.667,5.083,8.6,6.833,5.7
2013-04-22,66.0,36.542,22.0,8.0,8.5,0.5,,1.0,0.958,12.333,16.6,11.329,6.2
2013-04-23,85.0,55.375,30.0,9.25,10.417,1.167,,0.0,2.292,17.25,18.4,13.108,4.2
2013-04-24,93.0,71.375,56.0,3.542,3.708,0.167,,7.0,1.5,18.125,18.9,17.046,15.4
2013-04-25,92.0,52.625,27.0,8.917,9.5,0.583,,1.0,1.304,18.042,22.7,17.375,13.7
2013-04-26,87.0,61.542,35.0,5.833,6.083,0.25,,0.0,1.083,20.292,21.8,16.804,11.0
2013-04-27,90.0,45.292,22.0,6.667,7.5,0.833,,0.0,0.875,12.542,20.9,14.962,7.6
2013-04-28,81.0,38.958,18.0,9.261,9.565,0.304,,0.0,3.417,18.833,21.1,15.862,10.7
2013-04-29,88.0,60.875,26.0,6.083,6.625,0.542,,0.0,2.0,20.917,21.3,16.262,7.9
2013-04-30,89.0,76.625,66.0,2.708,2.708,0.0,,0.0,1.0,22.292,20.1,18.233,16.2
2013-05-01,93.0,74.417,43.0,6.125,6.292,0.167,,11.0,0.875,21.417,17.3,13.158,10.2
2013-05-02,94.0,60.0,23.0,8.333,9.167,0.833,,10.0,1.087,8.348,18.9,13.204,8.7
2013-05-03,83.0,52.292,31.0,5.875,6.417,0.542,,0.0,1.043,7.792,18.7,14.229,11.0
2013-05-04,89.0,66.458,35.0,7.0,7.417,0.417,,0.0,1.583,15.875,20.2,15.188,9.1
2013-05-05,88.0,56.125,20.0,5.783,6.0,0.217,,0.0,1.5,16.833,22.0,16.588,11.6
2013-05-06,88.0,66.5,44.0,4.875,4.875,0.0,,0.0,1.458,23.958,22.2,18.029,12.9
2013-05-07,60.0,34.083,19.0,5.75,6.208,0.458,,0.0,0.87,9.125,19.9,15.746,10.8
2013-05-08,80.0,45.458,22.0,8.958,10.125,1.167,,0.0,1.833,8.667,19.6,14.917,9.5
2013-05-09,84.0,56.0,26.0,6.083,6.833,0.75,,0.0,1.957,11.792,23.6,17.6,8.2
2013-05-10,82.0,58.0,33.0,15.417,17.083,1.667,,0.0,4.625,28.042,27.5,20.688,13.5
2013-05-11,94.0,90.083,74.0,2.542,2.667,0.125,,28.0,0.375,14.208,20.2,18.992,17.8
2013-05-12,95.0,75.167,37.0,7.652,8.522,0.87,,3.0,1.708,11.667,25.9,19.033,15.0
2013-05-13,94.0,73.417,47.0,2.875,3.125,0.25,,0.0,0.5,11.25,25.1,19.629,14.8
2013-05-14,91.0,75.833,54.0,9.167,10.833,1.667,,0.0,2.708,17.542,25.0,20.288,16.4
2013-05-15,94.0,73.208,50.0,4.125,4.917,0.792,,0.0,0.609,13.125,24.7,19.975,15.3
2013-05-16,92.0,71.167,47.0,10.5,12.5,2.0,,6.0,2.182,22.792,26.0,19.729,14.3
2013-05-17,93.0,67.667,29.0,6.125,6.958,0.833,,0.0,1.125,15.708,21.8,16.388,11.7
2013-05-18,89.0,64.125,26.0,3.5,3.958,0.458,,0.0,1.391,11.583,23.7,18.388,12.5
2013-05-19,92.0,68.167,50.0,2.565,3.0,0.435,,2.0,2.792,11.625,22.7,19.092,15.3
2013-05-20,96.0,94.917,92.0,12.125,15.333,3.208,,13.0,0.417,12.625,20.8,18.8,16.5
2013-05-21,96.0,79.458,54.0,16.042,18.083,2.042,,0.0,2.625,20.708,25.5,21.671,19.2
2013-05-22,91.0,75.25,55.0,5.5,6.333,0.833,,0.0,1.75,25.458,26.4,21.442,18.3
2013-05-23,91.0,58.792,31.0,7.542,8.458,0.917,,0.0,1.087,26.875,23.8,20.454,16.4
2013-05-24,87.0,58.417,28.0,6.125,7.333,1.208,,0.0,1.696,15.5,25.3,20.454,14.4
2013-05-25,87.0,70.375,48.0,4.25,4.833,0.583,,0.0,0.958,15.5,22.8,17.979,13.9
2013-05-26,87.0,72.708,57.0,2.043,2.478,0.435,,0.0,0.333,14.625,25.3,20.671,17.2
2013-05-27,91.0,69.75,47.0,4.333,5.375,1.042,,0.0,0.583,10.833,24.5,20.442,15.6
2013-05-28,83.0,70.75,51.0,3.125,3.875,0.75,,0.0,0.348,10.75,23.8,20.571,17.9
2013-05-29,89.0,76.75,61.0,1.417,2.0,0.583,,1.0,0.208,11.125,23.0,20.658,18.7
2013-05-30,92.0,88.75,80.0,0.792,1.208,0.417,,3.0,0.391,12.417,21.9,20.729,19.4
2013-05-31,94.0,63.583,31.0,5.208,6.083,0.875,,2.0,1.125,17.696,25.8,21.292,16.7
2013-06-01,88.0,70.333,40.0,6.458,7.417,0.958,,0.0,1.417,19.375,23.8,18.283,14.0
2013-06-02,88.0,71.5,49.0,3.522,3.696,0.174,,0.0,1.083,14.75,21.4,17.233,13.1
2013-06-03,85.0,70.708,48.0,7.292,8.375,1.083,,0.0,2.708,15.708,23.4,17.738,12.7
2013-06-04,92.0,73.25,50.0,5.75,7.292,1.542,,0.0,3.217,19.167,26.3,20.629,14.7
2013-06-05,90.0,72.417,52.0,3.958,5.0,1.042,,0.0,2.083,13.625,25.4,21.638,18.3
2013-06-06,93.0,74.042,58.0,4.042,4.75,0.708,,2.0,0.435,17.75,24.0,20.946,17.4
2013-06-07,93.0,75.208,51.0,3.292,3.417,0.125,,1.0,0.167,7.208,23.5,20.038,18.2
2013-06-08,89.0,70.208,36.0,8.583,9.375,0.792,,2.0,1.875,16.292,25.8,21.154,17.1
2013-06-09,93.0,70.5,45.0,6.913,7.913,1.0,,0.0,2.13,26.083,27.6,23.275,19.7
2013-06-10,89.0,79.708,63.0,4.208,4.375,0.167,,0.0,0.826,18.25,23.5,21.079,18.6
2013-06-11,95.0,85.417,75.0,3.792,3.875,0.083,,8.0,0.0,12.208,22.2,20.196,18.9
2013-06-12,96.0,95.083,92.0,10.5,11.583,1.083,,18.0,0.625,19.792,22.5,20.358,18.8
2013-06-13,96.0,95.542,95.0,11.875,14.375,2.5,,25.0,1.455,9.833,21.4,20.567,19.9
2013-06-14,97.0,93.792,86.0,7.292,9.083,1.792,,4.0,0.826,10.625,25.2,21.838,19.7
2013-06-15,96.0,86.417,75.0,5.75,9.375,3.625,,2.0,0.708,10.042,26.5,23.954,21.3
2013-06-16,96.0,90.208,75.0,5.478,6.174,0.696,,21.0,0.583,6.333,24.0,21.908,20.1
2013-06-17,96.0,82.833,59.0,9.125,10.875,1.75,,0.0,2.458,20.792,29.4,23.071,19.4
2013-06-18,91.0,82.167,68.0,4.75,6.042,1.292,,0.0,1.833,31.792,27.6,24.767,23.0
2013-06-19,92.0,87.625,84.0,4.417,5.25,0.833,,9.0,1.458,36.833,25.1,24.121,22.6
2013-06-20,96.0,92.792,88.0,5.958,6.583,0.625,,23.0,0.783,10.917,22.7,20.771,19.3
2013-06-21,96.0,91.708,84.0,11.458,12.292,0.833,,11.0,1.792,15.75,23.1,20.729,19.0
2013-06-22,96.0,78.958,61.0,9.708,10.875,1.167,,2.0,2.957,20.833,25.2,21.683,17.6
2013-06-23,95.0,81.458,55.0,7.957,8.957,1.0,,0.0,2.304,29.958,26.6,22.062,18.5
2013-06-24,94.0,83.583,60.0,11.625,13.625,2.0,,0.0,2.875,27.875,26.4,21.883,18.8
2013-06-25,94.0,80.542,60.0,8.25,10.125,1.875,,0.0,4.333,31.417,27.0,22.221,18.1
2013-06-26,95.0,91.958,85.0,4.833,5.708,0.875,,51.0,0.25,17.0,22.5,20.529,19.2
2013-06-27,94.0,65.5,40.0,3.708,4.458,0.75,,0.0,0.435,6.667,26.5,21.904,18.3
2013-06-28,93.0,78.083,52.0,3.833,5.042,1.208,,0.0,0.083,16.435,24.9,20.971,17.1
2013-06-29,92.0,74.75,40.0,4.75,6.292,1.542,,0.0,0.875,16.042,29.7,22.817,19.2
2013-06-30,91.0,75.083,55.0,2.043,2.478,0.435,,0.0,0.125,11.542,26.6,22.958,19.8
2013-07-01,89.0,77.25,62.0,4.5,4.917,0.417,,0.0,0.417,10.208,25.0,22.233,19.4
2013-07-02,94.0,72.25,52.0,4.708,5.75,1.042,,0.0,0.5,10.042,26.2,22.104,17.2
2013-07-03,86.0,73.75,62.0,1.75,1.958,0.208,,0.0,0.375,10.375,25.6,22.775,18.9
2013-07-04,92.0,87.75,81.0,2.083,2.708,0.625,,7.0,0.261,15.083,24.9,23.746,22.1
2013-07-05,93.0,90.292,87.0,2.167,2.833,0.667,,4.0,0.792,26.292,25.6,24.825,23.9
2013-07-06,94.0,87.917,79.0,2.792,3.958,1.167,,0.0,0.917,30.375,27.3,25.304,23.8
2013-07-07,95.0,84.167,69.0,3.652,4.87,1.217,,0.0,1.087,26.292,30.0,26.162,23.5
2013-07-08,93.0,76.542,54.0,19.667,25.667,6.0,,0.0,8.375,45.417,32.7,27.683,23.6
2013-07-09,93.0,76.25,52.0,15.667,19.875,4.208,,0.0,5.625,51.208,33.1,27.479,23.8
2013-07-10,90.0,73.708,52.0,6.958,7.875,0.917,,0.0,3.208,55.333,33.0,27.688,24.1
2013-07-11,88.0,74.583,56.0,10.6,12.7,2.1,,0.0,2.9,57.958,32.6,27.729,24.8
2013-07-12,88.0,70.083,53.0,8.077,8.615,0.538,,0.0,2.769,56.0,33.4,28.692,24.6
2013-07-13,89.0,72.167,47.0,15.833,16.917,1.083,,0.0,7.583,82.458,34.0,28.675,23.8
2013-07-14,90.0,71.458,49.0,8.292,8.625,0.333,,0.0,3.042,67.083,33.7,28.567,24.9
2013-07-15,90.0,68.375,33.0,6.917,7.292,0.375,,0.0,2.217,39.042,34.7,27.562,21.7
2013-07-16,85.0,72.167,55.0,10.739,11.348,0.609,,0.0,3.917,18.292,28.0,23.729,20.7
2013-07-17,89.0,75.917,61.0,3.625,4.167,0.542,,1.0,0.708,16.125,28.8,24.329,20.8
2013-07-18,90.0,72.583,52.0,2.708,2.875,0.167,,1.0,0.917,34.75,31.6,27.304,22.4
2013-07-19,84.0,67.708,45.0,6.333,6.875,0.542,,0.0,1.864,13.333,29.2,24.458,19.9
2013-07-20,85.0,68.833,53.0,6.208,7.167,0.958,,0.0,1.875,10.833,27.5,22.638,19.1
2013-07-21,80.0,67.0,45.0,6.875,7.375,0.5,,0.0,2.75,19.625,29.3,23.217,18.4
2013-07-22,88.0,78.208,62.0,2.375,2.708,0.333,,0.0,0.0,34.125,29.8,25.308,20.8
2013-07-23,93.0,81.583,49.0,9.217,10.348,1.13,,4.0,1.875,47.292,33.6,26.617,23.8
2013-07-24,94.0,87.667,77.0,3.5,4.167,0.667,,0.0,0.0,18.542,26.6,24.496,22.9
2013-07-25,94.0,80.958,63.0,9.542,11.458,1.917,,1.0,2.583,26.208,29.9,25.988,22.8
2013-07-26,93.0,78.917,62.0,4.364,5.455,1.091,,0.0,0.955,37.826,31.5,27.446,23.4
2013-07-27,93.0,77.417,54.0,4.292,5.125,0.833,,12.0,1.042,29.542,32.2,27.642,22.4
2013-07-28,94.0,75.25,47.0,7.75,8.417,0.667,,0.0,2.458,24.625,31.8,26.033,21.8
2013-07-29,93.0,85.625,79.0,4.833,5.0,0.167,,6.0,0.708,37.583,26.4,25.388,23.8
2013-07-30,91.0,77.875,60.0,11.826,13.13,1.304,,0.0,3.125,49.583,31.2,27.083,24.5
2013-07-31,90.0,79.792,64.0,5.875,6.542,0.667,,0.0,1.458,38.542,29.4,26.221,24.2
2013-08-01,91.0,80.625,58.0,5.792,6.333,0.542,,0.0,1.333,60.042,31.8,27.188,23.7
2013-08-02,91.0,79.75,66.0,4.167,5.042,0.875,,0.0,0.522,21.25,28.1,24.546,22.6
2013-08-03,84.0,73.75,57.0,5.458,7.542,2.083,,0.0,2.5,22.292,30.5,25.467,22.3
2013-08-04,89.0,72.5,52.0,1.708,2.167,0.458,,0.0,0.042,16.0,31.7,27.033,22.2
2013-08-05,90.0,72.042,51.0,1.292,1.333,0.042,,0.0,0.542,18.5,32.6,28.488,24.7
2013-08-06,88.0,78.125,61.0,6.652,7.913,1.261,,0.0,1.875,29.833,31.3,28.288,25.7
2013-08-07,93.0,72.833,43.0,11.583,13.083,1.5,,0.0,2.25,38.75,34.5,28.567,24.9
2013-08-08,89.0,71.75,45.0,5.826,7.957,2.13,,0.0,0.727,46.458,33.8,28.642,23.7
2013-08-09,91.0,75.75,57.0,4.25,4.917,0.667,,0.0,1.957,66.333,33.9,29.871,27.0
2013-08-10,91.0,72.167,49.0,8.583,8.917,0.333,,0.0,3.917,90.0,36.8,30.625,26.5
2013-08-11,87.0,72.875,49.0,8.542,9.875,1.333,,0.0,4.208,102.167,36.9,31.017,27.1
2013-08-12,90.0,73.792,53.0,9.875,10.25,0.375,,0.0,4.208,104.917,35.4,30.15,26.8
2013-08-13,86.0,67.625,45.0,4.783,5.087,0.304,,0.0,1.435,57.542,33.0,29.146,25.8
2013-08-14,91.0,63.708,37.0,3.333,3.417,0.083,,0.0,0.792,34.792,33.2,28.329,23.8
2013-08-15,91.0,68.542,38.0,1.667,1.75,0.083,,0.0,0.625,31.583,33.7,28.15,23.0
2013-08-16,86.0,69.542,49.0,1.292,1.667,0.375,,0.0,1.818,32.5,32.9,28.879,25.7
2013-08-17,86.0,70.833,51.0,0.625,0.708,0.083,,0.0,1.792,19.5,32.6,28.604,25.5
2013-08-18,82.0,63.917,43.0,0.583,0.875,0.292,,0.0,0.75,12.458,33.0,29.321,26.8
2013-08-19,80.0,67.208,48.0,0.667,0.875,0.208,,0.0,0.208,16.667,33.7,29.621,26.9
2013-08-20,83.0,71.583,56.0,0.826,1.783,0.957,,0.0,0.0,13.042,31.9,29.354,27.1
2013-08-21,88.0,75.958,53.0,7.333,10.083,2.75,,0.0,3.25,19.125,33.1,29.658,27.5
2013-08-22,90.0,75.583,57.0,8.375,9.167,0.792,,0.0,1.917,36.583,33.0,28.838,25.9
2013-08-23,92.0,80.958,66.0,1.048,1.143,0.095,,1.0,2.261,40.739,32.3,28.654,25.8
2013-08-24,93.0,74.375,57.0,0.0,0.0,0.0,,1.0,2.958,24.833,31.5,28.479,25.3
2013-08-25,94.0,86.667,77.0,0.0,0.0,0.0,,15.0,0.583,20.0,24.9,23.371,21.7
2013-08-26,95.0,71.542,50.0,3.435,3.652,0.217,,0.0,0.875,19.042,28.9,25.092,21.0
2013-08-27,93.0,72.75,35.0,8.391,8.913,0.522,,10.0,1.522,15.25,30.9,24.196,18.6
2013-08-28,91.0,64.375,28.0,9.25,10.5,1.25,,0.0,0.958,16.917,32.3,26.3,21.8
2013-08-29,90.0,74.875,52.0,6.75,7.292,0.542,,0.0,1.5,31.542,30.7,26.233,21.1
2013-08-30,89.0,80.292,70.0,5.958,7.333,1.375,,0.0,2.043,44.542,31.2,28.279,26.2
2013-08-31,89.0,78.75,59.0,5.917,7.292,1.375,,0.0,1.208,37.333,32.1,28.646,26.4
2013-09-01,89.0,76.583,60.0,4.667,5.292,0.625,,0.0,1.435,29.667,32.5,28.721,26.2
2013-09-02,89.0,76.875,63.0,3.708,4.875,1.167,,0.0,0.542,18.167,31.7,27.767,23.6
2013-09-03,90.0,72.792,55.0,2.455,4.091,1.636,,0.0,0.783,9.0,32.4,28.292,24.6
2013-09-04,94.0,82.75,67.0,2.542,3.208,0.667,,16.0,0.0,13.333,30.1,26.829,23.9
2013-09-05,92.0,84.042,71.0,2.136,3.227,1.091,,18.0,0.182,14.5,30.4,26.858,24.8
2013-09-06,95.0,80.375,65.0,4.25,5.333,1.083,,0.0,0.391,15.375,28.9,25.554,22.3
2013-09-07,90.0,79.5,62.0,4.5,4.917,0.417,,0.0,0.682,20.125,29.6,25.308,22.5
2013-09-08,94.0,87.333,72.0,4.042,4.667,0.625,,7.0,0.542,17.042,28.7,24.596,20.6
2013-09-09,94.0,75.792,45.0,6.292,7.208,0.917,,0.0,1.375,11.917,28.4,23.229,20.4
2013-09-10,92.0,81.458,57.0,5.87,6.478,0.609,,2.0,0.375,16.125,27.3,23.004,19.7
2013-09-11,94.0,85.292,73.0,9.833,10.792,0.958,,2.0,1.0,16.333,26.4,23.533,21.8
2013-09-12,90.0,72.125,46.0,13.875,16.042,2.167,,0.0,3.875,22.625,31.7,25.867,21.9
2013-09-13,93.0,78.167,60.0,7.083,7.75,0.667,,0.0,1.13,30.833,29.9,25.979,22.0
2013-09-14,93.0,80.25,64.0,7.5,8.75,1.25,,1.0,1.042,21.833,29.6,26.471,22.6
2013-09-15,95.0,83.042,65.0,1.417,1.875,0.458,,47.0,0.0,17.708,31.1,27.146,24.2
2013-09-16,85.0,68.042,39.0,1.75,1.75,0.0,,8.0,0.0,23.958,28.2,26.183,22.2
2013-09-17,74.0,51.75,39.0,6.696,7.435,0.739,,0.0,0.292,14.625,27.4,21.967,17.1
2013-09-18,86.0,60.542,28.0,10.708,11.833,1.125,,0.0,1.0,15.5,28.2,21.229,15.9
2013-09-19,90.0,65.875,34.0,10.0,12.083,2.083,,0.0,0.958,17.583,27.3,20.771,14.2
2013-09-20,92.0,72.0,48.0,8.087,10.304,2.217,,0.0,1.348,20.435,29.3,22.642,16.4
2013-09-21,91.0,70.917,43.0,4.5,6.208,1.708,,0.0,0.583,17.417,29.2,24.083,18.7
2013-09-22,93.0,76.167,55.0,5.208,6.125,0.917,,0.0,2.083,27.208,28.9,23.667,19.7
2013-09-23,91.0,68.833,51.0,3.5,3.792,0.292,,9.0,0.708,15.75,24.8,21.242,18.0
2013-09-24,93.0,81.792,64.0,13.217,14.609,1.391,,4.0,0.625,21.25,25.0,21.6,17.3
2013-09-25,96.0,95.333,94.0,23.292,27.042,3.75,,29.0,0.667,20.5,23.4,22.579,21.8
