date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-08-04,187.625,89.0,76.917,57.0,6.0,2.042,2.542,0.5,,0.042,8.833,31.2,27.104,24.0,193.625
2012-08-05,187.042,91.0,78.5,61.0,6.542,2.417,3.042,0.625,,0.875,12.083,30.4,27.075,23.6,193.583
2012-08-06,183.375,92.0,86.25,69.0,15.583,6.542,9.333,2.792,,1.583,10.375,29.2,25.379,22.9,198.958
2012-08-07,194.417,93.0,75.708,52.0,12.25,8.917,11.958,3.042,,1.625,16.417,31.5,26.579,22.8,206.667
2012-08-08,189.217,87.0,70.5,46.0,7.0,4.652,4.652,0.0,,0.696,7.261,29.9,25.042,21.3,196.217
2012-08-09,192.208,85.0,65.375,45.0,12.25,12.25,13.25,1.0,,3.083,8.25,30.0,24.654,20.5,204.458
2012-08-10,192.0,87.0,71.292,45.0,10.208,7.417,8.125,0.708,,1.917,18.5,31.7,25.625,19.9,202.208
2012-08-11,184.75,90.0,78.5,60.0,7.5,1.708,1.708,0.0,,0.167,12.083,31.2,27.071,25.0,192.25
2012-08-12,183.417,89.0,76.792,56.0,6.292,1.375,1.542,0.167,,0.625,5.75,30.7,26.95,24.7,189.708
2012-08-13,182.292,90.0,75.667,61.0,5.917,1.5,1.667,0.167,,0.333,8.208,31.5,27.892,24.0,188.208
2012-08-14,181.87,89.0,80.583,69.0,8.087,2.958,3.292,0.333,,0.739,6.435,28.5,26.738,24.8,189.957
2012-08-15,179.565,91.0,75.375,56.0,8.304,2.609,3.522,0.913,,0.391,7.304,32.5,27.792,25.0,187.87
2012-08-16,179.208,84.0,73.542,60.0,6.625,1.667,2.0,0.333,,0.292,9.125,30.6,27.95,25.6,185.833
2012-08-17,183.958,89.0,73.292,49.0,13.042,8.292,10.042,1.75,,2.333,13.833,34.0,28.392,24.2,197.0
2012-08-18,183.042,91.0,82.417,63.0,8.083,4.083,5.167,1.083,,1.25,10.792,30.5,25.912,23.7,191.125
2012-08-19,183.875,91.0,74.0,54.0,6.875,1.542,1.667,0.125,,0.042,14.0,32.0,26.708,22.9,190.75
2012-08-20,190.667,90.0,73.042,52.0,9.625,5.083,6.083,1.0,,0.958,21.833,31.7,26.679,21.4,200.292
2012-08-21,183.167,90.0,70.042,43.0,6.25,2.208,2.542,0.333,,0.333,4.792,32.9,28.133,24.1,189.417
2012-08-22,180.304,89.0,69.625,45.0,7.87,1.783,2.13,0.348,,0.478,5.217,33.3,28.375,24.8,188.174
2012-08-23,182.25,89.0,67.917,37.0,7.667,2.292,2.833,0.542,,1.375,5.125,34.0,28.608,24.6,189.917
2012-08-24,183.583,89.0,70.167,47.0,8.917,5.042,6.0,0.958,,1.5,9.083,33.3,27.946,24.0,192.5
2012-08-25,184.625,89.0,71.417,43.0,13.083,6.208,7.625,1.417,,2.0,9.708,34.0,27.642,23.8,197.708
2012-08-26,184.417,90.0,70.333,44.0,7.708,1.875,2.208,0.333,,0.042,7.417,33.0,27.462,23.1,192.125
2012-08-27,185.0,90.0,74.333,48.0,8.917,4.333,5.042,0.708,,0.875,9.458,33.0,27.117,23.8,193.917
2012-08-28,186.75,89.0,70.708,44.0,7.583,2.542,2.667,0.125,,0.0,7.333,32.2,27.238,23.3,194.333
2012-08-29,184.043,88.0,70.583,48.0,8.261,2.957,4.13,1.174,,0.261,8.217,32.0,27.575,24.2,192.304
2012-08-30,183.25,88.0,71.333,46.0,12.333,8.167,9.792,1.625,,2.875,14.375,34.3,28.471,24.5,195.583
2012-08-31,180.5,89.0,72.208,53.0,7.75,1.583,1.667,0.083,,0.708,9.958,32.5,27.725,24.6,188.25
2012-09-01,188.292,91.0,73.042,53.0,8.417,3.125,3.333,0.208,,0.292,10.208,30.6,26.642,23.1,196.708
2012-09-02,187.458,92.0,87.625,77.0,9.375,3.417,3.458,0.042,,0.125,10.125,26.8,24.254,22.2,196.833
2012-09-03,188.75,93.0,81.208,59.0,12.417,7.667,8.708,1.042,,1.875,21.292,29.6,24.896,21.7,201.167
2012-09-04,185.292,92.0,80.833,63.0,9.042,4.667,5.542,0.875,,1.292,8.208,30.1,25.896,23.1,194.333
2012-09-05,193.609,91.0,76.375,52.0,21.87,14.652,16.522,1.87,,4.0,37.913,31.9,26.742,22.5,215.478
2012-09-06,185.458,90.0,75.167,51.0,9.208,6.25,6.75,0.5,,1.292,14.042,30.6,26.192,23.1,194.667
2012-09-07,195.042,92.0,77.458,54.0,19.875,11.333,13.417,2.083,,2.708,30.667,31.4,25.671,22.0,214.917
2012-09-08,191.136,93.0,83.208,54.0,11.136,4.25,4.708,0.458,,0.75,17.125,31.2,25.408,22.8,202.273
2012-09-09,,92.0,73.792,50.0,,1.75,1.792,0.042,,0.25,5.333,31.2,26.388,22.4,
2012-09-10,186.0,90.0,72.042,50.0,7.875,2.542,3.0,0.458,,1.083,8.833,31.8,26.854,22.5,193.875
2012-09-11,188.75,91.0,74.375,51.0,12.292,4.292,4.917,0.625,,1.25,12.292,31.5,26.683,22.8,201.042
2012-09-12,191.478,92.0,76.125,51.0,14.957,9.478,10.87,1.391,,1.682,10.455,31.0,25.217,21.4,206.435
2012-09-13,193.333,90.0,71.625,39.0,15.333,9.958,12.292,2.333,,4.0,27.708,32.2,26.175,20.9,208.667
2012-09-14,185.167,90.0,72.042,48.0,7.458,2.042,2.125,0.083,,0.542,17.667,31.0,26.688,23.7,192.625
2012-09-15,190.333,91.0,83.0,68.0,6.542,2.25,2.417,0.167,,0.0,12.833,28.1,25.242,23.0,196.875
2012-09-16,191.25,92.0,81.708,55.0,7.333,2.25,2.958,0.708,,0.042,8.917,31.0,25.95,22.7,198.583
2012-09-17,185.375,93.0,80.625,57.0,6.583,0.5,0.583,0.083,,0.0,9.042,30.2,25.971,22.6,191.958
2012-09-18,183.667,91.0,83.75,68.0,5.792,1.083,1.375,0.292,,0.0,9.125,29.8,25.654,23.5,189.458
2012-09-19,183.0,92.0,89.667,82.0,8.043,3.13,4.13,1.0,,0.522,4.174,27.8,24.971,23.6,191.043
2012-09-20,187.333,92.0,73.125,47.0,9.042,4.125,4.25,0.125,,1.375,26.042,30.2,25.746,22.8,196.375
2012-09-21,194.083,89.0,78.417,57.0,14.25,11.208,12.5,1.292,,2.792,32.167,28.1,24.188,21.9,208.333
2012-09-22,192.375,89.0,81.917,70.0,17.583,12.125,14.917,2.792,,2.792,16.583,25.1,22.275,20.9,209.958
2012-09-23,191.917,93.0,90.542,78.0,15.542,8.417,8.667,0.25,,1.708,9.625,21.1,19.771,17.9,207.458
2012-09-24,191.833,91.0,73.667,49.0,13.167,8.042,8.542,0.5,,2.0,5.875,27.2,22.412,17.6,205.0
2012-09-25,192.583,92.0,87.292,82.0,19.833,14.958,16.5,1.542,,3.583,13.417,20.4,19.25,18.3,212.417
2012-09-26,193.174,87.0,75.75,60.0,12.826,9.957,11.391,1.435,,3.043,8.913,24.6,20.2,17.2,206.0
2012-09-27,192.913,84.0,70.5,53.0,19.348,12.5,13.542,1.042,,4.708,8.542,23.8,20.096,16.5,212.261
2012-09-28,190.833,89.0,82.75,78.0,28.542,25.708,36.208,10.5,,9.75,15.917,22.3,20.062,17.0,219.375
2012-09-29,191.083,90.0,78.042,60.0,22.667,14.292,17.667,3.375,,3.583,18.0,28.3,23.558,20.3,213.75
2012-09-30,184.917,89.0,77.167,56.0,6.0,0.708,0.708,0.0,,0.75,17.5,28.6,24.542,21.0,190.917
2012-10-01,184.5,86.0,67.792,46.0,5.083,1.333,1.333,0.0,,0.292,8.917,29.0,25.017,21.8,189.583
2012-10-02,191.542,91.0,80.75,67.0,10.083,7.125,9.333,2.208,,0.792,12.5,26.7,22.362,19.8,201.625
2012-10-03,192.609,94.0,90.417,86.0,22.348,19.13,21.261,2.13,,3.565,12.913,20.3,19.612,18.7,214.957
2012-10-04,190.833,94.0,75.792,49.0,17.083,13.708,17.792,4.083,,4.25,9.375,26.8,21.162,17.7,207.917
2012-10-05,195.333,93.0,83.167,61.0,12.5,10.125,11.625,1.5,,1.417,12.25,27.0,21.75,18.3,207.833
2012-10-06,197.625,94.0,83.542,62.0,8.292,4.75,5.792,1.042,,0.792,12.5,26.7,21.933,18.6,205.917
2012-10-07,193.0,93.0,87.5,73.0,14.667,14.958,16.292,1.333,,2.917,14.25,20.7,17.404,16.2,207.667
2012-10-08,194.625,91.0,74.458,58.0,7.208,7.125,7.458,0.333,,2.0,13.125,22.5,18.15,14.7,201.833
2012-10-09,193.708,85.0,71.958,59.0,13.333,13.583,15.292,1.708,,3.333,8.625,22.1,17.579,12.9,207.042
2012-10-10,192.478,92.0,69.042,54.0,15.609,15.261,17.783,2.522,,4.478,7.043,22.2,18.525,14.8,208.087
2012-10-11,192.75,93.0,83.375,64.0,17.833,16.667,23.458,6.792,,2.957,16.913,23.6,18.746,16.3,210.583
2012-10-12,195.458,93.0,65.583,38.0,11.5,15.417,19.417,4.0,,5.583,11.208,23.1,18.838,15.3,206.958
2012-10-13,194.0,76.0,52.167,31.0,15.125,18.25,23.333,5.083,,6.083,7.417,24.2,18.654,13.6,209.125
2012-10-14,199.167,87.0,80.292,74.0,19.125,14.958,16.292,1.333,,3.292,17.708,17.5,16.554,15.6,218.292
2012-10-15,195.583,89.0,73.292,55.0,21.167,22.042,32.625,10.583,,4.875,27.208,23.5,18.729,15.1,216.75
2012-10-16,196.042,88.0,69.792,37.0,5.667,6.208,6.583,0.375,,0.458,13.75,22.9,16.179,11.5,201.708
2012-10-17,202.783,94.0,79.292,56.0,31.304,28.478,35.348,6.87,,4.435,28.348,22.9,17.3,12.5,234.087
2012-10-18,197.25,94.0,91.083,82.0,23.75,15.25,17.583,2.333,,1.417,15.625,21.0,17.329,13.9,221.0
2012-10-19,192.625,94.0,74.583,47.0,11.833,9.333,10.958,1.625,,2.5,4.917,19.7,14.108,9.3,204.458
2012-10-20,198.167,88.0,71.667,45.0,8.375,5.75,7.625,1.875,,1.042,7.792,21.0,15.454,9.2,206.542
2012-10-21,199.042,92.0,65.917,26.0,21.875,12.958,14.542,1.583,,3.25,24.0,24.3,17.425,11.7,220.917
2012-10-22,201.708,91.0,76.292,61.0,25.375,17.958,23.125,5.167,,4.333,32.792,23.0,17.629,10.8,227.083
2012-10-23,188.522,91.0,82.75,73.0,14.652,6.583,7.083,0.5,,1.667,3.708,22.6,18.483,12.8,203.174
2012-10-24,193.478,77.0,49.708,29.0,14.652,14.696,16.826,2.13,,2.217,5.826,19.7,15.567,12.3,208.13
2012-10-25,199.667,81.0,68.875,54.0,26.75,20.167,23.208,3.042,,3.167,14.833,18.9,15.483,12.0,226.417
2012-10-26,195.917,86.0,68.042,38.0,33.083,22.208,33.083,10.875,,5.5,25.25,23.5,16.775,13.4,229.0
2012-10-27,198.333,87.0,67.833,46.0,12.5,9.708,9.958,0.25,,1.917,17.292,20.9,16.308,12.9,210.833
2012-10-28,201.208,93.0,82.75,70.0,34.708,18.625,22.583,3.958,,3.375,19.25,17.2,15.292,12.3,235.917
2012-10-29,196.333,94.0,66.25,36.0,39.417,22.167,31.833,9.667,,5.167,10.833,22.0,17.292,14.3,235.75
2012-10-30,200.542,83.0,71.458,46.0,17.375,14.667,16.875,2.208,,1.708,14.333,16.9,13.2,9.1,217.917
2012-10-31,201.391,90.0,75.958,54.0,29.739,19.913,27.435,7.522,,2.913,20.217,18.7,13.379,9.2,231.13
2012-11-01,198.917,94.0,65.875,37.0,15.083,12.542,18.458,5.917,,2.042,14.417,20.1,14.35,7.0,214.0
2012-11-02,194.042,72.0,45.875,33.0,19.333,20.875,25.208,4.333,,4.75,11.042,18.2,14.125,10.2,213.375
2012-11-03,194.917,55.0,47.833,38.0,23.792,26.5,32.5,6.0,,8.292,12.958,16.2,13.075,10.8,218.708
2012-11-04,196.583,76.0,46.958,27.0,9.25,11.667,14.583,2.917,,2.708,11.458,17.9,13.321,8.8,205.833
2012-11-05,207.917,86.0,75.833,61.0,33.333,29.958,46.542,16.583,,2.792,34.708,15.9,12.379,7.3,241.25
2012-11-06,206.167,94.0,93.083,89.0,32.667,28.25,47.958,19.708,,0.625,26.917,16.4,14.596,12.7,238.833
2012-11-07,198.3,94.0,78.708,53.0,16.9,18.957,22.522,3.565,,2.273,19.0,19.3,15.121,9.3,215.2
2012-11-08,204.042,93.0,70.5,37.0,20.917,25.625,33.083,7.458,,4.042,21.375,20.0,13.554,7.8,224.958
2012-11-09,195.0,82.0,55.667,38.0,15.542,23.958,28.583,4.625,,4.417,12.875,18.2,14.65,9.6,210.542
2012-11-10,193.792,88.0,54.083,38.0,12.0,12.708,16.042,3.333,,3.583,11.417,19.0,14.121,9.0,205.792
2012-11-11,200.5,93.0,84.75,70.0,14.833,11.75,12.333,0.583,,0.542,15.25,15.8,12.488,7.5,215.333
2012-11-12,197.708,94.0,84.417,57.0,16.75,16.875,24.875,8.0,,1.917,14.375,18.4,14.867,10.6,214.458
2012-11-13,199.667,94.0,67.5,44.0,17.417,11.5,15.792,4.292,,1.917,17.333,18.6,14.196,9.6,217.083
2012-11-14,194.391,74.0,48.667,33.0,9.696,9.87,10.435,0.565,,2.217,8.174,16.6,13.146,8.9,204.087
2012-11-15,196.542,59.0,41.792,29.0,11.833,18.375,22.167,3.792,,3.792,8.917,15.3,11.842,9.4,208.375
2012-11-16,197.208,75.0,54.417,32.0,14.583,17.417,22.125,4.708,,4.958,7.042,15.9,11.771,7.1,211.792
2012-11-17,194.083,93.0,81.25,62.0,9.292,5.958,6.833,0.875,,1.708,7.333,17.1,13.692,11.1,203.375
2012-11-18,195.583,87.0,49.458,38.0,16.75,16.958,20.75,3.792,,5.042,5.542,16.6,12.854,9.3,212.333
2012-11-19,202.708,92.0,69.708,45.0,20.667,25.417,35.208,9.792,,3.708,17.167,10.7,7.671,3.7,223.375
2012-11-20,202.783,93.0,65.625,39.0,26.739,27.917,40.25,12.333,,3.417,18.292,16.8,9.746,2.7,229.522
2012-11-21,196.304,64.0,48.583,30.0,17.261,19.87,25.913,6.043,,6.0,8.87,14.7,10.146,7.4,213.565
2012-11-22,205.875,93.0,82.292,60.0,23.625,28.0,48.667,20.667,,2.042,18.125,11.2,8.35,5.6,229.5
2012-11-23,206.083,94.0,93.042,89.0,30.75,22.208,32.708,10.5,,0.833,30.75,10.3,8.279,5.3,236.833
2012-11-24,196.875,89.0,81.5,68.0,7.042,10.792,11.042,0.25,,1.625,9.375,11.0,8.104,4.8,203.917
2012-11-25,197.0,85.0,67.0,40.0,5.875,5.0,5.375,0.375,,0.458,6.083,12.6,7.158,2.8,202.875
2012-11-26,203.75,95.0,91.5,84.0,27.833,26.667,44.25,17.583,,1.625,28.0,16.7,9.158,6.1,231.583
2012-11-27,195.083,80.0,46.042,33.0,11.458,18.542,23.458,4.917,,5.667,3.542,13.5,10.217,4.5,206.542
2012-11-28,200.696,93.0,72.417,52.0,20.652,22.087,37.913,15.826,,2.565,19.522,9.9,5.704,3.4,221.348
2012-11-29,210.077,93.0,79.0,55.0,36.077,25.0,56.8,31.8,,5.75,29.333,15.0,8.583,2.3,246.154
2012-11-30,194.429,93.0,84.333,73.0,29.286,29.636,50.273,20.636,,3.778,21.222,13.9,9.558,6.8,223.714
2012-12-01,194.0,89.0,80.0,66.0,14.167,14.417,15.875,1.458,,1.5,9.667,11.9,5.862,1.9,208.167
2012-12-02,192.458,92.0,65.833,41.0,10.625,9.0,10.125,1.125,,1.458,4.875,9.9,5.2,0.4,203.083
2012-12-03,192.667,94.0,88.25,79.0,27.917,29.0,45.792,16.792,,8.25,17.583,8.0,6.604,4.3,220.583
2012-12-04,193.583,95.0,82.042,38.0,25.458,24.833,37.792,12.958,,1.87,18.435,11.9,9.25,7.5,219.042
2012-12-05,199.174,80.0,58.167,35.0,15.609,14.913,19.13,4.217,,1.957,6.043,13.4,8.658,2.0,214.783
2012-12-06,193.458,91.0,53.125,30.0,11.042,13.375,14.875,1.5,,3.875,5.833,15.5,10.808,6.1,204.5
2012-12-07,198.333,78.0,55.583,33.0,18.167,28.042,35.208,7.167,,5.667,9.208,11.6,6.371,1.5,216.5
2012-12-08,195.458,80.0,48.667,30.0,8.458,7.25,7.458,0.208,,2.542,12.625,14.9,9.5,4.4,203.917
2012-12-09,195.042,61.0,41.792,27.0,7.125,5.375,5.417,0.042,,2.333,3.125,9.5,6.121,2.1,202.167
2012-12-10,199.292,74.0,45.75,20.0,12.833,16.333,19.917,3.583,,2.417,6.542,9.4,3.833,-0.8,212.125
2012-12-11,202.0,74.0,51.458,23.0,15.75,22.542,27.25,4.708,,4.167,7.042,11.1,3.896,-2.1,217.75
2012-12-12,198.478,75.0,49.25,23.0,11.696,24.087,30.435,6.348,,5.391,10.0,10.4,4.817,-0.6,210.174
2012-12-13,198.583,72.0,48.208,28.0,14.792,22.917,28.042,5.125,,4.167,6.5,10.8,5.45,-0.2,213.375
2012-12-14,201.5,84.0,66.292,48.0,23.0,25.417,38.375,12.958,,3.458,18.542,11.8,5.279,-1.7,224.5
2012-12-15,206.292,94.0,88.583,69.0,37.792,34.625,67.042,32.417,,1.708,51.875,11.4,8.558,5.4,244.083
2012-12-16,212.0,95.0,64.375,37.0,46.5,25.458,36.875,11.417,,3.917,28.125,16.9,10.821,5.8,258.5
2012-12-17,198.692,88.0,75.167,68.0,28.692,33.083,52.833,19.75,,5.125,21.958,9.1,7.246,4.7,227.385
2012-12-18,200.5,93.0,74.833,60.0,17.208,24.167,35.708,11.542,,3.083,26.167,14.7,10.242,5.8,217.708
2012-12-19,195.13,66.0,39.833,31.0,18.261,25.348,34.522,9.174,,7.696,5.043,7.5,5.458,4.0,213.391
2012-12-20,199.167,75.0,46.083,29.0,11.792,22.792,26.875,4.083,,4.375,9.625,9.6,5.0,0.3,210.958
2012-12-21,202.458,82.0,60.333,37.0,14.375,20.417,25.583,5.167,,2.417,12.792,9.2,4.458,-1.8,216.833
2012-12-22,203.708,94.0,85.458,64.0,24.75,28.167,39.292,11.125,,1.875,21.542,8.3,5.225,4.0,228.458
2012-12-23,201.542,85.0,54.708,41.0,10.708,15.792,18.458,2.667,,5.208,12.5,9.2,6.246,2.5,212.25
2012-12-24,199.0,80.0,48.125,31.0,13.958,18.5,23.625,5.125,,5.625,9.5,6.6,3.858,-2.2,212.958
2012-12-25,199.542,79.0,59.208,36.0,9.75,13.5,19.542,6.042,,2.833,7.875,10.0,3.267,-3.1,209.292
2012-12-26,196.957,82.0,43.792,29.0,16.478,26.696,37.913,11.217,,9.217,7.043,7.2,3.817,0.6,213.435
2012-12-27,199.636,83.0,52.25,29.0,15.864,23.182,30.0,6.818,,6.136,13.273,7.0,2.679,-1.9,215.5
2012-12-28,207.167,93.0,74.667,49.0,31.083,35.0,59.292,24.292,,3.292,31.375,7.3,2.988,-2.3,238.25
2012-12-29,197.292,94.0,83.5,62.0,14.333,16.708,22.167,5.458,,3.958,16.042,12.2,6.817,3.9,211.625
2012-12-30,203.958,96.0,93.0,85.0,21.875,18.708,22.125,3.417,,1.5,13.083,11.8,7.429,6.3,225.833
2012-12-31,196.333,78.0,53.958,42.0,9.542,10.542,12.375,1.833,,2.792,2.875,13.2,8.742,3.8,205.875
2013-01-01,200.043,84.0,55.583,36.0,12.13,8.043,8.478,0.435,0.0,3.565,22.522,13.9,9.062,2.7,212.174
2013-01-02,198.167,74.0,48.333,33.0,13.542,15.958,21.458,5.5,0.0,6.25,14.042,12.4,7.846,3.2,211.708
2013-01-03,201.833,78.0,56.75,39.0,16.917,14.708,17.667,2.958,0.0,2.458,14.917,9.2,4.196,0.0,218.75
2013-01-04,203.833,88.0,59.583,36.0,22.542,19.5,27.958,8.458,0.0,3.958,24.333,10.7,5.596,-0.4,226.375
2013-01-05,198.583,61.0,46.875,31.0,13.125,16.25,22.042,5.792,0.0,5.583,15.458,7.6,4.288,1.1,211.708
2013-01-06,198.583,64.0,44.792,25.0,27.625,20.208,29.333,9.125,0.0,6.125,7.125,9.6,4.754,0.5,226.208
2013-01-07,201.708,76.0,54.042,29.0,18.458,19.167,23.875,4.708,0.0,4.375,15.917,9.6,4.788,-1.8,220.167
2013-01-08,202.304,94.0,77.0,55.0,24.826,19.609,33.826,14.217,21.0,2.087,28.391,13.4,7.729,1.1,227.13
2013-01-09,196.583,94.0,83.958,42.0,16.583,15.083,19.167,4.083,15.0,1.958,14.708,7.5,5.679,2.7,213.167
2013-01-10,197.5,63.0,41.792,24.0,11.682,16.682,22.273,5.591,0.0,5.083,6.667,5.9,1.921,-2.1,209.182
2013-01-11,205.542,76.0,57.5,32.0,18.625,17.583,28.167,10.583,0.0,4.667,11.417,8.2,1.842,-3.4,224.167
2013-01-12,204.15,83.0,67.333,42.0,15.3,11.6,13.85,2.25,0.0,2.55,13.2,9.2,3.346,-2.6,219.45
2013-01-13,197.75,57.0,39.958,31.0,14.208,17.042,22.667,5.625,0.0,7.958,10.042,7.8,5.092,2.1,211.958
2013-01-14,198.5,59.0,41.625,28.0,11.333,17.625,24.583,6.958,0.0,6.125,14.417,6.7,3.233,0.9,209.833
2013-01-15,203.118,65.0,56.833,50.0,20.824,21.765,25.647,3.882,0.0,6.0,11.588,4.4,2.683,1.7,223.941
2013-01-16,199.227,73.0,53.0,29.0,11.5,16.708,23.417,6.708,0.0,3.696,11.13,7.9,2.942,-2.7,210.727
2013-01-17,198.667,72.0,48.542,35.0,19.083,21.625,31.292,9.667,0.0,7.0,8.958,8.5,5.0,0.6,217.75
2013-01-18,200.25,80.0,62.458,40.0,10.917,14.25,18.708,4.458,0.0,4.625,16.5,7.4,3.133,-0.1,211.167
2013-01-19,197.333,89.0,50.042,26.0,7.5,9.917,13.042,3.125,3.0,3.708,7.875,6.4,3.2,0.0,204.833
2013-01-20,199.208,76.0,51.833,31.0,8.917,11.75,16.25,4.5,0.0,3.958,5.792,9.7,4.383,-2.1,208.125
2013-01-21,203.75,79.0,58.25,31.0,26.625,21.833,36.583,14.75,0.0,5.0,18.167,11.9,6.062,-0.1,230.375
2013-01-22,200.696,92.0,63.0,32.0,13.174,16.304,20.696,4.391,1.0,5.783,15.304,8.6,4.312,0.4,213.87
2013-01-23,200.875,76.0,44.958,26.0,10.833,13.833,16.833,3.0,0.0,4.417,9.208,10.0,5.146,-0.3,211.708
2013-01-24,204.458,82.0,65.875,44.0,20.292,16.708,29.0,12.292,0.0,3.417,15.125,13.0,6.408,-0.6,224.75
2013-01-25,204.708,85.0,65.25,41.0,27.25,22.5,34.0,11.5,0.0,4.875,32.458,13.3,8.3,0.7,231.958
2013-01-26,194.708,92.0,58.75,37.0,10.833,9.292,11.542,2.25,10.0,2.708,8.125,14.4,9.921,1.9,205.542
2013-01-27,198.042,66.0,43.833,27.0,9.708,8.042,10.833,2.792,0.0,2.958,3.833,7.7,3.812,0.7,207.75
2013-01-28,198.75,74.0,50.625,29.0,15.75,12.333,20.667,8.333,0.0,3.625,11.75,13.5,8.871,0.9,214.5
2013-01-29,197.048,80.0,46.708,26.0,16.238,18.409,24.864,6.455,0.0,4.826,11.783,11.7,7.783,4.7,213.286
2013-01-30,194.917,92.0,74.542,49.0,7.0,3.917,3.917,0.0,12.0,1.0,7.542,15.9,11.525,4.9,201.917
2013-01-31,196.5,72.0,46.0,30.0,14.833,20.042,27.375,7.333,0.0,7.458,13.417,14.6,10.596,4.9,211.333
2013-02-01,200.083,89.0,61.917,35.0,17.25,15.458,20.208,4.75,0.0,3.583,13.042,11.4,5.979,1.1,217.333
2013-02-02,206.333,93.0,88.333,68.0,38.375,19.583,26.792,7.208,2.0,2.75,49.75,13.6,7.904,2.7,244.708
2013-02-03,199.792,95.0,81.25,58.0,15.083,11.167,17.458,6.292,0.0,1.708,40.458,18.6,13.942,7.9,214.875
2013-02-04,196.333,93.0,80.5,48.0,13.125,10.292,12.708,2.417,3.0,2.292,13.25,12.9,4.696,0.1,209.458
2013-02-05,196.739,53.0,41.292,30.0,10.304,14.957,20.13,5.174,0.0,4.696,6.348,4.4,1.371,-0.3,207.043
2013-02-06,198.292,53.0,43.083,34.0,12.583,21.583,29.792,8.208,0.0,8.208,4.458,5.1,2.021,-1.3,210.875
2013-02-07,197.708,57.0,44.708,29.0,11.458,17.417,23.917,6.5,0.0,5.958,11.625,6.7,3.212,1.2,209.167
2013-02-08,197.87,96.0,89.5,59.0,19.217,14.609,18.174,3.565,0.0,3.565,6.217,2.6,0.542,-0.4,217.087
2013-02-09,196.958,95.0,67.083,52.0,11.125,15.542,20.625,5.083,28.0,5.458,5.375,7.2,4.042,0.8,208.083
2013-02-10,200.208,72.0,53.375,39.0,11.458,22.75,30.0,7.25,2.0,7.375,11.5,7.4,4.229,1.2,211.667
2013-02-11,201.0,92.0,80.083,61.0,14.958,15.833,19.792,3.958,5.0,4.917,9.792,3.8,1.75,-0.3,215.958
2013-02-12,197.087,76.0,64.625,58.0,10.043,12.565,15.435,2.87,0.0,5.087,3.957,6.3,3.196,-0.1,207.13
2013-02-13,202.167,79.0,63.917,46.0,7.958,12.125,14.25,2.125,1.0,1.826,8.826,6.3,2.804,-1.3,210.125
2013-02-14,198.125,95.0,85.0,56.0,21.125,21.375,23.833,2.458,1.0,7.0,10.75,4.5,1.733,0.3,219.25
2013-02-15,199.667,96.0,81.958,50.0,17.625,12.583,14.125,1.542,95.0,2.5,6.125,7.2,4.233,0.5,217.292
2013-02-16,196.792,55.0,40.375,30.0,17.75,6.708,7.375,0.667,0.0,4.625,7.167,10.5,7.621,6.1,214.542
2013-02-17,198.958,52.0,40.833,28.0,16.792,20.958,25.417,4.458,0.0,8.708,20.0,12.0,7.196,3.1,215.75
2013-02-18,195.417,47.0,37.333,28.0,11.542,22.958,29.792,6.833,0.0,9.125,13.958,7.7,4.746,2.2,206.958
2013-02-19,196.87,61.0,43.792,28.0,11.435,19.609,25.261,5.652,0.0,6.304,15.217,8.8,3.979,1.0,208.304
2013-02-20,199.792,69.0,58.167,44.0,14.042,19.0,23.417,4.417,0.0,4.75,17.0,7.6,3.379,-1.3,213.833
2013-02-21,197.208,68.0,43.905,27.0,15.875,23.458,30.542,7.083,0.0,8.083,10.458,9.3,4.581,1.0,213.083
2013-02-22,198.125,66.0,43.917,28.0,12.583,20.208,25.583,5.375,0.0,5.917,12.708,9.0,4.275,1.3,210.708
2013-02-23,199.5,66.0,54.958,41.0,15.417,15.5,20.417,4.917,0.0,4.417,14.375,9.0,5.379,2.2,214.917
2013-02-24,198.208,76.0,62.292,51.0,10.375,12.25,13.5,1.25,0.0,3.875,10.542,9.4,5.783,3.8,208.583
2013-02-25,199.792,84.0,58.583,34.0,18.0,23.875,32.125,8.25,0.0,6.625,24.375,12.4,6.654,-0.6,217.792
2013-02-26,200.913,76.0,56.208,33.0,12.087,9.087,9.652,0.565,0.0,3.043,34.565,14.2,8.0,1.6,213.0
2013-02-27,202.0,89.0,79.125,69.0,20.583,20.375,34.917,14.542,0.0,2.292,42.917,14.5,10.004,7.1,222.583
2013-02-28,196.542,88.0,67.375,35.0,12.667,12.917,18.333,5.417,2.0,4.458,14.833,19.1,13.925,10.2,209.208
2013-03-01,200.292,90.0,81.167,67.0,10.917,10.917,12.667,1.75,3.0,2.125,25.667,10.8,8.179,6.0,211.208
2013-03-02,197.917,94.0,92.667,90.0,16.042,15.458,16.792,1.333,25.0,4.5,11.333,6.0,5.225,4.5,213.958
2013-03-03,199.25,92.0,74.667,51.0,10.667,12.5,13.667,1.167,1.0,3.9,9.8,9.4,5.421,3.4,209.917
2013-03-04,200.375,88.0,59.292,39.0,5.458,5.792,6.292,0.5,0.0,1.917,13.375,10.9,5.55,-0.1,205.833
