date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,TEMP_max,TEMP_mean,TEMP_min
2011-11-18,95.0,88.333,73.0,17.304,24.304,7.0,11.5,10.042,8.2
2011-11-19,95.0,93.0,89.0,11.5,15.583,4.083,22.0,16.671,9.9
2011-11-20,95.0,88.583,66.0,8.5,10.542,2.042,19.9,15.838,10.0
2011-11-21,94.0,67.375,30.0,6.875,10.375,3.5,15.4,9.933,4.4
2011-11-22,88.0,64.292,30.0,17.5,23.458,5.958,13.2,7.596,2.7
2011-11-23,95.0,79.625,47.0,17.375,20.833,3.458,16.1,10.812,6.5
2011-11-24,94.0,60.083,29.0,12.917,18.083,5.167,17.8,11.704,7.0
2011-11-25,80.0,53.5,28.0,15.304,19.217,3.913,15.1,8.679,3.9
2011-11-26,84.0,61.792,31.0,15.292,17.958,2.667,12.4,7.675,2.0
2011-11-27,88.0,68.958,47.0,24.375,28.583,4.208,14.0,8.671,4.5
2011-11-28,89.0,80.292,64.0,28.708,70.583,41.875,12.6,8.9,5.2
2011-11-29,85.0,70.167,46.0,30.125,69.75,39.625,16.0,11.838,9.2
2011-11-30,91.0,78.292,49.0,14.625,42.917,28.292,19.0,12.458,7.5
2011-12-01,93.0,84.667,73.0,3.292,3.667,0.375,10.0,6.796,4.5
2011-12-02,93.0,79.875,64.0,8.043,8.783,0.739,6.5,5.225,3.3
2011-12-03,96.0,93.417,83.0,16.5,23.625,7.125,19.0,10.846,5.7
2011-12-04,93.0,51.417,27.0,10.583,13.042,2.458,15.7,11.708,5.3
2011-12-05,91.0,59.292,31.0,12.125,16.75,4.625,15.5,8.425,3.5
2011-12-06,95.0,77.167,55.0,8.542,9.167,0.625,9.1,5.683,2.6
2011-12-07,95.0,83.25,55.0,16.417,20.417,4.0,12.0,7.708,4.5
2011-12-08,94.0,90.042,78.0,14.0,20.083,6.083,8.5,6.654,5.0
2011-12-09,96.0,86.875,54.0,10.304,18.435,8.13,5.6,3.233,0.5
2011-12-10,84.0,60.958,29.0,18.625,23.333,4.708,11.3,4.412,-1.3
2011-12-11,92.0,63.0,23.0,21.75,38.792,17.042,13.5,5.504,-0.9
2011-12-12,94.0,75.25,37.0,26.125,50.333,24.208,14.4,6.296,0.3
2011-12-13,95.0,66.458,34.0,16.583,27.292,10.708,11.6,6.254,1.7
2011-12-14,93.0,79.667,65.0,19.625,25.625,6.0,7.7,5.925,3.5
2011-12-15,95.0,76.417,40.0,28.667,59.292,30.625,15.3,7.567,1.2
2011-12-16,83.0,72.708,57.0,9.565,11.609,2.043,11.6,6.35,-0.2
2011-12-17,90.0,57.667,25.0,14.583,18.708,4.125,9.6,2.721,-2.5
2011-12-18,85.0,60.292,28.0,15.125,22.833,7.708,11.5,3.538,-3.0
2011-12-19,93.0,69.75,49.0,13.833,25.333,11.5,9.0,3.633,-0.8
2011-12-20,93.0,59.125,27.0,17.125,27.5,10.375,9.7,3.496,-1.4
2011-12-21,89.0,70.917,51.0,20.5,32.083,11.583,8.9,3.354,-0.1
2011-12-22,93.0,83.292,69.0,33.25,92.125,58.875,5.6,2.412,-0.2
2011-12-23,90.0,46.708,24.0,10.435,14.348,3.913,6.9,3.417,-0.8
2011-12-24,76.0,49.708,30.0,15.25,19.875,4.625,7.4,2.975,-0.1
2011-12-25,82.0,54.667,28.0,12.917,16.167,3.25,8.3,2.712,-2.4
2011-12-26,81.0,48.458,19.0,15.542,21.042,5.5,8.5,2.121,-3.3
2011-12-27,62.0,42.25,22.0,15.542,19.625,4.083,8.8,2.712,-2.1
2011-12-28,76.0,52.458,29.0,13.083,14.458,1.375,7.4,2.279,-2.6
2011-12-29,88.0,63.625,42.0,25.333,33.292,7.958,10.0,3.846,-1.3
2011-12-30,84.0,47.042,19.0,9.957,11.696,1.739,9.4,3.45,-1.7
2011-12-31,80.0,52.542,30.0,11.042,13.208,2.167,8.9,2.858,-1.6
2012-01-01,77.0,55.667,29.0,14.0,15.25,1.25,9.6,4.121,-0.4
2012-01-02,53.0,40.792,28.0,4.417,4.625,0.208,13.4,10.275,7.1
2012-01-03,65.0,37.0,21.0,3.348,3.652,0.304,9.3,4.179,-2.4
2012-01-04,53.0,33.292,20.0,3.917,4.458,0.542,6.1,1.838,-1.7
2012-01-05,73.0,55.833,40.0,11.625,13.042,1.417,4.8,0.625,-3.3
2012-01-06,79.0,58.917,28.0,22.708,27.5,4.792,10.2,2.354,-4.3
2012-01-07,81.0,61.083,29.0,16.042,17.625,1.583,7.8,2.2,-3.2
2012-01-08,95.0,69.417,44.0,19.583,25.458,5.875,10.6,4.262,-0.1
2012-01-09,94.0,79.458,64.0,10.875,12.375,1.5,9.0,4.788,2.0
2012-01-10,79.0,48.083,23.0,7.13,8.087,0.957,7.9,3.117,-2.2
2012-01-11,76.0,50.667,20.0,15.25,19.083,3.833,8.4,1.621,-3.8
2012-01-12,81.0,58.917,34.0,30.542,42.917,12.375,7.8,1.808,-1.1
2012-01-13,90.0,57.458,21.0,29.833,55.292,25.458,13.3,4.846,-3.6
2012-01-14,97.0,92.25,62.0,5.5,5.917,0.417,7.4,3.117,0.3
2012-01-15,97.0,65.0,39.0,9.333,9.958,0.625,6.2,2.296,-0.4
2012-01-16,96.0,74.667,54.0,19.125,24.667,5.542,5.2,1.142,-2.0
2012-01-17,96.0,66.625,36.0,19.217,41.652,22.435,6.9,1.671,-3.2
2012-01-18,84.0,45.083,21.0,11.458,13.292,1.833,6.0,1.358,-3.9
2012-01-19,79.0,46.417,23.0,19.0,22.0,3.0,10.2,3.629,-1.7
2012-01-20,90.0,51.625,23.0,10.833,12.208,1.375,9.8,3.492,-3.1
2012-01-21,90.0,58.75,29.0,16.958,22.125,5.167,10.1,4.2,-1.7
2012-01-22,97.0,95.958,94.0,21.5,31.083,9.583,6.0,3.633,1.3
2012-01-23,97.0,70.708,37.0,5.042,5.875,0.833,8.2,3.875,-1.0
2012-01-24,97.0,86.5,66.0,12.652,14.261,1.609,8.6,4.179,0.6
2012-01-25,97.0,61.167,26.0,14.708,29.25,14.542,12.2,4.05,-1.4
2012-01-26,72.0,43.542,25.0,12.875,14.583,1.708,6.7,1.771,-3.5
2012-01-27,75.0,36.0,20.0,11.0,11.833,0.833,8.9,3.142,-2.0
2012-01-28,95.0,60.625,27.0,8.958,10.208,1.25,8.3,2.529,-0.8
2012-01-29,59.0,42.083,22.0,16.333,17.75,1.417,11.4,5.225,0.0
2012-01-30,84.0,55.208,20.0,15.25,18.542,3.292,13.2,4.575,-2.1
2012-01-31,90.0,56.875,29.0,12.304,16.087,3.783,8.3,2.404,-2.3
2012-02-01,94.0,71.625,39.0,27.292,52.833,25.542,13.6,5.85,-2.8
2012-02-02,93.0,85.542,71.0,10.5,11.25,0.75,18.1,13.721,8.4
2012-02-03,90.0,43.417,18.0,7.375,8.0,0.625,12.7,8.542,4.0
2012-02-04,92.0,73.958,49.0,19.917,23.875,3.958,12.9,8.433,4.3
2012-02-05,72.0,35.125,17.0,7.708,8.417,0.708,11.7,8.333,5.7
2012-02-06,97.0,94.792,77.0,8.792,9.708,0.917,4.4,2.242,0.1
2012-02-07,97.0,76.75,38.0,24.304,30.261,5.957,13.8,6.004,0.6
2012-02-08,94.0,45.375,16.0,12.083,15.917,3.833,5.3,3.133,0.3
2012-02-09,68.0,37.208,22.0,12.333,14.833,2.5,8.2,3.071,-0.6
2012-02-10,82.0,52.708,25.0,16.75,19.458,2.708,10.9,4.125,-0.8
2012-02-11,81.0,44.083,20.0,12.042,13.542,1.5,9.6,3.367,-1.6
2012-02-12,79.0,54.417,34.0,9.792,11.042,1.25,6.6,2.771,-1.9
2012-02-13,96.0,62.667,21.0,11.708,13.625,1.917,11.4,5.138,0.7
2012-02-14,85.0,68.708,45.0,19.261,24.957,5.696,9.5,4.321,-0.6
2012-02-15,97.0,82.833,63.0,22.125,26.792,4.667,7.1,3.775,1.1
2012-02-16,97.0,45.958,21.0,6.708,7.292,0.583,5.8,1.675,-1.2
2012-02-17,53.0,32.708,18.0,6.042,6.542,0.5,7.0,2.692,-1.8
2012-02-18,96.0,77.875,41.0,26.625,36.208,9.583,4.4,2.558,-1.0
2012-02-19,96.0,88.583,58.0,21.0,25.667,4.667,5.4,2.979,0.6
2012-02-20,64.0,44.75,23.0,13.0,14.417,1.417,8.4,3.092,-0.4
2012-02-21,58.0,36.458,20.0,10.526,11.474,0.947,8.3,2.508,-2.8
2012-02-22,68.0,49.375,24.0,20.917,23.625,2.708,8.4,2.988,-3.4
2012-02-23,80.0,37.042,18.0,10.417,11.0,0.583,9.5,4.271,0.7
2012-02-24,69.0,36.5,14.0,8.333,8.875,0.542,8.2,2.167,-2.9
2012-02-25,47.0,28.958,14.0,5.792,6.333,0.542,7.8,1.7,-3.0
2012-02-26,71.0,42.208,20.0,11.75,12.958,1.208,9.6,3.608,-2.2
2012-02-27,98.0,93.958,71.0,19.25,25.292,6.042,7.1,3.971,0.9
2012-02-28,99.0,76.708,34.0,16.609,35.435,18.826,14.5,6.612,-0.1
2012-03-01,96.0,75.25,39.0,16.208,21.417,5.208,16.2,12.088,6.3
2012-03-02,96.0,37.125,16.0,6.125,6.917,0.792,11.3,7.667,3.4
2012-03-03,76.0,40.75,25.0,5.625,6.125,0.5,9.5,5.554,1.3
2012-03-04,95.0,75.792,52.0,6.292,7.083,0.792,8.1,4.875,1.3
2012-03-05,96.0,58.833,21.0,15.75,17.875,2.125,13.1,7.167,1.0
2012-03-06,91.0,55.542,28.0,22.5,28.667,6.167,15.7,7.85,0.2
2012-03-07,88.0,57.708,26.0,13.043,14.696,1.652,18.1,11.425,1.7
2012-03-08,69.0,43.75,23.0,17.792,20.167,2.375,21.1,15.525,8.4
2012-03-09,85.0,47.208,20.0,15.208,16.083,0.875,22.6,14.775,8.7
2012-03-10,92.0,51.375,21.0,6.25,6.875,0.625,22.2,12.212,4.8
2012-03-11,68.0,32.417,13.0,5.042,5.375,0.333,13.2,6.675,2.8
2012-03-12,75.0,47.083,25.0,17.792,19.792,2.0,15.8,9.767,1.0
2012-03-13,90.0,59.75,39.0,7.042,7.5,0.458,19.4,16.508,12.8
2012-03-14,94.0,70.75,37.0,4.826,5.261,0.435,12.8,6.383,1.6
2012-03-15,76.0,54.75,34.0,8.458,9.125,0.667,13.6,8.092,1.0
2012-03-16,94.0,53.583,23.0,18.667,26.75,8.083,17.6,11.112,3.8
2012-03-17,67.0,42.333,27.0,6.542,6.75,0.208,16.9,11.958,5.2
2012-03-18,77.0,57.125,47.0,7.417,7.792,0.375,20.8,17.588,13.0
2012-03-19,91.0,65.333,38.0,7.917,8.833,0.917,23.9,18.992,15.7
2012-03-20,88.0,62.458,35.0,8.917,9.417,0.5,20.9,16.408,11.9
2012-03-21,86.0,37.458,16.0,7.174,7.739,0.565,15.1,10.821,6.5
2012-03-22,85.0,57.208,26.0,13.875,15.0,1.125,17.3,11.846,5.2
2012-03-23,93.0,62.333,37.0,7.042,7.333,0.292,15.4,11.717,8.5
2012-03-24,83.0,70.458,57.0,3.25,3.25,0.0,10.9,9.688,8.7
2012-03-25,93.0,89.5,84.0,5.167,5.333,0.167,9.4,8.3,5.2
2012-03-26,93.0,53.292,26.0,6.25,6.667,0.417,11.9,7.592,1.7
2012-03-27,96.0,84.417,64.0,17.292,19.0,1.708,8.8,7.179,5.3
2012-03-28,96.0,82.167,49.0,10.348,11.783,1.435,20.8,14.158,8.2
2012-03-29,96.0,79.625,64.0,6.458,7.542,1.083,17.9,14.683,11.4
2012-03-30,88.0,70.667,60.0,3.5,3.708,0.208,10.9,8.171,6.8
2012-03-31,94.0,90.917,85.0,4.208,4.333,0.125,6.9,5.979,5.3
2012-04-01,55.0,40.0,28.0,4.208,4.417,0.208,13.6,8.733,4.1
2012-04-02,82.0,55.125,25.0,9.542,10.792,1.25,14.6,8.617,1.4
2012-04-03,92.0,70.958,44.0,8.261,8.913,0.652,17.0,13.058,6.0
2012-04-04,61.0,32.417,20.0,9.542,10.458,0.917,15.3,10.838,5.6
2012-04-05,65.0,43.333,31.0,7.542,7.833,0.292,17.8,13.162,8.8
2012-04-06,92.0,55.667,19.0,5.261,5.652,0.391,15.6,9.475,5.3
2012-04-07,78.0,52.458,15.0,6.25,6.667,0.417,14.2,7.088,3.0
2012-04-08,65.0,41.542,24.0,7.042,7.292,0.25,13.2,8.588,2.2
2012-04-09,80.0,48.458,28.0,13.292,14.0,0.708,21.0,14.221,6.3
2012-04-10,79.0,53.167,26.0,11.167,11.542,0.375,18.7,13.742,6.9
2012-04-11,95.0,82.5,56.0,13.792,14.292,0.5,17.5,14.296,11.5
2012-04-12,96.0,66.542,17.0,9.042,9.708,0.667,23.8,16.229,10.2
2012-04-13,93.0,69.708,24.0,7.826,8.261,0.435,22.8,15.508,9.6
2012-04-14,95.0,92.333,89.0,3.167,3.208,0.042,11.5,8.85,5.4
2012-04-15,95.0,75.458,53.0,3.25,3.292,0.042,14.2,8.979,4.3
2012-04-16,94.0,72.75,47.0,8.5,8.958,0.458,17.1,11.154,4.1
2012-04-17,95.0,76.833,50.0,8.167,8.5,0.333,18.1,13.204,8.8
2012-04-18,96.0,71.292,37.0,6.292,6.75,0.458,18.6,12.833,7.2
2012-04-19,86.0,70.792,53.0,2.958,2.958,0.0,16.4,12.962,10.5
2012-04-20,83.0,69.125,56.0,4.826,5.261,0.435,14.9,12.058,10.1
2012-04-21,78.0,65.417,54.0,2.583,2.75,0.167,13.7,11.021,9.5
2012-04-22,95.0,84.75,63.0,4.417,4.667,0.25,13.1,10.083,7.2
2012-04-23,96.0,92.333,72.0,6.792,7.083,0.292,17.9,14.804,11.0
2012-04-24,96.0,72.542,39.0,7.708,7.917,0.208,22.8,17.496,13.4
2012-04-25,95.0,73.042,49.0,5.958,6.25,0.292,20.3,16.333,12.0
2012-04-26,93.0,76.708,51.0,5.625,5.75,0.125,21.3,17.346,15.0
2012-04-27,95.0,93.792,91.0,5.13,5.304,0.174,18.0,16.329,14.4
2012-04-28,95.0,81.083,65.0,6.083,6.625,0.542,19.0,15.533,12.5
2012-04-29,94.0,71.917,41.0,8.0,8.75,0.75,25.5,18.288,10.7
2012-04-30,92.0,75.542,55.0,5.458,5.75,0.292,22.6,18.888,14.8
2012-05-01,94.0,74.542,57.0,3.708,3.875,0.167,21.9,19.138,15.6
2012-05-02,93.0,82.5,62.0,3.042,3.042,0.0,20.4,18.104,16.4
2012-05-03,96.0,93.75,92.0,6.667,7.083,0.417,21.2,18.458,16.5
2012-05-04,96.0,90.667,71.0,11.174,12.565,1.391,19.9,17.85,16.1
2012-05-05,95.0,55.458,22.0,6.75,7.25,0.5,26.6,20.554,12.9
2012-05-06,92.0,70.958,49.0,7.458,8.042,0.583,25.4,18.992,14.2
2012-05-07,93.0,66.333,21.0,7.292,7.75,0.458,23.4,17.262,11.7
2012-05-08,90.0,64.417,31.0,10.042,10.333,0.292,24.5,19.288,13.4
2012-05-09,93.0,82.042,67.0,10.375,10.583,0.208,20.4,17.883,14.4
2012-05-10,95.0,83.125,46.0,4.667,4.667,0.0,21.1,15.062,12.0
2012-05-11,95.0,62.125,29.0,7.304,7.696,0.391,21.8,15.342,9.1
2012-05-12,74.0,42.417,23.0,5.458,5.875,0.417,20.8,14.958,9.5
2012-05-13,81.0,46.042,26.0,5.208,5.417,0.208,20.2,14.75,7.4
2012-05-14,89.0,64.917,41.0,10.792,12.083,1.292,23.5,18.412,11.0
2012-05-15,95.0,88.292,73.0,8.875,9.333,0.458,18.6,17.729,16.6
2012-05-16,96.0,66.958,18.0,9.875,11.25,1.375,26.5,20.504,15.9
2012-05-17,94.0,68.667,32.0,10.708,11.583,0.875,25.5,20.675,16.0
2012-05-18,94.0,73.105,38.0,5.882,6.235,0.353,20.4,16.316,12.4
2012-05-19,81.0,49.417,32.0,14.5,15.458,0.958,24.1,18.483,10.3
2012-05-20,82.0,56.792,31.0,7.375,7.667,0.292,25.1,20.212,16.2
2012-05-21,90.0,73.958,47.0,3.708,3.875,0.167,21.8,18.121,15.0
2012-05-22,95.0,88.583,74.0,2.667,3.042,0.375,14.9,13.608,12.5
2012-05-23,95.0,76.125,57.0,4.542,4.875,0.333,21.4,16.517,12.4
2012-05-24,93.0,67.333,31.0,11.208,12.292,1.083,26.6,20.496,13.8
2012-05-25,92.0,76.667,57.0,15.87,16.739,0.87,21.9,19.512,16.9
2012-05-26,93.0,56.458,28.0,5.875,5.875,0.0,24.1,19.829,15.0
2012-05-27,87.0,55.0,32.0,7.083,7.375,0.292,25.9,20.904,15.1
2012-05-28,94.0,67.083,34.0,9.792,10.542,0.75,25.9,20.029,16.1
2012-05-29,95.0,71.917,50.0,7.25,7.917,0.667,25.3,20.367,15.9
2012-05-30,95.0,72.792,46.0,6.417,6.708,0.292,22.6,18.579,15.0
2012-05-31,92.0,74.417,51.0,5.167,5.542,0.375,22.4,18.542,14.9
2012-06-01,93.0,77.333,38.0,6.696,7.0,0.304,25.2,19.362,15.9
2012-06-02,94.0,72.25,45.0,10.25,11.083,0.833,24.8,19.775,15.3
2012-06-03,93.0,78.333,48.0,3.917,4.125,0.208,23.0,18.692,16.0
2012-06-04,95.0,65.375,32.0,7.333,7.708,0.375,26.0,20.854,15.5
2012-06-05,82.0,69.125,56.0,10.083,10.917,0.833,23.3,20.688,18.6
2012-06-06,94.0,82.583,62.0,2.625,2.625,0.0,19.6,17.2,13.9
2012-06-07,93.0,66.083,43.0,9.875,10.958,1.083,24.8,19.75,12.7
2012-06-08,93.0,68.583,41.0,10.565,11.261,0.696,27.3,22.858,17.9
2012-06-09,95.0,91.667,85.0,4.391,4.391,0.0,20.2,18.554,17.4
2012-06-10,95.0,75.333,52.0,3.458,3.5,0.042,25.6,20.354,16.9
2012-06-11,94.0,74.542,49.0,4.167,4.167,0.0,23.2,18.838,16.3
2012-06-12,94.0,87.667,76.0,2.167,2.167,0.0,17.2,15.854,15.1
2012-06-13,95.0,76.875,59.0,1.083,1.083,0.0,19.5,16.458,14.3
2012-06-14,85.0,71.583,54.0,2.182,2.455,0.273,20.6,16.925,14.0
2012-06-15,91.0,73.333,55.0,4.696,5.217,0.522,23.1,18.542,13.9
2012-06-16,95.0,91.792,86.0,7.542,8.583,1.042,21.1,19.188,16.3
2012-06-17,95.0,88.583,64.0,8.958,11.167,2.208,26.6,22.633,19.7
2012-06-18,95.0,71.208,48.0,5.083,5.583,0.5,26.0,22.775,19.5
2012-06-19,93.0,88.167,71.0,4.292,4.833,0.542,25.1,22.567,20.1
2012-06-20,84.0,75.417,66.0,6.292,7.583,1.292,27.4,24.717,19.6
2012-06-21,90.0,74.375,62.0,11.583,12.625,1.042,26.1,22.288,19.1
2012-06-22,95.0,89.125,75.0,6.435,6.478,0.043,21.8,19.075,16.7
2012-06-23,94.0,75.708,53.0,8.292,9.125,0.833,24.1,20.333,17.7
2012-06-24,94.0,75.125,59.0,5.583,6.083,0.5,24.7,20.7,18.0
2012-06-25,86.0,75.25,64.0,2.125,2.375,0.25,18.5,17.046,14.6
2012-06-26,92.0,68.542,41.0,2.792,3.292,0.5,21.2,17.058,13.0
2012-06-27,94.0,72.583,52.0,5.792,7.042,1.25,22.8,18.233,13.5
2012-06-28,95.0,77.0,52.0,7.083,9.208,2.125,24.8,20.342,15.1
2012-06-29,93.0,77.042,55.0,4.087,4.783,0.696,25.3,21.458,18.7
2012-06-30,94.0,78.0,55.0,2.083,2.583,0.5,25.2,20.708,17.4
2012-07-01,95.0,82.708,59.0,5.0,5.417,0.417,23.9,20.404,17.1
2012-07-02,95.0,89.5,73.0,3.292,3.75,0.458,24.1,20.408,18.6
2012-07-03,95.0,85.125,58.0,7.792,8.708,0.917,28.1,22.338,18.8
2012-07-04,95.0,76.167,52.0,8.458,8.792,0.333,28.7,24.15,20.0
2012-07-05,92.0,80.0,60.0,13.042,13.833,0.792,28.5,24.788,22.1
2012-07-06,95.0,83.542,62.0,10.435,11.391,0.957,28.6,24.4,21.9
2012-07-07,95.0,93.833,90.0,4.083,4.5,0.417,23.8,21.912,19.7
2012-07-08,96.0,84.292,62.0,2.292,2.542,0.25,24.1,20.779,18.3
2012-07-09,96.0,78.417,49.0,3.826,4.87,1.043,28.1,22.554,17.8
2012-07-10,94.0,72.417,50.0,9.727,11.182,1.455,30.3,25.462,21.0
2012-07-11,93.0,71.292,49.0,7.583,9.042,1.458,30.1,26.283,21.2
2012-07-12,81.0,75.5,69.0,7.261,9.13,1.87,27.5,26.746,25.9
2012-07-13,92.0,81.0,69.0,10.174,11.87,1.696,29.6,26.817,24.9
2012-07-14,93.0,79.292,64.0,9.333,10.958,1.625,30.6,27.333,25.3
2012-07-15,87.0,76.333,63.0,6.042,8.125,2.083,30.4,27.688,25.7
2012-07-16,83.0,70.5,59.0,6.042,8.208,2.167,31.1,28.075,25.9
2012-07-17,89.0,67.75,47.0,9.167,13.167,4.0,32.6,28.483,25.1
2012-07-18,92.0,77.833,57.0,5.435,5.826,0.391,31.2,26.246,22.2
2012-07-19,94.0,75.292,45.0,8.458,9.833,1.375,31.6,25.55,20.3
2012-07-20,87.0,78.333,70.0,3.696,4.522,0.826,20.4,19.512,18.2
2012-07-21,95.0,86.458,72.0,2.042,2.208,0.167,21.4,18.858,16.4
2012-07-22,95.0,88.292,80.0,3.625,3.958,0.333,22.0,19.921,17.8
2012-07-23,94.0,81.625,60.0,3.762,4.429,0.667,27.4,23.571,19.8
2012-07-24,95.0,81.292,55.0,8.217,9.174,0.957,30.3,25.75,22.4
2012-07-25,94.0,71.042,43.0,17.833,20.333,2.5,33.3,28.208,23.7
2012-07-26,89.0,71.125,49.0,12.5,13.417,0.917,33.9,29.183,25.8
2012-07-27,94.0,71.375,44.0,14.957,16.0,1.043,34.8,29.2,24.7
2012-07-28,89.0,70.625,54.0,13.583,15.875,2.292,33.4,28.967,24.9
2012-07-29,89.0,66.333,43.0,7.083,8.625,1.542,33.3,29.392,25.5
2012-07-30,87.0,66.292,46.0,5.708,9.042,3.333,33.1,29.333,25.0
2012-07-31,91.0,70.0,42.0,3.333,4.25,0.917,32.0,27.504,23.1
2012-08-01,94.0,79.125,56.0,3.583,4.875,1.292,31.1,27.175,23.7
2012-08-02,93.0,71.75,47.0,7.208,10.083,2.875,32.9,28.362,24.3
2012-08-03,92.0,72.125,49.0,5.826,8.478,2.652,31.5,27.817,24.3
2012-08-04,94.0,78.292,56.0,4.333,6.042,1.708,30.8,27.154,24.1
2012-08-05,94.0,72.375,52.0,3.25,4.625,1.375,32.5,28.312,23.4
2012-08-06,95.0,86.708,67.0,8.083,13.167,5.083,29.3,25.825,23.6
2012-08-07,95.0,73.333,48.0,6.261,9.304,3.043,30.8,26.604,22.5
2012-08-08,90.0,74.583,52.0,,,,27.9,23.867,20.7
2012-08-09,89.0,69.625,50.0,,,,27.7,23.6,19.8
2012-08-10,93.0,71.542,47.0,7.955,9.636,1.682,30.7,25.579,20.0
2012-08-11,90.0,79.167,57.0,5.882,7.294,1.412,32.2,27.25,25.4
2012-08-12,94.0,78.333,57.0,6.5,8.583,2.083,30.6,27.125,24.8
2012-08-13,92.0,75.375,56.0,5.917,7.792,1.875,32.2,28.308,24.4
2012-08-14,94.0,81.458,68.0,7.25,8.667,1.417,28.5,26.95,24.8
2012-08-15,94.0,75.0,54.0,6.211,10.368,4.158,32.0,27.775,24.2
2012-08-16,86.0,72.0,54.0,7.292,11.042,3.75,31.4,28.571,26.4
2012-08-17,92.0,72.958,50.0,8.435,10.957,2.522,33.3,28.625,24.3
2012-08-18,90.0,82.25,63.0,9.682,12.273,2.591,29.4,26.238,24.5
2012-08-19,94.0,80.375,51.0,5.583,7.0,1.417,31.6,26.008,22.5
2012-08-20,95.0,74.417,44.0,5.25,7.85,2.6,31.5,26.55,21.2
2012-08-21,92.0,67.417,42.0,10.25,17.625,7.375,33.3,28.812,24.5
2012-08-22,86.0,65.583,41.0,7.708,11.958,4.25,34.0,29.371,26.1
2012-08-23,90.0,64.083,32.0,8.565,13.0,4.435,34.3,29.429,25.3
2012-08-24,91.0,65.375,39.0,6.125,7.708,1.583,34.0,28.725,25.0
2012-08-25,92.0,66.875,35.0,5.625,6.958,1.333,34.2,28.546,23.4
2012-08-26,92.0,67.375,40.0,3.875,4.875,1.0,33.0,28.388,23.9
2012-08-27,91.0,69.917,42.0,8.542,10.25,1.708,32.9,28.242,24.3
2012-08-28,87.0,66.958,44.0,9.333,11.083,1.75,32.0,28.008,24.7
2012-08-29,89.0,68.292,44.0,9.667,11.875,2.208,32.2,28.021,24.6
2012-08-30,92.0,70.167,34.0,10.348,12.87,2.522,34.9,28.704,23.5
2012-08-31,90.0,75.125,51.0,8.042,9.917,1.875,32.0,27.754,25.0
2012-09-01,94.0,82.458,59.0,4.917,6.25,1.333,29.1,25.808,23.7
2012-09-02,95.0,90.042,77.0,4.542,4.958,0.417,26.6,24.067,22.3
2012-09-03,95.0,76.917,51.0,8.042,8.792,0.75,30.5,25.617,22.1
2012-09-04,95.0,81.875,56.0,9.417,10.917,1.5,30.0,25.954,23.1
2012-09-05,94.0,75.917,45.0,8.792,9.458,0.667,32.5,26.846,22.5
2012-09-06,95.0,78.958,44.0,9.739,11.391,1.652,31.4,25.771,22.0
2012-09-07,95.0,76.208,44.0,11.5,14.042,2.542,30.2,25.417,21.3
2012-09-08,95.0,81.208,59.0,4.792,5.667,0.875,30.2,25.996,22.7
2012-09-09,94.0,72.792,46.0,5.167,6.083,0.917,31.5,26.821,22.5
2012-09-10,91.0,69.458,42.0,8.375,10.583,2.208,32.3,27.442,23.0
2012-09-11,93.0,70.083,34.0,5.5,7.625,2.125,32.5,27.188,22.9
2012-09-12,95.0,77.333,48.0,8.667,9.583,0.917,30.3,25.15,21.7
2012-09-13,93.0,67.958,38.0,12.043,14.261,2.217,32.2,26.796,21.5
2012-09-14,92.0,70.125,41.0,7.833,8.667,0.833,31.9,27.154,23.9
2012-09-15,94.0,79.417,62.0,5.75,7.0,1.25,29.3,26.121,23.1
2012-09-16,95.0,84.542,53.0,3.583,4.25,0.667,31.8,26.208,22.8
2012-09-17,94.0,77.833,51.0,2.542,2.75,0.208,30.5,26.825,23.7
2012-09-18,93.0,83.25,61.0,3.792,4.708,0.917,29.6,26.229,24.2
2012-09-19,94.0,88.75,81.0,10.792,13.208,2.417,28.0,25.812,24.7
2012-09-20,93.0,71.167,37.0,8.652,9.043,0.391,31.0,26.646,22.9
2012-09-21,90.0,83.625,71.0,5.318,5.727,0.409,26.3,23.383,21.9
2012-09-22,91.0,83.292,70.0,4.542,5.333,0.792,24.7,22.1,20.5
2012-09-23,95.0,94.375,92.0,3.917,4.083,0.167,20.9,19.179,17.2
2012-09-24,95.0,75.542,46.0,6.458,7.25,0.792,26.7,21.767,17.5
2012-09-25,95.0,89.25,78.0,4.75,5.208,0.458,21.0,19.017,17.6
2012-09-26,91.0,77.667,56.0,4.083,4.625,0.542,23.8,19.588,16.2
2012-09-27,86.0,70.542,52.0,3.125,3.333,0.208,22.8,19.342,15.6
2012-09-28,94.0,89.125,76.0,4.0,4.13,0.13,22.2,19.5,16.3
2012-09-29,95.0,83.0,65.0,5.375,6.0,0.625,26.5,23.046,19.9
2012-09-30,95.0,78.958,49.0,4.083,4.375,0.292,29.3,24.767,21.0
2012-10-01,87.0,62.917,45.0,7.958,8.625,0.667,29.3,25.633,21.7
2012-10-02,96.0,84.292,65.0,4.167,4.375,0.208,24.7,21.75,19.4
2012-10-03,96.0,92.875,87.0,5.625,5.917,0.292,20.2,19.412,18.0
2012-10-04,96.0,75.292,50.0,4.083,4.292,0.208,25.9,20.908,17.6
2012-10-05,97.0,83.208,51.0,5.826,6.13,0.304,26.6,21.646,17.8
2012-10-06,97.0,81.875,52.0,4.542,4.792,0.25,26.8,22.85,19.9
