date,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean
2013-07-23,3.0,3.458,0.458,1.0,0.5,39.083
2013-07-24,1.87,2.087,0.217,0.0,0.0,21.708
2013-07-25,1.917,2.292,0.375,0.0,0.0,17.208
2013-07-26,1.5,2.042,0.542,0.0,0.208,29.292
2013-07-27,2.458,2.792,0.333,0.0,0.542,36.125
2013-07-28,3.25,3.5,0.25,0.0,1.125,25.5
2013-07-29,2.667,2.792,0.125,9.0,0.25,36.208
2013-07-30,4.167,4.833,0.667,0.0,0.375,32.917
2013-07-31,3.217,3.565,0.348,0.0,0.25,39.833
2013-08-01,3.0,3.208,0.208,0.0,0.435,43.417
2013-08-02,3.125,3.667,0.542,0.0,0.542,19.625
2013-08-03,2.125,2.333,0.208,0.0,0.375,16.667
2013-08-04,1.5,1.667,0.167,0.0,0.042,14.083
2013-08-05,1.458,1.708,0.25,1.0,0.708,20.958
2013-08-06,2.208,2.792,0.583,1.0,0.125,19.333
2013-08-07,4.13,5.913,1.783,0.0,0.875,26.75
2013-08-08,3.25,3.667,0.417,0.0,1.087,35.783
2013-08-09,2.333,2.5,0.167,0.0,0.667,58.292
2013-08-10,3.833,4.167,0.333,0.0,1.667,74.792
2013-08-11,4.167,4.542,0.375,0.0,1.208,69.958
2013-08-12,3.167,3.542,0.375,0.0,0.875,92.458
2013-08-13,2.25,2.458,0.208,0.0,0.375,54.083
2013-08-14,2.565,3.174,0.609,0.0,0.458,33.292
2013-08-15,1.583,2.167,0.583,0.0,0.043,27.958
2013-08-16,1.625,1.75,0.125,0.0,1.917,31.042
2013-08-17,1.625,1.958,0.333,0.0,1.25,21.75
2013-08-18,1.125,1.167,0.042,0.0,2.0,10.542
2013-08-19,1.5,1.667,0.167,0.0,0.417,16.083
2013-08-20,1.333,1.5,0.167,0.0,0.0,12.417
2013-08-21,4.565,5.652,1.087,0.0,1.208,24.042
2013-08-22,2.875,3.083,0.208,0.0,0.087,25.958
2013-08-23,9.75,10.583,0.833,0.0,1.083,38.0
2013-08-24,12.167,14.917,2.75,13.0,2.083,27.25
2013-08-25,2.917,3.333,0.417,6.0,0.0,22.292
2013-08-26,4.292,5.542,1.25,0.0,0.458,19.792
2013-08-27,3.958,4.25,0.292,18.0,0.792,12.0
2013-08-28,6.435,7.696,1.261,0.0,3.125,15.917
2013-08-29,2.667,3.083,0.417,0.0,0.522,25.75
2013-08-30,1.792,2.042,0.25,0.0,0.875,34.583
2013-08-31,2.417,2.833,0.417,0.0,0.375,29.167
2013-09-01,1.417,1.667,0.25,0.0,0.667,24.833
2013-09-02,2.792,3.583,0.792,0.0,0.208,14.25
2013-09-03,1.542,3.417,1.875,4.0,0.0,8.667
2013-09-04,1.304,1.652,0.348,30.0,0.0,13.0
2013-09-05,1.75,2.875,1.125,47.0,0.087,13.917
2013-09-06,1.458,2.083,0.625,0.0,0.0,17.625
2013-09-07,2.125,2.5,0.375,0.0,0.167,20.75
2013-09-08,1.208,1.458,0.25,15.0,0.0,8.833
2013-09-09,2.792,3.167,0.375,0.0,0.25,10.125
2013-09-10,1.708,2.417,0.708,1.0,0.0,13.625
2013-09-11,2.696,3.0,0.304,4.0,0.0,13.958
2013-09-12,3.609,4.217,0.609,0.0,0.136,20.0
2013-09-13,2.167,2.75,0.583,0.0,0.042,22.167
2013-09-14,2.0,3.292,1.292,0.0,0.0,17.875
2013-09-15,0.458,0.833,0.375,54.0,0.0,20.125
2013-09-16,1.083,1.083,0.0,14.0,0.083,21.917
2013-09-17,4.25,4.833,0.583,0.0,0.542,11.0
2013-09-18,3.261,4.609,1.348,0.0,0.375,15.083
2013-09-19,3.042,4.833,1.792,0.0,0.478,16.25
2013-09-20,3.417,5.417,2.0,0.0,0.333,17.727
2013-09-21,2.75,3.667,0.917,0.0,0.583,16.583
2013-09-22,1.583,2.375,0.792,0.0,0.25,19.792
2013-09-23,2.083,2.25,0.167,3.0,0.5,14.208
2013-09-24,6.417,7.208,0.792,14.0,0.458,20.792
2013-09-25,13.913,16.957,3.043,49.0,0.458,16.667
2013-09-26,2.333,2.333,0.0,2.0,0.0,8.208
2013-09-27,2.625,2.958,0.333,0.0,0.083,7.667
2013-09-28,4.708,6.625,1.917,0.0,0.583,11.125
2013-09-29,1.75,2.792,1.042,0.0,0.0,13.542
2013-09-30,3.583,3.833,0.25,3.0,0.0,11.5
2013-10-01,11.208,13.708,2.5,23.0,0.583,16.333
2013-10-02,7.348,8.043,0.696,51.0,0.458,7.333
2013-10-03,5.625,6.75,1.125,2.0,0.913,18.583
2013-10-04,4.5,4.5,0.0,0.0,0.5,11.958
2013-10-05,7.0,7.5,0.5,23.0,0.208,11.042
2013-10-06,5.625,5.917,0.292,0.0,0.583,27.667
2013-10-07,3.0,3.208,0.208,0.0,0.375,17.292
2013-10-08,2.208,3.0,0.792,0.0,0.125,8.667
2013-10-09,1.174,1.304,0.13,0.0,0.708,14.875
2013-10-10,2.917,3.583,0.667,2.0,0.435,16.417
2013-10-11,2.0,2.167,0.167,2.0,0.0,12.875
2013-10-12,2.583,2.583,0.0,0.0,0.625,19.083
2013-10-13,4.458,5.0,0.542,0.0,0.583,9.478
2013-10-14,4.0,4.917,0.917,0.0,0.208,21.333
2013-10-15,11.375,14.208,2.833,105.0,0.208,21.083
2013-10-16,4.636,4.818,0.182,179.0,0.826,8.136
2013-10-17,4.583,5.375,0.792,0.0,0.391,5.958
2013-10-18,3.5,3.875,0.375,0.0,0.417,5.958
2013-10-19,4.167,4.458,0.292,1.0,0.208,10.25
2013-10-20,7.167,7.583,0.417,84.0,0.458,9.292
2013-10-21,5.625,6.208,0.583,1.0,0.792,11.833
2013-10-22,3.708,3.833,0.125,0.0,1.083,6.875
2013-10-23,3.652,3.696,0.043,0.0,0.25,6.25
2013-10-24,9.667,10.5,0.833,1.0,0.261,14.708
2013-10-25,8.458,10.458,2.0,28.0,0.208,16.25
2013-10-26,2.583,2.583,0.0,55.0,0.042,4.75
2013-10-27,6.0,6.458,0.458,1.0,0.542,6.792
2013-10-28,4.583,6.417,1.833,0.0,0.375,8.75
2013-10-29,21.833,30.083,8.25,3.0,0.75,31.625
2013-10-30,10.87,12.435,1.565,0.0,0.417,21.375
2013-10-31,4.542,6.042,1.5,0.0,0.609,17.292
2013-11-01,6.375,9.75,3.375,0.0,0.792,20.958
2013-11-02,13.875,16.75,2.875,1.0,0.25,38.917
2013-11-03,13.458,15.458,2.0,0.0,1.667,64.708
2013-11-04,8.5,8.958,0.458,10.0,0.5,44.292
2013-11-05,5.25,7.042,1.792,1.0,0.25,14.833
2013-11-06,5.087,7.826,2.739,0.0,0.292,11.042
2013-11-07,9.125,15.125,6.0,11.0,0.0,17.727
2013-11-08,12.292,22.542,10.25,0.0,1.267,14.208
2013-11-09,7.583,8.125,0.542,1.0,0.208,13.792
2013-11-10,5.208,5.417,0.208,2.0,0.292,22.0
2013-11-11,4.708,4.875,0.167,2.0,0.417,5.583
2013-11-12,6.958,8.417,1.458,0.0,0.458,6.625
2013-11-13,8.087,12.348,4.261,0.0,0.417,9.083
2013-11-14,5.042,7.875,2.833,1.0,0.208,8.176
2013-11-15,21.0,29.667,8.667,0.0,1.261,44.0
2013-11-16,8.833,11.875,3.042,1.0,0.583,18.25
2013-11-17,3.583,4.625,1.042,0.0,0.583,18.917
2013-11-18,5.0,14.556,9.556,0.0,0.75,15.625
2013-11-19,4.083,4.083,0.0,0.0,0.625,6.25
2013-11-20,4.167,4.333,0.167,0.0,1.0,9.417
2013-11-21,9.0,11.875,2.875,0.0,1.042,16.583
2013-11-22,10.625,18.625,8.0,0.0,0.958,18.333
2013-11-23,7.542,13.208,5.667,0.0,0.5,24.417
2013-11-24,8.292,11.625,3.333,0.0,1.083,30.565
2013-11-25,9.125,16.667,7.542,1.0,0.583,33.042
2013-11-26,8.042,9.25,1.208,6.0,0.75,10.043
2013-11-27,5.261,6.043,0.783,0.0,0.696,7.833
2013-11-28,3.875,3.875,0.0,1.0,0.875,7.208
2013-11-29,6.083,6.958,0.875,0.0,1.0,4.833
2013-11-30,8.625,12.458,3.833,0.0,0.958,10.458
2013-12-01,11.083,14.708,3.625,0.0,1.833,26.875
2013-12-02,14.667,23.875,9.208,0.0,2.083,33.875
2013-12-03,12.542,24.708,12.167,0.0,1.375,35.167
2013-12-04,13.348,20.261,6.913,0.0,1.609,24.167
2013-12-05,14.0,18.542,4.542,0.0,1.0,23.583
2013-12-06,7.958,14.0,6.042,0.0,0.458,15.75
2013-12-07,7.667,13.667,6.0,0.0,0.375,18.917
2013-12-08,5.417,5.958,0.542,0.0,0.083,11.708
2013-12-09,14.292,18.292,4.0,0.0,0.958,28.773
2013-12-10,13.333,20.792,7.458,16.0,1.125,25.435
2013-12-11,9.478,12.304,2.826,0.0,1.522,7.435
2013-12-12,5.583,6.167,0.583,0.0,0.792,8.625
2013-12-13,4.208,5.125,0.917,0.0,0.75,7.542
2013-12-14,6.292,8.083,1.792,0.0,0.542,7.417
2013-12-15,6.333,8.125,1.792,0.0,1.083,6.458
2013-12-16,6.75,7.5,0.75,0.0,1.333,3.375
2013-12-17,10.625,12.5,1.875,0.0,0.875,14.75
2013-12-18,13.174,14.783,1.609,8.0,0.478,24.542
2013-12-19,17.583,19.333,1.75,23.0,0.696,16.625
2013-12-20,13.0,14.542,1.542,13.0,0.833,5.917
2013-12-21,13.542,22.042,8.5,0.0,1.458,11.208
2013-12-22,7.25,7.833,0.583,0.0,1.0,3.792
2013-12-23,12.083,15.0,2.917,0.0,1.5,21.375
2013-12-24,13.708,19.208,5.5,0.0,1.167,12.0
2013-12-25,9.652,11.652,2.0,0.0,0.696,7.708
2013-12-26,19.5,35.125,15.625,0.0,0.625,35.833
2013-12-27,16.667,20.25,3.583,9.0,1.042,27.167
2013-12-28,11.25,12.958,1.708,0.0,1.583,7.25
2013-12-29,8.333,10.208,1.875,0.0,0.75,9.542
2013-12-30,6.667,9.292,2.625,0.0,1.583,11.667
2013-12-31,5.458,7.958,2.5,0.0,0.625,17.333
2014-01-01,3.875,4.0,0.125,,1.609,3.708
2014-01-02,6.708,7.75,1.042,,1.542,5.208
2014-01-03,7.542,8.625,1.083,,1.25,5.458
2014-01-04,13.958,17.208,3.25,,2.833,13.625
2014-01-05,9.75,15.5,5.75,,1.25,19.625
2014-01-06,3.733,4.267,0.533,,0.917,15.583
2014-01-07,10.5,11.571,1.071,,1.958,2.417
2014-01-08,8.348,9.087,0.739,,1.957,4.625
2014-01-09,10.292,11.583,1.292,,1.417,6.083
2014-01-10,10.083,13.417,3.333,,0.875,5.083
2014-01-11,6.25,7.833,1.583,,1.125,10.0
2014-01-12,5.417,5.667,0.25,,1.542,3.625
2014-01-13,12.458,15.375,2.917,,1.333,8.083
2014-01-14,16.042,23.208,7.167,,2.042,21.917
2014-01-15,16.609,23.652,7.043,,0.696,26.833
2014-01-16,10.208,12.917,2.708,,1.542,9.25
2014-01-17,6.333,7.167,0.833,,1.708,9.542
2014-01-18,6.417,7.208,0.792,,1.708,5.792
2014-01-19,16.333,23.25,6.917,,3.25,12.792
2014-01-20,11.417,14.667,3.25,,1.75,14.75
2014-01-21,19.417,21.667,2.25,,1.292,25.25
2014-01-22,14.435,15.043,0.609,,0.609,24.542
2014-01-23,10.375,11.208,0.833,,1.333,7.208
2014-01-24,8.417,9.792,1.375,,0.917,9.458
2014-01-25,5.417,7.542,2.125,,0.417,12.208
2014-01-26,11.292,13.75,2.458,,1.792,25.833
2014-01-27,13.5,15.625,2.125,,1.333,18.75
2014-01-28,5.25,5.542,0.292,,0.958,3.833
2014-01-29,7.87,10.261,2.391,,1.0,4.739
2014-01-30,17.167,18.5,1.333,,0.958,14.708
2014-01-31,7.542,10.583,3.042,,0.708,6.917
2014-02-01,3.917,4.167,0.25,,1.292,2.625
2014-02-02,5.333,5.667,0.333,,1.333,4.417
2014-02-03,9.208,11.833,2.625,,0.917,9.75
2014-02-04,6.875,8.958,2.083,,0.625,9.167
2014-02-05,6.435,6.739,0.304,,0.391,9.833
2014-02-06,13.542,17.417,3.875,,1.208,14.792
2014-02-07,6.042,9.833,3.792,,0.583,10.208
2014-02-08,10.708,11.5,0.792,,0.542,29.917
2014-02-09,9.792,11.625,1.833,,1.25,9.75
2014-02-10,6.458,8.042,1.583,,0.667,6.0
2014-02-11,7.458,10.542,3.083,,0.917,16.542
2014-02-12,10.826,16.261,5.435,,1.696,23.667
2014-02-13,12.167,14.958,2.792,,1.667,16.083
2014-02-14,8.542,9.875,1.333,,1.292,8.75
2014-02-15,6.542,7.875,1.333,,1.25,10.167
2014-02-16,13.292,15.25,1.958,,2.5,10.833
2014-02-17,9.042,9.917,0.875,,0.708,13.542
2014-02-18,9.875,10.417,0.542,,0.917,7.25
2014-02-19,6.913,9.826,2.913,,0.609,5.542
2014-02-20,5.292,7.375,2.083,,0.375,7.375
2014-02-21,5.042,7.042,2.0,,0.375,9.667
2014-02-22,9.292,11.042,1.75,,0.5,28.375
2014-02-23,2.458,2.458,0.0,,0.708,12.708
2014-02-24,4.0,4.125,0.125,,0.375,29.208
2014-02-25,4.125,4.208,0.083,,0.375,36.875
2014-02-26,15.435,17.522,2.087,,0.696,25.125
2014-02-27,12.417,14.625,2.208,,1.875,17.458
2014-02-28,6.292,6.958,0.667,,1.792,8.0
2014-03-01,5.458,5.875,0.417,,0.417,10.083
2014-03-02,7.375,7.917,0.542,,1.25,6.25
2014-03-03,7.833,8.25,0.417,,1.375,14.125
2014-03-04,8.875,10.417,1.542,,1.0,14.417
2014-03-05,7.957,9.304,1.348,,1.261,8.174
2014-03-06,4.292,4.542,0.25,,0.375,6.167
2014-03-07,3.667,3.917,0.25,,0.583,8.708
2014-03-08,2.917,2.917,0.0,,0.25,10.458
2014-03-09,6.667,7.083,0.417,,0.25,8.375
2014-03-10,8.583,9.083,0.5,,1.333,4.375
2014-03-11,3.0,3.333,0.333,,0.458,4.917
2014-03-12,3.826,3.913,0.087,,1.0,11.75
2014-03-13,6.042,7.167,1.125,,1.417,10.625
2014-03-14,5.75,6.167,0.417,,1.542,17.417
2014-03-15,5.458,5.708,0.25,,0.792,21.125
2014-03-16,6.042,6.542,0.5,,1.042,32.542
2014-03-17,7.042,8.083,1.042,,1.542,25.208
2014-03-18,5.833,7.208,1.375,,0.833,19.167
2014-03-19,6.217,6.348,0.13,,0.565,20.0
2014-03-20,3.667,3.875,0.208,,0.958,14.917
2014-03-21,3.792,4.375,0.583,,0.708,22.333
2014-03-22,3.25,3.792,0.542,,1.458,19.625
2014-03-23,5.583,6.167,0.583,,1.25,20.417
2014-03-24,6.125,7.125,1.0,,1.125,3.583
2014-03-25,5.792,6.375,0.583,,1.333,4.583
2014-03-26,8.652,9.783,1.13,,1.565,7.167
2014-03-27,6.25,7.5,1.25,,1.125,9.458
2014-03-28,8.583,9.917,1.333,,2.208,18.458
2014-03-29,3.083,3.125,0.042,,1.0,12.25
2014-03-30,7.083,8.25,1.167,,2.25,20.125
2014-03-31,3.625,3.958,0.333,,0.917,18.375
2014-04-01,4.417,5.0,0.583,,0.417,11.292
2014-04-02,2.609,3.435,0.826,,0.043,10.167
2014-04-03,2.083,2.208,0.125,,0.0,13.833
2014-04-04,7.625,8.292,0.667,,1.042,8.083
2014-04-05,5.5,6.083,0.583,,1.708,3.667
2014-04-06,4.5,4.75,0.25,,1.042,8.75
2014-04-07,5.375,6.208,0.833,,1.083,6.917
2014-04-08,7.333,9.25,1.917,,1.417,19.5
2014-04-09,3.87,4.304,0.435,,0.478,22.583
2014-04-10,5.292,6.333,1.042,,1.75,25.083
2014-04-11,5.292,5.833,0.542,,1.5,14.083
2014-04-12,8.208,9.125,0.917,,1.958,15.042
2014-04-13,4.875,5.417,0.542,,0.917,19.375
2014-04-14,2.458,2.625,0.167,,0.083,10.583
2014-04-15,2.958,3.333,0.375,,0.667,14.708
2014-04-16,8.13,9.0,0.87,,1.609,35.083
2014-04-17,4.042,4.25,0.208,,0.5,33.792
2014-04-18,4.917,5.0,0.083,,0.542,26.75
2014-04-19,2.625,2.917,0.292,,0.5,13.917
2014-04-20,1.833,2.083,0.25,,0.167,8.792
2014-04-21,2.625,3.0,0.375,,0.0,12.417
2014-04-22,3.625,3.792,0.167,,0.167,12.167
2014-04-23,4.261,4.522,0.261,,0.565,17.125
2014-04-24,4.0,4.458,0.458,,0.875,16.583
2014-04-25,3.333,3.542,0.208,,0.708,15.167
2014-04-26,2.833,2.917,0.083,,0.875,15.0
2014-04-27,2.125,2.25,0.125,,0.958,13.458
2014-04-28,1.875,1.875,0.0,,1.0,14.75
2014-04-29,4.042,4.458,0.417,,1.5,14.75
2014-04-30,1.304,1.304,0.0,,0.043,17.625
2014-05-01,1.542,1.583,0.042,,0.375,15.13
2014-05-02,2.583,2.958,0.375,,0.292,11.458
2014-05-03,3.208,3.5,0.292,,1.083,21.125
2014-05-04,2.708,2.708,0.0,,0.75,14.333
2014-05-05,1.833,1.958,0.125,,0.167,28.333
2014-05-06,4.625,5.042,0.417,,0.958,19.208
2014-05-07,4.348,4.652,0.304,,0.652,14.958
2014-05-08,1.792,1.958,0.167,,0.375,10.917
2014-05-09,2.583,2.583,0.0,,0.625,13.292
2014-05-10,3.958,4.083,0.125,,0.667,11.75
2014-05-11,3.875,4.375,0.5,,0.917,14.5
2014-05-12,1.583,1.667,0.083,,1.083,10.458
2014-05-13,5.583,5.958,0.375,,0.875,13.875
2014-05-14,4.304,5.913,1.609,,2.435,22.5
2014-05-15,4.5,4.667,0.167,,0.792,20.083
2014-05-16,5.917,7.042,1.125,,1.125,15.875
2014-05-17,4.542,4.667,0.125,,0.833,5.0
2014-05-18,2.625,2.708,0.083,,0.542,8.75
2014-05-19,2.833,3.167,0.333,,0.583,15.708
2014-05-20,3.542,4.0,0.458,,1.25,30.167
2014-05-21,3.957,4.087,0.13,,0.391,11.208
2014-05-22,3.333,3.792,0.458,,0.5,6.083
2014-05-23,1.583,1.708,0.125,,0.083,6.792
2014-05-24,2.208,2.458,0.25,,0.417,10.125
2014-05-25,2.583,2.583,0.0,,0.792,20.625
2014-05-26,1.375,1.375,0.0,,0.25,13.917
2014-05-27,6.917,7.875,0.958,,1.083,10.583
2014-05-28,2.522,2.652,0.13,,0.609,25.292
2014-05-29,2.333,2.5,0.167,,0.542,31.125
2014-05-30,3.417,3.708,0.292,,0.625,33.958
2014-05-31,5.625,6.125,0.5,,1.75,54.25
2014-06-01,6.375,6.792,0.417,,1.875,49.042
2014-06-02,4.75,5.125,0.375,,1.333,51.083
2014-06-03,2.25,2.333,0.083,,0.042,57.583
2014-06-04,1.652,1.87,0.217,,0.043,38.125
2014-06-05,1.217,1.348,0.13,,0.0,12.682
2014-06-06,0.167,0.25,0.083,,0.0,6.667
2014-06-07,1.0,1.0,0.0,,0.0,7.042
2014-06-08,5.375,5.917,0.542,,0.125,15.875
2014-06-09,1.042,1.5,0.458,,0.0,22.833
2014-06-10,2.042,2.583,0.542,,0.292,26.458
2014-06-11,1.391,1.826,0.435,,0.0,14.042
2014-06-12,4.583,5.458,0.875,,0.375,8.083
2014-06-13,3.042,3.25,0.208,,0.458,11.167
2014-06-14,4.917,5.917,1.0,,0.958,14.083
2014-06-15,2.75,3.083,0.333,,0.708,14.0
2014-06-16,2.708,2.875,0.167,,0.75,32.042
2014-06-17,2.125,2.292,0.167,,0.583,35.583
2014-06-18,3.217,3.435,0.217,,0.261,32.667
2014-06-19,2.125,2.417,0.292,,0.125,13.958
2014-06-20,1.5,1.5,0.0,,0.0,10.958
2014-06-21,1.542,1.542,0.0,,0.042,12.042
2014-06-22,2.208,2.208,0.0,,0.0,13.708
2014-06-23,3.292,3.833,0.542,,1.25,22.875
2014-06-24,2.125,2.292,0.167,,0.167,15.042
2014-06-25,2.0,2.174,0.174,,0.043,10.875
2014-06-26,1.375,1.458,0.083,,0.0,8.667
2014-06-27,1.375,1.75,0.375,,0.0,5.75
2014-06-28,0.583,0.583,0.0,,0.0,4.583
2014-06-29,3.083,3.5,0.417,,0.958,8.25
2014-06-30,0.875,0.875,0.0,,0.0,8.25
2014-07-01,2.083,2.542,0.458,,0.25,13.083
2014-07-02,2.565,3.174,0.609,,2.13,14.042
2014-07-03,1.583,2.083,0.5,,0.292,28.5
2014-07-04,1.583,1.625,0.042,,0.0,6.458
2014-07-05,1.958,2.042,0.083,,0.0,11.667
2014-07-06,1.125,1.125,0.0,,0.083,12.958
2014-07-07,2.083,2.208,0.125,,0.167,15.208
2014-07-08,3.667,4.583,0.917,,0.083,15.208
2014-07-09,2.043,2.043,0.0,,0.0,14.913
2014-07-10,1.208,1.625,0.417,,0.208,18.417
2014-07-11,4.208,4.833,0.625,,0.667,15.708
2014-07-12,2.25,2.292,0.042,,0.375,17.5
2014-07-13,1.583,1.625,0.042,,0.542,28.542
2014-07-14,1.619,1.667,0.048,,0.292,26.083
2014-07-15,2.625,2.708,0.083,,0.292,20.25
2014-07-16,1.818,2.136,0.318,,0.391,33.375
2014-07-17,1.75,1.958,0.208,,0.0,22.042
2014-07-18,1.792,1.917,0.125,,0.083,14.083
2014-07-19,2.417,2.542,0.125,,0.208,17.667
2014-07-20,2.375,2.542,0.167,,0.333,12.792
2014-07-21,1.708,2.083,0.375,,0.208,15.333
2014-07-22,1.458,1.667,0.208,,0.25,29.0
2014-07-23,3.957,4.913,0.957,,1.435,47.0
2014-07-24,3.583,4.0,0.417,,1.042,48.167
2014-07-25,3.125,3.5,0.375,,0.667,44.208
2014-07-26,1.917,2.667,0.75,,1.0,39.125
2014-07-27,2.125,2.292,0.167,,0.958,35.958
2014-07-28,2.167,2.25,0.083,,0.417,10.5
2014-07-29,2.071,3.0,0.929,,0.5,31.071
2014-07-30,1.696,2.217,0.522,,0.0,24.75
2014-07-31,1.583,1.917,0.333,,0.292,15.625
2014-08-01,2.167,2.5,0.333,,0.25,9.958
2014-08-02,4.333,4.958,0.625,,1.417,14.917
2014-08-03,1.917,2.167,0.25,,0.208,6.542
2014-08-04,1.208,1.375,0.167,,0.0,8.833
2014-08-05,0.917,1.042,0.125,,0.0,10.667
2014-08-06,1.087,1.217,0.13,,0.0,13.167
2014-08-07,1.208,1.333,0.125,,0.25,11.5
2014-08-08,1.542,2.042,0.5,,0.083,15.083
2014-08-09,3.75,4.5,0.75,,0.333,24.167
2014-08-10,1.542,1.708,0.167,,0.0,16.042
2014-08-11,0.708,0.708,0.0,,0.042,16.917
2014-08-12,2.75,3.125,0.375,,0.083,17.042
2014-08-13,5.435,6.0,0.565,,1.478,35.826
2014-08-14,3.042,3.833,0.792,,1.25,16.167
2014-08-15,0.583,0.75,0.167,,0.0,9.25
2014-08-16,2.375,2.583,0.208,,0.125,20.333
2014-08-17,1.25,1.667,0.417,,0.0,13.0
2014-08-18,1.083,1.375,0.292,,0.0,8.25
2014-08-19,1.333,1.708,0.375,,0.042,7.542
2014-08-20,2.783,3.478,0.696,,0.609,14.417
2014-08-21,3.0,3.583,0.583,,0.542,17.875
2014-08-22,2.083,2.458,0.375,,0.083,11.667
2014-08-23,1.75,2.042,0.292,,0.0,5.083
2014-08-24,2.417,2.833,0.417,,0.208,6.5
2014-08-25,5.292,6.25,0.958,,1.0,19.458
2014-08-26,2.958,3.125,0.167,,0.792,25.333
2014-08-27,3.652,4.0,0.348,,0.304,9.208
2014-08-28,4.292,4.458,0.167,,0.042,6.542
2014-08-29,2.875,3.083,0.208,,0.25,11.542
2014-08-30,2.208,2.333,0.125,,0.292,8.375
2014-08-31,2.458,2.625,0.167,,0.292,9.708
2014-09-01,4.042,4.333,0.292,,0.5,9.292
2014-09-02,5.167,5.917,0.75,,0.958,9.417
2014-09-03,2.174,2.696,0.522,,0.0,11.292
2014-09-04,2.542,3.125,0.583,,0.0,12.083
2014-09-05,1.792,2.25,0.458,,0.208,10.583
2014-09-06,5.167,6.0,0.833,,0.75,28.125
2014-09-07,2.708,2.833,0.125,,0.0,13.5
2014-09-08,4.667,5.333,0.667,,0.333,16.542
2014-09-09,3.042,3.333,0.292,,0.042,12.542
2014-09-10,2.174,2.87,0.696,,0.0,15.375
2014-09-11,3.958,4.208,0.25,,0.0,13.542
2014-09-12,3.625,4.083,0.458,,0.417,11.667
2014-09-13,2.833,3.0,0.167,,0.333,10.625
2014-09-14,3.417,3.75,0.333,,0.583,8.708
2014-09-15,2.083,2.417,0.333,,0.25,13.625
2014-09-16,5.25,6.458,1.208,,1.333,15.833
2014-09-17,2.739,3.043,0.304,,0.304,16.75
2014-09-18,4.375,5.083,0.708,,0.667,15.087
2014-09-19,7.5,9.292,1.792,,1.667,23.083
2014-09-20,5.625,6.792,1.167,,0.292,14.583
2014-09-21,3.792,4.667,0.875,,0.5,11.458
2014-09-22,3.333,4.292,0.958,,1.5,14.5
2014-09-23,3.083,3.792,0.708,,0.583,15.792
2014-09-24,2.217,2.522,0.304,,0.0,13.208
2014-09-25,2.75,2.75,0.0,,0.167,15.875
2014-09-26,2.333,2.458,0.125,,0.292,7.917
2014-09-27,2.708,2.833,0.125,,0.917,13.542
2014-09-28,2.083,2.125,0.042,,0.583,14.792
2014-09-29,3.333,3.458,0.125,,0.583,17.292
2014-09-30,4.417,4.792,0.375,,1.5,29.292
2014-10-01,3.913,4.783,0.87,,0.435,19.333
2014-10-02,2.917,3.125,0.208,,0.208,16.0
2014-10-03,1.833,2.083,0.25,,0.042,11.0
2014-10-04,3.333,4.0,0.667,,0.167,20.708
2014-10-05,3.208,3.208,0.0,,0.125,8.042
2014-10-06,4.917,5.0,0.083,,0.5,8.348
2014-10-07,2.292,2.417,0.125,,0.667,6.458
2014-10-08,2.565,3.087,0.522,,0.0,9.75
2014-10-09,3.522,4.13,0.609,,0.0,12.75
2014-10-10,2.417,3.75,1.333,,0.083,12.667
2014-10-11,1.875,2.125,0.25,,0.167,19.5
2014-10-12,2.625,3.167,0.542,,0.083,22.042
2014-10-13,2.292,2.708,0.417,,0.208,20.333
2014-10-14,3.75,4.125,0.375,,1.042,4.167
2014-10-15,3.826,4.217,0.391,,0.13,7.375
2014-10-16,7.083,8.042,0.958,,0.667,9.958
2014-10-17,8.958,11.75,2.792,,1.167,15.458
2014-10-18,4.0,5.292,1.292,,0.375,13.25
2014-10-19,4.333,6.208,1.875,,1.042,15.833
2014-10-20,3.875,5.667,1.792,,0.5,17.25
2014-10-21,3.417,4.458,1.042,,0.0,15.5
2014-10-22,3.478,3.478,0.0,,0.13,7.417
2014-10-23,4.583,4.75,0.167,,0.0,13.087
2014-10-24,5.458,6.292,0.833,,0.333,10.042
2014-10-25,3.417,5.292,1.875,,0.458,13.958
2014-10-26,3.042,4.458,1.417,,0.125,14.5
2014-10-27,5.292,5.792,0.5,,0.417,13.417
2014-10-28,7.542,8.542,1.0,,1.083,13.375
2014-10-29,9.304,12.652,3.348,,1.261,15.75
2014-10-30,8.833,12.292,3.458,,1.417,30.75
2014-10-31,13.917,17.167,3.25,,1.375,44.167
2014-11-01,17.125,25.458,8.333,,0.375,40.5
2014-11-02,6.167,6.375,0.208,,1.167,19.542
2014-11-03,4.542,4.792,0.25,,0.667,8.875
2014-11-04,6.083,7.042,0.958,,0.5,9.208
2014-11-05,9.522,11.087,1.565,,0.565,14.333
2014-11-06,8.542,9.25,0.708,,0.958,14.5
2014-11-07,6.292,7.292,1.0,,0.5,13.458
2014-11-08,15.792,17.792,2.0,,0.583,29.417
2014-11-09,12.292,13.833,1.542,,1.958,39.333
2014-11-10,9.0,10.792,1.792,,1.333,22.0
2014-11-11,10.875,11.5,0.625,,0.875,18.0
2014-11-12,16.478,20.043,3.565,,2.652,28.0
2014-11-13,3.792,3.833,0.042,,0.75,9.833
2014-11-14,11.042,15.0,3.958,,1.292,7.458
2014-11-15,9.375,14.292,4.917,,1.167,11.083
