date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-07-13,177.167,99.0,96.292,88.0,30.083,0.917,2.0,1.083,,0.0,11.5,29.4,26.629,24.3,207.25
2012-07-14,175.708,99.0,94.375,83.0,29.458,0.958,1.792,0.833,,0.292,25.833,30.1,27.388,25.2,205.167
2012-07-15,175.375,99.0,92.708,80.0,29.5,0.167,0.792,0.625,,0.0,9.542,30.7,27.721,25.7,204.875
2012-07-16,176.667,99.0,88.083,75.0,29.542,0.625,1.458,0.833,,0.0,9.958,31.2,27.912,25.6,206.208
2012-07-17,177.583,98.0,80.208,58.0,29.583,2.125,4.0,1.875,,0.083,10.875,32.9,28.5,24.6,207.167
2012-07-18,199.0,99.0,90.458,69.0,39.565,9.913,12.913,3.0,,3.696,39.478,32.3,26.808,22.6,238.565
2012-07-19,194.75,99.0,84.542,53.0,36.542,7.417,11.542,4.125,,1.958,25.375,35.1,26.092,20.8,231.292
2012-07-20,188.208,99.0,96.125,88.0,29.167,3.625,5.458,1.833,,0.042,16.042,21.9,19.612,17.4,217.375
2012-07-21,188.292,99.0,98.625,96.0,33.292,7.417,8.625,1.208,,0.917,13.125,22.5,19.196,16.8,221.583
2012-07-22,190.75,99.0,99.0,99.0,31.375,4.708,5.583,0.875,,0.375,15.417,22.7,20.488,18.4,222.125
2012-07-23,190.333,99.0,94.333,78.0,32.958,4.625,6.667,2.042,,0.125,10.417,27.3,23.812,19.3,223.292
2012-07-24,192.042,99.0,87.792,60.0,42.792,14.625,17.625,3.0,,5.542,35.667,31.2,26.342,22.9,234.833
2012-07-25,193.565,99.0,87.375,61.0,34.304,4.826,6.478,1.652,,1.13,45.696,33.0,27.604,22.3,227.87
2012-07-26,191.458,99.0,86.5,51.0,35.208,5.667,7.292,1.625,,1.917,57.417,35.6,29.046,25.1,226.667
2012-07-27,189.375,99.0,85.542,62.0,34.0,4.375,5.792,1.417,,1.792,49.542,33.8,28.588,24.2,223.375
2012-07-28,180.958,99.0,89.667,64.0,32.5,3.458,4.917,1.458,,1.042,25.583,32.7,28.233,25.4,213.458
2012-07-29,179.667,99.0,82.917,53.0,31.583,1.167,2.042,0.875,,0.375,15.25,34.0,28.95,25.4,211.25
2012-07-30,178.875,99.0,83.875,63.0,30.875,0.75,2.792,2.042,,0.792,9.458,33.0,28.488,22.6,209.75
2012-07-31,184.792,99.0,82.333,50.0,33.042,1.708,5.417,3.708,,0.042,18.667,33.1,27.188,20.6,217.833
2012-08-01,190.739,99.0,90.292,68.0,34.478,3.174,6.13,2.957,,0.565,16.087,32.4,27.317,24.0,225.217
2012-08-02,187.792,99.0,82.833,54.0,33.125,3.25,7.25,4.0,,0.667,9.125,34.3,27.883,22.8,220.917
2012-08-03,187.917,99.0,85.208,57.0,31.583,2.042,5.042,3.0,,0.0,5.5,32.8,27.408,22.5,219.5
2012-08-04,186.375,99.0,92.125,74.0,32.167,2.208,3.833,1.625,,0.0,8.625,31.6,27.117,23.9,218.542
2012-08-05,187.792,99.0,86.833,60.0,32.0,1.417,2.708,1.292,,0.042,8.75,32.7,27.8,23.0,219.792
2012-08-06,183.75,99.0,97.875,87.0,34.833,5.458,9.583,4.125,,0.542,8.333,28.8,25.333,22.2,218.583
2012-08-07,200.208,99.0,86.625,63.0,36.708,5.583,10.0,4.417,,0.739,25.087,32.3,26.517,22.0,236.917
2012-08-08,188.087,99.0,85.583,54.0,32.217,5.652,6.087,0.435,,1.565,10.435,29.3,24.754,21.3,220.304
2012-08-09,191.333,99.0,79.417,52.0,32.917,6.333,7.583,1.25,,1.0,10.833,30.5,24.479,20.2,224.25
2012-08-10,192.583,99.0,86.125,58.0,33.125,5.708,8.458,2.75,,1.417,22.083,31.7,25.742,19.5,225.708
2012-08-11,185.292,99.0,94.375,80.0,31.208,1.625,2.542,0.917,,0.125,19.583,30.4,27.342,25.3,216.5
2012-08-12,185.0,99.0,90.458,63.0,30.417,1.125,2.25,1.125,,0.375,8.542,31.5,27.288,24.6,215.417
2012-08-13,181.708,99.0,90.75,80.0,30.292,1.125,1.75,0.625,,0.167,14.5,31.5,27.942,23.9,212.0
2012-08-14,179.917,99.0,96.042,88.0,30.833,1.958,2.75,0.792,,0.208,14.708,28.6,26.917,24.2,210.75
2012-08-15,178.348,99.0,90.667,77.0,31.348,2.13,3.565,1.435,,0.261,11.217,31.6,27.829,24.1,209.696
2012-08-16,177.417,99.0,90.333,78.0,30.083,1.417,2.125,0.708,,0.042,8.208,31.2,28.008,25.5,207.5
2012-08-17,182.167,99.0,83.667,55.0,32.042,2.833,5.083,2.25,,1.25,18.833,34.8,28.712,23.7,214.208
2012-08-18,184.083,99.0,96.583,80.0,32.625,2.75,5.708,2.958,,0.375,12.542,29.1,25.896,23.8,216.708
2012-08-19,182.917,99.0,86.125,58.0,31.833,1.542,3.5,1.958,,0.0,5.917,32.4,26.567,21.5,214.75
2012-08-20,188.208,99.0,84.792,61.0,34.917,2.5,6.25,3.75,,0.0,10.792,32.5,26.483,20.5,223.125
2012-08-21,182.208,99.0,82.958,47.0,31.917,2.042,4.167,2.125,,0.25,8.667,33.1,28.15,23.1,214.125
2012-08-22,177.609,99.0,82.292,46.0,30.304,1.739,3.609,1.87,,0.565,10.739,34.1,28.679,25.1,207.913
2012-08-23,179.958,99.0,79.75,46.0,31.5,2.208,4.125,1.917,,1.042,8.708,34.3,28.675,24.5,211.458
2012-08-24,181.625,99.0,79.625,46.0,34.625,3.125,6.083,2.958,,0.708,10.167,34.7,27.692,22.9,216.25
2012-08-25,183.042,99.0,81.042,44.0,34.875,2.333,5.583,3.25,,0.125,8.083,33.4,27.221,22.5,217.917
2012-08-26,184.458,99.0,79.792,43.0,32.25,1.542,4.042,2.5,,0.0,7.417,34.2,27.4,22.0,216.708
2012-08-27,182.333,99.0,82.75,49.0,33.333,2.708,5.458,2.75,,0.125,11.0,33.4,27.212,22.4,215.667
2012-08-28,185.792,99.0,80.75,42.0,32.458,2.458,4.542,2.083,,0.0,8.542,33.2,27.242,22.6,218.25
2012-08-29,183.435,99.0,83.583,58.0,32.217,2.304,4.0,1.696,,0.13,8.13,32.4,27.779,24.4,215.652
2012-08-30,180.583,99.0,85.083,51.0,33.125,5.25,7.708,2.458,,1.667,13.667,34.6,28.512,24.1,213.708
2012-08-31,178.708,99.0,84.583,59.0,31.125,1.875,3.792,1.917,,1.125,11.0,32.4,27.925,24.2,209.833
2012-09-01,189.5,99.0,85.0,58.0,33.5,2.917,4.958,2.042,,0.0,9.174,30.9,26.754,22.7,223.0
2012-09-02,184.875,99.0,98.25,88.0,34.167,2.333,2.667,0.333,,0.0,8.833,27.4,24.396,22.1,219.042
2012-09-03,186.708,99.0,96.042,74.0,36.792,5.917,8.708,2.792,,0.542,15.542,29.7,24.833,20.9,223.5
2012-09-04,184.167,99.0,94.75,79.0,33.833,4.042,5.792,1.75,,0.522,12.043,30.3,26.071,23.2,218.0
2012-09-05,199.174,99.0,89.958,57.0,43.957,9.609,12.565,2.957,,1.826,41.696,32.8,26.671,22.6,243.13
2012-09-06,186.583,99.0,87.917,62.0,34.542,4.625,6.208,1.583,,0.417,23.375,30.8,26.333,23.0,221.125
2012-09-07,192.792,99.0,88.042,62.0,42.292,9.125,11.958,2.833,,1.792,31.333,30.0,25.767,22.3,235.083
2012-09-08,190.042,99.0,94.542,65.0,36.0,3.375,5.458,2.083,,0.583,14.667,30.8,25.579,22.5,226.042
2012-09-09,185.667,99.0,85.083,53.0,35.792,1.5,3.083,1.583,,0.083,11.708,32.2,26.004,21.7,221.458
2012-09-10,184.75,99.0,84.042,59.0,33.042,2.5,4.958,2.458,,0.25,12.583,32.0,26.383,21.7,217.792
2012-09-11,189.625,99.0,84.0,47.0,32.5,2.708,6.208,3.5,,0.042,9.875,32.3,26.512,21.4,222.125
2012-09-12,188.87,99.0,85.417,54.0,41.739,5.957,8.565,2.609,,0.522,12.739,31.6,25.671,21.5,230.609
2012-09-13,197.042,99.0,83.333,41.0,38.0,9.333,13.208,3.875,,3.042,26.875,33.0,26.067,20.1,235.042
2012-09-14,183.125,99.0,81.458,47.0,31.0,3.0,4.917,1.917,,0.458,16.042,32.3,26.988,23.5,214.125
2012-09-15,187.958,99.0,97.375,90.0,34.75,2.708,5.083,2.375,,0.0,10.417,29.0,25.146,21.9,222.708
2012-09-16,189.25,99.0,92.542,63.0,35.333,2.417,3.833,1.417,,0.0,6.083,32.0,26.104,22.4,224.583
2012-09-17,183.417,99.0,93.5,76.0,32.917,1.125,1.792,0.667,,0.0,15.083,30.4,26.575,23.4,216.333
2012-09-18,182.542,99.0,96.625,85.0,31.208,1.417,3.125,1.708,,0.0,14.25,29.4,25.867,23.1,213.75
2012-09-19,182.565,99.0,98.875,96.0,30.826,2.478,4.565,2.087,,0.304,11.652,28.6,25.454,24.1,213.391
2012-09-20,186.348,99.0,86.667,53.0,33.261,4.042,5.083,1.042,,0.875,33.375,30.3,25.821,22.2,219.609
2012-09-21,192.083,99.0,91.917,69.0,38.083,10.042,12.375,2.333,,2.417,44.625,27.9,24.271,22.0,230.167
2012-09-22,190.208,99.0,95.167,78.0,40.25,8.542,9.625,1.083,,1.958,17.75,27.2,22.929,20.8,230.458
2012-09-23,189.458,99.0,99.0,99.0,34.542,5.125,5.208,0.083,,0.458,10.375,21.5,19.892,17.8,224.0
2012-09-24,191.75,99.0,87.333,58.0,36.083,5.542,7.542,2.0,,0.667,10.625,28.0,22.504,17.3,227.833
2012-09-25,189.875,99.0,99.0,99.0,35.833,9.917,10.625,0.708,,0.875,8.25,20.6,19.283,18.1,225.708
2012-09-26,189.13,99.0,92.125,79.0,35.565,7.13,8.0,0.87,,1.391,16.043,24.3,20.279,17.3,224.696
2012-09-27,189.208,99.0,86.458,64.0,34.25,5.958,6.458,0.5,,0.667,12.5,23.0,19.721,16.3,223.458
2012-09-28,187.917,99.0,99.0,99.0,41.5,9.75,10.375,0.625,,1.292,5.333,22.1,19.812,16.6,229.417
2012-09-29,187.417,99.0,93.208,70.0,43.583,9.583,12.208,2.625,,1.875,17.542,29.3,23.629,20.2,231.0
2012-09-30,183.227,99.0,92.13,68.0,30.091,0.955,1.364,0.409,,0.727,18.591,29.2,24.63,20.6,213.318
2012-10-01,181.125,99.0,82.5,48.0,28.917,1.542,2.208,0.667,,0.174,11.783,29.4,25.096,21.1,210.042
2012-10-02,187.792,99.0,96.875,91.0,32.917,6.333,9.667,3.333,,0.667,20.583,25.8,21.992,19.4,220.708
2012-10-03,189.652,99.0,99.0,99.0,34.565,10.0,10.739,0.739,,0.348,12.739,20.4,19.646,18.7,224.217
2012-10-04,188.292,99.0,88.0,54.0,32.542,4.75,5.625,0.875,,0.5,5.375,27.8,21.517,17.8,220.833
2012-10-05,193.583,99.0,92.25,63.0,34.0,5.0,6.417,1.417,,0.458,12.208,29.3,22.208,18.7,227.583
2012-10-06,197.292,99.0,96.375,78.0,32.542,3.583,5.958,2.375,,0.167,9.75,27.3,22.038,18.4,229.833
2012-10-07,192.542,99.0,97.875,86.0,34.125,5.708,5.958,0.25,,0.458,13.167,20.7,17.658,15.9,226.667
2012-10-08,192.042,99.0,90.583,75.0,32.833,4.583,4.875,0.292,,0.5,11.542,21.7,18.025,15.1,224.875
2012-10-09,191.25,99.0,87.417,67.0,33.042,7.542,8.5,0.958,,1.167,8.333,22.6,17.7,13.8,224.292
2012-10-10,190.696,99.0,82.125,62.0,34.217,8.478,9.087,0.609,,1.913,9.696,23.3,18.621,14.2,224.913
2012-10-11,192.917,99.0,95.333,76.0,37.292,8.792,10.833,2.042,,0.958,9.833,24.2,18.892,15.0,230.208
2012-10-12,195.958,99.0,78.75,39.0,33.0,8.167,10.167,2.0,,0.833,12.125,24.3,19.167,14.5,228.958
2012-10-13,195.55,99.0,64.375,28.0,39.55,9.3,11.8,2.5,,1.7,7.6,25.7,18.408,11.0,235.1
2012-10-14,197.125,99.0,96.333,88.0,38.833,8.25,8.875,0.625,,1.0,20.667,18.0,16.371,15.0,235.958
2012-10-15,194.375,99.0,85.583,61.0,43.0,11.583,13.958,2.375,,2.083,19.25,25.2,19.146,14.7,237.375
2012-10-16,194.217,99.0,79.5,38.0,35.087,6.708,8.5,1.792,,0.833,14.25,22.2,16.129,10.5,229.304
2012-10-17,200.522,99.0,90.5,65.0,49.304,16.696,21.348,4.652,,1.696,29.783,22.9,17.55,10.5,249.826
2012-10-18,198.0,99.0,98.833,95.0,42.875,12.167,15.292,3.125,,0.917,23.833,22.5,17.842,14.3,240.875
2012-10-19,192.333,99.0,83.0,40.0,30.458,5.833,7.167,1.333,,0.292,3.0,20.8,14.321,8.2,222.792
2012-10-20,198.125,99.0,86.5,59.0,27.625,4.625,8.333,3.708,,0.708,9.208,20.5,14.962,7.8,225.75
2012-10-21,198.958,99.0,78.667,22.0,41.75,9.375,11.583,2.208,,2.375,19.708,25.6,16.754,10.5,240.708
2012-10-22,204.75,99.0,88.625,53.0,42.708,12.333,16.375,4.042,,2.0,35.125,24.3,17.533,9.5,247.458
2012-10-23,193.833,99.0,97.875,92.0,31.333,3.917,4.75,0.833,,0.833,7.5,22.2,18.583,11.2,225.167
2012-10-24,202.522,99.0,65.0,26.0,38.478,9.652,11.652,2.0,,1.217,7.565,21.7,15.062,10.7,241.0
2012-10-25,204.292,99.0,85.0,60.0,35.792,15.125,18.0,2.875,,1.083,21.208,20.0,15.4,11.8,240.083
2012-10-26,201.583,99.0,79.833,38.0,37.5,13.958,15.875,1.917,,2.083,24.292,23.1,17.025,12.2,239.083
2012-10-27,201.417,99.0,78.542,47.0,27.917,6.833,7.292,0.458,,0.958,16.958,20.9,16.404,13.5,229.333
2012-10-28,212.167,99.0,97.167,87.0,44.75,11.458,13.542,2.083,,1.25,18.583,18.1,15.321,11.7,256.917
2012-10-29,207.333,99.0,77.833,39.0,44.333,12.0,13.375,1.375,,1.542,12.125,22.6,17.167,12.7,251.667
2012-10-30,212.625,99.0,86.333,52.0,37.708,12.5,18.208,5.708,,0.833,13.167,17.3,12.658,7.0,250.333
2012-10-31,202.905,99.0,91.708,66.0,32.81,15.652,24.13,8.478,,1.273,20.136,18.6,12.729,7.4,235.714
2012-11-01,196.0,99.0,74.583,36.0,16.913,8.292,14.333,6.042,,1.0,17.833,20.6,13.883,5.2,212.913
2012-11-02,191.25,99.0,55.917,28.0,17.708,11.412,12.647,1.235,,1.471,8.706,19.5,13.375,8.5,208.958
2012-11-03,191.583,90.0,60.333,26.0,12.208,10.583,12.125,1.542,,1.167,9.542,18.2,12.229,7.6,203.792
2012-11-04,191.417,99.0,56.292,17.0,8.542,8.25,10.542,2.292,,1.5,9.917,19.0,12.242,5.8,199.958
2012-11-05,204.917,99.0,92.125,70.0,34.208,25.208,38.875,13.667,,1.708,47.333,17.1,12.079,5.5,239.125
2012-11-06,204.429,99.0,99.0,99.0,38.286,22.045,39.364,17.318,,0.227,30.636,16.7,14.812,12.7,242.714
2012-11-07,200.111,99.0,90.5,54.0,34.222,20.278,31.0,10.722,,2.043,33.13,20.1,15.054,8.9,234.333
2012-11-08,209.208,99.0,81.583,32.0,40.542,15.375,26.75,11.375,,1.5,19.292,20.2,12.867,6.7,249.75
2012-11-09,197.818,99.0,67.083,38.0,31.636,15.227,23.636,8.409,,2.375,11.042,19.5,14.271,7.9,229.455
2012-11-10,194.708,99.0,58.583,28.0,1.958,9.042,13.5,4.458,,1.5,27.4,20.7,14.1,7.5,196.667
2012-11-11,199.292,99.0,96.083,87.0,3.083,8.833,12.292,3.458,,0.2,,16.4,12.617,6.8,202.375
2012-11-12,196.958,99.0,93.875,65.0,8.208,12.167,20.25,8.083,,1.0,19.733,19.3,14.996,9.6,205.167
2012-11-13,202.348,99.0,75.542,48.0,3.783,7.542,16.583,9.042,,0.958,19.542,18.9,13.992,8.5,206.13
2012-11-14,191.783,98.0,57.333,32.0,2.174,10.136,12.364,2.227,,2.087,12.739,16.8,12.346,7.4,193.957
2012-11-15,196.25,99.0,52.625,21.0,2.542,14.833,17.667,2.833,,2.583,3.125,16.5,10.521,4.3,198.792
2012-11-16,195.417,99.0,62.25,18.0,3.208,10.875,14.583,3.708,,1.292,6.417,16.7,11.162,4.2,198.625
2012-11-17,191.792,99.0,92.125,70.0,3.417,6.875,8.5,1.625,,1.292,11.458,17.4,14.079,11.1,195.208
2012-11-18,192.75,99.0,59.042,34.0,1.958,8.25,9.208,0.958,,1.917,4.875,17.1,12.379,8.6,194.708
2012-11-19,198.958,99.0,78.458,47.0,6.417,18.375,24.917,6.542,,1.125,23.208,11.7,7.338,2.3,205.375
2012-11-20,201.522,99.0,77.417,30.0,13.217,24.125,36.708,12.583,,2.167,21.125,18.0,9.054,1.3,214.739
2012-11-21,194.25,92.0,57.333,16.0,2.333,10.0,13.174,3.174,,0.783,5.957,16.0,9.621,5.1,196.583
2012-11-22,204.083,99.0,96.458,81.0,18.458,25.458,47.542,22.083,,1.417,28.25,11.4,8.267,5.7,222.542
2012-11-23,207.333,99.0,99.0,99.0,14.083,20.0,29.083,9.083,,0.5,37.958,10.2,8.088,4.5,221.417
2012-11-24,193.208,99.0,96.542,83.0,1.792,8.958,11.417,2.458,,0.75,9.042,11.2,8.258,5.4,195.0
2012-11-25,193.417,99.0,79.333,41.0,1.875,5.083,8.75,3.667,,0.25,10.958,12.8,6.746,1.4,195.292
2012-11-26,203.435,99.0,99.0,99.0,27.478,23.13,33.826,10.696,,0.957,23.609,18.5,9.492,6.0,230.913
2012-11-27,194.043,99.0,52.042,24.0,32.696,10.167,11.667,1.5,,1.333,4.833,14.0,10.004,4.0,226.739
2012-11-28,199.625,99.0,81.167,52.0,39.125,16.261,27.913,11.652,,0.818,24.409,9.9,5.546,2.1,238.75
2012-11-29,203.583,99.0,85.042,45.0,62.667,31.333,46.167,14.833,,3.25,37.0,16.9,9.896,2.7,266.25
2012-11-30,198.417,99.0,97.5,88.0,44.625,16.083,18.792,2.708,,0.667,18.542,13.7,9.533,6.7,243.042
2012-12-01,196.583,99.0,97.542,87.0,31.5,9.542,11.875,2.333,,0.542,12.833,11.8,5.321,0.2,228.083
2012-12-02,195.958,99.0,78.333,45.0,24.042,5.083,5.375,0.292,,0.333,8.083,9.1,4.762,-0.2,220.0
2012-12-03,195.875,99.0,99.0,99.0,42.5,20.625,23.875,3.25,,1.125,18.458,8.4,6.458,3.8,238.375
2012-12-04,197.609,99.0,95.0,56.0,48.087,22.292,34.0,11.708,,1.583,19.708,12.6,9.1,7.2,245.696
2012-12-05,198.542,99.0,74.5,31.0,35.667,9.478,16.304,6.826,,0.87,5.957,13.2,7.567,-0.4,234.208
2012-12-06,191.857,99.0,63.545,28.0,28.952,4.762,6.429,1.667,,1.095,6.857,15.3,9.891,4.5,220.81
2012-12-07,197.917,99.0,69.875,17.0,43.958,15.25,23.75,8.5,,1.875,18.625,12.4,4.679,-1.4,241.875
2012-12-08,192.042,99.0,49.583,18.0,23.583,2.667,4.0,1.333,,1.542,12.708,14.7,9.15,2.9,215.625
2012-12-09,192.625,72.0,39.583,17.0,20.167,2.417,2.875,0.458,,2.083,3.417,9.4,5.292,-0.6,212.792
2012-12-10,200.333,99.0,55.0,8.0,28.125,11.833,17.708,5.875,,1.375,8.417,10.5,2.117,-2.6,228.458
2012-12-11,198.696,99.0,58.833,11.0,36.696,14.875,22.333,7.458,,1.875,13.5,11.8,2.938,-4.5,235.391
2012-12-12,194.783,97.0,57.833,7.0,32.391,16.217,20.174,3.957,,1.739,8.0,12.1,3.842,-2.2,227.174
2012-12-13,199.5,98.0,60.958,12.0,30.75,16.875,23.208,6.333,,1.542,11.792,12.0,3.042,-3.2,230.25
2012-12-14,198.458,99.0,73.833,31.0,40.542,19.917,33.042,13.125,,2.833,18.0,12.7,4.75,-3.8,239.0
2012-12-15,202.958,99.0,98.833,95.0,61.875,29.458,58.375,28.917,,0.958,58.25,12.4,9.058,5.1,264.833
2012-12-16,202.833,99.0,67.292,26.0,51.042,17.333,27.75,10.417,,2.125,31.667,18.5,10.671,4.0,253.875
2012-12-17,199.667,99.0,83.75,66.0,48.583,22.667,31.042,8.375,,1.583,26.667,9.4,7.079,3.8,248.25
2012-12-18,198.917,99.0,84.042,67.0,39.083,16.875,23.708,6.833,,1.458,25.667,15.8,10.575,4.1,238.0
2012-12-19,192.478,82.0,34.458,20.0,24.87,10.348,10.522,0.174,,1.043,2.478,9.0,5.225,2.9,217.348
2012-12-20,195.333,99.0,48.375,19.0,26.917,17.75,19.667,1.917,,2.167,11.625,10.6,4.092,-1.5,222.25
2012-12-21,201.125,99.0,70.458,25.0,28.917,19.708,25.792,6.083,,0.833,19.708,8.9,3.508,-3.6,230.042
2012-12-22,201.583,99.0,98.333,89.0,43.917,26.083,35.042,8.958,,4.583,30.708,8.7,5.012,3.6,245.5
2012-12-23,197.667,99.0,58.25,32.0,29.875,7.958,8.167,0.208,,1.667,9.958,8.9,6.0,0.8,227.542
2012-12-24,196.833,99.0,54.417,18.0,27.5,13.333,13.708,0.375,,1.25,9.667,8.6,3.038,-2.6,224.333
2012-12-25,196.333,99.0,68.625,28.0,28.333,12.542,18.708,6.167,,1.333,11.292,9.5,2.371,-5.0,224.667
2012-12-26,193.429,99.0,40.917,17.0,25.238,9.091,10.045,0.955,,1.227,1.773,8.1,3.446,-0.1,218.667
2012-12-27,196.542,99.0,47.167,16.0,23.375,12.708,18.125,5.417,,1.292,11.167,8.0,1.875,-2.6,219.917
2012-12-28,204.833,99.0,84.208,45.0,49.333,34.042,58.292,24.25,,2.708,37.708,7.5,2.512,-4.2,254.167
2012-12-29,193.833,99.0,95.458,77.0,28.917,10.708,11.625,0.917,,0.708,18.083,11.0,6.642,3.7,222.75
2012-12-30,198.792,99.0,99.0,99.0,41.542,16.167,19.0,2.833,,0.75,22.792,11.1,7.479,6.4,240.333
2012-12-31,193.958,99.0,63.583,32.0,28.708,7.333,8.625,1.292,,2.0,5.167,13.7,8.408,-0.8,222.667
2013-01-01,196.167,99.0,94.143,86.0,7.542,7.478,7.826,0.348,0.0,1.913,32.174,14.2,8.633,2.1,203.708
2013-01-02,193.792,99.0,75.2,34.0,7.042,5.625,6.542,0.917,0.0,1.667,11.042,13.5,7.783,0.9,200.833
2013-01-03,201.0,99.0,70.667,37.0,15.583,11.5,13.958,2.458,0.0,1.833,11.5,11.4,3.854,-1.4,216.583
2013-01-04,199.667,99.0,96.8,77.0,17.542,13.625,18.375,4.75,0.0,2.042,19.792,12.6,5.158,-2.1,217.208
2013-01-05,194.292,,,,6.667,6.833,7.667,0.833,0.0,1.458,9.417,7.6,4.017,1.2,200.958
2013-01-06,194.958,33.0,33.0,33.0,8.667,9.792,11.5,1.708,0.0,1.417,6.0,11.0,4.179,-2.2,203.625
2013-01-07,197.643,96.0,64.0,33.0,6.214,11.0,16.176,5.176,0.0,1.588,11.0,10.1,3.642,-4.3,203.857
2013-01-08,203.0,99.0,85.833,40.0,18.208,17.13,28.87,11.739,16.0,1.043,27.435,13.7,7.492,-0.3,221.208
2013-01-09,193.167,99.0,97.826,72.0,10.875,13.5,14.875,1.375,16.0,1.417,14.042,7.4,5.608,2.5,204.042
2013-01-10,192.417,94.0,69.667,43.0,8.792,7.958,9.833,1.875,0.0,0.792,1.917,6.9,1.412,-4.4,201.208
2013-01-11,196.091,99.0,87.571,46.0,11.182,15.625,24.167,8.542,0.0,1.833,8.875,9.1,0.975,-5.2,207.273
2013-01-12,191.4,99.0,91.176,32.0,7.0,12.0,16.833,4.833,0.0,2.625,15.5,9.8,2.046,-4.6,198.4
2013-01-13,,99.0,84.2,32.0,,7.5,8.792,1.292,0.0,1.5,3.75,8.7,3.933,-2.0,
2013-01-14,193.182,,,,5.909,9.667,12.542,2.875,0.0,1.333,7.417,8.3,3.292,0.0,199.091
2013-01-15,197.375,,,,10.167,20.174,22.087,1.913,0.0,1.609,21.609,4.3,2.054,0.3,207.542
2013-01-16,192.917,91.0,50.556,32.0,9.958,16.75,22.375,5.625,0.0,2.13,13.13,9.1,2.067,-2.5,202.875
2013-01-17,193.125,88.0,60.429,32.0,14.417,18.583,23.375,4.792,0.0,2.458,14.833,10.0,4.471,-2.0,207.542
2013-01-18,192.0,99.0,67.083,31.0,7.042,13.583,17.333,3.75,0.0,2.167,17.042,7.9,2.608,-2.3,199.042
2013-01-19,189.667,99.0,97.0,86.0,6.708,6.0,6.875,0.875,1.0,1.417,14.25,7.4,3.162,-1.1,196.375
2013-01-20,188.458,90.0,56.833,37.0,4.083,7.833,12.75,4.917,0.0,1.542,9.667,10.7,3.896,-4.0,192.542
2013-01-21,201.565,99.0,82.833,32.0,18.87,19.917,31.875,11.958,0.0,2.583,19.833,13.6,6.054,-2.0,220.435
2013-01-22,195.19,99.0,87.562,36.0,7.19,10.522,13.043,2.522,4.0,2.0,20.364,10.6,3.504,-1.8,202.381
2013-01-23,192.333,99.0,81.9,37.0,6.2,16.375,19.833,3.458,0.0,3.167,9.708,11.9,3.762,-3.2,198.533
2013-01-24,,99.0,78.6,31.0,,14.667,24.542,9.875,0.0,2.25,17.792,13.6,6.329,-1.6,
2013-01-25,,99.0,83.917,32.0,,19.125,30.167,11.042,0.0,2.542,31.042,13.9,7.842,-1.0,
2013-01-26,,99.0,88.545,64.0,,5.833,6.583,0.75,3.0,1.875,12.292,15.0,10.092,1.7,
2013-01-27,,46.0,38.75,30.0,,5.917,7.708,1.792,0.0,1.25,6.583,8.0,3.396,0.0,
2013-01-28,,90.0,60.714,32.0,,9.333,13.619,4.286,0.0,2.143,23.762,14.0,8.888,0.7,
2013-01-29,,95.0,67.333,38.0,,12.765,19.588,6.824,0.0,2.696,14.913,13.5,7.812,3.0,
2013-01-30,189.6,99.0,93.667,54.0,7.6,,,,11.0,1.125,16.042,15.7,11.533,3.2,197.2
2013-01-31,195.571,83.0,66.714,59.0,7.5,,,,0.0,1.714,20.571,16.2,10.992,4.2,203.071
2013-02-01,198.81,,,,9.667,,,,0.0,1.333,25.762,11.5,5.471,-0.2,208.476
2013-02-02,204.375,,,,24.958,,,,2.0,1.833,66.292,15.1,8.038,1.9,229.333
2013-02-03,199.083,,,,9.625,,,,0.0,1.042,38.125,19.7,13.729,6.0,208.708
2013-02-04,192.826,,,,4.435,,,,2.0,1.083,13.875,14.2,4.55,-1.3,197.261
2013-02-05,195.722,,,,7.778,,,,2.0,1.696,4.565,5.5,1.246,-0.9,203.5
2013-02-06,196.933,,,,7.267,,,,0.0,1.133,9.667,5.5,1.721,-2.4,204.2
2013-02-07,197.583,,,,7.083,,,,0.0,2.333,10.125,7.7,3.167,-0.4,204.667
2013-02-08,195.739,,,,5.826,,,,0.0,1.261,11.609,2.8,0.45,-0.5,201.565
2013-02-09,194.167,,,,8.75,,,,15.0,1.667,3.0,8.9,3.838,0.6,202.917
2013-02-10,197.208,,,,8.75,,,,11.0,2.417,5.458,8.1,3.925,-0.3,205.958
2013-02-11,194.783,,,,8.304,,,,9.0,1.875,10.875,3.3,1.625,-0.4,203.087
2013-02-12,194.375,,,,3.833,,,,4.0,2.217,6.217,6.3,3.179,-1.8,198.208
2013-02-13,197.667,,,,4.5,,,,0.0,1.0,7.042,5.8,2.704,-1.8,202.167
2013-02-14,197.5,,,,8.083,,,,3.0,1.625,10.917,3.6,1.446,0.5,205.583
2013-02-15,195.625,,,,11.333,,,,84.0,1.5,5.792,6.2,3.729,0.7,206.958
2013-02-16,192.917,,,,5.333,,,,7.0,2.625,8.5,9.9,7.062,5.3,198.25
2013-02-17,196.292,,,,9.458,,,,0.0,5.833,25.25,12.7,6.621,1.9,205.75
