date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-08-17,192.913,2.239,95.493,90.635,78.073,3.696,1.997,2.686,0.616,5.925,0.739,26.66,24.236,22.674,196.609
2014-08-18,193.783,2.292,94.353,81.841,55.986,5.87,2.96,4.609,1.681,9.362,0.888,33.161,26.703,23.248,199.652
2014-08-19,191.217,1.667,95.242,82.044,62.456,4.217,2.385,4.081,1.796,9.039,1.286,32.265,26.468,23.309,195.435
2014-08-20,193.478,1.833,95.282,82.374,63.152,5.739,3.233,5.495,2.236,10.722,1.291,31.18,26.89,23.67,199.217
2014-08-21,191.087,1.625,92.883,75.469,50.507,4.739,2.574,3.966,1.357,10.303,1.075,33.83,28.239,24.635,195.826
2014-08-22,201.609,2.0,95.59,84.815,63.32,4.696,3.219,3.796,0.444,7.671,0.681,28.135,24.231,21.277,206.304
2014-08-23,212.0,2.583,94.116,78.786,59.18,6.174,2.909,3.703,0.769,16.932,0.665,29.441,24.654,20.112,218.174
2014-08-24,208.783,2.812,96.167,89.397,75.049,6.348,3.31,4.067,0.759,17.705,0.698,27.271,24.428,22.376,215.13
2014-08-25,202.261,1.971,96.108,86.923,62.604,5.478,3.212,4.697,1.418,8.37,0.748,30.218,25.775,23.43,207.739
2014-08-26,190.087,1.896,95.366,90.067,77.93,4.174,2.437,2.836,0.384,8.421,1.342,26.473,24.754,23.276,194.261
2014-08-27,199.348,2.182,95.14,86.201,71.085,4.087,3.032,4.172,1.081,7.882,2.174,25.672,23.58,21.675,203.435
2014-08-28,202.304,2.084,94.298,81.71,66.826,4.348,2.859,4.199,1.32,7.009,1.239,25.475,22.883,20.452,206.652
2014-08-29,220.783,2.146,92.339,80.06,63.48,4.391,3.857,5.478,1.658,9.036,0.673,24.61,22.045,19.395,225.174
2014-08-30,226.304,2.062,93.717,76.946,57.701,4.565,2.676,3.939,1.11,8.71,0.689,27.087,22.683,18.89,230.87
2014-08-31,211.565,1.792,92.511,77.387,61.248,3.957,1.768,2.442,0.641,9.229,0.794,26.787,23.15,19.496,215.522
2014-09-01,205.217,2.042,92.115,83.879,73.175,4.261,3.463,4.925,1.462,9.97,0.766,25.095,22.933,21.006,209.478
2014-09-02,196.565,2.021,93.07,81.059,65.529,4.696,3.284,4.594,1.356,11.58,0.741,26.721,23.685,20.757,201.261
2014-09-03,196.0,2.542,91.944,77.359,57.73,6.524,4.08,5.382,1.26,22.079,1.048,31.053,26.229,22.332,202.524
2014-09-04,194.348,2.334,95.823,88.747,77.133,6.87,4.017,4.715,0.588,10.398,1.078,26.53,23.746,21.035,201.217
2014-09-05,199.048,2.625,95.012,80.795,59.25,7.048,3.147,4.513,1.233,12.842,1.004,28.759,23.869,19.825,206.095
2014-09-06,199.261,2.942,94.96,86.924,59.779,6.348,3.774,4.605,0.781,15.546,0.809,28.93,22.115,18.723,205.609
2014-09-07,196.435,2.5,95.098,81.732,59.598,5.13,1.983,2.521,0.462,11.424,0.746,27.749,22.461,17.728,201.565
2014-09-08,202.261,2.584,94.048,78.194,54.451,5.261,3.26,4.514,1.196,16.593,1.02,27.859,23.251,19.507,207.522
2014-09-09,204.696,2.562,95.402,77.449,45.471,5.478,3.019,4.124,0.923,16.491,1.676,28.609,22.555,18.08,210.174
2014-09-10,203.087,2.764,92.974,76.628,55.792,5.696,3.758,4.811,1.074,20.644,1.758,27.4,22.931,18.568,208.783
2014-09-11,197.522,2.188,94.1,73.424,50.306,5.174,3.306,4.213,0.945,14.875,0.912,26.326,22.005,17.369,202.696
2014-09-12,199.304,2.334,90.778,72.672,47.315,5.696,4.423,5.872,1.326,10.381,1.11,24.985,19.915,15.07,205.0
2014-09-13,194.87,2.188,92.828,74.384,49.234,5.13,2.948,4.067,1.121,8.008,0.744,25.56,20.624,15.965,200.0
2014-09-14,189.565,1.896,94.373,77.501,57.905,4.565,1.917,2.624,0.658,7.382,0.754,25.795,21.087,16.203,194.13
2014-09-15,192.0,2.292,92.801,77.564,55.149,6.043,3.004,3.811,0.771,13.368,0.83,26.69,21.789,17.733,198.043
2014-09-16,191.87,2.403,94.534,77.683,52.162,5.957,3.252,4.526,1.256,12.306,0.812,26.777,22.391,18.538,197.826
2014-09-17,189.13,2.25,94.988,77.102,55.643,4.739,3.451,4.676,1.251,13.852,0.805,25.258,21.06,17.268,193.87
2014-09-18,189.913,2.044,86.618,65.54,42.906,4.87,3.05,4.167,1.011,11.293,0.832,24.725,20.575,16.634,194.783
2014-09-19,191.957,2.75,89.95,76.812,52.478,6.652,5.876,8.0,2.059,16.099,0.745,23.161,18.415,15.601,198.609
2014-09-20,190.87,2.417,89.767,71.711,46.532,6.13,3.926,5.315,1.369,11.636,0.833,24.728,18.912,14.746,197.0
2014-09-21,189.174,2.083,92.075,72.586,48.699,5.0,2.482,3.292,0.759,12.345,0.345,25.819,19.664,13.361,194.174
2014-09-22,187.174,2.146,92.374,71.957,46.774,4.652,3.427,4.855,1.468,13.395,0.598,26.337,20.77,15.559,191.826
2014-09-23,188.783,2.062,89.864,69.972,43.727,5.391,3.71,4.565,0.853,17.803,0.652,27.69,21.305,14.46,194.174
2014-09-24,189.087,2.917,96.547,84.736,58.943,6.435,5.236,6.725,1.393,14.872,0.227,26.897,22.309,19.07,195.522
2014-09-25,187.304,2.292,96.138,84.681,67.067,4.652,3.513,4.401,0.75,7.213,1.066,23.206,21.421,18.42,191.957
2014-09-26,188.652,2.544,94.049,75.832,53.152,4.609,3.293,4.689,1.4,7.691,0.757,25.293,20.698,16.551,193.261
2014-09-27,190.87,2.458,92.92,77.407,55.722,5.391,3.278,4.029,0.751,11.949,0.915,26.447,21.069,16.779,196.261
2014-09-28,188.87,2.354,95.577,78.753,48.624,5.391,3.28,4.284,0.893,12.577,0.731,25.874,20.363,16.057,194.261
2014-09-29,189.87,2.646,94.082,78.162,54.276,5.348,3.209,4.016,0.751,22.113,0.88,25.841,20.571,15.9,195.217
2014-09-30,190.174,2.666,90.694,80.502,59.063,4.565,3.288,4.31,0.998,20.021,0.802,25.173,20.855,18.796,194.739
2014-10-01,187.087,2.125,90.653,77.511,62.71,4.043,3.331,4.464,1.149,10.921,0.753,23.292,20.437,18.09,191.13
2014-10-02,196.783,2.854,97.395,93.663,87.765,6.174,6.576,8.388,1.784,11.92,0.848,21.486,19.956,18.376,202.957
2014-10-03,192.609,3.188,95.479,80.974,61.349,6.087,3.947,4.701,0.683,18.747,1.401,24.67,20.528,17.356,198.696
2014-10-04,187.043,2.125,84.589,68.622,57.471,3.783,2.149,2.926,0.728,8.865,0.502,21.803,19.367,17.191,190.826
2014-10-05,184.478,1.792,94.585,85.602,72.649,3.435,1.398,2.049,0.569,7.392,0.637,19.785,18.658,17.593,187.913
2014-10-06,186.609,1.827,93.815,74.251,55.597,3.565,1.871,2.303,0.358,8.875,1.097,19.433,17.949,15.21,190.174
2014-10-07,189.522,2.438,91.322,69.833,41.797,4.87,4.082,5.969,1.889,8.242,0.587,21.572,16.543,11.848,194.391
2014-10-08,188.0,2.271,93.672,75.087,49.058,5.043,3.767,5.717,1.996,9.005,0.529,22.391,16.59,10.935,193.043
2014-10-09,189.565,2.584,94.351,77.923,52.562,6.565,5.523,7.361,1.791,15.198,0.852,24.678,18.752,12.863,196.13
2014-10-10,188.714,2.666,95.105,80.376,62.795,7.571,4.037,6.145,2.03,15.031,0.673,25.33,20.101,16.14,196.286
2014-10-11,185.522,2.042,86.688,71.964,56.0,7.087,2.11,2.661,0.558,17.081,0.762,23.126,19.598,16.329,192.609
2014-10-12,186.609,2.188,95.252,76.956,53.91,8.217,3.026,3.669,0.65,19.371,0.836,25.0,19.964,16.334,194.826
2014-10-13,186.217,1.614,95.682,89.809,81.037,6.565,1.128,1.308,0.171,7.857,0.711,19.039,17.653,16.613,192.783
2014-10-14,188.696,2.0,84.464,65.817,47.977,7.087,2.561,3.284,0.598,8.289,1.647,18.169,15.505,12.172,195.783
2014-10-15,188.478,2.479,91.764,71.06,43.053,8.304,4.448,6.031,1.58,10.461,0.651,19.057,14.092,9.918,196.783
2014-10-16,190.217,2.58,92.48,73.113,49.855,8.435,4.323,5.882,1.486,16.679,1.448,20.574,14.735,8.744,198.652
2014-10-17,189.174,2.646,87.856,67.723,41.526,8.783,4.649,6.297,1.596,13.912,2.114,20.782,14.947,10.068,197.957
2014-10-18,189.13,2.771,92.33,73.422,40.418,8.522,4.39,6.008,1.56,10.753,1.676,21.381,13.671,7.726,197.652
2014-10-19,192.174,2.917,92.687,74.598,42.368,11.652,4.624,6.021,1.403,15.744,1.801,23.25,15.019,8.391,203.826
2014-10-20,197.381,4.305,88.023,79.368,67.82,14.429,8.312,10.76,2.428,19.312,2.393,21.909,18.215,14.294,211.81
2014-10-21,192.609,2.812,96.092,87.259,58.515,9.435,4.77,6.496,1.712,16.446,2.377,25.49,19.453,16.594,202.043
2014-10-22,188.826,1.938,94.359,87.669,73.475,6.739,2.483,3.261,0.69,9.4,1.946,16.657,15.561,14.009,195.565
2014-10-23,187.783,2.042,91.29,71.157,51.364,8.217,3.965,5.275,1.269,8.361,1.965,19.058,14.666,10.124,196.0
2014-10-24,190.043,2.666,94.386,79.259,52.487,10.348,4.891,7.044,2.095,12.294,1.302,20.85,14.055,8.575,200.391
2014-10-25,188.913,2.917,95.435,80.863,52.953,9.522,4.524,6.007,1.497,25.159,2.749,23.013,15.699,10.271,198.435
2014-10-26,191.348,2.898,96.31,81.018,50.936,10.739,3.573,4.595,1.007,24.013,1.798,24.985,17.804,11.477,202.087
2014-10-27,189.348,2.479,95.019,75.62,52.175,8.609,4.226,5.227,0.911,17.36,1.468,18.237,14.752,8.304,197.957
2014-10-28,190.739,2.881,89.46,70.923,40.751,9.348,4.882,6.817,1.967,13.322,1.15,17.864,11.439,6.616,200.087
2014-10-29,190.957,3.021,91.633,74.542,45.955,10.565,4.925,7.064,2.08,15.142,1.311,18.326,11.855,6.458,201.522
2014-10-30,191.652,2.875,92.403,74.636,44.684,10.565,6.381,8.484,2.019,18.598,1.774,20.708,14.08,8.192,202.217
2014-10-31,193.565,3.688,95.949,90.589,77.429,13.696,9.666,13.235,3.535,22.362,1.761,17.347,14.943,12.242,207.261
2014-11-01,200.87,2.73,96.55,90.525,73.869,9.652,4.771,6.082,1.282,9.907,0.754,21.904,18.088,15.468,210.522
2014-11-02,204.217,2.958,96.126,79.634,51.583,8.826,2.553,2.948,0.393,13.336,1.005,20.751,17.04,14.516,213.043
2014-11-03,188.435,1.938,74.572,54.029,43.206,7.087,2.018,2.267,0.207,10.375,1.261,15.469,13.085,10.11,195.522
2014-11-04,189.783,2.646,89.346,69.927,43.369,9.348,4.895,6.842,1.958,10.818,0.796,17.765,11.979,7.24,199.13
2014-11-05,193.348,3.0,92.917,75.861,43.063,11.348,6.28,9.531,3.23,12.527,0.818,19.224,11.588,6.08,204.696
2014-11-06,192.478,2.771,94.253,80.536,58.663,9.565,5.708,8.48,2.764,11.066,0.786,19.212,13.108,8.098,202.043
2014-11-07,191.619,3.125,91.373,71.805,48.335,8.238,5.327,6.952,1.594,25.428,1.198,17.742,13.727,9.723,199.857
2014-11-08,192.348,3.083,87.502,71.577,46.923,8.565,5.842,7.767,1.918,22.674,1.004,17.996,13.435,9.472,200.913
2014-11-09,196.391,2.917,97.233,94.253,83.206,7.522,4.443,5.416,0.849,13.924,0.778,14.492,12.904,11.178,203.913
2014-11-10,188.957,2.542,95.869,79.146,50.924,5.522,5.092,7.448,2.4,11.439,1.089,17.849,12.434,7.991,194.478
2014-11-11,191.522,3.02,94.616,79.249,50.486,7.043,6.224,9.058,2.798,11.515,1.084,17.432,11.114,6.0,198.565
2014-11-12,193.652,3.062,91.871,71.207,49.719,6.13,4.142,5.96,1.7,20.966,1.613,17.096,13.316,8.958,199.783
2014-11-13,188.739,1.812,67.043,54.546,47.449,4.783,2.011,2.341,0.264,8.09,1.769,11.696,9.025,7.57,193.522
2014-11-14,188.739,1.916,65.201,55.811,46.707,4.609,2.341,2.56,0.111,10.789,1.988,11.914,10.098,8.534,193.348
2014-11-15,190.261,2.536,85.242,59.597,42.324,6.13,4.288,4.799,0.511,11.565,1.979,14.819,10.648,5.582,196.391
2014-11-16,196.391,3.021,88.568,71.961,46.111,7.826,4.517,5.632,1.029,10.899,1.396,14.89,10.0,5.437,204.217
2014-11-17,195.87,3.0,95.019,76.153,53.716,6.391,5.132,6.231,1.099,17.189,2.691,14.099,11.419,8.92,202.261
2014-11-18,192.826,3.416,93.161,79.552,57.671,6.478,6.643,8.693,2.045,14.497,1.833,13.266,9.654,7.158,199.304
2014-11-19,192.696,3.729,92.591,78.384,49.895,7.913,6.685,9.386,2.799,13.377,1.652,14.734,9.375,5.838,200.609
2014-11-20,193.435,4.667,93.128,78.966,48.208,10.478,8.782,13.39,4.698,16.659,2.321,16.727,9.841,5.99,203.913
2014-11-21,193.13,4.491,94.701,78.391,48.577,10.435,8.628,13.172,4.549,20.573,2.268,17.72,10.773,4.911,203.565
2014-11-22,194.435,3.666,94.793,82.255,59.312,9.217,6.592,9.322,2.733,18.85,2.267,18.398,12.566,7.85,203.652
2014-11-23,191.522,2.854,96.463,81.318,56.796,7.652,3.689,4.97,1.292,15.726,1.719,17.784,12.305,8.279,199.174
2014-11-24,199.043,3.021,96.146,79.159,55.766,8.0,5.029,6.49,1.416,18.818,2.015,18.418,12.908,7.647,207.043
2014-11-25,194.696,2.324,95.765,85.732,71.255,4.391,3.278,4.342,0.985,10.192,1.278,13.588,12.737,11.575,199.087
2014-11-26,197.217,2.792,96.032,91.19,79.93,6.217,6.283,7.793,1.549,12.12,1.34,13.917,12.136,10.824,203.435
2014-11-27,190.571,2.942,95.566,80.521,50.137,6.619,5.895,8.192,2.309,9.064,1.133,16.486,11.474,6.812,197.19
2014-11-28,193.174,3.292,93.779,76.646,55.282,8.565,5.283,9.022,3.673,10.994,1.78,19.29,13.687,5.459,201.739
2014-11-29,190.043,2.744,94.783,79.752,65.061,6.0,3.593,4.185,0.494,9.402,1.127,18.116,14.769,9.636,196.043
2014-11-30,197.136,3.396,96.453,86.59,58.879,7.909,4.95,6.804,1.804,6.992,0.866,16.17,11.56,6.922,205.045
2014-12-01,195.304,2.688,94.272,73.665,46.974,5.957,3.194,3.748,0.595,10.446,1.844,16.374,11.403,4.747,201.261
2014-12-02,188.478,1.812,61.044,52.439,43.92,5.652,1.626,1.991,0.275,8.074,1.885,5.616,4.564,3.516,194.13
2014-12-03,188.696,2.25,92.854,75.49,48.648,5.348,3.544,4.406,0.868,10.4,1.709,8.493,5.841,3.028,194.043
2014-12-04,197.043,2.812,94.739,83.1,62.639,6.304,3.956,4.626,0.663,9.483,2.362,7.42,5.421,3.462,203.348
2014-12-05,189.826,2.085,83.303,65.977,50.41,5.565,2.814,3.215,0.434,8.124,2.598,5.52,3.783,2.084,195.391
2014-12-06,188.217,2.0,87.658,64.39,47.205,5.217,2.448,2.839,0.34,7.611,1.222,6.811,4.436,1.436,193.435
2014-12-07,188.652,2.903,86.877,74.036,57.131,6.087,5.025,6.591,1.471,10.555,1.735,6.46,4.843,2.51,194.739
2014-12-08,189.609,3.576,95.543,82.058,53.848,10.0,8.88,13.479,4.563,9.65,1.2,9.497,4.502,0.694,199.609
2014-12-09,187.522,3.833,93.096,78.812,54.613,7.087,9.985,15.574,5.648,8.555,1.023,11.158,6.767,3.294,194.609
2014-12-10,193.696,4.333,91.916,72.949,48.5,9.522,13.359,22.766,9.351,8.597,0.784,13.103,8.451,3.105,203.217
2014-12-11,194.522,3.604,94.326,75.762,55.597,7.957,4.618,5.384,0.698,19.475,3.577,11.791,9.361,7.214,202.478
2014-12-12,191.6,2.48,88.993,68.866,42.86,4.1,4.274,5.558,1.225,13.808,2.266,8.042,5.985,3.19,195.7
2014-12-13,189.304,2.146,83.455,64.44,49.074,2.522,2.362,2.74,0.365,10.03,1.828,5.75,3.751,1.536,191.826
2014-12-14,187.0,1.916,82.631,61.939,51.404,2.0,1.814,2.027,0.237,7.584,1.096,5.462,4.054,2.511,189.0
2014-12-15,189.7,3.746,81.145,70.823,58.013,3.1,7.354,10.689,3.384,15.515,1.913,7.714,5.901,4.085,192.8
2014-12-16,197.13,2.834,93.047,69.817,49.278,6.087,5.258,7.184,1.92,11.902,2.937,7.55,5.288,1.57,203.217
2014-12-17,189.391,1.75,79.411,63.177,51.05,3.609,1.636,2.039,0.41,8.119,1.647,1.604,0.219,-0.951,193.0
2014-12-18,187.043,2.27,92.492,82.605,67.806,2.957,4.049,5.363,1.26,5.837,3.761,3.235,1.084,-1.022,190.0
2014-12-19,191.217,3.667,91.221,77.261,54.427,6.478,9.002,13.784,4.962,5.741,1.071,7.348,3.171,0.734,197.696
2014-12-20,194.87,3.75,95.502,81.429,56.055,6.0,8.653,12.79,4.271,11.512,1.622,9.346,6.2,3.162,200.87
2014-12-21,191.652,2.188,83.66,56.829,42.97,8.043,2.121,2.688,0.657,7.212,1.279,7.053,4.691,2.59,199.696
2014-12-22,189.391,2.25,85.002,62.98,50.514,2.826,2.751,3.26,0.563,10.224,2.061,6.845,4.14,1.454,192.217
2014-12-23,188.957,2.885,80.877,66.589,54.41,4.304,5.775,7.834,2.084,11.732,1.045,9.541,6.271,3.083,193.261
2014-12-24,193.522,3.584,92.233,79.077,65.014,3.957,8.106,12.139,4.04,16.032,2.671,9.249,6.782,3.062,197.478
2014-12-25,189.609,2.875,81.992,66.867,51.621,3.304,4.027,5.067,1.044,16.064,5.069,8.484,6.456,4.827,192.913
2014-12-26,188.174,2.458,92.51,78.559,58.933,3.0,5.405,7.323,2.137,6.359,1.673,7.065,4.7,2.983,191.174
2014-12-27,191.087,3.375,94.533,76.965,47.214,5.0,7.7,13.259,5.567,6.847,0.847,8.93,4.108,0.386,196.087
2014-12-28,198.174,3.75,92.854,76.434,51.88,7.348,8.269,13.218,4.994,11.205,1.196,11.048,4.765,-0.913,205.522
2014-12-29,198.87,3.584,93.843,80.41,60.699,4.957,5.508,8.533,3.111,21.996,2.304,9.668,6.58,3.92,203.826
2014-12-30,194.696,4.042,74.735,55.08,40.939,4.174,5.33,6.415,1.172,32.651,4.457,11.624,8.797,4.67,198.87
2014-12-31,197.0,3.373,95.148,78.454,49.729,2.783,5.657,7.351,1.798,14.446,1.766,7.562,4.932,1.479,199.783
2015-01-01,196.783,3.52,95.506,77.336,53.61,5.217,3.521,4.158,0.675,12.67,0.428,11.912,7.151,2.975,202.0
2015-01-02,195.652,3.375,83.206,71.396,62.221,4.304,3.372,3.77,0.386,20.598,0.489,14.43,10.889,7.909,199.957
2015-01-03,197.217,4.07,94.036,82.562,65.089,6.13,4.977,6.243,1.184,19.492,0.479,15.456,10.543,7.072,203.348
2015-01-04,198.435,5.729,96.278,79.1,57.122,7.174,6.359,8.344,1.901,38.274,3.344,14.157,9.764,5.669,205.609
2015-01-05,197.609,4.542,93.672,83.132,61.214,6.783,6.847,8.372,1.636,19.637,1.402,10.552,7.169,4.065,204.391
2015-01-06,198.435,3.693,97.365,78.398,55.199,6.696,7.742,11.516,3.854,10.99,1.57,11.254,7.52,4.426,205.13
2015-01-07,195.565,2.666,88.969,73.328,58.07,4.217,4.547,5.33,0.745,10.381,1.73,8.917,6.887,5.135,199.783
2015-01-08,192.304,2.625,95.04,76.474,57.168,4.043,3.948,4.63,0.667,9.19,1.108,6.511,5.314,4.005,196.348
2015-01-09,190.304,2.438,82.983,69.181,54.455,3.652,3.381,4.459,1.074,8.384,0.693,8.149,6.021,3.304,193.957
2015-01-10,190.913,2.521,79.235,64.946,56.317,4.217,2.564,2.793,0.23,11.931,0.927,9.086,7.19,4.925,195.13
2015-01-11,194.783,2.865,86.359,71.027,49.239,4.348,3.966,4.769,0.769,13.532,1.132,10.438,7.029,4.748,199.13
2015-01-12,196.913,2.854,96.655,90.719,79.579,5.13,5.889,7.382,1.49,4.13,0.433,5.951,4.23,3.014,202.043
2015-01-13,193.913,2.271,97.079,87.478,66.713,3.826,3.67,4.249,0.595,4.934,0.941,4.911,3.398,1.866,197.739
2015-01-14,190.652,2.25,93.339,68.825,54.787,4.13,2.633,3.106,0.491,8.877,2.83,5.78,4.53,2.371,194.783
2015-01-15,195.652,3.771,92.921,77.456,54.5,4.87,6.783,8.114,1.28,18.147,1.634,6.239,3.861,1.551,200.522
2015-01-16,193.0,4.082,92.671,74.954,45.357,5.783,6.448,8.418,2.001,16.106,0.953,9.859,4.864,0.96,198.783
2015-01-17,196.826,3.604,97.891,87.328,66.957,6.652,5.821,7.246,1.445,13.078,0.575,7.819,4.683,1.887,203.478
2015-01-18,208.333,2.438,98.375,82.8,52.908,3.333,3.57,3.902,0.289,8.592,1.635,10.121,5.197,1.729,211.667
2015-01-19,191.857,1.979,87.205,67.341,54.094,4.0,1.756,2.007,0.239,6.269,1.118,1.56,0.158,-1.548,195.857
2015-01-20,192.125,2.188,94.951,83.139,68.001,4.0,2.728,3.155,0.496,6.786,3.876,5.141,2.77,0.256,196.125
2015-01-21,192.13,2.746,96.626,91.256,80.364,5.739,5.479,6.487,0.971,5.261,0.608,5.115,2.833,0.952,197.87
2015-01-22,192.826,3.166,96.982,89.535,75.588,5.217,6.742,8.439,1.72,2.612,0.413,5.623,3.073,1.22,198.043
2015-01-23,195.652,3.084,97.171,78.67,49.865,5.043,4.437,5.13,0.578,20.055,1.876,3.865,1.893,-0.546,200.696
2015-01-24,192.609,2.021,94.227,68.899,51.062,3.87,2.084,2.308,0.089,7.527,1.035,-0.7,-3.312,-4.737,196.478
2015-01-25,189.348,2.5,95.423,79.94,59.07,3.652,3.353,3.951,0.521,9.887,1.713,2.668,0.728,-0.858,193.0
2015-01-26,190.957,3.935,92.816,85.773,76.859,5.696,6.177,8.159,1.994,13.115,1.104,4.637,2.519,0.568,196.652
2015-01-27,191.478,4.674,85.612,74.463,60.723,6.478,7.524,9.954,2.398,19.732,2.187,8.311,5.399,3.012,197.957
2015-01-28,195.957,6.084,97.581,90.443,81.229,13.783,16.032,22.621,6.57,17.456,1.516,6.879,5.026,2.558,209.739
2015-01-29,199.0,3.375,97.887,95.968,91.736,5.739,8.252,10.174,1.849,4.264,0.604,8.414,7.054,5.495,204.739
2015-01-30,189.739,2.354,93.676,78.674,56.723,3.957,3.166,4.032,0.821,7.063,0.632,10.423,7.372,5.549,193.696
2015-01-31,194.174,3.417,93.362,79.643,61.394,6.261,4.616,5.044,0.481,19.968,2.143,9.35,6.067,2.533,200.435
2015-02-01,194.714,3.48,93.254,84.965,69.827,6.476,5.267,6.306,1.114,15.673,1.254,6.316,4.969,3.503,201.19
2015-02-02,195.13,3.042,96.381,88.595,76.021,8.391,5.486,6.865,1.396,4.094,0.28,5.771,3.669,1.598,203.522
2015-02-03,189.81,3.0,96.466,80.118,53.583,7.81,5.564,7.323,1.779,4.943,0.721,8.667,4.367,1.074,197.619
2015-02-04,190.783,3.396,90.982,69.998,51.216,6.522,5.227,6.731,1.563,11.01,1.537,8.894,5.799,2.524,197.304
2015-02-05,193.826,3.986,88.288,70.188,52.841,8.0,6.67,8.071,1.393,14.477,1.383,10.1,5.782,2.181,201.826
2015-02-06,193.565,3.042,94.371,75.521,51.321,6.0,5.575,6.483,0.88,10.221,0.951,7.39,3.884,1.148,199.565
2015-02-07,193.0,2.542,96.127,79.946,48.1,5.739,3.494,4.184,0.678,5.574,0.333,6.392,2.221,-0.903,198.739
2015-02-08,196.348,3.208,92.68,73.512,53.607,7.13,4.99,6.483,1.481,9.096,1.675,8.868,4.147,-1.279,203.478
2015-02-09,193.783,2.75,73.988,54.18,43.467,5.783,2.602,2.888,0.269,18.789,2.654,9.609,7.017,4.748,199.565
2015-02-10,191.696,3.584,88.207,66.943,45.611,6.696,7.04,9.269,2.262,11.165,1.355,9.964,4.779,0.005,198.391
2015-02-11,192.609,3.583,92.568,71.965,37.26,9.0,6.756,9.119,2.295,11.106,0.982,12.745,5.225,-1.269,201.609
2015-02-12,191.435,3.284,88.789,64.551,43.123,7.087,6.757,9.546,2.698,9.961,0.995,17.786,11.778,2.866,198.522
2015-02-13,195.913,3.188,96.978,86.685,66.771,6.696,5.925,7.787,1.855,4.337,0.675,19.88,15.407,12.125,202.609
2015-02-14,196.348,2.833,97.479,87.804,65.508,5.87,2.276,2.443,0.084,9.038,0.275,17.49,10.9,5.677,202.217
2015-02-15,193.714,2.471,93.852,75.431,57.249,6.357,3.262,4.021,0.748,7.869,0.95,5.224,2.878,0.94,200.071
2015-02-16,190.087,2.708,95.331,80.682,62.191,6.348,3.68,4.276,0.555,8.699,0.354,4.813,2.363,0.412,196.435
2015-02-17,189.609,2.882,87.766,71.279,55.23,5.826,4.138,4.945,0.803,10.198,0.794,6.218,3.78,0.833,195.435
2015-02-18,189.652,3.375,85.464,68.272,50.78,6.826,7.513,10.667,3.213,7.688,0.859,10.733,5.525,-0.706,196.478
2015-02-19,189.176,3.461,89.619,75.154,55.932,6.353,5.87,7.104,1.223,14.411,1.584,13.51,9.077,4.327,195.529
2015-02-20,,2.8,98.142,92.503,71.936,,5.577,6.623,1.007,8.094,0.215,8.7,7.222,6.032,
2015-02-21,,2.0,82.939,57.288,43.801,,2.296,2.53,0.123,10.508,0.895,7.989,5.451,0.909,
2015-02-22,,2.854,86.977,65.359,37.843,,5.442,6.912,1.383,6.705,1.638,9.807,4.778,-0.303,
2015-02-23,191.87,2.812,90.535,76.184,57.751,7.565,5.945,6.734,0.784,13.542,2.016,10.469,6.576,3.944,199.435
2015-02-24,191.435,2.562,94.25,83.239,65.894,5.565,3.915,5.238,1.294,10.515,0.486,6.198,2.919,0.461,197.0
2015-02-25,189.304,2.342,93.229,72.638,46.736,5.522,4.159,5.077,0.842,6.723,1.945,5.996,2.334,-0.801,194.826
2015-02-26,192.0,3.562,90.427,69.032,46.823,7.087,5.516,6.808,1.165,23.286,1.951,9.011,4.723,-0.384,199.087
2015-02-27,194.783,4.166,96.111,85.072,62.743,7.478,6.642,7.672,1.019,30.408,1.318,11.339,6.518,3.401,202.261
2015-02-28,199.174,3.95,98.24,77.127,50.035,7.696,5.448,6.427,0.919,26.284,1.024,15.164,9.045,2.524,206.87
2015-03-01,192.85,3.458,96.197,81.646,64.48,5.7,6.438,7.953,1.526,16.218,1.795,3.9,1.689,-0.297,198.55
2015-03-02,190.739,2.948,85.554,66.674,50.019,5.043,4.951,6.189,1.269,15.387,1.414,10.714,6.438,1.893,195.783
2015-03-03,188.87,2.928,90.918,73.451,56.421,5.043,4.888,5.929,0.937,12.751,1.6,14.39,9.346,4.398,193.913
2015-03-04,191.391,4.229,97.223,84.189,60.23,9.565,9.315,12.769,3.403,18.06,1.113,15.879,9.803,4.17,200.957
2015-03-05,191.826,3.292,97.307,69.696,44.91,7.565,5.567,7.086,1.569,24.178,0.946,21.88,15.413,8.569,199.391
2015-03-06,190.652,2.796,96.28,76.808,55.86,4.217,4.122,4.842,0.661,13.289,0.614,18.429,15.942,13.059,194.87
2015-03-07,192.043,3.0,96.99,84.514,66.733,5.87,4.318,5.278,0.932,12.722,0.654,16.713,13.078,10.287,197.913
2015-03-08,190.261,3.166,96.266,83.84,67.647,5.565,5.108,5.55,0.369,22.16,2.377,13.699,11.427,9.252,195.826
2015-03-09,191.522,2.521,95.455,88.805,75.152,4.304,3.516,4.27,0.725,9.206,0.361,9.341,7.049,5.767,195.826
2015-03-10,190.167,2.292,79.86,66.427,54.076,4.389,3.018,4.038,1.033,9.172,0.324,9.441,7.018,5.054,194.556
2015-03-11,191.913,2.522,91.96,77.529,57.417,5.174,3.567,4.493,0.953,7.946,0.335,6.572,4.507,2.156,197.087
