date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-03-16,192.693,3.98,10.365,14.298,20.664,6.365,11.127,1.09,14.532,11.8,8.0,2.6,203.058
2015-03-17,192.664,4.984,15.915,20.158,33.01,12.852,11.75,1.396,14.802,16.9,10.9,7.4,208.58
2015-03-18,194.144,5.295,18.304,24.461,34.74,10.279,20.61,2.214,26.587,16.4,11.879,5.8,212.449
2015-03-19,192.991,4.001,15.061,16.335,22.285,5.951,18.178,1.241,24.391,16.1,12.329,9.2,208.052
2015-03-20,192.871,3.683,5.728,3.968,5.14,1.172,14.073,0.37,17.581,10.1,7.746,3.8,198.599
2015-03-21,191.827,2.757,4.535,4.649,6.41,1.761,5.098,0.224,6.641,8.8,5.354,2.8,196.362
2015-03-22,192.059,3.268,8.871,11.024,15.401,4.376,12.317,0.883,14.881,12.5,8.571,3.6,200.93
2015-03-23,192.0,3.097,7.576,6.718,10.243,3.525,7.484,0.305,9.234,10.5,6.496,3.4,199.576
2015-03-24,191.511,2.995,6.86,7.189,10.714,3.525,4.33,0.225,6.363,7.8,4.333,0.9,198.37
2015-03-25,190.681,3.217,7.4,6.674,10.611,3.936,2.713,0.253,4.382,7.6,3.738,0.3,198.082
2015-03-26,192.425,3.941,11.062,11.594,17.415,5.821,4.45,0.338,6.532,9.3,5.667,2.0,203.487
2015-03-27,192.1,3.67,11.793,9.176,12.802,3.626,6.003,0.683,8.455,10.0,6.129,0.6,203.893
2015-03-28,191.82,3.851,11.396,13.589,18.958,5.369,10.418,0.904,12.721,14.5,9.058,3.9,203.215
2015-03-29,191.943,3.632,11.339,13.585,20.685,7.099,14.19,0.809,17.386,12.2,8.479,5.1,203.282
2015-03-30,191.756,3.964,10.206,12.813,17.909,5.096,17.203,1.237,21.056,14.3,10.217,6.1,201.962
2015-03-31,193.09,4.431,11.965,13.399,19.16,5.761,17.123,0.796,19.878,15.8,11.458,7.3,205.055
2015-04-01,191.852,5.132,16.978,17.867,24.751,6.884,24.781,1.344,34.305,15.7,9.038,4.1,208.83
2015-04-02,189.059,3.337,9.284,10.93,15.721,4.791,11.157,0.798,13.5,11.9,7.225,3.7,198.343
2015-04-03,188.693,3.814,12.994,12.17,17.796,5.626,11.063,0.988,19.571,19.2,12.829,5.7,201.687
2015-04-04,187.849,2.618,7.311,6.004,8.717,2.712,6.925,0.604,9.93,13.1,8.792,6.1,195.16
2015-04-05,187.949,3.578,10.688,8.851,11.396,2.545,6.574,0.469,10.338,9.9,7.983,5.5,198.637
2015-04-06,188.271,3.395,10.429,9.456,14.302,4.846,7.545,0.467,11.118,18.9,11.854,7.4,198.699
2015-04-07,188.108,3.19,7.953,7.213,10.857,3.644,9.893,0.429,12.644,9.3,6.442,2.8,196.061
2015-04-08,188.254,2.98,6.774,7.748,12.473,4.726,9.85,0.546,11.367,4.9,2.967,1.9,195.029
2015-04-09,187.843,2.767,7.55,9.273,14.625,5.353,7.684,0.71,9.901,7.3,4.179,0.3,195.393
2015-04-10,187.733,3.569,11.111,13.43,19.973,6.543,7.875,0.534,11.102,8.0,6.1,2.4,198.844
2015-04-11,186.502,3.422,10.034,8.387,11.846,3.459,3.981,0.433,6.954,11.7,9.092,7.4,196.536
2015-04-12,187.819,3.241,11.063,7.705,11.505,3.799,11.346,0.764,14.546,11.9,8.871,5.9,198.882
2015-04-13,185.962,2.69,7.782,9.999,15.446,5.447,11.384,0.606,15.683,9.6,8.121,6.8,193.744
2015-04-14,185.552,3.246,10.765,14.33,20.005,5.675,5.965,0.568,10.449,13.2,10.112,7.3,196.317
2015-04-15,186.095,2.966,9.545,9.047,12.899,3.852,4.118,0.59,8.483,15.5,11.654,8.8,195.64
2015-04-16,190.085,4.697,12.843,13.53,18.069,4.538,21.03,1.133,25.333,18.3,12.938,8.5,202.929
2015-04-17,188.347,4.158,9.506,9.473,13.315,3.842,20.209,0.641,26.976,16.4,11.117,8.4,197.853
2015-04-18,188.345,3.666,9.938,8.864,13.307,4.443,19.854,0.929,32.392,19.1,12.604,7.6,198.283
2015-04-19,188.47,3.967,11.461,12.321,14.947,2.626,20.775,1.952,30.341,16.3,12.375,8.9,199.931
2015-04-20,188.889,4.353,13.487,15.71,21.208,5.499,23.086,0.851,35.651,11.6,9.575,7.9,202.376
2015-04-21,189.306,3.643,10.983,8.802,12.57,3.768,9.555,0.439,14.619,16.0,13.45,9.1,200.29
2015-04-22,188.313,3.669,15.015,12.208,18.268,6.06,17.129,1.044,25.044,16.6,11.412,5.6,203.328
2015-04-23,187.828,3.356,11.518,11.613,15.841,4.228,19.506,1.039,29.047,19.5,13.029,9.0,199.346
2015-04-24,187.2,3.416,13.548,12.27,17.353,5.083,17.75,1.111,26.28,18.9,14.217,8.1,200.748
2015-04-25,188.531,3.634,11.097,8.134,11.031,2.898,18.906,0.747,26.268,19.5,14.729,9.7,199.629
2015-04-26,188.893,4.078,15.216,10.754,13.931,3.176,15.431,1.293,23.348,18.5,14.6,8.1,204.11
2015-04-27,192.835,4.716,21.308,18.988,25.979,6.992,25.325,1.818,33.554,24.9,19.475,14.0,214.143
2015-04-28,192.196,5.508,31.12,19.709,27.023,7.314,27.455,2.285,35.427,25.0,21.008,17.3,223.316
2015-04-29,189.452,3.806,19.943,11.859,15.653,3.794,28.388,1.935,36.021,20.4,15.875,11.9,209.394
2015-04-30,185.713,2.823,12.818,10.07,14.484,4.414,19.195,1.258,26.671,20.2,15.417,10.8,198.531
2015-05-01,185.239,3.176,14.629,13.09,18.879,5.789,12.581,1.344,18.641,22.6,17.65,10.0,199.868
2015-05-02,185.751,2.959,16.032,10.367,14.746,4.379,19.406,1.405,25.475,22.0,16.858,12.5,201.784
2015-05-03,184.078,2.495,10.812,5.612,7.735,2.122,17.933,1.007,25.305,20.2,15.242,9.2,194.89
2015-05-04,183.571,2.293,9.916,5.721,8.189,2.468,14.339,1.047,22.368,19.2,17.046,14.8,193.488
2015-05-05,187.988,2.457,8.544,4.361,5.646,1.285,11.288,0.588,17.296,20.6,14.992,11.0,196.532
2015-05-06,187.948,2.52,13.015,6.99,9.079,2.089,12.346,1.126,19.278,18.8,14.833,10.6,200.963
2015-05-07,188.673,3.102,14.234,12.145,16.254,4.109,15.871,1.412,23.74,23.2,17.504,12.0,202.907
2015-05-08,188.417,3.409,15.064,13.435,18.193,4.758,22.168,1.531,35.504,18.1,15.029,11.0,203.48
2015-05-09,188.569,3.177,14.726,12.346,16.679,4.333,19.582,1.122,27.242,18.2,13.821,10.4,203.295
2015-05-10,188.664,2.366,8.806,4.592,5.955,1.363,10.657,0.424,15.634,17.6,13.212,9.7,197.47
2015-05-11,187.39,2.63,9.309,9.328,13.0,3.672,9.152,1.109,12.901,21.2,15.429,9.6,196.7
2015-05-12,188.613,3.441,17.101,15.181,20.939,5.758,14.712,1.557,26.359,17.3,14.892,11.9,205.714
2015-05-13,187.209,2.499,10.834,5.882,7.752,1.871,13.587,0.805,20.911,23.3,19.8,14.3,198.042
2015-05-14,187.494,2.935,10.967,6.78,8.488,1.708,20.146,1.266,27.757,27.2,23.033,17.4,198.461
2015-05-15,188.608,3.439,12.094,7.894,11.061,3.167,17.434,0.907,24.649,18.9,15.875,13.0,200.702
2015-05-16,187.766,3.835,12.978,8.89,12.411,3.521,14.596,0.468,23.292,22.5,16.9,13.4,200.744
2015-05-17,187.596,3.105,10.871,5.412,6.92,1.507,16.705,0.49,20.111,23.5,18.558,12.4,198.468
2015-05-18,186.451,3.048,11.963,9.824,14.051,4.227,17.612,1.05,24.017,21.0,17.142,12.2,198.415
2015-05-19,184.603,3.291,11.842,10.464,14.514,4.05,6.65,0.422,13.416,18.0,15.15,13.3,196.446
2015-05-20,185.798,2.987,11.467,9.4,14.186,4.786,13.791,0.877,20.735,20.4,16.958,12.5,197.265
2015-05-21,187.251,2.798,10.613,5.052,7.098,2.045,7.628,0.161,10.632,19.7,16.783,13.5,197.864
2015-05-22,187.48,2.896,11.171,9.17,12.555,3.385,10.552,0.715,14.036,26.5,20.196,12.6,198.651
2015-05-23,188.831,4.096,14.455,11.922,14.641,2.719,18.758,1.662,24.742,29.0,22.596,17.1,203.286
2015-05-24,190.653,3.887,15.618,9.829,11.746,1.917,18.886,1.757,24.739,25.7,21.196,15.7,206.271
2015-05-25,188.162,3.131,11.191,8.257,11.565,3.308,19.898,0.997,26.749,21.0,17.429,14.8,199.354
2015-05-26,187.802,3.581,14.744,12.467,16.703,4.235,22.553,0.933,31.8,24.9,19.108,14.9,202.546
2015-05-27,187.324,3.074,15.353,9.439,13.285,3.847,17.882,0.882,23.294,24.7,17.658,14.3,202.677
2015-05-28,184.929,2.56,10.345,8.546,12.754,4.208,15.928,0.443,25.535,18.1,15.929,14.3,195.274
2015-05-29,184.551,2.65,10.128,8.28,13.187,4.907,17.913,0.747,33.421,22.7,19.558,16.4,194.68
2015-05-30,181.197,2.32,10.503,5.506,8.375,2.869,6.932,0.418,13.563,26.1,21.021,18.2,191.7
2015-05-31,184.995,2.353,7.44,3.375,4.517,1.143,9.182,0.218,13.657,23.4,20.133,15.4,192.435
2015-06-01,186.956,2.649,10.138,7.759,11.387,3.628,8.67,0.602,11.782,22.5,17.921,12.9,197.094
2015-06-02,191.021,3.258,17.084,14.042,18.785,4.743,17.469,1.723,24.137,25.7,20.562,14.5,208.105
2015-06-03,190.322,3.639,16.418,14.43,20.932,6.502,19.773,1.071,30.648,21.1,19.304,17.5,206.739
2015-06-04,186.301,2.084,8.064,3.625,5.73,2.106,3.414,0.059,7.046,20.6,17.796,15.3,194.365
2015-06-05,187.348,2.947,12.702,11.853,16.618,4.764,6.981,0.753,10.144,23.1,18.238,13.1,200.049
2015-06-06,187.115,2.576,9.624,8.242,12.08,3.838,7.721,0.387,12.362,16.8,14.383,11.8,196.739
2015-06-07,185.857,2.427,9.349,5.498,7.804,2.306,6.848,0.617,10.158,20.2,16.429,12.0,195.206
2015-06-08,185.165,2.286,10.335,6.432,9.966,3.534,9.925,0.708,14.374,21.6,17.912,13.2,195.501
2015-06-09,183.258,2.396,11.58,6.714,10.023,3.309,4.193,0.141,10.372,20.3,17.4,15.1,194.839
2015-06-10,186.521,2.994,11.129,7.664,11.162,3.498,9.976,0.187,13.738,26.5,21.917,17.8,197.65
2015-06-11,187.293,2.889,12.565,9.183,13.984,4.8,12.605,0.785,16.731,25.1,20.283,15.9,199.858
2015-06-12,183.57,2.859,14.207,8.905,14.046,5.141,12.228,0.26,20.991,19.2,18.45,17.6,197.778
2015-06-13,186.199,3.033,13.165,9.065,12.613,3.548,15.63,0.51,23.809,24.3,20.604,17.6,199.365
2015-06-14,194.914,3.951,16.267,8.647,11.077,2.431,24.517,0.72,34.332,24.4,21.433,19.2,211.181
2015-06-15,199.129,4.435,15.377,9.784,13.457,3.674,33.905,1.006,47.932,27.1,21.725,18.3,214.506
2015-06-16,199.18,4.237,14.979,9.6,14.088,4.488,33.208,0.74,47.006,24.4,19.821,18.0,214.159
2015-06-17,190.873,3.152,10.285,7.394,11.758,4.364,22.693,0.567,32.607,21.4,19.5,18.1,201.158
2015-06-18,183.059,1.977,9.228,5.316,8.699,3.383,8.122,0.241,15.161,21.1,19.067,17.8,192.287
2015-06-19,182.625,2.102,10.954,6.147,10.175,4.028,8.067,0.127,14.543,19.7,18.075,16.7,193.578
2015-06-20,186.799,2.386,12.12,7.06,10.871,3.811,7.595,0.496,13.783,23.4,19.721,16.0,198.919
2015-06-21,193.272,2.532,10.353,5.779,7.739,1.96,9.57,0.663,16.026,24.3,19.712,17.4,203.625
2015-06-22,186.18,2.371,10.751,7.134,11.293,4.16,7.571,0.395,12.754,24.0,20.504,18.1,196.931
2015-06-23,188.607,2.804,11.759,9.459,14.358,4.899,12.364,0.72,19.625,23.6,20.442,18.4,200.366
2015-06-24,191.247,2.527,12.992,6.367,9.862,3.496,17.573,0.381,24.163,24.3,20.733,17.4,204.238
2015-06-25,184.666,2.337,9.557,5.879,9.771,3.892,12.555,0.342,19.736,24.4,21.167,19.0,194.223
2015-06-26,184.605,2.016,10.1,6.146,10.142,3.996,8.356,0.413,14.621,23.6,21.292,20.0,194.705
2015-06-27,183.064,2.322,9.284,4.591,7.172,2.581,2.139,0.06,7.733,20.2,19.408,18.2,192.348
2015-06-28,186.692,2.067,7.205,2.363,4.455,2.092,1.689,0.015,6.959,18.3,16.108,11.9,193.898
2015-06-29,187.025,2.226,9.764,6.085,9.952,3.867,5.966,0.46,10.112,20.9,17.254,11.7,196.789
2015-06-30,188.783,2.513,10.33,8.08,12.919,4.838,10.897,0.675,18.083,22.4,19.442,16.4,199.113
2015-07-01,183.03,2.033,8.497,7.019,10.608,3.589,8.28,0.243,14.823,18.6,18.167,17.6,191.527
2015-07-02,188.336,2.703,12.865,9.042,13.737,4.695,10.55,0.498,16.594,26.4,22.75,18.1,201.201
2015-07-03,195.661,3.591,14.781,11.148,16.54,5.392,16.686,0.674,25.307,24.5,21.804,19.8,210.442
2015-07-04,192.797,3.433,12.169,10.755,14.888,4.133,20.562,0.546,31.3,21.3,19.796,18.9,204.966
2015-07-05,197.143,3.106,10.434,6.213,8.608,2.395,17.448,0.312,24.975,21.4,19.65,18.0,207.576
2015-07-06,189.98,2.625,10.289,7.063,10.341,3.278,16.834,0.495,23.797,20.4,19.15,17.6,200.269
2015-07-07,193.647,3.213,14.537,8.993,12.553,3.56,14.022,0.714,19.408,25.0,21.921,18.1,208.184
2015-07-08,191.18,2.371,10.868,7.487,11.753,4.266,10.594,0.154,16.547,23.3,19.604,17.5,202.049
2015-07-09,185.754,1.949,9.871,6.54,10.374,3.834,8.266,0.33,12.289,22.0,19.608,17.4,195.625
2015-07-10,190.426,2.676,12.181,8.877,13.34,4.463,13.162,0.565,19.318,25.6,21.862,18.3,202.607
2015-07-11,194.228,3.396,20.356,8.94,12.68,3.74,14.831,0.458,19.227,30.9,25.071,18.4,214.585
2015-07-12,192.455,2.921,16.575,6.834,9.057,2.223,15.148,0.642,19.756,30.7,25.4,20.8,209.029
2015-07-13,193.664,3.078,16.283,11.522,15.846,4.324,23.496,0.649,35.006,27.7,24.062,19.3,209.947
2015-07-14,189.653,3.078,19.425,12.697,19.125,6.427,23.315,0.866,38.176,32.0,27.554,23.4,209.078
2015-07-15,182.152,2.594,14.641,10.833,15.965,5.132,18.825,1.021,32.772,31.4,27.5,24.9,196.793
2015-07-16,182.116,2.529,12.814,10.597,18.231,7.634,6.718,0.398,15.265,24.9,22.642,21.4,194.93
2015-07-17,178.728,2.631,12.075,7.468,14.966,7.499,10.264,0.351,26.419,27.1,24.175,21.5,190.802
2015-07-18,182.485,3.094,15.435,9.211,16.748,7.536,13.506,0.465,29.978,28.5,25.438,22.2,197.921
2015-07-19,186.517,2.788,13.035,5.289,7.779,2.49,9.031,0.401,15.934,29.1,26.525,24.3,199.552
2015-07-20,184.904,2.526,11.768,6.2,9.228,3.027,9.559,0.708,18.031,27.5,24.504,21.8,196.672
2015-07-21,186.901,2.618,14.301,7.913,13.456,5.544,14.851,0.904,26.538,28.2,25.033,22.3,201.202
2015-07-22,183.747,2.707,16.036,8.964,13.433,4.468,17.268,0.905,28.115,31.4,27.275,22.8,199.783
2015-07-23,183.758,2.914,14.902,9.303,15.104,5.801,8.02,0.343,16.194,28.0,25.525,24.1,198.66
2015-07-24,187.831,3.401,18.37,10.972,17.989,7.017,6.92,0.452,13.834,28.1,25.588,24.0,206.202
2015-07-25,182.697,3.425,14.593,8.856,14.151,5.295,11.512,0.473,20.088,30.0,26.617,23.4,197.29
2015-07-26,180.968,2.69,13.449,5.441,7.971,2.53,14.369,0.812,22.181,31.3,27.654,24.5,194.417
2015-07-27,182.263,2.736,15.081,8.777,13.75,4.973,17.731,0.777,28.208,32.6,28.225,23.5,197.344
2015-07-28,181.798,2.264,11.951,7.125,11.615,4.489,16.809,0.356,32.171,30.3,26.775,24.6,193.748
2015-07-29,183.882,2.58,16.073,7.916,12.674,4.758,14.796,0.328,25.174,31.1,27.342,23.4,199.955
2015-07-30,182.345,2.583,10.322,8.857,13.364,4.506,18.549,0.51,30.671,28.8,25.996,23.6,192.667
2015-07-31,192.025,3.573,13.891,10.207,15.13,4.923,24.307,0.876,39.176,31.4,27.829,24.0,205.916
2015-08-01,193.635,3.832,16.305,9.167,12.693,3.526,29.47,0.691,45.036,31.7,28.558,25.2,209.94
2015-08-02,192.623,3.081,12.273,5.821,7.618,1.798,28.767,0.559,44.488,31.2,27.0,24.1,204.896
2015-08-03,192.55,3.462,12.764,8.277,11.352,3.076,29.717,0.535,46.832,31.7,27.704,24.8,205.314
2015-08-04,196.403,3.815,17.97,10.804,14.616,3.812,35.303,0.932,55.209,32.8,29.058,25.2,214.373
2015-08-05,193.429,3.674,18.025,11.198,15.148,3.95,31.487,0.964,47.939,34.4,29.975,25.1,211.454
2015-08-06,188.846,3.465,16.207,10.816,14.265,3.449,34.748,1.206,48.331,34.2,30.238,25.9,205.053
2015-08-07,187.347,2.851,11.457,7.551,10.566,3.015,30.458,0.818,43.424,32.9,28.121,24.2,198.804
2015-08-08,186.888,2.968,8.726,5.225,8.453,3.228,7.273,0.204,13.781,25.9,24.221,22.1,195.614
2015-08-09,184.631,2.458,6.378,3.657,5.685,2.028,9.181,0.135,18.094,27.4,23.754,20.9,191.009
2015-08-10,181.216,2.253,9.32,5.212,9.752,4.541,13.038,0.383,24.564,29.5,26.092,23.3,190.537
2015-08-11,185.154,2.728,9.688,6.98,11.794,4.813,12.997,0.334,22.854,28.8,25.233,22.6,194.842
2015-08-12,190.415,3.684,13.401,8.249,12.885,4.636,11.03,0.143,19.265,28.4,24.188,22.5,203.816
2015-08-13,191.054,3.503,10.748,6.411,9.927,3.515,8.377,0.085,15.541,22.8,21.496,20.5,201.802
2015-08-14,183.929,2.797,8.917,3.801,5.74,1.939,2.911,0.072,7.62,23.1,21.767,20.4,192.846
2015-08-15,185.25,2.75,9.081,4.23,6.232,2.002,5.688,0.242,11.051,28.4,24.354,21.7,194.329
2015-08-16,185.143,2.381,8.401,3.517,5.597,2.079,7.896,0.26,14.056,25.3,24.038,22.5,193.545
2015-08-17,182.77,2.518,9.446,5.545,9.034,3.489,4.496,0.195,11.692,24.1,23.383,22.2,192.215
2015-08-18,186.977,2.809,10.296,6.437,10.24,3.803,4.904,0.18,10.31,30.9,26.504,22.0,197.274
2015-08-19,186.574,2.89,9.521,6.899,10.236,3.337,9.002,0.121,13.376,28.9,25.2,21.3,196.095
2015-08-20,190.183,3.115,13.749,9.717,15.029,5.312,11.847,0.46,18.445,24.4,21.688,18.7,203.932
2015-08-21,189.708,3.302,9.631,10.071,15.397,5.326,12.316,0.279,22.164,24.6,22.338,20.6,199.339
2015-08-22,192.497,3.425,11.219,8.396,13.462,5.066,9.907,0.182,19.447,26.7,23.379,21.7,203.716
2015-08-23,186.608,2.874,7.434,4.287,6.316,2.029,3.746,0.086,10.313,21.7,20.871,19.8,194.042
2015-08-24,187.196,2.83,7.269,5.72,10.226,4.506,6.715,0.162,12.593,22.3,19.55,17.5,194.464
2015-08-25,186.87,2.705,7.008,6.276,10.881,4.604,5.614,0.177,10.232,20.7,18.367,16.8,193.877
2015-08-26,186.617,2.686,9.76,7.162,12.114,4.952,6.549,0.137,13.584,20.5,18.621,17.3,196.377
2015-08-27,189.067,3.182,11.209,8.048,13.272,5.224,3.796,0.114,8.699,19.0,17.95,17.0,200.276
2015-08-28,187.737,2.685,9.802,7.258,12.542,5.284,7.971,0.112,14.12,21.2,19.267,17.4,197.539
2015-08-29,188.303,2.825,10.752,7.912,12.264,4.352,7.407,0.088,13.32,18.6,18.246,17.8,199.056
2015-08-30,190.764,3.052,8.915,5.665,8.409,2.744,5.219,0.082,10.345,19.1,18.242,17.8,199.679
2015-08-31,188.304,2.719,12.029,9.444,14.659,5.215,7.137,0.109,14.122,19.5,18.8,17.7,200.332
2015-09-01,189.41,2.715,11.813,9.365,15.485,6.12,7.491,0.203,15.037,22.7,20.862,18.7,201.223
2015-09-02,189.187,2.708,10.871,7.338,12.917,5.579,9.21,0.248,17.08,31.3,24.65,21.3,200.058
2015-09-03,189.564,2.913,9.398,9.264,13.619,4.355,9.47,0.583,15.249,25.1,22.362,20.2,198.962
2015-09-04,193.452,3.201,10.324,8.439,12.593,4.154,9.402,0.208,15.097,26.7,22.775,19.7,203.777
2015-09-05,193.932,3.503,14.659,7.907,11.594,3.687,9.45,0.335,13.626,25.0,22.3,19.5,208.591
2015-09-06,196.82,3.491,9.02,5.461,7.555,2.094,7.158,0.088,12.851,20.2,19.238,18.1,205.84
2015-09-07,191.694,3.432,11.372,8.009,11.822,3.813,4.393,0.085,8.991,19.7,18.408,17.8,203.066
2015-09-08,189.192,3.418,10.18,8.004,11.474,3.469,3.555,0.072,8.07,17.8,17.2,16.7,199.372
2015-09-09,186.119,2.62,7.3,4.616,7.314,2.698,4.714,0.133,13.71,21.9,19.338,16.4,193.419
2015-09-10,183.424,2.496,8.513,5.584,9.711,4.127,6.124,0.098,21.041,21.9,21.533,21.1,191.937
2015-09-11,190.566,3.296,12.667,9.233,15.189,5.956,4.89,0.226,10.925,24.5,21.183,18.8,203.233
2015-09-12,191.766,3.313,13.741,7.86,12.194,4.335,9.325,0.493,15.263,24.8,21.629,17.7,205.507
2015-09-13,190.703,3.14,9.784,5.977,7.884,1.908,9.8,0.448,16.06,25.3,20.608,17.8,200.487
2015-09-14,191.83,3.596,11.432,9.826,14.972,5.145,5.227,0.467,8.663,22.4,18.875,16.4,203.262
2015-09-15,193.318,2.988,9.244,9.029,13.774,4.746,8.85,0.389,12.989,22.6,18.45,15.0,202.561
2015-09-16,195.056,2.901,10.454,9.59,14.77,5.18,10.121,0.393,15.03,21.6,18.95,16.1,205.51
2015-09-17,198.705,3.543,11.399,10.428,17.056,6.627,7.53,0.192,12.886,20.5,17.629,15.7,210.104
2015-09-18,188.977,2.796,8.155,7.085,10.518,3.433,3.299,0.148,7.291,21.9,18.058,14.3,197.133
2015-09-19,189.566,2.881,9.15,7.119,11.156,4.037,4.225,0.148,8.062,25.7,21.371,18.1,198.716
2015-09-20,188.356,3.267,11.023,4.763,7.057,2.295,4.376,0.133,7.408,24.8,20.908,17.7,199.379
2015-09-21,189.576,3.176,11.836,6.134,9.355,3.222,7.821,0.354,11.913,23.4,19.742,15.3,201.413
2015-09-22,190.323,3.47,10.703,5.83,8.48,2.651,10.493,0.238,13.67,24.8,20.288,15.9,201.026
2015-09-23,191.712,3.428,12.515,7.677,10.757,3.08,13.058,0.537,18.041,24.2,19.104,14.9,204.227
2015-09-24,191.991,3.31,9.832,8.21,12.753,4.543,12.722,0.366,18.708,20.8,18.592,15.8,201.823
2015-09-25,188.917,3.606,11.652,11.233,16.57,5.337,6.816,0.223,12.1,18.6,16.638,15.2,200.569
2015-09-26,187.499,3.293,11.186,8.937,13.317,4.38,4.139,0.245,8.41,19.2,17.375,15.1,198.685
2015-09-27,189.016,3.294,10.489,5.887,9.147,3.26,8.092,0.37,13.324,23.6,19.883,16.8,199.504
2015-09-28,189.387,3.464,13.745,8.355,14.017,5.662,11.52,0.398,14.954,25.1,20.096,15.8,203.132
2015-09-29,188.629,2.049,7.058,4.516,7.277,2.761,5.336,0.189,7.998,21.1,17.742,15.4,195.687
2015-09-30,189.108,2.326,8.543,5.765,8.734,2.969,5.341,0.251,7.873,21.4,16.654,13.4,197.65
2015-10-01,190.388,2.463,8.852,8.784,13.121,4.337,9.627,0.669,14.943,21.7,17.433,12.2,199.24
2015-10-02,189.064,2.881,10.077,6.579,9.775,3.196,8.149,0.164,12.928,21.1,19.271,16.6,199.141
2015-10-03,190.954,3.521,16.915,8.55,13.851,5.301,9.013,0.206,13.014,24.5,19.529,14.1,207.869
2015-10-04,190.22,2.42,8.415,4.125,5.422,1.297,7.009,0.179,10.124,19.7,16.079,12.5,198.636
2015-10-05,192.076,3.269,9.79,9.274,14.774,5.5,7.508,0.212,11.174,18.5,13.946,9.2,201.866
2015-10-06,190.648,3.208,10.856,9.368,15.398,6.03,7.429,0.323,10.867,17.3,14.117,10.3,201.503
2015-10-07,189.534,2.514,7.682,5.311,8.147,2.836,6.206,0.227,8.462,17.5,14.267,11.3,197.216
2015-10-08,187.509,1.828,7.589,2.77,4.241,1.472,7.566,0.355,12.797,19.9,16.242,13.1,195.098
2015-10-09,190.93,2.847,15.177,8.466,11.152,2.686,11.969,0.287,15.668,21.8,18.075,15.2,206.106
2015-10-10,193.19,4.306,16.27,12.854,17.064,4.21,25.545,0.564,33.422,23.3,18.912,15.7,209.459
2015-10-11,193.799,4.32,17.471,9.25,12.387,3.136,20.231,0.335,30.387,18.2,16.967,15.5,211.27
2015-10-12,191.959,2.895,8.402,5.734,7.839,2.105,8.69,0.31,11.633,21.3,17.379,14.3,200.36
2015-10-13,190.94,2.754,7.071,6.839,10.45,3.611,4.072,0.125,6.378,17.4,14.708,12.9,198.01
2015-10-14,191.387,3.379,8.002,8.813,14.556,5.743,6.084,0.201,8.652,18.2,13.7,9.4,199.39
2015-10-15,192.497,3.42,12.364,10.123,15.914,5.791,6.884,0.09,9.016,17.6,13.521,10.0,204.861
2015-10-16,191.189,3.754,13.823,12.909,20.157,7.248,10.511,0.367,14.553,18.4,13.433,8.9,205.012
2015-10-17,190.292,3.466,12.187,11.152,16.246,5.094,15.918,0.507,21.01,20.3,14.508,9.8,202.479
2015-10-18,191.097,3.656,13.851,9.407,12.137,2.73,21.84,0.469,29.294,20.0,16.579,14.1,204.947
2015-10-19,190.287,3.302,9.827,8.442,12.427,3.985,17.218,0.258,23.137,18.4,14.767,12.4,200.114
2015-10-20,190.356,2.935,10.068,8.639,13.32,4.681,12.034,0.219,17.261,21.0,15.267,12.1,200.423
2015-10-21,189.894,2.599,8.014,8.198,12.448,4.25,10.289,0.212,14.15,15.3,12.442,8.7,197.908
2015-10-22,189.101,3.224,8.612,9.63,14.462,4.832,10.702,0.151,14.541,18.0,13.062,10.5,197.713
2015-10-23,189.412,3.01,12.663,10.019,14.647,4.628,10.129,0.307,13.924,16.4,12.629,7.7,202.074
2015-10-24,192.188,3.601,11.395,8.526,13.116,4.59,20.317,0.33,26.254,22.8,16.454,12.0,203.583
2015-10-25,189.97,2.205,5.17,2.005,2.919,0.914,10.381,0.013,13.697,13.1,10.571,9.1,195.141
2015-10-26,190.272,3.22,8.133,7.602,11.263,3.661,9.618,0.021,12.154,14.7,11.354,9.0,198.405
2015-10-27,192.187,4.494,17.17,17.217,26.279,9.062,15.437,0.698,21.712,17.8,12.542,5.4,209.357
2015-10-28,191.209,3.48,10.997,9.2,14.208,5.008,13.076,0.06,19.874,19.3,15.542,11.7,202.206
2015-10-29,190.135,3.119,8.533,9.865,15.802,5.937,9.035,0.128,12.792,17.9,13.25,8.8,198.668
2015-10-30,190.758,3.119,8.074,8.039,13.468,5.429,6.421,0.055,8.86,15.8,11.279,8.0,198.832
2015-10-31,192.155,3.931,9.637,8.93,13.3,4.37,10.783,0.026,13.838,11.6,8.854,6.6,201.792
2015-11-01,192.153,4.384,16.375,8.885,13.405,4.521,9.784,0.035,13.207,15.7,10.662,7.1,208.528
2015-11-02,192.096,4.306,11.196,12.436,19.763,7.326,11.118,0.121,16.208,10.6,8.412,6.9,203.292
2015-11-03,191.411,4.064,15.477,10.668,16.925,6.257,6.564,0.12,10.273,15.4,11.717,7.8,206.888
2015-11-04,191.748,5.056,22.083,14.416,27.665,13.249,8.916,0.472,13.351,16.2,12.508,9.3,213.831
2015-11-05,192.915,5.916,24.073,17.442,34.559,17.117,13.07,0.512,19.316,17.7,12.354,7.9,216.988
