date,CO_mean
2014-10-09,5.348
2014-10-10,6.125
2014-10-11,6.167
2014-10-12,4.833
2014-10-13,2.292
2014-10-14,3.208
2014-10-15,4.542
2014-10-16,3.957
2014-10-17,5.0
2014-10-18,4.458
2014-10-19,4.417
2014-10-20,5.375
2014-10-21,4.5
2014-10-22,4.875
2014-10-23,3.696
2014-10-24,4.542
2014-10-25,5.167
2014-10-26,4.25
2014-10-27,3.375
2014-10-28,3.917
2014-10-29,4.958
2014-10-30,5.565
2014-10-31,5.708
2014-11-01,6.375
2014-11-02,5.458
2014-11-03,3.167
2014-11-04,4.917
2014-11-05,4.917
2014-11-06,4.522
2014-11-07,5.917
2014-11-08,5.875
2014-11-09,4.708
2014-11-10,4.417
2014-11-11,4.875
2014-11-12,5.583
2014-11-13,4.435
2014-11-14,4.708
2014-11-15,4.917
2014-11-16,4.333
2014-11-17,6.208
2014-11-18,5.292
2014-11-19,5.042
2014-11-20,6.391
2014-11-21,6.375
2014-11-22,5.5
2014-11-23,4.458
2014-11-24,5.625
2014-11-25,5.625
2014-11-26,6.042
2014-11-27,5.435
2014-11-28,6.583
2014-11-29,5.75
2014-11-30,5.542
2014-12-01,4.875
2014-12-02,3.385
2014-12-03,7.333
2014-12-04,7.5
2014-12-05,5.652
2014-12-06,5.333
2014-12-07,5.292
2014-12-08,5.667
2014-12-09,5.167
2014-12-10,5.833
2014-12-11,6.0
2014-12-12,6.792
2014-12-13,6.583
2014-12-14,5.917
2014-12-15,6.583
2014-12-16,5.625
2014-12-17,3.667
2014-12-18,5.043
2014-12-19,6.875
2014-12-20,7.917
2014-12-21,6.125
2014-12-22,6.75
2014-12-23,5.917
2014-12-24,7.625
2014-12-25,8.391
2014-12-26,6.292
2014-12-27,6.458
2014-12-28,5.333
2014-12-29,6.458
2014-12-30,7.542
2014-12-31,5.792
2015-01-01,4.333
2015-01-02,5.75
2015-01-03,5.458
2015-01-04,6.208
2015-01-05,7.375
2015-01-06,6.833
2015-01-07,6.609
2015-01-08,6.25
2015-01-09,5.625
2015-01-10,5.417
2015-01-11,4.917
2015-01-12,4.708
2015-01-13,5.333
2015-01-14,5.652
2015-01-15,6.958
2015-01-16,5.292
2015-01-17,5.542
2015-01-18,4.208
2015-01-19,4.25
2015-01-20,4.917
2015-01-21,5.696
2015-01-22,5.042
2015-01-23,6.0
2015-01-24,4.375
2015-01-25,5.917
2015-01-26,6.417
2015-01-27,7.542
2015-01-28,6.348
2015-01-29,5.583
2015-01-30,6.167
2015-01-31,4.208
2015-02-01,7.417
2015-02-02,4.958
2015-02-03,4.958
2015-02-04,5.217
2015-02-05,5.417
2015-02-06,4.583
2015-02-07,3.875
2015-02-08,4.458
2015-02-09,4.917
2015-02-10,5.833
2015-02-11,4.783
2015-02-12,7.292
2015-02-13,7.25
2015-02-14,4.875
2015-02-15,3.625
2015-02-16,5.833
2015-02-17,5.375
2015-02-18,5.304
2015-02-19,6.208
2015-02-20,5.958
2015-02-21,3.875
2015-02-22,4.833
2015-02-23,5.5
2015-02-24,5.583
2015-02-25,4.609
2015-02-26,5.708
2015-02-27,6.583
2015-02-28,5.75
2015-03-01,5.917
2015-03-02,5.417
2015-03-03,4.833
2015-03-04,6.167
2015-03-05,5.833
2015-03-06,5.083
2015-03-07,4.458
2015-03-08,4.875
2015-03-09,5.833
2015-03-10,5.143
2015-04-01,5.333
2015-04-02,6.391
2015-04-03,6.083
2015-04-04,6.083
2015-04-05,5.583
2015-04-06,5.292
2015-04-07,4.75
2015-04-08,3.25
2015-04-09,6.0
2015-04-10,6.333
2015-04-11,4.167
2015-04-12,4.125
2015-04-13,4.708
2015-04-14,4.542
2015-04-15,5.25
2015-04-16,6.522
2015-04-17,4.667
2015-04-18,4.708
2015-04-19,5.167
2015-04-20,4.125
2015-04-21,4.25
2015-04-22,4.417
2015-04-23,4.261
2015-04-24,4.583
2015-04-25,4.417
2015-04-26,4.167
2015-04-27,4.417
2015-04-28,4.417
2015-04-29,3.75
2015-04-30,3.957
2015-05-01,3.333
2015-05-02,3.458
2015-05-03,3.708
2015-05-04,3.667
2015-05-05,3.333
2015-05-06,3.167
2015-05-07,3.739
2015-05-08,3.917
2015-05-09,5.042
2015-05-10,3.375
2015-05-11,3.625
2015-05-12,3.75
2015-05-13,4.375
2015-05-14,4.609
2015-05-15,3.875
2015-05-16,4.792
2015-05-17,4.167
2015-05-18,3.875
2015-05-19,3.958
2015-05-20,3.375
2015-05-21,3.739
2015-05-22,4.25
2015-05-23,4.25
2015-05-24,3.333
2015-05-25,3.958
2015-05-26,4.25
2015-05-27,4.167
2015-05-28,4.174
2015-05-29,4.417
2015-05-30,3.667
2015-05-31,3.292
2015-06-01,3.542
2015-06-02,4.75
2015-06-03,5.875
2015-06-04,3.913
2015-06-05,4.125
2015-06-06,3.5
2015-06-07,3.375
2015-06-08,4.708
2015-06-09,5.667
2015-06-10,4.417
2015-06-11,5.957
2015-06-12,4.583
2015-06-13,4.875
2015-06-14,4.667
2015-06-15,3.833
2015-06-16,5.0
2015-06-17,5.083
2015-06-18,4.652
2015-06-19,4.542
2015-06-20,3.833
2015-06-21,3.292
2015-06-22,4.292
2015-06-23,5.083
2015-06-24,3.8
2015-06-25,3.952
2015-06-26,4.625
2015-06-27,4.875
2015-06-28,2.708
2015-06-29,2.292
2015-06-30,3.625
2015-07-01,4.417
2015-07-02,3.826
2015-07-03,5.25
2015-07-04,5.5
2015-07-05,4.042
2015-07-06,5.083
2015-07-07,4.417
2015-07-08,4.0
2015-07-09,3.696
2015-07-10,3.375
2015-07-11,2.833
2015-07-12,1.625
2015-07-13,1.583
2015-07-14,2.292
2015-07-15,2.625
2015-07-16,1.261
2015-07-17,3.708
2015-07-18,3.25
2015-07-19,1.583
2015-07-20,1.792
2015-07-21,1.583
2015-07-22,4.292
2015-07-23,4.455
2015-07-24,2.417
2015-07-25,2.5
2015-07-26,1.042
2015-07-27,2.625
2015-07-28,2.583
2015-07-29,3.083
2015-07-30,4.087
2015-07-31,4.083
2015-08-01,3.5
2015-08-02,3.125
2015-08-03,3.542
2015-08-04,3.5
2015-08-05,3.375
2015-08-06,2.905
2015-08-07,2.5
2015-08-08,3.0
2015-08-09,2.417
2015-08-10,2.917
2015-08-11,3.208
2015-08-12,4.292
2015-08-13,3.348
2015-08-14,3.625
2015-08-15,2.792
2015-08-16,3.0
2015-08-17,4.083
2015-08-18,3.25
2015-08-19,4.542
2015-08-20,2.957
2015-08-21,3.125
2015-08-22,3.667
2015-08-23,3.125
2015-08-24,3.625
2015-08-25,2.583
2015-08-26,3.875
2015-08-27,3.652
2015-08-28,4.708
2015-08-29,4.208
2015-08-30,3.875
2015-08-31,5.417
2015-09-01,5.417
2015-09-02,4.458
2015-09-03,4.826
2015-09-04,4.375
2015-09-05,4.542
2015-09-06,4.708
2015-09-07,4.417
2015-09-08,3.792
2015-09-09,3.833
2015-09-10,2.952
2015-09-11,3.417
2015-09-12,3.167
2015-09-13,2.917
2015-09-14,3.458
2015-09-15,3.667
2015-09-16,3.708
2015-09-17,4.087
2015-09-18,3.75
2015-09-19,3.667
2015-09-20,3.333
2015-09-21,3.5
2015-09-22,3.375
2015-09-23,3.25
2015-09-24,4.783
2015-09-25,4.833
2015-09-26,4.25
2015-09-27,3.917
2015-09-28,4.042
2015-09-29,4.125
2015-09-30,4.542
2015-10-01,5.087
2015-10-02,6.0
2015-10-03,3.833
2015-10-04,3.375
2015-10-05,4.208
2015-10-06,3.25
2015-10-07,3.167
2015-10-08,4.739
2015-10-09,5.125
2015-10-10,5.458
2015-10-11,4.458
2015-10-12,4.125
2015-10-13,4.333
2015-10-14,4.375
2015-10-15,4.609
2015-10-16,4.5
2015-10-17,3.917
2015-10-18,3.042
2015-10-19,3.792
2015-10-20,4.042
2015-10-21,4.75
2015-10-22,4.391
2015-10-23,5.625
2015-10-24,5.375
2015-10-25,2.667
2015-10-26,4.5
2015-10-27,4.167
2015-10-28,4.083
2015-10-29,4.591
2015-10-30,5.583
2015-10-31,4.792
2015-11-01,3.75
2015-11-02,5.042
2015-11-03,3.25
2015-11-04,4.625
2015-11-05,3.957
2015-11-06,3.917
2015-11-07,4.333
2015-11-08,4.75
2015-11-09,4.667
2015-11-10,5.0
2015-11-11,4.083
2015-11-12,4.522
2015-11-13,4.667
2015-11-14,5.0
2015-11-15,3.708
2015-11-16,4.708
2015-11-17,5.458
2015-11-18,5.0
2015-11-19,4.783
2015-11-20,6.208
2015-11-21,6.042
2015-11-22,6.625
2015-11-23,6.125
2015-11-24,4.833
2015-11-25,5.958
2015-11-26,4.522
2015-11-27,4.417
2015-11-28,4.75
2015-11-29,4.25
2015-11-30,5.125
2015-12-01,6.0
2015-12-02,6.208
2015-12-03,5.783
2015-12-04,6.25
2015-12-05,6.083
2015-12-06,5.083
2015-12-07,5.25
2015-12-08,4.25
2015-12-09,4.917
2015-12-10,5.348
2015-12-11,3.583
2015-12-12,6.125
2015-12-13,5.208
2015-12-14,5.708
2015-12-15,6.833
2015-12-16,6.375
2015-12-17,4.87
2015-12-18,6.0
2015-12-19,4.5
2015-12-20,5.208
2015-12-21,6.625
2015-12-22,6.25
2015-12-23,6.208
2015-12-24,6.818
2015-12-25,4.792
2015-12-26,6.375
2015-12-27,6.292
2015-12-28,6.0
2015-12-29,4.833
2015-12-30,4.5
2015-12-31,4.783
