date,CH4_mean,CO2_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-08-27,190.583,3930.87,97.0,87.0,69.0,7.333,8.083,8.792,0.708,0.125,6.875,22.4,20.112,18.7,197.917
2014-08-28,196.042,4009.167,100.0,93.083,73.0,9.375,9.708,10.5,0.792,0.333,8.625,23.9,20.233,18.4,205.417
2014-08-29,198.5,4044.583,100.0,76.542,44.0,13.875,9.625,11.167,1.542,0.0,9.5,28.4,22.892,19.2,212.375
2014-08-30,189.292,3851.667,98.0,70.333,38.0,7.958,7.417,7.75,0.333,0.292,7.25,28.9,22.908,18.6,197.25
2014-08-31,191.458,3860.417,89.0,68.917,40.0,7.375,5.667,5.75,0.083,0.208,8.542,28.3,23.362,19.8,198.833
2014-09-01,191.364,4004.583,100.0,93.375,78.0,12.636,9.609,10.13,0.522,0.083,10.0,24.1,20.971,18.7,204.0
2014-09-02,189.333,4025.0,100.0,76.292,31.0,13.792,9.708,10.0,0.292,0.25,8.875,32.8,23.771,18.2,203.125
2014-09-03,188.25,3958.261,100.0,77.458,51.0,15.125,10.583,10.958,0.375,0.375,11.208,25.9,22.275,20.0,203.375
2014-09-04,190.667,4032.917,98.0,85.292,66.0,20.125,13.875,14.5,0.625,0.667,20.125,26.6,22.662,19.8,210.792
2014-09-05,193.375,4217.5,99.0,79.0,46.0,21.958,15.542,16.375,0.833,0.565,28.25,31.7,25.85,21.7,215.333
2014-09-06,191.75,4250.417,94.0,65.542,40.0,19.583,9.958,10.417,0.458,0.5,16.75,32.5,26.554,21.4,211.333
2014-09-07,187.833,4056.25,100.0,86.125,51.0,15.667,6.458,6.542,0.083,0.042,9.375,26.6,20.858,17.0,203.5
2014-09-08,192.545,4039.167,99.0,78.292,50.0,15.864,12.391,13.348,0.957,0.792,14.0,25.6,21.767,18.6,208.409
2014-09-09,191.125,4065.0,97.0,64.75,31.0,13.5,9.5,9.667,0.167,2.042,16.0,30.3,23.571,18.5,204.625
2014-09-10,194.381,4023.5,99.0,78.208,54.0,16.476,12.545,13.318,0.773,0.5,20.273,26.3,22.254,17.9,210.857
2014-09-11,191.542,4012.083,99.0,82.417,40.0,14.5,10.875,11.667,0.792,0.083,9.333,29.6,20.962,17.3,206.042
2014-09-12,193.167,3993.75,98.0,60.083,28.0,14.833,11.292,12.25,0.958,0.261,9.417,29.5,22.158,16.4,208.0
2014-09-13,195.0,4043.75,99.0,72.25,32.0,11.333,9.375,9.833,0.458,0.208,9.292,29.2,21.079,16.3,206.333
2014-09-14,193.333,4030.0,98.0,65.25,27.0,13.333,6.667,7.167,0.5,0.0,7.125,29.9,22.521,16.5,206.667
2014-09-15,193.182,4025.833,93.0,71.0,41.0,13.273,8.783,9.391,0.609,0.292,12.417,25.8,21.171,17.2,206.455
2014-09-16,194.25,4028.333,94.0,63.208,31.0,14.0,11.417,12.208,0.792,0.0,17.708,30.3,23.512,18.2,208.25
2014-09-17,192.542,4077.826,96.0,56.667,30.0,10.125,11.625,12.833,1.208,0.25,11.458,26.1,21.288,16.8,202.667
2014-09-18,192.125,4093.75,95.0,53.5,26.0,11.458,11.417,12.542,1.125,0.167,9.542,25.9,19.9,15.3,203.583
2014-09-19,195.667,4166.667,72.0,44.042,23.0,15.292,15.458,16.542,1.083,0.043,11.625,27.2,20.4,12.1,210.958
2014-09-20,194.333,4143.333,83.0,54.0,32.0,14.083,13.25,15.0,1.75,0.625,11.875,24.7,18.9,15.1,208.417
2014-09-21,192.875,4085.833,92.0,54.25,21.0,11.417,7.5,7.792,0.292,0.167,11.875,28.7,20.679,13.5,204.292
2014-09-22,192.727,4120.417,90.0,62.5,30.0,14.182,10.87,11.087,0.217,0.125,18.125,27.3,20.767,15.8,206.909
2014-09-23,191.792,4161.667,69.0,44.958,23.0,12.75,8.208,8.417,0.208,0.042,15.042,28.8,20.879,13.4,204.542
2014-09-24,191.042,4100.0,100.0,68.542,39.0,15.0,11.625,12.208,0.583,0.458,19.375,26.2,20.488,16.8,206.042
2014-09-25,185.792,3979.167,100.0,91.083,57.0,14.917,13.042,14.083,1.042,0.174,14.375,22.8,20.912,18.6,200.708
2014-09-26,188.25,4006.957,90.0,56.792,23.0,13.667,8.417,8.667,0.25,0.043,8.042,30.3,22.671,17.5,201.917
2014-09-27,189.167,3969.167,87.0,54.917,34.0,11.333,7.292,7.417,0.125,0.167,12.125,25.2,19.308,15.5,200.5
2014-09-28,189.0,3970.833,87.0,54.375,26.0,10.583,5.292,5.375,0.083,0.208,12.667,29.9,21.504,14.4,199.583
2014-09-29,190.182,4088.333,84.0,47.875,22.0,13.318,9.957,10.304,0.348,0.083,19.958,32.1,22.762,16.0,203.5
2014-09-30,192.792,4160.0,89.0,58.0,27.0,16.917,12.375,13.5,1.125,0.042,22.292,30.6,23.175,17.4,209.708
2014-10-01,193.042,4182.174,97.0,87.792,68.0,12.542,11.25,11.917,0.667,0.0,16.542,19.8,18.317,17.3,205.583
2014-10-02,194.625,4284.583,100.0,86.833,63.0,19.375,14.042,18.708,4.667,0.542,23.417,23.7,19.383,15.9,214.0
2014-10-03,191.125,4141.667,100.0,69.208,33.0,20.167,13.792,15.0,1.208,0.478,30.542,32.4,23.733,19.1,211.292
2014-10-04,191.75,4164.167,65.0,54.792,44.0,14.583,12.042,12.875,0.833,0.625,15.125,25.4,22.279,19.1,206.333
2014-10-05,193.625,4131.25,100.0,86.875,59.0,9.417,5.5,5.625,0.125,0.0,9.667,18.5,15.575,13.8,203.042
2014-10-06,185.727,4029.583,100.0,79.292,45.0,9.909,5.913,6.13,0.217,0.083,3.25,26.9,18.412,14.2,195.636
2014-10-07,189.667,4140.0,93.0,62.375,31.0,11.5,10.083,10.75,0.667,0.042,4.542,26.9,19.075,15.6,201.167
2014-10-08,192.708,4114.348,87.0,64.625,34.0,13.125,10.917,11.5,0.583,1.333,9.167,24.5,18.442,14.7,205.833
2014-10-09,192.375,4105.417,91.0,65.792,41.0,15.667,13.375,14.458,1.083,0.708,13.167,25.3,19.962,15.6,208.042
2014-10-10,195.625,4241.25,93.0,63.875,40.0,24.833,21.208,24.25,3.042,0.696,21.333,27.0,21.488,15.4,220.458
2014-10-11,192.875,4144.167,86.0,60.0,28.0,12.792,11.083,11.583,0.5,0.208,18.958,28.2,19.262,14.9,205.667
2014-10-12,193.875,4094.583,74.0,56.375,39.0,11.875,8.417,8.75,0.333,0.167,18.708,21.5,17.258,14.2,205.75
2014-10-13,191.455,4142.083,100.0,89.958,67.0,8.818,10.174,10.652,0.478,0.125,20.0,19.4,15.233,12.6,200.273
2014-10-14,185.476,3962.727,100.0,59.083,29.0,5.238,6.273,7.0,0.727,0.042,4.87,25.2,20.204,15.0,190.714
2014-10-15,194.458,4102.609,91.0,52.167,28.0,10.583,13.125,15.083,1.958,0.0,7.917,21.7,15.679,11.9,205.042
2014-10-16,193.792,4018.333,93.0,66.083,32.0,5.792,10.125,10.625,0.5,0.0,7.292,25.6,16.471,11.6,199.583
2014-10-17,195.958,4066.25,97.0,55.708,25.0,8.125,14.292,15.667,1.375,0.391,10.833,24.9,16.817,10.9,204.083
2014-10-18,202.875,4205.0,67.0,43.792,20.0,12.542,19.5,22.5,3.0,1.0,13.125,24.0,15.958,8.7,215.417
2014-10-19,200.542,4198.333,87.0,56.125,27.0,8.458,12.583,12.917,0.333,0.708,16.292,25.1,16.996,8.8,209.0
2014-10-20,193.591,4275.0,99.0,75.958,38.0,21.045,17.87,19.261,1.391,0.458,21.667,24.7,17.675,12.4,214.636
2014-10-21,191.667,4282.917,100.0,96.542,89.0,31.833,24.292,28.667,4.375,0.0,37.25,18.5,16.767,15.2,223.5
2014-10-22,188.625,4163.043,100.0,98.833,97.0,17.292,11.042,11.5,0.458,0.0,14.333,16.6,13.771,11.3,205.917
2014-10-23,190.125,4178.333,99.0,79.208,49.0,17.083,11.375,12.625,1.25,0.125,10.667,17.2,12.896,10.7,207.208
2014-10-24,193.409,4192.174,92.0,64.5,33.0,19.182,19.304,23.13,3.826,0.286,16.364,22.5,15.554,9.8,212.591
2014-10-25,194.375,4140.0,98.0,66.458,32.0,18.458,18.083,20.458,2.375,0.667,20.0,24.8,16.683,9.4,212.833
2014-10-26,193.875,4158.333,98.0,75.625,40.0,19.292,13.375,14.125,0.75,0.458,28.375,24.4,18.3,11.4,213.167
2014-10-27,192.455,4114.583,100.0,68.583,39.0,13.909,11.913,13.13,1.217,0.125,15.625,26.1,18.188,12.3,206.364
2014-10-28,194.5,4140.417,68.0,41.25,18.0,13.25,16.417,18.292,1.875,0.125,7.792,20.6,13.762,8.6,207.75
2014-10-29,200.417,4211.739,69.0,43.125,17.0,15.042,19.042,21.5,2.458,0.167,14.042,22.8,14.096,6.0,215.458
2014-10-30,198.125,4286.667,75.0,52.25,26.0,16.208,19.5,20.583,1.083,0.542,22.25,22.9,15.379,7.2,214.333
2014-10-31,199.375,4380.833,89.0,70.625,39.0,22.792,25.583,27.583,2.0,0.739,40.667,24.2,16.788,11.2,222.167
2014-11-01,197.75,4312.5,100.0,95.375,90.0,18.958,18.333,22.125,3.792,0.042,25.708,16.9,14.896,13.9,216.708
2014-11-02,192.375,4274.583,100.0,85.125,58.0,20.333,14.292,16.208,1.917,0.0,19.708,24.7,18.329,14.1,212.708
2014-11-03,193.045,4122.5,97.0,43.917,18.0,11.773,10.565,10.957,0.391,0.042,5.375,22.9,16.125,9.4,204.818
2014-11-04,199.833,4192.083,67.0,43.833,21.0,12.5,15.542,19.167,3.625,0.5,7.667,22.7,13.642,6.9,212.333
2014-11-05,197.125,4184.783,82.0,59.167,36.0,12.333,14.625,16.667,2.042,0.167,9.875,17.6,12.462,7.4,209.458
2014-11-06,193.958,4134.583,88.0,60.542,38.0,12.75,12.417,13.417,1.0,0.125,10.417,25.4,17.983,11.7,206.708
2014-11-07,194.458,4132.917,62.0,39.125,25.0,11.833,12.333,13.417,1.083,0.565,11.25,21.9,15.967,9.8,206.292
2014-11-08,199.5,4234.583,68.0,49.083,29.0,13.917,16.958,18.0,1.042,1.208,14.333,14.7,12.183,7.7,213.417
2014-11-09,198.708,4240.0,100.0,87.5,71.0,12.875,12.292,14.917,2.625,1.0,17.375,14.7,13.283,12.2,211.583
2014-11-10,195.045,4229.167,100.0,59.125,21.0,12.182,13.348,18.478,5.13,1.083,10.583,25.8,16.146,10.2,207.227
2014-11-11,193.522,4118.696,73.0,54.958,36.0,8.957,15.083,16.125,1.042,2.125,15.739,17.6,12.096,9.1,202.478
2014-11-12,191.875,4246.957,100.0,85.458,64.0,13.417,19.0,22.625,3.625,1.167,20.583,14.6,12.562,10.5,205.292
2014-11-13,191.292,4217.5,100.0,51.167,17.0,11.042,15.417,19.083,3.667,1.125,12.042,19.7,13.512,7.8,202.333
2014-11-14,194.5,4199.167,62.0,40.958,18.0,9.625,18.75,22.833,4.083,0.522,7.5,18.9,10.821,4.5,204.125
2014-11-15,195.417,4227.917,78.0,49.25,28.0,7.917,12.542,13.833,1.292,0.292,3.417,16.1,9.375,3.8,203.333
2014-11-16,199.292,4296.667,69.0,47.375,21.0,9.208,13.833,15.333,1.5,0.583,5.542,17.8,9.658,2.8,208.5
2014-11-17,193.409,4371.25,84.0,59.417,36.0,18.273,22.043,27.913,5.87,0.292,13.708,16.5,9.446,4.5,211.682
2014-11-18,193.708,4271.25,85.0,46.667,23.0,17.75,20.042,23.417,3.375,0.167,8.917,17.9,10.492,5.1,211.458
2014-11-19,197.75,4331.304,71.0,46.75,19.0,19.625,20.917,26.667,5.75,0.0,8.083,18.2,9.433,2.5,217.375
2014-11-20,194.042,4311.25,78.0,59.625,38.0,17.708,19.792,22.875,3.083,0.042,11.708,12.5,7.812,2.8,211.75
2014-11-21,194.917,4442.083,82.0,59.083,32.0,20.417,22.75,28.75,6.0,1.13,13.25,20.0,11.954,6.5,215.333
2014-11-22,195.75,4531.667,94.0,58.708,24.0,24.042,22.292,29.5,7.208,0.708,16.083,22.4,12.896,6.3,219.792
2014-11-23,192.0,4439.583,69.0,50.292,33.0,14.5,10.375,10.708,0.333,0.083,9.667,19.2,11.846,6.4,206.5
2014-11-24,192.909,4443.75,72.0,59.5,44.0,13.5,12.0,12.522,0.522,0.375,20.792,15.7,11.317,7.6,206.409
2014-11-25,193.25,4438.333,100.0,92.208,74.0,11.625,13.333,14.417,1.083,0.0,11.583,10.7,9.062,7.6,204.875
2014-11-26,189.429,4086.667,97.0,93.292,86.0,7.476,6.227,6.5,0.273,0.0,5.333,7.9,7.021,6.3,196.905
2014-11-27,193.25,4242.083,95.0,71.25,35.0,18.958,15.75,27.5,11.75,0.417,8.208,21.9,12.104,7.4,212.208
2014-11-28,199.417,4283.75,96.0,79.458,45.0,26.083,26.167,43.917,17.75,0.609,14.667,18.8,11.754,8.4,225.5
2014-11-29,198.917,4236.667,100.0,97.958,90.0,31.167,24.25,43.375,19.125,0.0,28.875,12.8,11.096,10.0,230.083
2014-11-30,194.75,4123.75,100.0,87.667,65.0,19.333,14.708,20.125,5.417,0.0,13.375,17.5,12.042,8.0,214.083
2014-12-01,192.227,4122.917,100.0,99.958,99.0,16.636,20.913,26.391,5.478,0.0,10.792,13.2,11.758,10.4,208.864
2014-12-02,190.417,3962.917,100.0,41.083,20.0,10.0,11.417,13.125,1.708,0.083,4.708,13.1,9.054,5.5,200.417
2014-12-03,192.458,4211.304,40.0,27.458,16.0,8.875,11.458,12.833,1.375,0.208,5.333,12.4,7.842,4.2,201.333
2014-12-04,199.25,4421.25,93.0,60.958,41.0,18.125,24.083,31.708,7.625,0.417,14.042,8.0,5.654,1.4,217.375
2014-12-05,197.5,4376.667,98.0,58.583,19.0,15.375,16.958,29.708,12.75,0.739,6.875,14.5,6.092,1.4,212.875
2014-12-06,196.917,4292.917,67.0,47.042,23.0,13.208,16.667,20.167,3.5,1.75,6.458,11.4,3.967,-1.2,210.125
2014-12-07,201.875,4348.333,72.0,50.042,28.0,14.75,15.083,19.25,4.167,1.292,5.917,10.0,3.358,-1.9,216.625
2014-12-08,197.045,4469.583,71.0,51.625,28.0,15.136,21.913,30.783,8.87,1.583,11.042,13.0,4.858,-1.6,212.182
2014-12-09,194.333,4382.5,75.0,47.75,23.0,11.5,16.333,18.75,2.417,1.5,7.542,16.3,6.008,0.2,205.833
2014-12-10,198.5,4414.762,60.0,45.0,24.0,22.227,32.136,49.0,16.864,1.545,12.652,12.1,5.108,-0.2,220.727
2014-12-11,199.708,4414.583,100.0,76.542,53.0,27.042,29.875,63.333,33.458,0.292,31.708,7.2,4.838,1.6,226.75
2014-12-12,196.25,4255.417,100.0,79.667,51.0,24.417,21.167,39.708,18.542,0.0,13.792,9.5,5.55,1.4,220.667
2014-12-13,192.75,4169.167,89.0,58.208,25.0,10.625,15.375,20.0,4.625,0.5,7.042,11.4,4.121,-0.5,203.375
2014-12-14,196.5,4247.083,71.0,50.667,26.0,11.208,14.417,18.167,3.75,0.333,5.0,9.6,2.358,-2.2,207.708
2014-12-15,201.273,4317.083,70.0,48.583,26.0,10.227,17.696,26.783,9.087,0.542,5.375,10.2,2.167,-3.1,211.5
2014-12-16,194.625,4223.333,100.0,85.625,56.0,10.375,20.5,26.75,6.25,0.167,12.958,3.3,1.496,-0.3,205.0
2014-12-17,187.083,4135.652,89.0,54.167,30.0,9.667,10.292,11.542,1.25,0.0,4.125,7.2,2.833,-0.7,196.75
2014-12-18,191.958,4222.917,59.0,39.625,22.0,9.042,12.542,17.0,4.458,0.167,4.417,9.3,2.517,-0.8,201.0
2014-12-19,201.125,4571.667,69.0,49.042,27.0,21.5,29.958,53.25,23.292,0.522,11.167,10.2,3.442,-2.4,222.625
2014-12-20,199.542,4476.25,100.0,70.333,46.0,21.333,27.875,45.417,17.542,1.125,21.5,7.0,3.758,0.7,220.875
2014-12-21,194.375,4300.833,100.0,73.667,39.0,13.167,15.375,18.833,3.458,0.75,8.708,11.9,5.792,1.8,207.542
2014-12-22,195.818,4220.0,86.0,41.458,19.0,13.091,16.478,19.478,3.0,1.042,5.042,10.5,5.112,1.3,208.909
2014-12-23,198.875,4388.333,73.0,44.667,21.0,16.667,20.083,27.792,7.708,1.292,5.042,10.9,4.3,-0.9,215.542
2014-12-24,204.583,4539.565,78.0,56.333,34.0,26.542,32.125,58.833,26.708,1.75,18.167,10.9,2.842,-1.9,231.125
2014-12-25,198.625,4295.833,87.0,49.625,18.0,19.542,22.542,32.708,10.167,0.458,7.917,12.2,3.958,-0.5,218.167
2014-12-26,200.958,4282.083,79.0,45.458,19.0,14.5,20.208,32.875,12.667,0.739,5.5,10.0,2.817,-3.1,215.458
2014-12-27,200.333,4245.833,64.0,42.167,21.0,13.792,18.542,22.958,4.417,1.042,7.042,10.0,3.029,-1.3,214.125
2014-12-28,199.708,4388.333,63.0,47.917,22.0,15.75,19.708,24.333,4.625,0.833,16.625,12.8,3.154,-3.5,215.458
2014-12-29,188.75,4449.565,99.0,88.5,71.0,21.5,18.524,32.238,13.714,0.522,15.174,5.7,3.571,0.9,210.25
2014-12-30,188.25,4473.75,100.0,76.25,43.0,19.792,18.5,28.917,10.417,0.333,18.792,12.5,5.25,-0.1,208.042
2014-12-31,188.542,4435.652,96.0,62.583,29.0,20.292,20.208,25.375,5.167,0.5,18.375,14.2,6.062,-0.8,208.833
2015-01-01,198.333,,69.0,44.375,19.0,14.0,7.875,8.0,0.125,0.667,5.417,14.0,6.158,1.4,212.333
2015-01-02,202.958,,67.0,48.875,23.0,19.125,13.917,16.292,2.375,1.333,8.833,12.3,5.112,0.3,222.083
2015-01-03,204.083,,82.0,54.708,24.0,20.875,15.167,17.208,2.042,1.75,15.125,18.9,7.858,0.3,224.958
2015-01-04,199.583,,85.0,57.333,32.0,21.625,17.25,19.833,2.583,1.125,20.5,18.0,9.354,2.2,221.208
2015-01-05,201.417,,74.0,55.792,22.0,17.542,15.667,17.208,1.542,1.083,16.333,17.3,8.871,3.2,218.958
2015-01-06,200.083,,77.0,63.208,39.0,21.375,20.625,29.292,8.667,1.333,8.083,10.4,5.75,3.1,221.458
2015-01-07,200.727,,90.0,54.417,27.0,16.227,15.261,20.522,5.261,0.739,6.708,14.6,6.162,1.3,216.955
2015-01-08,200.208,,72.0,50.625,24.0,20.125,22.042,28.667,6.625,1.667,9.333,12.2,4.642,-0.7,220.333
2015-01-09,199.292,,79.0,47.125,19.0,15.208,13.333,15.333,2.0,0.917,7.958,13.7,5.825,0.5,214.5
2015-01-10,197.5,,77.0,43.25,17.0,14.417,10.083,11.25,1.167,0.667,9.042,14.9,7.312,0.4,211.917
2015-01-11,199.75,,75.0,50.042,24.0,12.75,9.708,10.333,0.625,0.417,7.417,12.5,4.929,0.5,212.5
2015-01-12,198.0,,78.0,51.792,38.0,16.667,17.417,24.5,7.083,0.708,11.292,4.2,2.354,-1.5,214.667
2015-01-13,203.292,,85.0,57.0,25.0,23.75,24.083,36.25,12.167,1.375,18.667,9.4,2.421,-3.5,227.042
2015-01-14,196.895,,75.0,48.875,21.0,18.105,17.238,22.19,4.952,1.143,12.435,12.4,4.292,-3.0,215.0
2015-01-15,195.833,,83.0,61.0,37.0,14.833,13.708,16.542,2.833,0.667,11.792,10.0,3.546,-0.1,210.667
2015-01-16,197.083,,69.0,45.792,26.0,15.458,12.958,15.417,2.458,0.875,7.792,12.9,4.292,-1.2,212.542
2015-01-17,196.75,,92.0,50.917,23.0,14.167,11.583,13.208,1.625,0.917,8.75,12.3,4.488,-1.6,210.917
2015-01-18,194.0,,100.0,95.625,82.0,17.417,13.75,18.5,4.75,0.0,8.667,5.7,2.025,-0.1,211.417
2015-01-19,194.0,,99.0,50.167,21.0,17.583,14.292,18.417,4.125,0.75,6.875,7.9,3.167,0.2,211.583
2015-01-20,193.542,,61.0,45.0,35.0,15.5,12.542,14.5,1.958,1.417,5.792,7.4,2.471,-2.0,209.042
2015-01-21,199.136,,74.0,47.958,22.0,24.864,25.565,35.739,10.174,0.913,8.833,10.2,3.117,-2.6,224.0
2015-01-22,204.208,,67.0,42.042,23.0,20.708,22.958,30.833,7.875,1.292,7.75,10.1,3.55,-1.5,224.917
2015-01-23,200.458,,97.0,59.083,27.0,19.625,21.208,26.458,5.25,1.25,8.417,6.1,0.862,-2.4,220.083
2015-01-24,193.167,,98.0,59.333,14.0,14.917,9.417,11.0,1.583,0.667,9.417,5.8,0.867,-2.6,208.083
2015-01-25,199.083,,64.0,40.25,19.0,20.5,21.542,28.417,6.875,1.333,7.333,8.9,1.175,-5.0,219.583
2015-01-26,200.542,,68.0,40.292,16.0,25.75,30.542,41.542,11.0,1.333,13.708,10.9,3.162,-3.8,226.292
2015-01-27,202.375,4320.435,67.0,45.167,23.0,30.708,33.333,48.208,14.875,1.667,19.292,13.7,4.679,-2.9,233.083
2015-01-28,204.091,4297.917,67.0,41.042,17.0,25.182,30.13,39.87,9.739,1.87,17.375,16.1,6.792,-1.0,229.273
2015-01-29,198.417,4248.333,100.0,79.167,55.0,15.083,18.125,20.708,2.583,0.542,14.5,6.0,2.996,-0.2,213.5
2015-01-30,196.708,4300.833,100.0,90.5,76.0,14.083,13.417,15.708,2.292,0.292,8.042,3.8,1.442,-0.6,210.792
2015-01-31,202.375,4332.5,99.0,74.792,43.0,16.417,14.125,17.625,3.5,0.625,19.0,10.5,3.862,-1.4,218.792
2015-02-01,198.25,4203.333,78.0,59.0,36.0,14.417,16.125,19.708,3.583,1.0,10.75,7.9,3.371,1.1,212.667
2015-02-02,199.875,4150.833,68.0,43.083,19.0,17.125,18.708,24.042,5.333,0.875,7.625,10.8,4.125,-1.1,217.0
2015-02-03,201.5,4024.348,70.0,47.5,18.0,18.292,21.958,29.708,7.75,1.0,7.708,11.2,3.525,-2.5,219.792
2015-02-04,198.818,4155.0,87.0,51.542,19.0,23.364,27.478,37.217,9.739,1.087,13.375,10.5,3.921,-2.2,222.182
2015-02-05,197.5,4107.5,73.0,50.625,23.0,18.75,20.458,26.333,5.875,1.125,16.75,13.4,5.446,-1.4,216.25
2015-02-06,194.333,4004.583,93.0,70.667,39.0,13.0,11.0,12.083,1.083,0.542,17.417,11.6,4.708,1.8,207.333
2015-02-07,195.0,3997.083,88.0,46.542,24.0,12.458,8.333,9.667,1.333,0.5,9.083,9.5,3.125,-0.8,207.458
2015-02-08,198.667,3984.091,86.0,58.792,36.0,12.095,16.0,19.045,3.045,0.636,6.0,8.0,1.721,-2.6,210.762
2015-02-09,199.917,3977.5,94.0,59.708,21.0,15.167,16.917,23.917,7.0,1.375,10.571,12.1,3.829,-2.7,215.083
2015-02-10,198.75,4010.435,59.0,36.583,19.0,12.375,16.875,19.0,2.125,1.167,7.458,8.4,3.604,-0.5,211.125
2015-02-11,200.773,4084.167,64.0,41.042,19.0,10.727,17.304,19.696,2.391,1.522,13.208,13.6,4.804,-2.1,211.5
2015-02-12,201.458,4190.0,83.0,59.833,36.0,16.667,26.75,36.25,9.5,1.739,20.75,11.6,5.15,-1.6,218.125
2015-02-13,201.875,4380.833,83.0,57.542,26.0,27.208,28.958,41.333,12.375,2.083,41.167,19.6,11.679,4.9,229.083
2015-02-14,191.417,4069.583,99.0,81.625,61.0,14.917,11.958,14.5,2.542,0.917,22.083,23.1,14.304,10.6,206.333
2015-02-15,192.875,3917.083,94.0,71.083,35.0,8.333,12.042,13.833,1.792,0.583,6.542,10.2,4.733,-0.3,201.208
2015-02-16,196.708,4040.0,96.0,57.958,25.0,16.5,23.375,34.792,11.417,1.333,16.208,8.6,3.317,-2.4,213.208
2015-02-17,199.125,4204.783,80.0,45.25,19.0,12.75,16.708,26.0,9.292,1.375,10.458,11.2,3.758,-1.7,211.875
2015-02-18,201.091,4273.333,70.0,48.333,24.0,21.0,23.565,30.522,6.957,1.87,11.75,10.8,4.604,-2.7,222.091
2015-02-19,198.708,4282.5,85.0,42.125,13.0,20.542,20.958,26.542,5.583,1.667,16.417,17.9,9.154,0.5,219.25
2015-02-20,194.708,4259.583,99.0,69.625,39.0,17.083,15.25,16.667,1.417,1.458,17.625,10.8,7.262,6.0,211.792
2015-02-21,192.625,4162.917,100.0,60.875,16.0,15.375,8.208,9.75,1.542,1.167,11.125,15.6,8.008,4.4,208.0
2015-02-22,195.833,4115.833,70.0,48.0,25.0,15.917,13.625,16.208,2.583,1.583,6.542,11.3,5.721,0.9,211.75
2015-02-23,194.458,4117.5,88.0,69.958,47.0,18.833,15.833,18.583,2.75,1.375,23.125,10.9,6.246,3.3,213.292
2015-02-24,193.417,3971.304,95.0,47.292,16.0,11.583,7.667,8.375,0.708,1.333,7.833,10.6,4.508,-1.0,205.0
2015-02-25,194.5,4013.75,96.0,61.125,21.0,13.773,11.174,12.957,1.783,1.435,7.667,9.9,3.179,-1.2,208.273
2015-02-26,197.833,4052.917,73.0,45.958,16.0,16.25,16.083,18.125,2.042,2.208,9.208,11.9,4.758,-1.9,214.083
2015-02-27,197.917,4137.083,76.0,47.292,16.0,18.25,17.667,20.167,2.5,2.125,13.625,12.3,5.733,-1.3,216.167
2015-02-28,198.0,4011.25,89.0,56.0,19.0,15.583,9.875,10.75,0.875,1.833,12.5,15.3,6.233,1.3,213.583
2015-03-01,193.333,3926.667,50.0,29.792,16.0,14.375,11.25,12.625,1.375,1.292,5.542,9.7,3.842,-0.4,207.708
2015-03-02,198.0,4091.739,61.0,36.625,13.0,18.167,19.083,23.042,3.958,2.167,9.25,12.4,4.988,-2.6,216.167
2015-03-03,197.227,4155.417,66.0,40.75,14.0,15.955,19.261,22.348,3.087,2.217,14.333,18.5,8.033,-0.6,213.182
2015-03-04,204.458,4147.5,67.0,50.167,26.0,13.792,18.542,20.417,1.875,2.333,24.25,14.6,7.708,2.1,218.25
2015-03-05,197.292,4080.417,76.0,62.583,50.0,9.375,11.958,12.958,1.0,2.208,23.042,11.2,7.575,4.3,206.667
2015-03-06,198.125,4216.667,89.0,65.125,42.0,14.708,13.792,16.0,2.208,2.25,36.375,17.2,12.712,7.1,212.833
2015-03-07,197.125,4467.083,99.0,96.208,88.0,23.25,23.083,28.833,5.75,1.75,37.208,14.4,13.071,11.9,220.375
2015-03-08,193.042,4280.0,100.0,75.667,48.0,19.625,17.5,21.542,4.042,1.625,25.292,20.3,14.846,10.9,212.667
2015-03-09,193.571,3922.381,99.0,85.458,56.0,12.667,10.273,10.864,0.591,0.5,9.409,12.8,6.158,1.5,206.238
2015-03-10,195.682,3897.5,91.0,62.958,39.0,10.773,9.087,9.783,0.696,0.739,9.25,9.3,4.817,2.1,206.455
2015-03-11,197.19,3883.333,95.0,78.292,59.0,12.238,12.727,14.409,1.682,0.762,13.905,6.4,3.483,1.4,209.429
2015-03-12,197.75,3910.833,96.0,65.75,34.0,11.25,8.958,9.583,0.625,1.208,11.167,9.9,4.238,0.7,209.0
2015-03-13,198.583,3850.417,88.0,62.208,41.0,10.583,8.208,8.708,0.5,1.417,10.417,8.8,5.671,2.4,209.167
2015-03-14,196.875,3945.0,98.0,90.875,77.0,9.292,9.0,9.542,0.542,1.042,10.625,5.6,4.367,3.5,206.167
2015-03-15,197.292,3957.917,93.0,40.042,15.0,10.625,8.25,8.542,0.292,1.75,10.917,13.9,7.329,2.8,207.917
2015-03-16,203.167,4118.696,69.0,46.292,21.0,21.708,25.5,30.167,4.667,2.042,14.292,13.5,7.258,-0.7,224.875
2015-03-17,200.364,4032.5,84.0,42.833,12.0,19.909,20.043,23.348,3.304,2.478,19.167,23.1,13.233,3.6,220.273
2015-03-18,196.708,4075.417,79.0,50.208,25.0,21.208,20.667,22.625,1.958,2.167,25.417,20.8,13.896,5.4,217.917
