date,CH4_mean,NMHC_mean,THC_mean
2015-01-09,201.957,18.478,220.435
2015-01-10,199.292,13.25,212.542
2015-01-11,195.083,7.333,202.417
2015-01-12,198.042,10.042,208.083
2015-01-13,202.583,24.792,227.375
2015-01-14,200.292,21.25,221.542
2015-01-15,194.792,8.875,203.667
2015-01-16,195.304,9.217,204.522
2015-01-17,194.417,5.708,200.125
2015-01-18,190.875,6.625,197.5
2015-01-19,192.75,10.458,203.208
2015-01-20,192.125,5.458,197.583
2015-01-21,196.875,12.417,209.292
2015-01-22,198.083,14.667,212.75
2015-01-23,196.826,12.696,209.522
2015-01-24,190.333,8.375,198.708
2015-01-25,195.875,9.25,205.125
2015-01-26,202.375,24.333,226.708
2015-01-27,203.292,25.917,229.208
2015-01-28,206.591,31.909,238.5
2015-01-29,196.792,6.833,203.625
2015-01-30,196.0,12.13,208.13
2015-01-31,201.708,14.458,216.167
2015-02-01,197.042,9.5,206.542
2015-02-02,198.958,13.625,212.583
2015-02-03,199.0,20.583,219.583
2015-02-04,201.625,23.958,225.583
2015-02-05,199.583,21.75,221.333
2015-02-06,194.348,7.913,202.261
2015-02-07,196.75,7.542,204.292
2015-02-08,200.208,13.792,214.0
2015-02-09,203.625,20.333,223.958
2015-02-10,197.714,7.286,205.0
2015-02-11,204.542,15.625,220.167
2015-02-12,209.5,21.833,231.333
2015-02-13,204.0,22.167,226.167
2015-02-14,192.125,13.083,205.208
2015-02-15,194.792,6.292,201.083
2015-02-16,202.25,14.583,216.833
2015-02-17,205.0,17.522,222.522
2015-02-18,205.833,20.833,226.667
2015-02-19,204.375,21.542,225.917
2015-02-20,199.125,16.0,215.125
2015-02-21,196.125,11.083,207.208
2015-02-22,200.333,10.333,210.667
2015-02-23,202.625,13.167,215.792
2015-02-24,198.783,8.478,207.261
2015-02-25,198.125,6.25,204.375
2015-02-26,200.292,11.792,212.083
2015-02-27,200.5,10.917,211.417
2015-02-28,200.708,9.167,209.875
2015-03-01,195.833,3.958,199.792
2015-03-02,201.304,12.043,213.348
2015-03-03,201.667,16.417,218.083
2015-03-04,203.25,14.375,217.625
2015-03-05,200.75,7.0,207.75
2015-03-06,198.833,11.292,210.125
2015-03-07,200.833,28.125,228.958
2015-03-08,195.583,18.75,214.333
2015-03-09,196.043,7.522,203.565
2015-03-10,199.435,5.652,205.087
2015-03-11,200.917,6.083,207.0
2015-03-12,201.75,5.583,207.333
2015-03-13,202.875,5.292,208.167
2015-03-14,200.583,6.75,207.333
2015-03-15,201.25,7.042,208.292
2015-03-16,204.478,16.783,221.261
2015-03-17,201.458,18.083,219.542
2015-03-18,197.5,14.667,212.167
2015-03-19,188.5,8.375,196.875
2015-03-20,195.5,7.167,202.667
2015-03-21,192.542,4.667,197.208
2015-03-22,197.417,14.75,212.167
2015-03-23,199.783,12.174,211.957
2015-03-24,196.0,3.5,199.5
2015-03-25,197.833,10.25,208.083
2015-03-26,197.542,8.708,206.25
2015-03-27,195.0,3.5,198.5
2015-03-28,194.333,5.583,199.917
2015-03-29,198.292,9.917,208.208
2015-03-30,197.739,14.391,212.13
2015-03-31,195.625,9.625,205.25
2015-04-01,191.333,12.5,203.833
2015-04-02,194.913,6.783,201.696
2015-04-03,196.667,18.333,215.0
2015-04-04,192.75,8.292,201.042
2015-04-05,194.208,6.958,201.167
2015-04-06,197.333,10.542,207.875
2015-04-07,192.375,5.75,198.125
2015-04-08,197.75,10.792,208.542
2015-04-09,195.087,8.261,203.348
2015-04-10,196.667,13.792,210.458
2015-04-11,190.167,4.583,194.75
2015-04-12,194.083,4.333,198.417
2015-04-13,190.75,5.375,196.125
2015-04-14,188.792,8.708,197.5
2015-04-15,187.542,10.833,198.375
2015-04-16,198.957,14.565,213.522
2015-04-17,198.625,11.792,210.417
2015-04-18,199.625,11.083,210.708
2015-04-19,200.583,12.917,213.5
2015-04-20,196.458,15.5,211.958
2015-04-21,190.042,8.125,198.167
2015-04-22,197.286,9.381,206.667
2015-04-23,195.565,11.261,206.826
2015-04-24,194.292,14.0,208.292
2015-04-25,194.625,11.375,206.0
2015-04-26,198.792,11.667,210.458
2015-04-27,197.917,17.333,215.25
2015-04-28,197.333,14.5,211.833
2015-04-29,192.167,9.292,201.458
2015-04-30,192.652,9.522,202.174
2015-05-01,194.375,10.25,204.625
2015-05-02,194.5,9.25,203.75
2015-05-03,191.5,8.583,200.083
2015-05-04,188.833,8.542,197.375
2015-05-05,190.667,7.042,197.708
2015-05-06,199.333,11.0,210.333
2015-05-07,201.522,13.652,215.174
2015-05-08,195.917,11.458,207.375
2015-05-09,196.583,11.208,207.792
2015-05-10,195.875,7.625,203.5
2015-05-11,198.708,7.833,206.542
2015-05-12,194.542,11.5,206.042
2015-05-13,189.583,9.125,198.708
2015-05-14,197.783,13.826,211.609
2015-05-15,193.692,8.846,202.538
2015-05-16,194.917,12.75,207.667
2015-05-17,194.167,7.792,201.958
2015-05-18,195.375,9.5,204.875
2015-05-19,189.292,10.167,199.458
2015-05-20,189.208,7.208,196.417
2015-05-21,192.435,7.348,199.783
2015-05-22,201.708,14.625,216.333
2015-05-23,203.292,14.875,218.167
2015-05-24,201.208,9.5,210.708
2015-05-25,199.5,9.0,208.5
2015-05-26,199.875,15.25,215.125
2015-05-27,200.208,13.375,213.583
2015-05-28,194.391,6.609,201.0
2015-05-29,192.458,7.083,199.542
2015-05-30,187.292,5.625,192.917
2015-05-31,196.042,5.5,201.542
2015-06-01,197.167,4.583,201.75
2015-06-02,203.375,8.833,212.208
2015-06-03,202.917,13.917,216.833
2015-06-04,201.087,7.739,208.826
2015-06-05,206.458,10.167,216.625
2015-06-06,195.542,6.292,201.833
2015-06-07,208.792,7.958,216.75
2015-06-08,209.167,7.792,216.958
2015-06-09,199.542,10.583,210.125
2015-06-10,211.095,17.857,228.952
2015-06-11,207.522,8.217,215.739
2015-06-12,197.458,6.042,203.5
2015-06-13,199.833,7.167,207.0
2015-06-14,203.25,8.625,211.875
2015-06-15,213.708,11.75,225.458
2015-06-16,206.0,7.792,213.792
2015-06-17,197.625,6.208,203.833
2015-06-18,196.435,4.696,201.13
2015-06-19,195.5,5.75,201.25
2015-06-20,199.25,7.208,206.458
2015-06-21,209.417,6.708,216.125
2015-06-22,208.208,6.583,214.792
2015-06-23,205.318,8.227,213.545
2015-06-24,205.833,6.292,212.125
2015-06-25,205.739,5.391,211.13
2015-06-26,207.833,5.583,213.417
2015-06-27,202.917,5.583,208.5
2015-06-28,197.208,3.458,200.667
2015-06-29,196.292,3.333,199.625
2015-06-30,204.25,6.167,210.417
2015-07-01,204.958,6.833,211.792
2015-07-02,218.304,10.304,228.609
2015-07-03,215.167,14.083,229.25
2015-07-04,216.542,12.708,229.25
2015-07-05,205.292,6.875,212.167
2015-07-06,220.167,6.958,227.125
2015-07-07,224.833,16.667,241.5
2015-07-08,233.917,15.375,249.292
2015-07-09,199.783,5.913,205.696
2015-07-10,212.545,11.909,224.455
2015-07-11,217.5,10.75,228.25
2015-07-12,216.292,11.833,228.125
2015-07-13,208.375,11.375,219.75
2015-07-14,190.708,9.375,200.083
2015-07-15,193.083,8.375,201.458
2015-07-16,194.522,12.348,206.87
2015-07-17,183.167,8.125,191.292
2015-07-18,190.375,12.375,202.75
2015-07-19,204.292,12.083,216.375
2015-07-20,197.333,11.042,208.375
2015-07-21,198.333,11.208,209.542
2015-07-22,196.042,13.458,209.5
2015-07-23,191.13,10.913,202.043
2015-07-24,203.833,10.292,214.125
2015-07-25,227.417,11.292,238.708
2015-07-26,212.208,7.75,219.958
2015-07-27,207.458,8.292,215.75
2015-07-28,202.909,8.727,211.636
2015-07-29,201.458,9.583,211.042
2015-07-30,211.087,16.565,227.652
2015-07-31,234.375,14.083,248.458
2015-08-01,227.708,13.333,241.042
2015-08-02,218.458,10.292,228.75
2015-08-03,210.333,12.042,222.375
2015-08-04,211.208,15.083,226.292
2015-08-05,205.917,14.292,220.208
2015-08-06,208.913,10.522,219.435
2015-08-07,217.375,10.75,228.125
2015-08-08,211.25,7.042,218.292
2015-08-09,195.917,4.417,200.333
2015-08-10,199.458,8.083,207.542
2015-08-11,194.042,5.083,199.125
2015-08-12,194.0,7.227,201.227
2015-08-13,196.435,6.304,202.739
2015-08-14,192.125,4.708,196.833
2015-08-15,196.042,6.5,202.542
2015-08-16,193.833,3.417,197.25
2015-08-17,200.625,5.083,205.708
2015-08-18,204.542,11.458,216.0
2015-08-19,210.625,11.625,222.25
2015-08-20,198.826,9.043,207.87
2015-08-21,201.792,8.833,210.625
2015-08-22,202.875,9.708,212.583
2015-08-23,192.708,6.083,198.792
2015-08-24,188.917,5.375,194.292
2015-08-25,192.042,5.0,197.042
2015-08-26,190.13,6.87,197.0
2015-08-27,190.87,5.391,196.261
2015-08-28,191.5,5.833,197.333
2015-08-29,192.75,6.25,199.0
2015-08-30,195.75,6.083,201.833
2015-08-31,200.75,7.917,208.667
2015-09-01,206.875,10.5,217.375
2015-09-02,193.833,11.167,205.0
2015-09-03,203.652,9.261,212.913
2015-09-04,203.208,13.042,216.25
2015-09-05,201.0,13.5,214.5
2015-09-06,200.667,8.625,209.292
2015-09-07,191.375,8.208,199.583
2015-09-08,190.958,7.625,198.583
2015-09-09,187.792,5.833,193.625
2015-09-10,187.857,7.095,194.952
2015-09-11,191.75,9.875,201.625
2015-09-12,198.333,8.75,207.083
2015-09-13,200.875,11.292,212.167
2015-09-14,199.625,7.458,207.083
2015-09-15,206.708,9.792,216.5
2015-09-16,199.083,7.833,206.917
2015-09-17,196.87,8.304,205.174
2015-09-18,191.042,10.083,201.125
2015-09-19,193.5,10.792,204.292
2015-09-20,195.083,8.25,203.333
2015-09-21,197.875,8.542,206.417
2015-09-22,199.375,10.333,209.708
2015-09-23,206.083,11.375,217.458
2015-09-24,197.957,11.957,209.913
2015-09-25,189.417,6.417,195.833
2015-09-26,190.875,5.833,196.708
2015-09-27,195.333,6.667,202.0
2015-09-28,199.273,11.591,210.864
2015-09-29,200.708,7.833,208.542
2015-09-30,206.458,14.458,220.917
2015-10-01,195.0,16.609,211.609
2015-10-02,189.542,10.708,200.25
2015-10-03,193.625,10.125,203.75
2015-10-04,195.542,9.25,204.792
2015-10-05,194.208,8.75,202.958
2015-10-06,194.667,9.333,204.0
2015-10-07,190.708,7.458,198.167
2015-10-08,192.957,8.13,201.087
2015-10-09,199.5,14.042,213.542
2015-10-10,205.125,20.875,226.0
2015-10-11,200.5,14.708,215.208
2015-10-12,197.958,8.958,206.917
2015-10-13,199.773,11.545,211.318
2015-10-14,198.333,20.625,218.958
2015-10-15,192.739,13.043,205.783
2015-10-16,193.708,11.042,204.75
2015-10-17,191.5,7.0,198.5
2015-10-18,192.625,6.125,198.75
2015-10-19,193.625,10.583,204.208
2015-10-20,196.792,18.25,215.042
2015-10-21,198.667,10.0,208.667
2015-10-22,197.043,11.739,208.783
2015-10-23,193.75,8.125,201.875
2015-10-24,203.333,17.167,220.5
2015-10-25,195.5,6.083,201.583
2015-10-26,199.348,15.913,215.261
2015-10-27,195.292,15.458,210.75
2015-10-28,192.083,8.708,200.792
2015-10-29,193.87,8.826,202.696
2015-10-30,197.917,19.5,217.417
2015-10-31,196.5,7.708,204.208
2015-11-01,202.5,12.458,214.958
2015-11-02,200.292,13.625,213.917
2015-11-03,197.292,13.667,210.958
2015-11-04,200.125,23.875,224.0
2015-11-05,198.261,26.435,224.696
2015-11-06,194.833,20.625,215.458
2015-11-07,192.583,9.833,202.417
2015-11-08,194.917,10.125,205.042
2015-11-09,192.917,15.542,208.458
2015-11-10,187.958,8.167,196.125
2015-11-11,193.208,6.333,199.542
2015-11-12,193.591,9.409,203.0
2015-11-13,192.667,7.75,200.417
2015-11-14,190.667,9.0,199.667
2015-11-15,193.458,10.333,203.792
2015-11-16,194.208,15.792,210.0
2015-11-17,190.75,14.208,204.958
2015-11-18,192.792,11.833,204.625
2015-11-19,192.348,7.0,199.348
2015-11-20,199.0,13.708,212.708
2015-11-21,201.333,13.917,215.25
2015-11-22,202.292,9.417,211.708
2015-11-23,199.458,8.25,207.708
2015-11-24,196.333,8.458,204.792
2015-11-25,195.042,6.292,201.333
2015-11-26,192.737,7.263,200.0
2015-11-27,195.667,10.417,206.083
2015-11-28,199.208,12.917,212.125
2015-11-29,201.458,11.542,213.0
2015-11-30,202.083,15.125,217.208
2015-12-01,204.333,16.75,221.083
2015-12-02,203.5,16.083,219.583
2015-12-03,205.87,26.652,232.522
2015-12-04,193.417,12.583,206.0
2015-12-05,194.792,16.625,211.417
2015-12-06,198.708,11.583,210.292
2015-12-07,200.25,15.583,215.833
2015-12-08,201.542,22.042,223.583
2015-12-09,206.75,24.542,231.292
2015-12-10,203.391,31.217,234.609
2015-12-11,195.692,27.0,222.692
2015-12-12,197.526,5.421,202.947
2015-12-13,200.5,10.542,211.042
2015-12-14,196.083,6.375,202.458
2015-12-15,198.958,16.25,215.208
2015-12-16,200.167,20.958,221.125
2015-12-17,197.542,9.208,206.75
2015-12-18,207.25,19.917,227.167
2015-12-19,204.0,14.217,218.217
2015-12-20,203.5,20.333,223.833
2015-12-21,203.667,28.0,231.667
2015-12-22,201.708,24.792,226.5
2015-12-23,200.458,22.792,223.25
2015-12-24,193.333,11.417,204.75
2015-12-25,194.0,8.917,202.917
2015-12-26,203.174,17.13,220.304
2015-12-27,197.583,7.667,205.25
2015-12-28,202.5,15.083,217.583
2015-12-29,201.333,14.958,216.292
2015-12-30,201.667,13.125,214.792
2015-12-31,198.542,9.375,207.917
2016-01-01,211.667,11.708,223.375
2016-01-02,210.375,13.208,223.583
2016-01-03,207.826,13.87,221.696
2016-01-04,206.542,14.333,220.875
2016-01-05,201.25,11.5,212.75
2016-01-06,206.583,13.375,219.958
2016-01-07,205.917,24.5,230.417
2016-01-08,202.333,18.042,220.375
2016-01-09,195.292,9.917,205.208
2016-01-10,204.565,16.13,220.696
2016-01-11,198.25,7.75,206.0
2016-01-12,204.045,11.864,215.909
2016-01-13,202.417,8.333,210.75
2016-01-14,200.583,5.083,205.667
2016-01-15,200.417,2.25,202.667
2016-01-16,203.167,5.167,208.333
2016-01-17,200.913,9.217,210.13
2016-01-18,204.125,19.208,223.333
2016-01-19,202.833,21.583,224.417
2016-01-20,198.333,11.583,209.917
2016-01-21,196.25,6.333,202.583
2016-01-22,199.792,10.875,210.667
2016-01-23,196.75,5.0,201.75
2016-01-24,194.957,4.957,199.913
2016-01-25,201.583,12.875,214.458
2016-01-26,204.042,20.583,224.625
2016-01-27,205.208,25.167,230.375
2016-01-28,200.167,7.917,208.083
2016-01-29,200.042,6.875,206.917
2016-01-30,202.833,12.125,214.958
2016-01-31,198.478,7.826,206.304
2016-02-01,199.125,15.792,214.917
2016-02-02,195.792,6.375,202.167
2016-02-03,198.667,10.25,208.917
2016-02-04,204.292,22.167,226.458
2016-02-05,201.708,15.042,216.75
2016-02-06,200.5,10.818,211.318
2016-02-07,196.913,4.435,201.348
2016-02-08,198.583,7.625,206.208
2016-02-09,197.542,10.958,208.5
2016-02-10,195.375,7.417,202.792
2016-02-11,201.208,9.0,210.208
2016-02-12,199.125,5.25,204.375
2016-02-13,204.667,11.958,216.625
2016-02-14,203.261,16.391,219.652
2016-02-15,203.583,14.833,218.417
2016-02-16,204.167,26.667,230.833
2016-02-17,197.042,25.125,222.167
2016-02-18,192.125,5.875,198.0
2016-02-19,194.167,5.5,199.667
2016-02-20,193.417,8.833,202.25
2016-02-21,197.13,6.783,203.913
2016-02-22,203.545,14.773,218.318
2016-02-23,199.792,19.5,219.292
2016-02-24,195.792,6.417,202.208
2016-02-25,200.042,10.042,210.083
2016-02-26,200.292,9.0,209.292
2016-02-27,199.458,6.0,205.458
2016-02-28,195.13,4.957,200.087
2016-03-01,199.333,15.5,214.833
2016-03-02,196.208,14.917,211.125
2016-03-03,196.417,10.417,206.833
2016-03-04,199.125,18.167,217.292
2016-03-05,195.875,8.0,203.875
2016-03-06,199.208,17.667,216.875
2016-03-07,201.048,9.857,210.905
2016-03-08,203.958,8.917,212.875
2016-03-09,202.625,17.958,220.583
2016-03-10,202.542,14.25,216.792
2016-03-11,204.208,7.125,211.333
2016-03-12,204.333,5.792,210.125
2016-03-13,200.333,5.917,206.25
2016-03-14,194.696,6.13,200.826
2016-03-15,194.958,6.958,201.917
2016-03-16,203.708,15.292,219.0
2016-03-17,198.292,13.708,212.0
2016-03-18,201.083,11.042,212.125
2016-03-19,202.625,10.625,213.25
2016-03-20,200.208,12.792,213.0
2016-03-21,194.818,8.045,202.864
2016-03-22,197.083,6.375,203.458
2016-03-23,198.458,7.75,206.208
2016-03-24,198.083,6.0,204.083
2016-03-25,201.167,10.417,211.583
2016-03-26,197.125,5.292,202.417
2016-03-27,195.708,5.708,201.417
2016-03-28,198.87,12.304,211.174
2016-03-29,197.042,6.25,203.292
2016-03-30,199.75,13.542,213.292
2016-03-31,197.417,9.542,206.958
2016-04-01,196.167,8.667,204.833
2016-04-02,195.333,6.0,201.333
2016-04-03,195.917,9.125,205.042
2016-04-04,191.25,10.042,201.292
2016-04-05,195.667,8.708,204.375
2016-04-06,201.043,12.043,213.087
2016-04-07,196.381,11.19,207.571
2016-04-08,195.917,8.792,204.708
2016-04-09,200.542,9.792,210.333
2016-04-10,198.833,12.833,211.667
2016-04-11,193.875,3.583,197.458
2016-04-12,198.958,4.917,203.875
2016-04-13,197.696,12.087,209.783
2016-04-14,191.875,10.583,202.458
2016-04-15,194.708,8.0,202.708
2016-04-16,199.375,17.542,216.917
2016-04-17,191.042,10.208,201.25
2016-04-18,191.25,9.375,200.625
2016-04-19,196.167,10.875,207.042
2016-04-20,199.913,10.13,210.043
2016-04-21,197.217,12.348,209.565
2016-04-22,189.333,5.375,194.708
2016-04-23,192.625,8.0,200.625
2016-04-24,195.458,5.5,200.958
2016-04-25,197.917,8.167,206.083
2016-04-26,199.958,12.208,212.167
2016-04-27,196.435,5.348,201.783
2016-04-28,194.917,5.667,200.583
2016-04-29,193.917,4.292,198.208
2016-04-30,197.875,4.875,202.75
2016-05-01,199.292,5.333,204.625
2016-05-02,198.292,3.5,201.792
2016-05-03,198.417,4.667,203.083
2016-05-04,190.652,4.043,194.696
2016-05-05,197.583,6.917,204.5
2016-05-06,199.042,7.792,206.833
2016-05-07,195.167,7.625,202.792
2016-05-08,197.667,5.708,203.375
2016-05-09,199.542,6.542,206.083
2016-05-10,192.208,5.333,197.542
2016-05-11,194.667,10.905,205.571
2016-05-12,198.208,6.792,205.0
2016-05-13,201.292,10.792,212.083
2016-05-14,199.417,6.583,206.0
2016-05-15,196.792,3.875,200.667
2016-05-16,198.083,8.083,206.167
2016-05-17,197.667,8.042,205.708
2016-05-18,200.739,10.522,211.261
2016-05-19,198.792,11.583,210.375
2016-05-20,196.583,9.0,205.583
2016-05-21,195.0,9.208,204.208
2016-05-22,192.417,7.875,200.292
2016-05-23,197.625,12.958,210.583
2016-05-24,197.391,11.913,209.304
2016-05-25,196.261,10.696,206.957
2016-05-26,193.708,8.875,202.583
2016-05-27,193.792,7.625,201.417
2016-05-28,203.083,11.542,214.625
2016-05-29,207.583,12.083,219.667
2016-05-30,192.458,6.708,199.167
2016-05-31,193.125,10.583,203.708
2016-06-01,195.652,5.087,200.739
2016-06-02,202.958,5.0,207.958
2016-06-03,203.458,6.083,209.542
2016-06-04,204.083,8.833,212.917
2016-06-05,203.833,7.0,210.833
2016-06-06,198.75,3.0,201.75
2016-06-07,200.136,3.182,203.318
2016-06-08,199.174,6.435,205.609
2016-06-09,199.5,7.583,207.083
2016-06-10,200.75,7.167,207.917
2016-06-11,212.208,9.542,221.75
2016-06-12,203.75,6.75,210.5
2016-06-13,192.708,4.625,197.333
2016-06-14,192.083,5.0,197.083
2016-06-15,195.0,4.435,199.435
2016-06-16,198.042,6.875,204.917
2016-06-17,196.583,8.042,204.625
2016-06-18,213.25,11.375,224.625
2016-06-19,215.417,8.208,223.625
2016-06-20,202.364,6.091,208.455
2016-06-21,234.292,11.0,245.292
2016-06-22,211.087,8.304,219.391
2016-06-23,200.417,6.208,206.625
2016-06-24,210.0,6.125,216.125
2016-06-25,201.083,8.625,209.708
2016-06-26,205.0,7.667,212.667
2016-06-27,213.125,7.833,220.958
2016-06-28,200.917,5.958,206.875
2016-06-29,204.043,5.304,209.348
2016-06-30,205.625,5.958,211.583
2016-07-01,205.833,8.875,214.708
2016-07-02,222.208,12.208,234.417
2016-07-03,260.292,14.292,274.583
2016-07-04,212.818,9.0,221.818
2016-07-05,201.333,5.208,206.542
2016-07-06,207.565,13.043,220.609
2016-07-07,225.75,12.292,238.042
2016-07-08,199.417,9.208,208.625
2016-07-09,202.0,10.25,212.25
2016-07-10,207.292,8.583,215.875
2016-07-11,209.083,7.917,217.0
2016-07-12,197.375,5.125,202.5
2016-07-13,208.13,10.435,218.565
2016-07-14,203.458,8.125,211.583
2016-07-15,199.375,5.5,204.875
2016-07-16,199.667,3.75,203.417
2016-07-17,212.25,6.333,218.583
2016-07-18,213.75,9.167,222.917
2016-07-19,203.542,6.583,210.125
2016-07-20,198.522,4.478,203.0
2016-07-21,197.667,4.0,201.667
2016-07-22,193.609,3.783,197.391
2016-07-23,197.5,2.958,200.458
2016-07-24,199.917,2.875,202.792
2016-07-25,202.333,3.792,206.125
2016-07-26,207.833,8.875,216.708
2016-07-27,205.0,11.435,216.435
2016-07-28,206.375,10.083,216.458
2016-07-29,205.917,7.792,213.708
2016-07-30,208.458,8.125,216.583
2016-07-31,194.417,4.167,198.583
2016-08-01,191.542,5.0,196.542
2016-08-02,199.833,8.167,208.0
2016-08-03,199.348,11.217,210.565
2016-08-04,208.583,14.333,222.917
2016-08-05,218.864,10.273,229.136
2016-08-06,204.167,5.917,210.083
2016-08-07,198.417,3.833,202.25
2016-08-08,191.125,3.792,194.917
2016-08-09,218.958,9.0,227.958
2016-08-10,206.304,4.478,210.783
2016-08-11,210.917,5.167,216.083
2016-08-12,202.375,3.167,205.542
2016-08-13,201.708,3.167,204.875
2016-08-14,198.667,2.792,201.458
2016-08-15,209.667,5.25,214.917
2016-08-16,195.792,4.875,200.667
2016-08-17,189.348,5.652,195.0
2016-08-18,201.583,7.542,209.125
2016-08-19,195.208,4.958,200.167
2016-08-20,191.667,5.458,197.125
2016-08-21,198.792,6.917,205.708
2016-08-22,193.167,6.583,199.75
2016-08-23,204.182,10.318,214.5
2016-08-24,205.783,7.391,213.174
2016-08-25,204.458,6.375,210.833
2016-08-26,215.083,6.75,221.833
2016-08-27,198.917,4.75,203.667
2016-08-28,198.917,5.833,204.75
2016-08-29,188.542,4.833,193.375
2016-08-30,186.083,6.792,192.875
2016-08-31,215.87,11.435,227.304
2016-09-01,222.958,12.917,235.875
2016-09-02,233.625,10.625,244.25
2016-09-03,213.25,7.0,220.25
2016-09-04,200.25,5.167,205.417
2016-09-05,208.583,9.292,217.875
2016-09-06,199.792,9.542,209.333
2016-09-07,193.095,7.429,200.524
2016-09-08,189.833,9.083,198.917
2016-09-09,194.792,8.583,203.375
2016-09-10,199.083,12.875,211.958
2016-09-11,201.833,9.958,211.792
2016-09-12,197.208,9.125,206.333
2016-09-13,197.042,9.833,206.875
2016-09-14,196.957,8.217,205.174
2016-09-15,197.75,9.0,206.75
2016-09-16,201.875,8.625,210.5
2016-09-17,221.792,13.625,235.417
2016-09-18,192.583,7.333,199.917
2016-09-19,192.167,8.125,200.292
2016-09-20,191.0,6.417,197.417
2016-09-21,193.571,4.476,198.048
2016-09-22,193.708,3.625,197.333
2016-09-23,200.333,9.167,209.5
2016-09-24,196.708,6.0,202.708
2016-09-25,206.167,7.417,213.583
2016-09-26,207.167,9.542,216.708
2016-09-27,202.417,9.167,211.583
2016-09-28,200.565,16.696,217.261
2016-09-29,198.792,9.292,208.083
2016-09-30,199.833,11.333,211.167
2016-10-01,202.375,9.75,212.125
2016-10-02,208.25,11.0,219.25
2016-10-03,207.667,13.458,221.125
2016-10-04,200.333,15.542,215.875
2016-10-05,202.261,10.304,212.565
2016-10-06,193.583,9.167,202.75
2016-10-07,204.091,7.409,211.5
2016-10-08,201.167,11.875,213.042
2016-10-09,202.208,10.583,212.792
2016-10-10,195.25,3.208,198.458
2016-10-11,197.0,9.042,206.042
2016-10-12,200.826,13.174,214.0
2016-10-13,196.333,9.375,205.708
2016-10-14,201.5,11.833,213.333
2016-10-15,205.292,17.542,222.833
2016-10-16,204.208,14.25,218.458
2016-10-17,203.75,21.458,225.208
2016-10-18,198.208,18.458,216.667
2016-10-19,195.652,9.348,205.0
2016-10-20,202.833,13.417,216.25
2016-10-21,206.773,17.091,223.864
2016-10-22,197.708,10.875,208.583
2016-10-23,199.625,9.583,209.208
2016-10-24,198.917,8.375,207.292
2016-10-25,201.5,17.833,219.333
2016-10-26,198.0,17.652,215.652
2016-10-27,198.75,9.708,208.458
2016-10-28,198.958,10.5,209.458
2016-10-29,196.417,6.167,202.583
2016-10-30,200.375,7.875,208.25
2016-10-31,205.792,19.208,225.0
2016-11-01,201.417,16.417,217.833
2016-11-02,196.739,7.391,204.13
2016-11-03,193.792,7.042,200.833
2016-11-04,197.417,10.375,207.792
2016-11-05,199.042,18.792,217.833
2016-11-06,200.708,12.958,213.667
2016-11-07,198.542,7.208,205.75
2016-11-08,203.792,14.875,218.667
2016-11-09,200.0,9.522,209.522
2016-11-10,204.792,20.542,225.333
2016-11-11,196.167,9.208,205.375
2016-11-12,202.125,14.708,216.833
2016-11-13,204.625,15.042,219.667
2016-11-14,204.083,22.125,226.208
2016-11-15,200.958,19.625,220.583
2016-11-16,201.478,10.565,212.043
2016-11-17,202.875,12.0,214.875
2016-11-18,206.364,20.273,226.636
2016-11-19,204.833,16.083,220.917
2016-11-20,202.417,11.75,214.167
2016-11-21,202.5,12.958,215.458
2016-11-22,200.875,14.125,215.0
2016-11-23,199.739,8.043,207.783
2016-11-24,200.417,11.375,211.792
2016-11-25,209.375,21.375,230.75
2016-11-26,204.75,13.375,218.125
2016-11-27,203.25,10.333,213.583
2016-11-28,201.667,9.625,211.292
2016-11-29,207.833,16.333,224.167
2016-11-30,204.087,15.739,219.826
2016-12-01,200.333,19.375,219.708
2016-12-02,194.833,7.708,202.542
2016-12-03,200.833,13.208,214.042
2016-12-04,202.375,14.167,216.542
2016-12-05,199.958,21.917,221.875
2016-12-06,197.917,11.417,209.333
2016-12-07,204.391,21.739,226.13
2016-12-08,204.833,20.333,225.167
2016-12-09,200.833,16.375,217.208
2016-12-10,202.375,13.083,215.458
2016-12-11,203.708,8.917,212.625
2016-12-12,202.667,18.083,220.75
2016-12-13,206.125,25.042,231.167
2016-12-14,197.522,8.217,205.739
2016-12-15,199.792,7.75,207.542
2016-12-16,202.708,16.958,219.667
2016-12-17,202.625,10.333,212.958
2016-12-18,211.542,19.208,230.75
2016-12-19,218.077,38.154,256.231
2016-12-20,204.6,28.2,232.8
2016-12-21,208.167,33.875,242.042
2016-12-22,207.875,36.375,244.25
2016-12-23,194.667,12.708,207.375
2016-12-24,196.833,9.958,206.792
2016-12-25,205.5,16.167,221.667
2016-12-26,207.083,22.917,230.0
2016-12-27,203.826,23.13,226.957
2016-12-28,200.917,6.917,207.833
2016-12-29,206.5,14.792,221.292
2016-12-30,209.833,10.583,220.417
2016-12-31,211.167,14.5,225.667
2017-01-01,204.75,11.542,216.292
2017-01-02,198.304,7.913,206.217
2017-01-03,200.125,6.75,206.875
2017-01-04,201.625,10.292,211.917
2017-01-05,202.375,15.625,218.0
2017-01-06,201.667,17.25,218.917
2017-01-07,199.583,11.5,211.083
2017-01-08,202.417,16.417,218.833
2017-01-09,201.913,13.739,215.652
2017-01-10,199.833,7.167,207.0
2017-01-11,205.542,12.542,218.083
2017-01-12,203.458,7.625,211.083
2017-01-13,206.583,12.5,219.083
