date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2018-09-29,2.083,97.0,90.625,75.0,12.042,14.125,2.083,6.75,19.9,18.854,17.0
2018-09-30,1.696,94.0,83.792,78.0,3.826,4.391,0.565,3.958,24.9,23.054,20.3
2018-10-01,2.208,96.0,63.333,37.0,17.042,24.833,7.792,11.125,24.9,21.508,16.9
2018-10-02,2.958,82.0,64.083,43.0,31.25,54.708,23.458,14.542,25.3,19.671,14.7
2018-10-03,2.417,87.0,63.5,36.0,25.542,48.458,22.917,11.958,27.2,20.912,16.0
2018-10-04,2.792,86.0,79.208,69.0,22.917,35.083,12.167,16.583,21.2,19.554,16.8
2018-10-05,2.417,81.0,72.542,62.0,11.708,13.208,1.5,15.292,26.0,23.662,21.0
2018-10-06,2.083,96.0,75.667,59.0,9.417,13.125,3.708,11.25,29.8,26.688,24.5
2018-10-07,1.957,95.0,75.667,55.0,9.261,12.478,3.217,10.667,27.6,23.821,20.1
2018-10-08,2.042,93.0,67.333,42.0,18.667,26.458,7.792,8.542,28.1,22.121,17.8
2018-10-09,2.208,81.0,66.542,45.0,22.708,32.208,9.5,15.208,27.5,21.758,17.4
2018-10-10,2.292,96.0,86.417,70.0,24.458,36.542,12.083,18.0,22.7,20.083,18.1
2018-10-11,2.636,96.0,86.667,73.0,25.909,40.5,14.591,13.435,19.8,18.996,17.3
2018-10-12,2.25,76.0,60.958,41.0,15.667,24.25,8.583,8.25,21.2,17.279,13.7
2018-10-13,2.667,91.0,70.417,46.0,20.75,33.083,12.333,10.708,23.3,17.383,12.1
2018-10-14,2.565,87.0,69.5,44.0,20.043,28.217,8.174,11.667,23.9,19.067,15.9
2018-10-15,2.5,88.0,75.417,56.0,23.75,37.5,13.75,12.833,23.1,18.738,16.1
2018-10-16,2.625,94.0,72.417,49.0,24.0,40.333,16.333,14.875,22.4,18.45,14.6
2018-10-17,2.042,88.0,66.333,40.0,24.875,38.75,13.875,10.083,22.6,18.421,15.2
2018-10-18,2.667,92.0,68.708,39.0,31.458,60.667,29.208,15.083,24.8,18.017,12.9
2018-10-19,2.792,94.0,67.667,37.0,28.25,44.167,15.917,15.917,24.5,18.058,13.9
2018-10-20,2.083,93.0,70.958,42.0,22.0,30.542,8.542,7.75,20.3,15.788,11.7
2018-10-21,2.217,90.0,67.75,38.0,18.391,25.261,6.87,10.042,23.3,15.333,9.8
2018-10-22,2.542,92.0,64.708,27.0,29.792,45.208,15.417,14.25,24.1,17.15,11.0
2018-10-23,2.391,95.0,70.458,58.0,19.318,23.273,3.955,14.5,21.0,18.325,15.5
2018-10-24,3.0,96.0,74.583,45.0,29.042,44.667,15.625,19.542,22.9,17.746,14.0
2018-10-25,3.125,92.0,69.125,42.0,28.333,50.708,22.375,22.375,22.6,15.754,11.3
2018-10-26,2.958,90.0,71.375,44.0,20.667,29.042,8.375,19.625,24.6,17.6,10.7
2018-10-27,2.792,96.0,69.917,39.0,17.75,22.458,4.708,13.042,23.1,17.588,12.8
2018-10-28,3.217,81.0,61.833,33.0,19.13,26.478,7.348,11.583,20.9,14.921,10.5
2018-10-29,3.5,85.0,67.458,38.0,31.333,52.875,21.542,15.292,21.1,14.983,10.8
2018-10-30,2.542,80.0,57.375,30.0,26.542,39.625,13.083,12.208,21.0,15.792,12.3
2018-10-31,2.458,80.0,66.125,45.0,27.958,49.875,21.917,9.0,17.0,13.021,10.6
2018-11-01,2.375,87.0,66.333,39.0,25.833,50.75,24.917,6.458,18.0,12.796,8.8
2018-11-02,2.917,90.0,71.292,51.0,28.125,53.958,25.833,8.542,17.7,12.558,8.8
2018-11-03,2.958,87.0,65.708,35.0,21.667,29.958,8.292,10.0,20.5,14.05,9.8
2018-11-04,2.609,91.0,75.458,62.0,12.783,19.043,6.261,10.667,20.2,15.725,12.8
2018-11-05,2.583,95.0,73.25,52.0,17.75,30.417,12.667,10.208,23.4,17.754,11.6
2018-11-06,2.25,97.0,77.708,49.0,20.542,30.792,10.25,8.458,22.2,17.708,14.8
2018-11-07,2.5,92.0,70.292,45.0,27.792,50.75,22.958,11.458,22.8,16.946,12.9
2018-11-08,3.174,92.0,72.833,47.0,29.727,51.682,21.955,17.217,23.8,17.604,12.3
2018-11-09,2.875,96.0,85.667,72.0,22.042,37.25,15.208,12.833,21.5,19.188,17.6
2018-11-10,3.5,95.0,64.667,32.0,23.375,31.75,8.375,16.042,21.6,16.775,11.6
2018-11-11,3.913,90.0,68.0,37.0,22.478,28.348,5.87,24.125,20.9,14.383,9.5
2018-11-12,3.875,90.0,72.292,60.0,33.208,53.75,20.542,25.958,18.2,14.917,11.4
2018-11-13,2.5,89.0,69.417,49.0,24.042,38.167,14.125,10.5,18.3,14.933,11.3
2018-11-14,2.042,84.0,69.042,56.0,19.833,28.0,8.167,6.583,14.7,12.358,10.3
2018-11-15,2.458,94.0,75.292,46.0,23.25,44.167,20.917,6.375,18.2,11.958,7.6
2018-11-16,2.875,94.0,69.708,45.0,28.833,48.125,19.292,9.708,18.3,13.125,7.2
2018-11-17,3.208,82.0,68.208,49.0,23.417,32.625,9.208,11.792,18.6,14.162,10.4
2018-11-18,3.609,90.0,66.333,37.0,21.87,29.826,7.957,11.458,18.8,13.6,8.6
2018-11-19,3.217,94.0,78.833,61.0,29.727,56.318,26.591,11.545,14.8,12.475,9.4
2018-11-20,2.792,85.0,66.542,38.0,28.833,53.5,24.667,10.083,15.6,11.292,7.8
2018-11-21,3.917,92.0,71.542,45.0,31.042,61.25,30.208,15.5,16.0,10.854,5.8
2018-11-22,3.167,93.0,73.458,63.0,23.833,38.083,14.25,13.208,14.1,10.829,7.2
2018-11-23,2.25,83.0,67.208,48.0,19.5,31.375,11.875,5.0,12.0,8.054,4.8
2018-11-24,2.917,93.0,73.458,47.0,21.042,31.5,10.458,4.875,13.3,7.708,3.1
2018-11-25,3.652,90.0,73.792,45.0,20.826,30.783,9.957,10.833,16.7,10.075,4.6
2018-11-26,4.5,95.0,78.25,56.0,30.5,55.333,24.833,21.792,16.1,11.454,6.9
2018-11-27,5.083,89.0,74.042,50.0,37.625,67.833,30.208,27.625,18.9,13.625,9.3
2018-11-28,4.542,95.0,81.042,59.0,33.125,57.583,24.458,29.5,18.1,13.575,10.7
2018-11-29,2.833,96.0,73.5,44.0,28.958,55.292,26.333,24.667,16.6,11.712,8.0
2018-11-30,4.125,90.0,73.5,45.0,32.583,58.792,26.208,35.917,16.9,10.354,5.9
2018-12-01,4.25,92.0,69.458,43.0,22.792,38.625,15.833,34.625,16.8,11.458,7.3
2018-12-02,3.696,89.0,65.5,41.0,23.043,31.043,8.0,22.833,17.5,11.929,5.7
2018-12-03,3.375,92.0,81.708,76.0,17.458,20.125,2.667,17.625,17.0,15.083,12.2
2018-12-04,3.5,96.0,82.542,64.0,25.875,41.208,15.333,13.917,23.6,18.521,15.3
2018-12-05,2.875,80.0,69.333,52.0,20.875,34.167,13.292,10.375,18.9,14.521,10.0
2018-12-06,3.917,96.0,85.0,70.0,30.917,54.625,23.708,13.042,14.1,12.054,9.8
2018-12-07,2.909,96.0,70.5,53.0,17.909,33.727,15.818,11.682,15.0,11.075,7.4
2018-12-08,2.125,71.0,50.792,36.0,10.625,13.875,3.25,5.542,10.8,6.958,3.5
2018-12-09,2.261,77.0,60.75,46.0,9.174,11.87,2.696,5.25,8.4,4.904,3.0
2018-12-10,2.625,85.0,71.625,52.0,26.292,52.25,25.958,5.167,8.7,4.967,2.8
2018-12-11,2.75,91.0,74.417,46.0,20.125,41.542,21.417,6.458,11.1,6.804,0.7
2018-12-12,3.083,96.0,78.792,58.0,20.292,34.75,14.458,7.583,12.4,8.95,5.1
2018-12-13,3.292,93.0,72.458,53.0,28.583,56.125,27.542,8.167,10.2,6.567,3.5
2018-12-14,3.042,84.0,66.708,48.0,18.292,27.833,9.542,7.792,8.7,5.842,3.5
2018-12-15,3.0,83.0,66.708,45.0,20.708,30.042,9.333,8.042,8.6,5.662,2.8
2018-12-16,2.826,92.0,76.167,47.0,15.522,20.304,4.783,7.917,9.7,5.725,0.4
2018-12-17,3.375,96.0,74.542,48.0,22.25,31.583,9.333,10.917,14.2,9.204,7.0
2018-12-18,3.292,84.0,59.0,39.0,28.292,50.5,22.208,16.042,11.9,7.579,3.2
2018-12-19,3.75,83.0,67.292,48.0,35.625,70.042,34.417,17.083,12.8,7.879,2.4
2018-12-20,5.182,95.0,86.542,65.0,38.682,94.273,55.591,31.545,12.6,8.729,5.9
2018-12-21,3.385,96.0,79.0,43.0,26.5,49.583,23.083,20.042,15.2,9.533,4.9
2018-12-22,3.625,94.0,89.292,81.0,21.5,29.417,7.917,11.458,14.1,11.142,8.5
2018-12-23,4.261,96.0,80.458,61.0,20.609,27.522,6.913,16.042,15.1,11.225,7.4
2018-12-24,2.458,84.0,64.208,39.0,16.667,26.625,9.958,7.375,11.7,7.629,2.9
2018-12-25,3.708,90.0,70.333,40.0,30.167,68.042,37.875,11.917,11.2,5.692,0.9
2018-12-26,4.125,83.0,73.167,57.0,33.792,64.833,31.042,16.542,11.0,7.512,4.5
2018-12-27,2.417,77.0,60.167,44.0,24.417,41.583,17.167,8.333,11.6,7.892,4.5
2018-12-28,2.0,78.0,62.0,48.0,11.667,14.417,2.75,3.417,5.7,3.338,1.4
2018-12-29,2.125,75.0,62.208,48.0,10.083,12.375,2.292,3.5,7.1,3.296,-0.1
2018-12-30,2.261,87.0,70.458,49.0,10.652,13.043,2.391,6.292,7.4,3.004,-1.0
2018-12-31,2.375,85.0,71.625,52.0,10.125,11.958,1.833,7.167,7.2,3.912,1.3
