date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-10-28,190.739,2.304,91.0,74.083,43.0,9.348,2.667,3.0,0.25,1.708,18.8,11.888,7.2,200.087
2014-10-29,190.957,2.417,96.0,78.333,49.0,10.565,3.375,4.125,0.75,1.917,18.8,12.271,6.7,201.522
2014-10-30,191.652,2.375,94.0,77.167,52.0,10.565,4.773,5.364,0.455,2.167,21.6,15.046,9.8,202.217
2014-10-31,193.565,3.292,97.0,93.125,84.0,13.696,9.292,11.708,2.292,2.292,17.0,14.962,12.0,207.261
2014-11-01,200.87,2.417,99.0,94.542,83.0,9.652,2.958,3.042,0.042,1.0,21.9,18.262,16.1,210.522
2014-11-02,204.217,2.917,100.0,84.125,56.0,8.826,1.583,1.542,0.0,1.125,21.1,17.242,15.2,213.043
2014-11-03,188.435,2.0,67.0,55.208,45.0,7.087,1.167,1.167,0.0,1.167,16.9,14.038,12.0,195.522
2014-11-04,189.783,2.167,90.0,71.833,47.0,9.348,3.583,4.792,1.083,1.042,18.9,12.6,8.1,199.13
2014-11-05,193.348,2.391,97.0,81.25,49.0,11.348,4.917,6.917,2.0,1.0,20.4,11.796,5.9,204.696
2014-11-06,192.478,2.417,96.0,84.208,66.0,9.565,4.833,7.333,2.542,0.958,19.3,13.175,8.4,202.043
2014-11-07,191.619,2.958,88.0,69.667,51.0,8.238,3.182,3.773,0.545,1.542,17.7,14.4,9.6,199.857
2014-11-08,192.348,2.708,85.0,68.417,45.0,8.565,4.875,5.417,0.375,1.083,18.3,14.367,11.1,200.913
2014-11-09,196.391,2.667,99.0,95.125,85.0,7.522,3.417,3.833,0.167,1.087,14.7,13.279,11.9,203.913
2014-11-10,188.957,2.042,100.0,83.292,56.0,5.522,3.917,7.417,3.542,1.417,18.5,12.833,7.9,194.478
2014-11-11,191.522,2.333,99.0,83.333,52.0,7.043,3.417,4.292,0.708,1.375,18.6,11.438,6.2,198.565
2014-11-12,193.652,2.667,95.0,76.667,52.0,6.13,2.917,3.25,0.25,1.917,16.9,13.229,9.1,199.783
2014-11-13,188.739,2.0,68.0,53.958,47.0,4.783,1.75,2.333,0.542,2.5,11.7,9.329,8.2,193.522
2014-11-14,188.739,2.0,65.0,55.792,48.0,4.609,1.5,1.75,0.0,2.417,12.2,10.604,9.2,193.348
2014-11-15,190.261,2.333,85.0,58.042,41.0,6.13,2.909,2.727,0.045,2.458,15.9,11.367,6.0,196.391
2014-11-16,196.391,2.75,87.0,76.75,57.0,7.826,3.125,3.292,0.125,1.458,15.3,10.283,6.0,204.217
2014-11-17,195.87,2.917,95.0,77.792,56.0,6.391,3.292,3.583,0.333,3.0,14.2,11.546,8.6,202.261
2014-11-18,192.826,3.083,94.0,78.208,63.0,6.478,3.958,4.167,0.25,2.5,13.9,10.433,8.2,199.304
2014-11-19,192.696,3.208,95.0,84.292,62.0,7.913,4.708,5.5,0.792,2.375,14.7,9.588,6.4,200.609
2014-11-20,193.435,3.792,97.0,84.0,53.0,10.478,6.333,8.333,2.0,2.917,17.4,9.4,5.8,203.913
2014-11-21,193.13,3.565,98.0,83.833,57.0,10.435,6.458,8.042,1.583,2.625,18.3,10.104,4.1,203.565
2014-11-22,194.435,2.958,97.0,87.458,68.0,9.217,5.208,6.125,0.875,2.75,18.3,11.892,7.3,203.652
2014-11-23,191.522,2.667,99.0,84.0,65.0,7.652,2.773,3.545,0.864,2.167,18.0,12.329,7.7,199.174
2014-11-24,199.043,2.875,97.0,84.542,67.0,8.0,3.708,4.5,0.833,2.417,17.9,12.717,7.5,207.043
2014-11-25,194.696,2.125,96.0,85.167,74.0,4.391,1.042,1.625,0.25,1.913,13.8,13.362,12.7,199.087
2014-11-26,197.217,2.333,98.0,95.125,90.0,6.217,3.167,3.75,0.5,2.0,13.8,12.462,11.3,203.435
2014-11-27,190.571,2.217,98.0,84.208,55.0,6.619,3.571,4.238,0.619,1.636,18.1,11.775,6.3,197.19
2014-11-28,193.174,2.542,97.0,81.458,63.0,8.565,4.667,7.042,2.458,1.958,19.0,13.408,5.3,201.739
2014-11-29,190.043,2.696,97.0,81.792,69.0,6.0,2.167,2.375,0.0,1.083,18.4,15.171,10.4,196.043
2014-11-30,197.136,3.0,99.0,89.417,62.0,7.909,3.625,4.292,0.625,1.208,17.1,12.046,6.9,205.045
2014-12-01,195.304,2.917,99.0,76.5,47.0,5.957,2.136,2.455,0.409,2.542,15.7,11.304,5.2,201.261
2014-12-02,188.478,2.0,60.0,53.292,43.0,5.652,0.875,1.333,0.167,2.5,5.7,4.842,3.8,194.13
2014-12-03,188.696,2.083,93.0,76.833,48.0,5.348,1.417,1.583,0.208,2.261,8.2,6.117,4.2,194.043
2014-12-04,197.043,2.958,94.0,79.917,56.0,6.304,2.208,2.542,0.333,3.042,7.3,5.908,4.9,203.348
2014-12-05,189.826,2.083,81.0,63.167,46.0,5.565,1.625,2.083,0.375,3.458,5.9,4.221,2.1,195.391
2014-12-06,188.217,2.0,86.0,65.958,48.0,5.217,1.083,1.458,0.125,1.417,8.2,4.771,2.3,193.435
2014-12-07,188.652,2.348,91.0,81.833,64.0,6.087,2.167,2.542,0.042,2.125,6.0,4.588,1.6,194.739
2014-12-08,189.609,2.778,97.0,84.917,61.0,10.0,4.667,5.778,1.111,1.444,10.1,4.55,0.2,199.609
2014-12-09,187.522,,92.0,76.625,56.0,7.087,,,,,11.9,7.704,3.6,194.609
2014-12-10,193.696,,92.0,74.792,52.0,9.522,,,,0.625,13.1,8.625,3.8,203.217
2014-12-11,194.522,4.167,93.0,76.875,58.0,7.957,3.167,4.083,0.5,4.381,11.3,9.488,8.0,202.478
2014-12-12,191.6,2.417,83.0,64.042,42.0,4.1,1.292,2.042,0.458,2.5,9.0,6.817,3.6,195.7
2014-12-13,189.304,2.208,83.0,62.167,44.0,2.522,1.208,1.75,0.5,2.0,5.1,3.988,1.1,191.826
2014-12-14,187.0,2.0,81.0,64.458,53.0,2.0,0.75,1.042,0.25,1.125,5.1,4.217,2.9,189.0
2014-12-15,189.7,3.1,85.0,75.625,62.0,3.1,3.048,3.571,0.762,2.125,7.7,6.029,3.9,192.8
2014-12-16,197.13,2.792,91.0,69.375,45.0,6.087,2.583,3.5,0.958,3.375,7.2,5.217,1.9,203.217
2014-12-17,189.391,2.0,83.0,59.583,48.0,3.609,0.636,1.409,0.773,2.042,1.6,0.375,-0.9,193.0
2014-12-18,187.043,2.083,88.0,78.417,58.0,2.957,1.583,2.708,1.0,4.792,3.9,1.529,-1.0,190.0
2014-12-19,191.217,2.792,90.0,79.958,61.0,6.478,5.292,6.458,1.458,1.261,7.7,3.175,1.0,197.696
2014-12-20,194.87,3.333,94.0,82.667,56.0,6.0,6.542,7.583,1.208,1.75,9.3,5.9,2.6,200.87
2014-12-21,191.652,2.25,86.0,56.583,39.0,8.043,0.667,1.333,1.0,1.375,7.4,4.946,3.3,199.696
2014-12-22,189.391,2.5,84.0,61.333,44.0,2.826,1.375,2.042,0.917,2.417,6.9,4.238,1.7,192.217
2014-12-23,188.957,2.478,85.0,69.542,59.0,4.304,2.75,3.583,1.0,1.0,9.9,5.992,1.6,193.261
2014-12-24,193.522,2.792,93.0,82.25,69.0,3.957,4.125,5.583,1.583,3.0,8.8,6.217,2.7,197.478
2014-12-25,189.609,2.75,89.0,73.824,56.0,3.304,1.909,3.227,1.545,6.208,8.4,6.041,4.5,192.913
2014-12-26,188.174,2.042,92.0,80.125,60.0,3.0,1.917,2.5,1.125,1.625,6.5,4.717,3.5,191.174
2014-12-27,191.087,2.5,95.0,79.667,51.0,5.0,4.875,9.417,4.542,1.043,9.2,3.917,-0.6,196.087
2014-12-28,198.174,2.917,93.0,79.708,59.0,7.348,4.417,6.708,2.292,1.208,10.9,4.004,-2.0,205.522
2014-12-29,198.87,3.167,93.0,83.333,70.0,4.957,2.167,3.708,1.875,1.958,9.3,6.208,3.6,203.826
2014-12-30,194.696,3.875,81.0,56.708,43.0,4.174,2.125,2.833,1.0,4.625,11.9,8.571,3.8,198.87
2014-12-31,197.0,2.913,92.0,78.625,45.0,2.783,1.833,2.292,1.0,1.75,6.6,4.529,1.5,199.783
2015-01-01,196.783,3.083,95.0,82.25,60.0,5.217,2.083,1.917,0.0,0.208,11.7,6.904,3.3,202.0
2015-01-02,195.652,3.042,91.0,77.75,67.0,4.304,1.792,1.625,0.0,0.167,14.1,10.179,6.5,199.957
2015-01-03,197.217,3.391,95.0,85.542,67.0,6.13,3.125,3.292,0.333,0.333,16.3,9.767,6.0,203.348
2015-01-04,198.435,4.708,100.0,83.292,59.0,7.174,4.208,4.333,0.167,4.333,14.6,8.842,4.5,205.609
2015-01-05,197.609,3.875,94.0,85.042,67.0,6.783,5.0,5.167,0.292,1.542,10.2,7.125,4.3,204.391
2015-01-06,198.435,3.125,100.0,81.167,60.0,6.696,5.625,6.542,0.875,1.958,11.1,7.25,3.8,205.13
2015-01-07,195.565,2.25,87.0,72.958,59.0,4.217,2.273,2.318,0.045,2.048,9.1,7.142,5.1,199.783
2015-01-08,192.304,2.458,92.0,75.583,57.0,4.043,2.292,2.292,0.0,1.417,6.5,5.442,4.6,196.348
2015-01-09,190.304,2.042,81.0,70.625,56.0,3.652,1.708,1.625,0.083,0.75,8.6,6.429,3.6,193.957
2015-01-10,190.913,2.5,82.0,64.917,57.0,4.217,1.375,1.083,0.0,0.958,9.2,7.15,4.5,195.13
2015-01-11,194.783,2.522,88.0,72.75,49.0,4.348,2.042,2.042,0.083,1.0,11.3,7.167,4.9,199.13
2015-01-12,196.913,2.417,94.0,90.083,81.0,5.13,4.417,4.417,0.083,0.292,6.0,3.95,3.0,202.043
2015-01-13,193.913,2.042,95.0,87.125,66.0,3.826,2.0,1.958,0.042,1.375,4.8,3.708,2.6,197.739
2015-01-14,190.652,2.25,92.0,67.75,56.0,4.13,1.917,2.458,0.542,4.125,5.9,4.621,2.3,194.783
2015-01-15,195.652,3.042,92.0,79.042,59.0,4.87,3.636,3.5,0.0,1.478,5.5,3.875,2.2,200.522
2015-01-16,193.0,3.208,91.0,77.25,48.0,5.783,4.208,4.333,0.25,0.917,9.9,4.954,1.5,198.783
2015-01-17,196.826,3.042,97.0,86.333,66.0,6.652,4.792,4.75,0.125,0.625,8.1,4.883,1.5,203.478
2015-01-18,208.333,2.333,98.0,81.75,50.0,3.333,2.542,2.542,0.083,2.25,11.8,5.517,1.9,211.667
2015-01-19,191.857,2.0,82.0,67.208,56.0,4.0,1.667,1.625,0.042,1.5,1.2,-0.1,-1.9,195.857
2015-01-20,192.125,2.042,92.0,74.292,60.0,4.0,1.833,2.125,0.583,6.042,6.5,3.85,-0.1,196.125
2015-01-21,192.13,2.409,95.0,88.708,81.0,5.739,3.792,4.208,0.583,0.667,5.3,3.0,0.7,197.87
2015-01-22,192.826,2.375,96.0,92.75,88.0,5.217,4.75,4.833,0.125,0.542,4.7,2.483,0.9,198.043
2015-01-23,195.652,2.875,96.0,77.583,46.0,5.043,2.909,2.955,0.0,1.739,3.5,1.967,-0.4,200.696
2015-01-24,192.609,2.0,91.0,64.625,49.0,3.87,1.625,1.625,0.0,1.083,-1.2,-3.338,-4.4,196.478
2015-01-25,189.348,2.125,94.0,81.792,62.0,3.652,2.25,2.708,0.5,2.292,3.4,0.804,-0.7,193.0
2015-01-26,190.957,3.0,94.0,91.583,89.0,5.696,5.167,5.542,0.458,1.458,3.3,1.7,0.0,196.652
2015-01-27,191.478,3.391,93.0,83.208,70.0,6.478,5.625,5.917,0.5,2.75,7.1,4.312,2.0,197.957
2015-01-28,195.957,4.542,97.0,91.625,87.0,13.783,15.167,18.083,3.042,2.042,6.1,4.458,1.7,209.739
2015-01-29,199.0,2.833,98.0,95.208,89.0,5.739,5.5,5.792,0.167,0.875,8.9,7.688,5.9,204.739
2015-01-30,189.739,2.0,90.0,78.833,63.0,3.957,1.625,1.708,0.042,0.917,10.1,7.529,6.2,193.696
2015-01-31,194.174,3.167,95.0,82.208,66.0,6.261,2.864,2.636,0.0,1.957,9.3,5.858,2.4,200.435
2015-02-01,194.714,3.042,94.0,88.458,76.0,6.476,3.0,2.875,0.0,1.292,5.6,4.588,2.9,201.19
2015-02-02,195.13,2.583,96.0,92.333,89.0,8.391,4.273,4.091,0.136,0.364,4.4,3.154,1.8,203.522
2015-02-03,189.81,2.417,96.0,81.167,56.0,7.81,3.958,4.292,0.375,0.917,9.6,4.633,1.6,197.619
2015-02-04,190.783,3.043,95.0,77.958,56.0,6.522,3.625,3.625,0.167,1.75,8.9,5.271,1.8,197.304
2015-02-05,193.826,3.625,92.0,75.625,60.0,8.0,4.583,4.917,0.292,1.583,10.2,5.438,1.8,201.826
2015-02-06,193.565,2.583,92.0,79.125,61.0,6.0,3.167,3.125,0.042,0.958,6.8,3.529,1.0,199.565
2015-02-07,193.0,2.292,92.0,77.208,52.0,5.739,2.0,1.917,0.0,0.458,7.0,2.333,-1.8,198.739
2015-02-08,196.348,3.0,93.0,82.208,61.0,7.13,4.227,5.0,0.864,2.043,8.6,3.175,-2.4,203.478
2015-02-09,193.783,2.875,77.0,56.0,42.0,5.783,1.708,1.917,0.292,3.25,9.1,6.796,5.4,199.565
2015-02-10,191.696,2.792,88.0,67.708,47.0,6.696,3.583,4.083,0.458,1.625,9.8,4.925,0.0,198.391
2015-02-11,192.609,3.083,94.0,73.708,38.0,9.0,5.75,7.0,1.208,1.042,12.8,5.088,-1.8,201.609
2015-02-12,191.435,2.609,88.0,65.958,47.0,7.087,4.708,5.167,0.375,1.167,16.9,11.129,2.4,198.522
2015-02-13,195.913,2.417,98.0,89.25,72.0,6.696,4.042,4.458,0.375,1.0,19.5,14.721,11.7,202.609
2015-02-14,196.348,2.958,98.0,89.667,67.0,5.87,1.625,1.625,0.0,0.333,16.5,10.633,5.7,202.217
2015-02-15,193.714,2.333,92.0,77.292,61.0,6.357,1.889,2.0,0.111,1.222,5.3,3.042,1.1,200.071
2015-02-16,190.087,,93.0,80.458,64.0,6.348,,,,,4.6,2.558,0.7,196.435
2015-02-17,189.609,,88.0,73.5,56.0,5.826,,,,,6.3,4.0,0.8,195.435
2015-02-18,189.652,,91.0,73.875,59.0,6.826,,,,,10.2,5.171,-1.5,196.478
2015-02-19,189.176,3.214,95.0,81.083,62.0,6.353,4.538,4.846,0.0,1.778,13.2,8.279,2.0,195.529
2015-02-20,,2.391,99.0,92.917,71.0,,4.417,4.792,0.25,0.304,8.6,7.233,6.6,
2015-02-21,,2.0,77.0,55.958,44.0,,1.333,1.375,0.0,0.958,9.0,5.988,2.1,
2015-02-22,,2.5,89.0,67.417,42.0,,4.042,4.75,0.708,2.292,10.5,5.012,-0.3,
2015-02-23,191.87,2.583,86.0,76.917,62.0,7.565,3.955,4.455,0.455,2.833,11.0,6.725,4.6,199.435
2015-02-24,191.435,2.167,90.0,81.958,67.0,5.565,2.167,2.75,0.417,0.708,6.0,2.762,-0.1,197.0
2015-02-25,189.304,2.25,92.0,69.5,47.0,5.522,2.25,2.708,0.375,2.417,6.5,3.188,-0.1,194.826
2015-02-26,192.0,3.0,92.0,72.958,50.0,7.087,3.05,3.35,0.25,2.1,8.9,4.4,0.0,199.087
2015-02-27,194.783,3.375,94.0,88.542,75.0,7.478,3.917,4.167,0.292,1.208,10.0,6.054,2.7,202.261
2015-02-28,199.174,3.609,99.0,83.375,60.0,7.696,4.091,4.409,0.318,1.087,14.9,8.15,2.5,206.87
2015-03-01,192.85,2.708,93.0,79.708,63.0,5.7,2.833,3.0,0.167,2.5,4.0,1.604,0.1,198.55
2015-03-02,190.739,2.417,94.0,73.125,57.0,5.043,2.75,2.792,0.042,1.583,10.8,6.175,0.9,195.783
2015-03-03,188.87,2.522,92.0,77.458,59.0,5.043,3.136,3.364,0.182,1.957,14.4,8.879,3.5,193.913
2015-03-04,191.391,3.625,98.0,86.167,66.0,9.565,7.625,9.292,1.458,1.333,15.5,9.075,3.0,200.957
2015-03-05,191.826,3.0,100.0,76.458,54.0,7.565,4.458,5.208,0.875,1.208,21.0,14.504,8.3,199.391
2015-03-06,190.652,2.375,98.0,79.5,58.0,4.217,2.042,2.083,0.0,0.917,17.4,15.362,13.2,194.87
2015-03-07,192.043,2.875,99.0,84.375,70.0,5.87,2.917,3.0,0.042,0.75,17.1,12.9,9.7,197.913
2015-03-08,190.261,3.125,97.0,85.25,72.0,5.565,3.292,3.417,0.208,3.375,14.4,11.625,9.5,195.826
2015-03-09,191.522,2.375,94.0,86.333,71.0,4.304,1.458,1.458,0.0,0.458,9.7,7.129,6.0,195.826
2015-03-10,190.167,2.0,73.0,64.833,59.0,4.389,1.333,1.458,0.0,0.417,9.4,7.117,5.7,194.556
2015-03-11,191.913,2.087,89.0,70.667,56.0,5.174,1.867,1.733,0.067,0.438,6.9,4.838,2.0,197.087
2015-03-12,191.087,2.042,95.0,74.0,50.0,5.217,2.292,2.167,0.042,0.417,10.6,5.15,1.2,196.304
2015-03-13,193.391,2.417,93.0,77.875,56.0,6.739,3.167,3.125,0.167,0.75,10.8,6.092,1.2,200.13
2015-03-14,196.913,3.042,95.0,79.75,61.0,5.696,2.958,2.875,0.083,1.833,10.1,7.388,5.7,202.609
2015-03-15,191.565,2.375,86.0,60.417,47.0,6.87,2.833,2.958,0.125,2.208,11.6,7.008,1.6,198.435
2015-03-16,197.043,2.958,93.0,80.917,55.0,14.304,4.667,4.875,0.292,1.208,14.6,7.254,0.8,211.348
2015-03-17,196.609,2.958,96.0,77.75,45.0,9.696,4.333,4.875,0.5,2.042,18.6,10.212,2.7,206.304
2015-03-18,192.565,3.167,98.0,87.458,66.0,7.87,6.875,7.5,0.542,1.375,17.3,12.379,7.6,200.435
2015-03-19,194.0,2.957,100.0,86.0,71.0,6.391,3.0,2.955,0.0,0.652,16.1,12.662,8.4,200.391
2015-03-20,192.348,2.25,87.0,64.917,49.0,4.913,1.042,0.958,0.0,0.083,12.3,9.162,5.9,197.261
2015-03-21,191.087,2.0,87.0,64.292,46.0,4.826,1.083,1.042,0.0,0.208,11.4,7.162,1.8,195.913
2015-03-22,194.13,2.25,91.0,72.333,46.0,5.826,2.458,2.583,0.208,0.958,16.5,9.204,1.1,199.957
2015-03-23,191.087,2.417,96.0,75.5,59.0,5.087,1.75,1.667,0.0,0.542,12.9,9.775,6.8,196.174
2015-03-24,190.304,2.0,65.0,56.458,46.0,4.174,0.875,1.0,0.0,1.125,9.6,7.767,5.8,194.478
2015-03-25,191.739,2.083,82.0,55.917,43.0,4.478,1.375,1.708,0.292,3.375,9.8,6.117,0.6,196.217
2015-03-26,192.261,2.0,89.0,66.458,39.0,4.87,1.75,1.792,0.0,0.792,12.0,5.738,-0.4,197.13
2015-03-27,193.13,2.348,88.0,73.542,49.0,5.348,2.773,2.318,0.0,0.826,13.7,7.767,2.5,198.478
2015-03-28,192.87,3.083,96.0,76.958,48.0,6.391,3.667,3.75,0.208,1.75,15.9,8.992,2.4,199.261
2015-03-29,193.217,3.375,96.0,75.833,56.0,5.522,3.125,3.25,0.042,1.5,16.2,10.967,3.9,198.739
2015-03-30,186.478,3.333,94.0,75.458,61.0,14.783,3.208,3.167,0.042,1.167,17.7,13.596,8.9,201.261
2015-03-31,201.391,3.5,99.0,85.208,59.0,33.609,4.125,4.417,0.333,1.0,20.2,13.371,7.8,235.0
2015-04-01,195.435,3.375,99.0,93.875,88.0,4.087,2.292,2.542,0.292,2.292,16.5,13.762,11.4,199.522
2015-04-02,190.087,3.167,87.0,70.625,62.0,3.261,1.667,1.708,0.0,1.478,20.7,16.071,10.4,193.348
2015-04-03,186.304,2.708,98.0,84.333,65.0,2.261,0.958,1.0,0.0,1.708,21.3,17.775,11.6,188.565
2015-04-04,186.913,2.375,97.0,87.958,78.0,2.652,1.083,1.375,0.208,1.0,14.9,12.492,10.8,189.565
2015-04-05,196.0,2.083,99.0,95.75,93.0,2.545,1.292,1.375,0.042,1.0,13.6,12.508,11.4,198.545
2015-04-06,186.522,2.043,97.0,94.292,92.0,2.565,1.458,1.625,0.042,1.0,11.6,10.646,9.2,189.087
2015-04-07,187.087,2.0,91.0,72.042,61.0,2.391,0.625,0.667,0.042,1.083,11.0,9.088,8.0,189.478
2015-04-08,186.304,2.0,76.0,59.458,47.0,2.043,0.864,0.955,0.136,1.208,10.6,8.088,4.5,188.348
2015-04-09,186.174,2.0,92.0,72.333,52.0,2.348,1.583,1.75,0.208,1.25,14.1,8.575,1.7,188.522
2015-04-10,188.913,2.458,96.0,92.0,80.0,4.174,4.818,5.182,0.455,1.087,12.6,10.958,9.8,193.087
2015-04-11,186.435,2.0,97.0,78.625,56.0,2.826,1.95,2.0,0.05,1.083,15.9,11.775,6.4,189.261
2015-04-12,185.696,2.0,93.0,74.083,45.0,2.652,1.75,1.792,0.0,1.625,16.6,11.921,5.8,188.348
2015-04-13,185.565,2.0,94.0,91.292,84.0,2.652,1.958,1.958,0.0,1.75,13.4,12.375,11.8,188.217
2015-04-14,188.174,2.217,98.0,88.708,69.0,3.304,1.917,2.083,0.083,1.458,15.9,12.071,8.1,191.478
2015-04-15,189.87,3.375,95.0,81.208,62.0,3.913,2.333,2.833,0.458,1.625,14.9,11.9,7.7,193.783
2015-04-16,188.739,2.917,81.0,66.042,56.0,2.652,1.792,1.792,0.0,2.208,21.3,17.229,13.0,191.391
2015-04-17,188.091,2.042,88.0,63.625,36.0,3.273,2.208,2.25,0.042,0.875,17.6,12.475,8.1,191.364
2015-04-18,188.739,2.0,84.0,56.708,24.0,3.609,3.045,3.227,0.273,1.0,21.8,14.112,6.7,192.348
2015-04-19,190.565,2.542,97.0,92.042,78.0,4.304,3.133,2.733,0.0,1.292,19.2,16.55,12.1,194.87
2015-04-20,189.739,2.208,98.0,92.083,86.0,2.783,1.833,2.083,0.25,1.958,18.6,14.458,10.5,192.522
2015-04-21,186.87,2.042,92.0,74.542,59.0,3.174,2.125,2.583,0.417,2.0,17.1,12.388,7.5,190.043
2015-04-22,188.957,2.391,98.0,77.708,49.0,3.565,2.208,2.375,0.167,1.409,19.6,12.633,6.9,192.522
2015-04-23,189.652,2.875,91.0,71.625,46.0,4.043,2.458,2.583,0.167,1.583,22.2,14.846,7.1,193.696
2015-04-24,192.043,3.042,91.0,68.042,47.0,3.957,2.5,2.625,0.0,2.042,20.8,16.146,11.4,196.0
2015-04-25,192.478,3.125,97.0,70.625,26.0,5.609,2.476,2.619,0.095,1.125,21.8,14.679,9.2,198.087
2015-04-26,190.652,2.708,87.0,62.5,40.0,3.783,2.045,1.455,0.0,1.783,23.1,16.567,8.6,194.435
2015-04-27,191.696,3.042,76.0,54.958,33.0,4.609,2.083,1.833,0.0,2.458,24.8,18.896,13.2,196.304
2015-04-28,190.474,2.625,83.0,64.042,46.0,5.579,2.958,3.208,0.125,2.75,24.8,18.471,11.4,196.053
2015-04-29,187.957,2.292,87.0,66.792,48.0,5.609,3.0,3.292,0.083,2.167,25.8,20.308,15.0,193.565
2015-04-30,186.85,2.0,95.0,72.208,46.0,6.15,3.042,3.625,0.583,2.0,27.2,19.975,14.3,193.0
2015-05-01,187.522,2.0,95.0,76.583,50.0,6.261,2.917,3.458,0.5,1.833,25.3,19.192,13.2,193.783
2015-05-02,187.739,2.292,97.0,73.917,46.0,6.391,2.25,2.458,0.0,2.208,28.1,20.671,14.7,194.13
2015-05-03,190.957,2.333,93.0,83.625,70.0,6.304,2.542,2.792,0.083,2.042,21.8,18.912,15.0,197.261
2015-05-04,189.783,2.0,97.0,88.458,70.0,3.522,1.455,1.318,0.0,1.217,20.7,18.204,12.9,193.304
2015-05-05,190.0,2.0,96.0,67.083,39.0,3.478,1.375,1.333,0.0,1.333,21.6,16.008,10.7,193.478
2015-05-06,191.696,2.208,94.0,72.5,50.0,4.043,1.792,1.625,0.0,1.625,23.4,16.754,9.5,195.739
2015-05-07,189.478,2.417,87.0,73.0,50.0,4.609,2.167,2.083,0.042,2.0,24.5,19.083,14.5,194.087
2015-05-08,190.348,2.565,96.0,72.583,41.0,5.043,2.542,2.708,0.083,1.875,24.9,18.871,12.9,195.391
2015-05-09,191.739,2.667,93.0,75.708,49.0,5.478,3.045,3.273,0.273,1.375,22.7,18.304,14.0,197.217
2015-05-10,188.652,2.208,94.0,70.292,43.0,2.783,1.083,1.083,0.0,1.0,21.7,16.467,12.7,191.435
2015-05-11,189.087,2.167,76.0,59.208,42.0,3.304,2.333,2.542,0.125,1.458,24.2,18.567,12.5,192.391
2015-05-12,189.609,2.125,93.0,74.167,58.0,2.696,1.136,1.227,0.0,1.565,23.3,17.896,14.8,192.304
2015-05-13,190.043,2.417,75.0,55.083,41.0,5.043,1.375,1.583,0.0,2.208,25.5,21.279,16.1,195.087
2015-05-14,188.957,2.042,76.0,61.208,45.0,5.174,1.292,1.375,0.0,2.583,24.8,20.996,13.4,194.13
2015-05-15,189.609,2.625,94.0,82.833,67.0,8.13,2.174,2.435,0.304,1.875,26.3,21.717,19.1,197.739
2015-05-16,192.261,2.609,98.0,87.208,71.0,8.261,1.235,1.412,0.0,1.208,20.3,17.092,13.6,200.522
2015-05-17,191.333,2.625,96.0,76.0,52.0,6.267,1.625,1.792,0.0,1.875,24.9,18.658,13.5,197.6
2015-05-18,192.783,2.542,98.0,79.958,49.0,8.261,2.429,2.643,0.214,1.556,25.1,18.8,15.3,201.043
2015-05-19,189.957,2.167,100.0,82.125,59.0,6.783,2.208,2.458,0.042,1.0,25.1,19.971,16.2,196.739
2015-05-20,191.435,2.417,97.0,75.0,50.0,5.261,2.045,2.273,0.227,1.826,22.9,17.654,11.6,196.696
2015-05-21,189.217,2.0,96.0,73.208,50.0,3.435,1.25,1.583,0.042,2.0,23.1,17.271,10.5,192.652
2015-05-22,189.565,2.125,78.0,59.583,42.0,4.087,2.167,2.583,0.208,2.542,25.7,20.217,14.3,193.652
2015-05-23,195.348,2.583,90.0,68.917,48.0,6.13,3.083,3.417,0.0,3.542,25.7,20.421,15.9,201.478
2015-05-24,196.87,2.391,95.0,70.75,45.0,4.739,2.0,2.25,0.125,2.458,26.0,20.629,15.1,201.609
2015-05-25,194.13,2.167,95.0,67.417,39.0,5.261,3.333,3.75,0.333,1.941,27.8,20.933,14.4,199.391
2015-05-26,194.609,2.167,95.0,70.0,40.0,4.565,2.208,2.542,0.125,0.913,28.8,21.475,15.0,199.174
2015-05-27,195.304,2.75,90.0,70.583,49.0,4.87,2.667,2.958,0.0,0.75,28.5,21.858,15.2,200.174
2015-05-28,194.174,3.0,97.0,82.583,66.0,5.435,4.455,4.409,0.091,1.091,26.3,21.075,17.0,199.609
2015-05-29,198.391,2.667,99.0,75.375,45.0,5.217,4.208,4.667,0.417,0.542,29.9,22.846,17.9,203.609
2015-05-30,192.87,2.458,96.0,83.458,62.0,4.087,3.583,4.167,0.583,0.667,25.0,20.767,18.3,196.957
2015-05-31,194.087,2.0,98.0,81.292,64.0,3.565,2.083,2.167,0.083,0.042,24.4,20.558,16.7,197.652
2015-06-01,196.0,2.043,98.0,78.625,60.0,4.348,3.042,3.5,0.375,0.25,27.3,21.512,15.8,200.348
2015-06-02,203.783,2.375,93.0,82.375,66.0,5.0,3.417,3.875,0.333,0.667,27.2,22.292,17.5,208.783
2015-06-03,194.043,2.167,99.0,81.875,53.0,3.609,2.708,2.958,0.333,0.083,24.8,21.075,15.6,197.652
2015-06-04,193.909,1.952,96.0,68.25,35.0,4.091,2.261,2.435,0.13,0.087,26.2,20.375,14.8,198.0
2015-06-05,193.391,2.125,96.0,81.75,69.0,5.652,5.727,6.227,0.591,0.304,19.0,16.875,14.9,199.043
