date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2015-03-30,195.957,68.0,49.042,30.0,16.261,25.417,4.0,25.292,19.8,15.954,11.8,212.217
2015-03-31,196.083,75.0,47.583,31.0,14.458,21.917,4.708,23.625,19.7,15.829,12.1,210.542
2015-04-01,204.25,89.0,74.875,68.0,31.5,36.25,4.708,40.458,17.8,14.475,9.3,235.75
2015-04-02,192.083,85.0,64.5,46.0,10.917,11.292,3.826,10.125,15.5,11.762,7.9,203.0
2015-04-03,187.273,93.0,81.875,69.0,11.182,10.391,2.118,21.565,20.4,17.217,13.5,198.455
2015-04-04,187.913,87.0,67.208,52.0,11.043,10.375,2.833,9.917,19.7,13.725,10.6,198.957
2015-04-05,199.625,96.0,86.292,69.0,14.0,15.708,1.609,18.667,12.0,10.975,10.3,213.625
2015-04-06,204.75,96.0,78.625,58.0,22.708,41.25,7.25,45.042,21.0,16.092,12.0,227.458
2015-04-07,187.217,92.0,86.292,78.0,7.478,8.833,2.792,10.583,13.1,10.633,7.5,194.696
2015-04-08,191.19,91.0,81.792,71.0,7.0,10.0,1.773,10.217,8.1,4.95,3.3,198.19
2015-04-09,192.417,75.0,57.708,42.0,7.167,11.208,2.583,11.167,12.4,8.254,5.0,199.583
2015-04-10,190.391,90.0,70.333,55.0,15.217,18.792,1.0,20.417,11.9,9.329,7.1,205.609
2015-04-11,184.083,94.0,83.5,67.0,9.917,6.042,2.261,7.833,15.8,12.062,9.4,194.0
2015-04-12,185.667,83.0,64.0,41.0,8.625,10.25,3.458,9.875,17.0,13.238,10.4,194.292
2015-04-13,186.913,94.0,85.125,73.0,11.087,10.625,1.667,13.125,11.9,10.629,9.2,198.0
2015-04-14,184.042,97.0,91.583,85.0,12.042,6.625,2.783,9.958,14.3,12.825,10.1,196.083
2015-04-15,181.542,97.0,63.25,47.0,11.042,9.542,1.417,11.542,19.3,15.862,13.0,192.583
2015-04-16,192.913,71.0,56.708,40.0,28.087,26.417,5.083,28.875,20.9,16.558,11.7,221.0
2015-04-17,187.13,73.0,62.583,50.0,14.565,25.696,1.909,28.391,22.8,17.458,10.9,201.696
2015-04-18,188.917,65.0,56.167,41.0,11.875,20.5,2.917,24.542,17.7,14.717,10.8,200.792
2015-04-19,208.609,76.0,66.833,56.0,36.304,29.958,6.625,37.75,17.0,15.546,12.8,244.913
2015-04-20,184.958,97.0,90.083,62.0,12.917,21.208,2.913,49.708,20.9,18.617,15.9,197.875
2015-04-21,182.333,97.0,76.792,59.0,10.792,6.75,4.042,10.792,19.8,17.979,15.1,193.125
2015-04-22,188.652,87.0,62.333,41.0,11.565,18.667,6.792,22.625,20.7,16.492,13.6,200.217
2015-04-23,190.667,87.0,65.292,32.0,17.25,25.958,3.522,30.875,23.0,18.558,14.3,207.917
2015-04-24,186.348,87.0,70.875,60.0,18.348,22.087,4.087,26.043,21.9,18.625,16.2,204.696
2015-04-25,187.783,78.0,53.583,36.0,13.391,26.292,4.0,27.75,20.9,17.921,15.6,201.174
2015-04-26,189.417,73.0,52.958,36.0,12.708,23.708,3.565,25.0,22.9,18.321,14.4,202.125
2015-04-27,190.792,81.0,67.542,55.0,18.708,33.167,5.083,43.083,23.7,19.758,15.2,209.5
2015-04-28,189.783,86.0,68.875,51.0,19.043,38.333,5.0,45.917,25.2,20.871,17.3,208.826
2015-04-29,183.833,79.0,66.333,49.0,11.625,16.958,3.87,18.25,22.8,19.708,17.7,195.458
2015-04-30,185.417,79.0,66.208,51.0,11.042,10.042,2.958,10.833,23.2,19.571,17.3,196.458
2015-05-01,185.619,78.0,61.833,33.0,12.048,11.0,2.565,10.696,26.1,21.2,17.3,197.667
2015-05-02,186.458,85.0,65.542,39.0,10.042,12.792,4.087,12.583,26.4,21.571,17.6,196.5
2015-05-03,187.833,92.0,65.833,31.0,10.042,14.417,3.458,17.208,25.5,21.442,18.5,197.875
2015-05-04,179.304,92.0,73.583,60.0,9.217,11.5,2.083,14.625,24.6,21.262,19.1,188.522
2015-05-05,185.333,89.0,44.708,34.0,8.167,13.333,2.435,12.667,20.8,18.792,16.8,193.5
2015-05-06,192.542,70.0,50.958,36.0,13.875,17.083,4.792,18.208,22.9,18.829,15.3,206.417
2015-05-07,189.435,81.0,64.458,40.0,16.217,19.667,4.417,23.5,23.9,20.004,17.1,205.652
2015-05-08,187.8,85.0,65.917,25.0,18.75,27.522,5.591,31.609,25.9,20.954,18.3,206.55
2015-05-09,184.417,87.0,74.458,66.0,16.875,23.75,4.208,27.25,21.1,19.333,17.4,201.292
2015-05-10,184.944,79.0,46.095,23.0,10.944,19.9,1.75,20.3,26.3,20.057,15.6,195.889
2015-05-11,187.667,62.0,38.5,20.0,9.583,13.167,2.739,10.625,21.8,17.608,13.8,197.25
2015-05-12,183.167,96.0,77.833,65.0,12.708,14.0,1.958,17.458,21.7,19.592,16.9,195.875
2015-05-13,184.478,91.0,53.208,32.0,14.261,18.833,2.542,18.417,27.2,23.2,19.8,198.739
2015-05-14,189.458,60.0,48.0,32.0,17.667,30.792,4.13,33.333,28.1,23.592,19.3,207.125
2015-05-15,190.348,85.0,62.667,42.0,19.217,29.087,6.609,35.826,26.1,22.979,20.0,209.565
2015-05-16,187.087,95.0,83.833,73.0,16.565,23.375,2.833,38.217,23.1,21.279,19.9,203.652
2015-05-17,190.583,89.0,66.167,29.0,13.167,23.583,3.0,29.833,27.5,22.262,19.8,203.75
2015-05-18,186.792,92.0,74.417,55.0,13.292,18.042,3.25,22.542,25.4,21.942,19.5,200.083
2015-05-19,183.478,95.0,85.042,75.0,15.696,13.792,1.667,20.875,24.2,20.85,17.1,199.174
2015-05-20,185.792,89.0,71.0,52.0,16.0,19.917,4.261,25.75,26.1,22.733,18.9,201.792
2015-05-21,183.917,86.0,52.708,26.0,10.875,13.792,1.375,13.042,25.4,20.338,14.4,194.792
2015-05-22,184.545,77.0,61.5,47.0,13.682,16.348,2.652,17.391,23.6,20.812,17.8,198.227
2015-05-23,188.5,72.0,61.625,49.0,19.458,21.75,4.739,24.75,25.5,21.8,18.3,207.958
2015-05-24,183.292,79.0,60.792,40.0,10.792,12.875,3.458,11.958,24.8,21.4,19.8,194.083
2015-05-25,187.87,82.0,66.958,49.0,10.696,13.375,4.375,13.833,25.1,21.942,19.2,198.565
2015-05-26,187.083,73.0,55.75,28.0,14.833,21.458,5.174,22.25,29.1,23.625,18.9,201.917
2015-05-27,189.917,80.0,59.333,36.0,18.0,28.0,5.417,32.958,28.7,24.417,19.7,207.917
2015-05-28,183.13,81.0,68.625,49.0,11.304,22.583,3.292,27.083,26.7,22.496,19.1,194.435
2015-05-29,180.609,95.0,81.625,67.0,10.783,12.435,3.227,16.957,22.9,21.296,19.5,191.391
2015-05-30,179.125,86.0,67.333,47.0,16.5,17.5,3.167,20.5,27.7,24.004,20.1,195.625
2015-05-31,188.261,76.0,60.292,29.0,15.522,24.792,3.542,28.958,32.7,26.271,23.3,203.783
2015-06-01,187.292,74.0,54.542,39.0,11.458,14.375,4.13,14.833,26.7,23.846,21.3,198.75
2015-06-02,186.333,83.0,70.458,49.0,14.042,14.708,4.0,16.75,26.7,23.512,21.0,200.375
2015-06-03,183.696,96.0,86.958,81.0,16.87,13.292,1.875,20.667,23.0,22.038,21.1,200.565
2015-06-04,182.792,79.0,40.125,27.0,10.542,10.667,1.13,6.5,29.4,23.779,19.7,193.333
2015-06-05,189.762,94.0,63.25,37.0,17.571,11.652,3.435,11.864,22.1,19.733,15.6,207.333
2015-06-06,184.13,94.0,78.292,59.0,14.652,7.042,2.417,5.833,22.2,18.338,14.2,198.783
2015-06-07,187.458,80.0,64.292,48.0,13.042,11.75,2.739,10.125,24.6,21.338,18.6,200.5
2015-06-08,185.542,87.0,70.25,55.0,11.583,10.542,2.75,9.292,24.6,21.35,19.4,197.125
2015-06-09,188.261,99.0,87.333,75.0,12.087,5.917,1.958,7.083,22.1,20.292,17.9,200.348
2015-06-10,191.625,93.0,68.292,50.0,15.083,12.708,3.565,11.792,27.6,23.712,19.4,206.708
2015-06-11,192.625,90.0,75.458,64.0,14.917,17.5,4.083,16.583,26.0,23.35,21.3,207.542
2015-06-12,189.909,95.0,86.417,77.0,15.182,19.913,2.391,21.435,24.5,21.95,19.9,205.091
2015-06-13,194.5,95.0,81.25,61.0,17.667,29.458,3.565,32.25,28.4,24.042,21.3,212.167
2015-06-14,187.0,90.0,80.667,63.0,16.083,28.667,2.292,32.958,25.4,22.775,21.4,203.083
2015-06-15,191.826,85.0,69.375,48.0,16.348,31.375,5.125,32.542,29.7,25.079,21.3,208.174
2015-06-16,201.458,85.0,76.583,67.0,25.583,32.708,7.565,36.958,26.0,23.762,21.9,227.042
2015-06-17,186.0,92.0,77.167,51.0,12.083,18.792,2.667,22.333,27.0,23.392,20.9,198.083
2015-06-18,184.826,90.0,78.5,64.0,9.261,16.625,4.25,18.833,24.9,22.162,19.5,194.087
2015-06-19,182.545,95.0,88.833,82.0,9.727,7.261,2.048,9.435,20.7,19.496,18.3,192.273
2015-06-20,183.167,86.0,68.75,47.0,12.042,10.625,2.583,12.667,27.2,22.154,18.7,195.208
2015-06-21,182.522,88.0,81.5,72.0,13.0,8.833,2.0,11.417,22.8,21.533,20.4,195.522
2015-06-22,190.5,92.0,75.792,55.0,16.583,14.125,3.522,16.917,26.9,23.071,20.4,207.083
2015-06-23,183.208,89.0,76.333,59.0,14.833,14.625,3.292,16.958,27.6,23.883,19.8,198.042
2015-06-24,195.478,90.0,69.75,44.0,15.435,19.417,5.167,21.833,29.5,24.788,20.2,210.913
2015-06-25,189.042,85.0,72.167,57.0,12.917,18.542,5.478,21.5,28.2,25.062,22.8,201.958
2015-06-26,183.955,96.0,83.542,72.0,12.0,11.087,4.174,13.087,25.0,23.125,21.1,195.955
2015-06-27,186.304,98.0,89.5,78.0,17.435,9.792,2.625,13.708,25.4,23.404,21.1,203.739
2015-06-28,186.0,91.0,70.917,45.0,14.458,13.375,4.522,17.583,29.4,23.621,19.1,200.458
2015-06-29,184.583,81.0,70.833,55.0,9.083,11.542,3.292,12.875,25.5,21.75,18.3,193.667
2015-06-30,181.522,89.0,75.542,61.0,10.304,10.708,3.125,12.292,25.3,22.808,20.8,191.826
2015-07-01,191.348,98.0,92.333,86.0,18.826,9.87,2.182,13.478,23.1,21.533,19.5,210.174
2015-07-02,189.625,95.0,84.75,75.0,18.542,17.792,2.875,23.583,25.0,23.308,21.9,208.167
2015-07-03,188.087,99.0,92.417,80.0,14.565,9.917,1.708,15.208,24.8,22.592,21.0,202.652
2015-07-04,186.208,98.0,90.167,74.0,20.875,17.625,1.913,24.792,26.1,23.096,21.4,207.083
2015-07-05,185.542,96.0,91.625,81.0,12.125,9.125,1.5,10.958,22.2,20.583,19.5,197.667
2015-07-06,187.522,96.0,93.5,90.0,22.174,14.167,3.5,16.875,20.9,20.283,19.8,209.696
2015-07-07,191.792,93.0,88.75,78.0,18.542,22.75,6.696,27.583,23.2,21.567,19.8,210.333
2015-07-08,197.958,97.0,89.667,76.0,24.75,30.708,5.083,39.5,26.3,22.783,19.8,222.708
2015-07-09,184.13,97.0,93.583,88.0,10.783,7.792,2.583,13.5,20.9,19.983,19.5,194.913
2015-07-10,189.048,94.0,77.792,60.0,16.524,17.261,6.409,22.826,28.5,23.704,19.2,205.571
2015-07-11,183.208,91.0,75.667,54.0,14.625,20.5,3.833,29.75,31.1,26.275,22.5,197.833
2015-07-12,183.043,86.0,73.875,62.0,19.087,23.0,3.417,32.875,31.0,27.725,24.3,202.13
2015-07-13,170.5,82.0,69.167,56.0,9.458,11.208,1.13,15.125,32.9,29.542,26.3,179.958
2015-07-14,169.25,79.0,65.125,48.0,8.833,10.0,1.542,11.833,33.3,29.788,27.4,178.083
2015-07-15,173.304,86.0,69.0,55.0,12.174,9.833,2.583,10.625,32.0,28.504,25.6,185.478
2015-07-16,173.333,98.0,85.708,77.0,13.5,14.25,2.739,29.875,29.6,27.15,23.8,186.833
2015-07-17,172.0,96.0,83.083,67.0,10.435,12.957,1.391,27.826,30.6,27.167,24.1,182.435
2015-07-18,171.304,89.0,77.375,63.0,10.0,11.25,1.333,19.833,29.7,27.688,26.4,181.304
2015-07-19,172.333,83.0,69.583,54.0,13.917,11.75,1.957,15.458,33.2,29.725,26.4,186.25
2015-07-20,182.917,83.0,72.375,61.0,19.917,20.75,6.042,31.25,32.3,29.788,27.9,202.833
2015-07-21,177.913,82.0,66.5,47.0,17.652,16.708,2.792,22.458,33.8,30.0,27.1,195.565
2015-07-22,170.167,80.0,63.458,50.0,8.333,8.083,1.043,9.167,31.7,28.921,26.5,178.5
2015-07-23,171.125,93.0,78.958,66.0,11.833,9.333,1.5,14.208,29.3,27.383,25.4,182.958
2015-07-24,182.955,90.0,77.667,60.0,26.227,22.13,5.957,37.435,32.7,29.012,26.3,209.182
2015-07-25,182.25,89.0,75.833,62.0,32.125,28.375,8.174,49.833,32.1,29.521,26.4,214.375
2015-07-26,192.333,88.0,71.583,50.0,27.083,36.167,7.125,58.75,36.1,30.988,27.3,219.417
2015-07-27,198.783,86.0,71.125,57.0,22.565,31.917,6.875,57.667,34.1,30.825,27.7,221.348
2015-07-28,180.667,83.0,72.167,52.0,18.042,28.083,6.87,47.875,34.4,30.425,28.3,198.708
2015-07-29,184.583,83.0,72.042,62.0,12.25,28.667,9.458,49.083,32.3,29.988,27.8,196.833
2015-07-30,182.783,86.0,74.292,52.0,15.609,28.167,7.417,49.792,33.4,30.071,27.8,198.391
2015-07-31,179.545,88.0,72.292,51.0,17.818,33.174,3.727,57.478,34.6,30.646,27.5,197.364
2015-08-01,183.125,90.0,76.417,56.0,17.333,45.958,5.333,85.5,35.1,30.871,28.0,200.458
2015-08-02,181.696,85.0,73.375,59.0,18.522,37.5,5.417,64.75,34.0,30.617,28.4,200.217
2015-08-03,180.25,90.0,74.167,57.0,18.292,38.375,6.13,61.0,33.7,30.221,27.8,198.542
2015-08-04,177.125,79.0,71.083,60.0,14.917,25.958,3.792,39.708,33.8,30.454,28.2,192.042
2015-08-05,174.043,81.0,72.292,56.0,11.783,13.333,3.167,21.625,33.4,30.417,28.3,185.826
2015-08-06,175.667,80.0,71.292,59.0,15.667,14.5,4.565,21.792,35.0,30.954,28.2,191.333
2015-08-07,190.609,77.0,63.542,48.0,22.304,28.696,7.217,41.957,35.9,32.237,28.7,212.913
2015-08-08,184.522,84.0,73.292,59.0,10.652,21.542,3.125,33.625,31.8,28.233,25.6,195.174
2015-08-09,183.667,85.0,69.542,54.0,10.0,14.292,2.348,22.833,32.3,28.575,25.4,193.667
2015-08-10,179.875,91.0,80.292,70.0,9.0,15.333,3.167,25.833,31.1,28.496,26.6,188.875
2015-08-11,180.609,87.0,70.792,50.0,10.13,11.667,3.833,19.417,34.6,30.108,26.8,190.739
2015-08-12,183.792,89.0,74.625,58.0,13.375,18.542,4.739,31.042,32.7,29.438,27.3,197.167
2015-08-13,186.667,94.0,83.708,71.0,15.375,17.792,4.583,35.125,29.3,27.825,26.6,202.042
2015-08-14,188.15,91.0,82.208,68.0,13.7,16.435,2.609,27.957,31.3,27.854,25.5,201.85
2015-08-15,187.0,93.0,76.125,59.0,16.125,15.917,6.522,25.833,32.4,28.25,24.9,203.125
2015-08-16,185.167,92.0,78.208,63.0,11.042,16.792,4.292,30.0,32.0,28.442,26.0,196.208
2015-08-17,182.478,97.0,92.75,83.0,11.261,9.333,3.75,23.125,28.1,26.358,24.3,193.739
2015-08-18,181.083,87.0,76.667,66.0,11.125,9.375,1.783,15.958,30.3,28.608,27.3,192.208
2015-08-19,188.417,86.0,71.417,59.0,13.208,12.292,4.333,20.875,30.6,28.212,26.7,201.625
2015-08-20,201.304,95.0,86.667,80.0,18.739,18.042,5.167,36.583,27.5,26.812,25.5,220.043
2015-08-21,187.409,90.0,81.333,67.0,13.773,21.348,4.545,38.739,30.3,27.508,25.3,201.182
2015-08-22,175.417,86.0,77.042,64.0,11.5,16.333,3.458,28.125,31.8,29.196,27.2,186.917
2015-08-23,184.217,88.0,74.833,61.0,9.217,11.125,2.417,16.292,31.3,27.362,24.4,193.435
2015-08-24,186.458,76.0,68.083,56.0,9.5,9.083,2.435,10.667,28.2,24.933,22.3,195.958
2015-08-25,185.542,86.0,69.25,64.0,8.292,9.042,3.417,11.208,23.2,21.983,19.2,193.833
2015-08-26,187.261,97.0,94.375,90.0,13.174,3.917,1.292,7.875,21.5,20.125,18.5,200.435
2015-08-27,192.333,89.0,78.708,65.0,11.958,6.833,3.043,9.917,27.3,24.146,21.6,204.292
2015-08-28,186.913,94.0,82.375,77.0,10.391,8.565,1.826,10.348,23.3,22.329,20.7,197.304
2015-08-29,188.609,95.0,90.5,84.0,12.087,6.583,1.0,8.958,22.2,21.042,20.0,200.696
2015-08-30,190.0,97.0,90.625,84.0,10.875,6.792,2.826,9.917,22.6,21.846,21.3,200.875
2015-08-31,190.0,97.0,88.958,79.0,10.583,9.958,5.125,15.042,24.9,22.979,21.2,200.583
2015-09-01,197.696,96.0,90.458,87.0,20.304,15.583,11.042,27.333,25.9,24.288,22.4,218.0
2015-09-02,179.737,94.0,79.833,61.0,11.211,8.889,1.2,17.81,31.2,27.642,25.4,190.947
2015-09-03,189.0,90.0,73.167,61.0,15.059,17.636,4.35,19.125,30.2,26.746,24.5,204.059
2015-09-04,189.75,96.0,77.042,60.0,16.5,14.792,2.917,21.792,30.7,26.588,23.1,206.25
2015-09-05,196.125,84.0,69.083,53.0,12.5,16.75,4.0,22.833,29.7,26.175,23.8,208.625
2015-09-06,193.348,97.0,83.875,67.0,11.348,19.083,3.565,30.292,27.9,24.879,23.2,204.696
2015-09-07,188.0,99.0,92.292,80.0,13.0,8.042,2.792,14.75,26.9,23.867,21.3,201.0
2015-09-08,188.75,97.0,95.458,92.0,11.042,4.333,3.0,6.625,21.3,20.767,19.5,199.792
2015-09-09,187.13,99.0,96.583,87.0,8.913,5.5,2.391,13.542,25.2,23.0,19.7,196.043
2015-09-10,207.833,99.0,94.375,87.0,13.917,5.625,2.917,10.625,23.7,22.379,20.7,221.75
2015-09-11,187.818,92.0,75.125,59.0,14.591,8.522,2.957,9.522,28.4,24.762,21.2,202.409
2015-09-12,205.304,87.0,72.667,58.0,16.826,15.458,5.0,19.875,29.8,25.796,23.1,222.13
2015-09-13,187.375,89.0,76.583,63.0,9.75,15.167,2.083,20.583,27.3,25.208,24.3,197.125
2015-09-14,190.833,83.0,69.667,49.0,9.125,9.875,3.667,11.0,26.9,23.758,21.5,199.958
2015-09-15,189.565,79.0,66.375,53.0,8.478,11.542,5.435,11.042,26.7,23.15,21.2,198.043
2015-09-16,190.083,90.0,70.792,56.0,9.5,13.0,5.083,13.708,24.6,21.962,19.2,199.583
2015-09-17,189.292,97.0,94.292,87.0,11.0,4.25,1.208,5.25,19.1,18.446,16.8,200.292
2015-09-18,215.727,98.0,92.833,83.0,16.045,9.957,6.091,16.13,23.7,21.321,18.8,231.773
2015-09-19,193.25,94.0,71.042,49.0,19.167,17.583,4.208,23.875,28.5,24.938,21.5,212.417
2015-09-20,187.875,82.0,58.958,45.0,8.375,8.958,2.458,8.125,28.1,24.158,22.0,196.25
2015-09-21,191.522,82.0,68.208,51.0,11.478,11.958,4.435,13.167,27.6,23.696,21.3,203.0
2015-09-22,190.458,84.0,61.5,42.0,10.625,14.292,5.75,15.333,27.9,23.883,21.3,201.083
2015-09-23,194.75,81.0,59.208,45.0,11.917,15.5,4.208,15.458,27.5,23.708,21.3,206.667
2015-09-24,192.478,84.0,77.583,66.0,6.522,16.833,5.087,21.5,24.0,21.721,20.4,199.0
2015-09-25,188.429,96.0,95.0,89.0,7.857,6.826,1.478,9.826,20.0,18.462,17.0,196.286
2015-09-26,190.542,97.0,87.167,74.0,6.333,6.917,2.625,10.042,24.1,21.221,18.0,196.875
2015-09-27,191.174,95.0,86.417,75.0,9.652,8.708,3.304,11.792,24.2,22.308,21.0,200.826
2015-09-28,203.708,94.0,73.417,51.0,15.917,16.708,6.583,20.667,27.8,24.033,21.1,219.625
2015-09-29,189.917,53.0,41.167,32.0,8.875,13.667,1.333,9.875,27.0,24.012,21.3,198.792
2015-09-30,187.348,66.0,44.625,26.0,7.696,9.083,2.13,5.083,26.0,21.862,19.4,195.043
2015-10-01,190.955,96.0,73.792,59.0,15.091,13.217,2.565,16.565,23.0,20.562,17.2,206.045
2015-10-02,184.125,97.0,69.833,42.0,9.417,11.958,3.375,14.167,28.6,24.358,20.4,193.542
2015-10-03,193.304,83.0,65.375,58.0,19.391,18.125,6.652,22.333,25.9,22.975,20.3,212.696
2015-10-04,193.333,85.0,65.375,51.0,11.917,17.25,4.542,21.417,25.8,22.162,19.2,205.25
2015-10-05,188.417,62.0,51.875,45.0,7.417,9.333,3.792,8.833,19.9,18.617,17.3,195.833
2015-10-06,188.261,68.0,59.292,44.0,8.391,10.25,3.304,9.75,22.0,18.8,16.5,196.652
2015-10-07,186.458,71.0,50.458,32.0,7.667,7.958,1.75,5.917,22.1,18.346,15.3,194.125
2015-10-08,184.083,52.0,36.625,27.0,8.125,11.75,1.875,8.875,25.4,20.608,16.5,192.208
2015-10-09,189.7,78.0,51.625,35.0,12.5,19.059,2.773,21.217,25.1,20.988,16.7,202.2
2015-10-10,199.667,88.0,72.75,62.0,22.5,27.625,4.917,35.917,21.0,19.467,17.3,222.167
2015-10-11,189.708,98.0,80.583,60.0,11.708,11.5,1.5,13.333,21.9,20.129,17.8,201.417
2015-10-12,197.348,89.0,65.375,46.0,17.609,24.167,3.913,27.417,23.4,20.379,17.6,214.957
2015-10-13,196.542,84.0,57.667,42.0,18.375,16.375,3.167,15.917,23.6,20.354,16.9,214.917
2015-10-14,193.083,62.0,48.458,40.0,13.833,11.125,2.917,9.333,22.7,19.958,17.6,206.917
2015-10-15,194.957,77.0,60.417,48.0,12.913,15.917,4.522,16.333,22.6,19.8,16.8,207.87
2015-10-16,194.696,93.0,88.25,83.0,15.478,14.522,1.826,17.522,18.7,16.621,15.9,210.174
2015-10-17,193.706,95.0,88.083,79.0,14.706,13.542,2.042,17.375,20.4,18.188,16.4,208.412
2015-10-18,,87.0,74.0,55.0,,13.333,3.087,14.458,24.1,20.175,18.2,
2015-10-19,,84.0,66.25,45.0,,21.458,4.5,23.5,23.9,20.221,17.1,
2015-10-20,197.111,84.0,73.0,51.0,26.889,27.667,3.958,36.708,23.5,20.2,18.0,224.0
2015-10-21,195.75,82.0,68.042,49.0,16.083,18.833,2.957,22.792,20.0,18.446,17.4,211.833
2015-10-22,199.478,78.0,70.583,60.0,17.957,20.958,4.292,25.25,22.1,18.496,16.1,217.435
2015-10-23,197.136,76.0,70.458,62.0,10.273,12.286,4.364,15.391,21.4,18.804,16.8,207.409
2015-10-24,203.083,84.0,70.958,55.0,20.375,26.333,2.348,34.083,23.9,20.304,17.1,223.458
2015-10-25,192.217,46.0,33.667,27.0,4.087,8.708,1.0,9.25,19.8,16.862,14.4,196.304
2015-10-26,196.458,73.0,46.125,33.0,9.75,11.792,2.875,13.125,19.6,16.625,13.6,206.208
2015-10-27,202.333,86.0,68.208,50.0,18.042,20.333,3.696,24.083,23.9,19.133,13.8,220.375
2015-10-28,195.478,89.0,67.708,43.0,14.261,15.833,4.125,19.833,26.1,21.579,18.6,209.739
2015-10-29,194.917,76.0,68.083,59.0,10.417,11.792,5.083,16.167,19.3,18.0,16.6,205.333
2015-10-30,198.522,76.0,57.792,41.0,17.391,17.478,3.818,20.261,20.9,18.412,16.1,215.913
2015-10-31,193.0,69.0,62.5,54.0,9.739,8.417,3.208,8.958,16.5,15.183,14.1,202.739
2015-11-01,199.375,68.0,55.5,43.0,11.583,11.833,2.833,10.708,17.3,14.829,12.0,210.958
2015-11-02,201.792,93.0,85.083,63.0,18.792,15.542,3.478,17.958,16.3,13.888,10.5,220.583
2015-11-03,193.609,91.0,58.333,36.0,13.957,8.083,1.958,8.667,21.8,17.5,14.3,207.565
2015-11-04,200.917,80.0,58.5,40.0,12.875,7.792,3.542,7.083,20.0,16.442,12.4,213.792
2015-11-05,203.083,76.0,64.667,49.0,26.917,16.875,4.478,18.75,21.0,16.967,13.0,230.0
2015-11-06,198.5,75.0,61.417,42.0,20.409,18.957,4.826,21.522,22.1,17.954,14.1,218.909
2015-11-07,196.542,80.0,72.667,63.0,17.917,20.458,2.708,24.417,21.1,17.538,15.6,214.458
2015-11-08,199.25,98.0,90.417,80.0,15.5,17.5,2.435,23.417,18.5,16.125,15.3,214.75
2015-11-09,195.652,98.0,88.875,77.0,22.565,11.75,1.375,18.583,23.4,20.379,17.6,218.217
2015-11-10,195.167,95.0,86.375,74.0,14.75,8.083,3.167,11.417,18.9,17.458,15.9,209.917
2015-11-11,195.833,69.0,58.292,49.0,9.375,5.208,2.609,5.167,17.1,15.533,14.1,205.208
2015-11-12,191.261,67.0,61.167,53.0,7.174,6.208,2.625,5.667,16.2,14.288,13.2,198.435
2015-11-13,192.667,76.0,66.958,59.0,10.571,7.957,3.696,8.261,15.9,14.171,12.2,203.238
2015-11-14,194.833,97.0,88.542,80.0,14.417,9.542,1.174,10.417,14.4,13.817,13.4,209.25
2015-11-15,195.957,99.0,86.375,56.0,16.87,7.75,1.875,9.375,20.3,16.917,14.4,212.826
2015-11-16,200.25,87.0,70.917,59.0,12.792,8.167,6.125,8.667,21.5,18.1,15.0,213.042
2015-11-17,197.792,91.0,78.417,54.0,20.792,13.875,1.435,18.458,23.6,19.562,16.5,218.583
2015-11-18,194.826,95.0,87.792,69.0,17.478,18.333,4.125,24.833,20.9,17.75,15.3,212.304
2015-11-19,191.458,94.0,71.333,55.0,8.542,3.958,3.875,4.125,18.0,15.233,13.4,200.0
2015-11-20,195.174,77.0,72.667,63.0,17.478,9.609,2.364,11.0,15.6,14.867,13.7,212.652
2015-11-21,197.87,82.0,63.292,44.0,16.522,11.875,2.583,11.875,20.8,16.508,12.7,214.391
2015-11-22,196.917,71.0,65.917,59.0,11.667,14.458,2.75,14.875,15.5,14.367,13.4,208.583
2015-11-23,198.625,94.0,80.0,69.0,15.0,17.417,1.391,18.375,13.5,13.088,12.6,213.625
2015-11-24,199.609,94.0,72.417,41.0,12.783,13.5,2.708,15.458,18.2,15.0,12.8,212.391
2015-11-25,193.292,90.0,72.083,49.0,5.917,5.417,2.042,4.625,12.5,9.625,6.6,199.208
2015-11-26,196.958,91.0,86.083,77.0,12.083,5.917,1.174,5.833,11.5,9.412,6.5,209.042
2015-11-27,197.25,83.0,39.913,18.0,16.35,5.714,1.238,5.524,15.3,12.2,9.3,213.6
2015-11-28,207.708,64.0,50.0,28.0,29.833,15.833,5.167,14.417,15.6,11.721,7.4,237.542
2015-11-29,201.458,67.0,55.958,37.0,16.125,8.292,3.87,7.958,14.8,11.788,8.6,217.583
2015-11-30,201.565,72.0,64.833,58.0,19.174,15.417,3.417,15.333,14.4,11.508,8.9,220.739
2015-12-01,201.667,79.0,60.375,39.0,20.875,13.292,3.375,13.5,16.5,12.533,8.7,222.542
2015-12-02,197.417,87.0,65.458,54.0,18.417,14.292,2.217,15.125,12.1,10.825,9.9,215.833
2015-12-03,214.957,95.0,80.833,48.0,32.783,25.333,3.958,31.042,14.5,12.038,10.5,247.739
2015-12-04,193.455,48.0,40.708,31.0,9.773,8.783,1.826,7.913,13.4,11.171,9.2,203.227
2015-12-05,200.083,67.0,52.333,32.0,22.958,11.542,3.261,11.0,16.4,11.883,7.8,223.042
2015-12-06,196.913,62.0,42.542,34.0,11.391,7.5,1.708,7.375,13.8,12.075,10.4,208.304
2015-12-07,196.333,60.0,50.583,39.0,8.583,10.083,3.833,9.167,13.2,10.579,8.6,204.917
