date,HUM_max,HUM_mean,HUM_min,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-14,100.0,79.417,52.0,20.125,19.958,12.3,4.438,-2.1
2012-12-15,99.0,86.292,69.0,48.0,47.125,8.0,6.371,4.0
2012-12-16,99.0,63.542,39.0,13.333,16.458,17.9,11.258,5.3
2012-12-17,99.0,89.667,70.0,16.667,16.25,7.8,6.696,5.0
2012-12-18,99.0,68.958,44.0,8.542,11.792,15.0,9.45,6.0
2012-12-19,59.0,43.458,33.0,1.435,5.333,8.7,4.921,0.5
2012-12-20,75.0,53.583,33.0,8.304,8.913,10.1,4.717,0.8
2012-12-21,96.0,66.875,44.0,15.75,15.5,9.1,4.692,-1.2
2012-12-22,99.0,88.833,60.0,22.875,24.583,8.5,5.308,3.0
2012-12-23,83.0,61.25,48.0,13.0,13.458,8.5,5.712,2.1
2012-12-24,99.0,55.958,35.0,8.458,8.833,7.8,3.671,-0.5
2012-12-25,96.0,72.875,44.0,13.875,13.5,10.3,2.754,-3.0
2012-12-26,96.0,59.417,39.0,7.208,7.75,6.9,2.108,-1.8
2012-12-27,99.0,63.167,44.0,9.583,9.87,8.0,2.154,-2.0
2012-12-28,100.0,84.333,56.0,23.0,22.583,6.0,2.121,-2.4
2012-12-29,99.0,81.458,57.0,10.167,11.875,10.3,6.733,2.9
2012-12-30,99.0,97.667,89.0,18.333,19.375,7.4,6.375,5.6
2012-12-31,99.0,64.5,41.0,7.292,10.375,10.9,7.525,1.8
2013-01-01,99.0,68.375,35.0,18.208,21.75,16.1,7.392,-0.4
2013-01-02,99.0,67.958,46.0,9.375,11.917,11.8,5.4,0.4
2013-01-03,98.0,72.208,51.0,14.625,17.625,8.9,3.875,-0.8
2013-01-04,100.0,71.583,47.0,11.375,14.292,11.7,4.696,-0.4
2013-01-05,62.0,51.208,45.0,6.875,8.958,6.9,4.704,2.4
2013-01-06,89.0,57.792,31.0,7.25,9.208,9.9,3.604,-2.0
2013-01-07,89.0,70.667,53.0,16.0,16.167,9.4,3.529,-3.3
2013-01-08,100.0,89.625,63.0,25.042,25.792,14.0,6.275,-0.7
2013-01-09,99.0,99.0,99.0,12.565,13.087,6.7,5.689,5.3
2013-01-10,74.0,46.7,16.0,7.625,8.25,6.2,2.11,-1.4
2013-01-11,75.0,52.125,28.0,14.417,14.5,8.3,2.433,-3.1
2013-01-12,71.0,55.167,39.0,19.292,20.375,10.5,3.804,-1.9
2013-01-13,75.0,39.708,25.0,8.75,10.167,7.7,3.292,-0.3
2013-01-14,36.0,28.208,22.0,7.958,8.583,7.5,3.329,-0.3
2013-01-15,55.0,43.208,36.0,16.083,15.75,3.9,1.658,0.0
2013-01-16,71.0,52.25,24.0,15.667,15.435,8.6,1.722,-3.8
2013-01-17,73.0,45.25,29.0,11.958,12.042,9.3,3.746,-1.1
2013-01-18,57.0,42.458,20.0,18.542,19.917,8.2,3.829,1.2
2013-01-19,62.0,32.583,12.0,11.375,12.25,6.8,3.238,-1.6
2013-01-20,58.0,46.292,31.0,17.333,17.125,9.3,2.396,-2.6
2013-01-21,82.0,51.5,31.0,21.167,22.125,10.9,4.754,-1.0
2013-01-22,88.0,54.542,28.0,18.75,20.083,9.2,4.067,-0.1
2013-01-23,68.0,44.0,20.0,12.957,15.087,10.7,4.192,-1.7
2013-01-24,73.0,49.708,37.0,22.5,23.542,12.2,5.529,0.1
2013-01-25,77.0,54.625,28.0,38.667,41.75,12.6,6.45,0.7
2013-01-26,82.0,47.958,24.0,8.792,13.5,14.3,9.25,1.6
2013-01-27,54.0,33.292,21.0,12.5,11.583,7.9,3.188,-0.4
2013-01-28,65.0,40.625,18.0,14.917,18.542,14.8,6.867,-1.9
2013-01-29,76.0,47.958,28.0,12.708,13.542,12.0,7.017,2.7
2013-01-30,91.0,73.667,54.0,21.348,22.304,13.8,7.275,1.7
2013-01-31,89.0,50.875,25.0,13.042,15.292,14.7,7.667,2.7
2013-02-01,78.0,55.875,36.0,22.875,23.583,11.4,5.158,-0.4
2013-02-02,93.0,74.542,56.0,31.167,30.75,13.8,7.042,2.4
2013-02-03,91.0,74.0,50.0,39.167,43.375,18.1,10.221,1.8
2013-02-04,88.0,74.042,54.0,14.083,16.292,10.4,3.883,-1.1
2013-02-05,49.0,36.625,27.0,6.833,7.833,4.5,0.425,-1.8
2013-02-06,39.0,32.708,25.0,8.364,8.227,5.3,1.542,-2.1
2013-02-07,39.0,32.708,22.0,11.625,11.208,6.9,3.675,0.7
2013-02-08,89.0,81.292,44.0,9.583,8.083,3.2,-0.383,-1.8
2013-02-09,82.0,59.833,41.0,5.5,5.75,10.0,4.212,1.4
2013-02-10,52.0,39.792,25.0,14.792,14.167,8.1,4.608,2.1
2013-02-11,61.0,44.083,32.0,11.0,8.875,4.1,2.771,1.6
2013-02-12,74.0,49.042,37.0,11.125,11.042,8.1,3.817,0.2
2013-02-13,81.0,56.0,36.0,16.25,17.826,7.1,3.292,-1.2
2013-02-14,88.0,77.125,44.0,10.833,8.125,3.3,0.471,-0.6
2013-02-15,88.0,70.042,41.0,3.042,4.833,8.0,4.079,-0.1
2013-02-16,67.0,38.917,26.0,11.792,13.417,10.3,5.958,1.1
2013-02-17,57.0,43.542,34.0,24.417,28.75,11.2,4.779,-0.6
2013-02-18,49.0,36.458,28.0,12.917,13.458,7.8,3.342,0.9
2013-02-19,48.0,37.208,29.0,11.792,11.125,7.6,3.338,0.6
2013-02-20,61.0,45.042,31.0,23.609,24.957,6.2,2.854,-1.7
2013-02-21,68.0,41.208,25.0,17.458,18.292,8.7,3.738,-0.9
2013-02-22,51.0,36.542,27.0,10.5,11.542,8.6,3.992,-0.3
2013-02-23,55.0,44.792,37.0,15.0,15.125,8.4,5.021,2.1
2013-02-24,61.0,49.625,40.0,20.208,20.083,8.9,5.733,3.3
2013-02-25,78.0,52.333,35.0,33.708,33.167,13.4,6.479,0.3
2013-02-26,72.0,53.875,27.0,39.542,46.125,14.2,7.338,1.4
2013-02-27,93.0,81.708,61.0,45.25,49.043,12.0,8.092,5.3
2013-02-28,91.0,62.208,36.0,26.125,29.0,18.0,12.796,7.5
2013-03-01,91.0,81.875,59.0,34.125,33.833,11.4,8.079,6.6
2013-03-02,90.0,87.375,82.0,16.292,15.75,6.3,5.062,4.4
2013-03-03,87.0,59.0,33.0,9.958,9.458,9.9,5.483,3.0
2013-03-04,79.0,48.208,32.0,18.708,18.792,10.8,5.908,0.6
2013-03-05,89.0,82.417,44.0,21.667,18.958,8.5,5.483,3.8
2013-03-06,49.0,31.75,18.0,11.25,11.042,7.8,4.608,1.7
2013-03-07,71.0,44.583,21.0,14.13,12.348,8.1,3.117,-0.6
2013-03-08,75.0,46.542,25.0,13.792,15.417,10.2,4.154,-1.8
2013-03-09,68.0,42.5,26.0,13.583,14.917,10.7,5.425,2.3
2013-03-10,62.0,33.333,13.0,9.875,11.542,7.4,4.088,0.3
2013-03-11,63.0,40.25,11.0,10.208,10.708,9.9,3.988,-3.5
2013-03-12,71.0,45.25,28.0,29.0,35.583,17.6,9.392,0.0
2013-03-13,96.0,80.0,61.0,35.792,40.826,17.6,10.879,6.0
2013-03-14,84.0,46.458,33.0,4.75,7.375,11.0,8.762,5.4
2013-03-15,70.0,41.208,22.0,8.208,9.0,12.4,7.442,3.5
2013-03-16,72.0,47.375,29.0,21.625,25.958,18.2,9.929,2.3
2013-03-17,79.0,57.083,31.0,27.292,34.333,15.9,10.029,2.3
2013-03-18,83.0,64.125,44.0,22.5,28.208,19.3,13.333,5.1
2013-03-19,57.0,44.208,31.0,16.783,22.957,12.4,10.004,7.8
2013-03-20,90.0,82.083,57.0,12.0,13.5,8.9,7.283,5.9
2013-03-21,90.0,41.25,17.0,3.667,7.25,12.7,9.225,6.0
2013-03-22,54.0,33.708,18.0,6.75,9.75,14.1,8.692,3.5
2013-03-23,68.0,41.25,19.0,11.167,14.5,17.1,10.104,2.7
2013-03-24,75.0,44.458,17.0,16.458,22.417,18.2,11.688,3.9
2013-03-25,61.0,42.417,21.0,23.833,29.917,21.9,15.208,8.6
2013-03-26,86.0,58.542,38.0,17.208,24.792,18.2,14.933,11.4
2013-03-27,90.0,80.833,66.0,31.375,32.913,14.1,11.225,6.9
2013-03-28,89.0,50.542,24.0,20.583,25.333,20.4,13.488,6.2
2013-03-29,74.0,54.125,34.0,20.25,27.542,22.1,15.729,8.4
2013-03-30,92.0,79.417,38.0,7.292,13.042,18.5,15.45,14.2
2013-03-31,46.0,30.583,17.0,8.25,12.417,20.4,15.454,11.3
2013-04-01,99.0,67.875,41.0,17.5,21.167,15.5,10.846,4.0
2013-04-02,99.0,98.667,91.0,14.833,14.208,11.3,9.525,7.7
2013-04-03,99.0,80.458,57.0,0.625,5.083,15.9,12.858,11.1
2013-04-04,99.0,72.043,49.0,6.043,11.478,21.0,15.6,7.3
2013-04-05,96.0,75.75,53.0,17.0,21.667,22.7,17.388,12.7
2013-04-06,99.0,89.458,58.0,17.458,24.042,20.3,15.517,12.3
2013-04-07,98.0,59.958,32.0,3.208,7.833,22.7,17.308,9.8
2013-04-08,67.0,40.958,26.0,4.333,9.833,20.3,13.883,7.8
2013-04-09,93.0,57.542,35.0,12.87,18.625,22.9,15.558,7.1
2013-04-10,94.0,63.292,51.0,11.625,19.583,16.7,13.146,8.2
2013-04-11,98.0,81.542,47.0,10.5,13.739,13.2,9.2,5.8
2013-04-12,99.0,60.417,38.0,15.583,17.583,16.9,10.642,3.3
2013-04-13,89.0,57.5,41.0,6.667,11.25,16.2,11.483,6.0
2013-04-14,99.0,67.167,44.0,15.125,22.542,20.3,14.883,6.1
2013-04-15,80.0,61.833,40.0,19.75,26.958,24.3,17.671,11.0
2013-04-16,99.0,75.708,50.0,14.042,21.458,21.4,15.083,8.5
2013-04-17,99.0,69.75,54.0,22.458,34.083,22.7,19.512,13.2
2013-04-18,99.0,78.417,61.0,12.783,20.783,23.8,19.142,12.9
2013-04-19,85.0,49.0,36.0,10.5,18.619,18.6,13.296,8.9
2013-04-20,99.0,72.708,46.0,15.917,20.917,10.5,8.238,5.3
2013-04-21,99.0,80.625,51.0,2.917,8.167,11.3,7.479,5.1
2013-04-22,52.0,39.958,33.0,12.0,17.458,16.1,10.912,5.4
2013-04-23,86.0,58.833,46.0,14.292,22.042,18.0,12.892,4.1
2013-04-24,99.0,79.542,57.0,9.375,19.5,17.9,16.304,14.0
2013-04-25,99.0,57.083,24.0,12.217,19.826,22.8,17.171,13.2
2013-04-26,99.0,66.208,36.0,15.917,22.417,23.2,16.567,11.5
2013-04-27,96.0,50.417,29.0,9.708,13.333,21.6,14.608,7.6
2013-04-28,72.0,45.958,31.0,11.292,15.083,21.1,15.454,8.4
2013-04-29,91.0,61.75,37.0,14.25,20.292,22.1,16.454,7.9
2013-04-30,89.0,74.833,67.0,18.833,27.375,21.3,18.821,15.9
2013-05-01,99.0,79.583,54.0,17.542,32.083,17.9,14.442,11.6
2013-05-02,99.0,60.542,36.0,4.174,9.958,18.3,13.404,9.4
2013-05-03,92.0,59.625,42.0,6.0,11.833,18.9,14.083,9.4
2013-05-04,95.0,69.417,47.0,11.0,15.083,20.2,15.558,9.6
2013-05-05,93.0,68.0,37.0,12.833,18.333,23.2,16.829,9.7
2013-05-06,99.0,64.75,39.0,19.792,26.667,26.0,18.9,11.1
2013-05-07,60.0,48.417,37.0,7.292,15.125,19.7,14.938,9.6
2013-05-08,86.0,48.25,27.0,6.542,11.792,23.8,15.738,5.3
2013-05-09,95.0,64.739,42.0,12.043,17.318,23.3,17.958,10.7
2013-05-10,99.0,60.917,30.0,21.25,28.5,29.0,21.196,13.1
2013-05-11,99.0,94.583,80.0,27.391,32.043,18.9,17.592,16.4
2013-05-12,99.0,78.583,47.0,9.458,12.583,26.1,19.908,16.2
2013-05-13,98.0,86.292,66.0,15.958,21.833,22.4,18.975,15.9
2013-05-14,98.0,74.833,44.0,18.583,24.167,28.8,21.625,15.3
2013-05-15,98.0,77.292,51.0,16.125,21.25,24.6,20.542,17.9
2013-05-16,99.0,79.75,52.0,20.5,25.409,25.1,19.621,15.2
2013-05-17,99.0,73.292,37.0,16.792,20.625,23.4,17.679,12.9
2013-05-18,99.0,71.167,48.0,14.667,21.125,23.7,18.962,13.4
2013-05-19,98.0,72.75,50.0,10.042,15.375,23.4,19.338,16.2
2013-05-20,98.0,98.0,98.0,6.667,14.833,20.1,18.288,16.1
2013-05-21,98.0,78.25,56.0,17.792,23.458,27.0,22.429,18.7
2013-05-22,98.0,78.708,55.0,26.583,34.5,26.6,22.121,17.9
2013-05-23,98.0,60.75,41.0,24.043,30.0,26.3,22.1,18.4
2013-05-24,93.0,60.708,33.0,15.667,21.167,27.5,21.642,15.4
2013-05-25,94.0,78.625,54.0,12.083,18.25,24.2,18.725,14.7
2013-05-26,96.0,80.958,48.0,14.5,21.833,26.4,21.45,19.1
2013-05-27,98.0,78.292,57.0,11.542,17.708,25.5,21.575,18.6
2013-05-28,98.0,81.375,60.0,7.542,14.708,24.3,21.15,19.4
2013-05-29,98.0,88.958,69.0,8.458,17.542,23.3,20.629,19.1
2013-05-30,98.0,98.0,98.0,4.1,15.1,21.3,20.508,19.2
2013-05-31,98.0,61.542,36.0,18.9,24.0,27.1,22.588,18.1
2013-06-01,95.0,65.917,31.0,15.208,23.875,26.6,20.429,15.0
2013-06-02,89.0,70.5,52.0,11.958,17.875,23.6,19.325,15.5
2013-06-03,97.0,73.417,49.0,15.208,21.0,26.7,19.617,14.4
2013-06-04,98.0,74.333,44.0,20.167,26.917,28.4,22.042,16.2
2013-06-05,98.0,79.583,52.0,16.208,23.208,26.7,22.138,17.6
2013-06-06,98.0,78.565,59.0,11.913,20.522,24.6,21.708,19.2
2013-06-07,98.0,71.792,54.0,9.917,15.458,25.2,21.521,18.3
2013-06-08,92.0,73.958,48.0,13.208,18.458,26.8,21.833,18.6
2013-06-09,98.0,74.708,49.0,20.417,28.792,29.1,23.312,17.3
2013-06-10,98.0,85.792,68.0,19.208,30.125,25.4,21.846,20.3
2013-06-11,98.0,91.583,75.0,11.667,19.417,22.1,20.35,19.5
2013-06-12,98.0,98.0,98.0,10.583,20.75,21.6,20.121,18.5
2013-06-13,98.0,98.0,98.0,2.083,10.174,21.7,20.867,20.3
2013-06-14,98.0,91.583,75.0,8.5,16.708,27.2,23.338,20.0
2013-06-15,98.0,84.292,64.0,11.667,21.5,29.7,25.508,22.5
2013-06-16,98.0,89.75,70.0,5.375,13.375,26.7,23.021,20.9
2013-06-17,97.0,83.417,62.0,12.417,19.875,29.3,24.617,21.2
2013-06-18,98.0,81.167,59.0,26.375,41.125,30.9,26.404,22.1
2013-06-19,98.0,80.292,68.0,17.167,31.208,27.9,26.2,23.4
2013-06-20,98.0,97.208,94.0,5.0,16.826,23.0,21.433,19.8
2013-06-21,98.0,96.792,91.0,7.083,18.375,22.9,20.879,18.6
2013-06-22,98.0,82.708,53.0,6.667,15.542,26.0,21.417,16.7
2013-06-23,98.0,79.75,53.0,22.208,31.417,28.0,23.071,19.3
2013-06-24,96.0,82.292,58.0,19.917,29.792,27.9,23.021,19.8
2013-06-25,98.0,86.333,64.0,21.417,35.083,26.1,23.075,21.2
2013-06-26,98.0,97.375,92.0,15.458,28.458,22.3,20.821,19.0
2013-06-27,98.0,74.0,44.0,6.667,12.174,27.5,22.271,17.7
2013-06-28,93.0,76.292,56.0,15.458,23.083,26.4,22.371,19.4
2013-06-29,98.0,78.375,53.0,13.875,21.542,28.9,23.517,19.7
2013-06-30,98.0,79.583,54.0,10.75,16.75,28.2,23.75,21.4
2013-07-01,98.0,78.75,60.0,8.833,15.417,26.0,23.188,20.8
2013-07-02,98.0,74.583,45.0,9.417,15.292,28.7,23.925,20.0
2013-07-03,98.0,84.75,65.0,8.958,16.167,26.0,23.312,21.5
2013-07-04,98.0,94.0,86.0,6.739,16.217,26.1,24.179,22.1
2013-07-05,98.0,87.625,74.0,12.792,27.708,29.0,26.15,23.1
2013-07-06,94.0,74.625,56.0,14.958,22.083,33.1,29.088,26.0
2013-07-07,92.0,71.958,54.0,19.292,30.125,35.8,30.596,25.7
2013-07-08,97.0,77.958,53.0,26.167,40.458,35.7,29.725,25.8
2013-07-09,98.0,79.125,56.0,28.667,43.417,34.7,29.25,24.7
2013-07-10,97.0,74.292,47.0,39.417,58.25,36.6,30.417,25.7
2013-07-11,96.0,73.958,54.0,38.708,55.783,35.9,30.908,26.5
2013-07-12,91.0,71.833,55.0,39.125,55.583,35.5,31.354,27.2
2013-07-13,91.0,75.375,61.0,39.417,60.208,34.2,30.304,26.3
2013-07-14,97.0,80.375,47.0,40.583,62.292,35.0,29.425,26.4
2013-07-15,98.0,72.917,43.0,25.375,36.333,35.3,28.8,24.3
2013-07-16,91.0,77.583,61.0,12.917,18.708,29.6,25.588,22.8
2013-07-17,98.0,89.542,71.0,13.125,21.0,28.5,24.629,22.9
2013-07-18,98.0,78.292,55.0,18.522,29.273,33.5,27.892,23.0
2013-07-19,92.0,71.0,45.0,14.833,24.083,31.4,26.662,22.4
2013-07-20,89.0,72.542,58.0,12.333,19.25,29.1,25.042,22.2
2013-07-21,93.0,70.958,54.0,17.833,23.667,29.9,25.208,21.3
2013-07-22,98.0,90.167,75.0,22.083,36.75,28.7,25.821,23.6
2013-07-23,98.0,86.875,52.0,22.625,40.167,33.1,27.021,24.1
2013-07-24,98.0,95.667,83.0,19.333,34.667,26.4,24.958,24.2
2013-07-25,98.0,90.875,77.0,16.208,28.13,28.3,25.446,23.4
2013-07-26,98.0,85.917,61.0,22.833,37.833,32.5,27.575,23.9
2013-07-27,98.0,83.0,58.0,20.875,32.5,32.6,27.029,21.8
2013-07-28,98.0,77.167,54.0,16.667,22.75,32.1,26.588,21.9
2013-07-29,98.0,93.833,84.0,19.792,35.167,26.7,25.438,24.7
2013-07-30,97.0,85.833,62.0,33.375,55.792,32.3,27.192,24.4
2013-07-31,97.0,87.583,67.0,37.292,60.292,30.9,26.662,24.7
2013-08-01,97.0,84.826,59.0,28.087,46.565,33.0,27.742,24.7
2013-08-02,94.0,84.292,67.0,18.417,27.75,29.2,25.821,23.6
2013-08-03,97.0,80.083,59.0,17.958,28.083,30.7,26.308,23.5
2013-08-04,98.0,85.917,68.0,15.75,24.167,30.0,26.95,24.3
2013-08-05,97.0,80.0,57.0,19.083,26.542,32.4,28.425,24.5
2013-08-06,97.0,86.0,66.0,16.917,26.958,31.7,28.246,25.2
2013-08-07,97.0,74.375,44.0,20.125,29.708,35.3,29.258,24.4
2013-08-08,97.0,78.75,55.0,31.478,48.0,34.8,29.671,25.5
2013-08-09,97.0,77.625,58.0,41.208,69.042,35.4,31.1,26.3
2013-08-10,97.0,74.208,50.0,49.833,90.208,37.4,32.667,28.4
2013-08-11,92.0,76.542,48.0,40.625,62.75,39.1,31.388,27.6
2013-08-12,97.0,79.583,53.0,38.042,59.125,36.3,30.038,25.7
2013-08-13,98.0,75.583,45.0,35.375,54.417,34.7,29.125,24.7
2013-08-14,97.0,75.375,45.0,32.292,46.083,34.8,29.217,25.7
2013-08-15,97.0,78.583,54.0,28.833,42.391,34.2,28.85,24.6
2013-08-16,97.0,77.208,58.0,29.0,43.958,33.6,29.246,25.7
2013-08-17,98.0,76.708,56.0,17.292,27.125,32.6,28.667,24.9
2013-08-18,95.0,75.042,59.0,13.583,20.5,33.3,29.454,25.5
2013-08-19,97.0,75.833,59.0,13.75,20.5,34.2,29.962,26.1
2013-08-20,95.0,76.333,59.0,11.417,17.875,33.6,30.104,27.0
2013-08-21,97.0,88.958,62.0,15.792,28.667,33.5,28.492,26.3
2013-08-22,98.0,85.25,60.0,24.174,42.043,33.0,28.412,25.1
2013-08-23,98.0,91.0,77.0,24.25,46.5,31.0,27.617,24.5
2013-08-24,98.0,77.208,56.0,11.958,22.625,31.6,27.85,24.5
2013-08-25,98.0,90.917,83.0,16.667,30.042,26.1,24.554,22.6
2013-08-26,98.0,76.25,51.0,14.208,30.125,29.1,25.092,20.7
2013-08-27,98.0,78.208,49.0,9.0,17.583,30.5,24.492,19.7
2013-08-28,98.0,69.25,42.0,12.667,20.25,32.9,26.708,20.9
2013-08-29,98.0,72.875,51.0,22.739,31.609,32.3,27.504,22.8
2013-08-30,83.0,67.667,52.0,20.875,29.792,36.3,30.583,25.7
2013-08-31,92.0,74.542,57.0,14.417,24.292,35.2,30.3,26.1
2013-09-01,97.0,78.792,54.0,13.208,22.25,36.6,30.192,25.4
2013-09-02,98.0,79.875,59.0,9.75,15.625,33.2,28.733,24.8
2013-09-03,98.0,79.125,55.0,7.625,12.5,33.8,28.8,25.3
2013-09-04,98.0,93.458,81.0,7.083,18.125,28.9,26.325,23.7
2013-09-05,98.0,94.5,80.0,5.565,14.87,28.9,25.675,23.9
2013-09-06,98.0,83.5,70.0,10.708,21.208,27.8,25.225,23.5
2013-09-07,98.0,84.125,68.0,16.083,29.25,28.4,24.967,21.9
2013-09-08,98.0,94.583,87.0,11.958,25.625,27.0,23.979,20.7
2013-09-09,98.0,77.458,52.0,7.542,16.125,28.2,24.162,21.1
2013-09-10,98.0,77.667,52.0,12.25,19.625,28.4,24.396,20.7
2013-09-11,98.0,87.417,69.0,9.708,19.292,26.0,23.558,21.5
2013-09-12,98.0,77.0,50.0,17.0,26.87,31.8,26.221,20.9
2013-09-13,98.0,79.5,52.0,22.875,33.875,33.0,27.458,22.8
2013-09-14,98.0,86.292,63.0,18.042,29.792,31.6,27.242,24.6
2013-09-15,98.0,95.125,82.0,6.917,20.417,29.1,25.446,22.3
2013-09-16,98.0,80.375,49.0,9.333,26.083,27.2,25.204,20.7
2013-09-17,97.0,60.25,33.0,9.5,16.042,29.3,21.838,14.6
2013-09-18,98.0,67.75,36.0,13.208,21.958,28.6,22.1,16.5
2013-09-19,95.0,68.5,39.0,15.913,23.565,29.6,22.454,16.3
2013-09-20,98.0,76.208,46.0,14.875,24.75,29.4,23.55,17.6
2013-09-21,98.0,78.083,43.0,16.75,26.625,30.6,24.408,18.8
2013-09-22,98.0,73.0,41.0,24.208,35.042,30.9,24.662,19.9
2013-09-23,98.0,76.25,65.0,11.083,20.542,23.6,21.296,17.7
2013-09-24,98.0,85.542,66.0,10.875,21.625,26.5,21.942,17.1
2013-09-25,98.0,97.958,97.0,5.75,17.0,24.0,22.571,21.2
2013-09-26,98.0,68.25,50.0,4.583,11.391,24.9,21.938,17.4
2013-09-27,85.0,55.208,37.0,6.583,11.625,24.1,18.867,14.4
2013-09-28,98.0,69.75,45.0,8.417,16.417,25.7,19.388,12.8
2013-09-29,88.0,70.125,48.0,10.875,19.333,26.3,21.412,18.2
2013-09-30,92.0,72.875,54.0,12.667,21.042,25.8,21.646,16.7
2013-10-01,98.0,88.542,73.0,11.542,22.042,24.0,22.021,20.1
2013-10-02,98.0,91.167,67.0,8.042,17.125,27.8,23.35,21.0
2013-10-03,98.0,75.739,53.0,11.87,21.783,28.6,24.004,20.4
2013-10-04,98.0,87.167,77.0,9.375,18.583,19.9,18.0,16.4
2013-10-05,98.0,98.0,98.0,3.125,11.792,19.2,17.842,16.0
2013-10-06,98.0,92.292,75.0,4.958,12.167,25.8,21.654,19.1
2013-10-07,98.0,86.25,61.0,9.917,20.167,27.9,23.242,20.7
2013-10-08,98.0,83.417,52.0,8.75,18.917,28.7,24.108,19.9
2013-10-09,98.0,80.5,67.0,7.609,18.208,28.5,25.179,23.0
2013-10-10,98.0,83.292,67.0,9.125,18.739,27.6,24.092,20.8
2013-10-11,98.0,76.792,46.0,9.458,17.958,30.2,25.338,21.9
2013-10-12,85.0,60.958,33.0,10.792,17.083,32.1,25.3,17.7
2013-10-13,73.0,50.458,34.0,5.542,12.292,26.8,20.304,14.9
2013-10-14,89.0,70.25,54.0,10.042,19.375,24.3,19.254,14.0
2013-10-15,98.0,94.0,84.0,15.083,27.083,18.8,17.379,16.6
2013-10-16,98.0,64.833,40.0,0.458,7.958,24.9,19.583,15.9
2013-10-17,64.0,53.167,42.0,4.261,9.522,20.1,17.275,14.9
2013-10-18,75.0,63.583,52.0,7.583,12.667,20.3,16.921,14.7
2013-10-19,98.0,81.792,62.0,10.792,17.167,17.6,15.225,13.7
2013-10-20,98.0,98.0,98.0,2.625,9.417,15.7,14.646,13.2
2013-10-21,98.0,86.167,73.0,4.0,8.9,20.9,17.854,13.5
2013-10-22,98.0,86.292,74.0,5.0,,19.0,17.504,16.3
2013-10-23,92.0,82.458,71.0,4.542,13.083,18.3,16.508,15.5
2013-10-24,98.0,89.042,71.0,5.583,12.304,17.7,15.592,14.7
2013-10-25,98.0,98.0,98.0,2.375,8.333,18.6,17.375,15.5
2013-10-26,98.0,97.125,91.0,4.25,10.417,16.7,14.704,14.0
2013-10-27,99.0,67.583,39.0,8.0,14.417,20.4,15.108,10.7
2013-10-28,92.0,70.75,43.0,12.0,20.958,20.7,14.775,9.6
2013-10-29,98.0,94.333,84.0,17.667,25.625,15.2,14.1,12.0
2013-10-30,98.0,79.583,58.0,11.417,18.708,22.4,16.983,13.4
2013-10-31,99.0,74.875,43.0,21.217,31.217,21.1,15.367,9.5
2013-11-01,99.0,72.125,43.0,19.667,30.417,20.6,15.292,9.6
2013-11-02,98.0,88.5,75.0,23.792,32.042,15.7,14.329,12.0
2013-11-03,98.0,86.375,62.0,30.0,39.792,20.3,16.288,12.8
2013-11-04,98.0,91.375,77.0,20.792,30.125,18.2,15.404,10.7
2013-11-05,99.0,75.125,37.0,16.875,24.875,19.2,13.079,8.4
2013-11-06,99.0,75.417,47.0,14.083,22.0,20.4,13.85,7.7
2013-11-07,99.0,96.167,91.0,25.435,31.818,17.7,13.771,11.4
2013-11-08,99.0,66.917,42.0,10.875,18.167,21.7,14.35,8.1
2013-11-09,99.0,82.25,67.0,10.458,16.5,13.3,11.458,8.6
2013-11-10,99.0,82.375,62.0,12.5,18.875,21.3,15.667,10.7
2013-11-11,76.0,64.667,57.0,5.25,9.208,16.4,11.671,6.8
2013-11-12,95.0,67.458,52.0,5.583,9.0,14.0,8.371,6.5
2013-11-13,88.0,63.792,43.0,4.708,7.708,13.1,8.317,4.7
2013-11-14,99.0,72.348,41.0,9.875,13.739,14.0,8.675,2.5
2013-11-15,99.0,88.292,65.0,19.167,22.042,11.8,9.562,7.7
2013-11-16,99.0,77.5,41.0,13.0,20.458,17.1,10.908,6.8
2013-11-17,99.0,77.667,47.0,16.25,23.375,19.3,12.354,5.2
2013-11-18,99.0,68.792,38.0,18.042,27.583,20.4,12.8,7.0
2013-11-19,74.0,51.292,32.0,6.375,11.958,16.8,10.717,5.9
2013-11-20,77.0,58.792,42.0,8.417,14.875,16.8,9.579,3.5
2013-11-21,99.0,70.75,37.0,10.739,15.957,17.3,9.354,2.7
2013-11-22,99.0,74.125,43.0,9.125,14.917,17.8,9.896,2.8
2013-11-23,99.0,69.708,40.0,9.417,11.958,17.2,10.712,5.1
2013-11-24,99.0,75.25,40.0,17.333,22.375,17.6,10.1,3.6
2013-11-25,98.0,86.583,69.0,17.75,24.375,17.9,12.904,7.8
2013-11-26,99.0,69.0,43.0,13.75,16.625,19.4,13.408,8.7
2013-11-27,87.0,55.792,39.0,6.5,11.375,15.8,11.508,7.4
2013-11-28,91.0,57.583,36.0,8.958,13.043,17.4,12.358,5.7
2013-11-29,89.0,57.625,34.0,7.625,10.5,14.0,7.267,1.8
2013-11-30,99.0,72.625,42.0,7.458,11.667,14.3,7.275,1.0
2013-12-01,99.0,75.875,39.0,13.25,18.333,15.3,7.621,1.1
2013-12-02,99.0,79.292,50.0,19.625,25.625,16.2,8.333,2.3
2013-12-03,99.0,78.125,41.0,20.375,26.042,16.3,8.417,2.7
2013-12-04,99.0,83.75,63.0,19.083,23.25,14.2,9.442,4.2
