date,CO_mean
2017-12-17,4.125
2017-12-18,5.792
2017-12-19,6.095
2017-12-20,6.458
2017-12-21,6.167
2017-12-22,6.083
2017-12-23,6.375
2017-12-24,5.958
2017-12-25,5.5
2017-12-26,5.043
2017-12-27,4.417
2017-12-28,5.875
2017-12-29,7.208
2017-12-30,6.375
2017-12-31,5.833
2018-01-01,3.0
2018-01-02,3.333
2018-01-03,3.208
2018-01-04,3.957
2018-01-05,4.667
2018-01-06,4.0
2018-01-07,4.458
2018-01-08,4.208
2018-01-09,2.958
2018-01-10,4.455
2018-01-11,4.917
2018-01-12,5.042
2018-01-13,4.208
2018-01-14,4.417
2018-01-15,5.292
2018-01-16,5.292
2018-01-17,3.625
2018-01-18,4.708
2018-01-19,4.125
2018-01-20,3.875
2018-01-21,3.75
2018-01-22,3.708
2018-01-23,5.083
2018-01-24,4.417
2018-01-25,4.5
2018-01-26,3.167
2018-01-27,3.208
2018-01-28,4.0
2018-01-29,4.0
2018-01-30,4.625
2018-01-31,5.125
2018-02-01,4.083
2018-02-02,3.792
2018-02-03,5.208
2018-02-04,5.667
2018-02-05,5.667
2018-02-06,5.125
2018-02-07,5.417
2018-02-08,4.045
2018-02-09,4.417
2018-02-10,3.125
2018-02-11,4.125
2018-02-12,4.542
2018-02-13,5.125
2018-02-14,4.0
2018-02-15,5.333
2018-02-16,5.375
2018-02-17,4.833
2018-02-18,5.292
2018-02-19,7.292
2018-02-20,4.5
2018-02-21,4.292
2018-02-22,5.292
2018-02-23,4.0
2018-02-24,4.125
2018-02-25,5.13
2018-02-26,5.167
2018-02-27,5.5
2018-02-28,5.042
2018-03-01,4.875
2018-03-02,6.042
2018-03-03,4.583
2018-03-04,4.792
2018-03-05,4.25
2018-03-06,5.792
2018-03-07,5.083
2018-03-08,3.381
2018-03-09,3.625
2018-03-10,3.958
2018-03-11,3.667
2018-03-12,4.333
2018-03-13,3.458
2018-03-14,3.833
2018-03-15,3.292
2018-03-16,3.542
2018-03-17,3.208
2018-03-18,4.25
2018-03-19,4.917
2018-03-20,4.333
2018-03-21,3.625
2018-03-22,4.391
2018-03-23,3.625
2018-03-24,3.292
2018-03-25,3.727
2018-03-26,4.125
2018-03-27,4.083
2018-03-28,4.417
2018-03-29,4.208
2018-03-30,4.208
2018-03-31,3.667
2018-04-01,4.458
2018-04-02,4.625
2018-04-03,4.375
2018-04-04,4.375
2018-04-05,4.833
2018-04-06,4.708
2018-04-07,4.125
2018-04-08,4.083
2018-04-09,5.045
2018-04-10,5.25
2018-04-11,3.792
2018-04-12,4.875
2018-04-13,4.583
2018-04-14,5.375
2018-04-15,4.333
2018-04-16,5.333
2018-04-17,6.333
2018-04-18,6.292
2018-04-19,4.708
2018-04-20,4.667
2018-04-21,4.792
2018-04-22,4.25
2018-04-23,4.545
2018-04-24,5.542
2018-04-25,4.375
2018-04-26,6.833
2018-04-27,5.792
2018-04-28,5.292
2018-04-29,4.458
2018-04-30,4.375
2018-05-01,4.667
2018-05-02,6.042
2018-05-03,4.042
2018-05-04,3.833
2018-05-05,3.583
2018-05-06,4.208
2018-05-07,6.955
2018-05-08,6.75
2018-05-09,3.917
2018-05-10,4.167
2018-05-11,4.25
2018-05-12,3.958
2018-05-13,4.292
2018-05-14,5.583
2018-05-15,5.667
2018-05-16,6.0
2018-05-17,5.5
2018-05-18,4.708
2018-05-19,3.75
2018-05-20,4.0
2018-05-21,4.348
2018-05-22,4.0
2018-05-23,4.583
2018-05-24,4.875
2018-05-25,4.417
2018-05-26,3.958
2018-05-27,3.458
2018-05-28,5.042
2018-05-29,6.417
2018-05-30,5.542
2018-05-31,5.25
2018-06-01,4.708
2018-06-02,4.583
2018-06-03,4.083
2018-06-04,4.409
2018-06-05,5.417
2018-06-06,5.625
2018-06-07,5.25
2018-06-08,5.917
2018-06-09,5.542
2018-06-10,4.917
2018-06-11,5.208
2018-06-12,4.125
2018-06-13,3.583
2018-06-14,4.792
2018-06-15,5.25
2018-06-16,4.5
2018-06-17,3.625
2018-06-18,4.5
2018-06-19,5.208
2018-06-20,5.083
2018-06-21,5.417
2018-06-22,4.75
2018-06-23,4.292
2018-06-24,4.042
2018-06-25,4.708
2018-06-26,4.958
2018-06-27,3.458
2018-06-28,3.042
2018-06-29,3.5
2018-06-30,4.917
2018-07-01,3.792
2018-07-02,3.545
2018-07-03,3.917
2018-07-04,3.125
2018-07-05,4.208
2018-07-06,4.625
2018-07-07,4.208
2018-07-08,3.542
2018-07-09,4.167
2018-07-10,3.542
2018-07-11,3.125
2018-07-12,3.625
2018-07-13,3.792
2018-07-14,3.542
2018-07-15,3.375
2018-07-16,2.875
2018-07-17,3.455
2018-07-18,3.25
2018-07-19,4.208
2018-07-20,4.458
2018-07-21,3.167
2018-07-22,2.875
2018-07-23,3.167
2018-07-24,3.75
2018-07-25,3.917
2018-07-26,3.958
2018-07-27,3.75
2018-07-28,3.708
2018-07-29,3.25
2018-07-30,4.318
2018-07-31,3.917
2018-08-01,3.75
2018-08-02,3.917
2018-08-03,3.958
2018-08-04,4.083
2018-08-05,3.208
2018-08-06,3.833
2018-08-07,4.583
2018-08-08,4.458
2018-08-09,3.917
2018-08-10,4.292
2018-08-11,3.792
2018-08-12,3.458
2018-08-13,3.0
2018-08-14,3.958
2018-08-15,4.0
2018-08-16,4.0
2018-08-17,3.333
2018-08-18,3.583
2018-08-19,3.875
2018-08-20,4.792
2018-08-21,4.375
2018-08-22,2.875
2018-08-23,3.458
2018-08-24,3.583
2018-08-25,3.417
2018-08-26,3.083
2018-08-27,4.222
2018-08-28,3.0
2018-08-29,2.417
2018-08-30,2.333
2018-08-31,2.958
2018-09-01,2.917
2018-09-02,3.0
2018-09-03,3.125
2018-09-04,2.708
2018-09-05,3.542
2018-09-06,4.042
2018-09-07,3.625
2018-09-08,3.667
2018-09-09,4.167
2018-09-10,2.875
2018-09-11,3.474
2018-09-12,4.292
2018-09-13,4.958
2018-09-14,5.042
2018-09-15,3.208
2018-09-16,2.875
2018-09-17,3.167
2018-09-18,4.083
2018-09-19,4.375
2018-09-20,4.833
2018-09-21,4.833
2018-09-22,3.667
2018-09-23,3.792
2018-09-24,4.417
2018-09-25,4.083
2018-09-26,3.957
2018-09-27,3.375
2018-09-28,3.875
2018-09-29,3.792
2018-09-30,2.545
2018-10-01,3.042
2018-10-02,3.542
2018-10-03,3.75
2018-10-04,4.458
2018-10-05,4.75
2018-10-06,2.458
2018-10-07,2.583
2018-10-08,2.667
2018-10-09,3.955
2018-10-10,4.125
2018-10-11,4.125
2018-10-12,3.292
2018-10-13,3.417
2018-10-14,2.958
2018-10-15,3.333
2018-10-16,3.958
2018-10-17,4.0
2018-10-18,4.208
2018-10-19,3.625
2018-10-20,2.625
2018-10-21,2.917
2018-10-22,3.455
2018-10-23,4.208
2018-10-24,4.667
2018-10-25,4.833
2018-10-26,3.583
2018-10-27,3.167
2018-10-28,2.625
2018-10-29,3.25
2018-10-30,3.083
2018-10-31,3.458
2018-11-01,3.625
2018-11-02,3.792
2018-11-03,2.958
2018-11-04,3.042
2018-11-05,4.091
2018-11-06,4.25
2018-11-07,4.625
2018-11-08,3.792
2018-11-09,4.208
2018-11-10,4.208
2018-11-11,4.375
2018-11-12,5.208
2018-11-13,4.583
2018-11-14,2.708
2018-11-15,3.409
2018-11-16,4.042
2018-11-17,3.667
2018-11-18,3.875
2018-11-19,3.957
2018-11-20,4.542
2018-11-21,5.542
2018-11-22,3.958
2018-11-23,3.375
2018-11-24,3.583
2018-11-25,3.875
2018-11-26,5.917
2018-11-27,5.083
2018-11-28,4.875
2018-11-29,4.042
2018-11-30,4.292
2018-12-01,4.75
2018-12-02,4.458
2018-12-03,5.591
2018-12-04,4.5
2018-12-05,5.208
2018-12-06,5.167
2018-12-07,3.375
2018-12-08,2.5
2018-12-09,2.958
2018-12-10,4.208
2018-12-11,5.75
2018-12-12,5.292
2018-12-13,3.792
2018-12-14,3.708
2018-12-15,4.0
2018-12-16,4.083
2018-12-17,4.5
2018-12-18,4.417
2018-12-19,4.083
2018-12-20,4.708
2018-12-21,6.917
2018-12-22,6.292
2018-12-23,4.542
2018-12-24,3.792
2018-12-25,4.167
2018-12-26,3.958
2018-12-27,3.667
2018-12-28,3.083
2018-12-29,2.833
2018-12-30,2.958
2018-12-31,3.25
