date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2011-05-11,178.08333333333334,32.625,14.291666666666666,22.291666666666668,8.0,210.70833333333334
2011-05-12,182.75,27.916666666666668,26.416666666666668,41.208333333333336,14.791666666666666,210.66666666666666
2011-05-13,191.91666666666666,13.5,7.75,8.041666666666666,0.2916666666666667,205.41666666666666
2011-05-14,189.2173913043478,13.608695652173912,7.869565217391305,8.130434782608695,0.2608695652173913,202.82608695652175
2011-05-15,189.125,17.625,11.375,11.916666666666666,0.5416666666666666,206.75
2011-05-16,188.20833333333334,20.25,17.666666666666668,19.041666666666668,1.375,208.45833333333334
2011-05-17,187.54166666666666,16.833333333333332,14.791666666666666,15.583333333333334,0.7916666666666666,204.375
2011-05-18,188.29166666666666,18.083333333333332,17.75,19.0,1.25,206.375
2011-05-19,188.0909090909091,18.09090909090909,18.17391304347826,19.347826086956523,1.173913043478261,206.1818181818182
2011-05-20,186.375,20.166666666666668,17.375,19.291666666666668,1.9166666666666667,206.54166666666666
2011-05-21,183.65217391304347,20.91304347826087,20.608695652173914,24.869565217391305,4.260869565217392,204.56521739130434
2011-05-22,182.91666666666666,17.25,12.375,14.541666666666666,2.1666666666666665,200.16666666666666
2011-05-23,189.91666666666666,15.041666666666666,6.666666666666667,6.916666666666667,0.25,204.95833333333334
2011-05-24,191.65217391304347,17.130434782608695,8.125,8.875,0.75,208.7826086956522
2011-05-25,194.33333333333334,20.708333333333332,16.5,19.791666666666668,3.2916666666666665,215.04166666666666
2011-05-26,193.58333333333334,19.625,18.291666666666668,21.375,3.0833333333333335,213.20833333333334
2011-05-27,192.95833333333334,16.375,13.75,14.666666666666666,0.9166666666666666,209.33333333333334
2011-05-28,189.04347826086956,22.217391304347824,16.695652173913043,18.869565217391305,2.1739130434782608,211.2608695652174
2011-05-29,188.16666666666666,22.166666666666668,12.666666666666666,14.958333333333334,2.2916666666666665,210.33333333333334
2011-05-30,188.33333333333334,14.625,8.375,9.208333333333334,0.8333333333333334,202.95833333333334
2011-05-31,188.95833333333334,18.208333333333332,14.208333333333334,17.916666666666668,3.7083333333333335,207.16666666666666
2011-06-01,187.58333333333334,20.333333333333332,21.416666666666668,24.875,3.4583333333333335,207.91666666666666
2011-06-02,186.625,22.25,21.041666666666668,26.125,5.083333333333333,208.875
2011-06-03,189.3,25.4,21.727272727272727,28.636363636363637,6.909090909090909,214.7
2011-06-04,,,17.434782608695652,19.695652173913043,2.260869565217391,
2011-06-05,,,13.333333333333334,14.458333333333334,1.125,
2011-06-06,179.9090909090909,11.727272727272727,17.125,21.125,4.0,191.63636363636363
2011-06-07,182.625,13.5,20.333333333333332,21.625,1.2916666666666667,196.125
2011-06-08,181.66666666666666,11.75,13.375,14.0,0.625,193.41666666666666
2011-06-09,180.125,11.166666666666666,12.583333333333334,14.916666666666666,2.3333333333333335,191.29166666666666
2011-06-10,180.66666666666666,15.291666666666666,21.958333333333332,26.083333333333332,4.125,195.95833333333334
2011-06-11,179.91304347826087,12.26086956521739,15.695652173913043,17.130434782608695,1.434782608695652,192.17391304347825
2011-06-12,179.375,11.708333333333334,13.791666666666666,16.083333333333332,2.2916666666666665,191.08333333333334
2011-06-13,179.33333333333334,11.875,13.541666666666666,16.041666666666668,2.5,191.20833333333334
2011-06-14,182.08333333333334,11.125,14.583333333333334,15.375,0.7916666666666666,193.20833333333334
2011-06-15,184.69565217391303,16.17391304347826,24.26086956521739,27.956521739130434,3.6956521739130435,200.8695652173913
2011-06-16,182.66666666666666,10.833333333333334,12.0,12.458333333333334,0.4583333333333333,193.5
2011-06-17,181.79166666666666,13.0,11.73913043478261,12.608695652173912,0.8695652173913043,194.79166666666666
2011-06-18,183.6086956521739,17.347826086956523,18.91304347826087,23.73913043478261,4.826086956521739,200.95652173913044
2011-06-19,182.20833333333334,11.291666666666666,12.041666666666666,12.625,0.5833333333333334,193.5
2011-06-20,181.0,17.291666666666668,19.958333333333332,23.208333333333332,3.25,198.29166666666666
2011-06-21,177.20833333333334,14.833333333333334,17.75,24.25,6.5,192.04166666666666
2011-06-22,175.125,13.791666666666666,13.708333333333334,19.041666666666668,5.333333333333333,188.91666666666666
2011-06-23,173.91666666666666,15.041666666666666,15.375,22.416666666666668,7.041666666666667,188.95833333333334
2011-06-24,172.20833333333334,12.708333333333334,12.75,19.583333333333332,6.833333333333333,184.91666666666666
2011-06-25,172.2608695652174,8.73913043478261,8.043478260869565,11.565217391304348,3.5217391304347827,181.0
2011-06-26,173.25,10.458333333333334,8.083333333333334,11.541666666666666,3.4583333333333335,183.70833333333334
2011-06-27,172.91666666666666,9.5,7.541666666666667,9.875,2.3333333333333335,182.41666666666666
2011-06-28,173.70833333333334,10.916666666666666,10.458333333333334,14.833333333333334,4.375,184.625
2011-06-29,174.77272727272728,10.5,9.434782608695652,12.391304347826088,2.9565217391304346,185.27272727272728
2011-06-30,174.83333333333334,10.458333333333334,11.0,14.375,3.375,185.29166666666666
2011-07-01,176.45833333333334,10.208333333333334,9.666666666666666,11.708333333333334,2.0416666666666665,186.66666666666666
2011-07-02,182.08695652173913,13.130434782608695,13.304347826086957,15.391304347826088,2.0869565217391304,195.2173913043478
2011-07-03,180.20833333333334,11.916666666666666,10.416666666666666,12.458333333333334,2.0416666666666665,192.125
2011-07-04,176.54166666666666,11.25,9.833333333333334,11.708333333333334,1.875,187.79166666666666
2011-07-05,185.125,11.958333333333334,13.083333333333334,14.25,1.1666666666666667,197.08333333333334
2011-07-06,189.70833333333334,21.416666666666668,23.583333333333332,26.625,3.0416666666666665,211.125
2011-07-07,174.66666666666666,11.75,10.0,14.5,4.5,186.41666666666666
2011-07-08,177.91666666666666,16.333333333333332,14.291666666666666,26.5,12.208333333333334,194.25
2011-07-09,177.6086956521739,21.26086956521739,13.565217391304348,19.47826086956522,5.913043478260869,198.8695652173913
2011-07-10,175.83333333333334,11.375,9.208333333333334,11.041666666666666,1.8333333333333333,187.20833333333334
2011-07-11,177.125,12.208333333333334,12.083333333333334,14.625,2.5416666666666665,189.33333333333334
2011-07-12,179.70833333333334,15.291666666666666,14.791666666666666,19.458333333333332,4.666666666666667,195.0
2011-07-13,179.2608695652174,13.695652173913043,16.391304347826086,22.565217391304348,6.173913043478261,192.95652173913044
2011-07-14,174.91666666666666,8.958333333333334,8.166666666666666,9.458333333333334,1.2916666666666667,183.875
2011-07-15,175.29166666666666,10.583333333333334,10.083333333333334,12.5,2.4166666666666665,185.875
2011-07-16,176.43478260869566,12.695652173913043,10.304347826086957,12.0,1.6956521739130435,189.1304347826087
2011-07-17,179.75,14.083333333333334,11.666666666666666,13.208333333333334,1.5416666666666667,193.83333333333334
2011-07-18,175.45833333333334,8.708333333333334,6.5,7.875,1.375,184.16666666666666
2011-07-19,174.5,6.166666666666667,4.416666666666667,5.041666666666667,0.625,180.66666666666666
2011-07-20,177.375,10.291666666666666,10.125,12.958333333333334,2.8333333333333335,187.66666666666666
2011-07-21,179.70833333333334,10.166666666666666,11.75,14.291666666666666,2.5416666666666665,189.875
2011-07-22,183.16666666666666,9.25,11.666666666666666,16.166666666666668,4.5,192.41666666666666
2011-07-23,180.65217391304347,9.043478260869565,9.869565217391305,11.782608695652174,1.9130434782608696,189.69565217391303
2011-07-24,183.875,8.625,9.375,10.208333333333334,0.8333333333333334,192.5
2011-07-25,183.29166666666666,9.708333333333334,12.375,14.375,2.0,193.0
2011-07-26,181.75,10.708333333333334,14.458333333333334,16.833333333333332,2.375,192.45833333333334
2011-07-27,181.41666666666666,12.5,15.75,21.041666666666668,5.291666666666667,193.91666666666666
2011-07-28,175.0,8.708333333333334,7.541666666666667,10.458333333333334,2.9166666666666665,183.70833333333334
2011-07-29,175.8181818181818,11.818181818181818,13.478260869565217,17.0,3.5217391304347827,187.63636363636363
2011-07-30,175.0,14.956521739130435,15.043478260869565,19.695652173913043,4.6521739130434785,189.95652173913044
2011-07-31,177.79166666666666,12.75,12.625,13.666666666666666,1.0416666666666667,190.54166666666666
2011-08-01,177.79166666666666,11.625,10.583333333333334,12.708333333333334,2.125,189.41666666666666
2011-08-02,178.04166666666666,11.625,11.083333333333334,12.375,1.2916666666666667,189.66666666666666
2011-08-03,173.5,10.708333333333334,9.958333333333334,12.625,2.6666666666666665,184.20833333333334
2011-08-04,174.66666666666666,13.125,12.458333333333334,17.5,5.041666666666667,187.79166666666666
2011-08-05,174.45833333333334,12.333333333333334,11.416666666666666,14.458333333333334,3.0416666666666665,186.79166666666666
2011-08-06,172.6086956521739,13.521739130434783,13.434782608695652,21.52173913043478,8.08695652173913,186.1304347826087
2011-08-07,173.75,11.5,9.75,14.333333333333334,4.583333333333333,185.25
2011-08-08,173.45833333333334,11.5,9.666666666666666,12.083333333333334,2.4166666666666665,184.95833333333334
2011-08-09,172.91666666666666,13.0,12.708333333333334,15.791666666666666,3.0833333333333335,185.91666666666666
2011-08-10,173.7391304347826,11.826086956521738,11.347826086956522,14.826086956521738,3.4782608695652173,185.56521739130434
2011-08-11,175.45833333333334,13.291666666666666,12.75,15.708333333333334,2.9583333333333335,188.75
2011-08-12,175.375,11.875,10.583333333333334,12.75,2.1666666666666665,187.25
2011-08-13,176.2173913043478,15.043478260869565,10.565217391304348,12.391304347826088,1.826086956521739,191.2608695652174
2011-08-14,174.79166666666666,11.791666666666666,7.708333333333333,8.833333333333334,1.125,186.58333333333334
2011-08-15,177.04166666666666,11.0,7.958333333333333,9.541666666666666,1.5833333333333333,188.04166666666666
2011-08-16,177.5,9.416666666666666,5.916666666666667,6.458333333333333,0.5416666666666666,186.91666666666666
2011-08-17,175.25,11.375,9.583333333333334,11.916666666666666,2.3333333333333335,186.625
2011-08-18,179.33333333333334,12.541666666666666,12.458333333333334,15.166666666666666,2.7083333333333335,191.875
2011-08-19,187.375,10.666666666666666,10.083333333333334,11.0,0.9166666666666666,198.04166666666666
2011-08-20,186.7826086956522,10.478260869565217,13.434782608695652,14.782608695652174,1.3478260869565217,197.2608695652174
2011-08-21,180.95833333333334,8.375,9.208333333333334,9.75,0.5416666666666666,189.33333333333334
2011-08-22,181.41666666666666,11.75,11.583333333333334,13.125,1.5416666666666667,193.16666666666666
2011-08-23,179.5,11.041666666666666,9.583333333333334,11.375,1.7916666666666667,190.54166666666666
2011-08-24,177.3913043478261,14.304347826086957,12.434782608695652,19.91304347826087,7.478260869565218,191.69565217391303
2011-08-25,174.875,17.625,16.916666666666668,22.083333333333332,5.166666666666667,192.5
2011-08-26,170.75,12.791666666666666,7.583333333333333,12.125,4.541666666666667,183.54166666666666
2011-08-27,174.30434782608697,13.652173913043478,6.913043478260869,8.956521739130435,2.0434782608695654,187.95652173913044
2011-08-28,175.375,12.125,7.208333333333333,8.0,0.7916666666666666,187.5
2011-08-29,177.0,13.291666666666666,10.75,12.625,1.875,190.29166666666666
2011-08-30,178.95833333333334,14.541666666666666,11.416666666666666,12.875,1.4583333333333333,193.5
2011-08-31,180.16666666666666,13.75,10.791666666666666,11.416666666666666,0.625,193.91666666666666
2011-09-01,174.375,13.875,9.875,13.416666666666666,3.5416666666666665,188.25
2011-09-02,173.79166666666666,8.75,5.25,6.125,0.875,182.54166666666666
2011-09-03,175.17391304347825,10.26086956521739,7.434782608695652,8.695652173913043,1.2608695652173914,185.43478260869566
2011-09-04,178.04166666666666,10.208333333333334,5.25,5.791666666666667,0.5416666666666666,188.25
2011-09-05,181.33333333333334,9.708333333333334,7.666666666666667,8.208333333333334,0.5416666666666666,191.04166666666666
2011-09-06,187.41666666666666,9.041666666666666,7.416666666666667,8.166666666666666,0.75,196.45833333333334
2011-09-07,186.1818181818182,10.636363636363637,9.409090909090908,9.863636363636363,0.45454545454545453,196.8181818181818
2011-09-08,182.95833333333334,11.75,11.166666666666666,12.208333333333334,1.0416666666666667,194.70833333333334
2011-09-09,180.16666666666666,15.458333333333334,16.375,19.041666666666668,2.6666666666666665,195.625
2011-09-10,178.7826086956522,15.956521739130435,15.391304347826088,19.391304347826086,4.0,194.7391304347826
2011-09-11,175.41666666666666,14.666666666666666,12.625,18.208333333333332,5.583333333333333,190.08333333333334
2011-09-12,176.04166666666666,13.583333333333334,9.958333333333334,13.75,3.7916666666666665,189.625
2011-09-13,175.875,12.291666666666666,10.958333333333334,12.875,1.9166666666666667,188.16666666666666
2011-09-14,176.20833333333334,13.5,10.625,12.208333333333334,1.5833333333333333,189.70833333333334
2011-09-15,176.125,14.333333333333334,11.375,13.166666666666666,1.7916666666666667,190.45833333333334
2011-09-16,176.08333333333334,16.708333333333332,12.666666666666666,19.416666666666668,6.75,192.79166666666666
2011-09-17,174.6086956521739,15.695652173913043,12.695652173913043,18.304347826086957,5.608695652173913,190.30434782608697
2011-09-18,174.16666666666666,13.0,9.333333333333334,14.916666666666666,5.583333333333333,187.16666666666666
2011-09-19,180.79166666666666,10.75,7.791666666666667,10.75,2.9583333333333335,191.54166666666666
2011-09-20,183.58333333333334,8.916666666666666,8.833333333333334,9.875,1.0416666666666667,192.5
2011-09-21,183.95833333333334,8.458333333333334,8.5,9.333333333333334,0.8333333333333334,192.41666666666666
2011-09-22,182.8181818181818,8.227272727272727,6.173913043478261,6.913043478260869,0.7391304347826086,191.04545454545453
2011-09-23,181.33333333333334,11.625,8.375,9.708333333333334,1.3333333333333333,192.95833333333334
2011-09-24,184.3913043478261,11.08695652173913,7.478260869565218,7.826086956521739,0.34782608695652173,195.47826086956522
2011-09-25,184.16666666666666,12.333333333333334,8.5,9.0,0.5,196.5
2011-09-26,181.375,13.291666666666666,10.791666666666666,12.416666666666666,1.625,194.66666666666666
2011-09-27,180.83333333333334,12.125,9.875,11.75,1.875,192.95833333333334
2011-09-28,181.375,14.5,14.541666666666666,16.416666666666668,1.875,195.875
2011-09-29,180.66666666666666,14.125,13.5,15.375,1.875,194.79166666666666
2011-09-30,178.41666666666666,13.375,14.166666666666666,16.083333333333332,1.9166666666666667,191.79166666666666
2011-10-01,183.34782608695653,10.565217391304348,6.565217391304348,7.0,0.43478260869565216,193.91304347826087
2011-10-02,184.70833333333334,10.875,8.375,9.208333333333334,0.8333333333333334,195.58333333333334
2011-10-03,184.375,10.25,7.75,8.416666666666666,0.6666666666666666,194.625
2011-10-04,185.20833333333334,11.041666666666666,9.791666666666666,11.125,1.3333333333333333,196.25
2011-10-05,186.8695652173913,17.608695652173914,19.217391304347824,22.91304347826087,3.6956521739130435,204.47826086956522
2011-10-06,183.33333333333334,12.583333333333334,12.25,13.541666666666666,1.2916666666666667,195.91666666666666
2011-10-07,186.91666666666666,14.666666666666666,13.416666666666666,14.958333333333334,1.5416666666666667,201.58333333333334
2011-10-08,184.56521739130434,12.434782608695652,9.391304347826088,10.217391304347826,0.8260869565217391,197.0
2011-10-09,183.16666666666666,14.25,8.5,9.0,0.5,197.41666666666666
2011-10-10,181.25,13.25,10.625,11.541666666666666,0.9166666666666666,194.5
2011-10-11,181.625,14.916666666666666,15.541666666666666,18.125,2.5833333333333335,196.54166666666666
2011-10-12,183.0,17.541666666666668,15.333333333333334,20.166666666666668,4.833333333333333,200.54166666666666
