Station ID,Prefecture Code,Prefecture Name,City Code,City Name,Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Altitude (m),Year Start,Month Start,Day Start,Year End,Month End,Day End
16342060,16,Toyama-ken,16342,Nyuuzen-machi,36,56,9,137,30,20,25,1992,4,,,,
16362010,16,Toyama-ken,16201,Toyama-shi,36,39,37,137,9,7,12,2000,3,,,,
16362510,16,Toyama-ken,16201,Toyama-shi,36,40,19,137,10,36,11,1992,4,,2020,3,31
16381010,16,Toyama-ken,16211,Imizu-shi,36,42,2,137,5,59,20,1972,8,,,,
16381510,16,Toyama-ken,16211,Imizu-shi,36,43,49,137,7,20,3,1992,4,,2019,4,30
16381520,16,Toyama-ken,16211,Imizu-shi,36,42,22,137,4,45,8,2005,4,1,2019,4,30
16408060,16,Toyama-ken,16210,Nanto-shi,36,35,28,136,54,43,55,1992,7,,,,
17201090,17,Ishikawa-ken,17201,Kanazawa-shi,36,33,9,136,36,24,9,1973,9,,,,
17201110,17,Ishikawa-ken,17201,Kanazawa-shi,36,33,23,136,40,37,60,1976,9,,,,
17201290,17,Ishikawa-ken,17201,Kanazawa-shi,36,34,1,136,39,6,16,1995,4,,,,
17201300,17,Ishikawa-ken,17201,Kanazawa-shi,36,35,22,136,38,14,4,1995,7,,,,
17201310,17,Ishikawa-ken,17201,Kanazawa-shi,36,35,51,136,36,15,2,1995,7,,,,
17201320,17,Ishikawa-ken,17201,Kanazawa-shi,36,35,40,136,40,37,8,1998,4,,,,
17201550,17,Ishikawa-ken,17201,Kanazawa-shi,36,34,19,136,39,19,20,1973,12,,,,
17201560,17,Ishikawa-ken,17201,Kanazawa-shi,36,33,37,136,39,7,20,1974,10,,,,
17201650,17,Ishikawa-ken,17201,Kanazawa-shi,36,31,43,136,39,6,50.3,2014,3,22,,,
17202190,17,Ishikawa-ken,17202,Nanao-shi,37,2,54,136,57,30,13,1974,12,,,,
17202200,17,Ishikawa-ken,17202,Nanao-shi,37,4,46,136,55,37,20,2011,1,26,,,
17202240,17,Ishikawa-ken,17202,Nanao-shi,37,3,17,137,0,24,1,1992,4,,,,
17203140,17,Ishikawa-ken,17203,Komatsu-shi,36,24,30,136,27,41,2,1978,3,,,,
17204010,17,Ishikawa-ken,17204,Wajima-shi,37,17,43,136,57,16,217,2013,7,1,,,
17205020,17,Ishikawa-ken,17205,Suzu-shi,37,26,22,137,16,8,4.1,2014,7,1,,,
17206010,17,Ishikawa-ken,17206,Kaga-shi,36,18,8,136,18,55,5,1973,12,,,,
17207010,17,Ishikawa-ken,17207,Hakui-shi,36,53,34,136,46,42,3,1974,12,,,,
17208010,17,Ishikawa-ken,17210,Hakusan-shi,36,31,10,136,33,46,20,1973,12,,,,
17208020,17,Ishikawa-ken,17210,Hakusan-shi,36,28,12,136,34,32,57,1995,4,,,,
17321010,17,Ishikawa-ken,17211,Nomi-shi,36,26,48,136,27,17,10,1980,12,,,,
17342010,17,Ishikawa-ken,17210,Hakusan-shi,36,28,32,136,28,31,15,1972,5,,,,
17344520,17,Ishikawa-ken,17212,Nonoichi-shi,36,32,48,136,36,2,10,1978,10,,,,
17361010,17,Ishikawa-ken,17361,Tsubata-machi,36,40,2,136,43,41,3,1973,12,,,,
17365010,17,Ishikawa-ken,17365,Uchinada-machi,36,38,5,136,37,50,30,1981,12,,,,
17401010,17,Ishikawa-ken,17202,Nanao-shi,37,3,37,136,53,36,16,1992,4,,,,
17404010,17,Ishikawa-ken,17407,Nakanoto-machi,36,57,55,136,55,4,75,1992,4,,,,
17405010,17,Ishikawa-ken,17202,Nanao-shi,37,7,24,136,59,56,25,1992,4,,,,
18201040,18,Fukui-ken,18201,Fukui-shi,36,3,25,136,13,21,7,1975,12,,,,
18201060,18,Fukui-ken,18201,Fukui-shi,36,8,50,136,6,0,40.5,2008,4,1,,,
18201070,18,Fukui-ken,18201,Fukui-shi,36,2,50,136,16,36,12,1989,12,1,,,
18201540,18,Fukui-ken,18201,Fukui-shi,36,2,7,136,13,43,9,2003,4,1,,,
18202020,18,Fukui-ken,18202,Tsuruga-shi,35,39,13,136,3,44,3,1975,12,,,,
18202190,18,Fukui-ken,18202,Tsuruga-shi,35,37,42,136,3,11,13,1990,2,,,,
18202530,18,Fukui-ken,18202,Tsuruga-shi,35,37,56,136,3,44,10,2003,4,1,,,
18203010,18,Fukui-ken,18209,Echizen-shi,35,54,31,136,9,28,30,1976,5,,,,
18203100,18,Fukui-ken,18209,Echizen-shi,35,53,42,136,13,29,34,1984,5,,,,
18203110,18,Fukui-ken,18209,Echizen-shi,35,55,15,136,10,27,30,1993,9,,,,
18203120,18,Fukui-ken,18209,Echizen-shi,35,52,43,136,3,59,156,2000,4,1,,,
18204010,18,Fukui-ken,18204,Obama-shi,35,29,48,135,45,1,2,2001,4,1,,,
18205010,18,Fukui-ken,18205,Oono-shi,35,59,29,136,29,17,170,2001,4,1,,,
18207010,18,Fukui-ken,18207,Sabae-shi,35,58,8,136,11,5,12,1976,5,,,,
18207050,18,Fukui-ken,18207,Sabae-shi,35,58,44,136,11,36,11,1998,3,25,,,
18207080,18,Fukui-ken,18207,Sabae-shi,35,56,12,136,11,57,16,1978,4,,,,
18207520,18,Fukui-ken,18207,Sabae-shi,35,57,44,136,11,17,13,2003,4,1,,,
18361010,18,Fukui-ken,18210,Sakai-shi,36,11,27,136,8,35,10,1975,3,,,,
18361180,18,Fukui-ken,18210,Sakai-shi,36,14,58,136,7,45,18,1978,4,,,,
18363010,18,Fukui-ken,18208,Awara-shi,36,12,44,136,13,43,5.2,1975,3,,,,
18363020,18,Fukui-ken,18208,Awara-shi,36,11,48,136,16,5,10,1975,12,,,,
18366010,18,Fukui-ken,18210,Sakai-shi,36,9,54,136,13,33,5,1975,3,,,,
18381010,18,Fukui-ken,18209,Echizen-shi,35,55,9,136,14,52,25,2002,4,1,,,
18441010,18,Fukui-ken,18501,Wakasa-cho,35,32,53,135,54,32,10,2002,4,1,,,
19201011,19,Yamanashi-ken,19201,Koufu-shi,35,39,44,138,34,7,267,1971,8,,,,
19201020,19,Yamanashi-ken,19201,Koufu-shi,35,40,19,138,33,1,281,1973,7,,,,
19201510,19,Yamanashi-ken,19201,Koufu-shi,35,38,3,138,33,31,260,2008,6,4,,,
19202030,19,Yamanashi-ken,19202,Fujiyoshida-shi,35,28,50,138,48,3,815,1990,12,,,,
19204010,19,Yamanashi-ken,19204,Tsuru-shi,35,32,25,138,53,49,515,1993,11,,,,
19205020,19,Yamanashi-ken,19213,Kousyuu-shi,35,42,14,138,42,50,392,1995,2,,,,
19206010,19,Yamanashi-ken,19206,Ootsuki-shi,35,36,31,138,56,7,420,1975,12,,,,
19207030,19,Yamanashi-ken,19207,Nirasaki-shi,35,42,1,138,27,25,358,1994,12,,,,
19321030,19,Yamanashi-ken,19211,Fuefuki-shi,35,38,32,138,40,4,319,1990,12,,,,
19366010,19,Yamanashi-ken,19366,Nanbu-cho,35,17,5,138,27,21,130,2002,4,26,,,
19390030,19,Yamanashi-ken,19208,Minamiarupusu-shi,35,36,16,138,29,44,254,1993,11,,,,
19441030,19,Yamanashi-ken,19212,Uenohara-shi,35,37,49,139,6,32,277.9,1981,7,,,,
20201030,20,Nagano-ken,20201,Nagano-shi,36,38,7,138,10,43,360,1971,4,,,,
20201070,20,Nagano-ken,20201,Nagano-shi,36,40,4,138,13,4,373,1978,3,,,,
20201110,20,Nagano-ken,20201,Nagano-shi,36,34,43,138,8,30,356,1982,11,,,,
20201140,20,Nagano-ken,20201,Nagano-shi,36,36,21,138,12,20,349,2002,3,31,,,
20201150,20,Nagano-ken,20201,Nagano-shi,36,42,42,138,16,57,334.6,2009,11,30,,,
20201510,20,Nagano-ken,20201,Nagano-shi,36,35,41,138,11,17,349,2000,3,,,,
20201520,20,Nagano-ken,20201,Nagano-shi,36,38,59,138,11,29,360,2002,3,31,,,
20202050,20,Nagano-ken,20202,Matsumoto-shi,36,14,7,137,56,35,587,1984,11,,,,
20202510,20,Nagano-ken,20202,Matsumoto-shi,36,13,54,137,57,22,582,1975,11,,,,
20203010,20,Nagano-ken,20203,Ueda-shi,36,24,3,138,15,39,463,1972,6,,,,
20204510,20,Nagano-ken,20204,Okaya-shi,36,5,7,138,2,16,850,2002,4,,,,
20205010,20,Nagano-ken,20205,Iida-shi,35,30,50,137,49,47,488,1974,9,,,,
20205510,20,Nagano-ken,20205,Iida-shi,35,30,2,137,47,56,535,2004,2,1,2020,3,31
20206010,20,Nagano-ken,20206,Suwa-shi,36,2,2,138,6,25,761,1973,5,,,,
20207010,20,Nagano-ken,20207,Suzaka-shi,36,39,17,138,18,58,383,1974,9,,,,
20208020,20,Nagano-ken,20208,Komoro-shi,36,19,35,138,26,12,739,1978,11,,,,
20209010,20,Nagano-ken,20209,Ina-shi,35,50,21,137,57,26,644,1975,1,,,,
20211010,20,Nagano-ken,20211,Nakano-shi,36,44,39,138,22,11,373,1979,11,,,,
20212160,20,Nagano-ken,20212,Oomachi-shi,36,30,28,137,51,43,722,1981,4,,,,
20216510,20,Nagano-ken,20218,Chikuma-shi,36,32,47,138,7,42,356,2002,4,,,,
20217020,20,Nagano-ken,20217,Saku-shi,36,13,47,138,27,43,671,1975,12,,,,
20217510,20,Nagano-ken,20217,Saku-shi,36,16,25,138,27,57,698,2014,5,1,2020,3,31
20421030,20,Nagano-ken,20432,Kiso-machi,35,50,21,137,41,17,745,1982,5,,,,
21201010,21,Gifu-ken,21201,Gifu-shi,35,25,20,136,45,32,13.6,1971,4,,,,
21201020,21,Gifu-ken,21201,Gifu-shi,35,23,7,136,45,0,11,1972,5,,,,
21201030,21,Gifu-ken,21201,Gifu-shi,35,27,24,136,46,21,18,1977,12,,,,
21201520,21,Gifu-ken,21201,Gifu-shi,35,25,26,136,45,29,16,1978,12,,,,
21202010,21,Gifu-ken,21202,Oogaki-shi,35,20,53,136,35,30,6,1973,7,,,,
21202020,21,Gifu-ken,21202,Oogaki-shi,35,21,30,136,36,41,6,1971,8,,,,
21202040,21,Gifu-ken,21202,Oogaki-shi,35,23,31,136,34,48,22,1971,7,,,,
21202050,21,Gifu-ken,21202,Oogaki-shi,35,20,27,136,37,21,5,1972,2,,,,
21202510,21,Gifu-ken,21202,Oogaki-shi,35,21,10,136,37,23,5,2002,3,,,,
21203010,21,Gifu-ken,21203,Takayama-shi,36,8,45,137,15,9,573,2000,3,,,,
21205360,21,Gifu-ken,21205,Seki-shi,35,29,32,136,55,4,60,2018,4,1,,,
21206010,21,Gifu-ken,21206,Nakatsugawa-shi,35,29,19,137,30,1,323,1973,8,,,,
21208010,21,Gifu-ken,21208,Mizunami-shi,35,21,43,137,15,21,159,1975,4,,,,
21209020,21,Gifu-ken,21209,Hashima-shi,35,19,12,136,42,11,7,2001,3,,,,
21210501,21,Gifu-ken,21210,Ena-shi,35,26,59,137,25,56,374,2019,4,1,,,
21211010,21,Gifu-ken,21211,Minokamo-shi,35,27,27,137,1,51,84,2002,3,,,,
21212510,21,Gifu-ken,21212,Toki-shi,35,21,28,137,10,32,134,2001,3,,,,
21213020,21,Gifu-ken,21213,Kakamigahara-shi,35,24,40,136,52,47,40,1980,2,,,,
21214510,21,Gifu-ken,21214,Kani-shi,35,26,0,137,2,41,84,2003,3,,,,
21218010,21,Gifu-ken,21218,Motosu-Shi,35,25,59,136,39,28,14,2016,4,1,,,
21219010,21,Gifu-ken,21219,Gujyou-Shi,35,45,47,136,57,2,243.1,2020,3,1,,,
21220010,21,Gifu-ken,21220,Gero-shi,35,53,3,137,12,26,424,2018,4,1,,,
21541010,21,Gifu-ken,21204,Tajimi-shi,35,18,21,137,10,13,216,1977,3,,,,
21601010,21,Gifu-ken,21203,Takayama-shi,36,9,50,137,31,24,1949,2004,3,,,,
22102010,22,Shizuoka-ken,22102,Shizuoka-shi Suruga-ku,34,57,3,138,25,5,5,2009,3,1,,,
22103010,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,0,10,138,26,50,23,2009,3,1,,,
22132540,22,Shizuoka-ken,22132,Hamamatsu-shi Higashi-ku,34,43,44,137,47,11,9.1,2015,3,,,,
22135010,22,Shizuoka-ken,22135,Hamamatsu-shi Kita-ku,34,48,10,137,33,25,2.2,2012,12,,,,
22137010,22,Shizuoka-ken,22137,Hamamatsu-shi Tenryuu-ku,34,52,24,137,48,59,57.8,2014,3,,,,
22201030,22,Shizuoka-ken,22101,Shizuoka-shi Aoi-ku,34,59,49,138,24,28,10,1973,12,,,,
22201060,22,Shizuoka-ken,22102,Shizuoka-shi Suruga-ku,34,56,12,138,22,8,7,1974,3,31,,,
22201090,22,Shizuoka-ken,22101,Shizuoka-shi Aoi-ku,34,59,6,138,20,9,36,1973,12,25,,,
22201500,22,Shizuoka-ken,22101,Shizuoka-shi Aoi-ku,34,58,12,138,22,47,19,1980,4,1,,,
22201530,22,Shizuoka-ken,22102,Shizuoka-shi Suruga-ku,34,56,47,138,19,48,26,1998,4,,,,
22202040,22,Shizuoka-ken,22131,Hamamatsu-shi Naka-ku,34,42,6,137,42,56,25,1975,10,,,,
22202080,22,Shizuoka-ken,22133,Hamamatsu-shi Nishi-ku,34,43,37,137,40,11,34,1976,3,,,,
22202120,22,Shizuoka-ken,22132,Hamamatsu-shi Higashi-ku,34,45,21,137,46,19,11,1976,3,,,,
22202150,22,Shizuoka-ken,22134,Hamamatsu-shi Minami-ku,34,41,41,137,45,59,3,1977,3,,,,
22202160,22,Shizuoka-ken,22131,Hamamatsu-shi Naka-ku,34,45,43,137,43,3,49,1976,3,,,,
22202520,22,Shizuoka-ken,22131,Hamamatsu-shi Naka-ku,34,42,19,137,43,42,8,1979,4,,,,
22202530,22,Shizuoka-ken,22131,Hamamatsu-shi Naka-ku,34,42,24,137,44,53,5,1980,4,,,,
22203010,22,Shizuoka-ken,22203,Numazu-shi,35,6,26,138,51,25,9.1,1972,1,,,,
22203020,22,Shizuoka-ken,22203,Numazu-shi,35,7,45,138,49,23,40,2011,9,1,,,
22203050,22,Shizuoka-ken,22203,Numazu-shi,35,7,12,138,51,46,10,2012,7,1,,,
22204010,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,0,57,138,29,23,2,1972,4,,,,
22204020,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,0,4,138,31,23,6,1972,4,,,,
22204090,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,3,2,138,28,46,21,1976,7,,,,
22204100,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,3,39,138,31,39,6,1976,7,,,,
22204510,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,2,31,138,29,6,10,1988,7,,,,
22205010,22,Shizuoka-ken,22205,Atami-shi,35,5,45,139,4,8,23.2,1973,7,,,,
22206010,22,Shizuoka-ken,22206,Mishima-shi,35,7,6,138,55,7,25.1,1970,3,,,,
22206020,22,Shizuoka-ken,22206,Mishima-shi,35,8,31,138,54,52,56,1970,3,,,,
22206070,22,Shizuoka-ken,22206,Mishima-shi,35,5,31,138,55,29,14,1999,4,,,,
22206510,22,Shizuoka-ken,22206,Mishima-shi,35,6,38,138,54,58,19.5,1995,2,,,,
22207010,22,Shizuoka-ken,22207,Fujinomiya-shi,35,13,19,138,37,57,121.7,1968,4,,,,
22207060,22,Shizuoka-ken,22207,Fujinomiya-shi,35,13,32,138,38,13,160,1972,5,,2020,3,24
22207080,22,Shizuoka-ken,22207,Fujinomiya-shi,35,16,12,138,37,39,320,1991,5,,,,
22208020,22,Shizuoka-ken,22208,Itou-shi,34,57,57,139,6,7,42.9,1982,12,,,,
22209010,22,Shizuoka-ken,22209,Shimada-shi,34,50,11,138,10,32,56.9,1973,7,,,,
22209020,22,Shizuoka-ken,22209,Shimada-shi,34,48,21,138,13,22,30,1974,5,,,,
22209030,22,Shizuoka-ken,22209,Shimada-shi,34,49,43,138,12,37,40,1974,5,,,,
22210010,22,Shizuoka-ken,22210,Fuji-shi,35,9,14,138,40,38,7.2,1964,4,,,,
22210020,22,Shizuoka-ken,22210,Fuji-shi,35,10,13,138,42,55,34.4,1968,6,,,,
22210030,22,Shizuoka-ken,22210,Fuji-shi,35,11,5,138,41,7,79.4,1968,8,,,,
22210040,22,Shizuoka-ken,22210,Fuji-shi,35,8,20,138,42,13,10.8,1968,6,,,,
22210050,22,Shizuoka-ken,22210,Fuji-shi,35,11,29,138,38,57,60.3,1969,4,,,,
22210060,22,Shizuoka-ken,22210,Fuji-shi,35,12,44,138,41,13,272,1969,4,,,,
22210070,22,Shizuoka-ken,22210,Fuji-shi,35,9,47,138,38,51,37,1969,4,,,,
22210160,22,Shizuoka-ken,22210,Fuji-shi,35,9,1,138,45,51,6,1992,4,,,,
22210170,22,Shizuoka-ken,22210,Fuji-shi,35,10,33,138,35,59,59.6,2013,7,,,,
22210510,22,Shizuoka-ken,22210,Fuji-shi,35,9,22,138,39,58,11,1987,9,,,,
22210520,22,Shizuoka-ken,22210,Fuji-shi,35,8,6,138,39,9,9,1987,9,,,,
22211010,22,Shizuoka-ken,22211,Iwata-shi,34,43,2,137,51,4,13.5,1972,11,,,,
22212010,22,Shizuoka-ken,22212,Yaizu-shi,34,51,51,138,18,41,3.1,1973,8,,,,
22213010,22,Shizuoka-ken,22213,Kakegawa-shi,34,46,7,137,59,53,34.2,1974,3,,,,
22213510,22,Shizuoka-ken,22213,Kakegawa-shi,34,46,43,138,1,6,33.8,1994,2,,,,
22214010,22,Shizuoka-ken,22214,Fujieda-shi,34,50,56,138,16,7,17.4,1982,3,,,,
22214510,22,Shizuoka-ken,22214,Fujieda-shi,34,52,33,138,16,12,16.5,1993,1,,,,
22215010,22,Shizuoka-ken,22215,Gotenba-shi,35,18,31,138,56,4,459.9,1974,6,,,,
22216010,22,Shizuoka-ken,22216,Fukuroi-shi,34,45,0,137,55,26,10.8,1975,8,,,,
22218010,22,Shizuoka-ken,22136,Hamamatsu-shi Hamakita-ku,34,47,35,137,47,29,19,1973,8,,,,
22219010,22,Shizuoka-ken,22219,Shimoda-shi,34,40,47,138,56,43,2.3,1980,5,,,,
22220010,22,Shizuoka-ken,22220,Susono-shi,35,11,51,138,54,48,182.5,1975,4,,,,
22221010,22,Shizuoka-ken,22221,Kosai-shi,34,43,10,137,31,53,3.3,1973,7,,,,
22327010,22,Shizuoka-ken,22225,Izunokuni-shi,35,1,4,138,56,54,20.9,1992,1,,,,
22361010,22,Shizuoka-ken,22207,Fujinomiya-shi,35,12,19,138,33,25,110,1973,8,,,,
22381010,22,Shizuoka-ken,22210,Fuji-shi,35,8,55,138,37,23,21.8,1969,1,,,,
22382010,22,Shizuoka-ken,22103,Shizuoka-shi Shimizu-ku,35,7,8,138,36,0,5.9,1970,1,,,,
22402010,22,Shizuoka-ken,22212,Yaizu-shi,34,48,30,138,17,34,7.6,1991,2,,,,
22423010,22,Shizuoka-ken,22226,Makinohara-shi,34,44,24,138,13,29,4.1,1974,6,,,,
22447010,22,Shizuoka-ken,22213,Kakegawa-shi,34,39,56,138,3,16,7.9,1974,4,,,,
22522010,22,Shizuoka-ken,22135,Hamamatsu-shi Kita-ku,34,50,4,137,40,6,22,1980,4,,,,
23101010,23,Aichi-ken,23101,Nagoya-shi Chikusa-ku,35,10,30,136,58,32,67,1969,3,,,,
23103011,23,Aichi-ken,23103,Nagoya-shi Kita-ku,35,11,49,136,54,26,4,1974,11,,,,
23103020,23,Aichi-ken,23103,Nagoya-shi Kita-ku,35,12,40,136,54,11,6,2003,4,,,,
23104510,23,Aichi-ken,23104,Nagoya-shi Nishi-ku,35,12,13,136,52,59,2,1972,4,,,,
23105010,23,Aichi-ken,23105,Nagoya-shi Nakamura-ku,35,10,12,136,51,46,1,1968,12,,,,
23106018,23,Aichi-ken,23106,Nagoya-shi Naka-ku,35,9,45,136,54,4,11.3,2019,4,1,,,
23107020,23,Aichi-ken,23107,Nagoya-shi Syouwa-ku,35,8,40,136,57,37,52,1972,4,,,,
23109520,23,Aichi-ken,23109,Nagoya-shi Atsuta-ku,35,7,51,136,54,14,6.2,2008,4,1,,,
23110040,23,Aichi-ken,23110,Nagoya-shi Nakagawa-ku,35,8,16,136,52,49,0,1974,12,,,,
23110050,23,Aichi-ken,23110,Nagoya-shi Nakagawa-ku,35,8,25,136,48,44,-1,1981,3,,,,
23111010,23,Aichi-ken,23111,Nagoya-shi Minato-ku,35,6,18,136,50,33,0,1973,3,,,,
23111021,23,Aichi-ken,23111,Nagoya-shi Minato-ku,35,6,11,136,53,14,1,1969,3,,,,
23112020,23,Aichi-ken,23112,Nagoya-shi Minami-ku,35,4,35,136,54,49,0,1969,8,,,,
23112060,23,Aichi-ken,23112,Nagoya-shi Minami-ku,35,6,32,136,55,23,1,1974,3,,,,
23112510,23,Aichi-ken,23112,Nagoya-shi Minami-ku,35,5,2,136,55,24,0,2000,3,,,,
23113010,23,Aichi-ken,23113,Nagoya-shi Moriyama-ku,35,12,12,136,58,34,32,1971,9,,,,
23114010,23,Aichi-ken,23114,Nagoya-shi Midori-ku,35,4,11,136,56,13,3,1971,9,,,,
23116010,23,Aichi-ken,23116,Nagoya-shi Tenpaku-ku,35,7,20,136,58,28,13,1977,3,,,,
23201030,23,Aichi-ken,23201,Toyohashi-shi,34,43,2,137,20,39,16.5,1971,2,,,,
23201040,23,Aichi-ken,23201,Toyohashi-shi,34,47,7,137,26,19,30.8,1971,6,,,,
23201060,23,Aichi-ken,23201,Toyohashi-shi,34,41,55,137,23,15,20.6,1972,5,,,,
23201170,23,Aichi-ken,23201,Toyohashi-shi,34,43,31,137,26,52,23.3,1979,4,,,,
23201520,23,Aichi-ken,23201,Toyohashi-shi,34,45,50,137,24,56,19.8,1972,3,,,,
23201540,23,Aichi-ken,23201,Toyohashi-shi,34,46,10,137,23,27,10.5,2003,4,1,,,
23202020,23,Aichi-ken,23202,Okazaki-shi,34,55,34,137,10,23,40,1975,2,,2020,3,13
23202030,23,Aichi-ken,23202,Okazaki-shi,34,55,11,137,17,28,75.2,2018,2,19,,,
23202510,23,Aichi-ken,23202,Okazaki-shi,34,56,49,137,11,17,20,1972,3,,,,
23202550,23,Aichi-ken,23202,Okazaki-shi,34,57,44,137,8,31,15,2001,1,,,,
23202560,23,Aichi-ken,23202,Okazaki-shi,34,58,49,137,9,51,18.8,2006,2,17,,,
23203010,23,Aichi-ken,23203,Ichinomiya-shi,35,18,55,136,48,30,10,1972,3,,,,
23204510,23,Aichi-ken,23204,Seto-shi,35,13,20,137,5,12,120,2003,4,,,,
23205050,23,Aichi-ken,23205,Handa-shi,34,53,41,136,56,16,2,1972,3,,,,
23205080,23,Aichi-ken,23205,Handa-shi,34,53,54,136,55,1,23,1982,4,,,,
23206020,23,Aichi-ken,23206,Kasugai-shi,35,13,46,136,58,51,17,1970,6,,,,
23206270,23,Aichi-ken,23206,Kasugai-shi,35,15,20,136,57,36,26,2010,4,1,,,
23206530,23,Aichi-ken,23206,Kasugai-shi,35,14,9,136,57,30,18,2005,4,1,,,
23207010,23,Aichi-ken,23207,Toyokawa-shi,34,49,36,137,22,36,15,1972,3,,,,
23207510,23,Aichi-ken,23207,Toyokawa-shi,34,48,51,137,21,5,14,2004,3,,,,
23208530,23,Aichi-ken,23208,Tsushima-shi,35,10,25,136,44,24,0,1981,12,,,,
23209080,23,Aichi-ken,23209,Hekinan-shi,34,50,18,136,58,39,0,1980,2,,,,
23209100,23,Aichi-ken,23209,Hekinan-shi,34,54,57,137,0,38,10,1985,10,,,,
23209510,23,Aichi-ken,23209,Hekinan-shi,34,53,4,136,59,47,10,2003,4,,,,
23210040,23,Aichi-ken,23210,Kariya-shi,34,59,13,136,59,58,30,2008,2,5,,,
23211020,23,Aichi-ken,23211,Toyota-shi,35,1,20,137,7,11,40,1975,2,,,,
23211040,23,Aichi-ken,23211,Toyota-shi,35,5,6,137,8,24,60,1983,12,,,,
23211050,23,Aichi-ken,23211,Toyota-shi,35,9,18,137,9,46,85,1991,3,,,,
23211060,23,Aichi-ken,23211,Toyota-shi,35,4,59,137,11,23,70,1992,3,,,,
23212030,23,Aichi-ken,23212,Anjyou-shi,34,58,13,137,4,42,20,1980,12,,,,
23213010,23,Aichi-ken,23213,Nishio-shi,34,52,46,137,4,37,27,1973,4,,,,
23214010,23,Aichi-ken,23214,Gamagoori-shi,34,49,43,137,13,18,5,1997,1,,,,
23215010,23,Aichi-ken,23215,Inuyama-shi,35,21,50,136,56,41,40,1974,3,,,,
23216110,23,Aichi-ken,23216,Tokoname-shi,34,53,12,136,50,14,3.4,2018,9,5,,,
23216510,23,Aichi-ken,23216,Tokoname-shi,34,53,30,136,50,14,3.3,2005,4,1,,,
23217010,23,Aichi-ken,23217,Kounan-shi,35,20,34,136,52,2,20,1974,3,,,,
23218010,23,Aichi-ken,23203,Ichinomiya-shi,35,18,31,136,44,58,10,1974,3,,,,
23219010,23,Aichi-ken,23219,Komaki-shi,35,17,36,136,55,8,20,1972,4,,,,
23219510,23,Aichi-ken,23219,Komaki-shi,35,17,21,136,54,32,16.3,2002,12,25,,,
23220510,23,Aichi-ken,23220,Inazawa-shi,35,14,51,136,46,46,5,2003,4,,,,
23221010,23,Aichi-ken,23221,Shinshiro-shi,34,53,51,137,29,17,64,2010,4,1,,,
23222010,23,Aichi-ken,23222,Toukai-shi,35,2,38,136,54,46,10,1969,3,,,,
23222020,23,Aichi-ken,23222,Toukai-shi,35,0,45,136,53,22,5,1969,4,,,,
23222030,23,Aichi-ken,23222,Toukai-shi,35,3,7,136,54,50,24,1969,9,,,,
23222040,23,Aichi-ken,23222,Toukai-shi,35,0,56,136,55,20,26,1969,9,,,,
23222050,23,Aichi-ken,23222,Toukai-shi,34,59,50,136,54,10,23,1969,9,,,,
23222160,23,Aichi-ken,23222,Toukai-shi,35,1,26,136,54,9,10,1979,5,,,,
23222510,23,Aichi-ken,23222,Toukai-shi,35,2,53,136,54,46,24,1998,4,,,,
23223010,23,Aichi-ken,23223,Oobu-shi,35,0,46,136,57,52,17,1973,3,,,,
23223020,23,Aichi-ken,23223,Oobu-shi,35,0,7,136,55,58,26,1971,5,,,,
23224030,23,Aichi-ken,23224,Chita-shi,34,56,54,136,49,53,5,1973,3,,,,
23224040,23,Aichi-ken,23224,Chita-shi,34,59,47,136,51,53,3,1970,6,,,,
23224060,23,Aichi-ken,23224,Chita-shi,34,58,7,136,51,55,20,1976,9,,,,
23224090,23,Aichi-ken,23224,Chita-shi,34,58,5,136,54,32,43,1976,9,,,,
23225040,23,Aichi-ken,23225,Chiryuu-shi,35,0,7,137,3,2,20,1985,7,,,,
23226010,23,Aichi-ken,23226,Owariasahi-shi,35,12,47,137,2,11,70,1974,3,,,,
23227010,23,Aichi-ken,23227,Takahama-shi,34,55,29,136,59,22,10,1974,3,,,,
23227210,23,Aichi-ken,23227,Takahama-shi,34,55,50,136,59,43,6.3,2008,4,1,,,
23228010,23,Aichi-ken,23228,Iwakura-shi,35,16,53,136,52,40,10,1975,2,,,,
23229010,23,Aichi-ken,23229,Toyoake-shi,35,3,42,137,0,27,40,1974,3,,,,
23229510,23,Aichi-ken,23229,Toyoake-shi,35,2,23,137,0,40,4.3,2004,1,5,,,
23229520,23,Aichi-ken,23229,Toyoake-shi,35,2,38,136,59,10,7.3,2004,4,1,,,
23230510,23,Aichi-ken,23230,Nisshin-shi,35,7,28,137,1,8,66,2005,4,1,,,
23231010,23,Aichi-ken,23231,Tahara-shi,34,39,36,137,17,15,19,2008,6,1,,,
23233510,23,Aichi-ken,23233,Kiyosu-shi,35,12,59,136,51,27,4.7,2006,3,2,,,
23302010,23,Aichi-ken,23302,Tougou-cho,35,5,36,137,3,16,30,1973,3,,,,
