date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-07-11,,80.0,67.167,52.0,7.208,8.958,1.75,20.75,29.5,27.0,23.6
2012-07-12,,79.0,75.208,70.0,3.375,5.0,1.625,21.208,27.3,26.662,26.0
2012-07-13,,84.0,78.5,69.0,5.409,6.955,1.545,27.348,28.1,26.279,25.1
2012-07-14,,83.0,75.375,64.0,5.042,6.833,1.792,33.375,29.6,27.183,25.4
2012-07-15,,84.0,76.958,68.0,3.958,6.167,2.208,18.625,29.1,26.996,25.7
2012-07-16,,81.0,71.708,61.0,4.917,7.792,2.875,17.875,30.5,27.579,25.8
2012-07-17,,79.0,65.375,56.0,6.042,8.583,2.542,22.375,30.9,28.254,25.7
2012-07-18,,80.0,68.0,51.0,14.043,30.304,16.261,26.958,32.5,28.004,25.2
2012-07-19,,76.0,64.333,46.0,18.375,23.458,5.083,31.958,34.1,28.162,22.8
2012-07-20,,86.0,75.875,69.0,15.958,21.583,5.625,19.458,22.5,20.783,18.8
2012-07-21,,83.0,76.333,72.0,19.917,22.958,3.042,17.125,21.8,20.158,18.6
2012-07-22,,90.0,84.417,79.0,18.125,20.958,2.833,23.875,23.1,21.054,19.4
2012-07-23,,86.0,77.25,65.0,25.25,34.958,9.708,23.667,26.6,24.317,22.1
2012-07-24,,88.0,71.917,46.0,18.333,28.667,10.333,30.333,31.5,27.05,23.8
2012-07-25,,82.0,67.333,45.0,13.25,15.125,1.875,41.25,33.1,28.942,25.1
2012-07-26,,78.0,65.958,44.0,14.045,16.5,2.455,56.5,35.3,29.846,26.5
2012-07-27,,80.0,66.25,50.0,10.167,11.667,1.5,43.333,33.5,29.917,26.9
2012-07-28,,81.0,69.208,55.0,8.625,10.458,1.833,24.708,32.3,29.458,27.1
2012-07-29,,79.0,66.708,50.0,5.833,7.458,1.625,20.292,32.9,29.862,27.7
2012-07-30,,79.0,66.292,50.0,6.917,10.917,4.0,12.833,33.9,29.712,27.3
2012-07-31,,82.0,67.083,47.0,13.167,25.5,12.333,20.125,32.1,28.075,25.3
2012-08-01,,87.0,72.417,53.0,9.792,20.208,10.417,23.333,33.1,28.396,25.5
2012-08-02,,81.0,62.5,45.0,8.333,12.417,4.083,16.125,33.5,30.233,26.5
2012-08-03,,85.0,69.958,50.0,12.158,22.105,9.947,18.875,32.0,28.425,25.8
2012-08-04,,83.0,76.667,66.0,14.125,24.125,10.0,19.167,29.3,27.417,26.3
2012-08-05,,85.0,70.875,52.0,8.083,19.125,11.042,18.417,32.6,28.896,26.1
2012-08-06,,84.0,75.458,64.0,11.958,22.75,10.792,13.333,29.9,27.675,25.6
2012-08-07,,83.0,71.208,52.0,18.5,27.125,8.625,35.75,32.0,28.183,25.6
2012-08-08,,83.0,66.167,50.0,18.333,20.167,1.833,18.125,29.4,25.958,24.0
2012-08-09,,74.0,61.958,51.0,20.478,23.478,3.0,18.625,28.2,25.592,23.3
2012-08-10,,77.0,64.75,47.0,9.167,11.333,2.167,22.833,31.4,27.817,23.9
2012-08-11,,80.0,71.958,58.0,5.667,7.083,1.417,19.208,30.7,28.621,27.2
2012-08-12,,81.0,71.125,55.0,5.667,7.208,1.542,12.042,31.2,28.538,26.7
2012-08-13,,82.0,72.375,60.0,4.0,5.375,1.375,20.375,32.1,29.008,26.4
2012-08-14,,80.0,74.458,62.0,4.875,6.333,1.458,18.333,29.3,28.008,26.4
2012-08-15,,82.0,72.875,61.0,5.458,8.5,3.042,13.833,31.1,28.817,27.3
2012-08-16,,82.0,71.208,57.0,4.792,6.875,2.083,15.375,31.5,28.946,27.1
2012-08-17,,83.0,70.708,51.0,11.65,21.8,10.15,25.667,33.0,29.033,26.5
2012-08-18,,81.0,71.333,57.0,7.87,10.696,2.826,12.0,30.3,27.979,25.5
2012-08-19,,80.0,64.75,46.0,7.0,8.792,1.792,12.75,31.8,28.738,26.0
2012-08-20,,84.0,66.125,39.0,12.917,21.5,8.583,19.375,33.5,28.717,25.1
2012-08-21,,79.0,66.708,49.0,6.833,9.083,2.25,13.25,33.1,29.521,27.0
2012-08-22,,78.0,66.25,48.0,4.917,7.667,2.75,12.708,33.5,29.808,27.8
2012-08-23,,79.0,63.333,39.0,6.292,9.458,3.167,13.625,33.9,30.179,27.6
2012-08-24,,82.0,66.708,39.0,9.318,16.773,7.455,14.333,32.9,29.238,26.9
2012-08-25,,83.0,65.792,43.0,8.292,13.333,5.042,10.708,33.5,29.246,26.2
2012-08-26,,83.0,64.958,43.0,7.167,12.458,5.292,13.125,33.2,29.179,26.3
2012-08-27,,81.0,63.75,44.0,6.833,9.875,3.042,12.5,33.2,29.688,26.8
2012-08-28,,73.0,59.792,33.0,5.833,7.083,1.25,12.083,33.5,29.85,27.5
2012-08-29,,76.0,63.958,48.0,5.792,7.625,1.833,11.833,32.2,29.471,27.4
2012-08-30,,77.0,67.542,53.0,8.13,11.043,2.913,17.0,33.3,29.675,27.5
2012-08-31,,77.0,65.75,51.0,7.458,9.625,2.167,10.667,32.1,29.662,27.6
2012-09-01,,86.0,72.375,61.0,13.833,20.167,6.333,14.0,29.1,27.038,24.5
2012-09-02,,87.0,77.625,66.0,15.875,19.583,3.708,13.708,27.6,25.804,22.7
2012-09-03,,87.0,73.708,45.0,15.542,19.417,3.875,14.542,30.8,26.079,23.1
2012-09-04,,89.0,74.875,55.0,10.458,13.458,3.0,12.833,30.6,27.208,24.5
2012-09-05,,78.0,69.25,49.0,20.81,24.714,3.905,26.875,33.3,27.838,24.8
2012-09-06,,82.0,69.167,49.0,11.583,12.542,0.958,18.792,31.4,27.683,23.6
2012-09-07,,83.0,71.375,49.0,22.708,30.333,7.625,23.542,31.5,26.758,24.3
2012-09-08,,83.0,69.375,48.0,15.833,19.667,3.833,20.542,32.1,28.021,25.2
2012-09-09,,82.0,66.667,41.0,7.833,10.25,2.417,11.208,32.7,28.633,26.0
2012-09-10,,79.0,64.333,37.0,7.583,9.708,2.125,14.917,32.8,28.971,26.1
2012-09-11,,79.0,63.583,38.0,9.917,14.5,4.583,14.958,32.9,28.667,25.8
2012-09-12,,81.0,63.75,47.0,18.375,21.25,2.875,16.792,30.8,26.95,24.3
2012-09-13,,75.0,62.125,45.0,21.417,26.125,4.708,27.0,32.5,28.379,25.1
2012-09-14,,80.0,63.417,45.0,9.1,10.4,1.3,19.625,32.6,29.121,26.9
2012-09-15,,84.0,72.667,60.0,15.042,21.25,6.208,16.958,29.6,27.446,25.8
2012-09-16,,85.0,76.875,59.0,11.042,14.292,3.25,14.167,30.8,27.354,25.7
2012-09-17,,87.0,72.125,60.0,4.958,6.25,1.292,23.583,30.3,28.092,25.5
2012-09-18,,82.0,71.375,59.0,5.542,7.208,1.667,20.167,30.7,28.338,25.4
2012-09-19,,84.0,79.5,71.0,6.458,8.125,1.667,10.75,28.5,26.667,24.6
2012-09-20,,79.0,63.167,44.0,7.304,8.174,0.87,30.417,30.9,27.771,24.8
2012-09-21,,76.0,68.5,49.0,18.042,21.458,3.417,31.75,29.2,25.896,24.0
2012-09-22,,84.0,73.667,65.0,18.042,20.042,2.0,19.958,25.3,23.492,21.3
2012-09-23,,89.0,81.167,69.0,11.667,12.667,1.0,14.042,24.0,20.954,19.4
2012-09-24,,87.0,64.5,49.0,19.25,21.292,2.042,16.375,27.6,23.588,20.9
2012-09-25,,87.0,73.667,66.0,16.5,17.958,1.458,12.625,22.2,21.15,19.6
2012-09-26,,72.0,63.333,55.0,18.333,20.917,2.583,15.833,24.6,22.267,20.2
2012-09-27,,66.0,59.875,52.0,10.87,12.087,1.217,12.958,23.4,21.646,19.8
2012-09-28,,69.0,64.708,59.0,11.708,12.708,1.0,7.458,24.6,22.771,20.3
2012-09-29,,74.0,66.5,51.0,15.333,19.25,3.917,14.958,28.5,25.058,22.6
2012-09-30,,83.0,66.958,54.0,3.625,4.375,0.75,25.375,29.5,26.517,24.6
2012-10-01,,71.0,61.167,50.0,4.875,5.833,0.958,12.083,29.3,26.617,25.2
2012-10-02,,84.0,73.708,64.0,17.708,21.917,4.208,19.25,25.7,23.521,21.5
2012-10-03,,90.0,80.333,71.0,21.333,23.333,2.0,14.375,21.8,20.804,19.1
2012-10-04,,87.0,65.292,46.0,11.375,12.583,1.208,9.333,26.3,23.288,18.8
2012-10-05,,85.0,72.792,54.0,27.739,31.609,3.87,20.636,26.5,23.633,21.2
2012-10-06,,89.0,77.5,63.0,29.25,35.0,5.75,33.042,25.6,23.35,21.8
2012-10-07,,87.0,74.5,63.0,9.875,10.75,0.875,13.5,20.8,19.571,18.0
2012-10-08,,74.0,61.542,54.0,14.75,17.25,2.5,16.292,21.6,20.179,19.3
2012-10-09,,64.0,60.292,56.0,15.625,17.208,1.583,12.417,21.8,19.483,17.7
2012-10-10,,85.0,60.292,46.0,18.083,19.917,1.833,13.75,21.6,19.475,16.6
2012-10-11,,81.0,68.708,56.0,21.875,25.833,3.958,16.042,22.9,20.65,18.3
2012-10-12,,76.0,51.792,34.0,20.304,22.087,1.783,12.292,24.0,21.05,18.7
2012-10-13,,55.0,36.0,27.0,17.667,19.167,1.5,14.125,23.9,21.038,18.4
2012-10-14,,87.0,67.625,41.0,22.208,23.583,1.375,21.708,19.7,18.079,15.9
2012-10-15,,75.0,63.375,54.0,27.333,32.625,5.292,26.375,22.6,20.279,17.9
2012-10-16,,66.0,55.792,42.0,16.625,18.042,1.417,18.417,21.0,19.142,16.8
2012-10-17,,91.0,69.542,55.0,40.958,48.208,7.25,32.667,20.9,18.021,16.3
2012-10-18,,90.0,82.792,76.0,28.708,36.042,7.333,26.958,20.7,18.65,16.2
2012-10-19,,86.0,59.708,44.0,14.682,16.773,2.091,9.792,19.4,16.846,13.7
2012-10-20,,61.0,53.875,47.0,20.167,25.167,5.0,16.542,22.0,19.012,16.0
2012-10-21,,67.0,51.375,28.0,28.667,33.375,4.708,24.792,23.8,20.15,16.7
2012-10-22,,71.0,61.167,52.0,28.0,35.083,7.083,32.5,22.8,20.0,16.2
2012-10-23,,83.0,73.792,64.0,7.826,8.478,0.652,18.652,24.2,20.5,15.2
2012-10-24,,78.0,38.75,28.0,17.458,19.042,1.583,8.292,19.8,17.433,15.0
2012-10-25,,66.0,54.375,45.0,29.913,34.087,4.174,18.083,18.8,16.929,15.3
2012-10-26,,69.0,59.333,46.0,25.958,30.125,4.167,23.708,21.1,18.279,15.1
2012-10-27,,74.0,58.375,44.0,16.25,17.542,1.292,21.042,19.9,18.296,15.1
2012-10-28,,90.0,76.0,64.0,22.167,25.542,3.375,17.0,17.1,15.904,14.6
2012-10-29,,90.0,56.542,33.0,16.667,20.375,3.708,9.417,21.9,18.142,15.3
2012-10-30,,60.0,51.167,42.0,29.333,38.042,8.708,16.792,17.7,16.096,14.6
2012-10-31,,75.0,57.667,48.0,32.792,43.042,10.25,18.833,19.1,15.858,13.1
2012-11-01,,79.0,55.042,31.0,19.708,32.542,12.833,21.667,21.5,16.267,11.7
2012-11-02,,50.0,38.125,30.0,17.591,19.727,2.136,8.5,17.9,15.308,13.2
2012-11-03,,47.0,36.583,31.0,16.5,17.458,0.958,10.792,16.4,14.471,13.1
2012-11-04,,67.0,40.625,27.0,16.75,17.542,0.792,12.208,17.6,15.062,12.2
2012-11-05,,84.0,61.833,51.0,43.708,61.667,17.958,32.0,16.2,14.075,11.9
2012-11-06,,91.0,89.458,85.0,37.25,76.583,39.333,40.25,16.7,14.471,13.1
2012-11-07,,92.0,67.417,46.0,24.042,29.75,5.708,20.208,20.3,16.179,13.4
2012-11-08,,63.0,48.458,29.0,32.864,45.545,12.682,15.929,19.8,16.238,12.5
2012-11-09,,58.0,46.333,34.0,29.625,35.833,6.208,18.625,18.8,16.188,13.9
2012-11-10,,67.0,43.042,28.0,14.0,15.375,1.375,12.292,19.2,16.092,13.1
2012-11-11,,89.0,75.75,65.0,23.333,26.25,2.917,18.583,15.2,13.471,12.6
2012-11-12,,90.0,69.75,41.0,17.333,20.208,2.875,13.208,21.3,16.808,13.1
2012-11-13,,71.0,51.625,25.0,19.75,30.125,10.375,20.875,19.3,16.079,13.5
2012-11-14,,52.0,36.917,24.0,12.875,14.167,1.292,12.292,16.8,14.642,10.6
2012-11-15,,55.0,38.542,24.0,29.542,37.208,7.667,9.083,14.7,11.992,8.9
2012-11-16,,53.0,41.25,27.0,14.5,16.227,1.727,4.773,16.3,13.921,11.0
2012-11-17,,86.0,69.125,43.0,6.75,7.0,0.25,13.125,18.6,16.167,12.6
2012-11-18,,74.0,45.083,32.0,10.833,11.417,0.583,3.792,16.4,13.875,10.7
2012-11-19,,69.0,54.875,39.0,30.875,48.083,17.208,20.167,10.8,9.962,8.2
2012-11-20,,73.0,52.042,36.0,39.25,63.75,24.5,21.417,15.9,12.171,7.7
2012-11-21,,51.0,40.125,29.0,24.167,28.875,4.708,9.417,14.2,12.167,9.9
2012-11-22,,81.0,66.958,47.0,40.591,93.455,52.864,30.5,12.6,10.717,8.1
2012-11-23,,82.0,72.75,53.0,38.417,78.542,40.125,40.083,13.8,11.154,9.4
2012-11-24,,70.0,60.208,52.0,19.625,25.833,6.208,11.208,13.1,11.012,9.8
2012-11-25,,67.0,50.25,42.0,20.208,24.0,3.792,8.75,12.1,10.217,9.0
2012-11-26,,87.0,74.292,59.0,34.625,65.167,30.542,32.958,18.8,11.596,8.4
2012-11-27,,74.0,40.083,28.0,19.125,22.875,3.75,5.5,13.5,11.588,9.1
2012-11-28,,79.0,59.583,39.0,36.792,75.417,38.625,19.792,10.2,8.412,7.3
2012-11-29,,74.0,57.292,44.0,39.75,76.625,36.875,27.375,14.9,12.65,8.3
2012-11-30,,82.0,71.583,64.0,33.05,45.35,12.3,29.625,12.7,11.162,10.4
2012-12-01,,75.0,61.125,38.0,23.292,28.792,5.5,13.417,10.5,8.683,6.2
2012-12-02,,84.0,52.792,34.0,13.958,15.167,1.208,8.5,8.6,6.458,4.2
2012-12-03,,83.0,71.583,63.0,21.333,23.208,1.875,12.542,9.6,7.625,4.8
2012-12-04,,88.0,70.583,41.0,32.25,50.333,18.083,18.417,12.9,10.667,9.5
2012-12-05,,57.0,45.458,35.0,34.952,51.19,16.238,10.042,12.2,10.417,6.9
2012-12-06,,79.0,45.125,23.0,10.792,11.458,0.667,7.792,15.2,12.3,9.0
2012-12-07,,61.0,42.5,31.0,30.792,39.333,8.542,10.583,11.0,8.792,6.2
2012-12-08,,67.0,38.833,22.0,6.458,6.958,0.5,12.333,15.0,11.304,6.9
2012-12-09,,49.0,34.458,22.0,5.958,6.125,0.167,8.833,9.8,7.317,4.6
2012-12-10,,43.0,26.958,12.0,14.292,16.875,2.583,3.958,9.5,6.746,3.4
2012-12-11,,41.0,30.667,20.0,29.292,40.0,10.708,6.333,11.7,8.133,4.9
2012-12-12,,53.0,37.167,23.0,36.083,51.875,15.792,11.792,9.6,7.262,4.7
2012-12-13,,51.0,34.125,18.0,32.524,44.429,11.905,9.75,11.2,7.883,4.1
2012-12-14,,56.0,48.917,40.0,39.333,59.25,19.917,18.417,12.6,8.388,4.4
2012-12-15,,90.0,76.792,57.0,42.708,85.625,42.917,44.458,12.7,10.171,8.3
2012-12-16,,78.0,51.458,31.0,33.208,56.875,23.667,30.5,16.4,12.696,9.5
2012-12-17,,82.0,64.083,41.0,30.208,34.208,4.0,20.875,10.5,9.183,8.0
2012-12-18,,86.0,55.708,34.0,21.542,24.958,3.417,17.958,15.6,12.008,7.7
2012-12-19,,34.0,29.542,26.0,12.667,13.792,1.125,3.083,8.0,6.471,5.1
2012-12-20,,61.0,35.458,21.0,26.958,34.583,7.625,7.417,9.8,6.717,4.4
2012-12-21,,58.0,48.292,38.0,38.273,55.818,17.545,16.696,9.0,7.162,4.5
2012-12-22,,88.0,70.792,49.0,39.625,64.292,24.667,30.125,11.0,7.329,3.9
2012-12-23,,61.0,44.875,38.0,16.5,18.792,2.292,11.042,10.5,8.092,6.8
2012-12-24,,58.0,38.375,26.0,16.792,17.875,1.083,8.75,6.8,5.579,4.3
2012-12-25,,56.0,44.333,30.0,23.917,35.625,11.708,10.667,10.0,6.525,2.1
2012-12-26,,56.0,35.875,26.0,16.292,17.833,1.542,3.917,8.4,5.054,2.0
2012-12-27,,60.0,42.417,32.0,23.375,29.875,6.5,10.0,7.7,4.379,1.8
2012-12-28,,86.0,60.25,41.0,45.0,92.364,47.364,26.0,8.1,5.458,3.7
2012-12-29,,88.0,73.0,58.0,14.458,15.583,1.125,13.875,10.0,7.654,3.6
2012-12-30,,90.0,85.708,71.0,27.625,35.875,8.25,19.625,14.2,8.188,6.9
2012-12-31,,67.0,45.833,32.0,11.25,12.25,1.0,4.417,14.1,10.254,6.8
