date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-20,190.95833333333334,80.0,54.208333333333336,21.0,1.8333333333333333,12.916666666666666,14.708333333333334,1.7916666666666667,10.416666666666666,0,1.6666666666666667,112.0,60.083333333333336,-6.0,192.79166666666666
2011-03-21,190.95833333333334,78.0,56.625,37.0,3.6666666666666665,20.333333333333332,22.666666666666668,2.3333333333333335,13.375,0,1.75,114.0,72.0,24.0,194.625
2011-03-22,195.47826086956522,81.0,60.75,42.0,9.956521739130435,33.43478260869565,46.130434782608695,12.695652173913043,24.625,0,4.043478260869565,138.0,84.83333333333333,10.0,205.43478260869566
2011-03-23,189.45833333333334,91.0,84.875,56.0,4.5,19.5,20.916666666666668,1.4166666666666667,11.333333333333334,38,0.17391304347826086,116.0,91.33333333333333,67.0,193.95833333333334
2011-03-24,190.95833333333334,90.0,64.58333333333333,44.0,2.125,12.625,14.125,1.5,17.041666666666668,2,1.7083333333333333,127.0,99.375,63.0,193.08333333333334
2011-03-25,192.16666666666666,65.0,48.291666666666664,29.0,0.125,6.625,7.125,0.5,13.041666666666666,0,0.7083333333333334,98.0,68.29166666666667,37.0,192.29166666666666
2011-03-26,194.08333333333334,75.0,56.166666666666664,38.0,0.625,10.583333333333334,12.375,1.7916666666666667,10.5,0,0.5416666666666666,95.0,58.333333333333336,18.0,194.70833333333334
2011-03-27,196.75,81.0,56.958333333333336,34.0,4.291666666666667,26.0,32.5,6.5,22.17391304347826,0,2.875,123.0,70.91666666666667,7.0,201.04166666666666
2011-03-28,195.875,84.0,59.0,30.0,6.291666666666667,21.291666666666668,29.666666666666668,8.375,28.375,0,2.0416666666666665,154.0,91.79166666666667,35.0,202.16666666666666
2011-03-29,197.2608695652174,84.0,50.083333333333336,19.0,6.086956521739131,28.08695652173913,35.91304347826087,7.826086956521739,22.625,0,2.130434782608696,173.0,96.20833333333333,24.0,203.34782608695653
2011-03-30,190.95833333333334,69.0,55.125,41.0,4.541666666666667,25.458333333333332,34.375,8.916666666666666,15.458333333333334,0,1.9130434782608696,197.0,136.16666666666666,60.0,195.5
2011-03-31,185.75,84.0,68.25,36.0,1.125,9.0,9.375,0.375,8.833333333333334,12,0.5833333333333334,164.0,105.70833333333333,33.0,186.875
2011-04-01,191.625,78.0,45.375,15.0,7.666666666666667,27.583333333333332,30.916666666666668,3.3333333333333335,28.791666666666668,0,3.391304347826087,193.0,116.70833333333333,38.0,199.29166666666666
2011-04-02,191.16666666666666,76.0,57.291666666666664,36.0,7.833333333333333,20.958333333333332,23.958333333333332,3.0,31.375,0,2.375,180.0,105.875,63.0,199.0
2011-04-03,189.41666666666666,60.0,41.75,30.0,0.4583333333333333,4.916666666666667,7.833333333333333,2.9166666666666665,6.666666666666667,0,0.041666666666666664,129.0,78.25,47.0,189.875
2011-04-04,190.375,70.0,39.333333333333336,16.0,1.25,10.916666666666666,15.916666666666666,5.0,8.333333333333334,0,0.4583333333333333,155.0,85.54166666666667,16.0,191.625
2011-04-05,191.16666666666666,66.0,44.5,28.0,3.5416666666666665,17.791666666666668,25.666666666666668,7.875,13.25,0,1.625,153.0,97.41666666666667,27.0,194.70833333333334
2011-04-06,192.5,76.0,47.75,21.0,8.291666666666666,30.333333333333332,38.916666666666664,8.583333333333334,19.916666666666668,0,4.833333333333333,189.0,117.375,30.0,200.79166666666666
2011-04-07,189.30434782608697,69.0,56.125,41.0,6.608695652173913,23.695652173913043,30.52173913043478,6.826086956521739,13.875,0,2.9565217391304346,203.0,152.08333333333334,90.0,195.91304347826087
2011-04-08,186.20833333333334,90.0,76.5,59.0,2.0,12.25,16.0,3.75,12.666666666666666,13,1.173913043478261,178.0,157.0,142.0,188.20833333333334
2011-04-09,187.5,91.0,70.875,49.0,2.7083333333333335,10.833333333333334,15.458333333333334,4.625,13.375,2,0.75,200.0,154.0,112.0,190.20833333333334
2011-04-10,191.04166666666666,85.0,50.375,16.0,5.166666666666667,17.75,21.958333333333332,4.208333333333333,26.333333333333332,0,1.75,191.0,134.0,83.0,196.20833333333334
2011-04-11,194.41666666666666,78.0,61.791666666666664,32.0,5.75,18.875,26.0,7.125,25.25,2,2.0833333333333335,186.0,103.08333333333333,49.0,200.16666666666666
2011-04-12,192.29166666666666,83.0,52.083333333333336,23.0,7.5,28.0,46.083333333333336,18.083333333333332,23.5,0,0.9583333333333334,158.0,95.95833333333333,28.0,199.79166666666666
2011-04-13,193.30434782608697,76.0,48.0,18.0,9.521739130434783,31.0,45.78260869565217,14.782608695652174,27.291666666666668,0,3.347826086956522,191.0,122.91666666666667,41.0,202.82608695652175
2011-04-14,192.56521739130434,72.0,43.958333333333336,16.0,9.91304347826087,30.608695652173914,36.69565217391305,6.086956521739131,42.2,0,5.739130434782608,228.0,143.29166666666666,63.0,202.47826086956522
2011-04-15,192.41666666666666,84.0,70.54166666666667,45.0,8.458333333333334,35.916666666666664,43.166666666666664,7.25,35.375,2,1.8181818181818181,188.0,143.41666666666666,109.0,200.875
2011-04-16,190.20833333333334,89.0,62.791666666666664,36.0,4.708333333333333,14.083333333333334,18.458333333333332,4.375,27.25,0,0.875,191.0,134.66666666666666,73.0,194.91666666666666
2011-04-17,190.125,68.0,47.166666666666664,30.0,1.2916666666666667,7.583333333333333,10.791666666666666,3.2083333333333335,12.375,0,1.1666666666666667,162.0,111.5,43.0,191.41666666666666
2011-04-18,189.875,90.0,72.75,49.0,4.375,21.2,27.3,6.1,19.541666666666668,14,1.380952380952381,182.0,119.20833333333333,74.0,194.25
2011-04-19,189.70833333333334,86.0,69.58333333333333,48.0,1.9166666666666667,11.65,13.0,1.35,9.708333333333334,4,0.7368421052631579,140.0,104.29166666666667,79.0,191.625
2011-04-20,190.16666666666666,74.0,60.0,38.0,2.25,9.875,11.791666666666666,1.9166666666666667,6.958333333333333,0,0.5,160.0,110.625,76.0,192.41666666666666
2011-04-21,193.2173913043478,85.0,57.833333333333336,29.0,3.652173913043478,22.782608695652176,27.956521739130434,5.173913043478261,17.545454545454547,0,3.391304347826087,196.0,122.70833333333333,49.0,196.8695652173913
2011-04-22,189.79166666666666,87.0,77.0,66.0,7.25,27.708333333333332,33.666666666666664,5.958333333333333,19.625,8,0.8260869565217391,160.0,135.25,94.0,197.04166666666666
2011-04-23,185.95833333333334,90.0,85.375,76.0,2.2916666666666665,11.833333333333334,16.25,4.416666666666667,9.333333333333334,25,0.2916666666666667,157.0,134.83333333333334,78.0,188.25
2011-04-24,190.04166666666666,94.0,66.33333333333333,36.0,2.25,11.666666666666666,19.75,8.083333333333334,18.875,0,1.625,172.0,116.0,47.0,192.29166666666666
2011-04-25,190.08333333333334,83.0,59.25,40.0,3.7083333333333335,17.708333333333332,33.458333333333336,15.75,23.125,1,2.125,175.0,130.79166666666666,69.0,193.79166666666666
2011-04-26,186.9090909090909,79.0,64.58333333333333,39.0,5.090909090909091,19.041666666666668,24.666666666666668,5.625,28.90909090909091,1,2.875,222.0,158.625,85.0,192.0
2011-04-27,180.33333333333334,89.0,77.91666666666667,64.0,2.0416666666666665,8.583333333333334,9.583333333333334,1.0,23.75,11,1.75,238.0,180.0,121.0,182.375
2011-04-28,183.30434782608697,90.0,76.25,58.0,4.130434782608695,13.26086956521739,15.434782608695652,2.1739130434782608,17.791666666666668,1,1.7826086956521738,171.0,127.83333333333333,106.0,187.43478260869566
2011-04-29,190.875,93.0,63.916666666666664,33.0,4.916666666666667,16.333333333333332,20.666666666666668,4.333333333333333,14.666666666666666,0,2.130434782608696,205.0,131.29166666666666,63.0,195.79166666666666
2011-04-30,189.0,83.0,67.79166666666667,49.0,4.041666666666667,11.541666666666666,12.791666666666666,1.25,19.291666666666668,0,2.0833333333333335,217.0,167.83333333333334,93.0,193.04166666666666
2011-05-01,184.5,89.0,74.83333333333333,66.0,4.041666666666667,9.25,9.541666666666666,0.2916666666666667,17.75,8,1.75,203.0,174.95833333333334,144.0,188.54166666666666
2011-05-02,191.0,88.0,55.875,29.0,7.208333333333333,14.583333333333334,21.875,7.291666666666667,54.166666666666664,0,1.3333333333333333,223.0,167.79166666666666,109.0,198.20833333333334
2011-05-03,190.75,72.0,54.916666666666664,37.0,5.666666666666667,15.625,25.875,10.25,74.16666666666667,0,1.9583333333333333,209.0,160.45833333333334,122.0,196.41666666666666
2011-05-04,192.54166666666666,81.0,55.708333333333336,32.0,5.416666666666667,15.25,25.125,9.875,42.666666666666664,0,2.25,228.0,160.16666666666666,98.0,197.95833333333334
2011-05-05,189.43478260869566,68.0,49.458333333333336,25.0,3.4347826086956523,8.173913043478262,14.565217391304348,6.391304347826087,16.125,0,1.9130434782608696,245.0,168.625,115.0,192.8695652173913
2011-05-06,189.25,76.0,60.0,41.0,1.8333333333333333,13.666666666666666,15.583333333333334,1.9166666666666667,20.958333333333332,0,2.4347826086956523,234.0,178.66666666666666,112.0,191.08333333333334
2011-05-07,186.45833333333334,87.0,60.708333333333336,40.0,2.75,15.375,19.416666666666668,4.041666666666667,16.041666666666668,7,2.5833333333333335,258.0,206.45833333333334,162.0,189.20833333333334
2011-05-08,184.5,89.0,67.25,41.0,4.0,12.541666666666666,17.416666666666668,4.875,23.875,2,3.5833333333333335,268.0,209.75,165.0,188.5
2011-05-09,187.0,77.0,54.333333333333336,29.0,3.125,19.958333333333332,28.625,8.666666666666666,35.75,0,3.8333333333333335,277.0,206.41666666666666,139.0,190.125
2011-05-10,183.52173913043478,89.0,85.08333333333333,78.0,11.956521739130435,29.583333333333332,52.333333333333336,22.75,40.25,14,6.083333333333333,228.0,208.91666666666666,181.0,195.47826086956522
2011-05-11,180.08333333333334,92.0,90.08333333333333,86.0,8.041666666666666,17.0,31.25,14.25,9.75,51,1.2916666666666667,219.0,196.08333333333334,167.0,188.125
2011-05-12,181.82608695652175,92.0,89.0,86.0,8.695652173913043,22.08695652173913,45.78260869565217,23.695652173913043,9.041666666666666,24,0.9565217391304348,226.0,205.25,184.0,190.52173913043478
2011-05-13,187.45833333333334,85.0,57.5,30.0,1.7916666666666667,10.958333333333334,28.666666666666668,17.708333333333332,23.291666666666668,0,1.3478260869565217,221.0,187.70833333333334,155.0,189.25
2011-05-14,191.25,66.0,42.75,16.0,3.3333333333333335,15.916666666666666,38.5,22.583333333333332,22.166666666666668,0,2.25,247.0,188.375,135.0,194.58333333333334
2011-05-15,193.75,70.0,45.458333333333336,24.0,2.5,14.791666666666666,35.416666666666664,20.625,21.875,0,4.25,251.0,188.04166666666666,104.0,196.25
2011-05-16,194.16666666666666,77.0,55.875,26.0,3.9166666666666665,20.541666666666668,42.291666666666664,21.75,27.625,0,3.5833333333333335,259.0,196.95833333333334,132.0,198.08333333333334
2011-05-17,192.58333333333334,82.0,65.54166666666667,38.0,5.083333333333333,18.25,36.083333333333336,17.833333333333332,23.791666666666668,0,2.2083333333333335,245.0,184.25,139.0,197.66666666666666
2011-05-18,193.91666666666666,90.0,52.125,19.0,5.666666666666667,20.416666666666668,27.041666666666668,6.625,20.458333333333332,0,2.7916666666666665,259.0,184.875,111.0,199.58333333333334
2011-05-19,193.30434782608697,73.0,58.791666666666664,45.0,5.043478260869565,21.304347826086957,22.869565217391305,1.565217391304348,28.25,0,3.739130434782609,265.0,201.875,129.0,198.34782608695653
2011-05-20,187.54166666666666,84.0,61.958333333333336,39.0,6.583333333333333,24.291666666666668,26.5,2.2083333333333335,25.125,0,3.260869565217391,272.0,217.75,165.0,194.125
2011-05-21,183.41666666666666,84.0,71.33333333333333,55.0,5.583333333333333,16.625,18.0,1.375,18.0,0,2.0,277.0,226.16666666666666,167.0,189.0
2011-05-22,182.125,86.0,70.125,48.0,2.5416666666666665,5.416666666666667,9.125,3.7083333333333335,7.625,9,0.375,233.0,201.33333333333334,154.0,184.66666666666666
2011-05-23,185.5,90.0,81.58333333333333,70.0,2.0416666666666665,6.375,10.291666666666666,3.9166666666666665,6.0,40,0.0,169.0,150.16666666666666,125.0,187.54166666666666
2011-05-24,186.125,91.0,73.0,49.0,4.125,11.833333333333334,17.791666666666668,5.958333333333333,5.708333333333333,27,0.9166666666666666,233.0,173.91666666666666,128.0,190.25
2011-05-25,189.625,86.0,62.416666666666664,40.0,8.458333333333334,22.541666666666668,25.333333333333332,2.7916666666666665,13.791666666666666,0,2.5833333333333335,236.0,197.0,141.0,198.08333333333334
2011-05-26,188.36363636363637,87.0,67.95833333333333,50.0,9.454545454545455,23.217391304347824,25.130434782608695,1.9130434782608696,18.347826086956523,5,2.347826086956522,226.0,193.20833333333334,165.0,197.8181818181818
2011-05-27,186.66666666666666,89.0,76.33333333333333,59.0,2.875,14.458333333333334,14.791666666666666,0.3333333333333333,8.541666666666666,15,0.13043478260869565,221.0,180.5,156.0,189.54166666666666
2011-05-28,187.79166666666666,91.0,88.54166666666667,85.0,6.333333333333333,18.125,20.458333333333332,2.3333333333333335,8.416666666666666,21,0.375,212.0,186.75,162.0,194.125
2011-05-29,182.29166666666666,91.0,84.16666666666667,69.0,0.375,2.9583333333333335,2.9583333333333335,0.0,1.9166666666666667,84,0.0,199.0,184.5,166.0,182.66666666666666
2011-05-30,182.29166666666666,84.0,63.708333333333336,49.0,1.0833333333333333,4.333333333333333,4.333333333333333,0.0,2.75,7,0.125,239.0,197.625,153.0,183.375
2011-05-31,185.41666666666666,82.0,65.54166666666667,52.0,3.5833333333333335,15.75,15.75,0.0,7.25,0,1.7916666666666667,228.0,190.625,141.0,189.0
