date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-03-30,187.375,4.166666666666667,84.0,65.5,52.0,9.708333333333334,34.166666666666664,67.83333333333333,33.666666666666664,,0,172.0,132.04166666666666,67.0,197.08333333333334
2011-03-31,185.0,4.583333333333333,100.0,93.08333333333333,70.0,7.458333333333333,25.958333333333332,43.083333333333336,17.125,,54,162.0,94.91666666666667,15.0,192.45833333333334
2011-04-01,188.95833333333334,6.708333333333333,88.0,54.833333333333336,18.0,16.833333333333332,58.666666666666664,130.04166666666666,71.375,,0,191.0,106.79166666666667,17.0,205.79166666666666
2011-04-02,188.0,5.333333333333333,98.0,67.45833333333333,33.0,12.958333333333334,39.416666666666664,88.75,49.333333333333336,,0,188.0,106.625,50.0,200.95833333333334
2011-04-03,188.56521739130434,3.625,69.0,52.083333333333336,36.0,10.956521739130435,21.608695652173914,28.869565217391305,7.260869565217392,,0,96.0,62.041666666666664,39.0,199.52173913043478
2011-04-04,188.83333333333334,3.625,73.0,48.25,25.0,10.208333333333334,30.833333333333332,53.333333333333336,22.5,,0,128.0,73.16666666666667,18.0,199.04166666666666
2011-04-05,188.875,4.166666666666667,65.0,43.208333333333336,27.0,11.458333333333334,43.291666666666664,88.08333333333333,44.791666666666664,,0,172.0,95.20833333333333,27.0,200.33333333333334
2011-04-06,188.91666666666666,5.541666666666667,90.0,52.416666666666664,18.0,17.25,51.708333333333336,120.83333333333333,69.125,,0,195.0,107.83333333333333,18.0,206.16666666666666
2011-04-07,187.375,4.086956521739131,86.0,65.875,51.0,15.333333333333334,31.083333333333332,65.75,34.666666666666664,,0,189.0,146.58333333333334,86.0,202.70833333333334
2011-04-08,186.04166666666666,3.2916666666666665,100.0,85.41666666666667,67.0,13.458333333333334,18.333333333333332,21.916666666666668,3.5833333333333335,,24,173.0,150.41666666666666,139.0,199.5
2011-04-09,186.95833333333334,4.291666666666667,100.0,81.91666666666667,57.0,14.041666666666666,21.5,30.333333333333332,8.833333333333334,,16,182.0,144.41666666666666,114.0,201.0
2011-04-10,188.6086956521739,6.208333333333333,98.0,58.458333333333336,31.0,14.956521739130435,36.91304347826087,57.43478260869565,20.52173913043478,,0,191.0,130.875,61.0,203.56521739130434
2011-04-11,189.0,5.541666666666667,92.0,64.95833333333333,28.0,14.708333333333334,42.083333333333336,78.33333333333333,36.25,,1,185.0,101.83333333333333,59.0,203.70833333333334
2011-04-12,188.625,4.958333333333333,94.0,56.916666666666664,26.0,14.0,39.708333333333336,75.91666666666667,36.208333333333336,,0,156.0,95.375,35.0,202.625
2011-04-13,188.71428571428572,5.173913043478261,86.0,52.833333333333336,18.0,16.523809523809526,49.59090909090909,106.63636363636364,57.04545454545455,,0,195.0,117.08333333333333,36.0,205.23809523809524
2011-04-14,187.76190476190476,6.142857142857143,94.0,56.458333333333336,18.0,18.666666666666668,58.95238095238095,127.66666666666667,68.71428571428571,,0,229.0,138.20833333333334,58.0,206.42857142857142
2011-04-15,184.95833333333334,5.083333333333333,100.0,81.625,55.0,19.083333333333332,49.166666666666664,93.41666666666667,44.25,,1,185.0,145.95833333333334,105.0,204.04166666666666
2011-04-16,186.66666666666666,4.708333333333333,100.0,74.25,50.0,15.75,22.541666666666668,52.208333333333336,29.666666666666668,,0,173.0,126.45833333333333,65.0,202.41666666666666
2011-04-17,185.91304347826087,3.7083333333333335,85.0,56.083333333333336,24.0,12.434782608695652,21.52173913043478,31.695652173913043,10.173913043478262,,0,190.0,110.0,28.0,198.34782608695653
2011-04-18,185.08333333333334,4.041666666666667,100.0,84.75,52.0,15.166666666666666,32.416666666666664,57.541666666666664,25.125,,15,198.0,126.16666666666667,75.0,200.25
2011-04-19,186.875,4.25,100.0,86.41666666666667,51.0,12.458333333333334,36.875,63.083333333333336,26.208333333333332,,7,137.0,94.66666666666667,70.0,199.33333333333334
2011-04-20,187.5,3.6666666666666665,100.0,83.04166666666667,57.0,12.5,26.708333333333332,45.791666666666664,19.083333333333332,,3,124.0,83.29166666666667,40.0,200.0
2011-04-21,188.5,4.826086956521739,100.0,65.95833333333333,23.0,16.416666666666668,39.875,93.91666666666667,54.041666666666664,,0,201.0,111.41666666666667,30.0,204.91666666666666
2011-04-22,191.125,5.666666666666667,100.0,92.20833333333333,62.0,26.125,45.708333333333336,80.95833333333333,35.25,,11,150.0,122.20833333333333,88.0,217.25
2011-04-23,188.45833333333334,5.583333333333333,100.0,99.79166666666667,96.0,20.833333333333332,37.666666666666664,60.5,22.833333333333332,,44,151.0,118.04166666666667,69.0,209.29166666666666
2011-04-24,188.7391304347826,6.458333333333333,100.0,79.5,45.0,16.47826086956522,34.08695652173913,70.91304347826087,36.82608695652174,,1,159.0,100.16666666666667,44.0,205.2173913043478
2011-04-25,188.29166666666666,6.125,100.0,74.16666666666667,44.0,17.791666666666668,44.583333333333336,113.75,69.16666666666667,,2,165.0,112.79166666666667,54.0,206.08333333333334
2011-04-26,186.70833333333334,4.5,99.0,76.54166666666667,50.0,15.833333333333334,28.541666666666668,61.708333333333336,33.166666666666664,,0,203.0,152.625,77.0,202.54166666666666
2011-04-27,181.75,3.7083333333333335,100.0,88.70833333333333,76.0,12.208333333333334,22.541666666666668,27.833333333333332,5.291666666666667,,12,210.0,180.83333333333334,122.0,193.95833333333334
2011-04-28,184.875,5.173913043478261,100.0,90.33333333333333,55.0,13.958333333333334,38.916666666666664,69.75,30.833333333333332,,3,172.0,119.25,77.0,198.83333333333334
2011-04-29,186.75,5.583333333333333,100.0,73.0,41.0,15.416666666666666,28.416666666666668,52.0,23.583333333333332,,1,178.0,121.16666666666667,55.0,202.16666666666666
2011-04-30,186.625,5.0,100.0,66.91666666666667,36.0,13.75,20.833333333333332,36.375,15.541666666666666,,0,216.0,165.08333333333334,85.0,200.375
2011-05-01,186.69565217391303,5.041666666666667,100.0,92.375,71.0,16.347826086956523,17.347826086956523,30.565217391304348,13.217391304347826,,12,186.0,161.16666666666666,136.0,203.04347826086956
2011-05-02,188.20833333333334,6.0,98.0,63.375,38.0,16.458333333333332,30.708333333333332,64.45833333333333,33.75,,0,222.0,162.75,102.0,204.66666666666666
2011-05-03,190.0,5.791666666666667,91.0,66.5,34.0,17.083333333333332,24.375,34.958333333333336,10.583333333333334,,0,207.0,151.91666666666666,102.0,207.08333333333334
2011-05-04,189.83333333333334,6.125,99.0,63.791666666666664,36.0,17.25,23.75,36.041666666666664,12.291666666666666,,0,227.0,160.54166666666666,92.0,207.08333333333334
2011-05-05,187.75,4.5,89.0,62.333333333333336,34.0,14.916666666666666,18.833333333333332,23.916666666666668,5.083333333333333,,0,224.0,157.66666666666666,101.0,202.66666666666666
2011-05-06,187.375,4.75,98.0,72.91666666666667,46.0,16.625,28.291666666666668,44.916666666666664,16.625,,0,225.0,169.875,96.0,204.0
2011-05-07,183.41666666666666,3.4166666666666665,100.0,70.41666666666667,50.0,12.791666666666666,20.041666666666668,24.666666666666668,4.625,,0,254.0,204.33333333333334,173.0,196.20833333333334
2011-05-08,185.3913043478261,4.583333333333333,100.0,70.95833333333333,47.0,14.565217391304348,23.608695652173914,29.956521739130434,6.3478260869565215,,0,271.0,209.16666666666666,153.0,199.95652173913044
2011-05-09,186.75,4.791666666666667,93.0,61.333333333333336,32.0,16.25,35.916666666666664,58.875,22.958333333333332,,0,285.0,209.16666666666666,123.0,203.0
2011-05-10,178.875,4.0,100.0,97.66666666666667,84.0,15.75,26.125,74.16666666666667,48.041666666666664,,12,260.0,221.75,198.0,194.625
2011-05-11,179.04545454545453,4.217391304347826,100.0,99.91666666666667,98.0,15.681818181818182,31.80952380952381,86.38095238095238,54.57142857142857,,65,228.0,206.375,186.0,194.72727272727272
2011-05-12,182.125,3.75,100.0,96.58333333333333,84.0,14.666666666666666,27.416666666666668,46.083333333333336,18.666666666666668,,21,218.0,200.75,191.0,196.79166666666666
2011-05-13,184.16666666666666,4.666666666666667,96.0,65.20833333333333,35.0,10.625,34.416666666666664,49.208333333333336,14.791666666666666,,0,224.0,192.41666666666666,148.0,194.79166666666666
2011-05-14,186.79166666666666,5.458333333333333,75.0,52.291666666666664,33.0,11.291666666666666,35.666666666666664,54.083333333333336,18.416666666666668,,0,232.0,181.375,119.0,198.08333333333334
2011-05-15,185.82608695652175,4.791666666666667,85.0,49.791666666666664,24.0,8.826086956521738,22.217391304347824,43.82608695652174,21.608695652173914,,0,242.0,181.91666666666666,88.0,194.65217391304347
2011-05-16,184.29166666666666,4.666666666666667,87.0,61.833333333333336,32.0,9.625,39.75,61.291666666666664,21.541666666666668,,0,243.0,194.83333333333334,138.0,193.91666666666666
2011-05-17,184.45833333333334,4.625,98.0,76.875,36.0,9.708333333333334,38.166666666666664,65.70833333333333,27.541666666666668,,0,246.0,175.41666666666666,121.0,194.16666666666666
2011-05-18,186.66666666666666,5.434782608695652,100.0,64.04166666666667,32.0,13.0,43.583333333333336,87.04166666666667,43.458333333333336,,0,242.0,175.5,105.0,199.66666666666666
2011-05-19,184.54166666666666,4.791666666666667,93.0,65.375,35.0,11.041666666666666,46.166666666666664,86.41666666666667,40.25,,0,257.0,186.54166666666666,111.0,195.58333333333334
2011-05-20,182.20833333333334,4.083333333333333,99.0,72.125,32.0,11.166666666666666,34.458333333333336,68.33333333333333,33.875,,0,274.0,202.04166666666666,136.0,193.375
2011-05-21,178.95833333333334,3.5833333333333335,100.0,82.45833333333333,64.0,10.0,18.166666666666668,39.916666666666664,21.75,,0,272.0,219.25,154.0,188.95833333333334
2011-05-22,181.04347826086956,3.4583333333333335,100.0,82.875,60.0,8.695652173913043,13.695652173913043,18.130434782608695,4.434782608695652,,12,228.0,195.20833333333334,152.0,189.7391304347826
2011-05-23,184.29166666666666,4.208333333333333,100.0,94.20833333333333,81.0,7.666666666666667,40.458333333333336,73.125,32.666666666666664,,55,162.0,143.5,132.0,191.95833333333334
2011-05-24,185.33333333333334,4.25,100.0,86.125,57.0,10.458333333333334,34.458333333333336,68.41666666666667,33.958333333333336,,27,220.0,166.95833333333334,132.0,195.79166666666666
2011-05-25,186.95833333333334,4.541666666666667,100.0,74.91666666666667,45.0,14.791666666666666,27.541666666666668,53.25,25.708333333333332,,0,266.0,197.54166666666666,131.0,201.75
2011-05-26,185.83333333333334,3.8260869565217392,100.0,79.08333333333333,52.0,12.0,23.541666666666668,44.75,21.208333333333332,,5,223.0,187.95833333333334,157.0,197.83333333333334
2011-05-27,184.75,3.3333333333333335,100.0,85.125,69.0,9.041666666666666,21.833333333333332,26.041666666666668,4.208333333333333,,10,190.0,171.79166666666666,163.0,193.79166666666666
2011-05-28,185.70833333333334,4.5,100.0,99.66666666666667,97.0,12.791666666666666,27.541666666666668,44.666666666666664,17.125,,18,201.0,186.125,165.0,198.5
2011-05-29,181.2608695652174,4.291666666666667,100.0,98.79166666666667,89.0,9.652173913043478,20.82608695652174,36.52173913043478,15.695652173913043,,193,195.0,180.91666666666666,156.0,190.91304347826087
2011-05-30,181.45833333333334,3.0833333333333335,100.0,87.29166666666667,77.0,6.666666666666667,23.541666666666668,31.416666666666668,7.875,,23,195.0,170.25,155.0,188.125
2011-05-31,183.125,3.625,97.0,78.91666666666667,61.0,8.0,28.791666666666668,48.833333333333336,20.041666666666668,,0,216.0,177.45833333333334,136.0,191.125
2011-06-01,184.20833333333334,3.4166666666666665,100.0,95.66666666666667,82.0,12.583333333333334,29.0,55.375,26.375,,9,190.0,170.20833333333334,161.0,196.79166666666666
2011-06-02,184.0,4.130434782608695,100.0,92.0,72.0,12.125,24.25,41.708333333333336,17.458333333333332,,0,228.0,187.41666666666666,161.0,196.125
2011-06-03,184.58333333333334,5.333333333333333,100.0,84.625,58.0,14.916666666666666,26.833333333333332,62.083333333333336,35.25,,0,253.0,200.83333333333334,146.0,199.5
2011-06-04,183.20833333333334,5.625,100.0,79.25,53.0,13.25,29.5,62.333333333333336,32.833333333333336,,0,272.0,219.75,163.0,196.45833333333334
