date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2012-11-28,94.0,73.833,46.0,26.083,50.542,24.458,,0,0.917,106.0,66.792,23.0
2012-11-29,98.0,79.083,56.0,34.625,80.792,46.167,,0,1.375,136.0,92.667,48.0
2012-11-30,99.0,73.375,50.0,16.208,35.583,19.375,,0,0.208,135.0,96.042,62.0
2012-12-01,84.0,73.458,56.0,12.75,14.958,2.208,,0,0.333,86.0,66.333,46.0
2012-12-02,99.0,71.75,51.0,8.792,9.333,0.542,,1,0.0,77.0,56.25,34.0
2012-12-03,100.0,71.75,38.0,24.792,40.625,15.833,,0,0.348,127.0,71.292,17.0
2012-12-04,100.0,56.708,31.0,10.5,12.167,1.667,,5,0.708,102.0,77.417,36.0
2012-12-05,71.0,54.292,39.0,19.875,28.583,8.708,,0,1.208,98.0,55.417,20.0
2012-12-06,75.0,46.5,30.0,4.958,5.333,0.375,,0,1.417,124.0,64.458,19.0
2012-12-07,80.0,53.0,38.0,20.0,29.25,9.25,,0,1.375,78.0,43.417,6.0
2012-12-08,97.0,54.5,25.0,17.25,22.042,4.792,,2,1.458,84.0,50.042,7.0
2012-12-09,67.0,47.583,32.0,4.333,4.542,0.208,,0,1.542,51.0,29.833,11.0
2012-12-10,72.0,58.167,43.0,6.792,7.542,0.75,,0,0.348,59.0,28.75,4.0
2012-12-11,81.0,61.625,42.0,15.25,17.333,2.083,,0,0.375,76.0,39.875,9.0
2012-12-12,90.0,70.25,44.0,19.208,27.375,8.167,,0,0.0,74.0,39.625,10.0
2012-12-13,90.0,65.875,40.0,27.542,43.625,16.083,,0,0.875,98.0,50.208,13.0
2012-12-14,98.0,74.167,45.0,38.667,78.833,40.167,,6,2.125,123.0,65.25,6.0
2012-12-15,100.0,93.0,74.0,26.333,38.75,12.417,,13,0.417,138.0,110.75,79.0
2012-12-16,94.0,63.417,42.0,8.667,9.167,0.5,,0,0.0,121.0,104.042,70.0
2012-12-17,92.0,78.583,49.0,27.292,40.0,12.708,,1,0.609,115.0,79.667,41.0
2012-12-18,98.0,80.333,66.0,16.042,31.667,15.625,,0,0.5,93.0,67.542,42.0
2012-12-19,83.0,64.708,45.0,13.458,15.083,1.625,,0,0.0,59.0,34.958,10.0
2012-12-20,90.0,62.75,41.0,27.792,49.792,22.0,,0,0.667,88.0,42.417,-2.0
2012-12-21,99.0,74.25,54.0,28.652,36.609,7.957,,15,0.125,77.0,53.208,26.0
2012-12-22,100.0,86.0,68.0,14.208,18.417,4.208,,18,0.25,113.0,77.375,51.0
2012-12-23,88.0,62.333,46.0,9.667,11.25,1.583,,0,1.208,94.0,48.542,8.0
2012-12-24,62.0,51.625,41.0,7.333,8.292,0.958,,0,0.522,53.0,20.875,-8.0
2012-12-25,67.0,58.542,53.0,20.25,27.208,6.958,,0,1.25,54.0,28.708,-2.0
2012-12-26,74.0,64.208,49.0,15.5,17.917,2.417,,0,0.458,49.0,24.417,1.0
2012-12-27,88.0,68.417,47.0,27.375,44.25,16.875,,0,1.208,53.0,15.083,-17.0
2012-12-28,100.0,85.375,66.0,27.75,44.625,16.875,,7,0.0,62.0,36.667,-2.0
2012-12-29,100.0,77.0,43.0,18.667,22.458,3.792,,0,0.667,126.0,87.875,55.0
2012-12-30,100.0,92.25,70.0,14.292,17.125,2.833,,36,0.083,102.0,88.0,66.0
2012-12-31,67.0,45.333,31.0,3.667,4.125,0.458,,0,0.478,60.0,32.917,2.0
2013-01-01,85.0,56.375,32.0,14.417,21.0,6.583,28.292,0,1.958,119.0,81.667,44.0
2013-01-02,84.0,63.375,39.0,9.75,10.958,1.208,12.833,0,1.042,97.0,58.625,29.0
2013-01-03,92.0,66.875,49.0,15.875,18.958,3.083,10.208,0,1.583,95.0,54.0,11.0
2013-01-04,87.0,69.917,59.0,12.5,19.292,6.792,12.125,0,1.042,80.0,48.125,29.0
2013-01-05,67.0,55.458,38.0,9.917,11.375,1.458,3.75,0,0.0,61.0,30.5,5.0
2013-01-06,81.0,61.208,45.0,16.75,21.833,5.083,3.917,0,0.0,77.0,33.5,6.0
2013-01-07,84.0,61.208,36.0,30.667,54.417,23.75,9.5,0,0.958,98.0,43.542,-8.0
2013-01-08,97.0,86.375,64.0,30.542,68.333,37.792,9.833,26,0.917,81.0,65.25,50.0
2013-01-09,81.0,64.667,53.0,5.75,6.542,0.792,1.75,1,0.333,81.0,52.042,10.0
2013-01-10,68.0,50.792,32.0,11.625,13.5,1.875,3.043,0,0.0,56.0,24.333,1.0
2013-01-11,61.0,49.375,35.0,11.375,12.792,1.417,12.958,0,1.125,77.0,36.417,6.0
2013-01-12,75.0,54.875,39.0,15.583,19.625,4.042,19.75,0,1.583,73.0,35.167,-9.0
2013-01-13,76.0,59.875,44.0,8.917,9.917,1.0,13.5,0,0.957,54.0,29.958,5.0
2013-01-14,85.0,61.042,37.0,21.667,31.167,9.5,5.167,0,0.0,67.0,22.833,-11.0
2013-01-15,72.0,56.292,36.0,23.208,38.667,15.458,6.167,0,0.5,88.0,40.167,-3.0
2013-01-16,72.0,55.833,42.0,23.667,31.792,8.125,5.542,0,0.375,85.0,48.417,10.0
2013-01-17,74.0,62.917,47.0,17.208,21.167,3.958,5.208,0,0.333,77.0,45.292,21.0
2013-01-18,89.0,67.083,47.0,19.208,28.417,9.208,19.5,0,2.458,77.0,36.542,6.0
2013-01-19,83.0,66.167,49.0,6.5,7.375,0.875,7.167,0,0.125,33.0,12.208,-4.0
2013-01-20,95.0,68.417,46.0,25.929,43.571,17.643,13.667,2,0.714,60.0,26.875,-23.0
2013-01-21,88.0,66.75,42.0,,,,18.583,0,,73.0,42.083,19.0
2013-01-22,83.0,60.042,35.0,,,,10.583,0,,58.0,28.333,3.0
2013-01-23,77.0,61.333,42.0,,,,11.208,0,,84.0,40.792,4.0
2013-01-24,88.0,62.292,36.0,,,,14.583,0,,105.0,46.625,-5.0
2013-01-25,97.0,68.958,43.0,,,,23.042,3,,132.0,83.333,29.0
2013-01-26,97.0,66.75,45.0,,,,13.208,1,,97.0,63.208,20.0
2013-01-27,67.0,46.875,32.0,,,,6.875,0,,69.0,32.167,4.0
2013-01-28,81.0,63.833,48.0,,,,18.375,0,,97.0,49.75,-8.0
2013-01-29,86.0,58.417,35.0,,,,17.25,0,,111.0,65.25,27.0
2013-01-30,97.0,87.583,66.0,,,,19.625,15,,92.0,70.042,35.0
2013-01-31,94.0,55.25,27.0,,,,17.5,0,,127.0,91.0,43.0
2013-02-01,80.0,63.542,39.0,,,,14.417,1,,144.0,80.5,21.0
2013-02-02,95.0,79.833,61.0,,,,23.667,2,,151.0,115.708,94.0
2013-02-03,96.0,80.708,67.0,,,,26.25,0,,154.0,114.0,83.0
2013-02-04,77.0,61.625,46.0,,,,0.417,0,,80.0,41.5,2.0
2013-02-05,72.0,60.833,44.0,,,,3.833,0,,30.0,7.458,-6.0
2013-02-06,74.0,60.542,53.0,6.667,7.556,0.889,4.25,0,0.0,25.0,7.625,-17.0
2013-02-07,97.0,54.542,39.0,7.0,7.833,0.833,3.667,0,0.0,50.0,25.0,5.0
2013-02-08,97.0,86.25,71.0,6.625,7.375,0.75,0.583,18,0.0,40.0,26.333,5.0
2013-02-09,78.0,61.083,42.0,4.5,5.042,0.542,1.958,0,0.0,69.0,42.125,20.0
2013-02-10,80.0,61.875,47.0,11.542,13.958,2.417,6.25,0,0.167,47.0,24.542,7.0
2013-02-11,67.0,50.625,39.0,3.333,3.75,0.417,3.0,0,0.0,42.0,19.167,1.0
2013-02-12,68.0,53.583,35.0,8.917,10.167,1.25,3.609,0,0.0,78.0,40.083,11.0
2013-02-13,73.0,57.25,46.0,8.708,9.667,0.958,3.625,0,0.0,61.0,39.0,25.0
2013-02-14,97.0,83.042,51.0,10.792,12.583,1.792,2.583,14,0.0,42.0,23.875,4.0
2013-02-15,88.0,73.583,58.0,6.042,6.875,0.833,1.625,7,0.0,68.0,48.708,34.0
2013-02-16,71.0,46.625,26.0,6.167,6.75,0.583,19.417,0,1.708,93.0,53.25,21.0
2013-02-17,81.0,62.458,35.0,19.458,29.0,9.542,25.75,0,1.708,99.0,41.625,2.0
2013-02-18,60.0,52.625,43.0,4.792,5.5,0.708,9.958,0,0.292,40.0,26.917,18.0
2013-02-19,56.0,50.208,40.0,6.042,6.625,0.583,7.792,0,0.0,59.0,30.042,18.0
2013-02-20,61.0,52.5,39.0,29.111,32.444,3.333,10.958,0,0.542,73.0,35.75,9.0
2013-02-21,71.0,60.333,46.0,9.25,9.333,0.083,13.042,0,0.348,62.0,28.167,0.0
2013-02-22,72.0,56.208,40.0,11.583,11.917,0.333,9.833,0,0.0,67.0,34.25,7.0
2013-02-23,79.0,51.25,28.0,10.833,11.333,0.5,10.75,0,0.542,93.0,39.25,-7.0
2013-02-24,76.0,56.25,40.0,27.458,35.083,7.625,11.417,0,1.083,91.0,45.958,-6.0
2013-02-25,75.0,56.417,40.0,40.917,61.25,20.333,39.792,0,3.833,119.0,69.625,21.0
2013-02-26,79.0,53.458,26.0,27.0,31.833,4.833,51.042,0,2.208,139.0,91.708,29.0
2013-02-27,97.0,90.042,66.0,20.75,23.75,3.0,18.167,15,0.708,129.0,112.875,95.0
2013-02-28,97.0,63.083,40.0,13.042,14.625,1.583,18.875,1,0.5,142.0,116.417,83.0
2013-03-01,94.0,74.208,50.0,13.708,14.708,1.0,26.167,5,0.792,116.0,88.833,71.0
2013-03-02,95.0,71.5,49.0,7.0,7.0,0.0,8.542,4,0.167,109.0,80.625,61.0
2013-03-03,74.0,51.667,29.0,7.208,7.292,0.083,5.667,0,0.0,76.0,54.75,17.0
2013-03-04,82.0,51.0,25.0,21.542,27.292,5.75,8.917,0,0.0,127.0,67.75,-3.0
2013-03-05,94.0,78.375,54.0,10.292,11.333,1.042,6.458,10,0.3,99.0,77.5,29.0
2013-03-06,80.0,56.458,38.0,5.958,5.958,0.0,8.375,0,0.0,54.0,26.417,7.0
2013-03-07,68.0,50.25,36.0,12.5,13.708,1.208,7.583,0,0.391,67.0,30.583,-6.0
2013-03-08,66.0,52.375,35.0,9.083,9.583,0.5,9.917,0,0.0,72.0,39.458,-1.0
2013-03-09,79.0,59.125,36.0,11.667,12.417,0.75,15.167,0,1.5,88.0,50.917,11.0
2013-03-10,75.0,57.625,36.0,4.958,4.958,0.0,5.708,0,0.0,56.0,26.167,5.0
2013-03-11,85.0,50.773,28.0,17.083,24.083,7.0,10.0,0,1.292,85.0,44.273,-7.0
2013-03-12,75.0,45.292,24.0,30.667,48.042,17.375,15.292,0,3.417,155.0,92.583,21.0
2013-03-13,94.0,80.917,51.0,21.333,26.875,5.542,8.333,66,0.417,150.0,94.458,61.0
2013-03-14,71.0,55.917,36.0,6.167,6.417,0.25,4.792,1,0.0,84.0,51.625,25.0
2013-03-15,71.0,51.667,31.0,16.667,18.208,1.542,16.708,0,0.667,83.0,52.042,16.0
2013-03-16,84.0,57.625,30.0,22.125,27.292,5.167,31.083,0,2.417,165.0,93.625,22.0
2013-03-17,80.0,55.833,25.0,23.542,25.417,1.875,42.217,0,3.792,185.0,122.208,62.0
2013-03-18,80.0,69.333,58.0,22.792,26.25,3.458,30.917,0,2.75,168.0,137.042,89.0
2013-03-19,72.0,45.958,23.0,11.417,11.833,0.417,14.583,0,0.375,161.0,110.5,61.0
2013-03-20,93.0,83.417,55.0,11.708,12.292,0.583,7.042,21,0.083,118.0,98.292,68.0
2013-03-21,73.0,56.208,35.0,3.708,3.708,0.0,5.208,0,0.0,79.0,55.667,30.0
2013-03-22,66.0,47.375,27.0,11.208,11.625,0.417,6.75,0,0.292,107.0,65.833,29.0
2013-03-23,73.0,51.417,35.0,21.75,23.792,2.042,20.542,0,2.458,159.0,91.583,28.0
2013-03-24,73.0,44.958,19.0,23.417,27.958,4.542,36.083,0,4.208,177.0,123.042,52.0
2013-03-25,59.0,49.25,41.0,33.833,42.333,8.5,25.667,0,4.833,178.0,149.125,112.0
2013-03-26,95.0,93.5,76.0,36.875,52.792,15.917,20.083,44,0.667,144.0,128.917,116.0
2013-03-27,95.0,61.958,33.0,13.5,24.708,11.208,16.25,0,0.25,159.0,133.667,98.0
2013-03-28,76.0,49.208,14.0,19.042,21.542,2.5,26.625,0,1.542,205.0,135.833,67.0
2013-03-29,92.0,64.417,43.0,18.708,23.958,5.25,17.5,3,1.333,193.0,154.5,120.0
2013-03-30,95.0,73.958,46.0,6.875,7.333,0.458,8.125,55,0.125,176.0,143.958,123.0
2013-03-31,62.0,40.667,19.0,4.208,4.208,0.0,13.167,0,0.0,174.0,124.625,92.0
2013-04-01,65.0,40.417,14.0,19.958,23.75,3.792,,0,0.217,181.0,113.583,53.0
2013-04-02,94.0,72.542,57.0,25.25,32.375,7.125,,3,0.125,153.0,128.458,92.0
2013-04-03,93.0,59.792,36.0,10.917,11.208,0.292,,4,0.0,153.0,120.583,88.0
2013-04-04,79.0,50.125,28.0,33.208,35.792,2.583,,0,1.333,200.0,139.542,70.0
2013-04-05,71.0,49.375,22.0,25.083,27.208,2.125,,0,0.875,226.0,164.625,91.0
2013-04-06,95.0,81.583,68.0,13.083,13.208,0.125,,43,0.042,176.0,161.625,151.0
2013-04-07,75.0,54.0,30.0,3.583,3.583,0.0,,0,0.167,171.0,117.0,66.0
2013-04-08,79.0,52.792,35.0,14.833,16.0,1.167,,0,0.565,141.0,101.417,49.0
2013-04-09,73.0,45.208,22.0,21.875,31.083,9.208,,0,1.5,190.0,134.125,82.0
2013-04-10,63.0,40.375,25.0,6.958,6.958,0.0,,0,0.708,137.0,106.542,73.0
2013-04-11,77.0,57.542,36.0,12.083,12.25,0.167,,1,1.042,117.0,76.875,43.0
2013-04-12,87.0,53.708,32.0,18.042,21.833,3.792,,0,0.5,130.0,88.375,43.0
2013-04-13,67.0,47.333,29.0,21.333,23.125,1.792,,0,0.917,136.0,94.417,38.0
2013-04-14,81.0,57.958,44.0,13.125,13.333,0.208,,0,4.833,196.0,144.0,79.0
2013-04-15,87.0,51.875,29.0,13.625,13.875,0.25,,0,1.478,208.0,157.333,113.0
2013-04-16,71.0,46.958,26.0,13.333,16.708,3.375,,0,3.0,246.0,182.333,106.0
2013-04-17,79.0,62.167,40.0,11.292,11.708,0.417,,0,0.958,215.0,192.75,147.0
2013-04-18,87.0,62.708,46.0,22.667,29.042,6.375,,0,2.292,231.0,176.958,124.0
2013-04-19,66.0,46.75,32.0,5.833,5.833,0.0,,0,0.0,139.0,105.583,64.0
2013-04-20,96.0,56.708,15.0,10.167,10.25,0.083,,10,0.0,154.0,92.0,51.0
2013-04-21,96.0,62.958,41.0,3.875,3.875,0.0,,5,0.0,120.0,83.667,59.0
2013-04-22,66.0,43.5,24.0,11.417,11.75,0.333,,0,0.0,158.0,100.833,45.0
2013-04-23,84.0,51.292,27.0,25.625,30.042,4.417,,1,0.5,172.0,124.792,60.0
2013-04-24,95.0,88.333,55.0,20.833,23.042,2.208,,37,0.0,160.0,140.75,118.0
2013-04-25,77.0,41.708,18.0,16.25,18.167,1.917,,0,1.333,203.0,160.167,93.0
2013-04-26,85.0,55.0,29.0,11.042,11.125,0.083,,4,1.125,175.0,137.333,96.0
2013-04-27,72.0,46.958,29.0,11.958,12.292,0.333,,0,0.417,177.0,131.875,79.0
2013-04-28,69.0,46.583,26.0,9.792,9.875,0.083,,0,0.5,192.0,148.667,93.0
2013-04-29,69.0,52.75,27.0,10.625,11.333,0.708,,0,1.435,231.0,169.208,99.0
2013-04-30,89.0,73.167,58.0,17.25,19.292,2.042,,6,1.167,182.0,156.958,128.0
2013-05-01,70.0,54.792,41.0,8.708,9.292,0.583,,0,0.0,140.0,115.417,82.0
2013-05-02,76.0,52.667,32.0,7.167,7.208,0.042,,0,0.0,150.0,108.417,71.0
2013-05-03,72.0,56.458,37.0,10.333,10.708,0.375,,0,0.333,169.0,122.917,77.0
2013-05-04,77.0,55.833,30.0,10.542,11.167,0.625,,0,0.417,202.0,136.708,83.0
2013-05-05,84.0,55.5,36.0,10.542,10.583,0.042,,0,0.917,205.0,153.583,96.0
2013-05-06,73.0,47.792,27.0,12.0,12.542,0.542,,0,1.609,241.0,176.708,105.0
2013-05-07,59.0,47.833,35.0,2.5,2.5,0.0,,0,0.0,167.0,137.292,104.0
2013-05-08,68.0,47.292,34.0,18.167,20.458,2.292,,0,1.167,205.0,149.167,91.0
2013-05-09,55.0,34.708,16.0,37.917,46.375,8.458,,0,2.625,266.0,188.042,109.0
2013-05-10,94.0,70.042,45.0,35.042,43.708,8.667,,32,1.125,213.0,163.958,136.0
2013-05-11,93.0,88.583,82.0,21.417,29.417,8.0,,14,0.125,183.0,171.917,147.0
2013-05-12,86.0,50.667,27.0,12.292,12.75,0.458,,0,1.042,249.0,187.542,124.0
2013-05-13,75.0,48.667,21.0,21.583,24.0,2.417,,0,1.348,274.0,203.333,138.0
2013-05-14,80.0,54.292,30.0,29.25,32.042,2.792,,0,2.292,289.0,216.333,155.0
2013-05-15,80.0,60.458,42.0,15.458,17.208,1.75,,0,0.583,247.0,207.5,166.0
2013-05-16,73.0,58.25,44.0,5.958,5.958,0.0,,0,0.0,210.0,183.25,150.0
2013-05-17,66.0,46.875,28.0,8.958,9.208,0.25,,0,0.542,247.0,187.5,140.0
2013-05-18,78.0,53.167,36.0,12.625,13.042,0.417,,0,0.542,243.0,196.292,146.0
2013-05-19,93.0,72.958,38.0,6.667,6.667,0.0,,17,0.042,220.0,180.042,165.0
2013-05-20,92.0,66.167,45.0,15.458,17.208,1.75,,1,0.87,252.0,210.458,175.0
2013-05-21,81.0,59.917,41.0,20.0,22.0,2.0,,0,1.625,266.0,222.167,178.0
2013-05-22,85.0,51.083,28.0,26.0,28.583,2.583,,0,2.5,292.0,230.542,175.0
2013-05-23,47.0,33.875,20.0,13.833,13.833,0.0,,0,0.417,271.0,217.292,171.0
2013-05-24,49.0,34.25,21.0,20.208,20.708,0.5,,0,0.708,281.0,220.458,149.0
2013-05-25,59.0,46.375,35.0,16.792,17.375,0.583,,0,0.875,275.0,221.708,160.0
2013-05-26,75.0,55.75,29.0,8.375,8.375,0.0,,0,0.458,274.0,222.5,180.0
2013-05-27,77.0,56.042,40.0,10.75,10.833,0.083,,0,0.304,253.0,222.833,189.0
2013-05-28,88.0,70.875,56.0,7.75,7.75,0.0,,4,0.0,234.0,209.0,192.0
2013-05-29,91.0,80.417,70.0,11.167,12.208,1.042,,3,0.833,243.0,219.542,188.0
2013-05-30,94.0,74.917,54.0,16.667,20.833,4.167,,6,1.583,248.0,216.667,174.0
2013-05-31,81.0,46.75,21.0,14.542,15.083,0.542,,0,0.708,287.0,221.708,151.0
2013-06-01,76.0,51.042,29.0,19.542,20.25,0.708,,0,1.0,260.0,213.333,173.0
2013-06-02,61.0,49.458,40.0,6.25,6.25,0.0,,0,0.25,251.0,222.542,196.0
2013-06-03,69.0,51.375,35.0,14.75,15.583,0.833,,0,0.739,273.0,227.5,187.0
2013-06-04,68.0,53.167,36.0,23.208,27.167,3.958,,0,1.333,295.0,223.917,161.0
2013-06-05,80.0,60.833,42.0,21.375,25.083,3.708,,0,1.375,268.0,226.25,180.0
2013-06-06,76.0,55.542,44.0,15.833,18.833,3.0,,0,0.167,268.0,231.708,198.0
2013-06-07,70.0,47.208,33.0,11.542,11.583,0.042,,0,0.125,285.0,232.667,185.0
2013-06-08,65.0,46.667,34.0,12.625,12.833,0.208,,0,0.625,274.0,227.292,165.0
2013-06-09,70.0,61.583,54.0,8.542,8.833,0.292,,0,0.5,253.0,220.125,187.0
2013-06-10,69.0,58.458,43.0,10.375,10.625,0.25,,0,0.826,275.0,230.875,200.0
2013-06-11,75.0,66.375,52.0,6.75,6.917,0.167,,0,0.0,281.0,238.292,215.0
2013-06-12,76.0,59.75,46.0,6.708,7.208,0.5,,0,0.0,307.0,270.333,235.0
2013-06-13,74.0,54.5,38.0,15.458,19.375,3.917,,0,1.167,342.0,285.292,240.0
2013-06-14,74.0,55.208,39.0,12.292,12.917,0.625,,0,1.333,339.0,280.458,230.0
2013-06-15,93.0,83.25,70.0,12.875,13.75,0.875,,24,1.042,266.0,243.0,226.0
2013-06-16,88.0,59.833,35.0,7.458,7.75,0.292,,0,0.167,311.0,258.75,215.0
2013-06-17,83.0,65.375,44.0,16.167,19.792,3.625,,0,1.739,304.0,255.208,210.0
2013-06-18,84.0,66.875,51.0,13.0,18.5,5.5,,0,2.708,284.0,261.75,228.0
2013-06-19,95.0,87.042,79.0,10.292,16.25,5.958,,62,1.75,258.0,241.0,205.0
2013-06-20,93.0,89.958,76.0,16.042,16.833,0.792,,74,0.042,221.0,202.5,190.0
2013-06-21,92.0,86.167,72.0,15.625,17.625,2.0,,20,0.333,217.0,198.208,190.0
2013-06-22,88.0,66.417,47.0,11.75,13.458,1.708,,0,1.167,248.0,214.75,178.0
2013-06-23,86.0,75.333,63.0,10.375,13.458,3.083,,1,2.25,239.0,222.917,206.0
2013-06-24,92.0,65.375,40.0,9.875,12.25,2.375,,5,0.957,276.0,234.5,198.0
2013-06-25,81.0,63.333,43.0,11.792,16.958,5.167,,0,1.333,285.0,248.708,215.0
2013-06-26,94.0,88.75,78.0,8.667,10.5,1.833,,70,0.167,228.0,212.042,206.0
2013-06-27,82.0,60.792,45.0,8.636,9.773,1.136,,0,0.25,275.0,241.833,209.0
2013-06-28,77.0,61.208,45.0,8.042,10.792,2.75,,0,0.458,273.0,237.708,218.0
2013-06-29,82.0,57.042,38.0,7.833,9.25,1.417,,0,0.625,294.0,245.083,200.0
2013-06-30,82.0,62.208,39.0,6.75,8.625,1.875,,0,0.042,288.0,246.542,212.0
2013-07-01,73.0,59.667,43.0,7.875,9.292,1.417,,0,0.652,292.0,250.958,218.0
2013-07-02,66.0,59.958,47.0,7.25,8.375,1.125,,0,1.0,274.0,243.833,223.0
2013-07-03,93.0,81.667,64.0,7.625,9.5,1.875,,8,1.458,261.0,237.375,226.0
2013-07-04,93.0,86.0,73.0,13.5,23.292,9.792,,7,1.125,265.0,248.125,230.0
2013-07-05,94.0,80.25,65.0,5.167,6.792,1.625,,3,1.667,290.0,270.083,250.0
2013-07-06,94.0,82.583,65.0,5.75,7.208,1.458,,7,1.542,297.0,267.625,238.0
2013-07-07,89.0,71.333,52.0,7.0,9.042,2.042,,0,1.375,313.0,278.292,245.0
2013-07-08,84.0,63.708,50.0,9.417,12.792,3.375,,0,2.609,327.0,292.125,257.0
2013-07-09,83.0,60.917,46.0,14.667,23.292,8.625,,0,3.583,332.0,288.917,247.0
2013-07-10,81.0,63.375,45.0,12.583,16.417,3.833,,0,5.417,327.0,290.75,257.0
2013-07-11,82.0,65.917,49.0,9.5,12.083,2.583,,0,3.75,324.0,289.375,264.0
2013-07-12,85.0,66.583,47.0,10.042,15.542,5.5,,0,1.917,322.0,288.042,247.0
2013-07-13,89.0,74.708,51.0,9.292,13.083,3.792,,1,1.833,329.0,278.042,244.0
2013-07-14,94.0,77.125,44.0,10.75,13.958,3.208,,5,1.042,325.0,262.792,237.0
2013-07-15,91.0,81.5,64.0,11.208,15.875,4.667,,7,0.217,270.0,251.625,238.0
2013-07-16,90.0,66.292,41.0,12.583,19.625,7.042,,0,0.458,329.0,275.833,237.0
2013-07-17,86.0,69.042,53.0,13.0,20.25,7.25,,0,1.375,309.0,273.125,240.0
2013-07-18,87.0,62.208,45.0,9.167,11.833,2.667,,0,0.917,321.0,284.125,255.0
2013-07-19,73.0,55.042,37.0,6.833,7.958,1.125,,0,0.0,302.0,262.75,231.0
2013-07-20,77.0,54.75,37.0,15.083,17.5,2.417,,0,1.458,316.0,265.625,207.0
2013-07-21,77.0,62.5,47.0,11.583,12.875,1.292,,0,2.25,323.0,279.75,231.0
2013-07-22,92.0,75.417,49.0,16.125,20.333,4.208,,0,1.304,328.0,274.5,251.0
2013-07-23,90.0,66.042,47.0,19.0,28.917,9.917,,1,2.042,328.0,288.75,248.0
2013-07-24,95.0,69.875,44.0,17.25,23.583,6.333,,3,2.167,323.0,279.167,243.0
2013-07-25,76.0,59.458,40.0,19.708,23.917,4.208,,0,3.917,345.0,295.333,253.0
2013-07-26,82.0,65.292,42.0,19.667,25.042,5.375,,0,2.25,337.0,291.708,254.0
2013-07-27,83.0,64.0,45.0,13.417,15.042,1.625,,0,2.917,318.0,286.542,255.0
2013-07-28,85.0,69.417,42.0,10.5,11.75,1.25,,0,1.708,317.0,275.958,247.0
2013-07-29,93.0,83.667,72.0,14.375,19.583,5.208,,5,1.739,279.0,266.917,254.0
2013-07-30,88.0,70.833,47.0,15.542,19.667,4.125,,0,2.0,331.0,293.708,267.0
2013-07-31,91.0,74.458,59.0,21.625,26.625,5.0,,0,1.667,319.0,278.292,250.0
2013-08-01,87.0,72.042,49.0,17.0,26.708,9.708,,0,0.917,325.0,286.583,257.0
2013-08-02,86.0,62.917,44.0,8.958,10.25,1.292,,0,0.0,325.0,284.75,252.0
2013-08-03,81.0,62.375,43.0,6.25,7.458,1.208,,0,0.0,318.0,277.583,235.0
2013-08-04,88.0,68.958,51.0,8.958,10.417,1.458,,0,1.667,320.0,281.708,248.0
2013-08-05,94.0,72.458,45.0,7.708,10.0,2.292,,0,2.826,339.0,291.458,264.0
2013-08-06,96.0,70.708,45.0,15.583,18.125,2.542,,6,0.917,335.0,289.0,257.0
2013-08-07,86.0,71.583,48.0,21.458,26.875,5.417,,4,0.818,333.0,286.208,256.0
2013-08-08,89.0,68.125,45.0,19.458,28.958,9.5,,0,1.5,345.0,299.0,260.0
2013-08-09,87.0,67.458,45.0,21.333,25.708,4.375,,0,2.833,348.0,305.708,267.0
2013-08-10,84.0,63.917,43.0,20.25,22.417,2.167,,0,3.25,356.0,311.583,270.0
2013-08-11,85.0,62.333,36.0,11.25,11.792,0.542,,0,1.583,368.0,316.208,270.0
2013-08-12,79.0,51.542,26.0,8.417,8.625,0.208,,0,0.043,370.0,315.875,274.0
2013-08-13,71.0,46.958,27.0,10.75,11.208,0.458,,0,0.458,366.0,305.75,245.0
2013-08-14,78.0,53.375,29.0,11.25,12.417,1.167,,0,1.125,362.0,305.042,241.0
2013-08-15,83.0,64.667,40.0,9.083,10.167,1.083,,0,1.833,350.0,300.583,262.0
2013-08-16,83.0,63.333,38.0,6.208,7.375,1.167,,0,1.333,352.0,303.208,268.0
2013-08-17,79.0,62.917,38.0,5.417,6.667,1.25,,0,1.125,335.0,298.417,264.0
2013-08-18,74.0,61.667,34.0,3.542,4.833,1.292,,0,1.208,353.0,303.667,275.0
2013-08-19,81.0,63.75,42.0,6.25,9.375,3.125,,0,1.739,351.0,305.875,274.0
2013-08-20,80.0,66.458,38.0,6.708,9.958,3.25,,0,2.125,351.0,305.375,279.0
2013-08-21,84.0,71.083,48.0,9.542,14.042,4.5,,0,2.25,350.0,302.75,271.0
2013-08-22,85.0,67.792,47.0,12.625,16.917,4.292,,0,2.5,354.0,308.875,276.0
2013-08-23,96.0,75.708,56.0,14.792,20.958,6.167,,29,2.292,332.0,294.292,258.0
2013-08-24,95.0,88.458,77.0,14.375,18.583,4.208,,8,0.583,268.0,259.958,255.0
2013-08-25,96.0,81.25,50.0,8.625,10.125,1.5,,117,0.25,281.0,251.625,235.0
2013-08-26,85.0,66.208,37.0,19.333,23.25,3.917,,0,1.13,284.0,244.583,219.0
2013-08-27,85.0,57.25,34.0,12.833,15.042,2.208,,0,0.083,304.0,260.875,224.0
2013-08-28,79.0,61.0,45.0,26.542,32.333,5.792,,0,1.542,297.0,256.542,212.0
2013-08-29,85.0,66.917,46.0,18.792,22.208,3.417,,0,2.583,306.0,269.292,221.0
2013-08-30,94.0,81.542,56.0,11.417,14.25,2.833,,5,2.333,315.0,275.0,249.0
