date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-05-08,192.708,5.261,74.0,49.75,27.0,17.542,22.875,25.333,2.458,,0,2.958,253.0,210.0,152.0,210.25
2012-05-09,193.864,6.696,73.0,59.042,36.0,21.818,24.5,26.682,2.182,,2,2.0,262.0,208.042,172.0,215.682
2012-05-10,187.708,3.542,70.0,49.125,32.0,9.792,9.583,10.708,1.125,,0,0.417,228.0,176.917,137.0,197.5
2012-05-11,186.208,2.792,61.0,51.458,39.0,6.917,5.792,6.792,1.0,,0,0.0,170.0,139.958,119.0,193.125
2012-05-12,187.458,2.75,76.0,51.833,34.0,7.417,6.333,7.167,0.833,,0,0.0,171.0,136.833,107.0,194.875
2012-05-13,192.333,3.583,69.0,47.958,32.0,11.292,18.042,19.792,1.75,,0,2.375,199.0,155.417,92.0,203.625
2012-05-14,191.217,4.167,58.0,48.417,30.0,14.87,22.375,25.875,3.5,,0,2.667,243.0,196.417,136.0,206.087
2012-05-15,188.208,4.13,94.0,80.625,59.0,19.083,24.583,30.167,5.583,,7,1.542,188.0,178.917,170.0,207.292
2012-05-16,192.217,5.217,94.0,58.292,28.0,21.13,25.957,36.783,10.826,,0,3.043,235.0,201.417,156.0,213.348
2012-05-17,192.833,5.208,65.0,51.083,28.0,20.542,26.0,29.208,3.208,,1,3.75,271.0,217.5,174.0,213.375
2012-05-18,190.25,4.0,63.0,42.042,24.0,14.708,12.625,13.792,1.167,,0,1.167,244.0,198.0,165.0,204.958
2012-05-19,191.917,3.917,61.0,39.292,19.0,17.167,18.5,20.042,1.542,,0,2.0,266.0,200.75,134.0,209.083
2012-05-20,192.125,4.167,63.0,50.125,40.0,16.0,12.208,13.208,1.0,,0,1.25,242.0,211.25,185.0,208.125
2012-05-21,188.739,3.375,61.0,49.125,31.0,13.043,11.625,12.667,1.042,,0,1.0,254.0,215.333,191.0,201.783
2012-05-22,190.208,4.217,67.0,52.125,40.0,14.583,18.083,19.792,1.708,,0,1.167,245.0,213.292,188.0,204.792
2012-05-23,190.583,4.542,70.0,46.083,25.0,18.042,19.958,22.958,3.0,,0,1.375,262.0,211.417,155.0,208.625
2012-05-24,191.708,5.0,54.0,41.75,27.0,18.333,30.958,34.125,3.167,,0,4.167,264.0,214.5,158.0,210.042
2012-05-25,193.909,6.304,80.0,64.042,54.0,20.5,33.667,37.619,3.952,,1,3.826,206.0,191.875,162.0,214.409
2012-05-26,190.292,5.125,83.0,55.833,23.0,14.0,21.375,23.917,2.542,,0,2.417,279.0,207.542,147.0,204.292
2012-05-27,190.042,4.333,69.0,53.042,28.0,11.542,14.667,15.792,1.125,,0,2.208,278.0,223.833,175.0,201.583
2012-05-28,189.913,4.0,76.0,58.0,42.0,11.957,17.458,19.958,2.5,,1,2.292,270.0,229.833,197.0,201.87
2012-05-29,189.826,4.909,86.0,67.583,51.0,16.261,18.522,20.261,1.739,,11,1.304,249.0,202.458,162.0,206.087
2012-05-30,187.625,3.708,76.0,56.792,40.0,13.958,12.958,14.792,1.833,,0,0.458,249.0,196.333,148.0,201.583
2012-05-31,187.375,3.458,69.0,57.125,31.0,12.833,15.333,17.833,2.5,,0,1.542,275.0,217.042,169.0,200.208
2012-06-01,188.958,3.917,74.0,55.125,38.0,14.708,19.083,22.375,3.292,,0,2.375,275.0,234.708,197.0,203.667
2012-06-02,188.667,4.042,65.0,50.292,39.0,14.375,15.917,17.458,1.542,,0,1.333,276.0,228.333,191.0,203.042
2012-06-03,185.958,3.083,64.0,52.583,36.0,10.25,7.625,8.667,1.042,,0,1.167,268.0,233.0,210.0,196.208
2012-06-04,189.261,4.0,70.0,57.625,41.0,13.957,18.417,21.542,3.125,,0,2.333,262.0,223.917,187.0,203.217
2012-06-05,187.625,4.087,68.0,61.083,55.0,18.625,19.292,22.667,3.375,,0,1.375,232.0,217.792,204.0,206.25
2012-06-06,184.167,3.417,66.0,49.625,30.0,13.417,12.875,14.917,2.042,,0,1.125,293.0,243.375,202.0,197.583
2012-06-07,187.957,4.261,71.0,51.083,21.0,16.957,19.13,21.478,2.348,,0,2.261,287.0,244.208,201.0,204.913
2012-06-08,186.875,4.5,92.0,72.542,47.0,18.417,23.333,26.792,3.458,,15,2.583,272.0,227.333,193.0,205.292
2012-06-09,183.875,4.0,90.0,77.458,68.0,14.375,16.5,19.292,2.792,,2,1.292,238.0,215.5,194.0,198.25
2012-06-10,184.25,3.25,73.0,58.042,42.0,9.833,6.625,7.625,1.0,,0,0.167,261.0,223.708,200.0,194.083
2012-06-11,185.0,3.435,76.0,60.167,40.0,11.773,12.957,14.739,1.783,,0,1.217,278.0,231.292,188.0,196.773
2012-06-12,185.75,2.826,81.0,69.083,62.0,8.625,10.5,11.833,1.333,,5,0.875,225.0,210.708,194.0,194.375
2012-06-13,192.333,5.0,68.0,57.667,48.0,18.167,28.208,32.958,4.75,,0,2.125,257.0,227.5,200.0,210.5
2012-06-14,189.208,3.667,75.0,57.708,32.0,14.292,19.042,22.333,3.292,,0,2.25,311.0,243.333,194.0,203.5
2012-06-15,190.0,3.25,86.0,60.375,43.0,11.25,15.125,17.167,2.042,,4,1.542,273.0,236.292,201.0,201.25
2012-06-16,186.167,3.917,94.0,89.167,79.0,10.667,13.583,24.25,10.667,,85,1.042,256.0,226.917,199.0,196.833
2012-06-17,185.375,4.0,94.0,71.125,52.0,7.75,14.292,18.5,4.208,,4,2.333,286.0,251.583,224.0,193.125
2012-06-18,193.182,5.348,77.0,63.167,49.0,16.455,23.739,28.348,4.609,,0,2.087,288.0,257.458,225.0,209.636
2012-06-19,185.208,4.13,92.0,80.25,62.0,17.708,14.792,21.917,7.125,,24,0.75,261.0,242.167,228.0,202.917
2012-06-20,186.458,3.875,80.0,68.667,58.0,11.458,18.583,23.333,4.75,,0,2.833,257.0,238.833,225.0,197.917
2012-06-21,188.917,4.375,93.0,84.125,62.0,18.25,21.333,24.167,2.833,,82,0.75,222.0,200.5,188.0,207.167
2012-06-22,184.625,3.125,93.0,63.875,39.0,12.042,9.417,11.083,1.667,,40,0.083,270.0,222.75,189.0,196.667
2012-06-23,188.458,3.458,69.0,56.708,40.0,15.458,20.083,22.125,2.042,,0,2.375,267.0,225.125,186.0,203.917
2012-06-24,190.5,4.583,73.0,61.875,43.0,17.0,18.75,21.333,2.583,,0,2.625,277.0,235.375,204.0,207.5
2012-06-25,187.826,3.875,81.0,65.042,39.0,15.043,15.958,17.875,1.917,,3,1.375,307.0,244.458,206.0,202.87
2012-06-26,187.25,3.13,74.0,52.417,33.0,11.333,10.708,13.083,2.375,,0,1.0,298.0,249.417,212.0,198.583
2012-06-27,188.696,3.565,59.0,48.875,37.0,12.957,18.609,20.478,1.87,,0,2.217,276.0,237.417,206.0,201.652
2012-06-28,185.5,3.042,68.0,59.458,51.0,11.417,10.875,13.625,2.75,,0,1.167,275.0,241.833,223.0,196.917
2012-06-29,185.083,3.042,80.0,60.375,42.0,10.75,15.208,19.417,4.208,,0,1.833,300.0,253.417,217.0,195.833
2012-06-30,185.375,3.833,90.0,78.208,52.0,13.375,17.458,21.792,4.333,,10,1.917,288.0,248.167,235.0,198.75
2012-07-01,188.208,4.208,92.0,87.792,82.0,14.708,14.917,20.167,5.25,,28,1.125,269.0,243.75,229.0,202.917
2012-07-02,188.261,4.417,86.0,62.875,37.0,12.391,17.167,20.5,3.333,,0,1.917,307.0,266.25,233.0,200.652
2012-07-03,194.667,5.783,93.0,84.958,73.0,24.125,31.125,40.417,9.292,,50,1.833,259.0,242.542,228.0,218.792
2012-07-04,189.917,5.167,88.0,72.875,55.0,17.417,24.333,30.083,5.75,,0,3.125,284.0,251.583,216.0,207.333
2012-07-05,188.13,5.13,89.0,82.833,75.0,14.826,25.043,32.304,7.261,,3,3.13,252.0,241.292,232.0,202.957
2012-07-06,180.667,3.333,92.0,85.083,75.0,11.208,18.0,27.5,9.5,,25,3.25,284.0,256.042,233.0,191.875
2012-07-07,184.792,3.208,92.0,70.833,49.0,10.417,11.042,13.292,2.25,,50,0.917,284.0,246.625,220.0,195.208
2012-07-08,187.917,3.708,72.0,58.125,42.0,11.042,5.542,6.792,1.25,,0,0.042,296.0,246.917,209.0,198.958
2012-07-09,189.045,3.826,72.0,59.083,31.0,12.545,13.87,16.217,2.348,,0,1.739,320.0,258.917,209.0,201.591
2012-07-10,189.0,4.0,74.0,59.5,37.0,14.25,17.542,22.0,4.458,,0,2.25,317.0,273.083,236.0,203.25
2012-07-11,185.792,3.75,90.0,63.875,41.0,14.708,18.125,24.292,6.167,,2,1.583,312.0,272.333,244.0,200.5
2012-07-12,177.792,3.042,93.0,82.375,75.0,10.917,13.375,20.708,7.333,,33,1.958,279.0,266.792,252.0,188.708
2012-07-13,182.5,4.208,90.0,77.167,61.0,14.0,21.667,32.375,10.708,,6,3.125,302.0,274.292,257.0,196.5
2012-07-14,181.875,3.875,84.0,73.042,55.0,12.0,16.75,22.917,6.167,,0,3.75,313.0,274.417,248.0,193.875
2012-07-15,176.5,2.875,87.0,70.792,55.0,8.667,8.833,14.833,6.0,,0,2.792,326.0,291.208,266.0,185.167
2012-07-16,176.304,2.458,79.0,64.0,50.0,7.565,7.042,13.042,6.0,,0,2.125,323.0,296.0,269.0,183.87
2012-07-17,176.609,2.545,69.0,57.417,39.0,7.826,8.913,15.565,6.652,,0,2.174,339.0,301.583,275.0,184.435
2012-07-18,176.917,2.667,72.0,58.667,47.0,8.583,9.792,17.042,7.25,,0,3.042,324.0,298.333,272.0,185.5
2012-07-19,175.708,2.417,77.0,66.125,56.0,7.708,9.667,16.125,6.458,,0,3.083,318.0,292.625,273.0,183.417
2012-07-20,178.375,2.833,87.0,78.417,59.0,10.542,17.542,24.917,7.375,,10,2.5,303.0,273.917,257.0,188.917
2012-07-21,186.958,4.542,88.0,75.5,54.0,17.708,16.625,23.0,6.375,,14,1.208,312.0,266.625,250.0,204.667
2012-07-22,185.667,3.792,77.0,64.583,42.0,10.458,8.875,11.333,2.458,,0,1.25,327.0,275.375,239.0,196.125
2012-07-23,186.609,3.667,76.0,66.75,47.0,12.043,13.458,17.042,3.583,,0,1.625,314.0,275.458,250.0,198.652
2012-07-24,185.25,4.522,84.0,68.833,47.0,12.792,18.167,21.333,3.167,,21,3.125,327.0,284.875,258.0,198.042
2012-07-25,188.625,5.0,84.0,65.375,49.0,18.5,23.375,28.458,5.083,,0,4.375,326.0,296.583,260.0,207.125
2012-07-26,184.261,4.652,76.0,62.208,45.0,11.783,17.304,20.0,2.696,,0,4.13,345.0,304.125,274.0,196.043
2012-07-27,184.417,3.75,72.0,59.708,43.0,10.583,17.0,19.958,2.958,,0,4.25,352.0,306.042,276.0,195.0
2012-07-28,180.25,3.833,71.0,59.125,43.0,10.542,14.667,17.542,2.875,,0,4.667,348.0,308.208,279.0,190.792
2012-07-29,180.25,3.417,71.0,59.292,40.0,10.333,10.417,12.5,2.083,,0,4.083,360.0,310.833,282.0,190.583
2012-07-30,176.864,2.957,71.0,59.083,35.0,8.409,11.13,16.435,5.304,,0,2.957,348.0,308.25,287.0,185.273
2012-07-31,178.5,2.348,69.0,46.458,26.0,10.5,9.792,13.208,3.417,,0,1.208,363.0,315.917,278.0,189.0
2012-08-01,178.292,2.0,63.0,54.917,41.0,10.625,7.667,12.167,4.5,,0,1.0,347.0,307.958,282.0,188.917
2012-08-02,179.208,2.5,70.0,56.875,38.0,10.875,13.667,19.125,5.458,,0,2.333,359.0,306.958,277.0,190.083
2012-08-03,180.5,2.833,72.0,46.833,29.0,12.167,10.667,14.792,4.125,,0,1.458,372.0,319.458,279.0,192.667
2012-08-04,178.792,2.0,62.0,52.083,40.0,9.5,7.042,9.708,2.667,,0,1.125,348.0,309.0,282.0,188.292
2012-08-05,176.5,2.083,71.0,58.875,45.0,7.542,6.792,8.833,2.042,,0,1.667,326.0,301.667,281.0,184.042
2012-08-06,179.087,2.708,82.0,61.042,39.0,12.348,15.375,20.208,4.833,,2,1.708,353.0,304.25,279.0,191.435
2012-08-07,178.783,2.818,83.0,58.333,39.0,10.609,11.87,16.609,4.739,,0,1.261,344.0,299.875,267.0,189.391
2012-08-08,184.208,3.167,68.0,47.5,23.0,10.042,9.458,11.292,1.833,,0,0.75,353.0,289.042,251.0,194.25
2012-08-09,186.833,3.75,68.0,50.042,32.0,14.375,17.875,20.583,2.708,,0,1.833,339.0,286.0,234.0,201.208
2012-08-10,184.292,3.583,75.0,58.833,46.0,12.542,15.167,17.5,2.333,,0,1.583,335.0,295.5,257.0,196.833
2012-08-11,181.667,2.833,78.0,65.458,55.0,8.875,12.167,15.833,3.667,,0,2.25,315.0,293.458,269.0,190.542
2012-08-12,182.083,2.75,77.0,64.25,43.0,9.792,10.292,12.875,2.583,,0,1.75,338.0,294.75,263.0,191.875
2012-08-13,180.565,3.958,90.0,72.917,61.0,8.739,9.765,13.647,3.882,,18,3.458,319.0,292.625,266.0,189.304
2012-08-14,179.75,2.826,90.0,77.75,66.0,7.833,10.833,15.167,4.333,,20,2.625,295.0,279.375,252.0,187.583
2012-08-15,181.958,2.708,80.0,67.333,57.0,11.375,8.75,15.958,7.208,,0,1.458,313.0,291.458,277.0,193.333
2012-08-16,178.182,2.174,76.0,61.167,41.0,7.364,7.87,14.217,6.348,,0,1.913,339.0,299.708,276.0,185.545
2012-08-17,177.917,2.792,77.0,60.833,36.0,9.708,12.583,18.125,5.542,,0,2.792,365.0,308.625,267.0,187.625
2012-08-18,182.917,3.208,89.0,70.417,49.0,14.625,15.875,18.5,2.625,,60,1.208,332.0,277.0,238.0,197.542
2012-08-19,180.917,3.0,82.0,63.25,38.0,12.208,9.208,12.375,3.167,,0,1.208,348.0,285.792,243.0,193.125
2012-08-20,182.0,2.792,70.0,55.708,32.0,10.913,10.625,14.292,3.667,,0,1.292,348.0,294.667,257.0,192.913
2012-08-21,178.5,2.522,71.0,57.583,38.0,12.75,12.542,17.917,5.375,,0,1.833,344.0,300.083,267.0,191.25
2012-08-22,177.917,2.542,71.0,59.75,41.0,14.833,11.75,18.583,6.833,,0,1.833,343.0,300.75,274.0,192.75
2012-08-23,177.522,2.174,73.0,58.667,34.0,13.0,9.783,15.478,5.696,,0,1.609,354.0,301.792,273.0,190.522
2012-08-24,180.667,2.875,75.0,62.417,43.0,14.5,14.083,19.75,5.667,,11,2.042,328.0,290.75,266.0,195.167
2012-08-25,180.833,2.917,73.0,57.458,33.0,16.667,13.292,19.042,5.75,,0,1.583,360.0,298.5,255.0,197.5
2012-08-26,179.083,2.208,66.0,53.625,36.0,11.458,7.083,9.458,2.375,,0,1.542,348.0,301.792,264.0,190.542
2012-08-27,180.652,2.667,66.0,56.042,37.0,13.348,10.417,13.875,3.458,,0,1.292,344.0,298.917,268.0,194.0
2012-08-28,181.833,2.87,67.0,55.917,37.0,12.708,11.875,17.583,5.708,,0,1.417,338.0,297.958,267.0,194.542
2012-08-29,178.652,2.913,68.0,60.875,52.0,12.0,12.261,20.043,7.783,,0,1.435,321.0,292.708,279.0,190.652
2012-08-30,174.0,2.792,88.0,64.417,53.0,9.333,10.708,17.792,7.083,,7,1.583,330.0,298.167,269.0,183.333
2012-08-31,176.625,2.708,66.0,56.25,42.0,11.833,13.375,20.167,6.792,,0,1.292,339.0,298.792,278.0,188.458
2012-09-01,179.958,3.208,88.0,67.083,46.0,13.417,12.292,16.25,3.958,,7,1.0,325.0,278.708,243.0,193.375
2012-09-02,181.792,3.208,75.0,59.458,46.0,12.75,8.125,10.875,2.75,,0,1.0,311.0,277.542,248.0,194.542
2012-09-03,181.652,3.208,86.0,63.75,40.0,12.957,13.833,17.333,3.5,,4,1.0,330.0,275.125,243.0,194.609
2012-09-04,186.125,4.087,82.0,66.792,46.0,17.792,21.75,29.333,7.583,,0,2.333,316.0,280.333,247.0,203.917
2012-09-05,182.083,3.083,77.0,64.375,46.0,16.333,15.333,25.25,9.917,,3,2.125,323.0,284.292,257.0,198.417
2012-09-06,183.455,4.261,82.0,67.75,55.0,18.273,19.826,27.348,7.522,,0,2.391,304.0,275.292,252.0,201.727
2012-09-07,183.458,3.958,79.0,58.75,35.0,21.25,18.208,24.0,5.792,,0,2.125,344.0,288.042,240.0,204.708
2012-09-08,185.208,3.75,72.0,61.625,46.0,16.75,17.083,22.292,5.208,,0,2.083,314.0,281.958,262.0,201.958
2012-09-09,183.208,3.0,73.0,62.333,42.0,13.75,10.792,14.083,3.292,,0,1.292,324.0,283.625,254.0,196.958
2012-09-10,185.8,3.095,85.0,71.25,50.0,16.6,15.524,23.0,7.476,,7,1.286,308.0,268.125,248.0,202.4
2012-09-11,183.25,3.739,90.0,66.167,45.0,13.958,11.042,16.625,5.583,,6,0.75,313.0,265.125,239.0,197.208
2012-09-12,186.458,3.958,73.0,54.667,36.0,15.75,15.792,18.625,2.833,,0,1.5,324.0,276.25,226.0,202.208
2012-09-13,184.417,3.458,71.0,61.083,45.0,15.75,16.833,22.125,5.292,,0,2.542,321.0,282.5,243.0,200.167
2012-09-14,185.833,3.542,89.0,69.417,45.0,21.0,20.083,30.25,10.167,,27,1.667,323.0,269.917,239.0,206.833
2012-09-15,184.708,3.917,83.0,64.708,41.0,17.167,17.042,22.458,5.417,,3,1.083,321.0,271.833,245.0,201.875
2012-09-16,181.875,2.708,77.0,60.083,43.0,10.333,6.833,8.833,2.0,,0,0.667,327.0,288.458,251.0,192.208
2012-09-17,181.522,2.5,76.0,55.833,34.0,10.348,7.625,10.958,3.333,,0,1.083,351.0,299.083,261.0,191.87
2012-09-18,187.0,3.913,90.0,84.125,71.0,20.167,17.417,28.083,10.667,,25,1.042,273.0,256.042,249.0,207.167
2012-09-19,189.542,4.167,82.0,58.167,35.0,14.292,17.375,23.0,5.625,,0,2.208,308.0,268.333,242.0,203.833
2012-09-20,188.609,4.522,71.0,50.542,32.0,13.348,20.409,23.091,2.682,,0,1.565,285.0,252.542,224.0,201.957
2012-09-21,189.417,4.167,72.0,58.208,44.0,14.417,15.917,18.042,2.125,,0,1.292,284.0,245.958,221.0,203.833
2012-09-22,188.583,4.0,71.0,55.542,36.0,12.958,11.5,12.75,1.25,,0,1.458,288.0,250.5,215.0,201.542
2012-09-23,187.375,3.792,87.0,69.583,53.0,9.917,8.167,8.958,0.792,,15,0.375,245.0,212.542,185.0,197.292
2012-09-24,187.261,3.75,77.0,57.917,33.0,12.957,14.042,16.708,2.667,,0,0.25,286.0,232.958,194.0,200.217
2012-09-25,187.792,3.652,71.0,53.167,28.0,17.458,15.458,20.292,4.833,,0,0.333,299.0,241.375,201.0,205.25
2012-09-26,187.458,3.167,69.0,50.958,29.0,13.917,13.208,15.792,2.583,,0,0.792,298.0,242.917,202.0,201.375
2012-09-27,186.87,3.13,69.0,51.042,28.0,14.957,12.522,14.696,2.174,,0,0.957,303.0,243.375,197.0,201.826
2012-09-28,188.958,3.75,70.0,56.625,40.0,19.75,21.583,25.042,3.458,,0,1.833,287.0,237.625,191.0,208.708
2012-09-29,191.167,5.125,85.0,69.125,51.0,19.458,21.167,24.583,3.417,,4,2.333,264.0,231.208,208.0,210.625
2012-09-30,185.333,3.833,86.0,79.708,71.0,12.542,9.917,11.083,1.167,,58,0.667,230.0,209.833,185.0,197.875
2012-10-01,185.609,3.917,84.0,66.292,55.0,13.913,13.417,16.458,3.042,,0,0.125,253.0,214.042,194.0,199.522
2012-10-02,188.458,3.609,71.0,54.125,37.0,14.625,14.375,16.917,2.542,,0,0.583,274.0,227.875,185.0,203.083
2012-10-03,186.458,3.375,70.0,55.583,31.0,13.083,13.333,15.5,2.167,,0,0.5,287.0,236.042,200.0,199.542
2012-10-04,184.833,3.0,70.0,59.042,43.0,10.083,10.208,11.958,1.75,,0,0.042,264.0,228.292,199.0,194.917
2012-10-05,186.739,3.13,70.0,49.958,29.0,14.043,13.739,16.652,2.913,,0,0.87,278.0,222.167,182.0,200.783
2012-10-06,188.125,3.583,80.0,60.833,40.0,14.083,15.667,18.667,3.0,,2,1.0,261.0,214.417,181.0,202.208
2012-10-07,187.083,3.083,81.0,56.292,43.0,8.958,7.417,8.458,1.042,,0,0.917,255.0,207.542,174.0,196.042
2012-10-08,188.696,3.042,71.0,50.5,32.0,11.652,10.75,12.583,1.833,,0,0.958,263.0,209.167,156.0,200.348
2012-10-09,185.522,2.864,65.0,50.042,31.0,11.217,11.391,13.087,1.696,,0,0.609,265.0,219.833,188.0,196.739
2012-10-10,188.167,3.25,74.0,57.083,33.0,16.5,19.708,24.25,4.542,,0,1.333,267.0,219.5,168.0,204.667
2012-10-11,187.375,3.75,80.0,58.792,40.0,15.458,17.417,21.292,3.875,,0,1.0,254.0,216.417,189.0,202.833
2012-10-12,187.083,3.0,67.0,49.208,33.0,10.0,11.542,13.167,1.625,,0,0.458,228.0,188.75,153.0,197.083
2012-10-13,191.042,3.792,67.0,51.667,30.0,16.167,17.0,22.083,5.083,,0,1.0,249.0,186.708,133.0,207.208
2012-10-14,191.708,4.333,73.0,53.958,33.0,14.667,15.708,17.208,1.5,,0,1.083,231.0,194.833,162.0,206.375
2012-10-15,190.348,4.333,75.0,55.417,28.0,15.522,18.0,23.958,5.958,,0,1.083,265.0,201.083,143.0,205.87
2012-10-16,191.375,3.913,63.0,50.125,30.0,15.792,18.75,22.167,3.417,,0,1.083,272.0,213.958,165.0,207.167
2012-10-17,188.348,3.826,92.0,76.708,56.0,14.913,18.0,20.348,2.348,,48,0.739,204.0,193.833,185.0,203.261
2012-10-18,186.625,3.292,78.0,65.583,49.0,15.25,15.375,17.542,2.167,,3,0.875,188.0,179.5,167.0,201.875
2012-10-19,187.458,3.042,70.0,46.625,29.0,11.75,12.833,14.833,2.0,,1,0.667,215.0,176.083,134.0,199.208
2012-10-20,192.833,4.75,76.0,56.208,33.0,17.5,22.458,29.167,6.708,,0,1.375,224.0,174.333,119.0,210.333
2012-10-21,194.333,5.708,78.0,60.833,44.0,19.292,23.292,26.792,3.5,,0,3.375,235.0,187.375,137.0,213.625
2012-10-22,191.087,4.375,81.0,58.917,32.0,17.261,21.5,26.292,4.792,,0,1.875,247.0,205.958,140.0,208.348
2012-10-23,188.833,3.652,87.0,72.417,61.0,11.542,18.75,22.125,3.375,,20,1.333,222.0,166.792,132.0,200.375
2012-10-24,190.917,3.833,73.0,49.917,29.0,13.625,17.583,21.417,3.833,,0,0.833,197.0,148.833,107.0,204.542
2012-10-25,194.87,4.696,72.0,52.542,32.0,20.87,29.565,39.609,10.043,,0,1.348,209.0,159.875,117.0,215.739
2012-10-26,195.167,5.25,77.0,58.042,38.0,21.083,29.583,41.875,12.292,,0,1.5,229.0,172.0,117.0,216.25
2012-10-27,192.417,4.417,79.0,56.583,32.0,15.25,21.292,25.792,4.5,,0,1.417,252.0,189.958,131.0,207.667
2012-10-28,191.1,3.875,90.0,78.833,61.0,11.65,12.708,14.458,1.75,,19,0.792,210.0,181.5,158.0,202.75
2012-10-29,190.7,3.913,79.0,58.5,37.0,11.4,13.826,15.783,1.957,,0,0.391,210.0,164.5,121.0,202.1
2012-10-30,192.333,4.348,76.0,62.042,48.0,19.917,20.875,30.458,9.583,,0,1.417,187.0,145.792,105.0,212.25
2012-10-31,190.833,3.958,84.0,54.083,33.0,17.958,21.25,25.5,4.25,,0,0.833,202.0,155.042,124.0,208.792
2012-11-01,192.792,3.917,84.0,51.417,30.0,15.5,17.875,23.333,5.458,,2,1.208,180.0,141.958,111.0,208.292
2012-11-02,190.125,2.75,61.0,51.667,41.0,8.917,8.458,9.542,1.083,,0,0.583,155.0,126.75,102.0,199.042
2012-11-03,191.042,3.042,63.0,46.667,29.0,9.792,8.25,9.083,0.833,,0,0.125,168.0,131.333,104.0,200.833
2012-11-04,193.583,3.833,69.0,56.042,40.0,15.125,15.958,18.458,2.5,,0,0.75,170.0,131.708,84.0,208.708
2012-11-05,192.905,4.522,74.0,61.875,53.0,19.857,26.682,31.5,4.818,,0,1.043,182.0,157.208,127.0,212.762
2012-11-06,194.792,5.174,91.0,59.917,34.0,20.125,24.25,36.375,12.125,,6,1.792,202.0,164.042,134.0,214.917
2012-11-07,195.042,4.958,64.0,43.625,30.0,14.75,18.292,21.042,2.75,,0,1.417,196.0,152.875,113.0,209.792
2012-11-08,194.042,4.958,65.0,49.75,33.0,18.167,22.917,25.458,2.542,,0,1.333,192.0,154.292,119.0,212.208
2012-11-09,193.167,4.417,67.0,55.417,43.0,19.167,18.958,23.708,4.75,,0,0.958,189.0,145.583,123.0,212.333
2012-11-10,192.458,4.083,72.0,56.75,43.0,14.625,16.75,19.5,2.75,,0,0.875,170.0,135.0,102.0,207.083
2012-11-11,190.083,3.292,90.0,80.25,63.0,12.958,14.708,16.208,1.5,,25,0.625,156.0,142.375,116.0,203.042
2012-11-12,192.857,4.522,81.0,47.792,28.0,16.762,20.13,24.957,4.826,,0,1.565,180.0,149.167,109.0,209.619
2012-11-13,193.125,4.739,77.0,57.125,44.0,20.75,23.333,31.75,8.417,,9,1.917,171.0,127.625,102.0,213.875
2012-11-14,190.042,3.125,62.0,47.708,32.0,7.417,10.75,12.208,1.458,,0,2.083,136.0,105.917,73.0,197.458
2012-11-15,192.667,3.75,79.0,62.667,50.0,10.875,16.5,20.667,4.167,,0,1.0,110.0,87.5,65.0,203.542
2012-11-16,199.083,5.125,85.0,62.583,39.0,24.0,29.917,50.125,20.208,,0,1.625,155.0,115.458,72.0,223.083
2012-11-17,194.708,4.958,92.0,80.667,67.0,21.125,26.417,36.0,9.583,,46,0.875,134.0,119.583,102.0,215.833
2012-11-18,191.042,3.875,80.0,62.542,39.0,8.125,10.208,11.417,1.208,,0,1.0,155.0,118.125,86.0,199.167
2012-11-19,195.739,4.958,83.0,64.208,38.0,17.652,26.25,37.583,11.333,,0,2.25,153.0,112.833,62.0,213.391
2012-11-20,193.375,4.696,66.0,53.75,39.0,15.167,20.792,26.208,5.417,,0,1.542,158.0,127.083,112.0,208.542
2012-11-21,193.292,3.75,73.0,55.625,39.0,14.375,18.667,22.542,3.875,,0,1.042,145.0,114.0,92.0,207.667
2012-11-22,198.739,6.391,73.0,62.292,56.0,35.217,37.391,70.304,32.913,,0,1.783,147.0,118.833,100.0,233.957
2012-11-23,192.458,4.708,91.0,75.625,61.0,19.542,19.708,25.625,5.917,,11,1.167,134.0,116.75,98.0,212.0
2012-11-24,190.875,3.292,69.0,54.0,46.0,9.625,12.708,14.667,1.958,,0,0.5,119.0,100.333,67.0,200.5
2012-11-25,196.75,4.667,76.0,51.5,24.0,18.208,21.0,26.375,5.375,,0,0.583,143.0,93.917,40.0,214.958
2012-11-26,191.522,4.292,92.0,75.792,45.0,16.87,22.208,31.0,8.792,,24,0.625,147.0,111.208,89.0,208.391
2012-11-27,192.167,3.391,72.0,55.958,42.0,8.833,13.208,15.792,2.583,,0,0.375,113.0,83.792,54.0,201.0
2012-11-28,200.083,5.708,80.0,66.333,43.0,28.583,30.125,60.667,30.542,,0,1.167,116.0,77.292,32.0,228.667
2012-11-29,209.375,9.75,82.0,72.0,55.0,51.5,43.417,116.917,73.5,,0,3.167,141.0,99.75,56.0,260.875
2012-11-30,195.773,4.739,84.0,65.917,47.0,20.455,20.783,39.13,18.348,,0,0.913,147.0,105.333,74.0,216.227
2012-12-01,192.833,3.333,72.0,61.792,48.0,8.792,14.167,16.583,2.417,,0,1.083,105.0,78.583,53.0,201.625
2012-12-02,193.167,3.25,80.0,62.0,44.0,8.5,11.792,13.333,1.542,,1,0.625,86.0,64.833,45.0,201.667
2012-12-03,196.391,5.708,83.0,63.708,39.0,24.522,29.25,53.875,24.625,,0,0.917,134.0,81.25,23.0,220.913
