date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2013-06-19,179.667,19.292,7.917,9.0,1.083,198.958
2013-06-20,188.958,21.208,7.583,7.958,0.375,210.167
2013-06-21,191.042,20.708,7.583,7.958,0.375,211.75
2013-06-22,189.652,21.13,13.13,15.174,2.043,210.783
2013-06-23,191.0,23.875,11.292,13.083,1.792,214.875
2013-06-24,190.542,19.0,8.083,8.75,0.667,209.542
2013-06-25,193.625,26.542,13.833,15.917,2.083,220.167
2013-06-26,192.091,23.636,17.292,19.25,1.958,215.727
2013-06-27,190.292,19.333,10.227,11.364,1.136,209.625
2013-06-28,193.708,25.667,18.625,22.5,3.875,219.375
2013-06-29,189.783,19.913,11.435,12.522,1.087,209.696
2013-06-30,192.25,21.333,12.917,15.042,2.125,213.583
2013-07-01,189.458,19.125,11.25,13.875,2.625,208.583
2013-07-02,187.458,18.667,12.375,14.542,2.167,206.125
2013-07-03,186.625,21.667,15.625,19.458,3.833,208.292
2013-07-04,182.792,25.417,14.917,17.417,2.5,208.208
2013-07-05,180.417,23.042,10.25,15.75,5.5,203.458
2013-07-06,179.261,19.826,9.609,14.0,4.391,199.087
2013-07-07,181.25,19.708,7.875,11.292,3.417,200.958
2013-07-08,180.0,19.667,9.0,13.667,4.667,199.667
2013-07-09,181.458,21.917,12.417,18.167,5.75,203.375
2013-07-10,182.042,23.542,12.958,17.542,4.583,205.583
2013-07-11,182.636,22.182,10.909,13.864,2.955,204.818
2013-07-12,181.042,19.583,10.5,14.333,3.833,200.625
2013-07-13,180.391,19.13,9.043,12.174,3.13,199.522
2013-07-14,181.042,18.708,7.625,9.667,2.042,199.75
2013-07-15,180.708,18.042,5.0,6.375,1.375,198.75
2013-07-16,183.125,18.833,8.042,11.75,3.708,201.958
2013-07-17,182.958,19.625,9.375,10.75,1.375,202.583
2013-07-18,184.292,20.75,12.083,13.75,1.667,205.042
2013-07-19,188.333,21.042,11.958,13.625,1.667,209.375
2013-07-20,187.826,21.913,12.304,14.087,1.783,209.739
2013-07-21,185.708,18.708,9.042,9.917,0.875,204.417
2013-07-22,184.292,18.792,12.0,13.667,1.667,203.083
2013-07-23,185.75,19.875,11.542,13.792,2.25,205.625
2013-07-24,184.045,18.273,9.478,10.913,1.435,202.318
2013-07-25,187.0,19.542,10.875,12.25,1.375,206.542
2013-07-26,191.833,23.625,13.792,14.792,1.0,215.458
2013-07-27,192.739,20.652,11.217,12.609,1.391,213.391
2013-07-28,187.625,20.75,12.25,13.333,1.083,208.375
2013-07-29,185.375,19.708,9.708,13.417,3.708,205.083
2013-07-30,183.625,16.292,5.583,5.75,0.167,199.917
2013-07-31,184.458,20.583,12.708,14.417,1.708,205.042
2013-08-01,181.417,17.958,9.417,10.625,1.208,199.375
2013-08-02,182.75,18.083,13.125,15.292,2.167,200.833
2013-08-03,187.261,19.957,12.0,13.391,1.391,207.217
2013-08-04,181.833,19.542,8.083,9.958,1.875,201.375
2013-08-05,183.292,19.083,8.792,11.0,2.208,202.375
2013-08-06,189.708,20.5,12.125,14.583,2.458,210.208
2013-08-07,187.091,22.955,14.909,17.136,2.227,210.045
2013-08-08,184.417,20.542,12.917,14.75,1.833,204.958
2013-08-09,187.542,23.75,14.958,16.917,1.958,211.292
2013-08-10,191.0,22.826,15.783,17.174,1.391,213.826
2013-08-11,191.0,22.333,16.75,18.417,1.667,213.333
2013-08-12,192.75,19.75,12.292,13.167,0.875,212.5
2013-08-13,193.5,21.333,14.667,16.625,1.958,214.833
2013-08-14,191.458,21.333,12.5,13.792,1.292,212.792
2013-08-15,189.875,20.583,11.708,12.75,1.042,210.458
2013-08-16,190.458,18.417,9.292,10.125,0.833,208.875
2013-08-17,189.435,19.87,11.391,12.348,0.957,209.304
2013-08-18,186.667,18.333,8.417,9.625,1.208,205.0
2013-08-19,182.958,17.375,8.792,10.042,1.25,200.333
2013-08-20,184.5,19.125,9.833,11.333,1.5,203.625
2013-08-21,179.773,18.136,10.417,12.708,2.292,197.909
2013-08-22,175.25,16.125,8.955,11.682,2.727,191.375
2013-08-23,176.333,16.792,8.917,11.792,2.875,193.125
2013-08-24,180.609,18.217,8.783,10.957,2.174,198.826
2013-08-25,183.083,15.958,5.792,6.833,1.042,199.042
2013-08-26,192.5,18.583,9.417,10.333,0.917,211.083
2013-08-27,196.75,20.25,10.583,12.792,2.208,217.0
2013-08-28,195.833,21.833,12.667,13.75,1.083,217.667
2013-08-29,195.917,23.625,14.208,15.083,0.875,219.542
2013-08-30,185.708,25.083,15.583,21.667,6.083,210.792
2013-08-31,185.087,22.739,13.826,18.522,4.696,207.826
2013-09-01,193.917,19.875,8.0,8.417,0.417,213.792
2013-09-02,189.375,24.25,13.375,17.625,4.25,213.625
2013-09-03,187.5,20.5,9.875,12.417,2.542,208.0
2013-09-04,190.292,19.208,10.739,11.217,0.478,209.5
2013-09-05,190.174,18.609,7.542,8.5,0.958,208.783
2013-09-06,189.833,21.25,9.417,10.875,1.458,211.083
2013-09-07,191.043,22.043,10.87,12.13,1.261,213.087
2013-09-08,188.25,18.542,8.042,9.0,0.958,206.792
2013-09-09,191.25,18.75,8.417,9.333,0.917,210.0
2013-09-10,192.25,21.375,10.667,11.583,0.917,213.625
2013-09-11,194.25,25.417,14.5,16.5,2.0,219.667
2013-09-12,189.875,24.208,10.958,12.5,1.542,214.083
2013-09-13,187.917,20.708,11.167,13.875,2.708,208.625
2013-09-14,189.696,21.957,12.391,14.522,2.13,211.652
2013-09-15,183.417,14.375,4.542,4.833,0.292,197.792
2013-09-16,187.75,15.542,7.417,7.833,0.417,203.292
2013-09-17,191.792,17.5,7.583,8.125,0.542,209.292
2013-09-18,191.417,19.292,11.5,12.583,1.083,210.708
2013-09-19,190.182,20.0,12.136,13.136,1.0,210.182
2013-09-20,189.25,21.708,14.5,15.875,1.375,210.958
2013-09-21,188.522,22.696,12.0,13.217,1.217,211.217
2013-09-22,188.208,21.25,9.125,9.875,0.75,209.458
2013-09-23,188.458,20.167,10.5,11.542,1.042,208.625
2013-09-24,188.875,21.167,11.625,12.5,0.875,210.042
2013-09-25,187.958,19.583,14.75,16.417,1.667,207.542
2013-09-26,188.75,14.667,5.333,5.542,0.208,203.417
2013-09-27,191.167,16.0,7.167,7.667,0.5,207.167
2013-09-28,191.391,22.609,12.565,13.565,1.0,214.0
2013-09-29,187.458,17.667,5.333,5.833,0.5,205.125
2013-09-30,187.625,20.5,11.167,12.333,1.167,208.125
2013-10-01,187.167,18.958,10.958,11.917,0.958,206.125
2013-10-02,186.625,20.542,12.917,14.708,1.792,207.167
2013-10-03,188.609,20.478,11.304,12.304,1.0,209.087
2013-10-04,189.583,18.833,9.75,10.833,1.083,208.417
2013-10-05,188.304,22.261,9.0,9.0,0.0,210.565
2013-10-06,186.833,21.583,,,,208.417
2013-10-07,184.958,22.75,,,,207.708
2013-10-08,184.583,20.083,,,,204.667
2013-10-09,182.625,22.333,,,,204.958
2013-10-10,183.25,22.833,,,,206.083
2013-10-11,183.542,23.833,,,,207.375
2013-10-12,192.043,19.13,,,,211.174
2013-10-13,192.542,16.333,,,,208.875
2013-10-14,193.625,20.417,,,,214.042
2013-10-15,192.864,23.318,10.556,11.111,0.556,216.182
2013-10-16,191.0,14.792,5.583,5.875,0.292,205.792
2013-10-17,193.708,18.417,9.833,10.792,0.958,212.125
2013-10-18,193.375,19.667,12.208,13.625,1.417,213.042
2013-10-19,189.957,20.565,12.261,13.696,1.435,210.522
2013-10-20,190.083,19.75,10.667,11.75,1.083,209.833
2013-10-21,187.583,17.792,9.833,11.958,2.125,205.375
2013-10-22,188.167,19.0,10.125,11.708,1.583,207.167
2013-10-23,188.583,22.333,14.458,16.667,2.208,210.917
2013-10-24,189.125,22.667,14.167,15.833,1.667,211.792
2013-10-25,198.375,18.5,11.542,12.208,0.667,216.875
2013-10-26,194.696,17.348,6.522,7.087,0.565,212.043
2013-10-27,194.083,18.917,6.125,6.875,0.75,213.0
2013-10-28,193.667,19.917,12.458,14.208,1.75,213.583
2013-10-29,193.833,21.917,14.458,17.375,2.917,215.75
2013-10-30,193.435,22.826,14.9,16.05,1.15,216.261
2013-10-31,195.958,22.167,15.0,17.208,2.208,218.125
2013-11-01,197.5,26.0,17.917,20.708,2.792,223.5
2013-11-02,196.696,27.261,17.13,20.478,3.348,223.957
2013-11-03,197.333,28.292,14.375,16.708,2.333,225.625
2013-11-04,196.375,21.917,10.875,11.542,0.667,218.292
2013-11-05,197.958,23.792,14.75,19.167,4.417,221.75
2013-11-06,195.667,23.625,18.292,20.542,2.25,219.292
2013-11-07,195.417,25.167,16.208,19.417,3.208,220.583
2013-11-08,196.5,22.458,14.458,15.417,0.958,218.958
2013-11-09,194.435,29.826,20.739,25.435,4.696,224.261
2013-11-10,192.667,21.833,13.0,14.208,1.208,214.5
2013-11-11,192.375,16.833,9.167,10.0,0.833,209.208
2013-11-12,193.542,18.583,10.5,12.083,1.583,212.125
2013-11-13,194.391,16.391,7.545,8.227,0.682,210.783
2013-11-14,194.292,23.792,16.208,20.083,3.875,218.083
2013-11-15,191.792,21.333,13.125,14.875,1.75,213.125
2013-11-16,193.478,22.783,14.391,18.783,4.391,216.261
2013-11-17,194.125,19.208,7.917,8.292,0.375,213.333
2013-11-18,193.625,16.458,8.542,9.792,1.25,210.083
2013-11-19,194.625,15.583,6.417,7.458,1.042,210.208
2013-11-20,194.0,16.75,8.75,9.875,1.125,210.75
2013-11-21,194.583,19.5,13.625,15.833,2.208,214.083
2013-11-22,194.208,25.083,16.583,20.0,3.417,219.292
2013-11-23,193.783,22.565,13.435,15.391,1.957,216.348
2013-11-24,193.458,21.75,12.333,13.625,1.292,215.208
2013-11-25,194.333,20.708,16.292,19.25,2.958,215.042
2013-11-26,193.292,17.25,9.667,10.75,1.083,210.542
2013-11-27,194.045,21.364,15.087,18.478,3.391,215.409
2013-11-28,194.375,17.292,8.167,9.458,1.292,211.667
2013-11-29,194.833,17.667,9.042,10.458,1.417,212.5
2013-11-30,193.435,22.739,13.174,15.783,2.609,216.174
2013-12-01,194.125,21.875,11.208,13.0,1.792,216.0
2013-12-02,194.333,22.292,14.167,16.125,1.958,216.625
2013-12-03,193.792,21.75,16.125,19.75,3.625,215.542
2013-12-04,194.958,26.5,19.875,28.708,8.833,221.458
2013-12-05,194.458,24.292,18.042,22.625,4.583,218.75
2013-12-06,197.833,24.833,18.208,20.0,1.792,222.667
2013-12-07,197.783,26.478,19.565,30.348,10.783,224.261
2013-12-08,195.667,23.833,15.542,18.167,2.625,219.5
2013-12-09,195.667,26.333,23.333,31.75,8.417,222.0
2013-12-10,199.25,22.583,13.708,15.042,1.333,221.833
2013-12-11,196.375,19.542,11.792,13.833,2.042,215.917
2013-12-12,196.208,17.708,10.091,11.682,1.591,213.917
2013-12-13,194.364,16.545,11.375,12.583,1.208,210.909
2013-12-14,193.522,16.348,8.739,9.565,0.826,209.87
2013-12-15,194.458,16.958,7.708,8.417,0.708,211.417
2013-12-16,195.714,21.762,14.429,18.571,4.143,217.476
2013-12-17,196.458,21.208,16.583,17.917,1.333,217.667
2013-12-18,194.417,21.167,16.375,18.833,2.458,215.583
2013-12-19,193.083,17.667,11.625,16.417,4.792,210.75
2013-12-20,195.208,15.167,8.0,8.917,0.917,210.375
2013-12-21,193.826,16.435,10.609,11.696,1.087,210.261
2013-12-22,193.667,17.5,7.833,8.625,0.792,211.167
2013-12-23,193.0,21.292,14.458,16.708,2.25,214.292
2013-12-24,192.833,20.042,14.417,17.167,2.75,212.875
2013-12-25,191.826,18.565,13.818,15.818,2.0,210.391
2013-12-26,194.125,31.292,25.542,38.833,13.292,225.417
2013-12-27,196.917,19.208,13.292,15.083,1.792,216.125
2013-12-28,193.609,16.348,9.565,10.826,1.261,209.957
2013-12-29,194.208,16.708,7.5,8.125,0.625,210.917
2013-12-30,192.958,14.917,6.542,7.25,0.708,207.875
2013-12-31,195.375,19.458,8.417,8.875,0.458,214.833
2014-01-01,195.792,14.542,4.25,4.542,0.292,210.333
2014-01-02,197.0,15.042,5.167,5.542,0.375,212.042
2014-01-03,196.826,20.0,11.652,13.435,1.783,216.826
2014-01-04,195.375,18.208,8.125,8.542,0.417,213.583
2014-01-05,196.667,23.375,21.125,24.833,3.708,220.042
2014-01-06,196.792,24.167,22.0,29.667,7.667,220.958
2014-01-07,195.292,19.667,14.75,18.208,3.458,214.958
2014-01-08,195.182,18.955,11.727,13.455,1.727,214.136
2014-01-09,195.875,19.833,15.292,18.5,3.208,215.708
2014-01-10,196.913,17.739,10.957,12.087,1.13,214.652
2014-01-11,196.458,16.25,9.0,9.417,0.417,212.708
2014-01-12,197.125,17.625,9.167,10.167,1.0,214.75
2014-01-13,195.792,20.458,15.833,18.667,2.833,216.25
2014-01-14,196.458,26.958,25.167,35.0,9.833,223.417
2014-01-15,195.792,25.042,24.833,33.375,8.542,220.833
2014-01-16,195.875,23.208,20.125,24.875,4.75,219.083
2014-01-17,200.217,17.522,9.348,10.043,0.696,217.739
2014-01-18,196.75,20.0,12.583,14.042,1.458,216.75
2014-01-19,198.417,19.333,12.833,14.833,2.0,217.75
2014-01-20,198.833,23.375,21.0,24.125,3.125,222.208
2014-01-21,199.783,28.696,25.875,38.333,12.458,228.478
2014-01-22,198.542,26.125,23.957,33.652,9.696,224.667
2014-01-23,195.833,18.0,10.25,10.958,0.708,213.833
2014-01-24,195.826,22.348,15.043,18.391,3.348,218.174
2014-01-25,195.833,22.333,15.042,17.125,2.083,218.167
2014-01-26,198.083,29.875,32.083,48.042,15.958,227.958
2014-01-27,194.833,23.75,20.875,32.042,11.167,218.583
2014-01-28,196.167,17.833,9.292,10.083,0.792,214.0
2014-01-29,196.0,19.542,12.125,13.625,1.5,215.542
2014-01-30,195.833,21.708,17.792,22.833,5.042,217.542
2014-01-31,196.826,15.739,7.043,7.609,0.565,212.565
2014-02-01,196.333,20.458,10.292,11.792,1.5,216.792
2014-02-02,195.917,22.667,17.708,23.458,5.75,218.583
2014-02-03,196.333,22.875,17.625,24.5,6.875,219.208
2014-02-04,194.909,22.318,18.792,22.458,3.667,217.227
2014-02-05,196.917,17.458,12.182,13.318,1.136,214.375
2014-02-06,195.833,17.542,12.667,14.75,2.083,213.375
2014-02-07,195.087,21.478,20.826,24.609,3.783,216.565
2014-02-08,195.0,16.958,10.125,11.0,0.875,211.958
2014-02-09,196.333,13.625,6.917,7.667,0.75,209.958
2014-02-10,195.417,16.542,9.542,10.333,0.792,211.958
2014-02-11,195.5,16.292,9.667,10.292,0.625,211.792
2014-02-12,195.833,16.167,10.792,11.375,0.583,212.0
2014-02-13,194.375,14.25,9.083,10.083,1.0,208.625
2014-02-14,195.739,21.043,17.739,22.957,5.217,216.783
2014-02-15,195.708,17.917,10.583,11.125,0.542,213.625
2014-02-16,197.417,23.917,21.708,24.958,3.25,221.333
2014-02-17,195.833,23.458,22.333,28.917,6.583,219.292
2014-02-18,194.826,16.522,9.818,10.5,0.682,211.348
2014-02-19,194.5,15.792,9.667,10.667,1.0,210.292
2014-02-20,194.0,17.833,12.083,15.833,3.75,211.833
2014-02-21,193.913,30.391,23.13,29.435,6.304,224.304
2014-02-22,191.583,21.625,24.583,29.708,5.125,213.208
2014-02-23,194.833,23.125,20.5,26.75,6.25,217.958
2014-02-24,195.083,25.125,25.125,36.5,11.375,220.208
2014-02-25,195.75,23.292,22.333,26.375,4.042,219.042
2014-02-26,193.875,24.167,26.375,33.5,7.125,218.042
2014-02-27,194.042,16.875,8.1,8.7,0.6,210.917
2014-02-28,196.783,19.565,10.75,11.917,1.167,216.348
2014-03-01,195.708,20.0,13.0,14.542,1.542,215.708
2014-03-02,196.125,20.875,15.458,19.083,3.625,217.0
2014-03-03,197.333,25.167,30.083,40.042,9.958,222.5
2014-03-04,194.667,16.833,11.818,15.318,3.5,211.5
2014-03-05,196.882,18.059,10.333,12.667,2.333,214.941
2014-03-06,200.792,20.792,16.792,18.75,1.958,221.583
2014-03-07,197.565,22.783,16.217,19.652,3.435,220.348
2014-03-08,196.583,21.125,13.583,15.792,2.208,217.708
2014-03-09,196.042,22.667,20.083,27.625,7.542,218.708
2014-03-10,195.625,12.5,6.417,7.125,0.708,208.125
2014-03-11,195.875,14.625,7.958,9.042,1.083,210.5
2014-03-12,196.625,17.042,8.833,9.583,0.75,213.667
2014-03-13,195.75,21.417,19.75,24.083,4.333,217.167
2014-03-14,195.565,18.174,10.609,11.478,0.87,213.739
2014-03-15,196.833,25.125,16.875,18.792,1.917,221.958
2014-03-16,197.583,34.583,23.417,43.625,20.208,232.167
2014-03-17,196.125,36.792,25.833,49.083,23.25,232.917
2014-03-18,197.091,37.409,34.227,56.909,22.682,234.5
2014-03-19,196.5,40.667,32.583,61.083,28.5,237.167
2014-03-20,194.458,26.5,18.875,22.292,3.417,220.958
2014-03-21,195.217,31.87,25.783,34.957,9.174,227.087
2014-03-22,198.208,25.333,16.542,19.375,2.833,223.542
2014-03-23,196.083,16.125,7.917,8.583,0.667,212.208
2014-03-24,197.333,17.208,8.208,8.917,0.708,214.542
2014-03-25,198.917,20.917,11.958,13.875,1.917,219.833
2014-03-26,198.25,21.25,16.792,18.917,2.125,219.5
2014-03-27,198.0,25.792,24.708,29.417,4.708,223.792
2014-03-28,192.087,24.13,17.826,20.304,2.478,216.217
2014-03-29,190.5,26.375,23.875,29.0,5.125,216.875
2014-03-30,192.708,24.5,21.417,27.667,6.25,217.208
2014-03-31,194.25,30.0,27.875,37.792,9.917,224.25
2014-04-01,194.833,28.625,22.542,28.333,5.792,223.458
2014-04-02,194.375,29.333,25.958,33.0,7.042,223.708
2014-04-03,192.522,34.391,28.435,42.13,13.696,226.913
2014-04-04,192.625,16.042,7.958,8.708,0.75,208.667
2014-04-05,195.478,20.435,13.87,15.826,1.957,215.913
2014-04-06,194.75,16.75,7.333,7.917,0.583,211.5
2014-04-07,194.708,21.542,18.583,21.417,2.833,216.25
2014-04-08,194.292,24.958,27.792,32.458,4.667,219.25
2014-04-09,193.5,26.958,27.25,31.417,4.167,220.458
2014-04-10,193.875,32.417,25.833,29.333,3.5,226.292
2014-04-11,193.208,23.5,18.167,19.958,1.792,216.708
2014-04-12,196.478,32.522,32.565,38.261,5.696,229.0
2014-04-13,197.125,29.125,25.333,29.083,3.75,226.25
2014-04-14,193.5,20.917,14.625,16.333,1.708,214.417
2014-04-15,193.542,27.792,28.917,34.083,5.167,221.333
2014-04-16,194.957,32.826,36.0,42.5,6.5,227.783
2014-04-17,193.458,23.583,19.818,22.227,2.409,217.042
2014-04-18,192.5,22.292,15.0,16.167,1.167,214.792
2014-04-19,192.652,18.652,8.13,9.0,0.87,211.304
2014-04-20,193.625,20.583,13.208,14.875,1.667,214.208
2014-04-21,193.917,27.417,24.0,29.25,5.25,221.333
2014-04-22,194.375,36.875,24.083,32.667,8.583,231.25
2014-04-23,193.875,27.125,21.333,26.042,4.708,221.0
2014-04-24,193.25,24.542,21.0,24.125,3.125,217.792
2014-04-25,192.542,28.042,25.25,29.208,3.958,220.583
2014-04-26,192.957,25.609,19.87,22.696,2.826,218.565
2014-04-27,192.292,22.292,12.375,14.875,2.5,214.583
2014-04-28,192.208,22.792,22.625,26.708,4.083,215.0
2014-04-29,190.333,21.417,15.875,19.292,3.417,211.75
2014-04-30,190.708,21.542,13.333,16.167,2.833,212.25
2014-05-01,190.182,21.045,17.792,20.458,2.667,211.227
2014-05-02,189.917,20.875,17.909,19.909,2.0,210.792
2014-05-03,193.0,19.478,13.478,14.304,0.826,212.478
2014-05-04,194.042,18.583,11.25,12.208,0.958,212.625
2014-05-05,192.875,17.917,9.917,10.667,0.75,210.792
2014-05-06,194.5,17.208,11.125,12.292,1.167,211.708
2014-05-07,194.208,19.417,17.542,19.583,2.042,213.625
2014-05-08,193.5,20.208,19.708,21.708,2.0,213.708
2014-05-09,192.833,20.125,16.458,18.542,2.083,212.958
2014-05-10,192.783,18.043,11.826,12.87,1.043,210.826
2014-05-11,192.375,18.333,10.917,12.458,1.542,210.708
2014-05-12,189.542,16.75,11.25,12.167,0.917,206.292
2014-05-13,192.208,21.625,16.25,18.167,1.917,213.833
2014-05-14,193.045,24.727,27.409,33.364,5.955,217.773
2014-05-15,191.875,20.875,18.458,21.375,2.917,212.75
2014-05-16,191.917,18.167,17.125,18.833,1.708,210.083
2014-05-17,192.217,24.478,24.826,28.217,3.391,216.696
2014-05-18,193.583,22.875,16.5,18.417,1.917,216.458
2014-05-19,191.875,22.25,19.917,22.0,2.083,214.125
2014-05-20,189.917,19.25,14.625,16.292,1.667,209.167
2014-05-21,188.25,17.083,12.75,13.958,1.208,205.333
2014-05-22,191.083,20.042,16.208,18.083,1.875,211.125
2014-05-23,190.5,18.542,10.125,10.958,0.833,209.042
2014-05-24,191.261,21.348,15.783,18.348,2.565,212.609
2014-05-25,190.0,18.833,9.333,10.292,0.958,208.833
2014-05-26,191.25,20.75,19.125,21.083,1.958,212.0
2014-05-27,193.083,23.125,23.625,27.625,4.0,216.208
2014-05-28,193.591,24.0,25.542,29.917,4.375,217.591
2014-05-29,192.917,22.0,19.864,22.136,2.273,214.917
2014-05-30,192.375,22.667,22.417,25.833,3.417,215.042
2014-05-31,192.739,23.652,20.913,23.261,2.348,216.391
2014-06-01,192.542,24.833,21.25,23.042,1.792,217.375
2014-06-02,190.583,22.417,26.0,29.042,3.042,213.0
2014-06-03,188.167,15.708,11.083,12.625,1.542,203.875
2014-06-04,188.792,18.167,15.083,17.0,1.917,206.958
2014-06-05,190.417,17.417,10.208,11.042,0.833,207.833
2014-06-06,190.042,18.708,17.25,20.0,2.75,208.75
2014-06-07,190.478,20.783,14.13,17.174,3.043,211.261
2014-06-08,186.5,16.25,6.833,7.333,0.5,202.75
2014-06-09,187.833,17.583,10.833,12.5,1.667,205.417
2014-06-10,188.583,21.917,21.208,25.792,4.583,210.5
2014-06-11,188.25,20.292,17.792,23.042,5.25,208.542
2014-06-12,187.565,17.652,15.957,18.87,2.913,205.217
2014-06-13,188.333,15.208,9.167,10.375,1.208,203.542
2014-06-14,193.087,18.87,12.913,14.217,1.304,211.957
2014-06-15,193.125,19.458,10.0,10.708,0.708,212.583
2014-06-16,192.167,20.375,19.667,22.25,2.583,212.542
2014-06-17,192.75,22.333,21.125,24.208,3.083,215.083
2014-06-18,191.583,17.75,11.667,12.833,1.167,209.333
2014-06-19,192.375,20.167,14.167,15.875,1.708,212.542
2014-06-20,188.625,18.333,11.75,13.583,1.833,206.958
2014-06-21,188.304,16.174,8.826,10.13,1.304,204.478
2014-06-22,189.833,16.25,7.833,8.333,0.5,206.083
2014-06-23,189.958,18.042,12.708,14.708,2.0,208.0
2014-06-24,188.917,18.667,13.583,16.333,2.75,207.583
2014-06-25,191.318,19.545,14.087,16.348,2.261,210.864
2014-06-26,191.375,19.333,15.958,18.333,2.375,210.708
2014-06-27,189.792,21.583,11.917,13.208,1.292,211.375
2014-06-28,189.348,19.391,14.174,15.913,1.739,208.739
2014-06-29,194.292,18.792,10.208,11.292,1.083,213.083
2014-06-30,193.083,19.583,13.458,14.708,1.25,212.667
2014-07-01,195.0,21.375,19.458,22.125,2.667,216.375
2014-07-02,196.625,21.292,17.083,18.625,1.542,217.917
2014-07-03,193.375,22.208,21.375,24.708,3.333,215.583
2014-07-04,193.625,20.208,12.875,17.792,4.917,213.833
2014-07-05,192.174,17.696,11.0,12.0,1.0,209.87
2014-07-06,194.417,21.083,13.708,15.708,2.0,215.5
2014-07-07,191.125,22.833,16.125,19.375,3.25,213.958
2014-07-08,188.25,26.667,19.773,34.227,14.455,214.917
2014-07-09,187.167,26.958,21.292,33.625,12.333,214.125
2014-07-10,183.783,18.565,9.542,12.542,3.0,202.348
2014-07-11,193.167,18.875,7.458,8.292,0.833,212.042
2014-07-12,199.957,23.739,15.739,17.217,1.478,223.696
2014-07-13,193.958,21.542,15.333,17.208,1.875,215.5
2014-07-14,195.708,23.458,14.0,16.458,2.458,219.167
2014-07-15,200.417,23.667,14.417,17.917,3.5,224.083
2014-07-16,192.625,23.958,14.708,18.417,3.708,216.583
2014-07-17,186.042,22.583,11.958,16.458,4.5,208.625
2014-07-18,187.417,22.375,16.083,21.75,5.667,209.792
2014-07-19,184.652,23.13,17.696,22.957,5.261,207.783
2014-07-20,184.208,18.875,9.792,11.542,1.75,203.083
2014-07-21,188.0,20.625,10.208,12.125,1.917,208.625
2014-07-22,184.625,20.208,10.167,12.458,2.292,204.833
2014-07-23,184.458,19.417,12.042,16.333,4.292,203.875
2014-07-24,183.182,18.364,8.864,10.545,1.682,201.545
2014-07-25,182.75,20.083,11.75,14.458,2.708,202.833
2014-07-26,183.087,21.304,13.0,16.217,3.217,204.391
2014-07-27,185.917,17.583,8.958,10.042,1.083,203.5
2014-07-28,192.417,17.583,9.292,10.042,0.75,210.0
2014-07-29,195.417,21.833,14.833,16.833,2.0,217.25
2014-07-30,192.417,22.667,15.667,18.625,2.958,215.083
2014-07-31,187.792,22.667,16.708,20.75,4.042,210.458
2014-08-01,186.375,23.583,17.917,22.0,4.083,209.958
2014-08-02,186.391,21.652,8.609,13.261,4.652,208.043
2014-08-03,191.167,23.167,12.833,19.0,6.167,214.333
2014-08-04,189.708,29.958,19.292,29.042,9.75,219.667
2014-08-05,184.043,22.696,10.87,16.609,5.739,206.739
2014-08-06,187.522,22.87,9.455,13.5,4.045,210.391
2014-08-07,188.542,22.708,9.583,14.75,5.167,211.25
2014-08-08,187.792,22.833,10.542,14.833,4.292,210.625
2014-08-09,186.087,18.087,6.043,6.783,0.739,204.174
2014-08-10,180.958,13.75,2.75,3.167,0.417,194.708
2014-08-11,187.833,19.0,8.167,9.292,1.125,206.833
2014-08-12,191.625,23.625,15.0,19.75,4.75,215.25
2014-08-13,194.417,23.125,14.042,16.25,2.208,217.542
2014-08-14,194.833,24.417,12.875,14.75,1.875,219.25
2014-08-15,190.333,23.917,10.667,12.708,2.042,214.25
2014-08-16,187.348,20.0,8.739,10.478,1.739,207.348
2014-08-17,192.5,19.292,8.292,9.667,1.375,211.792
2014-08-18,192.5,25.375,16.5,21.458,4.958,217.875
2014-08-19,186.542,22.333,12.208,19.042,6.833,208.875
2014-08-20,185.542,22.333,12.273,18.727,6.455,207.875
2014-08-21,185.75,21.833,11.958,16.75,4.792,207.583
2014-08-22,184.227,21.955,11.208,16.542,5.333,206.182
2014-08-23,183.391,19.652,7.913,11.913,4.0,203.043
2014-08-24,184.167,18.75,7.583,9.25,1.667,202.917
2014-08-25,184.625,19.75,9.25,13.417,4.167,204.375
2014-08-26,190.917,18.458,9.0,10.375,1.375,209.375
2014-08-27,187.292,19.167,11.708,13.875,2.167,206.458
2014-08-28,191.958,18.375,8.167,9.292,1.125,210.333
2014-08-29,193.833,19.042,10.292,12.292,2.0,212.875
2014-08-30,194.609,19.696,10.0,11.783,1.783,214.304
2014-08-31,194.542,19.875,6.417,7.25,0.833,214.417
2014-09-01,193.667,21.0,9.5,11.208,1.708,214.667
2014-09-02,193.75,21.167,10.583,13.667,3.083,214.917
2014-09-03,193.826,25.696,18.227,22.045,3.818,219.522
2014-09-04,187.417,19.75,12.458,16.292,3.833,207.167
2014-09-05,189.417,21.833,9.958,13.583,3.625,211.25
2014-09-06,192.609,22.13,10.043,12.609,2.565,214.739
2014-09-07,193.0,19.25,5.292,5.792,0.5,212.25
2014-09-08,193.083,19.583,8.208,9.542,1.333,212.667
2014-09-09,195.458,22.125,13.25,14.542,1.292,217.583
2014-09-10,196.625,21.5,16.417,19.167,2.75,218.125
2014-09-11,195.542,20.417,12.25,14.042,1.792,215.958
2014-09-12,196.583,19.0,11.375,12.792,1.417,215.583
2014-09-13,192.391,16.87,10.304,11.217,0.913,209.261
