date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2014-12-03,195.0,4.833,84.0,66.375,45.0,9.5,41.833,116.125,74.292,9.875,0,98.0,56.208,5.0,204.5
2014-12-04,194.5,4.667,100.0,99.792,97.0,8.792,39.917,90.292,50.375,7.875,17,76.0,62.25,38.0,203.292
2014-12-05,194.833,3.875,97.0,67.292,44.0,6.542,34.917,65.167,30.25,7.958,0,69.0,38.75,11.0,201.375
2014-12-06,195.875,3.625,76.0,62.0,46.0,5.042,26.833,41.25,14.417,6.917,0,72.0,36.542,7.0,200.917
2014-12-07,192.478,4.083,84.0,69.042,52.0,5.13,19.652,31.174,11.522,7.833,0,88.0,45.208,2.0,197.609
2014-12-08,193.208,5.292,97.0,74.792,50.0,10.375,35.208,84.333,49.125,13.667,0,98.0,49.708,-1.0,203.583
2014-12-09,191.625,4.348,94.0,69.0,41.0,6.708,39.583,109.292,69.708,10.333,0,124.0,68.708,20.0,198.333
2014-12-10,194.083,4.958,88.0,73.458,54.0,13.75,45.917,112.292,66.375,13.583,0,112.0,70.667,31.0,207.833
2014-12-11,192.0,4.958,100.0,94.0,82.0,12.208,38.792,98.125,59.333,13.708,7,116.0,91.25,73.0,204.208
2014-12-12,192.5,4.417,95.0,72.5,57.0,7.542,34.667,73.417,38.75,15.625,0,93.0,65.0,31.0,200.042
2014-12-13,192.958,4.083,83.0,61.375,40.0,5.375,30.292,59.958,29.667,9.25,0,74.0,33.333,4.0,198.333
2014-12-14,192.304,3.458,76.0,61.042,47.0,4.565,17.826,23.13,5.304,9.167,0,61.0,28.083,0.0,196.87
2014-12-15,193.292,5.125,94.0,78.958,63.0,8.125,35.708,94.417,58.708,11.125,0,74.0,35.75,3.0,201.417
2014-12-16,193.375,4.667,100.0,91.583,62.0,10.083,35.792,79.708,43.917,9.333,19,66.0,43.042,16.0,203.458
2014-12-17,192.208,2.958,69.0,55.375,40.0,2.958,25.125,39.292,14.167,6.333,0,24.0,3.375,-15.0,195.167
2014-12-18,192.955,3.273,91.0,75.083,63.0,4.773,28.583,44.792,16.208,6.333,0,37.0,4.833,-19.0,197.727
2014-12-19,195.25,5.0,93.0,74.292,49.0,11.625,39.625,93.0,53.375,9.875,0,76.0,27.75,2.0,206.875
2014-12-20,193.375,4.792,100.0,91.333,71.0,10.833,31.042,62.208,31.167,9.792,26,69.0,54.792,28.0,204.208
2014-12-21,194.043,5.208,100.0,75.667,53.0,7.217,30.087,70.783,40.696,14.167,0,80.0,43.583,10.0,201.261
2014-12-22,194.875,4.375,75.0,60.125,40.0,6.125,37.208,84.0,46.792,9.375,0,50.0,25.0,-6.0,201.0
2014-12-23,194.208,5.042,99.0,70.0,46.0,7.667,31.958,70.375,38.417,13.542,0,107.0,52.792,10.0,201.875
2014-12-24,196.458,7.792,100.0,88.75,68.0,15.708,40.542,134.208,93.667,24.375,0,96.0,48.75,5.0,212.167
2014-12-25,193.708,5.13,100.0,88.333,66.0,8.375,34.458,77.708,43.25,14.708,1,74.0,51.167,18.0,202.083
2014-12-26,192.708,3.792,95.0,76.333,50.0,5.625,34.417,89.292,54.875,5.417,0,76.0,39.5,10.0,198.333
2014-12-27,193.125,4.458,100.0,77.458,51.0,7.042,28.292,67.583,39.292,6.25,0,82.0,34.792,-9.0,200.167
2014-12-28,193.696,5.75,100.0,91.208,59.0,11.913,27.348,61.348,34.0,9.458,17,64.0,28.292,-22.0,205.609
2014-12-29,192.208,5.375,100.0,89.958,66.0,7.917,27.833,51.208,23.375,12.875,7,106.0,64.917,39.0,200.125
2014-12-30,195.417,7.875,98.0,75.083,48.0,11.292,32.958,59.917,26.958,31.333,0,108.0,57.875,15.0,206.708
2014-12-31,194.208,6.5,100.0,79.333,45.0,8.333,26.125,45.083,18.958,20.75,5,113.0,55.292,3.0,202.542
2015-01-01,195.333,6.5,100.0,83.708,51.0,9.083,17.042,27.042,10.0,7.25,1,102.0,48.083,11.0,204.417
2015-01-02,196.667,7.792,100.0,89.667,61.0,12.208,21.167,41.0,19.833,15.208,0,121.0,55.667,4.0,208.875
2015-01-03,194.478,8.417,100.0,91.333,66.0,14.739,21.478,38.043,16.565,17.542,0,147.0,82.375,43.0,209.217
2015-01-04,194.917,8.708,100.0,87.542,62.0,15.125,27.417,59.292,31.875,23.167,0,153.0,91.667,45.0,210.042
2015-01-05,198.333,7.167,100.0,87.958,65.0,12.833,38.583,77.75,39.167,36.875,0,106.0,71.417,37.0,211.167
2015-01-06,194.208,5.083,100.0,84.208,55.0,11.625,30.625,59.583,28.958,15.792,0,121.0,75.375,42.0,205.833
2015-01-07,190.261,4.652,99.0,81.292,59.0,11.652,32.958,74.958,42.0,9.125,0,100.0,64.167,33.0,201.913
2015-01-08,190.333,5.542,98.0,75.167,54.0,12.667,38.042,97.667,59.625,10.25,0,96.0,51.5,5.0,203.0
2015-01-09,189.667,5.0,89.0,67.042,43.0,11.458,30.0,60.083,30.083,5.5,0,96.0,44.208,3.0,201.125
2015-01-10,191.957,6.833,96.0,74.5,47.0,13.696,31.174,64.522,33.348,8.5,0,100.0,41.292,-10.0,205.652
2015-01-11,192.583,6.375,91.0,70.875,45.0,14.708,30.875,55.167,24.292,17.25,0,108.0,62.583,11.0,207.292
2015-01-12,191.417,4.042,94.0,76.167,57.0,9.292,29.667,52.583,22.917,1.75,0,81.0,51.792,8.0,200.708
2015-01-13,192.833,4.75,100.0,85.625,49.0,13.833,29.708,64.875,35.167,5.792,0,89.0,31.292,-12.0,206.667
2015-01-14,192.708,4.652,100.0,72.957,40.0,11.833,38.083,92.292,54.208,7.25,0,82.0,27.435,-19.0,204.542
2015-01-15,192.25,5.333,80.0,62.625,38.0,12.25,48.5,118.083,69.583,9.375,0,96.0,43.167,-3.0,204.5
2015-01-16,191.583,5.292,95.0,74.292,45.0,10.792,36.792,85.875,49.083,8.417,0,91.0,37.708,-5.0,202.375
2015-01-17,192.304,4.667,100.0,76.667,45.0,10.652,22.87,44.13,21.261,6.958,2,82.0,45.375,-11.0,202.957
2015-01-18,190.958,4.333,100.0,89.667,63.0,9.542,25.458,42.417,16.958,1.958,6,101.0,73.375,26.0,200.5
2015-01-19,191.792,3.25,88.0,65.458,43.0,7.625,24.125,36.333,12.208,2.958,0,31.0,6.417,-12.0,199.417
2015-01-20,193.25,3.667,92.0,76.0,62.0,8.125,26.75,50.583,23.833,2.958,0,74.0,21.792,-12.0,201.375
2015-01-21,192.542,3.87,100.0,82.583,57.0,9.167,27.458,62.333,34.875,3.792,0,71.0,31.625,-11.0,201.708
2015-01-22,192.042,3.833,100.0,82.208,58.0,8.417,23.042,47.75,24.708,1.833,0,64.0,31.333,-6.0,200.458
2015-01-23,194.542,4.417,100.0,78.5,55.0,9.75,21.833,37.375,15.542,9.542,0,64.0,26.083,-10.0,204.292
2015-01-24,193.826,3.708,65.0,44.917,25.0,7.391,14.13,17.565,3.435,8.542,0,2.0,-18.208,-45.0,201.217
2015-01-25,194.542,4.667,83.0,62.792,40.0,9.625,27.5,51.25,23.75,8.917,0,53.0,-2.125,-49.0,204.167
2015-01-26,193.833,5.792,91.0,73.125,45.0,13.208,42.25,97.083,54.833,10.417,0,84.0,22.75,-38.0,207.042
2015-01-27,192.917,5.958,99.0,75.25,43.0,14.625,43.333,112.125,68.792,18.458,0,93.0,40.0,-11.0,207.542
2015-01-28,196.333,7.304,100.0,83.417,60.0,19.875,44.125,92.792,48.667,24.043,0,104.0,56.25,-6.0,216.208
2015-01-29,191.75,5.708,100.0,100.0,100.0,14.917,41.542,78.458,36.917,9.625,48,89.0,75.875,64.0,206.667
2015-01-30,189.917,4.292,100.0,83.292,63.0,9.625,28.625,44.292,15.667,5.208,6,88.0,68.167,47.0,199.542
2015-01-31,193.13,4.833,100.0,73.875,45.0,11.087,22.696,33.348,10.652,8.167,0,104.0,62.333,29.0,204.217
2015-02-01,197.333,4.75,95.0,82.708,61.0,11.208,29.625,51.167,21.542,14.875,0,87.0,54.25,31.0,208.542
2015-02-02,194.292,3.667,96.0,75.625,49.0,9.083,30.125,56.875,26.75,6.792,0,87.0,46.083,13.0,203.375
2015-02-03,192.875,3.667,96.0,74.375,44.0,8.792,30.083,62.458,32.375,6.5,0,81.0,29.917,-9.0,201.667
2015-02-04,193.957,4.739,99.0,76.833,47.0,11.261,33.5,63.625,30.125,11.583,0,86.0,34.792,-21.0,205.217
2015-02-05,194.333,5.708,100.0,74.375,40.0,11.25,39.417,85.125,45.708,15.708,0,108.0,49.625,-1.0,205.583
2015-02-06,194.708,5.0,100.0,72.5,39.0,9.667,28.125,64.792,36.667,16.25,0,87.0,43.417,5.0,204.375
2015-02-07,194.435,4.0,100.0,79.958,41.0,6.348,16.522,25.0,8.478,2.958,0,71.0,23.292,-18.0,200.783
2015-02-08,195.417,4.958,97.0,67.667,30.0,9.458,37.792,83.958,46.167,7.583,0,96.0,29.125,-36.0,204.875
2015-02-09,194.583,4.609,91.0,71.25,38.0,8.292,36.333,77.083,40.75,15.0,1,97.0,51.833,16.0,202.875
2015-02-10,194.0,3.958,92.0,69.625,43.0,7.208,34.083,71.833,37.75,7.958,0,82.0,35.25,6.0,201.208
2015-02-11,194.917,5.0,96.0,70.333,38.0,11.375,31.208,67.0,35.792,9.625,0,121.0,43.0,-20.0,206.292
2015-02-12,194.542,4.75,100.0,82.417,60.0,13.625,28.833,51.292,22.458,10.167,0,152.0,83.917,8.0,208.167
2015-02-13,192.292,4.292,100.0,94.792,72.0,14.708,27.375,50.458,23.083,9.333,83,173.0,124.833,93.0,207.0
2015-02-14,190.304,4.458,100.0,84.375,57.0,7.043,13.087,16.348,3.261,10.125,23,196.0,155.417,100.0,197.348
2015-02-15,195.667,3.708,95.0,78.042,55.0,7.0,20.875,31.125,10.25,6.333,0,97.0,51.75,17.0,202.667
2015-02-16,194.833,4.083,98.0,68.583,46.0,7.0,27.625,43.375,15.75,8.375,0,61.0,29.208,-7.0,201.833
2015-02-17,195.875,4.174,100.0,80.542,50.0,7.542,27.5,53.042,25.542,7.25,1,80.0,33.292,-14.0,203.417
2015-02-18,198.292,5.083,100.0,73.708,27.0,12.125,36.208,81.458,45.25,10.125,0,106.0,33.25,-25.0,210.417
2015-02-19,196.792,6.25,100.0,79.417,50.0,15.208,39.917,91.5,51.583,17.208,0,129.0,68.917,6.0,212.0
2015-02-20,193.083,5.292,100.0,94.083,66.0,12.167,37.458,75.458,38.0,8.292,30,90.0,75.292,62.0,205.25
2015-02-21,191.565,3.792,100.0,75.125,45.0,5.739,15.13,20.565,5.435,8.792,1,91.0,58.542,15.0,197.304
2015-02-22,193.458,4.75,96.0,70.208,48.0,8.667,28.125,49.375,21.25,9.333,0,81.0,47.083,-2.0,202.125
2015-02-23,194.792,5.348,95.0,74.667,49.0,11.875,34.833,68.125,33.292,13.667,0,98.0,67.0,33.0,206.667
2015-02-24,193.458,3.542,77.0,67.458,54.0,5.917,21.708,33.042,11.333,8.875,0,66.0,37.167,7.0,199.375
2015-02-25,193.667,3.583,88.0,64.708,36.0,6.542,31.708,60.792,29.083,6.333,0,78.0,29.542,-22.0,200.208
2015-02-26,194.75,4.583,90.0,67.458,40.0,7.292,36.667,66.75,30.083,17.667,0,88.0,32.708,-13.0,202.042
2015-02-27,196.708,5.667,100.0,75.125,43.0,9.125,32.125,51.625,19.5,30.042,0,118.0,58.542,-14.0,205.833
2015-02-28,196.174,6.583,100.0,77.208,45.0,11.696,32.304,48.957,16.652,30.667,0,150.0,77.5,12.0,207.87
2015-03-01,193.417,3.625,94.0,74.0,49.0,7.083,22.5,31.333,8.833,9.25,1,46.0,11.167,-15.0,200.5
2015-03-02,193.917,4.708,99.0,71.792,44.0,9.5,39.583,77.25,37.667,14.625,0,103.0,40.667,-14.0,203.417
2015-03-03,193.958,5.917,99.0,77.667,52.0,13.917,43.667,106.208,62.542,18.458,0,135.0,67.333,1.0,207.875
2015-03-04,193.957,6.043,100.0,71.125,34.0,15.13,43.35,92.1,48.75,18.167,0,174.0,97.833,24.0,209.087
2015-03-05,192.542,5.583,94.0,73.792,51.0,13.458,31.304,55.739,24.435,25.0,0,195.0,140.833,84.0,206.0
2015-03-06,189.739,4.792,100.0,81.417,58.0,9.826,24.304,37.435,13.13,17.5,0,194.0,149.125,84.0,199.565
2015-03-07,186.75,4.542,100.0,91.083,71.0,10.917,24.417,53.042,28.625,10.708,0,202.0,151.708,109.0,197.667
2015-03-08,189.708,4.708,100.0,88.583,73.0,12.5,30.917,70.792,39.875,15.208,0,187.0,130.5,93.0,202.208
2015-03-09,191.5,4.167,100.0,90.75,71.0,6.417,37.708,57.542,19.833,10.458,35,113.0,76.417,57.0,197.917
2015-03-10,194.792,3.417,76.0,63.542,52.0,4.208,22.417,33.208,10.792,7.708,0,84.0,61.0,46.0,199.0
2015-03-11,194.667,3.913,87.0,69.083,49.0,5.083,34.333,60.286,25.952,6.667,0,89.0,53.083,21.0,199.75
2015-03-12,194.583,3.917,93.0,65.542,35.0,5.292,28.333,54.375,26.042,4.417,0,109.0,52.25,8.0,199.875
2015-03-13,191.522,3.875,100.0,73.625,36.0,5.565,16.826,24.174,7.348,7.292,9,135.0,71.917,4.0,197.087
2015-03-14,191.542,4.458,100.0,90.875,74.0,4.75,35.708,54.5,18.792,11.875,21,72.0,57.833,43.0,196.292
2015-03-15,192.667,4.208,85.0,60.458,36.0,5.583,30.667,51.083,20.417,14.167,0,116.0,68.667,20.0,198.25
2015-03-16,192.042,4.542,100.0,69.75,25.0,9.292,37.958,71.917,33.958,7.25,0,150.0,66.583,-3.0,201.333
2015-03-17,191.833,5.783,100.0,68.875,33.0,12.708,42.333,93.375,51.042,12.458,0,180.0,102.5,31.0,204.542
2015-03-18,189.5,4.458,100.0,79.625,53.0,11.583,37.0,74.167,37.167,10.958,8,183.0,126.583,64.0,201.083
2015-03-19,187.583,4.625,100.0,88.208,70.0,12.5,23.042,35.792,12.75,13.333,12,180.0,136.333,91.0,200.083
2015-03-20,192.826,4.25,76.0,59.417,43.0,7.826,9.739,12.087,2.348,14.542,0,138.0,99.708,78.0,200.652
2015-03-21,191.75,3.583,75.0,53.417,34.0,5.5,14.458,21.5,7.042,3.0,0,131.0,83.875,40.0,197.25
2015-03-22,192.792,4.833,94.0,62.417,27.0,9.792,34.917,61.25,26.333,6.417,0,164.0,81.583,1.0,202.583
2015-03-23,192.333,4.375,94.0,65.25,21.0,12.708,34.75,65.333,30.583,13.625,0,190.0,103.458,41.0,205.042
2015-03-24,192.0,3.261,68.0,52.083,34.0,5.917,21.458,32.208,10.75,5.917,0,110.0,77.5,50.0,197.917
2015-03-25,192.833,3.333,76.0,57.708,39.0,8.708,26.208,48.958,22.75,4.125,0,95.0,57.708,26.0,201.542
2015-03-26,193.0,3.833,93.0,61.375,32.0,9.917,24.417,45.417,21.0,4.792,0,132.0,64.458,1.0,202.917
2015-03-27,191.391,4.417,100.0,76.0,35.0,7.565,22.522,35.348,12.826,9.167,4,141.0,74.458,8.0,198.957
2015-03-28,190.417,4.458,100.0,83.083,48.0,9.5,30.042,49.458,19.417,10.625,0,134.0,82.583,39.0,199.917
2015-03-29,191.25,4.667,100.0,64.25,31.0,7.833,34.083,56.25,22.167,20.25,0,165.0,104.208,19.0,199.083
2015-03-30,191.0,5.5,96.0,73.125,49.0,12.75,43.833,65.542,21.708,26.25,0,187.0,127.167,62.0,203.75
2015-03-31,189.5,5.13,100.0,74.333,39.0,11.0,35.625,53.625,18.0,26.583,0,198.0,143.333,76.0,200.5
2015-04-01,187.542,3.625,100.0,92.875,75.0,7.167,24.208,31.208,7.0,10.042,5,174.0,151.125,116.0,194.708
2015-04-02,190.042,3.958,92.0,67.208,44.0,8.625,21.542,26.708,5.167,9.083,0,204.0,148.542,85.0,198.667
2015-04-03,185.75,3.667,100.0,91.667,80.0,10.667,18.583,36.042,17.458,5.542,10,203.0,174.208,148.0,196.417
2015-04-04,187.25,3.833,99.0,83.0,62.0,9.208,19.417,24.125,4.708,4.25,0,245.0,182.417,136.0,196.458
2015-04-05,189.739,3.833,100.0,99.875,98.0,11.609,14.913,17.348,2.435,3.5,16,170.0,155.792,145.0,201.348
2015-04-06,190.333,3.833,100.0,99.333,96.0,9.667,27.833,45.625,17.792,3.833,11,161.0,143.125,94.0,200.0
2015-04-07,191.083,3.375,100.0,83.625,66.0,6.708,36.708,57.042,20.333,7.833,4,93.0,86.75,76.0,197.792
2015-04-08,192.75,3.583,100.0,77.417,59.0,6.417,32.083,58.708,26.625,8.083,5,89.0,61.333,34.0,199.167
2015-04-09,193.045,3.348,87.0,69.292,52.0,8.818,25.458,39.625,14.167,7.667,0,154.0,105.292,47.0,201.864
2015-04-10,193.333,4.0,100.0,95.875,83.0,9.083,28.792,44.417,15.625,7.208,22,114.0,106.875,97.0,202.417
2015-04-11,192.083,3.875,100.0,84.792,56.0,8.25,30.875,48.875,18.0,7.375,3,157.0,112.083,66.0,200.333
2015-04-12,188.652,3.375,99.0,67.708,38.0,6.652,16.304,25.739,9.435,8.042,0,188.0,131.333,53.0,195.304
2015-04-13,186.708,2.542,100.0,87.833,64.0,6.208,15.75,18.875,3.125,3.5,16,141.0,130.583,113.0,192.917
2015-04-14,186.125,3.417,100.0,96.875,73.0,10.417,30.375,50.125,19.75,4.417,18,163.0,143.542,111.0,196.542
2015-04-15,189.0,5.083,100.0,80.833,62.0,8.958,38.208,73.333,35.125,10.625,2,141.0,111.083,74.0,197.958
2015-04-16,186.455,5.091,100.0,67.417,36.0,8.318,28.182,56.318,28.136,25.333,0,204.0,152.958,76.0,194.773
2015-04-17,180.417,3.417,92.0,58.958,25.0,7.042,20.667,32.625,11.958,15.25,0,188.0,149.208,67.0,187.458
2015-04-18,181.458,3.5,84.0,53.083,15.0,7.917,22.625,39.958,17.333,13.875,0,217.0,147.0,50.0,189.375
2015-04-19,189.435,3.792,100.0,84.625,71.0,10.13,18.957,23.609,4.652,18.625,1,214.0,173.083,142.0,199.565
2015-04-20,187.792,4.0,100.0,98.208,90.0,10.792,27.083,42.625,15.542,10.875,62,211.0,169.458,134.0,198.583
2015-04-21,189.083,3.208,98.0,80.292,57.0,6.125,28.292,43.583,15.292,3.792,0,156.0,117.375,67.0,195.208
2015-04-22,190.125,3.625,100.0,74.5,41.0,9.333,30.958,60.25,29.292,8.208,0,230.0,146.583,58.0,199.458
2015-04-23,190.292,3.957,95.0,54.25,23.0,12.208,39.917,67.833,27.917,15.826,0,234.0,161.458,81.0,202.5
2015-04-24,190.458,4.208,96.0,59.375,23.0,13.0,45.333,74.042,28.708,19.667,0,244.0,169.75,94.0,203.458
2015-04-25,190.292,3.958,89.0,46.667,20.0,8.417,33.708,50.792,17.083,20.75,0,238.0,168.25,94.0,198.708
2015-04-26,190.696,4.208,92.0,52.542,27.0,10.043,24.348,31.609,7.261,20.0,0,248.0,166.083,80.0,200.739
2015-04-27,189.458,4.208,100.0,69.083,28.0,10.417,37.083,59.458,22.375,27.0,0,267.0,191.458,125.0,199.875
2015-04-28,187.667,3.625,100.0,77.208,49.0,9.458,29.417,56.5,27.083,25.458,0,244.0,189.167,137.0,197.125
2015-04-29,187.292,3.375,98.0,77.5,52.0,11.583,23.583,35.792,12.208,11.125,0,222.0,181.875,139.0,198.875
2015-04-30,186.333,3.043,100.0,70.458,39.0,10.458,26.375,38.833,12.458,10.167,0,262.0,187.125,110.0,196.792
2015-05-01,187.25,3.625,100.0,71.417,43.0,10.0,27.917,43.5,15.583,11.542,0,272.0,200.292,130.0,197.25
2015-05-02,187.25,4.208,100.0,69.792,26.0,10.875,22.625,33.583,10.958,14.667,0,299.0,204.0,128.0,198.125
2015-05-03,186.739,3.25,100.0,80.583,55.0,7.913,13.174,16.783,3.609,7.125,4,244.0,194.875,141.0,194.652
2015-05-04,187.875,3.167,100.0,94.375,63.0,8.625,10.542,12.833,2.292,8.208,6,227.0,185.958,160.0,196.5
2015-05-05,191.208,3.75,84.0,55.292,24.0,7.625,16.417,20.917,4.5,10.333,0,239.0,170.042,111.0,198.833
2015-05-06,191.417,3.708,95.0,68.625,33.0,8.5,15.875,19.917,4.042,13.208,0,242.0,181.25,107.0,199.917
2015-05-07,190.913,3.304,99.0,71.458,49.0,8.0,28.25,37.208,8.958,12.417,1,236.0,194.458,148.0,198.913
2015-05-08,192.708,3.542,100.0,73.083,46.0,7.875,30.583,43.708,13.125,14.542,1,257.0,192.0,121.0,200.583
2015-05-09,192.667,4.042,100.0,86.917,73.0,9.667,33.5,49.25,15.75,16.792,0,205.0,177.083,136.0,202.333
2015-05-10,190.478,3.458,92.0,60.167,37.0,6.348,21.174,26.043,4.87,13.375,0,238.0,169.583,110.0,196.826
2015-05-11,190.458,3.0,93.0,63.125,20.0,6.875,19.833,30.083,10.25,10.25,0,229.0,169.167,82.0,197.333
2015-05-12,189.625,3.208,100.0,91.5,70.0,9.333,30.583,40.208,9.625,8.625,65,212.0,171.375,137.0,198.958
2015-05-13,191.625,4.333,100.0,65.833,37.0,7.958,42.333,76.875,34.542,19.792,0,250.0,185.458,109.0,199.583
2015-05-14,190.826,4.391,100.0,75.667,27.0,10.783,46.375,81.333,34.958,19.583,1,261.0,187.542,142.0,201.609
2015-05-15,186.75,3.5,100.0,81.042,55.0,10.792,22.708,43.167,20.458,17.042,0,283.0,230.708,171.0,197.542
2015-05-16,187.667,3.708,100.0,93.0,73.0,8.417,21.292,31.667,10.375,17.458,24,221.0,195.875,149.0,196.083
2015-05-17,190.652,4.042,100.0,62.417,26.0,8.696,21.478,36.261,14.783,16.042,0,261.0,189.875,109.0,199.348
2015-05-18,190.583,3.667,100.0,73.75,31.0,10.5,29.375,47.208,17.833,15.583,19,246.0,183.833,127.0,201.083
2015-05-19,188.542,4.0,100.0,90.917,69.0,10.958,30.083,51.583,21.5,8.542,8,255.0,208.0,157.0,199.5
2015-05-20,188.917,3.5,100.0,74.125,26.0,7.958,26.5,42.708,16.208,14.292,5,298.0,197.542,124.0,196.875
2015-05-21,189.625,3.348,100.0,72.708,37.0,8.167,30.958,49.708,18.75,7.833,0,236.0,170.125,111.0,197.792
2015-05-22,191.583,3.75,95.0,64.042,29.0,10.083,35.667,59.167,23.5,12.083,0,262.0,188.417,120.0,201.667
2015-05-23,190.375,3.792,94.0,75.0,37.0,10.125,31.542,50.792,19.25,14.333,0,246.0,194.5,140.0,200.5
2015-05-24,188.261,3.208,92.0,63.958,41.0,7.391,20.087,25.087,5.0,10.75,0,277.0,212.625,151.0,195.652
2015-05-25,189.792,3.583,95.0,64.75,38.0,10.625,29.583,37.542,7.958,19.667,0,275.0,215.542,140.0,200.417
2015-05-26,188.958,3.609,100.0,61.417,26.0,10.583,35.87,61.783,25.913,17.609,0,302.0,231.625,159.0,199.542
2015-05-27,189.792,4.083,79.0,54.75,31.0,11.375,40.583,57.25,16.667,21.125,0,318.0,232.542,146.0,201.167
2015-05-28,189.833,3.5,81.0,60.292,44.0,11.458,33.458,42.833,9.375,25.833,0,293.0,233.167,158.0,201.292
2015-05-29,186.792,2.958,76.0,61.792,41.0,8.25,25.5,31.292,5.792,18.708,0,299.0,242.875,193.0,195.042
2015-05-30,188.25,3.833,92.0,67.292,44.0,9.667,29.5,36.167,6.667,25.792,0,312.0,238.458,169.0,197.917
2015-05-31,187.826,3.125,93.0,69.083,46.0,7.739,18.13,20.652,2.522,19.583,0,261.0,217.0,173.0,195.565
2015-06-01,189.042,3.167,95.0,60.792,28.0,9.417,32.333,45.417,13.083,13.292,0,297.0,225.333,142.0,198.458
2015-06-02,187.458,3.042,100.0,80.125,61.0,8.25,25.75,36.833,11.083,16.833,0,280.0,238.708,203.0,195.708
2015-06-03,187.833,3.5,100.0,94.833,82.0,8.917,30.917,44.417,13.5,10.75,41,235.0,210.708,159.0,196.75
2015-06-04,190.455,2.522,100.0,65.083,32.0,7.864,22.708,40.292,17.583,6.208,0,253.0,193.792,131.0,198.318
2015-06-05,192.458,3.25,100.0,91.833,75.0,13.833,35.167,71.875,36.708,6.417,25,173.0,146.542,124.0,206.292
2015-06-06,192.25,2.708,100.0,83.792,62.0,11.542,22.083,31.458,9.375,4.042,3,220.0,176.5,138.0,203.792
2015-06-07,190.783,3.208,100.0,77.833,50.0,13.217,16.87,25.391,8.522,7.458,0,253.0,197.542,132.0,204.0
2015-06-08,189.042,2.167,100.0,88.875,70.0,11.708,15.958,19.25,3.292,6.417,8,237.0,199.458,180.0,200.75
2015-06-09,188.75,3.292,100.0,98.0,85.0,14.542,20.375,38.583,18.208,5.125,29,231.0,204.333,179.0,203.292
2015-06-10,188.625,3.417,100.0,80.5,49.0,13.292,22.25,41.75,19.5,10.333,0,290.0,222.958,160.0,201.917
2015-06-11,191.708,3.739,100.0,93.333,72.0,17.375,23.667,39.208,15.542,15.25,6,237.0,206.917,182.0,209.083
2015-06-12,192.208,4.375,100.0,90.125,62.0,15.542,30.375,41.417,11.042,20.375,4,295.0,231.292,193.0,207.75
2015-06-13,195.333,4.583,100.0,70.833,44.0,14.667,26.0,38.5,12.5,33.458,0,307.0,237.917,169.0,210.0
2015-06-14,188.913,2.833,100.0,83.208,65.0,13.957,16.043,18.217,2.174,11.208,0,262.0,225.75,199.0,202.87
2015-06-15,190.958,3.75,100.0,85.333,66.0,16.167,26.458,38.333,11.875,18.25,0,280.0,235.25,190.0,207.125
2015-06-16,191.208,3.913,100.0,93.5,80.0,16.708,31.333,47.417,16.083,22.167,0,248.0,226.333,203.0,207.917
2015-06-17,191.75,3.5,100.0,79.75,55.0,13.708,25.083,39.75,14.667,24.5,0,287.0,238.0,193.0,205.458
2015-06-18,189.5,2.167,100.0,86.208,72.0,11.667,15.417,19.0,3.583,8.0,6,235.0,211.375,186.0,201.167
2015-06-19,190.292,2.833,100.0,98.083,90.0,11.458,20.833,31.042,10.208,6.333,17,216.0,193.083,174.0,201.75
2015-06-20,191.583,3.167,100.0,86.792,63.0,12.25,17.875,27.292,9.417,10.917,0,263.0,223.625,190.0,203.833
2015-06-21,191.652,3.208,100.0,85.75,52.0,12.087,12.261,18.087,5.826,8.417,19,284.0,229.167,196.0,203.739
2015-06-22,191.417,3.375,100.0,89.25,73.0,14.042,20.375,33.125,12.75,15.5,0,258.0,224.792,180.0,205.458
2015-06-23,192.167,3.5,100.0,83.625,62.0,14.75,22.833,36.583,13.75,23.625,0,284.0,239.167,194.0,206.917
2015-06-24,193.0,3.458,100.0,82.208,55.0,14.875,22.5,35.625,13.125,23.25,0,298.0,242.667,193.0,207.875
2015-06-25,191.625,3.13,100.0,78.667,56.0,14.875,20.083,29.25,9.167,17.125,0,302.0,250.958,203.0,206.5
2015-06-26,188.375,2.583,100.0,97.542,78.0,14.167,20.458,24.458,4.0,5.542,30,237.0,215.25,207.0,202.542
2015-06-27,191.458,3.583,100.0,84.792,74.0,13.292,22.792,32.625,9.833,5.833,0,246.0,226.958,194.0,204.75
2015-06-28,188.87,2.375,93.0,81.333,62.0,10.435,9.957,11.957,2.0,4.792,0,240.0,201.792,181.0,199.304
2015-06-29,189.833,2.708,95.0,73.292,48.0,12.958,20.167,28.458,8.292,6.5,0,284.0,222.083,181.0,202.792
2015-06-30,189.667,2.917,100.0,89.375,54.0,14.292,23.917,41.958,18.042,8.125,27,260.0,212.708,186.0,203.958
2015-07-01,188.25,3.292,100.0,95.667,81.0,13.667,20.042,29.208,9.167,6.208,31,275.0,230.417,188.0,201.917
2015-07-02,192.478,4.348,100.0,86.125,61.0,14.652,25.917,52.75,26.833,16.348,0,284.0,237.833,204.0,207.13
2015-07-03,196.333,3.875,100.0,85.208,59.0,15.292,24.958,33.292,8.333,17.542,0,283.0,238.542,205.0,211.625
