date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-05-15,187.625,89.0,85.542,80.0,7.167,16.708,18.333,1.625,12.25,11,1.042,18.7,16.921,14.9,194.792
2012-05-16,190.826,90.0,61.25,26.0,10.0,21.609,24.217,2.609,27.625,0,2.783,23.9,19.571,15.4,200.826
2012-05-17,191.609,80.0,51.375,22.0,7.913,22.13,25.348,3.217,40.208,0,4.609,25.6,20.275,14.6,199.522
2012-05-18,191.875,65.0,43.167,23.0,1.083,9.333,9.625,0.292,24.958,0,0.217,25.6,19.342,14.1,192.958
2012-05-19,195.75,71.0,42.167,18.0,2.917,16.792,18.125,1.333,20.208,0,1.875,25.6,18.704,10.5,198.667
2012-05-20,194.333,67.0,54.458,37.0,2.25,12.25,12.625,0.375,24.792,0,1.875,23.8,19.654,15.7,196.583
2012-05-21,191.333,66.0,50.417,29.0,1.292,9.083,9.375,0.292,19.375,0,0.208,27.2,21.458,16.8,192.625
2012-05-22,192.333,72.0,54.125,37.0,4.042,18.375,19.458,1.083,24.792,0,1.792,25.4,21.133,16.1,196.375
2012-05-23,195.0,82.0,57.667,41.0,6.792,26.458,29.5,3.042,31.0,0,2.75,24.4,19.6,13.4,201.792
2012-05-24,194.957,78.0,56.458,35.0,5.913,30.826,35.087,4.261,35.833,0,4.609,26.3,19.588,13.2,200.87
2012-05-25,195.409,86.0,74.583,67.0,6.636,33.042,38.417,5.375,46.174,1,2.348,20.5,17.596,14.7,202.045
2012-05-26,191.792,90.0,67.417,41.0,1.375,17.333,19.208,1.875,29.458,0,2.417,24.3,18.862,12.8,193.167
2012-05-27,193.083,80.0,57.417,29.0,0.458,17.083,18.667,1.583,34.333,0,3.292,27.7,21.325,13.9,193.542
2012-05-28,191.375,81.0,57.917,37.0,0.208,14.833,16.875,2.042,36.333,0,3.917,27.7,22.375,17.0,191.583
2012-05-29,192.417,82.0,69.667,51.0,0.25,13.083,14.375,1.292,40.25,21,1.542,24.5,19.621,14.6,192.667
2012-05-30,190.208,81.0,59.708,42.0,0.042,7.167,7.583,0.417,13.167,0,0.25,24.4,18.871,13.4,190.25
2012-05-31,190.696,75.0,63.042,50.0,0.348,15.087,17.217,2.13,22.167,0,3.043,25.9,20.658,14.8,191.043
2012-06-01,191.958,84.0,61.833,39.0,1.083,19.625,22.708,3.083,30.333,0,3.304,27.0,22.412,17.2,193.042
2012-06-02,191.75,73.0,59.083,45.0,1.083,14.083,15.25,1.167,30.583,0,2.333,26.1,22.021,16.9,192.833
2012-06-03,191.0,73.0,61.833,46.0,0.667,11.667,12.125,0.458,26.667,0,1.083,27.0,22.075,18.6,191.667
2012-06-04,191.208,80.0,61.083,45.0,0.25,14.958,17.0,2.042,21.5,0,2.292,26.1,21.912,16.0,191.458
2012-06-05,192.25,77.0,70.417,62.0,3.5,22.5,25.625,3.125,18.167,0,1.708,21.7,20.275,18.4,195.75
2012-06-06,186.667,69.0,57.667,47.0,0.667,12.708,14.125,1.417,15.75,0,1.625,27.0,23.108,19.0,187.333
2012-06-07,191.435,79.0,52.167,25.0,1.783,21.87,24.87,3.0,25.708,0,3.565,29.6,23.379,17.4,193.217
2012-06-08,188.583,89.0,76.292,60.0,1.583,16.75,18.458,1.708,21.75,26,1.043,25.1,21.55,19.2,190.167
2012-06-09,185.5,88.0,78.042,65.0,0.167,12.125,14.167,2.042,11.75,2,1.708,25.6,21.533,18.4,185.667
2012-06-10,188.333,79.0,62.083,46.0,0.0,8.042,8.667,0.625,18.708,0,1.458,25.9,21.883,17.5,188.333
2012-06-11,188.083,78.0,62.458,44.0,1.583,11.75,12.833,1.083,14.917,0,1.333,27.4,22.396,17.0,189.667
2012-06-12,186.625,80.0,71.75,68.0,0.458,9.542,10.125,0.583,12.75,3,0.417,23.1,21.083,18.8,187.083
2012-06-13,189.667,79.0,60.375,43.0,2.25,17.458,19.958,2.5,12.083,0,2.958,26.7,22.725,17.4,191.917
2012-06-14,192.043,79.0,59.458,41.0,2.826,18.0,20.391,2.391,17.417,0,3.043,29.2,24.517,19.3,194.87
2012-06-15,189.75,87.0,69.333,49.0,2.917,16.5,18.625,2.125,20.417,4,1.783,27.7,22.808,19.3,192.667
2012-06-16,182.042,90.0,87.292,80.0,1.5,9.375,14.833,5.458,9.208,54,1.583,25.8,22.3,18.6,183.542
2012-06-17,184.375,91.0,73.5,55.0,2.417,10.083,11.833,1.75,10.958,2,2.083,28.0,24.45,21.1,186.792
2012-06-18,190.792,82.0,71.542,61.0,4.833,18.25,20.708,2.458,25.958,0,4.417,28.2,24.596,21.0,195.625
2012-06-19,183.917,91.0,85.583,71.0,3.417,11.542,13.875,2.333,13.042,103,1.083,25.0,22.933,20.3,187.333
2012-06-20,182.708,84.0,68.875,53.0,1.917,11.458,13.667,2.208,11.75,0,2.125,27.4,23.562,20.9,184.625
2012-06-21,188.609,91.0,83.833,69.0,2.348,11.87,12.739,0.87,9.833,56,1.0,22.6,20.046,18.5,190.957
2012-06-22,187.208,90.0,64.0,39.0,0.125,5.833,6.208,0.375,7.125,21,0.043,28.4,22.721,18.2,187.333
2012-06-23,191.708,74.0,61.833,49.0,1.375,13.583,14.75,1.167,13.875,0,2.292,26.3,22.288,17.5,193.083
2012-06-24,194.792,84.0,67.667,55.0,2.75,10.625,11.0,0.375,20.0,2,1.208,27.7,22.871,19.1,197.542
2012-06-25,192.083,83.0,70.75,56.0,1.583,10.542,11.333,0.792,18.292,4,0.75,28.6,23.371,19.2,193.667
2012-06-26,190.652,73.0,60.458,48.0,0.522,10.25,11.042,0.792,15.739,0,0.8,29.4,24.6,19.0,191.174
2012-06-27,191.917,66.0,52.375,42.0,1.0,15.833,17.125,1.292,15.458,0,2.5,27.5,23.25,19.2,192.917
2012-06-28,189.957,69.0,60.0,49.0,0.739,9.913,10.696,0.783,14.125,0,0.609,29.8,24.558,20.3,190.696
2012-06-29,186.667,78.0,60.708,43.0,2.583,14.667,18.875,4.208,15.958,0,3.696,29.7,25.488,19.8,189.25
2012-06-30,185.625,88.0,82.625,68.0,3.042,14.375,16.458,2.083,16.917,17,1.583,25.2,23.667,22.2,188.667
2012-07-01,184.708,89.0,84.083,74.0,3.792,11.458,13.25,1.792,17.583,20,1.542,28.6,24.992,22.4,188.5
2012-07-02,188.333,85.0,68.167,49.0,3.917,13.5,15.417,1.917,20.333,1,3.208,30.1,26.225,22.4,192.25
2012-07-03,194.375,89.0,84.75,77.0,7.083,21.042,23.458,2.417,17.375,26,1.75,25.7,23.446,20.6,201.458
2012-07-04,192.917,89.0,77.125,58.0,5.667,15.625,18.958,3.333,16.75,1,2.583,28.4,24.625,21.7,198.583
2012-07-05,188.957,88.0,86.125,83.0,6.957,19.826,23.913,4.087,14.333,7,2.609,24.3,23.142,21.9,195.913
2012-07-06,190.708,89.0,83.333,69.0,7.75,21.417,30.542,9.125,20.583,29,2.609,29.1,24.938,21.9,198.458
2012-07-07,184.583,91.0,72.125,50.0,1.958,7.042,7.917,0.875,11.375,87,0.625,29.0,24.367,20.7,186.542
2012-07-08,191.875,83.0,65.708,50.0,1.5,4.75,5.0,0.25,13.5,0,0.208,28.4,23.829,19.3,193.375
2012-07-09,192.25,83.0,63.792,36.0,2.167,11.833,13.5,1.667,18.375,0,2.417,31.1,25.104,18.7,194.417
2012-07-10,193.0,82.0,65.417,47.0,2.292,10.667,12.208,1.542,21.167,0,1.833,31.5,26.504,22.1,195.292
2012-07-11,181.208,85.0,70.792,50.0,1.917,6.542,8.167,1.625,11.667,2,1.083,28.9,26.133,24.1,183.125
2012-07-12,177.261,86.0,77.708,66.0,2.739,10.217,14.217,4.0,15.875,9,3.348,30.5,27.117,24.0,180.0
2012-07-13,188.208,88.0,79.958,62.0,1.042,15.917,19.75,3.833,21.083,12,1.87,30.6,26.558,23.6,189.25
2012-07-14,186.917,86.0,79.042,68.0,0.5,14.708,17.5,2.792,19.5,1,3.25,29.5,26.258,23.2,187.417
2012-07-15,183.417,86.0,76.083,64.0,0.042,6.0,8.833,2.833,14.917,0,0.833,31.7,28.029,25.2,183.458
2012-07-16,178.375,80.0,67.333,54.0,0.25,2.917,4.583,1.667,7.333,0,0.625,32.4,28.604,25.4,178.625
2012-07-17,179.708,77.0,60.958,40.0,0.042,4.958,7.208,2.25,10.875,0,1.208,34.7,29.971,25.8,179.75
2012-07-18,183.875,81.0,65.167,48.0,1.792,4.75,8.167,3.417,11.792,0,1.125,33.5,29.054,25.1,185.667
2012-07-19,183.391,79.0,66.375,50.0,1.522,12.261,17.478,5.217,15.917,0,3.087,33.3,29.292,26.3,184.913
2012-07-20,183.75,89.0,79.0,65.0,1.833,14.292,19.292,5.0,14.292,11,1.826,30.7,27.229,24.9,185.583
2012-07-21,196.458,86.0,76.25,55.0,2.125,10.375,12.958,2.583,15.917,8,0.875,31.9,27.075,23.5,198.583
2012-07-22,193.583,85.0,68.875,52.0,0.792,6.708,7.542,0.833,16.5,0,1.333,31.8,27.904,23.7,194.375
2012-07-23,191.042,78.0,67.917,53.0,0.875,13.083,15.208,2.125,20.583,0,2.792,30.8,27.858,24.7,191.917
2012-07-24,198.667,83.0,68.708,51.0,1.958,15.833,19.042,3.208,24.708,0,2.917,33.3,28.896,24.9,200.625
2012-07-25,203.708,83.0,66.917,43.0,3.667,16.208,19.75,3.542,32.208,0,2.625,33.6,29.567,25.2,207.375
2012-07-26,205.652,82.0,61.708,39.0,5.87,19.609,22.87,3.261,40.25,1,3.739,34.5,30.279,25.2,211.522
2012-07-27,203.227,82.0,64.542,49.0,4.682,18.043,21.783,3.739,41.435,0,3.773,35.0,30.288,25.8,207.909
2012-07-28,194.208,79.0,63.833,47.0,2.625,11.333,12.625,1.292,49.708,0,3.083,34.5,29.942,25.2,196.833
2012-07-29,188.583,81.0,64.208,44.0,1.125,9.5,11.0,1.5,40.167,0,4.75,35.7,30.6,26.1,189.708
2012-07-30,176.958,75.0,61.833,43.0,0.375,6.458,8.667,2.208,20.5,0,2.083,35.2,30.342,27.3,177.333
2012-07-31,185.333,78.0,54.75,29.0,3.5,13.458,18.333,4.875,14.625,0,2.167,36.4,30.975,25.5,188.833
2012-08-01,178.958,65.0,55.667,40.0,3.042,7.458,9.958,2.5,10.375,0,1.375,36.6,30.708,27.0,182.0
2012-08-02,180.522,73.0,60.375,46.0,1.043,8.435,13.304,4.87,11.25,0,1.87,34.3,29.838,25.8,181.565
2012-08-03,186.917,78.0,55.458,37.0,4.208,14.917,19.375,4.458,16.0,0,2.565,36.1,30.862,25.8,191.125
2012-08-04,180.375,63.0,51.5,35.0,0.333,6.208,7.042,0.833,9.625,0,0.25,37.7,31.488,26.9,180.708
2012-08-05,176.875,73.0,58.667,42.0,0.083,4.875,5.458,0.583,9.042,0,0.75,36.1,30.588,25.6,176.958
2012-08-06,180.167,81.0,63.125,42.0,0.75,11.25,13.958,2.708,12.125,0,1.708,35.4,30.233,26.6,180.917
2012-08-07,184.958,80.0,62.792,46.0,1.583,9.208,13.167,3.958,14.042,0,0.5,33.1,29.258,25.6,186.542
2012-08-08,186.458,71.0,53.5,33.0,0.292,8.042,9.167,1.125,12.875,0,0.333,33.8,28.212,22.8,186.75
2012-08-09,186.783,77.0,56.0,39.0,0.174,10.348,11.261,0.913,15.167,0,2.0,34.0,27.979,21.2,186.957
2012-08-10,187.875,73.0,60.292,37.0,1.083,12.042,13.292,1.25,25.417,0,1.696,34.9,29.158,24.1,188.958
2012-08-11,184.042,86.0,74.583,63.0,0.583,8.542,9.75,1.208,21.958,10,1.542,31.2,28.388,25.1,184.625
2012-08-12,187.25,83.0,69.667,51.0,1.292,8.5,10.792,2.292,19.083,0,1.875,33.3,28.892,25.4,188.542
2012-08-13,182.583,77.0,67.333,48.0,0.292,7.708,9.292,1.583,23.833,0,3.167,34.0,29.433,26.6,182.875
2012-08-14,184.042,88.0,78.083,64.0,0.333,8.458,10.0,1.542,15.042,58,1.458,30.8,27.346,24.4,184.375
2012-08-15,177.75,79.0,70.375,55.0,0.0,2.25,3.375,1.125,8.208,0,0.625,32.6,28.75,26.1,177.75
2012-08-16,179.913,79.0,66.25,50.0,0.174,5.783,9.0,3.217,10.25,0,2.043,33.8,29.796,25.9,180.087
2012-08-17,183.167,82.0,63.0,46.0,0.417,11.0,16.958,5.958,15.542,0,2.348,34.7,30.3,25.2,183.583
2012-08-18,184.583,79.0,68.458,48.0,0.458,8.625,10.333,1.708,18.25,0,1.208,34.7,28.525,24.2,185.042
2012-08-19,184.417,83.0,63.167,43.0,0.0,6.333,7.417,1.083,9.458,0,1.375,33.8,28.525,23.3,184.417
2012-08-20,186.792,81.0,57.917,34.0,1.042,8.375,11.333,2.958,9.583,0,1.333,34.2,29.329,23.9,187.833
2012-08-21,184.75,76.0,61.75,46.0,0.917,9.542,13.958,4.417,11.25,0,1.667,33.8,29.796,26.1,185.667
2012-08-22,176.583,76.0,61.75,44.0,0.042,4.958,8.208,3.25,9.125,0,1.375,33.5,29.562,26.3,176.625
2012-08-23,185.217,78.0,62.083,44.0,0.696,7.217,13.043,5.826,11.125,0,1.043,34.7,29.588,24.6,185.913
2012-08-24,187.5,80.0,61.25,46.0,2.75,10.833,15.708,4.875,11.667,0,1.435,33.6,29.608,24.9,190.25
2012-08-25,188.25,81.0,60.833,37.0,4.958,12.208,15.75,3.542,15.208,0,2.542,35.2,29.933,24.2,193.208
2012-08-26,184.125,72.0,59.083,36.0,0.542,7.083,8.0,0.917,13.333,0,1.625,35.4,29.575,24.9,184.667
2012-08-27,185.783,74.0,58.417,38.0,1.0,8.375,11.208,2.833,11.652,0,1.042,33.6,29.433,25.4,186.783
2012-08-28,185.042,73.0,58.375,43.0,3.708,6.75,10.792,4.042,9.333,0,1.083,32.9,29.175,24.9,188.75
2012-08-29,176.042,77.0,72.25,65.0,0.375,5.042,6.792,1.75,11.375,0,0.792,31.0,28.496,25.9,176.417
2012-08-30,178.609,84.0,69.083,45.0,1.696,9.652,13.391,3.739,14.917,0,1.739,32.9,29.212,26.3,180.304
2012-08-31,177.583,80.0,64.583,48.0,2.542,6.083,8.583,2.5,13.792,0,0.826,34.5,29.9,25.4,180.125
2012-09-01,184.625,84.0,70.042,51.0,4.667,8.542,9.667,1.125,15.875,0,1.333,31.2,27.571,24.6,189.292
2012-09-02,186.625,83.0,68.375,46.0,2.667,5.375,6.042,0.667,11.917,1,0.708,33.6,27.433,24.0,189.292
2012-09-03,188.375,80.0,65.5,48.0,3.75,10.0,11.375,1.375,13.0,0,1.542,31.9,26.992,23.5,192.125
2012-09-04,191.5,82.0,66.125,45.0,6.0,17.042,20.542,3.5,25.167,0,3.25,31.9,27.742,23.1,197.5
2012-09-05,190.625,83.0,68.0,42.0,5.542,13.375,18.042,4.667,19.875,0,2.375,33.6,28.362,24.9,196.167
2012-09-06,188.826,77.0,66.417,54.0,5.739,15.957,20.913,4.957,21.083,0,3.348,31.7,27.367,24.0,194.565
2012-09-07,184.875,84.0,64.0,34.0,1.833,11.458,13.625,2.167,20.417,0,3.0,33.4,28.371,22.6,186.708
2012-09-08,179.958,72.0,64.5,52.0,0.208,4.625,5.333,0.708,11.708,0,1.333,32.1,28.188,25.8,180.167
2012-09-09,180.583,74.0,64.292,53.0,0.125,3.958,4.667,0.708,9.625,0,1.25,31.2,28.129,25.1,180.708
2012-09-10,181.375,87.0,74.333,59.0,0.708,7.417,9.792,2.375,7.292,4,1.0,29.0,26.608,23.3,182.083
2012-09-11,186.083,89.0,72.333,53.0,0.708,7.042,8.75,1.708,6.083,10,0.042,30.1,25.496,22.6,186.792
2012-09-12,190.042,82.0,61.542,37.0,1.25,11.417,12.708,1.292,13.125,0,1.542,33.1,26.671,21.1,191.292
2012-09-13,188.348,78.0,65.875,50.0,1.826,12.652,15.0,2.348,22.292,0,2.391,32.4,27.712,22.4,190.174
2012-09-14,182.792,75.0,63.25,51.0,1.417,7.375,9.75,2.375,18.25,0,1.0,32.8,28.133,25.6,184.208
2012-09-15,186.5,82.0,63.333,45.0,1.333,8.25,10.125,1.875,9.417,3,1.0,32.2,27.717,23.8,187.833
2012-09-16,184.958,80.0,62.083,42.0,0.625,5.167,5.542,0.375,9.958,0,0.625,34.0,28.433,23.3,185.583
2012-09-17,180.083,85.0,68.333,55.0,0.042,2.917,3.25,0.333,8.417,6,0.5,30.2,27.667,25.3,180.125
2012-09-18,180.583,89.0,85.458,77.0,3.833,11.042,14.292,3.25,6.833,30,0.75,27.0,25.238,23.8,184.417
2012-09-19,187.833,85.0,61.25,40.0,1.458,12.125,14.0,1.875,21.083,0,2.208,30.2,25.967,22.1,189.292
2012-09-20,195.478,81.0,59.792,38.0,3.087,19.609,23.261,3.652,23.167,0,1.348,26.6,23.675,20.5,198.565
2012-09-21,193.043,80.0,62.917,46.0,2.043,12.375,13.917,1.542,22.667,0,0.609,28.2,23.546,19.2,195.087
2012-09-22,191.958,80.0,63.75,45.0,1.833,7.833,8.167,0.333,22.708,1,0.833,28.4,23.879,19.6,193.792
2012-09-23,189.583,85.0,71.542,52.0,1.208,5.542,5.625,0.083,14.625,6,0.542,26.1,21.279,17.2,190.792
2012-09-24,190.5,86.0,65.25,47.0,2.167,10.917,14.333,3.417,7.5,0,0.333,27.0,21.692,16.8,192.667
2012-09-25,193.75,84.0,57.958,34.0,2.167,9.625,15.625,6.0,8.417,0,0.083,30.8,23.554,18.4,195.917
2012-09-26,193.727,74.0,54.0,30.0,2.182,9.0,11.958,2.958,8.739,0,0.167,29.4,23.071,17.7,195.909
2012-09-27,191.565,76.0,59.083,41.0,1.391,10.696,11.652,0.957,9.417,0,0.565,29.6,23.171,16.8,192.957
2012-09-28,195.125,82.0,60.25,36.0,3.125,18.0,20.375,2.375,14.25,0,0.696,30.0,22.408,17.2,198.25
2012-09-29,193.042,87.0,72.708,52.0,3.042,13.958,15.375,1.417,26.125,2,1.917,26.9,22.567,19.6,196.083
2012-09-30,185.25,89.0,86.083,82.0,1.0,5.917,5.917,0.0,13.833,73,0.417,21.6,19.508,16.8,186.25
2012-10-01,188.833,91.0,75.5,57.0,0.667,10.125,13.667,3.542,5.667,2,0.0,22.8,19.746,16.7,189.5
2012-10-02,191.5,86.0,63.083,42.0,1.125,11.125,16.458,5.333,7.5,0,0.542,28.6,21.371,15.5,192.625
2012-10-03,188.125,79.0,59.5,33.0,1.208,15.333,18.111,2.778,4.615,0,0.0,27.5,22.033,17.4,189.333
2012-10-04,186.957,76.0,61.083,40.0,0.913,11.957,13.478,1.522,,0,0.13,27.3,22.462,18.4,187.87
2012-10-05,192.708,84.0,58.875,32.0,2.5,11.958,15.417,3.458,14.0,0,0.174,27.0,20.617,14.7,195.208
2012-10-06,191.583,78.0,67.542,57.0,1.75,8.75,9.0,0.25,14.917,0,0.75,22.8,19.862,16.4,193.333
2012-10-07,192.958,82.0,63.542,40.0,1.708,5.75,5.917,0.167,14.625,0,0.0,25.9,19.588,15.3,194.667
2012-10-08,194.958,81.0,60.833,41.0,0.875,6.125,6.667,0.542,8.333,0,0.083,25.8,19.158,12.6,195.833
2012-10-09,190.261,73.0,57.083,33.0,0.333,6.792,7.125,0.333,7.0,0,0.042,27.3,20.85,15.9,190.609
2012-10-10,186.875,82.0,64.083,44.0,1.375,13.696,15.043,1.292,15.458,1,2.167,26.5,21.017,15.2,188.25
2012-10-11,191.722,88.0,71.292,47.0,2.444,13.15,14.5,1.35,21.917,4,1.217,27.4,20.562,16.0,194.167
2012-10-12,186.958,79.0,59.292,37.0,8.0,11.333,12.417,1.083,9.208,0,0.0,22.6,17.6,12.1,194.958
2012-10-13,193.292,82.0,61.042,35.0,9.955,9.5,11.708,2.208,11.5,0,0.667,24.4,16.992,9.5,202.727
2012-10-14,194.583,80.0,63.5,40.0,4.0,11.292,12.083,0.792,27.458,0,1.458,22.1,18.121,14.1,198.583
2012-10-15,192.542,84.0,62.25,31.0,2.167,9.333,11.292,1.958,24.208,0,1.208,27.1,18.792,11.4,194.708
2012-10-16,193.583,74.0,55.292,31.0,4.625,17.708,18.833,1.125,26.75,0,2.083,27.5,20.592,14.4,198.208
2012-10-17,191.5,90.0,78.25,56.0,3.958,16.208,17.417,1.208,17.25,36,1.208,22.1,18.9,17.0,195.458
2012-10-18,189.522,88.0,70.25,54.0,1.043,8.826,9.304,0.478,8.125,1,1.0,18.8,17.262,16.2,190.565
2012-10-19,191.333,74.0,51.875,32.0,1.667,10.458,12.292,1.833,10.667,0,0.261,23.0,16.604,11.8,193.0
2012-10-20,195.292,83.0,63.917,33.0,2.417,15.333,17.792,2.458,20.25,0,1.333,23.7,16.462,10.3,197.708
2012-10-21,197.417,85.0,65.417,35.0,2.292,15.792,17.583,1.792,33.542,0,3.333,25.2,17.775,11.1,199.708
2012-10-22,192.833,90.0,67.917,46.0,0.5,11.0,12.583,1.583,29.542,0,1.042,26.2,19.604,11.8,193.333
2012-10-23,189.083,86.0,73.125,59.0,1.25,11.083,12.0,0.917,11.583,14,1.083,23.1,16.392,11.7,190.333
2012-10-24,194.083,87.0,64.333,39.0,1.625,15.083,21.5,6.417,12.292,0,0.042,19.7,13.862,8.1,195.708
2012-10-25,193.957,80.0,63.5,39.0,3.087,20.609,25.0,4.391,16.708,0,1.391,21.8,15.121,9.6,197.043
2012-10-26,189.955,84.0,65.208,36.0,4.591,15.583,17.375,1.792,19.304,0,0.87,23.8,16.2,9.6,194.545
2012-10-27,191.292,85.0,67.333,40.0,5.583,15.75,17.083,1.333,25.375,0,1.042,24.9,17.638,11.2,196.875
2012-10-28,190.5,89.0,82.708,75.0,3.833,12.208,12.833,0.625,15.417,19,0.917,21.9,17.933,14.2,194.333
2012-10-29,189.708,88.0,66.917,36.0,2.708,13.25,14.792,1.542,10.708,0,0.458,21.2,15.221,11.0,192.417
2012-10-30,191.417,85.0,70.708,48.0,4.167,13.417,19.625,6.208,14.0,0,1.417,19.6,13.754,9.1,195.583
2012-10-31,188.0,76.0,57.417,38.0,1.333,9.875,10.542,0.667,10.25,0,1.375,19.5,15.046,10.0,189.333
2012-11-01,189.652,78.0,53.292,31.0,1.565,10.826,12.043,1.217,11.167,0,1.217,17.3,13.625,9.6,191.217
2012-11-02,193.625,81.0,61.833,45.0,0.75,11.0,14.0,3.0,7.875,0,0.0,14.6,11.35,6.5,194.375
2012-11-03,192.875,74.0,52.5,32.0,0.208,7.375,7.667,0.292,13.792,0,0.083,18.6,12.671,9.4,193.083
2012-11-04,195.625,83.0,63.667,42.0,1.042,8.917,9.708,0.792,18.292,0,0.167,17.7,11.862,5.5,196.667
2012-11-05,193.167,84.0,77.792,69.0,2.792,18.042,20.542,2.5,13.667,3,0.583,16.5,13.367,10.6,195.958
2012-11-06,192.917,87.0,62.375,36.0,1.583,14.667,19.333,4.667,18.0,1,1.625,19.9,15.6,11.1,194.5
2012-11-07,197.292,81.0,54.375,33.0,3.167,17.5,23.958,6.458,23.042,0,1.292,18.2,13.038,7.8,200.458
2012-11-08,193.913,76.0,58.958,38.0,3.696,22.826,28.087,5.261,32.75,0,1.565,20.0,14.1,8.7,197.609
2012-11-09,192.826,82.0,66.125,49.0,2.565,12.833,17.25,4.417,25.667,0,0.043,19.6,12.808,9.3,195.391
2012-11-10,194.5,81.0,64.792,38.0,2.958,14.083,20.25,6.167,15.542,0,0.083,19.1,12.429,6.3,197.458
2012-11-11,192.292,90.0,85.083,72.0,1.125,12.167,12.875,0.708,4.042,24,0.083,15.8,13.008,10.3,193.417
2012-11-12,192.833,90.0,56.542,35.0,2.417,15.375,17.875,2.5,20.042,0,2.292,17.4,14.062,10.2,195.25
2012-11-13,192.583,78.0,63.0,41.0,2.083,15.083,19.292,4.208,18.375,2,2.083,17.9,11.788,8.2,194.667
2012-11-14,191.875,77.0,56.458,35.0,0.208,8.208,8.917,0.708,9.042,0,1.583,12.9,9.133,5.1,192.083
2012-11-15,193.87,78.0,63.833,43.0,0.217,11.304,12.609,1.304,3.833,0,1.0,14.1,8.129,4.2,194.087
2012-11-16,194.458,89.0,70.0,40.0,6.583,20.417,35.833,15.417,12.042,0,1.217,16.0,8.846,2.7,201.042
2012-11-17,190.042,91.0,85.0,78.0,3.75,16.167,19.875,3.708,8.917,32,0.958,17.0,12.008,6.8,193.792
2012-11-18,189.292,84.0,65.125,45.0,0.167,6.833,7.125,0.292,16.292,1,0.583,15.5,10.967,7.1,189.458
2012-11-19,190.25,91.0,69.125,51.0,0.5,11.958,15.708,3.75,13.042,0,1.667,15.8,10.55,3.3,190.75
2012-11-20,186.87,74.0,53.208,35.0,0.696,13.208,14.625,1.417,19.875,0,1.417,17.3,12.488,9.3,187.565
2012-11-21,189.0,79.0,60.083,37.0,1.0,12.792,14.875,2.083,12.958,0,0.875,16.1,10.879,6.8,190.0
2012-11-22,189.696,77.0,67.125,52.0,6.174,21.522,30.652,9.13,20.875,0,1.696,16.2,11.438,7.9,195.87
2012-11-23,191.875,89.0,81.208,64.0,4.083,15.375,17.792,2.417,16.0,9,0.13,12.7,10.979,9.6,195.958
2012-11-24,192.042,78.0,60.042,49.0,0.333,6.292,6.417,0.125,6.458,0,0.208,12.9,9.142,4.3,192.375
2012-11-25,196.125,86.0,62.208,29.0,2.958,13.0,14.625,1.625,13.333,0,0.667,14.9,8.229,1.9,199.083
2012-11-26,191.318,91.0,77.208,50.0,2.227,13.375,15.792,2.417,8.478,21,1.167,13.3,10.221,7.0,193.545
2012-11-27,193.833,85.0,58.042,42.0,1.292,10.667,13.208,2.542,7.75,0,1.042,13.5,8.038,3.1,195.125
2012-11-28,197.0,90.0,71.458,46.0,7.083,20.75,32.5,11.75,15.375,0,1.958,11.9,6.496,1.1,204.083
2012-11-29,199.478,87.0,77.417,58.0,13.783,27.87,54.0,26.13,30.208,0,2.783,15.4,9.246,3.8,213.261
2012-11-30,192.083,90.0,75.75,53.0,5.0,13.417,20.875,7.458,16.5,0,0.304,15.1,8.725,4.6,197.083
2012-12-01,193.25,87.0,69.833,46.0,2.958,10.208,16.375,6.167,5.75,0,0.875,11.3,6.267,2.7,196.208
2012-12-02,194.208,89.0,73.375,51.0,3.0,10.875,12.958,2.083,8.917,1,0.0,8.9,5.067,0.5,197.208
2012-12-03,192.667,94.0,75.208,40.0,6.833,21.292,31.625,10.333,18.708,3,0.875,14.2,6.908,0.4,199.5
2012-12-04,190.958,90.0,56.083,29.0,2.417,12.375,14.958,2.583,12.167,6,1.125,11.7,7.817,2.2,193.375
2012-12-05,193.958,76.0,59.208,42.0,4.875,21.75,30.25,8.5,10.875,0,1.542,10.0,5.5,-0.7,198.833
2012-12-06,191.087,74.0,49.458,30.0,0.217,7.87,8.304,0.435,6.75,2,1.565,11.9,6.067,1.0,191.304
2012-12-07,192.583,74.0,56.792,37.0,4.708,20.5,26.208,5.708,13.667,1,1.667,10.6,4.421,-0.7,197.292
2012-12-08,190.542,86.0,53.625,24.0,2.0,13.5,14.25,0.75,15.5,1,1.833,8.9,5.346,0.2,192.542
2012-12-09,191.042,76.0,54.125,30.0,0.625,9.708,10.25,0.542,10.792,0,1.417,7.6,2.654,-0.7,191.667
2012-12-10,191.25,74.0,54.833,30.0,0.75,9.417,9.875,0.458,5.583,0,0.708,8.4,3.175,-0.5,192.0
2012-12-11,192.833,80.0,60.708,34.0,2.75,16.292,21.75,5.458,5.083,0,0.625,9.1,3.629,-2.3,195.583
2012-12-12,194.042,85.0,72.333,40.0,5.375,20.625,31.958,11.333,10.208,1,0.167,11.5,3.892,-0.6,199.417
2012-12-13,195.391,90.0,70.833,34.0,8.87,22.391,40.174,17.783,15.833,0,0.652,12.9,4.396,-1.7,204.261
