date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2012-12-16,94.0,63.417,42.0,8.667,9.167,0.5,,0,0.0,12.1,10.404,7.0
2012-12-17,92.0,78.583,49.0,27.292,40.0,12.708,,1,0.609,11.5,7.967,4.1
2012-12-18,98.0,80.333,66.0,16.042,31.667,15.625,,0,0.5,9.3,6.754,4.2
2012-12-19,83.0,64.708,45.0,13.458,15.083,1.625,,0,0.0,5.9,3.496,1.0
2012-12-20,90.0,62.75,41.0,27.792,49.792,22.0,,0,0.667,8.8,4.242,-0.2
2012-12-21,99.0,74.25,54.0,28.652,36.609,7.957,,15,0.125,7.7,5.321,2.6
2012-12-22,100.0,86.0,68.0,14.208,18.417,4.208,,18,0.25,11.3,7.738,5.1
2012-12-23,88.0,62.333,46.0,9.667,11.25,1.583,,0,1.208,9.4,4.854,0.8
2012-12-24,62.0,51.625,41.0,7.333,8.292,0.958,,0,0.522,5.3,2.088,-0.8
2012-12-25,67.0,58.542,53.0,20.25,27.208,6.958,,0,1.25,5.4,2.871,-0.2
2012-12-26,74.0,64.208,49.0,15.5,17.917,2.417,,0,0.458,4.9,2.442,0.1
2012-12-27,88.0,68.417,47.0,27.375,44.25,16.875,,0,1.208,5.3,1.508,-1.7
2012-12-28,100.0,85.375,66.0,27.75,44.625,16.875,,7,0.0,6.2,3.667,-0.2
2012-12-29,100.0,77.0,43.0,18.667,22.458,3.792,,0,0.667,12.6,8.788,5.5
2012-12-30,100.0,92.25,70.0,14.292,17.125,2.833,,36,0.083,10.2,8.8,6.6
2012-12-31,67.0,45.333,31.0,3.667,4.125,0.458,,0,0.478,6.0,3.292,0.2
2013-01-01,85.0,56.375,32.0,14.417,21.0,6.583,28.292,0,1.958,11.9,8.167,4.4
2013-01-02,84.0,63.375,39.0,9.75,10.958,1.208,12.833,0,1.042,9.7,5.862,2.9
2013-01-03,92.0,66.875,49.0,15.875,18.958,3.083,10.208,0,1.583,9.5,5.4,1.1
2013-01-04,87.0,69.917,59.0,12.5,19.292,6.792,12.125,0,1.042,8.0,4.812,2.9
2013-01-05,67.0,55.458,38.0,9.917,11.375,1.458,3.75,0,0.0,6.1,3.05,0.5
2013-01-06,81.0,61.208,45.0,16.75,21.833,5.083,3.917,0,0.0,7.7,3.35,0.6
2013-01-07,84.0,61.208,36.0,30.667,54.417,23.75,9.5,0,0.958,9.8,4.354,-0.8
2013-01-08,97.0,86.375,64.0,30.542,68.333,37.792,9.833,26,0.917,8.1,6.525,5.0
2013-01-09,81.0,64.667,53.0,5.75,6.542,0.792,1.75,1,0.333,8.1,5.204,1.0
2013-01-10,68.0,50.792,32.0,11.625,13.5,1.875,3.043,0,0.0,5.6,2.433,0.1
2013-01-11,61.0,49.375,35.0,11.375,12.792,1.417,12.958,0,1.125,7.7,3.642,0.6
2013-01-12,75.0,54.875,39.0,15.583,19.625,4.042,19.75,0,1.583,7.3,3.517,-0.9
2013-01-13,76.0,59.875,44.0,8.917,9.917,1.0,13.5,0,0.957,5.4,2.996,0.5
2013-01-14,85.0,61.042,37.0,21.667,31.167,9.5,5.167,0,0.0,6.7,2.283,-1.1
2013-01-15,72.0,56.292,36.0,23.208,38.667,15.458,6.167,0,0.5,8.8,4.017,-0.3
2013-01-16,72.0,55.833,42.0,23.667,31.792,8.125,5.542,0,0.375,8.5,4.842,1.0
2013-01-17,74.0,62.917,47.0,17.208,21.167,3.958,5.208,0,0.333,7.7,4.529,2.1
2013-01-18,89.0,67.083,47.0,19.208,28.417,9.208,19.5,0,2.458,7.7,3.654,0.6
2013-01-19,83.0,66.167,49.0,6.5,7.375,0.875,7.167,0,0.125,3.3,1.221,-0.4
2013-01-20,95.0,68.417,46.0,25.929,43.571,17.643,13.667,2,0.714,6.0,2.688,-2.3
2013-01-21,88.0,66.75,42.0,,,,18.583,0,,7.3,4.208,1.9
2013-01-22,83.0,60.042,35.0,,,,10.583,0,,5.8,2.833,0.3
2013-01-23,77.0,61.333,42.0,,,,11.208,0,,8.4,4.079,0.4
2013-01-24,88.0,62.292,36.0,,,,14.583,0,,10.5,4.662,-0.5
2013-01-25,97.0,68.958,43.0,,,,23.042,3,,13.2,8.333,2.9
2013-01-26,97.0,66.75,45.0,,,,13.208,1,,9.7,6.321,2.0
2013-01-27,67.0,46.875,32.0,,,,6.875,0,,6.9,3.217,0.4
2013-01-28,81.0,63.833,48.0,,,,18.375,0,,9.7,4.975,-0.8
2013-01-29,86.0,58.417,35.0,,,,17.25,0,,11.1,6.525,2.7
2013-01-30,97.0,87.583,66.0,,,,19.625,15,,9.2,7.004,3.5
2013-01-31,94.0,55.25,27.0,,,,17.5,0,,12.7,9.1,4.3
2013-02-01,80.0,63.542,39.0,,,,14.417,1,,14.4,8.05,2.1
2013-02-02,95.0,79.833,61.0,,,,23.667,2,,15.1,11.571,9.4
2013-02-03,96.0,80.708,67.0,,,,26.25,0,,15.4,11.4,8.3
2013-02-04,77.0,61.625,46.0,,,,0.417,0,,8.0,4.15,0.2
2013-02-05,72.0,60.833,44.0,,,,3.833,0,,3.0,0.746,-0.6
2013-02-06,74.0,60.542,53.0,6.667,7.556,0.889,4.25,0,0.0,2.5,0.762,-1.7
2013-02-07,97.0,54.542,39.0,7.0,7.833,0.833,3.667,0,0.0,5.0,2.5,0.5
2013-02-08,97.0,86.25,71.0,6.625,7.375,0.75,0.583,18,0.0,4.0,2.633,0.5
2013-02-09,78.0,61.083,42.0,4.5,5.042,0.542,1.958,0,0.0,6.9,4.212,2.0
2013-02-10,80.0,61.875,47.0,11.542,13.958,2.417,6.25,0,0.167,4.7,2.454,0.7
2013-02-11,67.0,50.625,39.0,3.333,3.75,0.417,3.0,0,0.0,4.2,1.917,0.1
2013-02-12,68.0,53.583,35.0,8.917,10.167,1.25,3.609,0,0.0,7.8,4.008,1.1
2013-02-13,73.0,57.25,46.0,8.708,9.667,0.958,3.625,0,0.0,6.1,3.9,2.5
2013-02-14,97.0,83.042,51.0,10.792,12.583,1.792,2.583,14,0.0,4.2,2.388,0.4
2013-02-15,88.0,73.583,58.0,6.042,6.875,0.833,1.625,7,0.0,6.8,4.871,3.4
2013-02-16,71.0,46.625,26.0,6.167,6.75,0.583,19.417,0,1.708,9.3,5.325,2.1
2013-02-17,81.0,62.458,35.0,19.458,29.0,9.542,25.75,0,1.708,9.9,4.162,0.2
2013-02-18,60.0,52.625,43.0,4.792,5.5,0.708,9.958,0,0.292,4.0,2.692,1.8
2013-02-19,56.0,50.208,40.0,6.042,6.625,0.583,7.792,0,0.0,5.9,3.004,1.8
2013-02-20,61.0,52.5,39.0,29.111,32.444,3.333,10.958,0,0.542,7.3,3.575,0.9
2013-02-21,71.0,60.333,46.0,9.25,9.333,0.083,13.042,0,0.348,6.2,2.817,0.0
2013-02-22,72.0,56.208,40.0,11.583,11.917,0.333,9.833,0,0.0,6.7,3.425,0.7
2013-02-23,79.0,51.25,28.0,10.833,11.333,0.5,10.75,0,0.542,9.3,3.925,-0.7
2013-02-24,76.0,56.25,40.0,27.458,35.083,7.625,11.417,0,1.083,9.1,4.596,-0.6
2013-02-25,75.0,56.417,40.0,40.917,61.25,20.333,39.792,0,3.833,11.9,6.962,2.1
2013-02-26,79.0,53.458,26.0,27.0,31.833,4.833,51.042,0,2.208,13.9,9.171,2.9
2013-02-27,97.0,90.042,66.0,20.75,23.75,3.0,18.167,15,0.708,12.9,11.288,9.5
2013-02-28,97.0,63.083,40.0,13.042,14.625,1.583,18.875,1,0.5,14.2,11.642,8.3
2013-03-01,94.0,74.208,50.0,13.708,14.708,1.0,26.167,5,0.792,11.6,8.883,7.1
2013-03-02,95.0,71.5,49.0,7.0,7.0,0.0,8.542,4,0.167,10.9,8.062,6.1
2013-03-03,74.0,51.667,29.0,7.208,7.292,0.083,5.667,0,0.0,7.6,5.475,1.7
2013-03-04,82.0,51.0,25.0,21.542,27.292,5.75,8.917,0,0.0,12.7,6.775,-0.3
2013-03-05,94.0,78.375,54.0,10.292,11.333,1.042,6.458,10,0.3,9.9,7.75,2.9
2013-03-06,80.0,56.458,38.0,5.958,5.958,0.0,8.375,0,0.0,5.4,2.642,0.7
2013-03-07,68.0,50.25,36.0,12.5,13.708,1.208,7.583,0,0.391,6.7,3.058,-0.6
2013-03-08,66.0,52.375,35.0,9.083,9.583,0.5,9.917,0,0.0,7.2,3.946,-0.1
2013-03-09,79.0,59.125,36.0,11.667,12.417,0.75,15.167,0,1.5,8.8,5.092,1.1
2013-03-10,75.0,57.625,36.0,4.958,4.958,0.0,5.708,0,0.0,5.6,2.617,0.5
2013-03-11,85.0,50.773,28.0,17.083,24.083,7.0,10.0,0,1.292,8.5,4.427,-0.7
2013-03-12,75.0,45.292,24.0,30.667,48.042,17.375,15.292,0,3.417,15.5,9.258,2.1
2013-03-13,94.0,80.917,51.0,21.333,26.875,5.542,8.333,66,0.417,15.0,9.446,6.1
2013-03-14,71.0,55.917,36.0,6.167,6.417,0.25,4.792,1,0.0,8.4,5.162,2.5
2013-03-15,71.0,51.667,31.0,16.667,18.208,1.542,16.708,0,0.667,8.3,5.204,1.6
2013-03-16,84.0,57.625,30.0,22.125,27.292,5.167,31.083,0,2.417,16.5,9.362,2.2
2013-03-17,80.0,55.833,25.0,23.542,25.417,1.875,42.217,0,3.792,18.5,12.221,6.2
2013-03-18,80.0,69.333,58.0,22.792,26.25,3.458,30.917,0,2.75,16.8,13.704,8.9
2013-03-19,72.0,45.958,23.0,11.417,11.833,0.417,14.583,0,0.375,16.1,11.05,6.1
2013-03-20,93.0,83.417,55.0,11.708,12.292,0.583,7.042,21,0.083,11.8,9.829,6.8
2013-03-21,73.0,56.208,35.0,3.708,3.708,0.0,5.208,0,0.0,7.9,5.567,3.0
2013-03-22,66.0,47.375,27.0,11.208,11.625,0.417,6.75,0,0.292,10.7,6.583,2.9
2013-03-23,73.0,51.417,35.0,21.75,23.792,2.042,20.542,0,2.458,15.9,9.158,2.8
2013-03-24,73.0,44.958,19.0,23.417,27.958,4.542,36.083,0,4.208,17.7,12.304,5.2
2013-03-25,59.0,49.25,41.0,33.833,42.333,8.5,25.667,0,4.833,17.8,14.912,11.2
2013-03-26,95.0,93.5,76.0,36.875,52.792,15.917,20.083,44,0.667,14.4,12.892,11.6
2013-03-27,95.0,61.958,33.0,13.5,24.708,11.208,16.25,0,0.25,15.9,13.367,9.8
2013-03-28,76.0,49.208,14.0,19.042,21.542,2.5,26.625,0,1.542,20.5,13.583,6.7
2013-03-29,92.0,64.417,43.0,18.708,23.958,5.25,17.5,3,1.333,19.3,15.45,12.0
2013-03-30,95.0,73.958,46.0,6.875,7.333,0.458,8.125,55,0.125,17.6,14.396,12.3
2013-03-31,62.0,40.667,19.0,4.208,4.208,0.0,13.167,0,0.0,17.4,12.462,9.2
2013-04-01,65.0,40.417,14.0,19.958,23.75,3.792,,0,0.217,18.1,11.358,5.3
2013-04-02,94.0,72.542,57.0,25.25,32.375,7.125,,3,0.125,15.3,12.846,9.2
2013-04-03,93.0,59.792,36.0,10.917,11.208,0.292,,4,0.0,15.3,12.058,8.8
2013-04-04,79.0,50.125,28.0,33.208,35.792,2.583,,0,1.333,20.0,13.954,7.0
2013-04-05,71.0,49.375,22.0,25.083,27.208,2.125,,0,0.875,22.6,16.462,9.1
2013-04-06,95.0,81.583,68.0,13.083,13.208,0.125,,43,0.042,17.6,16.163,15.1
2013-04-07,75.0,54.0,30.0,3.583,3.583,0.0,,0,0.167,17.1,11.7,6.6
2013-04-08,79.0,52.792,35.0,14.833,16.0,1.167,,0,0.565,14.1,10.142,4.9
2013-04-09,73.0,45.208,22.0,21.875,31.083,9.208,,0,1.5,19.0,13.412,8.2
2013-04-10,63.0,40.375,25.0,6.958,6.958,0.0,,0,0.708,13.7,10.654,7.3
2013-04-11,77.0,57.542,36.0,12.083,12.25,0.167,,1,1.042,11.7,7.688,4.3
2013-04-12,87.0,53.708,32.0,18.042,21.833,3.792,,0,0.5,13.0,8.838,4.3
2013-04-13,67.0,47.333,29.0,21.333,23.125,1.792,,0,0.917,13.6,9.442,3.8
2013-04-14,81.0,57.958,44.0,13.125,13.333,0.208,,0,4.833,19.6,14.4,7.9
2013-04-15,87.0,51.875,29.0,13.625,13.875,0.25,,0,1.478,20.8,15.733,11.3
2013-04-16,71.0,46.958,26.0,13.333,16.708,3.375,,0,3.0,24.6,18.233,10.6
2013-04-17,79.0,62.167,40.0,11.292,11.708,0.417,,0,0.958,21.5,19.275,14.7
2013-04-18,87.0,62.708,46.0,22.667,29.042,6.375,,0,2.292,23.1,17.696,12.4
2013-04-19,66.0,46.75,32.0,5.833,5.833,0.0,,0,0.0,13.9,10.558,6.4
2013-04-20,96.0,56.708,15.0,10.167,10.25,0.083,,10,0.0,15.4,9.2,5.1
2013-04-21,96.0,62.958,41.0,3.875,3.875,0.0,,5,0.0,12.0,8.367,5.9
2013-04-22,66.0,43.5,24.0,11.417,11.75,0.333,,0,0.0,15.8,10.083,4.5
2013-04-23,84.0,51.292,27.0,25.625,30.042,4.417,,1,0.5,17.2,12.479,6.0
2013-04-24,95.0,88.333,55.0,20.833,23.042,2.208,,37,0.0,16.0,14.075,11.8
2013-04-25,77.0,41.708,18.0,16.25,18.167,1.917,,0,1.333,20.3,16.017,9.3
2013-04-26,85.0,55.0,29.0,11.042,11.125,0.083,,4,1.125,17.5,13.733,9.6
2013-04-27,72.0,46.958,29.0,11.958,12.292,0.333,,0,0.417,17.7,13.188,7.9
2013-04-28,69.0,46.583,26.0,9.792,9.875,0.083,,0,0.5,19.2,14.867,9.3
2013-04-29,69.0,52.75,27.0,10.625,11.333,0.708,,0,1.435,23.1,16.921,9.9
2013-04-30,89.0,73.167,58.0,17.25,19.292,2.042,,6,1.167,18.2,15.696,12.8
2013-05-01,70.0,54.792,41.0,8.708,9.292,0.583,,0,0.0,14.0,11.542,8.2
2013-05-02,76.0,52.667,32.0,7.167,7.208,0.042,,0,0.0,15.0,10.842,7.1
2013-05-03,72.0,56.458,37.0,10.333,10.708,0.375,,0,0.333,16.9,12.292,7.7
2013-05-04,77.0,55.833,30.0,10.542,11.167,0.625,,0,0.417,20.2,13.671,8.3
2013-05-05,84.0,55.5,36.0,10.542,10.583,0.042,,0,0.917,20.5,15.358,9.6
2013-05-06,73.0,47.792,27.0,12.0,12.542,0.542,,0,1.609,24.1,17.671,10.5
2013-05-07,59.0,47.833,35.0,2.5,2.5,0.0,,0,0.0,16.7,13.729,10.4
2013-05-08,68.0,47.292,34.0,18.167,20.458,2.292,,0,1.167,20.5,14.917,9.1
2013-05-09,55.0,34.708,16.0,37.917,46.375,8.458,,0,2.625,26.6,18.804,10.9
2013-05-10,94.0,70.042,45.0,35.042,43.708,8.667,,32,1.125,21.3,16.396,13.6
2013-05-11,93.0,88.583,82.0,21.417,29.417,8.0,,14,0.125,18.3,17.192,14.7
2013-05-12,86.0,50.667,27.0,12.292,12.75,0.458,,0,1.042,24.9,18.754,12.4
2013-05-13,75.0,48.667,21.0,21.583,24.0,2.417,,0,1.348,27.4,20.333,13.8
2013-05-14,80.0,54.292,30.0,29.25,32.042,2.792,,0,2.292,28.9,21.633,15.5
2013-05-15,80.0,60.458,42.0,15.458,17.208,1.75,,0,0.583,24.7,20.75,16.6
2013-05-16,73.0,58.25,44.0,5.958,5.958,0.0,,0,0.0,21.0,18.325,15.0
2013-05-17,66.0,46.875,28.0,8.958,9.208,0.25,,0,0.542,24.7,18.75,14.0
2013-05-18,78.0,53.167,36.0,12.625,13.042,0.417,,0,0.542,24.3,19.629,14.6
2013-05-19,93.0,72.958,38.0,6.667,6.667,0.0,,17,0.042,22.0,18.004,16.5
2013-05-20,92.0,66.167,45.0,15.458,17.208,1.75,,1,0.87,25.2,21.046,17.5
2013-05-21,81.0,59.917,41.0,20.0,22.0,2.0,,0,1.625,26.6,22.217,17.8
2013-05-22,85.0,51.083,28.0,26.0,28.583,2.583,,0,2.5,29.2,23.054,17.5
2013-05-23,47.0,33.875,20.0,13.833,13.833,0.0,,0,0.417,27.1,21.729,17.1
2013-05-24,49.0,34.25,21.0,20.208,20.708,0.5,,0,0.708,28.1,22.046,14.9
2013-05-25,59.0,46.375,35.0,16.792,17.375,0.583,,0,0.875,27.5,22.171,16.0
2013-05-26,75.0,55.75,29.0,8.375,8.375,0.0,,0,0.458,27.4,22.25,18.0
2013-05-27,77.0,56.042,40.0,10.75,10.833,0.083,,0,0.304,25.3,22.283,18.9
2013-05-28,88.0,70.875,56.0,7.75,7.75,0.0,,4,0.0,23.4,20.9,19.2
2013-05-29,91.0,80.417,70.0,11.167,12.208,1.042,,3,0.833,24.3,21.954,18.8
2013-05-30,94.0,74.917,54.0,16.667,20.833,4.167,,6,1.583,24.8,21.667,17.4
2013-05-31,81.0,46.75,21.0,14.542,15.083,0.542,,0,0.708,28.7,22.171,15.1
2013-06-01,76.0,51.042,29.0,19.542,20.25,0.708,,0,1.0,26.0,21.333,17.3
2013-06-02,61.0,49.458,40.0,6.25,6.25,0.0,,0,0.25,25.1,22.254,19.6
2013-06-03,69.0,51.375,35.0,14.75,15.583,0.833,,0,0.739,27.3,22.75,18.7
2013-06-04,68.0,53.167,36.0,23.208,27.167,3.958,,0,1.333,29.5,22.392,16.1
2013-06-05,80.0,60.833,42.0,21.375,25.083,3.708,,0,1.375,26.8,22.625,18.0
2013-06-06,76.0,55.542,44.0,15.833,18.833,3.0,,0,0.167,26.8,23.171,19.8
2013-06-07,70.0,47.208,33.0,11.542,11.583,0.042,,0,0.125,28.5,23.267,18.5
2013-06-08,65.0,46.667,34.0,12.625,12.833,0.208,,0,0.625,27.4,22.729,16.5
2013-06-09,70.0,61.583,54.0,8.542,8.833,0.292,,0,0.5,25.3,22.012,18.7
2013-06-10,69.0,58.458,43.0,10.375,10.625,0.25,,0,0.826,27.5,23.088,20.0
2013-06-11,75.0,66.375,52.0,6.75,6.917,0.167,,0,0.0,28.1,23.829,21.5
2013-06-12,76.0,59.75,46.0,6.708,7.208,0.5,,0,0.0,30.7,27.033,23.5
2013-06-13,74.0,54.5,38.0,15.458,19.375,3.917,,0,1.167,34.2,28.529,24.0
2013-06-14,74.0,55.208,39.0,12.292,12.917,0.625,,0,1.333,33.9,28.046,23.0
2013-06-15,93.0,83.25,70.0,12.875,13.75,0.875,,24,1.042,26.6,24.3,22.6
2013-06-16,88.0,59.833,35.0,7.458,7.75,0.292,,0,0.167,31.1,25.875,21.5
2013-06-17,83.0,65.375,44.0,16.167,19.792,3.625,,0,1.739,30.4,25.521,21.0
2013-06-18,84.0,66.875,51.0,13.0,18.5,5.5,,0,2.708,28.4,26.175,22.8
2013-06-19,95.0,87.042,79.0,10.292,16.25,5.958,,62,1.75,25.8,24.1,20.5
2013-06-20,93.0,89.958,76.0,16.042,16.833,0.792,,74,0.042,22.1,20.25,19.0
2013-06-21,92.0,86.167,72.0,15.625,17.625,2.0,,20,0.333,21.7,19.821,19.0
2013-06-22,88.0,66.417,47.0,11.75,13.458,1.708,,0,1.167,24.8,21.475,17.8
2013-06-23,86.0,75.333,63.0,10.375,13.458,3.083,,1,2.25,23.9,22.292,20.6
2013-06-24,92.0,65.375,40.0,9.875,12.25,2.375,,5,0.957,27.6,23.45,19.8
2013-06-25,81.0,63.333,43.0,11.792,16.958,5.167,,0,1.333,28.5,24.871,21.5
2013-06-26,94.0,88.75,78.0,8.667,10.5,1.833,,70,0.167,22.8,21.204,20.6
2013-06-27,82.0,60.792,45.0,8.636,9.773,1.136,,0,0.25,27.5,24.183,20.9
2013-06-28,77.0,61.208,45.0,8.042,10.792,2.75,,0,0.458,27.3,23.771,21.8
2013-06-29,82.0,57.042,38.0,7.833,9.25,1.417,,0,0.625,29.4,24.508,20.0
2013-06-30,82.0,62.208,39.0,6.75,8.625,1.875,,0,0.042,28.8,24.654,21.2
2013-07-01,73.0,59.667,43.0,7.875,9.292,1.417,,0,0.652,29.2,25.096,21.8
2013-07-02,66.0,59.958,47.0,7.25,8.375,1.125,,0,1.0,27.4,24.383,22.3
2013-07-03,93.0,81.667,64.0,7.625,9.5,1.875,,8,1.458,26.1,23.738,22.6
2013-07-04,93.0,86.0,73.0,13.5,23.292,9.792,,7,1.125,26.5,24.812,23.0
2013-07-05,94.0,80.25,65.0,5.167,6.792,1.625,,3,1.667,29.0,27.008,25.0
2013-07-06,94.0,82.583,65.0,5.75,7.208,1.458,,7,1.542,29.7,26.762,23.8
2013-07-07,89.0,71.333,52.0,7.0,9.042,2.042,,0,1.375,31.3,27.829,24.5
2013-07-08,84.0,63.708,50.0,9.417,12.792,3.375,,0,2.609,32.7,29.212,25.7
2013-07-09,83.0,60.917,46.0,14.667,23.292,8.625,,0,3.583,33.2,28.892,24.7
2013-07-10,81.0,63.375,45.0,12.583,16.417,3.833,,0,5.417,32.7,29.075,25.7
2013-07-11,82.0,65.917,49.0,9.5,12.083,2.583,,0,3.75,32.4,28.938,26.4
2013-07-12,85.0,66.583,47.0,10.042,15.542,5.5,,0,1.917,32.2,28.804,24.7
2013-07-13,89.0,74.708,51.0,9.292,13.083,3.792,,1,1.833,32.9,27.804,24.4
2013-07-14,94.0,77.125,44.0,10.75,13.958,3.208,,5,1.042,32.5,26.279,23.7
2013-07-15,91.0,81.5,64.0,11.208,15.875,4.667,,7,0.217,27.0,25.162,23.8
2013-07-16,90.0,66.292,41.0,12.583,19.625,7.042,,0,0.458,32.9,27.583,23.7
2013-07-17,86.0,69.042,53.0,13.0,20.25,7.25,,0,1.375,30.9,27.312,24.0
2013-07-18,87.0,62.208,45.0,9.167,11.833,2.667,,0,0.917,32.1,28.412,25.5
2013-07-19,73.0,55.042,37.0,6.833,7.958,1.125,,0,0.0,30.2,26.275,23.1
2013-07-20,77.0,54.75,37.0,15.083,17.5,2.417,,0,1.458,31.6,26.562,20.7
2013-07-21,77.0,62.5,47.0,11.583,12.875,1.292,,0,2.25,32.3,27.975,23.1
2013-07-22,92.0,75.417,49.0,16.125,20.333,4.208,,0,1.304,32.8,27.45,25.1
2013-07-23,90.0,66.042,47.0,19.0,28.917,9.917,,1,2.042,32.8,28.875,24.8
2013-07-24,95.0,69.875,44.0,17.25,23.583,6.333,,3,2.167,32.3,27.917,24.3
2013-07-25,76.0,59.458,40.0,19.708,23.917,4.208,,0,3.917,34.5,29.533,25.3
2013-07-26,82.0,65.292,42.0,19.667,25.042,5.375,,0,2.25,33.7,29.171,25.4
2013-07-27,83.0,64.0,45.0,13.417,15.042,1.625,,0,2.917,31.8,28.654,25.5
2013-07-28,85.0,69.417,42.0,10.5,11.75,1.25,,0,1.708,31.7,27.596,24.7
2013-07-29,93.0,83.667,72.0,14.375,19.583,5.208,,5,1.739,27.9,26.692,25.4
2013-07-30,88.0,70.833,47.0,15.542,19.667,4.125,,0,2.0,33.1,29.371,26.7
2013-07-31,91.0,74.458,59.0,21.625,26.625,5.0,,0,1.667,31.9,27.829,25.0
2013-08-01,87.0,72.042,49.0,17.0,26.708,9.708,,0,0.917,32.5,28.658,25.7
2013-08-02,86.0,62.917,44.0,8.958,10.25,1.292,,0,0.0,32.5,28.475,25.2
2013-08-03,81.0,62.375,43.0,6.25,7.458,1.208,,0,0.0,31.8,27.758,23.5
2013-08-04,88.0,68.958,51.0,8.958,10.417,1.458,,0,1.667,32.0,28.171,24.8
2013-08-05,94.0,72.458,45.0,7.708,10.0,2.292,,0,2.826,33.9,29.146,26.4
2013-08-06,96.0,70.708,45.0,15.583,18.125,2.542,,6,0.917,33.5,28.9,25.7
2013-08-07,86.0,71.583,48.0,21.458,26.875,5.417,,4,0.818,33.3,28.621,25.6
2013-08-08,89.0,68.125,45.0,19.458,28.958,9.5,,0,1.5,34.5,29.9,26.0
2013-08-09,87.0,67.458,45.0,21.333,25.708,4.375,,0,2.833,34.8,30.571,26.7
2013-08-10,84.0,63.917,43.0,20.25,22.417,2.167,,0,3.25,35.6,31.158,27.0
2013-08-11,85.0,62.333,36.0,11.25,11.792,0.542,,0,1.583,36.8,31.621,27.0
2013-08-12,79.0,51.542,26.0,8.417,8.625,0.208,,0,0.043,37.0,31.588,27.4
2013-08-13,71.0,46.958,27.0,10.75,11.208,0.458,,0,0.458,36.6,30.575,24.5
2013-08-14,78.0,53.375,29.0,11.25,12.417,1.167,,0,1.125,36.2,30.504,24.1
2013-08-15,83.0,64.667,40.0,9.083,10.167,1.083,,0,1.833,35.0,30.058,26.2
2013-08-16,83.0,63.333,38.0,6.208,7.375,1.167,,0,1.333,35.2,30.321,26.8
2013-08-17,79.0,62.917,38.0,5.417,6.667,1.25,,0,1.125,33.5,29.842,26.4
2013-08-18,74.0,61.667,34.0,3.542,4.833,1.292,,0,1.208,35.3,30.367,27.5
2013-08-19,81.0,63.75,42.0,6.25,9.375,3.125,,0,1.739,35.1,30.588,27.4
2013-08-20,80.0,66.458,38.0,6.708,9.958,3.25,,0,2.125,35.1,30.538,27.9
2013-08-21,84.0,71.083,48.0,9.542,14.042,4.5,,0,2.25,35.0,30.275,27.1
2013-08-22,85.0,67.792,47.0,12.625,16.917,4.292,,0,2.5,35.4,30.888,27.6
2013-08-23,96.0,75.708,56.0,14.792,20.958,6.167,,29,2.292,33.2,29.429,25.8
2013-08-24,95.0,88.458,77.0,14.375,18.583,4.208,,8,0.583,26.8,25.996,25.5
2013-08-25,96.0,81.25,50.0,8.625,10.125,1.5,,117,0.25,28.1,25.162,23.5
2013-08-26,85.0,66.208,37.0,19.333,23.25,3.917,,0,1.13,28.4,24.458,21.9
2013-08-27,85.0,57.25,34.0,12.833,15.042,2.208,,0,0.083,30.4,26.088,22.4
2013-08-28,79.0,61.0,45.0,26.542,32.333,5.792,,0,1.542,29.7,25.654,21.2
2013-08-29,85.0,66.917,46.0,18.792,22.208,3.417,,0,2.583,30.6,26.929,22.1
2013-08-30,94.0,81.542,56.0,11.417,14.25,2.833,,5,2.333,31.5,27.5,24.9
2013-08-31,96.0,81.5,66.0,9.042,11.458,2.417,,11,1.583,30.5,27.883,25.0
2013-09-01,96.0,83.667,72.0,7.25,7.667,0.417,,11,0.0,26.0,24.696,23.2
2013-09-02,96.0,92.125,84.0,14.417,23.083,8.667,,28,0.478,25.4,24.212,23.1
2013-09-03,95.0,81.667,51.0,9.833,20.333,10.5,,20,0.0,28.6,23.417,20.0
2013-09-04,96.0,83.75,67.0,10.75,13.083,2.333,,42,0.0,26.5,21.917,18.9
2013-09-05,81.0,64.125,50.0,9.333,10.875,1.542,,0,0.0,26.4,23.512,21.0
2013-09-06,82.0,63.375,46.0,10.833,12.583,1.75,,0,0.0,29.0,24.05,20.7
2013-09-07,94.0,85.917,72.0,14.375,16.625,2.25,,16,0.0,24.1,22.579,21.6
2013-09-08,96.0,78.792,52.0,10.083,11.917,1.833,,13,0.0,27.1,23.417,21.9
2013-09-09,84.0,56.833,31.0,10.417,12.333,1.917,,0,0.043,29.7,24.538,19.6
2013-09-10,84.0,59.625,37.0,17.542,23.458,5.917,,0,0.0,31.1,25.592,20.1
2013-09-11,86.0,65.125,43.0,19.875,25.833,5.958,,0,1.25,30.2,25.933,21.3
2013-09-12,89.0,72.0,54.0,25.583,34.667,9.083,,0,2.417,30.5,26.733,23.2
2013-09-13,90.0,66.333,42.0,22.833,30.0,7.167,,0,2.417,33.1,27.921,23.8
2013-09-14,86.0,65.375,49.0,12.5,16.583,4.083,,0,0.75,31.7,28.167,24.8
2013-09-15,96.0,88.083,64.0,2.625,3.167,0.542,,122,0.083,27.5,23.888,22.6
2013-09-16,96.0,61.542,31.0,3.458,3.708,0.25,,121,0.0,26.2,22.796,19.7
2013-09-17,71.0,48.875,24.0,9.875,10.75,0.875,,0,0.0,29.2,22.433,17.0
