date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-12-23,191.435,3.13,7.739,2.913,6.043,3.13,1.696,199.174
2011-12-24,191.167,2.75,6.667,2.125,3.375,1.25,2.875,197.833
2011-12-25,192.125,2.167,5.833,0.833,1.417,0.583,1.75,197.958
2011-12-26,192.542,2.542,5.875,3.0,5.25,2.25,3.042,198.417
2011-12-27,195.87,3.913,9.522,4.87,10.087,5.217,4.565,205.391
2011-12-28,194.458,4.375,10.375,4.208,9.958,5.75,4.542,204.833
2011-12-29,195.375,4.417,10.792,3.292,7.917,4.625,1.833,206.167
2011-12-30,194.417,4.875,10.125,3.583,6.708,3.125,2.875,204.542
2011-12-31,194.0,4.208,9.333,1.792,3.958,2.167,2.167,203.333
2012-01-01,192.75,3.208,6.083,5.333,7.792,2.458,0.583,198.833
2012-01-02,192.792,2.958,6.5,5.0,8.292,3.292,0.75,199.292
2012-01-03,189.125,2.333,4.958,3.5,4.667,1.167,1.125,194.083
2012-01-04,189.917,2.875,6.333,8.792,13.708,4.917,2.458,196.25
2012-01-05,192.783,3.091,8.435,9.348,15.87,6.522,1.87,201.217
2012-01-06,190.083,2.708,9.125,7.542,10.917,3.375,1.167,199.208
2012-01-07,191.208,3.458,10.0,10.75,15.708,4.958,1.583,201.208
2012-01-08,190.458,4.208,10.958,13.583,23.208,9.625,1.042,201.417
2012-01-09,191.696,3.652,10.261,9.957,17.435,7.478,2.227,201.957
2012-01-10,189.833,3.5,9.042,12.292,18.125,5.833,2.167,198.875
2012-01-11,192.208,3.333,9.958,13.417,24.583,11.167,3.042,202.167
2012-01-12,191.333,3.125,9.833,11.667,21.417,9.75,1.625,201.167
2012-01-13,188.208,2.958,8.833,9.083,14.708,5.625,0.125,197.042
2012-01-14,185.542,2.667,8.792,6.958,10.0,3.042,0.542,194.333
2012-01-15,192.13,4.435,10.696,11.783,20.609,8.826,1.13,202.826
2012-01-16,192.042,3.583,8.875,7.542,13.083,5.542,0.833,200.917
2012-01-17,189.542,3.542,8.25,6.417,8.875,2.458,1.042,197.792
2012-01-18,192.125,3.708,9.0,10.875,17.542,6.667,1.333,201.125
2012-01-19,189.667,2.583,7.458,6.875,9.917,3.042,0.917,197.125
2012-01-20,194.417,3.875,12.167,10.0,14.708,4.708,1.917,206.583
2012-01-21,192.917,4.583,12.083,12.958,24.875,11.917,1.0,205.0
2012-01-22,188.708,3.917,9.333,5.458,8.125,2.667,0.083,198.042
2012-01-23,192.833,4.625,10.75,10.458,22.417,11.958,0.0,203.583
2012-01-24,189.958,3.167,7.917,6.583,11.833,5.25,0.217,197.875
2012-01-25,189.045,3.478,7.636,4.13,5.435,1.304,1.043,196.682
2012-01-26,192.0,4.0,8.208,5.667,7.542,1.875,3.333,200.208
2012-01-27,190.25,2.25,7.25,4.417,6.167,1.75,1.0,197.5
2012-01-28,191.292,2.75,7.375,8.667,12.833,4.167,1.417,198.667
2012-01-29,191.348,3.913,12.304,14.652,24.522,9.87,1.957,203.652
2012-01-30,195.875,4.208,9.708,12.125,21.792,9.667,3.042,205.583
2012-01-31,196.917,4.875,10.333,13.833,27.333,13.5,2.25,207.25
2012-02-01,194.458,4.667,10.25,13.167,30.208,17.042,0.25,204.708
2012-02-02,190.458,4.333,8.875,7.583,10.75,3.167,0.083,199.333
2012-02-03,195.0,4.125,9.917,8.125,12.75,4.625,1.333,204.917
2012-02-04,189.792,4.333,10.208,7.708,13.083,5.375,0.0,200.0
2012-02-05,191.292,5.167,10.167,12.917,18.708,5.792,0.333,201.458
2012-02-06,187.87,3.391,8.217,6.0,8.609,2.609,0.0,196.087
2012-02-07,189.708,3.083,6.375,5.417,7.0,1.583,1.167,196.083
2012-02-08,190.708,2.333,5.958,7.667,11.083,3.417,1.333,196.667
2012-02-09,194.0,2.833,8.042,9.917,15.125,5.208,2.417,202.042
2012-02-10,192.292,2.917,7.083,8.208,11.458,3.25,1.667,199.375
2012-02-11,193.792,3.375,7.708,10.167,15.042,4.875,2.125,201.5
2012-02-12,192.522,3.826,7.826,10.864,19.091,8.227,0.65,200.348
2012-02-13,192.708,4.208,8.167,10.667,16.125,5.458,1.375,200.875
2012-02-14,194.542,4.0,9.125,11.905,22.19,10.286,0.818,203.667
2012-02-15,189.333,3.458,7.958,8.958,14.667,5.708,0.208,197.292
2012-02-16,191.875,3.542,8.083,10.708,15.667,4.958,0.75,199.958
2012-02-17,192.25,3.042,7.333,7.083,10.333,3.25,1.083,199.583
2012-02-18,189.5,3.5,8.0,9.042,17.75,8.708,0.0,197.5
2012-02-19,187.174,3.348,7.348,13.522,21.348,7.826,0.0,194.522
2012-02-20,191.417,2.708,8.5,9.75,17.667,7.917,0.167,199.917
2012-02-21,192.708,2.917,8.167,11.583,18.333,6.75,2.25,200.875
2012-02-22,194.792,3.083,7.917,10.583,16.125,5.542,2.667,202.708
2012-02-23,191.958,2.833,7.125,9.042,11.792,2.75,2.458,199.083
2012-02-24,189.708,1.875,7.083,6.625,8.833,2.208,1.458,196.792
2012-02-25,193.083,2.75,8.667,11.25,17.25,6.0,2.708,201.75
2012-02-26,189.714,3.125,8.286,12.652,21.217,8.565,0.87,198.0
2012-02-27,187.0,3.0,8.417,11.958,18.958,7.0,0.375,195.417
2012-02-28,191.125,3.0,8.875,10.292,21.208,10.917,0.75,200.0
2012-03-01,187.333,2.583,7.667,8.208,14.833,6.625,0.5,195.0
2012-03-02,186.875,2.292,6.958,8.375,11.792,3.417,1.042,193.833
2012-03-03,189.5,2.042,6.542,6.083,8.583,2.5,2.25,196.042
2012-03-04,189.091,2.348,6.409,7.174,9.565,2.391,2.391,195.5
2012-03-05,195.375,5.042,10.292,12.875,17.458,4.583,3.458,205.667
2012-03-06,188.792,2.833,8.75,11.583,15.333,3.75,2.208,197.542
2012-03-07,191.375,3.208,9.542,10.5,15.917,5.417,4.708,200.917
2012-03-08,187.042,3.391,11.0,11.333,18.542,7.208,2.208,198.042
2012-03-09,184.0,2.917,9.958,7.083,8.333,1.25,2.583,193.958
2012-03-10,180.833,2.667,9.792,5.75,7.417,1.667,1.792,190.625
2012-03-11,186.917,3.042,10.333,10.833,15.292,4.458,1.625,197.25
2012-03-12,187.708,2.625,9.792,9.292,15.583,6.292,1.25,197.5
2012-03-13,184.875,2.833,10.125,8.167,15.417,7.25,0.458,195.0
2012-03-14,188.0,3.091,9.091,11.957,17.87,5.913,0.739,197.091
2012-03-15,190.75,2.667,8.625,9.75,16.417,6.667,3.083,199.375
2012-03-16,190.083,2.5,8.125,9.5,13.75,4.25,1.333,198.208
2012-03-17,188.5,2.75,8.875,8.125,11.667,3.542,1.292,197.375
2012-03-18,184.708,3.042,9.083,10.083,15.667,5.583,0.125,193.792
2012-03-19,185.739,2.652,9.565,8.217,10.783,2.565,0.478,195.304
2012-03-20,187.458,2.25,10.042,6.75,9.917,3.167,0.167,197.5
2012-03-21,188.292,2.917,9.833,8.375,11.25,2.875,0.833,198.125
2012-03-22,187.958,2.417,9.792,9.583,13.125,3.542,1.833,197.75
2012-03-23,187.375,2.5,9.583,8.417,11.25,2.833,0.917,196.958
2012-03-24,188.875,3.0,10.75,8.458,11.75,3.292,0.583,199.625
2012-03-25,186.542,2.375,9.167,8.375,10.667,2.292,0.75,195.708
2012-03-26,190.0,3.292,9.875,12.542,16.958,4.417,1.458,199.875
2012-03-27,188.739,2.917,9.826,12.957,18.826,5.87,0.087,198.565
2012-03-28,185.917,2.75,9.042,9.542,16.125,6.583,1.0,194.958
2012-03-29,186.792,2.696,9.292,10.375,14.333,3.958,0.917,196.083
2012-03-30,189.542,3.083,9.708,8.958,14.333,5.375,1.875,199.25
2012-03-31,189.667,2.75,8.833,9.792,13.042,3.25,1.208,198.5
2012-04-01,186.25,3.292,7.292,1.833,2.417,0.583,1.208,193.542
2012-04-02,188.917,3.5,9.542,2.708,4.583,1.875,1.042,198.458
2012-04-03,185.182,2.957,6.318,1.87,2.957,1.087,0.381,191.5
2012-04-04,186.208,2.5,5.625,2.208,2.5,0.292,1.0,191.833
2012-04-05,184.75,3.083,7.417,2.958,3.333,0.375,1.917,192.167
2012-04-06,184.875,3.167,6.292,2.917,3.417,0.5,1.583,191.167
2012-04-07,184.917,2.958,6.542,3.333,3.792,0.458,1.083,191.458
2012-04-08,190.208,3.208,8.083,3.25,3.375,0.125,2.958,198.292
2012-04-09,187.333,3.375,10.458,5.5,6.625,1.125,4.458,197.792
2012-04-10,185.409,2.826,10.318,6.0,9.143,3.143,1.087,195.727
2012-04-11,181.25,2.875,11.042,5.318,9.591,4.273,0.0,192.292
2012-04-12,181.5,3.583,14.083,7.167,10.167,3.0,0.958,195.583
2012-04-13,182.583,3.333,10.625,7.917,9.792,1.875,0.25,193.208
2012-04-14,183.083,3.375,12.0,6.125,8.25,2.125,0.833,195.083
2012-04-15,186.292,3.083,11.208,4.958,5.333,0.375,0.583,197.5
2012-04-16,182.208,2.833,10.792,10.25,24.042,13.792,0.208,193.0
2012-04-17,183.136,3.783,13.773,5.913,9.043,3.13,0.478,196.909
2012-04-18,187.0,2.391,12.875,5.208,7.708,2.5,1.25,199.875
2012-04-19,189.75,3.304,13.708,6.375,10.167,3.792,0.625,203.458
2012-04-20,184.458,2.667,10.292,7.75,13.625,5.875,0.167,194.75
2012-04-21,184.167,2.458,10.292,4.583,8.667,4.083,0.042,194.458
2012-04-22,183.833,2.458,10.5,3.208,3.958,0.75,0.0,194.333
2012-04-23,189.238,5.158,18.476,6.0,8.043,2.043,1.391,207.714
2012-04-24,196.0,4.25,17.208,6.0,8.542,2.542,3.625,213.208
2012-04-25,192.292,3.708,12.458,7.208,10.125,2.917,0.417,204.75
2012-04-26,186.75,4.708,11.667,5.042,7.333,2.292,0.0,198.417
2012-04-27,189.75,3.522,12.917,7.167,11.0,3.833,1.667,202.667
2012-04-28,195.708,3.75,15.042,6.292,9.5,3.208,1.667,210.75
2012-04-29,187.833,2.958,9.583,4.792,6.792,2.0,0.375,197.417
2012-04-30,182.0,2.542,7.417,5.083,6.5,1.417,0.0,189.417
2012-05-01,181.696,4.087,10.652,4.565,7.13,2.565,0.0,192.348
2012-05-02,180.348,3.0,10.261,6.087,9.087,3.0,0.0,190.609
2012-05-03,181.083,2.208,10.667,2.833,4.375,1.542,0.208,191.75
2012-05-04,180.917,2.083,10.083,2.792,3.417,0.625,0.625,191.0
2012-05-05,186.042,2.167,11.917,2.375,2.958,0.583,0.583,197.958
2012-05-06,182.333,2.542,11.417,3.375,3.875,0.5,1.0,193.75
2012-05-07,184.375,3.458,11.167,3.958,4.708,0.75,2.875,195.542
2012-05-08,189.167,4.083,13.083,7.5,9.042,1.542,2.25,202.25
2012-05-09,188.727,3.174,12.455,6.727,9.955,3.227,1.5,201.182
2012-05-10,191.208,4.625,15.792,9.667,18.542,8.875,1.0,207.0
2012-05-11,192.913,4.042,10.957,6.25,8.417,2.167,0.833,203.87
2012-05-12,187.958,3.375,9.292,5.625,7.083,1.458,2.0,197.25
2012-05-13,192.5,3.667,9.042,4.792,6.792,2.0,1.0,201.542
2012-05-14,194.75,3.458,8.542,6.083,8.833,2.75,0.0,203.292
2012-05-15,185.75,3.292,6.708,4.417,5.792,1.375,0.0,192.458
2012-05-16,188.667,3.958,10.958,5.208,6.0,0.792,1.5,199.625
2012-05-17,191.739,3.739,10.0,5.261,6.522,1.261,1.391,201.739
2012-05-18,190.208,4.25,9.5,5.625,6.625,1.0,1.833,199.708
2012-05-19,194.042,4.333,11.542,5.208,6.792,1.583,0.792,205.583
2012-05-20,189.375,3.333,6.5,4.417,5.833,1.417,0.0,195.875
2012-05-21,185.625,2.75,4.875,3.5,5.042,1.542,0.0,190.5
2012-05-22,188.682,3.478,9.909,5.522,7.739,2.217,0.435,198.591
2012-05-23,196.417,4.083,13.292,5.708,8.167,2.458,0.417,209.708
2012-05-24,197.333,3.833,12.792,6.208,9.208,3.0,1.167,210.125
2012-05-25,194.583,3.958,10.958,6.583,10.542,3.958,0.333,205.542
2012-05-26,192.25,4.333,9.292,5.25,9.208,3.958,0.292,201.542
2012-05-27,188.917,3.792,9.792,4.208,6.417,2.208,0.417,198.708
2012-05-28,190.167,3.417,10.708,4.667,7.417,2.75,0.375,200.875
2012-05-29,189.083,3.208,11.0,4.125,6.833,2.708,0.208,200.083
2012-05-30,192.217,3.783,13.304,4.783,8.348,3.565,0.304,205.522
2012-05-31,188.375,3.042,10.667,6.0,10.167,4.167,0.042,199.042
2012-06-01,188.208,3.083,11.333,5.625,9.625,4.0,0.208,199.542
2012-06-02,190.792,3.375,9.5,5.958,9.708,3.75,0.0,200.292
2012-06-03,186.708,3.042,8.292,4.375,6.333,1.958,0.0,195.0
2012-06-04,186.375,3.0,9.625,5.583,8.458,2.875,0.0,196.0
2012-06-05,184.042,2.875,8.208,7.125,10.75,3.625,0.0,192.25
2012-06-06,186.636,2.8,9.727,4.087,6.826,2.739,0.522,196.364
2012-06-07,193.875,3.375,8.167,4.958,9.042,4.083,0.208,202.042
2012-06-08,187.583,3.583,6.5,5.458,10.042,4.583,0.0,194.083
2012-06-09,190.208,4.417,10.875,3.625,4.875,1.25,0.417,201.083
2012-06-10,189.458,3.708,10.375,3.5,5.542,2.042,0.833,199.833
2012-06-11,190.167,3.792,8.958,5.583,8.958,3.375,0.375,199.125
2012-06-12,185.091,3.043,5.591,5.261,7.652,2.391,0.0,190.682
2012-06-13,185.5,3.042,9.083,6.333,10.333,4.0,0.333,194.583
2012-06-14,184.458,2.542,8.125,4.958,7.958,3.0,0.167,192.583
2012-06-15,182.875,2.333,7.083,5.208,7.833,2.625,0.0,189.958
2012-06-16,188.083,2.625,9.958,3.708,9.708,6.0,0.375,198.042
2012-06-17,182.833,2.125,6.625,2.833,4.708,1.875,0.083,189.458
2012-06-18,185.5,3.0,9.417,5.125,8.333,3.208,0.708,194.917
2012-06-19,175.75,1.5,7.708,2.208,4.708,2.5,0.042,183.458
2012-06-20,180.5,2.625,8.667,4.292,7.375,3.083,0.333,189.167
2012-06-21,183.522,2.696,6.913,6.913,9.957,3.043,0.0,190.435
2012-06-22,183.292,2.042,11.667,3.958,5.583,1.625,0.875,194.958
2012-06-23,191.458,3.0,10.25,4.75,8.542,3.792,0.0,201.708
2012-06-24,189.333,2.292,7.333,4.5,5.958,1.458,0.0,196.667
2012-06-25,187.875,3.042,9.042,5.625,9.333,3.708,0.0,196.917
2012-06-26,182.13,1.174,7.261,5.261,8.0,2.739,0.0,189.391
2012-06-27,180.333,1.217,6.75,4.667,7.5,2.833,0.0,187.083
2012-06-28,185.273,2.75,8.409,4.542,8.25,3.708,0.0,193.682
2012-06-29,187.875,2.708,10.875,3.583,7.167,3.583,0.917,198.75
2012-06-30,183.167,2.25,10.458,2.083,5.958,3.875,1.875,193.625
2012-07-01,173.0,1.708,10.583,1.167,2.125,0.958,0.083,183.583
2012-07-02,181.25,2.542,8.917,4.542,6.25,1.708,0.0,190.167
2012-07-03,179.217,1.957,10.043,2.391,3.87,1.478,0.13,189.261
2012-07-04,181.25,1.792,12.917,2.292,4.25,1.958,0.083,194.167
2012-07-05,182.792,1.375,13.833,1.875,4.583,2.708,0.375,196.625
2012-07-06,174.958,1.25,11.667,1.417,3.125,1.708,2.542,186.625
2012-07-07,176.091,1.636,9.364,2.75,3.542,0.792,0.083,185.455
2012-07-08,,,,2.708,3.542,0.833,0.833,
2012-07-09,,,,3.348,5.043,1.696,0.522,
2012-07-10,,,,2.5,5.375,2.875,0.208,
2012-07-11,,,,2.833,6.708,3.875,0.0,
2012-07-12,,,,3.208,6.292,3.083,0.0,
2012-07-13,,,,3.0,5.375,2.375,0.292,
2012-07-14,,,,1.958,4.458,2.5,0.917,
2012-07-15,,,,1.167,2.667,1.5,0.458,
2012-07-16,,,,0.917,3.167,2.25,0.0,
2012-07-17,,2.0,,2.208,7.792,5.583,0.0,
2012-07-18,,1.391,,1.304,3.043,1.739,0.0,
2012-07-19,179.714,2.0,4.429,2.667,8.833,6.167,0.0,184.143
2012-07-20,175.0,1.792,0.0,1.917,7.625,5.708,0.542,175.0
2012-07-21,,1.833,,2.292,5.167,2.875,0.0,
2012-07-22,,2.0,,1.833,4.042,2.208,0.417,
2012-07-23,,2.167,,2.417,4.375,1.958,0.375,
2012-07-24,,2.0,,2.208,4.542,2.333,0.042,
2012-07-25,,2.0,,2.417,4.917,2.5,0.125,
2012-07-26,,2.348,,2.348,4.696,2.348,0.087,
2012-07-27,,3.083,,2.5,5.542,3.042,1.375,
2012-07-28,,3.208,,3.125,4.917,1.792,2.042,
2012-07-29,,3.25,,2.208,3.583,1.375,1.333,
2012-07-30,,3.083,,2.5,5.917,3.417,0.375,
2012-07-31,,2.478,,1.952,5.19,3.238,0.136,
2012-08-01,,2.286,,1.429,3.429,2.0,0.0,
2012-08-03,,2.9,,2.6,6.2,3.6,0.0,
2012-08-04,,2.375,,1.625,4.125,2.5,0.0,
2012-08-05,,2.542,,1.458,4.125,2.667,0.0,
2012-08-06,,2.833,,2.458,6.875,4.417,0.0,
2012-08-07,,2.696,,2.292,6.167,3.875,0.13,
2012-08-08,,2.875,,2.25,6.0,3.75,1.208,
2012-08-09,,3.25,,4.0,9.458,5.458,0.375,
2012-08-10,,3.208,,3.565,9.261,5.696,0.75,
2012-08-11,,3.167,,2.833,6.625,3.792,0.208,
2012-08-12,,3.125,,2.25,4.417,2.167,1.381,
2012-08-13,,2.583,,2.083,3.667,1.583,25.458,
2012-08-14,,2.958,,2.083,4.667,2.583,3.083,
2012-08-15,,2.542,,1.625,4.583,2.958,0.0,
2012-08-16,,2.667,,1.875,6.667,4.792,0.0,
2012-08-17,,2.435,,2.217,6.043,3.826,0.0,
2012-08-18,,2.458,,2.625,6.167,3.542,0.125,
2012-08-19,,2.458,,2.167,4.792,2.625,0.0,
2012-08-20,,2.917,,3.917,8.958,5.042,0.0,
2012-08-21,,2.917,,4.458,9.792,5.333,0.0,
2012-08-22,,2.826,,2.348,7.87,5.522,0.0,
2012-08-23,,2.708,,1.917,6.208,4.292,0.0,
2012-08-24,,3.333,,3.375,8.167,4.792,0.0,
2012-08-25,,3.375,,3.083,8.417,5.333,0.0,
2012-08-26,,2.875,,1.333,3.333,2.0,0.0,
2012-08-27,,2.375,,0.75,1.333,0.583,0.0,
2012-08-28,,3.13,,3.304,6.087,2.783,0.0,
2012-08-29,,3.708,,3.417,9.208,5.792,0.0,
2012-08-30,,3.417,,2.417,8.667,6.25,0.19,
2012-08-31,,3.458,,4.333,6.458,2.125,0.125,
2012-09-01,,4.083,,5.625,8.667,3.042,0.458,
2012-09-02,,3.542,,2.833,5.208,2.375,0.0,
2012-09-03,,3.708,,3.375,8.458,5.083,2.5,
2012-09-04,,3.304,,2.875,6.667,3.792,0.522,
2012-09-05,,3.583,,3.542,9.375,5.833,0.0,
2012-09-06,,3.75,,2.1,9.55,7.45,0.083,
2012-09-07,,4.0,,1.958,7.208,5.25,0.333,
2012-09-08,,3.292,,0.917,3.292,2.375,0.0,
2012-09-09,,3.125,,0.583,1.542,0.958,0.0,
2012-09-10,,3.292,,1.375,3.333,1.958,1.75,
2012-09-11,,3.917,,2.75,6.542,3.792,0.333,
2012-09-12,,4.565,,3.8,7.7,3.9,0.13,
2012-09-13,,4.0,,5.083,8.458,3.375,1.0,
2012-09-14,,3.958,,4.708,8.583,3.875,0.0,
2012-09-15,,3.5,,3.708,9.5,5.792,0.0,
2012-09-16,,2.5,,0.792,1.125,0.333,0.0,
2012-09-17,,2.833,,1.208,1.333,0.125,0.0,
2012-09-18,,3.458,,3.667,4.417,0.75,0.0,
2012-09-19,,4.25,,5.25,6.292,1.042,0.0,
2012-09-20,,5.174,,7.045,8.0,0.955,0.13,
2012-09-21,,5.792,,6.217,7.391,1.174,0.375,
2012-09-22,,5.458,,5.333,8.125,2.792,0.0,
2012-09-23,,4.292,,2.667,3.375,0.708,0.0,
2012-09-24,,4.5,,4.75,9.208,4.458,0.0,
2012-09-25,,4.125,,3.133,7.467,4.333,0.0,
2012-09-26,,4.0,,,,,0.174,
2012-09-27,,4.0,,,,,0.292,
2012-09-28,,2.955,,,,,0.292,
2012-09-29,,2.0,,,,,0.0,
2012-09-30,,1.125,,,,,0.208,
2012-10-01,,1.833,,,,,0.5,
2012-10-02,,3.522,,,,,0.261,
2012-10-03,,4.5,,,,,0.667,
2012-10-04,,4.087,,,,,0.167,
2012-10-05,,3.792,,,,,0.417,
2012-10-06,,4.042,,,,,0.542,
2012-10-07,,4.25,,,,,0.542,
2012-10-08,,4.208,,,,,0.292,
2012-10-09,,4.208,,,,,0.333,
2012-10-10,,3.917,,,,,0.208,
2012-10-11,194.0,4.174,11.25,,,,0.435,205.25
2012-10-12,197.542,5.042,10.083,,,,0.417,207.625
2012-10-13,194.708,4.667,9.292,,,,0.333,204.0
2012-10-14,193.0,4.458,8.833,,,,0.375,201.833
2012-10-15,189.542,5.042,8.417,,,,1.292,197.958
2012-10-16,194.409,4.609,6.545,,,,0.217,200.955
2012-10-17,196.833,4.0,3.5,,,,0.042,200.333
2012-10-18,201.875,4.667,4.667,,,,0.25,206.542
2012-10-19,203.0,4.125,5.375,,,,0.375,208.375
2012-10-20,204.5,4.5,3.708,,,,0.292,208.208
2012-10-21,207.792,4.458,4.0,,,,0.958,211.792
2012-10-22,202.417,4.25,3.958,,,,0.25,206.375
2012-10-23,199.792,3.667,2.292,,,,0.0,202.083
2012-10-24,207.833,4.208,3.5,,,,1.174,211.333
2012-10-25,207.652,4.87,4.391,,,,3.391,212.043
2012-10-26,204.042,5.25,6.167,,,,0.583,210.208
2012-10-27,201.583,5.167,6.167,,,,0.208,207.75
2012-10-28,201.25,5.0,4.5,,,,1.625,205.75
2012-10-29,205.083,5.667,6.0,,,,0.708,211.083
2012-10-30,207.087,5.217,6.435,,,,0.478,213.522
2012-10-31,204.042,5.042,5.458,,,,0.625,209.5
2012-11-01,203.708,4.375,4.542,,,,0.208,208.25
2012-11-02,209.5,5.167,5.5,,,,0.458,215.0
2012-11-03,,5.25,,,,,0.75,
2012-11-04,,5.042,,,,,0.333,
2012-11-05,187.0,4.478,17.4,,,,0.304,204.4
2012-11-06,192.375,5.625,15.792,,,,0.5,208.167
2012-11-07,189.0,4.875,15.833,,,,0.167,204.833
2012-11-08,189.25,5.417,16.542,,,,0.458,205.792
2012-11-09,187.235,6.583,19.588,15.222,21.444,6.222,1.0,206.824
2012-11-10,,6.125,,9.333,18.083,8.75,0.083,
2012-11-11,,5.125,,4.667,5.917,1.25,0.042,
2012-11-12,183.545,4.5,10.636,5.167,7.083,1.917,0.875,194.182
2012-11-13,175.417,4.875,14.125,8.875,13.875,5.0,0.375,189.542
2012-11-14,164.773,4.652,17.773,5.391,7.348,1.957,0.565,182.545
2012-11-15,180.667,4.87,13.238,9.875,17.167,7.292,0.125,193.905
2012-11-16,192.625,5.333,2.542,10.792,20.083,9.292,0.375,195.167
2012-11-17,188.917,5.167,2.0,7.125,13.542,6.417,0.083,190.917
2012-11-18,189.708,5.583,1.917,7.083,11.792,4.708,0.583,191.625
2012-11-19,191.591,4.739,3.0,6.565,11.522,4.957,0.318,194.591
2012-11-20,188.083,5.333,5.417,10.042,15.083,5.042,0.417,193.5
2012-11-21,191.25,5.417,6.542,11.375,20.583,9.208,0.625,197.792
2012-11-22,187.042,5.417,5.833,10.792,22.333,11.542,0.0,192.875
2012-11-23,186.708,5.0,4.792,7.167,15.708,8.542,0.0,191.5
2012-11-24,192.542,6.167,5.542,6.542,9.167,2.625,0.917,198.083
2012-11-25,191.833,5.958,7.0,8.625,14.083,5.458,2.042,198.833
2012-11-26,188.667,5.208,4.667,6.208,10.542,4.333,0.125,193.333
2012-11-27,189.818,4.739,3.955,8.435,13.304,4.87,0.391,193.773
2012-11-28,188.455,5.042,4.318,10.375,19.875,9.5,1.333,192.773
2012-11-29,187.167,4.917,3.167,10.375,21.042,10.667,0.042,190.333
2012-11-30,185.5,5.25,2.792,9.417,22.917,13.5,0.0,188.292
2012-12-01,189.458,5.542,3.5,10.125,20.25,10.125,0.583,192.958
2012-12-02,188.25,5.458,2.542,6.75,13.875,7.125,0.0,190.792
2012-12-03,185.0,5.292,2.542,7.875,19.542,11.667,0.0,187.542
2012-12-04,183.381,4.375,2.619,5.042,7.292,2.25,0.304,186.0
2012-12-05,188.708,4.182,7.875,10.783,18.87,8.087,0.542,196.583
2012-12-06,184.5,2.792,6.583,6.958,10.75,3.792,0.667,191.083
2012-12-07,186.292,3.0,7.958,11.167,18.625,7.458,3.25,194.25
2012-12-08,183.958,2.333,6.417,4.125,5.667,1.542,1.25,190.375
2012-12-09,183.75,2.208,5.917,4.542,6.375,1.833,1.292,189.667
2012-12-10,185.083,2.167,6.5,6.958,11.25,4.292,1.292,191.583
2012-12-11,186.25,2.625,6.583,8.083,12.667,4.583,1.125,192.833
2012-12-12,188.333,3.208,7.458,10.792,17.417,6.625,1.5,195.792
2012-12-13,189.727,3.682,9.227,13.727,26.591,12.864,1.318,198.955
2012-12-14,187.348,3.913,9.87,12.304,27.87,15.565,1.13,197.217
2012-12-15,185.708,4.167,9.333,11.875,25.5,13.625,0.0,195.042
2012-12-16,189.292,4.375,10.042,7.5,13.917,6.417,0.333,199.333
2012-12-17,185.542,3.417,9.042,6.792,14.667,7.875,0.125,194.583
2012-12-18,183.833,2.667,6.625,4.917,6.875,1.958,0.208,190.458
2012-12-19,185.333,3.042,6.625,9.792,14.792,5.0,0.625,191.958
2012-12-20,190.5,3.792,8.667,13.0,24.333,11.333,1.042,199.167
2012-12-21,189.909,3.826,10.545,10.913,27.87,16.957,0.304,200.455
2012-12-22,185.917,2.708,8.708,6.042,9.417,3.375,0.0,194.625
2012-12-23,188.958,2.833,8.042,5.375,7.708,2.333,0.708,197.0
2012-12-24,189.167,2.75,6.375,5.458,7.708,2.25,1.083,195.542
2012-12-25,190.958,3.125,8.083,8.25,13.667,5.417,1.333,199.042
2012-12-26,191.043,4.174,8.348,12.522,23.87,11.348,1.826,199.391
2012-12-27,192.208,3.833,8.417,12.125,25.042,12.917,1.958,200.625
2012-12-28,187.917,3.167,7.333,11.042,19.833,8.792,0.042,195.25
2012-12-29,190.292,4.125,9.333,9.667,22.75,13.083,0.458,199.625
2012-12-30,188.167,3.292,7.208,5.625,9.0,3.375,0.083,195.375
2012-12-31,187.875,2.75,5.125,3.75,5.125,1.375,0.792,193.0
2013-01-01,193.875,2.042,10.167,4.708,5.458,0.75,2.917,204.042
2013-01-02,194.083,1.75,9.417,6.375,8.625,2.25,2.667,203.5
2013-01-03,201.417,1.458,11.125,7.333,11.375,4.042,1.292,212.542
2013-01-04,198.333,2.625,11.208,7.292,12.333,5.042,1.333,209.542
2013-01-05,195.5,3.458,10.542,7.292,11.0,3.708,2.0,206.042
2013-01-06,195.783,3.13,9.739,11.217,19.783,8.565,4.304,205.522
2013-01-07,197.833,2.333,10.458,11.583,22.167,10.583,2.333,208.292
2013-01-08,191.5,1.208,10.125,10.667,21.5,10.833,0.792,201.625
2013-01-09,190.75,1.042,6.208,5.292,7.75,2.458,0.583,196.958
2013-01-10,193.5,1.042,6.167,7.125,10.5,3.375,0.875,199.667
2013-01-11,196.783,2.227,8.565,11.0,17.208,6.208,2.0,205.348
2013-01-12,195.417,3.125,7.125,5.167,6.458,1.292,2.375,202.542
2013-01-13,197.167,4.625,8.667,11.478,16.435,4.957,4.261,205.833
2013-01-14,194.955,4.174,8.182,11.348,20.304,8.957,2.478,203.136
2013-01-15,190.292,2.667,8.083,10.25,21.0,10.75,2.5,198.375
2013-01-16,191.625,2.458,8.333,11.083,19.917,8.833,2.042,199.958
2013-01-17,192.5,3.333,9.542,13.0,23.042,10.042,3.833,202.042
