station_code,prefecture,prefecture_code,latitude,longitude,altitude,SO2,NO,NO2,NOX,CO,CO2,NMHC,CH4,THC,SPM,PM25,TEMP,HUM,RAIN
22206020,Shizuoka-ken,22,35.1419,138.9144,56.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22206050,Shizuoka-ken,22,35.1514,138.9117,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22206070,Shizuoka-ken,22,35.0919,138.9247,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22206510,Shizuoka-ken,22,35.11,138.9158,19.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22207010,Shizuoka-ken,22,35.2217,138.6242,33.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22207060,Shizuoka-ken,22,35.2256,138.6369,160.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22207080,Shizuoka-ken,22,35.27,138.6275,320.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22208020,Shizuoka-ken,22,34.9667,139.1008,42.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22209010,Shizuoka-ken,22,34.8361,138.1764,56.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
22209020,Shizuoka-ken,22,34.8058,138.2228,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22209030,Shizuoka-ken,22,34.8286,138.2103,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22210010,Shizuoka-ken,22,35.1542,138.6775,60.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
22210020,Shizuoka-ken,22,35.1708,138.7156,57.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210030,Shizuoka-ken,22,35.1836,138.6889,90.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210040,Shizuoka-ken,22,35.1386,138.7042,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210050,Shizuoka-ken,22,35.1914,138.6492,60.3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210060,Shizuoka-ken,22,35.2122,138.6869,272.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22210070,Shizuoka-ken,22,35.1631,138.6475,37.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210160,Shizuoka-ken,22,35.1503,138.7642,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22210170,Shizuoka-ken,22,35.1758,138.5997,59.6,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22210510,Shizuoka-ken,22,35.1561,138.6661,11.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22210520,Shizuoka-ken,22,35.135,138.6525,9.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22211010,Shizuoka-ken,22,34.7189,137.8503,15.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22212010,Shizuoka-ken,22,34.8675,138.3233,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22213010,Shizuoka-ken,22,34.7736,138.0003,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22213510,Shizuoka-ken,22,34.7789,138.0181,30.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22214010,Shizuoka-ken,22,34.8481,138.2706,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
22214510,Shizuoka-ken,22,34.8772,138.2672,16.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
22215010,Shizuoka-ken,22,35.3086,138.9347,460.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22218010,Shizuoka-ken,22,34.7931,137.7914,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
22220010,Shizuoka-ken,22,35.1969,138.9136,180.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22221010,Shizuoka-ken,22,34.7189,137.5308,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22327010,Shizuoka-ken,22,35.0175,138.9486,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22361010,Shizuoka-ken,22,35.2053,138.5569,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22381010,Shizuoka-ken,22,35.1489,138.6225,45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22382010,Shizuoka-ken,22,35.1189,138.6003,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
22402010,Shizuoka-ken,22,34.8078,138.2925,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22423010,Shizuoka-ken,22,34.7397,138.225,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22447010,Shizuoka-ken,22,34.6661,138.055,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23101010,Aichi-ken,23,35.175,136.9756,67.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23103011,Aichi-ken,23,35.1969,136.9072,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23103020,Aichi-ken,23,35.2111,136.9031,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23104510,Aichi-ken,23,35.2036,136.8831,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23105010,Aichi-ken,23,35.17,136.8628,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23106011,Aichi-ken,23,35.1725,136.9083,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
23107020,Aichi-ken,23,35.1444,136.9603,52.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23109520,Aichi-ken,23,35.1308,136.9039,6.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23110040,Aichi-ken,23,35.1378,136.8803,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23110050,Aichi-ken,23,35.1403,136.8122,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
23111010,Aichi-ken,23,35.105,136.8425,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23111021,Aichi-ken,23,35.1031,136.8872,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23112020,Aichi-ken,23,35.0764,136.9136,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23112060,Aichi-ken,23,35.1089,136.9231,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23112510,Aichi-ken,23,35.0839,136.9233,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
23113010,Aichi-ken,23,35.2033,136.9761,32.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23114010,Aichi-ken,23,35.0697,136.9369,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23116010,Aichi-ken,23,35.1222,136.9744,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23201010,Aichi-ken,23,34.7422,137.3839,18.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23201030,Aichi-ken,23,34.7156,137.3439,16.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23201040,Aichi-ken,23,34.7853,137.4386,30.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23201060,Aichi-ken,23,34.7022,137.3869,19.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23201170,Aichi-ken,23,34.7253,137.4478,23.3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23201520,Aichi-ken,23,34.7639,137.4156,19.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23201540,Aichi-ken,23,34.7697,137.3908,10.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23202020,Aichi-ken,23,34.9261,137.1731,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23202030,Aichi-ken,23,34.9197,137.2911,75.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23202510,Aichi-ken,23,34.9469,137.1881,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23202530,Aichi-ken,23,34.9531,137.1764,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23202550,Aichi-ken,23,34.9622,137.1419,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23202560,Aichi-ken,23,34.9803,137.1642,18.8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23203010,Aichi-ken,23,35.3153,136.8083,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23204510,Aichi-ken,23,35.2222,137.0867,120.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23205030,Aichi-ken,23,34.8739,136.9094,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23205040,Aichi-ken,23,34.9131,136.9511,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23205050,Aichi-ken,23,34.8947,136.9378,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23205080,Aichi-ken,23,34.8983,136.9169,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23205510,Aichi-ken,23,34.8933,136.9408,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23206020,Aichi-ken,23,35.2294,136.9808,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23206270,Aichi-ken,23,35.2556,136.96,26.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23206530,Aichi-ken,23,35.2358,136.9583,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23207010,Aichi-ken,23,34.8267,137.3767,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23207510,Aichi-ken,23,34.8142,137.3514,14.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23208530,Aichi-ken,23,35.1736,136.74,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23209080,Aichi-ken,23,34.8383,136.9775,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23209090,Aichi-ken,23,34.9,136.9892,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23209100,Aichi-ken,23,34.9158,137.0106,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23209510,Aichi-ken,23,34.8844,136.9964,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23210020,Aichi-ken,23,35.0139,137.0178,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23210030,Aichi-ken,23,34.9617,137.0144,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23210040,Aichi-ken,23,34.9869,136.9994,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23210510,Aichi-ken,23,35.0386,137.0428,10.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23211020,Aichi-ken,23,35.0222,137.1197,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23211040,Aichi-ken,23,35.085,137.14,60.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23211050,Aichi-ken,23,35.155,137.1628,85.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23211060,Aichi-ken,23,35.0831,137.1897,70.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23212020,Aichi-ken,23,34.9589,137.0797,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23212030,Aichi-ken,23,34.9703,137.0783,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23213010,Aichi-ken,23,34.8794,137.0769,27.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23214010,Aichi-ken,23,34.8286,137.2217,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23215010,Aichi-ken,23,35.3639,136.9447,40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23216010,Aichi-ken,23,34.8867,136.8372,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23216020,Aichi-ken,23,34.8889,136.8486,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23216040,Aichi-ken,23,34.925,136.825,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23216110,Aichi-ken,23,34.8867,136.8372,3.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23216510,Aichi-ken,23,34.8917,136.8372,3.3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23217010,Aichi-ken,23,35.3428,136.8672,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23218010,Aichi-ken,23,35.3086,136.7494,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23219010,Aichi-ken,23,35.2933,136.9189,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23219510,Aichi-ken,23,35.2892,136.9089,16.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23220510,Aichi-ken,23,35.2475,136.7794,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23221010,Aichi-ken,23,34.8975,137.4881,64.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
23222010,Aichi-ken,23,35.0439,136.9128,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23222020,Aichi-ken,23,35.0125,136.8894,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23222030,Aichi-ken,23,35.0519,136.9139,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23222040,Aichi-ken,23,35.0156,136.9222,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23222050,Aichi-ken,23,34.9972,136.9028,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23222160,Aichi-ken,23,35.0239,136.9025,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23222510,Aichi-ken,23,35.0481,136.9128,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23223010,Aichi-ken,23,35.0128,136.9644,17.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23223020,Aichi-ken,23,35.0019,136.9328,26.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23223030,Aichi-ken,23,35.0314,136.9678,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23223510,Aichi-ken,23,35.0406,136.9611,35.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23224030,Aichi-ken,23,34.9483,136.8314,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
23224040,Aichi-ken,23,34.9967,136.8647,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23224060,Aichi-ken,23,34.9694,136.8653,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23224090,Aichi-ken,23,34.9683,136.9106,42.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23224100,Aichi-ken,23,34.9419,136.86,42.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23225040,Aichi-ken,23,35.0019,137.0506,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23226010,Aichi-ken,23,35.2131,137.0364,70.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23227010,Aichi-ken,23,34.9247,136.9894,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23227210,Aichi-ken,23,34.9306,136.9953,6.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23228010,Aichi-ken,23,35.2814,136.8778,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23229010,Aichi-ken,23,35.0617,137.0075,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23229510,Aichi-ken,23,35.0397,137.0111,4.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23229520,Aichi-ken,23,35.0439,136.9861,7.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23230510,Aichi-ken,23,35.1244,137.0189,66.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23231010,Aichi-ken,23,34.66,137.2875,19.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23233510,Aichi-ken,23,35.2164,136.8575,4.7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23302010,Aichi-ken,23,35.0933,137.0544,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23303020,Aichi-ken,23,35.1525,137.0647,90.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23304010,Aichi-ken,23,35.1786,137.0508,40.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23342010,Aichi-ken,23,35.2492,136.9144,23.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23342510,Aichi-ken,23,35.2503,136.9083,23.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23381010,Aichi-ken,23,35.3439,136.7711,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23421010,Aichi-ken,23,35.1556,136.7939,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23422510,Aichi-ken,23,35.1758,136.7919,0.3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23425510,Aichi-ken,23,35.1286,136.7814,2.4,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23427510,Aichi-ken,23,35.0769,136.7867,-1.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23428010,Aichi-ken,23,35.1094,136.7239,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23441010,Aichi-ken,23,34.9331,136.9144,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23442010,Aichi-ken,23,34.9767,136.9653,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23442020,Aichi-ken,23,34.9561,136.9697,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23446010,Aichi-ken,23,34.7792,136.9081,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23446020,Aichi-ken,23,34.7872,136.8578,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
23447010,Aichi-ken,23,34.8522,136.9142,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23447020,Aichi-ken,23,34.8278,136.9131,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23447030,Aichi-ken,23,34.8689,136.8933,55.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23481010,Aichi-ken,23,34.8125,137.03,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23501010,Aichi-ken,23,34.8786,137.1733,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23604010,Aichi-ken,23,34.8092,137.3197,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23621010,Aichi-ken,23,34.6639,137.2594,10.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23621070,Aichi-ken,23,34.6953,137.2797,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23621071,Aichi-ken,23,34.6953,137.2797,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
23623020,Aichi-ken,23,34.6233,137.1086,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
