date,PM25_mean,RAIN_sum,SO2_mean,SPM_mean
2015-05-19,13.917,,0.0,21.75
2015-05-20,14.333,,0.0,22.292
2015-05-21,9.833,,0.042,12.708
2015-05-22,11.75,,1.304,16.167
2015-05-23,17.458,,1.583,21.792
2015-05-24,21.542,,1.5,26.167
2015-05-25,19.833,,1.333,27.5
2015-05-26,19.25,,1.375,24.75
2015-05-27,20.208,,1.75,25.708
2015-05-28,26.917,,1.833,37.292
2015-05-29,22.667,,0.909,35.792
2015-05-30,17.292,,1.0,21.5
2015-05-31,13.375,,1.0,20.917
2015-06-01,15.292,,1.458,22.208
2015-06-02,19.708,,1.417,29.958
2015-06-03,19.667,,1.0,32.333
2015-06-04,4.875,,0.75,9.292
2015-06-05,8.739,,0.739,13.5
2015-06-06,6.25,,0.625,12.833
2015-06-07,9.5,,0.75,13.167
2015-06-08,10.542,,0.917,18.75
2015-06-09,6.667,,0.667,14.083
2015-06-10,9.417,,1.125,13.667
2015-06-11,14.083,,1.348,21.391
2015-06-12,21.208,,0.696,46.625
2015-06-13,26.917,,1.125,41.0
2015-06-14,21.583,,0.708,34.167
2015-06-15,26.25,,0.708,34.667
2015-06-16,27.792,,1.208,38.625
2015-06-17,20.958,,0.833,30.333
2015-06-18,10.958,,0.0,22.417
2015-06-19,6.833,,0.0,15.864
2015-06-20,10.417,,0.083,15.5
2015-06-21,12.875,,0.0,27.458
2015-06-22,13.5,,0.458,19.75
2015-06-23,17.583,,0.5,28.125
2015-06-24,18.292,,0.25,24.708
2015-06-25,21.083,,0.25,32.833
2015-06-26,10.458,,0.045,19.625
2015-06-27,6.792,,0.0,11.391
2015-06-28,3.5,,0.0,9.042
2015-06-29,10.5,,0.375,16.125
2015-06-30,15.167,,0.208,23.083
2015-07-01,8.208,,0.042,16.208
2015-07-02,11.75,,0.083,26.125
2015-07-03,14.333,,0.261,28.542
2015-07-04,16.833,,0.0,48.333
2015-07-05,10.542,,0.292,17.25
2015-07-06,12.792,,0.042,27.292
2015-07-07,12.625,,0.083,28.792
2015-07-08,10.875,,0.583,18.583
2015-07-09,10.5,,0.0,21.25
2015-07-10,20.409,,0.364,35.75
2015-07-11,23.667,,0.958,28.625
2015-07-12,28.125,,0.833,35.75
2015-07-13,26.75,,0.667,37.833
2015-07-14,13.958,,0.958,23.833
2015-07-15,12.167,,1.042,26.5
2015-07-16,3.958,,0.0,19.5
2015-07-17,7.708,,0.478,25.875
2015-07-18,10.625,,0.667,30.667
2015-07-19,11.25,,0.792,20.875
2015-07-20,16.167,,1.083,32.375
2015-07-21,21.25,,1.125,46.833
2015-07-22,18.0,,1.0,29.417
2015-07-23,6.958,,0.833,23.583
2015-07-24,7.875,,0.682,19.292
2015-07-25,17.75,,0.75,27.583
2015-07-26,23.75,,0.917,39.5
2015-07-27,33.0,,1.333,57.708
2015-07-28,19.958,,1.125,41.333
2015-07-29,25.458,,1.0,50.458
2015-07-30,20.833,,1.0,43.708
2015-07-31,31.083,,1.13,56.208
2015-08-01,34.083,,0.75,65.75
2015-08-02,24.875,,0.917,51.292
2015-08-03,25.167,,1.208,40.958
2015-08-04,32.542,,1.0,60.208
2015-08-05,30.583,,1.125,55.167
2015-08-06,24.958,,1.167,47.208
2015-08-07,28.667,,1.545,48.292
2015-08-08,30.292,,1.333,59.917
2015-08-09,12.167,,1.0,26.25
2015-08-10,11.583,,1.0,26.458
2015-08-11,9.542,,1.208,23.958
2015-08-12,11.542,,1.083,28.917
2015-08-13,15.0,,1.0,34.625
2015-08-14,10.542,,0.609,26.083
2015-08-15,12.25,,1.125,22.958
2015-08-16,11.333,,1.083,25.667
2015-08-17,7.125,,0.917,22.208
2015-08-18,9.625,,1.0,16.917
2015-08-19,10.083,,1.375,19.542
2015-08-20,13.583,,1.083,35.25
2015-08-21,18.826,,1.0,46.143
2015-08-22,18.583,,1.0,40.0
2015-08-23,3.375,,1.0,10.75
2015-08-24,6.208,,1.0,12.167
2015-08-25,6.042,,1.0,15.25
2015-08-26,3.792,,1.0,11.667
2015-08-27,7.333,,1.0,11.75
2015-08-28,5.167,,1.0,11.958
2015-08-29,5.083,,1.0,10.417
2015-08-30,4.25,,1.0,11.417
2015-08-31,8.917,,1.0,21.25
2015-09-01,16.25,,1.0,48.542
2015-09-02,10.917,,1.0,29.875
2015-09-03,11.583,,1.0,24.958
2015-09-04,13.913,,1.0,24.13
2015-09-05,13.833,,1.0,20.667
2015-09-06,14.042,,1.0,26.0
2015-09-07,7.375,,1.0,16.875
2015-09-08,2.75,,1.0,9.042
2015-09-09,4.167,,1.0,16.625
2015-09-10,6.417,,1.0,16.583
2015-09-11,7.0,,0.87,10.25
2015-09-12,12.042,,1.125,20.25
2015-09-13,14.667,,1.208,27.958
2015-09-14,8.583,,1.0,13.167
2015-09-15,11.917,,1.083,18.208
2015-09-16,14.083,,1.0,23.375
2015-09-17,6.292,,0.833,12.125
2015-09-18,8.417,,1.0,14.208
2015-09-19,5.833,,1.083,10.5
2015-09-20,6.708,,1.0,11.125
2015-09-21,11.667,,1.042,15.417
2015-09-22,13.625,,1.0,18.708
2015-09-23,17.125,,1.5,21.875
2015-09-24,18.75,,1.375,31.167
2015-09-25,8.333,,0.0,13.083
2015-09-26,7.458,,0.167,9.958
2015-09-27,9.417,,0.0,19.292
2015-09-28,12.208,,0.125,18.375
2015-09-29,7.625,,0.0,12.792
2015-09-30,5.5,,0.208,10.917
2015-10-01,14.542,,0.958,20.75
2015-10-02,10.13,,0.045,13.167
2015-10-03,13.292,,0.208,17.792
2015-10-04,10.708,,0.125,16.042
2015-10-05,10.292,,0.083,17.417
2015-10-06,14.917,,0.208,22.375
2015-10-07,10.208,,0.167,15.625
2015-10-08,8.542,,0.625,14.625
2015-10-09,20.875,,1.435,27.792
2015-10-10,27.917,,1.083,38.458
2015-10-11,31.75,,1.083,48.125
2015-10-12,13.75,,1.125,19.875
2015-10-13,7.667,,1.583,12.458
2015-10-14,9.357,,1.125,13.0
2015-10-15,19.4,,0.958,20.625
2015-10-16,20.13,,0.364,29.583
2015-10-17,15.375,,0.208,28.125
2015-10-18,11.958,,0.625,15.958
2015-10-19,17.875,,0.708,24.417
2015-10-20,31.417,,1.167,43.375
2015-10-21,28.542,,0.875,41.5
2015-10-22,24.792,,1.125,36.417
2015-10-23,17.875,,1.13,34.609
2015-10-24,25.208,,0.833,34.833
2015-10-25,7.208,,0.167,14.458
2015-10-26,16.542,,0.667,21.583
2015-10-27,27.792,,1.333,35.542
2015-10-28,14.5,,0.667,20.792
2015-10-29,11.5,,0.583,15.875
2015-10-30,14.583,,1.045,19.917
2015-10-31,16.333,,1.0,23.333
2015-11-01,11.292,,0.708,16.25
2015-11-02,15.333,,0.917,23.625
2015-11-03,5.292,,0.792,9.792
2015-11-04,7.917,,0.75,13.083
2015-11-05,12.042,,1.0,16.917
2015-11-06,18.909,,1.478,25.292
2015-11-07,25.375,,1.708,38.042
2015-11-08,18.792,,1.0,32.458
2015-11-09,14.333,,1.208,22.375
2015-11-10,6.167,,0.958,13.875
2015-11-11,6.25,,1.0,10.375
2015-11-12,8.333,,1.0,13.083
2015-11-13,13.75,,1.0,21.333
2015-11-14,8.917,,1.0,20.833
2015-11-15,5.583,,1.042,9.75
2015-11-16,6.542,,1.167,10.917
2015-11-17,18.833,,1.125,28.875
2015-11-18,12.042,,1.042,19.458
2015-11-19,4.875,,1.083,9.875
2015-11-20,9.75,,0.957,16.125
2015-11-21,7.667,,1.0,12.458
2015-11-22,16.292,,1.083,24.917
2015-11-23,17.875,,1.083,27.208
2015-11-24,7.708,,0.792,13.167
2015-11-25,6.125,,0.667,12.792
2015-11-26,6.125,,0.542,11.792
2015-11-27,4.708,,1.143,10.25
2015-11-28,5.333,,1.0,9.875
2015-11-29,5.167,,1.167,9.833
2015-11-30,12.875,,2.083,19.833
2015-12-01,8.292,,1.083,13.625
2015-12-02,14.042,,2.083,21.958
2015-12-03,9.25,,1.625,14.375
2015-12-04,5.409,,1.043,11.167
2015-12-05,4.417,,1.083,8.875
2015-12-06,5.5,,1.0,11.708
2015-12-07,11.125,,1.042,17.167
2015-12-08,15.125,,1.042,22.333
2015-12-09,15.125,,1.167,23.125
2015-12-10,23.083,,1.958,39.167
2015-12-11,10.708,,1.591,15.5
2015-12-12,8.292,,1.208,16.667
2015-12-13,17.75,,1.375,26.125
2015-12-14,14.458,,1.042,23.542
2015-12-15,14.833,,1.167,23.792
2015-12-16,10.375,,1.292,19.625
2015-12-17,3.292,,1.25,8.875
2015-12-18,5.333,,1.571,11.167
2015-12-19,6.333,,1.167,11.583
2015-12-20,11.333,,2.167,15.167
2015-12-21,16.375,,2.958,23.833
2015-12-22,9.25,,1.833,15.75
2015-12-23,25.708,,2.292,38.5
2015-12-24,14.458,,1.75,23.875
2015-12-25,10.875,,0.591,21.435
2015-12-26,8.0,,0.875,14.167
2015-12-27,4.458,,0.708,10.542
2015-12-28,6.75,,0.917,9.542
2015-12-29,5.167,,0.583,8.583
2015-12-30,5.5,,0.708,9.333
2015-12-31,10.125,,1.458,14.292
2016-01-01,5.917,0.0,1.0,11.167
2016-01-02,8.208,0.0,1.125,14.0
2016-01-03,11.542,0.0,1.667,15.958
2016-01-04,11.75,0.0,1.292,16.792
2016-01-05,7.208,0.0,1.417,13.25
2016-01-06,6.522,0.0,1.0,11.292
2016-01-07,9.583,0.0,1.0,15.625
2016-01-08,14.375,17.0,2.042,19.458
2016-01-09,4.833,6.0,1.208,9.75
2016-01-10,3.792,0.0,1.083,8.917
2016-01-11,4.542,0.0,1.208,9.0
2016-01-12,5.042,0.0,1.125,9.625
2016-01-13,6.217,0.0,1.478,9.583
2016-01-14,3.833,0.0,1.167,8.958
2016-01-15,4.542,1.0,1.917,9.458
2016-01-16,2.292,0.0,1.583,7.75
2016-01-17,3.083,0.0,1.542,7.958
2016-01-18,5.375,0.0,1.458,12.292
2016-01-19,13.083,0.0,1.478,18.542
2016-01-20,18.208,0.0,1.348,25.042
2016-01-21,10.375,0.0,1.208,16.042
2016-01-22,8.292,0.0,1.167,14.25
2016-01-23,6.125,0.0,1.167,9.458
2016-01-24,4.875,0.0,2.0,10.625
2016-01-25,5.417,0.0,2.167,9.417
2016-01-26,5.5,0.0,1.25,11.25
2016-01-27,9.375,0.0,1.826,18.583
2016-01-28,11.875,0.0,1.167,19.542
2016-01-29,10.083,0.0,1.25,19.917
2016-01-30,8.583,0.0,0.75,15.833
2016-01-31,5.792,0.0,0.583,11.792
2016-02-01,5.208,0.0,0.958,11.333
2016-02-02,6.083,0.0,0.333,9.292
2016-02-03,5.136,1.0,1.091,11.739
2016-02-04,6.417,0.0,1.167,10.083
2016-02-05,14.333,0.0,1.125,19.625
2016-02-06,7.0,0.0,1.125,11.458
2016-02-07,5.0,0.0,1.583,9.25
2016-02-08,5.042,0.0,1.875,8.667
2016-02-09,12.875,3.0,1.167,20.75
2016-02-10,9.25,1.0,1.0,12.833
2016-02-11,3.583,0.0,2.042,7.375
2016-02-12,4.167,0.0,1.833,6.833
2016-02-13,5.042,0.0,1.5,8.458
2016-02-14,6.375,0.0,1.125,8.542
2016-02-15,7.667,0.0,1.208,12.417
2016-02-16,12.125,0.0,1.333,20.0
2016-02-17,10.292,0.0,1.591,18.083
2016-02-18,6.25,0.0,0.25,9.583
2016-02-19,5.958,0.0,1.292,11.333
2016-02-20,7.125,2.0,1.625,13.875
2016-02-21,6.042,0.0,0.708,10.875
2016-02-22,4.3,0.0,1.125,16.083
2016-02-23,,0.0,0.875,17.167
2016-02-24,12.75,4.0,1.0,11.292
2016-02-25,6.583,0.0,1.167,10.417
2016-02-26,6.292,0.0,1.458,11.667
2016-02-27,8.375,0.0,1.0,12.667
2016-02-28,10.958,0.0,1.083,16.417
2016-03-01,19.167,0.0,1.25,33.833
2016-03-02,24.708,0.0,1.304,53.9
2016-03-03,9.391,0.0,1.273,15.091
2016-03-04,11.833,0.0,1.25,19.667
2016-03-05,17.833,0.0,1.875,29.958
2016-03-06,29.083,0.0,1.375,47.75
2016-03-07,5.708,0.0,1.333,11.792
2016-03-08,7.917,0.0,5.0,14.25
2016-03-09,7.833,0.0,2.542,15.083
2016-03-10,9.417,0.0,1.174,15.125
2016-03-11,8.75,0.0,1.125,15.167
2016-03-12,9.958,0.0,1.167,19.167
2016-03-13,16.917,0.0,2.0,31.292
2016-03-14,19.417,5.0,1.125,36.5
2016-03-15,10.625,1.0,1.0,17.5
2016-03-16,6.083,0.0,1.292,10.917
2016-03-17,15.615,0.0,0.909,15.458
2016-03-18,17.583,0.0,1.667,25.208
2016-03-19,31.348,0.0,2.542,42.042
2016-03-20,25.458,0.0,1.542,36.042
2016-03-21,17.917,13.0,0.542,25.75
2016-03-22,11.667,0.0,0.583,17.792
2016-03-23,11.417,0.0,0.875,16.917
2016-03-24,11.375,0.0,0.478,14.542
2016-03-25,11.958,0.0,1.0,16.75
2016-03-26,10.667,18.0,0.25,17.208
2016-03-27,6.417,18.0,0.208,10.875
2016-03-28,13.083,0.0,0.708,18.917
2016-03-29,16.708,0.0,1.042,24.75
2016-03-30,19.458,0.0,1.261,33.292
2016-03-31,20.667,4.0,0.826,24.458
2016-04-01,18.364,0.0,1.273,26.75
2016-04-02,22.208,0.0,0.833,33.583
2016-04-03,17.0,0.0,0.875,26.292
2016-04-04,13.083,3.0,0.75,22.167
2016-04-05,7.792,3.0,0.292,20.708
2016-04-06,13.833,0.0,1.25,19.667
2016-04-07,11.583,14.0,0.708,23.5
2016-04-08,9.0,0.0,0.826,15.542
2016-04-09,14.5,0.0,0.75,21.292
2016-04-10,19.167,0.0,0.792,28.125
2016-04-11,9.917,0.0,0.833,20.792
2016-04-12,18.625,0.0,1.125,24.167
2016-04-13,18.125,1.0,1.083,27.583
2016-04-14,11.25,3.0,0.542,20.375
2016-04-15,8.542,0.0,0.0,13.75
2016-04-16,13.667,0.0,0.833,21.625
2016-04-17,13.833,0.0,0.917,20.333
2016-04-18,13.167,0.0,0.333,21.958
2016-04-19,15.167,0.0,0.625,24.417
2016-04-20,14.333,0.0,1.0,19.75
2016-04-21,17.208,9.0,0.792,31.625
2016-04-22,11.542,0.0,1.043,20.125
2016-04-23,15.333,0.0,1.0,24.667
2016-04-24,25.833,0.0,0.833,40.625
2016-04-25,20.333,0.0,1.208,32.875
2016-04-26,18.625,0.0,1.667,30.708
2016-04-27,20.042,0.0,1.208,37.208
2016-04-28,7.208,35.0,0.087,18.773
2016-04-29,6.125,0.0,0.13,11.75
2016-04-30,12.792,0.0,0.083,15.167
2016-05-01,24.75,0.0,0.667,28.792
2016-05-02,31.708,0.0,0.208,50.875
2016-05-03,30.333,0.0,0.792,43.458
2016-05-04,12.167,2.0,0.208,19.542
2016-05-05,11.083,0.0,0.583,16.417
2016-05-06,13.087,0.0,0.348,18.667
2016-05-07,19.042,0.0,0.375,27.917
2016-05-08,19.375,0.0,0.125,32.208
2016-05-09,21.708,5.0,0.417,38.625
2016-05-10,7.042,7.0,0.083,12.292
2016-05-11,5.583,6.0,0.25,12.458
2016-05-12,6.667,0.0,0.208,9.583
2016-05-13,16.292,0.0,1.0,24.042
2016-05-14,16.542,0.0,1.083,23.5
2016-05-15,15.083,0.0,1.125,22.458
2016-05-16,26.292,0.0,1.083,46.542
2016-05-17,16.875,6.0,0.375,34.5
2016-05-18,13.042,0.0,0.708,17.708
2016-05-19,14.125,0.0,1.083,17.458
2016-05-20,13.125,0.0,1.087,20.0
2016-05-21,14.125,0.0,1.042,19.583
2016-05-22,15.042,0.0,1.0,18.917
2016-05-23,25.0,0.0,1.292,30.875
2016-05-24,32.542,0.0,1.5,40.708
2016-05-25,37.167,0.0,1.292,52.583
2016-05-26,31.625,0.0,1.0,45.458
2016-05-27,12.292,0.0,1.0,24.583
2016-05-28,24.292,0.0,0.958,34.542
2016-05-29,25.708,0.0,1.0,32.167
2016-05-30,7.125,9.0,0.125,14.417
2016-05-31,13.043,7.0,0.917,20.625
2016-06-01,6.958,0.0,0.083,14.625
2016-06-02,6.083,0.0,0.25,12.958
2016-06-03,12.522,0.0,1.174,16.083
2016-06-04,17.417,0.0,1.0,22.0
2016-06-05,16.625,0.0,1.208,23.208
2016-06-06,20.833,0.0,1.0,31.083
2016-06-07,18.042,5.0,0.833,35.833
2016-06-08,17.625,5.0,0.75,29.292
2016-06-09,9.292,3.0,0.708,19.292
2016-06-10,11.75,0.0,0.955,14.375
2016-06-11,14.125,0.0,1.083,19.833
2016-06-12,13.0,0.0,1.042,19.292
2016-06-13,3.625,82.0,0.25,12.292
2016-06-14,9.75,1.0,0.833,16.167
2016-06-15,10.417,14.0,0.375,24.208
2016-06-16,11.458,18.0,0.292,23.417
2016-06-17,11.25,3.0,0.087,16.875
2016-06-18,16.167,0.0,0.125,19.375
2016-06-19,19.542,1.0,0.333,33.0
2016-06-20,18.625,3.0,0.292,27.625
2016-06-21,19.5,1.0,0.083,30.792
2016-06-22,22.25,4.0,0.083,49.083
2016-06-23,13.792,27.0,0.0,33.292
2016-06-24,7.667,14.0,0.318,19.375
2016-06-25,12.833,4.0,0.125,25.125
2016-06-26,7.208,0.0,0.042,11.125
2016-06-27,12.083,0.0,0.875,16.583
2016-06-28,8.25,24.0,0.25,15.167
2016-06-29,13.5,2.0,0.208,26.208
2016-06-30,13.667,6.0,0.208,23.5
2016-07-01,28.174,0.0,1.478,46.375
2016-07-02,36.375,0.0,1.375,74.208
2016-07-03,23.25,0.0,1.0,35.583
2016-07-04,9.708,12.0,0.625,23.708
2016-07-05,6.625,1.0,0.458,21.708
2016-07-06,18.292,0.0,0.792,35.333
2016-07-07,17.417,0.0,1.167,27.375
2016-07-08,19.292,0.0,0.857,44.136
2016-07-09,9.25,12.0,0.167,21.167
2016-07-10,12.083,0.0,0.75,15.167
2016-07-11,14.0,0.0,0.792,21.0
2016-07-12,20.083,0.0,0.958,29.208
2016-07-13,22.875,6.0,0.708,65.5
2016-07-14,20.208,4.0,0.542,52.042
2016-07-15,8.458,11.0,0.043,19.417
2016-07-16,15.083,1.0,0.5,25.375
2016-07-17,21.875,0.0,0.333,49.958
2016-07-18,16.0,0.0,0.667,26.292
2016-07-19,13.25,0.0,1.0,20.5
2016-07-20,11.542,0.0,1.0,20.583
2016-07-21,5.042,1.0,0.087,16.292
2016-07-22,6.043,7.0,0.13,13.125
2016-07-23,,0.0,0.292,19.917
2016-07-24,,0.0,0.333,23.0
2016-07-25,24.615,0.0,0.833,20.667
2016-07-26,10.208,32.0,0.708,26.167
2016-07-27,16.167,1.0,0.5,28.708
2016-07-28,15.583,0.0,0.875,27.25
2016-07-29,11.25,0.0,0.826,17.875
2016-07-30,9.75,0.0,0.875,18.208
2016-07-31,10.333,0.0,0.583,20.917
2016-08-01,4.667,61.0,0.0,14.792
2016-08-02,3.696,136.0,0.348,10.826
2016-08-03,9.958,0.0,0.833,22.208
2016-08-04,14.667,0.0,1.417,30.667
2016-08-05,15.864,0.0,1.045,31.5
2016-08-06,23.75,0.0,0.667,37.833
2016-08-07,11.375,0.0,0.75,26.375
2016-08-08,10.542,0.0,0.208,18.042
2016-08-09,11.792,0.0,0.292,18.917
2016-08-10,11.792,0.0,0.667,22.333
2016-08-11,13.0,0.0,0.958,24.208
2016-08-12,11.333,0.0,1.0,21.875
2016-08-13,14.083,0.0,0.958,23.0
2016-08-14,11.917,0.0,0.75,20.375
2016-08-15,15.958,0.0,0.958,33.458
2016-08-16,13.333,0.0,0.458,29.292
2016-08-17,6.125,21.0,0.292,15.958
2016-08-18,8.261,0.0,0.609,17.833
2016-08-19,9.167,23.0,0.609,19.833
2016-08-20,2.125,6.0,0.25,15.458
2016-08-21,9.625,0.0,0.958,18.875
2016-08-22,1.417,65.0,0.333,14.375
2016-08-23,9.542,9.0,0.667,16.375
2016-08-24,11.625,1.0,0.667,26.417
2016-08-25,13.375,0.0,0.958,23.958
2016-08-26,12.583,0.0,0.609,22.333
2016-08-27,-0.667,23.0,0.0,12.667
2016-08-28,5.542,9.0,0.0,11.833
2016-08-29,5.792,26.0,0.167,12.083
2016-08-30,1.792,27.0,0.042,9.458
2016-08-31,14.042,0.0,0.625,18.5
2016-09-01,15.208,0.0,0.625,21.708
2016-09-02,19.13,0.0,0.636,30.292
2016-09-03,14.083,0.0,0.417,24.042
2016-09-04,7.792,4.0,0.208,19.625
2016-09-05,11.048,0.0,1.0,27.667
2016-09-06,12.409,2.0,0.636,25.545
2016-09-07,6.958,9.0,0.333,17.833
2016-09-08,4.958,19.0,0.125,15.958
2016-09-09,6.917,0.0,0.957,10.0
2016-09-10,10.167,2.0,0.833,17.0
2016-09-11,9.708,0.0,1.0,17.667
2016-09-12,9.583,11.0,0.917,19.458
2016-09-13,4.333,41.0,0.458,11.417
2016-09-14,7.167,2.0,0.583,15.292
2016-09-15,11.375,0.0,0.833,20.75
2016-09-16,9.542,0.0,1.0,23.348
2016-09-17,17.417,1.0,0.792,24.083
2016-09-18,8.5,26.0,0.208,18.333
2016-09-19,2.0,29.0,0.417,9.083
2016-09-20,1.625,55.0,0.292,7.542
2016-09-21,6.348,2.0,0.478,11.783
2016-09-22,4.708,14.0,0.125,11.542
2016-09-23,7.708,12.0,0.478,15.292
2016-09-24,9.292,0.0,0.875,19.917
2016-09-25,10.417,0.0,0.792,15.167
2016-09-26,10.875,2.0,1.0,19.875
2016-09-27,18.0,0.0,1.0,31.417
2016-09-28,15.542,7.0,1.0,26.667
2016-09-29,2.583,0.0,0.958,10.292
2016-09-30,8.333,0.0,0.727,13.292
2016-10-01,13.167,5.0,0.75,20.708
2016-10-02,17.625,0.0,0.958,23.5
2016-10-03,24.208,2.0,0.75,62.125
2016-10-04,9.25,0.0,0.625,14.583
2016-10-05,11.417,1.0,0.875,21.75
2016-10-06,6.042,0.0,0.792,10.083
2016-10-07,11.565,0.0,1.0,14.333
2016-10-08,22.458,0.0,1.167,32.167
2016-10-09,9.125,5.0,0.792,17.125
2016-10-10,6.875,0.0,0.958,11.75
2016-10-11,7.875,0.0,0.625,12.5
2016-10-12,7.625,0.0,0.75,10.083
2016-10-13,9.292,0.0,0.875,15.542
2016-10-14,13.208,0.0,0.727,20.25
2016-10-15,16.833,0.0,1.0,22.75
2016-10-16,18.542,0.0,1.417,22.458
2016-10-17,14.75,20.0,1.0,22.458
2016-10-18,10.261,0.0,1.087,16.043
2016-10-19,10.708,1.0,1.0,17.792
2016-10-20,13.417,0.0,1.043,21.478
2016-10-21,10.583,0.0,1.0,15.625
2016-10-22,15.208,0.0,1.042,20.208
2016-10-23,9.042,0.0,1.125,13.708
2016-10-24,4.625,0.0,1.0,8.875
2016-10-25,9.917,0.0,1.0,14.708
2016-10-26,16.958,4.0,1.333,18.0
2016-10-27,6.792,0.0,1.0,14.261
2016-10-28,11.833,12.0,1.174,18.458
2016-10-29,8.042,0.0,0.208,11.083
2016-10-30,12.917,0.0,0.75,19.0
2016-10-31,15.542,0.0,1.125,21.042
2016-11-01,6.458,2.0,0.792,12.625
2016-11-02,9.091,0.0,0.833,15.417
2016-11-03,8.292,0.0,0.958,14.625
2016-11-04,11.25,0.0,1.087,14.875
2016-11-05,15.833,0.0,1.125,21.167
2016-11-06,8.75,0.0,1.083,16.208
2016-11-07,14.667,0.0,1.0,22.375
2016-11-08,18.958,0.0,1.458,29.875
2016-11-09,3.042,0.0,1.167,11.042
2016-11-10,9.792,0.0,1.333,16.792
2016-11-11,10.917,13.0,1.0,21.0
2016-11-12,9.917,0.0,0.875,14.875
2016-11-13,13.667,0.0,1.042,20.708
2016-11-14,20.458,14.0,1.5,32.792
2016-11-15,9.458,0.0,1.042,16.417
2016-11-16,5.208,0.0,1.0,9.833
2016-11-17,5.875,0.0,1.083,10.75
2016-11-18,9.333,0.0,1.261,15.542
2016-11-19,13.167,5.0,1.292,23.083
2016-11-20,14.667,0.0,1.0,28.792
2016-11-21,11.917,1.0,1.0,25.167
2016-11-22,12.292,0.0,1.125,23.792
2016-11-23,0.708,0.0,1.042,9.0
2016-11-24,5.167,8.0,0.958,10.875
2016-11-25,6.0,7.0,0.909,9.696
2016-11-26,8.333,0.0,1.0,14.042
2016-11-27,13.083,10.0,0.833,21.042
2016-11-28,6.5,1.0,0.875,11.333
2016-11-29,5.25,0.0,0.958,10.458
2016-11-30,11.458,0.0,0.958,16.542
2016-12-01,15.957,0.0,1.333,23.25
2016-12-02,6.125,0.0,1.0,12.792
2016-12-03,10.625,0.0,1.5,15.625
2016-12-04,20.042,1.0,1.542,29.292
2016-12-05,8.625,1.0,1.208,16.0
2016-12-06,4.083,0.0,1.167,8.667
2016-12-07,8.125,0.0,1.042,12.833
2016-12-08,8.042,0.0,1.458,11.417
2016-12-09,11.211,0.0,1.955,16.917
2016-12-10,7.0,0.0,1.125,8.5
2016-12-11,4.5,0.0,1.333,9.375
2016-12-12,9.333,0.0,1.208,15.667
2016-12-13,16.0,5.0,1.75,28.25
2016-12-14,7.667,18.0,1.167,12.125
2016-12-15,5.458,0.0,1.125,10.833
2016-12-16,5.87,0.0,1.4,10.292
2016-12-17,3.042,0.0,0.75,9.625
2016-12-18,9.833,0.0,1.25,15.458
2016-12-19,11.958,0.0,1.208,19.875
2016-12-20,15.542,0.0,1.208,24.417
2016-12-21,14.833,0.0,1.0,22.417
2016-12-22,18.042,0.0,1.318,33.708
2016-12-23,6.708,0.0,1.13,9.292
2016-12-24,4.5,0.0,1.125,8.667
2016-12-25,4.667,0.0,1.0,9.042
2016-12-26,14.625,0.0,1.833,23.042
2016-12-27,6.583,0.0,1.25,11.583
2016-12-28,5.917,0.0,1.0,9.542
2016-12-29,4.667,0.0,1.167,10.833
2016-12-30,5.375,0.0,1.0,8.417
2016-12-31,4.458,0.0,1.167,9.333
2017-01-01,4.75,0.0,1.083,10.875
2017-01-02,4.208,0.0,1.792,7.792
2017-01-03,6.5,0.0,1.083,9.125
2017-01-04,5.125,0.0,1.565,9.261
2017-01-05,8.667,0.0,1.174,12.542
2017-01-06,3.292,0.0,0.292,8.458
2017-01-07,6.458,0.0,1.208,10.083
2017-01-08,14.292,0.0,0.833,19.917
2017-01-09,7.542,1.0,0.833,11.583
2017-01-10,8.958,0.0,0.75,11.542
2017-01-11,8.208,0.0,0.667,9.125
2017-01-12,6.87,0.0,1.045,9.435
2017-01-13,6.167,0.0,0.875,13.708
2017-01-14,6.625,0.0,1.042,10.583
2017-01-15,9.167,0.0,1.125,14.833
2017-01-16,11.25,0.0,1.708,18.875
2017-01-17,18.833,6.0,1.333,32.667
2017-01-18,8.958,0.0,0.833,16.917
2017-01-19,12.542,0.0,1.043,17.792
2017-01-20,18.042,0.0,1.167,23.583
2017-01-21,8.708,0.0,1.042,14.292
2017-01-22,11.292,0.0,0.625,13.167
2017-01-23,8.125,9.0,0.833,14.583
2017-01-24,5.833,1.0,1.292,7.542
2017-01-25,2.875,0.0,1.0,9.5
2017-01-26,3.292,0.0,1.182,7.261
2017-01-27,3.75,0.0,1.667,10.25
2017-01-28,8.875,0.0,1.333,12.875
2017-01-29,5.667,0.0,1.083,13.875
2017-01-30,8.208,0.0,1.083,8.75
2017-01-31,7.542,0.0,1.208,13.458
2017-02-01,14.125,3.0,0.75,22.042
2017-02-02,10.5,10.0,0.174,16.292
2017-02-03,10.0,5.0,0.583,21.458
2017-02-04,9.208,0.0,0.667,12.042
2017-02-05,8.042,0.0,0.792,11.25
2017-02-06,5.0,0.0,1.0,9.083
2017-02-07,-6.714,0.0,0.913,9.292
2017-02-08,,0.0,1.042,11.083
2017-02-09,28.917,0.0,1.565,24.083
2017-02-10,20.042,0.0,1.792,33.75
2017-02-11,13.167,0.0,1.042,17.333
2017-02-12,5.458,0.0,1.042,10.25
2017-02-13,6.667,0.0,1.083,10.833
2017-02-14,4.542,0.0,1.136,10.318
