date,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2013-03-14,4.375,4.542,0.167,4.542,11.9,8.375,3.3
2013-03-15,7.458,7.708,0.25,9.667,12.4,7.012,1.7
2013-03-16,7.833,8.125,0.292,19.25,16.7,8.046,0.2
2013-03-17,15.625,16.708,1.083,37.375,16.7,10.329,2.4
2013-03-18,14.583,15.542,0.958,35.042,20.4,12.758,5.4
2013-03-19,7.083,7.458,0.375,20.292,14.0,10.338,7.2
2013-03-20,19.739,21.913,2.174,23.87,8.6,7.262,5.4
2013-03-21,3.833,4.042,0.208,6.0,12.6,7.525,3.7
2013-03-22,4.167,4.333,0.167,8.208,12.7,7.221,2.5
2013-03-23,6.042,6.292,0.25,15.083,15.8,9.446,1.2
2013-03-24,13.917,14.583,0.667,20.75,19.2,12.129,3.8
2013-03-25,15.083,16.5,1.417,24.375,22.5,14.454,6.3
2013-03-26,20.542,22.792,2.25,32.375,18.1,13.967,10.1
2013-03-27,25.083,32.292,7.208,31.917,12.7,10.521,6.5
2013-03-28,14.792,15.25,0.458,28.792,22.2,14.229,6.5
2013-03-29,21.5,23.0,1.5,38.792,22.5,15.25,7.7
2013-03-30,15.417,16.0,0.583,31.0,15.3,12.875,11.5
2013-03-31,3.522,3.565,0.043,13.174,18.0,13.321,10.6
2013-04-01,14.545,16.455,1.909,23.417,15.2,10.4,4.0
2013-04-02,26.833,29.25,2.417,34.583,10.4,9.329,7.8
2013-04-03,9.042,9.667,0.625,6.167,15.5,12.221,9.7
2013-04-04,11.5,12.375,0.875,12.125,22.7,16.679,10.3
2013-04-05,14.167,15.25,1.083,30.833,21.8,16.008,10.2
2013-04-06,10.458,11.375,0.917,32.333,19.4,15.404,13.2
2013-04-07,4.875,5.458,0.583,13.458,19.8,14.562,8.8
2013-04-08,3.958,4.458,0.5,8.833,17.1,12.012,7.3
2013-04-09,22.125,28.042,5.917,23.542,19.8,12.8,4.9
2013-04-10,6.625,7.042,0.417,13.667,16.8,11.467,5.9
2013-04-11,12.542,13.75,1.208,14.667,13.8,9.05,5.2
2013-04-12,11.5,12.875,1.375,13.5,15.5,9.25,2.6
2013-04-13,8.75,9.5,0.75,9.083,16.9,11.121,4.6
2013-04-14,13.792,14.917,1.125,20.542,21.0,13.721,6.0
2013-04-15,12.25,13.0,0.75,18.792,21.6,15.208,10.4
2013-04-16,18.708,20.5,1.792,24.0,20.1,14.708,9.1
2013-04-17,24.125,26.792,2.667,37.125,25.3,17.979,10.9
2013-04-18,20.409,22.818,2.409,33.167,25.4,18.429,12.4
2013-04-19,4.625,5.167,0.542,20.417,16.6,12.192,7.9
2013-04-20,11.792,13.042,1.25,20.042,11.4,7.917,4.2
2013-04-21,7.167,8.125,0.958,13.042,12.2,6.646,3.4
2013-04-22,7.958,8.917,0.958,15.042,14.3,9.454,3.9
2013-04-23,18.375,19.917,1.542,23.917,17.8,11.746,3.5
2013-04-24,29.125,32.458,3.333,44.87,14.2,12.354,10.4
2013-04-25,9.375,9.875,0.5,17.5,23.7,18.388,13.6
2013-04-26,15.75,18.5,2.75,23.542,21.2,14.85,10.6
2013-04-27,5.125,5.708,0.583,9.75,18.5,13.417,9.1
2013-04-28,4.458,4.833,0.375,12.708,19.6,14.346,8.9
2013-04-29,12.042,12.75,0.708,19.417,23.0,15.858,6.8
2013-04-30,19.542,21.5,1.958,26.958,21.1,16.188,12.4
2013-05-01,6.708,7.292,0.583,14.5,19.5,15.025,11.7
2013-05-02,3.708,4.333,0.625,6.875,17.7,12.867,8.5
2013-05-03,4.708,5.292,0.583,9.75,21.0,14.129,6.9
2013-05-04,6.75,7.458,0.708,11.25,21.9,15.121,6.7
2013-05-05,5.708,5.917,0.208,17.083,24.4,17.771,9.9
2013-05-06,7.167,7.667,0.5,20.958,25.5,18.121,10.9
2013-05-07,2.333,2.833,0.5,9.167,16.0,12.75,8.1
2013-05-08,4.542,5.042,0.5,9.708,21.2,14.817,8.2
2013-05-09,18.739,20.696,1.957,16.391,28.1,19.021,10.2
2013-05-10,15.875,17.25,1.375,30.542,27.9,20.762,14.6
2013-05-11,17.167,18.5,1.333,48.958,19.4,17.233,16.0
2013-05-12,7.208,8.292,1.083,15.542,28.6,20.804,15.6
2013-05-13,17.167,19.333,2.167,36.833,21.6,17.638,13.7
2013-05-14,17.167,19.333,2.167,32.542,30.0,22.629,14.7
2013-05-15,12.125,13.583,1.458,33.875,25.8,20.604,17.3
2013-05-16,12.875,15.417,2.542,27.25,26.1,20.029,16.3
2013-05-17,7.348,8.13,0.783,13.304,25.3,19.475,13.9
2013-05-18,11.667,13.125,1.458,22.708,26.0,19.162,12.4
2013-05-19,8.542,9.667,1.125,20.042,24.9,19.642,15.9
2013-05-20,7.375,8.625,1.25,21.542,23.6,19.95,15.6
2013-05-21,12.625,14.333,1.708,26.0,28.9,23.638,18.6
2013-05-22,12.875,14.125,1.25,32.25,28.6,23.558,19.7
2013-05-23,7.625,8.583,0.958,20.167,29.5,23.575,18.1
2013-05-24,7.783,8.87,1.087,14.167,29.8,22.375,14.4
2013-05-25,8.875,10.042,1.167,19.958,23.7,18.2,14.7
2013-05-26,9.125,10.25,1.125,25.417,27.4,21.454,16.2
2013-05-27,10.792,11.958,1.167,25.167,26.6,22.296,19.3
2013-05-28,9.875,11.208,1.333,13.125,25.4,21.904,19.5
2013-05-29,12.375,14.125,1.75,19.458,21.6,20.117,18.8
2013-05-30,17.208,19.708,2.5,26.458,21.6,19.746,18.4
2013-05-31,8.292,9.583,1.292,21.739,28.2,22.396,17.1
2013-06-01,10.125,11.625,1.5,22.0,27.0,20.658,16.3
2013-06-02,6.25,7.375,1.125,17.917,23.3,19.054,15.0
2013-06-03,12.625,14.167,1.542,21.042,28.4,21.079,14.3
2013-06-04,14.833,16.333,1.5,29.708,31.4,23.696,15.5
2013-06-05,15.333,17.083,1.75,34.125,29.6,23.546,19.0
2013-06-06,15.087,16.522,1.435,27.833,25.6,22.112,19.1
2013-06-07,12.708,14.583,1.875,20.333,24.8,20.7,17.5
2013-06-08,9.125,10.625,1.5,17.417,27.5,21.833,17.3
2013-06-09,7.583,8.667,1.083,28.542,29.8,23.688,16.2
2013-06-10,13.75,15.125,1.375,40.25,28.8,23.825,20.9
2013-06-11,14.792,16.125,1.333,31.75,24.6,21.867,19.3
2013-06-12,15.042,16.667,1.625,36.208,23.7,21.221,19.5
2013-06-13,10.833,13.083,2.25,14.458,24.3,22.029,20.7
2013-06-14,8.625,10.5,1.875,16.667,29.4,24.75,20.5
2013-06-15,11.708,14.208,2.5,37.875,29.7,24.492,21.5
2013-06-16,6.125,7.208,1.083,18.958,28.3,24.012,20.8
2013-06-17,10.375,11.708,1.333,22.667,29.9,25.879,21.9
2013-06-18,17.333,19.25,1.917,48.792,27.3,25.029,22.9
2013-06-19,13.667,15.375,1.708,35.583,29.0,24.817,22.2
2013-06-20,19.478,21.13,1.652,35.174,24.2,22.546,21.8
2013-06-21,20.708,23.0,2.292,42.625,23.9,21.654,19.5
2013-06-22,8.292,9.0,0.708,15.792,29.0,22.721,18.1
2013-06-23,6.333,6.708,0.375,22.292,28.3,23.183,18.1
2013-06-24,7.5,7.875,0.375,21.833,27.8,23.471,19.9
2013-06-25,10.458,11.0,0.542,31.375,29.6,24.625,21.1
2013-06-26,13.417,13.833,0.417,36.583,23.0,20.812,18.4
2013-06-27,7.833,8.208,0.375,12.083,27.4,21.908,17.4
2013-06-28,11.208,11.667,0.458,25.042,25.0,21.633,18.2
2013-06-29,8.083,8.542,0.458,26.792,28.7,23.625,19.3
2013-06-30,6.292,6.625,0.333,25.417,27.1,23.008,19.7
2013-07-01,12.043,12.696,0.652,17.087,27.8,23.954,21.5
2013-07-02,12.333,13.458,1.125,16.083,29.1,24.288,20.9
2013-07-03,15.292,16.75,1.458,25.083,25.0,22.838,21.1
2013-07-04,15.458,17.0,1.542,47.375,28.3,24.608,20.7
2013-07-05,22.042,24.5,2.458,57.125,28.1,25.158,23.1
2013-07-06,13.875,20.75,6.875,30.167,35.3,28.571,22.7
2013-07-07,9.375,11.958,2.583,27.667,33.9,28.712,24.7
2013-07-08,10.458,11.625,1.167,24.625,36.1,29.1,25.5
2013-07-09,13.75,15.583,1.833,40.833,35.5,29.925,24.8
2013-07-10,11.0,11.75,0.75,46.565,36.9,30.071,26.0
2013-07-11,16.375,17.667,1.292,61.625,37.8,30.588,26.1
2013-07-12,16.625,18.125,1.5,61.417,35.4,29.421,25.1
2013-07-13,15.375,16.833,1.458,58.792,31.5,28.038,24.8
2013-07-14,8.208,9.167,0.958,36.875,32.7,28.017,24.4
2013-07-15,7.5,8.042,0.542,18.083,32.2,27.971,23.0
2013-07-16,10.917,11.583,0.667,19.917,30.8,25.475,21.2
2013-07-17,16.25,17.542,1.292,39.458,26.7,22.929,20.8
2013-07-18,10.667,11.5,0.833,33.042,33.0,27.362,21.7
2013-07-19,7.087,7.652,0.565,10.75,32.7,27.35,21.9
2013-07-20,10.583,11.25,0.667,23.542,28.5,24.338,21.0
2013-07-21,8.958,9.375,0.417,23.833,29.3,24.188,20.2
2013-07-22,12.708,13.917,1.208,28.583,31.5,25.571,20.5
2013-07-23,13.0,14.25,1.25,41.833,33.6,27.388,23.8
2013-07-24,17.917,19.75,1.833,31.625,23.8,23.079,22.2
2013-07-25,16.125,17.833,1.708,31.208,27.0,24.017,22.3
2013-07-26,14.042,15.875,1.833,43.917,32.4,27.062,22.4
2013-07-27,10.292,11.125,0.833,26.917,32.2,25.117,21.4
2013-07-28,7.375,7.833,0.458,22.75,31.3,26.054,21.9
2013-07-29,12.708,13.542,0.833,42.25,24.8,24.15,23.3
2013-07-30,11.5,12.792,1.292,47.833,31.9,27.333,22.9
2013-07-31,10.75,11.417,0.667,50.375,30.7,26.996,24.4
2013-08-01,11.792,12.958,1.167,48.583,31.2,26.488,23.5
2013-08-02,11.0,13.545,2.545,21.609,29.5,25.242,22.7
2013-08-03,,,,21.708,31.9,26.771,21.3
2013-08-04,,,,34.208,30.7,27.317,23.8
2013-08-05,15.0,17.125,2.125,46.208,31.5,27.412,24.3
2013-08-06,16.333,19.333,3.0,50.875,29.7,26.862,24.1
2013-08-07,11.583,13.208,1.625,31.333,35.0,29.204,23.4
2013-08-08,12.762,13.857,1.095,50.042,34.6,29.8,24.3
2013-08-09,14.75,15.625,0.875,78.708,37.5,32.013,26.7
2013-08-10,9.458,10.25,0.792,62.917,39.0,33.429,27.7
2013-08-11,7.708,8.125,0.417,49.625,39.2,31.754,27.0
2013-08-12,9.174,10.174,1.0,56.583,37.6,30.696,25.9
2013-08-13,7.667,8.292,0.625,47.292,34.4,29.846,26.1
2013-08-14,7.5,7.958,0.458,46.792,35.5,30.112,26.2
2013-08-15,9.125,9.792,0.667,44.292,35.9,29.892,24.7
2013-08-16,7.833,8.375,0.542,46.542,35.2,30.071,26.1
2013-08-17,8.333,8.917,0.583,29.917,35.1,29.629,25.3
2013-08-18,8.75,9.625,0.875,28.667,35.5,30.204,24.9
2013-08-19,11.583,13.208,1.625,25.167,36.3,30.821,26.4
2013-08-20,12.5,14.042,1.542,31.208,33.3,29.379,25.4
2013-08-21,12.458,14.167,1.708,32.042,30.8,27.125,25.2
2013-08-22,12.333,13.25,0.917,49.375,32.1,28.417,25.0
2013-08-23,15.667,17.667,2.0,35.667,28.0,25.304,23.3
2013-08-24,8.875,9.708,0.833,15.958,32.4,27.312,23.5
2013-08-25,9.25,9.958,0.708,27.542,27.1,24.154,22.0
2013-08-26,12.417,13.167,0.75,16.292,31.3,26.162,21.2
2013-08-27,9.25,9.833,0.583,14.083,31.6,25.05,20.2
2013-08-28,10.565,11.391,0.826,13.333,33.5,27.304,20.3
2013-08-29,14.542,15.625,1.083,35.292,32.1,27.708,24.0
2013-08-30,12.0,12.667,0.667,29.917,35.8,28.546,24.3
2013-08-31,10.625,12.292,1.667,33.125,33.2,29.017,24.8
2013-09-01,6.833,7.5,0.667,18.667,34.3,27.425,24.1
2013-09-02,16.458,19.167,2.708,28.0,27.6,25.329,24.3
2013-09-03,11.0,16.708,5.708,19.75,33.8,28.021,23.5
2013-09-04,9.458,10.75,1.292,15.957,31.6,26.888,23.5
2013-09-05,12.75,15.583,2.833,15.583,29.7,26.292,24.4
2013-09-06,11.458,13.208,1.75,14.917,24.9,23.529,22.3
2013-09-07,10.917,11.417,0.5,24.667,24.5,22.354,20.6
2013-09-08,7.917,8.417,0.5,16.708,24.1,22.488,20.7
2013-09-09,9.833,10.583,0.75,13.167,28.5,23.592,19.1
2013-09-10,10.25,10.958,0.708,22.0,28.0,24.4,21.1
2013-09-11,12.167,12.917,0.75,20.667,26.4,23.396,21.0
2013-09-12,11.957,13.435,1.478,23.417,31.1,26.188,20.8
2013-09-13,15.792,17.208,1.417,45.625,31.2,27.358,24.1
2013-09-14,12.458,13.208,0.75,42.458,31.4,27.45,24.7
2013-09-15,7.708,8.75,1.042,19.792,26.6,24.704,22.4
2013-09-16,3.583,3.917,0.333,16.75,27.8,24.054,18.0
2013-09-17,10.667,11.375,0.708,14.292,27.0,21.904,16.9
2013-09-18,15.375,16.792,1.417,21.375,28.1,22.196,16.8
2013-09-19,13.25,14.333,1.083,17.875,28.1,22.258,16.1
2013-09-20,16.792,18.375,1.583,26.083,28.9,23.217,17.1
2013-09-21,13.083,13.75,0.667,30.792,29.6,24.225,18.3
2013-09-22,6.417,6.625,0.208,33.167,29.8,24.446,20.1
2013-09-23,8.417,8.792,0.375,18.083,22.2,20.017,18.6
2013-09-24,12.667,14.375,1.708,17.125,27.0,22.108,18.0
2013-09-25,14.913,17.0,2.087,23.708,25.1,22.842,20.5
2013-09-26,7.875,8.875,1.0,11.667,25.5,21.529,15.3
2013-09-27,8.792,9.417,0.625,8.167,23.5,18.362,13.0
2013-09-28,12.708,14.0,1.292,18.417,24.0,18.933,12.1
2013-09-29,8.542,9.333,0.792,15.375,26.1,21.208,16.2
2013-09-30,14.083,15.708,1.625,22.583,25.9,21.2,16.3
2013-10-01,20.208,27.708,7.5,21.75,24.6,21.712,18.7
2013-10-02,10.208,14.042,3.833,17.167,30.9,25.262,21.1
2013-10-03,8.542,9.417,0.875,12.417,29.2,23.138,17.5
2013-10-04,12.708,13.625,0.917,14.125,19.4,18.129,16.6
2013-10-05,10.583,11.417,0.833,12.083,20.1,18.379,16.4
2013-10-06,6.708,7.333,0.625,18.583,25.7,22.221,19.5
2013-10-07,11.167,12.25,1.083,23.5,28.0,23.958,20.4
2013-10-08,18.333,21.958,3.625,29.792,28.0,24.708,21.8
2013-10-09,17.043,19.435,2.391,21.435,28.8,24.9,21.8
2013-10-10,12.458,14.875,2.417,14.667,28.5,24.025,20.7
2013-10-11,17.958,21.042,3.083,22.125,27.0,22.329,19.8
2013-10-12,6.917,11.333,4.417,14.792,31.1,22.867,17.1
2013-10-13,3.458,3.917,0.458,8.333,24.9,19.104,14.2
2013-10-14,10.5,11.208,0.708,21.5,22.9,17.546,10.8
2013-10-15,22.917,26.083,3.167,32.792,18.1,16.379,14.8
2013-10-16,4.5,4.875,0.375,3.583,23.1,17.979,14.1
2013-10-17,11.167,12.0,0.833,6.792,21.8,16.575,12.1
2013-10-18,15.417,18.083,2.667,13.958,19.3,15.888,13.2
2013-10-19,12.708,13.75,1.042,17.167,18.0,15.571,13.6
2013-10-20,9.083,9.875,0.792,9.333,15.6,14.5,13.5
2013-10-21,13.913,19.565,5.652,10.375,21.5,17.492,13.3
2013-10-22,10.417,11.375,0.958,11.208,19.4,16.821,15.5
2013-10-23,13.125,14.167,1.042,12.375,17.2,16.004,15.1
2013-10-24,13.667,15.667,2.0,9.542,18.0,15.221,13.9
2013-10-25,14.917,18.708,3.792,8.75,18.4,16.471,14.0
2013-10-26,4.125,4.5,0.375,7.0,17.7,15.312,12.1
2013-10-27,4.25,4.75,0.5,9.583,19.2,14.45,11.1
2013-10-28,15.125,18.042,2.917,15.042,18.7,13.767,9.0
2013-10-29,19.042,23.208,4.167,23.667,17.7,14.617,10.6
2013-10-30,11.542,13.25,1.708,15.667,21.7,16.746,13.1
2013-10-31,14.5,15.458,0.958,24.333,21.5,16.271,11.6
2013-11-01,15.875,19.0,3.125,23.167,21.3,15.267,10.9
2013-11-02,14.958,16.375,1.417,22.917,18.4,14.45,10.4
2013-11-03,16.042,17.792,1.75,37.083,19.1,15.646,11.8
2013-11-04,8.083,9.333,1.25,20.042,21.5,16.204,12.7
2013-11-05,12.958,14.417,1.458,19.708,20.3,14.571,9.5
2013-11-06,23.083,26.333,3.25,28.708,18.1,12.529,7.0
2013-11-07,23.13,34.0,10.87,32.208,16.4,12.558,10.2
2013-11-08,6.875,8.042,1.167,8.583,21.0,14.767,10.0
2013-11-09,15.917,20.083,4.167,15.208,12.8,10.417,7.1
2013-11-10,10.083,12.208,2.125,13.375,16.5,12.812,10.3
2013-11-11,6.833,9.625,2.792,7.958,14.3,9.783,6.0
2013-11-12,8.792,10.708,1.917,4.652,14.1,8.35,4.1
2013-11-13,10.417,12.208,1.792,4.375,11.6,7.267,3.7
2013-11-14,22.917,35.792,12.875,15.208,12.2,7.029,0.7
2013-11-15,21.125,25.917,4.792,20.375,12.1,9.396,6.9
2013-11-16,19.25,25.667,6.417,17.083,17.2,10.238,3.9
2013-11-17,15.167,17.083,1.917,23.625,16.2,9.85,4.4
2013-11-18,17.174,22.391,5.217,22.609,17.8,11.761,5.0
2013-11-19,11.174,12.87,1.696,7.958,15.7,10.658,5.1
2013-11-20,14.375,19.542,5.167,10.833,15.7,9.388,2.2
2013-11-21,10.167,12.125,1.958,7.625,16.7,10.608,6.1
2013-11-22,14.25,18.0,3.75,8.625,17.0,11.121,5.2
2013-11-23,10.833,11.917,1.083,12.333,16.2,10.492,6.4
2013-11-24,16.083,20.042,3.958,19.042,18.9,10.492,5.3
2013-11-25,31.875,44.875,13.0,20.3,12.2,9.375,5.3
2013-11-26,10.167,11.792,1.625,9.417,17.8,12.312,6.3
2013-11-27,22.542,38.125,15.583,17.542,12.9,8.512,5.5
2013-11-28,16.25,45.042,28.792,18.875,16.1,8.358,2.4
2013-11-29,13.0,17.417,4.417,7.875,12.4,6.788,0.7
2013-11-30,17.667,22.875,5.208,12.458,13.5,7.125,2.8
2013-12-01,19.667,27.167,7.5,23.833,15.3,7.567,1.0
2013-12-02,23.792,29.75,5.958,21.125,14.7,8.221,2.4
2013-12-03,27.217,34.87,7.652,23.208,14.9,8.967,2.7
2013-12-04,30.083,52.708,22.625,30.667,13.8,8.712,4.7
2013-12-05,27.75,42.167,14.417,29.917,15.3,8.533,2.8
2013-12-06,18.625,26.208,7.583,20.583,18.3,9.842,3.8
2013-12-07,7.708,8.875,1.167,5.958,13.7,9.012,6.1
2013-12-08,6.542,7.458,0.917,6.125,11.6,7.125,3.0
2013-12-09,26.125,40.0,13.875,21.833,9.9,5.125,0.0
2013-12-10,19.458,35.125,15.667,18.0,15.7,7.558,3.3
2013-12-11,20.25,34.917,14.667,16.667,11.5,6.967,1.8
2013-12-12,16.333,24.75,8.417,9.208,11.0,6.562,1.8
2013-12-13,18.792,36.167,17.375,9.708,13.4,5.058,-2.0
2013-12-14,10.25,12.792,2.542,8.083,11.1,5.746,0.4
2013-12-15,5.208,6.333,1.125,5.458,9.7,5.5,3.0
2013-12-16,6.417,7.5,1.083,6.167,9.9,6.046,2.9
2013-12-17,13.333,15.75,2.417,8.917,12.0,7.338,3.6
2013-12-18,28.125,41.958,13.833,23.125,7.3,4.542,3.2
2013-12-19,20.0,22.818,2.818,12.435,6.9,5.162,2.9
2013-12-20,14.083,17.625,3.542,7.583,7.2,5.008,1.9
2013-12-21,16.458,24.583,8.125,7.875,12.4,5.017,-0.6
2013-12-22,4.917,5.333,0.417,5.25,9.9,5.475,2.4
2013-12-23,16.208,24.0,7.792,9.667,8.9,5.038,2.0
2013-12-24,10.167,11.375,1.208,8.083,10.0,4.879,0.9
2013-12-25,19.458,28.875,9.417,15.042,9.6,4.271,0.2
2013-12-26,35.458,55.25,19.792,37.5,8.1,4.217,0.0
2013-12-27,12.0,14.042,2.042,12.792,8.5,5.642,2.1
2013-12-28,10.042,11.333,1.292,9.125,7.0,2.754,-0.3
2013-12-29,14.167,18.625,4.458,11.042,9.0,2.983,-1.5
2013-12-30,17.667,21.5,3.833,14.25,11.2,4.025,-2.2
2013-12-31,14.333,15.833,1.5,14.125,13.8,5.667,0.5
2014-01-01,2.708,3.625,0.917,9.708,4.9,2.212,-0.9
2014-01-02,6.167,7.375,1.208,9.458,7.8,2.496,-2.0
2014-01-03,3.208,4.25,1.042,7.875,8.1,2.983,-0.8
2014-01-04,18.792,25.625,6.833,16.5,9.1,2.525,-2.3
2014-01-05,18.583,24.958,6.375,17.542,12.6,6.833,2.4
2014-01-06,17.333,25.167,7.833,18.792,10.1,5.938,2.1
2014-01-07,3.696,4.696,1.0,7.25,8.8,4.296,1.7
2014-01-08,6.583,8.042,1.458,7.417,9.3,4.629,0.9
2014-01-09,4.292,5.417,1.125,7.542,8.9,5.167,2.6
2014-01-10,6.792,8.208,1.417,7.333,9.7,4.85,1.1
2014-01-11,8.542,10.0,1.458,8.542,10.1,4.783,-0.9
2014-01-12,3.75,4.917,1.167,4.917,7.5,3.658,0.2
2014-01-13,6.0,7.417,1.417,7.833,10.0,5.267,1.8
2014-01-14,30.208,47.75,17.542,19.417,10.0,4.633,-2.1
2014-01-15,30.208,51.125,20.917,29.125,6.7,4.288,0.5
2014-01-16,14.583,17.0,2.417,11.208,10.9,7.483,3.9
2014-01-17,10.042,12.5,2.458,14.5,8.7,3.942,-0.6
2014-01-18,5.125,6.25,1.125,7.958,7.8,2.771,-1.5
2014-01-19,14.292,19.417,5.125,9.542,12.3,3.783,-3.4
2014-01-20,6.25,7.333,1.083,14.875,7.9,4.275,0.5
2014-01-21,33.708,43.125,9.417,22.208,4.4,1.329,-3.4
2014-01-22,29.087,44.087,15.0,30.667,5.0,3.971,3.2
2014-01-23,4.833,5.792,0.958,7.625,10.4,6.512,2.5
2014-01-24,11.208,13.042,1.833,11.583,10.8,4.783,0.9
2014-01-25,19.875,23.5,3.625,24.917,10.4,4.567,-1.1
2014-01-26,23.75,27.125,3.375,33.958,13.1,8.458,4.4
2014-01-27,9.083,10.542,1.458,17.833,14.8,8.629,5.5
2014-01-28,4.083,4.958,0.875,8.583,6.9,3.679,-0.4
2014-01-29,15.583,18.208,2.625,10.818,7.7,2.925,-1.1
2014-01-30,23.833,32.958,9.125,24.792,4.0,2.329,0.9
2014-01-31,5.583,6.75,1.167,7.792,9.1,4.058,1.1
2014-02-01,3.042,3.917,0.875,7.375,7.1,2.571,-0.5
2014-02-02,3.792,4.917,1.125,7.833,7.3,3.2,0.1
2014-02-03,5.458,6.5,1.042,9.458,9.2,4.312,0.7
2014-02-04,15.208,17.25,2.042,12.625,8.7,4.138,-1.3
2014-02-05,21.708,25.958,4.25,25.083,4.4,2.8,0.4
2014-02-06,12.609,22.217,9.609,14.167,10.7,4.217,-1.8
2014-02-07,10.292,11.542,1.25,15.542,8.6,5.242,0.5
2014-02-08,17.75,20.458,2.708,30.792,6.1,3.604,1.1
2014-02-09,4.875,5.917,1.042,8.25,6.9,2.317,-0.7
2014-02-10,16.458,19.917,3.458,10.792,9.8,2.625,-3.3
2014-02-11,21.5,24.667,3.167,15.5,10.8,3.667,-2.7
2014-02-12,27.958,37.125,9.167,30.333,12.3,5.362,-1.1
2014-02-13,12.375,17.625,5.25,16.542,8.9,3.017,-0.1
2014-02-14,6.958,7.917,0.958,10.0,8.6,3.588,-1.1
2014-02-15,4.792,5.417,0.625,10.208,8.9,4.262,1.1
2014-02-16,7.292,8.333,1.042,8.333,13.1,6.021,0.0
2014-02-17,24.125,29.375,5.25,20.667,7.5,3.95,1.4
2014-02-18,22.75,26.792,4.042,35.208,6.1,4.0,2.6
2014-02-19,10.909,12.864,1.955,17.222,12.4,6.933,0.9
2014-02-20,6.083,6.917,0.833,12.0,11.4,6.296,2.8
2014-02-21,17.167,22.375,5.208,18.625,10.1,4.517,-1.1
2014-02-22,15.25,16.458,1.208,41.333,6.9,4.883,3.7
2014-02-23,20.75,27.542,6.792,31.792,17.5,10.792,5.6
2014-02-24,17.0,19.042,2.042,34.292,14.3,9.329,4.0
2014-02-25,12.542,14.0,1.458,41.417,12.2,8.333,5.5
2014-02-26,19.917,21.792,1.875,46.792,7.5,6.267,5.2
2014-02-27,6.792,7.625,0.833,10.25,12.3,7.338,3.3
2014-02-28,6.125,6.792,0.667,15.583,11.5,6.392,1.9
2014-03-01,10.625,11.5,0.875,15.792,7.8,5.308,4.3
2014-03-02,4.0,4.583,0.583,11.542,10.8,7.654,4.1
2014-03-03,19.583,22.458,2.875,16.75,6.3,3.754,-0.3
2014-03-04,8.667,9.917,1.25,17.375,18.5,10.054,1.9
2014-03-05,3.458,4.0,0.542,11.125,12.1,7.7,4.8
2014-03-06,11.174,14.0,2.826,9.609,11.0,6.808,3.3
2014-03-07,10.333,11.0,0.667,21.417,7.1,5.85,4.2
2014-03-08,10.375,12.083,1.708,19.792,13.1,8.812,5.5
2014-03-09,13.458,14.958,1.5,11.0,11.5,9.104,7.9
2014-03-10,3.833,4.583,0.75,3.4,10.1,6.242,0.4
2014-03-11,7.0,8.087,1.087,8.333,10.6,4.725,-0.3
2014-03-12,8.875,10.708,1.833,12.708,13.2,6.733,-0.9
2014-03-13,9.833,11.25,1.417,18.583,13.3,7.592,0.0
2014-03-14,6.333,6.917,0.583,17.083,13.8,8.404,4.2
2014-03-15,13.708,14.875,1.167,23.667,11.7,6.158,0.9
2014-03-16,27.125,32.417,5.292,45.417,14.7,9.6,2.5
2014-03-17,23.417,25.792,2.375,34.542,22.0,14.258,6.3
2014-03-18,18.375,21.625,3.25,34.167,19.8,14.279,8.5
2014-03-19,22.208,23.958,1.75,58.667,13.2,11.667,9.6
2014-03-20,21.217,23.826,2.609,35.583,15.1,11.933,9.0
2014-03-21,12.542,14.0,1.458,27.0,14.7,10.288,6.4
2014-03-22,10.375,11.542,1.167,29.083,19.1,11.35,3.6
2014-03-23,5.583,6.417,0.833,19.0,12.7,8.583,3.4
2014-03-24,5.917,6.875,0.958,9.875,11.2,5.758,1.2
2014-03-25,3.125,3.833,0.708,10.208,11.4,6.525,2.8
2014-03-26,6.5,7.25,0.75,11.25,15.3,8.638,2.5
2014-03-27,15.333,17.042,1.708,15.083,22.0,12.425,2.5
2014-03-28,17.083,19.208,2.125,17.042,20.7,12.517,5.0
2014-03-29,12.583,13.542,0.958,22.875,19.5,13.679,4.8
2014-03-30,10.917,11.75,0.833,36.0,24.0,16.475,9.1
2014-03-31,19.208,20.792,1.583,38.042,24.0,15.85,8.0
2014-04-01,9.625,9.917,0.292,17.25,18.5,13.342,8.6
2014-04-02,18.292,19.542,1.25,21.083,18.8,13.388,6.2
2014-04-03,19.042,22.333,3.292,17.792,14.4,12.971,11.5
2014-04-04,8.708,9.75,1.042,11.333,20.1,14.112,8.7
2014-04-05,4.25,4.25,0.0,9.167,14.4,9.408,4.9
2014-04-06,4.417,4.5,0.083,10.333,12.8,7.975,4.8
2014-04-07,11.833,12.042,0.208,14.042,18.3,10.983,3.1
2014-04-08,14.167,16.792,2.625,26.5,21.7,13.854,4.6
2014-04-09,12.25,12.625,0.375,28.333,19.6,13.746,6.8
2014-04-10,12.042,13.0,0.958,35.583,25.1,13.975,7.9
2014-04-11,5.625,5.958,0.333,21.125,16.6,10.933,5.1
2014-04-12,8.917,9.542,0.625,20.75,19.1,12.088,4.0
2014-04-13,9.0,9.167,0.167,22.542,19.3,12.496,4.5
2014-04-14,12.652,13.217,0.565,20.458,20.2,13.296,5.9
2014-04-15,13.375,14.083,0.708,30.0,23.1,16.271,7.9
